Gene stable ID	Oryza barthii gene stable ID	% identity	Oryza barthii % identity	Orthology confidence [0 low, 1 high]
OS12G0150901	OBART12G03080	78	55	0
OS12G0151000	OBART12G03090	99	99	1
OS12G0151500	OBART12G03100	99	99	1
OS12G0151600	OBART12G03110	91	97	0
OS12G0151750	OBART12G03120	98	98	1
OS12G0151900	OBART12G03130	18	100	1
OS12G0152000	OBART12G03140	100	100	1
OS12G0152100	OBART12G03150	99	99	1
OS12G0152200	OBART12G03160	99	100	1
OS12G0152200	OBART12G03240	99	100	1
OS12G0152500	OBART12G03180	86	71	0
OS12G0152600	OBART12G03190	74	99	0
OS12G0152700	OBART12G03200	63	100	0
OS12G0152800	OBART12G03210	99	99	1
OS12G0152900	OBART12G03220	99	99	1
OS12G0153200	OBART12G03230	99	99	1
OS12G0153400	OBART12G03160	99	100	1
OS12G0153400	OBART12G03240	99	100	1
OS12G0153433	OBART12G03250	91	91	1
OS12G0153600	OBART12G03270	64	63	1
OS12G0153700	OBART12G03280	99	99	1
OS12G0153900	OBART12G03300	56	79	1
OS12G0154000	OBART12G03310	90	90	1
OS12G0154400	OBART12G03320	99	99	1
OS12G0154600	OBART12G03340	72	100	1
OS12G0154700	OBART12G03350	96	46	0
OS12G0154800	OBART12G03350	97	47	0
OS12G0155000	OBART12G03360	92	77	1
OS12G0155100	OBART12G03370	70	91	0
OS12G0155200	OBART12G03380	95	25	1
OS12G0155300	OBART12G03390	98	30	1
OS12G0156100	OBART12G03440	65	85	0
OS12G0156400	OBART12G03460	98	98	1
OS12G0156900	OBART12G03480	99	99	1
OS12G0157000	OBART12G03490	83	63	1
OS12G0157200	OBART12G03510	99	99	1
OS12G0157400	OBART12G03520	85	31	0
OS12G0157700	OBART12G03530	59	38	1
OS12G0158300	OBART12G03540	37	67	0
OS12G0158400	OBART12G03550	84	100	1
OS12G0158600	OBART12G03560	73	63	0
OS12G0158800	OBART12G03570	100	99	1
OS12G0159000	OBART12G03580	95	46	0
OS12G0159500	OBART12G03600	91	52	1
OS12G0159600	OBART12G03610	100	100	0
OS12G0159700	OBART12G03620	97	86	0
OS12G0160100	OBART12G03630	100	95	1
OS12G0160200	OBART12G03640	99	99	1
OS12G0160300	OBART12G03650	40	25	0
OS12G0160400	OBART12G03660	100	100	1
OS12G0160500	OBART12G03670	50	92	1
OS12G0161500	OBART12G03700	79	71	1
OS12G0161700	OBART12G03710	85	32	0
OS12G0161900	OBART12G03720	95	91	1
OS12G0162100	OBART12G03730	94	92	1
OS12G0162400	OBART12G03750	92	89	0
OS12G0162500	OBART12G03760	62	100	1
OS12G0162700	OBART12G03770	89	59	0
OS12G0162800	OBART12G03780	62	68	1
OS12G0162900	OBART12G03790	94	99	1
OS12G0163000	OBART12G03810	100	35	1
OS12G0163100	OBART12G03810	100	42	1
OS12G0163200	OBART12G03830	99	99	1
OS12G0163300	OBART12G03840	98	100	1
OS12G0163400	OBART12G03850	100	100	1
OS12G0163500	OBART12G03870	100	100	1
OS12G0163600	OBART12G03880	100	100	1
OS12G0163700	OBART12G03890	100	95	1
OS12G0163800	OBART12G03900	81	85	0
OS12G0164300	OBART12G03920	89	92	0
OS12G0164600	OBART12G03950	48	97	1
OS12G0164800	OBART12G03980	97	48	0
OS12G0165000	OBART12G03990	98	99	1
OS12G0165200	OBART12G04000	64	96	1
OS12G0165400	OBART12G04010	44	47	0
OS12G0165600	OBART12G04020	91	76	1
OS12G0165700	OBART12G04030	64	97	1
OS12G0166000	OBART12G04040	96	37	1
OS12G0166300	OBART12G04050	87	89	1
OS12G0166500	OBART12G04060	96	45	0
OS12G0166700	OBART04G02340	27	21	0
OS12G0166700	OBART08G17860	52	38	0
OS12G0167700	OBART12G04090	100	14	1
OS12G0168000	OBART12G04110	100	90	1
OS12G0168100	OBART12G04120	64	93	1
OS12G0168200	OBART12G04130	96	92	1
OS12G0168400	OBART12G04140	94	96	0
OS12G0168700	OBART12G04160	100	100	1
OS12G0168800	OBART12G04190	36	79	1
OS12G0168900	OBART12G04200	100	100	1
OS12G0169000	OBART12G04210	92	89	1
OS12G0169100	OBART12G04220	96	93	1
OS12G0169200	OBART12G14970	43	48	0
OS12G0169300	OBART08G10160	49	81	0
OS12G0169400	OBART12G04230	100	95	0
OS12G0169700	OBART12G04250	96	99	1
OS12G0169800	OBART12G04260	80	99	1
OS12G0170100	OBART12G04280	100	100	1
OS12G0170300	OBART12G04290	85	85	1
OS12G0170600	OBART12G04310	64	96	1
OS12G0170700	OBART12G04320	100	49	0
OS12G0170800	OBART12G04330	99	97	1
OS12G0171200	OBART12G04370	98	98	0
OS12G0172400	OBART12G04390	74	48	0
OS12G0172500	OBART12G04400	93	96	0
OS12G0173366	OBART12G04410	94	72	1
OS12G0173400	OBART12G04420	70	82	1
OS12G0174100	OBART12G04440	94	98	0
OS12G0174700	OBART12G04450	96	82	1
OS12G0174800	OBART12G04460	78	100	1
OS12G0175500	OBART12G04520	100	100	1
OS12G0175600	OBART12G04530	41	92	1
OS12G0175700	OBART12G04540	92	99	0
OS12G0175900	OBART12G04550	91	98	1
OS12G0176200	OBART12G04570	100	100	1
OS12G0176500	OBART12G04580	100	100	1
OS12G0176700	OBART12G04590	67	88	0
OS12G0176800	OBART12G04600	100	100	1
OS12G0177500	OBART12G04620	99	91	1
OS12G0177800	OBART12G04640	97	63	1
OS12G0177900	OBART12G04650	100	100	1
OS12G0178000	OBART12G04660	98	98	1
OS12G0178200	OBART12G04670	98	49	1
OS12G0178300	OBART12G04680	92	34	1
OS12G0178500	OBART12G04690	97	76	1
OS12G0178600	OBART12G04710	75	90	1
OS12G0178700	OBART12G04720	95	40	1
OS12G0179700	OBART12G04740	94	93	0
OS12G0180100	OBART12G04770	98	100	0
OS12G0180400	OBART12G04780	69	69	0
OS12G0180500	OBART12G04790	81	93	0
OS12G0181200	OBART12G04790	49	30	0
OS12G0181300	OBART12G04800	99	99	0
OS12G0181500	OBART12G04810	98	97	0
OS12G0181600	OBART12G04810	98	97	0
OS12G0181900	OBART12G04830	90	99	0
OS12G0182000	OBART12G04840	49	92	1
OS12G0182100	OBART12G04850	77	76	0
OS12G0182200	OBART12G04860	87	100	1
OS12G0182300	OBART12G04870	99	100	1
OS12G0182366	OBART12G04880	100	34	1
OS12G0182500	OBART12G04890	96	100	1
OS12G0182600	OBART12G04900	100	51	1
OS12G0182700	OBART12G04910	99	99	1
OS12G0182800	OBART12G04920	99	99	1
OS12G0182900	OBART02G13950	7	4	0
OS12G0183100	OBART12G04930	92	91	0
OS12G0183300	OBART12G04940	100	26	0
OS12G0183450	OBART11G17580	89	53	0
OS12G0187500	OBART12G04980	93	54	0
OS12G0187800	OBART12G05000	95	95	1
OS12G0188500	OBART12G05020	76	90	1
OS12G0188700	OBART12G05030	99	99	1
OS12G0188900	OBART12G05040	92	59	0
OS12G0189300	OBART12G05060	95	87	0
OS12G0189400	OBART12G05070	99	71	1
OS12G0189500	OBART12G05080	89	90	0
OS12G0189700	OBART12G05090	32	100	1
OS12G0189900	OBART12G05100	84	84	0
OS12G0190000	OBART12G05110	100	100	1
OS12G0190100	OBART12G05120	86	93	0
OS12G0190200	OBART12G05130	92	93	0
OS12G0190200	OBART12G05160	92	93	0
OS12G0190400	OBART12G05180	98	77	1
OS12G0191300	OBART12G05200	87	44	1
OS12G0191601	OBART12G05220	100	99	1
OS12G0192500	OBART12G05250	99	99	1
OS12G0193000	OBART12G05300	53	77	0
OS12G0193100	OBART12G05310	72	64	0
OS12G0193200	OBART12G05320	94	93	0
OS12G0193800	OBART12G05330	58	74	1
OS12G0194100	OBART12G05360	88	98	1
OS12G0194600	OBART12G05400	98	98	0
OS12G0194700	OBART12G05410	100	100	1
OS12G0194800	OBART12G05440	85	100	0
OS12G0194900	OBART12G05450	100	100	1
OS12G0195100	OBART12G05490	68	73	1
OS12G0196300	OBART12G05530	68	47	1
OS12G0197100	OBART12G05570	99	99	0
OS12G0197400	OBART12G05590	97	97	0
OS12G0197500	OBART12G05600	98	46	0
OS12G0197600	OBART01G44770	97	97	1
OS12G0197900	OBART12G05610	100	32	1
OS12G0198000	OBART12G05620	72	99	1
OS12G0198200	OBART12G05630	98	41	1
OS12G0198400	OBART12G05640	52	24	0
OS12G0198500	OBART12G05660	97	22	1
OS12G0198900	OBART12G05690	95	97	1
OS12G0199000	OBART11G22790	14	3	1
OS12G0203000	OBART12G05720	97	20	0
OS12G0203100	OBART12G05730	57	37	0
OS12G0203200	OBART12G05750	78	79	0
OS12G0203300	OBART05G14130	55	25	1
OS12G0204100	OBART12G05770	66	97	0
OS12G0204500	OBART12G05790	74	100	0
OS12G0204600	OBART12G05810	54	77	0
OS12G0204800	OBART12G05820	99	99	1
OS12G0205500	OBART12G05880	99	99	1
OS12G0206700	OBART12G05920	48	55	1
OS12G0206800	OBART12G05930	83	60	1
OS12G0207000	OBART12G05940	100	100	1
OS12G0207300	OBART12G05960	99	93	0
OS12G0207600	OBART11G15750	21	95	0
OS12G0209000	OBART12G05970	94	93	0
OS12G0209100	OBART12G05980	100	100	1
OS12G0209200	OBART12G05990	33	97	1
OS12G0209300	OBART12G06010	93	92	0
OS12G0209700	OBART12G06020	86	38	0
OS12G0210300	OBART12G06040	99	90	1
OS12G0210400	OBART12G06050	89	95	0
OS12G0210500	OBART12G06060	64	93	0
OS12G0210601	OBART11G20360	92	68	1
OS12G0210800	OBART12G06070	100	53	1
OS12G0211000	OBART12G06080	67	34	1
OS12G0211400	OBART12G06100	78	99	1
OS12G0211500	OBART12G06110	99	98	1
OS12G0212400	OBART01G04030	32	30	0
OS12G0215100	OBART12G13580	27	56	0
OS12G0215950	OBART12G06120	98	98	0
OS12G0217300	OBART12G06170	48	24	0
OS12G0217400	OBART12G06160	90	98	1
OS12G0218100	OBART12G06210	94	96	0
OS12G0220866	OBART12G06170	49	24	0
OS12G0221400	OBART12G06200	94	94	0
OS12G0221600	OBART12G06220	92	94	0
OS12G0221700	OBART12G06230	100	31	0
OS12G0223300	OBART12G06310	97	97	0
OS12G0223700	OBART12G06330	75	75	0
OS12G0223700	OBART12G06340	81	81	0
OS12G0224000	OBART12G06350	98	29	1
OS12G0224400	OBART12G06360	98	93	0
OS12G0224500	OBART12G06370	99	99	1
OS12G0225100	OBART12G06380	98	65	1
OS12G0225200	OBART12G06390	96	41	0
OS12G0225900	OBART12G06410	94	94	0
OS12G0226400	OBART12G06440	86	91	1
OS12G0226700	OBART12G06460	91	96	1
OS12G0226900	OBART12G06480	97	97	1
OS12G0227400	OBART12G06490	98	98	1
OS12G0227500	OBART12G06500	45	97	1
OS12G0228350	OBART12G06510	89	53	0
OS12G0228450	OBART12G14970	43	48	0
OS12G0228500	OBART08G10160	50	82	0
OS12G0228800	OBART12G06540	98	95	1
OS12G0228900	OBART12G06550	88	31	0
OS12G0229600	OBART11G11830	19	32	0
OS12G0230100	OBART12G06560	100	100	1
OS12G0230133	OBART12G06570	98	85	1
OS12G0230200	OBART12G06580	71	99	0
OS12G0231000	OBART12G06600	70	100	1
OS12G0231100	OBART12G06610	98	98	1
OS12G0232300	OBART12G06650	99	100	1
OS12G0233100	OBART12G06690	96	60	1
OS12G0233200	OBART12G06680	99	67	1
OS12G0233300	OBART12G06700	98	98	1
OS12G0233400	OBART12G06710	73	86	0
OS12G0233500	OBART12G06740	48	43	1
OS12G0233600	OBART12G06750	99	17	1
OS12G0233800	OBART12G06770	94	61	1
OS12G0233900	OBART12G06760	100	100	1
OS12G0234800	OBART12G06820	99	29	1
OS12G0235700	OBART12G06840	37	61	0
OS12G0235800	OBART12G06860	97	95	1
OS12G0236100	OBART12G06870	97	96	1
OS12G0236225	OBART12G06880	95	39	1
OS12G0236400	OBART12G06910	100	100	0
OS12G0236500	OBART12G06920	100	100	0
OS12G0236600	OBART12G06930	97	97	1
OS12G0236700	OBART12G06950	99	99	1
OS12G0236800	OBART12G06960	81	99	1
OS12G0236900	OBART12G06970	91	98	1
OS12G0237900	OBART12G07030	99	99	1
OS12G0238000	OBART12G07040	91	81	1
OS12G0238100	OBART12G07050	90	99	1
OS12G0238400	OBART03G31540	33	32	0
OS12G0238900	OBART12G07070	82	81	1
OS12G0239000	OBART12G07090	99	48	1
OS12G0240900	OBART12G07130	84	91	0
OS12G0241100	OBART12G07140	38	97	1
OS12G0242200	OBART12G07160	48	43	0
OS12G0242700	OBART12G07190	88	84	1
OS12G0242900	OBART12G07200	87	61	1
OS12G0244100	OBART12G07220	94	97	1
OS12G0244200	OBART12G07230	100	100	1
OS12G0244400	OBART12G07250	100	100	1
OS12G0244500	OBART12G07260	99	99	0
OS12G0245000	OBART12G07270	96	98	1
OS12G0245100	OBART12G07280	99	99	1
OS12G0245700	OBART12G07300	99	93	1
OS12G0246700	OBART12G07330	98	98	1
OS12G0249100	OBART03G41310	27	11	0
OS12G0250900	OBART08G14610	48	20	1
OS12G0255701	OBART06G11050	33	30	1
OS12G0255850	OBART01G26250	35	22	0
OS12G0256000	OBART12G07390	98	98	0
OS12G0256300	OBART12G07400	72	100	1
OS12G0256400	OBART04G05860	24	29	0
OS12G0256400	OBART04G05870	24	29	0
OS12G0256400	OBART06G14550	18	45	0
OS12G0256400	OBART07G07660	31	30	0
OS12G0256800	OBART12G07410	61	73	1
OS12G0257000	OBART12G07440	95	91	0
OS12G0257500	OBART12G07490	19	92	0
OS12G0257600	OBART12G07500	95	83	0
OS12G0257900	OBART12G07510	96	53	0
OS12G0258200	OBART12G07520	91	96	0
OS12G0258700	OBART12G07530	90	90	0
OS12G0259800	OBART12G07600	84	95	1
OS12G0260500	OBART12G07610	93	92	1
OS12G0261300	OBART12G07640	63	90	0
OS12G0262700	OBART12G07680	99	99	1
OS12G0263000	OBART12G07710	81	45	1
OS12G0263100	OBART12G07720	69	99	1
OS12G0263200	OBART12G07730	69	99	0
OS12G0263200	OBART12G07740	19	98	0
OS12G0264500	OBART12G07810	71	97	0
OS12G0264650	OBART06G21740	3	6	0
OS12G0265100	OBART12G07830	98	99	0
OS12G0265400	OBART12G11090	27	16	0
OS12G0267100	OBART12G07840	67	43	1
OS12G0267200	OBART12G07850	98	99	0
OS12G0267500	OBART12G07880	73	96	1
OS12G0267700	OBART01G23540	51	37	1
OS12G0267900	OBART12G07910	77	96	1
OS12G0268000	OBART12G07920	64	99	1
OS12G0270100	OBART12G07950	96	98	0
OS12G0270200	OBART12G07960	70	66	1
OS12G0270300	OBART12G07970	94	90	1
OS12G0270900	OBART12G08030	97	96	1
OS12G0271600	OBART12G08050	100	100	1
OS12G0271700	OBART12G08060	99	90	1
OS12G0272800	OBART12G08140	52	20	0
OS12G0273300	OBART12G08190	74	77	0
OS12G0273700	OBART12G08230	83	73	1
OS12G0273800	OBART12G08240	97	97	0
OS12G0273900	OBART12G08250	89	56	0
OS12G0274200	OBART12G08270	99	65	0
OS12G0274700	OBART12G08310	99	99	0
OS12G0275500	OBART09G06290	67	57	0
OS12G0275500	OBART12G08350	86	82	0
OS12G0275500	OBART12G08360	86	82	0
OS12G0276100	OBART12G08450	96	98	0
OS12G0277000	OBART12G08470	97	94	0
OS12G0277200	OBART03G27890	38	63	1
OS12G0277400	OBART12G08480	100	100	1
OS12G0277500	OBART12G08490	100	100	1
OS12G0277900	OBART12G08510	99	99	0
OS12G0278700	OBART12G08550	99	94	0
OS12G0278800	OBART12G08560	99	100	1
OS12G0278900	OBART12G08570	86	78	0
OS12G0279000	OBART12G08580	97	75	0
OS12G0279100	OBART12G08590	98	94	0
OS12G0279600	OBART12G08610	95	95	0
OS12G0280050	OBART12G08630	82	37	1
OS12G0281300	OBART12G08660	98	98	0
OS12G0281600	OBART12G08650	69	88	0
OS12G0282000	OBART10G03520	44	54	1
OS12G0283100	OBART12G08680	78	97	0
OS12G0283400	OBART12G08690	98	100	1
OS12G0283800	OBART12G08720	100	55	1
OS12G0283900	OBART12G08730	91	98	1
OS12G0284000	OBART12G08740	100	100	1
OS12G0284525	OBART12G08760	68	37	1
OS12G0284700	OBART12G08770	83	77	0
OS12G0285100	OBART12G08790	77	97	1
OS12G0285500	OBART12G08810	93	100	1
OS12G0285600	OBART12G08820	96	99	1
OS12G0286200	OBART12G08850	99	99	1
OS12G0286600	OBART12G08880	100	100	1
OS12G0287200	OBART12G08890	56	99	1
OS12G0287300	OBART12G08900	100	70	1
OS12G0287800	OBART12G08930	98	57	1
OS12G0288000	OBART12G08940	79	94	1
OS12G0288400	OBART12G08950	99	97	1
OS12G0288600	OBART12G08960	95	80	1
OS12G0288801	OBART12G08960	89	14	1
OS12G0288900	OBART12G08980	92	98	0
OS12G0289800	OBART12G09010	99	99	0
OS12G0290100	OBART12G09040	93	55	1
OS12G0290150	OBART12G09050	83	83	0
OS12G0290600	OBART12G09060	89	86	0
OS12G0291000	OBART12G09070	99	98	1
OS12G0291400	OBART12G09080	99	99	1
OS12G0292400	OBART12G09090	100	100	1
OS12G0292900	OBART12G09110	58	62	0
OS12G0294100	OBART12G09150	87	57	0
OS12G0295600	OBART12G09190	87	99	1
OS12G0297500	OBART12G09230	97	99	1
OS12G0298600	OBART01G08370	89	82	0
OS12G0299150	OBART05G17780	52	20	0
OS12G0299650	OBART04G05330	24	98	1
OS12G0299700	OBART12G09280	64	98	0
OS12G0403800	OBART12G09290	100	100	1
OS12G0405100	OBART12G09370	100	100	0
OS12G0405200	OBART12G09380	85	94	0
OS12G0406200	OBART12G09410	98	30	0
OS12G0407000	OBART12G09450	99	90	1
OS12G0407500	OBART12G09490	74	100	1
OS12G0407900	OBART12G09500	55	95	0
OS12G0408000	OBART12G09510	89	94	1
OS12G0408800	OBART12G09540	5	3	0
OS12G0409000	OBART12G09570	100	100	1
OS12G0409600	OBART12G09590	99	35	0
OS12G0409700	OBART12G09610	100	63	1
OS12G0409900	OBART12G09650	39	37	0
OS12G0409900	OBART12G09660	32	32	0
OS12G0410000	OBART04G00980	10	8	0
OS12G0410050	OBART04G05200	52	48	1
OS12G0410200	OBART03G41590	60	97	1
OS12G0411700	OBART12G09640	76	99	1
OS12G0414500	OBART12G09700	90	98	1
OS12G0414900	OBART12G09710	86	99	1
OS12G0415800	OBART12G09740	98	98	1
OS12G0416500	OBART12G09760	80	54	1
OS12G0416800	OBART12G09790	79	95	0
OS12G0417300	OBART12G09830	94	78	0
OS12G0420100	OBART12G09930	98	99	0
OS12G0420200	OBART12G09940	100	96	0
OS12G0420300	OBART12G09950	99	29	1
OS12G0420400	OBART12G09960	97	100	1
OS12G0421000	OBART12G09990	80	85	1
OS12G0422800	OBART12G10060	64	55	1
OS12G0424700	OBART12G10090	39	100	1
OS12G0425500	OBART12G10140	93	43	1
OS12G0425600	OBART12G10150	86	100	1
OS12G0425800	OBART12G10160	89	55	0
OS12G0427000	OBART12G10230	50	87	1
OS12G0427100	OBART12G10240	64	74	0
OS12G0427450	OBART12G10250	93	96	0
OS12G0427600	OBART12G10280	79	89	0
OS12G0428000	OBART12G10290	89	90	0
OS12G0428200	OBART12G10310	88	29	1
OS12G0428600	OBART12G10330	78	18	1
OS12G0429200	OBART12G10360	91	95	0
OS12G0430000	OBART12G10380	70	84	0
OS12G0430900	OBART12G10370	98	90	1
OS12G0431100	OBART12G10390	94	86	1
OS12G0431300	OBART12G10400	99	99	1
OS12G0431700	OBART12G10420	93	37	1
OS12G0432000	OBART12G10350	61	59	0
OS12G0432600	OBART12G10450	98	98	1
OS12G0433500	OBART12G10480	97	100	1
OS12G0433700	OBART12G10500	92	74	0
OS12G0434400	OBART12G10530	92	99	0
OS12G0435200	OBART08G16960	98	98	1
OS12G0437800	OBART12G10570	92	83	1
OS12G0438000	OBART12G10600	100	100	0
OS12G0438100	OBART12G10610	100	100	1
OS12G0438300	OBART12G10640	99	99	1
OS12G0438400	OBART12G10650	99	99	1
OS12G0438600	OBART12G10660	87	17	0
OS12G0438900	OBART12G10690	58	78	1
OS12G0440300	OBART07G10590	74	46	1
OS12G0441300	OBART12G10810	95	94	1
OS12G0441600	OBART12G10830	94	93	0
OS12G0442800	OBART12G10880	99	99	1
OS12G0442900	OBART12G10890	100	100	1
OS12G0443500	OBART12G10920	99	48	0
OS12G0443700	OBART12G10930	89	95	0
OS12G0444500	OBART05G17780	60	31	0
OS12G0444800	OBART12G10960	93	69	1
OS12G0445300	OBART12G10840	92	84	0
OS12G0446300	OBART12G10860	65	38	1
OS12G0446500	OBART12G10850	98	98	0
OS12G0446700	OBART12G10970	99	90	1
OS12G0446900	OBART12G10980	99	91	0
OS12G0448650	OBART12G11030	28	47	1
OS12G0448900	OBART12G11050	91	99	0
OS12G0450300	OBART12G11120	82	90	1
OS12G0453500	OBART12G11150	97	97	1
OS12G0454600	OBART12G11170	64	82	0
OS12G0454800	OBART12G11180	43	91	1
OS12G0455000	OBART12G11190	99	100	0
OS12G0456100	OBART12G11250	97	96	1
OS12G0456200	OBART12G11260	27	99	1
OS12G0456400	OBART12G11270	94	28	1
OS12G0456700	OBART12G11300	84	55	0
OS12G0457200	OBART12G11330	78	100	1
OS12G0457500	OBART03G24890	48	43	1
OS12G0458100	OBART12G11430	30	89	1
OS12G0458900	OBART06G20670	32	60	0
OS12G0460400	OBART12G11390	93	93	0
OS12G0460800	OBART01G44670	91	49	0
OS12G0464300	OBART12G12560	44	80	0
OS12G0464400	OBART12G12570	98	98	0
OS12G0465000	OBART12G11500	92	92	1
OS12G0465100	OBART12G11510	95	95	0
OS12G0465700	OBART12G11550	89	60	1
OS12G0467200	OBART12G11600	64	70	0
OS12G0467300	OBART12G11610	43	69	0
OS12G0468500	OBART12G11620	99	99	0
OS12G0468600	OBART12G11630	97	97	0
OS12G0472300	OBART12G11660	96	51	1
OS12G0472800	OBART12G11710	40	97	1
OS12G0473900	OBART12G11780	87	75	0
OS12G0476200	OBART12G11790	100	100	1
OS12G0477200	OBART07G18140	44	13	0
OS12G0477700	OBART12G11860	98	40	0
OS12G0478200	OBART12G11890	100	69	1
OS12G0478400	OBART01G25170	30	89	1
OS12G0479400	OBART12G11990	90	87	1
OS12G0479900	OBART12G12010	93	100	1
OS12G0480000	OBART12G12020	63	74	0
OS12G0480100	OBART12G12030	98	98	1
OS12G0480200	OBART12G12040	97	53	0
OS12G0480800	OBART12G12070	42	72	0
OS12G0481100	OBART12G12080	96	96	1
OS12G0481200	OBART12G12090	100	100	1
OS12G0481400	OBART12G12100	75	64	0
OS12G0481700	OBART12G12100	73	64	0
OS12G0482100	OBART12G12100	73	64	0
OS12G0482500	OBART12G12140	94	99	1
OS12G0482600	OBART12G12150	77	45	1
OS12G0482700	OBART12G12160	99	99	1
OS12G0483450	OBART12G12190	94	43	1
OS12G0484100	OBART09G09810	23	18	0
OS12G0484100	OBART10G03810	66	46	0
OS12G0484100	OBART12G12210	25	21	0
OS12G0484600	OBART12G12220	97	97	0
OS12G0484700	OBART12G12230	99	99	1
OS12G0484900	OBART12G12240	99	99	1
OS12G0485000	OBART12G12250	75	99	1
OS12G0485150	OBART12G12260	84	84	1
OS12G0485400	OBART12G12270	100	96	1
OS12G0485600	OBART12G12300	87	100	1
OS12G0485800	OBART12G12310	99	63	1
OS12G0486600	OBART12G12360	53	100	1
OS12G0486900	OBART12G12370	78	99	1
OS12G0487250	OBART12G12390	99	99	1
OS12G0487500	OBART12G12400	76	59	1
OS12G0488700	OBART12G12450	30	100	0
OS12G0488800	OBART12G12460	86	68	1
OS12G0488900	OBART12G12470	93	90	1
OS12G0489100	OBART12G12480	92	48	0
OS12G0489300	OBART12G12490	98	98	0
OS12G0489800	OBART12G12500	96	40	0
OS12G0490100	OBART12G12510	96	63	0
OS12G0490566	OBART12G12520	78	50	0
OS12G0491800	OBART12G12600	83	85	0
OS12G0492900	OBART12G12620	74	76	0
OS12G0492900	OBART12G12680	3	12	0
OS12G0493900	OBART12G12730	76	99	1
OS12G0495600	OBART12G12760	67	67	0
OS12G0496700	OBART12G12790	87	86	1
OS12G0496900	OBART12G12800	99	99	1
OS12G0497300	OBART12G12820	81	94	0
OS12G0497400	OBART12G12830	99	99	1
OS12G0498300	OBART12G12870	82	98	0
OS12G0498400	OBART12G12880	97	98	0
OS12G0498500	OBART12G12890	56	100	1
OS12G0498650	OBART12G12900	85	95	1
OS12G0498700	OBART12G12910	60	99	1
OS12G0498800	OBART12G12920	99	99	1
OS12G0498900	OBART12G12930	62	99	1
OS12G0500500	OBART12G12940	62	62	0
OS12G0500700	OBART12G12950	100	100	1
OS12G0501133	OBART02G31500	80	18	0
OS12G0501400	OBART12G12970	93	92	0
OS12G0501700	OBART12G13000	98	99	1
OS12G0501900	OBART12G13010	76	92	0
OS12G0502000	OBART12G13020	98	66	1
OS12G0502100	OBART12G13030	76	92	1
OS12G0502200	OBART12G13040	59	67	0
OS12G0502300	OBART12G13050	99	93	1
OS12G0502400	OBART12G13060	59	99	1
OS12G0502500	OBART12G13070	87	90	0
OS12G0502700	OBART12G13080	82	94	1
OS12G0502800	OBART12G13090	94	93	0
OS12G0503000	OBART06G25090	100	100	1
OS12G0503000	OBART12G13100	96	100	1
OS12G0503200	OBART12G13110	65	30	1
OS12G0503300	OBART12G13120	93	87	1
OS12G0505800	OBART12G13150	89	83	1
OS12G0505950	OBART12G13160	5	2	0
OS12G0506100	OBART12G13170	97	97	0
OS12G0506100	OBART12G13180	80	30	0
OS12G0506500	OBART12G13200	35	94	0
OS12G0506700	OBART12G13210	100	100	0
OS12G0506800	OBART12G13220	88	43	1
OS12G0507000	OBART12G13230	100	100	1
OS12G0507200	OBART12G13240	100	100	1
OS12G0507300	OBART12G13250	90	97	1
OS12G0507400	OBART12G13260	59	97	1
OS12G0507500	OBART12G13270	43	54	0
OS12G0507600	OBART12G13280	93	52	0
OS12G0507700	OBART12G13290	87	82	0
OS12G0508100	OBART12G13320	96	96	1
OS12G0508200	OBART12G13330	97	97	0
OS12G0508266	OBART12G13340	84	97	0
OS12G0508300	OBART12G13350	98	68	0
OS12G0508400	OBART12G13360	72	92	1
OS12G0509100	OBART10G12790	0	0	0
OS12G0509100	OBART10G12820	23	9	0
OS12G0509200	OBART12G13390	53	30	0
OS12G0509600	OBART10G12380	11	22	0
OS12G0510000	OBART05G27080	11	12	0
OS12G0510900	OBART12G13430	95	49	1
OS12G0511000	OBART12G13440	74	67	1
OS12G0511200	OBART12G13450	88	90	0
OS12G0511300	OBART12G13460	99	90	1
OS12G0511400	OBART12G13470	93	93	1
OS12G0511400	OBART12G13490	0	0	1
OS12G0511400	OBART12G13500	50	53	1
OS12G0511400	OBART12G13510	0	0	1
OS12G0511500	OBART12G13470	0	0	1
OS12G0511500	OBART12G13490	93	42	1
OS12G0511500	OBART12G13500	0	0	1
OS12G0511500	OBART12G13510	46	19	1
OS12G0511600	OBART12G13470	53	52	1
OS12G0511600	OBART12G13490	0	0	1
OS12G0511600	OBART12G13500	69	72	1
OS12G0511600	OBART12G13510	0	0	1
OS12G0511900	OBART12G13470	0	0	1
OS12G0511900	OBART12G13490	49	49	1
OS12G0511900	OBART12G13500	0	0	1
OS12G0511900	OBART12G13510	98	91	1
OS12G0512000	OBART12G13520	55	100	1
OS12G0512100	OBART12G13530	77	99	0
OS12G0512400	OBART12G06030	0	0	0
OS12G0512800	OBART12G13570	99	99	1
OS12G0514000	OBART12G13640	99	99	0
OS12G0514300	OBART12G13650	77	48	1
OS12G0514400	OBART12G13660	95	98	1
OS12G0514500	OBART12G13670	94	75	1
OS12G0514900	OBART12G13680	99	99	0
OS12G0515300	OBART12G13720	68	61	1
OS12G0515400	OBART12G13730	71	90	0
OS12G0515600	OBART12G13750	99	99	1
OS12G0515800	OBART12G13770	100	100	1
OS12G0516000	OBART12G13780	100	100	0
OS12G0516200	OBART12G13790	99	99	0
OS12G0516300	OBART12G15310	79	79	0
OS12G0516800	OBART12G15330	92	34	0
