Gene stable ID	Oryza nivara gene stable ID	% identity	Oryza nivara % identity	Orthology confidence [0 low, 1 high]
OS09G0115400	ONIVA09G00770	100	100	1
OS09G0115500	ONIVA09G00790	100	100	1
OS09G0115600	ONIVA09G00800	98	98	0
OS09G0115900	ONIVA09G00810	99	57	1
OS09G0116000	ONIVA09G00820	99	99	1
OS09G0116050	ONIVA09G00830	100	100	1
OS09G0116400	ONIVA09G00850	100	100	1
OS09G0116800	ONIVA09G00960	99	100	1
OS09G0119100	ONIVA09G01020	99	99	1
OS09G0119600	ONIVA01G07120	92	96	1
OS09G0120033	ONIVA10G04600	50	37	0
OS09G0120100	ONIVA08G04840	69	89	0
OS09G0120600	ONIVA08G04800	87	100	1
OS09G0121000	ONIVA09G01030	97	11	0
OS09G0121050	ONIVA09G01030	97	53	0
OS09G0122000	ONIVA09G01370	98	98	1
OS09G0123100	ONIVA09G01390	96	99	1
OS09G0123200	ONIVA09G01400	92	93	1
OS09G0123300	ONIVA09G01410	100	100	1
OS09G0123500	ONIVA09G01420	100	100	0
OS09G0124100	ONIVA08G07710	93	62	0
OS09G0124200	ONIVA08G07720	82	98	1
OS09G0124300	ONIVA04G29230	26	56	1
OS09G0124566	ONIVA08G07700	2	4	0
OS09G0124800	ONIVA08G07680	96	98	0
OS09G0125400	ONIVA08G07620	100	100	0
OS09G0125900	ONIVA09G01440	99	73	1
OS09G0126600	ONIVA09G01450	100	100	1
OS09G0127300	ONIVA05G10130	99	99	1
OS09G0127700	ONIVA05G10110	100	100	1
OS09G0127800	ONIVA05G10100	100	93	1
OS09G0128400	ONIVA06G09960	97	41	1
OS09G0128600	ONIVA06G09910	100	80	1
OS09G0129600	ONIVA06G09890	99	50	1
OS09G0129800	ONIVA06G09890	89	43	1
OS09G0130700	ONIVA11G06550	83	97	0
OS09G0130800	ONIVA11G06560	99	95	0
OS09G0131200	ONIVA11G06590	79	88	0
OS09G0131400	ONIVA02G18060	98	97	1
OS09G0132200	ONIVA09G01500	99	99	1
OS09G0132600	ONIVA09G01510	99	99	1
OS09G0132900	ONIVA09G01530	100	100	1
OS09G0133000	ONIVA09G01540	100	100	1
OS09G0133200	ONIVA09G01550	100	100	1
OS09G0133600	ONIVA09G01590	99	99	1
OS09G0133700	ONIVA09G01600	100	100	1
OS09G0133800	ONIVA09G01610	92	92	1
OS09G0134400	ONIVA09G01630	93	82	0
OS09G0134500	ONIVA09G01640	100	98	1
OS09G0135100	ONIVA09G01660	68	83	1
OS09G0135400	ONIVA09G01670	97	97	1
OS09G0135800	ONIVA06G16940	99	99	1
OS09G0237600	ONIVA09G01700	100	86	1
OS09G0240200	ONIVA09G01720	88	88	0
OS09G0240500	ONIVA09G01730	98	88	1
OS09G0241100	ONIVA09G01760	100	76	1
OS09G0241550	ONIVA09G01770	95	73	1
OS09G0242000	ONIVA09G01800	97	18	0
OS09G0242300	ONIVA09G01820	96	79	0
OS09G0242800	ONIVA09G01850	99	99	1
OS09G0243000	ONIVA09G01860	88	52	1
OS09G0243200	ONIVA09G01870	99	99	1
OS09G0244200	ONIVA09G01980	49	14	0
OS09G0244400	ONIVA09G02000	100	91	0
OS09G0244900	ONIVA09G02010	95	70	0
OS09G0245500	ONIVA09G02020	100	87	1
OS09G0246200	ONIVA09G02030	95	91	1
OS09G0246500	ONIVA09G02050	27	50	1
OS09G0246700	ONIVA09G02060	98	98	1
OS09G0247500	ONIVA08G10520	76	60	1
OS09G0247500	ONIVA09G02100	98	98	1
OS09G0247600	ONIVA09G02120	100	100	1
OS09G0247700	ONIVA09G02130	11	0	0
OS09G0248000	ONIVA09G02140	93	85	0
OS09G0248100	ONIVA09G02150	100	100	1
OS09G0248300	ONIVA09G02160	95	42	0
OS09G0248900	ONIVA05G02560	56	100	1
OS09G0249000	ONIVA09G02240	100	90	1
OS09G0249600	ONIVA09G02210	99	59	1
OS09G0249700	ONIVA09G02220	100	100	1
OS09G0249900	ONIVA09G02250	75	99	0
OS09G0250200	ONIVA09G02320	58	84	0
OS09G0250700	ONIVA09G02330	100	100	1
OS09G0250800	ONIVA09G02340	70	92	1
OS09G0251100	ONIVA09G02390	93	98	0
OS09G0251500	ONIVA09G02370	99	99	1
OS09G0251800	ONIVA09G02420	99	99	1
OS09G0252000	ONIVA09G02450	96	78	1
OS09G0252100	ONIVA09G02460	100	100	0
OS09G0252800	ONIVA09G02750	78	29	0
OS09G0254600	ONIVA09G02880	49	41	1
OS09G0255000	ONIVA09G02800	98	62	1
OS09G0255200	ONIVA09G02810	99	99	1
OS09G0255400	ONIVA09G02820	93	86	0
OS09G0255900	ONIVA09G02830	91	96	1
OS09G0256100	ONIVA09G02840	89	96	1
OS09G0256600	ONIVA09G02880	99	36	1
OS09G0256650	ONIVA09G02880	96	31	1
OS09G0256700	ONIVA07G21540	61	41	0
OS09G0257000	ONIVA09G02890	96	96	0
OS09G0257900	ONIVA09G02930	95	100	1
OS09G0258000	ONIVA09G02940	99	96	1
OS09G0258500	ONIVA09G02950	100	100	1
OS09G0258600	ONIVA09G02960	100	100	1
OS09G0258700	ONIVA07G21570	53	46	1
OS09G0259200	ONIVA07G21580	31	51	1
OS09G0259500	ONIVA07G21590	85	99	1
OS09G0260000	ONIVA07G21690	28	99	1
OS09G0260200	ONIVA07G21670	99	35	1
OS09G0261100	ONIVA07G21620	96	86	1
OS09G0261300	ONIVA09G03000	100	100	1
OS09G0262000	ONIVA09G03040	88	86	0
OS09G0264051	ONIVA02G03550	73	97	0
OS09G0264400	ONIVA07G09350	97	97	0
OS09G0266000	ONIVA09G03090	60	60	0
OS09G0266100	ONIVA09G03100	76	32	1
OS09G0266400	ONIVA09G03110	98	98	0
OS09G0266600	ONIVA09G03120	99	71	1
OS09G0267300	ONIVA09G03140	83	99	1
OS09G0267400	ONIVA09G03160	100	100	1
OS09G0267500	ONIVA09G03170	100	100	1
OS09G0267800	ONIVA09G03330	3	10	0
OS09G0267800	ONIVA09G03340	12	38	0
OS09G0268000	ONIVA09G03190	99	99	1
OS09G0268100	ONIVA07G08280	27	27	0
OS09G0268300	ONIVA09G03220	99	99	1
OS09G0268700	ONIVA09G03390	98	97	0
OS09G0270700	ONIVA09G03300	91	74	1
OS09G0270900	ONIVA09G03310	98	99	1
OS09G0271100	ONIVA09G03280	93	80	1
OS09G0272000	ONIVA09G03250	98	94	1
OS09G0272300	ONIVA09G03470	100	100	1
OS09G0272500	ONIVA09G03420	86	72	0
OS09G0272600	ONIVA09G03430	97	97	0
OS09G0274100	ONIVA04G12530	29	47	1
OS09G0274800	ONIVA02G13610	92	25	0
OS09G0275200	ONIVA09G03530	100	98	1
OS09G0275300	ONIVA09G03540	72	58	1
OS09G0275400	ONIVA09G03570	99	99	1
OS09G0277800	ONIVA09G03640	99	99	1
OS09G0278000	ONIVA09G03650	98	94	1
OS09G0278300	ONIVA09G03680	93	65	0
OS09G0278700	ONIVA09G03690	99	99	1
OS09G0279000	ONIVA09G03710	77	97	1
OS09G0279100	ONIVA09G03720	92	41	1
OS09G0279200	ONIVA09G03770	99	59	1
OS09G0279300	ONIVA09G03780	99	99	1
OS09G0279400	ONIVA09G03790	84	98	0
OS09G0279500	ONIVA09G03800	98	95	1
OS09G0279600	ONIVA09G03810	95	100	1
OS09G0279900	ONIVA09G03830	58	37	1
OS09G0280300	ONIVA09G03840	98	100	0
OS09G0280500	ONIVA09G03850	99	97	1
OS09G0280600	ONIVA09G03860	100	95	1
OS09G0281300	ONIVA02G14500	100	100	1
OS09G0281600	ONIVA02G14510	73	30	0
OS09G0281800	ONIVA02G14530	91	92	0
OS09G0281900	ONIVA02G14560	100	100	1
OS09G0282100	ONIVA02G14580	96	45	1
OS09G0282300	ONIVA02G14580	99	56	1
OS09G0283600	ONIVA09G03950	95	95	1
OS09G0284200	ONIVA09G04100	87	81	1
OS09G0284300	ONIVA09G04060	99	97	1
OS09G0284400	ONIVA09G04070	99	99	1
OS09G0284600	ONIVA09G04090	96	47	0
OS09G0284800	ONIVA09G04030	97	97	1
OS09G0286300	ONIVA09G04140	97	89	1
OS09G0286400	ONIVA09G04150	80	64	0
OS09G0286600	ONIVA09G04180	86	85	1
OS09G0287000	ONIVA09G04210	77	79	1
OS09G0287300	ONIVA01G39130	97	85	1
OS09G0287500	ONIVA01G39140	90	89	0
OS09G0292400	ONIVA09G04390	12	7	0
OS09G0292900	ONIVA09G04400	99	86	1
OS09G0293400	ONIVA06G12050	100	100	1
OS09G0293500	ONIVA06G12060	100	100	0
OS09G0293900	ONIVA09G04430	96	99	0
OS09G0294000	ONIVA09G04440	96	99	0
OS09G0294300	ONIVA09G04450	97	87	1
OS09G0295000	ONIVA09G04490	99	98	1
OS09G0296400	ONIVA09G04530	89	90	0
OS09G0296500	ONIVA09G04540	99	99	1
OS09G0296700	ONIVA09G04550	83	100	1
OS09G0296800	ONIVA09G04560	99	100	1
OS09G0296900	ONIVA09G04570	75	92	0
OS09G0297000	ONIVA09G04580	99	100	1
OS09G0297100	ONIVA09G04590	100	100	1
OS09G0297300	ONIVA09G04600	98	98	0
OS09G0297400	ONIVA09G04610	100	100	1
OS09G0297800	ONIVA09G04630	100	100	1
OS09G0297900	ONIVA09G04640	91	100	1
OS09G0298100	ONIVA09G04660	97	88	1
OS09G0298200	ONIVA09G04670	99	99	1
OS09G0298400	ONIVA09G04690	91	100	1
OS09G0298500	ONIVA09G04700	100	100	1
OS09G0298700	ONIVA09G04710	100	100	1
OS09G0299000	ONIVA09G04720	94	41	1
OS09G0299200	ONIVA09G04730	95	100	1
OS09G0299300	ONIVA09G04740	89	29	1
OS09G0299400	ONIVA09G04750	99	100	1
OS09G0299500	ONIVA09G04760	95	37	0
OS09G0300800	ONIVA09G04800	93	82	1
OS09G0301800	ONIVA09G04870	80	86	0
OS09G0305300	ONIVA06G16810	92	46	1
OS09G0305900	ONIVA04G10330	63	56	1
OS09G0306400	ONIVA08G08480	99	97	1
OS09G0306650	ONIVA08G08460	94	60	1
OS09G0306700	ONIVA08G08450	100	96	1
OS09G0306800	ONIVA08G08440	81	78	0
OS09G0307300	ONIVA08G08430	90	81	0
OS09G0307400	ONIVA08G08420	83	86	1
OS09G0307800	ONIVA08G08400	98	81	1
OS09G0308900	ONIVA01G05320	100	100	1
OS09G0309100	ONIVA01G05310	92	99	1
OS09G0309200	ONIVA01G05300	90	99	1
OS09G0309500	ONIVA01G05290	94	98	1
OS09G0309600	ONIVA01G05280	100	100	1
OS09G0309700	ONIVA01G05270	100	72	1
OS09G0313500	ONIVA01G05260	71	95	0
OS09G0313600	ONIVA09G04890	93	92	1
OS09G0314200	ONIVA09G04900	99	69	1
OS09G0314300	ONIVA09G04910	99	100	1
OS09G0314333	ONIVA09G04920	100	100	1
OS09G0314400	ONIVA09G04930	88	100	1
OS09G0314500	ONIVA09G04940	100	100	1
OS09G0314800	ONIVA03G25750	68	34	0
OS09G0315050	ONIVA03G25960	100	10	0
OS09G0315100	ONIVA03G25960	89	6	0
OS09G0315700	ONIVA09G04970	99	84	0
OS09G0315800	ONIVA09G04980	99	99	0
OS09G0316000	ONIVA09G04990	98	65	0
OS09G0319701	ONIVA01G14720	75	26	1
OS09G0319800	ONIVA01G09350	0	0	0
OS09G0319800	ONIVA01G09360	98	85	0
OS09G0321200	ONIVA09G05240	96	93	1
OS09G0321900	ONIVA09G05270	99	93	1
OS09G0322000	ONIVA09G05280	99	98	1
OS09G0322200	ONIVA10G00130	81	45	0
OS09G0322300	ONIVA05G14510	97	14	1
OS09G0322500	ONIVA12G08600	42	42	0
OS09G0322600	ONIVA10G00140	96	52	1
OS09G0322800	ONIVA10G00150	98	69	1
OS09G0323000	ONIVA10G00170	96	90	1
OS09G0323100	ONIVA10G00180	100	83	1
OS09G0323400	ONIVA10G00210	63	48	1
OS09G0323500	ONIVA10G00230	100	100	1
OS09G0323700	ONIVA10G00240	99	99	1
OS09G0324000	ONIVA10G00260	99	99	1
OS09G0324400	ONIVA10G00280	100	33	1
OS09G0325140	ONIVA10G00300	69	43	1
OS09G0325220	ONIVA09G05290	99	95	1
OS09G0325700	ONIVA12G16690	99	99	1
OS09G0325800	ONIVA07G21910	54	23	0
OS09G0326100	ONIVA12G16730	99	99	1
OS09G0326800	ONIVA06G01730	99	99	0
OS09G0326900	ONIVA06G01740	100	100	1
OS09G0327100	ONIVA06G01760	100	100	1
OS09G0327200	ONIVA06G01770	99	99	0
OS09G0327300	ONIVA06G01780	95	95	0
OS09G0327400	ONIVA06G01790	95	96	0
OS09G0327500	ONIVA06G01810	86	97	0
OS09G0327550	ONIVA06G01820	98	99	0
OS09G0327575	ONIVA06G01830	93	48	1
OS09G0327600	ONIVA06G01830	92	41	1
OS09G0327800	ONIVA04G04960	69	39	1
OS09G0328066	ONIVA04G04960	87	53	1
OS09G0328800	ONIVA04G04930	73	97	1
OS09G0328900	ONIVA04G04940	76	97	1
OS09G0329000	ONIVA04G04910	96	97	0
OS09G0329200	ONIVA04G04900	95	95	0
OS09G0330000	ONIVA04G04890	95	95	0
OS09G0330700	ONIVA04G04880	96	96	1
OS09G0331100	ONIVA03G31770	42	45	0
OS09G0331600	ONIVA03G31780	36	94	1
OS09G0331600	ONIVA05G10250	37	99	1
OS09G0331900	ONIVA09G05300	97	96	0
OS09G0332100	ONIVA09G05320	99	99	1
OS09G0332700	ONIVA10G11780	35	39	0
OS09G0333600	ONIVA10G11780	35	35	0
OS09G0334050	ONIVA09G05360	44	31	0
OS09G0334500	ONIVA09G05410	95	95	1
OS09G0334600	ONIVA09G05420	90	92	1
OS09G0334800	ONIVA09G05430	95	87	0
OS09G0334900	ONIVA09G05440	77	61	1
OS09G0337300	ONIVA09G05580	98	60	0
OS09G0337500	ONIVA02G21720	70	44	1
OS09G0338200	ONIVA09G05600	79	84	1
OS09G0338400	ONIVA09G05620	99	92	1
OS09G0338500	ONIVA09G05630	98	100	1
OS09G0339000	ONIVA08G19350	93	93	1
OS09G0339300	ONIVA08G19330	36	51	0
OS09G0341100	ONIVA06G16350	72	62	0
OS09G0341500	ONIVA06G16330	74	39	0
OS09G0341901	ONIVA06G16320	52	32	1
OS09G0342000	ONIVA06G16310	90	91	0
OS09G0343200	ONIVA06G16360	63	59	0
OS09G0344400	ONIVA09G05650	76	84	0
OS09G0344500	ONIVA09G05660	94	99	1
OS09G0344700	ONIVA09G05680	93	97	0
OS09G0344800	ONIVA09G05700	100	100	1
OS09G0344900	ONIVA09G05710	100	100	1
OS09G0345000	ONIVA09G05720	72	100	1
OS09G0345400	ONIVA09G05740	90	99	1
OS09G0345500	ONIVA09G05750	97	97	1
OS09G0345600	ONIVA09G05760	41	13	1
OS09G0345700	ONIVA09G05770	95	100	1
OS09G0346400	ONIVA09G05860	97	76	1
OS09G0346500	ONIVA09G05870	100	100	1
OS09G0346600	ONIVA09G05880	100	100	1
OS09G0346700	ONIVA09G05890	100	100	1
OS09G0346900	ONIVA09G05900	100	100	1
OS09G0347300	ONIVA09G05930	85	99	1
OS09G0347500	ONIVA09G05940	98	46	0
OS09G0347800	ONIVA09G05950	95	97	1
OS09G0347900	ONIVA09G05960	85	43	0
OS09G0348400	ONIVA01G22410	68	55	0
OS09G0348600	ONIVA01G22380	74	56	0
OS09G0349700	ONIVA09G06190	32	32	0
OS09G0350900	ONIVA09G06060	97	80	0
OS09G0351700	ONIVA09G06010	90	69	1
OS09G0351800	ONIVA09G06190	36	32	0
OS09G0352400	ONIVA09G06070	97	100	1
OS09G0353200	ONIVA09G06190	14	36	0
OS09G0353400	ONIVA09G06130	86	46	0
OS09G0354100	ONIVA09G06160	95	31	0
OS09G0355400	ONIVA09G06240	78	75	0
OS09G0356000	ONIVA09G06220	73	96	0
OS09G0356100	ONIVA09G06230	98	64	1
OS09G0356300	ONIVA09G06250	70	30	1
OS09G0356800	ONIVA09G06300	59	65	0
OS09G0356800	ONIVA09G06330	64	66	0
OS09G0357400	ONIVA09G06280	87	46	0
OS09G0358100	ONIVA09G06190	37	33	0
OS09G0358500	ONIVA04G17900	89	54	1
OS09G0359700	ONIVA09G06340	81	77	1
OS09G0359800	ONIVA09G06350	100	100	1
OS09G0359900	ONIVA09G06360	97	71	0
OS09G0360400	ONIVA09G06370	100	100	1
OS09G0360500	ONIVA09G06380	96	96	0
OS09G0360900	ONIVA09G06390	83	42	0
OS09G0361100	ONIVA09G06400	100	75	1
OS09G0361200	ONIVA09G06420	96	87	0
OS09G0361300	ONIVA09G06430	99	98	0
OS09G0361500	ONIVA09G06440	83	36	0
OS09G0361700	ONIVA09G06460	58	69	0
OS09G0362900	ONIVA09G06490	97	31	0
OS09G0363100	ONIVA09G06610	100	100	1
OS09G0363400	ONIVA09G06500	72	36	1
OS09G0363500	ONIVA09G06510	100	100	1
OS09G0363600	ONIVA09G06520	99	72	0
OS09G0363700	ONIVA09G06530	99	99	1
OS09G0363800	ONIVA09G06540	68	63	0
OS09G0363900	ONIVA09G06550	100	100	1
OS09G0364000	ONIVA09G06570	96	100	1
OS09G0364100	ONIVA09G06600	100	75	1
OS09G0364400	ONIVA09G06660	98	99	1
OS09G0364500	ONIVA09G06670	100	100	1
OS09G0364800	ONIVA09G06680	75	53	1
OS09G0365000	ONIVA09G06700	100	95	1
OS09G0365300	ONIVA09G06710	95	86	0
OS09G0365900	ONIVA09G06820	98	99	0
OS09G0366800	ONIVA09G06830	63	69	0
OS09G0367700	ONIVA09G06870	98	100	0
OS09G0367900	ONIVA09G06890	97	89	0
OS09G0368200	ONIVA09G06920	38	98	1
OS09G0368500	ONIVA09G06940	91	85	1
OS09G0368900	ONIVA09G06970	100	100	1
OS09G0369400	ONIVA09G07010	99	87	1
OS09G0369500	ONIVA09G07020	91	96	1
OS09G0370000	ONIVA09G07050	100	100	1
OS09G0370200	ONIVA09G07070	100	98	1
OS09G0370300	ONIVA09G07080	99	99	1
OS09G0370500	ONIVA09G07100	65	91	0
OS09G0371000	ONIVA09G07120	89	34	1
OS09G0371700	ONIVA09G07150	100	32	1
OS09G0371800	ONIVA05G12490	7	2	0
OS09G0372400	ONIVA09G07210	37	99	1
OS09G0372900	ONIVA09G07250	92	41	1
OS09G0373000	ONIVA09G07260	94	100	0
OS09G0374900	ONIVA09G07330	94	96	0
OS09G0375000	ONIVA09G07340	99	99	1
OS09G0375300	ONIVA09G07360	99	99	1
OS09G0375400	ONIVA09G07370	99	99	1
OS09G0375500	ONIVA09G07380	90	97	1
OS09G0375600	ONIVA09G07390	100	57	0
OS09G0375900	ONIVA09G07400	100	100	1
OS09G0376000	ONIVA09G07410	97	36	1
OS09G0376400	ONIVA09G07430	100	100	1
OS09G0376600	ONIVA09G07440	99	99	1
OS09G0376700	ONIVA09G07450	89	90	1
OS09G0376800	ONIVA09G07460	100	60	1
OS09G0376900	ONIVA09G07500	99	100	1
OS09G0378300	ONIVA12G12220	100	100	1
OS09G0378700	ONIVA12G12210	95	95	1
OS09G0379400	ONIVA12G12170	78	24	0
OS09G0379600	ONIVA12G12160	68	43	0
OS09G0379900	ONIVA12G12150	100	93	1
OS09G0380000	ONIVA09G07520	79	17	0
OS09G0380200	ONIVA09G07540	100	69	0
OS09G0380300	ONIVA09G07550	80	44	1
OS09G0380400	ONIVA09G07560	85	39	0
OS09G0380501	ONIVA09G07570	61	43	0
OS09G0380600	ONIVA09G07580	97	97	0
OS09G0381100	ONIVA09G05810	100	100	0
OS09G0381300	ONIVA01G22640	59	19	1
OS09G0381600	ONIVA09G05780	100	95	1
OS09G0381800	ONIVA09G07590	81	67	1
OS09G0382300	ONIVA09G07630	97	91	1
OS09G0382400	ONIVA09G07640	98	99	0
OS09G0382500	ONIVA09G07650	100	100	1
OS09G0383400	ONIVA09G07690	95	82	1
OS09G0384900	ONIVA09G07750	94	94	0
OS09G0384900	ONIVA09G07760	90	94	0
OS09G0385700	ONIVA09G07790	97	99	1
OS09G0385900	ONIVA10G17090	69	61	1
OS09G0386200	ONIVA09G07800	97	97	0
OS09G0386400	ONIVA09G07820	100	100	1
OS09G0386500	ONIVA09G07830	100	100	1
OS09G0386600	ONIVA09G07840	96	52	0
OS09G0387000	ONIVA09G07880	69	43	1
OS09G0387150	ONIVA09G07870	86	55	0
OS09G0387800	ONIVA09G07950	98	98	1
OS09G0388400	ONIVA09G07940	98	99	0
OS09G0391501	ONIVA09G07990	100	100	1
OS09G0392000	ONIVA11G09960	100	100	1
OS09G0392100	ONIVA11G09970	97	95	0
OS09G0392666	ONIVA11G09910	32	47	1
OS09G0392700	ONIVA02G40610	25	32	0
OS09G0393200	ONIVA09G08110	92	46	0
OS09G0393801	ONIVA09G08050	96	33	1
OS09G0394100	ONIVA09G08060	94	65	1
OS09G0394300	ONIVA09G08070	98	73	0
OS09G0394500	ONIVA09G08260	100	100	1
OS09G0394600	ONIVA09G08270	84	100	1
OS09G0394700	ONIVA09G08280	76	78	0
OS09G0394900	ONIVA09G08250	86	89	0
OS09G0395300	ONIVA09G08220	63	45	0
OS09G0395600	ONIVA09G08230	85	56	1
OS09G0396300	ONIVA09G08190	98	89	1
OS09G0396900	ONIVA09G08210	100	67	0
OS09G0397100	ONIVA09G08290	52	56	0
OS09G0397100	ONIVA09G08380	50	46	0
OS09G0397300	ONIVA09G08310	93	85	0
OS09G0397400	ONIVA09G08320	93	94	1
OS09G0397700	ONIVA09G08340	99	93	1
OS09G0397900	ONIVA09G08360	85	71	0
OS09G0399800	ONIVA09G08480	61	98	1
OS09G0400000	ONIVA09G08500	92	92	0
OS09G0400300	ONIVA09G08510	99	78	1
OS09G0400400	ONIVA09G08530	100	100	0
OS09G0400500	ONIVA09G08540	100	100	1
OS09G0400700	ONIVA09G08550	89	56	0
OS09G0400900	ONIVA09G08570	100	39	1
OS09G0401100	ONIVA09G08590	87	91	0
OS09G0401200	ONIVA09G08600	86	66	1
OS09G0401300	ONIVA09G08610	99	99	1
OS09G0401600	ONIVA09G08630	100	53	1
OS09G0401900	ONIVA09G09250	90	91	0
OS09G0402100	ONIVA09G09270	92	54	1
OS09G0402300	ONIVA09G09280	100	19	1
OS09G0403000	ONIVA09G09310	100	100	1
OS09G0403300	ONIVA09G09320	45	49	0
OS09G0404300	ONIVA09G12980	63	54	0
OS09G0404400	ONIVA09G12980	63	54	0
OS09G0404500	ONIVA09G12980	63	54	0
OS09G0404600	ONIVA09G12980	63	54	0
OS09G0404700	ONIVA09G12980	63	54	0
OS09G0404800	ONIVA09G12980	63	54	0
OS09G0405001	ONIVA09G12980	63	54	0
OS09G0405200	ONIVA09G12980	60	52	0
OS09G0405300	ONIVA09G12980	60	52	0
OS09G0405400	ONIVA09G12980	60	51	0
OS09G0405500	ONIVA09G12980	60	52	0
OS09G0405600	ONIVA09G12980	60	52	0
OS09G0405900	ONIVA09G12980	60	52	0
OS09G0406000	ONIVA09G12980	60	52	0
OS09G0406100	ONIVA09G12980	60	52	0
OS09G0406200	ONIVA09G12980	63	54	0
OS09G0406300	ONIVA09G12980	63	54	0
OS09G0406400	ONIVA09G12980	60	52	0
OS09G0406500	ONIVA09G12980	60	52	0
OS09G0407050	ONIVA09G09350	99	91	1
OS09G0407200	ONIVA09G09360	100	100	1
OS09G0407300	ONIVA09G09370	99	99	0
OS09G0407600	ONIVA09G09380	95	53	0
OS09G0407700	ONIVA09G09390	73	100	0
OS09G0407800	ONIVA09G09400	100	100	1
OS09G0407900	ONIVA09G09410	98	97	1
OS09G0407950	ONIVA09G09420	99	59	1
OS09G0408000	ONIVA09G09420	100	29	1
OS09G0408300	ONIVA03G20290	75	26	0
OS09G0408550	ONIVA09G09460	100	22	0
OS09G0408600	ONIVA09G09470	100	94	1
OS09G0408900	ONIVA09G09490	69	70	0
OS09G0409000	ONIVA09G09500	100	100	1
OS09G0409100	ONIVA09G09510	100	100	1
OS09G0409950	ONIVA09G09520	90	11	0
OS09G0410125	ONIVA09G09520	95	20	0
OS09G0410300	ONIVA09G09520	100	14	0
OS09G0410400	ONIVA09G09530	16	6	0
OS09G0410500	ONIVA09G09540	83	87	0
OS09G0410700	ONIVA09G09550	99	99	1
OS09G0411600	ONIVA09G09580	99	88	1
OS09G0411650	ONIVA09G09590	100	100	1
OS09G0411700	ONIVA09G09600	100	100	1
OS09G0411900	ONIVA09G09620	65	25	1
OS09G0412200	ONIVA09G09640	99	93	1
OS09G0412400	ONIVA09G09660	100	100	1
OS09G0412900	ONIVA09G09690	99	99	1
OS09G0413000	ONIVA09G09700	99	25	1
OS09G0413100	ONIVA09G09710	99	39	1
OS09G0413300	ONIVA09G09730	99	97	1
OS09G0413500	ONIVA09G09750	90	47	0
OS09G0413600	ONIVA09G09760	92	91	1
OS09G0413700	ONIVA09G09770	100	84	1
OS09G0414500	ONIVA09G09820	96	96	1
OS09G0414900	ONIVA09G09840	100	100	0
OS09G0415300	ONIVA09G09870	97	96	1
OS09G0415700	ONIVA09G09890	100	100	1
OS09G0415800	ONIVA09G09900	58	100	0
OS09G0416200	ONIVA09G09910	94	100	0
OS09G0416500	ONIVA09G09930	99	68	1
OS09G0416600	ONIVA09G09940	97	100	1
OS09G0416700	ONIVA09G09950	100	100	1
OS09G0416800	ONIVA09G09960	100	100	1
OS09G0416900	ONIVA09G09980	96	89	0
OS09G0417500	ONIVA09G10020	76	95	1
OS09G0417600	ONIVA09G10030	89	74	0
OS09G0417800	ONIVA09G10050	88	73	0
OS09G0418000	ONIVA09G10070	100	100	1
OS09G0418500	ONIVA09G10080	43	87	1
OS09G0419200	ONIVA09G10110	94	97	0
OS09G0419600	ONIVA09G10130	75	44	1
OS09G0420000	ONIVA09G10140	96	42	1
OS09G0420200	ONIVA09G10150	86	65	1
OS09G0420300	ONIVA09G10160	85	83	0
OS09G0420600	ONIVA09G10180	97	98	0
OS09G0420900	ONIVA09G10210	100	100	1
OS09G0421100	ONIVA09G10220	93	83	0
OS09G0421300	ONIVA09G10240	100	97	1
OS09G0421500	ONIVA09G10260	98	99	1
OS09G0421600	ONIVA09G10270	80	50	0
OS09G0421700	ONIVA09G10280	98	98	1
OS09G0421800	ONIVA09G10290	60	99	1
OS09G0421800	ONIVA09G10300	30	84	1
OS09G0422000	ONIVA09G10320	100	99	1
OS09G0422500	ONIVA09G10340	100	100	0
OS09G0422600	ONIVA09G10350	98	98	0
OS09G0423200	ONIVA09G10370	99	99	1
OS09G0423300	ONIVA09G10380	99	99	1
OS09G0423400	ONIVA09G10390	100	100	1
OS09G0423500	ONIVA09G10400	98	97	0
OS09G0423600	ONIVA09G10410	85	90	0
OS09G0423800	ONIVA09G10420	90	87	0
OS09G0424200	ONIVA09G10430	93	93	0
OS09G0424300	ONIVA09G10440	99	99	1
OS09G0424600	ONIVA09G10470	100	100	1
OS09G0424701	ONIVA09G10490	79	25	1
OS09G0425200	ONIVA09G10510	97	83	1
OS09G0425300	ONIVA09G10520	97	93	1
OS09G0425400	ONIVA09G10530	100	72	1
OS09G0425800	ONIVA09G10560	72	51	1
OS09G0425900	ONIVA09G10570	100	100	1
OS09G0426000	ONIVA09G10580	95	91	1
OS09G0426200	ONIVA09G10600	100	100	1
OS09G0426500	ONIVA09G10610	100	100	1
OS09G0426800	ONIVA09G10640	100	100	1
OS09G0427100	ONIVA09G10660	83	38	0
OS09G0427125	ONIVA09G10670	100	100	1
OS09G0427800	ONIVA09G10690	95	95	1
OS09G0428000	ONIVA09G10720	99	69	0
OS09G0428600	ONIVA09G10770	75	65	0
OS09G0428900	ONIVA09G10780	93	89	0
OS09G0429000	ONIVA09G10820	97	46	0
OS09G0429200	ONIVA09G10790	80	82	0
OS09G0429350	ONIVA09G10840	88	47	1
OS09G0429500	ONIVA09G10850	97	50	0
OS09G0429766	ONIVA09G10870	60	91	1
OS09G0430600	ONIVA09G10910	99	99	0
OS09G0430701	ONIVA09G10920	100	94	1
OS09G0431200	ONIVA09G10940	99	49	0
