Gene stable ID	Selaginella moellendorffii gene stable ID	% identity	Selaginella moellendorffii % identity	Orthology confidence [0 low, 1 high]
OS07G0552800	SELMODRAFT_417829	45	36	1
OS07G0552800	SELMODRAFT_427507	45	35	1
OS07G0552800	SELMODRAFT_84069	44	35	1
OS07G0552800	SELMODRAFT_85326	45	36	1
OS07G0553000	SELMODRAFT_120069	47	31	1
OS07G0553000	SELMODRAFT_230382	48	32	1
OS07G0553000	SELMODRAFT_417829	49	32	1
OS07G0553000	SELMODRAFT_427507	48	32	1
OS07G0553000	SELMODRAFT_84069	48	31	1
OS07G0553000	SELMODRAFT_85326	49	32	1
OS07G0553633	SELMODRAFT_129564	20	58	1
OS07G0553633	SELMODRAFT_17620	14	66	1
OS07G0553633	SELMODRAFT_17623	14	67	1
OS07G0553633	SELMODRAFT_27746	14	66	1
OS07G0553633	SELMODRAFT_27749	14	67	1
OS07G0553633	SELMODRAFT_84378	21	56	1
OS07G0553700	SELMODRAFT_143336	55	45	0
OS07G0553700	SELMODRAFT_179901	55	45	0
OS07G0555200	SELMODRAFT_104901	7	36	1
OS07G0555200	SELMODRAFT_123098	7	36	1
OS07G0556200	SELMODRAFT_166088	67	66	1
OS07G0556200	SELMODRAFT_174399	66	66	1
OS07G0556300	SELMODRAFT_119401	11	45	1
OS07G0556300	SELMODRAFT_119492	13	48	1
OS07G0556300	SELMODRAFT_402132	20	19	1
OS07G0556300	SELMODRAFT_73897	11	45	1
OS07G0557100	SELMODRAFT_112350	41	45	1
OS07G0557100	SELMODRAFT_135322	54	55	1
OS07G0557100	SELMODRAFT_154779	62	62	1
OS07G0557100	SELMODRAFT_179838	62	62	1
OS07G0557100	SELMODRAFT_185136	54	55	1
OS07G0557100	SELMODRAFT_78893	41	46	1
OS07G0557200	SELMODRAFT_112350	40	44	1
OS07G0557200	SELMODRAFT_135322	53	54	1
OS07G0557200	SELMODRAFT_154779	60	60	1
OS07G0557200	SELMODRAFT_179838	60	59	1
OS07G0557200	SELMODRAFT_185136	53	54	1
OS07G0557200	SELMODRAFT_78893	40	45	1
OS07G0557400	SELMODRAFT_112350	31	23	1
OS07G0557400	SELMODRAFT_135322	44	30	1
OS07G0557400	SELMODRAFT_154779	48	32	1
OS07G0557400	SELMODRAFT_179838	47	31	1
OS07G0557400	SELMODRAFT_185136	45	30	1
OS07G0557400	SELMODRAFT_78893	32	23	1
OS07G0557700	SELMODRAFT_183423	31	29	1
OS07G0557700	SELMODRAFT_431796	32	30	1
OS07G0558000	SELMODRAFT_141585	43	54	1
OS07G0558000	SELMODRAFT_420999	47	46	1
OS07G0558400	SELMODRAFT_149722	71	69	1
OS07G0558400	SELMODRAFT_181909	71	69	1
OS07G0558500	SELMODRAFT_122474	49	68	0
OS07G0558500	SELMODRAFT_125247	49	68	0
OS07G0558800	SELMODRAFT_118188	44	58	1
OS07G0558800	SELMODRAFT_15519	39	54	1
OS07G0558800	SELMODRAFT_15527	39	54	1
OS07G0558800	SELMODRAFT_164556	45	59	1
OS07G0559400	SELMODRAFT_57486	37	43	1
OS07G0559400	SELMODRAFT_67460	37	43	1
OS07G0560300	SELMODRAFT_407593	18	24	1
OS07G0560300	SELMODRAFT_421713	27	27	1
OS07G0560300	SELMODRAFT_421767	18	17	1
OS07G0560300	SELMODRAFT_439556	27	27	1
OS07G0561500	SELMODRAFT_179919	48	50	0
OS07G0561500	SELMODRAFT_230673	48	49	0
OS07G0562700	SELMODRAFT_154910	75	76	1
OS07G0562700	SELMODRAFT_449574	75	76	1
OS07G0562800	SELMODRAFT_103418	43	51	0
OS07G0562800	SELMODRAFT_109322	43	51	0
OS07G0562800	SELMODRAFT_137032	40	47	0
OS07G0562800	SELMODRAFT_98074	40	47	0
OS07G0563700	SELMODRAFT_134482	36	39	0
OS07G0563700	SELMODRAFT_235886	35	39	0
OS07G0563800	SELMODRAFT_107431	18	75	1
OS07G0563800	SELMODRAFT_111170	18	75	1
OS07G0564500	SELMODRAFT_176951	59	62	1
OS07G0564500	SELMODRAFT_231541	56	68	1
OS07G0564600	SELMODRAFT_411581	50	54	1
OS07G0564600	SELMODRAFT_92029	43	58	1
OS07G0564800	SELMODRAFT_116806	47	52	1
OS07G0564800	SELMODRAFT_420787	44	56	1
OS07G0565000	SELMODRAFT_268639	78	78	1
OS07G0565000	SELMODRAFT_272177	78	78	1
OS07G0565100	SELMODRAFT_268639	78	78	1
OS07G0565100	SELMODRAFT_272177	78	78	1
OS07G0565300	SELMODRAFT_437976	22	10	1
OS07G0565300	SELMODRAFT_439005	22	11	1
OS07G0565400	SELMODRAFT_83207	0	0	0
OS07G0565500	SELMODRAFT_448302	30	16	1
OS07G0565600	SELMODRAFT_408578	45	59	1
OS07G0565600	SELMODRAFT_73714	46	59	1
OS07G0566200	SELMODRAFT_153020	47	43	1
OS07G0566200	SELMODRAFT_183192	48	45	1
OS07G0566200	SELMODRAFT_187001	49	45	1
OS07G0566200	SELMODRAFT_235030	47	43	1
OS07G0566500	SELMODRAFT_105213	29	71	1
OS07G0566500	SELMODRAFT_108667	30	72	1
OS07G0566500	SELMODRAFT_125697	29	71	1
OS07G0566500	SELMODRAFT_147012	32	45	1
OS07G0567000	SELMODRAFT_107675	43	51	1
OS07G0567000	SELMODRAFT_110998	43	52	1
OS07G0567100	SELMODRAFT_155290	43	51	0
OS07G0567100	SELMODRAFT_178739	45	46	0
OS07G0567100	SELMODRAFT_38612	6	46	0
OS07G0567300	SELMODRAFT_443682	35	29	1
OS07G0567400	SELMODRAFT_438842	23	10	1
OS07G0567400	SELMODRAFT_449033	22	8	1
OS07G0568000	SELMODRAFT_119979	19	21	1
OS07G0568000	SELMODRAFT_92329	20	22	1
OS07G0568100	SELMODRAFT_131152	34	61	1
OS07G0568100	SELMODRAFT_135439	34	61	1
OS07G0568100	SELMODRAFT_31805	35	66	1
OS07G0568100	SELMODRAFT_31809	35	66	1
OS07G0568200	SELMODRAFT_427999	17	21	1
OS07G0568200	SELMODRAFT_438163	17	21	1
OS07G0568400	SELMODRAFT_415452	39	37	1
OS07G0568400	SELMODRAFT_431211	37	38	1
OS07G0568500	SELMODRAFT_120447	23	36	1
OS07G0568500	SELMODRAFT_98520	23	36	1
OS07G0568600	SELMODRAFT_449447	63	65	1
OS07G0568600	SELMODRAFT_449448	63	65	1
OS07G0568600	SELMODRAFT_449449	61	62	1
OS07G0568600	SELMODRAFT_449450	61	62	1
OS07G0569100	SELMODRAFT_417767	24	14	1
OS07G0569100	SELMODRAFT_425805	24	14	1
OS07G0569100	SELMODRAFT_48466	16	27	1
OS07G0569100	SELMODRAFT_99375	16	25	1
OS07G0569500	SELMODRAFT_58095	29	38	1
OS07G0569500	SELMODRAFT_68068	29	38	1
OS07G0569550	SELMODRAFT_82090	9	29	0
OS07G0569550	SELMODRAFT_88859	9	29	0
OS07G0569600	SELMODRAFT_48688	37	59	1
OS07G0570550	SELMODRAFT_117792	19	20	1
OS07G0570550	SELMODRAFT_19213	15	19	1
OS07G0570550	SELMODRAFT_27836	17	16	1
OS07G0570550	SELMODRAFT_29265	19	25	1
OS07G0570550	SELMODRAFT_37976	17	16	1
OS07G0570550	SELMODRAFT_416083	20	10	1
OS07G0570700	SELMODRAFT_124362	47	65	1
OS07G0570700	SELMODRAFT_83448	47	65	1
OS07G0571100	SELMODRAFT_428491	19	13	1
OS07G0571100	SELMODRAFT_440505	20	14	1
OS07G0571500	SELMODRAFT_155951	43	42	1
OS07G0571500	SELMODRAFT_185410	43	42	1
OS07G0571600	SELMODRAFT_428339	40	44	1
OS07G0571700	SELMODRAFT_103160	47	50	1
OS07G0571700	SELMODRAFT_81650	47	50	1
OS07G0571900	SELMODRAFT_405809	53	59	0
OS07G0571900	SELMODRAFT_430256	53	60	0
OS07G0572300	SELMODRAFT_107811	48	46	1
OS07G0572300	SELMODRAFT_126257	41	38	1
OS07G0572300	SELMODRAFT_126470	43	39	1
OS07G0572300	SELMODRAFT_158336	47	45	1
OS07G0572600	SELMODRAFT_410382	19	27	1
OS07G0572600	SELMODRAFT_410386	18	42	1
OS07G0572600	SELMODRAFT_411497	23	13	1
OS07G0572600	SELMODRAFT_94197	38	46	1
OS07G0572800	SELMODRAFT_11342	38	66	1
OS07G0572800	SELMODRAFT_126389	38	64	1
OS07G0572800	SELMODRAFT_126444	39	65	1
OS07G0572800	SELMODRAFT_130367	37	64	1
OS07G0572800	SELMODRAFT_134163	37	64	1
OS07G0572900	SELMODRAFT_171673	68	68	0
OS07G0572900	SELMODRAFT_440805	68	68	0
OS07G0573100	SELMODRAFT_104624	39	63	1
OS07G0573100	SELMODRAFT_126226	41	63	1
OS07G0573100	SELMODRAFT_136031	41	63	1
OS07G0573100	SELMODRAFT_89939	38	63	1
OS07G0573300	SELMODRAFT_13721	37	55	0
OS07G0573300	SELMODRAFT_23867	37	55	0
OS07G0573700	SELMODRAFT_409644	62	71	1
OS07G0573700	SELMODRAFT_428435	62	70	1
OS07G0573800	SELMODRAFT_102115	39	55	1
OS07G0573800	SELMODRAFT_80440	39	55	1
OS07G0575000	SELMODRAFT_73140	12	80	1
OS07G0575000	SELMODRAFT_73145	12	80	1
OS07G0575100	SELMODRAFT_140234	68	68	1
OS07G0575100	SELMODRAFT_155690	68	69	1
OS07G0575500	SELMODRAFT_423424	49	51	1
OS07G0575500	SELMODRAFT_441789	49	51	1
OS07G0575800	SELMODRAFT_123790	65	43	1
OS07G0575800	SELMODRAFT_184071	66	41	1
OS07G0575900	SELMODRAFT_231324	43	44	1
OS07G0575900	SELMODRAFT_94162	43	43	1
OS07G0576000	SELMODRAFT_110629	51	61	1
OS07G0576000	SELMODRAFT_229530	51	55	1
OS07G0576100	SELMODRAFT_432454	25	20	0
OS07G0576500	SELMODRAFT_432454	23	9	0
OS07G0577300	SELMODRAFT_231287	39	40	1
OS07G0577300	SELMODRAFT_402967	39	40	1
OS07G0577300	SELMODRAFT_442025	40	42	1
OS07G0577300	SELMODRAFT_443280	40	41	1
OS07G0577300	SELMODRAFT_75479	39	43	1
OS07G0577300	SELMODRAFT_87871	39	43	1
OS07G0577400	SELMODRAFT_449731	50	59	0
OS07G0577400	SELMODRAFT_449734	49	58	0
OS07G0577600	SELMODRAFT_271845	73	72	0
OS07G0577600	SELMODRAFT_446130	73	71	0
OS07G0577700	SELMODRAFT_405593	33	73	1
OS07G0577700	SELMODRAFT_408824	33	73	1
OS07G0577900	SELMODRAFT_102360	50	59	1
OS07G0577900	SELMODRAFT_107148	50	59	1
OS07G0578200	SELMODRAFT_230598	51	56	0
OS07G0578200	SELMODRAFT_33300	50	60	0
OS07G0578600	SELMODRAFT_25537	44	56	1
OS07G0578600	SELMODRAFT_25619	44	55	1
OS07G0578800	SELMODRAFT_118721	17	33	1
OS07G0578800	SELMODRAFT_131869	22	31	1
OS07G0580700	SELMODRAFT_409003	26	14	1
OS07G0580700	SELMODRAFT_430582	25	15	1
OS07G0580733	SELMODRAFT_409003	40	3	1
OS07G0580733	SELMODRAFT_430582	40	3	1
OS07G0580766	SELMODRAFT_409003	19	8	1
OS07G0580766	SELMODRAFT_430582	19	9	1
OS07G0580900	SELMODRAFT_133501	40	44	1
OS07G0580900	SELMODRAFT_13689	27	33	1
OS07G0580900	SELMODRAFT_231100	36	50	1
OS07G0580900	SELMODRAFT_231193	51	57	1
OS07G0580900	SELMODRAFT_231604	36	51	1
OS07G0580900	SELMODRAFT_235899	52	52	1
OS07G0580900	SELMODRAFT_425252	11	16	1
OS07G0581000	SELMODRAFT_178861	58	56	1
OS07G0581000	SELMODRAFT_92835	58	56	1
OS07G0581100	SELMODRAFT_408955	59	21	1
OS07G0581100	SELMODRAFT_80930	59	21	1
OS07G0581300	SELMODRAFT_144564	56	64	1
OS07G0581300	SELMODRAFT_74245	60	62	1
OS07G0581366	SELMODRAFT_9109	4	32	0
OS07G0583000	SELMODRAFT_228443	67	67	1
OS07G0583000	SELMODRAFT_270498	67	67	1
OS07G0583700	SELMODRAFT_24407	22	52	1
OS07G0583700	SELMODRAFT_56731	20	71	1
OS07G0583700	SELMODRAFT_59955	10	86	1
OS07G0583700	SELMODRAFT_66769	24	54	1
OS07G0584000	SELMODRAFT_100331	56	56	1
OS07G0584000	SELMODRAFT_90605	57	57	1
OS07G0584100	SELMODRAFT_11342	48	39	1
OS07G0584100	SELMODRAFT_126389	49	38	1
OS07G0584100	SELMODRAFT_126444	49	38	1
OS07G0584100	SELMODRAFT_130367	48	39	1
OS07G0584100	SELMODRAFT_134163	47	38	1
OS07G0584200	SELMODRAFT_32362	28	37	1
OS07G0584200	SELMODRAFT_81263	30	34	1
OS07G0584500	SELMODRAFT_101375	27	68	1
OS07G0584500	SELMODRAFT_122630	27	68	1
OS07G0584500	SELMODRAFT_172407	25	70	1
OS07G0584500	SELMODRAFT_172861	25	70	1
OS07G0584500	SELMODRAFT_4658	28	69	1
OS07G0584500	SELMODRAFT_4662	28	69	1
OS07G0584900	SELMODRAFT_113592	27	31	1
OS07G0584900	SELMODRAFT_235743	28	36	1
OS07G0584900	SELMODRAFT_410663	31	19	1
OS07G0584900	SELMODRAFT_420513	25	45	1
OS07G0584900	SELMODRAFT_447942	34	21	1
OS07G0584900	SELMODRAFT_448784	34	21	1
OS07G0584900	SELMODRAFT_51240	29	24	1
OS07G0584900	SELMODRAFT_51906	31	38	1
OS07G0584900	SELMODRAFT_61948	30	39	1
OS07G0585000	SELMODRAFT_138292	24	29	1
OS07G0585000	SELMODRAFT_227148	26	24	1
OS07G0585000	SELMODRAFT_227734	27	25	1
OS07G0585000	SELMODRAFT_84385	24	30	1
OS07G0585100	SELMODRAFT_78052	68	68	1
OS07G0585100	SELMODRAFT_78585	68	68	1
OS07G0585600	SELMODRAFT_125041	4	4	0
OS07G0585600	SELMODRAFT_175390	4	3	0
OS07G0585600	SELMODRAFT_235633	5	5	0
OS07G0585600	SELMODRAFT_449362	4	2	0
OS07G0585600	SELMODRAFT_89918	4	4	0
OS07G0585700	SELMODRAFT_437663	22	12	1
OS07G0585700	SELMODRAFT_440725	26	12	1
OS07G0585800	SELMODRAFT_143005	39	58	1
OS07G0585800	SELMODRAFT_18036	43	58	1
OS07G0586000	SELMODRAFT_235386	23	20	1
OS07G0586000	SELMODRAFT_236815	23	20	1
OS07G0586500	SELMODRAFT_131125	63	43	1
OS07G0586500	SELMODRAFT_135403	63	43	1
OS07G0586800	SELMODRAFT_105833	24	18	1
OS07G0586800	SELMODRAFT_105851	24	18	1
OS07G0586800	SELMODRAFT_105916	24	18	1
OS07G0586800	SELMODRAFT_106033	23	18	1
OS07G0586800	SELMODRAFT_112893	24	18	1
OS07G0586800	SELMODRAFT_113020	24	18	1
OS07G0586800	SELMODRAFT_416908	18	14	1
OS07G0586800	SELMODRAFT_416917	6	8	1
OS07G0586800	SELMODRAFT_416924	10	8	1
OS07G0586800	SELMODRAFT_420264	25	13	1
OS07G0586800	SELMODRAFT_420266	21	16	1
OS07G0586800	SELMODRAFT_443367	19	14	1
OS07G0586900	SELMODRAFT_129615	33	49	1
OS07G0586900	SELMODRAFT_412418	29	40	1
OS07G0586900	SELMODRAFT_442953	32	45	1
OS07G0586900	SELMODRAFT_450138	33	43	1
OS07G0586900	SELMODRAFT_450140	32	44	1
OS07G0586900	SELMODRAFT_450144	30	41	1
OS07G0587100	SELMODRAFT_103279	50	50	0
OS07G0587100	SELMODRAFT_136459	50	50	0
OS07G0587400	SELMODRAFT_442186	88	88	0
OS07G0587400	SELMODRAFT_442941	88	88	0
OS07G0587500	SELMODRAFT_113592	39	35	1
OS07G0587500	SELMODRAFT_235743	40	39	1
OS07G0587500	SELMODRAFT_410663	40	20	1
OS07G0587500	SELMODRAFT_420513	35	50	1
OS07G0587500	SELMODRAFT_447942	42	20	1
OS07G0587500	SELMODRAFT_448784	42	20	1
OS07G0587500	SELMODRAFT_51240	40	25	1
OS07G0587500	SELMODRAFT_51906	40	38	1
OS07G0587500	SELMODRAFT_61948	38	39	1
OS07G0588000	SELMODRAFT_237012	22	26	0
OS07G0588000	SELMODRAFT_271123	32	34	0
OS07G0588000	SELMODRAFT_271257	33	34	0
OS07G0588000	SELMODRAFT_406318	28	27	0
OS07G0588000	SELMODRAFT_425987	26	28	0
OS07G0588000	SELMODRAFT_425999	17	26	0
OS07G0588000	SELMODRAFT_44713	26	34	0
OS07G0588000	SELMODRAFT_44784	26	32	0
OS07G0588000	SELMODRAFT_44815	26	34	0
OS07G0588000	SELMODRAFT_45002	26	34	0
OS07G0588000	SELMODRAFT_54790	25	33	0
OS07G0588000	SELMODRAFT_54857	25	33	0
OS07G0588000	SELMODRAFT_55048	26	35	0
OS07G0588400	SELMODRAFT_404767	24	23	1
OS07G0588400	SELMODRAFT_419388	29	25	1
OS07G0588500	SELMODRAFT_146851	2	2	1
OS07G0588500	SELMODRAFT_446198	2	2	1
OS07G0588800	SELMODRAFT_446244	55	54	1
OS07G0588800	SELMODRAFT_446845	59	57	1
OS07G0589000	SELMODRAFT_105005	39	77	1
OS07G0589000	SELMODRAFT_27399	39	78	1
OS07G0589200	SELMODRAFT_12699	41	49	1
OS07G0589400	SELMODRAFT_406744	10	6	1
OS07G0589400	SELMODRAFT_417150	10	6	1
OS07G0589400	SELMODRAFT_430337	12	14	1
OS07G0589400	SELMODRAFT_448668	0	0	1
OS07G0590600	SELMODRAFT_100758	33	31	0
OS07G0590600	SELMODRAFT_61162	31	37	0
OS07G0591100	SELMODRAFT_44114	45	63	1
OS07G0591100	SELMODRAFT_44115	45	62	1
OS07G0592100	SELMODRAFT_88869	41	44	1
OS07G0592200	SELMODRAFT_89951	43	55	1
OS07G0592200	SELMODRAFT_93861	40	52	1
OS07G0592300	SELMODRAFT_115612	26	28	1
OS07G0592300	SELMODRAFT_123480	26	28	1
OS07G0592300	SELMODRAFT_144478	22	33	1
OS07G0592300	SELMODRAFT_34543	19	39	1
OS07G0592300	SELMODRAFT_76871	28	30	1
OS07G0592600	SELMODRAFT_432454	16	26	0
OS07G0593000	SELMODRAFT_405785	28	11	1
OS07G0593000	SELMODRAFT_409409	29	13	1
OS07G0593000	SELMODRAFT_450813	20	12	1
OS07G0593000	SELMODRAFT_450814	26	14	1
OS07G0593000	SELMODRAFT_450816	26	14	1
OS07G0593000	SELMODRAFT_450832	28	20	1
OS07G0593000	SELMODRAFT_450839	24	14	1
OS07G0593200	SELMODRAFT_127426	45	41	1
OS07G0593400	SELMODRAFT_143332	59	46	1
OS07G0593400	SELMODRAFT_179899	59	47	1
OS07G0595900	SELMODRAFT_82741	35	33	1
OS07G0596000	SELMODRAFT_164924	36	17	1
OS07G0596000	SELMODRAFT_95335	36	17	1
OS07G0596300	SELMODRAFT_119203	28	51	1
OS07G0596300	SELMODRAFT_119308	49	33	1
OS07G0596300	SELMODRAFT_167047	48	32	1
OS07G0596300	SELMODRAFT_402115	1	4	1
OS07G0596300	SELMODRAFT_423187	1	4	1
OS07G0596300	SELMODRAFT_74599	49	33	1
OS07G0596300	SELMODRAFT_75640	30	55	1
OS07G0596300	SELMODRAFT_75677	21	57	1
OS07G0596300	SELMODRAFT_77222	49	32	1
OS07G0596600	SELMODRAFT_186124	21	34	1
OS07G0596600	SELMODRAFT_233240	20	35	1
OS07G0597000	SELMODRAFT_142541	87	87	0
OS07G0597000	SELMODRAFT_184164	88	88	0
OS07G0597100	SELMODRAFT_403636	37	25	1
OS07G0597100	SELMODRAFT_77069	47	23	1
OS07G0597100	SELMODRAFT_94814	47	23	1
OS07G0597100	SELMODRAFT_95025	26	62	1
OS07G0597200	SELMODRAFT_107497	38	37	1
OS07G0597200	SELMODRAFT_110762	38	37	1
OS07G0597200	SELMODRAFT_128869	38	39	1
OS07G0597200	SELMODRAFT_81794	38	39	1
OS07G0598100	SELMODRAFT_119049	36	47	1
OS07G0598100	SELMODRAFT_121615	34	47	1
OS07G0598100	SELMODRAFT_131805	37	48	1
OS07G0598100	SELMODRAFT_35012	34	49	1
OS07G0598200	SELMODRAFT_235629	46	44	1
OS07G0598200	SELMODRAFT_25407	45	48	1
OS07G0598300	SELMODRAFT_233770	36	43	1
OS07G0598300	SELMODRAFT_80139	36	43	1
OS07G0598400	SELMODRAFT_105931	43	45	0
OS07G0598400	SELMODRAFT_133100	43	42	0
OS07G0598400	SELMODRAFT_133227	43	42	0
OS07G0598400	SELMODRAFT_32458	39	42	0
OS07G0598400	SELMODRAFT_52894	39	44	0
OS07G0598800	SELMODRAFT_450834	21	14	1
OS07G0598800	SELMODRAFT_450835	20	13	1
OS07G0598800	SELMODRAFT_450836	18	9	1
OS07G0598800	SELMODRAFT_450838	18	9	1
OS07G0598900	SELMODRAFT_106303	49	51	1
OS07G0598900	SELMODRAFT_45737	47	56	1
OS07G0600400	SELMODRAFT_112898	47	47	1
OS07G0600400	SELMODRAFT_175982	47	49	1
OS07G0601600	SELMODRAFT_160458	40	45	0
OS07G0601600	SELMODRAFT_186462	40	45	0
OS07G0601600	SELMODRAFT_234421	38	43	0
OS07G0601600	SELMODRAFT_235888	41	47	0
OS07G0601600	SELMODRAFT_402259	40	43	0
OS07G0601600	SELMODRAFT_444825	41	43	0
OS07G0601600	SELMODRAFT_448625	42	47	0
OS07G0601600	SELMODRAFT_448626	39	40	0
OS07G0601600	SELMODRAFT_74145	41	42	0
OS07G0601600	SELMODRAFT_74346	38	43	0
OS07G0601600	SELMODRAFT_86439	41	43	0
OS07G0601600	SELMODRAFT_86462	38	43	0
OS07G0601600	SELMODRAFT_92604	41	43	0
OS07G0602200	SELMODRAFT_110614	44	48	1
OS07G0602200	SELMODRAFT_131541	43	48	1
OS07G0602600	SELMODRAFT_128832	25	40	1
OS07G0602600	SELMODRAFT_81392	25	40	1
OS07G0602700	SELMODRAFT_113765	46	47	0
OS07G0602700	SELMODRAFT_116638	46	47	0
OS07G0603100	SELMODRAFT_7954	7	39	0
OS07G0603100	SELMODRAFT_7957	7	39	0
OS07G0603100	SELMODRAFT_7969	8	42	0
OS07G0603100	SELMODRAFT_7970	8	42	0
OS07G0603200	SELMODRAFT_169308	44	50	0
OS07G0603200	SELMODRAFT_438755	44	50	0
OS07G0603600	SELMODRAFT_100200	57	53	1
OS07G0603600	SELMODRAFT_107740	57	54	1
OS07G0603600	SELMODRAFT_111033	44	58	1
OS07G0603600	SELMODRAFT_118270	57	53	1
OS07G0603700	SELMODRAFT_121799	22	55	1
OS07G0603700	SELMODRAFT_92671	22	55	1
OS07G0603800	SELMODRAFT_109515	29	32	1
OS07G0603800	SELMODRAFT_234605	23	31	1
OS07G0603800	SELMODRAFT_234606	29	33	1
OS07G0603900	SELMODRAFT_101720	2	5	1
OS07G0603900	SELMODRAFT_166010	2	5	1
OS07G0604000	SELMODRAFT_128792	39	43	1
OS07G0604000	SELMODRAFT_82147	40	43	1
OS07G0604500	SELMODRAFT_443093	58	55	0
OS07G0604500	SELMODRAFT_89766	58	55	0
OS07G0604550	SELMODRAFT_443093	52	38	0
OS07G0604550	SELMODRAFT_89766	52	39	0
OS07G0604600	SELMODRAFT_102690	36	42	1
OS07G0604600	SELMODRAFT_107004	36	42	1
OS07G0604600	SELMODRAFT_152721	33	33	1
OS07G0604600	SELMODRAFT_181102	33	33	1
OS07G0604600	SELMODRAFT_76981	38	38	1
OS07G0604700	SELMODRAFT_102690	35	41	1
OS07G0604700	SELMODRAFT_107004	35	41	1
OS07G0604700	SELMODRAFT_152721	32	32	1
OS07G0604700	SELMODRAFT_181102	32	32	1
OS07G0604700	SELMODRAFT_76981	35	35	1
OS07G0604800	SELMODRAFT_140071	74	75	1
OS07G0604800	SELMODRAFT_146234	74	75	1
OS07G0604800	SELMODRAFT_230481	75	71	1
OS07G0604800	SELMODRAFT_76446	74	70	1
OS07G0605200	SELMODRAFT_449545	37	39	1
OS07G0605200	SELMODRAFT_449594	37	39	1
OS07G0605200	SELMODRAFT_450804	33	25	1
OS07G0605200	SELMODRAFT_450837	33	25	1
OS07G0606500	SELMODRAFT_418902	28	15	0
OS07G0606500	SELMODRAFT_447379	32	15	0
OS07G0606600	SELMODRAFT_450078	49	55	1
OS07G0606600	SELMODRAFT_450079	50	55	1
OS07G0606800	SELMODRAFT_103821	31	37	1
OS07G0606800	SELMODRAFT_109557	32	38	1
OS07G0607300	SELMODRAFT_106845	34	32	1
OS07G0607300	SELMODRAFT_415282	34	32	1
OS07G0607700	SELMODRAFT_102749	38	37	1
OS07G0607800	SELMODRAFT_118460	18	65	1
OS07G0607800	SELMODRAFT_442226	40	40	1
OS07G0608300	SELMODRAFT_153264	64	67	1
OS07G0608300	SELMODRAFT_185236	64	66	1
OS07G0608400	SELMODRAFT_268058	57	66	1
OS07G0608500	SELMODRAFT_270414	85	86	0
OS07G0608500	SELMODRAFT_270664	85	86	0
OS07G0608500	SELMODRAFT_270666	85	86	0
OS07G0608500	SELMODRAFT_438700	85	84	0
OS07G0608700	SELMODRAFT_227744	79	78	1
OS07G0609000	SELMODRAFT_403889	25	29	1
OS07G0609000	SELMODRAFT_406351	26	29	1
OS07G0609766	SELMODRAFT_117806	43	44	1
OS07G0609766	SELMODRAFT_126434	43	44	1
OS07G0612500	SELMODRAFT_58985	12	36	0
OS07G0612500	SELMODRAFT_68945	12	36	0
OS07G0613200	SELMODRAFT_165371	75	74	1
OS07G0613200	SELMODRAFT_165513	74	73	1
OS07G0613300	SELMODRAFT_174640	41	42	0
OS07G0613300	SELMODRAFT_50593	41	42	0
OS07G0613500	SELMODRAFT_127709	44	54	1
OS07G0613500	SELMODRAFT_151233	44	46	1
OS07G0613500	SELMODRAFT_153518	44	46	1
OS07G0613500	SELMODRAFT_79963	44	55	1
OS07G0614100	SELMODRAFT_272088	48	49	1
OS07G0614100	SELMODRAFT_272230	48	49	1
OS07G0614500	SELMODRAFT_132991	64	64	1
OS07G0614500	SELMODRAFT_94371	63	66	1
OS07G0614600	SELMODRAFT_121878	41	43	1
OS07G0614600	SELMODRAFT_170672	40	41	1
OS07G0614600	SELMODRAFT_182621	40	41	1
OS07G0614600	SELMODRAFT_267335	41	43	1
OS07G0614600	SELMODRAFT_77185	36	43	1
OS07G0614600	SELMODRAFT_94746	36	43	1
OS07G0614700	SELMODRAFT_123281	35	19	1
OS07G0614700	SELMODRAFT_130208	35	19	1
OS07G0615000	SELMODRAFT_114007	27	16	1
OS07G0615000	SELMODRAFT_116601	27	16	1
OS07G0615400	SELMODRAFT_44478	53	53	1
OS07G0615400	SELMODRAFT_64568	53	53	1
OS07G0615800	SELMODRAFT_125489	53	54	1
OS07G0615800	SELMODRAFT_232741	53	54	1
OS07G0615800	SELMODRAFT_77443	52	53	1
OS07G0615800	SELMODRAFT_95006	52	53	1
OS07G0616000	SELMODRAFT_104230	4	32	1
OS07G0616000	SELMODRAFT_108104	3	27	1
OS07G0616000	SELMODRAFT_179883	5	29	1
OS07G0616000	SELMODRAFT_82306	4	33	1
OS07G0616000	SELMODRAFT_85048	3	35	1
OS07G0616000	SELMODRAFT_85819	4	31	1
OS07G0616000	SELMODRAFT_88956	4	33	1
OS07G0616000	SELMODRAFT_89725	4	32	1
OS07G0616200	SELMODRAFT_129433	62	75	1
OS07G0616200	SELMODRAFT_149056	65	65	1
OS07G0616200	SELMODRAFT_158169	66	65	1
OS07G0616200	SELMODRAFT_230708	60	74	1
OS07G0616500	SELMODRAFT_119126	52	54	1
OS07G0616500	SELMODRAFT_402239	53	52	1
OS07G0616600	SELMODRAFT_36118	60	86	0
OS07G0616600	SELMODRAFT_36138	60	86	0
OS07G0616800	SELMODRAFT_268237	65	63	1
OS07G0616900	SELMODRAFT_137426	50	55	1
OS07G0616900	SELMODRAFT_447803	50	56	1
OS07G0617100	SELMODRAFT_124022	26	28	1
OS07G0617100	SELMODRAFT_136995	22	22	1
OS07G0617100	SELMODRAFT_139600	28	30	1
