Gene stable ID	Brachypodium distachyon gene stable ID	% identity	Brachypodium distachyon % identity	Orthology confidence [0 low, 1 high]
OS10G0579500	BRADI3G34580	78	45	1
OS10G0579600	BRADI3G34590	77	79	1
OS10G0579800	BRADI3G34600	66	65	1
OS10G0580200	BRADI3G21680	98	98	1
OS10G0580300	BRADI3G21650	87	88	1
OS10G0580400	BRADI3G21640	84	82	1
OS10G0580500	BRADI2G60790	33	54	1
OS10G0580500	BRADI3G55370	47	50	1
OS10G0580700	BRADI3G21630	79	80	1
OS10G0580800	BRADI3G21620	76	76	1
OS10G0580900	BRADI3G21610	78	77	1
OS10G0581000	BRADI3G21590	0	0	1
OS11G0100200	BRADI4G26905	47	43	1
OS11G0100200	BRADI4G45380	64	49	1
OS11G0100300	BRADI4G45370	44	49	1
OS11G0100600	BRADI4G45360	64	63	0
OS11G0102200	BRADI4G45310	85	85	1
OS11G0102600	BRADI1G02310	87	77	1
OS11G0102600	BRADI4G45300	85	88	1
OS11G0102700	BRADI4G45245	62	61	1
OS11G0102800	BRADI4G45240	73	17	1
OS11G0102900	BRADI4G45227	77	77	1
OS11G0103000	BRADI4G45220	72	54	1
OS11G0103400	BRADI2G18110	42	37	1
OS11G0103400	BRADI4G45200	51	35	1
OS11G0103700	BRADI4G45190	77	71	0
OS11G0104050	BRADI4G26700	76	72	1
OS11G0104050	BRADI4G45150	79	76	1
OS11G0104300	BRADI4G26750	70	27	1
OS11G0104400	BRADI4G45037	82	81	1
OS11G0104800	BRADI4G44997	71	73	0
OS11G0104866	BRADI4G25570	57	44	1
OS11G0104900	BRADI4G25570	7	6	1
OS11G0105000	BRADI4G26890	50	55	1
OS11G0105000	BRADI4G44970	64	56	1
OS11G0105400	BRADI4G44960	84	83	1
OS11G0105750	BRADI2G15630	83	83	1
OS11G0105800	BRADI4G44950	74	74	1
OS11G0106100	BRADI4G26800	35	50	1
OS11G0106100	BRADI4G44930	39	28	1
OS11G0106200	BRADI4G44920	72	73	0
OS11G0106400	BRADI4G26790	90	90	1
OS11G0106400	BRADI4G44880	90	89	1
OS11G0106700	BRADI4G44870	69	51	0
OS11G0106800	BRADI4G44844	71	66	1
OS11G0106900	BRADI4G44850	64	52	1
OS11G0107000	BRADI4G44860	62	63	1
OS11G0107400	BRADI4G44838	75	75	1
OS11G0107450	BRADI4G44832	93	91	1
OS11G0107500	BRADI4G44790	83	81	0
OS11G0107600	BRADI4G26760	64	64	1
OS11G0107700	BRADI4G44797	55	45	1
OS11G0108800	BRADI4G26810	83	83	1
OS11G0108800	BRADI5G27710	41	75	1
OS11G0109000	BRADI4G44750	71	69	1
OS11G0109200	BRADI1G11420	63	22	1
OS11G0109200	BRADI4G05680	81	23	1
OS11G0109400	BRADI4G44740	82	80	1
OS11G0109500	BRADI4G26860	54	54	0
OS11G0109600	BRADI4G44707	84	84	1
OS11G0109700	BRADI4G44700	26	34	0
OS11G0109800	BRADI4G44680	65	70	1
OS11G0109933	BRADI4G44667	91	66	1
OS11G0110000	BRADI4G26850	82	80	1
OS11G0110066	BRADI4G26690	74	71	1
OS11G0110100	BRADI4G24720	23	38	1
OS11G0111900	BRADI4G25540	56	53	1
OS11G0112100	BRADI4G25520	31	29	1
OS11G0112300	BRADI4G44480	74	69	0
OS11G0112400	BRADI4G44510	57	65	1
OS11G0112400	BRADI4G44530	78	77	1
OS11G0112800	BRADI4G25580	48	29	1
OS11G0112800	BRADI4G44500	47	26	1
OS11G0112900	BRADI4G25590	59	14	1
OS11G0113100	BRADI4G44490	73	72	1
OS11G0113200	BRADI4G25610	79	78	1
OS11G0113200	BRADI4G25620	79	80	1
OS11G0113300	BRADI4G25630	73	70	1
OS11G0113300	BRADI4G44470	70	67	1
OS11G0113700	BRADI4G25880	80	79	1
OS11G0113900	BRADI4G44450	29	19	1
OS11G0114600	BRADI4G44427	60	58	0
OS11G0114700	BRADI4G25870	61	58	1
OS11G0114700	BRADI4G44420	55	60	1
OS11G0114800	BRADI4G25760	51	53	1
OS11G0114800	BRADI4G25797	47	62	1
OS11G0114800	BRADI4G25860	58	59	1
OS11G0114900	BRADI1G21870	62	59	1
OS11G0115350	BRADI4G25750	73	72	1
OS11G0115400	BRADI4G25750	73	71	1
OS11G0116000	BRADI4G44400	62	59	1
OS11G0116300	BRADI4G44390	73	70	1
OS11G0116400	BRADI4G25740	81	82	1
OS11G0116500	BRADI4G25730	56	50	1
OS11G0116550	BRADI4G44380	90	90	0
OS11G0116900	BRADI4G25717	73	69	1
OS11G0117500	BRADI4G44370	30	35	1
OS11G0117600	BRADI4G44342	34	16	1
OS11G0117900	BRADI4G25700	67	65	1
OS11G0118000	BRADI4G25690	87	87	1
OS11G0118200	BRADI4G44336	81	42	1
OS11G0118300	BRADI4G25900	53	54	1
OS11G0118500	BRADI4G44320	78	78	1
OS11G0118600	BRADI4G25910	68	69	1
OS11G0118800	BRADI4G25917	68	67	1
OS11G0119100	BRADI4G44300	45	17	0
OS11G0119200	BRADI4G44277	54	28	1
OS11G0119700	BRADI4G44270	80	35	0
OS11G0119900	BRADI4G44260	40	50	1
OS11G0120100	BRADI4G44250	56	57	1
OS11G0120200	BRADI4G25990	66	65	1
OS11G0120300	BRADI4G44200	56	53	1
OS11G0120725	BRADI4G26000	52	71	1
OS11G0120725	BRADI4G44190	59	61	1
OS11G0121000	BRADI4G44167	52	58	1
OS11G0121300	BRADI4G42450	38	35	0
OS11G0121400	BRADI4G26007	90	90	1
OS11G0121400	BRADI4G44140	92	92	1
OS11G0123400	BRADI4G44130	83	82	0
OS11G0123500	BRADI4G44120	79	78	1
OS11G0123600	BRADI4G44110	71	69	1
OS11G0124300	BRADI4G44090	35	86	0
OS11G0124500	BRADI1G50880	53	32	1
OS11G0124500	BRADI4G26040	77	80	1
OS11G0124500	BRADI4G44077	69	73	1
OS11G0124900	BRADI3G61120	69	78	1
OS11G0124900	BRADI4G44070	77	78	1
OS11G0125500	BRADI4G26050	67	62	1
OS11G0125900	BRADI3G06420	68	67	1
OS11G0125900	BRADI3G06430	51	61	1
OS11G0125900	BRADI4G07680	52	64	1
OS11G0125900	BRADI4G07690	49	62	1
OS11G0125900	BRADI4G44007	35	63	1
OS11G0125900	BRADI4G44027	63	62	1
OS11G0126100	BRADI1G00280	54	40	1
OS11G0126100	BRADI4G12390	76	76	1
OS11G0126400	BRADI3G06420	67	68	1
OS11G0126400	BRADI3G06430	51	63	1
OS11G0126400	BRADI4G07680	51	64	1
OS11G0126400	BRADI4G07690	48	63	1
OS11G0126400	BRADI4G44007	34	64	1
OS11G0126400	BRADI4G44027	64	65	1
OS11G0126800	BRADI3G06420	68	31	1
OS11G0126800	BRADI3G06430	45	25	1
OS11G0126800	BRADI4G07680	39	22	1
OS11G0126800	BRADI4G07690	48	28	1
OS11G0126800	BRADI4G44007	65	54	1
OS11G0126800	BRADI4G44027	61	27	1
OS11G0126900	BRADI4G44000	64	27	1
OS11G0127700	BRADI4G43990	75	75	1
OS11G0127800	BRADI4G26130	42	50	1
OS11G0127900	BRADI4G26140	93	93	0
OS11G0127900	BRADI4G43980	92	92	0
OS11G0128000	BRADI4G26150	74	72	1
OS11G0128300	BRADI4G43960	41	41	1
OS11G0128400	BRADI4G43950	91	92	1
OS11G0128500	BRADI4G22637	45	54	0
OS11G0128500	BRADI4G26180	47	55	0
OS11G0128500	BRADI4G43937	55	50	0
OS11G0128700	BRADI4G43930	66	65	1
OS11G0128800	BRADI4G43920	82	81	1
OS11G0129000	BRADI1G00280	57	40	1
OS11G0129000	BRADI4G12390	78	74	1
OS11G0129600	BRADI4G26210	52	29	1
OS11G0129800	BRADI4G43870	54	52	1
OS11G0130100	BRADI4G26227	66	54	1
OS11G0130100	BRADI4G43827	60	45	1
OS11G0130200	BRADI4G26240	51	55	1
OS11G0130300	BRADI2G12260	37	57	1
OS11G0130300	BRADI4G43810	77	77	1
OS11G0130400	BRADI3G35170	64	68	1
OS11G0130400	BRADI4G43800	59	57	1
OS11G0130700	BRADI3G22090	44	22	1
OS11G0130700	BRADI4G25497	45	22	1
OS11G0130800	BRADI4G26250	50	28	1
OS11G0130800	BRADI4G43790	47	28	1
OS11G0131100	BRADI4G43770	44	43	1
OS11G0131200	BRADI4G43760	61	65	1
OS11G0131300	BRADI1G31000	18	25	0
OS11G0131300	BRADI1G31010	25	24	0
OS11G0131300	BRADI1G31106	25	24	0
OS11G0131300	BRADI5G02906	25	24	0
OS11G0131600	BRADI2G13416	68	69	1
OS11G0131600	BRADI4G43717	73	72	1
OS11G0131700	BRADI4G26260	78	80	1
OS11G0131900	BRADI4G26270	88	88	1
OS11G0132100	BRADI4G26280	24	23	0
OS11G0132100	BRADI4G26470	28	8	0
OS11G0132400	BRADI1G16030	83	40	1
OS11G0132600	BRADI1G57017	74	74	1
OS11G0132700	BRADI4G43700	85	86	1
OS11G0133001	BRADI4G26460	73	69	0
OS11G0133100	BRADI4G26450	72	56	1
OS11G0133300	BRADI4G26450	66	44	1
OS11G0133500	BRADI2G28137	65	63	0
OS11G0133600	BRADI3G01310	88	90	1
OS11G0133700	BRADI4G26430	94	12	1
OS11G0133700	BRADI4G43640	95	12	1
OS11G0133800	BRADI4G43650	68	68	1
OS11G0133900	BRADI4G43660	42	84	1
OS11G0134100	BRADI3G24670	64	40	0
OS11G0134100	BRADI3G57440	71	33	0
OS11G0134100	BRADI4G26420	68	31	0
OS11G0134300	BRADI4G26410	90	83	1
OS11G0134400	BRADI4G43630	62	62	1
OS11G0134500	BRADI4G26390	83	81	1
OS11G0134700	BRADI2G50480	65	63	1
OS11G0134900	BRADI4G26380	75	72	0
OS11G0135000	BRADI4G43580	80	74	1
OS11G0135300	BRADI4G43590	76	77	1
OS11G0135300	BRADI4G43620	71	77	1
OS11G0135400	BRADI3G14340	90	90	1
OS11G0135900	BRADI4G26366	82	82	1
OS11G0136400	BRADI4G26342	72	30	1
OS11G0136400	BRADI4G26354	71	30	1
OS11G0136500	BRADI4G26330	75	76	1
OS11G0136600	BRADI4G26317	82	84	1
OS11G0136701	BRADI4G26310	84	84	1
OS11G0136800	BRADI4G43490	84	81	1
OS11G0137000	BRADI4G26300	75	74	0
OS11G0137100	BRADI4G43427	43	75	0
OS11G0137100	BRADI4G43500	76	71	0
OS11G0137200	BRADI4G43510	86	86	1
OS11G0137300	BRADI4G43517	84	52	1
OS11G0138600	BRADI4G43370	63	59	1
OS11G0138700	BRADI4G43560	74	72	1
OS11G0139100	BRADI4G26480	95	95	1
OS11G0139400	BRADI4G43320	78	76	1
OS11G0139500	BRADI4G26487	61	61	1
OS11G0139900	BRADI4G31342	45	65	1
OS11G0140100	BRADI4G43310	68	65	1
OS11G0140400	BRADI4G43300	84	73	1
OS11G0140600	BRADI4G43290	69	65	1
OS11G0140700	BRADI4G43257	61	22	0
OS11G0140800	BRADI4G43250	74	78	0
OS11G0140900	BRADI4G43237	52	46	1
OS11G0141000	BRADI4G43230	86	85	1
OS11G0141400	BRADI4G43210	66	61	1
OS11G0141500	BRADI4G43200	74	68	1
OS11G0141700	BRADI4G26520	37	42	0
OS11G0141900	BRADI4G43150	81	79	1
OS11G0142500	BRADI4G43130	86	86	1
OS11G0142800	BRADI4G26570	19	14	1
OS11G0143200	BRADI4G43110	85	86	1
OS11G0143300	BRADI4G43090	68	62	1
OS11G0143400	BRADI4G26550	50	65	1
OS11G0143500	BRADI4G43070	89	89	1
OS11G0143600	BRADI3G54570	51	26	0
OS11G0144900	BRADI4G43050	69	65	0
OS11G0145000	BRADI4G26530	68	65	1
OS11G0145000	BRADI4G43037	71	73	1
OS11G0145100	BRADI4G43030	80	78	1
OS11G0145200	BRADI4G42997	48	43	0
OS11G0145400	BRADI3G49330	81	92	0
OS11G0145400	BRADI4G42980	86	97	0
OS11G0145700	BRADI4G42987	60	49	1
OS11G0146100	BRADI4G26530	52	31	1
OS11G0146100	BRADI4G43037	57	37	1
OS11G0146500	BRADI4G42987	62	61	1
OS11G0146550	BRADI4G26580	60	68	1
OS11G0146700	BRADI4G26590	84	83	1
OS11G0146800	BRADI4G42957	92	92	1
OS11G0147000	BRADI4G42950	86	85	1
OS11G0147100	BRADI4G42940	82	79	1
OS11G0147500	BRADI4G26615	65	61	0
OS11G0147500	BRADI4G42900	59	62	0
OS11G0147500	BRADI4G42910	73	76	0
OS11G0147800	BRADI4G42890	87	86	1
OS11G0148000	BRADI4G42867	55	60	0
OS11G0148000	BRADI4G42880	5	8	0
OS11G0148200	BRADI4G42860	72	67	1
OS11G0148200	BRADI5G15020	63	64	1
OS11G0148300	BRADI4G42836	38	87	1
OS11G0148300	BRADI4G42842	83	83	1
OS11G0148400	BRADI4G42817	62	60	1
OS11G0148500	BRADI4G42810	94	94	0
OS11G0148600	BRADI4G42790	81	80	1
OS11G0148700	BRADI4G26627	72	35	1
OS11G0148700	BRADI4G42780	69	37	1
OS11G0148800	BRADI4G42770	35	41	1
OS11G0149100	BRADI4G42740	55	47	1
OS11G0149900	BRADI4G42640	64	62	1
OS11G0150100	BRADI4G39570	78	79	1
OS11G0150400	BRADI4G42625	64	65	0
OS11G0150450	BRADI4G42620	59	61	1
OS11G0150700	BRADI4G42600	78	72	0
OS11G0151300	BRADI2G06250	93	90	0
OS11G0151400	BRADI4G42540	78	78	0
OS11G0151500	BRADI4G42530	78	76	1
OS11G0151700	BRADI4G42517	73	70	1
OS11G0152025	BRADI4G42255	38	38	1
OS11G0152500	BRADI4G42400	93	93	1
OS11G0152700	BRADI4G26670	64	66	1
OS11G0153200	BRADI4G25550	64	39	1
OS11G0153300	BRADI4G25560	59	57	1
OS11G0153500	BRADI4G25470	45	51	1
OS11G0153700	BRADI4G25510	72	89	1
OS11G0153900	BRADI4G42210	87	87	1
OS11G0154300	BRADI4G42187	69	69	1
OS11G0154500	BRADI4G42180	49	58	1
OS11G0154900	BRADI4G42120	46	51	0
OS11G0155000	BRADI4G25430	82	12	1
OS11G0155100	BRADI4G25440	55	55	0
OS11G0155100	BRADI4G42140	54	55	0
OS11G0155500	BRADI4G42150	81	63	1
OS11G0156000	BRADI4G25170	69	70	0
OS11G0156000	BRADI4G42167	69	71	0
OS11G0156200	BRADI4G25160	65	64	1
OS11G0156300	BRADI3G35440	28	37	0
OS11G0156300	BRADI4G42087	32	30	0
OS11G0156401	BRADI3G35450	57	53	1
OS11G0156700	BRADI3G35430	51	60	1
OS11G0156800	BRADI4G25150	40	30	1
OS11G0157100	BRADI1G47510	69	38	0
OS11G0157200	BRADI4G25120	83	61	0
OS11G0157300	BRADI4G25130	53	61	1
OS11G0157400	BRADI4G24960	88	87	1
OS11G0157600	BRADI4G24967	67	65	1
OS11G0158200	BRADI4G24990	76	76	1
OS11G0158300	BRADI4G25000	76	77	1
OS11G0158400	BRADI4G25010	82	81	0
OS11G0158600	BRADI4G25020	52	52	0
OS11G0158832	BRADI4G25030	58	58	1
OS11G0159000	BRADI4G25047	89	22	1
OS11G0159900	BRADI4G25060	55	70	0
OS11G0160000	BRADI4G25060	57	69	0
OS11G0160100	BRADI4G25090	21	17	1
OS11G0160500	BRADI4G24937	73	51	1
OS11G0160550	BRADI4G24867	67	66	1
OS11G0160700	BRADI3G44217	58	55	1
OS11G0160900	BRADI4G24852	54	61	1
OS11G0160900	BRADI4G24857	62	63	1
OS11G0160900	BRADI4G24862	54	63	1
OS11G0161000	BRADI4G24852	46	59	1
OS11G0161000	BRADI4G24857	55	63	1
OS11G0161000	BRADI4G24862	47	63	1
OS11G0161100	BRADI4G24852	48	59	1
OS11G0161100	BRADI4G24857	56	62	1
OS11G0161100	BRADI4G24862	49	63	1
OS11G0161133	BRADI4G24852	52	57	1
OS11G0161133	BRADI4G24857	62	62	1
OS11G0161133	BRADI4G24862	53	62	1
OS11G0161200	BRADI1G50510	54	54	1
OS11G0161800	BRADI4G24845	59	63	1
OS11G0161900	BRADI4G24820	58	55	1
OS11G0162000	BRADI4G24767	64	69	1
OS11G0162200	BRADI4G24760	91	63	1
OS11G0163100	BRADI4G41850	99	99	0
OS11G0163500	BRADI4G24750	55	63	1
OS11G0163800	BRADI4G24730	61	62	1
OS11G0164200	BRADI1G28910	18	30	0
OS11G0167200	BRADI4G24690	74	72	1
OS11G0167300	BRADI4G24700	38	44	1
OS11G0167500	BRADI4G24707	54	25	1
OS11G0167600	BRADI4G24680	73	66	1
OS11G0167800	BRADI4G24650	67	67	0
OS11G0168000	BRADI4G24640	51	46	1
OS11G0168100	BRADI4G24630	88	88	1
OS11G0168200	BRADI4G24610	93	93	1
OS11G0168300	BRADI4G24600	71	55	1
OS11G0168600	BRADI4G24590	60	15	1
OS11G0169100	BRADI4G24237	82	83	1
OS11G0169400	BRADI4G24244	36	33	1
OS11G0169600	BRADI4G24260	83	79	1
OS11G0169700	BRADI4G24270	71	67	0
OS11G0169800	BRADI4G24280	89	46	1
OS11G0169900	BRADI4G24287	99	99	0
OS11G0170200	BRADI4G24310	69	70	1
OS11G0170300	BRADI4G24320	76	76	1
OS11G0171100	BRADI4G24350	53	35	1
OS11G0171300	BRADI4G24367	93	93	0
OS11G0171400	BRADI4G24377	50	78	1
OS11G0171500	BRADI4G24390	93	92	1
OS11G0171700	BRADI4G24400	60	58	1
OS11G0171800	BRADI4G24410	64	64	0
OS11G0172150	BRADI4G24457	61	61	1
OS11G0172350	BRADI4G24450	45	46	0
OS11G0172350	BRADI5G03040	22	35	0
OS11G0172400	BRADI4G24450	54	13	0
OS11G0172400	BRADI5G03040	0	0	0
OS11G0173432	BRADI4G24450	14	51	0
OS11G0173432	BRADI5G03040	7	38	0
OS11G0173750	BRADI4G24450	52	17	0
OS11G0173750	BRADI5G03040	2	1	0
OS11G0173800	BRADI4G24410	66	65	0
OS11G0173900	BRADI4G24410	65	65	0
OS11G0174000	BRADI1G36360	18	55	0
OS11G0175400	BRADI4G24470	95	95	1
OS11G0175500	BRADI4G24480	76	82	1
OS11G0175700	BRADI4G24550	23	35	1
OS11G0175900	BRADI4G24197	94	63	1
OS11G0176000	BRADI4G24190	58	57	1
OS11G0176100	BRADI4G24180	76	79	1
OS11G0176200	BRADI4G24170	92	92	1
OS11G0176300	BRADI4G24147	75	55	1
OS11G0177400	BRADI4G24120	69	50	1
OS11G0178800	BRADI4G24110	69	65	0
OS11G0179000	BRADI4G24110	7	7	0
OS11G0179400	BRADI4G24110	39	37	0
OS11G0179500	BRADI4G24040	49	45	1
OS11G0179700	BRADI4G24040	51	47	1
OS11G0180000	BRADI4G24040	59	55	1
OS11G0180200	BRADI4G24010	72	5	1
OS11G0180600	BRADI4G23957	0	0	0
OS11G0180900	BRADI4G23967	59	65	1
OS11G0181100	BRADI4G23990	94	95	1
OS11G0181400	BRADI4G23887	81	82	1
OS11G0181500	BRADI4G23870	88	90	1
OS11G0181700	BRADI4G23850	71	73	1
OS11G0181800	BRADI4G23850	73	74	1
OS11G0182100	BRADI4G23710	42	52	1
OS11G0182200	BRADI2G60886	50	52	0
OS11G0182200	BRADI2G60892	51	52	0
OS11G0182200	BRADI2G60898	53	55	0
OS11G0182200	BRADI2G60904	50	52	0
OS11G0182200	BRADI4G24425	46	50	0
OS11G0182400	BRADI4G23700	76	74	0
OS11G0183150	BRADI4G23695	52	44	1
OS11G0183800	BRADI4G23680	91	46	0
OS11G0183900	BRADI4G23670	82	83	1
OS11G0184100	BRADI2G55110	65	66	1
OS11G0184800	BRADI4G23660	29	46	0
OS11G0184900	BRADI4G23640	71	63	1
OS11G0186200	BRADI4G23620	85	85	1
OS11G0186300	BRADI4G23610	69	68	1
OS11G0186400	BRADI4G23600	93	93	1
OS11G0186600	BRADI3G27490	29	31	1
OS11G0186600	BRADI4G20630	24	34	1
OS11G0186600	BRADI4G20650	35	42	1
OS11G0186600	BRADI4G20660	32	40	1
OS11G0186900	BRADI4G23500	82	80	1
OS11G0187100	BRADI4G23520	49	59	1
OS11G0187200	BRADI4G23550	15	18	1
OS11G0187600	BRADI1G66527	39	58	0
OS11G0187600	BRADI1G66540	60	37	0
OS11G0187600	BRADI1G66560	56	58	0
OS11G0187700	BRADI5G17520	46	28	0
OS11G0191300	BRADI4G23417	64	59	1
OS11G0191400	BRADI4G23450	83	84	1
OS11G0192400	BRADI1G46720	12	30	0
OS11G0194000	BRADI1G46720	22	30	0
OS11G0194050	BRADI2G11590	16	2	1
OS11G0194050	BRADI3G35460	47	7	1
OS11G0194050	BRADI4G24340	23	18	1
OS11G0194900	BRADI4G23407	72	67	1
OS11G0195100	BRADI4G23380	81	85	1
OS11G0195500	BRADI4G23367	72	59	1
OS11G0195800	BRADI4G23340	51	55	0
OS11G0197500	BRADI4G23280	54	49	1
OS11G0197600	BRADI4G23270	52	37	1
OS11G0198100	BRADI4G23160	76	50	1
OS11G0198200	BRADI4G23170	20	56	1
OS11G0199200	BRADI4G23180	83	82	1
OS11G0199600	BRADI1G19910	72	73	1
OS11G0199600	BRADI1G34000	71	74	1
OS11G0199600	BRADI1G34010	71	74	1
OS11G0199700	BRADI4G23190	81	83	1
OS11G0199801	BRADI4G23107	53	51	1
OS11G0200000	BRADI3G44780	55	53	1
OS11G0200600	BRADI4G23090	36	43	1
OS11G0200950	BRADI4G23080	46	60	1
OS11G0201175	BRADI1G03475	26	5	1
OS11G0201175	BRADI1G56422	49	19	1
OS11G0201175	BRADI1G69950	48	15	1
OS11G0201299	BRADI4G23080	0	0	1
OS11G0201360	BRADI4G23080	47	43	1
OS11G0201400	BRADI3G44780	51	35	1
OS11G0202500	BRADI5G21170	51	17	0
OS11G0202500	BRADI5G21180	45	16	0
OS11G0202500	BRADI5G21190	44	18	0
OS11G0202600	BRADI3G61020	21	30	0
OS11G0202600	BRADI4G14565	21	32	0
OS11G0205200	BRADI1G15200	13	36	0
OS11G0205200	BRADI2G48100	28	40	0
OS11G0205500	BRADI1G00370	25	24	0
OS11G0206101	BRADI1G45360	37	22	0
OS11G0206200	BRADI1G45360	20	47	0
OS11G0206300	BRADI1G45360	21	40	0
OS11G0206400	BRADI1G45360	14	39	0
OS11G0206600	BRADI1G45360	19	44	0
OS11G0206700	BRADI3G00520	12	93	1
OS11G0206700	BRADI3G00530	83	83	1
OS11G0207000	BRADI2G26970	76	78	1
OS11G0207000	BRADI4G22770	77	77	1
OS11G0207100	BRADI2G26970	76	80	1
OS11G0207100	BRADI4G22770	78	79	1
OS11G0207200	BRADI4G22760	80	67	1
OS11G0207300	BRADI4G22750	68	53	1
OS11G0207600	BRADI4G22730	50	46	1
OS11G0207700	BRADI1G12310	21	41	0
OS11G0207700	BRADI2G04240	50	66	0
OS11G0207700	BRADI2G04247	65	65	0
OS11G0207700	BRADI2G04257	67	67	0
OS11G0207700	BRADI4G22710	29	60	0
OS11G0207900	BRADI1G12310	21	39	0
OS11G0207900	BRADI2G04240	50	65	0
OS11G0207900	BRADI2G04247	64	64	0
OS11G0207900	BRADI2G04257	65	66	0
OS11G0207900	BRADI4G22710	29	60	0
OS11G0208700	BRADI1G05890	54	37	0
OS11G0208700	BRADI1G75950	56	38	0
OS11G0208700	BRADI3G41060	56	35	0
OS11G0208800	BRADI1G05890	57	40	0
OS11G0208800	BRADI1G75950	58	40	0
OS11G0208800	BRADI3G41060	58	38	0
OS11G0208900	BRADI1G01436	38	64	0
OS11G0208900	BRADI1G01442	59	64	0
OS11G0208900	BRADI4G10987	63	61	0
OS11G0208900	BRADI4G10997	49	61	0
OS11G0209700	BRADI4G22690	80	30	1
OS11G0209900	BRADI4G22670	55	61	0
OS11G0210100	BRADI4G22660	78	79	1
OS11G0210300	BRADI4G22630	95	95	0
OS11G0210500	BRADI4G22610	88	88	1
OS11G0210500	BRADI4G22620	91	91	1
OS11G0211650	BRADI2G36150	10	10	0
OS11G0211650	BRADI2G36180	41	12	0
OS11G0212100	BRADI2G36170	54	53	0
OS11G0212300	BRADI2G38510	64	34	1
OS11G0212900	BRADI2G38510	54	22	1
OS11G0213000	BRADI2G38510	55	24	1
OS11G0213500	BRADI4G22520	76	71	1
OS11G0213500	BRADI4G22560	51	68	1
OS11G0213600	BRADI4G22510	88	86	1
OS11G0213600	BRADI4G22550	64	54	1
OS11G0214001	BRADI4G22405	63	59	1
OS11G0214400	BRADI4G22270	67	67	1
OS11G0215100	BRADI4G21260	56	51	1
OS11G0215100	BRADI4G22240	58	57	1
OS11G0215100	BRADI4G22250	59	58	1
OS11G0216000	BRADI4G22230	86	86	1
OS11G0216100	BRADI4G22220	64	74	1
OS11G0216300	BRADI4G22180	77	83	1
OS11G0216400	BRADI4G22160	63	56	1
OS11G0216900	BRADI4G22150	84	86	1
OS11G0217300	BRADI3G01894	74	74	1
OS11G0217500	BRADI4G22137	81	38	1
OS11G0218000	BRADI4G22130	67	68	1
OS11G0218100	BRADI4G22120	44	51	1
OS11G0219000	BRADI4G22110	68	29	1
OS11G0219400	BRADI1G77970	39	29	1
OS11G0220300	BRADI4G22090	55	50	0
OS11G0220500	BRADI1G44600	47	48	0
OS11G0220600	BRADI1G44600	48	16	0
OS11G0220800	BRADI4G22070	88	90	0
OS11G0221000	BRADI4G22057	11	29	1
OS11G0221200	BRADI4G22050	46	34	1
OS11G0221300	BRADI4G22050	49	38	1
OS11G0222000	BRADI4G22030	72	70	0
OS11G0222200	BRADI4G22020	70	78	1
OS11G0222320	BRADI2G45630	38	22	1
OS11G0222800	BRADI4G06530	30	33	0
OS11G0222800	BRADI4G07070	30	33	0
OS11G0222800	BRADI4G07080	33	37	0
OS11G0222900	BRADI4G24887	49	48	0
OS11G0223201	BRADI3G00740	5	28	1
OS11G0223201	BRADI3G00750	8	21	1
OS11G0224200	BRADI4G06530	32	34	0
OS11G0224200	BRADI4G07070	31	34	0
OS11G0224200	BRADI4G07080	35	39	0
OS11G0224301	BRADI4G06530	24	28	0
OS11G0224301	BRADI4G07070	22	27	0
OS11G0224301	BRADI4G07080	25	30	0
OS11G0224800	BRADI4G24220	28	49	1
OS11G0224800	BRADI4G24230	25	30	1
OS11G0224800	BRADI4G24570	33	45	1
OS11G0224800	BRADI4G24580	42	38	1
OS11G0226100	BRADI1G51000	63	39	1
OS11G0226201	BRADI1G29350	26	32	0
OS11G0226201	BRADI4G10387	38	44	0
OS11G0226201	BRADI4G15047	33	37	0
OS11G0226201	BRADI4G21970	39	45	0
OS11G0226201	BRADI4G21990	41	44	0
OS11G0226933	BRADI4G21842	64	49	0
OS11G0226933	BRADI4G21890	70	50	0
OS11G0227000	BRADI4G21880	39	41	1
OS11G0227100	BRADI4G21842	65	40	0
OS11G0227100	BRADI4G21890	72	42	0
OS11G0227700	BRADI5G03110	67	48	1
OS11G0227700	BRADI5G03140	59	45	1
OS11G0228800	BRADI4G21842	40	24	0
OS11G0228800	BRADI4G21890	46	26	0
OS11G0229100	BRADI3G19270	60	25	0
OS11G0229300	BRADI5G03110	67	48	1
OS11G0229300	BRADI5G03140	62	47	1
OS11G0231400	BRADI2G00960	41	35	0
OS11G0231400	BRADI2G04350	39	40	0
OS11G0231400	BRADI5G25380	37	36	0
OS11G0231400	BRADI5G26710	23	26	0
OS11G0231800	BRADI5G02250	16	13	0
OS11G0232000	BRADI5G02250	17	32	0
OS11G0232100	BRADI4G21836	69	69	1
OS11G0233800	BRADI4G21830	76	77	0
OS11G0234200	BRADI4G21800	62	62	1
OS11G0235200	BRADI4G21790	76	76	1
OS11G0236000	BRADI4G21756	72	30	1
OS11G0236000	BRADI4G21762	0	0	1
OS11G0237700	BRADI2G06000	73	79	0
OS11G0239000	BRADI4G14070	49	49	0
OS11G0239000	BRADI4G14750	26	41	0
OS11G0239200	BRADI4G14070	48	46	0
OS11G0239200	BRADI4G14750	26	40	0
OS11G0239400	BRADI4G14070	28	16	0
OS11G0239400	BRADI4G14750	18	15	0
OS11G0239500	BRADI4G21700	66	70	0
OS11G0240600	BRADI4G21690	73	72	1
