Gene stable ID	Brassica rapa gene stable ID	% identity	Brassica rapa % identity	Orthology confidence [0 low, 1 high]
OS12G0480100	Bra005709	53	54	1
OS12G0480100	Bra029759	50	49	1
OS12G0480200	Bra005280	63	31	1
OS12G0480200	Bra006955	66	27	1
OS12G0480200	Bra009522	65	31	1
OS12G0480200	Bra019641	61	33	1
OS12G0480200	Bra028538	65	31	1
OS12G0481100	Bra040743	57	53	1
OS12G0481200	Bra012300	64	45	1
OS12G0481200	Bra031353	70	68	1
OS12G0482700	Bra036989	74	72	1
OS12G0484600	Bra000124	51	51	1
OS12G0484600	Bra005059	50	53	1
OS12G0484600	Bra011976	49	52	1
OS12G0484600	Bra017085	52	53	1
OS12G0484600	Bra034390	49	50	1
OS12G0484700	Bra019029	47	80	1
OS12G0484700	Bra026310	80	31	1
OS12G0484900	Bra000575	34	27	1
OS12G0484900	Bra011781	30	28	1
OS12G0484900	Bra017851	31	28	1
OS12G0485000	Bra004895	65	62	1
OS12G0485400	Bra020954	50	51	1
OS12G0485400	Bra021950	49	47	1
OS12G0485400	Bra025087	50	48	1
OS12G0485500	Bra013057	69	62	0
OS12G0485500	Bra037293	68	66	0
OS12G0485600	Bra014086	69	77	1
OS12G0485600	Bra032231	73	71	1
OS12G0485800	Bra001868	64	65	1
OS12G0485800	Bra039955	64	63	1
OS12G0486600	Bra001373	50	40	1
OS12G0486600	Bra005824	50	63	1
OS12G0486600	Bra009420	50	65	1
OS12G0486600	Bra017283	34	51	1
OS12G0486600	Bra029859	50	41	1
OS12G0488700	Bra007093	25	31	1
OS12G0488700	Bra009206	27	32	1
OS12G0488700	Bra014792	23	29	1
OS12G0488700	Bra028728	27	34	1
OS12G0488700	Bra034805	25	28	1
OS12G0488700	Bra038684	21	26	1
OS12G0488800	Bra029237	46	34	1
OS12G0488800	Bra035872	46	40	1
OS12G0488900	Bra002812	23	38	0
OS12G0488900	Bra028921	23	30	0
OS12G0488900	Bra035624	23	31	0
OS12G0489100	Bra001426	81	40	1
OS12G0489100	Bra005900	85	42	1
OS12G0489100	Bra009210	83	42	1
OS12G0489100	Bra028727	85	41	1
OS12G0489100	Bra034802	82	41	1
OS12G0489100	Bra038685	79	40	1
OS12G0489300	Bra001110	46	47	1
OS12G0489300	Bra010003	45	49	1
OS12G0489300	Bra036129	38	54	1
OS12G0489300	Bra040393	44	49	1
OS12G0490000	Bra015933	34	26	1
OS12G0491800	Bra035120	33	35	0
OS12G0493900	Bra002467	30	33	1
OS12G0493900	Bra008350	36	34	1
OS12G0493900	Bra012316	34	34	1
OS12G0493900	Bra015625	31	29	1
OS12G0493900	Bra028041	33	32	1
OS12G0493900	Bra031375	34	39	1
OS12G0496900	Bra032623	49	44	1
OS12G0496900	Bra033281	45	40	1
OS12G0497300	Bra002334	84	84	1
OS12G0497300	Bra006580	85	85	1
OS12G0497400	Bra008029	71	77	0
OS12G0497400	Bra039699	69	69	0
OS12G0497400	Bra041170	16	81	0
OS12G0498400	Bra004378	47	51	1
OS12G0498400	Bra038308	44	53	1
OS12G0498500	Bra002370	37	41	1
OS12G0498650	Bra014314	14	45	0
OS12G0498700	Bra016807	54	52	1
OS12G0498700	Bra031787	51	51	1
OS12G0498800	Bra002889	45	44	1
OS12G0498800	Bra035580	45	44	1
OS12G0500700	Bra003049	77	78	0
OS12G0500700	Bra022659	75	67	0
OS12G0500700	Bra026315	75	76	0
OS12G0500800	Bra025453	27	21	1
OS12G0501400	Bra004360	35	36	1
OS12G0501400	Bra013982	37	29	1
OS12G0501400	Bra017375	37	36	1
OS12G0501400	Bra025127	38	38	1
OS12G0502100	Bra024274	54	59	1
OS12G0502100	Bra037767	42	50	1
OS12G0502200	Bra008020	22	27	0
OS12G0502200	Bra008142	43	42	0
OS12G0502200	Bra012986	45	38	0
OS12G0502200	Bra015926	41	38	0
OS12G0502200	Bra035944	44	43	0
OS12G0502300	Bra000822	42	54	1
OS12G0502300	Bra003563	41	46	1
OS12G0502300	Bra008477	42	46	1
OS12G0502300	Bra008973	41	46	1
OS12G0502300	Bra016654	40	44	1
OS12G0502300	Bra026120	42	44	1
OS12G0502300	Bra026756	40	48	1
OS12G0502300	Bra031463	41	54	1
OS12G0502300	Bra035186	41	44	1
OS12G0502400	Bra016548	51	41	1
OS12G0502400	Bra025675	52	34	1
OS12G0502500	Bra037878	60	60	1
OS12G0502700	Bra003810	25	34	1
OS12G0502700	Bra008143	41	38	1
OS12G0502800	Bra017381	63	42	0
OS12G0502800	Bra017382	57	61	0
OS12G0502800	Bra024716	57	62	0
OS12G0502800	Bra025118	55	67	0
OS12G0502800	Bra026547	63	71	0
OS12G0503000	Bra017381	60	38	0
OS12G0503000	Bra017382	58	59	0
OS12G0503000	Bra024716	58	60	0
OS12G0503000	Bra025118	53	62	0
OS12G0503000	Bra026547	59	64	0
OS12G0503200	Bra008279	21	7	1
OS12G0503200	Bra016430	20	8	1
OS12G0503200	Bra031112	1	1	1
OS12G0503200	Bra031113	0	0	1
OS12G0503300	Bra017381	60	37	0
OS12G0503300	Bra017382	57	57	0
OS12G0503300	Bra024716	61	62	0
OS12G0503300	Bra025118	55	62	0
OS12G0503300	Bra026547	61	64	0
OS12G0505950	Bra021674	49	8	1
OS12G0505950	Bra022817	50	14	1
OS12G0506400	Bra034769	46	47	1
OS12G0506800	Bra029653	27	13	1
OS12G0507000	Bra022872	69	74	1
OS12G0507300	Bra016716	40	34	1
OS12G0507300	Bra019697	40	32	1
OS12G0507300	Bra024780	40	33	1
OS12G0507300	Bra026554	40	33	1
OS12G0507300	Bra026869	40	33	1
OS12G0507400	Bra012967	33	33	1
OS12G0507400	Bra035935	32	33	1
OS12G0507500	Bra011519	20	26	1
OS12G0507500	Bra017644	21	26	1
OS12G0507700	Bra022432	31	28	1
OS12G0507700	Bra038215	29	29	1
OS12G0507700	Bra038216	32	29	1
OS12G0508100	Bra033663	40	43	1
OS12G0508100	Bra036971	45	45	1
OS12G0508100	Bra039827	40	44	1
OS12G0508100	Bra039828	41	44	1
OS12G0508266	Bra039821	46	59	1
OS12G0508300	Bra011477	80	80	0
OS12G0508300	Bra034590	80	78	0
OS12G0508300	Bra034985	86	73	0
OS12G0510900	Bra018454	69	37	1
OS12G0510900	Bra019956	70	37	1
OS12G0511000	Bra000633	35	36	1
OS12G0511300	Bra013804	62	49	1
OS12G0512800	Bra016908	33	34	0
OS12G0512800	Bra032734	34	36	0
OS12G0512800	Bra034941	37	38	0
OS12G0514300	Bra012719	36	28	0
OS12G0514300	Bra017296	36	31	0
OS12G0514300	Bra023027	37	29	0
OS12G0514300	Bra038460	34	26	0
OS12G0514300	Bra040579	34	26	0
OS12G0514400	Bra029678	32	55	1
OS12G0514400	Bra036184	50	54	1
OS12G0514400	Bra040028	52	58	1
OS12G0514500	Bra029677	60	67	0
OS12G0514500	Bra040027	67	68	0
OS12G0514600	Bra029675	88	88	1
OS12G0514600	Bra040026	84	82	1
OS12G0514900	Bra002900	40	44	1
OS12G0514900	Bra026412	39	44	1
OS12G0514900	Bra028975	41	41	1
OS12G0515300	Bra001284	19	17	0
OS12G0515300	Bra006166	14	16	0
OS12G0515300	Bra008875	15	16	0
OS12G0515300	Bra023380	14	21	0
OS12G0515300	Bra029696	19	17	0
OS12G0515400	Bra008876	45	82	0
OS12G0515600	Bra003288	55	39	1
OS12G0515600	Bra007336	55	55	1
OS12G0515600	Bra014619	55	55	1
OS12G0516700	Bra009939	69	28	1
OS12G0516900	Bra008461	43	36	0
OS12G0517000	Bra008461	39	41	0
OS12G0517100	Bra008461	38	41	0
OS12G0517200	Bra001863	52	26	1
OS12G0517200	Bra031348	52	25	1
OS12G0520200	Bra003126	67	64	0
OS12G0520200	Bra005221	29	53	0
OS12G0520200	Bra006985	64	62	0
OS12G0520200	Bra017210	68	64	0
OS12G0520200	Bra028793	19	44	0
OS12G0520200	Bra029831	66	63	0
OS12G0520200	Bra030322	61	59	0
OS12G0520200	Bra039777	47	62	0
OS12G0522516	Bra008186	50	49	1
OS12G0522516	Bra012183	52	37	1
OS12G0522516	Bra015856	52	56	1
OS12G0522516	Bra025745	52	50	1
OS12G0526600	Bra008461	49	21	0
OS12G0527800	Bra006897	35	36	1
OS12G0527800	Bra012820	34	33	1
OS12G0527800	Bra026479	3	21	1
OS12G0527800	Bra027361	1	9	1
OS12G0527800	Bra040045	39	37	1
OS12G0527900	Bra018528	48	48	1
OS12G0528000	Bra012816	18	17	1
OS12G0528000	Bra033450	16	15	1
OS12G0528100	Bra002199	45	45	0
OS12G0528100	Bra020768	45	45	0
OS12G0528100	Bra031019	31	27	0
OS12G0528100	Bra037062	43	44	0
OS12G0528300	Bra006375	55	15	1
OS12G0528400	Bra009967	67	21	1
OS12G0528400	Bra036101	67	21	1
OS12G0529300	Bra000850	63	26	1
OS12G0529300	Bra036229	67	28	1
OS12G0529400	Bra000850	49	51	1
OS12G0529400	Bra036229	51	54	1
OS12G0530000	Bra018595	88	85	1
OS12G0530000	Bra030745	87	85	1
OS12G0530000	Bra031646	74	72	1
OS12G0530100	Bra000113	45	43	0
OS12G0533400	Bra000844	52	44	1
OS12G0533400	Bra034184	58	50	1
OS12G0533500	Bra015039	36	43	1
OS12G0533500	Bra015040	22	47	1
OS12G0533600	Bra008213	37	44	1
OS12G0533700	Bra003322	69	72	0
OS12G0533700	Bra007382	69	72	0
OS12G0533800	Bra018517	41	38	1
OS12G0533800	Bra034186	53	39	1
OS12G0534000	Bra001195	61	15	1
OS12G0534000	Bra020756	64	16	1
OS12G0534000	Bra040225	67	17	1
OS12G0534100	Bra034190	47	46	1
OS12G0534200	Bra001134	42	45	0
OS12G0534200	Bra027965	47	51	0
OS12G0534200	Bra036109	45	46	0
OS12G0534200	Bra039471	42	46	0
OS12G0534200	Bra040638	44	47	0
OS12G0535900	Bra031459	49	47	1
OS12G0536000	Bra020730	44	9	0
OS12G0536000	Bra025423	44	9	0
OS12G0538100	Bra018516	43	43	1
OS12G0538300	Bra006136	61	63	1
OS12G0538300	Bra023354	62	66	1
OS12G0538500	Bra007719	40	53	1
OS12G0538800	Bra002170	46	45	1
OS12G0538900	Bra016692	9	57	1
OS12G0538900	Bra025283	56	57	1
OS12G0538900	Bra033016	56	33	1
OS12G0540700	Bra001828	39	38	1
OS12G0540700	Bra031280	36	39	1
OS12G0540800	Bra001147	51	39	1
OS12G0540800	Bra020582	49	38	1
OS12G0540800	Bra039439	50	39	1
OS12G0540800	Bra040219	50	40	1
OS12G0540900	Bra001114	77	62	0
OS12G0540900	Bra028092	68	63	0
OS12G0540900	Bra040117	61	16	0
OS12G0540900	Bra040132	75	77	0
OS12G0541000	Bra036495	42	51	1
OS12G0541300	Bra011911	30	42	0
OS12G0541300	Bra031658	54	58	0
OS12G0541400	Bra033514	28	38	1
OS12G0541400	Bra038065	29	39	1
OS12G0541700	Bra001636	44	42	0
OS12G0541700	Bra012764	40	46	0
OS12G0541700	Bra022168	43	43	0
OS12G0542000	Bra001636	23	23	0
OS12G0542000	Bra012764	23	28	0
OS12G0542000	Bra022168	23	24	0
OS12G0542200	Bra001730	46	31	1
OS12G0542200	Bra011483	40	46	1
OS12G0542200	Bra013092	48	44	1
OS12G0542200	Bra014193	38	41	1
OS12G0542200	Bra015245	48	46	1
OS12G0542200	Bra017617	49	51	1
OS12G0542200	Bra034594	41	49	1
OS12G0542200	Bra037543	45	42	1
OS12G0543600	Bra032083	53	54	1
OS12G0546800	Bra023523	37	46	0
OS12G0546800	Bra025397	36	41	0
OS12G0546800	Bra028232	32	35	0
OS12G0546800	Bra030353	35	40	0
OS12G0546800	Bra033099	36	42	0
OS12G0547500	Bra004451	49	49	1
OS12G0547500	Bra009929	47	47	1
OS12G0547500	Bra030760	45	45	1
OS12G0547500	Bra036604	39	47	1
OS12G0547600	Bra009925	19	21	1
OS12G0547600	Bra020564	19	22	1
OS12G0547600	Bra036599	18	19	1
OS12G0548100	Bra012754	48	47	1
OS12G0548200	Bra020913	39	43	1
OS12G0548300	Bra038621	60	57	0
OS12G0552300	Bra032726	51	44	1
OS12G0552400	Bra000458	58	57	0
OS12G0552400	Bra004435	58	57	0
OS12G0552400	Bra020665	52	50	0
OS12G0552400	Bra021440	56	56	0
OS12G0552500	Bra000458	62	64	0
OS12G0552500	Bra004435	61	64	0
OS12G0552500	Bra020665	50	51	0
OS12G0552500	Bra021440	58	60	0
OS12G0552600	Bra036151	49	47	1
OS12G0552600	Bra037435	49	46	1
OS12G0552700	Bra009931	49	29	1
OS12G0552700	Bra036607	50	29	1
OS12G0554000	Bra009939	49	56	1
OS12G0554400	Bra002991	67	66	0
OS12G0554400	Bra022720	67	67	0
OS12G0554800	Bra001215	54	51	1
OS12G0554800	Bra001642	54	51	1
OS12G0554800	Bra020656	56	50	1
OS12G0554800	Bra022182	57	53	1
OS12G0554800	Bra037429	56	53	1
OS12G0555400	Bra007333	47	12	0
OS12G0555600	Bra033344	68	71	1
OS12G0556200	Bra009925	19	19	1
OS12G0556200	Bra020564	18	19	1
OS12G0556200	Bra036599	21	21	1
OS12G0556400	Bra003590	65	60	1
OS12G0556400	Bra035145	62	70	1
OS12G0556600	Bra008556	24	77	1
OS12G0556600	Bra008557	66	73	1
OS12G0556900	Bra003502	29	27	1
OS12G0556900	Bra007689	28	26	1
OS12G0557400	Bra007685	70	70	1
OS12G0557800	Bra021210	40	42	1
OS12G0559200	Bra003526	45	46	0
OS12G0559200	Bra004057	45	46	0
OS12G0559200	Bra004058	45	39	0
OS12G0559200	Bra004059	43	45	0
OS12G0559200	Bra004060	45	46	0
OS12G0559200	Bra022535	39	44	0
OS12G0559934	Bra003526	72	16	0
OS12G0559934	Bra004057	71	15	0
OS12G0559934	Bra004058	71	13	0
OS12G0559934	Bra004059	72	16	0
OS12G0559934	Bra004060	72	16	0
OS12G0559934	Bra022535	38	9	0
OS12G0560300	Bra000895	92	92	0
OS12G0560300	Bra018576	90	90	0
OS12G0560300	Bra027937	91	90	0
OS12G0560300	Bra036294	92	43	0
OS12G0560300	Bra038169	91	90	0
OS12G0560500	Bra038912	48	57	0
OS12G0560600	Bra038165	49	52	1
OS12G0560700	Bra000897	79	79	1
OS12G0560700	Bra036296	77	79	1
OS12G0561000	Bra000450	78	77	1
OS12G0561000	Bra003498	79	78	1
OS12G0561000	Bra007677	81	80	1
OS12G0561000	Bra012969	79	79	1
OS12G0561200	Bra000448	22	23	1
OS12G0561200	Bra001211	18	24	1
OS12G0561200	Bra004463	25	24	1
OS12G0561200	Bra038161	23	26	1
OS12G0561200	Bra040284	19	23	1
OS12G0561500	Bra040283	25	17	1
OS12G0561900	Bra010190	11	40	1
OS12G0561900	Bra035271	33	34	1
OS12G0561900	Bra037821	35	35	1
OS12G0562100	Bra020559	52	52	1
OS12G0562300	Bra018246	3	2	0
OS12G0562300	Bra018247	47	48	0
OS12G0562300	Bra021733	50	14	0
OS12G0562400	Bra000168	56	55	0
OS12G0562400	Bra002625	55	55	0
OS12G0562400	Bra002626	48	49	0
OS12G0562400	Bra002627	45	49	0
OS12G0562400	Bra004987	57	55	0
OS12G0562400	Bra005237	12	47	0
OS12G0562400	Bra006749	47	46	0
OS12G0562400	Bra007201	53	57	0
OS12G0562400	Bra017030	55	54	0
OS12G0562400	Bra020359	54	54	0
OS12G0562400	Bra020361	44	49	0
OS12G0562400	Bra029697	55	58	0
OS12G0562400	Bra032722	54	57	0
OS12G0562400	Bra033567	42	47	0
OS12G0562400	Bra040049	54	59	0
OS12G0562500	Bra001205	16	24	1
OS12G0562500	Bra029593	46	28	1
OS12G0562500	Bra029594	40	24	1
OS12G0562500	Bra036141	52	32	1
OS12G0562500	Bra040281	50	29	1
OS12G0562500	Bra040282	44	28	1
OS12G0562700	Bra007434	57	39	1
OS12G0562900	Bra010033	73	74	0
OS12G0562900	Bra036139	73	73	0
OS12G0563200	Bra021228	43	34	1
OS12G0563200	Bra021229	44	22	1
OS12G0563200	Bra022200	1	1	1
OS12G0563400	Bra018569	56	60	1
OS12G0563500	Bra030767	57	59	1
OS12G0563700	Bra005934	34	39	0
OS12G0563700	Bra009264	33	40	0
OS12G0563700	Bra009265	32	36	0
OS12G0563700	Bra012932	31	44	0
OS12G0563700	Bra028698	32	37	0
OS12G0563700	Bra028699	33	37	0
OS12G0563700	Bra040910	30	42	0
OS12G0564400	Bra038081	63	59	1
OS12G0564400	Bra039542	62	58	1
OS12G0564600	Bra000600	62	65	1
OS12G0565300	Bra000286	59	62	1
OS12G0565300	Bra004738	61	63	1
OS12G0565300	Bra014207	8	44	1
OS12G0566000	Bra000442	76	77	0
OS12G0566000	Bra001198	70	68	0
OS12G0566000	Bra004476	76	77	0
OS12G0566000	Bra014404	78	79	0
OS12G0566000	Bra021386	77	78	0
OS12G0566100	Bra001658	68	75	1
OS12G0566100	Bra021238	65	71	1
OS12G0566200	Bra013824	14	3	1
OS12G0566200	Bra019213	17	3	1
OS12G0566300	Bra030777	87	87	1
OS12G0566500	Bra017062	29	8	0
OS12G0566600	Bra000004	27	28	1
OS12G0566600	Bra000482	31	40	1
OS12G0566800	Bra029770	51	24	0
OS12G0566900	Bra029770	54	56	0
OS12G0567000	Bra029770	36	14	0
OS12G0567300	Bra002533	48	49	1
OS12G0567300	Bra006694	52	52	1
OS12G0567300	Bra018223	50	48	1
OS12G0567300	Bra020289	51	52	1
OS12G0567500	Bra011111	10	10	0
OS12G0567500	Bra024158	10	11	0
OS12G0567700	Bra010550	90	91	0
OS12G0567700	Bra011664	88	89	0
OS12G0567700	Bra012864	87	88	0
OS12G0567700	Bra017749	89	87	0
OS12G0567700	Bra024481	87	89	0
OS12G0567700	Bra036831	54	66	0
OS12G0567700	Bra037242	49	82	0
OS12G0567700	Bra039911	91	92	0
OS12G0568700	Bra007158	26	30	1
OS12G0568800	Bra003054	82	66	1
OS12G0569900	Bra000008	30	35	1
OS12G0569900	Bra005181	32	34	1
OS12G0569900	Bra005725	35	30	1
OS12G0569900	Bra007156	31	33	1
OS12G0569900	Bra009587	25	49	1
OS12G0569900	Bra009588	7	13	1
OS12G0569900	Bra014752	32	32	1
OS12G0569900	Bra017171	30	34	1
OS12G0569900	Bra028872	35	30	1
OS12G0569900	Bra030696	31	32	1
OS12G0569900	Bra031588	27	30	1
OS12G0569900	Bra035667	33	34	1
OS12G0570000	Bra018212	56	45	1
OS12G0570000	Bra033820	57	45	1
OS12G0570000	Bra035665	57	45	1
OS12G0570500	Bra005721	19	21	1
OS12G0570500	Bra009594	19	20	1
OS12G0570500	Bra015595	12	19	1
OS12G0570500	Bra030694	13	22	1
OS12G0571300	Bra007160	21	49	1
OS12G0571300	Bra014748	41	47	1
OS12G0571900	Bra016588	58	59	0
OS12G0572000	Bra000011	36	42	1
OS12G0572000	Bra005177	36	40	1
OS12G0572400	Bra014741	58	52	1
OS12G0572700	Bra021764	9	32	1
OS12G0572800	Bra033065	23	31	1
OS12G0573600	Bra005022	55	35	1
OS12G0573600	Bra007172	37	26	1
OS12G0573600	Bra014737	39	27	1
OS12G0573600	Bra017058	47	32	1
OS12G0574000	Bra001315	39	44	1
OS12G0574000	Bra005712	36	42	1
OS12G0574000	Bra009608	40	43	1
OS12G0574700	Bra003216	49	52	1
OS12G0574700	Bra014736	50	50	1
OS12G0574800	Bra001033	26	25	1
OS12G0574800	Bra008690	27	27	1
OS12G0574800	Bra011521	33	35	1
OS12G0574800	Bra023525	32	31	1
OS12G0574800	Bra039159	30	29	1
OS12G0574900	Bra017380	10	5	1
OS12G0574900	Bra025123	33	10	1
OS12G0575000	Bra005964	48	58	1
OS12G0575200	Bra005963	50	50	1
OS12G0575200	Bra028674	46	46	1
OS12G0576300	Bra009315	22	27	1
OS12G0576300	Bra012985	24	27	1
OS12G0576600	Bra019705	65	64	1
OS12G0576600	Bra026890	68	67	1
OS12G0576700	Bra019705	64	63	1
OS12G0576700	Bra026890	68	67	1
OS12G0576750	Bra019705	59	29	1
OS12G0576750	Bra026890	59	29	1
OS12G0576900	Bra005961	59	57	0
OS12G0576900	Bra028679	60	58	0
OS12G0577000	Bra001027	29	26	0
OS12G0577000	Bra023521	30	26	0
OS12G0577200	Bra012967	33	35	1
OS12G0577200	Bra035935	32	35	1
OS12G0577600	Bra025381	47	50	1
OS12G0577600	Bra028244	46	51	1
OS12G0577800	Bra004375	20	19	1
OS12G0577800	Bra012449	19	17	1
OS12G0577800	Bra016281	13	20	1
OS12G0577800	Bra016717	22	18	1
OS12G0577800	Bra024703	18	18	1
OS12G0577800	Bra026871	20	20	1
OS12G0578400	Bra009310	48	55	1
OS12G0578400	Bra012974	56	56	1
OS12G0578500	Bra001025	67	70	1
OS12G0578500	Bra006301	68	71	1
OS12G0578500	Bra008696	65	69	1
OS12G0578500	Bra023519	67	70	1
OS12G0578500	Bra039149	67	70	1
OS12G0579000	Bra029332	45	48	0
OS12G0579000	Bra035940	45	48	0
OS12G0580300	Bra005902	75	75	0
OS12G0580300	Bra005905	60	69	0
OS12G0580300	Bra011920	88	92	0
OS12G0580300	Bra027434	86	90	0
OS12G0580300	Bra028725	75	77	0
OS12G0580300	Bra030855	88	92	0
OS12G0580400	Bra022433	55	57	0
OS12G0580400	Bra038217	56	58	0
OS12G0580500	Bra012163	16	27	1
OS12G0580500	Bra013117	25	35	1
OS12G0580500	Bra036970	26	27	1
OS12G0580500	Bra037848	24	30	1
OS12G0580500	Bra039826	26	36	1
OS12G0580600	Bra012162	26	30	1
OS12G0580600	Bra031831	25	28	1
OS12G0580600	Bra037111	24	28	1
OS12G0580900	Bra034592	64	65	1
OS12G0580900	Bra036972	64	67	1
OS12G0581300	Bra010924	55	16	0
OS12G0581300	Bra014219	65	21	0
OS12G0581300	Bra022430	63	21	0
OS12G0581300	Bra038214	61	21	0
OS12G0581600	Bra000573	65	69	0
OS12G0581600	Bra012154	65	69	0
OS12G0581600	Bra012577	61	62	0
OS12G0581600	Bra039185	65	27	0
OS12G0581600	Bra040711	66	67	0
OS12G0581600	Bra040791	66	67	0
OS12G0581700	Bra039831	42	43	1
OS12G0581800	Bra032220	42	46	1
OS12G0581800	Bra033658	45	49	1
OS12G0581800	Bra040710	45	46	1
OS12G0581800	Bra040753	42	45	1
OS12G0581800	Bra040792	45	48	1
OS12G0581800	Bra040793	44	46	1
OS12G0582800	Bra001021	55	54	0
OS12G0582800	Bra004381	51	50	0
OS12G0582800	Bra039145	55	52	0
OS12G0583000	Bra004979	73	40	1
OS12G0583400	Bra006364	29	34	0
OS12G0583400	Bra008606	30	36	0
OS12G0583500	Bra010603	48	53	1
OS12G0583500	Bra012166	48	54	1
OS12G0583500	Bra017837	47	51	1
OS12G0583500	Bra032187	42	56	1
OS12G0583500	Bra037846	45	54	1
OS12G0583500	Bra039820	49	50	1
OS12G0583700	Bra009464	32	35	0
OS12G0583700	Bra010922	36	38	0
OS12G0583700	Bra032845	35	38	0
OS12G0583700	Bra033666	31	42	0
OS12G0583900	Bra000543	56	60	1
OS12G0586000	Bra009434	53	39	1
OS12G0586000	Bra011431	24	53	1
OS12G0586000	Bra011432	50	38	1
OS12G0586000	Bra034556	53	39	1
OS12G0586100	Bra012113	73	74	1
OS12G0586100	Bra012897	72	72	1
OS12G0586300	Bra010581	24	30	1
OS12G0586300	Bra011720	23	27	1
OS12G0586300	Bra017795	21	28	1
OS12G0586300	Bra018794	25	33	1
OS12G0586300	Bra040662	24	29	1
OS12G0586400	Bra017792	50	45	1
OS12G0586600	Bra010605	76	75	1
OS12G0586600	Bra010917	76	76	1
OS12G0586600	Bra017841	77	78	1
OS12G0586600	Bra039940	75	76	1
OS12G0587100	Bra033065	16	19	1
OS12G0588800	Bra017840	27	29	1
OS12G0588900	Bra011714	42	45	1
OS12G0589000	Bra010921	32	38	1
OS12G0589000	Bra030063	31	37	1
OS12G0589000	Bra032846	32	39	1
OS12G0589100	Bra010937	58	58	1
OS12G0589100	Bra012029	18	27	1
OS12G0589100	Bra020201	44	53	1
OS12G0589100	Bra032829	54	70	1
OS12G0590500	Bra022381	37	34	1
OS12G0590900	Bra011726	51	55	0
OS12G0590900	Bra032164	53	56	0
OS12G0590900	Bra037134	51	53	0
OS12G0592400	Bra010937	63	49	1
OS12G0592400	Bra012029	18	21	1
OS12G0592400	Bra020201	45	43	1
OS12G0592400	Bra032829	62	63	1
OS12G0593000	Bra011526	41	45	0
OS12G0593000	Bra011527	6	55	0
OS12G0593000	Bra017647	27	35	0
OS12G0593000	Bra032166	54	43	0
OS12G0593000	Bra034623	43	36	0
OS12G0594000	Bra001728	36	47	0
OS12G0594000	Bra007751	34	45	0
OS12G0594000	Bra011525	35	44	0
OS12G0594000	Bra012903	35	45	0
OS12G0594000	Bra014189	36	46	0
OS12G0594000	Bra015611	32	53	0
OS12G0594000	Bra017646	35	42	0
OS12G0594000	Bra022372	36	47	0
OS12G0594000	Bra034310	34	46	0
OS12G0594000	Bra034622	34	42	0
OS12G0594000	Bra036080	34	45	0
OS12G0594000	Bra037545	35	57	0
OS12G0594200	Bra030007	18	6	1
OS12G0594200	Bra030008	0	1	1
OS12G0594300	Bra005521	30	40	1
OS12G0594300	Bra013245	29	36	1
OS12G0594300	Bra015343	14	83	1
OS12G0595000	Bra012265	15	31	1
OS12G0595000	Bra022884	60	56	1
OS12G0595000	Bra035386	75	69	1
OS12G0596000	Bra010258	51	20	1
OS12G0596000	Bra011244	52	35	1
OS12G0596300	Bra001956	28	36	1
OS12G0596600	Bra041065	51	54	1
OS12G0596600	Bra041074	12	35	1
OS12G0596800	Bra037159	39	37	1
OS12G0596800	Bra037160	37	46	1
OS12G0596900	Bra024990	28	29	1
OS12G0597200	Bra010174	0	0	1
OS12G0597200	Bra015302	23	7	1
OS12G0597200	Bra023279	0	0	1
OS12G0597200	Bra030564	20	4	1
OS12G0597200	Bra032518	21	7	1
OS12G0597200	Bra033684	15	5	1
OS12G0597300	Bra018299	53	66	1
OS12G0597300	Bra040130	37	82	1
OS12G0597400	Bra001116	58	59	1
OS12G0597500	Bra033687	68	69	1
OS12G0597600	Bra001111	19	8	1
OS12G0597700	Bra001117	45	51	1
OS12G0597700	Bra010005	47	50	1
OS12G0597700	Bra020617	47	50	1
OS12G0597700	Bra040396	42	51	1
OS12G0597800	Bra011061	18	9	0
OS12G0597800	Bra011062	19	11	0
OS12G0599400	Bra011061	14	4	0
OS12G0599400	Bra011062	9	3	0
OS12G0599550	Bra011061	18	8	0
OS12G0599550	Bra011062	16	7	0
OS12G0600200	Bra001901	22	17	0
OS12G0600200	Bra015525	27	22	0
OS12G0600200	Bra015526	18	25	0
OS12G0600200	Bra018304	38	30	0
OS12G0600200	Bra021651	37	36	0
OS12G0600200	Bra022807	8	39	0
OS12G0600400	Bra028155	77	77	1
OS12G0600701	Bra001051	19	18	1
OS12G0600701	Bra004036	20	18	1
OS12G0600701	Bra004313	20	20	1
OS12G0600701	Bra006339	19	18	1
OS12G0600701	Bra008645	19	19	1
OS12G0600701	Bra016731	17	17	1
OS12G0600701	Bra019829	17	17	1
OS12G0600701	Bra021432	20	19	1
OS12G0600701	Bra023552	19	19	1
OS12G0600701	Bra026907	14	16	1
OS12G0600701	Bra033929	20	20	1
OS12G0600701	Bra039183	21	20	1
OS12G0601000	Bra007086	50	48	1
OS12G0601000	Bra014802	50	36	1
OS12G0601200	Bra033367	51	54	1
OS12G0601300	Bra001598	30	43	0
OS12G0601300	Bra001899	33	54	0
OS12G0601300	Bra015297	34	51	0
OS12G0601300	Bra018993	29	39	0
OS12G0601300	Bra021117	30	42	0
OS12G0601300	Bra023771	33	53	0
OS12G0601300	Bra026755	29	51	0
OS12G0601300	Bra027232	29	42	0
OS12G0601300	Bra027504	37	53	0
OS12G0601300	Bra032521	33	51	0
OS12G0601300	Bra033890	34	54	0
OS12G0601300	Bra035185	28	41	0
