Gene stable ID	Prunus persica gene stable ID	% identity	Prunus persica % identity	Orthology confidence [0 low, 1 high]
OS09G0429500	PRUPE_ppa016908mg	43	43	1
OS09G0429500	PRUPE_ppa017927mg	42	44	1
OS09G0429500	PRUPE_ppa019144mg	41	41	1
OS09G0429500	PRUPE_ppa019874mg	41	41	1
OS09G0429500	PRUPE_ppa019950mg	41	42	1
OS09G0429500	PRUPE_ppa020965mg	31	43	1
OS09G0429500	PRUPE_ppa021995mg	42	43	1
OS09G0429500	PRUPE_ppa022588mg	42	42	1
OS09G0429500	PRUPE_ppa024352mg	29	40	1
OS09G0429500	PRUPE_ppa026853mg	39	41	1
OS09G0429500	PRUPE_ppa1027121mg	39	38	1
OS09G0431100	PRUPE_ppa014655mg	23	34	1
OS09G0431100	PRUPE_ppa016169mg	28	30	1
OS09G0431100	PRUPE_ppa016897mg	29	32	1
OS09G0431100	PRUPE_ppa020480mg	25	29	1
OS09G0431100	PRUPE_ppa024348mg	28	32	1
OS09G0431100	PRUPE_ppa025893mg	29	33	1
OS09G0431200	PRUPE_ppa014655mg	25	36	1
OS09G0431200	PRUPE_ppa016169mg	30	32	1
OS09G0431200	PRUPE_ppa016897mg	29	32	1
OS09G0431200	PRUPE_ppa020480mg	25	30	1
OS09G0431200	PRUPE_ppa024348mg	30	35	1
OS09G0431200	PRUPE_ppa025893mg	30	33	1
OS09G0431300	PRUPE_ppa019554mg	24	36	0
OS09G0431300	PRUPE_ppa026975mg	23	41	0
OS09G0431500	PRUPE_ppa013036mg	56	65	1
OS09G0431600	PRUPE_ppa023621mg	51	55	1
OS09G0432900	PRUPE_ppa022137mg	33	34	1
OS09G0432900	PRUPE_ppa025342mg	32	33	1
OS09G0433000	PRUPE_ppa022137mg	34	33	1
OS09G0433000	PRUPE_ppa025342mg	33	31	1
OS09G0433300	PRUPE_ppa022137mg	23	22	1
OS09G0433300	PRUPE_ppa025342mg	24	23	1
OS09G0433700	PRUPE_ppa023802mg	46	47	1
OS09G0433800	PRUPE_ppa012970mg	20	23	1
OS09G0433900	PRUPE_ppa003850mg	61	54	0
OS09G0434000	PRUPE_ppa001668mg	82	10	0
OS09G0434100	PRUPE_ppa001668mg	56	21	0
OS09G0434200	PRUPE_ppa008832mg	48	50	1
OS09G0434500	PRUPE_ppa006366mg	34	33	1
OS09G0434600	PRUPE_ppa001021mg	59	6	0
OS09G0436500	PRUPE_ppa008614mg	45	28	1
OS09G0436900	PRUPE_ppa006394mg	44	22	1
OS09G0437400	PRUPE_ppa011868mg	40	40	1
OS09G0437500	PRUPE_ppa013609mg	34	44	1
OS09G0438000	PRUPE_ppa001114mg	58	65	1
OS09G0438400	PRUPE_ppa007064mg	54	59	1
OS09G0438700	PRUPE_ppa010359mg	67	65	0
OS09G0439000	PRUPE_ppa003302m2g	26	51	1
OS09G0439050	PRUPE_ppa021242mg	42	52	1
OS09G0439200	PRUPE_ppa009778mg	28	24	1
OS09G0439200	PRUPE_ppa011370mg	25	28	1
OS09G0439400	PRUPE_ppa004793mg	64	69	1
OS09G0439500	PRUPE_ppa010035mg	71	70	1
OS09G0439600	PRUPE_ppa002868mg	59	60	1
OS09G0439700	PRUPE_ppa004502mg	62	66	1
OS09G0439800	PRUPE_ppa023774mg	25	23	1
OS09G0440200	PRUPE_ppa019796mg	55	55	0
OS09G0440300	PRUPE_ppa004461mg	81	81	0
OS09G0440700	PRUPE_ppa012919mg	58	58	1
OS09G0441000	PRUPE_ppa001798mg	59	60	1
OS09G0441100	PRUPE_ppa004436mg	65	67	0
OS09G0441100	PRUPE_ppa004832mg	51	55	0
OS09G0441100	PRUPE_ppa014596mg	50	52	0
OS09G0441100	PRUPE_ppa019048mg	56	58	0
OS09G0441100	PRUPE_ppa019215mg	54	56	0
OS09G0441100	PRUPE_ppa022777mg	55	57	0
OS09G0441100	PRUPE_ppa023335mg	54	56	0
OS09G0441100	PRUPE_ppa026438mg	55	57	0
OS09G0441400	PRUPE_ppa004436mg	73	73	0
OS09G0441400	PRUPE_ppa004832mg	56	58	0
OS09G0441400	PRUPE_ppa014596mg	54	55	0
OS09G0441400	PRUPE_ppa019048mg	61	61	0
OS09G0441400	PRUPE_ppa019215mg	60	60	0
OS09G0441400	PRUPE_ppa022777mg	58	59	0
OS09G0441400	PRUPE_ppa023335mg	59	59	0
OS09G0441400	PRUPE_ppa026438mg	59	60	0
OS09G0441600	PRUPE_ppa004436mg	61	40	0
OS09G0441600	PRUPE_ppa004832mg	46	31	0
OS09G0441600	PRUPE_ppa014596mg	46	30	0
OS09G0441600	PRUPE_ppa019048mg	52	34	0
OS09G0441600	PRUPE_ppa019215mg	53	35	0
OS09G0441600	PRUPE_ppa022777mg	52	34	0
OS09G0441600	PRUPE_ppa023335mg	52	34	0
OS09G0441600	PRUPE_ppa026438mg	52	34	0
OS09G0441625	PRUPE_ppa017053mg	42	69	0
OS09G0441700	PRUPE_ppa004436mg	61	64	0
OS09G0441700	PRUPE_ppa004832mg	51	55	0
OS09G0441700	PRUPE_ppa014596mg	48	51	0
OS09G0441700	PRUPE_ppa019048mg	54	57	0
OS09G0441700	PRUPE_ppa019215mg	54	57	0
OS09G0441700	PRUPE_ppa022777mg	53	55	0
OS09G0441700	PRUPE_ppa023335mg	54	56	0
OS09G0441700	PRUPE_ppa026438mg	53	55	0
OS09G0441900	PRUPE_ppa021140mg	12	44	1
OS09G0442100	PRUPE_ppa006919mg	48	56	1
OS09G0442100	PRUPE_ppa019028mg	52	61	1
OS09G0442100	PRUPE_ppa022600mg	52	53	1
OS09G0442300	PRUPE_ppa006924mg	67	64	1
OS09G0442400	PRUPE_ppa003326mg	44	48	1
OS09G0442400	PRUPE_ppa018078mg	40	43	1
OS09G0442600	PRUPE_ppa002102mg	64	56	1
OS09G0442700	PRUPE_ppa001803mg	60	66	1
OS09G0442800	PRUPE_ppa025158mg	28	32	1
OS09G0442900	PRUPE_ppa002708mg	59	59	1
OS09G0443500	PRUPE_ppa011158mg	57	59	1
OS09G0444200	PRUPE_ppa002500mg	74	77	1
OS09G0444700	PRUPE_ppa008018mg	62	43	0
OS09G0444700	PRUPE_ppa008656mg	60	45	0
OS09G0444800	PRUPE_ppa008861mg	43	43	0
OS09G0444900	PRUPE_ppa008861mg	49	54	0
OS09G0445500	PRUPE_ppa018057mg	29	32	1
OS09G0445600	PRUPE_ppa013462mg	45	52	1
OS09G0445600	PRUPE_ppa021264mg	52	55	1
OS09G0445700	PRUPE_ppa003630mg	53	49	1
OS09G0446000	PRUPE_ppa021049mg	30	44	1
OS09G0446000	PRUPE_ppb024194mg	40	26	1
OS09G0446200	PRUPE_ppa002938mg	53	72	1
OS09G0446700	PRUPE_ppa013922mg	43	39	1
OS09G0446700	PRUPE_ppa021944mg	35	34	1
OS09G0446800	PRUPE_ppa002733mg	77	86	1
OS09G0447000	PRUPE_ppa007421mg	93	23	0
OS09G0447000	PRUPE_ppa008075mg	94	25	0
OS09G0448200	PRUPE_ppa015261mg	42	71	1
OS09G0448200	PRUPE_ppa021046mg	27	57	1
OS09G0448900	PRUPE_ppa010235mg	25	22	1
OS09G0449000	PRUPE_ppa022178mg	39	6	1
OS09G0450200	PRUPE_ppa019110mg	25	26	1
OS09G0450300	PRUPE_ppa003128mg	60	59	0
OS09G0450600	PRUPE_ppa013097mg	37	43	1
OS09G0451000	PRUPE_ppa008791mg	67	68	1
OS09G0451000	PRUPE_ppa008813mg	70	71	1
OS09G0451000	PRUPE_ppa022135mg	35	66	1
OS09G0451400	PRUPE_ppa008791mg	68	69	1
OS09G0451400	PRUPE_ppa008813mg	70	71	1
OS09G0451400	PRUPE_ppa022135mg	35	66	1
OS09G0451500	PRUPE_ppa005396mg	74	71	1
OS09G0451700	PRUPE_ppa005705mg	28	11	1
OS09G0451700	PRUPE_ppa006690mg	28	13	1
OS09G0451700	PRUPE_ppa007317mg	26	12	1
OS09G0451700	PRUPE_ppa018041mg	27	14	1
OS09G0451700	PRUPE_ppa019019mg	23	11	1
OS09G0451800	PRUPE_ppa007591mg	41	26	1
OS09G0451800	PRUPE_ppa008102mg	40	27	1
OS09G0452200	PRUPE_ppa006147mg	46	44	1
OS09G0452300	PRUPE_ppa003996mg	71	28	1
OS09G0452900	PRUPE_ppa006755mg	64	64	0
OS09G0453000	PRUPE_ppa013194mg	73	76	1
OS09G0453200	PRUPE_ppa010284mg	52	43	1
OS09G0453200	PRUPE_ppa011369mg	54	54	1
OS09G0453300	PRUPE_ppa021580mg	42	40	1
OS09G0453400	PRUPE_ppa007329mg	44	48	1
OS09G0453500	PRUPE_ppa004547mg	49	46	1
OS09G0453700	PRUPE_ppa001644mg	73	18	1
OS09G0453800	PRUPE_ppa005521mg	73	75	1
OS09G0453900	PRUPE_ppa006014mg	58	56	1
OS09G0454100	PRUPE_ppa011174mg	37	58	1
OS09G0454200	PRUPE_ppa005868mg	32	35	1
OS09G0454300	PRUPE_ppa006287mg	57	58	1
OS09G0454600	PRUPE_ppa007918mg	69	68	1
OS09G0454600	PRUPE_ppa018914mg	68	67	1
OS09G0454900	PRUPE_ppa000659mg	43	37	1
OS09G0455200	PRUPE_ppa026635mg	37	37	1
OS09G0455300	PRUPE_ppa021226mg	42	38	0
OS09G0455300	PRUPE_ppa022938mg	40	36	0
OS09G0455400	PRUPE_ppa004067mg	89	13	0
OS09G0456100	PRUPE_ppa006694mg	28	44	1
OS09G0456100	PRUPE_ppa017377mg	22	36	1
OS09G0456200	PRUPE_ppa006752mg	44	42	0
OS09G0456700	PRUPE_ppa006667mg	51	51	1
OS09G0456800	PRUPE_ppa009274mg	34	35	1
OS09G0456800	PRUPE_ppa014675mg	29	41	1
OS09G0457100	PRUPE_ppa005226mg	61	64	1
OS09G0457100	PRUPE_ppa005234mg	62	65	1
OS09G0457100	PRUPE_ppa005988mg	50	58	1
OS09G0457400	PRUPE_ppa006152mg	59	61	1
OS09G0457400	PRUPE_ppa006160mg	53	55	1
OS09G0457400	PRUPE_ppa014615mg	8	46	1
OS09G0457600	PRUPE_ppa006152mg	61	63	1
OS09G0457600	PRUPE_ppa006160mg	55	56	1
OS09G0457600	PRUPE_ppa014615mg	8	51	1
OS09G0457800	PRUPE_ppa006152mg	62	64	1
OS09G0457800	PRUPE_ppa006160mg	54	56	1
OS09G0457800	PRUPE_ppa014615mg	8	51	1
OS09G0457900	PRUPE_ppa017002mg	34	35	1
OS09G0457900	PRUPE_ppa023235mg	31	32	1
OS09G0458300	PRUPE_ppa017037mg	51	52	1
OS09G0458400	PRUPE_ppa012219mg	33	38	0
OS09G0458700	PRUPE_ppa011990mg	38	37	1
OS09G0458700	PRUPE_ppa025180mg	30	37	1
OS09G0458800	PRUPE_ppa020799mg	32	36	1
OS09G0458900	PRUPE_ppa020799mg	46	47	1
OS09G0459200	PRUPE_ppa011991mg	32	27	1
OS09G0459200	PRUPE_ppa016895mg	35	29	1
OS09G0459500	PRUPE_ppa008231mg	52	13	1
OS09G0459600	PRUPE_ppa006058mg	60	59	1
OS09G0459800	PRUPE_ppa002730mg	69	68	0
OS09G0459800	PRUPE_ppa002752mg	68	68	0
OS09G0460000	PRUPE_ppa012299mg	44	43	1
OS09G0460200	PRUPE_ppa001813mg	63	48	0
OS09G0462200	PRUPE_ppa007279mg	46	41	1
OS09G0462200	PRUPE_ppa007658mg	44	41	1
OS09G0462200	PRUPE_ppa008902mg	45	48	1
OS09G0462200	PRUPE_ppa009150mg	45	49	1
OS09G0462200	PRUPE_ppa009160mg	38	42	1
OS09G0462200	PRUPE_ppa009174mg	38	42	1
OS09G0462200	PRUPE_ppa020422mg	35	44	1
OS09G0462200	PRUPE_ppa021622mg	40	48	1
OS09G0462200	PRUPE_ppa021861mg	46	48	1
OS09G0462200	PRUPE_ppa021907mg	46	49	1
OS09G0462200	PRUPE_ppa026088mg	37	41	1
OS09G0462200	PRUPE_ppa027099mg	42	44	1
OS09G0462200	PRUPE_ppb022581mg	45	48	1
OS09G0462400	PRUPE_ppa006466mg	66	55	1
OS09G0462400	PRUPE_ppa015844mg	65	54	1
OS09G0462400	PRUPE_ppa017929mg	7	23	1
OS09G0462400	PRUPE_ppa018347mg	17	33	1
OS09G0462400	PRUPE_ppa018403mg	47	40	1
OS09G0462400	PRUPE_ppa019010mg	58	48	1
OS09G0462400	PRUPE_ppa019532mg	65	55	1
OS09G0462400	PRUPE_ppa019615mg	63	57	1
OS09G0462400	PRUPE_ppa021897mg	67	56	1
OS09G0462400	PRUPE_ppa022846mg	17	33	1
OS09G0462400	PRUPE_ppa024171mg	13	23	1
OS09G0462400	PRUPE_ppa024261mg	62	53	1
OS09G0462400	PRUPE_ppa024446mg	46	40	1
OS09G0462400	PRUPE_ppa026872mg	60	51	1
OS09G0462400	PRUPE_ppb025543mg	13	48	1
OS09G0462700	PRUPE_ppa005661mg	48	47	1
OS09G0462700	PRUPE_ppa005903mg	55	55	1
OS09G0462875	PRUPE_ppa004618mg	48	35	1
OS09G0463100	PRUPE_ppa023387mg	5	4	0
OS09G0463300	PRUPE_ppa003634mg	43	46	1
OS09G0463300	PRUPE_ppa026104mg	43	42	1
OS09G0463600	PRUPE_ppa010854mg	50	52	1
OS09G0463700	PRUPE_ppa003598mg	27	18	1
OS09G0463700	PRUPE_ppa007175mg	25	25	1
OS09G0463700	PRUPE_ppa022182mg	17	17	1
OS09G0464000	PRUPE_ppa008903mg	49	48	1
OS09G0464000	PRUPE_ppa024170mg	45	46	1
OS09G0464300	PRUPE_ppa022234mg	34	38	1
OS09G0464400	PRUPE_ppa000527mg	36	30	1
OS09G0464400	PRUPE_ppa001429mg	32	36	1
OS09G0465400	PRUPE_ppa008525mg	50	61	1
OS09G0465400	PRUPE_ppa008779mg	49	61	1
OS09G0465400	PRUPE_ppa014623mg	52	64	1
OS09G0465500	PRUPE_ppa007977mg	41	30	0
OS09G0465600	PRUPE_ppa002932mg	79	79	1
OS09G0465800	PRUPE_ppa011455mg	29	25	0
OS09G0466300	PRUPE_ppa009125mg	53	41	1
OS09G0466300	PRUPE_ppa009411mg	51	41	1
OS09G0466400	PRUPE_ppa009679mg	51	51	1
OS09G0466400	PRUPE_ppa009712mg	55	54	1
OS09G0466800	PRUPE_ppa022251mg	36	37	1
OS09G0466800	PRUPE_ppa1027207mg	43	40	1
OS09G0466900	PRUPE_ppa005068mg	54	51	1
OS09G0467100	PRUPE_ppa017490mg	52	63	0
OS09G0467300	PRUPE_ppa007339mg	47	49	1
OS09G0467300	PRUPE_ppa022492mg	45	48	1
OS09G0468000	PRUPE_ppa004754mg	49	48	1
OS09G0468000	PRUPE_ppa004771mg	58	57	1
OS09G0468000	PRUPE_ppa016334mg	55	54	1
OS09G0468000	PRUPE_ppa016490mg	49	50	1
OS09G0468000	PRUPE_ppa022569mg	55	56	1
OS09G0468150	PRUPE_ppa007587mg	29	27	1
OS09G0468150	PRUPE_ppa020294mg	26	25	1
OS09G0468150	PRUPE_ppa021684mg	9	26	1
OS09G0468300	PRUPE_ppa006365mg	35	33	0
OS09G0468300	PRUPE_ppa008615mg	37	44	0
OS09G0468300	PRUPE_ppa025826mg	34	37	0
OS09G0468600	PRUPE_ppa006135mg	28	11	1
OS09G0468700	PRUPE_ppa009461mg	41	50	1
OS09G0468700	PRUPE_ppa011095mg	37	58	1
OS09G0468700	PRUPE_ppa020862mg	40	43	1
OS09G0469400	PRUPE_ppa001639mg	69	30	1
OS09G0469900	PRUPE_ppa006727mg	84	88	1
OS09G0469950	PRUPE_ppa003588mg	60	30	0
OS09G0470000	PRUPE_ppa003588mg	83	15	0
OS09G0470500	PRUPE_ppa008318mg	36	30	1
OS09G0470500	PRUPE_ppa009419mg	36	34	1
OS09G0470900	PRUPE_ppa003080mg	54	53	1
OS09G0471000	PRUPE_ppa025869mg	35	30	1
OS09G0471100	PRUPE_ppa008698mg	60	67	1
OS09G0471100	PRUPE_ppa008728mg	59	66	1
OS09G0471100	PRUPE_ppa018671mg	55	62	1
OS09G0471900	PRUPE_ppa001325mg	52	53	1
OS09G0472100	PRUPE_ppa001905mg	60	58	0
OS09G0472100	PRUPE_ppa002200mg	54	56	0
OS09G0472100	PRUPE_ppa002207mg	54	56	0
OS09G0472200	PRUPE_ppa001905mg	59	57	0
OS09G0472200	PRUPE_ppa002200mg	54	56	0
OS09G0472200	PRUPE_ppa002207mg	54	55	0
OS09G0472700	PRUPE_ppa013075mg	19	29	0
OS09G0472700	PRUPE_ppa013081mg	19	28	0
OS09G0472700	PRUPE_ppa013544mg	38	70	0
OS09G0472700	PRUPE_ppa020356mg	35	56	0
OS09G0472700	PRUPE_ppa022706mg	22	38	0
OS09G0472700	PRUPE_ppa022885mg	35	61	0
OS09G0472900	PRUPE_ppa013075mg	36	34	0
OS09G0472900	PRUPE_ppa013081mg	34	33	0
OS09G0472900	PRUPE_ppa013544mg	59	68	0
OS09G0472900	PRUPE_ppa020356mg	54	54	0
OS09G0472900	PRUPE_ppa022706mg	31	34	0
OS09G0472900	PRUPE_ppa022885mg	51	56	0
OS09G0473200	PRUPE_ppa013075mg	28	30	0
OS09G0473200	PRUPE_ppa013081mg	25	27	0
OS09G0473200	PRUPE_ppa013544mg	54	69	0
OS09G0473200	PRUPE_ppa020356mg	49	54	0
OS09G0473200	PRUPE_ppa022706mg	33	40	0
OS09G0473200	PRUPE_ppa022885mg	49	60	0
OS09G0473300	PRUPE_ppa001455mg	9	5	1
OS09G0473300	PRUPE_ppa016410mg	12	5	1
OS09G0473350	PRUPE_ppa001455mg	40	13	1
OS09G0473350	PRUPE_ppa016410mg	36	9	1
OS09G0473400	PRUPE_ppa006492mg	49	47	1
OS09G0474000	PRUPE_ppa011589mg	34	29	1
OS09G0474000	PRUPE_ppa011644mg	35	30	1
OS09G0474051	PRUPE_ppa002774mg	43	40	0
OS09G0474051	PRUPE_ppa005588mg	36	47	0
OS09G0474100	PRUPE_ppa003619mg	36	27	1
OS09G0474300	PRUPE_ppa001590mg	70	58	1
OS09G0474300	PRUPE_ppa020771mg	33	53	1
OS09G0474800	PRUPE_ppa002719mg	60	62	0
OS09G0474800	PRUPE_ppa002721mg	57	59	0
OS09G0474800	PRUPE_ppa015565mg	54	61	0
OS09G0475400	PRUPE_ppa003436mg	35	30	1
OS09G0475400	PRUPE_ppa008387mg	24	37	1
OS09G0475400	PRUPE_ppa008856mg	22	35	1
OS09G0475700	PRUPE_ppa001637mg	51	51	1
OS09G0475800	PRUPE_ppa008939mg	25	13	0
OS09G0475800	PRUPE_ppa024033mg	26	18	0
OS09G0476000	PRUPE_ppa008329mg	35	28	1
OS09G0476000	PRUPE_ppa025135mg	31	33	1
OS09G0476100	PRUPE_ppa002096mg	49	41	1
OS09G0476800	PRUPE_ppa006726mg	41	28	0
OS09G0476800	PRUPE_ppa007675mg	30	23	0
OS09G0476800	PRUPE_ppa025122mg	19	36	0
OS09G0477700	PRUPE_ppa017227mg	12	11	1
OS09G0477700	PRUPE_ppa025913mg	12	12	1
OS09G0477900	PRUPE_ppa004181mg	57	62	1
OS09G0478100	PRUPE_ppa001936mg	51	51	0
OS09G0478100	PRUPE_ppa001941mg	51	51	0
OS09G0478100	PRUPE_ppa001952mg	53	53	0
OS09G0478100	PRUPE_ppa018204mg	50	50	0
OS09G0478300	PRUPE_ppa001936mg	56	47	0
OS09G0478300	PRUPE_ppa001941mg	55	47	0
OS09G0478300	PRUPE_ppa001952mg	56	48	0
OS09G0478300	PRUPE_ppa018204mg	54	46	0
OS09G0478400	PRUPE_ppa011465mg	50	43	1
OS09G0478500	PRUPE_ppa002965mg	71	67	1
OS09G0478500	PRUPE_ppa003043mg	68	65	1
OS09G0478600	PRUPE_ppa012611mg	32	22	1
OS09G0479300	PRUPE_ppa010736mg	19	38	0
OS09G0479300	PRUPE_ppa018348mg	19	42	0
OS09G0479300	PRUPE_ppa019125mg	21	41	0
OS09G0479300	PRUPE_ppa019606mg	20	44	0
OS09G0479300	PRUPE_ppa022627mg	19	41	0
OS09G0479300	PRUPE_ppa026598mg	19	42	0
OS09G0479300	PRUPE_ppa026654mg	21	36	0
OS09G0479300	PRUPE_ppa026774mg	15	37	0
OS09G0479300	PRUPE_ppa026858mg	18	35	0
OS09G0479300	PRUPE_ppa027221mg	19	40	0
OS09G0479400	PRUPE_ppa010736mg	17	40	0
OS09G0479400	PRUPE_ppa018348mg	15	42	0
OS09G0479400	PRUPE_ppa019125mg	18	42	0
OS09G0479400	PRUPE_ppa019606mg	16	45	0
OS09G0479400	PRUPE_ppa022627mg	16	43	0
OS09G0479400	PRUPE_ppa026598mg	16	44	0
OS09G0479400	PRUPE_ppa026654mg	17	36	0
OS09G0479400	PRUPE_ppa026774mg	13	41	0
OS09G0479400	PRUPE_ppa026858mg	16	38	0
OS09G0479400	PRUPE_ppa027221mg	16	42	0
OS09G0479800	PRUPE_ppa004167m1g	44	69	1
OS09G0479800	PRUPE_ppa004167m2g	20	40	1
OS09G0479900	PRUPE_ppa001727mg	57	60	1
OS09G0479900	PRUPE_ppa001732mg	57	59	1
OS09G0479900	PRUPE_ppa015005mg	56	60	1
OS09G0479900	PRUPE_ppa025514mg	51	53	1
OS09G0479900	PRUPE_ppa026835mg	57	61	1
OS09G0480300	PRUPE_ppa017839mg	0	0	0
OS09G0480400	PRUPE_ppa018681mg	48	52	1
OS09G0480700	PRUPE_ppa010147mg	58	37	1
OS09G0480700	PRUPE_ppa010187mg	60	38	1
OS09G0481100	PRUPE_ppa002925mg	46	46	1
OS09G0481200	PRUPE_ppa012567mg	54	54	0
OS09G0481300	PRUPE_ppa003004mg	20	17	1
OS09G0481600	PRUPE_ppa000871mg	63	36	1
OS09G0481650	PRUPE_ppa022934mg	32	22	1
OS09G0481700	PRUPE_ppa015765mg	7	34	1
OS09G0481800	PRUPE_ppa026994mg	47	61	1
OS09G0482000	PRUPE_ppa006978mg	39	40	1
OS09G0482100	PRUPE_ppa002220mg	89	89	0
OS09G0482400	PRUPE_ppa002220mg	89	89	0
OS09G0482600	PRUPE_ppa002220mg	89	89	0
OS09G0482620	PRUPE_ppa021856mg	56	24	1
OS09G0482640	PRUPE_ppa002047mg	42	26	1
OS09G0482640	PRUPE_ppa002979mg	40	29	1
OS09G0482640	PRUPE_ppa014824mg	41	25	1
OS09G0482640	PRUPE_ppa014914mg	41	28	1
OS09G0482640	PRUPE_ppa015292mg	44	29	1
OS09G0482640	PRUPE_ppa015763mg	40	27	1
OS09G0482640	PRUPE_ppa017167mg	43	27	1
OS09G0482640	PRUPE_ppa018374mg	42	27	1
OS09G0482640	PRUPE_ppa018649mg	30	30	1
OS09G0482640	PRUPE_ppa018696mg	43	26	1
OS09G0482640	PRUPE_ppa018817mg	42	26	1
OS09G0482640	PRUPE_ppa021669mg	41	30	1
OS09G0482640	PRUPE_ppa022257mg	42	28	1
OS09G0482640	PRUPE_ppa022857mg	40	26	1
OS09G0482640	PRUPE_ppa025607mg	40	25	1
OS09G0482640	PRUPE_ppa026738mg	40	23	1
OS09G0482660	PRUPE_ppa022764mg	51	37	1
OS09G0482680	PRUPE_ppa011171mg	45	74	1
OS09G0482720	PRUPE_ppa004392mg	47	44	1
OS09G0482720	PRUPE_ppa004478mg	45	43	1
OS09G0482720	PRUPE_ppa017699mg	42	44	1
OS09G0482740	PRUPE_ppa008684mg	51	50	1
OS09G0482780	PRUPE_ppa010321mg	50	47	1
OS09G0482800	PRUPE_ppa013087mg	58	56	1
OS09G0482840	PRUPE_ppa013087mg	59	58	1
OS09G0483100	PRUPE_ppa013087mg	59	59	1
OS09G0483150	PRUPE_ppa016803mg	28	38	1
OS09G0483150	PRUPE_ppa021268mg	23	16	1
OS09G0483300	PRUPE_ppa013087mg	57	57	1
OS09G0483500	PRUPE_ppa013087mg	61	60	1
OS09G0483600	PRUPE_ppa021854mg	55	58	1
OS09G0484300	PRUPE_ppa001143mg	35	34	1
OS09G0484800	PRUPE_ppa009289mg	71	71	1
OS09G0484900	PRUPE_ppa004013mg	62	63	1
OS09G0485500	PRUPE_ppa016661mg	17	34	1
OS09G0485600	PRUPE_ppa008185mg	74	33	0
OS09G0485600	PRUPE_ppa024429mg	69	29	0
OS09G0485800	PRUPE_ppa018480mg	46	66	1
OS09G0485900	PRUPE_ppa011819mg	83	81	0
OS09G0485900	PRUPE_ppa011825mg	82	80	0
OS09G0486000	PRUPE_ppa012045mg	49	49	1
OS09G0486500	PRUPE_ppa012532mg	50	50	1
OS09G0486700	PRUPE_ppa007282mg	46	56	1
OS09G0487200	PRUPE_ppa001635mg	46	45	1
OS09G0487500	PRUPE_ppa013695mg	62	67	1
OS09G0487500	PRUPE_ppa024246mg	52	38	1
OS09G0487600	PRUPE_ppa005960mg	57	60	1
OS09G0487900	PRUPE_ppa006134mg	32	30	1
OS09G0488000	PRUPE_ppa019387mg	44	48	0
OS09G0488600	PRUPE_ppa004532mg	34	31	1
OS09G0488700	PRUPE_ppa004927mg	56	40	1
OS09G0488800	PRUPE_ppa011777mg	21	67	1
OS09G0489200	PRUPE_ppa023530mg	59	60	1
OS09G0489500	PRUPE_ppa003825mg	48	46	1
OS09G0490200	PRUPE_ppa003113mg	38	39	1
OS09G0490400	PRUPE_ppa004358mg	46	44	1
OS09G0491100	PRUPE_ppa004358mg	46	45	1
OS09G0491532	PRUPE_ppa007056mg	34	29	0
OS09G0491532	PRUPE_ppa021582mg	33	28	0
OS09G0491596	PRUPE_ppa013148mg	29	39	1
OS09G0491596	PRUPE_ppa013160mg	33	44	1
OS09G0491612	PRUPE_ppa008474mg	37	38	0
OS09G0491612	PRUPE_ppa008479mg	38	40	0
OS09G0491660	PRUPE_ppa002430mg	20	6	0
OS09G0491660	PRUPE_ppa023366mg	37	11	0
OS09G0491676	PRUPE_ppa008454mg	34	38	1
OS09G0491692	PRUPE_ppa013555mg	92	92	0
OS09G0491708	PRUPE_ppa007321mg	54	52	0
OS09G0491740	PRUPE_ppa006339mg	50	46	0
OS09G0491740	PRUPE_ppa006413mg	53	48	0
OS09G0491740	PRUPE_ppa017924mg	53	47	0
OS09G0491756	PRUPE_ppa008459mg	6	5	0
OS09G0491756	PRUPE_ppa025949mg	5	6	0
OS09G0491788	PRUPE_ppa008751mg	35	38	1
OS09G0491788	PRUPE_ppa008758mg	36	38	1
OS09G0491788	PRUPE_ppa008796mg	36	39	1
OS09G0491820	PRUPE_ppa008751mg	35	38	1
OS09G0491820	PRUPE_ppa008758mg	35	38	1
OS09G0491820	PRUPE_ppa008796mg	38	41	1
OS09G0491822	PRUPE_ppa008751mg	33	25	1
OS09G0491822	PRUPE_ppa008758mg	32	24	1
OS09G0491822	PRUPE_ppa008796mg	32	25	1
OS09G0491852	PRUPE_ppa008751mg	31	34	1
OS09G0491852	PRUPE_ppa008758mg	32	34	1
OS09G0491852	PRUPE_ppa008796mg	31	34	1
OS09G0492700	PRUPE_ppa002715mg	68	61	1
OS09G0492700	PRUPE_ppa003613mg	64	66	1
OS09G0492700	PRUPE_ppa003627mg	68	69	1
OS09G0492800	PRUPE_ppa017191mg	42	44	1
OS09G0492900	PRUPE_ppa020532mg	23	19	1
OS09G0493000	PRUPE_ppa020532mg	26	24	1
OS09G0493400	PRUPE_ppa018968mg	32	43	1
OS09G0493500	PRUPE_ppa008548mg	58	65	1
OS09G0493500	PRUPE_ppa023144mg	35	60	1
OS09G0493600	PRUPE_ppa010681mg	48	45	1
OS09G0493700	PRUPE_ppa003410mg	27	33	1
OS09G0493800	PRUPE_ppa006574mg	73	71	1
OS09G0493800	PRUPE_ppb017841mg	15	78	1
OS09G0494200	PRUPE_ppa008643mg	58	58	0
OS09G0494200	PRUPE_ppa008743mg	64	65	0
OS09G0494300	PRUPE_ppa008652mg	40	39	0
OS09G0494600	PRUPE_ppa018775mg	30	39	0
