Gene stable ID	Ostreococcus lucimarinus gene stable ID	% identity	Ostreococcus lucimarinus % identity	Orthology confidence [0 low, 1 high]
OS09G0539100	OSTLU_38791	56	67	1
OS09G0539400	OSTLU_16917	21	15	1
OS09G0539500	OSTLU_28570	59	68	1
OS09G0539800	OSTLU_26769	49	29	1
OS09G0540500	OSTLU_28716	17	29	1
OS09G0540900	OSTLU_41993	1	4	0
OS09G0541900	OSTLU_39898	46	50	1
OS09G0543400	OSTLU_31322	39	31	1
OS09G0544300	OSTLU_45682	31	45	1
OS09G0547200	OSTLU_30485	18	25	1
OS09G0549450	OSTLU_24740	14	17	1
OS09G0550000	OSTLU_14725	18	16	1
OS09G0551300	OSTLU_2054	36	51	1
OS09G0551800	OSTLU_32894	21	25	1
OS09G0552300	OSTLU_25047	45	46	1
OS09G0553600	OSTLU_33946	48	58	1
OS09G0554000	OSTLU_25740	33	17	0
OS09G0554000	OSTLU_26925	23	13	0
OS09G0554300	OSTLU_93051	19	21	1
OS09G0555100	OSTLU_93051	19	22	1
OS09G0555500	OSTLU_12559	40	59	1
OS09G0555600	OSTLU_850	7	8	0
OS09G0556000	OSTLU_36742	28	23	1
OS09G0556000	OSTLU_93629	28	23	1
OS09G0556200	OSTLU_28900	22	26	1
OS09G0556200	OSTLU_86258	9	23	1
OS09G0556400	OSTLU_49086	44	30	1
OS09G0556500	OSTLU_37953	44	51	0
OS09G0557400	OSTLU_31802	22	18	1
OS09G0557800	OSTLU_23908	55	41	1
OS09G0558900	OSTLU_44507	35	45	0
OS09G0559000	OSTLU_44173	27	29	0
OS09G0559100	OSTLU_44173	13	5	0
OS09G0559800	OSTLU_38010	38	32	1
OS09G0560100	OSTLU_39628	10	16	1
OS09G0560200	OSTLU_35070	42	45	1
OS09G0560500	OSTLU_33546	20	37	0
OS09G0560600	OSTLU_44624	28	29	1
OS09G0560700	OSTLU_18206	29	27	1
OS09G0560800	OSTLU_18206	30	28	1
OS09G0563250	OSTLU_10632	3	40	1
OS09G0563300	OSTLU_51123	48	25	1
OS09G0564000	OSTLU_16085	19	10	1
OS09G0564000	OSTLU_16088	16	9	1
OS09G0564000	OSTLU_4995	18	21	1
OS09G0564000	OSTLU_7559	13	17	1
OS09G0564200	OSTLU_16085	28	12	1
OS09G0564200	OSTLU_16088	27	13	1
OS09G0564200	OSTLU_4995	30	29	1
OS09G0564200	OSTLU_7559	24	24	1
OS09G0564400	OSTLU_16085	23	15	1
OS09G0564400	OSTLU_16088	22	17	1
OS09G0564400	OSTLU_4995	20	30	1
OS09G0564400	OSTLU_7559	17	28	1
OS09G0564600	OSTLU_16085	24	17	1
OS09G0564600	OSTLU_16088	20	15	1
OS09G0564600	OSTLU_4995	20	31	1
OS09G0564600	OSTLU_7559	17	28	1
OS09G0564700	OSTLU_16085	24	15	1
OS09G0564700	OSTLU_16088	22	16	1
OS09G0564700	OSTLU_4995	25	34	1
OS09G0564700	OSTLU_7559	19	28	1
OS09G0565000	OSTLU_16085	19	10	1
OS09G0565000	OSTLU_16088	16	10	1
OS09G0565000	OSTLU_4995	18	22	1
OS09G0565000	OSTLU_7559	13	17	1
OS09G0565200	OSTLU_12693	21	46	1
OS09G0565700	OSTLU_13638	39	45	1
OS09G0566050	OSTLU_13638	39	46	1
OS09G0566100	OSTLU_36236	5	42	1
OS09G0566550	OSTLU_6189	13	36	1
OS09G0567300	OSTLU_15314	40	38	1
OS09G0567366	OSTLU_31589	24	39	1
OS09G0567700	OSTLU_24854	33	36	1
OS09G0567900	OSTLU_38943	37	32	1
OS09G0568200	OSTLU_32755	34	35	1
OS09G0568800	OSTLU_39313	46	60	1
OS09G0569100	OSTLU_119473	20	28	1
OS09G0569400	OSTLU_12108	36	37	1
OS09G0570900	OSTLU_51587	30	29	1
OS09G0572400	OSTLU_12543	47	49	0
OS09G0572400	OSTLU_16090	47	51	0
OS09G0572500	OSTLU_18489	29	30	1
OS10G0100700	OSTLU_45279	72	76	1
OS10G0104500	OSTLU_41794	57	55	1
OS10G0112600	OSTLU_29586	60	56	1
OS10G0115600	OSTLU_7191	19	41	0
OS10G0118900	OSTLU_119646	26	6	1
OS10G0119300	OSTLU_32509	21	11	0
OS10G0123900	OSTLU_119612	32	32	1
OS10G0124000	OSTLU_41236	82	82	1
OS10G0124200	OSTLU_119612	27	29	1
OS10G0128300	OSTLU_119612	29	30	1
OS10G0135200	OSTLU_88171	29	33	1
OS10G0141400	OSTLU_6757	32	43	1
OS10G0141900	OSTLU_35942	23	31	1
OS10G0142100	OSTLU_29546	26	26	1
OS10G0154566	OSTLU_31217	19	2	1
OS10G0154600	OSTLU_31217	14	5	1
OS10G0154700	OSTLU_35139	52	55	0
OS10G0154700	OSTLU_41188	51	56	0
OS10G0154700	OSTLU_8483	39	44	0
OS10G0155500	OSTLU_51907	35	29	1
OS10G0155800	OSTLU_18438	9	14	1
OS10G0159800	OSTLU_27414	45	47	1
OS10G0160000	OSTLU_39993	27	36	1
OS10G0163100	OSTLU_38402	22	39	1
OS10G0167600	OSTLU_30886	45	32	1
OS10G0167600	OSTLU_36787	40	31	1
OS10G0167600	OSTLU_41733	40	31	1
OS10G0170200	OSTLU_30430	66	69	1
OS10G0170300	OSTLU_51391	21	31	1
OS10G0177400	OSTLU_33594	10	19	1
OS10G0180000	OSTLU_18436	19	17	1
OS10G0180000	OSTLU_26328	21	17	1
OS10G0181200	OSTLU_32043	19	20	1
OS10G0181600	OSTLU_51145	44	44	0
OS10G0181700	OSTLU_17648	17	12	1
OS10G0182000	OSTLU_37270	50	52	1
OS10G0182300	OSTLU_86096	12	1	1
OS10G0183900	OSTLU_42375	55	62	1
OS10G0184300	OSTLU_46292	61	8	1
OS10G0188100	OSTLU_94390	19	20	1
OS10G0189100	OSTLU_42958	64	70	1
OS10G0189600	OSTLU_40179	28	36	0
OS10G0190000	OSTLU_12468	63	62	1
OS10G0191600	OSTLU_45279	44	28	1
OS10G0194200	OSTLU_13349	38	39	0
OS10G0194200	OSTLU_48780	34	30	0
OS10G0203000	OSTLU_3023	26	37	1
OS10G0204100	OSTLU_37681	13	62	1
OS10G0208200	OSTLU_12688	58	58	1
OS10G0213700	OSTLU_29418	36	47	1
OS10G0320400	OSTLU_29009	45	44	1
OS10G0323600	OSTLU_33083	33	31	1
OS10G0323900	OSTLU_33083	33	31	1
OS10G0327300	OSTLU_32481	37	33	1
OS10G0328700	OSTLU_36244	44	45	1
OS10G0330400	OSTLU_88895	25	26	0
OS10G0337500	OSTLU_10632	3	38	1
OS10G0337600	OSTLU_31494	51	52	1
OS10G0344800	OSTLU_30400	26	12	1
OS10G0346600	OSTLU_1118	41	44	1
OS10G0347800	OSTLU_4622	9	36	1
OS10G0350001	OSTLU_32119	80	25	1
OS10G0350450	OSTLU_32119	40	53	1
OS10G0350800	OSTLU_89738	38	39	1
OS10G0357800	OSTLU_16869	36	46	1
OS10G0358600	OSTLU_33429	26	23	1
OS10G0365900	OSTLU_12352	51	13	1
OS10G0368400	OSTLU_26258	61	60	1
OS10G0369000	OSTLU_39738	48	46	1
OS10G0369900	OSTLU_36109	64	61	1
OS10G0375600	OSTLU_26252	23	21	1
OS10G0377400	OSTLU_24119	53	56	1
OS10G0377800	OSTLU_86160	17	33	0
OS10G0380800	OSTLU_36228	18	21	0
OS10G0387000	OSTLU_33520	38	48	1
OS10G0389000	OSTLU_31762	47	55	0
OS10G0390100	OSTLU_14147	20	25	1
OS10G0390500	OSTLU_30612	52	34	0
OS10G0390600	OSTLU_30612	43	44	0
OS10G0390800	OSTLU_23938	19	13	0
OS10G0392600	OSTLU_31447	24	25	1
OS10G0392700	OSTLU_5458	21	24	0
OS10G0394100	OSTLU_3839	33	33	1
OS10G0395150	OSTLU_40911	51	19	0
OS10G0395500	OSTLU_29413	21	23	1
OS10G0397200	OSTLU_14806	24	23	1
OS10G0397800	OSTLU_88251	41	41	1
OS10G0400500	OSTLU_36228	18	20	0
OS10G0400800	OSTLU_33470	54	54	1
OS10G0401100	OSTLU_16020	13	9	1
OS10G0402200	OSTLU_27761	20	15	1
OS10G0405600	OSTLU_29493	45	57	1
OS10G0405600	OSTLU_37009	42	51	1
OS10G0406600	OSTLU_41496	46	46	1
OS10G0406800	OSTLU_42650	34	34	1
OS10G0410700	OSTLU_15174	27	32	1
OS10G0411700	OSTLU_119484	79	88	1
OS10G0411800	OSTLU_31424	68	72	1
OS10G0412000	OSTLU_49740	37	19	1
OS10G0412050	OSTLU_49740	31	7	1
OS10G0412100	OSTLU_26071	42	44	1
OS10G0413500	OSTLU_87339	35	34	1
OS10G0414500	OSTLU_6302	39	46	1
OS10G0414700	OSTLU_15661	12	12	1
OS10G0415300	OSTLU_24082	49	37	1
OS10G0415900	OSTLU_33057	37	43	0
OS10G0417600	OSTLU_18701	67	68	0
OS10G0418000	OSTLU_119619	76	73	1
OS10G0418100	OSTLU_164	44	22	0
OS10G0420000	OSTLU_7494	22	25	0
OS10G0422300	OSTLU_12869	5	11	1
OS10G0430900	OSTLU_39208	16	48	1
OS10G0431000	OSTLU_39295	0	3	0
OS10G0432200	OSTLU_33760	18	9	1
OS10G0432200	OSTLU_7185	18	22	1
OS10G0432200	OSTLU_9555	0	0	1
OS10G0432300	OSTLU_26716	64	63	1
OS10G0436850	OSTLU_14528	4	8	1
OS10G0436900	OSTLU_87097	24	24	1
OS10G0436900	OSTLU_94245	18	19	1
OS10G0437100	OSTLU_43398	27	33	1
OS10G0437200	OSTLU_39090	21	49	1
OS10G0439600	OSTLU_42846	40	26	1
OS10G0440100	OSTLU_38105	29	31	1
OS10G0442100	OSTLU_37097	11	27	1
OS10G0442950	OSTLU_38932	8	23	0
OS10G0444400	OSTLU_95003	21	33	0
OS10G0445600	OSTLU_28527	22	23	1
OS10G0446800	OSTLU_18697	8	4	1
OS10G0447900	OSTLU_13038	17	22	1
OS10G0452800	OSTLU_32864	53	50	1
OS10G0456100	OSTLU_16609	27	27	1
OS10G0456600	OSTLU_15391	50	55	1
OS10G0456900	OSTLU_40957	26	39	0
OS10G0456950	OSTLU_40957	0	0	0
OS10G0457000	OSTLU_38809	52	58	0
OS10G0457500	OSTLU_12168	53	58	0
OS10G0457500	OSTLU_35233	33	32	0
OS10G0457500	OSTLU_35591	21	32	0
OS10G0457600	OSTLU_40909	52	58	1
OS10G0458700	OSTLU_8015	18	46	1
OS10G0460900	OSTLU_6274	25	50	1
OS10G0461100	OSTLU_118778	18	41	1
OS10G0461400	OSTLU_118778	38	18	1
OS10G0462900	OSTLU_25997	68	67	1
OS10G0463100	OSTLU_37953	43	43	0
OS10G0463800	OSTLU_5707	25	36	1
OS10G0464000	OSTLU_49504	50	49	1
OS10G0464100	OSTLU_42874	37	42	1
OS10G0464400	OSTLU_29210	32	44	1
OS10G0464400	OSTLU_9092	8	24	1
OS10G0465800	OSTLU_27810	51	26	1
OS10G0465900	OSTLU_36053	36	13	1
OS10G0465950	OSTLU_9903	15	31	1
OS10G0466200	OSTLU_30315	47	48	1
OS10G0466300	OSTLU_30495	42	46	1
OS10G0466700	OSTLU_18267	51	51	0
OS10G0467200	OSTLU_30255	33	30	1
OS10G0467600	OSTLU_119552	31	49	1
OS10G0470900	OSTLU_24530	17	36	0
OS10G0471000	OSTLU_28866	14	5	1
OS10G0471100	OSTLU_26403	38	38	1
OS10G0471350	OSTLU_42076	22	41	0
OS10G0473800	OSTLU_32279	22	11	1
OS10G0475900	OSTLU_40601	5	22	0
OS10G0476100	OSTLU_33378	45	60	1
OS10G0476300	OSTLU_14134	45	73	1
OS10G0476600	OSTLU_32696	47	48	0
OS10G0476700	OSTLU_7211	30	35	1
OS10G0477000	OSTLU_18189	26	28	1
OS10G0478100	OSTLU_31988	21	23	1
OS10G0478200	OSTLU_87414	61	60	1
OS10G0479600	OSTLU_9481	40	40	1
OS10G0479700	OSTLU_5074	38	50	1
OS10G0483000	OSTLU_119600	45	59	0
OS10G0483400	OSTLU_46664	12	4	1
OS10G0485300	OSTLU_89546	20	24	1
OS10G0486000	OSTLU_7743	42	42	1
OS10G0486600	OSTLU_26866	82	82	1
OS10G0488100	OSTLU_15712	33	42	1
OS10G0488300	OSTLU_17711	27	25	1
OS10G0489200	OSTLU_16988	36	44	1
OS10G0491801	OSTLU_40601	22	42	0
OS10G0492000	OSTLU_46066	31	20	1
OS10G0492101	OSTLU_46066	11	2	1
OS10G0492300	OSTLU_46066	18	9	1
OS10G0492800	OSTLU_28127	18	20	1
OS10G0492800	OSTLU_33447	27	28	1
OS10G0493900	OSTLU_5328	59	32	1
OS10G0494000	OSTLU_88941	27	31	1
OS10G0494200	OSTLU_43628	13	17	0
OS10G0495300	OSTLU_39182	26	27	1
OS10G0495500	OSTLU_2525	17	35	1
OS10G0495600	OSTLU_119522	35	24	0
OS10G0496000	OSTLU_24922	24	7	1
OS10G0497100	OSTLU_32744	31	49	1
OS10G0498600	OSTLU_43635	53	27	1
OS10G0498800	OSTLU_88830	20	3	1
OS10G0498900	OSTLU_43364	38	36	1
OS10G0499600	OSTLU_28225	54	26	1
OS10G0500700	OSTLU_5638	31	50	1
OS10G0501500	OSTLU_26049	18	17	1
OS10G0502000	OSTLU_32219	32	49	1
OS10G0502400	OSTLU_26395	45	46	1
OS10G0502500	OSTLU_38393	18	43	1
OS10G0502600	OSTLU_38393	22	45	1
OS10G0503100	OSTLU_26910	15	11	1
OS10G0503200	OSTLU_16744	33	39	1
OS10G0503500	OSTLU_26919	44	48	1
OS10G0503700	OSTLU_49732	63	78	1
OS10G0506200	OSTLU_33832	55	55	1
OS10G0507600	OSTLU_14647	28	33	1
OS10G0507800	OSTLU_50293	26	25	0
OS10G0508400	OSTLU_4322	43	59	1
OS10G0508400	OSTLU_4466	44	57	1
OS10G0508500	OSTLU_31950	25	13	1
OS10G0509000	OSTLU_38770	27	20	1
OS10G0509200	OSTLU_6260	29	38	1
OS10G0509200	OSTLU_6312	29	38	1
OS10G0511400	OSTLU_26020	22	21	0
OS10G0511600	OSTLU_26020	25	19	0
OS10G0512100	OSTLU_18363	18	21	1
OS10G0512100	OSTLU_25626	23	24	1
OS10G0512800	OSTLU_42772	17	41	1
OS10G0514600	OSTLU_87451	60	62	1
OS10G0516100	OSTLU_27674	45	54	0
OS10G0516800	OSTLU_92201	10	21	1
OS10G0517400	OSTLU_16993	44	55	0
OS10G0517500	OSTLU_27367	24	25	0
OS10G0518200	OSTLU_9095	29	42	0
OS10G0518300	OSTLU_33243	21	22	1
OS10G0518900	OSTLU_119485	14	26	0
OS10G0519300	OSTLU_32455	12	19	1
OS10G0519600	OSTLU_30525	58	58	1
OS10G0519700	OSTLU_7965	33	40	1
OS10G0520600	OSTLU_34809	25	37	1
OS10G0520700	OSTLU_30465	22	23	1
OS10G0520950	OSTLU_33329	13	3	1
OS10G0521000	OSTLU_38852	38	36	1
OS10G0521100	OSTLU_37128	32	34	1
OS10G0521300	OSTLU_40894	23	31	1
OS10G0522500	OSTLU_93074	27	18	1
OS10G0522900	OSTLU_36774	30	30	1
OS10G0522900	OSTLU_51291	30	30	1
OS10G0523100	OSTLU_36774	29	31	1
OS10G0523100	OSTLU_51291	29	31	1
OS10G0523700	OSTLU_13638	27	32	1
OS10G0532100	OSTLU_30688	23	23	1
OS10G0532150	OSTLU_30688	10	2	1
OS10G0533100	OSTLU_7855	15	35	1
OS10G0533500	OSTLU_9013	28	54	1
OS10G0533600	OSTLU_94760	56	52	1
OS10G0533900	OSTLU_6946	28	39	1
OS10G0534900	OSTLU_27999	12	19	1
OS10G0535800	OSTLU_7305	33	41	1
OS10G0536000	OSTLU_24651	54	50	0
OS10G0536000	OSTLU_33350	56	57	0
OS10G0537500	OSTLU_43254	33	31	1
OS10G0537600	OSTLU_33296	7	11	1
OS10G0539400	OSTLU_26113	18	26	1
OS10G0539900	OSTLU_35010	12	20	1
OS10G0541200	OSTLU_16113	26	14	1
OS10G0542200	OSTLU_28268	28	36	1
OS10G0545100	OSTLU_32585	25	28	1
OS10G0545200	OSTLU_38826	28	29	0
OS10G0545300	OSTLU_44192	28	26	1
OS10G0546300	OSTLU_50546	9	28	1
OS10G0546600	OSTLU_33533	45	46	1
OS10G0547500	OSTLU_13038	20	21	1
OS10G0548200	OSTLU_27846	15	14	1
OS10G0548800	OSTLU_359	29	46	0
OS10G0548900	OSTLU_43806	28	31	1
OS10G0549100	OSTLU_14647	26	29	1
OS10G0549500	OSTLU_31397	57	46	1
OS10G0550900	OSTLU_31222	15	26	0
OS10G0551600	OSTLU_26030	31	31	1
OS10G0553300	OSTLU_43599	18	23	1
OS10G0553800	OSTLU_17607	38	42	0
OS10G0553800	OSTLU_28322	24	21	0
OS10G0556600	OSTLU_32751	33	7	0
OS10G0556700	OSTLU_32751	15	3	0
OS10G0557600	OSTLU_32750	14	7	1
OS10G0559800	OSTLU_27341	13	15	0
OS10G0559800	OSTLU_29984	12	22	0
OS10G0560400	OSTLU_37312	15	11	1
OS10G0560450	OSTLU_12653	31	31	1
OS10G0560500	OSTLU_94029	21	6	1
OS10G0560900	OSTLU_3070	38	48	1
OS10G0561100	OSTLU_45840	31	28	1
OS10G0561400	OSTLU_9418	18	75	1
OS10G0562100	OSTLU_9418	20	69	1
OS10G0563600	OSTLU_10418	20	31	0
OS10G0563600	OSTLU_34811	21	39	0
OS10G0563700	OSTLU_26635	60	63	1
OS10G0563700	OSTLU_27292	72	72	1
OS10G0564000	OSTLU_15661	20	14	1
OS10G0564100	OSTLU_9356	24	50	1
OS10G0564300	OSTLU_31471	63	63	1
OS10G0564400	OSTLU_40785	51	53	1
OS10G0564900	OSTLU_44941	46	60	0
OS10G0565000	OSTLU_10093	15	22	1
OS10G0565300	OSTLU_18116	0	0	1
OS10G0565600	OSTLU_34625	5	34	1
OS10G0566900	OSTLU_24679	22	21	1
OS10G0567100	OSTLU_5015	20	48	1
OS10G0567400	OSTLU_5015	21	51	1
OS10G0568900	OSTLU_10396	19	15	1
OS10G0569200	OSTLU_51414	48	48	0
OS10G0571100	OSTLU_92430	12	13	1
OS10G0573900	OSTLU_3943	42	43	1
OS10G0574500	OSTLU_38748	15	21	1
OS10G0574800	OSTLU_23957	28	26	1
OS10G0575800	OSTLU_25982	5	1	1
OS10G0577700	OSTLU_93004	16	35	1
OS10G0577900	OSTLU_119500	33	33	1
OS10G0578800	OSTLU_2540	36	39	1
OS10G0579100	OSTLU_28050	17	14	1
OS10G0579100	OSTLU_29234	17	10	1
OS10G0579200	OSTLU_34203	41	39	1
OS10G0579300	OSTLU_40699	29	38	1
OS10G0580200	OSTLU_37806	72	66	1
OS10G0580300	OSTLU_17513	32	40	1
OS10G0580400	OSTLU_119678	54	55	1
OS10G0580800	OSTLU_15385	39	36	1
OS11G0101200	OSTLU_26376	2	6	1
OS11G0102200	OSTLU_40751	36	45	1
OS11G0102800	OSTLU_43913	0	0	0
OS11G0103700	OSTLU_17401	5	17	1
OS11G0104050	OSTLU_29044	32	45	1
OS11G0104866	OSTLU_28794	56	19	0
OS11G0104900	OSTLU_28794	55	23	0
OS11G0105400	OSTLU_51641	41	37	1
OS11G0105800	OSTLU_35668	30	32	1
OS11G0106200	OSTLU_31953	23	23	1
OS11G0106400	OSTLU_35452	56	58	1
OS11G0106700	OSTLU_6922	31	31	0
OS11G0106700	OSTLU_7252	33	34	0
OS11G0107500	OSTLU_17653	25	21	0
OS11G0107600	OSTLU_44260	31	35	1
OS11G0109933	OSTLU_41144	34	24	1
OS11G0110000	OSTLU_33438	23	30	1
OS11G0112300	OSTLU_9263	23	33	1
OS11G0113100	OSTLU_119368	40	42	1
OS11G0114700	OSTLU_29204	17	15	1
OS11G0116500	OSTLU_36376	34	44	0
OS11G0116550	OSTLU_1118	41	44	1
OS11G0118200	OSTLU_3863	33	19	0
OS11G0118200	OSTLU_4036	24	19	0
OS11G0118200	OSTLU_42201	38	24	0
OS11G0120600	OSTLU_14523	34	46	1
OS11G0120725	OSTLU_14523	45	44	1
OS11G0123400	OSTLU_33520	38	48	1
OS11G0123500	OSTLU_28171	38	40	1
OS11G0124500	OSTLU_26049	20	16	1
OS11G0125900	OSTLU_36812	37	37	1
OS11G0126400	OSTLU_36812	34	36	1
OS11G0126800	OSTLU_36812	35	16	1
OS11G0127800	OSTLU_32990	15	35	1
OS11G0127900	OSTLU_31856	69	74	1
OS11G0128400	OSTLU_31386	33	34	1
OS11G0128700	OSTLU_5876	8	22	1
OS11G0128800	OSTLU_15610	21	28	1
OS11G0129600	OSTLU_42140	18	13	1
OS11G0130100	OSTLU_32691	11	15	1
OS11G0130300	OSTLU_32670	17	24	1
OS11G0131200	OSTLU_30479	38	43	1
OS11G0131700	OSTLU_42709	44	44	1
OS11G0132700	OSTLU_29378	24	21	1
OS11G0133700	OSTLU_31870	45	5	1
OS11G0134500	OSTLU_12589	43	46	1
OS11G0134900	OSTLU_32666	22	21	0
OS11G0135000	OSTLU_32666	22	20	0
OS11G0135300	OSTLU_32666	22	22	0
OS11G0135400	OSTLU_29307	48	49	1
OS11G0135900	OSTLU_32666	22	21	0
OS11G0136400	OSTLU_32666	20	8	0
OS11G0136500	OSTLU_33039	33	29	1
OS11G0136800	OSTLU_88673	23	30	1
OS11G0137100	OSTLU_31612	25	23	1
OS11G0137300	OSTLU_49010	32	19	0
OS11G0137400	OSTLU_29168	37	9	1
OS11G0137500	OSTLU_29168	32	13	1
OS11G0138400	OSTLU_30400	22	29	1
OS11G0138600	OSTLU_30400	28	27	1
OS11G0139400	OSTLU_27689	43	46	1
OS11G0140700	OSTLU_34724	36	12	1
OS11G0140800	OSTLU_10432	33	53	1
OS11G0142500	OSTLU_29150	55	56	0
OS11G0143400	OSTLU_36865	23	37	1
OS11G0143500	OSTLU_1854	42	50	0
OS11G0145100	OSTLU_93924	22	22	1
OS11G0145400	OSTLU_37980	80	90	1
OS11G0145700	OSTLU_13885	18	26	1
OS11G0145700	OSTLU_31060	12	21	1
OS11G0146500	OSTLU_13885	20	35	1
OS11G0146500	OSTLU_31060	15	31	1
OS11G0146700	OSTLU_14935	20	24	1
OS11G0146800	OSTLU_17346	49	47	1
OS11G0147000	OSTLU_26758	46	51	1
OS11G0148000	OSTLU_87097	28	12	1
OS11G0148000	OSTLU_94245	21	10	1
OS11G0148300	OSTLU_89680	25	32	1
OS11G0150700	OSTLU_40751	33	20	1
OS11G0151300	OSTLU_8655	50	58	1
OS11G0151600	OSTLU_17301	38	17	1
OS11G0153700	OSTLU_39979	43	48	1
OS11G0153800	OSTLU_39313	47	61	1
OS11G0155000	OSTLU_8926	32	15	1
OS11G0156600	OSTLU_33594	22	19	1
OS11G0157100	OSTLU_119632	4	4	1
OS11G0158200	OSTLU_18877	28	23	1
OS11G0158400	OSTLU_17319	29	48	1
OS11G0158400	OSTLU_46154	26	45	1
OS11G0159000	OSTLU_33114	21	7	1
OS11G0163600	OSTLU_44336	5	3	1
OS11G0168100	OSTLU_34654	33	33	1
OS11G0168200	OSTLU_23838	73	73	1
OS11G0169800	OSTLU_24496	44	24	1
OS11G0169900	OSTLU_35397	79	82	1
OS11G0171300	OSTLU_13796	55	64	1
OS11G0174000	OSTLU_49385	57	58	1
OS11G0176000	OSTLU_15158	13	18	1
OS11G0176100	OSTLU_39629	10	59	1
OS11G0176200	OSTLU_50379	51	50	1
OS11G0180600	OSTLU_35638	26	23	1
OS11G0181400	OSTLU_25379	19	17	1
OS11G0181500	OSTLU_16946	53	56	1
OS11G0183700	OSTLU_17735	20	17	1
OS11G0186200	OSTLU_13873	33	34	0
OS11G0186400	OSTLU_44713	56	63	1
OS11G0186800	OSTLU_94272	39	42	1
OS11G0187100	OSTLU_38617	10	36	0
OS11G0187200	OSTLU_15409	7	12	1
OS11G0187500	OSTLU_28169	55	49	1
OS11G0189600	OSTLU_12302	47	49	1
OS11G0191300	OSTLU_31098	16	18	1
OS11G0191400	OSTLU_42981	11	53	1
OS11G0191400	OSTLU_43339	15	48	1
OS11G0194800	OSTLU_88539	80	83	1
OS11G0195100	OSTLU_49779	38	45	1
OS11G0207200	OSTLU_41728	26	45	1
OS11G0209700	OSTLU_40667	1	2	1
OS11G0209900	OSTLU_39592	4	6	1
OS11G0210300	OSTLU_27414	52	51	1
OS11G0210500	OSTLU_27414	52	51	1
OS11G0210600	OSTLU_27414	50	38	1
OS11G0216300	OSTLU_86278	51	60	1
OS11G0216900	OSTLU_35743	52	53	1
OS11G0217300	OSTLU_40817	42	39	1
OS11G0217500	OSTLU_36207	25	14	1
OS11G0218000	OSTLU_27099	8	19	1
OS11G0218100	OSTLU_30435	18	23	1
OS11G0219000	OSTLU_31175	23	9	1
OS11G0220300	OSTLU_28070	21	20	1
OS11G0220300	OSTLU_7332	21	23	1
OS11G0220800	OSTLU_30754	67	67	1
OS11G0222320	OSTLU_93442	19	7	1
OS11G0226100	OSTLU_4731	32	26	1
OS11G0236000	OSTLU_87011	29	12	1
OS11G0237700	OSTLU_35651	17	33	1
OS11G0237700	OSTLU_92118	20	29	1
OS11G0242200	OSTLU_49552	20	23	1
OS11G0242400	OSTLU_86880	28	32	1
OS11G0242800	OSTLU_29411	42	37	1
OS11G0244200	OSTLU_25657	18	28	1
OS11G0244800	OSTLU_29338	42	40	1
OS11G0247300	OSTLU_26788	89	89	0
OS11G0247300	OSTLU_33239	91	90	0
OS11G0247400	OSTLU_12600	47	57	1
OS11G0248200	OSTLU_30569	1	1	1
OS11G0256000	OSTLU_44053	46	11	1
OS11G0256050	OSTLU_44053	35	21	1
OS11G0261900	OSTLU_38815	32	34	1
OS11G0264300	OSTLU_24740	11	4	1
OS11G0265000	OSTLU_47740	47	53	1
OS11G0265400	OSTLU_88195	27	27	1
OS11G0265600	OSTLU_32667	34	33	1
OS11G0266800	OSTLU_37252	17	22	1
OS11G0267000	OSTLU_10367	23	43	1
OS11G0267100	OSTLU_15822	19	8	1
OS11G0271100	OSTLU_1909	51	65	0
OS11G0276300	OSTLU_18471	28	29	0
OS11G0284900	OSTLU_12779	33	27	0
OS11G0285000	OSTLU_12302	41	43	1
OS11G0286800	OSTLU_12302	41	43	1
OS11G0293300	OSTLU_33696	19	29	1
OS11G0294600	OSTLU_29546	25	27	1
OS11G0296900	OSTLU_30710	51	27	1
OS11G0298000	OSTLU_45915	24	25	1
OS11G0298400	OSTLU_38677	31	36	1
OS11G0302500	OSTLU_6401	24	14	1
OS11G0302700	OSTLU_26240	35	41	1
OS11G0303050	OSTLU_19853	36	15	1
OS11G0303400	OSTLU_41392	30	18	1
OS11G0310800	OSTLU_28903	47	46	1
OS11G0311300	OSTLU_30583	28	30	1
OS11G0312220	OSTLU_12518	66	67	1
OS11G0312340	OSTLU_33702	39	13	1
OS11G0312400	OSTLU_12518	66	67	1
OS11G0362633	OSTLU_42965	11	25	1
OS11G0368172	OSTLU_42965	27	44	1
OS11G0406945	OSTLU_31872	19	11	1
OS11G0416900	OSTLU_38932	6	24	0
OS11G0423800	OSTLU_92055	31	14	1
OS11G0425100	OSTLU_13119	11	10	0
OS11G0425300	OSTLU_87757	18	20	1
OS11G0425800	OSTLU_26899	46	16	1
OS11G0432400	OSTLU_25107	53	56	1
OS11G0432600	OSTLU_36064	22	27	0
OS11G0433200	OSTLU_31074	32	26	1
OS11G0433500	OSTLU_16541	63	29	1
OS11G0433900	OSTLU_17408	78	74	1
OS11G0434000	OSTLU_28230	24	22	1
OS11G0439600	OSTLU_36812	36	39	1
OS11G0440200	OSTLU_36812	41	31	1
OS11G0448400	OSTLU_41331	32	39	1
OS11G0454800	OSTLU_17648	17	9	1
OS11G0455500	OSTLU_34856	72	77	1
OS11G0455800	OSTLU_30421	70	72	1
OS11G0456100	OSTLU_25132	23	20	1
OS11G0456300	OSTLU_28570	61	70	1
OS11G0470500	OSTLU_46664	16	19	1
