Gene stable ID	Populus trichocarpa gene stable ID	% identity	Populus trichocarpa % identity	Orthology confidence [0 low, 1 high]
OS12G0231100	POPTR_0017s09550	33	27	1
OS12G0233100	POPTR_0002s23210	39	29	1
OS12G0233100	POPTR_0014s14900	40	29	1
OS12G0233300	POPTR_0002s25030	29	34	1
OS12G0233400	POPTR_0001s36240	55	56	0
OS12G0233400	POPTR_0015s10200	59	61	0
OS12G0233600	POPTR_0012s02690	38	7	1
OS12G0233600	POPTR_0015s01090	38	7	1
OS12G0233800	POPTR_0001s01840	50	39	1
OS12G0233800	POPTR_0003s09630	48	37	1
OS12G0233900	POPTR_0019s07610	30	29	1
OS12G0235700	POPTR_0008s17690	42	56	1
OS12G0235700	POPTR_0010s06830	35	52	1
OS12G0235700	POPTR_0010s06840	15	53	1
OS12G0235800	POPTR_0008s02110	76	74	0
OS12G0235800	POPTR_0010s24550	76	72	0
OS12G0236100	POPTR_0001s34080	42	38	1
OS12G0236100	POPTR_0008s17750	40	37	1
OS12G0236100	POPTR_0010s06780	39	39	1
OS12G0236400	POPTR_0012s09720	89	87	1
OS12G0236400	POPTR_0015s10490	89	86	1
OS12G0236500	POPTR_0012s09710	74	73	0
OS12G0236500	POPTR_0015s10480	75	73	0
OS12G0236600	POPTR_0004s15990	13	65	1
OS12G0236600	POPTR_0004s16000	26	27	1
OS12G0236600	POPTR_0009s11680	26	29	1
OS12G0236600	POPTR_0016s08110	23	30	1
OS12G0236700	POPTR_0013s12070	33	34	1
OS12G0236700	POPTR_0019s11690	32	36	1
OS12G0236900	POPTR_0017s10180	63	64	0
OS12G0238000	POPTR_0006s25840	38	31	1
OS12G0238000	POPTR_0018s00710	38	31	1
OS12G0238100	POPTR_0002s16560	8	46	0
OS12G0238100	POPTR_0002s16570	55	76	0
OS12G0238900	POPTR_0008s09220	23	27	0
OS12G0238900	POPTR_0010s16950	22	28	0
OS12G0238900	POPTR_0010s16960	23	29	0
OS12G0239000	POPTR_0008s17870	10	10	1
OS12G0239000	POPTR_0010s06630	11	12	1
OS12G0239200	POPTR_0008s17870	12	12	1
OS12G0239200	POPTR_0010s06630	12	14	1
OS12G0241100	POPTR_0008s10520	49	48	1
OS12G0241100	POPTR_0010s15540	21	46	1
OS12G0242500	POPTR_0001s34210	26	24	1
OS12G0242500	POPTR_0012s09610	25	28	1
OS12G0242500	POPTR_0015s10390	27	28	1
OS12G0242800	POPTR_0001s36350	39	42	1
OS12G0242800	POPTR_0008s17890	44	46	1
OS12G0242900	POPTR_0008s17900	15	22	1
OS12G0242900	POPTR_0010s06600	59	38	1
OS12G0244100	POPTR_0004s23310	84	76	0
OS12G0244100	POPTR_0022s00530	84	83	0
OS12G0244200	POPTR_0001s36310	63	63	1
OS12G0244400	POPTR_0015s10350	65	69	0
OS12G0244500	POPTR_0001s30870	26	53	1
OS12G0244500	POPTR_0009s09990	46	48	1
OS12G0245000	POPTR_0001s21210	8	6	0
OS12G0245000	POPTR_0003s02000	4	4	0
OS12G0245100	POPTR_0001s21210	10	9	0
OS12G0245100	POPTR_0003s02000	4	6	0
OS12G0250900	POPTR_0004s10560	20	10	1
OS12G0256000	POPTR_0008s18080	59	68	0
OS12G0256000	POPTR_0008s18090	58	66	0
OS12G0256000	POPTR_0010s06360	58	66	0
OS12G0256300	POPTR_0016s12870	63	53	1
OS12G0256800	POPTR_0001s44750	8	10	0
OS12G0256800	POPTR_0001s44760	8	9	0
OS12G0256800	POPTR_0001s44770	8	9	0
OS12G0256800	POPTR_0001s44840	1	3	0
OS12G0256800	POPTR_0171s00200	9	11	0
OS12G0256800	POPTR_0171s00210	9	10	0
OS12G0256800	POPTR_0171s00220	9	11	0
OS12G0256800	POPTR_0171s00230	6	13	0
OS12G0256800	POPTR_1373s00200	0	0	0
OS12G0257000	POPTR_0014s17580	63	64	1
OS12G0257000	POPTR_0019s08160	59	60	1
OS12G0257500	POPTR_0008s09110	32	31	1
OS12G0257500	POPTR_0010s17070	31	29	1
OS12G0257600	POPTR_0006s09520	55	56	0
OS12G0257600	POPTR_0016s11500	55	55	0
OS12G0257600	POPTR_0016s11520	54	54	0
OS12G0257600	POPTR_0016s11540	53	54	0
OS12G0257600	POPTR_0091s00270	53	55	0
OS12G0257900	POPTR_0001s41990	14	39	0
OS12G0257900	POPTR_0001s42000	7	28	0
OS12G0257900	POPTR_0001s42260	27	14	0
OS12G0257900	POPTR_0001s42290	16	29	0
OS12G0257900	POPTR_0001s43840	16	24	0
OS12G0257900	POPTR_0004s02710	31	33	0
OS12G0257900	POPTR_0010s01950	19	42	0
OS12G0257900	POPTR_0011s03770	29	29	0
OS12G0257900	POPTR_0011s12890	26	27	0
OS12G0257900	POPTR_0011s12950	28	16	0
OS12G0257900	POPTR_0011s12980	22	36	0
OS12G0257900	POPTR_0011s12990	12	30	0
OS12G0257900	POPTR_0011s13010	17	48	0
OS12G0257900	POPTR_0011s13040	28	26	0
OS12G0257900	POPTR_0011s13270	26	25	0
OS12G0257900	POPTR_0011s13290	33	22	0
OS12G0257900	POPTR_0011s13300	11	13	0
OS12G0257900	POPTR_0044s00200	20	23	0
OS12G0257900	POPTR_0118s00230	25	26	0
OS12G0257900	POPTR_1077s00200	23	32	0
OS12G0257900	POPTR_2232s00200	19	37	0
OS12G0258200	POPTR_0004s02180	66	68	0
OS12G0258700	POPTR_0006s09520	53	56	0
OS12G0258700	POPTR_0016s11500	52	55	0
OS12G0258700	POPTR_0016s11520	52	54	0
OS12G0258700	POPTR_0016s11540	51	54	0
OS12G0258700	POPTR_0091s00270	50	54	0
OS12G0259800	POPTR_0006s09520	53	55	0
OS12G0259800	POPTR_0016s11500	53	54	0
OS12G0259800	POPTR_0016s11520	52	53	0
OS12G0259800	POPTR_0016s11540	52	54	0
OS12G0259800	POPTR_0091s00270	52	54	0
OS12G0262700	POPTR_0008s04880	60	56	0
OS12G0262700	POPTR_0010s21900	61	59	0
OS12G0263100	POPTR_0002s18790	45	47	1
OS12G0263100	POPTR_0014s10760	44	48	1
OS12G0263200	POPTR_0001s01540	61	61	0
OS12G0263200	POPTR_0001s01550	65	65	0
OS12G0263200	POPTR_0003s09950	66	67	0
OS12G0263600	POPTR_0001s01540	56	21	0
OS12G0263600	POPTR_0001s01550	59	23	0
OS12G0263600	POPTR_0003s09950	58	23	0
OS12G0264500	POPTR_0014s17710	49	65	0
OS12G0265100	POPTR_0001s01540	60	60	0
OS12G0265100	POPTR_0001s01550	64	64	0
OS12G0265100	POPTR_0003s09950	66	67	0
OS12G0265400	POPTR_0010s04950	48	18	1
OS12G0265400	POPTR_0012s07440	48	16	1
OS12G0265400	POPTR_0015s07890	50	18	1
OS12G0267200	POPTR_0008s17020	60	59	1
OS12G0267200	POPTR_0010s07800	33	59	1
OS12G0267200	POPTR_0010s07820	33	60	1
OS12G0267200	POPTR_0010s07830	33	59	1
OS12G0267200	POPTR_0010s07840	34	62	1
OS12G0267200	POPTR_0010s07850	61	59	1
OS12G0267900	POPTR_0012s07000	18	15	0
OS12G0270100	POPTR_0012s09440	60	58	1
OS12G0270100	POPTR_0015s10210	34	51	1
OS12G0270200	POPTR_0005s22150	52	53	1
OS12G0271600	POPTR_0001s37780	56	55	1
OS12G0271600	POPTR_0006s00600	35	42	1
OS12G0271600	POPTR_0016s00690	34	41	1
OS12G0271700	POPTR_0001s38950	72	63	1
OS12G0271700	POPTR_0011s10160	35	74	1
OS12G0271700	POPTR_0011s10190	50	54	1
OS12G0271700	POPTR_0011s10230	46	65	1
OS12G0271700	POPTR_0011s10270	48	68	1
OS12G0273700	POPTR_0001s36260	13	10	1
OS12G0273800	POPTR_0004s05510	56	58	1
OS12G0273800	POPTR_0004s05520	51	59	1
OS12G0273800	POPTR_0004s05540	53	55	1
OS12G0273800	POPTR_0005s09080	59	61	1
OS12G0273800	POPTR_0005s09140	57	65	1
OS12G0273800	POPTR_0007s07170	58	60	1
OS12G0273800	POPTR_0007s07190	56	64	1
OS12G0273800	POPTR_0007s07200	59	60	1
OS12G0273800	POPTR_0007s07240	56	64	1
OS12G0273800	POPTR_0011s07520	59	57	1
OS12G0273800	POPTR_0013s12260	56	58	1
OS12G0273800	POPTR_0013s12280	52	61	1
OS12G0273800	POPTR_0013s12980	56	58	1
OS12G0274200	POPTR_0013s10220	47	36	1
OS12G0274700	POPTR_0004s09910	67	64	0
OS12G0274700	POPTR_0005s15660	66	64	0
OS12G0276100	POPTR_0002s25310	43	41	1
OS12G0277000	POPTR_0002s00910	45	46	1
OS12G0277000	POPTR_0005s27480	44	45	1
OS12G0277400	POPTR_0002s00910	65	64	1
OS12G0277400	POPTR_0005s27480	65	64	1
OS12G0277500	POPTR_0004s22340	83	81	1
OS12G0277500	POPTR_0009s01470	82	81	1
OS12G0278700	POPTR_0017s10640	25	60	1
OS12G0278700	POPTR_0017s10650	38	67	1
OS12G0278700	POPTR_0017s10660	22	48	1
OS12G0278800	POPTR_0012s09400	26	29	1
OS12G0278800	POPTR_0015s10050	12	27	1
OS12G0279000	POPTR_0004s23750	78	60	1
OS12G0279100	POPTR_0012s09390	37	30	1
OS12G0279100	POPTR_0015s10040	37	31	1
OS12G0279600	POPTR_0015s10030	67	70	0
OS12G0280050	POPTR_0002s03140	33	35	0
OS12G0280050	POPTR_0005s25420	33	35	0
OS12G0280050	POPTR_0007s13550	33	34	0
OS12G0283100	POPTR_0013s15100	24	35	1
OS12G0283100	POPTR_0019s08470	14	35	1
OS12G0283100	POPTR_0019s08480	5	29	1
OS12G0283100	POPTR_0019s14930	23	29	1
OS12G0283400	POPTR_0007s03920	28	25	1
OS12G0283800	POPTR_0001s21800	65	29	1
OS12G0283800	POPTR_0003s01390	64	29	1
OS12G0283900	POPTR_0017s10700	50	47	0
OS12G0284000	POPTR_0012s02560	81	80	1
OS12G0284000	POPTR_0015s01170	81	80	1
OS12G0285500	POPTR_0015s09960	54	53	0
OS12G0285600	POPTR_0008s18320	41	69	1
OS12G0285600	POPTR_0010s06130	72	68	1
OS12G0286600	POPTR_0001s35920	69	68	1
OS12G0286600	POPTR_0012s09260	68	69	1
OS12G0286600	POPTR_0015s09860	68	69	1
OS12G0287200	POPTR_0002s13940	74	46	0
OS12G0287200	POPTR_0014s04860	81	85	0
OS12G0287300	POPTR_0009s07040	76	53	1
OS12G0288000	POPTR_0001s14550	7	26	1
OS12G0288400	POPTR_0001s35660	50	61	1
OS12G0288400	POPTR_0008s18400	48	56	1
OS12G0288400	POPTR_0010s05940	47	64	1
OS12G0288400	POPTR_0012s09190	49	61	1
OS12G0288400	POPTR_0015s09780	42	53	1
OS12G0288600	POPTR_0008s18890	24	28	1
OS12G0288600	POPTR_0008s18900	5	11	1
OS12G0288600	POPTR_0010s05870	24	24	1
OS12G0288801	POPTR_0008s18890	2	0	1
OS12G0288801	POPTR_0008s18900	45	19	1
OS12G0288801	POPTR_0010s05870	47	8	1
OS12G0288900	POPTR_0001s35930	50	58	1
OS12G0288900	POPTR_0005s15020	49	57	1
OS12G0289800	POPTR_0016s02110	47	47	1
OS12G0290100	POPTR_0011s16040	71	40	1
OS12G0290150	POPTR_0012s09130	32	53	0
OS12G0290150	POPTR_0015s09690	64	63	0
OS12G0290600	POPTR_0001s35610	55	68	0
OS12G0291000	POPTR_0018s00860	57	54	1
OS12G0291100	POPTR_0004s09910	67	65	0
OS12G0291100	POPTR_0005s15660	66	64	0
OS12G0291200	POPTR_0004s09910	47	25	0
OS12G0291200	POPTR_0005s15660	47	25	0
OS12G0291400	POPTR_0004s09910	67	64	0
OS12G0291400	POPTR_0005s15660	66	64	0
OS12G0292400	POPTR_0004s09910	66	64	0
OS12G0292400	POPTR_0005s15660	65	63	0
OS12G0292900	POPTR_0010s05750	42	32	1
OS12G0293100	POPTR_0001s21470	4	6	1
OS12G0293100	POPTR_0003s01690	3	5	1
OS12G0293100	POPTR_0003s01700	0	0	1
OS12G0294100	POPTR_0002s20710	52	36	1
OS12G0294100	POPTR_0014s12510	52	36	1
OS12G0295600	POPTR_0013s13390	40	47	1
OS12G0297500	POPTR_0002s23550	56	59	1
OS12G0297500	POPTR_0014s14510	56	59	1
OS12G0298600	POPTR_0002s03980	60	64	0
OS12G0298600	POPTR_0005s24530	47	49	0
OS12G0298950	POPTR_0002s08020	56	50	1
OS12G0298950	POPTR_0005s20380	55	50	1
OS12G0299600	POPTR_0004s14370	12	27	1
OS12G0299600	POPTR_0012s04310	36	37	1
OS12G0299600	POPTR_0015s04750	37	37	1
OS12G0299600	POPTR_0129s00210	18	29	1
OS12G0299600	POPTR_0520s00200	23	40	1
OS12G0403800	POPTR_0014s16420	78	77	1
OS12G0405200	POPTR_0014s14400	58	60	1
OS12G0405700	POPTR_0002s24770	92	58	1
OS12G0405700	POPTR_0014s18900	88	75	1
OS12G0406100	POPTR_0005s19270	19	47	1
OS12G0406100	POPTR_0005s19280	46	75	1
OS12G0406100	POPTR_0114s00200	48	60	1
OS12G0406200	POPTR_0005s05280	81	80	0
OS12G0406200	POPTR_0008s15610	85	84	0
OS12G0406200	POPTR_0010s09330	85	85	0
OS12G0407200	POPTR_0001s30940	54	10	0
OS12G0407200	POPTR_0009s10080	52	10	0
OS12G0407300	POPTR_0004s13940	58	64	1
OS12G0407500	POPTR_0001s30940	62	66	0
OS12G0407500	POPTR_0009s10080	59	64	0
OS12G0407900	POPTR_0004s15660	35	32	1
OS12G0407900	POPTR_0009s11350	13	29	1
OS12G0409000	POPTR_0001s32770	64	83	1
OS12G0409000	POPTR_0017s08600	72	81	1
OS12G0409000	POPTR_1108s00200	25	79	1
OS12G0409900	POPTR_0017s07780	29	31	1
OS12G0414500	POPTR_0002s25120	40	39	1
OS12G0414900	POPTR_0004s01100	43	50	1
OS12G0415800	POPTR_0003s22180	34	88	1
OS12G0416500	POPTR_0013s15260	51	34	1
OS12G0420000	POPTR_0008s07710	40	9	0
OS12G0420000	POPTR_0010s18770	42	10	0
OS12G0420100	POPTR_0012s04670	52	47	1
OS12G0420100	POPTR_0015s04280	53	51	1
OS12G0420200	POPTR_0005s01370	79	78	0
OS12G0420200	POPTR_0013s00760	79	78	0
OS12G0420300	POPTR_0013s08430	44	19	1
OS12G0420400	POPTR_0002s24070	77	71	0
OS12G0420400	POPTR_0014s17400	75	73	0
OS12G0421000	POPTR_0004s07140	25	45	1
OS12G0421000	POPTR_0004s07150	21	39	1
OS12G0421000	POPTR_0017s01090	23	42	1
OS12G0421000	POPTR_0017s01100	24	46	1
OS12G0421000	POPTR_0017s01110	21	45	1
OS12G0421000	POPTR_0017s01120	24	44	1
OS12G0421000	POPTR_1177s00200	24	44	1
OS12G0423142	POPTR_0017s08400	34	56	1
OS12G0423313	POPTR_0018s08070	29	29	1
OS12G0423484	POPTR_0018s08070	51	44	1
OS12G0424180	POPTR_0014s16600	13	14	1
OS12G0425600	POPTR_0001s32420	59	65	0
OS12G0425600	POPTR_0017s08410	59	65	0
OS12G0427600	POPTR_0001s08340	48	47	0
OS12G0427600	POPTR_0003s11840	49	44	0
OS12G0427600	POPTR_0003s11860	50	45	0
OS12G0427600	POPTR_0003s11870	51	45	0
OS12G0427600	POPTR_0019s00970	49	48	0
OS12G0428000	POPTR_0005s11330	34	23	0
OS12G0428000	POPTR_0014s12590	31	32	0
OS12G0428200	POPTR_0007s11640	47	63	1
OS12G0428600	POPTR_0002s11110	62	14	1
OS12G0429200	POPTR_0017s08470	61	62	0
OS12G0430000	POPTR_0002s08350	10	28	0
OS12G0430900	POPTR_0013s04950	57	23	1
OS12G0430900	POPTR_0019s04580	56	24	1
OS12G0431100	POPTR_0004s01270	53	51	1
OS12G0431100	POPTR_0004s01280	27	57	1
OS12G0431100	POPTR_0004s09040	56	50	1
OS12G0431100	POPTR_0012s07430	44	48	1
OS12G0431100	POPTR_0013s04510	50	43	1
OS12G0431100	POPTR_0013s04520	48	46	1
OS12G0431100	POPTR_0015s07870	50	46	1
OS12G0431100	POPTR_0019s03730	52	45	1
OS12G0431100	POPTR_0019s03740	52	43	1
OS12G0431100	POPTR_0985s00200	52	50	1
OS12G0432600	POPTR_0011s07750	7	13	1
OS12G0432600	POPTR_0267s00200	22	18	1
OS12G0433500	POPTR_0019s07960	43	52	0
OS12G0433700	POPTR_0008s10760	48	53	1
OS12G0433700	POPTR_0010s15120	59	52	1
OS12G0434400	POPTR_0006s19810	63	71	0
OS12G0434400	POPTR_0018s11600	68	63	0
OS12G0435200	POPTR_0004s20200	25	44	1
OS12G0435200	POPTR_0009s15390	13	31	1
OS12G0435200	POPTR_0009s15400	43	42	1
OS12G0435200	POPTR_0009s15410	15	34	1
OS12G0435200	POPTR_0009s15430	43	43	1
OS12G0435200	POPTR_0009s15440	34	45	1
OS12G0435200	POPTR_0019s12320	49	46	1
OS12G0438000	POPTR_0001s44140	89	71	1
OS12G0438000	POPTR_0011s13490	90	90	1
OS12G0438600	POPTR_0001s33920	53	10	0
OS12G0438900	POPTR_0008s17580	44	39	0
OS12G0438900	POPTR_0010s06920	40	57	0
OS12G0442800	POPTR_0001s33850	69	70	1
OS12G0442900	POPTR_0012s09890	39	39	1
OS12G0442900	POPTR_0015s10670	40	40	1
OS12G0443000	POPTR_0001s33860	47	50	1
OS12G0443000	POPTR_0012s09880	50	42	1
OS12G0443500	POPTR_0004s11760	89	89	0
OS12G0443500	POPTR_0008s09390	86	86	0
OS12G0443500	POPTR_0010s16730	86	86	0
OS12G0443500	POPTR_0017s12760	89	89	0
OS12G0443600	POPTR_0004s11760	88	88	0
OS12G0443600	POPTR_0008s09390	87	87	0
OS12G0443600	POPTR_0010s16730	86	86	0
OS12G0443600	POPTR_0017s12760	89	89	0
OS12G0443700	POPTR_0002s18810	77	79	0
OS12G0443700	POPTR_0014s10800	76	77	0
OS12G0443800	POPTR_0014s12560	3	1	1
OS12G0446500	POPTR_0005s00690	51	52	0
OS12G0446500	POPTR_0005s00700	51	51	0
OS12G0446500	POPTR_0013s00590	52	51	0
OS12G0446500	POPTR_0013s00600	51	49	0
OS12G0446700	POPTR_0007s11640	62	60	1
OS12G0446900	POPTR_0005s25200	26	53	1
OS12G0446900	POPTR_0005s25230	28	51	1
OS12G0448900	POPTR_0008s10590	65	63	1
OS12G0450300	POPTR_0001s31370	7	7	1
OS12G0450300	POPTR_0019s01600	7	8	1
OS12G0454600	POPTR_0002s15180	40	43	1
OS12G0454600	POPTR_0014s06860	35	42	1
OS12G0454800	POPTR_0008s13720	26	25	1
OS12G0454800	POPTR_0010s11350	26	25	1
OS12G0456100	POPTR_0006s21510	34	42	0
OS12G0456200	POPTR_0006s21520	47	44	1
OS12G0456400	POPTR_0008s01540	26	6	1
OS12G0456400	POPTR_0010s25080	23	5	1
OS12G0456700	POPTR_0001s37160	46	28	1
OS12G0456700	POPTR_0001s37170	45	28	1
OS12G0458100	POPTR_0006s16070	25	23	0
OS12G0459100	POPTR_0006s16070	23	23	0
OS12G0460800	POPTR_0012s09150	81	36	1
OS12G0460800	POPTR_0015s09730	79	35	1
OS12G0460800	POPTR_0357s00210	58	63	1
OS12G0464400	POPTR_0012s10360	42	43	0
OS12G0464400	POPTR_0012s10370	40	42	0
OS12G0464400	POPTR_0015s11200	42	48	0
OS12G0464400	POPTR_0015s11210	41	48	0
OS12G0464400	POPTR_0015s11220	24	43	0
OS12G0464400	POPTR_0016s04930	39	44	0
OS12G0464400	POPTR_0016s04940	40	43	0
OS12G0465700	POPTR_0013s07420	31	63	1
OS12G0465700	POPTR_0019s05970	32	58	1
OS12G0467700	POPTR_0004s01270	43	45	1
OS12G0467700	POPTR_0004s01280	22	50	1
OS12G0467700	POPTR_0004s09040	46	46	1
OS12G0467700	POPTR_0012s07430	36	43	1
OS12G0467700	POPTR_0013s04510	41	39	1
OS12G0467700	POPTR_0013s04520	40	42	1
OS12G0467700	POPTR_0015s07870	41	42	1
OS12G0467700	POPTR_0019s03730	42	40	1
OS12G0467700	POPTR_0019s03740	42	38	1
OS12G0467700	POPTR_0985s00200	43	45	1
OS12G0468000	POPTR_0004s01270	43	45	1
OS12G0468000	POPTR_0004s01280	22	50	1
OS12G0468000	POPTR_0004s09040	46	46	1
OS12G0468000	POPTR_0012s07430	36	43	1
OS12G0468000	POPTR_0013s04510	41	39	1
OS12G0468000	POPTR_0013s04520	40	42	1
OS12G0468000	POPTR_0015s07870	41	42	1
OS12G0468000	POPTR_0019s03730	42	40	1
OS12G0468000	POPTR_0019s03740	42	38	1
OS12G0468000	POPTR_0985s00200	43	45	1
OS12G0468500	POPTR_0001s03550	60	59	0
OS12G0468500	POPTR_0003s18120	61	61	0
OS12G0468500	POPTR_0018s11520	31	72	0
OS12G0468500	POPTR_0018s11530	28	54	0
OS12G0468600	POPTR_0001s13470	60	69	1
OS12G0470000	POPTR_0005s04950	45	23	0
OS12G0470000	POPTR_0010s09710	36	27	0
OS12G0470700	POPTR_0004s01270	43	42	1
OS12G0470700	POPTR_0004s01280	23	49	1
OS12G0470700	POPTR_0004s09040	45	42	1
OS12G0470700	POPTR_0012s07430	37	41	1
OS12G0470700	POPTR_0013s04510	42	37	1
OS12G0470700	POPTR_0013s04520	40	39	1
OS12G0470700	POPTR_0015s07870	41	39	1
OS12G0470700	POPTR_0019s03730	42	37	1
OS12G0470700	POPTR_0019s03740	42	36	1
OS12G0470700	POPTR_0985s00200	43	42	1
OS12G0471100	POPTR_0004s01270	41	45	1
OS12G0471100	POPTR_0004s01280	21	50	1
OS12G0471100	POPTR_0004s09040	44	45	1
OS12G0471100	POPTR_0012s07430	35	44	1
OS12G0471100	POPTR_0013s04510	38	38	1
OS12G0471100	POPTR_0013s04520	38	42	1
OS12G0471100	POPTR_0015s07870	40	42	1
OS12G0471100	POPTR_0019s03730	41	40	1
OS12G0471100	POPTR_0019s03740	41	38	1
OS12G0471100	POPTR_0985s00200	41	45	1
OS12G0472300	POPTR_0004s01270	34	20	1
OS12G0472300	POPTR_0004s01280	10	13	1
OS12G0472300	POPTR_0004s09040	40	22	1
OS12G0472300	POPTR_0012s07430	25	17	1
OS12G0472300	POPTR_0013s04510	32	16	1
OS12G0472300	POPTR_0013s04520	33	19	1
OS12G0472300	POPTR_0015s07870	34	19	1
OS12G0472300	POPTR_0019s03730	36	19	1
OS12G0472300	POPTR_0019s03740	35	18	1
OS12G0472300	POPTR_0985s00200	34	20	1
OS12G0472500	POPTR_0006s28080	16	26	1
OS12G0472500	POPTR_0010s25260	20	43	1
OS12G0472500	POPTR_0010s25310	21	40	1
OS12G0472800	POPTR_0001s13450	23	34	1
OS12G0472800	POPTR_0001s33380	17	38	1
OS12G0472800	POPTR_0003s16550	24	30	1
OS12G0472800	POPTR_0017s09980	17	39	1
OS12G0477400	POPTR_0001s13380	36	37	1
OS12G0477400	POPTR_0003s16490	38	38	1
OS12G0477400	POPTR_0012s10530	33	35	1
OS12G0477400	POPTR_0015s11420	33	38	1
OS12G0477700	POPTR_0012s10550	38	17	0
OS12G0477700	POPTR_0012s10560	2	4	0
OS12G0477700	POPTR_0015s11430	40	18	0
OS12G0477700	POPTR_0015s11440	39	17	0
OS12G0477700	POPTR_0101s00210	40	18	0
OS12G0477700	POPTR_0101s00220	30	19	0
OS12G0477700	POPTR_0101s00260	41	18	0
OS12G0477700	POPTR_0101s00270	38	36	0
OS12G0478200	POPTR_0001s33050	58	29	1
OS12G0478200	POPTR_0003s16380	56	28	1
OS12G0478200	POPTR_0003s16390	53	28	1
OS12G0478200	POPTR_0003s16400	51	25	1
OS12G0478200	POPTR_0003s16410	53	26	1
OS12G0478900	POPTR_0001s13200	31	22	1
OS12G0478900	POPTR_0003s16310	33	23	1
OS12G0478900	POPTR_0012s10650	28	19	1
OS12G0478900	POPTR_0015s11520	31	23	1
OS12G0479100	POPTR_0001s13220	19	16	1
OS12G0479100	POPTR_0003s16330	20	20	1
OS12G0479400	POPTR_0001s13110	44	49	1
OS12G0479400	POPTR_0003s16210	45	47	1
OS12G0479400	POPTR_0012s10790	54	53	1
OS12G0479400	POPTR_0015s11660	54	53	1
OS12G0479900	POPTR_0002s23870	70	73	1
OS12G0479900	POPTR_0014s14130	65	74	1
OS12G0479900	POPTR_0014s14140	58	61	1
OS12G0480000	POPTR_0005s10680	50	49	1
OS12G0480000	POPTR_0007s09330	36	47	1
OS12G0480000	POPTR_0007s09340	14	54	1
OS12G0480000	POPTR_0304s00200	21	36	1
OS12G0480100	POPTR_0006s08850	48	45	1
OS12G0480200	POPTR_0004s19740	67	56	1
OS12G0480200	POPTR_0006s11580	69	32	1
OS12G0480200	POPTR_0009s14910	67	38	1
OS12G0480800	POPTR_0001s12620	44	43	1
OS12G0480800	POPTR_0003s15760	44	44	1
OS12G0480800	POPTR_0003s15770	44	48	1
OS12G0480800	POPTR_0797s00200	44	43	1
OS12G0480800	POPTR_0797s00210	45	46	1
OS12G0480800	POPTR_0797s00220	26	38	1
OS12G0481000	POPTR_0001s12620	45	43	1
OS12G0481000	POPTR_0003s15760	46	45	1
OS12G0481000	POPTR_0003s15770	46	48	1
OS12G0481000	POPTR_0797s00200	46	44	1
OS12G0481000	POPTR_0797s00210	46	46	1
OS12G0481000	POPTR_0797s00220	26	37	1
OS12G0481100	POPTR_0005s26280	60	64	1
OS12G0481200	POPTR_0002s08680	70	67	1
OS12G0481200	POPTR_0005s15930	37	64	1
OS12G0482600	POPTR_0005s12560	52	34	1
OS12G0482700	POPTR_0001s29390	74	73	1
OS12G0482700	POPTR_0009s08490	74	72	1
OS12G0484600	POPTR_0001s19730	30	55	1
OS12G0484600	POPTR_0002s13500	42	50	1
OS12G0484600	POPTR_0004s22540	48	52	1
OS12G0484600	POPTR_0006s12430	49	48	1
OS12G0484600	POPTR_0008s03280	50	49	1
OS12G0484600	POPTR_0009s01190	47	51	1
OS12G0484700	POPTR_0001s11220	85	88	1
OS12G0484700	POPTR_0003s14530	79	81	1
OS12G0484700	POPTR_0012s02610	83	86	1
OS12G0484700	POPTR_0012s02620	44	46	1
OS12G0484700	POPTR_0014s09710	62	64	1
OS12G0484700	POPTR_0015s01140	46	48	1
OS12G0484700	POPTR_0015s01150	83	86	1
OS12G0484900	POPTR_0002s11590	26	23	1
OS12G0484900	POPTR_0007s14720	39	26	1
OS12G0484900	POPTR_0014s00780	38	26	1
OS12G0484900	POPTR_0014s01320	38	31	1
OS12G0485000	POPTR_0014s06330	67	67	1
OS12G0485400	POPTR_0001s11590	40	45	1
OS12G0485400	POPTR_0003s14850	10	70	1
OS12G0485400	POPTR_0003s14860	38	43	1
OS12G0485400	POPTR_0005s10010	53	47	1
OS12G0485400	POPTR_0007s08250	54	47	1
OS12G0485500	POPTR_0008s02130	72	68	0
OS12G0485500	POPTR_0010s24530	75	71	0
OS12G0485600	POPTR_0014s03580	75	73	1
OS12G0485800	POPTR_0001s24700	71	72	1
OS12G0485800	POPTR_0008s15380	72	73	1
OS12G0486600	POPTR_0006s21490	49	63	1
OS12G0486600	POPTR_0008s01530	51	68	1
OS12G0486600	POPTR_0010s25090	51	68	1
OS12G0486600	POPTR_0016s06700	49	61	1
OS12G0487250	POPTR_0016s06580	30	45	1
OS12G0488700	POPTR_0006s21350	29	28	1
OS12G0488700	POPTR_0016s06530	30	28	1
OS12G0488800	POPTR_0005s06860	52	36	1
OS12G0488900	POPTR_0001s03990	27	28	1
OS12G0488900	POPTR_0003s20880	27	28	1
OS12G0489100	POPTR_0006s21260	87	38	1
OS12G0489100	POPTR_0016s06410	86	42	1
OS12G0489300	POPTR_0005s05780	47	54	1
OS12G0489300	POPTR_0013s04020	50	54	1
OS12G0490000	POPTR_0018s05330	32	24	1
OS12G0491800	POPTR_0008s08190	26	38	0
OS12G0491800	POPTR_0008s08220	34	38	0
OS12G0491800	POPTR_0010s18090	9	30	0
OS12G0493900	POPTR_0002s09600	37	30	1
