Gene stable ID	Brassica oleracea gene stable ID	% identity	Brassica oleracea % identity	Orthology confidence [0 low, 1 high]
OS08G0478800	Bo7g109690	73	73	1
OS08G0479400	Bo00615s030	26	40	1
OS08G0479400	Bo00615s040	36	41	1
OS08G0479400	Bo1g039210	43	56	1
OS08G0479400	Bo3g099230	38	38	1
OS08G0479400	Bo8g050400	41	56	1
OS08G0479400	Bo9g018690	34	39	1
OS08G0480000	Bo00615s060	57	57	1
OS08G0480000	Bo2g009850	54	53	1
OS08G0480000	Bo2g009860	55	55	1
OS08G0480000	Bo3g005570	53	43	1
OS08G0480000	Bo3g005590	55	56	1
OS08G0480000	Bo3g005600	54	56	1
OS08G0480000	Bo3g099260	58	59	1
OS08G0480000	Bo3g099270	57	57	1
OS08G0480000	Bo3g099280	55	56	1
OS08G0480000	Bo9g018660	56	56	1
OS08G0480000	Bo9g172150	55	56	1
OS08G0480000	Bo9g172170	50	25	1
OS08G0480100	Bo1g012060	68	67	1
OS08G0480100	Bo7g114620	67	68	1
OS08G0480800	Bo9g172100	18	42	1
OS08G0481100	Bo1g003070	26	20	1
OS08G0481100	Bo4g111130	19	12	1
OS08G0481200	Bo9g058200	51	50	1
OS08G0481400	Bo00615s120	30	26	1
OS08G0481400	Bo1g003130	35	32	1
OS08G0481400	Bo2g139080	24	25	1
OS08G0481400	Bo3g099330	30	27	1
OS08G0481400	Bo3g152870	30	29	1
OS08G0481400	Bo4g149670	32	29	1
OS08G0481400	Bo8g101130	33	29	1
OS08G0481800	Bo2g166150	70	25	0
OS08G0481800	Bo3g101450	82	35	0
OS08G0481800	Bo9g018030	82	35	0
OS08G0481950	Bo3g101440	64	66	1
OS08G0481950	Bo8g101120	55	60	1
OS08G0481950	Bo9g018040	64	67	1
OS08G0482100	Bo3g003790	50	49	0
OS08G0482100	Bo5g136380	48	47	0
OS08G0482100	Bo9g176490	46	49	0
OS08G0483200	Bo9g084520	38	36	1
OS08G0483900	Bo00615s100	28	37	1
OS08G0483900	Bo2g075510	36	40	1
OS08G0483900	Bo5g038570	35	43	1
OS08G0483900	Bo6g092570	37	41	1
OS08G0483900	Bo6g114730	38	42	1
OS08G0483900	Bo7g057920	34	41	1
OS08G0483900	Bo8g071490	35	44	1
OS08G0483900	Bo9g055890	27	35	1
OS08G0484200	Bo1g151720	30	32	0
OS08G0484200	Bo2g075440	24	22	0
OS08G0484200	Bo2g075460	29	31	0
OS08G0484200	Bo2g155250	30	34	0
OS08G0484200	Bo3g046920	22	27	0
OS08G0484200	Bo3g058810	31	22	0
OS08G0484200	Bo4g039090	28	32	0
OS08G0484200	Bo4g039120	20	27	0
OS08G0484200	Bo5g038610	27	30	0
OS08G0484200	Bo5g146570	29	31	0
OS08G0484200	Bo6g043750	24	28	0
OS08G0484200	Bo6g092610	29	29	0
OS08G0484200	Bo7g057900	23	28	0
OS08G0484200	Bo7g093560	25	34	0
OS08G0484200	Bo9g010350	29	34	0
OS08G0484200	Bo9g085830	11	32	0
OS08G0484400	Bo1g003050	45	50	1
OS08G0484400	Bo4g149580	47	49	1
OS08G0484400	Bo8g101170	48	48	1
OS08G0484500	Bo1g003010	70	73	1
OS08G0484500	Bo1g008060	78	77	1
OS08G0484500	Bo5g036300	80	78	1
OS08G0484500	Bo6g121910	79	77	1
OS08G0484500	Bo8g071430	79	77	1
OS08G0484700	Bo7g031620	23	24	1
OS08G0484800	Bo00615s160	27	34	1
OS08G0485300	Bo7g025290	34	33	1
OS08G0485400	Bo3g101500	69	58	1
OS08G0485800	Bo1g013210	46	50	1
OS08G0485800	Bo7g009760	36	38	1
OS08G0485800	Bo9g073240	28	37	1
OS08G0485900	Bo3g152820	61	65	1
OS08G0486100	Bo1g008050	62	13	1
OS08G0486200	Bo3g101530	54	56	0
OS08G0486300	Bo6g044070	41	44	1
OS08G0487100	Bo2g012800	23	27	1
OS08G0487100	Bo2g061410	21	40	1
OS08G0487100	Bo2g138370	22	28	1
OS08G0487100	Bo2g149490	23	30	1
OS08G0487100	Bo3g010620	23	28	1
OS08G0487100	Bo3g010630	13	19	1
OS08G0487100	Bo3g010750	23	27	1
OS08G0487100	Bo5g017580	22	26	1
OS08G0487100	Bo7g081750	21	29	1
OS08G0487100	Bo7g088760	22	30	1
OS08G0487100	Bo8g107310	22	26	1
OS08G0487100	Bo9g075700	23	30	1
OS08G0487100	Bo9g163740	23	29	1
OS08G0487500	Bo1g157420	25	17	0
OS08G0487500	Bo2g012780	22	16	0
OS08G0487500	Bo3g004710	22	21	0
OS08G0487500	Bo7g098010	23	15	0
OS08G0487500	Bo9g163760	20	16	0
OS08G0487500	Bo9g174760	25	18	0
OS08G0487700	Bo2g062450	22	16	1
OS08G0487700	Bo6g108460	24	17	1
OS08G0487800	Bo2g137340	59	77	1
OS08G0487800	Bo7g081690	77	77	1
OS08G0487800	Bo9g075680	78	78	1
OS08G0487900	Bo5g017650	47	54	1
OS08G0488800	Bo3g002360	30	11	0
OS08G0488800	Bo3g179780	34	11	0
OS08G0488800	Bo4g182320	35	11	0
OS08G0488800	Bo6g025900	30	10	0
OS08G0488800	Bo6g025910	34	11	0
OS08G0488800	Bo6g087430	35	11	0
OS08G0488800	Bo8g114830	27	10	0
OS08G0489100	Bo3g002360	37	40	0
OS08G0489100	Bo3g179780	38	38	0
OS08G0489100	Bo4g182320	40	40	0
OS08G0489100	Bo6g025900	37	38	0
OS08G0489100	Bo6g025910	39	39	0
OS08G0489100	Bo6g087430	41	40	0
OS08G0489100	Bo8g114830	31	36	0
OS08G0489300	Bo5g017690	42	45	1
OS08G0489800	Bo00825s100	52	53	0
OS08G0489800	Bo5g017700	53	55	0
OS08G0489800	Bo5g042900	55	55	0
OS08G0489800	Bo7g081670	53	52	0
OS08G0490000	Bo2g062560	24	39	1
OS08G0490000	Bo2g161110	24	26	1
OS08G0490000	Bo3g004690	26	25	1
OS08G0490000	Bo5g020460	21	29	1
OS08G0490000	Bo6g108530	24	35	1
OS08G0490000	Bo9g174770	28	27	1
OS08G0490100	Bo1g084780	24	28	0
OS08G0490100	Bo7g064260	23	29	0
OS08G0490100	Bo7g099320	25	28	0
OS08G0490100	Bo8g079910	24	29	0
OS08G0490100	Bo9g020500	22	29	0
OS08G0490300	Bo2g037780	45	42	1
OS08G0490300	Bo3g021410	47	43	1
OS08G0490300	Bo9g120980	46	40	1
OS08G0490600	Bo3g021380	1	1	0
OS08G0491000	Bo2g037690	7	11	1
OS08G0491000	Bo3g021340	16	4	1
OS08G0491100	Bo2g037690	0	0	1
OS08G0491100	Bo3g021340	22	2	1
OS08G0491200	Bo2g133610	37	75	1
OS08G0491200	Bo7g077900	65	68	1
OS08G0491400	Bo3g142910	28	28	1
OS08G0491400	Bo5g052340	27	26	1
OS08G0491400	Bo7g048590	28	21	1
OS08G0492100	Bo1g138500	31	37	1
OS08G0492400	Bo1g141190	8	45	1
OS08G0492400	Bo7g077960	48	45	1
OS08G0492500	Bo7g030590	32	33	1
OS08G0493800	Bo1g045340	58	50	1
OS08G0493800	Bo2g037570	57	35	1
OS08G0493800	Bo9g122300	59	52	1
OS08G0493900	Bo6g018350	60	59	1
OS08G0493900	Bo8g011430	6	40	1
OS08G0493900	Bo8g011440	19	44	1
OS08G0494000	Bo1g045310	36	32	1
OS08G0494000	Bo9g122320	36	30	1
OS08G0494100	Bo6g121610	26	34	1
OS08G0494100	Bo6g121640	34	33	1
OS08G0494100	Bo7g060150	32	31	1
OS08G0494100	Bo8g071330	32	33	1
OS08G0494350	Bo01125s010	44	31	1
OS08G0494375	Bo1g072220	7	7	1
OS08G0494375	Bo3g107710	12	12	1
OS08G0494375	Bo3g114950	18	13	1
OS08G0494375	Bo3g168750	11	17	1
OS08G0494375	Bo4g030620	11	23	1
OS08G0495500	Bo3g185580	56	56	1
OS08G0495800	Bo3g185500	69	69	1
OS08G0496000	Bo08871s010	13	60	1
OS08G0496000	Bo9g123360	50	64	1
OS08G0496000	Bo9g123420	51	63	1
OS08G0496200	Bo2g133710	56	48	1
OS08G0496200	Bo7g077980	56	48	1
OS08G0496400	Bo9g123450	19	30	1
OS08G0496500	Bo5g009380	49	36	1
OS08G0496500	Bo8g058100	40	23	1
OS08G0496600	Bo9g123450	40	42	1
OS08G0496800	Bo6g018220	18	27	0
OS08G0496800	Bo7g003800	15	24	0
OS08G0496800	Bo8g013970	18	27	0
OS08G0496900	Bo4g134560	78	80	1
OS08G0497300	Bo08991s010	14	64	1
OS08G0497300	Bo3g021200	35	42	1
OS08G0497300	Bo3g185480	46	43	1
OS08G0497300	Bo6g034800	28	46	1
OS08G0497300	Bo9g123510	39	32	1
OS08G0497900	Bo1g045270	18	17	1
OS08G0497900	Bo3g065490	10	16	1
OS08G0497900	Bo3g065510	14	13	1
OS08G0497900	Bo9g123650	11	18	1
OS08G0499100	Bo9g123660	55	56	1
OS08G0499200	Bo3g185440	64	61	1
OS08G0499200	Bo6g034740	64	61	1
OS08G0499300	Bo1g045230	30	38	0
OS08G0499300	Bo3g021100	33	35	0
OS08G0499300	Bo7g110920	30	37	0
OS08G0499300	Bo9g123740	35	36	0
OS08G0499700	Bo3g017530	11	13	0
OS08G0499700	Bo9g141190	9	12	0
OS08G0499800	Bo2g096230	43	48	1
OS08G0499800	Bo6g080180	43	49	1
OS08G0499900	Bo6g034680	30	9	1
OS08G0500000	Bo1g045220	70	72	1
OS08G0500000	Bo7g110910	68	71	1
OS08G0500100	Bo2g036410	26	55	1
OS08G0500100	Bo3g021070	61	62	1
OS08G0500100	Bo9g123750	61	62	1
OS08G0500200	Bo3g037170	37	41	1
OS08G0500200	Bo4g021340	41	46	1
OS08G0500300	Bo2g095470	49	55	1
OS08G0500300	Bo5g021600	50	55	1
OS08G0500300	Bo6g124020	49	53	1
OS08G0500700	Bo32522s010	5	95	0
OS08G0500800	Bo4g134720	43	51	1
OS08G0500900	Bo5g065810	15	64	1
OS08G0500900	Bo5g065820	54	55	1
OS08G0501132	Bo5g065810	12	33	1
OS08G0501132	Bo5g065820	55	36	1
OS08G0501600	Bo1g011630	44	21	1
OS08G0501600	Bo1g011640	44	23	1
OS08G0501600	Bo2g095480	46	25	1
OS08G0501600	Bo2g095500	26	18	1
OS08G0501600	Bo3g055310	45	8	1
OS08G0501600	Bo3g134650	34	22	1
OS08G0501600	Bo5g021560	34	24	1
OS08G0501600	Bo5g021570	38	45	1
OS08G0501600	Bo6g080830	43	22	1
OS08G0501600	Bo6g080850	43	23	1
OS08G0501600	Bo6g124050	13	12	1
OS08G0501600	Bo6g124060	43	23	1
OS08G0501600	Bo7g114950	44	24	1
OS08G0501600	Bo8g004310	41	23	1
OS08G0501600	Bo8g004320	35	23	1
OS08G0501600	Bo8g066660	42	24	1
OS08G0501600	Bo8g068520	43	29	1
OS08G0501600	Bo8g068540	27	39	1
OS08G0501600	Bo8g102740	35	37	1
OS08G0501600	Bo8g105580	41	25	1
OS08G0501600	Bo8g105630	24	19	1
OS08G0501600	Bo8g105640	21	15	1
OS08G0501600	Bo8g105650	22	17	1
OS08G0502000	Bo2g038960	30	17	0
OS08G0502000	Bo7g089060	27	23	0
OS08G0502400	Bo3g084370	45	47	1
OS08G0502600	Bo9g056150	24	26	0
OS08G0502700	Bo3g087080	86	86	0
OS08G0502700	Bo9g022430	85	85	0
OS08G0502800	Bo1g027240	36	42	1
OS08G0502800	Bo3g164270	31	38	1
OS08G0502800	Bo7g107940	36	39	1
OS08G0503200	Bo1g046580	45	46	1
OS08G0503200	Bo2g055100	28	42	1
OS08G0503200	Bo2g055110	7	42	1
OS08G0503200	Bo2g055120	16	47	1
OS08G0503200	Bo2g055130	13	39	1
OS08G0503200	Bo2g055250	35	45	1
OS08G0503200	Bo2g133620	35	35	1
OS08G0503200	Bo3g021530	44	23	1
OS08G0503200	Bo3g032280	43	26	1
OS08G0503200	Bo3g076060	39	40	1
OS08G0503200	Bo6g099090	45	46	1
OS08G0503200	Bo7g111020	44	44	1
OS08G0503200	Bo9g091160	42	44	1
OS08G0503200	Bo9g092670	42	43	1
OS08G0503200	Bo9g120610	46	47	1
OS08G0503700	Bo2g132480	45	63	1
OS08G0503700	Bo2g133480	13	48	1
OS08G0503700	Bo7g077700	57	58	1
OS08G0503700	Bo9g069640	51	57	1
OS08G0503800	Bo3g021510	53	53	1
OS08G0503800	Bo9g120630	41	47	1
OS08G0504000	Bo1g108560	37	45	0
OS08G0504000	Bo4g111000	43	51	0
OS08G0504000	Bo5g081360	22	63	0
OS08G0504000	Bo5g105140	36	44	0
OS08G0504000	Bo6g025920	36	46	0
OS08G0504000	Bo6g073120	43	51	0
OS08G0504000	Bo8g092070	43	51	0
OS08G0504500	Bo3g042190	56	57	0
OS08G0504600	Bo1g139070	28	32	1
OS08G0504600	Bo3g065070	30	33	1
OS08G0504700	Bo1g139080	44	48	1
OS08G0504700	Bo3g065060	45	48	1
OS08G0504700	Bo3g106960	41	43	1
OS08G0504700	Bo4g023980	41	43	1
OS08G0504700	Bo5g006890	28	39	1
OS08G0504700	Bo5g133350	45	48	1
OS08G0504700	Bo9g091130	41	41	1
OS08G0504800	Bo5g106190	47	49	1
OS08G0504800	Bo6g024830	45	50	1
OS08G0505001	Bo3g035980	62	55	1
OS08G0505001	Bo4g191460	64	56	1
OS08G0505200	Bo4g015880	43	32	1
OS08G0505200	Bo4g109770	41	47	1
OS08G0505200	Bo4g191470	45	51	1
OS08G0505300	Bo01089s020	79	44	1
OS08G0505300	Bo1g043040	77	43	1
OS08G0505300	Bo3g019720	77	43	1
OS08G0505300	Bo7g005530	79	44	1
OS08G0505300	Bo8g051240	76	42	1
OS08G0505300	Bo8g102600	79	44	1
OS08G0505300	Bo9g027850	80	45	1
OS08G0505300	Bo9g126240	79	44	1
OS08G0505900	Bo1g108620	53	56	1
OS08G0505900	Bo1g139100	54	55	1
OS08G0505900	Bo2g011000	52	54	1
OS08G0505900	Bo3g065050	55	56	1
OS08G0505900	Bo5g106200	53	56	1
OS08G0505900	Bo9g169190	32	52	1
OS08G0505900	Bo9g169210	49	50	1
OS08G0506400	Bo4g191400	43	44	1
OS08G0506400	Bo8g092260	44	44	1
OS08G0506500	Bo3g065770	40	42	1
OS08G0506700	Bo4g015860	34	42	0
OS08G0506700	Bo4g191390	33	39	0
OS08G0506700	Bo6g024810	31	34	0
OS08G0508100	Bo2g010980	38	48	1
OS08G0508100	Bo3g008880	40	45	1
OS08G0508100	Bo9g169230	43	45	1
OS08G0508500	Bo5g106210	43	52	1
OS08G0508600	Bo5g095750	21	32	1
OS08G0508600	Bo7g093350	34	37	1
OS08G0508600	Bo9g010170	37	36	1
OS08G0508700	Bo6g087550	33	35	1
OS08G0508700	Bo6g118030	34	36	1
OS08G0509200	Bo1g144650	42	40	1
OS08G0509200	Bo1g153670	42	39	1
OS08G0509200	Bo2g086540	39	36	1
OS08G0509200	Bo3g062130	42	40	1
OS08G0509200	Bo4g021730	42	39	1
OS08G0509200	Bo4g045470	33	35	1
OS08G0509200	Bo4g045480	38	32	1
OS08G0509200	Bo4g106230	40	35	1
OS08G0509200	Bo4g179480	40	33	1
OS08G0509200	Bo4g194990	41	35	1
OS08G0509200	Bo4g195000	46	43	1
OS08G0509200	Bo4g195020	43	42	1
OS08G0509200	Bo5g080090	41	39	1
OS08G0509200	Bo5g080180	36	42	1
OS08G0509200	Bo5g139400	42	40	1
OS08G0509200	Bo5g139410	42	40	1
OS08G0509200	Bo6g028090	41	38	1
OS08G0509200	Bo6g039700	41	39	1
OS08G0509200	Bo8g029060	43	41	1
OS08G0509200	Bo8g094880	42	39	1
OS08G0509200	Bo8g094910	41	36	1
OS08G0509400	Bo1g144650	40	39	1
OS08G0509400	Bo1g153670	42	38	1
OS08G0509400	Bo2g086540	39	35	1
OS08G0509400	Bo3g062130	40	38	1
OS08G0509400	Bo4g021730	42	39	1
OS08G0509400	Bo4g045470	35	37	1
OS08G0509400	Bo4g045480	40	33	1
OS08G0509400	Bo4g106230	42	36	1
OS08G0509400	Bo4g179480	40	33	1
OS08G0509400	Bo4g194990	42	36	1
OS08G0509400	Bo4g195000	45	42	1
OS08G0509400	Bo4g195020	43	42	1
OS08G0509400	Bo5g080090	40	39	1
OS08G0509400	Bo5g080180	35	41	1
OS08G0509400	Bo5g139400	41	39	1
OS08G0509400	Bo5g139410	41	39	1
OS08G0509400	Bo6g028090	40	38	1
OS08G0509400	Bo6g039700	41	39	1
OS08G0509400	Bo8g029060	41	39	1
OS08G0509400	Bo8g094880	42	39	1
OS08G0509400	Bo8g094910	43	38	1
OS08G0509600	Bo4g015800	26	30	0
OS08G0509600	Bo4g109710	24	30	0
OS08G0509600	Bo4g191350	26	30	0
OS08G0509600	Bo6g073290	24	31	0
OS08G0510101	Bo1g139550	32	18	1
OS08G0510101	Bo2g007430	33	18	1
OS08G0510101	Bo2g024700	34	19	1
OS08G0510101	Bo5g133630	31	17	1
OS08G0510101	Bo5g134640	33	18	1
OS08G0510101	Bo5g134660	32	18	1
OS08G0510101	Bo5g134680	33	18	1
OS08G0510400	Bo01862s010	30	64	1
OS08G0510400	Bo3g093820	27	53	1
OS08G0510400	Bo4g116890	58	59	1
OS08G0510400	Bo4g116900	42	56	1
OS08G0510400	Bo7g012960	57	58	1
OS08G0510400	Bo8g089600	29	61	1
OS08G0510400	Bo9g027890	58	41	1
OS08G0510500	Bo1g139560	32	27	1
OS08G0510500	Bo2g011050	43	16	1
OS08G0510500	Bo3g008940	42	30	1
OS08G0510500	Bo3g037290	31	21	1
OS08G0510500	Bo3g064450	32	32	1
OS08G0510500	Bo3g064780	38	15	1
OS08G0510500	Bo4g021690	40	26	1
OS08G0510500	Bo5g134690	30	27	1
OS08G0510500	Bo9g169130	43	29	1
OS08G0510500	Bo9g175840	30	26	1
OS08G0510700	Bo4g021680	25	29	0
OS08G0510700	Bo4g106310	22	24	0
OS08G0510700	Bo8g092340	24	27	0
OS08G0510700	Bo8g094870	22	24	0
OS08G0510800	Bo00895s090	31	33	1
OS08G0510800	Bo8g092350	30	33	1
OS08G0511000	Bo5g145550	37	35	1
OS08G0511200	Bo2g089890	37	40	1
OS08G0511200	Bo6g120460	39	41	1
OS08G0511400	Bo1g006540	25	31	1
OS08G0511400	Bo7g014660	26	31	1
OS08G0511500	Bo2g018500	36	6	1
OS08G0511500	Bo3g023960	52	10	1
OS08G0511500	Bo9g152230	36	4	1
OS08G0511700	Bo1g006430	48	51	1
OS08G0511700	Bo3g093460	47	51	1
OS08G0511700	Bo7g117390	49	51	1
OS08G0511700	Bo9g024520	35	48	1
OS08G0511800	Bo3g092380	93	93	0
OS08G0511800	Bo7g014650	94	94	0
OS08G0511900	Bo1g001040	67	50	0
OS08G0511900	Bo3g028280	59	47	0
OS08G0511900	Bo7g120840	65	47	0
OS08G0512300	Bo3g007570	50	58	1
OS08G0512300	Bo9g169550	77	76	1
OS08G0512400	Bo4g182080	45	45	1
OS08G0512600	Bo6g120650	69	72	1
OS08G0512600	Bo7g061250	71	73	1
OS08G0512700	Bo2g089930	73	56	1
OS08G0512700	Bo2g105320	12	64	1
OS08G0512700	Bo3g036910	12	63	1
OS08G0512700	Bo3g153610	9	65	1
OS08G0512700	Bo4g026500	15	42	1
OS08G0512700	Bo4g052030	13	33	1
OS08G0512700	Bo5g128790	11	36	1
OS08G0512700	Bo5g133300	22	47	1
OS08G0512700	Bo5g136500	9	60	1
OS08G0512700	Bo6g018320	12	66	1
OS08G0512700	Bo6g018490	14	54	1
OS08G0512700	Bo6g120590	71	58	1
OS08G0512700	Bo7g014600	65	54	1
OS08G0512700	Bo8g016430	11	32	1
OS08G0512700	Bo9g069610	9	56	1
OS08G0512900	Bo3g027390	61	64	1
OS08G0512900	Bo4g182050	59	61	1
OS08G0513000	Bo2g010140	39	11	0
OS08G0513000	Bo3g102990	22	31	0
OS08G0513000	Bo3g103000	3	4	0
OS08G0513000	Bo6g010930	52	7	0
OS08G0513000	Bo9g017870	57	25	0
OS08G0513100	Bo6g120680	45	22	1
OS08G0513300	Bo5g119980	59	54	1
OS08G0513700	Bo2g091010	48	27	1
OS08G0513700	Bo5g030930	50	27	1
OS08G0513700	Bo6g120690	46	26	1
OS08G0514600	Bo2g080910	20	14	1
OS08G0514600	Bo4g120620	22	13	1
OS08G0514600	Bo4g190100	18	14	1
OS08G0514600	Bo5g025610	22	15	1
OS08G0514600	Bo6g091430	21	16	1
OS08G0514600	Bo6g091450	8	10	1
OS08G0514600	Bo6g118360	20	14	1
OS08G0514600	Bo6g118370	21	14	1
OS08G0514600	Bo6g118380	20	14	1
OS08G0514600	Bo9g028880	19	15	1
OS08G0514600	Bo9g043480	22	15	1
OS08G0514600	Bo9g043490	22	14	1
OS08G0514600	Bo9g050970	22	15	1
OS08G0514600	Bo9g051000	21	11	1
OS08G0515000	Bo2g080910	33	34	1
OS08G0515000	Bo4g120620	36	31	1
OS08G0515000	Bo4g190100	30	35	1
OS08G0515000	Bo5g025610	36	37	1
OS08G0515000	Bo6g091430	28	31	1
OS08G0515000	Bo6g091450	23	42	1
OS08G0515000	Bo6g118360	35	35	1
OS08G0515000	Bo6g118370	35	36	1
OS08G0515000	Bo6g118380	33	34	1
OS08G0515000	Bo9g028880	31	35	1
OS08G0515000	Bo9g043480	34	34	1
OS08G0515000	Bo9g043490	35	33	1
OS08G0515000	Bo9g050970	36	37	1
OS08G0515000	Bo9g051000	35	27	1
OS08G0515700	Bo5g032000	32	24	1
OS08G0515700	Bo6g120720	34	30	1
OS08G0515700	Bo8g021980	29	36	1
OS08G0515800	Bo7g102680	53	53	0
OS08G0516900	Bo2g159150	23	27	1
OS08G0516900	Bo3g173900	24	29	1
OS08G0516900	Bo4g154720	27	27	1
OS08G0516900	Bo7g096400	26	29	1
OS08G0516900	Bo7g115210	26	32	1
OS08G0516900	Bo8g099690	24	26	1
OS08G0516900	Bo9g011540	27	30	1
OS08G0517200	Bo1g014870	68	33	1
OS08G0517200	Bo1g040750	48	25	1
OS08G0517200	Bo1g041820	48	25	1
OS08G0517200	Bo1g108240	67	25	1
OS08G0517200	Bo2g032750	68	33	1
OS08G0517200	Bo3g022980	41	26	1
OS08G0517200	Bo3g022990	42	23	1
OS08G0517200	Bo3g077400	67	32	1
OS08G0517200	Bo5g103550	68	32	1
OS08G0517200	Bo7g114090	68	33	1
OS08G0517200	Bo9g130750	67	31	1
OS08G0517300	Bo4g077060	49	46	0
OS08G0517300	Bo4g161320	50	47	0
OS08G0517500	Bo1g108250	62	61	1
OS08G0517500	Bo3g077360	61	59	1
OS08G0517500	Bo5g103600	36	38	1
OS08G0517500	Bo5g103610	31	75	1
OS08G0517500	Bo6g042600	61	57	1
OS08G0517500	Bo6g064880	29	74	1
OS08G0517600	Bo00763s010	59	59	1
OS08G0517600	Bo3g068750	34	61	1
OS08G0517600	Bo3g068840	59	61	1
OS08G0517700	Bo1g040570	49	27	0
OS08G0517700	Bo1g040580	14	14	0
OS08G0517800	Bo2g159270	36	26	1
OS08G0517900	Bo1g007120	47	57	0
OS08G0517900	Bo2g032930	68	68	0
OS08G0518100	Bo1g014700	44	43	1
OS08G0518100	Bo3g175840	5	38	1
OS08G0518100	Bo7g007130	14	35	1
OS08G0518100	Bo7g007140	6	43	1
OS08G0518100	Bo9g130950	39	44	1
OS08G0518200	Bo2g007420	30	33	1
OS08G0518200	Bo2g024690	22	38	1
OS08G0518200	Bo9g121020	35	36	1
OS08G0518200	Bo9g175810	32	36	1
OS08G0518400	Bo1g016350	8	2	0
OS08G0518400	Bo7g113600	7	2	0
OS08G0519100	Bo01316s010	30	35	0
OS08G0519100	Bo2g034180	19	43	0
OS08G0519100	Bo4g007000	49	21	0
OS08G0519100	Bo4g007010	50	43	0
OS08G0519100	Bo9g126000	26	37	0
OS08G0519100	Bo9g126020	50	43	0
OS08G0519400	Bo1g011410	44	46	1
OS08G0519400	Bo1g014590	25	29	1
OS08G0519400	Bo3g081240	12	18	1
OS08G0519400	Bo4g154580	44	46	1
OS08G0519400	Bo7g115070	43	45	1
OS08G0519400	Bo8g099820	42	45	1
OS08G0519600	Bo3g074820	45	48	1
OS08G0519600	Bo5g109860	47	49	1
OS08G0519600	Bo5g109910	14	64	1
OS08G0519700	Bo1g014540	29	17	1
OS08G0519700	Bo7g002100	34	17	1
OS08G0519700	Bo9g027540	35	17	1
OS08G0519800	Bo1g040620	31	40	1
OS08G0519800	Bo1g109040	4	63	1
OS08G0519800	Bo3g074810	35	42	1
OS08G0519800	Bo5g109920	37	39	1
OS08G0519800	Bo7g110580	32	39	1
OS08G0520000	Bo3g074800	55	61	1
OS08G0520000	Bo5g109930	57	64	1
OS08G0520100	Bo6g122410	62	62	1
OS08G0520200	Bo3g132940	44	41	0
OS08G0520400	Bo9g178910	39	45	1
OS08G0520850	Bo4g154560	31	26	1
OS08G0520900	Bo4g025760	70	63	1
OS08G0521000	Bo7g065210	27	29	0
OS08G0521200	Bo01385s020	26	39	1
OS08G0521200	Bo01408s010	25	40	1
OS08G0521200	Bo3g074790	40	42	1
OS08G0521200	Bo3g179540	38	41	1
OS08G0521200	Bo5g080020	39	41	1
OS08G0521200	Bo7g026490	37	39	1
OS08G0521200	Bo8g030570	39	42	1
OS08G0521400	Bo6g099020	46	48	1
OS08G0521400	Bo6g103730	43	51	1
OS08G0521800	Bo7g114960	40	43	1
OS08G0522400	Bo7g115720	49	49	1
OS08G0522500	Bo5g123590	32	37	1
OS08G0522600	Bo5g032020	68	69	1
OS08G0522600	Bo6g120780	65	65	1
OS08G0522600	Bo7g059700	21	39	1
OS08G0522600	Bo8g026930	16	57	1
OS08G0522600	Bo8g070620	69	70	1
OS08G0522600	Bo9g003990	31	51	1
OS08G0523600	Bo5g021300	25	6	0
OS08G0523600	Bo5g021330	15	11	0
OS08G0523600	Bo5g030880	26	12	0
OS08G0524000	Bo3g003450	58	58	1
OS08G0524000	Bo7g009660	58	58	1
OS08G0524000	Bo9g177020	58	57	1
OS08G0524100	Bo3g036990	52	44	1
OS08G0524100	Bo4g048440	49	47	1
OS08G0524100	Bo5g006850	53	50	1
OS08G0524100	Bo6g099350	52	49	1
OS08G0524100	Bo8g004720	51	49	1
OS08G0524100	Bo8g114980	11	42	1
OS08G0524100	Bo8g115000	51	49	1
OS08G0524200	Bo1g147360	19	33	1
OS08G0524200	Bo5g141570	19	31	1
OS08G0524200	Bo8g033980	48	48	1
OS08G0524200	Bo9g028370	46	46	1
OS08G0524400	Bo1g147360	29	33	1
OS08G0524400	Bo5g141570	33	36	1
OS08G0524400	Bo8g033980	29	19	1
OS08G0524400	Bo9g028370	30	21	1
OS08G0524600	Bo1g019210	81	26	0
OS08G0524600	Bo7g075370	81	26	0
OS08G0524600	Bo7g105760	81	26	0
OS08G0524600	Bo8g049880	81	26	0
OS08G0524600	Bo9g064220	81	26	0
OS08G0524800	Bo5g141620	31	27	1
OS08G0524800	Bo7g089350	31	25	1
OS08G0525000	Bo01021s030	50	75	0
OS08G0525000	Bo1g147340	74	65	0
OS08G0525000	Bo3g026370	79	64	0
OS08G0525000	Bo3g036390	76	77	0
OS08G0525000	Bo4g019610	76	77	0
OS08G0525000	Bo8g114940	77	63	0
OS08G0525500	Bo3g013100	59	24	1
OS08G0525500	Bo9g155870	31	47	1
OS08G0525600	Bo3g083960	75	79	0
OS08G0525600	Bo7g089360	72	73	0
OS08G0525800	Bo1g101350	47	45	1
OS08G0525800	Bo3g061160	47	48	1
OS08G0525800	Bo3g081890	47	46	1
OS08G0525800	Bo4g127330	42	41	1
OS08G0525800	Bo5g141630	48	45	1
OS08G0525800	Bo6g056160	43	42	1
OS08G0525800	Bo7g039070	45	44	1
OS08G0525800	Bo8g036790	43	42	1
OS08G0526100	Bo1g101240	60	62	1
OS08G0526100	Bo3g081930	58	61	1
