Gene stable ID	Oryza punctata gene stable ID	% identity	Oryza punctata % identity	Orthology confidence [0 low, 1 high]
OS08G0489300	OPUNC08G16800	88	77	1
OS08G0489800	OPUNC08G16810	91	91	1
OS08G0490000	OPUNC08G16820	91	91	1
OS08G0490100	OPUNC08G16830	91	94	1
OS08G0490300	OPUNC08G16840	97	96	1
OS08G0490400	OPUNC08G16850	86	86	1
OS08G0490400	OPUNC08G16870	86	86	1
OS08G0490600	OPUNC08G16880	94	65	1
OS08G0490700	OPUNC08G16890	31	82	1
OS08G0490800	OPUNC05G16890	88	15	0
OS08G0490900	OPUNC08G16900	70	97	1
OS08G0490900	OPUNC08G16910	70	97	1
OS08G0491000	OPUNC08G16920	30	57	1
OS08G0491100	OPUNC08G16920	1	1	1
OS08G0491200	OPUNC08G16940	98	98	1
OS08G0491400	OPUNC02G07930	89	89	1
OS08G0491700	OPUNC08G16750	25	66	1
OS08G0492000	OPUNC08G16970	97	97	1
OS08G0492100	OPUNC08G16980	44	53	1
OS08G0492400	OPUNC08G16990	88	79	1
OS08G0492500	OPUNC08G17000	92	93	1
OS08G0493100	OPUNC08G17040	61	66	1
OS08G0493800	OPUNC08G17080	95	82	1
OS08G0493900	OPUNC08G17090	93	96	1
OS08G0494000	OPUNC08G17100	74	93	1
OS08G0494100	OPUNC08G17110	88	64	1
OS08G0494300	OPUNC08G17120	96	96	1
OS08G0494350	OPUNC08G17130	93	63	1
OS08G0494400	OPUNC08G17170	37	62	1
OS08G0495500	OPUNC08G17210	98	90	1
OS08G0495800	OPUNC08G17220	93	97	1
OS08G0496000	OPUNC08G17230	96	96	1
OS08G0496200	OPUNC08G17240	95	74	1
OS08G0496400	OPUNC08G17290	43	32	1
OS08G0496500	OPUNC08G17280	97	100	1
OS08G0496600	OPUNC08G17290	93	48	1
OS08G0496700	OPUNC03G14680	41	81	1
OS08G0496800	OPUNC08G17300	86	85	1
OS08G0496900	OPUNC08G17310	70	90	1
OS08G0497300	OPUNC08G17320	90	93	1
OS08G0497600	OPUNC08G17330	92	90	1
OS08G0497900	OPUNC08G17340	77	81	1
OS08G0498100	OPUNC08G17350	98	31	1
OS08G0499000	OPUNC08G17360	81	84	1
OS08G0499100	OPUNC08G17370	97	98	1
OS08G0499200	OPUNC08G17380	93	92	1
OS08G0499300	OPUNC08G17390	92	91	1
OS08G0499400	OPUNC08G17400	74	87	1
OS08G0499532	OPUNC09G12530	77	68	1
OS08G0499800	OPUNC08G17420	93	91	1
OS08G0499900	OPUNC08G17440	94	28	1
OS08G0499900	OPUNC08G17460	94	9	1
OS08G0500000	OPUNC08G17450	98	98	1
OS08G0500000	OPUNC08G17480	98	98	1
OS08G0500200	OPUNC08G17470	61	93	1
OS08G0500200	OPUNC08G17490	92	95	1
OS08G0500300	OPUNC08G17500	71	72	1
OS08G0500500	OPUNC08G17510	89	89	1
OS08G0500600	OPUNC08G17520	86	90	1
OS08G0500700	OPUNC08G17530	95	94	0
OS08G0500800	OPUNC08G17540	90	95	1
OS08G0501000	OPUNC08G17560	56	22	1
OS08G0501200	OPUNC08G17870	44	71	0
OS08G0501200	OPUNC08G17890	18	36	0
OS08G0501600	OPUNC08G17590	50	32	0
OS08G0501600	OPUNC08G17640	49	30	0
OS08G0502000	OPUNC08G17600	87	73	0
OS08G0502400	OPUNC08G17630	76	88	1
OS08G0502600	OPUNC08G17660	57	80	1
OS08G0502700	OPUNC08G17670	88	92	1
OS08G0502800	OPUNC08G17680	72	74	1
OS08G0503200	OPUNC08G17760	93	93	1
OS08G0503700	OPUNC08G17770	90	91	1
OS08G0503800	OPUNC08G17780	90	87	1
OS08G0504000	OPUNC08G17810	72	71	1
OS08G0504400	OPUNC08G17820	83	95	1
OS08G0504500	OPUNC08G17830	91	91	1
OS08G0504600	OPUNC08G17840	91	96	1
OS08G0504700	OPUNC08G17850	76	79	1
OS08G0504800	OPUNC08G17860	91	91	1
OS08G0505001	OPUNC08G17970	84	68	1
OS08G0505200	OPUNC08G17960	93	80	1
OS08G0505300	OPUNC08G17950	98	53	1
OS08G0505700	OPUNC08G17940	71	72	1
OS08G0505900	OPUNC08G17980	94	94	1
OS08G0506000	OPUNC08G17990	90	94	1
OS08G0506400	OPUNC08G18000	93	94	1
OS08G0506500	OPUNC08G18010	80	85	1
OS08G0506700	OPUNC08G18020	50	84	1
OS08G0507000	OPUNC08G18040	80	55	1
OS08G0507702	OPUNC08G18040	73	79	1
OS08G0508100	OPUNC08G18050	97	95	1
OS08G0508500	OPUNC08G18060	67	90	0
OS08G0508600	OPUNC08G18070	95	88	1
OS08G0508700	OPUNC08G18080	78	77	1
OS08G0508800	OPUNC08G18090	85	92	1
OS08G0508800	OPUNC08G18100	83	91	1
OS08G0509100	OPUNC08G18090	83	93	1
OS08G0509100	OPUNC08G18100	86	95	1
OS08G0509200	OPUNC08G18110	95	92	1
OS08G0509500	OPUNC08G18130	83	72	1
OS08G0509600	OPUNC08G18140	62	62	1
OS08G0510101	OPUNC08G18150	71	41	1
OS08G0510300	OPUNC08G18160	92	91	1
OS08G0510400	OPUNC08G18170	91	91	1
OS08G0510500	OPUNC08G18180	82	90	1
OS08G0510700	OPUNC08G18190	77	78	1
OS08G0510800	OPUNC08G18210	83	83	1
OS08G0510900	OPUNC08G18220	49	91	1
OS08G0511000	OPUNC08G18230	91	80	1
OS08G0511200	OPUNC08G18240	68	71	1
OS08G0511400	OPUNC08G18270	86	89	1
OS08G0511500	OPUNC03G38260	86	20	1
OS08G0511600	OPUNC08G18280	88	89	1
OS08G0511700	OPUNC08G18290	90	90	1
OS08G0511800	OPUNC08G18300	100	100	1
OS08G0511900	OPUNC08G18310	94	69	1
OS08G0512100	OPUNC08G18320	89	93	1
OS08G0512200	OPUNC08G18330	93	97	1
OS08G0512400	OPUNC08G18350	90	84	1
OS08G0512500	OPUNC08G11200	83	90	1
OS08G0512500	OPUNC08G18370	83	90	1
OS08G0512600	OPUNC08G18380	98	98	1
OS08G0512700	OPUNC08G18400	90	83	1
OS08G0512900	OPUNC08G18410	96	66	1
OS08G0513000	OPUNC08G18420	95	39	1
OS08G0513100	OPUNC08G18430	92	41	0
OS08G0513300	OPUNC08G19140	95	92	1
OS08G0513700	OPUNC08G18470	98	48	0
OS08G0514300	OPUNC06G16260	11	10	1
OS08G0514600	OPUNC08G18500	47	34	1
OS08G0515000	OPUNC08G18520	74	78	1
OS08G0515700	OPUNC08G18530	91	92	1
OS08G0515800	OPUNC08G18550	96	96	1
OS08G0515900	OPUNC08G18560	92	83	1
OS08G0516200	OPUNC08G18580	41	62	1
OS08G0516500	OPUNC08G18610	54	38	1
OS08G0516600	OPUNC08G18640	75	79	1
OS08G0516900	OPUNC08G18650	79	46	1
OS08G0517100	OPUNC05G01610	36	31	0
OS08G0517300	OPUNC08G18670	97	36	1
OS08G0517500	OPUNC08G18680	98	97	1
OS08G0517600	OPUNC08G18690	93	67	1
OS08G0517700	OPUNC08G18700	91	92	1
OS08G0517800	OPUNC08G18710	53	42	0
OS08G0517900	OPUNC08G18720	93	93	1
OS08G0517900	OPUNC08G19150	93	93	1
OS08G0518100	OPUNC08G18730	78	97	1
OS08G0518100	OPUNC08G19160	97	97	1
OS08G0518200	OPUNC08G18740	88	89	1
OS08G0518200	OPUNC08G19170	88	89	1
OS08G0518300	OPUNC07G04770	30	63	1
OS08G0518350	OPUNC08G18750	77	29	1
OS08G0518350	OPUNC08G19180	77	29	1
OS08G0519100	OPUNC02G01370	73	35	0
OS08G0519300	OPUNC10G09240	38	27	1
OS08G0519400	OPUNC08G18760	91	83	1
OS08G0519400	OPUNC08G19190	90	84	1
OS08G0519600	OPUNC08G18770	98	98	1
OS08G0519800	OPUNC08G18780	88	52	1
OS08G0519900	OPUNC08G18790	86	32	1
OS08G0520000	OPUNC08G18800	89	90	1
OS08G0520100	OPUNC08G18810	96	96	1
OS08G0520200	OPUNC08G10960	17	77	1
OS08G0520200	OPUNC08G13540	26	81	1
OS08G0520200	OPUNC08G18820	60	95	1
OS08G0520300	OPUNC08G18830	84	93	0
OS08G0520400	OPUNC08G18840	90	90	1
OS08G0520550	OPUNC08G18850	97	56	1
OS08G0520600	OPUNC08G18860	85	87	1
OS08G0520850	OPUNC08G18880	42	34	0
OS08G0520900	OPUNC08G18890	95	90	1
OS08G0521000	OPUNC08G18900	84	83	1
OS08G0521200	OPUNC08G18910	75	81	1
OS08G0521400	OPUNC08G18930	94	80	1
OS08G0521600	OPUNC08G18940	88	87	1
OS08G0521800	OPUNC08G18950	70	67	1
OS08G0522400	OPUNC08G18960	95	90	1
OS08G0522500	OPUNC08G18970	90	92	1
OS08G0522600	OPUNC08G18980	94	98	1
OS08G0522700	OPUNC08G18990	76	77	1
OS08G0523700	OPUNC08G19010	61	55	0
OS08G0523850	OPUNC08G19000	42	38	1
OS08G0524000	OPUNC08G19020	99	99	1
OS08G0524100	OPUNC08G19030	89	87	1
OS08G0524200	OPUNC08G19040	92	92	1
OS08G0524400	OPUNC08G19050	68	69	1
OS08G0524600	OPUNC08G19060	100	32	1
OS08G0524800	OPUNC08G19080	78	79	1
OS08G0524800	OPUNC08G19200	58	83	1
OS08G0525000	OPUNC08G19100	82	86	1
OS08G0525000	OPUNC08G19220	91	92	1
OS08G0525500	OPUNC08G19230	98	40	1
OS08G0525600	OPUNC08G19240	97	97	1
OS08G0525700	OPUNC08G19250	79	84	1
OS08G0525800	OPUNC08G19260	85	87	1
OS08G0526100	OPUNC08G19280	93	93	1
OS08G0526300	OPUNC08G09410	84	86	1
OS08G0526350	OPUNC08G19290	73	85	1
OS08G0526400	OPUNC08G19300	72	72	1
OS08G0526500	OPUNC08G19310	82	95	1
OS08G0526700	OPUNC08G19330	48	24	0
OS08G0527100	OPUNC08G19360	74	37	1
OS08G0527600	OPUNC08G19370	71	21	1
OS08G0527700	OPUNC04G28230	67	49	0
OS08G0527733	OPUNC04G28230	59	13	0
OS08G0527900	OPUNC08G19400	72	34	1
OS08G0528200	OPUNC08G19410	92	86	1
OS08G0528500	OPUNC08G19430	90	88	1
OS08G0528601	OPUNC08G19440	73	79	1
OS08G0528800	OPUNC08G19460	97	97	1
OS08G0528900	OPUNC08G19470	98	97	1
OS08G0529000	OPUNC08G19480	84	84	1
OS08G0529100	OPUNC08G19490	98	98	1
OS08G0529200	OPUNC08G19500	67	86	1
OS08G0529300	OPUNC08G19520	80	76	1
OS08G0529400	OPUNC08G19530	80	83	1
OS08G0529800	OPUNC08G19540	92	93	1
OS08G0530000	OPUNC08G19550	96	97	1
OS08G0530100	OPUNC08G19560	93	32	1
OS08G0530200	OPUNC08G19570	99	71	1
OS08G0530300	OPUNC08G19580	91	92	1
OS08G0530400	OPUNC08G19590	99	98	1
OS08G0530500	OPUNC08G19600	95	97	1
OS08G0531000	OPUNC08G19610	95	94	1
OS08G0531100	OPUNC08G19620	85	65	1
OS08G0531200	OPUNC08G19630	93	96	1
OS08G0531300	OPUNC08G19640	82	82	0
OS08G0531600	OPUNC08G19660	79	93	1
OS08G0531700	OPUNC08G19670	90	79	1
OS08G0531900	OPUNC08G18260	34	69	1
OS08G0532200	OPUNC08G19680	95	96	1
OS08G0532300	OPUNC08G19690	99	89	1
OS08G0532400	OPUNC08G19700	97	97	1
OS08G0532500	OPUNC08G19710	93	94	1
OS08G0532800	OPUNC08G19740	91	88	1
OS08G0532900	OPUNC08G19750	99	99	1
OS08G0533300	OPUNC08G19760	81	92	1
OS08G0533600	OPUNC08G19770	97	91	1
OS08G0534200	OPUNC08G19790	85	19	1
OS08G0534300	OPUNC08G19800	80	82	1
OS08G0534900	OPUNC08G19790	95	48	1
OS08G0534950	OPUNC08G19800	80	82	1
OS08G0535050	OPUNC10G00660	12	2	0
OS08G0535050	OPUNC10G00740	11	3	0
OS08G0535050	OPUNC10G00750	11	3	0
OS08G0535100	OPUNC08G19810	78	31	0
OS08G0535200	OPUNC08G19820	94	94	1
OS08G0535400	OPUNC08G19830	94	85	1
OS08G0535600	OPUNC08G19840	99	99	1
OS08G0535700	OPUNC08G19850	78	92	1
OS08G0535800	OPUNC08G19870	85	84	1
OS08G0536000	OPUNC08G19880	98	98	1
OS08G0536100	OPUNC08G19890	92	94	1
OS08G0536300	OPUNC08G19900	35	50	0
OS08G0536800	OPUNC08G19920	84	88	1
OS08G0537200	OPUNC03G23330	52	22	1
OS08G0537600	OPUNC08G19960	95	97	1
OS08G0537800	OPUNC08G19970	78	47	1
OS08G0537900	OPUNC08G19980	50	41	0
OS08G0538000	OPUNC08G19990	98	93	1
OS08G0538300	OPUNC08G20000	86	85	1
OS08G0538600	OPUNC08G20010	83	94	1
OS08G0538700	OPUNC08G20020	97	97	1
OS08G0538800	OPUNC08G20030	93	71	1
OS08G0539100	OPUNC08G20040	93	93	1
OS08G0539200	OPUNC08G20050	87	83	1
OS08G0539300	OPUNC08G20060	95	96	1
OS08G0539400	OPUNC08G20110	36	77	1
OS08G0539600	OPUNC08G20130	68	87	1
OS08G0539700	OPUNC08G20140	58	53	1
OS08G0539800	OPUNC08G20090	37	27	1
OS08G0539900	OPUNC08G20140	61	45	1
OS08G0540000	OPUNC08G20150	86	88	1
OS08G0540100	OPUNC08G20160	94	94	1
OS08G0540300	OPUNC08G20170	96	97	1
OS08G0540400	OPUNC08G20180	84	84	1
OS08G0540500	OPUNC08G20190	92	89	1
OS08G0540900	OPUNC08G20220	78	83	0
OS08G0541300	OPUNC08G20230	93	85	1
OS08G0541400	OPUNC08G20240	93	95	1
OS08G0541500	OPUNC08G20250	88	88	1
OS08G0541800	OPUNC08G20280	79	81	1
OS08G0542000	OPUNC08G20290	84	86	1
OS08G0542100	OPUNC08G20310	88	98	1
OS08G0542200	OPUNC08G20320	90	34	1
OS08G0542600	OPUNC08G20340	98	98	1
OS08G0542700	OPUNC08G20370	99	99	1
OS08G0542900	OPUNC08G20380	88	88	1
OS08G0543000	OPUNC08G20390	81	78	1
OS08G0543050	OPUNC08G20400	88	87	1
OS08G0543600	OPUNC08G20450	93	94	1
OS08G0543900	OPUNC08G20480	96	97	1
OS08G0544500	OPUNC08G20510	94	97	0
OS08G0544800	OPUNC08G20520	98	82	1
OS08G0544900	OPUNC08G20530	88	81	1
OS08G0545000	OPUNC08G20540	86	84	1
OS08G0545200	OPUNC08G20560	93	95	1
OS08G0545700	OPUNC08G20580	64	68	0
OS08G0545900	OPUNC08G20620	90	89	1
OS08G0546100	OPUNC08G20630	85	88	1
OS08G0546300	OPUNC08G20640	88	90	1
OS08G0546400	OPUNC08G20650	92	92	1
OS08G0546700	OPUNC08G20660	87	80	1
OS08G0546800	OPUNC08G20670	86	88	1
OS08G0546900	OPUNC08G20690	90	83	0
OS08G0547000	OPUNC08G20700	61	85	0
OS08G0547100	OPUNC08G20710	84	86	1
OS08G0547200	OPUNC08G20720	84	81	1
OS08G0547300	OPUNC08G20730	87	90	1
OS08G0547500	OPUNC08G20740	90	90	1
OS08G0547800	OPUNC08G20760	89	90	1
OS08G0547900	OPUNC08G20770	89	65	1
OS08G0548200	OPUNC08G20790	99	99	1
OS08G0548300	OPUNC08G20800	88	86	1
OS08G0548400	OPUNC08G20810	60	57	1
OS08G0548500	OPUNC08G20820	93	95	1
OS08G0548900	OPUNC08G20850	99	79	1
OS08G0549100	OPUNC08G20870	98	98	1
OS08G0549200	OPUNC08G20880	92	93	1
OS08G0549300	OPUNC08G20890	96	95	1
OS08G0549600	OPUNC08G20900	66	63	1
OS08G0549900	OPUNC08G20910	74	77	1
OS08G0550100	OPUNC08G20930	98	98	1
OS08G0550200	OPUNC08G20940	88	90	1
OS08G0550400	OPUNC08G20950	80	82	1
OS08G0550600	OPUNC08G20990	77	42	1
OS08G0550700	OPUNC08G21000	97	95	1
OS08G0551200	OPUNC08G21010	88	89	1
OS08G0551300	OPUNC08G21040	96	96	1
OS08G0551366	OPUNC08G21050	93	93	1
OS08G0551500	OPUNC08G21060	94	94	1
OS08G0552000	OPUNC08G21080	90	17	1
OS08G0552100	OPUNC08G21080	89	17	1
OS08G0552200	OPUNC08G21030	89	12	1
OS08G0552633	OPUNC08G21140	39	56	1
OS08G0552666	OPUNC08G21110	51	44	1
OS08G0552800	OPUNC08G21120	96	96	1
OS08G0552900	OPUNC08G21130	93	34	1
OS08G0553000	OPUNC08G21100	82	95	1
OS08G0553050	OPUNC08G21130	89	30	1
OS08G0553150	OPUNC08G21140	27	58	1
OS08G0553250	OPUNC08G21140	28	58	1
OS08G0553300	OPUNC08G21150	88	88	1
OS08G0553400	OPUNC08G21160	93	93	1
OS08G0553500	OPUNC08G21170	95	84	1
OS08G0553700	OPUNC08G21180	96	96	1
OS08G0553750	OPUNC08G21190	89	90	1
OS08G0553800	OPUNC08G21210	83	96	1
OS08G0554050	OPUNC08G21220	92	71	1
OS08G0554100	OPUNC08G21230	94	97	1
OS08G0554300	OPUNC08G21230	94	71	1
OS08G0554400	OPUNC08G21240	70	74	1
OS08G0554900	OPUNC08G21250	98	90	1
OS08G0555000	OPUNC08G21250	99	39	1
OS08G0555200	OPUNC08G21250	98	90	1
OS08G0555700	OPUNC08G21270	92	90	1
OS08G0555800	OPUNC08G21260	89	84	1
OS08G0556000	OPUNC08G21280	98	98	1
OS08G0556200	OPUNC08G21290	93	92	1
OS08G0556300	OPUNC08G21300	60	73	1
OS08G0556400	OPUNC08G21310	78	81	1
OS08G0556600	OPUNC08G21330	94	96	1
OS08G0556700	OPUNC08G21340	87	64	1
OS08G0556900	OPUNC08G21350	93	95	1
OS08G0557000	OPUNC08G21360	97	97	1
OS08G0557100	OPUNC08G21370	88	91	1
OS08G0557200	OPUNC08G21380	95	94	1
OS08G0557400	OPUNC08G21400	78	81	1
OS08G0557600	OPUNC08G21420	90	90	1
OS08G0557600	OPUNC12G09180	71	88	1
OS08G0557700	OPUNC08G21430	98	98	1
OS08G0557800	OPUNC08G21440	93	94	1
OS08G0557850	OPUNC09G18360	31	43	1
OS08G0557900	OPUNC08G21450	95	95	1
OS08G0558100	OPUNC08G21470	86	75	1
OS08G0558200	OPUNC08G21460	83	47	1
OS08G0558600	OPUNC08G21490	98	90	1
OS08G0558700	OPUNC08G21500	94	94	1
OS08G0558900	OPUNC08G21510	91	88	1
OS08G0559000	OPUNC08G21520	93	74	1
OS08G0559200	OPUNC08G21530	99	99	1
OS08G0559300	OPUNC08G21540	96	97	1
OS08G0559400	OPUNC08G21550	100	61	1
OS08G0559600	OPUNC08G21560	98	98	1
OS08G0559700	OPUNC08G21570	66	78	1
OS08G0559800	OPUNC08G21580	93	93	1
OS08G0559900	OPUNC08G21590	83	85	1
OS08G0560000	OPUNC08G21600	89	91	1
OS08G0560300	OPUNC08G21610	88	84	1
OS08G0560500	OPUNC08G21620	91	93	1
OS08G0560600	OPUNC08G21630	89	91	1
OS08G0560700	OPUNC08G21640	98	99	1
OS08G0560900	OPUNC03G35240	87	85	1
OS08G0561000	OPUNC05G10740	17	31	1
OS08G0561500	OPUNC08G21650	94	96	1
OS08G0561600	OPUNC08G21660	89	83	1
OS08G0561700	OPUNC08G21670	95	97	1
OS08G0561900	OPUNC08G21680	93	94	1
OS08G0562100	OPUNC08G21690	98	92	1
OS08G0562200	OPUNC08G21700	96	96	1
OS08G0562300	OPUNC08G21710	70	69	1
OS08G0562500	OPUNC08G21720	73	93	1
OS08G0562600	OPUNC08G21730	80	80	1
OS08G0562800	OPUNC08G21740	90	29	1
OS08G0563200	OPUNC08G21750	78	76	1
OS08G0563300	OPUNC08G21760	96	65	1
OS08G0563400	OPUNC08G21770	95	95	1
OS08G0563500	OPUNC08G21780	44	66	1
OS08G0564000	OPUNC08G21800	89	91	1
OS08G0564100	OPUNC08G21810	99	96	1
OS08G0564300	OPUNC08G21820	93	94	1
OS08G0564500	OPUNC08G21830	99	99	1
OS08G0564700	OPUNC08G21850	82	84	1
OS08G0564750	OPUNC08G21870	98	46	1
OS08G0564800	OPUNC08G21880	93	97	1
OS08G0564900	OPUNC06G15380	45	47	1
OS08G0565200	OPUNC08G21890	74	73	1
OS08G0565700	OPUNC08G21910	85	85	1
OS08G0565800	OPUNC08G21920	45	49	0
OS08G0565900	OPUNC08G21930	87	87	1
OS08G0566000	OPUNC08G21940	92	86	1
OS08G0566100	OPUNC08G21950	88	87	1
OS08G0566400	OPUNC08G21960	93	94	1
OS08G0566600	OPUNC08G22000	96	98	1
OS08G0566700	OPUNC08G22010	62	64	1
OS08G0566900	OPUNC08G22020	82	84	1
OS08G0567000	OPUNC08G22030	96	79	1
OS08G0567100	OPUNC08G22040	77	75	1
OS08G0567200	OPUNC08G22050	94	86	1
OS09G0101100	OPUNC09G00030	74	64	1
OS09G0101200	OPUNC12G07570	7	49	1
OS09G0101300	OPUNC09G00010	44	80	1
OS09G0101800	OPUNC09G00040	29	91	1
OS09G0101800	OPUNC10G04740	90	91	1
OS09G0102300	OPUNC09G00070	73	45	1
OS09G0103100	OPUNC09G00080	86	95	1
OS09G0103200	OPUNC09G00090	92	87	1
OS09G0103300	OPUNC03G22720	45	6	1
OS09G0103400	OPUNC09G00100	62	54	1
OS09G0103500	OPUNC09G00110	78	70	1
OS09G0103600	OPUNC09G00120	96	98	1
OS09G0103700	OPUNC09G00140	93	94	1
OS09G0103800	OPUNC09G00150	43	78	1
OS09G0104300	OPUNC09G00180	94	94	1
OS09G0104700	OPUNC09G00190	76	78	1
OS09G0106200	OPUNC09G18180	81	6	0
OS09G0106700	OPUNC12G06260	71	83	1
OS09G0108400	OPUNC09G01400	94	93	1
OS09G0109500	OPUNC09G00240	61	93	1
OS09G0109600	OPUNC09G00250	87	87	1
OS09G0109800	OPUNC09G00280	92	88	1
OS09G0110100	OPUNC09G00300	89	89	1
OS09G0110200	OPUNC09G00310	95	95	1
OS09G0110300	OPUNC09G00320	90	91	1
OS09G0110400	OPUNC09G00330	98	100	1
OS09G0111100	OPUNC09G00350	66	85	1
OS09G0111800	OPUNC04G28060	92	97	1
OS09G0112400	OPUNC09G00390	83	32	1
OS09G0114500	OPUNC09G00430	99	99	1
OS09G0114700	OPUNC09G00440	51	34	0
OS09G0115400	OPUNC09G00520	98	98	1
OS09G0115500	OPUNC09G00530	75	81	1
OS09G0115600	OPUNC09G00540	94	95	1
OS09G0115900	OPUNC09G00570	70	72	1
OS09G0116000	OPUNC09G00580	51	50	1
OS09G0116050	OPUNC09G00550	91	92	1
OS09G0116400	OPUNC09G00560	93	94	1
OS09G0116800	OPUNC09G00580	75	82	1
OS09G0121000	OPUNC09G00610	87	10	1
OS09G0121050	OPUNC09G00610	95	52	1
OS09G0121900	OPUNC01G06950	69	40	1
OS09G0122000	OPUNC09G00630	87	87	1
OS09G0122200	OPUNC12G12080	19	63	1
OS09G0123100	OPUNC09G00680	97	97	1
OS09G0123200	OPUNC09G00690	90	89	1
OS09G0123300	OPUNC09G00700	98	98	1
OS09G0123500	OPUNC02G15250	13	46	0
OS09G0124100	OPUNC02G15250	19	42	0
OS09G0124800	OPUNC02G15250	13	48	0
OS09G0125400	OPUNC09G00760	95	95	1
OS09G0125400	OPUNC09G00780	95	95	1
OS09G0125900	OPUNC09G00820	60	80	1
OS09G0126600	OPUNC09G00900	78	78	1
OS09G0127300	OPUNC09G00960	97	97	1
OS09G0127700	OPUNC09G00990	93	97	1
OS09G0127800	OPUNC09G01010	76	95	1
OS09G0127800	OPUNC12G08800	99	99	1
OS09G0128400	OPUNC09G01050	95	40	1
OS09G0128400	OPUNC12G08770	94	39	1
OS09G0128600	OPUNC09G01060	91	65	0
OS09G0128600	OPUNC12G08780	92	85	0
OS09G0129600	OPUNC09G01110	93	46	1
OS09G0129800	OPUNC09G01110	84	41	1
OS09G0130700	OPUNC09G01120	75	87	1
OS09G0130800	OPUNC09G01370	95	95	1
OS09G0131200	OPUNC09G01340	88	87	1
OS09G0132200	OPUNC09G01310	88	91	1
OS09G0132600	OPUNC09G01290	94	92	1
OS09G0132900	OPUNC09G01270	99	98	1
OS09G0133200	OPUNC09G01250	98	98	1
OS09G0133600	OPUNC09G01230	94	98	1
OS09G0133700	OPUNC09G01210	99	99	1
OS09G0133800	OPUNC09G01200	94	94	1
OS09G0134400	OPUNC09G01410	72	75	1
OS09G0134500	OPUNC09G01430	89	92	1
OS09G0135100	OPUNC12G13290	59	7	1
OS09G0135400	OPUNC09G01440	89	90	1
OS09G0135700	OPUNC09G01130	69	49	1
OS09G0135800	OPUNC09G01140	96	96	1
OS09G0237600	OPUNC09G01460	96	96	1
OS09G0240200	OPUNC09G01480	78	78	1
OS09G0240500	OPUNC09G01500	99	88	1
OS09G0241100	OPUNC09G01520	97	84	1
OS09G0241550	OPUNC09G01530	63	55	1
OS09G0242000	OPUNC09G01540	21	4	1
OS09G0242300	OPUNC09G01550	92	91	1
OS09G0242800	OPUNC09G01560	94	95	1
OS09G0243000	OPUNC03G11240	42	18	1
OS09G0243200	OPUNC09G01570	90	93	1
OS09G0244900	OPUNC09G01650	98	98	1
OS09G0245500	OPUNC09G01660	91	25	1
OS09G0246250	OPUNC09G01670	51	17	1
OS09G0246700	OPUNC09G01680	79	70	1
OS09G0247600	OPUNC09G01800	94	94	1
OS09G0247700	OPUNC09G01810	0	0	0
OS09G0248000	OPUNC09G01840	91	68	1
OS09G0248100	OPUNC09G01850	91	91	1
OS09G0248200	OPUNC09G01860	83	79	1
OS09G0248300	OPUNC09G01870	94	94	1
OS09G0249000	OPUNC09G02180	95	87	1
OS09G0249400	OPUNC09G02160	100	100	1
OS09G0249600	OPUNC09G02150	99	61	1
OS09G0249700	OPUNC09G02140	100	96	1
OS09G0249900	OPUNC09G02130	72	95	1
OS09G0250150	OPUNC09G02120	20	51	1
OS09G0250700	OPUNC09G02090	92	95	1
OS09G0250800	OPUNC09G02080	86	89	1
OS09G0251100	OPUNC09G02060	90	94	1
OS09G0251500	OPUNC09G02070	97	86	1
OS09G0251800	OPUNC09G02050	95	95	1
OS09G0252000	OPUNC09G02040	98	93	1
OS09G0252100	OPUNC09G02030	99	99	1
OS09G0252800	OPUNC09G01980	76	28	1
OS09G0253000	OPUNC09G01970	73	68	1
OS09G0254600	OPUNC09G01950	59	60	1
OS09G0254600	OPUNC09G02340	60	61	1
OS09G0255000	OPUNC09G01910	93	94	1
OS09G0255300	OPUNC09G01910	90	68	1
OS09G0255900	OPUNC09G01890	94	68	1
OS09G0255900	OPUNC09G02210	82	96	1
OS09G0256100	OPUNC09G02300	89	75	1
OS09G0256600	OPUNC09G01950	90	39	1
OS09G0256600	OPUNC09G02340	91	40	1
OS09G0256650	OPUNC09G01950	89	34	1
OS09G0256650	OPUNC09G02340	90	35	1
OS09G0256700	OPUNC09G02350	74	81	1
OS09G0257000	OPUNC09G02360	79	79	1
OS09G0257900	OPUNC09G02390	90	93	1
OS09G0258000	OPUNC09G02400	98	98	1
OS09G0258500	OPUNC09G02410	98	98	1
OS09G0258600	OPUNC09G02460	99	99	1
OS09G0258700	OPUNC09G01950	78	68	1
OS09G0258700	OPUNC09G02340	79	69	1
OS09G0259500	OPUNC09G02490	86	87	1
OS09G0260000	OPUNC09G02500	62	22	1
OS09G0261100	OPUNC09G02520	54	89	1
OS09G0261100	OPUNC09G02530	86	88	1
OS09G0261300	OPUNC09G02550	98	88	1
OS09G0262000	OPUNC09G02570	84	83	1
OS09G0264400	OPUNC09G02580	76	90	1
OS09G0266000	OPUNC09G02620	50	76	1
OS09G0266400	OPUNC09G02650	96	97	1
OS09G0266600	OPUNC09G02660	88	62	1
OS09G0267400	OPUNC09G02690	81	81	1
OS09G0267500	OPUNC09G02700	97	97	1
OS09G0267600	OPUNC09G02710	74	100	1
OS09G0267800	OPUNC09G02750	21	43	1
OS09G0268000	OPUNC11G11130	66	66	0
OS09G0268100	OPUNC07G09470	51	51	0
OS09G0270700	OPUNC09G02730	58	24	1
