Gene stable ID	Beta vulgaris subsp. vulgaris gene stable ID	% identity	Beta vulgaris subsp. vulgaris % identity	Orthology confidence [0 low, 1 high]
OS09G0543100	BVRB_004150	66.5105	66.9811	0
OS09G0543100	BVRB_6g152640	66.0422	66.1972	0
OS09G0544800	BVRB_9g213250	65.2406	64.3234	1
OS09G0544900	BVRB_008210	60.6349	62.4183	1
OS09G0545000	BVRB_6g152500	22.8537	24.9012	1
OS09G0545300	BVRB_9g213030	30.4094	45.2174	1
OS09G0545300	BVRB_9g213040	29.8246	37.7778	1
OS09G0545300	BVRB_9g213060	29.8246	37.7778	1
OS09G0545300	BVRB_9g213080	29.2398	36.4963	1
OS09G0545300	BVRB_9g213100	27.4854	34.8148	1
OS09G0545300	BVRB_9g213110	28.655	36.2963	1
OS09G0545300	BVRB_9g213120	29.2398	37.037	1
OS09G0545300	BVRB_9g213130	29.2398	37.037	1
OS09G0545300	BVRB_9g213140	30.9942	38.1295	1
OS09G0545500	BVRB_9g213030	34.058	40.8696	1
OS09G0545500	BVRB_9g213040	36.9565	37.7778	1
OS09G0545500	BVRB_9g213060	35.5072	36.2963	1
OS09G0545500	BVRB_9g213080	34.7826	35.0365	1
OS09G0545500	BVRB_9g213100	36.2319	37.037	1
OS09G0545500	BVRB_9g213110	36.2319	37.037	1
OS09G0545500	BVRB_9g213120	36.2319	37.037	1
OS09G0545500	BVRB_9g213130	35.5072	36.2963	1
OS09G0545500	BVRB_9g213140	37.6812	37.4101	1
OS09G0545700	BVRB_9g213030	35.461	43.4783	1
OS09G0545700	BVRB_9g213040	35.461	37.037	1
OS09G0545700	BVRB_9g213060	36.1702	37.7778	1
OS09G0545700	BVRB_9g213080	34.7518	35.7664	1
OS09G0545700	BVRB_9g213100	36.1702	37.7778	1
OS09G0545700	BVRB_9g213110	32.6241	34.0741	1
OS09G0545700	BVRB_9g213120	36.1702	37.7778	1
OS09G0545700	BVRB_9g213130	32.6241	34.0741	1
OS09G0545700	BVRB_9g213140	34.7518	35.2518	1
OS09G0546100	BVRB_9g213030	39.7163	48.6957	1
OS09G0546100	BVRB_9g213040	36.8794	38.5185	1
OS09G0546100	BVRB_9g213060	38.2979	40	1
OS09G0546100	BVRB_9g213080	38.2979	39.4161	1
OS09G0546100	BVRB_9g213100	37.5887	39.2593	1
OS09G0546100	BVRB_9g213110	38.2979	40	1
OS09G0546100	BVRB_9g213120	39.0071	40.7407	1
OS09G0546100	BVRB_9g213130	38.2979	40	1
OS09G0546100	BVRB_9g213140	38.2979	38.8489	1
OS09G0546200	BVRB_9g213030	38.5714	46.9565	1
OS09G0546200	BVRB_9g213040	37.1429	38.5185	1
OS09G0546200	BVRB_9g213060	38.5714	40	1
OS09G0546200	BVRB_9g213080	37.1429	37.9562	1
OS09G0546200	BVRB_9g213100	37.8571	39.2593	1
OS09G0546200	BVRB_9g213110	40	41.4815	1
OS09G0546200	BVRB_9g213120	38.5714	40	1
OS09G0546200	BVRB_9g213130	36.4286	37.7778	1
OS09G0546200	BVRB_9g213140	39.2857	39.5683	1
OS09G0546700	BVRB_9g213030	35.4167	44.3478	1
OS09G0546700	BVRB_9g213040	36.8056	39.2593	1
OS09G0546700	BVRB_9g213060	35.4167	37.7778	1
OS09G0546700	BVRB_9g213080	34.7222	36.4963	1
OS09G0546700	BVRB_9g213100	36.1111	38.5185	1
OS09G0546700	BVRB_9g213110	34.7222	37.037	1
OS09G0546700	BVRB_9g213120	35.4167	37.7778	1
OS09G0546700	BVRB_9g213130	34.7222	37.037	1
OS09G0546700	BVRB_9g213140	36.1111	37.4101	1
OS09G0546900	BVRB_9g213030	0	0	1
OS09G0546900	BVRB_9g213040	0	0	1
OS09G0546900	BVRB_9g213060	0	0	1
OS09G0546900	BVRB_9g213080	0	0	1
OS09G0546900	BVRB_9g213100	0	0	1
OS09G0546900	BVRB_9g213110	0	0	1
OS09G0546900	BVRB_9g213120	0	0	1
OS09G0546900	BVRB_9g213130	0	0	1
OS09G0546900	BVRB_9g213140	0	0	1
OS09G0547000	BVRB_9g213030	36.8794	45.2174	1
OS09G0547000	BVRB_9g213040	40.4255	42.2222	1
OS09G0547000	BVRB_9g213060	39.7163	41.4815	1
OS09G0547000	BVRB_9g213080	39.0071	40.146	1
OS09G0547000	BVRB_9g213100	41.1348	42.963	1
OS09G0547000	BVRB_9g213110	37.5887	39.2593	1
OS09G0547000	BVRB_9g213120	41.1348	42.963	1
OS09G0547000	BVRB_9g213130	39.0071	40.7407	1
OS09G0547000	BVRB_9g213140	39.7163	40.2878	1
OS09G0547033	BVRB_9g213030	36.9565	44.3478	1
OS09G0547033	BVRB_9g213040	36.2319	37.037	1
OS09G0547033	BVRB_9g213060	36.9565	37.7778	1
OS09G0547033	BVRB_9g213080	36.2319	36.4963	1
OS09G0547033	BVRB_9g213100	36.2319	37.037	1
OS09G0547033	BVRB_9g213110	33.3333	34.0741	1
OS09G0547033	BVRB_9g213120	37.6812	38.5185	1
OS09G0547033	BVRB_9g213130	32.6087	33.3333	1
OS09G0547033	BVRB_9g213140	35.5072	35.2518	1
OS09G0547100	BVRB_9g213030	32.6667	42.6087	1
OS09G0547100	BVRB_9g213040	31.3333	34.8148	1
OS09G0547100	BVRB_9g213060	35.3333	39.2593	1
OS09G0547100	BVRB_9g213080	34.6667	37.9562	1
OS09G0547100	BVRB_9g213100	35.3333	39.2593	1
OS09G0547100	BVRB_9g213110	33.3333	37.037	1
OS09G0547100	BVRB_9g213120	35.3333	39.2593	1
OS09G0547100	BVRB_9g213130	34.6667	38.5185	1
OS09G0547100	BVRB_9g213140	36	38.8489	1
OS09G0547200	BVRB_6g152420	40.126	44.5221	1
OS09G0547300	BVRB_9g212840	34.9293	37.369	1
OS09G0547500	BVRB_9g212920	61.2335	61.7778	1
OS09G0548200	BVRB_9g212820	36.7292	37.741	1
OS09G0548300	BVRB_2g039950	48.1802	50.3623	1
OS09G0548300	BVRB_2g039960	31.7158	60	1
OS09G0548300	BVRB_9g212790	44.5407	51.7103	1
OS09G0548400	BVRB_9g212750	13.6802	47.973	0
OS09G0548400	BVRB_9g212760	53.3719	53.167	0
OS09G0548600	BVRB_002530	37.8613	34.4737	1
OS09G0548600	BVRB_002550	37.8613	27.6371	1
OS09G0548600	BVRB_1g001240	41.6185	37.8947	1
OS09G0548600	BVRB_4g077040	43.6416	40.9214	1
OS09G0548600	BVRB_5g105790	42.4855	37.7892	1
OS09G0548600	BVRB_5g105800	41.9075	37.3711	1
OS09G0548600	BVRB_5g105810	42.4855	38.3812	1
OS09G0548700	BVRB_9g212750	13.447	47.973	0
OS09G0548700	BVRB_9g212760	50.7576	51.4395	0
OS09G0549300	BVRB_9g212750	12.5237	44.5946	0
OS09G0549300	BVRB_9g212760	48.3871	48.9443	0
OS09G0549400	BVRB_9g212530	19.2941	27.9863	1
OS09G0549450	BVRB_1g020990	42.0428	38.7309	0
OS09G0549450	BVRB_9g212510	39.4299	35.5841	0
OS09G0549500	BVRB_5g118550	45.6522	52.5	1
OS09G0549700	BVRB_7g161580	41.8033	38.0597	1
OS09G0549700	BVRB_9g205480	63.1148	62.6016	1
OS09G0550000	BVRB_1g023270	29.2769	24.8132	1
OS09G0550000	BVRB_9g215560	32.4515	24.8313	1
OS09G0551300	BVRB_4g090860	48.4979	48.777	1
OS09G0551600	BVRB_1g023310	59.0551	51.7241	1
OS09G0551800	BVRB_1g014480	38.126	36.7315	1
OS09G0551900	BVRB_6g135740	44.2857	9.35849	1
OS09G0552300	BVRB_6g135760	66.9834	64.5309	1
OS09G0552500	BVRB_5g114420	32.2857	31.6527	1
OS09G0552600	BVRB_5g114420	31.3559	31.0924	1
OS09G0553200	BVRB_4g096640	81.6631	80.4622	1
OS09G0553300	BVRB_3g060130	48.3696	32.2464	1
OS09G0553600	BVRB_7g174130	62.8032	73.9683	1
OS09G0553700	BVRB_4g071600	44.5993	21.9931	0
OS09G0553800	BVRB_9g219890	57.5342	31.3433	1
OS09G0553900	BVRB_1g014140	46.6591	48.5277	1
OS09G0554000	BVRB_6g136070	53.2967	32.4415	1
OS09G0554000	BVRB_9g215740	62.0879	35.9873	1
OS09G0554200	BVRB_1g014180	33.3333	36.0215	1
OS09G0554300	BVRB_6g135980	53.271	56.5757	1
OS09G0555100	BVRB_6g135980	52.7187	55.335	1
OS09G0555150	BVRB_2g038670	29.0909	33.0383	1
OS09G0555150	BVRB_2g041940	32.7273	36.8421	1
OS09G0555150	BVRB_2g042090	28.8312	35.4633	1
OS09G0555150	BVRB_2g042110	29.8701	33.3333	1
OS09G0555150	BVRB_2g042140	30.1299	35.5828	1
OS09G0555150	BVRB_2g042150	28.5714	38.0623	1
OS09G0555150	BVRB_2g042160	28.8312	33.2335	1
OS09G0555150	BVRB_2g042180	28.0519	32.2388	1
OS09G0555150	BVRB_3g057320	29.8701	35.4938	1
OS09G0555150	BVRB_3g057340	29.0909	32.8446	1
OS09G0555150	BVRB_5g105330	33.2468	38.7879	1
OS09G0555150	BVRB_5g105350	25.974	22.2717	1
OS09G0555150	BVRB_9g220870	30.9091	36.9565	1
OS09G0555200	BVRB_5g101150	35.8491	7.89474	1
OS09G0555300	BVRB_1g014390	38.8699	39.0706	1
OS09G0555500	BVRB_4g084680	50.2475	74.6324	0
OS09G0555600	BVRB_6g131660	36.4865	35.5263	1
OS09G0555700	BVRB_6g131640	47.4766	40.64	0
OS09G0555800	BVRB_016710	43.3276	53.0786	0
OS09G0555800	BVRB_3g061450	12.9983	66.9643	0
OS09G0555800	BVRB_4g084650	58.5789	55.5921	0
OS09G0556000	BVRB_3g069880	73.6527	73.6527	1
OS09G0556200	BVRB_2g030860	53.6443	48.1046	1
OS09G0556200	BVRB_8g193020	52.9155	48.2713	1
OS09G0556400	BVRB_8g193320	73.2353	46.4552	1
OS09G0556700	BVRB_2g030950	49.5256	12.6392	1
OS09G0556800	BVRB_8g192660	37.7734	38.3838	1
OS09G0557400	BVRB_2g031170	37.9464	35.124	1
OS09G0557400	BVRB_9g223270	30.3571	36.3636	1
OS09G0557700	BVRB_2g031230	58.0718	60.2326	1
OS09G0557800	BVRB_2g043980	45.1681	33.6463	1
OS09G0557800	BVRB_5g123930	60.5042	45.0704	1
OS09G0557900	BVRB_9g219040	47.619	44.4444	1
OS09G0558200	BVRB_2g041790	30.3571	30	1
OS09G0558300	BVRB_2g045250	52.4544	50.6089	0
OS09G0558300	BVRB_2g045260	49.7896	47.3965	0
OS09G0558300	BVRB_8g192330	54.979	54.5961	0
OS09G0559800	BVRB_018560	8.16327	56.338	1
OS09G0559800	BVRB_4g085370	53.0612	51.0806	1
OS09G0559800	BVRB_4g085390	53.0612	52.4194	1
OS09G0559800	BVRB_4g085410	52.6531	52.8689	1
OS09G0559800	BVRB_7g178070	59.3878	58.6694	1
OS09G0559900	BVRB_7g178000	48.1752	47.9651	1
OS09G0560000	BVRB_2g035900	36.1345	35.9618	1
OS09G0560100	BVRB_7g162940	41.5033	42.5461	1
OS09G0560300	BVRB_1g005800	77.1084	76.1905	0
OS09G0560400	BVRB_6g155310	40.107	36.0577	1
OS09G0560450	BVRB_6g132380	63.3867	61.1479	1
OS09G0560500	BVRB_7g171370	43.2692	69.2308	1
OS09G0560600	BVRB_2g047710	56.4103	56.8966	1
OS09G0560700	BVRB_7g165590	59.5679	63.2787	1
OS09G0560700	BVRB_7g165600	59.5679	63.2787	1
OS09G0560800	BVRB_7g165590	57.6803	60.3279	1
OS09G0560800	BVRB_7g165600	58.6207	61.3115	1
OS09G0560850	BVRB_6g132340	18.9329	45.082	0
OS09G0560850	BVRB_7g162560	24.4406	49.4774	0
OS09G0560900	BVRB_6g132240	56.0563	53.6388	0
OS09G0561450	BVRB_1g011150	25.875	30.8955	1
OS09G0561450	BVRB_3g058140	26.375	30.6686	1
OS09G0561450	BVRB_4g075030	17.75	46.7105	1
OS09G0561450	BVRB_4g075370	28.5	31.5353	1
OS09G0561450	BVRB_4g075400	32.75	34.8404	1
OS09G0561450	BVRB_4g075430	28.375	37.031	1
OS09G0561450	BVRB_4g075440	26.875	30.0279	1
OS09G0561450	BVRB_4g075450	30	32.2148	1
OS09G0561450	BVRB_4g075460	26.5	30.1994	1
OS09G0561450	BVRB_4g075470	31.25	33.1126	1
OS09G0561450	BVRB_4g075550	32	33.8177	1
OS09G0561450	BVRB_4g075560	26.125	32.1045	1
OS09G0561450	BVRB_4g075570	33.25	36.1413	1
OS09G0561450	BVRB_4g075600	31.625	36.6136	1
OS09G0561450	BVRB_4g075610	32.375	35.1902	1
OS09G0561450	BVRB_4g075620	32.5	35.3261	1
OS09G0561450	BVRB_4g080890	30	35.8209	1
OS09G0561450	BVRB_4g080900	29.75	33.0556	1
OS09G0561450	BVRB_4g080910	17.125	42.5466	1
OS09G0561450	BVRB_5g125530	30.625	27.3743	1
OS09G0561450	BVRB_6g141530	25.875	30.3075	1
OS09G0561450	BVRB_8g197770	29.625	33.1933	1
OS09G0561450	BVRB_8g197780	21.625	29.6233	1
OS09G0561450	BVRB_9g223170	28	35.8974	1
OS09G0561450	BVRB_9g223180	22.875	27.6018	1
OS09G0561500	BVRB_1g011150	38.7409	23.8806	1
OS09G0561500	BVRB_3g058140	32.6877	19.6221	1
OS09G0561500	BVRB_4g075030	34.3826	46.7105	1
OS09G0561500	BVRB_4g075370	35.3511	20.1936	1
OS09G0561500	BVRB_4g075400	44.3099	24.3351	1
OS09G0561500	BVRB_4g075430	43.0993	29.0375	1
OS09G0561500	BVRB_4g075440	33.1719	19.1341	1
OS09G0561500	BVRB_4g075450	37.046	20.5369	1
OS09G0561500	BVRB_4g075460	30.9927	18.2336	1
OS09G0561500	BVRB_4g075470	40.4358	22.1192	1
OS09G0561500	BVRB_4g075550	42.1307	22.9855	1
OS09G0561500	BVRB_4g075560	30.0242	19.0476	1
OS09G0561500	BVRB_4g075570	45.2785	25.4076	1
OS09G0561500	BVRB_4g075600	43.8257	26.1939	1
OS09G0561500	BVRB_4g075610	44.0678	24.7283	1
OS09G0561500	BVRB_4g075620	43.8257	24.5924	1
OS09G0561500	BVRB_4g080890	45.0363	27.7612	1
OS09G0561500	BVRB_4g080900	42.8571	24.5833	1
OS09G0561500	BVRB_4g080910	33.1719	42.5466	1
OS09G0561500	BVRB_5g125530	45.0363	20.7821	1
OS09G0561500	BVRB_6g141530	32.4455	19.6193	1
OS09G0561500	BVRB_8g197770	39.9516	23.1092	1
OS09G0561500	BVRB_8g197780	23.4867	16.6096	1
OS09G0561500	BVRB_9g223170	44.7942	29.6474	1
OS09G0561500	BVRB_9g223180	31.2349	19.457	1
OS09G0561600	BVRB_1g011150	28.0556	30.1493	1
OS09G0561600	BVRB_3g058140	27.9167	29.2151	1
OS09G0561600	BVRB_4g075030	19.4444	46.0526	1
OS09G0561600	BVRB_4g075370	30	29.8755	1
OS09G0561600	BVRB_4g075400	34.7222	33.2447	1
OS09G0561600	BVRB_4g075430	29.8611	35.0734	1
OS09G0561600	BVRB_4g075440	29.7222	29.8883	1
OS09G0561600	BVRB_4g075450	31.3889	30.3356	1
OS09G0561600	BVRB_4g075460	26.8056	27.4929	1
OS09G0561600	BVRB_4g075470	32.7778	31.2583	1
OS09G0561600	BVRB_4g075550	34.0278	32.3646	1
OS09G0561600	BVRB_4g075560	26.5278	29.3395	1
OS09G0561600	BVRB_4g075570	36.5278	35.7337	1
OS09G0561600	BVRB_4g075600	34.8611	36.3242	1
OS09G0561600	BVRB_4g075610	34.7222	33.9674	1
OS09G0561600	BVRB_4g075620	34.7222	33.9674	1
OS09G0561600	BVRB_4g080890	33.0556	35.5224	1
OS09G0561600	BVRB_4g080900	34.5833	34.5833	1
OS09G0561600	BVRB_4g080910	18.0556	40.3727	1
OS09G0561600	BVRB_5g125530	32.3611	26.0335	1
OS09G0561600	BVRB_6g141530	27.7778	29.2826	1
OS09G0561600	BVRB_8g197770	31.6667	31.9328	1
OS09G0561600	BVRB_8g197780	22.5	27.7397	1
OS09G0561600	BVRB_9g223170	30.6944	35.4167	1
OS09G0561600	BVRB_9g223180	25	27.1493	1
OS09G0562600	BVRB_1g011150	25.5611	30.597	1
OS09G0562600	BVRB_3g058140	25.8105	30.0872	1
OS09G0562600	BVRB_4g075030	18.0798	47.6974	1
OS09G0562600	BVRB_4g075370	27.4314	30.4288	1
OS09G0562600	BVRB_4g075400	31.7955	33.9096	1
OS09G0562600	BVRB_4g075430	28.0549	36.7047	1
OS09G0562600	BVRB_4g075440	26.5586	29.7486	1
OS09G0562600	BVRB_4g075450	28.9277	31.1409	1
OS09G0562600	BVRB_4g075460	24.9377	28.49	1
OS09G0562600	BVRB_4g075470	30.0499	31.9205	1
OS09G0562600	BVRB_4g075550	30.0499	31.8362	1
OS09G0562600	BVRB_4g075560	23.5661	29.0323	1
OS09G0562600	BVRB_4g075570	30.798	33.5598	1
OS09G0562600	BVRB_4g075600	30.2993	35.1664	1
OS09G0562600	BVRB_4g075610	30.0499	32.7446	1
OS09G0562600	BVRB_4g075620	29.9252	32.6087	1
OS09G0562600	BVRB_4g080890	28.803	34.4776	1
OS09G0562600	BVRB_4g080900	29.9252	33.3333	1
OS09G0562600	BVRB_4g080910	17.7057	44.0994	1
OS09G0562600	BVRB_5g125530	32.0449	28.7151	1
OS09G0562600	BVRB_6g141530	24.813	29.1362	1
OS09G0562600	BVRB_8g197770	30.1746	33.8936	1
OS09G0562600	BVRB_8g197780	20.4489	28.0822	1
OS09G0562600	BVRB_9g223170	29.3017	37.6603	1
OS09G0562600	BVRB_9g223180	24.4389	29.5626	1
OS09G0563200	BVRB_1g012350	70.744	69.603	1
OS09G0563250	BVRB_6g132210	51.7143	49.3861	1
OS09G0563300	BVRB_6g156500	57.3427	23.9067	0
OS09G0565200	BVRB_7g177110	50	53.6667	1
OS09G0565400	BVRB_6g147140	20.1681	40.2685	1
OS09G0565400	BVRB_6g147190	47.7311	42.0118	1
OS09G0565450	BVRB_6g143870	49.8316	7.71235	1
OS09G0565500	BVRB_6g143870	41.0575	13.7572	1
OS09G0565600	BVRB_7g160330	70.7317	71.5069	1
OS09G0565700	BVRB_9g211170	70.5736	65.0575	1
OS09G0566050	BVRB_9g211170	69.0418	64.5977	1
OS09G0566100	BVRB_7g160230	27.3152	28.4323	1
OS09G0566550	BVRB_7g160290	60.8522	55.5286	1
OS09G0567300	BVRB_7g159920	77.4713	77.8291	1
OS09G0567366	BVRB_7g176410	72.7273	56.6802	1
OS09G0567700	BVRB_7g176310	68.5128	62.3716	1
OS09G0567800	BVRB_7g159800	30.4	10.4972	1
OS09G0567900	BVRB_7g159760	67.0623	65.5072	1
OS09G0568000	BVRB_4g093910	47.2527	45.5508	1
OS09G0568200	BVRB_7g176050	54.2857	37.0732	1
OS09G0568400	BVRB_7g159210	50	56.4103	1
OS09G0568800	BVRB_9g217190	72.2222	68.4211	1
OS09G0568900	BVRB_7g176000	45.122	31.8966	1
OS09G0569100	BVRB_2g033450	54.3081	54.4503	1
OS09G0569200	BVRB_1g004720	67.5422	62.7178	1
OS09G0569200	BVRB_1g004730	65.666	49.7866	1
OS09G0569300	BVRB_3g055170	57.1429	34.5133	1
OS09G0569400	BVRB_3g055200	73.0352	73.0352	1
OS09G0569450	BVRB_8g188000	48.3517	37.2881	1
OS09G0569800	BVRB_1g004560	30.4196	32.9545	1
OS09G0569800	BVRB_1g004570	30.7692	36.5651	1
OS09G0569800	BVRB_1g004590	33.7995	36.2047	1
OS09G0569800	BVRB_1g004600	32.7506	35.3904	1
OS09G0569800	BVRB_1g004610	38.2284	39.5181	1
OS09G0569800	BVRB_3g055100	30.5361	28.7912	1
OS09G0570000	BVRB_1g004560	48.3333	21.9697	1
OS09G0570000	BVRB_1g004570	51.1111	25.4848	1
OS09G0570000	BVRB_1g004590	54.4444	24.4694	1
OS09G0570000	BVRB_1g004600	51.9444	23.5516	1
OS09G0570000	BVRB_1g004610	58.8889	25.5422	1
OS09G0570000	BVRB_3g055100	46.9444	18.5714	1
OS09G0570200	BVRB_3g055090	37.2007	29.0647	1
OS09G0570400	BVRB_1g004490	63.1134	60.4538	1
OS09G0570500	BVRB_4g093780	43.0155	22.8235	1
OS09G0570500	BVRB_9g225340	32.5942	17.7966	1
OS09G0570600	BVRB_2g030760	35.8064	11.5625	1
OS09G0570800	BVRB_7g161250	47.5936	47.4667	1
OS09G0570850	BVRB_9g225370	42.7632	26.6393	1
OS09G0570900	BVRB_7g179020	54.0984	56.068	1
OS09G0571000	BVRB_9g205850	20.625	18.75	1
OS09G0571200	BVRB_3g053670	37.931	42.8016	1
OS09G0571200	BVRB_3g053680	40	40.9894	1
OS09G0571400	BVRB_4g095580	80.4469	81.8182	0
OS09G0571500	BVRB_5g120870	48.4556	46.1397	1
OS09G0571700	BVRB_3g049280	48.0916	44.3662	1
OS09G0571700	BVRB_5g121050	51.145	50	1
OS09G0572100	BVRB_1g001490	39.7183	33.5714	1
OS09G0572100	BVRB_9g205340	36.6197	29.8851	1
OS09G0572200	BVRB_8g199750	53.1557	55.0872	1
OS09G0572200	BVRB_9g205390	56.3815	53.8874	1
OS09G0572400	BVRB_9g205460	83.6522	80.8403	0
OS09G0572600	BVRB_4g091540	44.8687	48.9583	1
OS09G0572600	BVRB_8g200400	53.222	30.7586	1
OS09G0572700	BVRB_4g092720	27.907	21.8182	1
OS09G0572800	BVRB_8g180850	29.9401	29.5858	1
OS09G0572900	BVRB_1g017160	73.9617	75.2846	1
OS09G0572900	BVRB_5g126620	64.6965	67.1642	1
OS09G0573100	BVRB_5g106370	52.2523	51.1013	1
OS09G0573150	BVRB_5g125750	33.871	6.79612	1
OS09G0573200	BVRB_1g016850	45.7792	46.5347	1
OS10G0100300	BVRB_9g217930	46.6801	38.4106	0
OS10G0100500	BVRB_7g173960	40.1973	38.4888	1
OS10G0100700	BVRB_7g172100	84.984	85.2564	1
OS10G0100700	BVRB_9g220800	54.6326	29.5337	1
OS10G0101000	BVRB_8g201450	47.9705	49.1184	1
OS10G0101000	BVRB_8g201470	49.0775	50.5703	1
OS10G0101100	BVRB_1g014840	39.1304	50.4202	0
OS10G0101100	BVRB_1g018330	40	40.4396	0
OS10G0101100	BVRB_3g069760	14.1304	33.1633	0
OS10G0101100	BVRB_3g069770	33.4783	42.6593	0
OS10G0101100	BVRB_3g069810	26.7391	37.6147	0
OS10G0101100	BVRB_6g148390	20.6522	43.9815	0
OS10G0101100	BVRB_6g148410	10.4348	47.5248	0
OS10G0101100	BVRB_8g181870	39.3478	39.2625	0
OS10G0101100	BVRB_9g222780	44.1304	42.7368	0
OS10G0101200	BVRB_1g014840	32.2034	42.577	0
OS10G0101200	BVRB_1g018330	37.5	38.9011	0
OS10G0101200	BVRB_3g069760	12.5	30.102	0
OS10G0101200	BVRB_3g069770	31.5678	41.2742	0
OS10G0101200	BVRB_3g069810	25.6356	37.0031	0
OS10G0101200	BVRB_6g148390	19.2797	42.1296	0
OS10G0101200	BVRB_6g148410	9.74576	45.5446	0
OS10G0101200	BVRB_8g181870	38.5593	39.4794	0
OS10G0101200	BVRB_9g222780	38.5593	38.3158	0
OS10G0102400	BVRB_6g128400	40.4459	28.4753	1
OS10G0102900	BVRB_1g014740	53.753	57.0694	0
OS10G0103800	BVRB_1g021710	62.4294	65.9701	1
OS10G0103800	BVRB_8g183940	22.3164	61.7188	1
OS10G0103800	BVRB_9g222670	57.9096	60.8309	1
OS10G0104500	BVRB_4g071860	77.0833	77.5681	1
OS10G0104700	BVRB_4g079510	39.7094	42.3773	1
OS10G0104800	BVRB_6g137450	53.5211	48.7961	1
OS10G0104800	BVRB_9g217590	48.5915	52.2727	1
OS10G0104900	BVRB_003270	57.3892	28.0048	1
OS10G0104900	BVRB_4g071490	62.8079	29.3779	1
OS10G0104900	BVRB_7g164870	26.1084	31.5476	1
OS10G0105400	BVRB_3g069010	50.3676	32.2353	1
OS10G0107000	BVRB_7g157330	38.0531	42.2951	0
OS10G0109300	BVRB_7g157330	41.0714	45.2459	0
OS10G0109600	BVRB_4g071560	53.9877	53.3333	1
OS10G0112600	BVRB_9g224040	79.6581	78.7162	1
OS10G0112600	BVRB_9g224060	79.4872	78.4148	1
OS10G0113000	BVRB_6g155980	50.1558	48.7879	0
OS10G0113100	BVRB_6g155980	48.7578	47.5758	0
OS10G0113375	BVRB_6g155980	41.4966	18.4848	0
OS10G0113900	BVRB_6g155980	50.303	50.303	0
OS10G0114300	BVRB_6g155980	50.5848	52.4242	0
OS10G0114400	BVRB_6g131900	55.6757	58.3019	1
OS10G0114500	BVRB_8g201220	36.6569	44.6429	1
OS10G0115200	BVRB_8g201220	36.6569	44.6429	1
OS10G0115500	BVRB_8g201220	36.1516	44.2857	1
OS10G0116300	BVRB_9g204590	44.5545	32.8467	1
OS10G0116300	BVRB_9g204600	45.5446	33.8235	1
OS10G0116300	BVRB_9g204610	45.5446	33.8235	1
OS10G0116800	BVRB_4g082720	9.25373	37.3494	0
OS10G0117000	BVRB_4g083130	44.7761	17.6991	1
OS10G0119300	BVRB_5g108090	75.7794	23.9032	1
OS10G0120300	BVRB_1g006210	34.4282	29.7582	1
OS10G0120300	BVRB_3g052880	32.8467	27.8064	1
OS10G0120300	BVRB_3g053010	31.7518	18.0498	1
OS10G0120300	BVRB_3g053030	32.1168	19.2701	1
OS10G0120300	BVRB_3g057080	31.6302	26.0782	1
OS10G0120300	BVRB_3g057110	32.8467	26.6272	1
OS10G0120300	BVRB_4g088220	32.7251	27.421	1
OS10G0122000	BVRB_1g005540	32.1138	33.9785	0
OS10G0122000	BVRB_6g133890	36.9919	38.8889	0
OS10G0122600	BVRB_6g129320	51.458	52.7241	1
OS10G0122600	BVRB_9g217120	56.0892	56.4767	1
OS10G0124000	BVRB_8g194640	85.7143	84.375	1
OS10G0126100	BVRB_016860	11.7409	49.5727	1
OS10G0126100	BVRB_4g077910	29.9595	37	1
OS10G0127700	BVRB_5g110960	57.8192	58.4058	1
OS10G0129200	BVRB_4g091090	22.6115	13.7864	1
OS10G0135200	BVRB_1g012440	61.2245	62.8743	1
OS10G0135200	BVRB_6g139160	62.0991	63.3929	1
OS10G0135600	BVRB_2g026770	61.7886	56.2963	0
OS10G0135600	BVRB_5g117780	58.8076	62	0
OS10G0138100	BVRB_7g171560	55.9647	55.8824	0
OS10G0139700	BVRB_1g001290	31.8868	38.322	0
OS10G0139700	BVRB_3g057000	40.1887	41.7647	0
OS10G0139700	BVRB_6g131850	43.0189	44.186	0
OS10G0139700	BVRB_6g131860	43.3962	44.4015	0
OS10G0139700	BVRB_6g137960	19.8113	40.3846	0
OS10G0139700	BVRB_6g137970	36.9811	41.2632	0
OS10G0140200	BVRB_6g130460	64.741	63.6008	1
OS10G0141400	BVRB_6g130470	47.2222	38.0597	0
OS10G0142100	BVRB_5g100310	45.5128	33.6493	1
OS10G0142900	BVRB_5g105260	0	0	0
OS10G0142900	BVRB_5g105270	36.7347	15.4839	0
OS10G0144700	BVRB_1g019600	32.3475	35.8607	1
OS10G0144700	BVRB_9g222320	33.2717	36.0721	1
OS10G0144700	BVRB_9g222520	31.6081	37.0933	1
OS10G0146200	BVRB_1g016470	40.8108	32.5431	1
OS10G0146200	BVRB_6g130520	45.4054	53.3333	1
OS10G0146200	BVRB_9g214310	45.9459	48.8506	1
OS10G0147250	BVRB_7g164410	35.9485	39.5619	1
OS10G0147400	BVRB_9g214340	68.9214	76.1616	1
OS10G0147900	BVRB_6g130580	50	47.5504	1
OS10G0147900	BVRB_9g214360	50.1515	50.5344	1
OS10G0148100	BVRB_9g214580	29.8893	17.382	1
OS10G0148400	BVRB_1g001540	40.1447	38.342	1
OS10G0148400	BVRB_1g001550	39.783	38.3275	1
OS10G0148400	BVRB_1g001560	37.613	35.9862	1
OS10G0148700	BVRB_9g214580	29.2359	18.8841	1
