Gene stable ID	Oryza meridionalis gene stable ID	% identity	Oryza meridionalis % identity	Orthology confidence [0 low, 1 high]
OS08G0164100	OMERI08G04090	95	95	0
OS08G0164300	OMERI08G04110	83	36	1
OS08G0165800	OMERI07G18940	41	17	1
OS08G0167000	OMERI08G04160	94	94	1
OS08G0167249	OMERI08G04170	100	100	1
OS08G0167400	OMERI08G04190	98	91	1
OS08G0167500	OMERI08G04200	100	100	1
OS08G0168400	OMERI08G04220	89	17	1
OS08G0168700	OMERI08G04230	78	88	1
OS08G0169300	OMERI08G04250	84	67	1
OS08G0169400	OMERI03G10420	3	7	1
OS08G0169600	OMERI08G04270	99	59	0
OS08G0169700	OMERI08G04280	98	76	1
OS08G0169800	OMERI08G04290	97	97	0
OS08G0170100	OMERI08G04340	43	78	0
OS08G0170200	OMERI08G04340	0	2	0
OS08G0170700	OMERI08G04330	91	38	1
OS08G0170800	OMERI07G21870	29	47	1
OS08G0170900	OMERI08G04350	100	100	1
OS08G0171000	OMERI08G04360	98	99	1
OS08G0171333	OMERI08G04390	84	68	1
OS08G0171600	OMERI08G04400	98	36	1
OS08G0171700	OMERI08G04410	97	98	1
OS08G0171800	OMERI08G04420	81	72	1
OS08G0172200	OMERI01G29050	97	33	0
OS08G0172800	OMERI08G04480	97	97	1
OS08G0174300	OMERI08G04520	65	69	1
OS08G0174500	OMERI08G04530	86	87	1
OS08G0174700	OMERI08G04540	96	100	1
OS08G0174900	OMERI08G04550	100	99	1
OS08G0175000	OMERI08G04560	89	90	0
OS08G0175300	OMERI08G04580	94	55	1
OS08G0175600	OMERI08G04590	0	0	0
OS08G0176633	OMERI11G08140	15	33	0
OS08G0176900	OMERI08G04650	93	81	1
OS08G0177300	OMERI08G04670	94	59	1
OS08G0177500	OMERI08G04680	96	94	1
OS08G0177600	OMERI08G04700	86	79	1
OS08G0177700	OMERI08G04710	90	98	1
OS08G0177800	OMERI08G04720	83	88	1
OS08G0178100	OMERI08G04730	92	94	1
OS08G0178200	OMERI08G04740	98	99	1
OS08G0178300	OMERI08G04750	98	93	1
OS08G0178500	OMERI08G04760	77	72	1
OS08G0178650	OMERI08G04770	89	93	1
OS08G0178700	OMERI08G04780	99	92	1
OS08G0178800	OMERI08G04790	42	81	1
OS08G0179000	OMERI08G04800	94	30	1
OS08G0179400	OMERI08G04810	94	68	1
OS08G0179900	OMERI08G04820	93	95	1
OS08G0180000	OMERI08G04830	99	99	1
OS08G0180100	OMERI08G04840	98	24	1
OS08G0180300	OMERI08G04850	95	96	1
OS08G0180400	OMERI08G04860	99	28	1
OS08G0180950	OMERI08G04880	97	97	1
OS08G0182400	OMERI04G04170	31	47	0
OS08G0183900	OMERI02G34780	30	8	0
OS08G0185300	OMERI04G04170	32	48	0
OS08G0188900	OMERI08G04910	97	97	1
OS08G0189100	OMERI08G04920	86	46	1
OS08G0189300	OMERI08G04930	100	100	1
OS08G0189400	OMERI08G04960	89	83	1
OS08G0189400	OMERI08G04970	89	96	1
OS08G0189500	OMERI08G04990	83	98	1
OS08G0189900	OMERI08G05010	98	99	1
OS08G0190200	OMERI08G05050	95	96	0
OS08G0190300	OMERI08G05060	49	46	1
OS08G0191000	OMERI06G14950	100	100	1
OS08G0191200	OMERI06G14930	98	98	1
OS08G0191300	OMERI06G14920	46	40	1
OS08G0191433	OMERI08G05080	96	93	0
OS08G0191600	OMERI08G05090	100	100	1
OS08G0191700	OMERI08G05100	100	100	1
OS08G0191800	OMERI08G05110	76	75	1
OS08G0191900	OMERI08G05120	99	98	1
OS08G0192100	OMERI08G05140	87	97	1
OS08G0192400	OMERI08G05150	99	98	1
OS08G0192800	OMERI08G05220	92	95	1
OS08G0192900	OMERI08G05230	97	97	1
OS08G0193000	OMERI08G05240	92	94	1
OS08G0193200	OMERI08G05290	85	25	0
OS08G0193300	OMERI08G05300	83	86	1
OS08G0193600	OMERI11G03950	8	14	1
OS08G0193900	OMERI08G05310	64	53	0
OS08G0194000	OMERI08G05340	42	18	1
OS08G0194350	OMERI08G05370	99	99	1
OS08G0194900	OMERI08G05390	95	94	1
OS08G0195000	OMERI08G05410	62	81	1
OS08G0195400	OMERI08G05430	55	76	1
OS08G0195800	OMERI08G05470	96	32	0
OS08G0196700	OMERI08G05500	94	95	1
OS08G0197000	OMERI08G05510	97	20	1
OS08G0197400	OMERI08G05520	98	31	1
OS08G0197700	OMERI05G15090	86	90	1
OS08G0197900	OMERI08G05530	9	23	0
OS08G0198100	OMERI08G05600	8	34	0
OS08G0198200	OMERI08G05580	63	25	1
OS08G0198300	OMERI08G05590	78	83	1
OS08G0199300	OMERI08G05650	100	99	0
OS08G0199400	OMERI08G05660	98	98	1
OS08G0200100	OMERI08G05670	99	99	1
OS08G0200500	OMERI04G15180	74	98	1
OS08G0200500	OMERI08G05690	98	98	1
OS08G0200600	OMERI08G05700	74	90	0
OS08G0201100	OMERI08G05720	67	60	0
OS08G0201500	OMERI12G01610	34	55	0
OS08G0203600	OMERI08G05850	97	25	1
OS08G0203700	OMERI08G05820	64	72	0
OS08G0203700	OMERI08G05830	61	72	0
OS08G0203800	OMERI08G05860	87	88	1
OS08G0203900	OMERI08G05890	98	98	1
OS08G0204632	OMERI08G05930	58	91	0
OS08G0204800	OMERI08G05940	99	99	1
OS08G0205000	OMERI08G05960	42	71	1
OS08G0205150	OMERI08G05980	73	81	0
OS08G0205200	OMERI08G05990	94	53	0
OS08G0205300	OMERI08G06010	95	47	1
OS08G0205400	OMERI08G06020	99	99	1
OS08G0205500	OMERI08G06030	80	82	0
OS08G0205800	OMERI08G06040	61	85	1
OS08G0205900	OMERI08G06050	99	78	1
OS08G0206500	OMERI08G06080	71	80	1
OS08G0206600	OMERI08G06090	99	99	1
OS08G0206700	OMERI08G06100	98	37	1
OS08G0206900	OMERI08G06110	98	89	1
OS08G0206950	OMERI08G06120	85	66	0
OS08G0207500	OMERI08G06130	97	89	1
OS08G0207600	OMERI08G06140	98	100	0
OS08G0207800	OMERI08G06160	98	98	1
OS08G0208200	OMERI08G06180	99	39	1
OS08G0208300	OMERI08G06190	92	88	0
OS08G0208300	OMERI10G01780	92	88	0
OS08G0213200	OMERI08G06230	98	97	1
OS08G0216900	OMERI08G06230	96	98	1
OS08G0217050	OMERI07G06280	39	22	1
OS08G0223900	OMERI08G06270	87	100	1
OS08G0224100	OMERI08G06280	99	99	1
OS08G0224200	OMERI08G06290	100	98	1
OS08G0224300	OMERI08G06300	92	83	1
OS08G0224500	OMERI08G06310	97	97	1
OS08G0224700	OMERI08G06320	98	98	1
OS08G0224800	OMERI08G06330	99	73	1
OS08G0225000	OMERI08G06340	69	49	1
OS08G0225100	OMERI08G06350	99	70	1
OS08G0225900	OMERI01G14690	19	31	0
OS08G0225900	OMERI05G13810	22	63	0
OS08G0225900	OMERI07G23670	12	65	0
OS08G0226100	OMERI08G06440	25	14	0
OS08G0226166	OMERI08G06390	94	35	1
OS08G0226300	OMERI08G06390	91	57	1
OS08G0226400	OMERI08G06380	82	82	1
OS08G0226400	OMERI08G06400	82	43	1
OS08G0226800	OMERI08G06420	46	54	0
OS08G0227100	OMERI08G06460	57	19	0
OS08G0227200	OMERI08G06460	55	17	0
OS08G0228200	OMERI08G06570	82	90	1
OS08G0229601	OMERI01G04140	62	38	1
OS08G0230000	OMERI08G06630	78	70	0
OS08G0230100	OMERI08G06640	6	4	1
OS08G0230200	OMERI08G06650	99	100	1
OS08G0230300	OMERI08G06660	89	75	0
OS08G0230500	OMERI08G06680	97	99	1
OS08G0230600	OMERI08G06690	99	99	1
OS08G0230800	OMERI08G06710	89	52	0
OS08G0231400	OMERI08G06720	100	100	1
OS08G0234000	OMERI08G06830	100	100	1
OS08G0234400	OMERI12G09790	54	45	1
OS08G0235800	OMERI08G06880	83	94	1
OS08G0236400	OMERI08G06900	81	68	1
OS08G0236700	OMERI08G06950	80	78	1
OS08G0237200	OMERI01G34200	99	99	1
OS08G0238500	OMERI08G06890	3	5	1
OS08G0239300	OMERI08G06980	80	43	1
OS08G0239900	OMERI08G07000	83	79	0
OS08G0240566	OMERI08G07040	85	42	0
OS08G0240600	OMERI08G07060	99	99	1
OS08G0240800	OMERI08G07070	93	99	1
OS08G0241300	OMERI08G07080	95	96	1
OS08G0241400	OMERI08G07090	90	88	1
OS08G0241600	OMERI08G07110	91	85	1
OS08G0241800	OMERI08G07120	97	32	1
OS08G0242700	OMERI03G18480	77	46	1
OS08G0242800	OMERI03G18460	82	83	1
OS08G0242900	OMERI03G18470	95	89	1
OS08G0243100	OMERI07G12410	99	99	1
OS08G0243500	OMERI07G12420	67	84	1
OS08G0243600	OMERI07G12430	92	77	1
OS08G0243866	OMERI07G12460	93	50	0
OS08G0243900	OMERI07G12470	99	99	1
OS08G0244100	OMERI07G12480	95	94	0
OS08G0244400	OMERI07G12490	86	73	0
OS08G0245200	OMERI07G12510	98	98	0
OS08G0245400	OMERI07G12520	98	100	1
OS08G0246300	OMERI11G11830	5	24	0
OS08G0246400	OMERI08G07140	49	43	0
OS08G0246500	OMERI08G07150	59	49	1
OS08G0247600	OMERI08G07190	64	6	1
OS08G0248000	OMERI06G09870	21	65	1
OS08G0248700	OMERI10G01610	91	90	1
OS08G0248800	OMERI10G01600	98	99	1
OS08G0248900	OMERI10G01590	92	99	1
OS08G0249000	OMERI06G12450	18	12	0
OS08G0249100	OMERI10G01570	99	99	1
OS08G0254200	OMERI08G05270	47	59	1
OS08G0254300	OMERI08G07200	79	80	1
OS08G0254500	OMERI08G07210	94	93	0
OS08G0254600	OMERI08G07220	96	96	0
OS08G0254900	OMERI08G07230	86	81	1
OS08G0256000	OMERI08G07330	98	98	0
OS08G0256100	OMERI08G07350	86	91	1
OS08G0256300	OMERI07G06250	66	30	1
OS08G0256700	OMERI08G07360	86	86	1
OS08G0256750	OMERI08G07370	39	36	1
OS08G0258200	OMERI08G07400	99	99	1
OS08G0258600	OMERI09G01050	89	65	1
OS08G0259100	OMERI01G16200	28	55	1
OS08G0260000	OMERI08G07430	33	39	1
OS08G0260600	OMERI08G07480	98	98	1
OS08G0261100	OMERI08G07520	99	99	1
OS08G0265500	OMERI08G07530	99	36	1
OS08G0266200	OMERI08G07540	100	100	1
OS08G0266300	OMERI08G07550	81	81	0
OS08G0266400	OMERI08G07560	94	93	1
OS08G0266600	OMERI08G07570	97	98	1
OS08G0266700	OMERI08G07580	95	93	1
OS08G0267300	OMERI08G07620	90	91	1
OS08G0267800	OMERI08G07640	77	74	1
OS08G0267800	OMERI08G07670	43	95	1
OS08G0268000	OMERI04G11970	32	24	0
OS08G0268900	OMERI08G07700	88	16	0
OS08G0269000	OMERI08G07710	77	64	1
OS08G0269500	OMERI08G07720	98	98	1
OS08G0269600	OMERI08G07740	64	46	1
OS08G0269800	OMERI08G07730	79	39	1
OS08G0270200	OMERI08G07770	85	96	0
OS08G0270800	OMERI10G00060	94	95	1
OS08G0270900	OMERI10G00050	96	38	1
OS08G0271600	OMERI04G03050	95	38	1
OS08G0272000	OMERI10G00040	98	96	1
OS08G0277900	OMERI11G17310	72	89	1
OS08G0280100	OMERI08G07810	95	97	1
OS08G0280200	OMERI08G07820	97	63	1
OS08G0280300	OMERI08G07830	97	88	1
OS08G0280600	OMERI08G07840	96	41	0
OS08G0282000	OMERI08G07900	99	99	1
OS08G0282100	OMERI08G07890	90	90	1
OS08G0282400	OMERI08G07860	100	100	1
OS08G0282500	OMERI08G07850	96	94	1
OS08G0285200	OMERI08G08130	85	88	1
OS08G0285350	OMERI06G04740	50	21	1
OS08G0285600	OMERI08G08180	97	80	1
OS08G0286100	OMERI08G08210	81	91	1
OS08G0288200	OMERI08G08300	87	68	0
OS08G0288400	OMERI08G08310	99	99	1
OS08G0288500	OMERI08G08320	92	54	1
OS08G0289000	OMERI08G08340	88	78	1
OS08G0290100	OMERI08G07970	89	93	1
OS08G0290200	OMERI08G07980	79	80	1
OS08G0290400	OMERI08G08000	95	98	1
OS08G0290700	OMERI08G08040	97	96	1
OS08G0292000	OMERI08G08060	97	88	1
OS08G0292600	OMERI08G08070	99	99	1
OS08G0293100	OMERI08G08110	95	95	1
OS08G0293300	OMERI08G08370	16	89	0
OS08G0294300	OMERI08G08390	91	45	1
OS08G0295100	OMERI08G08420	75	29	1
OS08G0295300	OMERI08G08440	94	98	1
OS08G0296600	OMERI08G08480	92	59	1
OS08G0296700	OMERI08G08500	76	99	1
OS08G0296900	OMERI08G08510	96	76	1
OS08G0297500	OMERI08G08520	96	89	1
OS08G0298500	OMERI05G13300	68	93	1
OS08G0299300	OMERI09G06910	47	38	0
OS08G0301500	OMERI08G08560	98	98	1
OS08G0308700	OMERI08G08770	44	34	0
OS08G0310500	OMERI08G08620	72	48	1
OS08G0313200	OMERI08G08660	72	74	1
OS08G0314800	OMERI08G08720	99	99	1
OS08G0318500	OMERI08G08750	86	93	0
OS08G0319900	OMERI08G08780	91	91	0
OS08G0320000	OMERI08G08790	99	46	1
OS08G0320100	OMERI08G08800	99	99	1
OS08G0320200	OMERI08G08810	99	98	1
OS08G0320300	OMERI08G08820	91	50	0
OS08G0321000	OMERI07G21830	100	100	1
OS08G0322500	OMERI06G20600	99	94	1
OS08G0322600	OMERI06G20640	98	99	1
OS08G0323000	OMERI06G20660	100	72	1
OS08G0323000	OMERI08G08900	70	60	1
OS08G0323400	OMERI08G08910	100	100	1
OS08G0323600	OMERI08G08930	99	99	1
OS08G0323700	OMERI08G08940	100	32	1
OS08G0326000	OMERI03G23830	45	56	1
OS08G0326300	OMERI05G09460	34	38	1
OS08G0326400	OMERI08G08980	93	100	0
OS08G0326500	OMERI08G08990	99	99	1
OS08G0326600	OMERI08G09000	100	100	1
OS08G0326700	OMERI08G09010	98	91	1
OS08G0326900	OMERI05G21000	36	86	1
OS08G0327100	OMERI08G09020	99	88	1
OS08G0327200	OMERI08G09030	91	98	1
OS08G0327400	OMERI02G04380	99	99	1
OS08G0327700	OMERI02G04330	98	98	1
OS08G0328300	OMERI02G04350	98	98	1
OS08G0328600	OMERI02G04370	59	79	1
OS08G0330900	OMERI02G16790	53	36	0
OS08G0334900	OMERI08G09060	90	90	1
OS08G0335000	OMERI08G09070	97	34	1
OS08G0335500	OMERI08G09090	90	88	1
OS08G0335600	OMERI08G09110	96	97	1
OS08G0336500	OMERI08G09160	71	65	0
OS08G0337001	OMERI08G09410	67	18	0
OS08G0337601	OMERI12G06580	26	75	0
OS08G0337700	OMERI08G09430	97	100	1
OS08G0337800	OMERI08G09460	67	65	0
OS08G0338200	OMERI08G09470	89	99	1
OS08G0338500	OMERI08G09480	96	96	1
OS08G0338600	OMERI08G09490	48	56	1
OS08G0338700	OMERI08G09500	99	92	1
OS08G0338900	OMERI08G09510	99	94	1
OS08G0339200	OMERI08G09520	100	100	1
OS08G0340900	OMERI08G09590	96	90	1
OS08G0341700	OMERI08G09630	99	90	1
OS08G0342300	OMERI08G09640	97	97	1
OS08G0342400	OMERI08G09660	95	95	1
OS08G0343000	OMERI08G09670	73	97	1
OS08G0343300	OMERI08G09690	100	100	1
OS08G0343600	OMERI08G09720	88	83	1
OS08G0344100	OMERI08G09730	100	100	1
OS08G0344300	OMERI08G09740	86	51	0
OS08G0344600	OMERI08G09760	99	99	1
OS08G0344700	OMERI08G09770	55	47	1
OS08G0347500	OMERI10G09380	58	60	0
OS08G0348300	OMERI08G09850	78	29	0
OS08G0349300	OMERI08G09890	97	97	1
OS08G0351200	OMERI08G09940	65	40	0
OS08G0352100	OMERI08G09850	81	33	0
OS08G0352250	OMERI07G03250	29	44	1
OS08G0353700	OMERI08G09850	71	29	0
OS08G0356500	OMERI08G09970	89	89	1
OS08G0356700	OMERI08G09990	76	77	1
OS08G0356800	OMERI08G10000	94	94	1
OS08G0357000	OMERI08G10010	99	99	1
OS08G0357300	OMERI08G10040	97	61	1
OS08G0358800	OMERI08G10960	41	90	0
OS08G0359000	OMERI08G10070	98	86	1
OS08G0359050	OMERI08G10080	97	97	1
OS08G0359100	OMERI08G10090	99	47	1
OS08G0359300	OMERI08G10100	90	91	0
OS08G0359600	OMERI08G10160	98	98	1
OS08G0359900	OMERI08G10170	95	96	1
OS08G0360000	OMERI08G10190	97	98	1
OS08G0360100	OMERI08G10200	98	95	1
OS08G0360200	OMERI08G10210	39	20	1
OS08G0360300	OMERI08G10220	94	80	1
OS08G0360700	OMERI08G10250	97	36	0
OS08G0361000	OMERI03G22550	65	17	1
OS08G0361300	OMERI10G04760	37	38	0
OS08G0363800	OMERI08G10610	73	33	1
OS08G0363900	OMERI08G10300	95	85	1
OS08G0364500	OMERI08G10320	99	99	1
OS08G0365500	OMERI08G10400	99	45	1
OS08G0365900	OMERI08G10410	82	98	1
OS08G0366000	OMERI08G10420	100	100	1
OS08G0366100	OMERI08G10430	100	100	1
OS08G0366200	OMERI08G10440	99	47	1
OS08G0368000	OMERI08G10490	92	21	0
OS08G0369000	OMERI08G10570	99	59	1
OS08G0369300	OMERI08G10590	92	46	1
OS08G0369400	OMERI02G22630	50	14	1
OS08G0369600	OMERI08G10300	87	81	1
OS08G0369800	OMERI08G10620	87	58	1
OS08G0371608	OMERI08G10650	79	83	1
OS08G0372166	OMERI07G20610	8	8	1
OS08G0372900	OMERI08G10720	98	98	0
OS08G0374000	OMERI08G10760	99	99	0
OS08G0374100	OMERI08G10770	76	78	1
OS08G0374200	OMERI08G10780	67	57	0
OS08G0374400	OMERI08G10790	72	71	1
OS08G0374600	OMERI08G10820	94	38	0
OS08G0374701	OMERI08G10820	95	33	0
OS08G0374800	OMERI08G10850	100	100	1
OS08G0374900	OMERI08G10860	44	94	1
OS08G0375500	OMERI08G10890	95	50	1
OS08G0375700	OMERI08G10890	95	49	1
OS08G0376300	OMERI08G10910	90	90	0
OS08G0376500	OMERI08G10920	84	47	0
OS08G0376550	OMERI08G10920	94	37	0
OS08G0376600	OMERI08G10930	96	79	1
OS08G0376700	OMERI08G10950	93	93	1
OS08G0377100	OMERI08G11010	94	76	1
OS08G0377400	OMERI08G11050	94	93	1
OS08G0377500	OMERI08G11040	95	95	1
OS08G0378000	OMERI08G10520	16	32	0
OS08G0378800	OMERI08G11060	96	67	1
OS08G0378900	OMERI08G11070	84	80	1
OS08G0379000	OMERI08G11080	98	96	1
OS08G0379300	OMERI08G11100	85	84	0
OS08G0379400	OMERI08G11110	97	97	1
OS08G0380100	OMERI08G11120	99	98	1
OS08G0382400	OMERI08G11220	97	96	1
OS08G0383700	OMERI08G11260	53	45	0
OS08G0383800	OMERI08G11270	97	98	1
OS08G0384000	OMERI08G11290	98	98	1
OS08G0384100	OMERI08G11300	73	71	0
OS08G0384500	OMERI09G07110	16	22	0
OS08G0384700	OMERI08G11340	61	49	1
OS08G0384900	OMERI08G11350	94	100	1
OS08G0385000	OMERI08G11360	100	100	1
OS08G0385900	OMERI08G11370	61	65	0
OS08G0386200	OMERI08G11390	89	91	1
OS08G0386700	OMERI08G11410	95	100	1
OS08G0386800	OMERI08G11420	94	95	1
OS08G0386900	OMERI08G11430	95	49	1
OS08G0387200	OMERI08G11440	79	89	1
OS08G0387400	OMERI08G11450	99	99	1
OS08G0387500	OMERI08G11460	99	93	1
OS08G0388900	OMERI08G11490	92	81	1
OS08G0391700	OMERI12G09010	75	83	1
OS08G0392100	OMERI12G09010	94	94	1
OS08G0392700	OMERI08G11550	73	83	1
OS08G0394700	OMERI08G11600	57	95	1
OS08G0395300	OMERI08G11610	100	100	1
OS08G0395700	OMERI08G11640	89	47	1
OS08G0395800	OMERI08G11650	90	90	1
OS08G0396500	OMERI08G11730	16	16	0
OS08G0396500	OMERI08G12040	19	28	0
OS08G0397900	OMERI08G11790	87	79	0
OS08G0398000	OMERI08G11800	100	100	1
OS08G0398300	OMERI08G11810	95	98	0
OS08G0398350	OMERI08G11820	94	83	1
OS08G0398400	OMERI08G11830	100	93	1
OS08G0398700	OMERI08G11840	98	99	1
OS08G0398800	OMERI08G11850	100	100	1
OS08G0399300	OMERI08G11880	94	63	1
OS08G0399600	OMERI08G11890	81	91	1
OS08G0400000	OMERI08G11870	14	33	0
OS08G0400200	OMERI08G11900	99	90	1
OS08G0400300	OMERI08G11910	99	99	1
OS08G0400800	OMERI08G11920	50	30	0
OS08G0401100	OMERI08G11930	99	99	1
OS08G0401500	OMERI08G11960	99	100	1
OS08G0401800	OMERI08G11970	97	94	1
OS08G0402001	OMERI08G11980	100	100	1
OS08G0402500	OMERI08G11990	99	68	1
OS08G0402600	OMERI10G10170	20	14	0
OS08G0402700	OMERI08G12010	78	59	1
OS08G0402800	OMERI08G12020	85	100	1
OS08G0403300	OMERI08G12030	100	100	1
OS08G0404000	OMERI08G12060	82	65	1
OS08G0404200	OMERI08G12080	93	38	0
OS08G0404300	OMERI08G12080	93	38	0
OS08G0404400	OMERI08G12130	34	64	1
OS08G0404500	OMERI08G12140	100	54	1
OS08G0404900	OMERI08G12160	45	48	0
OS08G0406500	OMERI02G01730	26	9	0
OS08G0406600	OMERI02G01730	26	9	0
OS08G0408500	OMERI09G06210	52	51	0
OS08G0408500	OMERI09G06220	52	51	0
OS08G0410950	OMERI12G04370	69	8	0
OS08G0411300	OMERI09G06330	47	53	0
OS08G0412200	OMERI07G06830	66	65	1
OS08G0412401	OMERI07G06820	54	52	1
OS08G0412600	OMERI07G06800	56	49	1
OS08G0412700	OMERI07G06790	92	92	1
OS08G0412800	OMERI07G06770	64	81	1
OS08G0413000	OMERI07G06740	93	100	1
OS08G0413100	OMERI07G06760	56	71	1
OS08G0413200	OMERI07G06750	75	89	1
OS08G0414000	OMERI07G06730	60	26	1
OS08G0414200	OMERI07G06720	94	94	1
OS08G0414300	OMERI07G06710	97	95	1
OS08G0414500	OMERI07G06700	98	83	1
OS08G0414600	OMERI07G06670	81	57	1
OS08G0415600	OMERI07G06650	86	89	1
OS08G0415900	OMERI03G10410	76	92	1
OS08G0415900	OMERI12G03260	71	42	1
OS08G0416000	OMERI07G06640	91	91	1
OS08G0416100	OMERI07G06630	98	99	1
OS08G0416400	OMERI07G06610	99	54	0
OS08G0416800	OMERI07G06600	75	98	0
OS08G0416900	OMERI07G06590	100	100	1
OS08G0417000	OMERI07G06580	74	86	1
OS08G0417100	OMERI07G06570	100	100	1
OS08G0418600	OMERI08G12200	96	90	1
OS08G0419000	OMERI08G12220	98	98	1
OS08G0419100	OMERI08G12230	95	89	1
OS08G0419600	OMERI08G12280	82	56	1
OS08G0420600	OMERI08G12310	100	98	1
OS08G0420700	OMERI08G12320	84	82	1
OS08G0421300	OMERI08G12360	93	91	1
OS08G0421800	OMERI08G12380	93	98	1
OS08G0421850	OMERI08G12390	90	90	1
OS08G0421900	OMERI08G12400	96	92	0
OS08G0422000	OMERI08G12410	72	95	1
OS08G0422200	OMERI08G12420	91	33	1
OS08G0422300	OMERI08G12430	100	45	1
OS08G0422401	OMERI08G12490	74	40	1
OS08G0422600	OMERI08G12480	60	92	1
OS08G0423500	OMERI08G12500	72	62	0
OS08G0423600	OMERI08G12500	66	62	0
OS08G0426100	OMERI01G12220	20	12	0
OS08G0427300	OMERI08G12520	94	94	0
OS08G0427500	OMERI08G12530	88	86	1
OS08G0427600	OMERI08G12540	90	63	1
OS08G0427700	OMERI08G12550	100	100	1
OS08G0427800	OMERI08G12570	76	88	1
OS08G0427900	OMERI08G12560	79	90	0
OS08G0428100	OMERI08G12610	34	52	1
OS08G0428400	OMERI08G12650	96	96	1
OS08G0428800	OMERI08G12670	100	100	1
OS08G0428900	OMERI08G12690	99	99	1
OS08G0430000	OMERI08G12760	99	99	1
OS08G0430100	OMERI08G12770	98	97	1
OS08G0430200	OMERI08G12780	95	96	1
OS08G0430500	OMERI08G12800	98	81	1
OS08G0430700	OMERI08G12810	99	67	1
OS08G0431100	OMERI08G12830	89	81	1
OS08G0431200	OMERI08G12840	87	51	1
OS08G0431300	OMERI08G12850	97	80	1
OS08G0431500	OMERI08G12860	74	100	1
OS08G0431900	OMERI08G12880	96	68	1
OS08G0432300	OMERI08G12900	81	71	1
OS08G0432500	OMERI08G12920	98	98	1
OS08G0432800	OMERI08G12930	96	92	1
OS08G0433100	OMERI08G12950	93	81	1
OS08G0433200	OMERI08G12960	60	94	1
OS08G0433200	OMERI08G12970	43	77	1
OS08G0433300	OMERI08G12980	95	95	1
OS08G0433500	OMERI08G13000	58	63	1
OS08G0433600	OMERI08G13010	66	92	1
OS08G0434000	OMERI08G13030	86	75	1
OS08G0434100	OMERI08G13040	99	99	1
OS08G0434300	OMERI08G13050	99	75	1
OS08G0434632	OMERI08G13060	100	12	1
OS08G0434700	OMERI08G13070	75	92	1
OS08G0435700	OMERI08G13100	87	89	1
OS08G0435800	OMERI08G13110	99	99	1
OS08G0436000	OMERI08G13120	100	100	1
OS08G0436100	OMERI08G13130	98	94	1
OS08G0436200	OMERI08G13140	82	88	1
OS08G0436400	OMERI08G13150	88	93	1
OS08G0436500	OMERI08G13170	89	75	1
OS08G0436600	OMERI08G13160	64	22	1
OS08G0436700	OMERI08G13180	98	98	1
OS08G0436800	OMERI08G13190	100	63	1
OS08G0437300	OMERI09G08010	68	55	0
OS08G0438400	OMERI08G13200	96	84	1
OS08G0438600	OMERI08G13210	86	86	1
OS08G0438701	OMERI08G13220	76	30	0
OS08G0439000	OMERI06G08430	0	0	1
OS08G0439150	OMERI08G13260	77	42	0
OS08G0439600	OMERI08G13280	89	89	1
OS08G0439900	OMERI08G13300	88	90	1
OS08G0440000	OMERI08G13310	99	93	1
OS08G0440500	OMERI08G13360	100	100	1
OS08G0440800	OMERI08G13370	99	99	1
OS08G0440900	OMERI08G13380	97	40	1
OS08G0441100	OMERI08G13400	91	62	1
OS08G0441300	OMERI08G13410	27	98	1
OS08G0441400	OMERI08G13430	94	83	1
OS08G0441500	OMERI08G13440	92	89	1
OS08G0441600	OMERI08G13450	98	98	1
OS08G0442000	OMERI08G13460	96	69	0
OS08G0442200	OMERI08G13480	97	96	1
OS08G0442300	OMERI08G13490	74	99	1
OS08G0442400	OMERI08G13500	68	68	1
OS08G0442700	OMERI09G14780	96	97	1
OS08G0443600	OMERI08G13550	93	47	1
OS08G0443800	OMERI08G13560	97	95	1
OS08G0444100	OMERI08G13570	100	100	1
OS08G0444440	OMERI08G13590	92	28	0
OS08G0444500	OMERI08G13600	96	96	1
OS08G0445000	OMERI08G13610	92	91	1
OS08G0445700	OMERI08G13620	99	99	1
OS08G0446200	OMERI08G13650	98	98	1
OS08G0446800	OMERI08G13670	95	98	1
OS08G0447000	OMERI08G13690	100	100	1
OS08G0447200	OMERI08G13700	96	82	1
OS08G0447300	OMERI08G13710	74	92	0
OS08G0447500	OMERI08G13720	99	76	1
OS08G0447900	OMERI08G13740	99	99	1
OS08G0448000	OMERI08G13750	99	99	1
OS08G0448100	OMERI08G13760	95	98	1
OS08G0449500	OMERI08G13800	63	66	1
OS08G0450100	OMERI01G15570	96	96	1
OS08G0450200	OMERI01G15580	97	93	1
OS08G0450700	OMERI01G15590	98	32	1
OS08G0450800	OMERI01G15590	99	44	1
OS08G0450900	OMERI01G15600	88	88	1
OS08G0451000	OMERI01G15620	98	100	1
OS08G0451200	OMERI01G15650	96	88	0
OS08G0451400	OMERI01G15670	98	98	1
OS08G0451800	OMERI03G22570	94	93	1
OS08G0452100	OMERI03G22590	84	93	0
OS08G0452500	OMERI03G22600	98	99	1
OS08G0453700	OMERI03G22670	75	74	1
OS08G0453800	OMERI03G22680	74	83	0
OS08G0454000	OMERI06G07250	0	1	1
OS08G0455600	OMERI03G22710	84	73	0
OS08G0455800	OMERI03G22730	99	98	1
OS08G0455900	OMERI03G22740	85	89	1
OS08G0456200	OMERI03G22750	89	95	1
OS08G0458600	OMERI11G15160	91	48	1
OS08G0459100	OMERI11G15130	97	97	1
OS08G0459600	OMERI11G15110	99	73	1
