Gene stable ID	Solanum lycopersicum str. Heinz 1706 gene stable ID	% identity	Solanum lycopersicum str. Heinz 1706 % identity	Orthology confidence [0 low, 1 high]
OS08G0374400	Solyc05g006820.2	31	39	0
OS08G0374400	Solyc06g071110.2	33	38	0
OS08G0374800	Solyc08g082440.2	62	72	0
OS08G0374800	Solyc12g055930.1	61	71	0
OS08G0374900	Solyc08g066030.2	41	47	1
OS08G0375400	Solyc01g059900.2	25	29	1
OS08G0375400	Solyc07g052170.1	23	27	1
OS08G0375500	Solyc11g008230.1	44	47	0
OS08G0375500	Solyc11g008240.1	38	41	0
OS08G0375500	Solyc11g008400.1	43	41	0
OS08G0375500	Solyc11g008420.1	38	34	0
OS08G0375700	Solyc11g008230.1	44	47	0
OS08G0375700	Solyc11g008240.1	38	41	0
OS08G0375700	Solyc11g008400.1	43	40	0
OS08G0375700	Solyc11g008420.1	38	34	0
OS08G0375800	Solyc01g090510.2	46	46	1
OS08G0376200	Solyc10g008750.2	35	18	1
OS08G0376200	Solyc10g008760.2	38	19	1
OS08G0376300	Solyc02g077630.2	50	48	1
OS08G0376300	Solyc03g006300.1	47	46	1
OS08G0376300	Solyc07g053600.2	48	47	1
OS08G0376500	Solyc04g079210.2	0	0	1
OS08G0376500	Solyc04g079230.2	12	47	1
OS08G0376550	Solyc04g079210.2	0	0	1
OS08G0376550	Solyc04g079230.2	0	0	1
OS08G0376600	Solyc10g008960.1	32	35	1
OS08G0377400	Solyc12g014060.1	51	55	1
OS08G0377500	Solyc02g077540.2	44	48	1
OS08G0377500	Solyc02g077550.2	44	49	1
OS08G0377500	Solyc03g006290.2	44	47	1
OS08G0378800	Solyc11g045270.1	26	23	1
OS08G0378900	Solyc01g096480.2	56	61	0
OS08G0379000	Solyc02g071230.1	17	32	1
OS08G0379300	Solyc12g062250.1	50	51	1
OS08G0379300	Solyc12g062260.1	17	54	1
OS08G0379400	Solyc05g005480.2	69	69	0
OS08G0380100	Solyc03g114240.2	49	49	1
OS08G0380100	Solyc05g005540.2	49	49	1
OS08G0380100	Solyc05g005550.2	50	50	1
OS08G0380100	Solyc05g005560.2	51	51	1
OS08G0380100	Solyc05g005570.2	35	48	1
OS08G0382400	Solyc02g086910.2	76	71	0
OS08G0382600	Solyc05g052700.2	17	7	0
OS08G0382600	Solyc06g076850.2	27	9	0
OS08G0383700	Solyc03g114400.2	15	29	1
OS08G0383700	Solyc06g069310.2	18	34	1
OS08G0383700	Solyc12g038390.1	15	45	1
OS08G0383800	Solyc05g009960.2	68	68	1
OS08G0384000	Solyc02g065580.2	61	62	1
OS08G0384100	Solyc03g118950.1	20	32	1
OS08G0384500	Solyc12g019640.1	54	68	0
OS08G0385000	Solyc03g046380.1	58	66	1
OS08G0386200	Solyc01g095630.2	29	28	1
OS08G0386200	Solyc03g007380.1	25	23	1
OS08G0386200	Solyc08g008280.2	29	26	1
OS08G0386200	Solyc08g082110.2	30	28	1
OS08G0386200	Solyc10g009550.2	24	26	1
OS08G0386300	Solyc12g008470.1	47	67	1
OS08G0386700	Solyc08g081920.2	62	62	1
OS08G0386800	Solyc01g095510.2	60	61	0
OS08G0386800	Solyc03g007430.2	61	60	0
OS08G0386900	Solyc01g095210.2	57	28	0
OS08G0387200	Solyc08g068290.2	59	59	0
OS08G0387200	Solyc11g071310.1	58	57	0
OS08G0387400	Solyc08g081620.2	55	57	0
OS08G0387500	Solyc12g007090.1	62	60	1
OS08G0388900	Solyc03g114300.2	53	55	0
OS08G0389300	Solyc03g114300.2	67	34	0
OS08G0389700	Solyc08g068290.2	63	62	0
OS08G0389700	Solyc11g071310.1	64	62	0
OS08G0390000	Solyc07g063100.2	40	39	1
OS08G0390000	Solyc12g013860.1	22	40	1
OS08G0390100	Solyc05g018180.2	48	34	1
OS08G0390100	Solyc05g041240.1	16	34	1
OS08G0390100	Solyc08g066600.2	56	38	1
OS08G0390200	Solyc04g049270.1	9	40	0
OS08G0390700	Solyc04g049270.1	3	3	0
OS08G0391700	Solyc04g049270.1	9	40	0
OS08G0392100	Solyc04g049270.1	10	42	0
OS08G0393600	Solyc11g010590.1	17	13	1
OS08G0395300	Solyc05g026130.2	88	88	0
OS08G0397900	Solyc04g071980.2	41	41	1
OS08G0397900	Solyc12g056630.1	34	38	1
OS08G0398000	Solyc03g113070.2	39	65	1
OS08G0398000	Solyc03g113080.2	26	70	1
OS08G0398000	Solyc06g070940.2	59	60	1
OS08G0398000	Solyc06g070960.1	54	57	1
OS08G0398300	Solyc03g113040.2	63	64	0
OS08G0398300	Solyc03g113060.2	60	61	0
OS08G0398300	Solyc06g070920.2	41	62	0
OS08G0398300	Solyc06g070930.2	11	37	0
OS08G0398300	Solyc06g070950.1	52	55	0
OS08G0398350	Solyc03g113040.2	52	46	0
OS08G0398350	Solyc03g113060.2	51	46	0
OS08G0398350	Solyc06g070920.2	40	53	0
OS08G0398350	Solyc06g070930.2	5	15	0
OS08G0398350	Solyc06g070950.1	47	45	0
OS08G0398700	Solyc08g062630.2	61	61	0
OS08G0398800	Solyc07g041000.2	44	50	1
OS08G0399300	Solyc03g093700.1	13	13	1
OS08G0399300	Solyc03g093710.1	12	13	1
OS08G0399300	Solyc03g093720.1	4	12	1
OS08G0399300	Solyc03g093740.1	4	12	1
OS08G0399300	Solyc03g093760.1	12	13	1
OS08G0399300	Solyc03g093770.1	11	23	1
OS08G0399300	Solyc06g060960.1	18	15	1
OS08G0399300	Solyc08g077940.1	17	14	1
OS08G0399600	Solyc12g011270.1	51	58	1
OS08G0400000	Solyc03g093700.1	14	15	1
OS08G0400000	Solyc03g093710.1	13	15	1
OS08G0400000	Solyc03g093720.1	5	14	1
OS08G0400000	Solyc03g093740.1	4	12	1
OS08G0400000	Solyc03g093760.1	14	16	1
OS08G0400000	Solyc03g093770.1	10	24	1
OS08G0400000	Solyc06g060960.1	18	16	1
OS08G0400000	Solyc08g077940.1	17	15	1
OS08G0400200	Solyc03g093700.1	22	31	1
OS08G0400200	Solyc03g093710.1	23	32	1
OS08G0400200	Solyc03g093720.1	10	41	1
OS08G0400200	Solyc03g093740.1	11	43	1
OS08G0400200	Solyc03g093760.1	23	33	1
OS08G0400200	Solyc03g093770.1	11	31	1
OS08G0400200	Solyc06g060960.1	27	30	1
OS08G0400200	Solyc08g077940.1	26	30	1
OS08G0400300	Solyc01g096100.2	33	33	0
OS08G0400300	Solyc03g083000.2	22	26	0
OS08G0401500	Solyc03g121600.2	48	63	1
OS08G0401500	Solyc06g062600.2	62	61	1
OS08G0401800	Solyc08g045740.1	15	43	0
OS08G0402100	Solyc06g062630.2	12	37	1
OS08G0402100	Solyc08g065130.1	17	24	1
OS08G0402600	Solyc12g099840.1	38	27	1
OS08G0402800	Solyc03g080070.2	39	35	1
OS08G0403300	Solyc04g054500.2	58	57	1
OS08G0403300	Solyc05g051820.2	56	55	1
OS08G0404200	Solyc08g068220.2	66	66	1
OS08G0404200	Solyc11g071320.1	67	66	1
OS08G0404300	Solyc08g068220.2	66	66	1
OS08G0404300	Solyc11g071320.1	67	66	1
OS08G0404350	Solyc02g081590.2	20	6	0
OS08G0405700	Solyc01g105000.2	32	37	1
OS08G0406400	Solyc04g072760.2	73	35	1
OS08G0406400	Solyc10g047170.1	72	34	1
OS08G0406400	Solyc12g056930.1	73	34	1
OS08G0407000	Solyc04g072770.2	61	61	1
OS08G0407200	Solyc02g068910.2	68	69	1
OS08G0407200	Solyc07g066440.2	57	68	1
OS08G0407600	Solyc04g054760.2	26	33	1
OS08G0407600	Solyc04g072780.2	30	36	1
OS08G0407600	Solyc05g051860.2	22	30	1
OS08G0407600	Solyc12g056950.1	25	36	1
OS08G0408200	Solyc04g072890.2	52	53	1
OS08G0408500	Solyc04g054910.2	40	40	0
OS08G0408500	Solyc04g072900.1	36	38	0
OS08G0408500	Solyc12g056980.1	36	33	0
OS08G0409100	Solyc04g054930.2	59	69	0
OS08G0409100	Solyc04g072920.2	56	57	0
OS08G0409100	Solyc05g051880.2	42	56	0
OS08G0409500	Solyc04g055050.1	19	12	1
OS08G0409500	Solyc04g073950.1	24	22	1
OS08G0409500	Solyc12g057000.1	8	22	1
OS08G0409900	Solyc04g055080.2	62	59	1
OS08G0409900	Solyc04g073960.2	56	59	1
OS08G0409900	Solyc05g051900.2	58	61	1
OS08G0409900	Solyc05g051910.1	53	29	1
OS08G0409900	Solyc05g051920.2	55	58	1
OS08G0409900	Solyc05g051930.1	43	54	1
OS08G0409900	Solyc05g051940.2	50	55	1
OS08G0409900	Solyc05g051950.1	29	55	1
OS08G0409900	Solyc05g051960.1	22	57	1
OS08G0409900	Solyc12g057010.1	58	57	1
OS08G0410500	Solyc04g055080.2	54	49	1
OS08G0410500	Solyc04g073960.2	49	50	1
OS08G0410500	Solyc05g051900.2	55	55	1
OS08G0410500	Solyc05g051910.1	51	26	1
OS08G0410500	Solyc05g051920.2	53	54	1
OS08G0410500	Solyc05g051930.1	41	50	1
OS08G0410500	Solyc05g051940.2	49	51	1
OS08G0410500	Solyc05g051950.1	27	49	1
OS08G0410500	Solyc05g051960.1	21	52	1
OS08G0410500	Solyc12g057010.1	53	50	1
OS08G0411300	Solyc03g078640.1	26	26	1
OS08G0411300	Solyc04g055090.1	26	30	1
OS08G0412200	Solyc06g074720.2	57	55	1
OS08G0412200	Solyc11g066630.1	45	67	1
OS08G0412401	Solyc04g074240.2	23	20	1
OS08G0412500	Solyc08g008420.2	70	71	1
OS08G0412500	Solyc08g082760.2	76	77	1
OS08G0412600	Solyc01g101090.2	76	61	1
OS08G0412700	Solyc02g089650.2	34	32	1
OS08G0412700	Solyc05g010460.2	39	38	1
OS08G0412700	Solyc05g010470.2	30	36	1
OS08G0412800	Solyc02g089650.2	30	29	1
OS08G0412800	Solyc05g010460.2	37	36	1
OS08G0412800	Solyc05g010470.2	29	36	1
OS08G0413100	Solyc02g089650.2	34	36	1
OS08G0413100	Solyc05g010460.2	37	39	1
OS08G0413100	Solyc05g010470.2	30	39	1
OS08G0413200	Solyc02g089650.2	33	35	1
OS08G0413200	Solyc05g010460.2	38	40	1
OS08G0413200	Solyc05g010470.2	30	40	1
OS08G0413500	Solyc02g089650.2	34	34	1
OS08G0413500	Solyc05g010460.2	38	39	1
OS08G0413500	Solyc05g010470.2	30	39	1
OS08G0414000	Solyc02g089650.2	28	12	1
OS08G0414000	Solyc05g010460.2	32	14	1
OS08G0414000	Solyc05g010470.2	15	8	1
OS08G0414200	Solyc02g065620.2	34	32	1
OS08G0414300	Solyc04g076340.2	37	38	1
OS08G0414300	Solyc12g087960.1	40	41	1
OS08G0414600	Solyc05g005770.2	35	24	1
OS08G0415600	Solyc03g114160.1	32	34	1
OS08G0415600	Solyc05g005670.1	32	33	1
OS08G0416000	Solyc02g086930.2	30	37	1
OS08G0416100	Solyc10g009070.2	58	63	1
OS08G0416400	Solyc05g005620.2	42	22	1
OS08G0416900	Solyc03g114470.2	48	50	0
OS08G0417000	Solyc01g006580.2	33	32	1
OS08G0417000	Solyc01g006610.1	33	32	1
OS08G0417000	Solyc01g090610.2	27	26	1
OS08G0417000	Solyc01g090630.2	27	26	1
OS08G0417000	Solyc02g062460.2	31	30	1
OS08G0417000	Solyc02g062470.1	14	29	1
OS08G0417000	Solyc02g062490.2	18	31	1
OS08G0417000	Solyc02g062500.2	30	29	1
OS08G0417000	Solyc04g053050.2	15	31	1
OS08G0417000	Solyc06g066830.2	33	33	1
OS08G0417000	Solyc06g066840.2	33	32	1
OS08G0417000	Solyc06g066860.1	33	26	1
OS08G0417000	Solyc06g067860.2	31	30	1
OS08G0417000	Solyc06g067870.2	30	29	1
OS08G0417000	Solyc12g042980.1	31	30	1
OS08G0417000	Solyc12g100170.1	28	28	1
OS08G0417100	Solyc01g006580.2	32	32	1
OS08G0417100	Solyc01g006610.1	32	32	1
OS08G0417100	Solyc01g090610.2	26	26	1
OS08G0417100	Solyc01g090630.2	28	27	1
OS08G0417100	Solyc02g062460.2	32	31	1
OS08G0417100	Solyc02g062470.1	15	30	1
OS08G0417100	Solyc02g062490.2	18	32	1
OS08G0417100	Solyc02g062500.2	31	30	1
OS08G0417100	Solyc04g053050.2	15	30	1
OS08G0417100	Solyc06g066830.2	36	36	1
OS08G0417100	Solyc06g066840.2	34	34	1
OS08G0417100	Solyc06g066860.1	35	28	1
OS08G0417100	Solyc06g067860.2	31	30	1
OS08G0417100	Solyc06g067870.2	29	29	1
OS08G0417100	Solyc12g042980.1	31	31	1
OS08G0417100	Solyc12g100170.1	26	26	1
OS08G0420600	Solyc03g114030.2	75	76	0
OS08G0420600	Solyc05g006020.2	77	77	0
OS08G0420600	Solyc06g071330.2	76	76	0
OS08G0420600	Solyc12g026430.1	75	75	0
OS08G0420700	Solyc03g114020.2	37	37	1
OS08G0420700	Solyc05g006030.2	34	39	1
OS08G0420700	Solyc06g071320.2	35	43	1
OS08G0421800	Solyc01g079750.2	48	48	1
OS08G0421800	Solyc01g098980.2	49	21	1
OS08G0421850	Solyc02g087200.1	28	33	1
OS08G0421850	Solyc03g113870.1	25	28	1
OS08G0421900	Solyc02g081130.1	61	63	0
OS08G0421900	Solyc05g042030.2	74	75	0
OS08G0421900	Solyc07g049210.2	75	75	0
OS08G0422000	Solyc01g102950.2	63	63	1
OS08G0422200	Solyc02g067620.1	54	13	1
OS08G0422300	Solyc06g076010.2	40	59	1
OS08G0422300	Solyc11g066070.1	38	56	1
OS08G0422600	Solyc01g008760.2	23	37	1
OS08G0422600	Solyc09g009850.2	22	35	1
OS08G0423500	Solyc06g075050.1	42	43	0
OS08G0423500	Solyc06g075060.1	41	42	0
OS08G0423500	Solyc06g075070.2	41	42	0
OS08G0423500	Solyc09g008420.2	39	39	0
OS08G0423500	Solyc10g079270.1	35	37	0
OS08G0423500	Solyc10g083890.1	43	44	0
OS08G0423500	Solyc11g069640.1	39	39	0
OS08G0423600	Solyc06g075050.1	39	44	0
OS08G0423600	Solyc06g075060.1	37	43	0
OS08G0423600	Solyc06g075070.2	38	43	0
OS08G0423600	Solyc09g008420.2	36	40	0
OS08G0423600	Solyc10g079270.1	32	37	0
OS08G0423600	Solyc10g083890.1	39	44	0
OS08G0423600	Solyc11g069640.1	35	39	0
OS08G0424100	Solyc06g075050.1	41	36	0
OS08G0424100	Solyc06g075060.1	40	36	0
OS08G0424100	Solyc06g075070.2	42	36	0
OS08G0424100	Solyc09g008420.2	36	30	0
OS08G0424100	Solyc10g079270.1	37	33	0
OS08G0424100	Solyc10g083890.1	44	38	0
OS08G0424100	Solyc11g069640.1	40	34	0
OS08G0424200	Solyc01g108030.2	78	42	1
OS08G0424200	Solyc01g108060.1	11	62	1
OS08G0424500	Solyc03g113800.2	68	68	0
OS08G0424500	Solyc06g071290.2	67	67	0
OS08G0424700	Solyc01g086810.2	34	32	0
OS08G0424700	Solyc11g010160.1	29	29	0
OS08G0425000	Solyc05g006400.2	66	69	1
OS08G0425100	Solyc01g103120.2	11	30	1
OS08G0425100	Solyc01g103130.1	51	64	1
OS08G0425100	Solyc11g039650.1	67	56	1
OS08G0425200	Solyc02g081060.2	23	66	1
OS08G0425300	Solyc07g049300.2	59	62	1
OS08G0425300	Solyc07g064870.2	57	57	1
OS08G0425500	Solyc01g005090.2	39	46	1
OS08G0425500	Solyc03g098030.2	41	44	1
OS08G0425500	Solyc06g072390.2	11	47	1
OS08G0425500	Solyc06g072400.1	29	38	1
OS08G0425700	Solyc04g008270.2	61	62	0
OS08G0425700	Solyc04g078820.2	64	65	0
OS08G0426000	Solyc09g010500.2	17	37	1
OS08G0426866	Solyc05g051060.2	22	37	1
OS08G0426866	Solyc11g011770.1	27	27	1
OS08G0427300	Solyc02g062110.2	63	61	1
OS08G0427500	Solyc11g011150.1	46	44	1
OS08G0427600	Solyc01g067020.2	37	28	1
OS08G0427600	Solyc03g118510.2	41	28	1
OS08G0427600	Solyc06g068910.2	38	27	1
OS08G0427600	Solyc11g011020.1	38	27	1
OS08G0427700	Solyc10g006560.2	89	90	1
OS08G0427700	Solyc12g005270.1	90	92	1
OS08G0427900	Solyc04g014460.2	44	46	1
OS08G0427900	Solyc11g011130.1	45	45	1
OS08G0428100	Solyc01g005450.2	26	25	1
OS08G0428400	Solyc01g005440.2	18	25	1
OS08G0428400	Solyc03g118540.2	23	30	1
OS08G0428400	Solyc06g068930.1	15	25	1
OS08G0428800	Solyc04g007890.2	49	49	1
OS08G0428800	Solyc05g051290.2	44	37	1
OS08G0428800	Solyc11g011160.1	44	49	1
OS08G0428900	Solyc04g007650.2	47	46	1
OS08G0428900	Solyc05g008200.2	48	45	1
OS08G0430000	Solyc03g025150.2	15	20	1
OS08G0430100	Solyc05g009290.2	39	41	1
OS08G0430200	Solyc02g063130.2	57	61	1
OS08G0430200	Solyc02g085840.2	57	60	1
OS08G0430200	Solyc04g007120.2	56	56	1
OS08G0430500	Solyc02g063070.2	86	85	0
OS08G0430500	Solyc03g034180.2	87	86	0
OS08G0430600	Solyc03g007830.2	38	34	1
OS08G0430700	Solyc02g085780.2	75	76	1
OS08G0431200	Solyc01g099650.2	33	19	1
OS08G0431300	Solyc05g009530.2	66	68	1
OS08G0431500	Solyc07g065280.2	64	86	0
OS08G0432500	Solyc03g119700.2	66	67	0
OS08G0432800	Solyc04g006990.2	32	53	1
OS08G0432800	Solyc05g009880.2	39	45	1
OS08G0433000	Solyc01g110440.2	62	9	1
OS08G0433000	Solyc10g054440.1	63	8	1
OS08G0433100	Solyc05g009690.2	65	58	1
OS08G0433200	Solyc04g007730.2	65	65	1
OS08G0433300	Solyc05g007680.1	43	37	1
OS08G0433350	Solyc02g038710.1	61	39	1
OS08G0433400	Solyc06g083900.2	73	25	0
OS08G0433600	Solyc03g115860.2	45	45	1
OS08G0434000	Solyc03g116000.1	52	50	1
OS08G0434100	Solyc04g005640.2	47	45	0
OS08G0434100	Solyc05g007940.2	50	48	0
OS08G0434100	Solyc05g007950.2	53	53	0
OS08G0434100	Solyc05g013210.2	25	47	0
OS08G0434300	Solyc03g115990.1	81	70	1
OS08G0434300	Solyc09g091070.1	73	88	1
OS08G0435700	Solyc05g007870.1	46	28	0
OS08G0435800	Solyc06g065310.2	59	61	0
OS08G0435900	Solyc03g115900.2	77	75	1
OS08G0435900	Solyc06g069730.2	78	76	1
OS08G0436000	Solyc02g088110.2	63	63	1
OS08G0436100	Solyc05g007670.2	45	44	1
OS08G0436200	Solyc01g010880.2	54	49	1
OS08G0436200	Solyc05g007660.2	54	53	1
OS08G0436400	Solyc07g055090.1	23	39	1
OS08G0436600	Solyc05g007500.2	18	7	1
OS08G0436700	Solyc02g087920.2	43	43	0
OS08G0436800	Solyc02g087930.2	89	88	0
OS08G0436800	Solyc05g007560.2	90	88	0
OS08G0436800	Solyc06g069860.2	89	88	0
OS08G0437300	Solyc02g067340.2	53	41	0
OS08G0437300	Solyc02g087960.2	54	48	0
OS08G0438100	Solyc02g067330.1	47	43	0
OS08G0438100	Solyc02g087970.1	39	40	0
OS08G0438100	Solyc03g061620.1	46	49	0
OS08G0438100	Solyc03g116070.1	44	49	0
OS08G0438400	Solyc02g067310.2	35	40	1
OS08G0438400	Solyc02g067320.1	33	34	1
OS08G0438400	Solyc05g007580.1	32	37	1
OS08G0438600	Solyc03g116040.2	43	50	1
OS08G0438600	Solyc07g021410.1	37	59	1
OS08G0438600	Solyc08g062600.1	43	52	1
OS08G0439100	Solyc07g005000.2	63	63	1
OS08G0439150	Solyc03g117110.2	68	37	1
OS08G0439600	Solyc08g028780.1	29	35	1
OS08G0439900	Solyc06g065800.2	33	33	1
OS08G0440000	Solyc06g065740.2	67	66	1
OS08G0440100	Solyc07g005210.2	73	70	0
OS08G0440100	Solyc12g010320.1	71	69	0
OS08G0440200	Solyc09g055920.2	48	23	1
OS08G0440300	Solyc03g117030.1	56	59	0
OS08G0440300	Solyc06g068410.2	49	56	0
OS08G0440300	Solyc11g045130.1	55	58	0
OS08G0440800	Solyc07g005390.2	90	91	1
OS08G0440900	Solyc07g005510.2	83	35	0
OS08G0441100	Solyc07g005440.1	54	38	1
OS08G0441100	Solyc12g010130.1	55	39	1
OS08G0441400	Solyc07g005410.2	55	59	1
OS08G0441400	Solyc12g010150.1	50	60	1
OS08G0441500	Solyc03g116910.2	64	70	1
OS08G0441500	Solyc06g068440.2	65	70	1
OS08G0441600	Solyc11g017240.1	42	47	1
OS08G0442000	Solyc07g005860.2	32	23	1
OS08G0442300	Solyc07g005900.2	74	74	1
OS08G0442350	Solyc07g005910.2	16	18	1
OS08G0442350	Solyc11g020850.1	15	14	1
OS08G0442350	Solyc12g009900.1	15	12	1
OS08G0442400	Solyc03g117720.2	44	50	0
OS08G0442400	Solyc06g068570.2	34	46	0
OS08G0442400	Solyc12g010490.1	42	48	0
OS08G0442700	Solyc07g006110.2	59	64	1
OS08G0443800	Solyc07g006280.2	52	54	0
OS08G0443800	Solyc12g010570.1	50	51	0
OS08G0444100	Solyc04g008890.2	93	93	1
OS08G0444100	Solyc08g069080.2	94	94	1
OS08G0445000	Solyc07g006360.1	33	34	0
OS08G0445700	Solyc10g046770.1	0	2	0
OS08G0446200	Solyc03g123860.2	47	48	1
OS08G0446700	Solyc01g050000.2	34	21	1
OS08G0446700	Solyc02g014020.1	35	12	1
OS08G0446700	Solyc03g046290.1	10	5	1
OS08G0446700	Solyc05g017960.1	28	27	1
OS08G0446700	Solyc12g044540.1	10	4	1
OS08G0446800	Solyc07g006600.1	42	41	1
OS08G0447000	Solyc03g123830.2	69	69	1
OS08G0447200	Solyc11g010660.1	50	51	1
OS08G0447300	Solyc07g006690.2	53	51	1
OS08G0447500	Solyc07g049750.2	13	15	1
OS08G0448000	Solyc03g117870.2	63	63	0
OS08G0448000	Solyc06g068650.2	63	63	0
OS08G0448000	Solyc07g008360.1	62	59	0
OS08G0448000	Solyc12g042460.1	60	59	0
OS08G0448100	Solyc11g008600.1	29	35	1
OS08G0450100	Solyc07g017600.2	49	50	1
OS08G0450200	Solyc07g017560.2	35	35	1
OS08G0450700	Solyc03g123570.2	54	18	0
OS08G0450700	Solyc07g017510.2	47	16	0
OS08G0450700	Solyc12g049590.1	52	18	0
OS08G0450800	Solyc03g123570.2	57	26	0
OS08G0450800	Solyc07g017510.2	55	25	0
OS08G0450800	Solyc12g049590.1	57	26	0
OS08G0451000	Solyc04g008640.2	72	72	0
OS08G0451000	Solyc07g017520.2	21	64	0
OS08G0451000	Solyc07g017530.2	18	64	0
OS08G0451200	Solyc03g123460.2	18	23	1
OS08G0451400	Solyc12g049570.1	58	57	0
OS08G0451500	Solyc12g049570.1	28	6	0
OS08G0451700	Solyc12g049570.1	49	29	0
OS08G0451800	Solyc03g115920.2	30	36	1
OS08G0451800	Solyc03g117860.2	21	39	1
OS08G0452100	Solyc03g123490.1	56	64	1
OS08G0452500	Solyc07g042490.1	46	47	1
OS08G0452500	Solyc12g009290.1	42	43	1
OS08G0453700	Solyc05g025680.1	32	48	1
OS08G0453700	Solyc05g025690.1	10	38	1
OS08G0453700	Solyc07g042460.1	43	46	1
OS08G0455800	Solyc12g009180.1	58	57	1
OS08G0455900	Solyc02g082080.1	38	45	1
OS08G0456200	Solyc03g122350.2	62	63	0
OS08G0456200	Solyc03g122360.2	63	65	0
OS08G0456200	Solyc04g071780.2	50	52	0
OS08G0456200	Solyc04g071790.1	48	49	0
OS08G0456200	Solyc04g071800.2	48	49	0
OS08G0456200	Solyc04g071820.2	46	48	0
OS08G0456200	Solyc11g030730.1	47	49	0
OS08G0457400	Solyc05g025820.2	48	56	1
OS08G0457400	Solyc06g062920.2	49	50	1
OS08G0457400	Solyc07g041940.2	48	53	1
OS08G0457400	Solyc08g061250.2	46	51	1
OS08G0457400	Solyc12g049360.1	45	51	1
OS08G0457600	Solyc03g123370.2	61	61	1
OS08G0458200	Solyc08g061490.2	25	29	1
OS08G0459100	Solyc07g041760.2	18	50	1
OS08G0459100	Solyc08g061650.2	27	24	1
OS08G0459300	Solyc07g063740.2	52	44	1
OS08G0459600	Solyc07g007870.2	71	71	1
OS08G0459700	Solyc03g123410.1	45	48	1
OS08G0459700	Solyc07g041720.1	46	48	1
OS08G0460000	Solyc03g123410.1	57	58	1
OS08G0460000	Solyc07g041720.1	59	59	1
OS08G0460600	Solyc08g061920.1	45	8	1
OS08G0460600	Solyc08g061930.2	40	8	1
OS08G0462700	Solyc07g041230.2	53	58	1
OS08G0462800	Solyc01g006050.2	49	48	0
OS08G0462800	Solyc01g006070.2	40	41	0
OS08G0462800	Solyc01g017600.2	45	46	0
OS08G0462800	Solyc04g014520.1	45	48	0
OS08G0462900	Solyc10g050430.1	43	45	1
OS08G0463500	Solyc03g058160.2	25	35	1
OS08G0463500	Solyc10g078970.1	19	28	1
OS08G0463500	Solyc10g078990.1	20	26	1
OS08G0463500	Solyc10g080600.1	20	26	1
OS08G0463900	Solyc01g006130.2	55	45	1
OS08G0464000	Solyc10g078930.1	65	66	1
OS08G0464400	Solyc10g045180.1	17	30	1
OS08G0465800	Solyc03g098240.2	75	74	1
OS08G0466200	Solyc04g008450.2	66	65	1
OS08G0467100	Solyc05g054030.2	31	43	1
OS08G0467300	Solyc01g005070.2	34	33	1
OS08G0467300	Solyc04g008350.1	29	30	1
OS08G0467400	Solyc04g008340.2	54	55	1
OS08G0467500	Solyc03g097420.2	50	41	1
OS08G0467500	Solyc04g014420.2	52	54	1
OS08G0467500	Solyc06g072680.2	50	42	1
OS08G0467500	Solyc11g010930.1	31	40	1
OS08G0468100	Solyc11g013810.1	70	70	0
OS08G0468400	Solyc01g104520.1	9	28	0
OS08G0468400	Solyc01g104570.2	34	33	0
OS08G0468700	Solyc11g013810.1	69	69	0
OS08G0469200	Solyc11g013550.1	39	26	1
OS08G0469200	Solyc11g013660.1	27	16	1
OS08G0469400	Solyc01g104220.2	44	28	1
OS08G0469400	Solyc06g060430.1	10	15	1
OS08G0469400	Solyc06g060440.1	39	25	1
OS08G0469400	Solyc06g060450.2	36	23	1
OS08G0469400	Solyc10g045640.1	42	27	1
OS08G0469400	Solyc11g013000.1	45	29	1
OS08G0469500	Solyc01g104230.2	45	50	1
OS08G0469700	Solyc06g060410.2	66	44	1
OS08G0469700	Solyc11g013010.1	68	45	1
OS08G0471000	Solyc04g078770.2	36	38	1
OS08G0471800	Solyc02g064990.2	24	37	1
OS08G0471800	Solyc02g090900.2	25	40	1
OS08G0471800	Solyc04g078810.2	35	37	1
OS08G0471900	Solyc02g069120.2	66	65	1
OS08G0471950	Solyc01g009510.1	15	22	0
OS08G0472400	Solyc02g090870.1	35	55	1
OS08G0472600	Solyc01g108110.2	60	60	0
OS08G0472600	Solyc10g050230.1	55	65	0
OS08G0472800	Solyc01g108210.2	55	59	1
OS08G0472800	Solyc04g078900.2	56	61	1
OS08G0473600	Solyc03g095710.2	60	58	1
OS08G0473600	Solyc04g078930.2	58	63	1
OS08G0473900	Solyc03g095710.2	56	58	1
OS08G0473900	Solyc04g078930.2	54	63	1
OS08G0474000	Solyc01g108240.2	26	20	1
OS08G0474000	Solyc10g050970.1	26	25	1
OS08G0474100	Solyc01g108170.2	19	29	1
OS08G0474100	Solyc02g065020.1	21	25	1
OS08G0474100	Solyc02g090720.2	20	28	1
OS08G0474500	Solyc04g079110.1	22	17	1
OS08G0474600	Solyc12g088890.1	44	20	1
OS08G0474700	Solyc01g081070.2	77	77	0
OS08G0475400	Solyc01g108520.1	36	37	1
OS08G0475400	Solyc01g108530.2	37	40	1
OS08G0475400	Solyc01g108540.2	42	45	1
OS08G0475400	Solyc01g108560.2	41	45	1
OS08G0475400	Solyc01g108570.2	43	45	1
OS08G0475400	Solyc01g108580.2	42	44	1
OS08G0475400	Solyc05g043190.2	14	31	1
OS08G0475400	Solyc10g050880.1	37	39	1
