Gene stable ID	Zea mays gene stable ID	% identity	Zea mays % identity	Orthology confidence [0 low, 1 high]
OS10G0516600	Zm00001d013847	75.5952	24.9509	1
OS10G0516600	Zm00001d032450	4.16667	5	1
OS10G0516701	Zm00001d013847	81.2709	47.7407	1
OS10G0516701	Zm00001d032450	24.0803	51.4286	1
OS10G0516800	Zm00001d032449	80.9775	81.0847	1
OS10G0516800	Zm00001d035909	11.3606	85.1485	1
OS10G0516900	Zm00001d032447	65	73.0337	1
OS10G0516900	Zm00001d032448	52	59.0909	1
OS10G0517500	Zm00001d000294	84.6983	83.0867	1
OS10G0517500	Zm00001d013844	80.6034	78.5714	1
OS10G0518100	Zm00001d013840	76.9625	80.6798	1
OS10G0518200	Zm00001d013839	83.6538	47.8022	1
OS10G0518200	Zm00001d032442	67.3077	50.3597	1
OS10G0518300	Zm00001d013838	83.8983	67.4617	1
OS10G0518300	Zm00001d032441	83.8983	79.3587	1
OS10G0518800	Zm00001d013836	80.1619	80.8163	1
OS10G0518800	Zm00001d032440	78.2726	76.2155	1
OS10G0518900	Zm00001d032439	79.5866	77.5819	1
OS10G0519300	Zm00001d013834	64.0429	69.7856	1
OS10G0519300	Zm00001d032438	62.6118	69.4444	1
OS10G0519600	Zm00001d032435	92.9825	92.9825	1
OS10G0519700	Zm00001d032434	80.5128	81.7708	1
OS10G0519800	Zm00001d032433	46.2415	51.6539	0
OS10G0520100	Zm00001d032433	56.2044	58.7786	0
OS10G0520600	Zm00001d029649	81.9743	81.4499	1
OS10G0520600	Zm00001d032553	21.6738	58.046	1
OS10G0520600	Zm00001d048566	83.4764	83.4764	1
OS10G0520700	Zm00001d029650	79.0476	69.4561	1
OS10G0520700	Zm00001d032554	75.9524	68.3083	1
OS10G0520900	Zm00001d029651	64	66.2069	1
OS10G0520950	Zm00001d029653	64.4737	18.5255	1
OS10G0521000	Zm00001d029654	76.9094	70.6362	1
OS10G0521100	Zm00001d029656	87.4172	62.8571	0
OS10G0521300	Zm00001d029657	68.7651	67.1395	1
OS10G0521400	Zm00001d048565	77.4011	76.9663	0
OS10G0521500	Zm00001d029662	81.8697	75.4569	1
OS10G0521600	Zm00001d029663	85.124	39.6154	0
OS10G0521700	Zm00001d029664	91.258	90.4863	1
OS10G0521700	Zm00001d048564	91.4712	91.2766	1
OS10G0521900	Zm00001d029667	84.3373	83.8323	1
OS10G0521900	Zm00001d029668	84.3373	83.8323	1
OS10G0522000	Zm00001d017583	10.2719	8.21256	0
OS10G0522000	Zm00001d029337	4.53172	8.47458	0
OS10G0522000	Zm00001d029834	1.81269	8.82353	0
OS10G0522500	Zm00001d029674	72.1591	44.2509	1
OS10G0522601	Zm00001d029675	84.2857	84.7397	1
OS10G0522601	Zm00001d048563	83.9286	84.8375	1
OS10G0522700	Zm00001d029676	59.0164	59.0164	1
OS10G0522800	Zm00001d029676	53.9683	55.7377	1
OS10G0522900	Zm00001d048562	24.6753	18.9526	1
OS10G0523100	Zm00001d048562	58.8608	46.384	1
OS10G0523700	Zm00001d048561	67.8922	71.3918	1
OS10G0523900	Zm00001d029679	64.7668	59.8086	1
OS10G0524000	Zm00001d029680	43.2367	39.4273	1
OS10G0524100	Zm00001d000332	41.2104	56.5217	1
OS10G0524100	Zm00001d010875	39.4813	82.0359	1
OS10G0524100	Zm00001d010876	29.1066	62.7329	1
OS10G0524100	Zm00001d019953	39.1931	81.9277	1
OS10G0524100	Zm00001d027374	58.7896	78.1609	1
OS10G0524100	Zm00001d048496	76.0807	75.6447	1
OS10G0524100	Zm00001d051582	38.9049	80.8383	1
OS10G0524300	Zm00001d029681	57.4074	52.9915	1
OS10G0524400	Zm00001d029684	80.2103	80.0573	1
OS10G0524500	Zm00001d029683	88.0546	84.8684	1
OS10G0524600	Zm00001d029686	84.058	84.7278	1
OS10G0524700	Zm00001d029688	75.1468	73.0038	1
OS10G0525000	Zm00001d029688	75.9223	74.3346	1
OS10G0525200	Zm00001d029688	69.1729	69.962	1
OS10G0525400	Zm00001d027557	61.8852	59.4488	1
OS10G0525400	Zm00001d029696	63.5246	68.8889	1
OS10G0525800	Zm00001d027557	67.4312	57.874	1
OS10G0525800	Zm00001d029696	68.8073	66.6667	1
OS10G0527400	Zm00001d048560	65.272	64.7303	1
OS10G0527601	Zm00001d048560	59.144	63.0705	1
OS10G0527800	Zm00001d029699	66.0944	64.7059	1
OS10G0527900	Zm00001d014062	20.1613	31.0559	0
OS10G0527900	Zm00001d051683	7.39247	26.0664	0
OS10G0528100	Zm00001d029699	68.9655	67.2269	1
OS10G0528200	Zm00001d029701	74.8936	61.324	1
OS10G0528200	Zm00001d029702	38.7234	71.0938	1
OS10G0528400	Zm00001d029701	71.2446	57.8397	1
OS10G0528400	Zm00001d029702	37.7682	68.75	1
OS10G0528900	Zm00001d029701	67.0996	54.007	1
OS10G0528900	Zm00001d029702	34.632	62.5	1
OS10G0529300	Zm00001d029701	66.6667	56.446	1
OS10G0529300	Zm00001d029702	36.6255	69.5312	1
OS10G0529400	Zm00001d029703	67.9167	66.5306	1
OS10G0529400	Zm00001d048559	61.6667	62.9787	1
OS10G0529500	Zm00001d029703	66.8067	64.898	1
OS10G0529500	Zm00001d048559	68.4874	69.3617	1
OS10G0529700	Zm00001d029703	65.812	62.8571	1
OS10G0529700	Zm00001d048559	68.8034	68.5106	1
OS10G0530300	Zm00001d029700	46.0177	37.6812	0
OS10G0530400	Zm00001d049657	56.8465	57.0833	1
OS10G0530500	Zm00001d029700	43.2	39.1304	0
OS10G0530900	Zm00001d029708	70.7627	72.2944	1
OS10G0530900	Zm00001d048558	69.4915	72.2467	1
OS10G0531400	Zm00001d029708	69.3617	70.5628	1
OS10G0531400	Zm00001d048558	69.3617	71.8062	1
OS10G0531900	Zm00001d029711	75.75	76.3224	1
OS10G0532100	Zm00001d029714	67.7152	45.0937	1
OS10G0532150	Zm00001d029714	69.3548	9.48181	1
OS10G0532200	Zm00001d029715	80.9725	82.3656	1
OS10G0532300	Zm00001d029716	63.6871	61.9565	1
OS10G0532600	Zm00001d029718	61.2167	61.9231	1
OS10G0532600	Zm00001d047346	61.9772	59.2727	1
OS10G0533000	Zm00001d029719	80.6154	82.0031	1
OS10G0533100	Zm00001d029720	54.7511	56.5421	1
OS10G0533150	Zm00001d029721	65.2021	67.4545	0
OS10G0533200	Zm00001d029723	83.0357	83.2836	1
OS10G0533200	Zm00001d033212	32.4405	41.7625	1
OS10G0533200	Zm00001d047580	16.0714	39.1304	1
OS10G0533200	Zm00001d047643	36.3095	49.5935	1
OS10G0533600	Zm00001d047349	92.8191	93.8172	1
OS10G0533900	Zm00001d029725	85.7724	86.1225	1
OS10G0534100	Zm00001d029726	76.5328	78.355	1
OS10G0534400	Zm00001d029730	46.6418	54.1126	1
OS10G0534700	Zm00001d029734	85.0095	84.5283	1
OS10G0534900	Zm00001d029736	59.215	50.436	0
OS10G0535600	Zm00001d029738	67.907	67.5926	1
OS10G0535600	Zm00001d047350	66.0465	67.2986	1
OS10G0535800	Zm00001d047351	76.8519	79.4258	0
OS10G0535900	Zm00001d047353	79.3233	81.7829	1
OS10G0536000	Zm00001d029740	87.5	87.5	0
OS10G0536000	Zm00001d047354	91.25	91.25	0
OS10G0536400	Zm00001d029744	77.5281	41.0714	1
OS10G0536500	Zm00001d029745	75	67.8947	1
OS10G0536600	Zm00001d047358	55.2632	13.2075	1
OS10G0536700	Zm00001d029747	80.1775	84.953	1
OS10G0537100	Zm00001d029749	64.4231	73.6264	1
OS10G0537100	Zm00001d047359	66.0256	74.3682	1
OS10G0537300	Zm00001d029750	47.354	45.6866	1
OS10G0537500	Zm00001d029753	87.415	81.3291	0
OS10G0537500	Zm00001d033712	14.966	78.5714	0
OS10G0537500	Zm00001d047362	88.7755	88.1757	0
OS10G0537600	Zm00001d029754	60.203	41.0665	1
OS10G0539400	Zm00001d029757	76.6382	80.2985	1
OS10G0539400	Zm00001d047364	85.1852	83.7535	1
OS10G0539600	Zm00001d029758	67.4157	66.6667	1
OS10G0539700	Zm00001d029761	69.8317	69.1667	1
OS10G0539900	Zm00001d029762	90.9459	90.0937	1
OS10G0540100	Zm00001d029764	65.1982	70.5882	1
OS10G0541000	Zm00001d029768	78.9572	75.0443	1
OS10G0541200	Zm00001d000391	85.8696	42.4731	1
OS10G0541200	Zm00001d029772	87.5	42.9333	1
OS10G0541600	Zm00001d029776	72.7003	50.308	0
OS10G0542100	Zm00001d029778	62.069	70.1299	1
OS10G0542200	Zm00001d029782	77.5652	75.2108	1
OS10G0542200	Zm00001d047373	79.8261	79.6875	1
OS10G0542400	Zm00001d029783	77.8182	77.8182	1
OS10G0542400	Zm00001d047608	58.5455	48.9362	1
OS10G0542700	Zm00001d029784	89.3891	88.8179	1
OS10G0542700	Zm00001d047378	58.5209	72.2222	1
OS10G0542800	Zm00001d027523	91.2621	18.3594	1
OS10G0542800	Zm00001d048345	91.2621	18.4314	1
OS10G0542900	Zm00001d029794	65.1341	80.9524	1
OS10G0543400	Zm00001d029794	54.2857	45.2381	1
OS10G0543800	Zm00001d029793	34.5324	60	1
OS10G0543800	Zm00001d029799	51.0791	51.8248	1
OS10G0543800	Zm00001d029801	69.7842	65.7627	1
OS10G0544200	Zm00001d027546	48.4211	50	1
OS10G0544500	Zm00001d010738	52.3046	59.589	1
OS10G0544500	Zm00001d047382	69.1383	68.4524	1
OS10G0544600	Zm00001d029806	75.1073	76.087	1
OS10G0544900	Zm00001d047385	88.0407	86.9347	1
OS10G0545100	Zm00001d029809	45.7143	43.6364	1
OS10G0545200	Zm00001d029810	83.7209	61.4634	1
OS10G0545300	Zm00001d029811	86.6397	81.9923	1
OS10G0545300	Zm00001d047389	84.6154	80.0766	1
OS10G0545500	Zm00001d029814	74.2308	61.465	1
OS10G0545600	Zm00001d047392	65.0847	67.7249	1
OS10G0545600	Zm00001d047395	58.4746	66.092	1
OS10G0545700	Zm00001d047396	68.125	83.2061	1
OS10G0545800	Zm00001d029815	70.0375	72.2008	1
OS10G0545800	Zm00001d047397	71.5356	74.031	1
OS10G0546100	Zm00001d029816	56.5476	54.2857	1
OS10G0546200	Zm00001d047162	71.1726	69.2551	1
OS10G0546300	Zm00001d019071	13.4078	43.1138	1
OS10G0546300	Zm00001d029818	82.1229	78.3304	1
OS10G0546300	Zm00001d047160	8.19367	62.4113	1
OS10G0546300	Zm00001d047161	4.37616	68.1159	1
OS10G0546400	Zm00001d029820	64.8438	61.0294	1
OS10G0546400	Zm00001d047159	58.5938	59.5238	1
OS10G0546600	Zm00001d029822	39.0374	75	0
OS10G0546600	Zm00001d030761	14.4385	46.5517	0
OS10G0546900	Zm00001d029823	56.5371	72.7273	1
OS10G0547000	Zm00001d029825	8.22027	65.1899	1
OS10G0547000	Zm00001d047153	43.8148	45.903	1
OS10G0547200	Zm00001d029844	50.8264	58.5714	1
OS10G0547500	Zm00001d029842	81.8557	79.5591	1
OS10G0547900	Zm00001d029840	75.1592	70.6587	1
OS10G0547900	Zm00001d047150	72.6115	72.381	1
OS10G0548000	Zm00001d029840	71.7868	68.5629	1
OS10G0548000	Zm00001d047150	70.2194	71.1111	1
OS10G0548100	Zm00001d029835	73.2852	73.2852	1
OS10G0548200	Zm00001d029833	63.0435	78.5417	1
OS10G0548300	Zm00001d029829	63.4969	67.0989	1
OS10G0548400	Zm00001d037736	57.277	82.9932	1
OS10G0548600	Zm00001d047135	73.6059	73.6059	1
OS10G0548600	Zm00001d047142	72.4907	72.4907	1
OS10G0548600	Zm00001d047146	72.8625	72.8625	1
OS10G0548600	Zm00001d047147	72.8625	72.8625	1
OS10G0548800	Zm00001d029846	69.1468	69.9097	1
OS10G0548800	Zm00001d047130	67.5595	66.5689	1
OS10G0548850	Zm00001d029847	46.9136	37.2549	1
OS10G0548900	Zm00001d047128	86.1295	85.7895	1
OS10G0549500	Zm00001d029848	93.0657	61.1511	1
OS10G0549500	Zm00001d045803	26.2774	85.7143	1
OS10G0549900	Zm00001d022486	29.7436	41.7266	1
OS10G0549900	Zm00001d025324	39.4872	22.8487	1
OS10G0550000	Zm00001d029849	57.3807	54.8832	1
OS10G0550000	Zm00001d047126	57.1587	57.4777	1
OS10G0550300	Zm00001d029850	80.5845	78.9366	1
OS10G0550400	Zm00001d029851	52.5641	50.6173	1
OS10G0550500	Zm00001d029605	2.8436	1.61725	1
OS10G0550500	Zm00001d044494	17.0616	10.6825	1
OS10G0550500	Zm00001d047125	72.9858	30.3748	1
OS10G0550750	Zm00001d029852	62.1918	64.9499	1
OS10G0550900	Zm00001d029853	77.9592	77.6423	1
OS10G0550900	Zm00001d047124	75.3061	77.1967	1
OS10G0551200	Zm00001d002023	30.1508	33.8983	1
OS10G0551200	Zm00001d018956	20.3518	56.6434	1
OS10G0551200	Zm00001d022162	22.1106	53.3333	1
OS10G0551200	Zm00001d027569	34.9246	44.4089	1
OS10G0551200	Zm00001d029855	74.3719	45.8915	1
OS10G0551200	Zm00001d031615	24.3719	35.6618	1
OS10G0551200	Zm00001d035873	41.9598	58.3916	1
OS10G0551200	Zm00001d042852	25.8794	41.8699	1
OS10G0551200	Zm00001d047123	15.5779	52.5424	1
OS10G0551200	Zm00001d047957	21.1055	65.1163	1
OS10G0551600	Zm00001d029856	88.8	88.8	1
OS10G0551600	Zm00001d047119	77.6	88.1818	1
OS10G0551800	Zm00001d047113	60.274	69.8413	1
OS10G0551800	Zm00001d047114	59.589	67.4419	1
OS10G0551800	Zm00001d047115	52.7397	35.6481	1
OS10G0551800	Zm00001d047116	60.274	69.8413	1
OS10G0551800	Zm00001d047117	60.9589	68.9922	1
OS10G0551900	Zm00001d047113	64.0845	72.2222	1
OS10G0551900	Zm00001d047114	64.0845	70.5426	1
OS10G0551900	Zm00001d047115	54.9296	36.1111	1
OS10G0551900	Zm00001d047116	64.7887	73.0159	1
OS10G0551900	Zm00001d047117	63.3803	69.7674	1
OS10G0552200	Zm00001d047113	58.0153	60.3175	1
OS10G0552200	Zm00001d047114	58.7786	59.6899	1
OS10G0552200	Zm00001d047115	52.6718	31.9444	1
OS10G0552200	Zm00001d047116	58.0153	60.3175	1
OS10G0552200	Zm00001d047117	59.542	60.4651	1
OS10G0552400	Zm00001d029847	56.1485	47.451	1
OS10G0552600	Zm00001d029859	72.1805	72.1805	1
OS10G0552600	Zm00001d047111	60.1504	62.0155	1
OS10G0552700	Zm00001d029859	65.3226	60.9023	1
OS10G0552700	Zm00001d047111	58.871	56.5891	1
OS10G0552800	Zm00001d029859	71.2121	70.6767	1
OS10G0552800	Zm00001d047111	61.3636	62.7907	1
OS10G0552900	Zm00001d029860	83.6983	84.7291	1
OS10G0553300	Zm00001d047110	82.199	82.4147	1
OS10G0553600	Zm00001d029862	75.594	76.9231	1
OS10G0553600	Zm00001d033142	38.8769	64.7482	1
OS10G0553600	Zm00001d052301	38.2289	48.6264	1
OS10G0553800	Zm00001d029865	76.3485	83.6364	0
OS10G0553900	Zm00001d029868	38.8136	42.1731	1
OS10G0553900	Zm00001d047107	38.8136	44.2085	1
OS10G0554001	Zm00001d029869	80.7692	47.8827	1
OS10G0554001	Zm00001d047106	80.7692	49.6622	1
OS10G0554100	Zm00001d029872	88.1543	43.5374	1
OS10G0554100	Zm00001d047105	78.7879	37.8307	1
OS10G0554200	Zm00001d029932	87.2483	87.395	1
OS10G0554200	Zm00001d029933	84.8993	86.0544	1
OS10G0554300	Zm00001d029922	29.5455	29.8539	1
OS10G0554900	Zm00001d029921	61.7886	60.9626	1
OS10G0555100	Zm00001d029920	80.8943	78.3465	1
OS10G0555100	Zm00001d047104	81.9106	82.582	1
OS10G0555200	Zm00001d029919	69.1983	69.7872	1
OS10G0555300	Zm00001d029917	52.0891	54.8387	1
OS10G0555300	Zm00001d047102	52.0891	55	1
OS10G0555600	Zm00001d029913	67.2727	67.029	1
OS10G0555600	Zm00001d047096	65.0909	63.4752	1
OS10G0555700	Zm00001d029907	70.1149	67.033	1
OS10G0555700	Zm00001d047091	71.2644	68.1319	1
OS10G0556100	Zm00001d029899	86.014	87.234	1
OS10G0556100	Zm00001d047087	84.6154	84.6154	1
OS10G0556600	Zm00001d047086	0.8	0.8	1
OS10G0556700	Zm00001d047086	43.9252	50.1333	1
OS10G0557600	Zm00001d029896	77.8351	41.8283	1
OS10G0557600	Zm00001d047081	84.0206	43.6997	1
OS10G0557800	Zm00001d029100	54.1667	61.3208	1
OS10G0557900	Zm00001d029892	67.0423	65.0273	1
OS10G0558200	Zm00001d040597	64.2857	63.2022	1
OS10G0558600	Zm00001d023331	75.8011	79.3981	1
OS10G0558700	Zm00001d029218	52.1008	60.3896	1
OS10G0558750	Zm00001d029218	49.4624	44.8052	1
OS10G0558900	Zm00001d029218	61.1511	55.1948	1
OS10G0559600	Zm00001d029889	60.1266	13.5908	1
OS10G0559600	Zm00001d047079	59.0717	13.8958	1
OS10G0559700	Zm00001d029889	51.431	29.1369	1
OS10G0559700	Zm00001d047079	48.8215	28.7841	1
OS10G0559800	Zm00001d029888	69.1473	73.8411	1
OS10G0559900	Zm00001d029887	87.1658	71.179	1
OS10G0560000	Zm00001d000175	68.0739	64.9874	1
OS10G0560000	Zm00001d029886	64.1161	61.3636	1
OS10G0560400	Zm00001d000176	60.2694	73.0612	1
OS10G0560400	Zm00001d029885	65.3199	68.5512	1
OS10G0560450	Zm00001d000178	56.5069	48.5294	1
OS10G0560450	Zm00001d003156	36.3014	62.7219	1
OS10G0560450	Zm00001d011914	35.9589	62.1302	1
OS10G0560450	Zm00001d013458	30.137	43.3498	1
OS10G0560450	Zm00001d027651	36.3014	62.7219	1
OS10G0560500	Zm00001d027277	51.773	19.571	0
OS10G0560900	Zm00001d000180	26.2222	69.4118	1
OS10G0560900	Zm00001d026689	83.3333	80.4721	1
OS10G0561000	Zm00001d000181	24.5856	32.7206	1
OS10G0561000	Zm00001d029879	25.6906	32.069	1
OS10G0561200	Zm00001d029878	77.7351	80.8383	1
OS10G0561300	Zm00001d000183	81.6602	81.3462	1
OS10G0561400	Zm00001d000184	87.1069	87.9365	1
OS10G0561400	Zm00001d029875	88.0503	88.3281	1
OS10G0561500	Zm00001d020416	67.7749	59.2841	1
OS10G0561800	Zm00001d029934	62.0579	60.1246	1
OS10G0561900	Zm00001d000029	72.6519	75.7925	1
OS10G0562000	Zm00001d000028	53.7678	51.2621	1
OS10G0562000	Zm00001d029937	52.7495	51.0848	1
OS10G0562100	Zm00001d029963	61.8868	58.363	1
OS10G0562200	Zm00001d000037	71.0616	79.5019	1
OS10G0562200	Zm00001d029955	70.8904	79.1587	1
OS10G0562500	Zm00001d000038	80.7512	52.5994	1
OS10G0562500	Zm00001d029948	81.9249	53.2824	1
OS10G0562600	Zm00001d029947	55.5133	47.7124	1
OS10G0562700	Zm00001d000039	85.528	83.9949	1
OS10G0562700	Zm00001d029946	87.3533	86.0077	1
OS10G0563000	Zm00001d000041	41.0828	62.3188	1
OS10G0563200	Zm00001d000042	76.9748	52.6437	1
OS10G0563200	Zm00001d029938	86.2185	55.6399	1
OS10G0563300	Zm00001d021902	89.1489	89.1489	1
OS10G0563400	Zm00001d000035	67.7852	72.9242	1
OS10G0563500	Zm00001d000034	54.1927	43.4303	1
OS10G0563500	Zm00001d029964	14.393	33.9233	1
OS10G0563550	Zm00001d000034	52.1008	6.21866	1
OS10G0563550	Zm00001d029964	2.52101	0.884956	1
OS10G0563600	Zm00001d029965	73.0038	74.1313	1
OS10G0563700	Zm00001d029968	82.1192	83.2215	1
OS10G0563900	Zm00001d029970	82.0755	76.9911	1
OS10G0564000	Zm00001d000030	82.3144	85.4875	1
OS10G0564000	Zm00001d029973	82.3144	84.1518	1
OS10G0564100	Zm00001d031902	76.7327	66.8103	1
OS10G0564200	Zm00001d000045	69.6429	73.5849	1
OS10G0564200	Zm00001d029974	70.5357	73.8318	1
OS10G0564500	Zm00001d029975	90.7186	90.991	1
OS10G0564800	Zm00001d000046	60.5634	73.2955	1
OS10G0564900	Zm00001d000052	68.4588	66.09	0
OS10G0564900	Zm00001d029978	68.1004	86.3636	0
OS10G0565000	Zm00001d000053	86.7238	89.207	1
OS10G0565000	Zm00001d029979	86.5096	88.9868	1
OS10G0565100	Zm00001d029980	67.8337	77.6942	1
OS10G0565100	Zm00001d047078	69.8031	80.1508	1
OS10G0565200	Zm00001d029983	70.1149	22.1416	1
OS10G0565200	Zm00001d047077	70.1149	22.0615	1
OS10G0565401	Zm00001d035088	1.03093	0.203046	0
OS10G0565500	Zm00001d029988	65.5271	68.4524	1
OS10G0565500	Zm00001d047069	63.5328	67.1687	1
OS10G0565600	Zm00001d029490	74.2891	70.0559	1
OS10G0566200	Zm00001d037316	51.6949	17.9941	1
OS10G0566200	Zm00001d037317	67.7966	18.5185	1
OS10G0566400	Zm00001d029996	72.2372	70.7124	1
OS10G0566400	Zm00001d047068	70.8895	68.3117	1
OS10G0566700	Zm00001d002408	76.4286	79.8507	1
OS10G0566700	Zm00001d029997	77.1429	80.597	1
OS10G0566700	Zm00001d047067	79.2857	81.0219	1
OS10G0566800	Zm00001d030002	71.7647	67.59	1
OS10G0566800	Zm00001d047066	70.8824	73.9264	1
OS10G0566900	Zm00001d022194	74.7423	74.7423	1
OS10G0567000	Zm00001d013213	14.0562	51.0949	1
OS10G0567000	Zm00001d047063	75.9036	76.9857	1
OS10G0567100	Zm00001d004531	23.4317	46.1818	1
OS10G0567100	Zm00001d011819	78.9668	78.9668	1
OS10G0567100	Zm00001d042026	70.6642	75.5424	1
OS10G0567300	Zm00001d012795	64.3243	36.7284	1
OS10G0567300	Zm00001d027752	65.1351	31.7942	1
OS10G0567400	Zm00001d004531	24.7689	48.7273	1
OS10G0567400	Zm00001d011819	89.0943	88.9299	1
OS10G0567400	Zm00001d042026	76.8946	82.0513	1
OS10G0567500	Zm00001d027751	85.5389	79.9745	1
OS10G0567600	Zm00001d030004	59.589	58.3893	1
OS10G0567600	Zm00001d047060	49.3151	62.069	1
OS10G0567800	Zm00001d030005	93.2039	92.4559	1
OS10G0568300	Zm00001d030007	34.9398	15.4667	1
OS10G0568600	Zm00001d024977	0.742942	3.37838	0
OS10G0568600	Zm00001d024978	28.8262	23.0678	0
OS10G0568900	Zm00001d030009	59.0909	25.6579	0
OS10G0569000	Zm00001d030010	70.5882	36.0515	1
OS10G0569100	Zm00001d005550	47.2727	30.2326	1
OS10G0569200	Zm00001d030011	88.4562	88.3333	1
OS10G0569300	Zm00001d030012	82.1488	82.2848	1
OS10G0570800	Zm00001d030068	39.1026	23.1061	1
OS10G0571100	Zm00001d030019	76.0331	43.8095	1
OS10G0571100	Zm00001d047057	80.1653	50.2591	1
OS10G0571200	Zm00001d030020	87.5439	87.8521	1
OS10G0571200	Zm00001d047054	85.0877	86.4528	1
OS10G0571300	Zm00001d030021	92.3828	93.6634	1
OS10G0571300	Zm00001d047053	93.1641	89.6617	1
OS10G0571600	Zm00001d030023	57.9545	44.6064	1
OS10G0571600	Zm00001d047050	47.3485	40.1929	1
OS10G0572000	Zm00001d047046	40.8108	60.1594	1
OS10G0572100	Zm00001d036652	78.4499	73.975	1
OS10G0572300	Zm00001d030062	64.4567	80.6452	1
OS10G0572300	Zm00001d047045	77.1639	78.4644	1
OS10G0572400	Zm00001d030061	11.9497	1.24672	0
OS10G0572400	Zm00001d035933	22.0126	3.00429	0
OS10G0572400	Zm00001d047044	11.9497	1.2459	0
OS10G0572500	Zm00001d030061	38.3866	18.1102	0
OS10G0572500	Zm00001d035933	10.9875	6.78112	0
OS10G0572500	Zm00001d047044	29.0681	13.7049	0
OS10G0572900	Zm00001d030053	91.6335	55.1559	1
OS10G0572900	Zm00001d047042	91.2351	53.38	1
OS10G0573000	Zm00001d030048	72.9258	72.9258	1
OS10G0573000	Zm00001d047032	27.7293	72.9885	1
OS10G0573000	Zm00001d047033	24.2358	78.169	1
OS10G0573100	Zm00001d047034	80.6452	74.4681	1
OS10G0573400	Zm00001d030045	79.717	79.717	1
OS10G0573400	Zm00001d047037	77.8302	80.4878	1
OS10G0573900	Zm00001d030040	86.2333	85.9048	1
OS10G0573900	Zm00001d047039	86.4245	86.0952	1
OS10G0574400	Zm00001d030038	55.2764	47.4138	1
OS10G0574500	Zm00001d030037	60.5058	54.8501	1
OS10G0574700	Zm00001d030032	73.2283	73.2283	1
OS10G0574700	Zm00001d047025	74.8031	72.7969	1
OS10G0574800	Zm00001d030031	84.7666	71.4286	1
OS10G0574800	Zm00001d047020	83.7838	77.5	1
OS10G0575000	Zm00001d030028	82.2604	81.5603	1
OS10G0575000	Zm00001d047017	79.9714	79.5164	1
OS10G0575200	Zm00001d030026	91.253	59.9845	1
OS10G0575200	Zm00001d047015	88.7116	58.5185	1
OS10G0575401	Zm00001d030024	47.3451	39.777	1
OS10G0575600	Zm00001d030069	80.9524	80.7692	1
OS10G0575700	Zm00001d030074	71.9251	70.4188	1
OS10G0575800	Zm00001d004128	6.50407	3.63636	1
OS10G0575800	Zm00001d014413	69.9187	11.7007	1
OS10G0575800	Zm00001d019822	0	0	1
OS10G0575800	Zm00001d022321	5.28455	3.9039	1
OS10G0575800	Zm00001d034393	0	0	1
OS10G0575800	Zm00001d035986	0	0	1
OS10G0575800	Zm00001d042675	0	0	1
OS10G0575800	Zm00001d044855	2.03252	1.53374	1
OS10G0575800	Zm00001d048089	6.09756	3.27511	1
OS10G0575950	Zm00001d030079	72.7273	79.1209	1
OS10G0576000	Zm00001d030080	88.3333	50.9615	1
OS10G0576100	Zm00001d030083	77.7778	77.7778	1
OS10G0576600	Zm00001d030086	58.5903	53.4137	1
OS10G0576900	Zm00001d030090	68.9655	67.2783	1
OS10G0576900	Zm00001d034716	43.5737	63.4703	1
OS10G0576900	Zm00001d051557	42.9467	73.6559	1
OS10G0577000	Zm00001d030091	82.6219	82.6219	1
OS10G0577100	Zm00001d030095	50.0525	49.6358	1
OS10G0577200	Zm00001d030098	53.4483	60.3896	1
OS10G0577400	Zm00001d014419	56	51.4436	1
OS10G0577400	Zm00001d030101	54.5714	50.6631	1
OS10G0577500	Zm00001d030103	65.6347	61.0951	1
OS10G0577600	Zm00001d014422	72.8438	71.1845	1
OS10G0577600	Zm00001d030108	73.31	73.0546	1
OS10G0577700	Zm00001d030109	81.8667	76.75	1
OS10G0577800	Zm00001d014423	63.4518	61.1746	1
OS10G0577800	Zm00001d030110	63.7902	63.255	1
OS10G0577900	Zm00001d014425	78.6885	68.8525	1
OS10G0577900	Zm00001d014426	22.7166	71.3235	1
OS10G0577900	Zm00001d030117	79.6253	76.0626	1
OS10G0578200	Zm00001d014987	12.8405	12.7413	1
OS10G0578500	Zm00001d030123	63.8669	64.48	1
OS10G0578600	Zm00001d030129	72.3618	72.3618	1
OS10G0578800	Zm00001d030127	66.3755	56.0886	1
OS10G0578800	Zm00001d030130	72.4891	60.4736	1
OS10G0578900	Zm00001d030131	86.1592	85.8621	1
OS10G0578950	Zm00001d030132	70.6093	61.9497	1
OS10G0579100	Zm00001d030133	83.7037	83.7037	1
OS10G0579200	Zm00001d014435	87.0518	80.6273	1
OS10G0579300	Zm00001d014428	70.625	56.7839	1
OS10G0579300	Zm00001d030138	54.375	75.6522	1
OS10G0579500	Zm00001d030146	79.7872	34.0909	1
OS10G0579600	Zm00001d030159	76.6257	74.1497	0
OS10G0579800	Zm00001d030158	70.4028	67.4497	1
OS10G0580200	Zm00001d030157	98.4375	97.4227	1
OS10G0580300	Zm00001d014438	89.8947	90.6582	1
OS10G0580400	Zm00001d037242	83.6338	82.4897	1
OS10G0580500	Zm00001d011873	44.8889	46.9767	1
OS10G0580500	Zm00001d042093	48	31.8584	1
OS10G0580700	Zm00001d030167	77.3585	79.4574	1
OS10G0580700	Zm00001d041589	40	84.8	1
OS10G0580800	Zm00001d030149	84.3003	77.673	1
