Gene stable ID	Oryza meridionalis gene stable ID	%id. target Oryza meridionalis gene identical to query gene	%id. query gene identical to target Oryza meridionalis gene
Os10g0512400	OMERI10G12180	94.9057	98.8212
Os10g0512700	OMERI10G12190	93.7838	99.4269
Os10g0513200	OMERI10G12200	99.0354	99.3548
Os10g0513300	OMERI10G12210	98.6842	97.8261
Os10g0513400	OMERI10G12220	93.9962	93.9962
Os10g0513900	OMERI10G12240	94.4231	22.5436
Os10g0514300	OMERI10G12220	60.7038	38.8368
Os10g0514425	OMERI10G12230	70.3704	33.6879
Os10g0514550	OMERI10G12230	79.1667	80.8511
Os10g0514600	OMERI10G12250	96.8577	95.9707
Os10g0514901	OMERI10G12260	98.2422	98.2422
Os10g0515400	OMERI10G12270	58.3333	66.0886
Os10g0515900	OMERI10G12280	96.7054	96.8932
Os10g0516100	OMERI10G12290	100	100
Os10g0516200	OMERI10G12300	85.4795	89.9135
Os10g0516300	OMERI10G12310	73.5294	21.4041
Os10g0516400	OMERI10G12320	95.5224	95.1673
Os10g0516500	OMERI03G00890	36.0656	12.0713
Os10g0516500	OMERI10G12340	96.7213	29.9113
Os10g0516701	OMERI10G12350	98.6622	57.06
Os10g0516800	OMERI10G12370	99.7358	99.7358
Os10g0516900	OMERI10G12380	98	94.2308
Os10g0517400	OMERI10G12400	100	100
Os10g0517500	OMERI10G12390	99.569	99.1416
Os10g0518200	OMERI10G12430	100	30.4985
Os10g0518300	OMERI10G12420	87.5	38.4902
Os10g0518800	OMERI10G12450	96.2213	97.6712
Os10g0518900	OMERI10G12460	97.416	96.6667
Os10g0519300	OMERI10G12470	71.3775	74.8593
Os10g0519600	OMERI10G12480	97.1491	92.8721
Os10g0519700	OMERI10G12490	100	100
Os10g0519800	OMERI10G12500	99.3166	99.3166
Os10g0520100	OMERI10G12520	96.5937	98.0247
Os10g0520400	OMERI10G12560	99.1914	96.5879
Os10g0520600	OMERI10G12580	93.133	93.9394
Os10g0520700	OMERI10G12590	96.1905	97.1154
Os10g0520900	OMERI10G12600	26	71.5596
Os10g0521000	OMERI10G12620	96.8028	91.1371
Os10g0521100	OMERI10G12630	93.3775	92.7632
Os10g0521300	OMERI10G12650	96.368	95.6731
Os10g0521400	OMERI10G12670	99.7175	99.7175
Os10g0521500	OMERI10G12680	98.5836	97.2067
Os10g0521600	OMERI10G12690	83.8843	41.4286
Os10g0521700	OMERI10G12700	99.5736	99.7863
Os10g0521900	OMERI10G12710	98.7952	97.619
Os10g0522000	OMERI10G12720	59.5166	35.6239
Os10g0522400	OMERI10G12730	96.9697	25
Os10g0522601	OMERI10G12740	98.75	98.3986
Os10g0522700	OMERI10G12750	100	59.2233
Os10g0522800	OMERI10G12770	100	100
Os10g0522900	OMERI10G12780	71.1039	26.9704
Os10g0523700	OMERI10G12810	97.3039	98.2673
Os10g0523900	OMERI10G12830	98.9637	100
Os10g0524000	OMERI10G12840	89.8551	86.5116
Os10g0524100	OMERI10G12850	98.5591	70.6612
Os10g0524300	OMERI10G12860	95.3704	93.6364
Os10g0524400	OMERI10G12870	98.2792	98.5618
Os10g0524500	OMERI10G12880	99.3174	99.8285
Os10g0524600	OMERI10G12890	98.5507	82.9268
Os10g0525000	OMERI10G12900	94.7573	48.1262
Os10g0525400	OMERI10G12930	95.9016	95.9016
Os10g0525400	OMERI10G12940	95.9016	95.9016
Os10g0527601	OMERI10G13020	85.214	75
Os10g0527900	OMERI10G13060	96.6398	61.5056
Os10g0529400	OMERI10G13050	97.5	37.44
Os10g0529600	OMERI10G13080	47.7612	43.6364
Os10g0529800	OMERI10G13090	87.3418	35.0254
Os10g0530300	OMERI10G12980	46.9027	28.1915
Os10g0530300	OMERI10G12990	46.9027	28.1915
Os10g0530400	OMERI10G13110	97.9253	97.9253
Os10g0530500	OMERI10G12980	43.2	28.7234
Os10g0530500	OMERI10G12990	43.2	28.7234
Os10g0530600	OMERI10G13130	95.4733	95.8678
Os10g0530900	OMERI10G13160	100	100
Os10g0531400	OMERI10G13180	100	100
Os10g0531700	OMERI10G13200	99.5012	99.0074
Os10g0531900	OMERI10G13210	97.25	99.2347
Os10g0532000	OMERI10G13220	93.8416	97.2644
Os10g0532100	OMERI10G13230	98.9238	63.8014
Os10g0532200	OMERI10G13250	99.1543	98.5294
Os10g0532300	OMERI10G13260	91.6201	94.7977
Os10g0532600	OMERI10G13270	97.3384	95.5224
Os10g0533000	OMERI10G13290	92.9231	98.6928
Os10g0533150	OMERI10G13300	89.1037	94.4134
Os10g0533200	OMERI10G13310	100	100
Os10g0533500	OMERI10G13320	96.9178	97.9239
Os10g0533600	OMERI10G13330	100	100
Os10g0533800	OMERI10G13340	96.4183	99.2625
Os10g0533900	OMERI10G13350	99.5935	99.5935
Os10g0534100	OMERI10G13360	94.7146	78.3217
Os10g0534400	OMERI10G13370	97.7612	96.679
Os10g0534900	OMERI10G13380	96.0751	95.1013
Os10g0535600	OMERI10G13400	84.6512	82.3529
Os10g0535900	OMERI10G13410	99.2481	53.2258
Os10g0536000	OMERI10G13420	96.25	87.0057
Os10g0536100	OMERI10G13430	97.4249	89.7233
Os10g0536400	OMERI10G13440	97.191	50.5848
Os10g0536500	OMERI10G13450	98.2558	99.4118
Os10g0537100	OMERI10G13480	94.8718	95.7929
Os10g0537300	OMERI10G13490	93.9781	95.9925
Os10g0537400	OMERI10G13500	93.5135	94.5355
Os10g0537500	OMERI10G13510	99.3197	99.3197
Os10g0537600	OMERI10G13520	97.4619	70.5882
Os10g0537800	OMERI10G13530	98.4772	98.7277
Os10g0538200	OMERI10G13530	96.9543	97.201
Os10g0539200	OMERI10G13570	94.1176	93.6585
Os10g0539600	OMERI10G13610	98.8764	88.5906
Os10g0539700	OMERI10G13630	97.8365	98.5472
Os10g0539900	OMERI10G13640	99.7297	99.7297
Os10g0540100	OMERI10G13670	96.3289	95.9064
Os10g0540200	OMERI10G13650	57.6389	55.7047
Os10g0540900	OMERI10G13720	16.8	28.6364
Os10g0541000	OMERI10G13730	95.3445	91.2656
Os10g0541200	OMERI10G13740	98.913	38.806
Os10g0541600	OMERI10G13760	96.7359	70.8696
Os10g0541700	OMERI10G13770	17.3633	14.2105
Os10g0542100	OMERI10G13820	95.4023	94.3182
Os10g0542200	OMERI10G13830	92.5217	92.201
Os10g0542400	OMERI10G13840	97.0909	97.0909
Os10g0542700	OMERI10G13870	98.7138	98.7138
Os10g0542800	OMERI10G13880	100	19.8459
Os10g0543150	OMERI07G07700	52.2059	52.2059
Os10g0543500	OMERI10G13890	97.2549	67.2087
Os10g0543800	OMERI10G13910	98.5611	98.2079
Os10g0544200	OMERI10G13920	96.3158	93.1298
Os10g0544500	OMERI10G13940	96.1924	98.1595
Os10g0544600	OMERI10G13960	96.9957	97.4138
Os10g0544900	OMERI10G13970	100	100
Os10g0545100	OMERI10G13990	61.9048	47.619
Os10g0545300	OMERI10G14010	100	54.646
Os10g0545500	OMERI10G14000	87.3077	65.4179
Os10g0545600	OMERI10G14020	94.9153	96.3855
Os10g0545700	OMERI10G14030	98.125	98.125
Os10g0545800	OMERI10G14040	97.7528	98.4906
Os10g0546100	OMERI10G14050	97.619	97.619
Os10g0546200	OMERI10G14060	81.1075	55.5184
Os10g0546300	OMERI10G14070	89.851	98.7718
Os10g0546400	OMERI10G14080	92.9688	92.2481
Os10g0546600	OMERI10G14100	98.574	45.5144
Os10g0546900	OMERI10G14120	75.9717	95.1327
Os10g0547000	OMERI10G14130	99.0423	74.6242
Os10g0547200	OMERI10G14160	72.314	88.8325
Os10g0547500	OMERI10G14170	77.9381	96.4286
Os10g0548000	OMERI10G14190	94.6708	63.4454
Os10g0548100	OMERI10G14200	94.2238	99.6183
Os10g0548200	OMERI10G14210	84.4482	59.8341
Os10g0548400	OMERI10G14220	75.1174	100
Os10g0548700	OMERI10G14230	70.4116	99.685
Os10g0548800	OMERI10G14240	99.7024	99.6036
Os10g0548850	OMERI10G14250	92.5926	81.1688
Os10g0548900	OMERI10G14260	99.4716	99.4716
Os10g0549500	OMERI10G14280	98.5401	66.0147
Os10g0549550	OMERI10G14290	59.5092	49.7436
Os10g0549700	OMERI10G14300	18.1818	10.3586
Os10g0550000	OMERI10G14320	99.2231	99.2231
Os10g0550066	OMERI10G14330	90.1099	7.53676
Os10g0550100	OMERI10G14330	98.4917	30.0092
Os10g0550300	OMERI10G14360	99.3737	99.3737
Os10g0550400	OMERI10G14370	93.8462	45.9799
Os10g0550500	OMERI10G14380	66.3507	35.6234
Os10g0550750	OMERI10G14390	98.6301	99.3103
Os10g0550900	OMERI10G14400	96.3265	87.5696
Os10g0551200	OMERI10G14420	90.9548	55.3517
Os10g0551600	OMERI10G14430	98.4	98.4
Os10g0551700	OMERI10G14440	85.1852	85.7143
Os10g0551800	OMERI10G14460	93.8356	51.1194
Os10g0552200	OMERI11G14990	89.313	78
Os10g0552400	OMERI10G14490	96.0557	95.612
Os10g0552700	OMERI10G14510	97.5806	46.8992
Os10g0553300	OMERI10G14520	98.6911	90.4077
Os10g0553600	OMERI10G14530	96.7603	97.3913
Os10g0553800	OMERI10G14540	80.4979	89.1954
Os10g0553900	OMERI10G14550	97.1186	96.6273
Os10g0554001	OMERI10G14560	97.2527	61.8881
Os10g0554100	OMERI10G14570	99.1736	48.4522
Os10g0554200	OMERI10G14580	98.3222	98.6532
Os10g0554300	OMERI10G14600	50.6198	56.582
Os10g0554800	OMERI10G14610	88.189	70.8861
Os10g0554900	OMERI10G14620	99.187	65.7092
Os10g0555100	OMERI10G14890	99.187	99.389
Os10g0555200	OMERI10G14880	97.0464	97.4576
Os10g0555600	OMERI10G14860	98.9091	96.7971
Os10g0555900	OMERI10G14850	99.6269	99.2565
Os10g0556100	OMERI10G14840	98.951	68.8564
Os10g0556200	OMERI10G14830	35.914	93.2961
Os10g0556700	OMERI10G14810	96.2594	98.4275
Os10g0557600	OMERI10G14800	98.4536	49.4819
Os10g0557700	OMERI10G14790	97.2973	36.5482
Os10g0557800	OMERI10G14770	87.5	69.5364
Os10g0557900	OMERI10G14780	98.0282	97.479
Os10g0558100	OMERI10G14760	62.1993	71.2598
Os10g0558125	OMERI10G14740	82.3529	97.9424
Os10g0558200	OMERI10G14710	96.2857	37.1555
Os10g0558600	OMERI10G14720	92.8177	97.1098
Os10g0558900	OMERI10G14650	93.5252	84.6906
Os10g0559200	OMERI10G14670	66.5	79.6407
Os10g0559200	OMERI10G14690	66.5	79.6407
Os10g0561000	OMERI08G00480	38.674	42.5532
Os10g0561100	OMERI08G00470	95.4683	96.6361
Os10g0561200	OMERI08G00460	96.1612	92.6063
Os10g0561300	OMERI08G00450	98.0695	99.2188
Os10g0561400	OMERI08G00440	99.3711	95.1807
Os10g0561500	OMERI08G00410	98.3376	98.3376
Os10g0561800	OMERI08G00390	98.3923	94.7368
Os10g0561900	OMERI08G00380	97.7901	98.8827
Os10g0562000	OMERI08G00370	91.8534	92.229
Os10g0562100	OMERI08G00360	96.9811	96.9811
Os10g0562200	OMERI08G00310	88.1849	96.9868
Os10g0562500	OMERI08G00290	95.7747	62.6728
Os10g0562600	OMERI08G00300	92.7757	80.2632
Os10g0562700	OMERI08G00280	99.3481	98.7047
Os10g0563200	OMERI08G00260	98.9916	62.593
Os10g0563300	OMERI08G00250	99.3617	99.3617
Os10g0563400	OMERI08G00240	92.953	95.8477
Os10g0563500	OMERI08G00230	97.9975	78.3784
Os10g0563550	OMERI08G00230	93.2773	11.1111
Os10g0563600	OMERI08G00220	95.4373	98.0469
Os10g0563700	OMERI08G00210	100	100
Os10g0563800	OMERI08G00200	100	13.6792
Os10g0563900	OMERI08G00190	97.6415	98.5714
Os10g0564000	OMERI08G00180	74.2358	100
Os10g0564100	OMERI08G00170	97.5247	97.0443
Os10g0564200	OMERI08G00160	96.4286	96.7164
Os10g0564300	OMERI08G00150	100	100
Os10g0564400	OMERI08G00140	97.8346	94.4867
Os10g0564500	OMERI08G00130	88.3234	98.6622
Os10g0564800	OMERI08G00120	100	100
Os10g0565100	OMERI08G00110	81.1816	46.0298
Os10g0565150	OMERI07G14530	15.0094	28.5714
Os10g0565200	OMERI08G00100	94.8276	30.3309
Os10g0565300	OMERI08G00090	92.8105	21.0267
Os10g0565500	OMERI08G00080	95.7265	97.3913
Os10g0565600	OMERI08G00030	96.4455	99.2683
Os10g0566050	OMERI08G00020	44.6809	5.19159
Os10g0566200	OMERI07G07710	92.3729	80.7407
Os10g0566400	OMERI07G07720	97.3046	97.5676
Os10g0566700	OMERI07G07750	98.5714	99.2806
Os10g0566900	OMERI07G07770	96.9072	70.9434
Os10g0567300	OMERI07G07800	85.4054	50
Os10g0567400	OMERI07G07780	97.597	32.4723
Os10g0567500	OMERI07G07810	97.2715	88.4615
Os10g0567600	OMERI07G07820	89.3836	91.5789
Os10g0567800	OMERI07G07830	99.6764	99.6764
Os10g0568100	OMERI07G07860	83.3333	17.4051
Os10g0568200	OMERI07G07870	53.7778	43.6823
Os10g0568300	OMERI07G07880	70.4819	24.5283
Os10g0568900	OMERI07G07890	65.1515	29.7578
Os10g0569000	OMERI07G07920	89.916	44.5833
Os10g0569200	OMERI07G07930	99.7218	89.5131
Os10g0569300	OMERI07G07950	97.8512	89.426
Os10g0569400	OMERI07G07960	62.6168	90.5405
Os10g0569500	OMERI07G07970	84.2105	84.2105
Os10g0569600	OMERI07G07960	43.2099	47.2973
Os10g0569800	OMERI07G07980	83.5052	95.2941
Os10g0570001	OMERI07G08000	90.1235	94.8052
Os10g0570800	OMERI07G08010	85.8974	81.2121
Os10g0571200	OMERI07G08080	98.4211	98.0769
Os10g0571300	OMERI07G08090	99.8047	99.2233
Os10g0571600	OMERI07G08100	97.3485	77.6435
Os10g0571900	OMERI11G06450	24.812	11.0553
Os10g0572000	OMERI07G08110	88.3784	98.1982
Os10g0572100	OMERI07G08120	99.6219	96.6973
Os10g0572300	OMERI07G08130	96.8692	97.5881
Os10g0575200	OMERI10G15310	26.7731	40.0177
Os10g0575600	OMERI10G15290	98.2993	98.188
Os10g0575700	OMERI10G15280	94.6524	94.6524
Os10g0575800	OMERI10G15270	84.9594	15.8333
Os10g0576000	OMERI10G15260	100	57.1429
Os10g0576100	OMERI10G15250	97.076	98.8095
Os10g0576600	OMERI10G15240	96.9163	97.7778
Os10g0576900	OMERI10G15230	86.2069	68.408
Os10g0577000	OMERI10G15220	98.4756	90.7303
Os10g0577100	OMERI10G15210	86.0441	94.9074
Os10g0577200	OMERI10G15200	64.9425	76.0943
Os10g0577400	OMERI10G15180	94	94.8127
Os10g0577500	OMERI10G15170	97.8328	98.1366
Os10g0577600	OMERI10G15160	79.7203	72.1519
Os10g0577800	OMERI10G15150	96.1083	87.6543
Os10g0577900	OMERI10G15140	99.0632	91.5584
Os10g0578200	OMERI10G15120	97.8705	98.3066
Os10g0578600	OMERI10G15080	95.9799	96.9543
Os10g0578800	OMERI10G15070	27.5109	85.7143
Os10g0578950	OMERI10G15060	98.0287	98.5586
Os10g0579100	OMERI10G15050	96.5432	99.2386
Os10g0579200	OMERI10G15040	96.8128	96.6203
Os10g0579300	OMERI10G15030	99.375	83.2461
Os10g0579500	OMERI10G15010	87.234	46.8571
Os10g0579800	OMERI10G15000	99.4746	47.8517
Os10g0580200	OMERI10G14990	99.4792	99.4792
Os10g0580300	OMERI10G14980	97.2632	99.569
Os10g0580400	OMERI10G14970	99.7226	99.7226
Os10g0580500	OMERI10G14960	41.7778	77.686
Os10g0580700	OMERI10G14950	98.4906	87.8788
Os10g0580800	OMERI10G14940	98.9761	98.9761
Os10g0581000	OMERI10G14930	92.5806	11.8448
Os11g0100100	OMERI02G18890	39.759	45.2055
Os11g0100150	OMERI11G13830	20.7792	24.2424
Os11g0100200	OMERI11G00070	94.9772	83.871
Os11g0100300	OMERI11G00080	93.7278	94.1736
Os11g0100600	OMERI11G00090	95.7831	96.3636
Os11g0100800	OMERI11G00100	95.3722	94.8
Os11g0102100	OMERI11G00160	98.7179	97.8814
Os11g0102200	OMERI11G00330	65.6895	80.2387
Os11g0102600	OMERI11G00340	55.5985	73.0964
Os11g0102700	OMERI11G00350	87.9167	38.3636
Os11g0102800	OMERI11G00180	73.3333	26.7568
Os11g0102900	OMERI11G00190	96.8615	89.3214
Os11g0103400	OMERI11G00210	9.27318	14.4531
Os11g0103700	OMERI11G00420	86.8657	86.4785
Os11g0104050	OMERI11G00480	99.0654	99.0654
Os11g0104300	OMERI11G00310	99.3811	93.9014
Os11g0104300	OMERI11G00530	98.0548	96.7714
Os11g0105000	OMERI11G00730	96.6443	96
Os11g0105800	OMERI11G00620	37.9562	97.1963
Os11g0106100	OMERI11G00820	45.0704	29.8137
Os11g0106200	OMERI11G00650	49.6154	86.5772
Os11g0106200	OMERI11G00830	86.3462	80.322
Os11g0106400	OMERI11G00840	98.7595	98.6654
Os11g0106700	OMERI11G00670	86.8852	65.1639
Os11g0106700	OMERI11G00850	86.8852	65.1639
Os11g0107000	OMERI11G00870	98.2107	98.2107
Os11g0107266	OMERI08G06930	41.0714	96.5035
Os11g0107600	OMERI11G00910	98.1818	61.7143
Os11g0108932	OMERI11G00990	95.5128	22.8352
Os11g0109633	OMERI05G16770	5.90631	16.2921
Os11g0109633	OMERI06G13630	5.90631	16.2921
Os11g0109800	OMERI11G01060	90.3023	85.5609
Os11g0109933	OMERI01G06420	9.52381	46.4
Os11g0109950	OMERI11G01110	80.7692	86.7769
Os11g0109950	OMERI11G01120	97.6923	98.4496
Os11g0111101	OMERI01G06030	86.747	54.1353
Os11g0111800	OMERI11G01180	95.6522	96.25
Os11g0113100	OMERI02G12860	93.3579	78.3282
Os11g0113100	OMERI11G01280	93.3579	95.1128
Os11g0113200	OMERI11G01290	91.3151	68.1481
Os11g0113300	OMERI11G01310	95.5056	94.4444
Os11g0113700	OMERI11G01350	99.5392	98.4055
Os11g0113900	OMERI11G01380	88.3721	77.551
Os11g0114150	OMERI11G01390	91.4692	55.4598
Os11g0114600	OMERI12G00280	95.1768	85.3026
Os11g0114700	OMERI11G01420	97.628	82.4894
Os11g0114800	OMERI12G00260	75.0466	58.5756
Os11g0114900	OMERI11G01440	94.1176	26.9231
Os11g0115100	OMERI12G00240	97.5207	98.3333
Os11g0115350	OMERI12G00230	98.3051	97.479
Os11g0115400	OMERI12G00210	97.4138	97.4138
Os11g0115800	OMERI07G18400	76.3889	7.29443
Os11g0116000	OMERI12G00200	92.3729	93.9655
Os11g0116200	OMERI12G00180	62.2318	83.815
Os11g0116300	OMERI11G01450	94.3396	96.1538
Os11g0116400	OMERI11G01460	97.8166	95.7265
Os11g0116500	OMERI12G00130	90.4545	82.9167
Os11g0116600	OMERI09G02370	0	0
Os11g0116900	OMERI11G01500	95.5357	84.252
Os11g0117300	OMERI11G02350	86.9565	44.4444
Os11g0117400	OMERI11G01520	87.0849	89.7338
Os11g0117500	OMERI11G01570	92.8125	92.5234
Os11g0117600	OMERI11G01580	91.5584	41.716
Os11g0117700	OMERI11G01610	94.1913	95.3864
Os11g0117900	OMERI11G01630	87.9699	47.4645
Os11g0118200	OMERI11G01640	95.5446	46.7312
Os11g0118300	OMERI11G01650	88.9789	92.5801
Os11g0118600	OMERI11G01670	94.5513	94.5513
Os11g0119900	OMERI11G01710	78.5489	75
Os11g0120100	OMERI11G01720	92.766	93.9655
Os11g0120200	OMERI11G01730	96.7514	89.6597
Os11g0120300	OMERI11G01740	94.5701	94.5701
Os11g0120725	OMERI11G01770	64.1026	54.6448
Os11g0121000	OMERI11G01760	86.0262	25.9211
Os11g0121300	OMERI12G00290	95.9016	95.1219
Os11g0121400	OMERI11G01830	99.0315	93.1663
Os11g0122800	OMERI04G08450	92.9054	93.2203
Os11g0123066	OMERI04G08410	3	5.35714
Os11g0123400	OMERI12G00310	54.717	98.7234
Os11g0123600	OMERI11G01890	49.9404	97.2158
Os11g0124900	OMERI12G00380	97.8193	96.319
Os11g0126100	OMERI11G02030	90.7445	95.9574
Os11g0126800	OMERI12G00470	97.5845	43.4409
Os11g0126900	OMERI12G00480	88.8889	80.8511
Os11g0127000	OMERI12G00500	69.4915	67.6568
Os11g0127600	OMERI12G00510	92.7577	66.8675
Os11g0127700	OMERI12G00520	98.0769	69.5455
Os11g0127800	OMERI12G00530	81.2261	90.9871
Os11g0128000	OMERI12G00550	98.1092	98.1092
Os11g0128300	OMERI12G00560	95.2381	95.2381
Os11g0128400	OMERI12G00570	99.1722	96.9256
Os11g0128500	OMERI12G00580	96.7533	96.129
Os11g0129000	OMERI11G02030	92.5532	92.5532
Os11g0129200	OMERI11G02020	16.3866	35.7798
Os11g0129600	OMERI12G00070	60.1036	49.3617
Os11g0129800	OMERI12G00050	94.499	94.685
Os11g0130100	OMERI12G00030	90.4255	98.1524
Os11g0130200	OMERI11G02120	88.3636	86.7857
Os11g0130300	OMERI11G02130	61.8343	81.323
Os11g0130400	OMERI11G02140	91.3043	93.6803
Os11g0131300	OMERI12G03250	61.4796	84.5614
Os11g0131400	OMERI12G03240	76.0757	82.9268
Os11g0131700	OMERI12G03220	96.1538	96.1538
Os11g0132000	OMERI11G02160	49.4253	5.81081
Os11g0132100	OMERI12G03210	72.1212	80.4054
Os11g0132600	OMERI12G03190	89.4977	47.0024
Os11g0133001	OMERI11G02210	95.2141	97.1722
Os11g0133001	OMERI12G03130	87.9093	70.1508
Os11g0133100	OMERI11G02220	72.1805	64.3432
Os11g0133300	OMERI12G03120	96.3158	64.9704
Os11g0133500	OMERI12G03090	89.7467	62.3638
Os11g0133800	OMERI12G03070	97.2281	72.0379
Os11g0133900	OMERI12G03080	49.0385	98.0769
Os11g0134300	OMERI11G02330	92.3457	88
Os11g0134600	OMERI11G02490	85.5491	72.1951
Os11g0135000	OMERI11G02370	86.1702	40.7855
Os11g0135000	OMERI11G02500	70	39.4958
Os11g0135300	OMERI11G02520	80.4436	95.2267
Os11g0136300	OMERI11G02550	89.5062	40.8451
Os11g0136600	OMERI11G02560	90.0185	89.0311
Os11g0136701	OMERI11G02390	69.3548	44.3299
Os11g0136701	OMERI11G02400	67.7419	46.1538
Os11g0136701	OMERI11G02420	56.4516	29.4118
Os11g0137100	OMERI11G02600	64.5951	77.7778
Os11g0137200	OMERI11G02460	88.3721	85.2868
Os11g0138600	OMERI12G01020	96.2264	91.0714
Os11g0139100	OMERI12G00850	99.3711	99.3711
Os11g0139600	OMERI12G01090	63.2933	66.6065
Os11g0139900	OMERI12G01120	55.8704	72.2513
Os11g0140100	OMERI12G01130	96.6667	59.882
Os11g0140400	OMERI12G00780	95.7684	55.5915
Os11g0140600	OMERI12G01170	87.6623	87.6623
Os11g0140700	OMERI12G01180	81.5069	29.0954
Os11g0140800	OMERI12G01190	96.7302	95.9459
Os11g0140900	OMERI12G01200	59.4891	96.4497
Os11g0141000	OMERI12G00710	96.4115	88.7665
Os11g0141333	OMERI12G00670	59.8291	90.5172
Os11g0141333	OMERI12G00680	88.3191	91.716
Os11g0141333	OMERI12G01240	84.9003	88.1657
Os11g0141400	OMERI12G01250	91.4894	89.5833
Os11g0141500	OMERI12G01260	94.7154	41.6071
Os11g0142500	OMERI12G01270	70.0787	40.3445
Os11g0142800	OMERI12G00600	84.8485	36.9811
Os11g0143200	OMERI12G00590	92.8144	98.517
Os11g0143300	OMERI12G01300	95.1923	50.2538
Os11g0143400	OMERI12G01310	72.9167	75.1534
Os11g0143600	OMERI12G01330	67.4641	66.5094
Os11g0143700	OMERI04G17020	47.0238	76.9481
Os11g0145000	OMERI11G02620	94.8557	70.1299
Os11g0145100	OMERI11G02630	93.75	93.75
Os11g0145200	OMERI12G14200	93.7759	73.4959
Os11g0145400	OMERI12G01420	87.9518	100
Os11g0145700	OMERI11G02660	84.6154	67.1946
Os11g0146100	OMERI12G01380	86.4646	74.9562
Os11g0146200	OMERI11G02670	66.6667	28.6976
Os11g0146300	OMERI11G02680	64.2157	83.9744
Os11g0146500	OMERI11G02700	38.3333	98.773
Os11g0146550	OMERI11G02690	93.6274	76.0956
Os11g0146600	OMERI11G02710	95.3086	94.6078
Os11g0146700	OMERI11G02720	98.9418	98.9418
Os11g0146750	OMERI11G02730	83.3333	79.8817
Os11g0146800	OMERI11G02740	96.5116	68.7371
Os11g0147000	OMERI11G02770	95.0635	97.5398
Os11g0147100	OMERI11G02780	96.3415	45.057
Os11g0147500	OMERI11G02800	95.9223	96.2963
Os11g0147800	OMERI11G02810	100	100
Os11g0148000	OMERI11G02830	86.0377	54.5455
Os11g0148200	OMERI11G02840	97.4419	89.7216
Os11g0148300	OMERI11G02850	97.3333	97.5936
Os11g0148400	OMERI11G02860	97.2222	94.7452
Os11g0148600	OMERI11G02870	98.9247	84.4037
Os11g0148800	OMERI11G02880	83.9335	97.7419
Os11g0149100	OMERI11G02890	98.0874	98.3562
Os11g0149200	OMERI11G02900	92.4658	90.604
Os11g0149300	OMERI11G02910	19.5489	11.3537
Os11g0149400	OMERI11G02930	98.3193	97.5
Os11g0149900	OMERI11G02950	98.0276	98.0276
Os11g0150100	OMERI11G02960	98.1818	98.1818
Os11g0150450	OMERI11G02980	97.6285	96.4844
Os11g0150700	OMERI11G02990	96.5066	96.2963
Os11g0151200	OMERI01G42040	36.5759	39.4958
Os11g0151300	OMERI11G03020	100	100
Os11g0151400	OMERI11G03030	98.4615	98.6513
Os11g0151600	OMERI11G03040	79.0323	28.7812
Os11g0151700	OMERI11G03050	97.5391	79.562
Os11g0152500	OMERI11G03120	98.8439	98.8439
Os11g0152700	OMERI11G03130	98.1405	98.1405
Os11g0153000	OMERI11G03140	87.6033	84.8
Os11g0153200	OMERI11G03160	97.2527	63.2143
Os11g0153300	OMERI11G03170	93.7759	94.1667
Os11g0153400	OMERI06G18920	69.3111	97.9351
Os11g0153400	OMERI11G03180	97.286	97.8992
Os11g0153500	OMERI06G18910	81.7869	84.3972
Os11g0153500	OMERI11G03190	81.7869	84.3972
Os11g0153900	OMERI11G03200	97.651	97.651
Os11g0154300	OMERI11G03220	98.2456	97.1098
Os11g0154500	OMERI11G03230	98.9796	98.6441
Os11g0154900	OMERI11G03240	76.6497	87.2832
Os11g0155000	OMERI11G03250	88.3333	13.9842
Os11g0155100	OMERI11G03260	86.119	93.8272
Os11g0155500	OMERI02G27680	56.8085	63.7232
Os11g0155900	OMERI05G15560	100	85.5346
Os11g0156000	OMERI11G03310	96.7742	95.7447
Os11g0156200	OMERI11G03330	60.8611	98.7302
Os11g0156300	OMERI11G03340	81.8182	81.8182
Os11g0156401	OMERI11G03350	93.0894	95.8159
Os11g0157600	OMERI11G03370	18.6514	97.7444
Os11g0158000	OMERI11G03390	89.3855	90.3955
Os11g0158200	OMERI11G03410	98.1579	98.4169
Os11g0158300	OMERI11G03430	96.9231	96.4286
Os11g0158400	OMERI11G03440	98.0978	99.3122
Os11g0158500	OMERI11G03460	91.7647	43.9684
Os11g0158600	OMERI11G03470	95.7143	58.6006
Os11g0159000	OMERI11G03490	98.8095	22.1333
Os11g0159900	OMERI11G03530	64.3564	39.5538
Os11g0160100	OMERI11G03540	98.4012	94.1586
Os11g0160300	OMERI11G03550	99.5444	99.5444
Os11g0160400	OMERI11G03560	99.3671	99.0536
Os11g0160550	OMERI11G03580	82.8633	80.9322
Os11g0160700	OMERI11G03590	94.5321	94.5321
Os11g0160900	OMERI11G03610	37.3225	68.6567
Os11g0161000	OMERI11G03620	76.7025	21.649
Os11g0161100	OMERI11G03620	80.5195	21.9525
Os11g0161133	OMERI11G03620	91.134	22.3571
Os11g0161200	OMERI11G03630	100	100
Os11g0161900	OMERI11G03640	67.1498	86.875
Os11g0162000	OMERI11G03650	90.3963	98.6689
Os11g0162200	OMERI11G03670	98.5507	68.6869
Os11g0162900	OMERI11G03690	97.9229	95.3757
Os11g0163100	OMERI11G03700	100	100
Os11g0163500	OMERI11G03710	90.2691	83.0476
