Gene stable ID	Brassica rapa gene stable ID	%id. target Brassica rapa gene identical to query gene	%id. query gene identical to target Brassica rapa gene
Os11g0116550	Bra039875	8.94569	54.3689
Os11g0116550	Bra039898	33.3866	54.5692
Os11g0117900	Bra029875	46.6165	45.0909
Os11g0117900	Bra034150	46.2406	44.5652
Os11g0118000	Bra029875	49.6032	45.4545
Os11g0118000	Bra034150	49.2063	44.9275
Os11g0118200	Bra005662	60.396	19.2429
Os11g0118300	Bra018309	40.6807	42.4704
Os11g0118300	Bra022805	39.06	41.913
Os11g0118500	Bra001349	50.0778	55.2316
Os11g0118500	Bra032401	49.7667	52.7183
Os11g0118600	Bra001352	44.5513	45.2769
Os11g0118600	Bra029701	47.1154	47.4194
Os11g0118800	Bra005657	18.0108	42.6752
Os11g0118800	Bra010801	36.0215	35.7333
Os11g0118800	Bra021640	17.4731	31.25
Os11g0118800	Bra022806	34.1398	37.7976
Os11g0118800	Bra032355	36.828	34.5088
Os11g0119100	Bra029871	31.3253	11.8721
Os11g0119200	Bra014266	29.1242	32.4263
Os11g0120100	Bra020792	24.2553	30
Os11g0120100	Bra040240	25.1064	31.0526
Os11g0120200	Bra032701	39.8305	44.7619
Os11g0120200	Bra034878	41.3842	44.8698
Os11g0120300	Bra000079	38.009	42.8571
Os11g0120300	Bra000080	37.1041	42.0513
Os11g0120300	Bra005092	35.7466	40.5128
Os11g0120300	Bra017111	36.1991	40.8163
Os11g0120600	Bra002666	52.8302	58.9474
Os11g0120725	Bra002666	55.1282	45.2632
Os11g0121400	Bra000295	72.8814	76.3959
Os11g0121500	Bra000295	54.4828	20.0508
Os11g0122150	Bra000295	54.4554	13.9594
Os11g0122800	Bra008615	40.5405	34.4828
Os11g0123033	Bra011569	27.8049	15.6593
Os11g0123033	Bra022128	29.7561	12.2736
Os11g0123400	Bra000084	65.3302	73.4748
Os11g0123400	Bra005090	66.5094	74.4063
Os11g0123400	Bra010000	12.5	9.90654
Os11g0123400	Bra017108	71.6981	74.3276
Os11g0123600	Bra015442	30.1549	29.2486
Os11g0123600	Bra021760	28.7247	28.4534
Os11g0123600	Bra021761	29.3206	29.078
Os11g0124300	Bra007056	38.5561	79.4304
Os11g0124500	Bra003770	49.1166	48.6014
Os11g0124500	Bra020011	48.0565	45.9459
Os11g0124500	Bra038153	48.0565	46.2585
Os11g0124900	Bra031036	0	0
Os11g0125500	Bra015331	40.7534	31.8182
Os11g0125500	Bra032501	42.4658	33.8798
Os11g0126100	Bra035477	59.7586	60.1215
Os11g0126100	Bra040000	50.1006	62.0948
Os11g0126100	Bra040001	59.9598	60.4462
Os11g0126100	Bra040003	43.2596	59.3923
Os11g0126900	Bra031949	59.0643	31.0769
Os11g0126900	Bra040152	60.2339	28.8515
Os11g0127000	Bra002148	28.1356	24.7024
Os11g0127000	Bra006449	28.4746	25
Os11g0127000	Bra023669	28.1356	24.7024
Os11g0127000	Bra031950	28.4746	24.4186
Os11g0127000	Bra040153	27.4576	23.6152
Os11g0127600	Bra002148	33.9833	36.3095
Os11g0127600	Bra006449	34.8189	37.2024
Os11g0127600	Bra023669	35.376	37.7976
Os11g0127600	Bra031950	34.2618	35.7558
Os11g0127600	Bra040153	33.4262	34.9854
Os11g0127700	Bra001505	41.0256	41.0256
Os11g0127700	Bra027438	40.7051	39.9371
Os11g0127700	Bra039391	40.0641	39.3082
Os11g0127800	Bra031197	29.1188	35.6808
Os11g0127900	Bra001098	75.1678	76.7123
Os11g0127900	Bra006454	74.4966	76.0274
Os11g0127900	Bra025108	45.6376	54.4
Os11g0127900	Bra040145	75.1678	76.7123
Os11g0127900	Bra040207	73.8255	75.3425
Os11g0128000	Bra031981	51.0504	48.503
Os11g0128000	Bra038288	55.4622	56.29
Os11g0128300	Bra003791	41.9048	45.3608
Os11g0128300	Bra015898	41.9048	46.8085
Os11g0128300	Bra016538	45.7143	54.5455
Os11g0128300	Bra025362	51.4286	54
Os11g0128300	Bra025688	46.6667	55.6818
Os11g0128300	Bra031051	46.6667	55.6818
Os11g0128300	Bra039039	50.4762	54.0816
Os11g0128400	Bra013232	65.3974	66.6105
Os11g0128400	Bra015098	64.2384	66.7814
Os11g0128700	Bra009117	34.1385	46.7991
Os11g0128800	Bra002352	63.8021	64.8148
Os11g0129000	Bra035477	61.9149	58.9069
Os11g0129000	Bra040000	53.4043	62.5935
Os11g0129000	Bra040001	62.5532	59.6349
Os11g0129000	Bra040003	46.1702	59.9448
Os11g0130200	Bra016952	41.8182	44.2308
Os11g0130300	Bra002359	45.858	49.0506
Os11g0130300	Bra020149	47.0414	50.1577
Os11g0130300	Bra020150	27.8107	44.5498
Os11g0130400	Bra000526	33.3333	35.9375
Os11g0130400	Bra006594	34.4203	31.457
Os11g0130400	Bra020147	34.058	31.0231
Os11g0130400	Bra020148	33.3333	31.3993
Os11g0130400	Bra034321	36.9565	39.2308
Os11g0130800	Bra002612	10.5145	5.01066
Os11g0131200	Bra002258	53.7313	51.7986
Os11g0131200	Bra006515	53.3582	50.3521
Os11g0131400	Bra033697	29.432	37.3362
Os11g0131600	Bra004258	34.488	24.9184
Os11g0131600	Bra005829	40.6627	41.8605
Os11g0131600	Bra009408	37.0482	48.0469
Os11g0131600	Bra009409	40.2108	40.1504
Os11g0131600	Bra016018	40.8133	40.0295
Os11g0131600	Bra025949	33.1325	24.6361
Os11g0131600	Bra028776	40.6627	42.5197
Os11g0131900	Bra001376	47.5684	57.0127
Os11g0131900	Bra002009	55.6231	58.9372
Os11g0131900	Bra009083	53.3435	44.5431
Os11g0131900	Bra009423	23.1003	64.135
Os11g0131900	Bra027763	27.9635	14.1647
Os11g0131900	Bra034141	64.7416	63.2047
Os11g0131900	Bra034790	13.9818	52.8736
Os11g0132000	Bra001376	50.5747	8.01457
Os11g0132000	Bra002009	50.5747	7.08535
Os11g0132000	Bra009083	50.5747	5.58376
Os11g0132000	Bra009423	1.14943	0.421941
Os11g0132000	Bra027763	3.44828	0.230947
Os11g0132000	Bra034141	50.5747	6.52819
Os11g0132000	Bra034790	0	0
Os11g0132400	Bra025380	68.5185	30.8333
Os11g0132400	Bra033089	70.3704	31.6667
Os11g0132600	Bra001376	46.7276	55.9199
Os11g0132600	Bra002009	53.5769	56.6828
Os11g0132600	Bra009083	51.5982	43.0203
Os11g0132600	Bra009423	22.6788	62.8692
Os11g0132600	Bra027763	26.6362	13.4719
Os11g0132600	Bra034141	62.8615	61.276
Os11g0132600	Bra034790	13.5464	51.1494
Os11g0132700	Bra007281	59.5937	59.7285
Os11g0133700	Bra001926	64.6341	7.79412
Os11g0133700	Bra015012	63.4146	7.7266
Os11g0133800	Bra002006	23.8806	14.7175
Os11g0133800	Bra003254	47.7612	47.1579
Os11g0133800	Bra004595	31.3433	45.3704
Os11g0133800	Bra005835	34.3284	17.9688
Os11g0133800	Bra007283	20.4691	44.2396
Os11g0133800	Bra007284	41.791	23.417
Os11g0133800	Bra016958	33.6887	48.1707
Os11g0133800	Bra027762	31.3433	36.6584
Os11g0133900	Bra022572	27.4038	53.271
Os11g0133900	Bra028287	27.4038	57.5758
Os11g0134100	Bra003366	46.4497	18.2558
Os11g0134100	Bra010624	40.5325	12.0281
Os11g0134100	Bra010629	48.8166	22.9167
Os11g0134100	Bra010630	49.1124	18.4444
Os11g0134100	Bra011802	47.6331	24.247
Os11g0134100	Bra038506	50.8876	25.4815
Os11g0134300	Bra002369	72.8395	66.8934
Os11g0134300	Bra020156	70.6173	64.8526
Os11g0134300	Bra034315	74.5679	68.6364
Os11g0134500	Bra006708	8.17204	28.5714
Os11g0134500	Bra012401	13.3333	32.8042
Os11g0134500	Bra031087	35.6989	61.2546
Os11g0134500	Bra040681	47.7419	61.326
Os11g0134700	Bra009477	52.4927	55.418
Os11g0134700	Bra028794	52.7859	55.7276
Os11g0134900	Bra006212	41.8605	51.4286
Os11g0134900	Bra006213	53.6998	52.8067
Os11g0134900	Bra008804	53.277	24.395
Os11g0134900	Bra008805	53.0655	51.9669
Os11g0134900	Bra023432	42.7061	51.269
Os11g0135000	Bra006212	42.9787	52.4675
Os11g0135000	Bra006213	55.5319	54.262
Os11g0135000	Bra008804	55.1064	25.0726
Os11g0135000	Bra008805	55.9574	54.4513
Os11g0135000	Bra023432	44.6809	53.2995
Os11g0135300	Bra006212	36.6936	47.2727
Os11g0135300	Bra006213	47.9839	49.4803
Os11g0135300	Bra008804	48.9919	23.5237
Os11g0135300	Bra008805	48.9919	50.3106
Os11g0135300	Bra023432	37.0968	46.7005
Os11g0135400	Bra000159	76.5625	76.8025
Os11g0135400	Bra001324	75	74.3034
Os11g0135400	Bra029752	74.6875	73.9938
Os11g0135400	Bra034055	74.375	73.6842
Os11g0135900	Bra006212	43.0612	54.8052
Os11g0135900	Bra006213	58.5714	59.6674
Os11g0135900	Bra008804	56.3265	26.7183
Os11g0135900	Bra008805	57.1429	57.971
Os11g0135900	Bra023432	42.8571	53.2995
Os11g0136300	Bra024322	38.8889	18.1556
Os11g0136300	Bra037791	38.2716	17.5141
Os11g0136400	Bra006212	37.9808	20.5195
Os11g0136400	Bra006213	52.8846	22.869
Os11g0136400	Bra008804	53.3654	10.7454
Os11g0136400	Bra008805	51.9231	22.3602
Os11g0136400	Bra023432	41.8269	22.0812
Os11g0136600	Bra002231	70.2403	73.501
Os11g0136600	Bra006142	68.3919	70.7457
Os11g0136600	Bra008910	69.8706	72.4138
Os11g0136600	Bra020035	69.6858	72.9207
Os11g0136600	Bra023367	65.4344	69.0059
Os11g0136701	Bra028644	69.3548	60.5634
Os11g0136800	Bra026842	43.2584	41.7344
Os11g0137100	Bra025791	10.9228	44.9612
Os11g0137100	Bra037166	46.516	46.9582
Os11g0137300	Bra030896	52.2523	34.5033
Os11g0137400	Bra013383	18.2692	4.18502
Os11g0137500	Bra013383	24.1176	9.03084
Os11g0138400	Bra012896	16.8385	16.388
Os11g0138400	Bra030016	16.4948	21.0526
Os11g0138600	Bra012896	16.0377	11.3712
Os11g0138600	Bra030016	16.0377	14.9123
Os11g0138700	Bra036602	44.3373	44.9878
Os11g0139100	Bra009692	80.5031	80.5031
Os11g0139100	Bra026493	80.5031	80.5031
Os11g0139500	Bra006938	38.2857	49.7525
Os11g0139600	Bra000012	24.0137	20.8024
Os11g0139600	Bra002564	10.6346	19.5584
Os11g0139600	Bra015584	14.4082	19.2661
Os11g0139600	Bra028390	24.0137	19.83
Os11g0139600	Bra028391	21.7839	20.4839
Os11g0139600	Bra030688	24.3568	19.1117
Os11g0139600	Bra031580	21.4408	18.1159
Os11g0139600	Bra031581	22.2985	19.4611
Os11g0139600	Bra033813	22.47	22.5086
Os11g0139600	Bra035653	24.1852	19.5291
Os11g0139900	Bra017530	18.6235	24.5989
Os11g0140100	Bra016925	32.8571	33.4951
Os11g0140400	Bra003276	65.2561	57.1707
Os11g0140400	Bra007319	65.3675	57.4927
Os11g0140400	Bra016926	66.147	57.5581
Os11g0140600	Bra005797	60.3896	45.2555
Os11g0140600	Bra009480	63.6364	53.6986
Os11g0140600	Bra034103	62.6623	60.5016
Os11g0140700	Bra018849	60.274	14.9153
Os11g0140800	Bra022709	62.9428	64.1667
Os11g0140900	Bra006884	21.8978	9.83607
Os11g0140900	Bra009495	22.2628	18.3183
Os11g0141000	Bra003091	61.244	63.2099
Os11g0141100	Bra003726	26.1261	20
Os11g0141100	Bra003817	21.6216	14.8607
Os11g0141100	Bra003818	30.6306	19.7674
Os11g0141100	Bra004046	27.4775	18.7117
Os11g0141100	Bra004349	28.3784	19.2661
Os11g0141100	Bra005876	28.3784	19.3252
Os11g0141100	Bra005878	27.4775	18.7692
Os11g0141100	Bra005879	25.6757	18.0952
Os11g0141100	Bra005921	33.7838	20.8333
Os11g0141100	Bra008132	30.1802	19.764
Os11g0141100	Bra009164	26.1261	19.0164
Os11g0141100	Bra009300	32.8829	20.7977
Os11g0141100	Bra010899	27.027	18.4615
Os11g0141100	Bra015935	10.8108	12.9032
Os11g0141100	Bra015936	30.6306	19.6532
Os11g0141100	Bra015938	31.0811	20.0581
Os11g0141100	Bra016726	28.8288	19.6319
Os11g0141100	Bra025668	28.8288	18.9911
Os11g0141100	Bra026450	27.9279	18.845
Os11g0141100	Bra026540	28.8288	20.1258
Os11g0141100	Bra027117	28.8288	18.0791
Os11g0141100	Bra027118	29.7297	17.9348
Os11g0141100	Bra027623	29.2793	18.4659
Os11g0141100	Bra027666	24.3243	18.4932
Os11g0141100	Bra027880	28.8288	18.8791
Os11g0141100	Bra027963	28.3784	18.75
Os11g0141100	Bra028711	33.3333	20.3297
Os11g0141100	Bra031476	27.9279	19.6203
Os11g0141100	Bra034065	31.0811	21.5625
Os11g0141100	Bra034066	31.0811	20.9726
Os11g0141100	Bra034521	24.3243	9.26244
Os11g0141100	Bra036913	26.5766	17.6119
Os11g0141100	Bra041015	27.027	18.2371
Os11g0141333	Bra003726	33.3333	40.3448
Os11g0141333	Bra003817	29.9145	32.5077
Os11g0141333	Bra003818	36.4672	37.2093
Os11g0141333	Bra004046	35.6125	38.3436
Os11g0141333	Bra004349	34.4729	37.0031
Os11g0141333	Bra005876	36.1823	38.9571
Os11g0141333	Bra005878	35.0427	37.8462
Os11g0141333	Bra005879	33.9031	37.7778
Os11g0141333	Bra005921	35.8974	35
Os11g0141333	Bra008132	35.0427	36.2832
Os11g0141333	Bra009164	33.3333	38.3607
Os11g0141333	Bra009300	34.7578	34.7578
Os11g0141333	Bra010899	33.6182	36.3077
Os11g0141333	Bra015935	23.3618	44.086
Os11g0141333	Bra015936	37.6068	38.1503
Os11g0141333	Bra015938	37.3219	38.0814
Os11g0141333	Bra016726	35.0427	37.7301
Os11g0141333	Bra025668	33.6182	35.0148
Os11g0141333	Bra026450	33.9031	36.1702
Os11g0141333	Bra026540	31.6239	34.9057
Os11g0141333	Bra027117	34.7578	34.4633
Os11g0141333	Bra027118	35.0427	33.4239
Os11g0141333	Bra027623	33.6182	33.5227
Os11g0141333	Bra027666	25.0712	30.137
Os11g0141333	Bra027880	34.4729	35.6932
Os11g0141333	Bra027963	33.0484	34.5238
Os11g0141333	Bra028711	35.3276	34.0659
Os11g0141333	Bra031476	29.0598	32.2785
Os11g0141333	Bra034065	33.9031	37.1875
Os11g0141333	Bra034066	33.3333	35.5623
Os11g0141333	Bra034521	31.6239	19.0395
Os11g0141333	Bra036913	33.0484	34.6269
Os11g0141333	Bra041015	32.1937	34.3465
Os11g0141400	Bra004620	40.9574	36.1502
Os11g0141400	Bra016936	25	44.7619
Os11g0141400	Bra029821	38.2979	34.6154
Os11g0141500	Bra014251	35.9756	39.7753
Os11g0141500	Bra018848	34.9594	39.0909
Os11g0141550	Bra014251	31.0078	8.98876
Os11g0141550	Bra018848	31.0078	9.09091
Os11g0141700	Bra014251	29.6443	33.7079
Os11g0141700	Bra018848	28.6561	32.9545
Os11g0141900	Bra003268	53.6437	57.3593
Os11g0141900	Bra004617	36.0324	56.1514
Os11g0141900	Bra004618	22.8745	62.0879
Os11g0141900	Bra007306	55.668	59.5238
Os11g0141900	Bra014645	32.3887	54.9828
Os11g0141900	Bra016938	57.4899	58.3162
Os11g0142500	Bra008531	8.8189	37.3333
Os11g0142500	Bra008532	23.4646	57.529
Os11g0142500	Bra013007	38.7402	12.6608
Os11g0142500	Bra013009	28.3465	57.508
Os11g0142500	Bra013011	30.7087	48.995
Os11g0142500	Bra018524	38.7402	49.497
Os11g0142500	Bra021947	35.5905	52.9274
Os11g0142500	Bra025899	44.7244	68.4337
Os11g0142500	Bra029355	39.0551	51.6667
Os11g0142500	Bra029356	28.189	51.4368
Os11g0142500	Bra031031	63.937	64.7528
Os11g0143200	Bra005863	53.2934	55.7411
Os11g0143200	Bra009126	54.491	60.5322
Os11g0143200	Bra028751	43.1138	57.1429
Os11g0143300	Bra000224	53.8462	51.8519
Os11g0143300	Bra003265	53.8462	46.6667
Os11g0143300	Bra004615	52.8846	51.4019
Os11g0143300	Bra007295	53.3654	47.0339
Os11g0143300	Bra014649	52.8846	47.0085
Os11g0143300	Bra016943	53.8462	50.4505
Os11g0143400	Bra007300	31.25	45.4545
Os11g0143400	Bra014812	24.1071	34.4681
Os11g0143400	Bra016940	30.0595	45.2915
Os11g0143500	Bra018100	70.1544	68.0532
Os11g0145000	Bra000219	51.9448	53.5576
Os11g0145000	Bra001278	53.1995	58.9708
Os11g0145000	Bra003258	50.941	53.6328
Os11g0145000	Bra004606	50.8156	52.3933
Os11g0145000	Bra007288	52.1957	54.3081
Os11g0145000	Bra014660	51.9448	53.5576
Os11g0145000	Bra040043	53.325	59.6073
Os11g0145100	Bra004647	37.8906	40.5858
Os11g0145200	Bra012780	25.7261	21.3425
Os11g0145200	Bra015435	16.39	33.1933
Os11g0145200	Bra017882	29.668	31.0195
Os11g0145200	Bra031483	31.7427	32.5532
Os11g0145200	Bra033494	31.5353	31.8658
Os11g0145200	Bra038079	29.0456	31.0421
Os11g0145200	Bra038080	30.7054	31.0924
Os11g0145200	Bra038445	33.61	35.6828
Os11g0145700	Bra018910	41.8803	34.9169
Os11g0146100	Bra000219	36.3636	23.2859
Os11g0146100	Bra001278	36.3636	25.0348
Os11g0146100	Bra003258	37.3737	24.4386
Os11g0146100	Bra004606	35.3535	22.6391
Os11g0146100	Bra007288	36.5657	23.6292
Os11g0146100	Bra014660	35.9596	23.0272
Os11g0146100	Bra040043	36.5657	25.3857
Os11g0146500	Bra018910	45	44.8931
Os11g0146550	Bra035963	36.7647	44.3787
Os11g0146600	Bra004869	47.1605	42.8251
Os11g0146700	Bra007752	65.6085	65.035
Os11g0146800	Bra001890	18.0233	73.8095
Os11g0146800	Bra023796	78.7791	81.6265
Os11g0147000	Bra001177	70.945	72.2701
Os11g0147000	Bra020793	63.1876	71.2242
Os11g0147100	Bra033380	52.0325	51.8219
Os11g0147500	Bra001140	34.9515	34.4828
Os11g0147500	Bra001184	33.3981	36.4407
Os11g0147500	Bra002209	42.3301	32.8808
Os11g0147500	Bra020774	40.5825	43.2712
Os11g0147500	Bra023702	42.9126	36.772
Os11g0147500	Bra039452	40.3883	34.3234
Os11g0147500	Bra040643	38.4466	35.6115
Os11g0147800	Bra002216	69.6203	69.9153
Os11g0147800	Bra023707	51.4768	72.619
Os11g0148000	Bra031650	0	0
Os11g0148200	Bra001182	52.3256	49.3421
Os11g0148200	Bra002218	50.9302	46.6951
Os11g0148200	Bra020779	41.1628	58.4158
Os11g0148300	Bra006895	66.1333	67.9452
Os11g0148300	Bra012823	64.5333	67.7871
Os11g0148400	Bra027956	27.2876	19.881
Os11g0148500	Bra006965	88.0455	88.0455
Os11g0148500	Bra019634	88.425	88.425
Os11g0148500	Bra028545	88.425	88.425
Os11g0148600	Bra020657	41.3979	39.0863
Os11g0148600	Bra037430	40.8602	39.3782
Os11g0148700	Bra006635	31.0933	20.235
Os11g0148700	Bra020213	30.4915	19.4249
Os11g0148700	Bra037601	31.6951	20.5729
Os11g0148800	Bra006635	17.4515	4.11227
Os11g0148800	Bra020213	18.2825	4.21725
Os11g0148800	Bra037601	17.4515	4.10156
Os11g0149100	Bra023073	19.3989	26.3941
Os11g0149200	Bra001291	47.2603	45.6954
Os11g0149200	Bra029811	45.8904	44.0789
Os11g0149900	Bra009516	31.7554	33.4025
Os11g0150100	Bra020200	54.1414	63.9618
Os11g0150400	Bra002422	48.6726	49.5495
Os11g0150400	Bra020198	45.1327	45.9459
Os11g0150700	Bra019427	56.7686	58.9569
Os11g0151002	Bra019642	51.0549	53.0702
Os11g0151002	Bra028537	52.9536	55.0439
Os11g0151300	Bra012916	75.1634	78.7671
Os11g0151300	Bra029984	75.817	79.4521
Os11g0151300	Bra036038	75.817	79.4521
Os11g0151400	Bra012006	50.1923	52.5151
Os11g0151700	Bra006951	56.5996	56.5996
Os11g0151700	Bra028534	54.3624	55.6064
Os11g0152500	Bra000506	73.9884	73.1429
Os11g0152500	Bra005783	72.2543	70.6215
Os11g0152500	Bra009508	71.0983	69.1011
Os11g0152500	Bra012010	73.4104	72.5714
Os11g0152500	Bra028815	73.4104	70.9497
Os11g0152500	Bra034357	74.5665	73.7143
Os11g0152700	Bra018634	49.1736	50.1053
Os11g0152700	Bra031622	44.8347	50.7009
Os11g0153400	Bra002043	37.3695	36.3821
Os11g0153400	Bra034835	34.238	44.5652
Os11g0153400	Bra034837	8.97704	36.4407
Os11g0153500	Bra002409	21.6495	33.871
Os11g0153500	Bra020189	20.9622	29.7561
Os11g0153600	Bra009499	69.863	27.0318
Os11g0153600	Bra028809	66.21	25.7092
Os11g0153700	Bra009499	66.0682	65.0177
Os11g0153700	Bra028809	65.1706	64.3617
Os11g0153800	Bra010696	72.2222	72.2222
Os11g0153800	Bra011871	72.2222	72.2222
Os11g0153800	Bra030292	72.2222	72.2222
Os11g0153800	Bra031202	72.2222	72.2222
Os11g0153800	Bra033603	72.2222	72.2222
Os11g0153900	Bra032040	68.4564	69.3878
Os11g0154300	Bra001580	37.4269	28.4444
Os11g0154300	Bra021587	37.4269	29.0909
Os11g0154300	Bra027283	36.8421	29.3023
Os11g0154500	Bra002408	38.4354	48.0851
Os11g0154500	Bra006624	38.0952	47.6596
Os11g0154500	Bra019442	36.3946	39.0511
Os11g0154500	Bra019459	37.7551	39.5018
Os11g0154500	Bra020188	39.7959	49.7872
Os11g0154900	Bra025743	24.6193	20.9957
Os11g0155000	Bra018630	73.3333	12.1547
Os11g0155000	Bra030721	75	12.2616
Os11g0155000	Bra031623	75	6.93374
Os11g0155100	Bra000517	29.1785	16.9408
Os11g0155100	Bra005300	27.4788	32.1192
Os11g0155100	Bra017261	30.5949	34.1772
Os11g0155100	Bra034346	30.0283	20.6628
Os11g0155500	Bra005819	62.5532	50.4288
Os11g0155500	Bra034133	63.8298	51.3699
Os11g0156000	Bra005301	37.276	41.9355
Os11g0156000	Bra017262	37.276	42.449
Os11g0156300	Bra009428	24.9267	32.4427
Os11g0156300	Bra028777	22.8739	9.70149
Os11g0156401	Bra005303	17.4797	23.1183
Os11g0156401	Bra017266	17.4797	23.1183
Os11g0156600	Bra005304	38.961	23.5294
Os11g0156600	Bra009179	26.6234	24.8485
Os11g0156600	Bra017267	38.3117	22.9572
Os11g0156600	Bra023048	20.7792	17.2043
Os11g0156800	Bra006929	28.2655	16.8367
Os11g0156800	Bra012800	29.7645	17.6396
Os11g0156800	Bra017271	23.5546	21.6963
Os11g0156800	Bra033427	29.7645	17.4623
Os11g0157200	Bra002396	47.619	48.3092
Os11g0157200	Bra005892	36.1905	35.6808
Os11g0157200	Bra006927	46.1905	46.6346
Os11g0157200	Bra012801	46.1905	46.6346
Os11g0157200	Bra017276	40	40.3846
Os11g0157200	Bra020177	40.9524	41.1483
Os11g0157200	Bra033428	45.2381	45.6731
Os11g0157200	Bra034822	43.8095	43.3962
Os11g0157200	Bra035001	46.1905	47.0874
Os11g0157200	Bra038671	41.4286	41.2322
Os11g0157300	Bra000519	16.9591	25.4386
Os11g0157300	Bra012026	21.6374	31.2236
Os11g0157300	Bra034341	20.7602	29.8319
Os11g0157400	Bra009523	69.2068	69.7492
Os11g0157400	Bra022586	67.0295	68.1962
Os11g0157400	Bra028829	33.7481	67.1827
Os11g0158200	Bra002392	21.8421	33.8776
Os11g0158200	Bra006613	48.4211	50.2732
Os11g0158200	Bra020176	47.6316	49.3188
Os11g0158200	Bra034996	47.3684	49.1803
Os11g0158400	Bra034821	62.9076	57.302
Os11g0158500	Bra012028	38.8235	27.5459
Os11g0158500	Bra034338	40.2353	27.5806
Os11g0158600	Bra005310	38.8095	25.9554
Os11g0158600	Bra017277	44.5238	27.7037
Os11g0158600	Bra023045	38.3333	24.6554
Os11g0158600	Bra034335	27.8571	26.1161
Os11g0159000	Bra001517	34.5238	20.5189
Os11g0159000	Bra015246	63.4921	16.0321
Os11g0159900	Bra002019	26.4026	30.888
Os11g0159900	Bra002020	26.7327	30.7985
Os11g0159900	Bra010524	21.4521	20.2492
Os11g0159900	Bra010525	10.8911	24.0876
Os11g0159900	Bra011629	19.802	20.202
Os11g0159900	Bra011630	23.1023	25
Os11g0159900	Bra011632	19.1419	23.6735
Os11g0159900	Bra012853	20.132	24.898
Os11g0159900	Bra012854	21.4521	23.4657
Os11g0159900	Bra013031	26.0726	30.7393
Os11g0159900	Bra013032	26.7327	30.7985
Os11g0159900	Bra015777	17.4917	23.6607
Os11g0159900	Bra016462	16.8317	22.0779
Os11g0159900	Bra017704	25.0825	30.5221
Os11g0159900	Bra017727	18.4818	19.9288
Os11g0159900	Bra017729	22.1122	12.7619
Os11g0159900	Bra020804	24.7525	29.1829
Os11g0159900	Bra020805	25.0825	30.1587
Os11g0159900	Bra026109	5.28053	22.8571
Os11g0159900	Bra036809	20.132	24.6964
Os11g0159900	Bra036810	20.462	22.6277
Os11g0159900	Bra037260	24.7525	26.0417
Os11g0159900	Bra038897	21.7822	23.741
Os11g0160000	Bra002019	27.3356	30.5019
Os11g0160000	Bra002020	27.6817	30.4183
Os11g0160000	Bra010524	22.8374	20.5607
Os11g0160000	Bra010525	11.4187	24.0876
Os11g0160000	Bra011629	23.1834	22.5589
Os11g0160000	Bra011630	24.2215	25
Os11g0160000	Bra011632	22.1453	26.1224
Os11g0160000	Bra012853	21.7993	25.7143
Os11g0160000	Bra012854	22.1453	23.1047
Os11g0160000	Bra013031	26.9896	30.3502
Os11g0160000	Bra013032	27.6817	30.4183
Os11g0160000	Bra015777	20.7612	26.7857
Os11g0160000	Bra016462	19.0311	23.8095
Os11g0160000	Bra017704	25.9516	30.1205
Os11g0160000	Bra017727	22.8374	23.4875
Os11g0160000	Bra017729	26.9896	14.8571
Os11g0160000	Bra020804	26.6436	29.9611
Os11g0160000	Bra020805	26.2976	30.1587
Os11g0160000	Bra026109	5.19031	21.4286
Os11g0160000	Bra036809	21.4533	25.1012
Os11g0160000	Bra036810	21.4533	22.6277
Os11g0160000	Bra037260	23.8754	23.9583
Os11g0160000	Bra038897	23.1834	24.1007
Os11g0160100	Bra018790	11.9186	13.3768
Os11g0160500	Bra032191	45.7627	32.7273
Os11g0160500	Bra034916	37.2881	33.4601
Os11g0160700	Bra004276	6.72976	19.7531
Os11g0160700	Bra026070	6.4143	22.8464
Os11g0160700	Bra026189	7.67613	18.6701
Os11g0160700	Bra036179	7.67613	17.2577
Os11g0161200	Bra033280	35.8974	50.9091
Os11g0161200	Bra037406	46.1538	39.1304
Os11g0162000	Bra022353	19.5122	29.4931
Os11g0162000	Bra037564	32.0122	35.5932
Os11g0162200	Bra014344	72.4638	60.9756
Os11g0162200	Bra016673	78.2609	59.3407
Os11g0162200	Bra026164	78.2609	49.0909
Os11g0163100	Bra001722	36.3395	91.9463
Os11g0163100	Bra006033	97.6127	97.6127
Os11g0163100	Bra009081	91.7772	98.017
Os11g0163100	Bra022356	79.0451	92.2601
Os11g0163100	Bra028615	98.1432	98.1432
Os11g0163100	Bra037560	78.2493	83.5694
Os11g0163500	Bra003704	28.7785	41.1243
Os11g0163500	Bra016429	34.5756	43.6031
Os11g0163500	Bra025881	34.7826	41.8953
Os11g0163800	Bra014010	40.5728	44.7368
Os11g0163800	Bra015909	40.3341	42.1446
Os11g0163800	Bra025683	43.1981	47.6316
Os11g0163800	Bra031048	41.7661	45.8115
Os11g0163800	Bra035210	43.4368	47.644
Os11g0166800	Bra006035	42.8571	30.0885
Os11g0166800	Bra009078	41.5966	29.2899
