Gene stable ID	Oryza punctata gene stable ID	%id. target Oryza punctata gene identical to query gene	%id. query gene identical to target Oryza punctata gene
Os08g0554900	OPUNC08G21250	97.8328	90.0285
Os08g0555000	OPUNC08G21250	99.2832	39.4587
Os08g0555200	OPUNC08G21250	97.9876	90.1709
Os08g0555700	OPUNC08G21270	92.4051	89.5705
Os08g0555800	OPUNC08G21260	88.9175	83.5351
Os08g0556000	OPUNC08G21280	97.5962	97.5962
Os08g0556200	OPUNC08G21290	88.1481	86.8613
Os08g0556300	OPUNC08G21300	60	73.2955
Os08g0556400	OPUNC08G21310	87.3745	90.7601
Os08g0556500	OPUNC08G21320	77.5	8.79849
Os08g0556550	OPUNC08G21320	69.1589	7.00095
Os08g0556600	OPUNC08G21330	94.4444	95.5056
Os08g0556700	OPUNC08G21340	86.6894	64.0605
Os08g0556900	OPUNC08G21350	92.987	94.9602
Os08g0557000	OPUNC08G21360	97.4026	97.4026
Os08g0557100	OPUNC08G21370	86.2295	89.4558
Os08g0557200	OPUNC08G21380	94.6903	94.1349
Os08g0557400	OPUNC08G21400	76.1194	78.7645
Os08g0557600	OPUNC08G21420	90.5747	90.367
Os08g0557600	OPUNC12G09180	71.7241	88.1356
Os08g0557700	OPUNC08G21430	97.9592	97.9592
Os08g0557800	OPUNC08G21440	94.3026	94.6746
Os08g0557850	OPUNC09G18360	31.25	43.4783
Os08g0557900	OPUNC08G21450	96.6049	96.6049
Os08g0558100	OPUNC08G21470	69.9605	60.8247
Os08g0558200	OPUNC08G21460	89.4428	50.8333
Os08g0558400	OPUNC08G21480	89.4865	37.9275
Os08g0558600	OPUNC08G21490	98.3402	89.7727
Os08g0558700	OPUNC08G21500	95.7265	96.1373
Os08g0558900	OPUNC08G21510	91.0112	88.0435
Os08g0559000	OPUNC08G21520	93.4959	74.1936
Os08g0559200	OPUNC08G21530	99.0741	99.0741
Os08g0559300	OPUNC08G21540	96.0086	97.3742
Os08g0559400	OPUNC08G21550	100	61.4232
Os08g0559600	OPUNC08G21560	98.3165	98.4823
Os08g0559700	OPUNC08G21570	66.4706	78.4722
Os08g0559800	OPUNC08G21580	92.9268	93.154
Os08g0559900	OPUNC08G21590	78.8296	81.062
Os08g0560000	OPUNC08G21600	89.1626	91.4141
Os08g0560300	OPUNC08G21610	89.5	85.6459
Os08g0560500	OPUNC08G21620	91.2393	93.0283
Os08g0560600	OPUNC08G21630	90.2778	91.5493
Os08g0560700	OPUNC08G21640	97.561	98.7654
Os08g0560900	OPUNC03G35240	90.1478	87.9808
Os08g0561000	OPUNC01G10910	40.264	53.5088
Os08g0561000	OPUNC05G10740	16.5016	30.6748
Os08g0561000	OPUNC10G08660	32.0132	32.6599
Os08g0561500	OPUNC08G21650	94.3152	95.5497
Os08g0561600	OPUNC08G21660	93.5875	87.6623
Os08g0561700	OPUNC08G21670	88.6256	90.3382
Os08g0561900	OPUNC08G21680	92.9368	94.3396
Os08g0562100	OPUNC08G21690	98.1524	92.1909
Os08g0562200	OPUNC08G21700	96.4939	96.4939
Os08g0562300	OPUNC08G21710	89.8701	88.946
Os08g0562500	OPUNC08G21720	72.809	93.3718
Os08g0562600	OPUNC08G21730	90.0344	90.6574
Os08g0562700	OPUNC08G21740	79.8434	29.6512
Os08g0563200	OPUNC08G21750	94.8936	92.5311
Os08g0563300	OPUNC08G21760	95.8678	65.1685
Os08g0563400	OPUNC08G21770	95.3488	95.3488
Os08g0563500	OPUNC08G21780	60.166	88.9571
Os08g0564000	OPUNC08G21800	89.7004	91.2381
Os08g0564100	OPUNC08G21810	99.3243	95.9217
Os08g0564300	OPUNC08G21820	94.6429	95.9276
Os08g0564500	OPUNC08G21830	99.1936	99.1936
Os08g0564700	OPUNC08G21850	86.7069	88.5802
Os08g0564750	OPUNC08G21870	98.4615	45.7143
Os08g0564800	OPUNC08G21880	94.0909	98.1818
Os08g0564900	OPUNC06G15380	45	46.875
Os08g0565200	OPUNC08G21890	84.3478	82.906
Os08g0565700	OPUNC08G21910	90.9091	91.0624
Os08g0565800	OPUNC08G21920	45.7143	49.3827
Os08g0565900	OPUNC08G21930	89.9225	89.9225
Os08g0566000	OPUNC08G21940	92.2824	85.4103
Os08g0566100	OPUNC08G21950	95.3811	94.7248
Os08g0566400	OPUNC08G21960	90.9548	91.6456
Os08g0566600	OPUNC08G22000	96	97.561
Os08g0566700	OPUNC08G22010	59.0973	60.5491
Os08g0566900	OPUNC08G22020	82.3529	84.6154
Os08g0567000	OPUNC08G22030	96.4865	79.3333
Os08g0567100	OPUNC08G22040	86.087	84.6154
Os08g0567200	OPUNC08G22050	97.8723	89.4942
Os09g0101100	OPUNC09G00030	75.0567	65.286
Os09g0101800	OPUNC09G00040	29.3904	90.7303
Os09g0101800	OPUNC09G00050	41.6742	86.5785
Os09g0101800	OPUNC10G04740	87.6251	88.9197
Os09g0102300	OPUNC09G00070	63.5897	39.1167
Os09g0102300	OPUNC10G04500	53.3333	31.6109
Os09g0103100	OPUNC09G00080	85.8537	94.8787
Os09g0103200	OPUNC09G00090	92.3623	86.9565
Os09g0103400	OPUNC09G00100	67.6737	58.9474
Os09g0103500	OPUNC09G00110	78.3482	70.2
Os09g0103600	OPUNC09G00120	96.4286	98.1818
Os09g0103700	OPUNC09G00140	93.3687	94.1176
Os09g0103800	OPUNC09G00150	18.8462	34.1463
Os09g0104200	OPUNC09G00170	93.2862	92.9577
Os09g0104300	OPUNC09G00180	94.2857	94.2857
Os09g0104700	OPUNC09G00190	74.9455	76.6147
Os09g0106700	OPUNC12G06260	78.0564	91.2088
Os09g0107600	OPUNC11G05520	73.0337	8.54139
Os09g0108400	OPUNC09G01400	93.913	92.8367
Os09g0109500	OPUNC09G00240	60.7287	92.0245
Os09g0109600	OPUNC09G00250	86.6667	86.6667
Os09g0109800	OPUNC09G00280	90.0533	86.6667
Os09g0110100	OPUNC09G00300	93.5768	93.6948
Os09g0110200	OPUNC09G00310	95.5919	95.4717
Os09g0110300	OPUNC09G00320	89.8876	91.2548
Os09g0110400	OPUNC09G00330	96.6667	98.1538
Os09g0111100	OPUNC09G00350	65.9341	84.507
Os09g0111800	OPUNC04G28060	92.0561	96.5686
Os09g0112400	OPUNC09G00390	75.4717	28.6396
Os09g0114500	OPUNC09G00430	98.9372	98.9372
Os09g0114700	OPUNC09G00440	55.4795	36.3229
Os09g0115400	OPUNC09G00520	98.0363	98.3333
Os09g0115500	OPUNC09G00530	77.533	84.2105
Os09g0115600	OPUNC09G00540	95.6311	96.0976
Os09g0115900	OPUNC09G00570	70.8772	72.6619
Os09g0116050	OPUNC09G00550	90.9091	92.3695
Os09g0116400	OPUNC09G00560	92.6295	94.1296
Os09g0116800	OPUNC09G00580	82.8571	91.0995
Os09g0121000	OPUNC09G00610	86.5546	10.0488
Os09g0121050	OPUNC09G00610	95.4874	51.6098
Os09g0121900	OPUNC01G06950	76.087	44.3038
Os09g0122000	OPUNC09G00630	86.5385	86.5385
Os09g0122200	OPUNC12G12080	18.6441	62.6016
Os09g0123100	OPUNC09G00680	97.3398	97.4576
Os09g0123200	OPUNC09G00690	92.2764	91.6554
Os09g0123300	OPUNC09G00700	98.0989	98.0989
Os09g0125400	OPUNC09G00760	93.578	92.7273
Os09g0125400	OPUNC09G00780	93.578	92.7273
Os09g0125900	OPUNC09G00820	68.381	91.3486
Os09g0126600	OPUNC09G00900	73.9837	74.5902
Os09g0127300	OPUNC09G00960	97.4063	97.971
Os09g0127700	OPUNC09G00990	93.3884	96.5812
Os09g0127800	OPUNC09G01010	76.1905	94.7906
Os09g0127800	OPUNC12G08800	98.6864	98.6864
Os09g0128400	OPUNC09G01050	96.3801	40.5714
Os09g0128400	OPUNC12G08770	94.1176	39.619
Os09g0128600	OPUNC09G01060	91.2409	64.7668
Os09g0128600	OPUNC12G08780	91.7275	84.34
Os09g0129600	OPUNC09G01110	88.535	44.127
Os09g0129800	OPUNC09G01110	83.7662	40.9524
Os09g0130700	OPUNC09G01120	74.934	86.5854
Os09g0130800	OPUNC09G01370	97.3496	97.3496
Os09g0131200	OPUNC09G01340	87.5887	86.6667
Os09g0132200	OPUNC09G01310	87.7493	90.5882
Os09g0132600	OPUNC09G01290	94.2211	92.3645
Os09g0132900	OPUNC09G01270	98.5795	98.3003
Os09g0133200	OPUNC09G01250	98.0237	98.0237
Os09g0133600	OPUNC09G01230	87.7743	90.9091
Os09g0133700	OPUNC09G01210	98.5591	98.5591
Os09g0133800	OPUNC09G01200	92.4357	92.5758
Os09g0134400	OPUNC09G01410	67.6923	70.4
Os09g0134500	OPUNC09G01430	88.5519	91.5066
Os09g0135100	OPUNC12G13290	58.4158	6.50496
Os09g0135400	OPUNC09G01440	90.2036	90.8974
Os09g0135700	OPUNC09G01130	67.1171	47.0032
Os09g0135800	OPUNC09G01140	95.8834	95.8834
Os09g0237600	OPUNC09G01460	96.9274	96.6574
Os09g0240200	OPUNC09G01480	94.0299	93.1953
Os09g0240500	OPUNC09G01500	98.984	88.342
Os09g0241100	OPUNC09G01520	96.9248	83.5953
Os09g0241550	OPUNC09G01530	64.7239	57.027
Os09g0242000	OPUNC09G01540	26.6667	4.88998
Os09g0242300	OPUNC09G01550	91.841	91.0788
Os09g0242800	OPUNC09G01560	92.638	93.7888
Os09g0243000	OPUNC03G11240	42.1053	18.1818
Os09g0243200	OPUNC09G01570	82.5806	84.7682
Os09g0244900	OPUNC09G01650	97.7143	97.7143
Os09g0245500	OPUNC09G01660	91.8421	25.7185
Os09g0246250	OPUNC09G01670	49.2754	16.2679
Os09g0246700	OPUNC09G01680	78.5047	70
Os09g0247600	OPUNC09G01800	94.1011	94.3662
Os09g0247700	OPUNC09G01810	0	0
Os09g0248000	OPUNC09G01840	90.9722	67.7003
Os09g0248100	OPUNC09G01850	94.7631	95.4774
Os09g0248200	OPUNC09G01860	91.7431	86.5052
Os09g0248300	OPUNC09G01870	94.8339	94.6593
Os09g0249000	OPUNC09G02180	95.4819	86.8493
Os09g0249400	OPUNC09G02160	100	100
Os09g0249600	OPUNC09G02150	98.5417	61.1902
Os09g0249700	OPUNC09G02140	99.8296	95.5954
Os09g0249900	OPUNC09G02130	71.9178	95.4545
Os09g0250150	OPUNC09G02120	20.3046	51.2821
Os09g0250700	OPUNC09G02090	92.8771	96.2373
Os09g0250800	OPUNC09G02080	90.5405	92.7978
Os09g0251100	OPUNC09G02060	92.1626	96.3581
Os09g0251500	OPUNC09G02070	97.0353	85.9596
Os09g0251800	OPUNC09G02050	96.4912	95.9302
Os09g0252000	OPUNC09G02040	97.9339	93.3071
Os09g0252100	OPUNC09G02030	98.7531	98.7531
Os09g0252700	OPUNC09G01980	95.4918	31.3425
Os09g0252800	OPUNC09G01980	79.1336	29.4861
Os09g0253000	OPUNC09G01970	65.8537	61.3636
Os09g0255000	OPUNC09G01910	92.6174	93.7182
Os09g0255300	OPUNC09G01910	89.5556	68.4211
Os09g0255900	OPUNC09G01890	94.9821	68.1234
Os09g0255900	OPUNC09G02210	55.1971	64.4352
Os09g0256100	OPUNC09G02300	88.7324	75.4491
Os09g0256600	OPUNC09G01950	90.0901	38.9105
Os09g0256600	OPUNC09G02340	90.991	39.6078
Os09g0256700	OPUNC09G02350	73.6842	81.3953
Os09g0257000	OPUNC09G02360	78.7724	78.9744
Os09g0257900	OPUNC09G02390	90.3226	93.3333
Os09g0258000	OPUNC09G02400	97.6119	97.6119
Os09g0258500	OPUNC09G02410	98.2363	98.2363
Os09g0258600	OPUNC09G02460	98.8304	98.8304
Os09g0258700	OPUNC09G01950	78.3784	67.7043
Os09g0258700	OPUNC09G02340	78.3784	68.2353
Os09g0259500	OPUNC09G02490	88.0319	88.5027
Os09g0260000	OPUNC09G02500	66.5871	23.7649
Os09g0261100	OPUNC09G02520	53.6765	89.0244
Os09g0261100	OPUNC09G02530	83.8235	85.5
Os09g0261300	OPUNC09G02550	98.0198	88.1306
Os09g0261400	OPUNC09G02560	80	7.81441
Os09g0262000	OPUNC09G02570	84.9057	83.3333
Os09g0264400	OPUNC09G02580	75.9152	89.9543
Os09g0266000	OPUNC09G02620	49.5468	76.2791
Os09g0266100	OPUNC09G02630	60.9756	77.5194
Os09g0266400	OPUNC09G02650	95.9817	96.9557
Os09g0266600	OPUNC09G02660	93.75	66.1017
Os09g0267400	OPUNC09G02690	90	90
Os09g0267500	OPUNC09G02700	97.416	97.416
Os09g0267600	OPUNC09G02710	73.5786	100
Os09g0267800	OPUNC09G02750	20.8232	43.2161
Os09g0268000	OPUNC11G11130	64.9701	65.0675
Os09g0270700	OPUNC09G02730	59.2424	24.3159
Os09g0270900	OPUNC09G02760	92.8962	93.1507
Os09g0271100	OPUNC09G02770	78.6325	71.875
Os09g0272000	OPUNC09G02790	92.4855	69.2641
Os09g0272300	OPUNC09G02810	97.7459	84.7247
Os09g0272500	OPUNC09G02820	85.2321	84.1667
Os09g0272600	OPUNC09G02830	92.5373	92.5373
Os09g0273800	OPUNC09G02860	84.4311	82.9412
Os09g0274800	OPUNC09G02540	76.1628	85.0649
Os09g0274800	OPUNC09G02870	75.5814	84.4156
Os09g0274900	OPUNC09G02880	89.5522	89.5522
Os09g0275200	OPUNC09G02890	88.125	83.9286
Os09g0275400	OPUNC09G02900	93.1238	93.1238
Os09g0277800	OPUNC09G02930	98.3828	98.3828
Os09g0278000	OPUNC09G02940	44.8649	65.3543
Os09g0278000	OPUNC11G17380	43.2432	64
Os09g0278300	OPUNC09G02960	87.9528	63.4659
Os09g0278700	OPUNC09G02970	81.0219	76.5517
Os09g0279000	OPUNC09G02990	78.4884	99.022
Os09g0279100	OPUNC09G03000	87.7419	40.4762
Os09g0279100	OPUNC09G03010	93.2258	41.9448
Os09g0279200	OPUNC09G03020	71.7949	42.6396
Os09g0279300	OPUNC09G03050	91.8919	88.8889
Os09g0279400	OPUNC09G03060	78.6611	92.1569
Os09g0279500	OPUNC09G03070	88.9796	92.3729
Os09g0279600	OPUNC09G03080	93.6782	93.813
Os09g0280300	OPUNC09G03130	94.429	96.034
Os09g0280500	OPUNC09G03170	97.6445	96.2025
Os09g0280600	OPUNC09G03190	61.8358	76.1905
Os09g0281300	OPUNC09G03230	93.6842	98.3425
Os09g0281600	OPUNC09G03240	64.7059	30.4147
Os09g0281700	OPUNC06G07490	8.64198	3.92157
Os09g0281700	OPUNC12G09130	4.32099	4.63576
Os09g0281800	OPUNC09G03260	89.5455	83.8298
Os09g0281900	OPUNC09G03270	96.954	97.7404
Os09g0282100	OPUNC09G03280	95.8333	45.3947
Os09g0282300	OPUNC09G03280	95.3488	53.9474
Os09g0284200	OPUNC09G03350	87.6221	100
Os09g0284300	OPUNC09G03360	98.7097	95.625
Os09g0284400	OPUNC09G03370	91.0596	91.3621
Os09g0284600	OPUNC09G03380	95.1754	44.2857
Os09g0286300	OPUNC09G03500	89.5197	82.8283
Os09g0286400	OPUNC09G03510	74.7664	90.9091
Os09g0286600	OPUNC09G03530	86.2069	85.1064
Os09g0287000	OPUNC09G03540	74	74.2972
Os09g0287300	OPUNC09G03550	72.2222	80.531
Os09g0292300	OPUNC08G11150	25.4364	65.3846
Os09g0292300	OPUNC08G11230	30.6733	40.4605
Os09g0292400	OPUNC02G17710	84.4961	26.0766
Os09g0292900	OPUNC09G03670	79.9492	76.8293
Os09g0293400	OPUNC09G03700	97.973	97.973
Os09g0293500	OPUNC09G03710	97.5288	97.2085
Os09g0293900	OPUNC09G03740	84.1981	88.3663
Os09g0294000	OPUNC09G03750	98.0328	97.819
Os09g0294300	OPUNC09G03760	86.6051	92.3645
Os09g0295000	OPUNC09G03770	50.7071	53.5181
Os09g0296400	OPUNC09G03800	54.4326	85.2778
Os09g0296500	OPUNC09G03810	84.6939	84.264
Os09g0296700	OPUNC09G03820	74.9487	88.5922
Os09g0296800	OPUNC09G03830	97.1963	29.771
Os09g0296900	OPUNC09G04040	84.2303	89.6138
Os09g0297000	OPUNC09G03840	95.8932	89.9807
Os09g0297000	OPUNC09G04050	95.8932	89.9807
Os09g0297100	OPUNC09G03850	100	100
Os09g0297400	OPUNC09G03880	97.549	97.3105
Os09g0297800	OPUNC09G03890	84.4828	84.4828
Os09g0297900	OPUNC09G03900	83.0357	92.0792
Os09g0298100	OPUNC09G03910	96.6129	95.5343
Os09g0298200	OPUNC09G03920	97.8	87.6344
Os09g0298332	OPUNC07G09790	50.6944	27.2388
Os09g0298400	OPUNC09G03930	98.7952	98.4985
Os09g0298500	OPUNC09G03940	98.8722	99.2453
Os09g0298700	OPUNC09G03950	92.1393	92.0477
Os09g0299200	OPUNC09G03970	98.2639	64.7597
Os09g0299400	OPUNC09G03980	98.2456	98.6784
Os09g0299500	OPUNC09G03990	93.75	34.8837
Os09g0300800	OPUNC09G04030	53.9474	51.7895
Os09g0300800	OPUNC09G04090	56.3596	56.7329
Os09g0300800	OPUNC09G04120	44.7368	41.6327
Os09g0301800	OPUNC09G04030	37.5479	41.2632
Os09g0301800	OPUNC09G04090	39.4636	45.4746
Os09g0301800	OPUNC09G04120	36.7816	39.1837
Os09g0304400	OPUNC09G04160	6.31579	3.01508
Os09g0304500	OPUNC09G04170	58.7045	80.7799
Os09g0305900	OPUNC07G02590	26.1905	17.9348
Os09g0306400	OPUNC09G04190	98.6928	98.6928
Os09g0306500	OPUNC09G04210	97.2973	35.2941
Os09g0306650	OPUNC09G04220	57.5269	76.4286
Os09g0306700	OPUNC09G04230	78.1473	96.1988
Os09g0306800	OPUNC09G04240	80.198	89.011
Os09g0307300	OPUNC09G04250	86.5854	77.5956
Os09g0307400	OPUNC09G04260	83.2487	86.3158
Os09g0307800	OPUNC09G04270	81.1765	94.8454
Os09g0308900	OPUNC09G04340	97.7199	99.6678
Os09g0309100	OPUNC09G04350	97.9424	98.4828
Os09g0309200	OPUNC09G04360	86.9266	85.3604
Os09g0309500	OPUNC07G10890	63.3188	63.3188
Os09g0309500	OPUNC09G04370	49.345	82.4818
Os09g0309600	OPUNC05G15520	36.478	15.1436
Os09g0309600	OPUNC09G04380	83.6478	81.0976
Os09g0309700	OPUNC09G04390	87.4214	89.1026
Os09g0310800	OPUNC08G06280	42.2222	40
Os09g0313500	OPUNC09G04550	91.5982	91.6819
Os09g0313600	OPUNC09G04560	87.8236	86.2524
Os09g0314300	OPUNC09G04580	98.6842	98.6842
Os09g0314333	OPUNC09G04590	98.2507	88.6842
Os09g0314400	OPUNC09G04600	83.0144	84.0194
Os09g0314500	OPUNC09G04610	89.2351	92.3754
Os09g0314800	OPUNC03G11580	69.3878	34.9315
Os09g0314900	OPUNC03G22570	96.4539	96.4539
Os09g0315000	OPUNC03G22580	81.0289	64.7815
Os09g0315050	OPUNC03G22590	91.6084	10.0306
Os09g0315700	OPUNC09G04630	98.2564	98.6612
Os09g0315800	OPUNC09G04650	82.516	87.7551
Os09g0316000	OPUNC09G04660	94.1667	94.5607
Os09g0317700	OPUNC09G04690	38.3838	71.9697
Os09g0320400	OPUNC09G04730	92.7835	17.1429
Os09g0321200	OPUNC09G04750	78.2456	84.4697
Os09g0321900	OPUNC09G04770	97.2678	97.2678
Os09g0322000	OPUNC09G04760	97.5472	97.7316
Os09g0322200	OPUNC09G04780	75.8621	43.8746
Os09g0322900	OPUNC01G10040	56	20.5882
Os09g0323000	OPUNC09G04820	79.1328	97.6589
Os09g0323100	OPUNC09G04830	97.1014	83.0579
Os09g0323500	OPUNC09G04880	98.8722	98.8722
Os09g0323700	OPUNC09G04900	94.5122	95.092
Os09g0323700	OPUNC09G04910	94.5122	95.092
Os09g0324000	OPUNC09G04920	67.0886	84.127
Os09g0324300	OPUNC09G04930	60.6838	21.6299
Os09g0324400	OPUNC09G04930	63.6364	20.7921
Os09g0325220	OPUNC09G14460	37.1032	61.3115
Os09g0325700	OPUNC09G04940	93.5754	94.3662
Os09g0326100	OPUNC09G04980	94.8294	94.6336
Os09g0326800	OPUNC09G05050	81.257	90.6133
Os09g0326850	OPUNC09G05060	89.6552	63.4146
Os09g0326900	OPUNC09G04960	98.6667	98.6667
Os09g0326900	OPUNC09G05070	98.4444	98.4444
Os09g0327100	OPUNC09G05090	100	100
Os09g0327200	OPUNC09G05100	96.1589	96.2865
Os09g0327300	OPUNC09G05110	91.1392	91.8367
Os09g0327400	OPUNC09G05120	97.8056	97.8056
Os09g0327500	OPUNC09G05130	76.9048	87.2973
Os09g0327550	OPUNC09G05140	87.1951	83.3819
Os09g0327575	OPUNC09G05150	88.2129	45.8952
Os09g0327600	OPUNC09G05150	90.5702	40.8506
Os09g0327800	OPUNC09G05180	61.4203	30.6513
Os09g0328066	OPUNC09G05180	34.7594	18.6782
Os09g0328600	OPUNC09G05210	54.8223	17.1701
Os09g0329000	OPUNC09G05250	92.7536	93.4307
Os09g0329200	OPUNC09G05260	80.0399	82.5103
Os09g0330000	OPUNC09G05290	84.3373	84.1683
Os09g0330700	OPUNC09G05320	92.5141	93.8395
Os09g0331100	OPUNC09G04800	19.4257	29.6392
Os09g0331600	OPUNC09G05340	86.4035	88.3408
Os09g0331900	OPUNC09G05350	85.7542	85.9944
Os09g0332100	OPUNC09G05360	86.875	89.6774
Os09g0333000	OPUNC09G05420	73.1527	49.4176
Os09g0333500	OPUNC09G05440	92.2849	25.5967
Os09g0334050	OPUNC09G05380	39.5833	21.1111
Os09g0334500	OPUNC09G05480	83.3795	86.7435
Os09g0334600	OPUNC09G05490	88.6364	98.7342
Os09g0334800	OPUNC09G05520	90.5947	91.0987
Os09g0334900	OPUNC09G05510	88.2569	67.7465
Os09g0337300	OPUNC09G05530	89.5075	54.6405
Os09g0337500	OPUNC02G11070	51.6304	27.8592
Os09g0338200	OPUNC09G05570	65.9898	67.7083
Os09g0338400	OPUNC09G05580	97.1616	97.3742
Os09g0338500	OPUNC09G05590	95.7082	96.1207
Os09g0339000	OPUNC09G05610	73.6434	91.3462
Os09g0339300	OPUNC08G17870	33.3916	42.3503
Os09g0339800	OPUNC08G17730	77.4423	62.9149
Os09g0340400	OPUNC10G02670	11.875	5.88235
Os09g0341500	OPUNC09G05630	72.1881	26.0709
Os09g0341901	OPUNC03G14680	20.8861	22.1477
Os09g0344400	OPUNC09G05640	72.9958	75.7112
Os09g0344500	OPUNC09G05650	95.6044	95.3425
Os09g0344700	OPUNC09G05680	68.0412	89.1892
Os09g0344800	OPUNC09G05700	97.5052	97.7083
Os09g0344900	OPUNC09G05710	85.022	88.5321
Os09g0345000	OPUNC09G05720	94.8276	70.9677
Os09g0345500	OPUNC11G03830	24.5	25.3886
Os09g0345700	OPUNC09G05740	97.8462	97.546
Os09g0346400	OPUNC09G05750	93.9394	58.0296
Os09g0346500	OPUNC01G21880	93.2076	94.636
Os09g0346600	OPUNC09G05770	82.1138	81.2332
Os09g0346700	OPUNC09G05810	97.9695	97.6721
Os09g0346900	OPUNC09G05820	91.0781	82.2148
Os09g0346900	OPUNC09G05840	97.3978	97.3978
Os09g0346900	OPUNC09G05850	97.3978	97.3978
Os09g0347500	OPUNC03G07900	100	73.6842
Os09g0347500	OPUNC09G05830	100	73.6842
Os09g0347500	OPUNC10G05030	99.7143	73.4737
Os09g0347800	OPUNC09G05870	96.3519	95.3291
Os09g0347900	OPUNC09G05880	33.871	13.2911
Os09g0350900	OPUNC09G05900	69.9259	61.9423
Os09g0351900	OPUNC05G05940	38.9937	25.3061
Os09g0352400	OPUNC09G05920	92.6087	93.6264
Os09g0354100	OPUNC09G05990	86.4111	35.1275
Os09g0355400	OPUNC09G06090	94.5824	94.5824
Os09g0356000	OPUNC09G06030	87.7765	90.4077
Os09g0356800	OPUNC09G06110	90.281	89.2361
Os09g0357400	OPUNC09G06070	81.9672	43.0108
Os09g0359700	OPUNC03G36950	84.3318	72.9084
Os09g0359700	OPUNC03G36980	84.3318	72.9084
Os09g0359700	OPUNC09G06120	82.0276	59.9327
Os09g0359800	OPUNC09G06130	96.8992	98.1675
Os09g0359900	OPUNC09G06140	84.9359	62.2066
Os09g0360500	OPUNC09G06160	92.1162	91.9255
Os09g0361100	OPUNC09G06180	99.4792	74.6094
Os09g0361200	OPUNC09G06190	96.5157	96.8531
Os09g0361300	OPUNC09G06200	89.1089	87.3786
Os09g0361500	OPUNC09G06210	42.9708	26.0032
Os09g0361700	OPUNC09G06220	48.062	29.9517
Os09g0362500	OPUNC09G06230	88.9655	91.5976
Os09g0362800	OPUNC09G06240	71.5385	36.423
Os09g0362900	OPUNC09G06250	90.1194	80.8967
Os09g0363100	OPUNC09G06260	93.3474	92.4686
Os09g0363400	OPUNC09G06270	67.3025	34.7887
Os09g0363500	OPUNC09G06280	94.6004	94.3966
Os09g0363600	OPUNC09G06290	93.9068	69.8667
Os09g0363700	OPUNC09G06300	93.8462	93.8462
Os09g0363800	OPUNC09G06310	55.7047	71.9653
Os09g0363900	OPUNC09G06320	98.6325	98.6325
Os09g0364000	OPUNC09G06350	89.0701	90.8486
Os09g0364100	OPUNC09G06360	89.4545	64.7368
Os09g0364400	OPUNC09G06370	74.5318	88.8393
Os09g0364500	OPUNC09G06380	91.8874	92.6544
Os09g0364800	OPUNC09G06390	80.3571	58.0645
Os09g0364900	OPUNC09G06400	88.2883	57.9882
Os09g0365000	OPUNC09G06410	57.1826	62.4494
Os09g0365300	OPUNC09G06430	87.2283	87.1099
Os09g0365900	OPUNC09G06470	94.1075	92.5043
Os09g0366800	OPUNC09G06530	26.8382	20
Os09g0367700	OPUNC09G06580	86.6953	88.9868
Os09g0367900	OPUNC09G06590	62.5	70.0637
Os09g0368500	OPUNC09G06600	87.1308	84.1141
Os09g0368900	OPUNC09G06650	93.8775	93.8775
Os09g0369400	OPUNC09G06700	97.8667	96.8338
Os09g0369500	OPUNC09G06710	80.3526	87.6374
Os09g0370000	OPUNC09G06720	77.0053	79.1209
Os09g0370200	OPUNC09G06730	90.8451	90.5263
Os09g0370300	OPUNC09G06740	90.0322	90.9091
Os09g0370500	OPUNC09G06750	68.2569	83.9729
Os09g0370500	OPUNC09G06760	47.7064	85.5263
Os09g0371000	OPUNC09G06770	94.4231	83.0795
Os09g0371100	OPUNC09G06800	87.1893	43.8462
Os09g0371200	OPUNC09G06800	93.2482	49.1346
Os09g0371400	OPUNC09G06780	13.6646	52.8
Os09g0371700	OPUNC09G06830	92.9577	30.5556
Os09g0371800	OPUNC09G06840	47.0588	36.6412
Os09g0372400	OPUNC09G06850	77.3364	78.2506
Os09g0372800	OPUNC09G06880	96.7359	96.7359
Os09g0372900	OPUNC09G06890	96.3061	98.3828
Os09g0373000	OPUNC09G06900	93.4579	99.0099
Os09g0374900	OPUNC09G06930	78.2723	44.2308
Os09g0375000	OPUNC09G06940	96.0334	97.0464
Os09g0375300	OPUNC09G06960	90.1124	89.1111
Os09g0375500	OPUNC09G06970	79.845	85.124
Os09g0375600	OPUNC09G06980	91.3462	48.9691
Os09g0375900	OPUNC09G06990	96.0396	89.8148
Os09g0376000	OPUNC09G07000	88.671	33.2245
Os09g0376400	OPUNC09G07020	61.9565	47.1074
Os09g0376600	OPUNC09G07030	75.837	76.9572
Os09g0376700	OPUNC09G07060	85.9694	86.8557
Os09g0376800	OPUNC09G07070	98.6434	58.9803
Os09g0376900	OPUNC09G07080	95.325	89.6034
Os09g0378300	OPUNC09G07110	94.3327	89.5833
Os09g0378700	OPUNC09G07120	94.1011	93.9691
Os09g0379400	OPUNC09G07140	68.9243	35.5236
Os09g0379600	OPUNC09G07160	65.2381	41.6413
Os09g0379900	OPUNC09G07250	97.2543	91.3161
Os09g0380000	OPUNC09G07270	81.875	18.5028
Os09g0380050	OPUNC09G07270	96.4286	7.62712
Os09g0380200	OPUNC09G07280	75.8364	40.5567
Os09g0380300	OPUNC09G07290	43.1818	28.4289
Os09g0381100	OPUNC09G07320	94.1509	99.6008
Os09g0381400	OPUNC11G10140	94.1989	94.1989
