Gene stable ID	Oryza longistaminata gene stable ID	%id. target Oryza longistaminata gene identical to query gene	%id. query gene identical to target Oryza longistaminata gene
Os09g0493400	KN540176.1_FG002	98.8658	98.8658
Os09g0493600	KN540176.1_FG003	68.8889	96.875
Os09g0493700	KN540176.1_FG005	84.3305	61.2203
Os09g0494200	KN540176.1_FG007	99.6933	99.6933
Os09g0494300	KN540176.1_FG004	99.6825	64.6091
Os09g0494500	KN539180.1_FG013	35.7143	29.148
Os09g0494600	KN540820.1_FG001	45.4887	100
Os09g0495000	KN540820.1_FG003	50.566	24.9071
Os09g0495500	AMDW01053806.1_FG001	5	20.9302
Os09g0497000	KN539723.1_FG010	58.5678	99.5652
Os09g0497100	KN539723.1_FG005	96.1538	93.6884
Os09g0497400	KN539723.1_FG007	99.6016	99.6016
Os09g0497500	KN539723.1_FG004	67.6218	97.9253
Os09g0497600	KN539723.1_FG001	97.4684	34.0708
Os09g0497700	KN539723.1_FG011	62.7803	80
Os09g0497900	KN539723.1_FG008	99.1477	99.4302
Os09g0498100	KN539723.1_FG003	98.5294	98.5294
Os09g0498300	KN539447.1_FG005	9.45122	27.6786
Os09g0498500	AMDW01009216.1_FG001	13.7019	95
Os09g0498700	KN539432.1_FG004	36.3636	19.9005
Os09g0498800	AMDW01032637.1_FG001	11.2941	100
Os09g0498800	KN539454.1_FG003	90.5882	98.2143
Os09g0499000	KN539454.1_FG009	83.0116	84.6457
Os09g0499400	KN539454.1_FG001	62.2896	99.1957
Os09g0499500	KN539454.1_FG004	97.7444	19.2024
Os09g0500100	KN539454.1_FG005	88.1266	64.7287
Os09g0500200	KN539454.1_FG011	99.4444	81.3636
Os09g0500300	KN539454.1_FG002	71.5285	90.7478
Os09g0500600	KN539454.1_FG007	96.4203	94.457
Os09g0500900	AMDW01031642.1_FG001	17.7665	100
Os09g0501200	KN540360.1_FG007	27.8195	88.0952
Os09g0501600	KN540360.1_FG005	66.1202	96.0317
Os09g0501700	KN540360.1_FG002	77.6471	99.2481
Os09g0501850	KN540360.1_FG008	99.3506	98.0769
Os09g0502000	AMDW01036665.1_FG001	68.4211	100
Os09g0502000	KN540360.1_FG010	100	100
Os09g0502100	KN540360.1_FG001	86.8421	86.5574
Os09g0502200	KN540360.1_FG003	58.9583	97.5862
Os09g0502500	KN540360.1_FG006	49.4118	96
Os09g0502600	KN540360.1_FG004	93.6293	95.098
Os09g0502900	KN540360.1_FG009	71.1575	50.2008
Os09g0503000	AMDW01092506.1_FG001	67.0732	83.3333
Os09g0503100	KN542200.1_FG002	37.8613	99.2424
Os09g0503400	KN542200.1_FG003	97.9909	97.9909
Os09g0503700	KN545503.1_FG001	0.826446	1.68067
Os09g0504000	KN542120.1_FG001	69.8795	100
Os09g0504400	KN542120.1_FG002	84.4358	72.3333
Os09g0504800	KN540676.1_FG001	78.9286	92.8571
Os09g0504900	AMDW01035031.1_FG001	18.9696	100
Os09g0505100	KN540676.1_FG003	84.2654	91.3669
Os09g0505200	KN540676.1_FG002	93.4328	80.4627
Os09g0505300	KN540676.1_FG005	82.971	100
Os09g0505600	KN541764.1_FG001	93.6652	94.0909
Os09g0505800	KN541764.1_FG004	87.9032	68.5535
Os09g0505900	KN541764.1_FG003	53.211	81.1189
Os09g0506000	KN539355.1_FG012	50.6349	97.5535
Os09g0506800	KN539355.1_FG002	78.5246	51.1206
Os09g0507200	KN539355.1_FG005	84.2742	84.2742
Os09g0507300	KN539355.1_FG008	63.5889	97.0745
Os09g0507400	AMDW01028221.1_FG001	54.0323	91.7808
Os09g0507400	KN539355.1_FG004	55.6452	92
Os09g0507600	KN539355.1_FG001	93.8389	81.8182
Os09g0507800	KN539355.1_FG013	100	100
Os09g0508200	KN539355.1_FG003	37.4046	80.3279
Os09g0508250	KN538776.1_FG007	22.2857	14.9425
Os09g0508250	KN538776.1_FG044	19.4286	27.6423
Os09g0508300	KN539355.1_FG010	91.8367	84.375
Os09g0509000	KN539216.1_FG011	88.6364	57.1661
Os09g0509200	KN539216.1_FG006	91.7553	99.4236
Os09g0509300	KN539216.1_FG003	97.7671	93.3029
Os09g0509400	KN539216.1_FG010	94.7368	93.6
Os09g0509500	KN539216.1_FG014	61.1465	34.4704
Os09g0509700	KN539216.1_FG001	34.8028	77.3196
Os09g0510200	KN539216.1_FG005	40.1163	98.5714
Os09g0510500	KN539216.1_FG012	98.9362	99.2883
Os09g0510700	KN539216.1_FG002	87.4402	96.1842
Os09g0510900	KN539216.1_FG007	52.8384	29.0168
Os09g0511000	KN539216.1_FG013	85.1393	37.8788
Os09g0511300	KN539453.1_FG012	78.2805	93.5135
Os09g0511500	KN539453.1_FG007	98.5149	99.005
Os09g0511600	KN539453.1_FG002	74.3786	43.8557
Os09g0511900	KN539453.1_FG011	97.4155	97.2222
Os09g0512000	KN539453.1_FG005	93.133	96.6592
Os09g0512700	KN539453.1_FG008	85.8537	85.23
Os09g0512800	KN539453.1_FG004	77.957	100
Os09g0512900	KN539453.1_FG001	98.0583	98.0583
Os09g0513000	KN539453.1_FG013	97.8723	49.5385
Os09g0513200	KN539453.1_FG009	70.4023	72.9167
Os09g0513500	KN539453.1_FG003	61.3861	31.3131
Os09g0513700	KN539453.1_FG006	44	21.4286
Os09g0513800	KN539453.1_FG010	84.0074	86.553
Os09g0514100	KN539080.1_FG005	63.039	95.6386
Os09g0514200	KN539080.1_FG003	76.9497	97.7974
Os09g0514300	KN539080.1_FG009	75.2727	72.6316
Os09g0514400	KN539080.1_FG015	95.2802	74.942
Os09g0514500	KN539080.1_FG017	70.2643	49.4574
Os09g0514700	KN539080.1_FG008	75.6604	35.1138
Os09g0515100	KN539080.1_FG002	97.3289	95.106
Os09g0515300	KN539080.1_FG014	81.5789	19.4357
Os09g0515400	KN539080.1_FG010	51.6746	71.0526
Os09g0515500	KN539080.1_FG016	99.0223	99.0223
Os09g0515800	KN539080.1_FG011	90.7658	98.0535
Os09g0516200	KN539080.1_FG007	24.4737	92.0792
Os09g0516300	KN539080.1_FG012	84.8889	38.8014
Os09g0516900	KN539080.1_FG013	93.9542	99.8264
Os09g0517100	KN539080.1_FG006	22.0708	11.1724
Os09g0517200	KN543079.1_FG001	63.5514	98.3923
Os09g0517600	KN541413.1_FG002	54.8223	97.7376
Os09g0517700	KN541413.1_FG003	67.7291	93.1507
Os09g0517800	KN541413.1_FG001	96.0784	70.8861
Os09g0518400	AMDW01031045.1_FG001	8.91089	43.3735
Os09g0518500	KN539161.1_FG004	99.8221	99.8221
Os09g0518600	KN539161.1_FG006	93.4132	95.4128
Os09g0518700	KN539161.1_FG013	68.9214	89.9761
Os09g0518750	KN539161.1_FG012	55.5556	91.8367
Os09g0520100	AMDW01034431.1_FG001	100	100
Os09g0520100	KN539161.1_FG011	98.4733	98.4733
Os09g0520200	KN539161.1_FG001	55.7971	84
Os09g0520300	KN539161.1_FG016	70.7965	97.166
Os09g0520400	KN539161.1_FG010	75.3363	90.0804
Os09g0520500	KN539161.1_FG014	64.6552	46.0123
Os09g0520600	KN539161.1_FG002	68.3292	95.4704
Os09g0520700	AMDW01037651.1_FG001	19.6839	100
Os09g0520700	KN539161.1_FG008	44.3966	80.6788
Os09g0520800	KN539161.1_FG017	15.1822	90.3614
Os09g0521400	KN539161.1_FG009	99.5798	99.5798
Os09g0521500	KN539161.1_FG003	99.169	96.496
Os09g0521700	KN538776.1_FG001	7.55556	2.13568
Os09g0521700	KN540317.1_FG001	20.8889	5.75275
Os09g0521700	KN541896.1_FG002	20	5.23865
Os09g0521800	KN542138.1_FG002	42.8986	89.1566
Os09g0521900	KN542138.1_FG001	82.9889	91.2587
Os09g0524300	KN540199.1_FG001	35.8595	97.9798
Os09g0524800	KN539427.1_FG007	45.509	51.7007
Os09g0525200	KN539427.1_FG013	63.3333	82.6087
Os09g0525300	KN539427.1_FG008	92.8826	92.2262
Os09g0525600	KN541101.1_FG002	95.5801	65.4477
Os09g0525700	KN541101.1_FG003	91.5556	52.6854
Os09g0525900	KN541101.1_FG001	75.5418	99.5918
Os09g0526000	KN539181.1_FG013	77.381	40.1235
Os09g0526300	KN539228.1_FG007	70.9924	18.3794
Os09g0526700	KN539228.1_FG002	99.7319	99.7319
Os09g0526800	KN539228.1_FG011	98.8806	98.8806
Os09g0527500	KN539228.1_FG005	57.0213	45.8904
Os09g0527600	KN539228.1_FG004	97.908	98.3193
Os09g0527700	KN539228.1_FG001	45.7143	98.4615
Os09g0528000	KN539228.1_FG013	95.5916	96.7136
Os09g0528100	KN539228.1_FG009	93.9024	88.5057
Os09g0528200	KN539228.1_FG003	62.249	99.359
Os09g0528300	KN539228.1_FG006	76.3158	98.6395
Os09g0528700	KN539228.1_FG010	57.3237	95.4819
Os09g0528800	KN538773.1_FG008	82.3834	98.3505
Os09g0529100	KN538773.1_FG013	94.4238	89.4366
Os09g0529300	KN538773.1_FG007	76.1438	40.7343
Os09g0529400	KN538773.1_FG002	95.6873	95.6873
Os09g0529700	KN538773.1_FG012	57.1429	75.7895
Os09g0530000	KN538773.1_FG005	97.3799	60.5978
Os09g0530200	KN538773.1_FG004	60.5825	99.0476
Os09g0530275	KN538773.1_FG001	40	72.1992
Os09g0530300	KN538773.1_FG014	49.5069	82.0261
Os09g0530500	KN538773.1_FG010	99.5496	24.0872
Os09g0530700	KN538773.1_FG003	80.4878	89.6739
Os09g0530800	AMDW01091060.1_FG001	0	0
Os09g0531100	KN538773.1_FG011	76.5957	67.3797
Os09g0531701	KN538773.1_FG041	76.6304	79.8867
Os09g0531800	KN538773.1_FG040	96	64.0449
Os09g0531900	KN538773.1_FG035	99.5683	98.9986
Os09g0532000	KN538773.1_FG039	67.5182	84.8624
Os09g0532400	KN538773.1_FG029	96.6292	91.4894
Os09g0532500	KN538773.1_FG044	79.4045	31.25
Os09g0532800	KN538773.1_FG044	87.6847	34.7656
Os09g0533100	KN538773.1_FG042	89.8013	82.9865
Os09g0533200	KN538773.1_FG030	77.9292	98.6207
Os09g0533300	KN538773.1_FG036	82.4121	93.9828
Os09g0533400	KN538773.1_FG045	99.6644	34.9412
Os09g0533600	KN538773.1_FG043	68.4729	98.2332
Os09g0533900	KN538773.1_FG037	97.7273	71.6667
Os09g0534000	KN538773.1_FG031	72.6477	92.4791
Os09g0534200	KN538773.1_FG033	24.2647	85.7143
Os09g0534800	KN539705.1_FG009	79.4872	88.5714
Os09g0535000	KN539705.1_FG004	84.2105	100
Os09g0535100	KN539705.1_FG006	68	27.4876
Os09g0535200	KN538769.1_FG004	0.813008	4.54545
Os09g0535300	KN539705.1_FG003	84.6847	87.8505
Os09g0535400	KN539705.1_FG001	32.634	87.5
Os09g0536000	KN539705.1_FG010	92.084	48.7179
Os09g0536200	KN539705.1_FG008	100	100
Os09g0536800	AMDW01073145.1_FG001	24.4399	68.9655
Os09g0537200	AMDW01037001.1_FG001	24.4027	98.6207
Os09g0537200	AMDW01073145.1_FG003	97.6109	97.6109
Os09g0537600	AMDW01073145.1_FG002	90.2326	100
Os09g0537700	KN539086.1_FG004	85.3175	53.75
Os09g0538000	KN539086.1_FG019	99.2278	99.2278
Os09g0538200	KN539086.1_FG022	100	100
Os09g0538500	KN539086.1_FG018	73.3981	98.6945
Os09g0538600	KN539086.1_FG013	84.507	20.8333
Os09g0538700	KN539086.1_FG020	68.147	95.4936
Os09g0538800	KN539086.1_FG001	100	100
Os09g0539100	AMDW01023271.1_FG001	10.6095	97.9167
Os09g0539100	KN539086.1_FG014	72.912	99.0798
Os09g0539200	KN539086.1_FG009	83.1839	46.2017
Os09g0539400	KN539086.1_FG017	83.7321	93.5829
Os09g0539500	KN539086.1_FG015	62.8571	75.3425
Os09g0539800	KN539086.1_FG010	100	51.0638
Os09g0540300	KN539086.1_FG008	48.294	70.229
Os09g0540500	KN539086.1_FG016	35.5072	99.3243
Os09g0540600	KN539086.1_FG002	68.2927	98.5916
Os09g0540800	KN539086.1_FG006	43.5897	85
Os09g0540900	KN538717.1_FG022	46.9307	55.7647
Os09g0540900	KN538717.1_FG085	49.901	61.165
Os09g0541100	KN538717.1_FG003	42.1525	87.8505
Os09g0541500	KN538717.1_FG020	100	100
Os09g0541700	KN538717.1_FG001	98.9691	98.9691
Os09g0541900	KN538717.1_FG014	98.1519	98.1519
Os09g0542100	KN538717.1_FG009	79.5918	58.296
Os09g0542200	AMDW01039614.1_FG001	36.2869	95.5556
Os09g0542200	AMDW01040605.1_FG001	54.8523	99.2366
Os09g0542200	KN538717.1_FG017	98.7342	97.5
Os09g0542500	KN538717.1_FG015	87.5912	98.3607
Os09g0542800	KN538717.1_FG005	71.639	98.731
Os09g0542900	KN538717.1_FG008	26.378	93.0556
Os09g0543100	KN538717.1_FG021	87.4707	90
Os09g0543900	KN538717.1_FG006	49.4279	99.5392
Os09g0544000	AMDW01022040.1_FG001	21.6814	98
Os09g0544000	KN538717.1_FG045	38.7168	98.3146
Os09g0544300	KN538717.1_FG048	58.8723	98.0663
Os09g0544400	KN538717.1_FG053	91.1559	57.2612
Os09g0544700	KN538717.1_FG056	23.5955	98.4375
Os09g0544800	KN538717.1_FG046	78.4314	97.561
Os09g0544900	KN538717.1_FG051	72.381	92.3077
Os09g0545000	KN538717.1_FG057	71.3422	93.2069
Os09g0545100	KN541250.1_FG003	40.1042	44.7674
Os09g0545300	KN541561.1_FG002	84.7953	100
Os09g0545500	KN541561.1_FG006	53.6232	87.0588
Os09g0545650	KN542643.1_FG001	100	100
Os09g0545700	KN541561.1_FG004	93.617	94.2857
Os09g0546100	KN541962.1_FG005	98.5816	98.5816
Os09g0546200	KN541962.1_FG002	99.2857	99.2857
Os09g0546200	KN541962.1_FG003	97.1429	96.4539
Os09g0546700	KN539786.1_FG001	93.75	93.75
Os09g0547100	KN539786.1_FG006	44.6667	94.3662
Os09g0547200	KN539786.1_FG002	85.084	98.7805
Os09g0547300	KN539786.1_FG008	71.3819	98.9442
Os09g0547500	KN539786.1_FG003	86.3436	81.6667
Os09g0547900	KN539786.1_FG005	77.7883	53.6506
Os09g0548200	KN539786.1_FG004	60.0536	57.4359
Os09g0548300	KN539310.1_FG005	53.8995	55.6351
Os09g0548400	AMDW01039890.1_FG001	33.9114	99.435
Os09g0548600	KN539310.1_FG010	77.4566	94.0351
Os09g0548700	AMDW01024264.1_FG001	13.6364	98.6301
Os09g0548700	KN539310.1_FG017	64.2045	73.5358
Os09g0549300	KN539310.1_FG002	57.3055	94.6708
Os09g0549400	KN539310.1_FG016	84.7059	92.3077
Os09g0549450	KN539310.1_FG011	98.6936	96.0694
Os09g0549600	KN539310.1_FG018	98.5577	98.5577
Os09g0549700	KN539310.1_FG001	99.1803	99.1803
Os09g0550000	KN539310.1_FG014	78.836	52.3419
Os09g0550500	KN539310.1_FG015	65.4297	56.3025
Os09g0550600	KN539310.1_FG015	35.434	50.084
Os09g0551000	KN539310.1_FG015	0.243605	0.336134
Os09g0551201	KN539310.1_FG015	31.0185	33.7815
Os09g0551251	KN539310.1_FG013	65.6753	34.5052
Os09g0551300	KN539157.1_FG005	99.5708	67.1815
Os09g0551400	KN539157.1_FG003	88.6635	97.7632
Os09g0551500	KN539157.1_FG010	76.335	73.3956
Os09g0551600	KN539157.1_FG016	89.7638	76.5101
Os09g0551900	KN539157.1_FG018	87.5	8.99413
Os09g0552500	KN539157.1_FG009	41.7143	50
Os09g0552600	KN539157.1_FG009	42.6554	51.7123
Os09g0552800	KN539157.1_FG002	46.1749	96.0227
Os09g0553100	KN539277.1_FG009	100	100
Os09g0553200	KN539157.1_FG017	98.5075	90.5882
Os09g0553300	KN539157.1_FG001	66.3043	30.5
Os09g0553600	KN539157.1_FG008	96.2264	91.7738
Os09g0553800	KN539157.1_FG014	100	56.1538
Os09g0553900	KN539157.1_FG007	68.1767	93.0448
Os09g0554000	KN539157.1_FG004	95.0549	52.5836
Os09g0554300	KN539157.1_FG006	89.9533	98.7179
Os09g0554300	KN541057.1_FG001	86.215	94.3734
Os09g0555100	KN541057.1_FG005	73.9953	89.4286
Os09g0555200	KN540821.1_FG002	58.1761	11.2736
Os09g0555400	KN540821.1_FG003	95.6522	64.2336
Os09g0555500	AMDW01020952.1_FG001	19.3069	98.7342
Os09g0555500	AMDW01038651.1_FG001	27.2277	94.8276
Os09g0555600	KN540821.1_FG001	68.6487	88.6562
Os09g0555700	KN539205.1_FG013	66.1682	84.689
Os09g0555800	KN539205.1_FG019	55.8059	98.773
Os09g0556000	KN539205.1_FG004	87.4251	100
Os09g0556200	KN539205.1_FG015	88.1924	97.1108
Os09g0556500	KN539205.1_FG008	80.6678	52.9412
Os09g0556700	KN539205.1_FG012	96.7742	28.0682
Os09g0556800	KN539205.1_FG001	64.4135	95.0147
Os09g0557400	KN539205.1_FG016	84.375	81.1159
Os09g0557500	KN539205.1_FG002	90.9794	99.1573
Os09g0557700	KN539205.1_FG009	81.0538	99.4498
Os09g0557800	KN539205.1_FG020	90.1261	70.2128
Os09g0557900	KN539205.1_FG017	66.6667	60.2151
Os09g0558000	KN539205.1_FG010	88.9205	99.6815
Os09g0558100	KN539205.1_FG003	100	100
Os09g0558200	KN539205.1_FG005	53.5714	84.9057
Os09g0558300	KN539948.1_FG004	43.7588	99.3631
Os09g0558600	KN539948.1_FG003	57.8818	66.1972
Os09g0558900	KN539948.1_FG001	84.4538	91.0876
Os09g0559100	KN539948.1_FG009	36.0406	15.6733
Os09g0559200	AMDW01039131.1_FG001	54.3735	94.6502
Os09g0559500	KN539948.1_FG005	73.1278	53.9837
Os09g0559500	KN539948.1_FG007	96.9163	71.4286
Os09g0559600	KN540114.1_FG006	82.3529	93.3333
Os09g0559800	KN540114.1_FG003	83.0612	97.8365
Os09g0559900	KN540114.1_FG001	86.7153	93.3962
Os09g0560000	KN540114.1_FG009	97.1189	98.6585
Os09g0560100	KN540114.1_FG008	74.183	90.982
Os09g0560300	AMDW01025925.1_FG001	67.4699	94.9153
Os09g0560400	AMDW01040919.1_FG001	100	100
Os09g0560600	KN540114.1_FG002	97.7208	28.6789
Os09g0560800	KN540114.1_FG005	88.0878	78.0556
Os09g0560900	KN540114.1_FG007	91.2676	47.2993
Os09g0561000	AMDW01013201.1_FG001	21.3514	98.75
Os09g0561450	KN540579.1_FG002	85.875	94.8895
Os09g0561500	KN540579.1_FG001	57.3624	93.3333
Os09g0561600	KN540579.1_FG003	75.4167	78.9244
Os09g0562400	KN540579.1_FG004	60.4575	35.0379
Os09g0562750	AMDW01039909.1_FG001	47.4227	98.4709
Os09g0562750	KN539436.1_FG011	92.7835	97.6744
Os09g0563200	KN539436.1_FG003	99.3695	99.3695
Os09g0563250	KN539436.1_FG010	92.4286	99.8457
Os09g0563300	KN539436.1_FG014	92.4658	64.5161
Os09g0563700	KN539436.1_FG001	94.6479	91.3043
Os09g0563800	KN539436.1_FG004	85.2459	88.1356
Os09g0563950	KN539436.1_FG009	54.9398	80.5654
Os09g0564000	KN539436.1_FG005	91.8728	74.4986
Os09g0564200	KN539436.1_FG012	92.1739	57.4526
Os09g0564400	KN540550.1_FG005	85.3659	76.087
Os09g0564600	KN540550.1_FG003	41.9786	98.125
Os09g0564700	KN539436.1_FG013	83.8323	80
Os09g0565000	AMDW01130375.1_FG002	80.2048	66.9516
Os09g0565200	AMDW01053233.1_FG001	29.1925	100
Os09g0565200	KN538813.1_FG045	77.3292	44.7038
Os09g0565400	KN538813.1_FG064	81.3445	89.1344
Os09g0565450	AMDW01038441.1_FG001	1.0101	2.08333
Os09g0565450	KN538813.1_FG068	77.1044	12.2133
Os09g0565500	AMDW01038441.1_FG001	0	0
Os09g0565500	KN538813.1_FG068	93.6236	32.1067
Os09g0565700	AMDW01012072.1_FG001	15.9601	98.4615
Os09g0565700	KN538813.1_FG043	73.8155	55.9546
Os09g0565700	KN538813.1_FG055	73.0673	52.6032
Os09g0566050	AMDW01012072.1_FG001	15.7248	98.4615
Os09g0566050	KN538813.1_FG043	74.9386	57.656
Os09g0566050	KN538813.1_FG055	70.2703	51.3465
Os09g0566100	KN538813.1_FG063	94.2937	95.7265
Os09g0566550	KN538813.1_FG059	82.5566	39.5661
Os09g0567300	KN538813.1_FG050	99.7701	99.7701
Os09g0567366	KN538813.1_FG061	83.8961	85.2243
Os09g0567400	KN538813.1_FG060	100	100
Os09g0567700	KN538813.1_FG005	15.0769	98.6577
Os09g0567700	KN538813.1_FG051	84.6154	62.7854
Os09g0567800	KN538813.1_FG003	73.6	25.5556
Os09g0567900	KN538813.1_FG010	89.0208	95.5414
Os09g0568000	KN538813.1_FG017	78.9011	76.7094
Os09g0568200	KN538813.1_FG009	95	95
Os09g0568500	AMDW01027397.1_FG001	46.1538	97.4359
Os09g0568600	AMDW01055172.1_FG001	17.757	76
Os09g0568600	KN538813.1_FG002	69.1589	92.5
Os09g0568700	KN538813.1_FG016	98.1308	97.2222
Os09g0568800	KN538813.1_FG011	99.0741	99.0741
Os09g0568900	KN538813.1_FG018	81.7073	60.9091
Os09g0569100	KN538813.1_FG001	99.2167	99.2167
Os09g0569200	KN538813.1_FG012	86.4916	97.463
Os09g0569300	KN538813.1_FG056	3.2967	4.94506
Os09g0569400	KN542454.1_FG001	86.7209	87.7915
Os09g0569450	KN542454.1_FG002	96.7033	39.1111
Os09g0569800	KN538813.1_FG014	88.2284	96.8031
Os09g0570000	KN538813.1_FG015	99.4444	49.0411
Os09g0570100	KN538813.1_FG007	98.0716	59.4324
Os09g0570200	KN538813.1_FG004	97.7901	97.7901
Os09g0570300	KN538813.1_FG006	75	99.1632
Os09g0570400	KN538813.1_FG019	86.6328	98.2726
Os09g0570500	KN538813.1_FG013	76.9401	35.0859
Os09g0570850	KN539477.1_FG003	88.1579	70.8995
Os09g0570900	KN539477.1_FG010	97.8923	96.7593
Os09g0571000	KN539477.1_FG016	81.875	53.8356
Os09g0571400	KN539477.1_FG019	98.324	98.324
Os09g0571500	KN539477.1_FG009	83.2046	96.2054
Os09g0571700	KN539477.1_FG002	95.4198	94.697
Os09g0572000	KN539477.1_FG015	85.7143	95.3271
Os09g0572100	KN539477.1_FG011	36.6197	99.2366
Os09g0572200	KN539477.1_FG017	84.1515	100
Os09g0572400	KN539477.1_FG001	99.3043	98.11
Os09g0572500	KN539477.1_FG012	55.8226	61.0101
Os09g0572600	KN539477.1_FG008	64.9165	99.6337
Os09g0572700	KN539477.1_FG013	91.2791	98.125
Os09g0572800	KN539477.1_FG014	65.8683	98.2143
Os09g0572900	KN539477.1_FG007	94.2492	99.4941
Os09g0573000	KN539477.1_FG004	92.973	52.7607
Os09g0573100	KN539477.1_FG006	74.3243	91.1602
Os09g0573200	KN539477.1_FG018	83.9286	99.4231
Os10g0100300	KN540415.1_FG003	70.0201	99.1453
Os10g0100500	KN540415.1_FG002	90.0123	96.1792
Os10g0100700	KN541072.1_FG002	78.5942	98.008
Os10g0101000	KN541072.1_FG001	93.2349	96.9309
Os10g0101200	KN541824.1_FG001	62.7119	83.1461
Os10g0102200	KN539736.1_FG003	68.2779	83.3948
Os10g0102400	KN539736.1_FG002	89.4904	86.7284
Os10g0103800	KN539184.1_FG007	83.3333	91.9003
Os10g0104300	KN539184.1_FG005	80.1223	74.4318
Os10g0104500	KN539184.1_FG003	81.25	39.5137
Os10g0104800	KN539184.1_FG008	59.507	96.0227
Os10g0104900	KN539184.1_FG006	81.0364	96.4567
Os10g0105400	KN539184.1_FG001	89.2157	65.942
Os10g0105700	KN540080.1_FG004	76.9231	98.3607
Os10g0105800	KN539474.1_FG008	32.381	36.9565
Os10g0105850	KN540080.1_FG007	98.4709	70.4595
Os10g0105900	KN540080.1_FG005	95.3271	64.4211
Os10g0105933	AMDW01014565.1_FG001	24.812	44
Os10g0105933	KN538818.1_FG023	42.8571	27.8049
Os10g0105933	KN538845.1_FG040	45.8647	40.6667
Os10g0106600	KN540080.1_FG006	78.913	77.3987
Os10g0108700	KN543759.1_FG001	85.9447	93.0175
Os10g0108800	KN540076.1_FG001	93.5123	83.7675
Os10g0108800	KN540076.1_FG006	95.302	81.9231
Os10g0109600	KN540076.1_FG005	80.0613	98.4906
Os10g0110800	KN539269.1_FG006	94.2308	51.9435
Os10g0111300	KN539269.1_FG004	89.3491	85.1504
Os10g0111400	KN539269.1_FG003	70.0136	88.0546
Os10g0112100	KN539096.1_FG005	67.7419	91.3043
Os10g0112500	KN539096.1_FG002	55.9353	90.9357
Os10g0112600	KN539096.1_FG008	98.8034	88.6503
Os10g0112700	KN539096.1_FG009	98.4848	79.918
Os10g0113000	KN539096.1_FG001	57.0093	98.9189
Os10g0113100	AMDW01029540.1_FG001	32.2981	90.4348
Os10g0113723	AMDW01041674.1_FG001	46.5347	78.3333
Os10g0113900	KN539096.1_FG004	54.8485	94.2708
Os10g0114300	KN541839.1_FG003	73.3918	98.0469
Os10g0114400	KN541839.1_FG002	72.0721	97.561
Os10g0114500	KN540724.1_FG002	97.0675	95.6647
Os10g0115200	KN540724.1_FG002	97.0675	95.6647
Os10g0115600	KN540724.1_FG003	95.4644	91.8919
Os10g0116000	KN540724.1_FG001	96.986	64.727
Os10g0116300	KN539030.1_FG006	83.1683	94.382
Os10g0116300	KN539633.1_FG001	45.5446	88.4615
Os10g0116400	KN540194.1_FG004	17.9191	20
Os10g0116600	KN541017.1_FG001	93.5275	43.006
Os10g0116600	KN543357.1_FG001	62.1359	85.3333
Os10g0116600	KN544737.1_FG001	57.6052	55.1084
Os10g0116701	KN541017.1_FG001	70.5	41.9643
Os10g0116701	KN543357.1_FG001	2	3.55556
Os10g0116701	KN544737.1_FG001	22.25	27.5542
Os10g0116800	KN545375.1_FG001	33.7313	94.958
Os10g0116900	KN540448.1_FG004	75.9664	96.9957
Os10g0117000	KN540448.1_FG003	88.0597	37.6997
Os10g0117800	KN540448.1_FG002	87.9545	72.067
Os10g0118900	KN539781.1_FG003	99.4872	11.6867
Os10g0119300	KN539781.1_FG001	94.4844	36.3134
Os10g0120300	KN541071.1_FG001	43.0657	49.0305
Os10g0120300	KN542457.1_FG003	30.5353	37.6312
Os10g0120300	KN543262.1_FG001	35.0365	28.6853
Os10g0120300	KN544127.1_FG001	28.8321	31.1432
Os10g0122300	KN540690.1_FG002	75.772	68.8985
Os10g0122300	KN540690.1_FG003	69.1211	91.7981
Os10g0122300	KN545523.1_FG001	76.7221	93.6232
Os10g0122600	KN540690.1_FG004	91.6388	97.1631
Os10g0123900	AMDW01047006.1_FG001	34.9091	96.9697
Os10g0124000	KN543326.1_FG002	100	100
Os10g0124100	KN543326.1_FG001	87.1154	89.703
Os10g0124400	KN539005.1_FG003	92.5532	25.4386
Os10g0124400	KN539005.1_FG005	92.9078	26.8994
Os10g0124500	KN539005.1_FG010	40.4814	91.133
Os10g0124700	KN539005.1_FG018	90.051	82.093
Os10g0125300	KN541854.1_FG001	98.2968	64.0254
Os10g0125700	KN541309.1_FG002	89.7216	89.9785
Os10g0126000	KN541309.1_FG001	85.9649	33.9268
Os10g0126600	KN541485.1_FG001	96.5812	90.8847
Os10g0126700	KN541485.1_FG003	96.8254	88.9583
Os10g0126800	KN541485.1_FG002	96.0352	54.0943
Os10g0127700	KN541362.1_FG006	71.4491	98.2249
Os10g0128700	KN542438.1_FG003	85	47.2222
Os10g0129200	AMDW01037398.1_FG001	46.8153	88.5542
Os10g0130600	KN542779.1_FG001	55.3257	96.9128
Os10g0130701	KN539442.1_FG008	9.52986	62.5
Os10g0130800	AMDW01038247.1_FG001	27.5362	62.2951
Os10g0131100	KN540459.1_FG001	90.9452	97.947
Os10g0131800	KN540459.1_FG005	99.609	99.609
Os10g0132300	KN540585.1_FG001	89.6104	89.0323
Os10g0132500	KN540585.1_FG002	59.751	13.1627
Os10g0132700	KN541422.1_FG001	96.4413	38.169
Os10g0133100	KN541422.1_FG004	92.7273	92.7273
