Gene stable ID	Medicago truncatula gene stable ID	%id. target Medicago truncatula gene identical to query gene	%id. query gene identical to target Medicago truncatula gene
Os08g0189900	MTR_6g005310	61.6071	62.7273
Os08g0189900	MTR_6g005330	61.6071	62.7273
Os08g0189900	MTR_6g005340	61.1607	62.2727
Os08g0189900	MTR_6g005350	53.125	54.3379
Os08g0189900	MTR_6g005360	61.6071	62.7273
Os08g0189900	MTR_6g005380	49.5536	52.8571
Os08g0190100	MTR_1g023770	52.2321	55.9809
Os08g0190100	MTR_1g079490	64.7321	65.3153
Os08g0190100	MTR_2g019250	60.7143	61.5385
Os08g0190100	MTR_2g030855	54.4643	57.5472
Os08g0190100	MTR_2g030865	46.875	58.9888
Os08g0190100	MTR_2g030895	46.875	58.9888
Os08g0190100	MTR_2g031270	52.6786	55.3991
Os08g0190100	MTR_4g017030	60.7143	61.5385
Os08g0190100	MTR_4g017040	60.2679	61.086
Os08g0190100	MTR_4g017050	60.2679	61.086
Os08g0190100	MTR_5g046410	60.7143	61.5385
Os08g0190100	MTR_5g046430	60.7143	61.5385
Os08g0190100	MTR_6g005310	60.2679	61.3636
Os08g0190100	MTR_6g005330	60.2679	61.3636
Os08g0190100	MTR_6g005340	59.8214	60.9091
Os08g0190100	MTR_6g005350	52.6786	53.8813
Os08g0190100	MTR_6g005360	59.8214	60.9091
Os08g0190100	MTR_6g005380	49.1071	52.381
Os08g0190200	MTR_2g022950	56.3348	62.0948
Os08g0190200	MTR_4g131970	55.6561	59.854
Os08g0190700	MTR_2g023020	22.0911	24.6241
Os08g0190700	MTR_3g051430	35.9191	30.6475
Os08g0190700	MTR_5g092610	39.2917	33.965
Os08g0191000	MTR_1g108390	64.6154	63.913
Os08g0191000	MTR_5g054950	67.6923	67.9912
Os08g0191200	MTR_5g025310	65.6546	66.7954
Os08g0191300	MTR_1g044795	15.5642	13.9373
Os08g0191300	MTR_1g045100	16.7315	15.0877
Os08g0191300	MTR_2g018900	15.9533	20.297
Os08g0191300	MTR_2g018910	19.8444	15.5015
Os08g0191300	MTR_2g018940	19.8444	15.3614
Os08g0191300	MTR_2g018950	19.8444	15.6923
Os08g0191300	MTR_2g019060	16.7315	15.2482
Os08g0191300	MTR_2g095850	14.0078	18.2741
Os08g0191300	MTR_3g036480	11.6732	14.218
Os08g0191300	MTR_3g065590	19.0661	15.5556
Os08g0191300	MTR_3g065610	19.0661	15.9609
Os08g0191300	MTR_3g065620	14.786	13.9194
Os08g0191300	MTR_3g065730	14.0078	14.5749
Os08g0191300	MTR_3g065790	12.0623	17.6136
Os08g0191300	MTR_3g065820	18.677	15.2866
Os08g0191300	MTR_3g065850	17.5097	17.1103
Os08g0191300	MTR_3g065890	15.9533	17.2269
Os08g0191300	MTR_3g067615	16.7315	15.1408
Os08g0191300	MTR_3g067625	17.8988	9.70464
Os08g0191300	MTR_3g067630	17.1206	13.4146
Os08g0191300	MTR_3g067645	14.786	11.1437
Os08g0191300	MTR_3g067990	15.5642	15.5039
Os08g0191300	MTR_3g080270	12.4514	13.2231
Os08g0191300	MTR_3g080280	16.7315	14.6758
Os08g0191300	MTR_3g080310	16.3424	16.2791
Os08g0191300	MTR_3g080320	14.0078	19.1489
Os08g0191300	MTR_3g080330	17.1206	16.8582
Os08g0191300	MTR_3g080360	14.786	13.3333
Os08g0191300	MTR_3g437220	8.56031	11.7647
Os08g0191300	MTR_5g027890	16.3424	15.9696
Os08g0191300	MTR_5g036740	15.9533	14.5907
Os08g0191300	MTR_5g062080	15.1751	16.6667
Os08g0191300	MTR_6g015890	17.1206	14.5215
Os08g0191300	MTR_6g015900	15.5642	14.2857
Os08g0191300	MTR_7g047530	15.5642	18.1818
Os08g0191300	MTR_7g451730	15.5642	17.4672
Os08g0191300	MTR_8g006980	17.1206	16.2362
Os08g0191300	MTR_8g040130	14.786	17.0404
Os08g0191300	MTR_8g091730	17.1206	14.2857
Os08g0191433	MTR_2g023320	39.5364	55.3652
Os08g0191700	MTR_2g023500	71.5753	72.8223
Os08g0191700	MTR_4g132260	65.7534	68.3274
Os08g0191700	MTR_4g132270	66.0959	63.4868
Os08g0191800	MTR_1g007325	33.6134	50.8475
Os08g0191800	MTR_1g007340	52.1008	38.3505
Os08g0191800	MTR_1g053270	54.6218	50.7812
Os08g0191900	MTR_1g114300	55.8292	61.4828
Os08g0192200	MTR_2g010510	36.8421	10.9375
Os08g0192800	MTR_4g092880	32.2245	30.3922
Os08g0192800	MTR_4g092900	34.3035	30.9568
Os08g0192900	MTR_1g036430	21.8531	18.7126
Os08g0192900	MTR_3g050860	13.4615	21.2707
Os08g0192900	MTR_4g074930	41.2587	37.1654
Os08g0193200	MTR_1g044795	20.8696	8.36237
Os08g0193200	MTR_1g045100	22.6087	9.12281
Os08g0193200	MTR_2g018900	22.6087	12.8713
Os08g0193200	MTR_2g018910	27.8261	9.72644
Os08g0193200	MTR_2g018940	26.087	9.03614
Os08g0193200	MTR_2g018950	27.8261	9.84615
Os08g0193200	MTR_2g019060	25.2174	10.2837
Os08g0193200	MTR_2g095850	21.7391	12.6904
Os08g0193200	MTR_3g036480	13.913	7.58294
Os08g0193200	MTR_3g065590	21.7391	7.93651
Os08g0193200	MTR_3g065610	21.7391	8.14332
Os08g0193200	MTR_3g065620	20.8696	8.79121
Os08g0193200	MTR_3g065730	13.913	6.47773
Os08g0193200	MTR_3g065790	9.56522	6.25
Os08g0193200	MTR_3g065820	23.4783	8.59873
Os08g0193200	MTR_3g065850	23.4783	10.2662
Os08g0193200	MTR_3g065890	16.5217	7.98319
Os08g0193200	MTR_3g067615	25.2174	10.2113
Os08g0193200	MTR_3g067625	27.8261	6.75105
Os08g0193200	MTR_3g067630	27.8261	9.7561
Os08g0193200	MTR_3g067645	24.3478	8.21114
Os08g0193200	MTR_3g067990	24.3478	10.8527
Os08g0193200	MTR_3g080270	13.913	6.61157
Os08g0193200	MTR_3g080280	20	7.84983
Os08g0193200	MTR_3g080310	21.7391	9.68992
Os08g0193200	MTR_3g080320	6.95652	4.25532
Os08g0193200	MTR_3g080330	22.6087	9.96169
Os08g0193200	MTR_3g080360	21.7391	8.77193
Os08g0193200	MTR_3g437220	13.913	8.55615
Os08g0193200	MTR_5g027890	23.4783	10.2662
Os08g0193200	MTR_5g036740	20	8.18505
Os08g0193200	MTR_5g062080	16.5217	8.11966
Os08g0193200	MTR_6g015890	20.8696	7.92079
Os08g0193200	MTR_6g015900	20	8.21429
Os08g0193200	MTR_7g047530	16.5217	8.63636
Os08g0193200	MTR_7g451730	16.5217	8.29694
Os08g0193200	MTR_8g006980	24.3478	10.3321
Os08g0193200	MTR_8g040130	25.2174	13.0045
Os08g0193200	MTR_8g091730	28.6957	10.7143
Os08g0193300	MTR_1g044795	22.5225	26.1324
Os08g0193300	MTR_1g045100	22.5225	26.3158
Os08g0193300	MTR_2g018900	18.6186	30.6931
Os08g0193300	MTR_2g018910	22.8228	23.1003
Os08g0193300	MTR_2g018940	22.8228	22.8916
Os08g0193300	MTR_2g018950	24.3243	24.9231
Os08g0193300	MTR_2g019060	21.6216	25.5319
Os08g0193300	MTR_2g095850	19.8198	33.5025
Os08g0193300	MTR_3g036480	14.7147	23.2227
Os08g0193300	MTR_3g065590	22.2222	23.4921
Os08g0193300	MTR_3g065610	23.1231	25.0814
Os08g0193300	MTR_3g065620	22.2222	27.1062
Os08g0193300	MTR_3g065730	17.7177	23.8866
Os08g0193300	MTR_3g065790	15.9159	30.1136
Os08g0193300	MTR_3g065820	22.2222	23.5669
Os08g0193300	MTR_3g065850	21.3213	26.9962
Os08g0193300	MTR_3g065890	17.7177	24.7899
Os08g0193300	MTR_3g067615	23.4234	27.4648
Os08g0193300	MTR_3g067625	24.6246	17.2996
Os08g0193300	MTR_3g067630	24.6246	25
Os08g0193300	MTR_3g067645	25.5255	24.9267
Os08g0193300	MTR_3g067990	21.3213	27.5194
Os08g0193300	MTR_3g080270	18.018	24.7934
Os08g0193300	MTR_3g080280	20.1201	22.8669
Os08g0193300	MTR_3g080310	21.6216	27.907
Os08g0193300	MTR_3g080320	16.2162	28.7234
Os08g0193300	MTR_3g080330	22.5225	28.7356
Os08g0193300	MTR_3g080360	20.1201	23.5088
Os08g0193300	MTR_3g437220	11.7117	20.8556
Os08g0193300	MTR_5g027890	21.6216	27.3764
Os08g0193300	MTR_5g036740	21.9219	25.9786
Os08g0193300	MTR_5g062080	17.7177	25.2137
Os08g0193300	MTR_6g015890	21.021	23.1023
Os08g0193300	MTR_6g015900	20.4204	24.2857
Os08g0193300	MTR_7g047530	18.018	27.2727
Os08g0193300	MTR_7g451730	18.018	26.2009
Os08g0193300	MTR_8g006980	22.2222	27.3063
Os08g0193300	MTR_8g040130	21.021	31.3901
Os08g0193300	MTR_8g091730	24.9249	26.9481
Os08g0193500	MTR_1g044795	20.5479	15.6794
Os08g0193500	MTR_1g045100	21.9178	16.8421
Os08g0193500	MTR_2g018900	21.4612	23.2673
Os08g0193500	MTR_2g018910	26.484	17.6292
Os08g0193500	MTR_2g018940	24.6575	16.2651
Os08g0193500	MTR_2g018950	26.0274	17.5385
Os08g0193500	MTR_2g019060	20.5479	15.9574
Os08g0193500	MTR_2g095850	16.4384	18.2741
Os08g0193500	MTR_3g036480	12.7854	13.2701
Os08g0193500	MTR_3g065590	22.3744	15.5556
Os08g0193500	MTR_3g065610	22.3744	15.9609
Os08g0193500	MTR_3g065620	20.5479	16.4835
Os08g0193500	MTR_3g065730	16.895	14.9798
Os08g0193500	MTR_3g065790	10.9589	13.6364
Os08g0193500	MTR_3g065820	21.4612	14.9682
Os08g0193500	MTR_3g065850	22.8311	19.0114
Os08g0193500	MTR_3g065890	16.4384	15.126
Os08g0193500	MTR_3g067615	22.3744	17.2535
Os08g0193500	MTR_3g067625	23.7443	10.9705
Os08g0193500	MTR_3g067630	23.2877	15.5488
Os08g0193500	MTR_3g067645	24.2009	15.5425
Os08g0193500	MTR_3g067990	20.5479	17.4419
Os08g0193500	MTR_3g080270	17.8082	16.1157
Os08g0193500	MTR_3g080280	20.0913	15.0171
Os08g0193500	MTR_3g080310	20.5479	17.4419
Os08g0193500	MTR_3g080320	13.6986	15.9574
Os08g0193500	MTR_3g080330	21.4612	18.0077
Os08g0193500	MTR_3g080360	20.0913	15.4386
Os08g0193500	MTR_3g437220	12.7854	14.9733
Os08g0193500	MTR_5g027890	21.0046	17.4905
Os08g0193500	MTR_5g036740	21.4612	16.726
Os08g0193500	MTR_5g062080	15.9817	14.9573
Os08g0193500	MTR_6g015890	20.0913	14.5215
Os08g0193500	MTR_6g015900	19.1781	15
Os08g0193500	MTR_7g047530	16.895	16.8182
Os08g0193500	MTR_7g451730	16.895	16.1572
Os08g0193500	MTR_8g006980	21.9178	17.7122
Os08g0193500	MTR_8g040130	22.8311	22.4215
Os08g0193500	MTR_8g091730	26.0274	18.5065
Os08g0193900	MTR_1g044795	20.4545	28.223
Os08g0193900	MTR_1g045100	21.7172	30.1754
Os08g0193900	MTR_2g018900	17.9293	35.1485
Os08g0193900	MTR_2g018910	28.7879	34.6505
Os08g0193900	MTR_2g018940	28.0303	33.4337
Os08g0193900	MTR_2g018950	29.798	36.3077
Os08g0193900	MTR_2g019060	24.7475	34.7518
Os08g0193900	MTR_2g095850	16.4141	32.9949
Os08g0193900	MTR_3g036480	14.1414	26.5403
Os08g0193900	MTR_3g065590	24.2424	30.4762
Os08g0193900	MTR_3g065610	24.2424	31.2704
Os08g0193900	MTR_3g065620	21.2121	30.7692
Os08g0193900	MTR_3g065730	14.1414	22.6721
Os08g0193900	MTR_3g065790	13.3838	30.1136
Os08g0193900	MTR_3g065820	23.4848	29.6178
Os08g0193900	MTR_3g065850	17.9293	26.9962
Os08g0193900	MTR_3g065890	17.6768	29.4118
Os08g0193900	MTR_3g067615	22.2222	30.9859
Os08g0193900	MTR_3g067625	22.2222	18.5654
Os08g0193900	MTR_3g067630	21.9697	26.5244
Os08g0193900	MTR_3g067645	22.7273	26.393
Os08g0193900	MTR_3g067990	18.9394	29.0698
Os08g0193900	MTR_3g080270	16.4141	26.8595
Os08g0193900	MTR_3g080280	19.4444	26.2799
Os08g0193900	MTR_3g080310	19.1919	29.4574
Os08g0193900	MTR_3g080320	14.6465	30.8511
Os08g0193900	MTR_3g080330	20.202	30.6513
Os08g0193900	MTR_3g080360	18.1818	25.2632
Os08g0193900	MTR_3g437220	9.84848	20.8556
Os08g0193900	MTR_5g027890	21.9697	33.0798
Os08g0193900	MTR_5g036740	18.9394	26.6904
Os08g0193900	MTR_5g062080	17.4242	29.4872
Os08g0193900	MTR_6g015890	22.2222	29.0429
Os08g0193900	MTR_6g015900	21.4646	30.3571
Os08g0193900	MTR_7g047530	18.1818	32.7273
Os08g0193900	MTR_7g451730	18.1818	31.441
Os08g0193900	MTR_8g006980	18.4343	26.9373
Os08g0193900	MTR_8g040130	18.4343	32.7354
Os08g0193900	MTR_8g091730	21.7172	27.9221
Os08g0194000	MTR_1g044795	0.26455	0.348432
Os08g0194000	MTR_1g045100	0.26455	0.350877
Os08g0194000	MTR_2g018900	0	0
Os08g0194000	MTR_2g018910	0.26455	0.303951
Os08g0194000	MTR_2g018940	0.26455	0.301205
Os08g0194000	MTR_2g018950	0.529101	0.615385
Os08g0194000	MTR_2g019060	0.529101	0.70922
Os08g0194000	MTR_2g095850	0.529101	1.01523
Os08g0194000	MTR_3g036480	0.26455	0.473934
Os08g0194000	MTR_3g065590	0.26455	0.31746
Os08g0194000	MTR_3g065610	0.26455	0.325733
Os08g0194000	MTR_3g065620	0.529101	0.732601
Os08g0194000	MTR_3g065730	0	0
Os08g0194000	MTR_3g065790	0	0
Os08g0194000	MTR_3g065820	0.26455	0.318471
Os08g0194000	MTR_3g065850	0	0
Os08g0194000	MTR_3g065890	0	0
Os08g0194000	MTR_3g067615	0.26455	0.352113
Os08g0194000	MTR_3g067625	0.26455	0.21097
Os08g0194000	MTR_3g067630	0.26455	0.304878
Os08g0194000	MTR_3g067645	0.529101	0.58651
Os08g0194000	MTR_3g067990	0.529101	0.775194
Os08g0194000	MTR_3g080270	0	0
Os08g0194000	MTR_3g080280	0	0
Os08g0194000	MTR_3g080310	0.26455	0.387597
Os08g0194000	MTR_3g080320	0.26455	0.531915
Os08g0194000	MTR_3g080330	0.26455	0.383142
Os08g0194000	MTR_3g080360	0.793651	1.05263
Os08g0194000	MTR_3g437220	0	0
Os08g0194000	MTR_5g027890	0	0
Os08g0194000	MTR_5g036740	0	0
Os08g0194000	MTR_5g062080	0	0
Os08g0194000	MTR_6g015890	0.26455	0.330033
Os08g0194000	MTR_6g015900	0.26455	0.357143
Os08g0194000	MTR_7g047530	0.26455	0.454545
Os08g0194000	MTR_7g451730	0.26455	0.436681
Os08g0194000	MTR_8g006980	0	0
Os08g0194000	MTR_8g040130	0.26455	0.44843
Os08g0194000	MTR_8g091730	0.529101	0.649351
Os08g0194350	MTR_1g044795	24.4361	22.6481
Os08g0194350	MTR_1g045100	25.5639	23.8596
Os08g0194350	MTR_2g018900	22.9323	30.198
Os08g0194350	MTR_2g018910	27.4436	22.1884
Os08g0194350	MTR_2g018940	27.4436	21.988
Os08g0194350	MTR_2g018950	28.1955	23.0769
Os08g0194350	MTR_2g019060	23.6842	22.3404
Os08g0194350	MTR_2g095850	22.5564	30.4569
Os08g0194350	MTR_3g036480	16.9173	21.327
Os08g0194350	MTR_3g065590	24.812	20.9524
Os08g0194350	MTR_3g065610	25.188	21.8241
Os08g0194350	MTR_3g065620	23.6842	23.0769
Os08g0194350	MTR_3g065730	17.6692	19.0283
Os08g0194350	MTR_3g065790	16.9173	25.5682
Os08g0194350	MTR_3g065820	28.1955	23.8854
Os08g0194350	MTR_3g065850	22.9323	23.1939
Os08g0194350	MTR_3g065890	21.8045	24.3697
Os08g0194350	MTR_3g067615	25.5639	23.9437
Os08g0194350	MTR_3g067625	26.6917	14.9789
Os08g0194350	MTR_3g067630	27.0677	21.9512
Os08g0194350	MTR_3g067645	24.812	19.3548
Os08g0194350	MTR_3g067990	23.6842	24.4186
Os08g0194350	MTR_3g080270	18.0451	19.8347
Os08g0194350	MTR_3g080280	23.6842	21.5017
Os08g0194350	MTR_3g080310	23.3083	24.031
Os08g0194350	MTR_3g080320	16.9173	23.9362
Os08g0194350	MTR_3g080330	25.9398	26.4368
Os08g0194350	MTR_3g080360	24.0602	22.4561
Os08g0194350	MTR_3g437220	12.0301	17.1123
Os08g0194350	MTR_5g027890	24.0602	24.3346
Os08g0194350	MTR_5g036740	23.3083	22.0641
Os08g0194350	MTR_5g062080	22.1805	25.2137
Os08g0194350	MTR_6g015890	24.812	21.7822
Os08g0194350	MTR_6g015900	24.4361	23.2143
Os08g0194350	MTR_7g047530	23.3083	28.1818
Os08g0194350	MTR_7g451730	23.3083	27.0742
Os08g0194350	MTR_8g006980	25.5639	25.0923
Os08g0194350	MTR_8g040130	25.188	30.0448
Os08g0194350	MTR_8g091730	27.0677	23.3766
Os08g0195000	MTR_1g044795	16	13.9373
Os08g0195000	MTR_1g045100	16	14.0351
Os08g0195000	MTR_2g018900	14	17.3267
Os08g0195000	MTR_2g018910	16.8	12.766
Os08g0195000	MTR_2g018940	18	13.5542
Os08g0195000	MTR_2g018950	18	13.8462
Os08g0195000	MTR_2g019060	14.8	13.1206
Os08g0195000	MTR_2g095850	13.2	16.7513
Os08g0195000	MTR_3g036480	10	11.8483
Os08g0195000	MTR_3g065590	15.6	12.381
Os08g0195000	MTR_3g065610	15.6	12.7036
Os08g0195000	MTR_3g065620	14.8	13.5531
Os08g0195000	MTR_3g065730	10.8	10.9312
Os08g0195000	MTR_3g065790	6.4	9.09091
Os08g0195000	MTR_3g065820	18	14.3312
Os08g0195000	MTR_3g065850	15.2	14.4487
Os08g0195000	MTR_3g065890	10	10.5042
Os08g0195000	MTR_3g067615	16	14.0845
Os08g0195000	MTR_3g067625	16.8	8.86076
Os08g0195000	MTR_3g067630	17.2	13.1098
Os08g0195000	MTR_3g067645	15.6	11.4369
Os08g0195000	MTR_3g067990	14.8	14.3411
Os08g0195000	MTR_3g080270	12	12.3967
Os08g0195000	MTR_3g080280	15.2	12.9693
Os08g0195000	MTR_3g080310	14	13.5659
Os08g0195000	MTR_3g080320	8	10.6383
Os08g0195000	MTR_3g080330	14.4	13.7931
Os08g0195000	MTR_3g080360	14	12.2807
Os08g0195000	MTR_3g437220	10	13.369
Os08g0195000	MTR_5g027890	15.6	14.8289
Os08g0195000	MTR_5g036740	16	14.2349
Os08g0195000	MTR_5g062080	8.8	9.40171
Os08g0195000	MTR_6g015890	14.8	12.2112
Os08g0195000	MTR_6g015900	14	12.5
Os08g0195000	MTR_7g047530	10	11.3636
Os08g0195000	MTR_7g451730	10	10.917
Os08g0195000	MTR_8g006980	13.6	12.5461
Os08g0195000	MTR_8g040130	16	17.9372
Os08g0195000	MTR_8g091730	19.2	15.5844
Os08g0195800	MTR_1g044795	6.93642	8.36237
Os08g0195800	MTR_1g045100	7.80347	9.47368
Os08g0195800	MTR_2g018900	8.3815	14.3564
Os08g0195800	MTR_2g018910	10.4046	10.9422
Os08g0195800	MTR_2g018940	10.9827	11.4458
Os08g0195800	MTR_2g018950	10.6936	11.3846
Os08g0195800	MTR_2g019060	9.82659	12.0567
Os08g0195800	MTR_2g095850	5.49133	9.64467
Os08g0195800	MTR_3g036480	3.75723	6.16114
Os08g0195800	MTR_3g065590	7.80347	8.57143
Os08g0195800	MTR_3g065610	7.80347	8.79479
Os08g0195800	MTR_3g065620	6.35838	8.05861
Os08g0195800	MTR_3g065730	4.91329	6.88259
Os08g0195800	MTR_3g065790	2.60116	5.11364
Os08g0195800	MTR_3g065820	8.09249	8.9172
Os08g0195800	MTR_3g065850	7.51445	9.88593
Os08g0195800	MTR_3g065890	4.62428	6.72269
Os08g0195800	MTR_3g067615	7.22543	8.80282
Os08g0195800	MTR_3g067625	7.80347	5.6962
Os08g0195800	MTR_3g067630	7.80347	8.23171
Os08g0195800	MTR_3g067645	7.51445	7.62463
Os08g0195800	MTR_3g067990	7.51445	10.0775
Os08g0195800	MTR_3g080270	6.06936	8.67769
Os08g0195800	MTR_3g080280	7.80347	9.21502
Os08g0195800	MTR_3g080310	7.22543	9.68992
Os08g0195800	MTR_3g080320	1.7341	3.19149
Os08g0195800	MTR_3g080330	7.51445	9.96169
Os08g0195800	MTR_3g080360	7.80347	9.47368
Os08g0195800	MTR_3g437220	3.75723	6.95187
Os08g0195800	MTR_5g027890	8.3815	11.0266
Os08g0195800	MTR_5g036740	7.80347	9.60854
Os08g0195800	MTR_5g062080	5.20231	7.69231
Os08g0195800	MTR_6g015890	8.09249	9.24092
Os08g0195800	MTR_6g015900	8.09249	10
Os08g0195800	MTR_7g047530	5.20231	8.18182
Os08g0195800	MTR_7g451730	5.20231	7.86026
Os08g0195800	MTR_8g006980	7.51445	9.5941
Os08g0195800	MTR_8g040130	8.09249	12.5561
Os08g0195800	MTR_8g091730	8.3815	9.41558
Os08g0195900	MTR_1g044795	14.2384	14.9826
Os08g0195900	MTR_1g045100	15.5629	16.4912
Os08g0195900	MTR_2g018900	13.5762	20.297
Os08g0195900	MTR_2g018910	18.543	17.0213
Os08g0195900	MTR_2g018940	19.5364	17.7711
Os08g0195900	MTR_2g018950	20.1987	18.7692
Os08g0195900	MTR_2g019060	16.5563	17.7305
Os08g0195900	MTR_2g095850	11.2583	17.2589
Os08g0195900	MTR_3g036480	9.60265	13.7441
Os08g0195900	MTR_3g065590	16.2252	15.5556
Os08g0195900	MTR_3g065610	15.5629	15.3094
Os08g0195900	MTR_3g065620	16.5563	18.315
Os08g0195900	MTR_3g065730	10.2649	12.5506
Os08g0195900	MTR_3g065790	6.29139	10.7955
Os08g0195900	MTR_3g065820	18.8742	18.1529
Os08g0195900	MTR_3g065850	13.9073	15.9696
Os08g0195900	MTR_3g065890	12.2517	15.5462
Os08g0195900	MTR_3g067615	17.2185	18.3099
Os08g0195900	MTR_3g067625	17.8808	11.3924
Os08g0195900	MTR_3g067630	17.2185	15.8537
Os08g0195900	MTR_3g067645	15.5629	13.783
Os08g0195900	MTR_3g067990	15.5629	18.2171
Os08g0195900	MTR_3g080270	11.2583	14.0496
Os08g0195900	MTR_3g080280	14.5695	15.0171
Os08g0195900	MTR_3g080310	12.2517	14.3411
Os08g0195900	MTR_3g080320	8.27815	13.2979
Os08g0195900	MTR_3g080330	13.9073	16.092
Os08g0195900	MTR_3g080360	13.9073	14.7368
Os08g0195900	MTR_3g437220	8.9404	14.4385
Os08g0195900	MTR_5g027890	18.2119	20.9125
Os08g0195900	MTR_5g036740	14.9007	16.0142
Os08g0195900	MTR_5g062080	10.596	13.6752
Os08g0195900	MTR_6g015890	15.894	15.8416
Os08g0195900	MTR_6g015900	14.5695	15.7143
Os08g0195900	MTR_7g047530	12.5828	17.2727
Os08g0195900	MTR_7g451730	12.5828	16.5939
Os08g0195900	MTR_8g006980	14.2384	15.8672
Os08g0195900	MTR_8g040130	13.245	17.9372
Os08g0195900	MTR_8g091730	17.5497	17.2078
Os08g0196200	MTR_1g044795	23.7226	22.6481
Os08g0196200	MTR_1g045100	25.1825	24.2105
Os08g0196200	MTR_2g018900	19.3431	26.2376
Os08g0196200	MTR_2g018910	31.7518	26.4438
Os08g0196200	MTR_2g018940	31.7518	26.2048
Os08g0196200	MTR_2g018950	31.0219	26.1538
Os08g0196200	MTR_2g019060	29.927	29.078
Os08g0196200	MTR_2g095850	20.8029	28.934
Os08g0196200	MTR_3g036480	15.6934	20.3791
Os08g0196200	MTR_3g065590	25.1825	21.9048
Os08g0196200	MTR_3g065610	25.9124	23.127
Os08g0196200	MTR_3g065620	25.9124	26.0073
Os08g0196200	MTR_3g065730	16.0584	17.8138
Os08g0196200	MTR_3g065790	17.8832	27.8409
Os08g0196200	MTR_3g065820	26.2774	22.9299
Os08g0196200	MTR_3g065850	21.5328	22.4335
Os08g0196200	MTR_3g065890	20.8029	23.9496
Os08g0196200	MTR_3g067615	27.0073	26.0563
Os08g0196200	MTR_3g067625	26.2774	15.1899
Os08g0196200	MTR_3g067630	27.0073	22.561
Os08g0196200	MTR_3g067645	27.0073	21.7009
Os08g0196200	MTR_3g067990	24.0876	25.5814
Os08g0196200	MTR_3g080270	17.8832	20.2479
Os08g0196200	MTR_3g080280	22.6277	21.1604
Os08g0196200	MTR_3g080310	21.8978	23.2558
Os08g0196200	MTR_3g080320	15.3285	22.3404
Os08g0196200	MTR_3g080330	22.6277	23.7548
Os08g0196200	MTR_3g080360	20.8029	20
Os08g0196200	MTR_3g437220	9.85401	14.4385
Os08g0196200	MTR_5g027890	23.7226	24.7148
Os08g0196200	MTR_5g036740	24.0876	23.4875
Os08g0196200	MTR_5g062080	20.8029	24.359
Os08g0196200	MTR_6g015890	28.1022	25.4125
Os08g0196200	MTR_6g015900	27.0073	26.4286
Os08g0196200	MTR_7g047530	22.2628	27.7273
Os08g0196200	MTR_7g451730	22.2628	26.6376
Os08g0196200	MTR_8g006980	23.3577	23.6162
Os08g0196200	MTR_8g040130	21.5328	26.4574
Os08g0196200	MTR_8g091730	26.6423	23.7013
Os08g0196700	MTR_2g030170	41.4508	33.3333
Os08g0197700	MTR_8g099795	62.6963	71.7066
Os08g0197700	MTR_8g099945	63.4817	72.4963
Os08g0198300	MTR_1g012360	10.8939	6.95187
Os08g0198300	MTR_3g008350	8.65922	5.76208
Os08g0198700	MTR_2g070420	70	13.172
Os08g0199300	MTR_2g030335	30.7107	57.8947
Os08g0199300	MTR_2g030370	81.9797	81.9797
Os08g0200300	MTR_2g064650	69.2308	66.1765
Os08g0200500	MTR_2g064930	59.0786	55.8974
Os08g0200500	MTR_2g064940	58.5366	56.6929
Os08g0200500	MTR_4g088945	32.7913	35.1744
Os08g0200500	MTR_7g104560	29.5393	36.9492
Os08g0200500	MTR_8g064400	28.9973	38.2143
Os08g0200500	MTR_8g461230	21.6802	47.0588
Os08g0200500	MTR_8g461250	42.2764	49.5238
Os08g0200500	MTR_8g461260	55.5556	52.5641
Os08g0200500	MTR_8g463990	57.7236	54.7558
Os08g0200600	MTR_2g064470	51.8771	49.6732
Os08g0201700	MTR_4g094040	0.578035	1.0101
Os08g0202300	MTR_8g445800	49.4196	28.5441
Os08g0202300	MTR_8g461110	50.4146	29.4859
Os08g0203201	MTR_4g094040	0.833333	1.0101
Os08g0203400	MTR_8g445800	52.7344	51.7241
Os08g0203400	MTR_8g461110	54.1016	53.7342
Os08g0203600	MTR_8g445800	54.0663	34.387
Os08g0203600	MTR_8g461110	54.8193	35.3055
Os08g0203700	MTR_8g445800	53.1769	52.1073
Os08g0203700	MTR_8g461110	54.9365	54.5102
Os08g0203900	MTR_4g113270	73.3918	72.7536
Os08g0204632	MTR_1g052680	31.6456	60.9756
Os08g0204632	MTR_3g013450	35.443	38.6207
Os08g0204632	MTR_5g020180	17.7215	32.5581
Os08g0204800	MTR_1g102640	56.8182	66.3717
Os08g0204800	MTR_2g005760	13.2576	54.6875
Os08g0204800	MTR_4g068700	61.7424	65.4618
Os08g0205200	MTR_0003s0470	66.3866	38.0723
Os08g0205200	MTR_3g462280	63.8655	35.9338
Os08g0205300	MTR_1g038390	12.2449	36.9231
Os08g0205300	MTR_5g027020	34.4388	37.8151
Os08g0205400	MTR_1g092670	69.1358	70.8861
Os08g0206500	MTR_2g023340	25.1773	29.0984
Os08g0206600	MTR_3g013710	73.2113	74.0741
Os08g0206600	MTR_5g095820	74.7088	74.5847
Os08g0206900	MTR_4g094668	77.9141	77.439
Os08g0206950	MTR_7g092780	62.1827	62.982
Os08g0207000	MTR_1g017780	85.4545	29.1925
Os08g0207000	MTR_4g116410	85.4545	29.375
Os08g0207000	MTR_8g076830	85.4545	29.375
Os08g0207500	MTR_2g064310	48.4848	53.6313
