Gene stable ID	Oryza brachyantha gene stable ID	%id. target Oryza brachyantha gene identical to query gene	%id. query gene identical to target Oryza brachyantha gene
Os08g0269800	OB08G17870	22.5806	15.7658
Os08g0270200	OB08G17880	64.7343	93.0556
Os08g0270400	OB08G16240	79.9342	67.1271
Os08g0270400	OB08G16260	13.8158	34.4262
Os08g0270400	OB08G16270	80.2632	66.6667
Os08g0270800	OB08G17890	81.4978	82.2222
Os08g0270900	OB08G17900	26.3566	14.1962
Os08g0272200	OB08G17920	57.9892	90.7303
Os08g0274700	OB08G17940	97.9381	97.9381
Os08g0275200	OB08G17950	28.9513	73.4082
Os08g0276100	OB08G17970	87.42	85.7741
Os08g0276200	OB08G17980	78.9617	49.3174
Os08g0276400	OB08G18000	82.3458	83.6609
Os08g0277900	OB08G18060	96.1207	96.1207
Os08g0278100	OB08G18070	69.9153	62.9771
Os08g0278600	OB08G18110	89.5833	93.4783
Os08g0278900	OB08G18120	95.3917	95.3917
Os08g0280100	OB08G18140	54.1801	88.4514
Os08g0280200	OB08G18150	79.6193	49.6508
Os08g0280300	OB08G18170	56.761	73.9754
Os08g0280600	OB08G18180	84.6429	38.2876
Os08g0281500	OB08G18200	31.401	20.7337
Os08g0282000	OB08G18210	86.2676	85.3659
Os08g0282400	OB08G18260	96.1938	96.1938
Os08g0282500	OB08G18270	47.7024	87.9032
Os08g0285200	OB08G18280	44.6721	83.2061
Os08g0285600	OB08G18290	88.9182	75.0557
Os08g0286100	OB08G18300	82.3666	89.196
Os08g0288200	OB08G18330	94.7262	82.0738
Os08g0288400	OB08G18360	88.6736	93.5535
Os08g0288500	OB08G18370	71.028	47.205
Os08g0289400	OB08G18390	82.197	41.8919
Os08g0290000	OB08G18410	82.7543	55.3068
Os08g0290200	OB08G18420	25.4545	57.5342
Os08g0290400	OB08G18440	89.083	89.8678
Os08g0290700	OB08G18450	82.6667	78.0856
Os08g0292000	OB08G18460	69.7851	71.4101
Os08g0292600	OB08G18470	95.107	83.378
Os08g0292900	OB08G18480	90.0474	94.5274
Os08g0293100	OB08G18490	78.0303	79.2308
Os08g0295100	OB08G18530	64.7249	35.3982
Os08g0295300	OB08G18560	87.9195	94.1092
Os08g0296900	OB08G18570	57.2351	69.8738
Os08g0298700	OB0061G10010	83.871	84.3813
Os08g0298700	OB08G18590	81.8548	81.3627
Os08g0298700	OB08G18600	86.0887	85.9155
Os08g0299000	OB08G18610	94.9664	94.6488
Os08g0299400	OB08G18640	80.3922	93.4473
Os08g0299600	OB04G17060	62.9268	22.913
Os08g0299700	OB04G17060	76.1745	40.3197
Os08g0300300	OB08G18730	93.7186	93.9547
Os08g0300700	OB08G18820	79.0476	84.9415
Os08g0301500	OB08G18830	95.4972	95.1402
Os08g0302000	OB08G18840	60.7629	60.1078
Os08g0304900	OB08G18870	67.9707	82.7381
Os08g0305300	OB08G18890	85.5599	84.7276
Os08g0308100	OB11G24770	93.5583	93.5583
Os08g0308300	OB04G25940	10.1064	18.4466
Os08g0308700	OB08G19100	77.0833	80
Os08g0309300	OB08G19110	67.1296	97.973
Os08g0310100	OB08G19120	85.7627	78.3282
Os08g0310500	OB08G19210	36.6412	15.2866
Os08g0313200	OB08G19240	62.5532	94.2308
Os08g0314800	OB08G19250	94.2424	94.3854
Os08g0315200	OB0094G10010	35.5932	63.253
Os08g0315200	OB12G20090	47.7966	61.3043
Os08g0318500	OB08G19260	95.7467	95.6563
Os08g0319900	OB08G19090	81.1111	95.6332
Os08g0320000	OB08G19080	86.2857	38.5204
Os08g0320100	OB08G19030	94.2857	94.2857
Os08g0320200	OB08G19010	85.266	87.2905
Os08g0320300	OB08G18990	81.4103	46.1818
Os08g0320400	OB08G18980	66.6667	39.7933
Os08g0320800	OB08G18970	75.3012	29.5508
Os08g0321000	OB08G18950	86.988	92.0918
Os08g0322500	OB0088G10020	88.8283	82.3232
Os08g0322600	OB0088G10030	62.9187	94.2652
Os08g0323000	OB05G16740	93.9675	67.953
Os08g0323400	OB08G19270	76.4977	80.1932
Os08g0323600	OB08G19300	92.4424	93.0427
Os08g0323700	OB10G10810	93.4277	93.2392
Os08g0324200	OB08G19360	52.0661	84
Os08g0326100	OB08G19350	91.6865	91.4692
Os08g0326300	OB0147G10010	28.8584	33.4559
Os08g0326400	OB08G19380	99.6124	80.0623
Os08g0326600	OB08G19400	79.9632	98.4163
Os08g0326700	OB08G19420	85.1904	78.0362
Os08g0327100	OB08G19430	92.3795	91.5254
Os08g0327200	OB08G19440	86.4865	85.4369
Os08g0327400	OB08G19450	94.4	93.8992
Os08g0327700	OB08G19460	83.3333	83.3333
Os08g0328300	OB08G19480	93.8865	93.6819
Os08g0331100	OB04G35610	25.5639	25.1852
Os08g0331900	OB03G30890	75.2137	22.335
Os08g0332700	OB08G19500	82.8319	95.7055
Os08g0332800	OB08G19510	88.8889	23.5012
Os08g0332800	OB08G19530	93.1973	24.4497
Os08g0333000	OB08G19510	86.6667	20.2638
Os08g0333000	OB08G19530	87.1795	20.2261
Os08g0333100	OB08G19520	60.7069	65.618
Os08g0334900	OB08G19550	72.651	77.8777
Os08g0335600	OB08G19630	90.6863	90.6863
Os08g0336500	OB08G19670	26.6169	45.8244
Os08g0337001	OB08G19710	24.6988	13.9456
Os08g0337100	OB08G19590	7.24638	3.97219
Os08g0337100	OB08G19720	10.1449	7.69231
Os08g0337300	OB08G19590	14.6119	9.53327
Os08g0337300	OB08G19720	7.15373	6.45604
Os08g0337700	OB08G19740	97.852	97.852
Os08g0338200	OB08G19780	90.5629	65.5875
Os08g0338500	OB08G19790	55.8376	43.3071
Os08g0338600	OB08G19800	35.9833	62.7737
Os08g0338700	OB08G19810	77.1704	68.9655
Os08g0338900	OB08G19820	93.1567	93.3628
Os08g0339200	OB0151G10020	63.6076	93.4884
Os08g0340900	OB08G19830	88.4005	87.9708
Os08g0341700	OB08G19880	94.1915	94.1915
Os08g0342300	OB08G19900	77.1829	90.9709
Os08g0342400	OB08G19920	90.5537	97.3162
Os08g0343300	OB08G19940	93.0736	92.8726
Os08g0344100	OB08G20020	96.2882	96.2882
Os08g0344300	OB08G20030	99.0826	99.0826
Os08g0344600	OB08G20040	60.688	96.8627
Os08g0345400	OB08G20060	73.1092	72.5
Os08g0345700	OB08G20170	97.5689	85.0283
Os08g0345800	OB08G20190	90.2724	85.9259
Os08g0346001	OB08G20180	87.9518	87.9518
Os08g0346400	OB08G20220	69.5122	82.6087
Os08g0346500	OB08G20230	90.228	89.9351
Os08g0346600	OB08G20240	27.7955	80.5556
Os08g0347500	OB03G32480	59.736	75.4167
Os08g0348300	OB08G20310	45.2632	44.7917
Os08g0348300	OB08G20320	35.7895	53.125
Os08g0349300	OB08G20360	49.3671	52.7027
Os08g0352100	OB08G20310	42.7184	45.8333
Os08g0352100	OB08G20320	33.9806	54.6875
Os08g0353700	OB08G20310	35.2381	38.5417
Os08g0353700	OB08G20320	32.381	53.125
Os08g0356500	OB08G20420	78.8845	81.9876
Os08g0356700	OB08G20430	67.9487	76.0246
Os08g0356700	OB08G20450	63.9194	68.7008
Os08g0357000	OB08G20480	92.6154	92.6154
Os08g0357300	OB08G20490	67.2566	41.7582
Os08g0357700	OB08G20500	97.4359	97.4359
Os08g0359000	OB08G20560	76.3838	78.7072
Os08g0359050	OB08G20570	68.5393	70.1149
Os08g0359100	OB08G20580	86.7742	92.1233
Os08g0359200	OB08G20590	66.4516	87.2881
Os08g0359300	OB08G20610	89.1386	88.806
Os08g0359500	OB08G20640	91.5493	95.5882
Os08g0359600	OB08G23830	91.5888	90.7407
Os08g0360000	OB08G20660	85.6061	54.5894
Os08g0360100	OB08G20670	72	84.058
Os08g0360300	OB08G20680	76.644	64.5038
Os08g0361000	OB10G13450	52.3316	20.6122
Os08g0361300	OB0043G10090	30.6977	31.8072
Os08g0361300	OB04G19140	23.7209	10.9325
Os08g0361300	OB05G16040	20.9302	47.1204
Os08g0363800	OB08G20850	65.2174	37.5
Os08g0363900	OB08G20810	66.7606	37.92
Os08g0365800	OB02G43340	12.3232	39.8693
Os08g0365900	OB08G20770	78.6078	90.2534
Os08g0366000	OB08G20780	97.8216	97.8216
Os08g0366100	OB08G20790	99.2958	99.2958
Os08g0369000	OB08G20800	97.3761	54.3974
Os08g0369200	OB08G20820	65.1663	92.5
Os08g0369300	OB08G20840	85.5	43.9589
Os08g0369400	OB02G30500	53.7313	12.9964
Os08g0369600	OB08G20810	68.5637	40.48
Os08g0369700	OB08G20850	77.7108	80.625
Os08g0373000	OB08G20870	76.8226	77.3275
Os08g0374000	OB08G20900	94.0397	87.6543
Os08g0374100	OB08G20910	78.0172	98.9071
Os08g0374200	OB08G20940	62.6506	53.0612
Os08g0374400	OB08G20950	41.3882	71.5556
Os08g0374800	OB08G20960	93.1373	92.6829
Os08g0374900	OB03G44830	74.2489	83.5749
Os08g0375800	OB08G20980	91.6667	91.2732
Os08g0375900	OB08G21000	58.4	62.3932
Os08g0376200	OB08G21010	56.7797	27.2358
Os08g0376300	OB08G21020	87.7175	87.6278
Os08g0377100	OB08G21100	77.7778	55.1422
Os08g0377400	OB08G21120	84.2657	83.6806
Os08g0377500	OB08G21110	93.1298	93.8462
Os08g0378800	OB08G21130	86.383	79.2969
Os08g0378900	OB08G21140	77.7778	75.3846
Os08g0379000	OB08G21150	79.9311	80.1382
Os08g0379300	OB08G21170	86.6779	86.9712
Os08g0379400	OB08G21180	88.4615	91.029
Os08g0380100	OB08G21190	74.8006	89.5038
Os08g0382400	OB08G21230	90.8451	91.924
Os08g0382800	OB01G54680	22.8659	19.1327
Os08g0383700	OB08G21240	69.3548	60.9929
Os08g0383800	OB08G21250	53.87	84.466
Os08g0384000	OB08G21260	94.8718	74
Os08g0384500	OB08G21270	95.2818	41.7816
Os08g0384900	OB08G21310	94.586	93.9873
Os08g0385000	OB08G21320	76.9231	57.377
Os08g0385650	OB02G12920	50.4273	55.1402
Os08g0385900	OB08G21330	88.8889	86.4111
Os08g0386300	OB08G21360	84.8739	84.1667
Os08g0386700	OB08G21370	89.5044	94.7531
Os08g0386800	OB08G21380	80.9179	97.1014
Os08g0386900	OB08G21390	91.2	53.8583
Os08g0387200	OB08G21400	84.8614	85.0427
Os08g0387400	OB08G21410	80.6202	93.0649
Os08g0387500	OB01G24510	18.4091	66.3934
Os08g0387500	OB08G11250	18.6364	66.129
Os08g0387500	OB08G21420	68.1818	97.4026
Os08g0387500	OB09G13800	28.1818	84.9315
Os08g0387500	OB10G12080	18.1818	35.2423
Os08g0389700	OB08G21450	86.8817	71.0018
Os08g0390000	OB08G21460	83.4138	82.3529
Os08g0390000	OB08G21470	84.219	83.1479
Os08g0390100	OB08G21480	83.9525	58.5492
Os08g0390200	OB08G21500	62.9187	69.3931
Os08g0391700	OB08G21500	59.5181	65.1715
Os08g0392100	OB08G21500	75.5319	74.934
Os08g0393600	OB01G13190	40.8696	25.4054
Os08g0395300	OB08G21540	100	80.791
Os08g0396500	OB08G21560	2.71605	7.18954
Os08g0397900	OB08G21570	58.0952	77.707
Os08g0398000	OB08G21580	94.938	95.7292
Os08g0398300	OB08G21590	93.4169	93.125
Os08g0398350	OB08G21600	82.4019	80.4878
Os08g0398400	OB08G21620	98.2394	98.2394
Os08g0398500	OB08G21640	71.0744	84.3137
Os08g0398700	OB08G21650	93.7143	91.01
Os08g0398800	OB08G21660	61.5044	74.3316
Os08g0399300	OB08G21670	59.289	33.5714
Os08g0399600	OB08G19870	73.6961	85.752
Os08g0400000	OB08G21670	67.6375	40.7143
Os08g0400200	OB08G21670	71.6965	54.6104
Os08g0400300	OB08G21680	79.4179	80.0839
Os08g0401100	OB09G13950	46.087	37.6777
Os08g0401500	OB08G21690	86.4726	86.6209
Os08g0401800	OB08G21700	44.5963	77.2043
Os08g0402001	OB08G21720	46.083	44.6429
Os08g0402100	OB08G21740	67.1361	82.8986
Os08g0402500	OB08G21750	55.3073	36.2637
Os08g0403300	OB08G21780	88.6667	89.2617
Os08g0404200	OB04G16030	95.1724	95.1724
Os08g0404300	OB04G16030	95.1724	95.1724
Os08g0404350	OB04G16060	89.0909	18.5606
Os08g0405700	OB08G21880	48.7805	97.0874
Os08g0406400	OB08G21900	92.926	44.0549
Os08g0406500	OB08G21920	61.9898	66.9421
Os08g0407000	OB08G21930	67.7536	94.6835
Os08g0407200	OB12G21050	93.8983	92.0266
Os08g0408200	OB08G21950	96.3964	96.3964
Os08g0409100	OB08G21990	74.5946	97.8723
Os08g0409500	OB08G22000	42.0188	67.0412
Os08g0409900	OB08G22010	91.3386	90.625
Os08g0410266	OB08G22020	40.8247	57.0605
Os08g0410500	OB08G22040	92.3868	92.5773
Os08g0411200	OB08G22070	75.419	58.0645
Os08g0411250	OB08G22080	67.5	75.9375
Os08g0411300	OB08G22090	58.0913	59.448
Os08g0411850	OB11G25420	32.9787	31.6327
Os08g0412200	OB08G22110	93.4579	93.0233
Os08g0412401	OB08G22210	45.5556	91.791
Os08g0412500	OB08G22200	95.3271	96.2264
Os08g0412600	OB08G22190	93.3099	69.3717
Os08g0412700	OB08G22180	47.3545	48.3784
Os08g0412800	OB08G22160	50.3896	48.5
Os08g0413000	OB08G22130	72.1239	83.2695
Os08g0413000	OB08G22220	73.7832	79.1222
Os08g0413100	OB08G22150	59.759	60.9337
Os08g0413200	OB08G22150	61.5202	63.6364
Os08g0413500	OB08G22150	58.9681	58.9681
Os08g0414200	OB08G22230	80.791	80.6391
Os08g0414300	OB08G22240	75	77.7108
Os08g0414500	OB08G22250	71.0843	63.4409
Os08g0414600	OB08G22260	47.2727	36.7232
Os08g0414700	OB08G22270	94.1995	94.1995
Os08g0415600	OB08G22300	46.4435	66.6
Os08g0415900	OB12G14680	0	0
Os08g0416000	OB08G22310	83.3811	85.3372
Os08g0416100	OB08G22330	89.1892	89.1892
Os08g0416400	OB08G22340	61.0338	40.2359
Os08g0416800	OB08G22360	70.4762	89.1566
Os08g0416900	OB08G22370	80.6084	81.2261
Os08g0417000	OB08G22380	60.1286	71.9231
Os08g0417100	OB08G22390	65.6051	80.4688
Os08g0420600	OB08G22410	98.8743	98.8743
Os08g0420700	OB08G22420	89.418	87.1134
Os08g0421100	OB08G22430	38.9286	30.618
Os08g0421300	OB08G22450	19.2661	46.6667
Os08g0421800	OB08G22460	90.8696	89.957
Os08g0421900	OB08G22490	99.0741	99.0741
Os08g0422000	OB08G22500	35.8306	90.535
Os08g0422000	OB08G22510	86.9707	88.2645
Os08g0422000	OB08G22520	82.0847	90.3226
Os08g0422200	OB08G22530	67.1111	28.4906
Os08g0422600	OB01G20160	54.4643	79.5652
Os08g0423500	OB08G22540	41.6667	46.748
Os08g0423500	OB08G22550	78.2609	79.7048
Os08g0423600	OB08G22540	38.2353	47.561
Os08g0423600	OB08G22550	70.915	80.0738
Os08g0424100	OB08G22560	74.4681	64.3382
Os08g0424100	OB08G22570	29.3617	66.9903
Os08g0424200	OB08G22580	98.0645	69.8851
Os08g0424500	OB08G22590	75.7455	96.9466
Os08g0424700	OB08G22620	94.1566	94.1566
Os08g0425000	OB08G22660	72.7605	97.3105
Os08g0425100	OB08G22700	90.8616	90.9804
Os08g0425200	OB08G22710	80.1075	81.4208
Os08g0425300	OB08G22720	65.5955	85.258
Os08g0425500	OB08G22730	70.7729	85.1744
Os08g0425700	OB08G22750	87.8505	89.2405
Os08g0426000	OB07G19580	23.0519	49.6503
Os08g0427300	OB08G22800	77.0325	93.8119
Os08g0427500	OB08G22810	84.0909	84.5714
Os08g0427700	OB08G22820	95.5224	95.5224
Os08g0427800	OB08G22830	65.625	50
Os08g0427900	OB08G22840	93.7063	95.3737
Os08g0428100	OB08G22850	53.6332	49.0506
Os08g0428400	OB08G22910	70.9602	70.4651
Os08g0428900	OB08G22930	89.8159	89.8711
Os08g0430000	OB08G22980	84.4156	85.2312
Os08g0430100	OB08G22990	91.791	91.791
Os08g0430500	OB08G23000	98.8281	98.8281
Os08g0430700	OB08G23030	85.0633	85.2792
Os08g0431100	OB08G23050	64.4737	81.6667
Os08g0431200	OB08G23070	72.6923	38.3367
Os08g0431300	OB08G23080	89.6842	93.6264
Os08g0431500	OB08G23090	72.4638	98.0392
Os08g0431900	OB08G23110	90.566	64.2857
Os08g0432500	OB08G23120	88.2716	87.1951
Os08g0433000	OB06G11890	89.5349	13.073
Os08g0433100	OB08G23150	89.1626	78.0172
Os08g0433300	OB08G23160	67.4541	66.4083
Os08g0433500	OB08G23190	42.8144	69.0821
Os08g0433600	OB08G23200	47	83.1858
Os08g0434000	OB08G23340	86.5225	87.395
Os08g0434100	OB08G23320	87.3362	83.682
Os08g0434150	OB08G23330	79.3991	82.2222
Os08g0434300	OB08G23310	96.3483	77.2523
Os08g0434566	OB08G23290	77.2358	83.3333
Os08g0434700	OB08G23260	62.9834	77.551
Os08g0435700	OB08G23250	85.2713	57.8947
Os08g0435800	OB08G23230	91.8519	91.8519
Os08g0435900	OB08G23220	93.8525	93.0894
Os08g0436000	OB08G23210	82.2126	94.0447
Os08g0436100	OB08G23350	64.6182	80.6977
Os08g0436200	OB08G23360	94.5652	93.2143
Os08g0436400	OB08G23370	47.7679	68.5897
Os08g0436600	OB08G23390	52.7132	19.3182
Os08g0436700	OB08G23420	88.0519	88.7435
Os08g0436800	OB08G23430	97.4576	96.6387
Os08g0437300	OB08G23440	53.8168	47.1572
Os08g0438600	OB08G23470	71.7314	76.8939
Os08g0438701	OB08G23490	76.9231	77.7778
Os08g0439000	OB08G23510	78.2609	38.5714
Os08g0439100	OB08G23520	92.5295	91.0968
Os08g0439150	OB08G23530	93.4959	49.569
Os08g0439600	OB08G23540	58.6207	90.4943
Os08g0439900	OB08G23550	48.4979	79.021
Os08g0440000	OB08G23560	97.235	97.6852
Os08g0440200	OB08G23570	82.1306	30.8786
Os08g0440300	OB08G23580	78.125	87.2093
Os08g0440500	OB08G23590	90.7834	90.367
Os08g0440800	OB08G23600	98.1964	98.3936
Os08g0440900	OB08G23610	94.5652	38.5809
Os08g0441300	OB08G23630	21.6327	77.9412
Os08g0441400	OB08G23690	62.6016	37.561
Os08g0441500	OB08G23710	67.313	96.0474
Os08g0441600	OB08G23720	83.4507	84.3416
Os08g0441900	OB08G23730	57.3171	66.6667
Os08g0442000	OB08G23750	83.2134	48.0609
Os08g0442200	OB03G44810	44.8571	61.3281
Os08g0442200	OB06G31640	63.7143	64.4509
Os08g0442300	OB08G23760	98.8571	98.8571
Os08g0442350	OB08G23770	85.3414	84.1584
Os08g0442400	OB08G23780	42.7208	82.4885
Os08g0442700	OB08G23820	68.2891	84.3352
Os08g0443600	OB08G23850	47.7733	60.8247
Os08g0443800	OB08G23870	90.6137	90.2878
Os08g0444100	OB08G23880	100	66.4122
Os08g0444440	OB08G23890	90.2174	87.3684
Os08g0444500	OB08G23900	51.6129	28.2353
Os08g0445000	OB08G23920	83.0339	92.0354
Os08g0445250	OB02G42260	47.7387	19.5072
Os08g0445700	OB08G23930	88.2282	88.9841
Os08g0446200	OB08G23940	86.3309	82.4742
Os08g0446250	OB08G23960	57.8652	67.7632
Os08g0446700	OB02G32530	0.970874	0.338983
Os08g0446800	OB08G23980	75.5556	71.2042
Os08g0447000	OB08G23990	67.3108	96.3134
Os08g0447200	OB08G24010	55.3707	90.8189
Os08g0447300	OB08G24020	71.4964	95.5556
Os08g0447500	OB08G24030	77.1903	69.5238
Os08g0447900	OB08G24040	87.931	87.5536
Os08g0448000	OB08G24050	96.2894	96.2894
Os08g0450200	OB08G24120	82.2289	90.6977
Os08g0450700	OB08G24130	90.2318	30.261
Os08g0450800	OB08G24130	93.0233	42.1988
Os08g0451000	OB08G24140	89.1753	77.4049
Os08g0451200	OB08G24150	42.4084	81
Os08g0451500	OB10G13450	56.0241	18.9796
Os08g0451700	OB10G13450	69.181	65.5102
Os08g0451800	OB08G24170	80.3175	70.2778
Os08g0452100	OB08G24190	63.1046	91.0714
Os08g0452500	OB08G24210	53.3835	92.2078
Os08g0453200	OB08G24250	56.4516	34.6535
Os08g0453700	OB08G24260	48.5263	63.5862
Os08g0453800	OB08G24270	85.9375	84.8765
Os08g0454000	OB08G24280	73.251	78.0702
Os08g0455600	OB08G24300	94.7883	80.8333
Os08g0455800	OB08G24320	96.9072	85.0679
Os08g0455900	OB08G24330	28.4091	29.4118
Os08g0456600	OB08G24350	56.8627	39.8625
Os08g0457000	OB08G24370	86.1111	86.7133
Os08g0457300	OB08G24390	62.0915	62.9139
Os08g0457400	OB08G24400	83.0544	85.0107
Os08g0457600	OB08G24410	44.429	55.7692
Os08g0458200	OB08G24420	78.4483	78.4483
Os08g0459100	OB08G24450	65.3718	80.0272
Os08g0459300	OB08G24460	87.1681	87.5556
Os08g0459600	OB08G24480	95.4315	95.9184
Os08g0459700	OB08G24490	78.5388	78.5388
Os08g0460000	OB08G24500	89.6714	97.9487
Os08g0460600	OB08G24520	89.1089	21.1268
Os08g0461600	OB02G10020	15.9057	13.1868
Os08g0461600	OB02G38930	20.9131	11.8136
Os08g0461600	OB04G16180	3.09278	20.3883
Os08g0461600	OB05G17990	5.74374	17.1053
Os08g0461600	OB05G18310	15.7585	11.5302
Os08g0461600	OB08G20290	6.62739	18.75
Os08g0461600	OB10G11220	21.944	14.4801
Os08g0461800	OB08G24540	73.6364	83.2905
Os08g0462700	OB08G24560	86.6499	85.1485
Os08g0462800	OB08G24570	86.0317	86.859
Os08g0462900	OB08G24580	90.9091	93.0233
Os08g0463500	OB08G24590	79.6667	80.2013
Os08g0463900	OB08G24610	83.9572	85.7924
Os08g0464000	OB08G24620	92.4157	92.9379
Os08g0464400	OB08G24630	43.6019	88.4615
Os08g0465700	OB08G24650	85.2	85.0299
Os08g0465800	OB08G24660	94.165	93.6
Os08g0466200	OB08G24680	92.396	93.8775
Os08g0467100	OB08G24710	48.03	94.1176
Os08g0467300	OB08G24730	43.9394	84.058
Os08g0467400	OB08G24750	88.1526	90.7025
Os08g0467500	OB08G24770	84.0708	73.6434
Os08g0467600	OB08G24780	49.6241	89.1892
Os08g0468100	OB08G24790	66.3755	92.1212
Os08g0468200	OB08G24800	91.195	49.6575
Os08g0468400	OB08G24810	80.1066	77.6248
Os08g0468700	OB08G24790	66.048	91.6667
Os08g0468801	OB08G24800	91.195	49.6575
Os08g0469000	OB08G24820	2.67857	2.61438
Os08g0469100	OB08G24820	82.0375	66.6667
Os08g0469400	OB08G24830	78.1022	42.9719
Os08g0469500	OB08G24840	57.3604	80.1418
Os08g0470200	OB08G24880	92.3636	92.029
Os08g0470700	OB08G24890	68.8645	68.8645
Os08g0471000	OB08G24900	51.5789	80.3279
Os08g0471800	OB08G24920	84.5515	84.6922
Os08g0471900	OB08G24930	91.8164	76.7947
Os08g0472000	OB08G24950	54.717	82.4645
Os08g0472400	OB08G24960	36.859	92.3695
Os08g0472600	OB08G24980	89.4737	90.3543
Os08g0472800	OB08G24990	53.3333	89.1803
Os08g0473600	OB08G25000	94.7368	94.9541
Os08g0473800	OB08G25010	65.3125	71.0884
Os08g0473900	OB08G25020	84.8739	92.0273
Os08g0474000	OB08G25030	62.5571	84.0491
Os08g0474400	OB08G26080	59.1912	61.6858
Os08g0474700	OB08G25060	96.4613	96.4613
Os08g0476000	OB08G25120	81.7919	51.1754
Os08g0476300	OB08G25130	95.7198	95.3488
Os08g0476400	OB08G25140	82.2526	80.3333
Os08g0476650	OB08G25150	44.5087	52.027
Os08g0476900	OB08G25170	86.9767	86.3741
Os08g0477100	OB08G25180	65.4292	65.7343
Os08g0477500	OB08G25190	79.5539	50.7109
Os08g0477600	OB08G25200	77.2388	86.25
Os08g0477800	OB08G25220	74.1706	67.7489
Os08g0477900	OB08G25230	77.13	83.0918
Os08g0478000	OB08G25240	69.2737	86.1111
Os08g0478100	OB08G25260	93.8224	94.9219
Os08g0478200	OB08G25270	89.9408	91.5663
Os08g0478500	OB08G25290	80.1636	86.2486
Os08g0478800	OB08G25320	88.1301	74.3484
Os08g0479300	OB08G25330	78.0679	81.694
Os08g0480050	OB03G16570	28.2723	32.7273
Os08g0480100	OB08G25360	86.6987	86.4217
Os08g0480200	OB08G25370	84.5697	79.8319
Os08g0480400	OB08G25380	93.2331	92.1933
Os08g0480500	OB01G12040	90.5405	71.2766
Os08g0480800	OB08G25390	97.7273	97.7273
Os08g0481000	OB08G25420	90.5861	90.5861
Os08g0481100	OB08G25410	87.5576	87.7598
Os08g0481200	OB08G25430	90.1869	90.1869
Os08g0481400	OB08G25440	74.7212	85.1695
Os08g0481800	OB08G25460	97.4895	42.0578
Os08g0481950	OB08G25480	83.3333	58.8616
Os08g0482100	OB08G25490	92.2543	88.3721
Os08g0482600	OB08G25520	70.9302	71.7647
Os08g0482700	OB08G25550	76.2431	78.4091
Os08g0483200	OB08G25580	62.0818	92.2652
Os08g0483600	OB08G25600	48.1675	53.1792
Os08g0483900	OB08G25610	83.7466	82.3848
Os08g0484400	OB08G25640	85.7143	82.6603
Os08g0484500	OB08G25650	94.8515	94.664
Os08g0484533	OB08G25660	76.4286	76.4286
Os08g0484600	OB03G23420	97.2495	97.4409
Os08g0484700	OB08G25670	21.9048	65.0943
Os08g0484800	OB08G25680	35.1906	78.9474
Os08g0485000	OB08G25690	50	51.3699
Os08g0485400	OB08G25700	88.2143	75.076
Os08g0485500	OB08G25710	45.6897	46.087
Os08g0485600	OB08G25720	70.0549	57.6923
Os08g0485700	OB08G25720	79.096	79.1855
Os08g0485800	OB08G25730	83.2117	74.5098
Os08g0485900	OB08G25740	56.1728	94.7917
Os08g0486100	OB08G25750	90.5	22.4287
Os08g0486200	OB08G25770	91.0035	89.7611
Os08g0486300	OB08G25790	44.5596	54.7771
Os08g0486700	OB08G25810	91.4634	92.0245
Os08g0487100	OB08G25840	39.5652	83.4862
Os08g0487500	OB08G25850	85.9779	88.5932
Os08g0487700	OB08G25860	61.8076	52.4752
Os08g0487800	OB08G25870	86.6242	96.5909
Os08g0487900	OB08G25880	88.4058	86.5248
Os08g0489100	OB08G25900	53.7797	59.0047
Os08g0489300	OB08G25910	91.4454	93.3735
Os08g0490000	OB08G25940	57.4803	85.6305
Os08g0490100	OB08G25950	76.4493	84.0637
Os08g0490300	OB08G25980	87.8939	88.3333
Os08g0490400	OB08G25990	63.8191	61.6505
Os08g0490600	OB08G26000	56.3536	69.863
Os08g0490700	OB08G26020	21.6667	45.9596
Os08g0490700	OB08G26030	27.619	45.3125
Os08g0490800	OB01G45410	82.1429	25.2747
Os08g0490900	OB08G26050	84.9057	70.8661
Os08g0490900	OB12G12310	69.3396	96.0784
Os08g0491200	OB08G26060	95.1178	95.1178
Os08g0492000	OB08G26090	94.5479	93.9234
Os08g0492400	OB08G26100	92.5654	82.4627
Os08g0493800	OB08G26120	90.1483	91.309
Os08g0493900	OB08G26150	93.2862	93.1765
Os08g0494000	OB08G26160	81.8966	54.1311
Os08g0494100	OB08G26170	81.0089	79.3605
Os08g0494300	OB08G26190	44.4444	65.1852
Os08g0494350	OB07G28600	82.0253	47.4378
Os08g0494375	OB07G28610	66.8605	44.4015
Os08g0495500	OB08G26200	95.7576	95.7576
Os08g0495800	OB08G26210	93.7583	93.883
Os08g0496000	OB08G26220	93.1535	92.7686
Os08g0496500	OB08G26240	51.2195	76.087
Os08g0496800	OB08G26280	59.9515	77.673
Os08g0496900	OB08G26290	95.6127	95.6127
Os08g0497300	OB08G26300	89.404	89.404
Os08g0497600	OB08G26310	90.5093	73.4962
Os08g0497900	OB08G26320	53.6797	66.6667
Os08g0498100	OB08G26330	96.4286	96.4286
Os08g0498400	OB08G26340	72.6027	82.4903
Os08g0498600	OB08G26350	44.0171	38.29
Os08g0499000	OB08G26360	65.6347	68.3871
Os08g0499100	OB08G26370	96.856	94.0887
Os08g0499200	OB03G29070	21.4667	67.9325
