Gene stable ID	Helianthus annuus gene stable ID	%id. target Helianthus annuus gene identical to query gene	%id. query gene identical to target Helianthus annuus gene
Os09g0560800	HannXRQ_Chr07g0191351	17.8683	60
Os09g0560800	HannXRQ_Chr08g0233221	14.1066	24.0642
Os09g0560800	HannXRQ_Chr10g0286421	52.9781	52.8125
Os09g0560800	HannXRQ_Chr10g0286441	52.0376	51.7134
Os09g0560900	HannXRQ_Chr09g0257831	55.2113	56.9767
Os09g0561450	HannXRQ_Chr01g0000861	14.625	41.1972
Os09g0561450	HannXRQ_Chr05g0140351	21.75	45.3125
Os09g0561450	HannXRQ_Chr08g0207661	21.75	41.3302
Os09g0561450	HannXRQ_Chr09g0241681	17.375	46.4883
Os09g0561450	HannXRQ_Chr09g0242911	21.5	44.9086
Os09g0561450	HannXRQ_Chr09g0258411	29.25	34.1108
Os09g0561450	HannXRQ_Chr12g0375831	29	33.6232
Os09g0561450	HannXRQ_Chr14g0434581	22	41.4118
Os09g0561450	HannXRQ_Chr14g0435521	21.75	41.9277
Os09g0561450	HannXRQ_Chr14g0436091	28.375	31.6156
Os09g0561450	HannXRQ_Chr14g0436111	26.625	35.6187
Os09g0561450	HannXRQ_Chr14g0436121	29.375	22.0657
Os09g0561450	HannXRQ_Chr14g0436141	21.375	44.6475
Os09g0561450	HannXRQ_Chr14g0436171	29	25.0811
Os09g0561450	HannXRQ_Chr14g0436201	29.75	33.2867
Os09g0561450	HannXRQ_Chr14g0436241	26.75	34.7967
Os09g0561450	HannXRQ_Chr14g0440301	30.75	25.5187
Os09g0561450	HannXRQ_Chr14g0440321	27.125	35.2273
Os09g0561450	HannXRQ_Chr14g0445781	28.5	26.8868
Os09g0561450	HannXRQ_Chr14g0447201	29.25	32.2314
Os09g0561450	HannXRQ_Chr14g0447251	17	42.3676
Os09g0561450	HannXRQ_Chr14g0447261	28.5	30.7692
Os09g0561450	HannXRQ_Chr14g0447271	26.5	28.5714
Os09g0561450	HannXRQ_Chr14g0447301	19.75	42.0213
Os09g0561450	HannXRQ_Chr14g0447311	23.25	42.1769
Os09g0561450	HannXRQ_Chr14g0447331	28.25	25.3363
Os09g0561450	HannXRQ_Chr14g0447381	21.125	47.2067
Os09g0561450	HannXRQ_Chr14g0447401	21.375	46.0916
Os09g0561450	HannXRQ_Chr14g0447791	22.25	45.641
Os09g0561450	HannXRQ_Chr15g0483761	22.125	46.5789
Os09g0561450	HannXRQ_Chr15g0483771	15.25	51.9149
Os09g0561450	HannXRQ_Chr15g0483791	23.25	30.2439
Os09g0561450	HannXRQ_Chr15g0484051	21.375	43.6224
Os09g0561450	HannXRQ_Chr15g0484091	29.375	24.9469
Os09g0561450	HannXRQ_Chr15g0484101	29.375	24.9469
Os09g0561450	HannXRQ_Chr15g0488221	30.125	34.5768
Os09g0561500	HannXRQ_Chr01g0000861	14.8528	40.8451
Os09g0561500	HannXRQ_Chr05g0140351	22.023	44.7917
Os09g0561500	HannXRQ_Chr08g0207661	22.2791	41.3302
Os09g0561500	HannXRQ_Chr09g0241681	17.7977	46.4883
Os09g0561500	HannXRQ_Chr09g0242911	21.767	44.3864
Os09g0561500	HannXRQ_Chr09g0258411	29.8335	33.965
Os09g0561500	HannXRQ_Chr12g0375831	30.0896	34.058
Os09g0561500	HannXRQ_Chr14g0434581	22.5352	41.4118
Os09g0561500	HannXRQ_Chr14g0435521	21.895	41.2048
Os09g0561500	HannXRQ_Chr14g0436091	29.9616	32.5905
Os09g0561500	HannXRQ_Chr14g0436111	27.6569	36.1204
Os09g0561500	HannXRQ_Chr14g0436121	30.4738	22.3474
Os09g0561500	HannXRQ_Chr14g0436141	21.6389	44.1253
Os09g0561500	HannXRQ_Chr14g0436171	30.0896	25.4054
Os09g0561500	HannXRQ_Chr14g0436201	29.9616	32.7273
Os09g0561500	HannXRQ_Chr14g0436241	27.7849	35.2846
Os09g0561500	HannXRQ_Chr14g0440301	31.114	25.2075
Os09g0561500	HannXRQ_Chr14g0440321	28.2971	35.8766
Os09g0561500	HannXRQ_Chr14g0445781	29.1933	26.8868
Os09g0561500	HannXRQ_Chr14g0447201	29.7055	31.9559
Os09g0561500	HannXRQ_Chr14g0447251	17.2855	42.0561
Os09g0561500	HannXRQ_Chr14g0447261	28.169	29.6896
Os09g0561500	HannXRQ_Chr14g0447271	26.5045	27.8976
Os09g0561500	HannXRQ_Chr14g0447301	20.1024	41.7553
Os09g0561500	HannXRQ_Chr14g0447311	23.3035	41.2698
Os09g0561500	HannXRQ_Chr14g0447331	28.041	24.5516
Os09g0561500	HannXRQ_Chr14g0447381	21.2548	46.3687
Os09g0561500	HannXRQ_Chr14g0447401	21.767	45.8221
Os09g0561500	HannXRQ_Chr14g0447791	22.4072	44.8718
Os09g0561500	HannXRQ_Chr15g0483761	22.1511	45.5263
Os09g0561500	HannXRQ_Chr15g0483771	15.621	51.9149
Os09g0561500	HannXRQ_Chr15g0483791	24.3278	30.8943
Os09g0561500	HannXRQ_Chr15g0484051	21.2548	42.3469
Os09g0561500	HannXRQ_Chr15g0484091	29.9616	24.8408
Os09g0561500	HannXRQ_Chr15g0484101	29.9616	24.8408
Os09g0561500	HannXRQ_Chr15g0488221	28.9373	32.4247
Os09g0561600	HannXRQ_Chr01g0000861	15.2778	38.7324
Os09g0561600	HannXRQ_Chr05g0140351	22.9167	42.9688
Os09g0561600	HannXRQ_Chr08g0207661	23.8889	40.8551
Os09g0561600	HannXRQ_Chr09g0241681	18.1944	43.8127
Os09g0561600	HannXRQ_Chr09g0242911	22.6389	42.5587
Os09g0561600	HannXRQ_Chr09g0258411	32.2222	33.8192
Os09g0561600	HannXRQ_Chr12g0375831	32.5	33.913
Os09g0561600	HannXRQ_Chr14g0434581	23.3333	39.5294
Os09g0561600	HannXRQ_Chr14g0435521	23.0556	40
Os09g0561600	HannXRQ_Chr14g0436091	31.9444	32.0334
Os09g0561600	HannXRQ_Chr14g0436111	29.0278	34.9498
Os09g0561600	HannXRQ_Chr14g0436121	32.6389	22.0657
Os09g0561600	HannXRQ_Chr14g0436141	22.7778	42.8198
Os09g0561600	HannXRQ_Chr14g0436171	32.2222	25.0811
Os09g0561600	HannXRQ_Chr14g0436201	32.3611	32.5874
Os09g0561600	HannXRQ_Chr14g0436241	29.5833	34.6341
Os09g0561600	HannXRQ_Chr14g0440301	32.7778	24.4813
Os09g0561600	HannXRQ_Chr14g0440321	29.8611	34.9026
Os09g0561600	HannXRQ_Chr14g0445781	30.9722	26.2972
Os09g0561600	HannXRQ_Chr14g0447201	31.25	30.9917
Os09g0561600	HannXRQ_Chr14g0447251	18.0556	40.4984
Os09g0561600	HannXRQ_Chr14g0447261	31.25	30.3644
Os09g0561600	HannXRQ_Chr14g0447271	29.0278	28.1671
Os09g0561600	HannXRQ_Chr14g0447301	21.1111	40.4255
Os09g0561600	HannXRQ_Chr14g0447311	24.8611	40.5896
Os09g0561600	HannXRQ_Chr14g0447331	29.8611	24.1031
Os09g0561600	HannXRQ_Chr14g0447381	22.0833	44.4134
Os09g0561600	HannXRQ_Chr14g0447401	22.9167	44.4744
Os09g0561600	HannXRQ_Chr14g0447791	23.1944	42.8205
Os09g0561600	HannXRQ_Chr15g0483761	23.0556	43.6842
Os09g0561600	HannXRQ_Chr15g0483771	17.0833	52.3404
Os09g0561600	HannXRQ_Chr15g0483791	24.3056	28.4553
Os09g0561600	HannXRQ_Chr15g0484051	23.0556	42.3469
Os09g0561600	HannXRQ_Chr15g0484091	31.9444	24.4161
Os09g0561600	HannXRQ_Chr15g0484101	31.9444	24.4161
Os09g0561600	HannXRQ_Chr15g0488221	31.1111	32.1377
Os09g0562600	HannXRQ_Chr01g0000861	14.4638	40.8451
Os09g0562600	HannXRQ_Chr05g0140351	21.0723	44.0104
Os09g0562600	HannXRQ_Chr08g0207661	21.4464	40.8551
Os09g0562600	HannXRQ_Chr09g0241681	17.581	47.1572
Os09g0562600	HannXRQ_Chr09g0242911	21.0723	44.1253
Os09g0562600	HannXRQ_Chr09g0258411	28.5536	33.3819
Os09g0562600	HannXRQ_Chr12g0375831	28.0549	32.6087
Os09g0562600	HannXRQ_Chr14g0434581	20.8229	39.2941
Os09g0562600	HannXRQ_Chr14g0435521	20.8229	40.241
Os09g0562600	HannXRQ_Chr14g0436091	28.9277	32.312
Os09g0562600	HannXRQ_Chr14g0436111	26.6833	35.786
Os09g0562600	HannXRQ_Chr14g0436121	29.1771	21.9718
Os09g0562600	HannXRQ_Chr14g0436141	20.6983	43.342
Os09g0562600	HannXRQ_Chr14g0436171	28.3042	24.5405
Os09g0562600	HannXRQ_Chr14g0436201	28.803	32.3077
Os09g0562600	HannXRQ_Chr14g0436241	26.1845	34.1463
Os09g0562600	HannXRQ_Chr14g0440301	29.4264	24.4813
Os09g0562600	HannXRQ_Chr14g0440321	26.1845	34.0909
Os09g0562600	HannXRQ_Chr14g0445781	28.3042	26.7689
Os09g0562600	HannXRQ_Chr14g0447201	28.5536	31.5427
Os09g0562600	HannXRQ_Chr14g0447251	17.581	43.9252
Os09g0562600	HannXRQ_Chr14g0447261	28.6783	31.0391
Os09g0562600	HannXRQ_Chr14g0447271	26.808	28.9757
Os09g0562600	HannXRQ_Chr14g0447301	20.0748	42.8191
Os09g0562600	HannXRQ_Chr14g0447311	22.4439	40.8163
Os09g0562600	HannXRQ_Chr14g0447331	28.1796	25.3363
Os09g0562600	HannXRQ_Chr14g0447381	20.1995	45.2514
Os09g0562600	HannXRQ_Chr14g0447401	20.1995	43.6658
Os09g0562600	HannXRQ_Chr14g0447791	20.6983	42.5641
Os09g0562600	HannXRQ_Chr15g0483761	21.3217	45
Os09g0562600	HannXRQ_Chr15g0483771	15.4613	52.766
Os09g0562600	HannXRQ_Chr15g0483791	22.5686	29.4309
Os09g0562600	HannXRQ_Chr15g0484051	21.197	43.3673
Os09g0562600	HannXRQ_Chr15g0484091	28.3042	24.0977
Os09g0562600	HannXRQ_Chr15g0484101	28.3042	24.0977
Os09g0562600	HannXRQ_Chr15g0488221	27.0574	31.1334
Os09g0563200	HannXRQ_Chr09g0258401	65.9521	67.4839
Os09g0563200	HannXRQ_Chr12g0381541	68.7264	71.6163
Os09g0563200	HannXRQ_Chr14g0440261	71.8789	71.608
Os09g0563200	HannXRQ_Chr15g0483461	70.4918	70.0501
Os09g0563300	HannXRQ_Chr15g0483731	59.0753	58.6735
Os09g0564000	HannXRQ_Chr05g0139861	28.2686	16.0321
Os09g0564000	HannXRQ_Chr11g0322971	28.9753	28.8732
Os09g0564000	HannXRQ_Chr16g0518711	31.0954	25.9587
Os09g0564000	HannXRQ_Chr16g0518721	27.9152	23.3728
Os09g0564000	HannXRQ_Chr16g0518741	27.9152	23.3728
Os09g0564000	HannXRQ_Chr16g0518751	3.88693	10.5769
Os09g0564000	HannXRQ_Chr16g0518761	28.9753	23.0337
Os09g0564000	HannXRQ_Chr16g0518771	27.5618	23.0769
Os09g0564000	HannXRQ_Chr16g0518781	29.3286	24.5562
Os09g0564200	HannXRQ_Chr05g0139861	36.5217	16.8337
Os09g0564200	HannXRQ_Chr11g0322971	36.087	29.2254
Os09g0564200	HannXRQ_Chr16g0518711	36.9565	25.0737
Os09g0564200	HannXRQ_Chr16g0518721	38.2609	26.0355
Os09g0564200	HannXRQ_Chr16g0518741	37.8261	25.7396
Os09g0564200	HannXRQ_Chr16g0518751	22.1739	49.0385
Os09g0564200	HannXRQ_Chr16g0518761	39.1304	25.2809
Os09g0564200	HannXRQ_Chr16g0518771	38.2609	26.0355
Os09g0564200	HannXRQ_Chr16g0518781	37.8261	25.7396
Os09g0564400	HannXRQ_Chr05g0139861	30.0813	22.2445
Os09g0564400	HannXRQ_Chr11g0322971	31.7073	41.1972
Os09g0564400	HannXRQ_Chr16g0518711	34.4173	37.4631
Os09g0564400	HannXRQ_Chr16g0518721	33.8753	36.9823
Os09g0564400	HannXRQ_Chr16g0518741	32.7913	35.7988
Os09g0564400	HannXRQ_Chr16g0518751	13.2791	47.1154
Os09g0564400	HannXRQ_Chr16g0518761	32.7913	33.9888
Os09g0564400	HannXRQ_Chr16g0518771	34.1463	37.2781
Os09g0564400	HannXRQ_Chr16g0518781	33.3333	36.3905
Os09g0564600	HannXRQ_Chr05g0139861	31.016	23.2465
Os09g0564600	HannXRQ_Chr11g0322971	29.9465	39.4366
Os09g0564600	HannXRQ_Chr16g0518711	32.8877	36.2832
Os09g0564600	HannXRQ_Chr16g0518721	32.0856	35.503
Os09g0564600	HannXRQ_Chr16g0518741	32.6203	36.0947
Os09g0564600	HannXRQ_Chr16g0518751	13.369	48.0769
Os09g0564600	HannXRQ_Chr16g0518761	31.5508	33.1461
Os09g0564600	HannXRQ_Chr16g0518771	31.5508	34.9112
Os09g0564600	HannXRQ_Chr16g0518781	32.3529	35.7988
Os09g0564700	HannXRQ_Chr05g0139861	31.4371	21.0421
Os09g0564700	HannXRQ_Chr11g0322971	35.9281	42.2535
Os09g0564700	HannXRQ_Chr16g0518711	38.3234	37.7581
Os09g0564700	HannXRQ_Chr16g0518721	37.7246	37.2781
Os09g0564700	HannXRQ_Chr16g0518741	36.2275	35.7988
Os09g0564700	HannXRQ_Chr16g0518751	14.9701	48.0769
Os09g0564700	HannXRQ_Chr16g0518761	37.7246	35.3933
Os09g0564700	HannXRQ_Chr16g0518771	37.4251	36.9823
Os09g0564700	HannXRQ_Chr16g0518781	37.1257	36.6864
Os09g0565000	HannXRQ_Chr05g0139861	30.0341	17.6353
Os09g0565000	HannXRQ_Chr11g0322971	30.0341	30.9859
Os09g0565000	HannXRQ_Chr16g0518711	32.4232	28.0236
Os09g0565000	HannXRQ_Chr16g0518721	33.1058	28.6982
Os09g0565000	HannXRQ_Chr16g0518741	31.7406	27.5148
Os09g0565000	HannXRQ_Chr16g0518751	5.80205	16.3462
Os09g0565000	HannXRQ_Chr16g0518761	32.0819	26.4045
Os09g0565000	HannXRQ_Chr16g0518771	32.7645	28.4024
Os09g0565000	HannXRQ_Chr16g0518781	32.7645	28.4024
Os09g0565400	HannXRQ_Chr08g0208411	48.4034	42.1669
Os09g0565400	HannXRQ_Chr17g0539881	49.2437	43.5364
Os09g0565600	HannXRQ_Chr02g0052331	69.9187	69.3548
Os09g0565700	HannXRQ_Chr02g0054941	72.5686	65.8371
Os09g0565700	HannXRQ_Chr07g0197751	71.8204	68.7351
Os09g0565700	HannXRQ_Chr11g0346691	62.5935	62.4378
Os09g0565700	HannXRQ_Chr13g0396971	59.3516	57.767
Os09g0565700	HannXRQ_Chr14g0452001	71.3217	66.6667
Os09g0566050	HannXRQ_Chr02g0054941	71.4988	65.8371
Os09g0566050	HannXRQ_Chr07g0197751	70.2703	68.2578
Os09g0566050	HannXRQ_Chr11g0346691	62.1622	62.9353
Os09g0566050	HannXRQ_Chr13g0396971	58.7224	58.0097
Os09g0566050	HannXRQ_Chr14g0452001	70.0246	66.4336
Os09g0566100	HannXRQ_Chr02g0052321	25.6314	33.5373
Os09g0566100	HannXRQ_Chr06g0183011	25.725	32.5059
Os09g0566550	HannXRQ_Chr06g0183021	57.5233	50.5263
Os09g0566550	HannXRQ_Chr11g0351141	51.6644	52.5034
Os09g0567000	HannXRQ_Chr02g0046071	17.4538	8.8634
Os09g0567000	HannXRQ_Chr15g0485001	17.2485	11.6183
Os09g0567300	HannXRQ_Chr12g0377281	78.8506	78.8506
Os09g0567366	HannXRQ_Chr14g0451701	75.3247	73.0479
Os09g0567500	HannXRQ_Chr07g0197901	44.7525	46.0285
Os09g0567500	HannXRQ_Chr10g0290871	16.6337	37.1681
Os09g0567500	HannXRQ_Chr10g0290951	40.396	41.5479
Os09g0567500	HannXRQ_Chr10g0291751	9.50495	44.8598
Os09g0567500	HannXRQ_Chr10g0291761	21.3861	43.0279
Os09g0567500	HannXRQ_Chr10g0291771	5.54455	31.8182
Os09g0567500	HannXRQ_Chr10g0291841	8.91089	28.6624
Os09g0567500	HannXRQ_Chr10g0291851	18.4158	37.3494
Os09g0567500	HannXRQ_Chr12g0364581	43.9604	45.122
Os09g0567500	HannXRQ_Chr13g0397111	46.1386	47.3577
Os09g0567500	HannXRQ_Chr14g0451501	45.7426	46.9512
Os09g0567500	HannXRQ_Chr14g0451741	44.9505	46.3265
Os09g0567700	HannXRQ_Chr13g0397211	67.0769	64.3068
Os09g0567800	HannXRQ_Chr02g0051281	26.4	9.29577
Os09g0567800	HannXRQ_Chr02g0051441	24	8.64553
Os09g0567800	HannXRQ_Chr08g0217821	26.4	9.32203
Os09g0567800	HannXRQ_Chr09g0255881	0	0
Os09g0567800	HannXRQ_Chr13g0401951	26.4	11.1111
Os09g0567900	HannXRQ_Chr06g0180191	61.7211	63.0303
Os09g0567900	HannXRQ_Chr11g0351441	66.7656	68.1818
Os09g0568000	HannXRQ_Chr05g0146921	48.1319	48.2379
Os09g0568000	HannXRQ_Chr07g0194241	50.989	50.3254
Os09g0568000	HannXRQ_Chr11g0321281	49.2308	50.2242
Os09g0568000	HannXRQ_Chr11g0342221	53.4066	50.4149
Os09g0568200	HannXRQ_Chr14g0438101	57.8571	52.2581
Os09g0568400	HannXRQ_Chr02g0035751	6.81818	4.22535
Os09g0568400	HannXRQ_Chr04g0120111	79.5455	27.3438
Os09g0568400	HannXRQ_Chr06g0176081	79.5455	27.3438
Os09g0568400	HannXRQ_Chr12g0381461	79.5455	27.3438
Os09g0568400	HannXRQ_Chr14g0437291	6.81818	4.10959
Os09g0568400	HannXRQ_Chr16g0498621	79.5455	27.3438
Os09g0568500	HannXRQ_Chr04g0123611	40.4858	48.5437
Os09g0568500	HannXRQ_Chr05g0147741	35.6275	44.898
Os09g0568500	HannXRQ_Chr05g0147761	20.2429	46.729
Os09g0568500	HannXRQ_Chr06g0168781	39.6761	47.8049
Os09g0568500	HannXRQ_Chr06g0168791	39.6761	47.8049
Os09g0568500	HannXRQ_Chr06g0168801	39.6761	47.8049
Os09g0568500	HannXRQ_Chr07g0194061	34.413	41.2621
Os09g0568500	HannXRQ_Chr08g0217301	38.0567	46.3054
Os09g0568500	HannXRQ_Chr13g0397191	33.1984	40.1961
Os09g0568600	HannXRQ_Chr04g0123611	52.8037	54.8544
Os09g0568600	HannXRQ_Chr05g0147741	40.6542	44.3878
Os09g0568600	HannXRQ_Chr05g0147761	29.4393	58.8785
Os09g0568600	HannXRQ_Chr06g0168781	55.6075	58.0488
Os09g0568600	HannXRQ_Chr06g0168791	56.5421	59.0244
Os09g0568600	HannXRQ_Chr06g0168801	56.5421	59.0244
Os09g0568600	HannXRQ_Chr07g0194061	43.9252	45.6311
Os09g0568600	HannXRQ_Chr08g0217301	52.8037	55.665
Os09g0568600	HannXRQ_Chr13g0397191	45.3271	47.549
Os09g0568700	HannXRQ_Chr04g0123611	52.3364	54.3689
Os09g0568700	HannXRQ_Chr05g0147741	39.7196	43.3673
Os09g0568700	HannXRQ_Chr05g0147761	27.5701	55.1402
Os09g0568700	HannXRQ_Chr06g0168781	51.8692	54.1463
Os09g0568700	HannXRQ_Chr06g0168791	52.8037	55.122
Os09g0568700	HannXRQ_Chr06g0168801	52.8037	55.122
Os09g0568700	HannXRQ_Chr07g0194061	42.9907	44.6602
Os09g0568700	HannXRQ_Chr08g0217301	53.271	56.1576
Os09g0568700	HannXRQ_Chr13g0397191	43.9252	46.0784
Os09g0568800	HannXRQ_Chr05g0147841	87.037	87.037
Os09g0568800	HannXRQ_Chr06g0181071	27.7778	57.6923
Os09g0568800	HannXRQ_Chr07g0194301	87.037	87.037
Os09g0568800	HannXRQ_Chr08g0217281	87.037	87.037
Os09g0568800	HannXRQ_Chr11g0321341	87.037	87.037
Os09g0568800	HannXRQ_Chr11g0342101	87.037	87.037
Os09g0568800	HannXRQ_Chr12g0376191	83.3333	83.3333
Os09g0568800	HannXRQ_Chr16g0508001	43.5185	62.6667
Os09g0568900	HannXRQ_Chr11g0324151	45.122	22.8395
Os09g0568900	HannXRQ_Chr13g0397481	47.561	35.1351
Os09g0569100	HannXRQ_Chr07g0189831	53.5248	57.1031
Os09g0569200	HannXRQ_Chr04g0121061	61.9137	47.0085
Os09g0569200	HannXRQ_Chr04g0121071	64.728	66.092
Os09g0569200	HannXRQ_Chr04g0124321	53.2833	60.6838
Os09g0569200	HannXRQ_Chr04g0124331	52.1576	60.3037
Os09g0569200	HannXRQ_Chr05g0131171	40.1501	56.168
Os09g0569200	HannXRQ_Chr05g0141081	40.7129	53.317
Os09g0569300	HannXRQ_Chr09g0253481	58.6081	35.8744
Os09g0569400	HannXRQ_Chr14g0462121	73.8482	74.0489
Os09g0569450	HannXRQ_Chr07g0199391	42.8571	36.7925
Os09g0569800	HannXRQ_Chr09g0253461	31.2354	38.2857
Os09g0569800	HannXRQ_Chr13g0426571	36.4802	36.3953
Os09g0570000	HannXRQ_Chr09g0253461	49.4444	25.4286
Os09g0570000	HannXRQ_Chr13g0426571	56.3889	23.6047
Os09g0570200	HannXRQ_Chr14g0462361	34.6225	29.6998
Os09g0570300	HannXRQ_Chr03g0086841	64.8734	65.0794
Os09g0570300	HannXRQ_Chr05g0137661	67.0886	66.877
Os09g0570300	HannXRQ_Chr05g0141191	54.1139	67.5889
Os09g0570300	HannXRQ_Chr10g0298401	41.4557	67.1795
Os09g0570300	HannXRQ_Chr10g0304191	67.7215	67.5079
Os09g0570300	HannXRQ_Chr10g0309121	61.076	61.465
Os09g0570300	HannXRQ_Chr13g0394541	61.076	60.6918
Os09g0570300	HannXRQ_Chr13g0394561	43.038	63.8498
Os09g0570300	HannXRQ_Chr13g0394571	58.5443	58.9172
Os09g0570300	HannXRQ_Chr15g0494021	62.3418	61.9497
Os09g0570300	HannXRQ_Chr17g0533591	63.924	64.5367
Os09g0570400	HannXRQ_Chr06g0169971	67.3435	68.5026
Os09g0570500	HannXRQ_Chr01g0019481	20.8426	13.9881
Os09g0570500	HannXRQ_Chr08g0218291	39.4678	21.9212
Os09g0570500	HannXRQ_Chr11g0335981	36.8071	21.5865
Os09g0570500	HannXRQ_Chr13g0403581	5.09978	6.38889
Os09g0570500	HannXRQ_Chr14g0456141	39.4678	21.6545
Os09g0570600	HannXRQ_Chr03g0068371	33.5484	14.0351
Os09g0570600	HannXRQ_Chr03g0068381	38.7097	18.3767
Os09g0570800	HannXRQ_Chr08g0218321	43.0481	46.2644
Os09g0570850	HannXRQ_Chr13g0403621	39.4737	26.087
Os09g0570900	HannXRQ_Chr01g0027821	54.5667	56.2802
Os09g0570900	HannXRQ_Chr09g0248211	52.2248	53.9952
Os09g0570900	HannXRQ_Chr13g0400881	58.548	60.5327
Os09g0571000	HannXRQ_Chr01g0019611	19.7917	21.0643
Os09g0571000	HannXRQ_Chr02g0055531	23.5417	21.3208
Os09g0571000	HannXRQ_Chr11g0345951	14.1667	22.8956
Os09g0571000	HannXRQ_Chr13g0396271	21.6667	20
Os09g0571000	HannXRQ_Chr17g0542421	5.625	23.8938
Os09g0571100	HannXRQ_Chr01g0028291	46.3235	46.8983
Os09g0571200	HannXRQ_Chr06g0182171	22.7586	35.8696
Os09g0571200	HannXRQ_Chr06g0182181	45.1724	45.4861
Os09g0571200	HannXRQ_Chr06g0182191	44.4828	44.7917
Os09g0571200	HannXRQ_Chr16g0510521	44.8276	50.5837
Os09g0571400	HannXRQ_Chr11g0321981	77.6536	61.7778
Os09g0571500	HannXRQ_Chr01g0014351	51.9305	48.6438
Os09g0571500	HannXRQ_Chr09g0249261	51.9305	50.7547
Os09g0572000	HannXRQ_Chr01g0006051	27.3109	46.0993
Os09g0572000	HannXRQ_Chr03g0091991	36.1345	45.0262
Os09g0572000	HannXRQ_Chr04g0112561	29.8319	39.2265
Os09g0572000	HannXRQ_Chr04g0112601	34.0336	38.9423
Os09g0572000	HannXRQ_Chr04g0112611	33.6134	38.835
Os09g0572000	HannXRQ_Chr05g0144991	34.0336	35.6828
Os09g0572000	HannXRQ_Chr09g0254411	36.1345	38.7387
Os09g0572000	HannXRQ_Chr09g0254421	38.6555	40.3509
Os09g0572000	HannXRQ_Chr11g0322881	34.0336	44.0217
Os09g0572000	HannXRQ_Chr11g0336751	35.2941	37.5
Os09g0572000	HannXRQ_Chr13g0422151	36.1345	37.069
Os09g0572000	HannXRQ_Chr14g0443431	28.5714	41.9753
Os09g0572000	HannXRQ_Chr14g0455351	36.5546	39.5455
Os09g0572000	HannXRQ_Chr14g0455361	35.7143	41.6667
Os09g0572000	HannXRQ_Chr14g0455371	34.4538	41.8367
Os09g0572000	HannXRQ_Chr14g0455381	34.874	42.3469
Os09g0572000	HannXRQ_Chr15g0467871	36.1345	38.914
Os09g0572000	HannXRQ_Chr16g0533011	30.2521	33.0275
Os09g0572100	HannXRQ_Chr08g0218741	36.6197	30.9524
Os09g0572100	HannXRQ_Chr13g0396701	41.9718	32.6754
Os09g0572200	HannXRQ_Chr01g0018761	52.0337	52.9244
Os09g0572200	HannXRQ_Chr09g0259331	56.2412	58.6257
Os09g0572200	HannXRQ_Chr11g0346271	53.8569	55.9767
Os09g0572200	HannXRQ_Chr14g0452591	55.8205	54.446
Os09g0572400	HannXRQ_Chr02g0055441	83.4783	85.5615
Os09g0572400	HannXRQ_Chr13g0396591	82.087	83.8366
Os09g0572500	HannXRQ_Chr02g0051641	40.8503	41.9355
Os09g0572600	HannXRQ_Chr13g0407731	48.6874	54.5455
Os09g0572600	HannXRQ_Chr15g0471371	42.7208	52.8024
Os09g0572800	HannXRQ_Chr01g0005321	28.7425	25.3968
Os09g0572800	HannXRQ_Chr04g0113621	28.7425	21.3333
Os09g0572800	HannXRQ_Chr11g0341531	28.1437	26.8571
Os09g0572900	HannXRQ_Chr01g0017461	73.3227	72.0565
Os09g0572900	HannXRQ_Chr06g0168231	72.8435	70.3704
Os09g0572900	HannXRQ_Chr16g0521741	73.3227	71.1628
Os09g0573000	HannXRQ_Chr08g0228471	31.5315	22.0126
Os09g0573100	HannXRQ_Chr16g0511531	54.955	57.8199
Os09g0573100	HannXRQ_Chr16g0517491	33.3333	56.0606
Os09g0573150	HannXRQ_Chr03g0084311	39.5161	26.4865
Os09g0573150	HannXRQ_Chr17g0536261	37.0968	26.7442
Os09g0573200	HannXRQ_Chr01g0020551	43.0195	44.0932
Os09g0573200	HannXRQ_Chr06g0168721	44.8052	48.1675
Os10g0100300	HannXRQ_Chr16g0505051	51.1066	38.253
Os10g0100500	HannXRQ_Chr06g0178701	37.1147	37.578
Os10g0100700	HannXRQ_Chr01g0007121	83.7061	85.0649
Os10g0100700	HannXRQ_Chr14g0456021	55.5911	56.6775
Os10g0101000	HannXRQ_Chr08g0224531	49.6925	50.9458
Os10g0101000	HannXRQ_Chr12g0364931	49.6925	50.8816
Os10g0101100	HannXRQ_Chr01g0007671	35.8696	36.4238
Os10g0101100	HannXRQ_Chr01g0007681	36.3043	36.7033
Os10g0101100	HannXRQ_Chr01g0022281	38.0435	39.0625
Os10g0101100	HannXRQ_Chr03g0072901	40.2174	38.0658
Os10g0101100	HannXRQ_Chr04g0096551	37.6087	37.6906
Os10g0101100	HannXRQ_Chr04g0128681	36.9565	34.9076
Os10g0101100	HannXRQ_Chr06g0181911	22.8261	32.0122
Os10g0101100	HannXRQ_Chr09g0264521	36.3043	34.7917
Os10g0101100	HannXRQ_Chr10g0298521	36.9565	35.9408
Os10g0101100	HannXRQ_Chr10g0310561	34.3478	35.426
Os10g0101100	HannXRQ_Chr11g0344841	38.4783	39.0728
Os10g0101100	HannXRQ_Chr13g0399291	38.4783	38.7309
Os10g0101100	HannXRQ_Chr13g0416511	35.8696	36.7483
Os10g0101100	HannXRQ_Chr13g0422641	36.7391	37.1429
Os10g0101100	HannXRQ_Chr15g0476881	38.6957	39.5556
Os10g0101100	HannXRQ_Chr15g0477201	37.8261	39.0135
Os10g0101100	HannXRQ_Chr15g0494001	37.3913	38.1375
