Gene stable ID	Galdieria sulphuraria gene stable ID	%id. target Galdieria sulphuraria gene identical to query gene	%id. query gene identical to target Galdieria sulphuraria gene
Os11g0286800	Gasu_60260	41.6667	41.3929
Os11g0294600	Gasu_43130	27.7457	17.4545
Os11g0294600	Gasu_46340	21.3873	17.5355
Os11g0298400	Gasu_03670	30.1911	30.038
Os11g0300400	Gasu_23090	23.913	4.05904
Os11g0302500	Gasu_41820	27.972	14.0845
Os11g0302700	Gasu_43690	37.2093	40.404
Os11g0303050	Gasu_30780	34.1176	13.7116
Os11g0303400	Gasu_25940	28.6957	16.5829
Os11g0308100	Gasu_12710	9.1954	2.53165
Os11g0309000	Gasu_07850	28.6432	27.6699
Os11g0311300	Gasu_18320	20.915	22.2997
Os11g0312220	Gasu_41080	54.7325	49.8127
Os11g0312340	Gasu_26110	29.2453	10.9929
Os11g0312400	Gasu_41080	54.7325	49.8127
Os11g0406945	Gasu_11300	24.0175	22.1774
Os11g0417400	Gasu_06650	21.9907	16.844
Os11g0417400	Gasu_31820	23.8426	18.7273
Os11g0425800	Gasu_08090	52.8571	17.9612
Os11g0427700	Gasu_34320	9.15751	21.9298
Os11g0432400	Gasu_46890	37.8641	41.7857
Os11g0432400	Gasu_56610	40.7767	40.2556
Os11g0432600	Gasu_32810	22.7139	23.1928
Os11g0433500	Gasu_26230	52.9915	24.2188
Os11g0433900	Gasu_37250	65.2174	64.2857
Os11g0434000	Gasu_33270	22.1719	27.8409
Os11g0438000	Gasu_56930	20.7407	10.7692
Os11g0438700	Gasu_56930	30.6818	31.1538
Os11g0439600	Gasu_30430	22.7368	23.7885
Os11g0440200	Gasu_30430	25.6798	18.7225
Os11g0443700	Gasu_56930	30.7692	30.7692
Os11g0446500	Gasu_01110	26.2681	21.1063
Os11g0447300	Gasu_28140	27.5676	31.9749
Os11g0448400	Gasu_28760	27.4232	19.3012
Os11g0448400	Gasu_43280	33.5697	21.194
Os11g0455500	Gasu_07910	66.9903	70.1219
Os11g0455800	Gasu_21520	65.1805	65.5983
Os11g0456300	Gasu_29630	51.4451	57.4194
Os11g0472000	Gasu_06330	18.3575	10.3261
Os11g0472000	Gasu_61560	15.4589	12.9555
Os11g0472500	Gasu_01380	40.8602	32.1127
Os11g0473000	Gasu_15420	53.9535	52.968
Os11g0473200	Gasu_11350	24.6073	9.19765
Os11g0473350	Gasu_11350	36.3636	1.95695
Os11g0482000	Gasu_44440	77.3869	80.6283
Os11g0482100	Gasu_26520	32.9289	16.9794
Os11g0483900	Gasu_38750	26.4	21.7105
Os11g0483900	Gasu_51360	24	20.979
Os11g0484000	Gasu_26740	21.0425	49.5455
Os11g0484300	Gasu_04090	46.3059	49.4994
Os11g0484400	Gasu_03410	50.096	51.8887
Os11g0484500	Gasu_02840	50	43.7931
Os11g0485200	Gasu_31560	15.1679	15.6076
Os11g0490800	Gasu_17180	25.6055	24.026
Os11g0495400	Gasu_22700	47.3282	56.3636
Os11g0498600	Gasu_30930	26.9737	24.1176
Os11g0498600	Gasu_52520	21.0526	19.5122
Os11g0506700	Gasu_08900	24.5902	4.51128
Os11g0506700	Gasu_48360	25.4098	4.4733
Os11g0516000	Gasu_24950	54.0984	44.1472
Os11g0521900	Gasu_50590	10.1958	17.03
Os11g0523500	Gasu_31590	28.9308	14.8387
Os11g0525200	Gasu_06490	46.1224	44.227
Os11g0525800	Gasu_10350	44.1624	51.4793
Os11g0531700	Gasu_01290	19.1057	27.8107
Os11g0533100	Gasu_25190	11.1111	3.0012
Os11g0533500	Gasu_20350	15.6442	17.3077
Os11g0534300	Gasu_60430	23.5669	31.6239
Os11g0537300	Gasu_36170	8.95522	5.35714
Os11g0537300	Gasu_51680	1.49254	4.93827
Os11g0539800	Gasu_25120	41.7391	30.8186
Os11g0540100	Gasu_25120	40.6832	42.0546
Os11g0543500	Gasu_33460	21.875	27.5281
Os11g0544500	Gasu_12720	28.8184	42.735
Os11g0544700	Gasu_08110	19.3798	17.0648
Os11g0544700	Gasu_15160	20.5426	24.7664
Os11g0545600	Gasu_15800	24.0854	24.7649
Os11g0545800	Gasu_26220	25.1765	24.7685
Os11g0546000	Gasu_47460	75.1656	75.0413
Os11g0546900	Gasu_35850	67.1698	67.9389
Os11g0546900	Gasu_38270	65.6604	65.9091
Os11g0546900	Gasu_59170	60.3774	60.3774
Os11g0549615	Gasu_46670	28.9116	22.0207
Os11g0549620	Gasu_46670	26.0606	22.2798
Os11g0549650	Gasu_39300	22.7397	21.6146
Os11g0549655	Gasu_60800	48.3254	7.46489
Os11g0549690	Gasu_39300	37.0588	16.4062
Os11g0549695	Gasu_60800	46.9194	7.31707
Os11g0551800	Gasu_45230	57.5472	53.9823
Os11g0552000	Gasu_04500	30.1695	21.2919
Os11g0552000	Gasu_21880	30.8475	15.937
Os11g0552000	Gasu_47920	31.5254	21.8824
Os11g0552000	Gasu_56640	33.5593	22.7064
Os11g0552600	Gasu_46990	26.087	8.19113
Os11g0557700	Gasu_12910	26.9373	32.8829
Os11g0558300	Gasu_01790	36.4599	36.8502
Os11g0562100	Gasu_60260	40.0262	40.0788
Os11g0568500	Gasu_17200	27.8912	31.0606
Os11g0568600	Gasu_64210	19.7861	27.3063
Os11g0572100	Gasu_15980	27.1303	36.5435
Os11g0572700	Gasu_12840	41.4676	46.374
Os11g0572800	Gasu_60130	30.9021	34.3284
Os11g0572900	Gasu_41540	19.2547	2.90807
Os11g0573000	Gasu_22610	55.5172	14.2101
Os11g0573000	Gasu_28470	58.6207	13.7097
Os11g0573200	Gasu_55300	14.6552	11.2957
Os11g0575200	Gasu_55300	20.2532	10.6312
Os11g0577300	Gasu_41540	30.7692	4.50281
Os11g0577350	Gasu_41540	11.9048	0.938086
Os11g0579800	Gasu_48100	45.9184	45.9184
Os11g0579900	Gasu_34960	22.252	19.5755
Os11g0579900	Gasu_42760	13.5389	21.4437
Os11g0581900	Gasu_02750	29.845	29.1667
Os11g0582300	Gasu_26730	13.3657	20.3704
Os11g0582300	Gasu_45770	13.0012	17.953
Os11g0582300	Gasu_56340	16.2819	24.4526
Os11g0585700	Gasu_51820	26.5734	15.4158
Os11g0585700	Gasu_63710	26.5734	27.2401
Os11g0586900	Gasu_28810	53.2609	54.1436
Os11g0587000	Gasu_37700	23.0216	25.8065
Os11g0587500	Gasu_43400	19.3548	8.41121
Os11g0587600	Gasu_29800	19.0977	8.15671
Os11g0587600	Gasu_41500	19.5489	12.2411
Os11g0587600	Gasu_60580	3.7594	2.38777
Os11g0591100	Gasu_54810	62.5337	65.1685
Os11g0591200	Gasu_26960	51.1574	40.625
Os11g0592700	Gasu_16470	35.1449	42.8256
Os11g0592800	Gasu_01730	37.8333	38.2155
Os11g0594200	Gasu_05560	49.375	49.375
Os11g0598700	Gasu_30000	65.8416	27.4227
Os11g0599500	Gasu_11930	45.9069	45.8333
Os11g0600900	Gasu_38450	35.2423	18.5185
Os11g0602300	Gasu_30930	13.6943	25.2941
Os11g0602300	Gasu_52520	12.7389	24.3902
Os11g0602500	Gasu_07200	62.6794	67.8756
Os11g0602600	Gasu_07200	68.7179	69.4301
Os11g0603200	Gasu_19480	36.087	31.203
Os11g0604700	Gasu_49520	22.1739	24.7573
Os11g0606300	Gasu_18450	52.9412	11.1111
Os11g0610900	Gasu_58440	42.0432	42.7146
Os11g0612950	Gasu_50090	17.5	4.05797
Os11g0615000	Gasu_06620	51.1628	11.8919
Os11g0615250	Gasu_03410	28.8288	6.36183
Os11g0615700	Gasu_15880	71.308	67.0635
Os11g0615800	Gasu_42740	64.8968	60.274
Os11g0620000	Gasu_43870	23.5632	33.0645
Os11g0620100	Gasu_01080	21.3152	30.4207
Os11g0620100	Gasu_61210	21.3152	30.4207
Os11g0622800	Gasu_53790	33.8983	35.1906
Os11g0623601	Gasu_29750	28.2353	5.11727
Os11g0623601	Gasu_62510	28.2353	9.44882
Os11g0629200	Gasu_56420	51.9737	51.4658
Os11g0629300	Gasu_43130	24.5455	19.6364
Os11g0629300	Gasu_46340	20.4545	21.327
Os11g0634800	Gasu_42650	17.5084	41.9355
Os11g0636900	Gasu_20280	28.223	30.1115
Os11g0638000	Gasu_09960	43.3544	25.3235
Os11g0638900	Gasu_16940	21.6667	5.46218
Os11g0639000	Gasu_47970	31.2139	31.5789
Os11g0642800	Gasu_23260	27.4074	33.0357
Os11g0644800	Gasu_04500	26.2821	29.4258
Os11g0644800	Gasu_21880	24.359	19.965
Os11g0644800	Gasu_47920	30.5556	33.6471
Os11g0644800	Gasu_56640	30.9829	33.2569
Os11g0648100	Gasu_32090	30.3167	13.9293
Os11g0652900	Gasu_56930	27.4882	22.3077
Os11g0654400	Gasu_56930	29.2135	30
Os11g0657100	Gasu_53370	50.7212	49.6471
Os11g0658900	Gasu_53090	10.2439	4.98812
Os11g0660300	Gasu_46100	18.8854	18.8854
Os11g0660500	Gasu_64140	36.3095	35.8824
Os11g0660500	Gasu_64610	20.2381	34
Os11g0661200	Gasu_53260	13.6261	15.6939
Os11g0661400	Gasu_49400	42.7386	23.516
Os11g0667400	Gasu_11350	22.0183	2.34834
Os11g0670700	Gasu_32200	38.0952	37.2093
Os11g0672400	Gasu_36290	23.7402	17.2078
Os11g0676650	Gasu_18000	12.5	12.987
Os11g0689400	Gasu_39480	2.32558	1.875
Os11g0693800	Gasu_13530	43.8462	25
Os11g0696200	Gasu_13530	54.3735	50.4386
Os11g0704300	Gasu_38770	25.3788	31.9048
Os11g0707600	Gasu_60480	49.6241	51.1628
Os11g0707700	Gasu_60700	32.2581	36.036
Os11g0708400	Gasu_43940	26.9231	21.8069
Os11g0708500	Gasu_12160	59.5041	67.7116
Os11g0708600	Gasu_19490	38.4321	16.6116
Os12g0100100	Gasu_42960	31.5789	33.4884
Os12g0101000	Gasu_26300	4.65116	8.44156
Os12g0101800	Gasu_15820	23.8024	35.8916
Os12g0101800	Gasu_38210	23.503	36.6822
Os12g0102100	Gasu_17480	26.178	14.6199
Os12g0102100	Gasu_26190	23.5602	12.8571
Os12g0102100	Gasu_30050	17.2775	13.1474
Os12g0102400	Gasu_21720	9.75387	15.3957
Os12g0103000	Gasu_48560	12.6126	25
Os12g0103300	Gasu_45880	28.4314	36.25
Os12g0104400	Gasu_25760	40	42.6593
Os12g0104766	Gasu_10250	47.0588	16.5551
Os12g0104766	Gasu_27540	47.4048	15.9767
Os12g0104800	Gasu_10250	28.6885	2.13025
Os12g0104800	Gasu_27540	28.6885	2.04082
Os12g0105200	Gasu_47210	26.25	28.8991
Os12g0105500	Gasu_25270	28.0443	22.8916
Os12g0105700	Gasu_43560	24.3762	28.0353
Os12g0105950	Gasu_42920	39.6018	17.195
Os12g0105975	Gasu_42920	41.0667	14.7935
Os12g0106000	Gasu_59180	31.3725	26.7559
Os12g0106600	Gasu_44330	22.3636	26.0593
Os12g0107500	Gasu_17280	38.2609	38.5965
Os12g0108600	Gasu_06650	19.5604	15.7801
Os12g0108600	Gasu_31820	21.7582	18
Os12g0109000	Gasu_21890	51.1111	10.7477
Os12g0110000	Gasu_00740	31.1994	32.792
Os12g0110000	Gasu_16530	28.6976	30.5643
Os12g0114100	Gasu_44410	19.8708	15.912
Os12g0114100	Gasu_55630	29.5638	18.866
Os12g0114200	Gasu_22070	15.2055	7.86119
Os12g0115900	Gasu_39590	42.7948	37.6923
Os12g0118400	Gasu_30750	18.5255	20.1232
Os12g0118400	Gasu_46690	15.69	10.6821
Os12g0118700	Gasu_45150	8.81764	27.5
Os12g0120200	Gasu_44050	14.4	10.7784
Os12g0120400	Gasu_44050	35	25.1497
Os12g0123500	Gasu_30430	23.9468	23.7885
Os12g0123600	Gasu_30430	19.4444	4.62555
Os12g0124200	Gasu_52020	67.7852	69.1781
Os12g0124700	Gasu_58470	22.8477	15.6285
Os12g0125300	Gasu_03260	9.80707	12.1514
Os12g0125400	Gasu_45520	27.0833	10.1167
Os12g0126200	Gasu_38750	20.625	21.7105
Os12g0126200	Gasu_51360	17.8125	19.9301
Os12g0127900	Gasu_24100	22.0149	20.4861
Os12g0128600	Gasu_24500	35.8974	36.8421
Os12g0131000	Gasu_20230	28	11.3667
Os12g0131100	Gasu_04660	53.4375	23.0769
Os12g0131150	Gasu_04660	35.3659	3.91363
Os12g0131200	Gasu_60430	22.1053	29.9145
Os12g0132200	Gasu_10050	41.6342	22.6695
Os12g0132300	Gasu_46430	50.8197	57.0552
Os12g0132400	Gasu_27670	36.6013	13.3333
Os12g0132500	Gasu_23960	10	1.37552
Os12g0132500	Gasu_46950	16	2.06718
Os12g0132500	Gasu_48780	13	1.78817
Os12g0132800	Gasu_23960	23.4043	15.1307
Os12g0132800	Gasu_46950	24.6809	14.9871
Os12g0132800	Gasu_48780	24.2553	15.6809
Os12g0133000	Gasu_23960	22.3361	14.9931
Os12g0133000	Gasu_46950	24.5902	15.5039
Os12g0133000	Gasu_48780	23.7705	15.956
Os12g0133050	Gasu_17870	42.1875	39.0173
Os12g0133100	Gasu_23960	24.1036	16.6437
Os12g0133100	Gasu_46950	24.3028	15.7623
Os12g0133100	Gasu_48780	25.498	17.6066
Os12g0133300	Gasu_23960	18.3333	3.02613
Os12g0133300	Gasu_46950	27.5	4.26357
Os12g0133300	Gasu_48780	20	3.30124
Os12g0133700	Gasu_15270	11.7978	26.4151
Os12g0133900	Gasu_46490	22.3247	22.7017
Os12g0134000	Gasu_53620	56.7766	46.131
Os12g0135900	Gasu_21480	27.044	20.283
Os12g0136100	Gasu_21170	20.0935	26.1398
Os12g0138900	Gasu_48120	43.4646	41.629
Os12g0139500	Gasu_34130	29.5154	31.6038
Os12g0139600	Gasu_21710	20.0686	23.6364
Os12g0141100	Gasu_33320	21.4732	26.8331
Os12g0143100	Gasu_37930	68.1319	84.9315
Os12g0143200	Gasu_13310	20.2899	19.3548
Os12g0145700	Gasu_48930	35.1044	37
Os12g0149800	Gasu_56080	37.2414	23.8938
Os12g0150100	Gasu_54520	52.6667	67.5214
Os12g0154000	Gasu_43700	29.0419	28.2799
Os12g0154400	Gasu_14240	24.0506	25.5892
Os12g0154600	Gasu_43700	29.7297	28.863
Os12g0158800	Gasu_53860	26.4574	28.2974
Os12g0162100	Gasu_44410	23.2614	12.5485
Os12g0162100	Gasu_55630	39.8082	17.1134
Os12g0162900	Gasu_01300	5.85859	16.9096
Os12g0163200	Gasu_12890	14.7982	14.0028
Os12g0163300	Gasu_14920	36.3636	38.5382
Os12g0163700	Gasu_17630	80.9917	78.4
Os12g0163700	Gasu_35290	73.0028	70.4787
Os12g0163800	Gasu_49420	32.6454	13.1818
Os12g0165000	Gasu_32590	31.25	32.1918
Os12g0165900	Gasu_20610	20.5637	10.3304
Os12g0166000	Gasu_20610	18.6235	7.2365
Os12g0166500	Gasu_29140	12.043	5.46341
Os12g0167900	Gasu_55950	70.1799	70.3608
Os12g0168400	Gasu_39280	36.0382	17.1008
Os12g0168700	Gasu_03440	20.3438	19.5055
Os12g0168900	Gasu_09170	25.4545	35.5932
Os12g0168900	Gasu_54550	72.1212	74.8428
Os12g0169700	Gasu_22590	34.7985	36.5385
Os12g0170700	Gasu_39750	35.1779	18.4456
Os12g0171200	Gasu_15200	30.8081	30.7047
Os12g0172500	Gasu_04080	14.9201	11.9488
Os12g0173366	Gasu_45880	28.9157	30
Os12g0175500	Gasu_48570	22.807	32.1782
Os12g0175900	Gasu_26300	20.4819	22.0779
Os12g0176200	Gasu_58400	33.1858	36.9458
Os12g0176500	Gasu_03420	48.0826	46.0452
Os12g0176800	Gasu_37400	74.1379	74.2981
Os12g0177900	Gasu_19210	25.3012	4.32099
Os12g0177900	Gasu_63180	25.3012	4.42105
Os12g0178000	Gasu_19210	31.3351	23.6626
Os12g0178000	Gasu_63180	41.9619	32.4211
Os12g0178633	Gasu_17820	20.1379	27.0872
Os12g0178633	Gasu_33260	19.7241	25.7658
Os12g0178633	Gasu_64060	19.7241	26.3352
Os12g0179800	Gasu_27830	32.57	34.5013
Os12g0180400	Gasu_24140	47.5728	67.1233
Os12g0180600	Gasu_27140	12.7273	14.0468
Os12g0182200	Gasu_33530	45.3961	35.3333
Os12g0182700	Gasu_47030	23.0248	27.8689
Os12g0183100	Gasu_42330	40.9465	42.161
Os12g0183200	Gasu_16130	37.6147	36.6071
Os12g0183300	Gasu_16130	39.5	23.5119
Os12g0189300	Gasu_45190	30.4878	29.9401
Os12g0189900	Gasu_18890	9.91597	29.2079
Os12g0191150	Gasu_50090	31.0345	2.6087
Os12g0192300	Gasu_13760	17.2414	15.9151
Os12g0192300	Gasu_52940	16.954	15.5263
Os12g0192500	Gasu_33470	17.7007	36.0595
Os12g0193200	Gasu_03660	14.5865	24.4949
Os12g0197100	Gasu_25000	42.278	42.0345
Os12g0197400	Gasu_44000	10.1652	18.2232
Os12g0197900	Gasu_48800	72.8571	24.0566
Os12g0198200	Gasu_15930	38.4181	18.1333
Os12g0203100	Gasu_27580	27.4194	16.0377
Os12g0207500	Gasu_40560	87.5723	50.5843
Os12g0207600	Gasu_40760	45.7023	44.2191
Os12g0209000	Gasu_40430	43.2911	34.6856
Os12g0209300	Gasu_03420	6.51801	21.4689
Os12g0210200	Gasu_17300	38.3178	37.4429
Os12g0210300	Gasu_17300	34.9057	33.79
Os12g0210800	Gasu_25350	52.2337	23.2061
Os12g0211301	Gasu_25830	15.6716	4.41176
Os12g0211400	Gasu_25830	27.4262	27.3109
Os12g0212100	Gasu_25830	26.2156	26.0504
Os12g0223300	Gasu_16090	26	28.8889
Os12g0223300	Gasu_17700	32	36.9231
Os12g0230100	Gasu_40230	63.9826	69.4215
Os12g0230200	Gasu_23590	22.3801	27.8761
Os12g0230200	Gasu_23640	21.6696	26.6376
Os12g0235800	Gasu_30780	36.5904	41.6076
Os12g0236400	Gasu_41080	53.9419	48.6891
Os12g0236900	Gasu_37520	22.7898	23.6735
Os12g0238000	Gasu_21780	16.568	18.2292
Os12g0240875	Gasu_02520	4.62963	1.2285
Os12g0242700	Gasu_60850	45.7237	43.4375
Os12g0242900	Gasu_58780	24.25	15.2038
Os12g0244100	Gasu_40400	63.467	69.8738
Os12g0256300	Gasu_24340	39.0089	41.4305
Os12g0263000	Gasu_23260	27.0073	16.5179
Os12g0264500	Gasu_21730	30.4094	39.5939
Os12g0265400	Gasu_15520	15.0628	9.83607
Os12g0265400	Gasu_28490	17.1548	8.8172
Os12g0265400	Gasu_48510	15.4812	8.56481
Os12g0267200	Gasu_09240	29.3907	31.2977
Os12g0267900	Gasu_50160	13.8107	14.1732
Os12g0270100	Gasu_49660	36.8308	37.8855
Os12g0271700	Gasu_40500	39.2473	45.4829
Os12g0273980	Gasu_24340	39.0805	13.7652
Os12g0277500	Gasu_12790	48.7889	44.9761
Os12g0278800	Gasu_06330	15.1229	10.8696
Os12g0278800	Gasu_61560	11.7202	12.5506
Os12g0279000	Gasu_41650	48.067	35.1224
Os12g0280050	Gasu_13580	23.5772	26.8519
Os12g0280050	Gasu_45060	23.5772	6.98795
Os12g0283100	Gasu_22070	13.2457	9.27762
Os12g0283800	Gasu_21390	16.1017	8.7963
Os12g0284000	Gasu_13510	14.9813	18.3486
Os12g0285500	Gasu_09290	19.6875	23.0347
Os12g0285500	Gasu_59490	7.65625	19.2913
Os12g0286600	Gasu_28630	28.1167	32.716
Os12g0287200	Gasu_04030	73.75	79.7297
Os12g0287300	Gasu_18770	60.4294	41.2998
Os12g0288900	Gasu_13220	32.1101	46.0526
Os12g0289600	Gasu_03420	0.931677	0.847458
Os12g0290100	Gasu_10180	41.1765	28.6638
Os12g0290600	Gasu_45830	19.2982	12.6147
Os12g0293100	Gasu_16190	3.18182	1.83727
Os12g0294100	Gasu_28720	14.4487	6.97248
Os12g0298950	Gasu_18690	25.5034	30.8108
Os12g0403800	Gasu_08270	29.9296	30.9091
Os12g0405100	Gasu_06330	18.0617	11.1413
Os12g0405100	Gasu_61560	14.978	13.7652
Os12g0405200	Gasu_38400	34.6049	36.0795
Os12g0406200	Gasu_18730	64.6154	63.8783
Os12g0409000	Gasu_21520	55.9322	63.4615
Os12g0409700	Gasu_34860	31.0588	20.3077
Os12g0411700	Gasu_34860	27.0687	29.6923
Os12g0414500	Gasu_07450	26.6667	28.7719
Os12g0415800	Gasu_59640	77.9412	77.9412
Os12g0420000	Gasu_39450	29.0698	7.12251
Os12g0420200	Gasu_08020	44.6809	44.4444
Os12g0420300	Gasu_64510	26.1364	5.69307
Os12g0420400	Gasu_40670	26.4423	44.3548
Os12g0422971	Gasu_57480	55.2632	23.5955
Os12g0424700	Gasu_31860	36.0856	29.4264
Os12g0427000	Gasu_31860	20.1878	21.4464
Os12g0427100	Gasu_31860	24.4444	21.9451
Os12g0427450	Gasu_31860	26.1097	24.9377
Os12g0428000	Gasu_18580	25	21.2121
Os12g0428000	Gasu_60040	20.7143	25
Os12g0428600	Gasu_30800	36.4648	21.1925
Os12g0430000	Gasu_26520	26.6667	26.0947
Os12g0432000	Gasu_31860	23.25	23.192
Os12g0434400	Gasu_39050	27.0019	23.5772
Os12g0434400	Gasu_46210	37.4302	32.8969
Os12g0434400	Gasu_51440	25.8845	27.7445
Os12g0438000	Gasu_36530	72.5926	80.9917
Os12g0438000	Gasu_63240	72.5926	82.3529
Os12g0438600	Gasu_35350	17.1053	2.85714
Os12g0442800	Gasu_55380	42.75	42.8571
Os12g0443500	Gasu_50150	57.7083	56.8788
Os12g0443500	Gasu_58190	59.1667	59.7895
Os12g0443600	Gasu_50150	58.3333	57.4949
Os12g0443600	Gasu_58190	58.75	59.3684
Os12g0443700	Gasu_24190	55.6863	40.2266
Os12g0443800	Gasu_52190	8.63874	6.09982
Os12g0446500	Gasu_47530	23.2928	24.2454
Os12g0446900	Gasu_03410	48.9443	50.6958
Os12g0456200	Gasu_28650	20.3846	25.4808
Os12g0468600	Gasu_60690	24.4161	15.6889
Os12g0481100	Gasu_21090	28.1796	40.5018
Os12g0482700	Gasu_19730	48.4177	47.8125
Os12g0484700	Gasu_45230	54.1284	52.2124
Os12g0485000	Gasu_58940	17.1367	31.9838
Os12g0485500	Gasu_63080	44.3609	45.3846
Os12g0485800	Gasu_17200	25.8503	28.7879
Os12g0487250	Gasu_23590	20.8889	20.7965
Os12g0487250	Gasu_23640	21.3333	20.9607
Os12g0488900	Gasu_34960	22.8869	20.7547
Os12g0488900	Gasu_42760	14.3043	23.3546
Os12g0489100	Gasu_22610	35.9347	17.4757
Os12g0489100	Gasu_28470	45.1906	20.0806
Os12g0489300	Gasu_05200	28.4024	38.0952
Os12g0493900	Gasu_34960	28.2692	17.3349
Os12g0493900	Gasu_42760	18.0769	19.9575
Os12g0497300	Gasu_42740	62.7566	58.6301
Os12g0497400	Gasu_15580	37.6316	44.4099
Os12g0498300	Gasu_22710	36.2705	39.8649
Os12g0500700	Gasu_56420	51.634	51.4658
Os12g0502200	Gasu_32310	15.8915	38.6792
Os12g0502300	Gasu_18690	24.2857	32.1622
Os12g0502700	Gasu_01820	25.2059	30.5389
Os12g0503200	Gasu_32510	23.2737	7.52688
Os12g0505800	Gasu_10960	35.545	7.63747
Os12g0506400	Gasu_00300	24.8322	26.4286
Os12g0506400	Gasu_50240	21.4765	23.7037
Os12g0507000	Gasu_49990	43.3584	48.7324
Os12g0507200	Gasu_17370	39.375	40.6452
Os12g0511200	Gasu_33960	25.1196	25.3623
Os12g0512700	Gasu_29800	23.268	11.4322
Os12g0512700	Gasu_41500	21.3072	15.3484
Os12g0512700	Gasu_60580	14.3791	10.5062
Os12g0514500	Gasu_21380	37.8545	39.6129
Os12g0515600	Gasu_26710	30.3665	23.6253
Os12g0524750	Gasu_42020	26.3514	26.7123
Os12g0528400	Gasu_23260	29.932	9.82143
Os12g0530000	Gasu_36530	68.1159	77.686
Os12g0530000	Gasu_63240	67.3913	78.1513
Os12g0533700	Gasu_06390	43.9732	45.3917
Os12g0534000	Gasu_01510	45.9459	13.0518
Os12g0536000	Gasu_52680	33.6449	8.27586
Os12g0538300	Gasu_08810	18.5246	24.5652
Os12g0538800	Gasu_06890	12.894	14.6104
Os12g0538900	Gasu_06800	24.9731	19.0164
Os12g0540800	Gasu_06890	15.37	13.1494
Os12g0540900	Gasu_45460	54.4118	63.6103
Os12g0541000	Gasu_24440	31.25	48.2234
Os12g0541300	Gasu_17010	14.8515	17.4194
Os12g0547500	Gasu_36290	26.7296	20.6981
Os12g0548200	Gasu_53260	14.1622	16.9909
Os12g0552600	Gasu_05050	25	23.1827
Os12g0554400	Gasu_38520	14.2169	15.8177
Os12g0554500	Gasu_53090	13.4426	19.4774
Os12g0556600	Gasu_02470	53.5593	51.9737
Os12g0558133	Gasu_43290	8.62069	0.924214
Os12g0560300	Gasu_19570	63.7306	65.4255
Os12g0560400	Gasu_18000	26.9231	36.3636
Os12g0560700	Gasu_02880	48.1379	43.462
Os12g0562100	Gasu_58860	13.198	15.8215
Os12g0562500	Gasu_50860	14.8797	7.46432
Os12g0562900	Gasu_54290	33.6735	35.6757
Os12g0563500	Gasu_49250	37.5758	36.9048
Os12g0564600	Gasu_30040	32.6143	35.4264
Os12g0566000	Gasu_20260	16.4557	18.4252
Os12g0566000	Gasu_64590	6.04782	9.32755
Os12g0566300	Gasu_13530	54.6099	50.6579
Os12g0567700	Gasu_34490	70.8812	70.3422
Os12g0568800	Gasu_43610	38.6913	31.518
Os12g0571900	Gasu_48880	29.959	30.7153
Os12g0574400	Gasu_43370	16.1695	20.6827
Os12g0574900	Gasu_13990	21.9731	4.9445
Os12g0576600	Gasu_29970	16.3934	18.5874
Os12g0576600	Gasu_43490	18.0328	20
Os12g0576700	Gasu_29970	17.5123	19.8885
Os12g0576700	Gasu_43490	18.8216	20.9091
Os12g0576750	Gasu_29970	17.342	19.8885
Os12g0576750	Gasu_43490	18.6386	20.9091
Os12g0577700	Gasu_29910	18.5135	28.7815
Os12g0578200	Gasu_24200	33.1325	33.6391
Os12g0580300	Gasu_55060	55.7692	56.3107
Os12g0580400	Gasu_23570	23.7903	25.6522
Os12g0580400	Gasu_35110	27.621	28.2474
Os12g0581800	Gasu_18690	28.5714	29.7297
Os12g0582800	Gasu_34640	22.5899	21.7151
Os12g0583000	Gasu_42280	37.8906	20.4211
Os12g0589100	Gasu_27970	28.3333	36.7568
Os12g0592400	Gasu_27970	34.0426	34.5946
Os12g0596000	Gasu_24260	34.4262	40.5405
Os12g0597200	Gasu_22610	4.53074	1.23566
Os12g0597200	Gasu_28470	6.14887	1.53226
Os12g0597500	Gasu_35840	40.2893	44.6224
Os12g0603800	Gasu_46430	62.0482	63.1902
Os12g0604600	Gasu_26730	13.3489	21.1111
Os12g0604600	Gasu_45770	12.9977	18.6242
Os12g0604600	Gasu_56340	15.2225	23.7226
Os12g0605300	Gasu_31190	18.4275	13.8376
Os12g0605300	Gasu_56040	14.2506	13.0631
Os12g0605400	Gasu_56560	55.4795	57.8571
Os12g0605500	Gasu_31190	13.8158	19.3727
Os12g0605500	Gasu_56040	11.9737	20.4955
Os12g0605800	Gasu_24810	40.5699	35.3011
Os12g0605900	Gasu_08840	22	28.6645
Os12g0605900	Gasu_62740	17.5	23.7288
Os12g0607000	Gasu_25460	37.7193	41.6129
Os12g0607100	Gasu_37400	74.1379	74.2981
Os12g0608600	Gasu_60440	27.2059	38.5417
Os12g0609800	Gasu_06030	19.3225	17.2452
Os12g0611200	Gasu_54180	29.2994	27.4218
Os12g0612500	Gasu_41310	21.813	21.0959
Os12g0612625	Gasu_55610	29.2517	9.07173
Os12g0613200	Gasu_46350	11.3036	17.1895
Os12g0613500	Gasu_20310	21.6518	18.9824
Os12g0613850	Gasu_15520	20.8459	18.8525
Os12g0613850	Gasu_28490	21.148	15.0538
Os12g0613850	Gasu_48510	18.7311	14.3519
Os12g0615400	Gasu_48400	45.6897	46.2209
Os12g0615600	Gasu_20210	14.6067	12.6486
