Gene stable ID	Trifolium pratense gene stable ID	%id. target Trifolium pratense gene identical to query gene	%id. query gene identical to target Trifolium pratense gene
Os12g0292200	Tp57577_TGAC_v2_gene20549	20.4188	19.697
Os12g0292400	Tp57577_TGAC_v2_gene32455	57.7143	46.7593
Os12g0292400	Tp57577_TGAC_v2_gene32462	60	57.6923
Os12g0292400	Tp57577_TGAC_v2_gene40847	43.4286	56.7164
Os12g0292900	Tp57577_TGAC_v2_gene6183	37.551	30.9244
Os12g0293100	Tp57577_TGAC_v2_gene30923	5.68182	5.44662
Os12g0294100	Tp57577_TGAC_v2_gene9636	47.9087	32.1429
Os12g0295600	Tp57577_TGAC_v2_gene28019	38.806	45.8824
Os12g0297500	Tp57577_TGAC_v2_gene40064	8.12604	61.25
Os12g0297500	Tp57577_TGAC_v2_gene40801	16.9154	67.3267
Os12g0297500	Tp57577_TGAC_v2_gene8889	21.476	49.053
Os12g0298600	Tp57577_TGAC_v2_gene24709	60.119	64.7436
Os12g0298600	Tp57577_TGAC_v2_gene6322	59.5238	64.1026
Os12g0298950	Tp57577_TGAC_v2_gene13460	58.1655	49.904
Os12g0298950	Tp57577_TGAC_v2_gene13474	30.8725	33.253
Os12g0299600	Tp57577_TGAC_v2_gene21816	30.8861	34.957
Os12g0299600	Tp57577_TGAC_v2_gene30347	22.7848	25.4958
Os12g0299600	Tp57577_TGAC_v2_gene34592	31.1392	37.2727
Os12g0299600	Tp57577_TGAC_v2_gene35175	8.35443	38.3721
Os12g0299600	Tp57577_TGAC_v2_gene3962	20.5063	44.0217
Os12g0299600	Tp57577_TGAC_v2_gene40358	38.9873	29.3893
Os12g0299600	Tp57577_TGAC_v2_gene40860	14.1772	25.6881
Os12g0299600	Tp57577_TGAC_v2_gene4321	25.8228	24.4019
Os12g0299600	Tp57577_TGAC_v2_gene468	14.1772	22.3108
Os12g0299600	Tp57577_TGAC_v2_gene7120	12.6582	32.0513
Os12g0299600	Tp57577_TGAC_v2_gene8625	33.924	33.0864
Os12g0403800	Tp57577_TGAC_v2_gene24144	72.8873	72.3776
Os12g0405100	Tp57577_TGAC_v2_gene14647	44.4934	56.7416
Os12g0405100	Tp57577_TGAC_v2_gene30345	57.0485	61.8138
Os12g0405200	Tp57577_TGAC_v2_gene18107	62.1253	62.8099
Os12g0405200	Tp57577_TGAC_v2_gene26571	39.2371	48.9796
Os12g0406100	Tp57577_TGAC_v2_gene24262	56.4378	56.0768
Os12g0406100	Tp57577_TGAC_v2_gene9942	54.9356	53.4447
Os12g0406200	Tp57577_TGAC_v2_gene26114	84.2308	83.908
Os12g0406200	Tp57577_TGAC_v2_gene38018	85	84.6743
Os12g0407000	Tp57577_TGAC_v2_gene24395	25.2577	28.1609
Os12g0407000	Tp57577_TGAC_v2_gene31509	25.2577	29.3413
Os12g0407200	Tp57577_TGAC_v2_gene26893	53.5714	9.375
Os12g0407300	Tp57577_TGAC_v2_gene26652	25.8475	67.5277
Os12g0407500	Tp57577_TGAC_v2_gene26893	53.4954	55
Os12g0407900	Tp57577_TGAC_v2_gene29893	31.5904	28.9421
Os12g0408000	Tp57577_TGAC_v2_gene37807	6.81818	27.7457
Os12g0409000	Tp57577_TGAC_v2_gene11963	65.9134	75.594
Os12g0409000	Tp57577_TGAC_v2_gene25378	71.3748	80.4671
Os12g0409900	Tp57577_TGAC_v2_gene17964	19.4805	34.0909
Os12g0409900	Tp57577_TGAC_v2_gene18239	20.1299	30.3922
Os12g0414500	Tp57577_TGAC_v2_gene2045	42.1138	40.7874
Os12g0414900	Tp57577_TGAC_v2_gene22185	34.1365	60.4982
Os12g0416500	Tp57577_TGAC_v2_gene17753	50	37.5
Os12g0416900	Tp57577_TGAC_v2_gene35294	28.2609	21.6667
Os12g0420100	Tp57577_TGAC_v2_gene1537	56.7073	54.1748
Os12g0420200	Tp57577_TGAC_v2_gene1672	78.1915	77.7778
Os12g0420300	Tp57577_TGAC_v2_gene30353	51.1364	22.2772
Os12g0420400	Tp57577_TGAC_v2_gene30351	78.8462	75.9259
Os12g0421000	Tp57577_TGAC_v2_gene26971	34.728	48.538
Os12g0421000	Tp57577_TGAC_v2_gene28158	21.7573	51.4851
Os12g0422971	Tp57577_TGAC_v2_gene15690	48.2456	38.7324
Os12g0422971	Tp57577_TGAC_v2_gene20383	14.9123	15.4545
Os12g0422971	Tp57577_TGAC_v2_gene40193	43.8596	56.1798
Os12g0425600	Tp57577_TGAC_v2_gene17403	60.1411	66.7319
Os12g0427600	Tp57577_TGAC_v2_gene19563	43.631	40.3248
Os12g0427600	Tp57577_TGAC_v2_gene19571	48.3163	44
Os12g0427600	Tp57577_TGAC_v2_gene19580	42.1669	39.1837
Os12g0427600	Tp57577_TGAC_v2_gene19594	50.8053	46.2051
Os12g0427600	Tp57577_TGAC_v2_gene37691	32.5037	42.5287
Os12g0428200	Tp57577_TGAC_v2_gene40637	24.2308	67.7419
Os12g0428200	Tp57577_TGAC_v2_gene672	14.6154	38.3838
Os12g0428600	Tp57577_TGAC_v2_gene30874	68.2324	15.0778
Os12g0428600	Tp57577_TGAC_v2_gene6372	5.56242	1.53584
Os12g0429200	Tp57577_TGAC_v2_gene11850	52.2307	59.4796
Os12g0430000	Tp57577_TGAC_v2_gene2430	51.0502	54.6432
Os12g0430900	Tp57577_TGAC_v2_gene19622	54.6218	25.5906
Os12g0431100	Tp57577_TGAC_v2_gene38393	48.2833	43.7743
Os12g0433500	Tp57577_TGAC_v2_gene19134	54.3834	51.6949
Os12g0433700	Tp57577_TGAC_v2_gene40120	52.8736	50.5494
Os12g0434400	Tp57577_TGAC_v2_gene24862	65.9218	61.9965
Os12g0435200	Tp57577_TGAC_v2_gene5264	46.1806	45.3152
Os12g0438000	Tp57577_TGAC_v2_gene36720	83.7037	54.5894
Os12g0438000	Tp57577_TGAC_v2_gene36817	88.1481	88.1481
Os12g0438600	Tp57577_TGAC_v2_gene18980	1.97368	1.23967
Os12g0438600	Tp57577_TGAC_v2_gene28877	50.6579	14.9225
Os12g0438600	Tp57577_TGAC_v2_gene28879	2.63158	0.930233
Os12g0438900	Tp57577_TGAC_v2_gene10940	31.4286	67.6923
Os12g0438900	Tp57577_TGAC_v2_gene17104	40.7143	41.9118
Os12g0438900	Tp57577_TGAC_v2_gene28271	41.4286	62.3656
Os12g0441300	Tp57577_TGAC_v2_gene11995	25.3482	27.6596
Os12g0441300	Tp57577_TGAC_v2_gene14925	29.805	28.6863
Os12g0441300	Tp57577_TGAC_v2_gene14928	37.883	40
Os12g0441300	Tp57577_TGAC_v2_gene14932	32.8691	21.6912
Os12g0441300	Tp57577_TGAC_v2_gene14941	23.9554	37.5546
Os12g0441300	Tp57577_TGAC_v2_gene19927	25.3482	32.852
Os12g0441300	Tp57577_TGAC_v2_gene27350	41.7827	41.5512
Os12g0441300	Tp57577_TGAC_v2_gene30607	16.7131	27.2727
Os12g0441300	Tp57577_TGAC_v2_gene30975	19.7772	29.4606
Os12g0441300	Tp57577_TGAC_v2_gene34142	38.9972	37.7358
Os12g0441300	Tp57577_TGAC_v2_gene35090	25.3482	34.6008
Os12g0441300	Tp57577_TGAC_v2_gene35159	16.4345	32.7778
Os12g0441300	Tp57577_TGAC_v2_gene35920	38.4401	21.9396
Os12g0441300	Tp57577_TGAC_v2_gene35923	25.6267	33.0935
Os12g0441300	Tp57577_TGAC_v2_gene35924	25.9053	34.3173
Os12g0441600	Tp57577_TGAC_v2_gene11995	23.8356	26.4438
Os12g0441600	Tp57577_TGAC_v2_gene14925	28.7671	28.1501
Os12g0441600	Tp57577_TGAC_v2_gene14928	34.5205	37.0588
Os12g0441600	Tp57577_TGAC_v2_gene14932	31.2329	20.9559
Os12g0441600	Tp57577_TGAC_v2_gene14941	21.9178	34.9345
Os12g0441600	Tp57577_TGAC_v2_gene19927	23.2877	30.6859
Os12g0441600	Tp57577_TGAC_v2_gene27350	37.5342	37.9501
Os12g0441600	Tp57577_TGAC_v2_gene30607	16.1644	26.8182
Os12g0441600	Tp57577_TGAC_v2_gene30975	17.8082	26.971
Os12g0441600	Tp57577_TGAC_v2_gene34142	38.0822	37.4663
Os12g0441600	Tp57577_TGAC_v2_gene35090	24.6575	34.2205
Os12g0441600	Tp57577_TGAC_v2_gene35159	15.3425	31.1111
Os12g0441600	Tp57577_TGAC_v2_gene35920	36.7123	21.3037
Os12g0441600	Tp57577_TGAC_v2_gene35923	23.5616	30.9353
Os12g0441600	Tp57577_TGAC_v2_gene35924	23.5616	31.7343
Os12g0442800	Tp57577_TGAC_v2_gene16204	69	70.229
Os12g0442800	Tp57577_TGAC_v2_gene38353	61.5	60.2941
Os12g0442900	Tp57577_TGAC_v2_gene19215	37.0787	45.5172
Os12g0443000	Tp57577_TGAC_v2_gene29447	45.3686	46.2428
Os12g0443000	Tp57577_TGAC_v2_gene38302	43.4783	48.8323
Os12g0443500	Tp57577_TGAC_v2_gene1998	75.2083	75.6813
Os12g0443600	Tp57577_TGAC_v2_gene1998	75.8333	76.3103
Os12g0443700	Tp57577_TGAC_v2_gene2469	77.451	74.8106
Os12g0443800	Tp57577_TGAC_v2_gene25965	0.26178	1.11111
Os12g0443800	Tp57577_TGAC_v2_gene35058	12.8272	21.5859
Os12g0444800	Tp57577_TGAC_v2_gene11995	31.2727	26.1398
Os12g0444800	Tp57577_TGAC_v2_gene14925	21.4545	15.8177
Os12g0444800	Tp57577_TGAC_v2_gene14928	28.3636	22.9412
Os12g0444800	Tp57577_TGAC_v2_gene14932	36.7273	18.5662
Os12g0444800	Tp57577_TGAC_v2_gene14941	29.0909	34.9345
Os12g0444800	Tp57577_TGAC_v2_gene19927	30.5455	30.3249
Os12g0444800	Tp57577_TGAC_v2_gene27350	34.5455	26.3158
Os12g0444800	Tp57577_TGAC_v2_gene30607	20.3636	25.4545
Os12g0444800	Tp57577_TGAC_v2_gene30975	24.7273	28.2158
Os12g0444800	Tp57577_TGAC_v2_gene34142	34.9091	25.876
Os12g0444800	Tp57577_TGAC_v2_gene35090	32.3636	33.8403
Os12g0444800	Tp57577_TGAC_v2_gene35159	19.2727	29.4444
Os12g0444800	Tp57577_TGAC_v2_gene35920	30.9091	13.5135
Os12g0444800	Tp57577_TGAC_v2_gene35923	31.2727	30.9353
Os12g0444800	Tp57577_TGAC_v2_gene35924	31.6364	32.1033
Os12g0445300	Tp57577_TGAC_v2_gene11995	25.3731	25.8359
Os12g0445300	Tp57577_TGAC_v2_gene14925	30.1493	27.0777
Os12g0445300	Tp57577_TGAC_v2_gene14928	36.4179	35.8824
Os12g0445300	Tp57577_TGAC_v2_gene14932	30.1493	18.5662
Os12g0445300	Tp57577_TGAC_v2_gene14941	20.2985	29.6943
Os12g0445300	Tp57577_TGAC_v2_gene19927	25.0746	30.3249
Os12g0445300	Tp57577_TGAC_v2_gene27350	41.4925	38.5042
Os12g0445300	Tp57577_TGAC_v2_gene30607	13.7313	20.9091
Os12g0445300	Tp57577_TGAC_v2_gene30975	19.1045	26.556
Os12g0445300	Tp57577_TGAC_v2_gene34142	38.806	35.0404
Os12g0445300	Tp57577_TGAC_v2_gene35090	23.5821	30.038
Os12g0445300	Tp57577_TGAC_v2_gene35159	18.5075	34.4444
Os12g0445300	Tp57577_TGAC_v2_gene35920	39.1045	20.8267
Os12g0445300	Tp57577_TGAC_v2_gene35923	25.6716	30.9353
Os12g0445300	Tp57577_TGAC_v2_gene35924	25.3731	31.3653
Os12g0446500	Tp57577_TGAC_v2_gene26661	32.5538	49.6434
Os12g0446500	Tp57577_TGAC_v2_gene26670	14.9673	49.2308
Os12g0446700	Tp57577_TGAC_v2_gene40637	34.9206	70.9677
Os12g0446700	Tp57577_TGAC_v2_gene672	17.4603	33.3333
Os12g0446900	Tp57577_TGAC_v2_gene30521	70.4415	74.2915
Os12g0446900	Tp57577_TGAC_v2_gene32203	73.8964	69.4946
Os12g0448900	Tp57577_TGAC_v2_gene2288	48.2201	59.127
Os12g0448900	Tp57577_TGAC_v2_gene2326	65.2104	62.675
Os12g0448900	Tp57577_TGAC_v2_gene36505	8.89968	57.8947
Os12g0448900	Tp57577_TGAC_v2_gene3917	4.69256	65.9091
Os12g0448900	Tp57577_TGAC_v2_gene39656	7.28155	69.2308
Os12g0454600	Tp57577_TGAC_v2_gene12345	35.0427	39.2345
Os12g0454800	Tp57577_TGAC_v2_gene15260	19.5148	27.3669
Os12g0454800	Tp57577_TGAC_v2_gene16871	19.0928	26.0807
Os12g0454800	Tp57577_TGAC_v2_gene16891	19.3038	26.1429
Os12g0454800	Tp57577_TGAC_v2_gene16898	19.1983	27.7017
Os12g0454800	Tp57577_TGAC_v2_gene16899	19.8312	28.1859
Os12g0454800	Tp57577_TGAC_v2_gene29820	13.8186	38.5294
Os12g0454800	Tp57577_TGAC_v2_gene38876	16.6667	22.9651
Os12g0454800	Tp57577_TGAC_v2_gene6940	18.2489	21.358
Os12g0454800	Tp57577_TGAC_v2_gene6967	19.7257	27.786
Os12g0456100	Tp57577_TGAC_v2_gene39620	17.8669	35.1885
Os12g0456100	Tp57577_TGAC_v2_gene39953	7.7484	39.1705
Os12g0456100	Tp57577_TGAC_v2_gene40248	10.0273	37.2881
Os12g0456400	Tp57577_TGAC_v2_gene13387	2.04082	1.74927
Os12g0456400	Tp57577_TGAC_v2_gene19799	5.10204	2.58621
Os12g0456700	Tp57577_TGAC_v2_gene23626	41.0088	25.4076
Os12g0456700	Tp57577_TGAC_v2_gene30635	44.0789	26.0026
Os12g0456700	Tp57577_TGAC_v2_gene30657	43.6404	26.288
Os12g0460800	Tp57577_TGAC_v2_gene11117	0	0
Os12g0460800	Tp57577_TGAC_v2_gene30529	75.5319	33.1776
Os12g0460800	Tp57577_TGAC_v2_gene35605	76.0638	33.6471
Os12g0460800	Tp57577_TGAC_v2_gene37501	76.5957	33.6449
Os12g0461300	Tp57577_TGAC_v2_gene11497	5.5336	5.98291
Os12g0461300	Tp57577_TGAC_v2_gene11622	31.6206	21.5633
Os12g0461300	Tp57577_TGAC_v2_gene16033	46.6403	16.3889
Os12g0461300	Tp57577_TGAC_v2_gene16051	33.5968	56.2914
Os12g0461300	Tp57577_TGAC_v2_gene16058	45.0593	16.5457
Os12g0461300	Tp57577_TGAC_v2_gene16065	15.8103	7.75194
Os12g0461300	Tp57577_TGAC_v2_gene1967	44.664	15.8042
Os12g0461300	Tp57577_TGAC_v2_gene35217	45.4545	16.1517
Os12g0461300	Tp57577_TGAC_v2_gene35895	37.1542	13.2022
Os12g0461300	Tp57577_TGAC_v2_gene36469	1.18577	3.44828
Os12g0461300	Tp57577_TGAC_v2_gene9372	45.4545	15.8621
Os12g0464400	Tp57577_TGAC_v2_gene12751	51.0029	50.5682
Os12g0464400	Tp57577_TGAC_v2_gene12865	29.2264	49.2754
Os12g0464400	Tp57577_TGAC_v2_gene12878	38.1089	41.1765
Os12g0464400	Tp57577_TGAC_v2_gene12882	10.3152	36.3636
Os12g0464400	Tp57577_TGAC_v2_gene28661	37.5358	41.3249
Os12g0465700	Tp57577_TGAC_v2_gene9835	45.1074	51.7808
Os12g0467700	Tp57577_TGAC_v2_gene38393	40.1961	39.8833
Os12g0468000	Tp57577_TGAC_v2_gene38393	40.1961	39.8833
Os12g0468500	Tp57577_TGAC_v2_gene24869	59.8649	60.3542
Os12g0468500	Tp57577_TGAC_v2_gene29884	27.027	72.9927
Os12g0468500	Tp57577_TGAC_v2_gene6072	59.5946	58.4881
Os12g0468600	Tp57577_TGAC_v2_gene8894	68.7898	68.4989
Os12g0470700	Tp57577_TGAC_v2_gene38393	41.0148	37.7432
Os12g0471100	Tp57577_TGAC_v2_gene38393	39.5833	40.6615
Os12g0472300	Tp57577_TGAC_v2_gene38393	32.9749	17.8988
Os12g0472500	Tp57577_TGAC_v2_gene22738	23.4513	40.1515
Os12g0472500	Tp57577_TGAC_v2_gene35265	25.2212	30.6452
Os12g0472800	Tp57577_TGAC_v2_gene15627	15.0794	32.3864
Os12g0472800	Tp57577_TGAC_v2_gene8570	15.873	34.6821
Os12g0476200	Tp57577_TGAC_v2_gene12736	41.8919	50.8197
Os12g0476200	Tp57577_TGAC_v2_gene12920	40.8784	43.0605
Os12g0476200	Tp57577_TGAC_v2_gene15614	47.2973	50.7246
Os12g0476200	Tp57577_TGAC_v2_gene19743	30.7432	35.1351
Os12g0476200	Tp57577_TGAC_v2_gene2127	30.7432	19.6121
Os12g0476200	Tp57577_TGAC_v2_gene27060	23.3108	35.3846
Os12g0476200	Tp57577_TGAC_v2_gene32560	39.8649	46.6403
Os12g0476200	Tp57577_TGAC_v2_gene3333	25	29.9595
Os12g0476200	Tp57577_TGAC_v2_gene35257	42.5676	43.4483
Os12g0476200	Tp57577_TGAC_v2_gene35267	34.4595	38.7833
Os12g0477200	Tp57577_TGAC_v2_gene39690	42.0118	26.742
Os12g0477400	Tp57577_TGAC_v2_gene21575	33.0769	29.9652
Os12g0477700	Tp57577_TGAC_v2_gene10023	0	0
Os12g0477700	Tp57577_TGAC_v2_gene10114	0.400534	2.05479
Os12g0477700	Tp57577_TGAC_v2_gene10115	1.06809	0.996264
Os12g0477700	Tp57577_TGAC_v2_gene10117	36.7156	22.0176
Os12g0477700	Tp57577_TGAC_v2_gene10122	35.6475	30.7958
Os12g0477700	Tp57577_TGAC_v2_gene10125	0	0
Os12g0477700	Tp57577_TGAC_v2_gene10126	0	0
Os12g0477700	Tp57577_TGAC_v2_gene10127	10.2804	34.5291
Os12g0477700	Tp57577_TGAC_v2_gene10128	37.5167	31.9681
Os12g0477700	Tp57577_TGAC_v2_gene13197	0	0
Os12g0477700	Tp57577_TGAC_v2_gene264	0	0
Os12g0477700	Tp57577_TGAC_v2_gene26604	0	0
Os12g0477700	Tp57577_TGAC_v2_gene28991	37.2497	16.3253
Os12g0477700	Tp57577_TGAC_v2_gene31578	13.0841	33.5616
Os12g0477700	Tp57577_TGAC_v2_gene346	9.34579	33.3333
Os12g0477700	Tp57577_TGAC_v2_gene36078	9.07877	38.4181
Os12g0477700	Tp57577_TGAC_v2_gene39406	0	0
Os12g0477700	Tp57577_TGAC_v2_gene39409	9.87984	35.2381
Os12g0477700	Tp57577_TGAC_v2_gene39772	0.267023	0.568182
Os12g0477700	Tp57577_TGAC_v2_gene40272	14.1522	34.7541
Os12g0477700	Tp57577_TGAC_v2_gene7707	0	0
Os12g0478200	Tp57577_TGAC_v2_gene5773	56.1644	29.1815
Os12g0479100	Tp57577_TGAC_v2_gene2909	17.1821	9.96016
Os12g0479400	Tp57577_TGAC_v2_gene12902	49.5838	47.2789
Os12g0480000	Tp57577_TGAC_v2_gene25124	49.1018	47.5362
Os12g0480100	Tp57577_TGAC_v2_gene22204	33.6283	21.3483
Os12g0480100	Tp57577_TGAC_v2_gene34843	30.0885	38.2022
Os12g0480200	Tp57577_TGAC_v2_gene19553	66.9767	48.5666
Os12g0480200	Tp57577_TGAC_v2_gene5115	62.093	33.3333
Os12g0480200	Tp57577_TGAC_v2_gene5697	68.3721	33.9492
Os12g0480800	Tp57577_TGAC_v2_gene14444	33.4746	36.1556
Os12g0480800	Tp57577_TGAC_v2_gene31835	26.6949	45.6522
Os12g0480800	Tp57577_TGAC_v2_gene31839	30.0847	41.6422
Os12g0481000	Tp57577_TGAC_v2_gene14444	35.3712	37.0709
Os12g0481000	Tp57577_TGAC_v2_gene31835	25.9825	43.1159
Os12g0481000	Tp57577_TGAC_v2_gene31839	30.3493	40.7625
Os12g0481100	Tp57577_TGAC_v2_gene11499	58.7282	62.3016
Os12g0481200	Tp57577_TGAC_v2_gene8500	73.913	70.8333
Os12g0482600	Tp57577_TGAC_v2_gene20148	51.6854	32.6241
Os12g0482700	Tp57577_TGAC_v2_gene16873	73.4177	73.4177
Os12g0484600	Tp57577_TGAC_v2_gene26277	52.7546	52.6667
Os12g0484600	Tp57577_TGAC_v2_gene26294	52.4207	52.1595
Os12g0484600	Tp57577_TGAC_v2_gene26299	49.4157	49.9157
Os12g0484600	Tp57577_TGAC_v2_gene26314	51.419	51.6779
Os12g0484600	Tp57577_TGAC_v2_gene31514	45.9099	43.4439
Os12g0484600	Tp57577_TGAC_v2_gene32834	48.0801	47.6821
Os12g0484700	Tp57577_TGAC_v2_gene15921	67.8899	69.8113
Os12g0484700	Tp57577_TGAC_v2_gene33643	66.9725	21.2209
Os12g0484700	Tp57577_TGAC_v2_gene34810	72.4771	74.5283
Os12g0485000	Tp57577_TGAC_v2_gene7589	60.5206	62.4161
Os12g0485400	Tp57577_TGAC_v2_gene33821	48.8029	34.7769
Os12g0485400	Tp57577_TGAC_v2_gene33823	53.2228	47.377
Os12g0485400	Tp57577_TGAC_v2_gene33836	36.2799	80.0813
Os12g0485400	Tp57577_TGAC_v2_gene34064	54.6961	47.3684
Os12g0485500	Tp57577_TGAC_v2_gene4681	36.8421	45.3704
Os12g0485500	Tp57577_TGAC_v2_gene9901	71.4286	59.0062
Os12g0485600	Tp57577_TGAC_v2_gene36827	73.4252	71.7308
Os12g0485800	Tp57577_TGAC_v2_gene25531	77.551	77.551
Os12g0486600	Tp57577_TGAC_v2_gene19816	51.3619	68.2759
Os12g0486600	Tp57577_TGAC_v2_gene21231	47.8599	62.1212
Os12g0486600	Tp57577_TGAC_v2_gene34446	44.2283	57.8947
Os12g0488300	Tp57577_TGAC_v2_gene22135	34.6939	39.8438
Os12g0488700	Tp57577_TGAC_v2_gene11221	31.1637	32.3108
Os12g0488700	Tp57577_TGAC_v2_gene34439	30.3748	32.3529
Os12g0488800	Tp57577_TGAC_v2_gene14863	38.7387	22.6316
Os12g0489100	Tp57577_TGAC_v2_gene13307	86.5699	42.4377
Os12g0489100	Tp57577_TGAC_v2_gene25886	86.3884	42.538
Os12g0489300	Tp57577_TGAC_v2_gene21819	46.7456	58.0882
Os12g0489300	Tp57577_TGAC_v2_gene37916	31.3609	45.6897
Os12g0489800	Tp57577_TGAC_v2_gene12203	28.2353	9.6463
Os12g0489800	Tp57577_TGAC_v2_gene14551	26.5882	23.5908
Os12g0489800	Tp57577_TGAC_v2_gene35615	23.2941	29.6407
Os12g0490000	Tp57577_TGAC_v2_gene23013	37.0482	16.989
Os12g0491800	Tp57577_TGAC_v2_gene28437	37.546	36.6906
Os12g0491800	Tp57577_TGAC_v2_gene3601	36.319	35.5769
Os12g0493900	Tp57577_TGAC_v2_gene14362	37.8846	16.8664
Os12g0496900	Tp57577_TGAC_v2_gene25262	49.7297	42.5926
Os12g0497300	Tp57577_TGAC_v2_gene31379	34.3109	79.0541
Os12g0497400	Tp57577_TGAC_v2_gene18158	71.0526	75.6302
Os12g0498400	Tp57577_TGAC_v2_gene30749	46.6102	43.3071
Os12g0498500	Tp57577_TGAC_v2_gene3529	33.617	37.2642
Os12g0498650	Tp57577_TGAC_v2_gene30029	36.0775	25
Os12g0498700	Tp57577_TGAC_v2_gene20984	52.0576	50.8032
Os12g0498800	Tp57577_TGAC_v2_gene15593	25.4545	41.1765
Os12g0498800	Tp57577_TGAC_v2_gene31066	19.697	44.8276
Os12g0498800	Tp57577_TGAC_v2_gene8724	46.0606	46.6258
Os12g0500700	Tp57577_TGAC_v2_gene11952	76.4706	78
Os12g0500700	Tp57577_TGAC_v2_gene31060	43.4641	84.1772
Os12g0500700	Tp57577_TGAC_v2_gene8764	42.1569	69.3548
Os12g0500800	Tp57577_TGAC_v2_gene21816	33.8645	24.3553
Os12g0500800	Tp57577_TGAC_v2_gene30347	25.0996	17.847
Os12g0500800	Tp57577_TGAC_v2_gene34592	35.4582	26.9697
Os12g0500800	Tp57577_TGAC_v2_gene35175	12.3506	36.0465
Os12g0500800	Tp57577_TGAC_v2_gene3962	21.9123	29.8913
Os12g0500800	Tp57577_TGAC_v2_gene40358	42.6295	20.4198
Os12g0500800	Tp57577_TGAC_v2_gene40860	10.3586	11.9266
Os12g0500800	Tp57577_TGAC_v2_gene4321	27.8884	16.7464
Os12g0500800	Tp57577_TGAC_v2_gene468	10.3586	10.3586
Os12g0500800	Tp57577_TGAC_v2_gene7120	8.76494	14.1026
Os12g0500800	Tp57577_TGAC_v2_gene8625	39.8406	24.6914
Os12g0501400	Tp57577_TGAC_v2_gene2008	40	39.823
Os12g0501400	Tp57577_TGAC_v2_gene38561	47.1111	44.9153
Os12g0501700	Tp57577_TGAC_v2_gene1977	42.0601	39.5161
Os12g0501700	Tp57577_TGAC_v2_gene3342	39.0558	32.852
Os12g0501700	Tp57577_TGAC_v2_gene38478	36.0515	36.5217
Os12g0502100	Tp57577_TGAC_v2_gene10469	23.1214	18.6916
Os12g0502200	Tp57577_TGAC_v2_gene12286	43.0233	30.9192
Os12g0502200	Tp57577_TGAC_v2_gene2000	42.6357	35.3698
Os12g0502200	Tp57577_TGAC_v2_gene33472	25.969	27.8008
Os12g0502300	Tp57577_TGAC_v2_gene37290	41.4286	44.5175
Os12g0502400	Tp57577_TGAC_v2_gene12221	53.5593	53.3784
Os12g0502400	Tp57577_TGAC_v2_gene28540	53.8983	53.8983
Os12g0502500	Tp57577_TGAC_v2_gene10398	62.8483	71.4789
Os12g0502700	Tp57577_TGAC_v2_gene2055	46.1285	44.164
Os12g0502800	Tp57577_TGAC_v2_gene24444	69.2483	54.9729
Os12g0502800	Tp57577_TGAC_v2_gene24446	64.6925	71.8987
Os12g0502800	Tp57577_TGAC_v2_gene24466	66.5148	66.8192
Os12g0503000	Tp57577_TGAC_v2_gene24444	63.3971	47.9204
Os12g0503000	Tp57577_TGAC_v2_gene24446	61.244	64.8101
Os12g0503000	Tp57577_TGAC_v2_gene24466	62.201	59.4966
Os12g0503300	Tp57577_TGAC_v2_gene24444	64.9635	48.2821
Os12g0503300	Tp57577_TGAC_v2_gene24446	62.0438	64.557
Os12g0503300	Tp57577_TGAC_v2_gene24466	62.0438	58.3524
Os12g0505800	Tp57577_TGAC_v2_gene29548	54.0284	13.2712
Os12g0505950	Tp57577_TGAC_v2_gene10151	51.25	8.33333
Os12g0506400	Tp57577_TGAC_v2_gene25629	44.2953	44.2953
Os12g0506400	Tp57577_TGAC_v2_gene4708	45.6376	47.8873
Os12g0506800	Tp57577_TGAC_v2_gene17379	29.0909	13.0081
Os12g0507000	Tp57577_TGAC_v2_gene16148	67.6692	67.6692
Os12g0507200	Tp57577_TGAC_v2_gene24880	91.25	91.25
Os12g0507200	Tp57577_TGAC_v2_gene25641	88.75	88.75
Os12g0507300	Tp57577_TGAC_v2_gene19951	42.8571	40.2353
Os12g0507300	Tp57577_TGAC_v2_gene34027	36.3409	37.3711
Os12g0507400	Tp57577_TGAC_v2_gene2017	34.4512	34.8765
Os12g0507500	Tp57577_TGAC_v2_gene8307	22.2222	28.169
Os12g0507700	Tp57577_TGAC_v2_gene8325	31.3131	31.3131
Os12g0508100	Tp57577_TGAC_v2_gene16201	40.8922	43.8247
Os12g0508100	Tp57577_TGAC_v2_gene27086	42.3792	41.0072
Os12g0508266	Tp57577_TGAC_v2_gene8292	37.4332	50
Os12g0510900	Tp57577_TGAC_v2_gene13118	73.2673	37.5635
Os12g0510900	Tp57577_TGAC_v2_gene33679	72.2772	38.0208
Os12g0511000	Tp57577_TGAC_v2_gene13155	40.6015	34.9892
Os12g0511300	Tp57577_TGAC_v2_gene6355	60.6414	49.7608
Os12g0512800	Tp57577_TGAC_v2_gene33438	36.0153	37.827
Os12g0512800	Tp57577_TGAC_v2_gene33566	36.59	38.2
Os12g0512800	Tp57577_TGAC_v2_gene39609	37.5479	11.1554
Os12g0512800	Tp57577_TGAC_v2_gene4951	35.0575	25.3112
Os12g0512800	Tp57577_TGAC_v2_gene5007	35.6322	34.5084
Os12g0512800	Tp57577_TGAC_v2_gene5016	35.0575	36.6733
Os12g0512800	Tp57577_TGAC_v2_gene5035	37.3563	39.2354
Os12g0512800	Tp57577_TGAC_v2_gene7995	36.3985	35.6473
