Gene stable ID	Cyanidioschyzon merolae gene stable ID	%id. target Cyanidioschyzon merolae gene identical to query gene	%id. query gene identical to target Cyanidioschyzon merolae gene
Os09g0569200	CMJ087C	36.2101	37.5486
Os09g0569300	CMI173C	15.0183	6.25954
Os09g0569400	CMQ077C	33.8753	28.2805
Os09g0570400	CMP354C	42.8088	42.0266
Os09g0570850	CMN145C	33.5526	43.2203
Os09g0571500	CMH156C	17.5676	16.6362
Os09g0573150	CMC172C	26.6129	6.57371
Os10g0100300	CMM310C	17.9074	29.2763
Os10g0100700	CMP070C	73.8019	71.2963
Os10g0104500	CMM029C	44.5833	35.4305
Os10g0118900	CMP054C	31.7949	4.96
Os10g0124000	CMP335C	60.3175	52.4138
Os10g0141400	CMO235C	33.642	26.0766
Os10g0142100	CMG008C	26.9231	11.5385
Os10g0154000	CMC018C	24.7788	20.438
Os10g0154000	CMH176C	19.9115	17.7866
Os10g0159800	CMS125C	42.1836	44.5026
Os10g0160000	CMH074C	25.6713	29.3612
Os10g0163290	CMI088C	41.3386	15.9574
Os10g0163340	CME145C	61.4525	61.1111
Os10g0167300	CMK131C	62.1076	62.8118
Os10g0167600	CMH170C	32.2134	27.5804
Os10g0170200	CMG057C	59.2308	50
Os10g0172600	CMR174C	18.1818	3.31492
Os10g0181600	CMR238C	37.3626	36.8564
Os10g0182000	CMM314C	43.8438	41.2818
Os10g0183900	CME165C	50.5494	51.5406
Os10g0184300	CMD095C	58.0952	7.12617
Os10g0188300	CMT581C	25.5376	14.2643
Os10g0189100	CMJ272C	39.0805	32.8729
Os10g0189600	CMN014C	39.6266	29.9373
Os10g0190000	CME162C	33.6957	30.3922
Os10g0194200	CMQ301C	42.9379	41.7582
Os10g0203000	CMQ059C	5.09554	7.33945
Os10g0204100	CML314C	19.7647	22.2812
Os10g0204300	CMN285C	10.4167	0.859107
Os10g0204400	CMN285C	32.967	36.0825
Os10g0205500	CMD134C	33.4426	13.3858
Os10g0206800	CMN115C	27.0019	20.1389
Os10g0208200	CMS346C	51.8868	49.5495
Os10g0213100	CML323C	46.1538	2.53165
Os10g0320400	CML029C	37.037	34.8837
Os10g0323600	CMP220C	32.8244	21.8274
Os10g0323900	CMP220C	32.8244	21.8274
Os10g0327300	CMN215C	34.186	27.1218
Os10g0330400	CMP037C	27.7027	17.7874
Os10g0337600	CMI302C	33.5714	31.5436
Os10g0346200	CMR174C	19.1667	19.0608
Os10g0347800	CMF060C	16.9591	9.09661
Os10g0350001	CMI059C	77.7778	24.1379
Os10g0350450	CMI059C	31.7204	40.6897
Os10g0355800	CMV196C	83.0952	74.7323
Os10g0356000	CMV013C	44.8637	43.8525
Os10g0358600	CMG099C	28.3721	12.7083
Os10g0368902	CMQ136C	19.8543	13.5404
Os10g0369000	CMC083C	39.1304	34.9624
Os10g0369900	CMP190C	47.5442	45.4887
Os10g0370000	CME177C	18.7097	22.3077
Os10g0377400	CMD062C	55.5556	53.5714
Os10g0377800	CMM155C	17.3358	37.8486
Os10g0378300	CMM175C	33.3333	28.0952
Os10g0380800	CMP107C	20.7224	17.8689
Os10g0387000	CMS052C	45.4118	43.6652
Os10g0390500	CMM066C	45.7557	38.5017
Os10g0390600	CMM066C	38.809	32.9268
Os10g0392600	CMB074C	27.7978	13.4146
Os10g0392700	CMT272C	22.3214	17.8998
Os10g0393100	CMH005C	26.4151	21.3508
Os10g0394100	CMJ015C	24.5161	19.0476
Os10g0396300	CMA101C	26.8519	26.1261
Os10g0396400	CMI121C	10.2446	11.0379
Os10g0397200	CML130C	21.8638	23.5521
Os10g0399100	CMF156C	35.2362	24.5542
Os10g0399200	CMF156C	38.3475	24.8285
Os10g0399700	CMF156C	36.8313	24.5542
Os10g0400100	CMI094C	49.5868	36.4963
Os10g0400500	CMP107C	19.1235	15.7377
Os10g0400800	CMI295C	48.2759	44.0741
Os10g0405600	CMI162C	39.5038	43.5789
Os10g0406100	CMR255C	25.4902	15.5689
Os10g0406600	CMN136C	34.4444	30.3922
Os10g0407200	CMN079C	31.8408	31.2195
Os10g0410600	CML332C	78.3439	73.2143
Os10g0411800	CMT402C	60.2837	63.9098
Os10g0412100	CMJ074C	32.8926	29.8799
Os10g0414500	CMT518C	37.3134	25.9875
Os10g0415300	CMC043C	39.8917	39.6057
Os10g0415900	CMS256C	9.39335	7.93388
Os10g0416200	CMD118C	41.4914	39.5264
Os10g0417600	CMS308C	59.2593	61.5385
Os10g0418000	CMR457C	60.4317	69.4215
Os10g0418100	CMQ379C	33.43	28.954
Os10g0419400	CMQ369C	37.1859	37.5635
Os10g0419500	CMQ369C	39.6739	37.0558
Os10g0420000	CML266C	22.8814	22.7848
Os10g0422200	CMO308C	26.8657	22.0588
Os10g0422300	CMT481C	5	9.63855
Os10g0422500	CMD080C	22.5424	16.3391
Os10g0430200	CMQ301C	44.8087	45.0549
Os10g0431000	CMQ079C	9.51374	4.44225
Os10g0432300	CMF095C	51.5695	44.2308
Os10g0434900	CMS401C	29.8507	9.32401
Os10g0437600	CMM317C	19.0921	8.23733
Os10g0438100	CMP118C	29.5455	38.2353
Os10g0440100	CML315C	24.5665	33.7302
Os10g0440100	CMT601C	23.6994	33.0645
Os10g0442600	CML023C	62.0513	14.0861
Os10g0442900	CMD135C	15.0502	16.3636
Os10g0443200	CMQ388C	22.7891	27.572
Os10g0444600	CMM113C	26.7016	15.7165
Os10g0444600	CMN019C	24.6073	14.7335
Os10g0444700	CMM113C	26.2477	21.8798
Os10g0444700	CMN019C	27.7264	23.511
Os10g0447100	CMH227C	71.5278	42.3868
Os10g0452800	CMR456C	42.2785	47.5783
Os10g0456600	CMQ189C	37.3874	41.5
Os10g0456900	CMJ083C	19.6691	1.79139
Os10g0456950	CMJ083C	7.43034	0.401808
Os10g0457500	CMM146C	46.8293	39.3443
Os10g0461400	CMN290C	20	8.3004
Os10g0462900	CMQ270C	62.3693	61.0922
Os10g0463100	CME037C	30.6748	26.93
Os10g0463400	CMB079C	16.4223	7.01754
Os10g0465000	CMS241C	19.7479	6.72389
Os10g0465800	CMR150C	42.3529	22.2222
Os10g0465900	CMS263C	38.3562	12.1475
Os10g0466200	CMT378C	41.9355	35.9116
Os10g0466700	CMS262C	78.5714	78.5714
Os10g0467200	CMO084C	14.467	16.7155
Os10g0467600	CMN050C	31.068	31.2195
Os10g0471350	CMC171C	28.2565	14.1141
Os10g0472400	CML296C	32.646	18.3044
Os10g0473800	CMB025C	25.2066	10.6087
Os10g0476100	CMP312C	38.8258	31.1077
Os10g0476300	CMS377C	45.0526	54.4529
Os10g0476400	CMB008C	29.717	19.6262
Os10g0476600	CMO155C	40.6654	27.8129
Os10g0476700	CMN032C	25.1852	17.4807
Os10g0476700	CMS019C	25.1852	17.4807
Os10g0476900	CMQ136C	14.3928	11.9255
Os10g0477900	CMN284C	22.4615	20.0549
Os10g0479500	CMH205C	32.3529	20.625
Os10g0479500	CMQ414C	32.3529	20.625
Os10g0479600	CMK200C	38.7931	33.5821
Os10g0479700	CMH238C	26.4865	28.8235
Os10g0479700	CMK065C	23.5135	25.5882
Os10g0479700	CMS488C	28.6486	29.1209
Os10g0483000	CML310C	40.8537	36.2162
Os10g0484700	CME121C	31.5534	23.8971
Os10g0486600	CMN033C	33.8028	34.0426
Os10g0486600	CMS018C	33.8028	34.0426
Os10g0488300	CMS023C	22.7536	19.8232
Os10g0489200	CMK235C	32.1256	25.8755
Os10g0491801	CMN125C	31.9728	30.1282
Os10g0492000	CMQ342C	19.7302	9.60591
Os10g0492101	CMQ342C	22.2857	3.20197
Os10g0492300	CMQ342C	24.8244	8.70279
Os10g0494200	CMN048C	46.8384	47.1698
Os10g0494300	CMI088C	29.184	32.0669
Os10g0495300	CMC051C	16.4213	17.4279
Os10g0495500	CMO200C	15.3236	15.3236
Os10g0495600	CMS114C	33.0836	22.5532
Os10g0496900	CMD190C	33.3333	38.1766
Os10g0496900	CMG217C	34.0796	33.995
Os10g0496900	CMN338C	34.0796	33.995
Os10g0497100	CMF185C	31.3253	27.882
Os10g0497100	CMJ021C	23.494	38.6139
Os10g0497900	CMT602C	28.9277	23.2932
Os10g0498900	CMJ156C	36.4458	33.0601
Os10g0500700	CMQ062C	14.4603	28.629
Os10g0502000	CMJ151C	35.5932	29.1667
Os10g0502400	CMJ054C	40.2235	40.6015
Os10g0502500	CMN188C	21.5094	35.1852
Os10g0502600	CMN188C	24.569	35.1852
Os10g0503100	CMD012C	19.1964	29.4521
Os10g0503700	CML140C	56.6219	62.6327
Os10g0507800	CMO337C	27.4074	20.8745
Os10g0508400	CMT169C	48.7179	43.8799
Os10g0508500	CMF046C	13.8796	7.42397
Os10g0510000	CMM237C	82.2281	82.2281
Os10g0512100	CMN130C	29.4025	10.2974
Os10g0514600	CMS270C	56.3771	51.6074
Os10g0516100	CMF098C	39.6341	35.3261
Os10g0516300	CMT089C	40.5882	11.6358
Os10g0518100	CMK029C	18.2594	14.9025
Os10g0518200	CMP154C	36.5385	22.7545
Os10g0518800	CMQ204C	29.8246	20.9479
Os10g0518900	CMG079C	24.5478	27.4566
Os10g0519700	CMO311C	31.2821	14.8058
Os10g0520600	CML244C	23.8197	20.983
Os10g0520950	CME156C	10.5263	3.69515
Os10g0521000	CMH100C	34.103	28.0702
Os10g0521000	CMN097C	34.103	28.0702
Os10g0521100	CMN147C	30.4636	29.8701
Os10g0521300	CMC118C	22.5182	21.831
Os10g0521700	CMH187C	19.1898	21.6346
Os10g0522900	CMR064C	25.974	16.8421
Os10g0523100	CMR064C	27.5316	18.3158
Os10g0523700	CML204C	28.4314	34.0176
Os10g0524500	CMP087C	25.5973	23.3645
Os10g0532100	CMO104C	17.2185	29.1317
Os10g0533000	CMQ289C	9.53846	18.2891
Os10g0533100	CML309C	17.6471	15.9836
Os10g0533600	CMS295C	49.4681	49.0765
Os10g0533900	CMT014C	20.7317	23.0769
Os10g0534900	CMR176C	13.9932	22.7147
Os10g0535600	CMT274C	4.65116	2.26244
Os10g0536000	CMK193C	44.375	41.2791
Os10g0539500	CMN166C	95.1456	95.1456
Os10g0539900	CMK066C	17.2973	23.6599
Os10g0542200	CMD018C	30.6087	30.9315
Os10g0545200	CMS296C	34.2193	37.8676
Os10g0545600	CMM215C	16.4407	16.5247
Os10g0545800	CMI186C	28.4644	30.4
Os10g0548800	CMP284C	11.1111	22.9039
Os10g0549500	CMO144C	41.9708	24.6253
Os10g0550300	CME103C	30.4802	11.1621
Os10g0550900	CMG213C	30.2041	21.2339
Os10g0552900	CMC009C	32.6034	21.3716
Os10g0553300	CMQ148C	29.5812	28.5354
Os10g0553800	CMG139C	34.2324	31.7308
Os10g0554300	CMG139C	20.0413	18.6538
Os10g0555100	CMK020C	22.7642	17.4727
Os10g0556700	CMF162C	21.0723	22.9412
Os10g0557600	CMD180C	18.5567	10.0559
Os10g0559800	CMH064C	13.7984	16.3303
Os10g0560900	CML225C	25.1111	26.097
Os10g0561200	CMS170C	21.1132	21.1132
Os10g0563500	CMO271C	8.63579	15.1316
Os10g0563500	CMO274C	7.25907	16.6189
Os10g0563550	CMO271C	10.9244	2.85088
Os10g0563550	CMO274C	0	0
Os10g0563600	CMS061C	37.2624	35
Os10g0563700	CML110C	53.6424	52.9412
Os10g0563900	CMH039C	35.3774	18.75
Os10g0564100	CMH208C	20.7921	24.2775
Os10g0564400	CMQ120C	45.0787	45.5268
Os10g0564400	CMT165C	37.2047	32.0883
Os10g0564900	CMM005C	45.8781	38.9058
Os10g0565300	CML142C	16.3399	2.49169
Os10g0565300	CML144C	4.24837	10.1562
Os10g0565600	CMT222C	12.2038	16.7208
Os10g0567000	CMK189C	24.2972	26.4192
Os10g0569200	CMK285C	34.6314	31.7197
Os10g0571200	CMK041C	42.1053	38.8979
Os10g0573100	CMO167C	38.2488	24.5562
Os10g0573900	CMT194C	31.3576	28.2759
Os10g0574500	CMP045C	12.4514	16.5803
Os10g0574700	CMN156C	30.315	13.8241
Os10g0574800	CMJ230C	25.3071	19.7318
Os10g0577900	CMJ027C	29.274	27.6549
Os10g0578800	CMM067C	30.5677	23.2172
Os10g0578800	CMR246C	23.7991	20.2226
Os10g0579300	CMR083C	26.875	12.1127
Os10g0580200	CMF015C	34.8958	29.9107
Os10g0580700	CMS172C	22.2642	5.04705
Os10g0580800	CMN237C	30.0341	33.9768
Os11g0101200	CMM152C	5.36673	10.0671
Os11g0102200	CMT328C	19.2182	37.1849
Os11g0102500	CMM100C	0	0
Os11g0102500	CMS221C	10	0.874636
Os11g0102800	CMM335C	1.48148	0.606061
Os11g0103700	CMP064C	12.2388	22.5275
Os11g0104866	CMF103C	41.1765	13.7891
Os11g0104900	CMF103C	38.0544	15.4114
Os11g0105400	CMB048C	36.0515	35.7447
Os11g0105800	CMR252C	30.292	18.4444
Os11g0106200	CMO061C	23.0769	22.1811
Os11g0106400	CMI034C	39.7901	38.3272
Os11g0106700	CMP227C	28.9617	19.4853
Os11g0107500	CMT251C	30.5785	31.8966
Os11g0109000	CMG203C	23.3333	14.497
Os11g0109933	CMH109C	34.4828	23.9726
Os11g0113100	CMT465C	20.2952	10.3383
Os11g0114600	CMR183C	30.7074	16.9476
Os11g0114700	CMK272C	17.3533	8.43959
Os11g0116400	CMK187C	47.5983	41.6031
Os11g0119100	CMT274C	22.2892	8.37104
Os11g0120600	CMC141C	34.9057	46.25
Os11g0120725	CMC141C	45.5128	44.375
Os11g0123400	CMS052C	45.5189	43.6652
Os11g0123500	CMI044C	21.7593	14.9206
Os11g0127900	CMP007C	69.7987	73.7589
Os11g0128400	CMP303C	23.6755	21.5361
Os11g0128700	CMK144C	12.2383	3.88946
Os11g0128800	CMN129C	27.0833	10.1562
Os11g0131200	CMS057C	27.9851	25.0836
Os11g0131700	CMI216C	39.7436	33.6957
Os11g0133700	CMK166C	43.9024	4.62725
Os11g0133800	CMF075C	23.2409	30.1105
Os11g0134300	CMO207C	28.1481	17.8683
Os11g0134400	CMK219C	33.8798	53.4483
Os11g0134500	CMB073C	24.9462	24.4211
Os11g0135400	CMQ445C	40	39.6285
Os11g0136800	CML124C	8.98876	31.068
Os11g0137200	CMA068C	37.4677	41.0765
Os11g0139100	CMI055C	41.5094	27.0492
Os11g0139400	CMK248C	24.4845	24.5478
Os11g0139900	CMC172C	20.2429	9.96016
Os11g0140400	CMQ379C	34.4098	25.8577
Os11g0140700	CML227C	34.2466	10.9409
Os11g0142500	CMQ337C	42.8346	41.6539
Os11g0143400	CMR232C	19.9405	31.7536
Os11g0143500	CMD093C	42.3671	44.4245
Os11g0145000	CME153C	17.4404	18.1226
Os11g0145000	CMN333C	23.463	23.731
Os11g0145700	CML074C	21.6524	13.7432
Os11g0145700	CML076C	22.5071	19.7995
Os11g0146100	CME153C	10.9091	7.04042
Os11g0146100	CMN333C	12.9293	8.12183
Os11g0146500	CML074C	22.619	17.179
Os11g0146500	CML076C	20.4762	21.5539
Os11g0148500	CMP260C	33.9658	35.2362
Os11g0151300	CMG157C	45.7516	48.951
Os11g0151700	CME135C	33.3333	25.9582
Os11g0151700	CMG168C	33.1096	25.6499
Os11g0153600	CMC066C	40.1826	14.4737
Os11g0153700	CMC066C	40.2154	36.8421
Os11g0153800	CMM240C	44.4444	53.3333
Os11g0153900	CMK297C	38.255	34.7561
Os11g0155000	CMM070C	30	4.1958
Os11g0155900	CMN165C	95.5882	95.5882
Os11g0158600	CMR176C	12.8571	14.9584
Os11g0160300	CMR183C	40.0911	15.6167
Os11g0162200	CMG215C	57.971	59.7015
Os11g0163100	CMM237C	83.2891	83.2891
Os11g0168200	CMM253C	62.7249	62.5641
Os11g0169800	CMG147C	22.314	12.6365
Os11g0169800	CML197C	21.2121	9.93548
Os11g0169900	CMQ323C	65.4545	65.8537
Os11g0170000	CMG172C	24.7541	22.3043
Os11g0171300	CMI049C	55.1546	52.5799
Os11g0174000	CMG048C	39.979	31.9899
Os11g0176000	CMD010C	13.5135	7.12251
Os11g0176100	CMF108C	19.1919	31.6667
Os11g0177400	CMN295C	36.7865	20.6897
Os11g0180200	CMP019C	37.5	1.80965
Os11g0180600	CML313C	30.8163	8.53107
Os11g0181500	CMK204C	36.4035	38.785
Os11g0184100	CMO284C	29.7794	27.7397
Os11g0186200	CMO345C	39.6266	35.7678
Os11g0186400	CMN199C	50.2262	51.1993
Os11g0187100	CMA125C	20.8025	17.1902
Os11g0189600	CMJ009C	42.6877	41.3265
Os11g0191300	CMT249C	16.8701	15.5419
Os11g0191400	CMP315C	15.3925	29.5499
Os11g0191400	CMT143C	22.7319	25.4276
Os11g0194800	CMQ056C	63.5135	47
Os11g0195100	CMV071C	30.5606	43.6693
Os11g0207600	CMJ282C	25.8427	13.1931
Os11g0207600	CMK280C	24.7191	12.6923
Os11g0207600	CMQ253C	24.7191	15.2425
Os11g0209700	CMS267C	10.8696	4.3592
Os11g0210300	CMS125C	49.3404	48.9529
Os11g0210500	CMS125C	47.4934	47.1204
Os11g0210600	CMS125C	46.8013	36.3874
Os11g0216000	CMP260C	33.5863	34.8425
Os11g0216300	CMT177C	26.2943	22.2864
Os11g0216900	CMR269C	40.3743	40.2667
Os11g0217500	CMA035C	2.48447	1.93237
Os11g0220400	CMR199C	8.54701	6.17284
Os11g0220800	CMJ109C	68.75	71.9626
Os11g0229100	CMQ289C	27.3381	11.2094
Os11g0242200	CMK117C	20.8556	14.8855
Os11g0242500	CMQ195C	25.734	28.0603
Os11g0244600	CMB081C	24.3038	10.8475
Os11g0245100	CMF123C	38.3333	41.629
Os11g0246600	CMD006C	31.448	27.6892
Os11g0247300	CMT504C	81.153	81.6964
Os11g0256000	CMV018C	44.4444	27.5862
Os11g0256050	CMV018C	7.72059	12.069
Os11g0261900	CMJ015C	27.4463	28.8221
Os11g0265400	CMQ274C	20.4268	16.4216
Os11g0266800	CMM325C	12.3333	16.5179
Os11g0267000	CMV037C	21.978	38.7097
Os11g0267400	CMV107C	55.794	63.3374
Os11g0269000	CMV107C	53.8071	25.8222
Os11g0269100	CMV171C	51.0949	48.951
Os11g0271100	CMQ209C	38.9558	34.2152
Os11g0275000	CMK095C	24.5283	14.6067
Os11g0275200	CMK095C	5.26316	5.24345
Os11g0275500	CMK095C	22.4638	23.221
Os11g0276300	CMA033C	29.9191	27.4752
Os11g0285000	CMJ009C	37.1053	35.9694
Os11g0286400	CMJ009C	24.6575	2.29592
Os11g0286800	CMJ009C	36.6402	35.3316
Os11g0294600	CMG008C	24.2775	11.5385
Os11g0295000	CMH190C	30.7692	13.8614
Os11g0298400	CMA015C	29.5541	25.3552
Os11g0300400	CMN100C	13.0435	1.71429
Os11g0302700	CMK061C	38.1395	38.9549
Os11g0303050	CMT305C	32.3529	12.7315
Os11g0303400	CMH183C	35.6522	16.4
Os11g0308100	CMH187C	11.4943	2.40385
Os11g0309000	CMB156C	23.7856	21.8798
Os11g0312220	CMH232C	51.8519	47.9087
Os11g0312340	CMR344C	25.4717	6.83544
Os11g0312400	CMH232C	51.8519	47.9087
Os11g0416900	CMD135C	13.7148	18.303
Os11g0417400	CMG203C	23.1481	14.7929
Os11g0425800	CMR122C	50	17.2414
Os11g0428700	CMN156C	25.9542	6.10413
Os11g0432400	CMC159C	41.1003	40.0631
Os11g0432600	CMK308C	23.8938	18.8372
Os11g0433500	CMF170C	50.4273	22.8387
Os11g0433900	CMJ170C	55.0725	46.9136
Os11g0438000	CMP126C	19.2593	9.45455
Os11g0438700	CMP126C	28.7879	27.6364
Os11g0443700	CMP126C	30.3846	28.7273
Os11g0446500	CMR306C	29.529	24.4378
Os11g0448400	CMK044C	32.3877	19.0014
Os11g0448400	CMQ213C	27.1868	25.0545
Os11g0448400	CMR165C	29.078	18.9522
Os11g0455500	CMB157C	60.5825	60.7004
Os11g0455800	CMN332C	62.6327	63.4409
Os11g0456300	CMP118C	47.9769	48.8235
Os11g0463600	CMH027C	17.7665	12.8676
Os11g0472000	CME096C	19.3237	11.6279
Os11g0472500	CMS279C	41.5771	26.7281
Os11g0473000	CMR190C	53.9535	54.4601
Os11g0473100	CMS215C	29.2308	22.093
Os11g0473200	CMH074C	18.3246	8.59951
Os11g0473350	CMH074C	30.9091	2.08845
Os11g0475600	CMK066C	15.9841	22.366
Os11g0482000	CMT627C	76.3819	77.1574
Os11g0482100	CMQ380C	27.7296	14.2349
Os11g0483900	CML334C	24.8	19.9357
Os11g0484000	CMM212C	18.7259	38.189
Os11g0484300	CMD025C	44.0167	38.8073
Os11g0484400	CMS462C	46.2572	45.0467
Os11g0484500	CML036C	35.2362	45.3165
Os11g0484500	CML037C	21.8504	40.3636
Os11g0484500	CML059C	52.9528	41.9657
Os11g0484500	CMM231C	50	39.6256
Os11g0485200	CMQ247C	26.8689	25.9958
Os11g0490800	CMR388C	23.5294	14.9451
Os11g0498600	CMT630C	20.3947	14.9038
Os11g0499600	CMK247C	24.8588	24.3094
Os11g0506700	CMN295C	25.4098	3.68609
Os11g0516000	CMJ240C	51.8443	34.9448
Os11g0521900	CMP176C	11.6639	8.71951
Os11g0522000	CMH177C	18.932	29.8851
Os11g0523500	CMT217C	23.2704	10.137
Os11g0525200	CMS319C	48.1633	44.4444
Os11g0525800	CMS482C	42.132	40.6863
Os11g0528300	CMJ163C	24.1935	28.6624
Os11g0533500	CMT038C	18.2004	19.4323
Os11g0534300	CMF075C	25.0531	32.5967
Os11g0537300	CMD053C	21.6418	17.3653
Os11g0539800	CMC096C	37.8261	26.6871
Os11g0540100	CMC096C	36.0248	35.5828
Os11g0544500	CMO222C	39.4813	28.6611
Os11g0544700	CMT396C	18.2171	21.267
Os11g0544800	CMF178C	45.2206	40.7285
Os11g0545600	CMS194C	22.8659	22.6586
Os11g0546000	CMI058C	68.8742	61.4476
Os11g0546100	CMN086C	19.8444	13.264
Os11g0546900	CMP239C	68.6792	69.7318
Os11g0549650	CMR095C	18.6301	18.2306
Os11g0549655	CMB088C	46.89	47.343
Os11g0549690	CMR095C	28.8235	13.1367
Os11g0549695	CMB088C	45.9716	46.8599
Os11g0549700	CMI226C	23.1733	13.6531
Os11g0551800	CMK012C	55.6604	52.6786
Os11g0552000	CMC034C	32.2034	20.5184
Os11g0552000	CMT533C	31.8644	11.8987
Os11g0552600	CMQ429C	32.0652	10.0426
Os11g0558300	CME186C	37.9728	38.2622
Os11g0562100	CMJ009C	37.2703	36.2245
Os11g0572100	CMR028C	25.4652	28.8889
Os11g0572700	CMN268C	49.1468	36.5482
Os11g0572900	CMH246C	18.0124	2.03938
Os11g0573000	CMR384C	55.1724	10.0692
Os11g0577300	CMH246C	23.7179	2.60197
Os11g0577350	CMH246C	14.2857	0.843882
Os11g0579800	CMI184C	36.7347	36.7347
Os11g0579900	CMR037C	19.9732	16.3736
Os11g0581900	CMD017C	25.5814	24.2647
Os11g0582300	CMI197C	7.65492	18.9189
Os11g0582300	CMQ054C	13.6087	17.5549
Os11g0582300	CMT261C	13.2442	20.1479
Os11g0586900	CMF015C	33.1522	27.2321
Os11g0587500	CMK029C	20.7885	8.07799
Os11g0587600	CMD134C	0.902256	0.787402
Os11g0591100	CMS308C	60.3774	61.5385
Os11g0591200	CMD118C	53.0093	41.7122
Os11g0591550	CMB034C	29.7778	9.54416
Os11g0592350	CMV140C	44.2623	62.7907
Os11g0592700	CMT373C	33.6957	32.1799
Os11g0592800	CMK038C	38.6667	38.3471
Os11g0594200	CMM029C	44.5833	35.4305
Os11g0598700	CMM044C	62.8713	29.8824
Os11g0599500	CMT173C	47.512	47.2089
Os11g0600900	CMQ359C	38.326	21.1165
Os11g0602300	CMT630C	12.4204	18.75
Os11g0603200	CMI117C	34.9275	26.1388
Os11g0606300	CMC064C	58.8235	12.2324
Os11g0610900	CMK097C	46.7584	43.5897
Os11g0612950	CMR255C	22.5	5.38922
Os11g0615000	CMN061C	49.3023	11.2288
Os11g0615250	CMS462C	27.9279	5.79439
Os11g0615700	CMQ225C	66.6667	47.1642
Os11g0615800	CMR053C	60.177	40.396
Os11g0615800	CMT565C	52.5074	43.7346
Os11g0620000	CMB077C	33.908	33.1461
Os11g0620400	CMK066C	16.2614	19.7782
Os11g0622800	CMQ301C	40.9605	39.8352
Os11g0623601	CMQ191C	32.9412	5.80913
Os11g0629200	CMQ086C	23.6842	21.8845
Os11g0629300	CMG008C	20.9091	12.6374
Os11g0634800	CMB151C	35.3535	43.0328
Os11g0638000	CMC059C	36.076	17.0659
Os11g0642800	CMF043C	27.2222	25.3012
Os11g0644800	CMC034C	31.8376	32.1814
Os11g0644800	CMT533C	31.6239	18.7342
Os11g0652900	CMP126C	32.2275	24.7273
Os11g0654400	CMP126C	32.5843	31.6364
Os11g0657100	CMH024C	48.7981	47.6526
Os11g0658900	CMH156C	8.78049	3.29068
Os11g0660500	CMQ113C	35.7143	35.503
Os11g0661400	CMO019C	36.5145	20.7547
Os11g0667400	CMH074C	22.9358	3.07125
Os11g0670700	CMO296C	30.9524	27.0833
Os11g0672400	CMT097C	22.2844	17.1552
Os11g0676650	CMG169C	35	22.5806
Os11g0693800	CMB118C	45.7692	26.4444
Os11g0696200	CMB118C	54.3735	51.1111
Os11g0706100	CMM140C	30.7087	21.1957
Os11g0707600	CMM277C	43.609	39.726
Os11g0708400	CMN032C	25	16.7095
Os11g0708400	CMS019C	25.3846	16.9666
Os11g0708500	CMP070C	62.5344	70.0617
Os11g0708600	CMA093C	39.9618	13.0381
Os12g0101000	CMM152C	5.36673	10.0671
Os12g0101800	CMT328C	26.1976	36.7647
Os12g0102100	CMM100C	27.7487	15.4519
Os12g0102100	CMS221C	26.7016	14.8688
Os12g0102400	CMM335C	7.83956	13.0303
Os12g0103000	CMP064C	12.3123	22.5275
Os12g0104766	CMF103C	41.5225	13.905
Os12g0104800	CMF103C	17.2131	1.21669
Os12g0105200	CMB048C	32.9167	33.617
Os12g0105500	CMR252C	30.6273	18.4444
Os12g0105700	CMO061C	23.0326	22.1811
Os12g0105950	CMI034C	40.2655	16.7279
Os12g0105975	CMI034C	31.2	10.7537
Os12g0106000	CMP227C	36.0784	33.8235
Os12g0106600	CMN115C	27.4545	20.9722
Os12g0107500	CMT251C	37.3913	37.069
Os12g0108600	CMG203C	21.5385	14.497
Os12g0109000	CMO003C	46.6667	7.92453
Os12g0110000	CMH109C	34.4371	26.7123
Os12g0112500	CMT465C	20.2952	10.3383
Os12g0114100	CMR183C	31.0178	17.0364
Os12g0114200	CMK272C	16.9863	7.52884
Os12g0115900	CMK187C	46.7249	40.8397
Os12g0118400	CMT274C	19.6597	23.5294
Os12g0120200	CMC141C	16.8	13.125
Os12g0120400	CMC141C	38.3333	28.75
Os12g0121300	CMS052C	45.283	43.4389
Os12g0121400	CMI044C	20.8333	14.2857
Os12g0124200	CMP007C	69.7987	73.7589
Os12g0124700	CMP303C	23.6755	21.5361
Os12g0125300	CMK144C	11.8971	3.7871
Os12g0125400	CMN129C	27.0833	10.1562
Os12g0126200	CML334C	20	20.5788
Os12g0127900	CMS057C	28.7313	25.7525
Os12g0128600	CMI216C	41.0256	34.7826
Os12g0131100	CMK166C	55.625	22.8792
Os12g0131150	CMK166C	43.9024	4.62725
Os12g0131200	CMF075C	22.9474	30.1105
Os12g0132200	CMO207C	42.4125	17.0846
Os12g0132300	CMK219C	32.7869	51.7241
Os12g0132400	CMB073C	30.0654	9.68421
Os12g0133050	CMQ445C	39.375	39.0093
Os12g0133700	CML124C	8.98876	31.068
Os12g0134000	CMA068C	47.2527	36.5439
Os12g0135900	CMI055C	42.1384	27.459
Os12g0136100	CMK248C	22.1963	24.5478
Os12g0136900	CMQ379C	33.8787	29.4561
Os12g0137200	CML227C	35.8314	33.4792
Os12g0138900	CMQ337C	42.8346	41.6539
Os12g0139500	CMR232C	29.9559	32.2275
Os12g0139600	CMD093C	42.7101	44.7842
Os12g0141100	CME153C	17.603	18.3833
