Gene stable ID	Oryza nivara gene stable ID	%id. target Oryza nivara gene identical to query gene	%id. query gene identical to target Oryza nivara gene
Os09g0487200	ONIVA09G15200	99.4872	99.4872
Os09g0487500	ONIVA08G17540	100	100
Os09g0487600	ONIVA08G17530	98.6871	99.7788
Os09g0487700	ONIVA08G17520	91.8301	60.1713
Os09g0487900	ONIVA08G17500	99.2519	99.5
Os09g0488000	ONIVA08G17490	97.5758	96.4072
Os09g0488600	ONIVA08G17480	99.5614	99.5614
Os09g0488700	ONIVA08G17470	94.2529	67.4897
Os09g0488800	ONIVA08G17460	99.3464	99.3464
Os09g0489200	ONIVA08G17450	88.3495	92.3858
Os09g0489500	ONIVA08G17430	99.8088	99.8088
Os09g0490200	ONIVA08G17420	99.509	99.509
Os09g0490400	ONIVA08G17410	98.7854	94.3907
Os09g0491100	ONIVA09G15380	99	99
Os09g0491532	ONIVA09G15400	100	80.75
Os09g0491596	ONIVA09G15420	97.7778	97.7778
Os09g0491612	ONIVA09G15430	100	100
Os09g0491660	ONIVA09G15440	90.3382	28.9922
Os09g0491676	ONIVA09G15450	99.455	99.455
Os09g0491692	ONIVA09G15470	89.7436	84
Os09g0491708	ONIVA09G15480	99.4429	99.7207
Os09g0491740	ONIVA09G15490	98.153	90.0726
Os09g0491756	ONIVA09G15510	100	100
Os09g0491772	ONIVA09G15520	99.4152	97.4212
Os09g0491788	ONIVA09G15530	92.1283	25.1793
Os09g0491852	ONIVA09G15550	94.2363	38.1119
Os09g0491868	ONIVA09G15540	16.6667	37.9747
Os09g0492700	ONIVA09G15560	89.0625	99.8055
Os09g0492800	ONIVA09G15570	94.6667	100
Os09g0492900	ONIVA09G15580	98.9071	46.2916
Os09g0493000	ONIVA09G15580	98.0099	50.3836
Os09g0493400	ONIVA09G15590	99.811	99.811
Os09g0493500	ONIVA09G15600	92.8962	51.7504
Os09g0493700	ONIVA09G15620	98.7179	98.7179
Os09g0493800	ONIVA09G15630	93.4177	91.791
Os09g0494200	ONIVA09G15640	100	100
Os09g0494300	ONIVA09G15650	99.6825	99.6825
Os09g0494500	ONIVA11G08300	35.1648	15.311
Os09g0494600	ONIVA09G15670	100	100
Os09g0495000	ONIVA09G15680	57.3585	46.0606
Os09g0495100	ONIVA12G00700	49.1228	22.1053
Os09g0495200	ONIVA09G15690	92.5466	94.0063
Os09g0495300	ONIVA09G15700	53.3333	51.0638
Os09g0495500	ONIVA09G15710	36.6667	36.8715
Os09g0497000	ONIVA09G15740	99.2327	99.2327
Os09g0497100	ONIVA09G15750	95.8502	99.4748
Os09g0497400	ONIVA09G15760	100	100
Os09g0497500	ONIVA09G15770	99.4269	99.1429
Os09g0497600	ONIVA09G15780	98.7342	34.5133
Os09g0497700	ONIVA09G15790	90.583	77.6923
Os09g0497900	ONIVA09G15800	98.0114	96.3687
Os09g0498100	ONIVA09G15810	100	100
Os09g0498500	ONIVA09G15830	88.4615	93.6387
Os09g0498600	ONIVA09G15840	92.2078	99.6491
Os09g0498700	ONIVA05G21110	35.4545	21.4286
Os09g0498800	ONIVA09G15860	92	99.7449
Os09g0499000	ONIVA09G15870	100	100
Os09g0499300	ONIVA09G15880	99.1803	99.1803
Os09g0499400	ONIVA09G15900	99.3266	99.3266
Os09g0499500	ONIVA09G15910	99.2481	18.6178
Os09g0500200	ONIVA09G16470	100	100
Os09g0500300	ONIVA09G16480	85.6144	42.5944
Os09g0500900	ONIVA09G16490	99.2386	99.4911
Os09g0501100	ONIVA09G16510	89.6907	57.489
Os09g0501600	ONIVA09G16520	99.7268	99.7268
Os09g0501700	ONIVA09G16530	81.1765	52.8736
Os09g0502100	ONIVA09G16540	99.0132	93.4783
Os09g0502200	ONIVA09G16550	99.1667	99.5816
Os09g0502500	ONIVA09G16570	99.4118	99.4118
Os09g0502600	ONIVA09G16580	99.2278	98.0916
Os09g0502900	ONIVA09G16590	88.6148	42.8048
Os09g0503100	ONIVA09G16610	99.711	96.9101
Os09g0503400	ONIVA09G16620	99.8174	99.8174
Os09g0503700	ONIVA09G16630	99.5868	48.3936
Os09g0504000	ONIVA09G16640	100	100
Os09g0504400	ONIVA09G16650	93.7743	99.5868
Os09g0504700	ONIVA09G16660	94.7644	62.4138
Os09g0504800	ONIVA09G16670	99.2857	99.2857
Os09g0504900	ONIVA09G16680	85.9485	97.6064
Os09g0505000	ONIVA09G16690	93.4579	93.0233
Os09g0505100	ONIVA09G16700	99.8104	99.7159
Os09g0505200	ONIVA09G16710	96.4179	90.2235
Os09g0505300	ONIVA09G16720	100	78.187
Os09g0505400	ONIVA09G16730	31.6425	31.8735
Os09g0505600	ONIVA09G16740	100	80.0725
Os09g0505700	ONIVA09G16750	100	100
Os09g0505800	ONIVA09G16760	99.5968	99.3964
Os09g0505900	ONIVA09G16770	66.208	73.3898
Os09g0506000	ONIVA09G16780	99.8413	99.8413
Os09g0506450	ONIVA09G16800	100	52.4851
Os09g0506700	ONIVA09G16820	70.2899	83.9827
Os09g0506800	ONIVA09G16840	86.2295	85.1133
Os09g0506900	ONIVA09G16850	42.7653	91.0959
Os09g0507100	ONIVA09G16860	90.4661	99.7664
Os09g0507200	ONIVA09G16870	75	97.3822
Os09g0507300	ONIVA09G16880	96.5157	100
Os09g0507400	ONIVA09G16900	87.0968	84.375
Os09g0507600	ONIVA09G16920	99.5261	99.5261
Os09g0507800	ONIVA09G16930	100	100
Os09g0508200	ONIVA09G16950	98.855	100
Os09g0508300	ONIVA09G16970	99.7732	99.7732
Os09g0508500	ONIVA09G16980	50.2475	56.8627
Os09g0508900	ONIVA09G16990	100	85.2113
Os09g0509000	ONIVA09G17000	99.2424	98.9924
Os09g0509100	ONIVA09G17010	97.5708	98.3673
Os09g0509200	ONIVA09G17020	99.4681	99.4681
Os09g0509300	ONIVA09G17030	99.5215	99.5215
Os09g0509400	ONIVA09G17040	96.4912	99.5822
Os09g0509500	ONIVA09G17050	95.2229	45.0301
Os09g0509700	ONIVA09G17070	97.9118	91.342
Os09g0510500	ONIVA09G17110	97.1631	92.5676
Os09g0510700	ONIVA09G17120	99.8804	99.8804
Os09g0511000	ONIVA01G10460	98.7616	49.766
Os09g0511200	ONIVA01G10450	84.8485	99.4924
Os09g0511300	ONIVA01G10440	83.7104	99.4624
Os09g0511500	ONIVA01G10430	96.0396	94.1748
Os09g0511600	ONIVA01G10420	95.4111	95.9615
Os09g0511700	ONIVA01G10410	94.5256	49.4275
Os09g0512000	ONIVA01G10400	86.2661	85.7143
Os09g0512700	ONIVA09G17160	98.7805	98.7805
Os09g0512800	ONIVA09G17170	90.8602	66.0156
Os09g0512900	ONIVA09G17180	99.0291	99.0291
Os09g0513000	ONIVA09G17190	99.696	99.696
Os09g0513100	ONIVA09G17200	99.2	52.6539
Os09g0513200	ONIVA09G17210	90.8046	75.4177
Os09g0513500	ONIVA09G17230	100	36.2007
Os09g0513600	ONIVA09G17240	100	67.59
Os09g0513700	ONIVA09G17250	54.1333	50.4975
Os09g0513800	ONIVA09G17260	86.3971	84.0787
Os09g0513900	ONIVA09G17270	68.8525	57.931
Os09g0514100	ONIVA09G17280	99.1786	98.3707
Os09g0514200	ONIVA09G17290	98.9601	87.7112
Os09g0514300	ONIVA09G17300	98.1818	61.7849
Os09g0514500	ONIVA09G17310	82.8194	59.7774
Os09g0514600	ONIVA09G17320	100	100
Os09g0514700	ONIVA09G17330	99.6226	87.1287
Os09g0514900	ONIVA09G17340	100	99.8423
Os09g0515100	ONIVA09G17350	99.4157	96.5154
Os09g0515200	ONIVA09G17360	98.8281	100
Os09g0515300	ONIVA09G17370	88.1579	38.7283
Os09g0515400	ONIVA09G17380	97.6077	89.4737
Os09g0515500	ONIVA09G17390	99.7207	99.7207
Os09g0515550	ONIVA09G17400	88.172	98.7952
Os09g0515800	ONIVA09G17410	99.3243	100
Os09g0516200	ONIVA09G17450	98.6842	100
Os09g0516300	ONIVA09G17460	98.4444	98.7737
Os09g0516500	ONIVA09G17490	100	100
Os09g0516600	ONIVA09G17500	100	100
Os09g0516700	ONIVA09G17510	95.0324	55.7668
Os09g0516800	ONIVA09G17520	99.4083	99.4083
Os09g0516900	ONIVA09G17540	100	100
Os09g0517000	ONIVA09G17560	99.1667	99.1667
Os09g0517200	ONIVA09G17570	99.0654	48.9985
Os09g0517600	ONIVA09G17590	99.7462	99.7462
Os09g0517700	ONIVA09G17600	100	100
Os09g0517800	ONIVA09G17610	98.2843	76.5267
Os09g0517900	ONIVA09G17630	99.5851	99.5851
Os09g0518000	ONIVA09G17640	99.6	48.3495
Os09g0518266	ONIVA09G17650	56.2667	89.7872
Os09g0518500	ONIVA09G17660	99.8221	99.8221
Os09g0518600	ONIVA09G17670	99.1018	91.4365
Os09g0518700	ONIVA09G17680	96.8921	99.6241
Os09g0518750	ONIVA09G17690	69.7531	98.2609
Os09g0518900	ONIVA09G17710	99.7093	99.4203
Os09g0519100	ONIVA09G17720	99.6212	92.6056
Os09g0520100	ONIVA09G17740	100	57.4561
Os09g0520200	ONIVA09G17750	98.5507	99.2701
Os09g0520300	ONIVA09G17760	99.5575	99.5575
Os09g0520400	ONIVA09G17770	98.2063	99.3197
Os09g0520500	ONIVA09G17780	85.3448	41.7722
Os09g0520600	ONIVA09G17790	86.783	85.7143
Os09g0520700	ONIVA09G17800	99.1379	99.1379
Os09g0520800	ONIVA09G17810	99.5951	99.5951
Os09g0521100	ONIVA09G17820	97.4943	87.885
Os09g0521300	ONIVA09G17830	99.7375	99.7375
Os09g0521400	ONIVA09G17840	99.1597	99.1597
Os09g0521500	ONIVA09G17850	100	100
Os09g0521800	ONIVA09G17860	90	96.4286
Os09g0521900	ONIVA09G17870	99.2051	99.0476
Os09g0522100	ONIVA09G17890	98.7805	98.7805
Os09g0522200	ONIVA09G17900	100	100
Os09g0522800	ONIVA09G17930	98.773	98.773
Os09g0524300	ONIVA09G17980	99.6303	99.0809
Os09g0524800	ONIVA09G18000	99.7006	98.8131
Os09g0525200	ONIVA09G18010	99.6296	99.6296
Os09g0525300	ONIVA09G18020	95.3737	97.1014
Os09g0525400	ONIVA09G18030	52.2989	85.0467
Os09g0525500	ONIVA09G18060	98.9474	98.9474
Os09g0525600	ONIVA09G18070	96.5009	89.8799
Os09g0525700	ONIVA09G18080	97.5556	70.3526
Os09g0525900	ONIVA09G18090	100	100
Os09g0526000	ONIVA09G18100	92.8571	30.5882
Os09g0526300	ONIVA09G18120	99.2366	14.9425
Os09g0526500	ONIVA09G18140	100	100
Os09g0526600	ONIVA09G18150	91.63	93.6937
Os09g0526700	ONIVA09G18160	96.2467	91.1168
Os09g0526800	ONIVA09G18170	100	100
Os09g0527100	ONIVA09G18190	55.0336	30.1471
Os09g0527500	ONIVA09G18200	98.7234	98.7234
Os09g0527600	ONIVA09G18210	97.4895	99.1489
Os09g0527700	ONIVA09G18220	100	96.5517
Os09g0527900	ONIVA09G18230	100	100
Os09g0528000	ONIVA09G18240	96.0557	97.7568
Os09g0528100	ONIVA09G18250	100	100
Os09g0528200	ONIVA09G18260	80.3213	99.5025
Os09g0528300	ONIVA09G18270	100	100
Os09g0528800	ONIVA09G18290	99.8273	99.8273
Os09g0529100	ONIVA09G18300	97.7695	78.2738
Os09g0529300	ONIVA09G18320	70.2614	15.774
Os09g0529400	ONIVA11G22480	62.5337	18.56
Os09g0529900	ONIVA09G18330	97.7011	64.3939
Os09g0530200	ONIVA09G18350	99.2233	91.9065
Os09g0530350	ONIVA08G25730	37.4384	28.3582
Os09g0530500	ONIVA09G18360	99.7748	24.3808
Os09g0530700	ONIVA09G18370	77.561	90.3409
Os09g0531100	ONIVA09G18390	100	97.0501
Os09g0531200	ONIVA09G18400	91.3313	88.8554
Os09g0531600	ONIVA09G18410	100	100
Os09g0531701	ONIVA09G18430	98.3696	42.4385
Os09g0532000	ONIVA09G18440	98.5401	98.5401
Os09g0532200	ONIVA09G18450	100	99.5434
Os09g0532400	ONIVA09G18470	99.0369	99.0369
Os09g0532700	ONIVA09G18480	90.0719	81.1933
Os09g0533100	ONIVA09G18520	96.5563	81.5436
Os09g0533200	ONIVA09G18530	95.0954	99.7143
Os09g0533300	ONIVA09G18540	99.7487	99.7487
Os09g0533400	ONIVA09G18550	100	33.7104
Os09g0533600	ONIVA09G18570	100	100
Os09g0533800	ONIVA09G18590	51.3661	76.4228
Os09g0533900	ONIVA09G18600	99.6212	99.6212
Os09g0534000	ONIVA09G18610	95.186	77.6786
Os09g0534200	ONIVA09G18620	100	100
Os09g0534800	ONIVA09G18710	100	100
Os09g0535000	ONIVA09G18720	99.6711	99.6711
Os09g0535100	ONIVA09G18730	95.3846	100
Os09g0535200	ONIVA09G02740	39.2567	55.7756
Os09g0535200	ONIVA09G18740	0	0
Os09g0535200	ONIVA09G18750	76.3066	95.0796
Os09g0535300	ONIVA09G18760	92.4925	100
Os09g0535400	ONIVA09G18770	99.5338	98.8426
Os09g0535500	ONIVA09G18780	82.4885	99.4444
Os09g0536000	ONIVA09G18800	99.1922	50.8699
Os09g0536200	ONIVA09G18810	93.7402	99.5017
Os09g0536300	ONIVA09G18820	99.6016	75.7576
Os09g0536400	ONIVA09G18830	99.0385	99.0385
Os09g0536700	ONIVA09G18840	97.6449	99.6303
Os09g0537100	ONIVA09G18930	97.931	87.6543
Os09g0537200	ONIVA09G18940	97.9522	99.6528
Os09g0537600	ONIVA09G18970	90.2326	100
Os09g0537700	ONIVA09G18980	99.6032	99.6032
Os09g0538000	ONIVA09G19000	99.6139	99.6139
Os09g0538200	ONIVA09G19010	100	100
Os09g0538450	ONIVA09G19030	78.8991	83.4951
Os09g0538500	ONIVA09G19040	99.6116	93.2727
Os09g0538600	ONIVA09G19050	30.9859	9.3617
Os09g0538700	ONIVA09G19060	96.3247	99.8413
Os09g0538800	ONIVA09G19070	100	100
Os09g0539000	ONIVA09G19090	90.5556	100
Os09g0539100	ONIVA09G19100	99.7743	99.7743
Os09g0539200	ONIVA09G19110	97.9821	52.148
Os09g0539400	ONIVA09G19120	98.3254	99.2754
Os09g0539500	ONIVA09G19130	100	100
Os09g0539700	ONIVA09G19140	98.5714	98.1043
Os09g0539800	ONIVA09G19150	100	51.7986
Os09g0540300	ONIVA09G19170	94.4882	76.2712
Os09g0540400	ONIVA09G19180	99.4536	94.7917
Os09g0540500	ONIVA09G19190	99.5169	99.5169
Os09g0540600	ONIVA09G19200	98.2927	97.5787
Os09g0540800	ONIVA09G19210	95.3846	95.8763
Os09g0540900	ONIVA09G19220	61.5842	54.1812
Os09g0541000	ONIVA09G19230	100	100
Os09g0541100	ONIVA09G19240	99.1031	99.1031
Os09g0541300	ONIVA09G19260	100	100
Os09g0541500	ONIVA09G19280	100	43.865
Os09g0541700	ONIVA09G19290	100	100
Os09g0541900	ONIVA09G19300	98.1519	98.1519
Os09g0542100	ONIVA09G19310	89.7959	47.8261
Os09g0542200	ONIVA09G19320	99.5781	99.5781
Os09g0542500	ONIVA09G19330	99.635	75.6233
Os09g0542600	ONIVA09G19340	83.871	98.3784
Os09g0542800	ONIVA09G19360	99.4475	99.2647
Os09g0542900	ONIVA09G19370	99.2126	100
Os09g0543100	ONIVA09G19390	96.9555	98.4542
Os09g0543400	ONIVA09G19410	96.4953	99.7585
Os09g0543900	ONIVA09G19430	100	100
Os09g0544000	ONIVA09G19440	100	100
Os09g0544300	ONIVA09G19450	99.3366	99.5017
Os09g0544400	ONIVA09G19460	82.7386	58.9389
Os09g0544700	ONIVA09G19480	91.3858	98.7854
Os09g0544800	ONIVA09G19490	99.8217	99.8217
Os09g0544900	ONIVA09G19500	91.746	96.0133
Os09g0545000	ONIVA09G19520	99.5163	96.8235
Os09g0545700	ONIVA09G19590	90.0709	17.1622
Os09g0546700	ONIVA09G19620	99.3056	99.3056
Os09g0547100	ONIVA09G19660	100	100
Os09g0547200	ONIVA09G19670	98.9496	98.3299
Os09g0547300	ONIVA09G19680	99.2383	99.6721
Os09g0547500	ONIVA09G19690	99.5595	85.283
Os09g0547800	ONIVA09G19700	99.5025	63.6943
Os09g0547900	ONIVA09G19710	84.9716	81.7273
Os09g0548200	ONIVA09G19730	99.1957	99.1957
Os09g0548300	ONIVA09G19740	92.8943	94.2003
Os09g0548400	ONIVA09G19750	87.8613	94.6058
Os09g0548600	ONIVA09G19760	99.422	98.8506
Os09g0548700	ONIVA09G19770	98.8636	96.1326
Os09g0549300	ONIVA09G19830	98.1025	97.3635
Os09g0549400	ONIVA09G19840	98.1176	92.053
Os09g0549450	ONIVA09G19860	97.981	98.5663
Os09g0549500	ONIVA09G19880	93.4783	98.4733
Os09g0549600	ONIVA09G19890	96.1538	98.0392
Os09g0549700	ONIVA09G19900	98.3607	98.3607
Os09g0550000	ONIVA09G19920	98.5891	98.938
Os09g0550300	ONIVA09G19970	97.7496	40.9064
Os09g0551300	ONIVA09G19990	98.1402	86.1809
Os09g0551400	ONIVA09G20010	90.8115	95.125
Os09g0551500	ONIVA09G20020	94.5388	97.0112
Os09g0551600	ONIVA09G20030	98.4252	59.2417
Os09g0551800	ONIVA09G20040	96.6882	83.5894
Os09g0551900	ONIVA09G20050	88.9286	19.9519
Os09g0552300	ONIVA09G20070	99.5249	99.5249
Os09g0552600	ONIVA09G20090	98.5876	98.5876
Os09g0552800	ONIVA09G20110	98.9071	98.9071
Os09g0553200	ONIVA09G20150	95.9488	99.5575
Os09g0553300	ONIVA09G20160	100	68.1481
Os09g0553600	ONIVA09G20180	97.3046	96.5241
Os09g0553700	ONIVA09G20190	99.3031	99.3031
Os09g0553800	ONIVA09G20200	100	56.1538
Os09g0553900	ONIVA09G20210	99.6602	99.6602
Os09g0554000	ONIVA09G20220	98.3516	55.418
Os09g0554200	ONIVA09G20240	100	100
Os09g0555100	ONIVA09G20270	97.6359	99.2788
Os09g0555150	ONIVA09G20280	98.4416	97.6804
Os09g0555200	ONIVA09G20290	73.2704	16.6429
Os09g0555300	ONIVA09G20300	97.6027	97.6027
Os09g0555500	ONIVA09G20310	94.802	73.3717
Os09g0555600	ONIVA09G20330	97.027	94.4737
Os09g0555700	ONIVA09G20340	99.2523	98.8827
Os09g0555800	ONIVA09G20360	99.8267	99.8267
Os09g0556000	ONIVA09G20380	87.4251	100
Os09g0556200	ONIVA09G20400	98.5423	99.8523
Os09g0556400	ONIVA09G20410	95.2941	55.7659
Os09g0556500	ONIVA09G20420	99.8242	99.8242
Os09g0556700	ONIVA09G20430	97.3435	28.1404
Os09g0556800	ONIVA09G20440	100	100
Os09g0557400	ONIVA09G20470	99.1071	93.6709
Os09g0557500	ONIVA09G20480	99.4845	99.4845
Os09g0557700	ONIVA09G20490	98.2063	98.6487
Os09g0557800	ONIVA09G20500	99.7899	73.5294
Os09g0557900	ONIVA09G20510	100	100
Os09g0558000	ONIVA09G20520	99.4318	96.6851
Os09g0558100	ONIVA09G20530	100	100
Os09g0558200	ONIVA09G20540	94.9405	94.1003
Os09g0558300	ONIVA09G20550	100	100
Os09g0558600	ONIVA09G20560	89.1626	39.824
Os09g0558900	ONIVA09G20580	99.1597	96.0651
Os09g0559100	ONIVA09G20590	92.3858	16.2936
Os09g0559200	ONIVA09G20600	99.0544	93.9462
Os09g0559500	ONIVA07G03930	68.9427	64.9378
Os09g0559600	ONIVA09G20610	95.098	51.0526
Os09g0559800	ONIVA09G20640	98.5714	97.5758
Os09g0559900	ONIVA09G20650	70.365	89.9254
Os09g0560000	ONIVA09G20660	98.9196	98.9196
Os09g0560100	ONIVA09G20670	90.5229	89.3548
Os09g0560300	ONIVA09G20680	100	100
Os09g0560400	ONIVA09G20690	100	100
Os09g0560450	ONIVA09G20700	98.1693	98.1693
Os09g0560700	ONIVA09G20710	97.8395	97.2393
Os09g0560800	ONIVA09G20720	97.1787	96.875
Os09g0560850	ONIVA09G20730	86.747	96.1832
Os09g0560900	ONIVA09G20740	91.831	90.3047
Os09g0561500	ONIVA09G20750	88.3483	86.9018
Os09g0562400	ONIVA09G20800	98.366	37.625
Os09g0562600	ONIVA09G20810	99.1272	99.1272
Os09g0562750	ONIVA09G20830	91.458	97.7953
Os09g0563200	ONIVA03G25810	99.6217	99.6217
Os09g0563250	ONIVA03G25820	96.2857	99.7041
Os09g0563300	ONIVA03G25830	98.2877	52.952
Os09g0563700	ONIVA03G25860	99.4366	99.4366
Os09g0563800	ONIVA03G25870	99.2974	87.0637
Os09g0563950	ONIVA03G25880	99.0361	99.0361
Os09g0564000	ONIVA03G25890	97.1731	75.7576
Os09g0564200	ONIVA03G25900	92.1739	59.2179
Os09g0564600	ONIVA03G25910	39.0374	64.3172
Os09g0564700	ONIVA03G25920	59.8802	62.3053
Os09g0565000	ONIVA03G25930	59.727	48.0769
Os09g0565200	ONIVA03G00840	96.5839	35.8708
Os09g0565300	ONIVA03G00830	79.1667	18.4915
Os09g0565350	ONIVA03G00830	0.677201	0.729927
Os09g0565400	ONIVA03G00820	100	100
Os09g0565450	ONIVA03G00810	93.6027	14.3225
Os09g0565500	ONIVA03G00810	99.689	33.0242
Os09g0566050	ONIVA03G00770	84.7666	68.0473
Os09g0566050	ONIVA03G00790	79.3612	24.9036
Os09g0566075	ONIVA03G00800	72.5926	76.9633
Os09g0566100	ONIVA03G00760	98.2226	99.8099
Os09g0566550	ONIVA03G00750	94.9401	59.7152
Os09g0566600	ONIVA03G00740	92.5926	80.0377
Os09g0567300	ONIVA03G00680	100	97.3154
Os09g0567366	ONIVA03G00670	68.0519	63.9024
Os09g0567400	ONIVA03G00660	100	100
Os09g0567500	ONIVA03G00650	99.2079	100
Os09g0567700	ONIVA03G00640	99.4872	99.4872
Os09g0567800	ONIVA03G00630	97.6	31.9372
Os09g0567900	ONIVA03G00620	89.911	96.4968
Os09g0568000	ONIVA03G00600	95.6044	88.4146
Os09g0568200	ONIVA03G00570	99.2857	83.2335
Os09g0568600	ONIVA03G00550	85.9813	42.9907
Os09g0568700	ONIVA03G00540	100	100
Os09g0568800	ONIVA03G00530	100	100
Os09g0568900	ONIVA03G00520	98.7805	65.8537
Os09g0569100	ONIVA03G00500	99.4778	99.7382
Os09g0569200	ONIVA03G00490	100	76.4706
Os09g0569400	ONIVA03G00480	99.458	79.3513
Os09g0569450	ONIVA03G00470	97.8022	39.5556
Os09g0569700	ONIVA03G00430	34.1085	22.335
Os09g0569800	ONIVA03G00420	99.4173	99.4173
Os09g0570000	ONIVA03G00400	95.2778	24.7832
Os09g0570200	ONIVA03G00390	99.6317	99.6317
Os09g0570300	ONIVA03G00380	99.3671	99.6825
Os09g0570400	ONIVA03G00370	100	100
Os09g0570500	ONIVA03G00360	81.8182	56.079
Os09g0570600	ONIVA01G39460	59.0323	35.0575
Os09g0570800	ONIVA01G39450	99.7326	98.6772
Os09g0570900	ONIVA01G39440	99.7658	99.7658
Os09g0571000	ONIVA01G39430	98.3333	90.0763
Os09g0571100	ONIVA01G39420	99.5098	99.5098
Os09g0571200	ONIVA01G39410	100	100
Os09g0571500	ONIVA01G39400	98.0695	90.7143
Os09g0571700	ONIVA01G39370	99.2366	99.2366
Os09g0572000	ONIVA09G20840	89.0756	99.5305
Os09g0572100	ONIVA09G20850	100	100
Os09g0572200	ONIVA09G20860	100	100
Os09g0572400	ONIVA09G20880	99.6522	99.6522
Os09g0572500	ONIVA09G20900	60.6285	61.7702
Os09g0572550	ONIVA09G20910	79.5918	47.9115
Os09g0572700	ONIVA09G20920	99.4186	99.4186
Os09g0572900	ONIVA09G20930	100	74.1706
Os09g0573000	ONIVA09G20940	99.6396	96.5096
Os09g0573100	ONIVA09G20960	82.4324	76.569
Os09g0573200	ONIVA09G20970	99.6753	97.3059
Os10g0100300	ONIVA10G00050	91.9517	98.7041
Os10g0100500	ONIVA10G00060	96.7941	99.6193
Os10g0100700	ONIVA10G00080	100	100
Os10g0101000	ONIVA10G00090	99.139	98.533
Os10g0101100	ONIVA10G00100	96.9565	89.5582
Os10g0101200	ONIVA10G00110	97.4576	97.8723
Os10g0102400	ONIVA10G00310	98.7261	88.0682
Os10g0103800	ONIVA10G00420	99.435	99.435
Os10g0104300	ONIVA10G00570	74.0061	80.9365
Os10g0104500	ONIVA10G00580	93.125	99.5546
Os10g0104800	ONIVA10G00590	99.8239	98.7805
Os10g0104900	ONIVA10G00600	93.9361	99.5327
Os10g0105400	ONIVA10G00620	99.6324	69.1327
Os10g0105700	ONIVA10G00630	98.4615	82.227
Os10g0105850	ONIVA10G00640	98.1651	68.8841
Os10g0105900	ONIVA10G00650	95.3271	64.4211
Os10g0105933	ONIVA12G11440	43.609	27.3585
Os10g0106600	ONIVA10G00690	88.0435	71.5548
Os10g0107600	ONIVA06G17560	45.6954	25.9398
Os10g0108700	ONIVA01G21310	58.9862	72.5212
Os10g0108800	ONIVA01G21300	99.3289	99.3289
Os10g0109700	ONIVA03G14460	27.6158	58.3333
Os10g0109900	ONIVA10G00770	100	98.4429
Os10g0110250	ONIVA10G00810	98.2609	87.5969
Os10g0110950	ONIVA10G00860	24.8649	29.8701
Os10g0111300	ONIVA10G00830	99.4083	86.8966
Os10g0111400	ONIVA10G00850	98.7788	98.7788
Os10g0111700	ONIVA10G00870	99.3007	94.9833
Os10g0112100	ONIVA10G00940	98.3871	93.8462
Os10g0112500	ONIVA10G00950	94.4245	94.5946
Os10g0112600	ONIVA10G00960	98.6325	75.8213
Os10g0112700	ONIVA10G00990	99.1582	88.9728
Os10g0113000	ONIVA10G01000	98.7539	98.7539
Os10g0113050	ONIVA10G01010	65.4321	87.3626
Os10g0113100	ONIVA10G01020	54.6584	95.1351
Os10g0113900	ONIVA10G01040	96.3636	96.6565
Os10g0114300	ONIVA10G01060	99.4152	99.4152
Os10g0114400	ONIVA10G01070	99.6396	99.6396
Os10g0114500	ONIVA10G01080	94.4282	38.8889
Os10g0115200	ONIVA10G01080	94.4282	38.8889
Os10g0115500	ONIVA10G01090	52.7697	77.3504
Os10g0115600	ONIVA10G01150	98.0562	98.0562
Os10g0116000	ONIVA10G01170	99.4618	99.4618
Os10g0116200	ONIVA10G01180	94.8925	56.8438
Os10g0116800	ONIVA10G01220	88.0597	98.6622
Os10g0116900	ONIVA10G01230	99.8319	99.8319
Os10g0117000	ONIVA10G01240	89.5522	35.3982
Os10g0117800	ONIVA10G01280	99.5455	52.2673
Os10g0118100	ONIVA10G01320	19.7674	7.48899
Os10g0118800	ONIVA10G01360	100	65.7778
Os10g0118900	ONIVA10G01370	100	13.4948
Os10g0119300	ONIVA10G01400	100	33.1215
Os10g0121300	ONIVA02G20160	0.510204	0.431034
Os10g0122000	ONIVA06G25640	99.5935	99.5935
Os10g0122300	ONIVA06G25650	99.7625	99.7625
Os10g0122500	ONIVA10G01460	99.0521	99.0521
Os10g0122600	ONIVA10G01470	98.3278	99.3243
Os10g0123200	ONIVA10G01480	95.8824	39.2771
Os10g0123900	ONIVA10G01520	97.8182	79.351
Os10g0124000	ONIVA10G01530	100	100
Os10g0124100	ONIVA10G01540	93.2692	84.4948
Os10g0124400	ONIVA10G01560	46.0993	29.7483
Os10g0124500	ONIVA10G01580	65.6455	70.4225
Os10g0124700	ONIVA10G01600	97.7041	39.2418
Os10g0125700	ONIVA04G26480	99.0721	95.8564
Os10g0126000	ONIVA04G26460	88.4712	90.5128
Os10g0126000	ONIVA04G26490	0	0
Os10g0126000	ONIVA04G26500	46.6165	44.9275
Os10g0126500	ONIVA04G26430	89.3013	97.1496
Os10g0126700	ONIVA04G26410	88.2086	24.7929
Os10g0127350	ONIVA01G25640	31.5412	41.3146
Os10g0127700	ONIVA04G26360	99.7131	99.7131
Os10g0128300	ONIVA04G26350	96.2199	96.8858
Os10g0128700	ONIVA04G26340	86.25	48.2517
Os10g0128900	ONIVA04G26330	96.7742	96.7742
Os10g0129200	ONIVA04G26310	88.8535	90.5844
Os10g0129732	ONIVA04G26280	77.9817	91.3979
