Gene stable ID	Arabidopsis lyrata gene stable ID	%id. target Arabidopsis lyrata gene identical to query gene	%id. query gene identical to target Arabidopsis lyrata gene
Os09g0493800	fgenesh2_kg.2__1960__AT1G76700.1	66.8354	66.3317
Os09g0494200	fgenesh1_pm.C_scaffold_3001473	62.2699	60.961
Os09g0494200	fgenesh2_kg.1__550__AT1G05850.1	61.6564	62.6168
Os09g0494300	fgenesh1_pm.C_scaffold_7002408	21.2698	43.2258
Os09g0494300	scaffold_703403.1	38.4127	43.5252
Os09g0494600	fgenesh1_pg.C_scaffold_6002092	43.609	46.9636
Os09g0494600	fgenesh2_kg.6__1025__AT5G10580.1	46.9925	50.813
Os09g0494600	fgenesh2_kg.7__1042__AT4G31330.1	48.8722	54.3933
Os09g0497000	fgenesh2_kg.3__2244__AT3G20240.1	57.8005	64.9425
Os09g0497100	fgenesh1_pg.C_scaffold_3001929	34.0081	34.8187
Os09g0497100	scaffold_701722.1	31.1741	35.8974
Os09g0497400	scaffold_603718.1	78.4861	80.0813
Os09g0497400	scaffold_64900002.1	22.3108	65.1163
Os09g0497400	scaffold_702117.1	77.2908	78.8618
Os09g0497500	Al_scaffold_0005_1112	27.7937	31.6993
Os09g0497500	fgenesh1_pg.C_scaffold_5001425	39.8281	40.7625
Os09g0497500	fgenesh1_pm.C_scaffold_3001711	39.255	44.4805
Os09g0497500	fgenesh1_pm.C_scaffold_4001189	40.6877	41.6422
Os09g0497500	fgenesh2_kg.1__3068__AT1G29080.1	39.255	39.7101
Os09g0497500	fgenesh2_kg.1__3071__AT1G29110.1	32.3782	35.0932
Os09g0497500	fgenesh2_kg.4__700__AT2G27420.1	40.9742	41.2104
Os09g0497500	fgenesh2_kg.5__820__AT3G43960.1	39.255	36.4362
Os09g0497500	scaffold_103223.1	40.6877	41.0405
Os09g0497500	scaffold_501917.1	36.9627	42.4342
Os09g0497600	scaffold_88000001.1	2.53165	1.50376
Os09g0497700	fgenesh2_kg.4__356__AT2G24420.1	46.6368	47.2727
Os09g0497700	fgenesh2_kg.7__1041__AT4G31340.2	45.2915	48.0952
Os09g0497700	fgenesh2_kg.7__1177__AT4G30090.1	21.0762	30.2251
Os09g0497700	fgenesh2_kg.8__892__AT5G50190.1	14.1256	29.5775
Os09g0497900	fgenesh1_pg.C_scaffold_4000352	46.875	51.7241
Os09g0498100	scaffold_5200003.1	75.7353	76.2963
Os09g0498100	scaffold_802253.1	75.7353	76.2963
Os09g0498300	Al_scaffold_0007_3930	21.3415	20.8333
Os09g0498300	fgenesh1_pg.C_scaffold_4002509	20.122	24.3542
Os09g0498300	scaffold_704271.1	21.6463	24.3151
Os09g0498500	fgenesh2_kg.4__374__AT2G24580.1	53.3654	53.494
Os09g0498600	fgenesh2_kg.1__4225__AT1G51580.1	37.6623	37.299
Os09g0498800	fgenesh2_kg.3__2340__AT3G21190.1	48.4706	48.8152
Os09g0498800	scaffold_104932.1	44.9412	45.1537
Os09g0499000	fgenesh2_kg.4__371__AT2G24550.1	22.0077	28.7879
Os09g0499000	fgenesh2_kg.7__1019__AT4G31510.1	22.7799	29.2079
Os09g0499000	scaffold_602594.1	17.7606	30.8725
Os09g0499400	Al_scaffold_0003_2754	42.5926	35.2368
Os09g0499400	Al_scaffold_0004_461	14.4781	31.8519
Os09g0499400	fgenesh1_pm.C_scaffold_3002200	42.7609	39.5023
Os09g0499400	fgenesh2_kg.3__2697__AT3G24780.1	42.4242	34.5205
Os09g0499400	fgenesh2_kg.6__1269__AT5G13210.1	43.9394	39.0719
Os09g0499400	fgenesh2_kg.8__475__AT5G43390.1	45.7912	41.9753
Os09g0499400	scaffold_800717.1	45.6229	41.2481
Os09g0499500	Al_scaffold_0003_2754	56.391	10.4457
Os09g0499500	Al_scaffold_0004_461	13.5338	6.66667
Os09g0499500	fgenesh1_pm.C_scaffold_3002200	60.9023	12.5972
Os09g0499500	fgenesh2_kg.3__2697__AT3G24780.1	60.1504	10.9589
Os09g0499500	fgenesh2_kg.6__1269__AT5G13210.1	61.6541	12.2754
Os09g0499500	fgenesh2_kg.8__475__AT5G43390.1	60.9023	12.5
Os09g0499500	scaffold_800717.1	60.9023	12.3288
Os09g0500200	fgenesh2_kg.7__1533__AT4G26965.1	51.1111	50
Os09g0500300	fgenesh1_pm.C_scaffold_4002114	55.045	42.9797
Os09g0500300	fgenesh2_kg.1__520__AT1G05630.1	53.6464	45.8974
Os09g0500300	fgenesh2_kg.2__787__AT1G65580.1	54.046	49.048
Os09g0500300	fgenesh2_kg.4__1166__AT2G31830.1	52.5475	45.979
Os09g0500600	fgenesh2_kg.4__1190__AT2G32000.1	71.3626	71.4451
Os09g0501100	fgenesh2_kg.3__760__AT3G07390.1	28.1787	33.6066
Os09g0501200	fgenesh1_pg.C_scaffold_8000144	81.9549	81.9549
Os09g0501200	fgenesh2_kg.7__2491__AT4G18100.1	81.9549	81.9549
Os09g0501200	scaffold_300870.1	47.3684	67.0213
Os09g0501700	fgenesh1_pg.C_scaffold_8000144	64.7059	82.7068
Os09g0501700	fgenesh2_kg.7__2491__AT4G18100.1	64.7059	82.7068
Os09g0501700	scaffold_300870.1	37.0588	67.0213
Os09g0501850	fgenesh1_pg.C_scaffold_8000855	68.8312	65.0307
Os09g0501850	scaffold_303113.1	71.4286	72.3684
Os09g0501850	scaffold_4300008.1	68.8312	65.0307
Os09g0502000	fgenesh1_pg.C_scaffold_8000144	83.4586	83.4586
Os09g0502000	fgenesh2_kg.7__2491__AT4G18100.1	83.4586	83.4586
Os09g0502000	scaffold_300870.1	48.1203	68.0851
Os09g0502200	fgenesh1_pm.C_scaffold_3000605	48.5417	50.6522
Os09g0502200	fgenesh2_kg.3__2593__AT3G23770.1	47.5	47.8992
Os09g0502200	fgenesh2_kg.7__2936__AT4G14080.1	45.4167	45.6067
Os09g0502500	Al_scaffold_0007_3860	42.9412	52.8986
Os09g0502500	fgenesh2_kg.9__70__AT4G13010.1	57.9412	59.8784
Os09g0503000	Al_scaffold_0007_3860	48.7805	28.9855
Os09g0503000	fgenesh2_kg.9__70__AT4G13010.1	52.439	26.1398
Os09g0503100	Al_scaffold_0007_3860	44.2197	55.4348
Os09g0503100	fgenesh2_kg.9__70__AT4G13010.1	56.6474	59.5745
Os09g0503400	fgenesh1_pg.C_scaffold_3001904	17.9909	43.1072
Os09g0503400	fgenesh1_pm.C_scaffold_1003199	67.032	69.18
Os09g0503400	fgenesh2_kg.1__1014__AT1G09620.1	69.6804	69.9358
Os09g0504000	scaffold_302896.1	58.2329	62.9067
Os09g0504400	fgenesh1_pg.C_scaffold_8000858	29.572	61.2903
Os09g0504400	fgenesh2_kg.8__742__AT5G48640.1	66.537	67.5889
Os09g0504400	scaffold_29300001.1	33.463	65.1515
Os09g0504400	scaffold_801172.1	64.9805	66.0079
Os09g0504700	fgenesh2_kg.8__746__AT5G48655.3	26.7016	25.1232
Os09g0504700	scaffold_300848.1	26.178	27.6243
Os09g0504800	fgenesh1_pm.C_scaffold_3000132	37.5	41.6667
Os09g0504800	fgenesh2_kg.5__2172__AT3G57360.1	36.4286	39.8438
Os09g0504900	fgenesh2_kg.1__4166__AT1G50910.1	27.4005	23.4
Os09g0504900	scaffold_200933.1	19.2037	42.9319
Os09g0504900	scaffold_802723.1	26.6979	25
Os09g0505000	fgenesh2_kg.6__3208__AT4G03965.1	23.3645	24.6305
Os09g0505000	fgenesh2_kg.7__2074__AT4G22250.1	26.1682	26.1682
Os09g0505000	scaffold_200323.1	22.8972	24.2574
Os09g0505100	Al_scaffold_0004_1740	24.6446	23.6794
Os09g0505100	fgenesh2_kg.1__424__AT1G04860.1	24.0758	27.4002
Os09g0505200	fgenesh1_pm.C_scaffold_3000600	37.0149	39.7436
Os09g0505200	fgenesh2_kg.3__745__AT3G07220.1	36.7164	38.6792
Os09g0505300	fgenesh1_pm.C_scaffold_9000057	78.2609	58.8556
Os09g0505300	fgenesh2_kg.3__2717__AT3G25110.1	77.1739	59.1667
Os09g0505400	fgenesh1_pm.C_scaffold_6001317	23.1884	27.2727
Os09g0505600	scaffold_503316.1	75.5656	74.8879
Os09g0505700	Al_scaffold_0002_161	16.2281	59.6774
Os09g0505700	Al_scaffold_0003_27	43.4211	46.9194
Os09g0505700	fgenesh2_kg.2__144__AT1G63290.1	77.6316	77.9736
Os09g0505700	scaffold_200188.1	21.0526	64
Os09g0505700	scaffold_200189.1	77.6316	77.9736
Os09g0505700	scaffold_200194.1	39.4737	69.7674
Os09g0505800	fgenesh2_kg.7__3323__AT5G40870.1	76.8145	77.9141
Os09g0505800	scaffold_500637.1	76.8145	78.882
Os09g0506800	fgenesh1_pg.C_scaffold_1003664	32.9508	17.2829
Os09g0506800	scaffold_201546.1	54.7541	56.0403
Os09g0506900	fgenesh2_kg.7__1781__AT4G24900.1	31.5113	23.1678
Os09g0507200	fgenesh2_kg.1__2877__AT1G24260.1	60.8871	61.1336
Os09g0507300	fgenesh1_pm.C_scaffold_7000162	53.6585	53.012
Os09g0507400	fgenesh2_kg.1__2878__AT1G27290.2	38.7097	35.2941
Os09g0507500	Al_scaffold_0005_1843	54.9849	55.3191
Os09g0507500	Al_scaffold_0006_1313	53.7764	53.9394
Os09g0507500	Al_scaffold_0007_1091	48.9426	49.8462
Os09g0507500	fgenesh2_kg.7__300__AT4G37520.1	52.568	53.211
Os09g0507500	scaffold_304315.1	49.8489	51.0836
Os09g0507500	scaffold_803365.1	54.6828	55.0152
Os09g0507600	fgenesh2_kg.3__801__AT3G07680.1	67.7725	68.75
Os09g0508200	Al_scaffold_0005_546	24.0458	36.2069
Os09g0508200	fgenesh1_pg.C_scaffold_7003044	22.5191	34.3023
Os09g0508200	fgenesh2_kg.6__1264__AT5G13140.1	25.5725	25.0936
Os09g0508300	fgenesh2_kg.5__473__AT3G26935.1	63.4921	63.3484
Os09g0508300	scaffold_703854.1	56.0091	60.2439
Os09g0508500	fgenesh2_kg.5__471__AT3G26932.1	34.901	39.6067
Os09g0508500	fgenesh2_kg.7__3303__AT5G41070.1	34.4059	35.2792
Os09g0509000	Al_scaffold_0975_1	19.9495	53.7415
Os09g0509000	fgenesh2_kg.3__1627__AT3G15000.1	54.5455	54.5455
Os09g0509000	scaffold_105152.1	48.7374	47.0732
Os09g0509100	fgenesh1_pm.C_scaffold_6001091	21.4575	25.7282
Os09g0509200	fgenesh1_pm.C_scaffold_8000817	81.117	83.3333
Os09g0509300	fgenesh2_kg.4__1355__AT2G33490.1	39.7129	39.9038
Os09g0509300	fgenesh2_kg.5__468__AT3G26910.2	36.8421	37.5
Os09g0509300	scaffold_703850.1	34.7687	37.2014
Os09g0509400	fgenesh2_kg.5__463__AT3G26890.4	32.2537	37.1695
Os09g0509400	fgenesh2_kg.7__3298__AT5G41110.1	30.6343	36.4952
Os09g0509500	Al_scaffold_0005_526	1.91083	6.81818
Os09g0509500	fgenesh1_pg.C_scaffold_5000438	40.4459	18.0912
Os09g0509500	fgenesh2_kg.3__9__AT3G02030.1	40.4459	22.4779
Os09g0509500	fgenesh2_kg.5__452__AT3G26840.1	41.4013	18.705
Os09g0509500	fgenesh2_kg.7__3295__AT5G41130.1	38.535	17.5872
Os09g0509500	fgenesh2_kg.7__3296__AT5G41120.1	38.2166	17.7253
Os09g0509700	fgenesh1_pm.C_scaffold_4001137	30.1624	32.5
Os09g0509700	fgenesh2_kg.1__2959__AT1G28050.1	31.0905	31.3084
Os09g0510200	scaffold_301411.1	84.8837	76.8421
Os09g0510500	fgenesh2_kg.8__970__AT5G50915.1	31.9149	32.0285
Os09g0510700	fgenesh2_kg.6__1282__AT5G13300.1	69.4976	70.1691
Os09g0511000	fgenesh2_kg.3__2385__AT3G21630.1	62.2291	32.4194
Os09g0511500	fgenesh2_kg.3__545__AT3G05545.1	21.7822	20.5607
Os09g0511500	fgenesh2_kg.4__3013__AT2G47700.1	19.802	22.792
Os09g0512200	scaffold_302894.1	40	4.15512
Os09g0512200	scaffold_703233.1	37.3333	3.85144
Os09g0512700	fgenesh2_kg.5__1549__AT3G51980.1	46.8293	50.2618
Os09g0512800	fgenesh2_kg.8__645__AT5G47870.1	53.2258	48.2927
Os09g0512900	scaffold_601191.1	76.2136	75.8454
Os09g0513000	Al_scaffold_0005_747	3.34347	17.7419
Os09g0513100	scaffold_300298.1	62.8	34.5815
Os09g0513200	Al_scaffold_0005_2858	52.2989	52.6012
Os09g0513500	Al_scaffold_0007_2115	53.4653	30.8571
Os09g0513500	scaffold_201177.1	55.4455	32
Os09g0513600	Al_scaffold_0004_1504	64.3443	44.2254
Os09g0513600	fgenesh2_kg.4__2489__AT2G43230.1	70.4918	42.3645
Os09g0513600	fgenesh2_kg.5__2392__AT3G59350.1	74.1803	44.6914
Os09g0513600	scaffold_100666.1	66.8033	45.1524
Os09g0513600	scaffold_401569.1	65.9836	44.2308
Os09g0513700	fgenesh2_kg.4__2504__AT2G43370.1	46.9333	52.8529
Os09g0513800	fgenesh2_kg.1__555__AT1G05890.1	57.1691	55.8348
Os09g0513800	scaffold_401687.1	57.9044	56.1497
Os09g0514100	fgenesh2_kg.8__714__AT5G48440.1	48.8706	51.9651
Os09g0514200	scaffold_401686.1	49.2201	48.7973
Os09g0514300	fgenesh2_kg.4__2499__AT2G43320.1	58.9091	44.8753
Os09g0514400	scaffold_503144.1	59.882	62.2699
Os09g0514600	fgenesh2_kg.3__768__AT3G07480.1	59.4937	59.1195
Os09g0514900	fgenesh2_kg.4__2918__AT2G46900.1	47.2354	47.1609
Os09g0515100	fgenesh2_kg.1__560__AT1G05910.1	61.4357	60.9272
Os09g0515200	fgenesh1_pg.C_scaffold_1000770	67.1875	70.2041
Os09g0515200	fgenesh2_kg.1__4762__AT1G56450.1	66.4062	69.1057
Os09g0515300	fgenesh2_kg.5__2407__AT3G59490.1	39.4737	24.7934
Os09g0515400	scaffold_401564.1	31.5789	33.1658
Os09g0515500	fgenesh2_kg.6__3088__AT4G11160.1	60.3352	57.9088
Os09g0515800	scaffold_401566.1	68.6937	69.3182
Os09g0516200	fgenesh2_kg.4__1126__AT2G31370.4	52.6316	51.5464
Os09g0516200	scaffold_100594.1	54.2105	48.2436
Os09g0516300	fgenesh2_kg.4__2511__AT2G43410.3	32	31.929
Os09g0516300	scaffold_503162.1	32.1111	31.8985
Os09g0516500	fgenesh2_kg.4__2512__AT2G43420.1	33.6842	34.1637
Os09g0516600	fgenesh1_pm.C_scaffold_1000471	62.7976	43.5052
Os09g0516600	fgenesh1_pm.C_scaffold_4000942	61.6071	63.8889
Os09g0516600	fgenesh2_kg.4__2513__AT2G43430.1	55.6548	56.4955
Os09g0516700	fgenesh2_kg.1__903__AT1G08760.1	47.5162	29.2943
Os09g0516800	fgenesh2_kg.7__1733__AT4G25315.1	30.7692	40.9449
Os09g0516900	fgenesh2_kg.5__2423__AT3G59660.1	59.1503	61.7747
Os09g0516900	scaffold_503181.1	29.7386	27.1237
Os09g0517000	fgenesh2_kg.1__2340__AT1G21500.1	40.8333	38.8889
Os09g0517600	Al_scaffold_0003_2863	45.1777	33.7761
Os09g0517600	fgenesh2_kg.3__777__AT3G07540.1	31.0914	29.4826
Os09g0517600	fgenesh2_kg.4__2557__AT2G43800.1	41.2437	36.4759
Os09g0517600	fgenesh2_kg.8__703__AT5G48360.1	31.3452	31.385
Os09g0517700	fgenesh2_kg.4__1049__AT2G30720.1	54.1833	59.2593
Os09g0517700	fgenesh2_kg.8__705__AT5G48370.2	60.1594	70.3963
Os09g0518700	fgenesh2_kg.4__2577__AT2G43980.1	42.4132	47.3469
Os09g0518900	Al_scaffold_0001_114	44.4767	48.5714
Os09g0519100	Al_scaffold_0006_3930	33.7121	20.7944
Os09g0519601	fgenesh2_kg.6__2836__AT2G07696.1	67.2727	50
Os09g0520100	fgenesh2_kg.1__1039__AT1G09815.1	37.4046	40.1639
Os09g0520200	scaffold_701918.1	76.8116	76.259
Os09g0520300	fgenesh2_kg.4__1740__AT2G36980.1	37.4631	40.7051
Os09g0520400	Al_scaffold_0007_76	24.2152	18.9807
Os09g0520400	fgenesh1_pg.C_scaffold_3002758	15.6951	21.6049
Os09g0520400	fgenesh2_kg.4__38__AT2G21230.1	22.87	19.6911
Os09g0520400	scaffold_303530.1	12.1076	23.2759
Os09g0520600	fgenesh2_kg.6__3154__AT4G12030.2	55.1122	54.0342
Os09g0520600	scaffold_702063.1	58.3541	57.6355
Os09g0520700	fgenesh2_kg.8__2212__AT5G62190.1	57.9023	60.2392
Os09g0521300	fgenesh2_kg.4__2764__AT2G45680.1	25.1968	26.9663
Os09g0521300	fgenesh2_kg.8__1074__AT5G51910.2	22.0472	28.0936
Os09g0521400	scaffold_603613.1	74.3698	76.7896
Os09g0521500	fgenesh2_kg.1__42__AT1G01910.4	72.0222	73.6544
Os09g0521800	fgenesh2_kg.2__178__AT1G63010.1	62.029	61.2303
Os09g0521800	fgenesh2_kg.6__3131__AT4G11810.1	61.7391	60.2546
Os09g0521800	scaffold_702048.1	61.8841	61.0873
Os09g0521900	fgenesh1_pm.C_scaffold_1000036	44.3561	47.2881
Os09g0522100	fgenesh2_kg.1__1363__AT1G12610.1	31.7073	39.196
Os09g0522100	fgenesh2_kg.2__175__AT1G63030.1	31.3008	42.5414
Os09g0522100	fgenesh2_kg.7__1712__AT4G25470.1	33.7398	40.4878
Os09g0522100	scaffold_801637.1	32.9268	36.1607
Os09g0522200	fgenesh2_kg.1__1363__AT1G12610.1	31.5126	37.6884
Os09g0522200	fgenesh2_kg.2__175__AT1G63030.1	30.2521	39.779
Os09g0522200	fgenesh2_kg.7__1712__AT4G25470.1	34.4538	40
Os09g0522200	scaffold_801637.1	34.0336	36.1607
Os09g0524800	fgenesh1_pg.C_scaffold_8001234	43.7126	41.8338
Os09g0524800	fgenesh2_kg.8__2203__AT5G62100.1	36.8263	43.617
Os09g0524800	scaffold_600719.1	42.2156	47.4747
Os09g0525200	fgenesh2_kg.1__1366__AT1G12650.3	40	43.9024
Os09g0525300	fgenesh2_kg.1__1376__AT1G12710.1	54.0925	52.2337
Os09g0525300	fgenesh2_kg.5__2566__AT3G61060.2	56.2278	54.4828
Os09g0525300	scaffold_200234.1	52.3132	51.2195
Os09g0525300	scaffold_801654.1	50.5338	49.4774
Os09g0525400	fgenesh1_pg.C_scaffold_8001243	18.3908	31.6832
Os09g0525400	fgenesh2_kg.4__2302__AT5G52140.1	31.0345	21.7742
Os09g0525400	fgenesh2_kg.8__1100__AT5G52140.1	32.1839	20
Os09g0525400	fgenesh2_kg.8__1101__AT5G52150.1	22.4138	19.2118
Os09g0525400	scaffold_801655.1	31.0345	26.4706
Os09g0525600	fgenesh2_kg.6__3124__AT4G11740.1	43.8306	42.2735
Os09g0525600	fgenesh2_kg.7__1994__AT4G23040.1	39.4107	40.2256
Os09g0525700	Al_scaffold_0006_3354	45.7778	29.0141
Os09g0525700	Al_scaffold_0006_3367	45.7778	29.096
Os09g0525900	fgenesh2_kg.1__1381__AT1G12750.2	56.9659	59.9349
Os09g0525900	fgenesh2_kg.6__685__AT5G07250.1	64.3963	60.1156
Os09g0525900	fgenesh2_kg.7__1990__AT4G23070.1	51.7028	52.5157
Os09g0525900	scaffold_200228.1	63.4675	64.6688
Os09g0526300	fgenesh1_pm.C_scaffold_5002090	85.4962	13.8101
Os09g0526600	scaffold_603575.1	33.0396	39.7878
Os09g0526600	scaffold_802851.1	30.1762	45.8194
Os09g0526700	fgenesh2_kg.1__1385__AT1G12780.1	63.807	67.8063
Os09g0526700	fgenesh2_kg.2__160__AT1G63180.1	63.0027	66.9516
Os09g0526700	scaffold_101403.1	45.8445	64.2857
Os09g0526800	fgenesh2_kg.1__108__AT1G01225.1	61.194	64.3137
Os09g0526800	fgenesh2_kg.6__3608__AT4G00905.1	57.4627	58.5551
Os09g0527100	fgenesh2_kg.1__2319__AT1G21320.1	35.5705	12.8954
Os09g0527100	fgenesh2_kg.2__1982__AT1G76940.1	38.9262	24.1667
Os09g0527500	fgenesh2_kg.1__2319__AT1G21320.1	25.1064	14.3552
Os09g0527500	fgenesh2_kg.2__1982__AT1G76940.1	30.6383	30
Os09g0527600	fgenesh2_kg.1__110__AT1G01200.1	63.1799	63.7131
Os09g0527700	fgenesh2_kg.8__455__AT5G43700.1	47.8571	36.2162
Os09g0527700	scaffold_100381.1	45.7143	33.6842
Os09g0527700	scaffold_302766.1	45	36.2069
Os09g0527700	scaffold_703152.1	42.8571	35.7143
Os09g0527900	scaffold_400047.1	50.237	62.7219
Os09g0527900	scaffold_700091.1	54.9763	63.388
Os09g0528100	fgenesh2_kg.4__51__AT2G21290.1	64.6341	55.7895
Os09g0528200	fgenesh2_kg.5__2686__AT3G61890.1	29.3173	30.9322
Os09g0528200	scaffold_403638.1	32.5301	31.1538
Os09g0528200	scaffold_403640.1	32.5301	31.1538
Os09g0528300	fgenesh1_pm.C_scaffold_1002104	55.2632	33.9806
Os09g0528300	fgenesh2_kg.7__3226__AT5G41910.1	62.1053	66.2921
Os09g0528700	fgenesh1_pm.C_scaffold_1000095	56.2387	57.6994
Os09g0528700	fgenesh2_kg.4__2890__AT2G46660.1	57.6854	60.1887
Os09g0528700	scaffold_503451.1	58.4087	59.7043
Os09g0529100	fgenesh1_pm.C_scaffold_6001954	46.0967	47.5096
Os09g0529100	fgenesh2_kg.6__2439__AT5G24400.1	63.9405	52.5994
Os09g0529100	scaffold_501920.1	47.9554	49.8069
Os09g0529100	scaffold_602537.1	45.3532	48.4127
Os09g0529350	fgenesh2_kg.7__1887__AT4G24090.1	44.4444	28.5714
Os09g0529700	scaffold_701586.1	75	75.6
Os09g0529900	scaffold_603440.1	52.0115	50.5587
Os09g0529900	scaffold_701927.1	37.069	52.6531
Os09g0530000	fgenesh2_kg.7__1447__AT4G27700.1	62.0087	63.964
Os09g0530200	fgenesh1_pg.C_scaffold_7000071	50.6796	53.1568
Os09g0530200	fgenesh2_kg.7__102__AT4G38990.1	48.1553	53.1049
Os09g0530200	scaffold_700098.1	58.2524	60.3622
Os09g0530275	Al_scaffold_0005_1643	33.1034	30
Os09g0530275	Al_scaffold_0006_2401	32.1839	28.2258
Os09g0530275	Al_scaffold_0009_33	30.5747	27.1429
Os09g0530275	fgenesh1_pm.C_scaffold_4000881	33.3333	28.827
Os09g0530275	fgenesh1_pm.C_scaffold_8000297	26.8966	26.7123
Os09g0530275	fgenesh2_kg.4__1054__AT2G30770.1	31.4943	27.2366
Os09g0530275	fgenesh2_kg.5__1180__AT3G48270.1	29.8851	28.5088
Os09g0530275	fgenesh2_kg.5__1181__AT3G48280.1	32.6437	28.9796
Os09g0530275	fgenesh2_kg.5__1183__AT3G48310.1	32.1839	28.5714
Os09g0530275	scaffold_501777.1	34.7126	30.7536
Os09g0530300	Al_scaffold_0005_1643	35.7002	37.7083
Os09g0530300	Al_scaffold_0006_2401	32.9389	33.6694
Os09g0530300	Al_scaffold_0009_33	31.7554	32.8571
Os09g0530300	fgenesh1_pm.C_scaffold_4000881	34.9112	35.1889
Os09g0530300	fgenesh1_pm.C_scaffold_8000297	27.4162	31.7352
Os09g0530300	fgenesh2_kg.4__1054__AT2G30770.1	32.7416	33.002
Os09g0530300	fgenesh2_kg.5__1180__AT3G48270.1	32.9389	36.6228
Os09g0530300	fgenesh2_kg.5__1181__AT3G48280.1	34.714	35.9184
Os09g0530300	fgenesh2_kg.5__1183__AT3G48310.1	35.503	36.7347
Os09g0530300	scaffold_501777.1	36.2919	37.4745
Os09g0530700	fgenesh2_kg.5__1455__AT3G51100.1	38.5366	37.4408
Os09g0530900	fgenesh2_kg.6__1726__AT5G17280.1	32.1739	27.8195
Os09g0531100	scaffold_400056.1	59.2705	59.2705
Os09g0531200	Al_scaffold_0001_3764	20.1238	26.749
Os09g0531600	fgenesh1_pm.C_scaffold_3002780	28.8889	43.75
Os09g0531600	fgenesh1_pm.C_scaffold_4000048	23.4921	42.0455
Os09g0531600	fgenesh2_kg.1__2159__AT1G19790.1	40.6349	36.8876
Os09g0531600	fgenesh2_kg.2__1830__AT1G75520.1	39.0476	35.7558
Os09g0531600	fgenesh2_kg.7__438__AT4G36260.1	36.1905	35.0769
Os09g0531600	scaffold_502157.1	42.5397	36.3144
Os09g0531600	scaffold_803493.1	39.3651	37.1257
Os09g0531800	fgenesh1_pm.C_scaffold_4002354	57.8947	51.6917
Os09g0531800	fgenesh2_kg.5__2576__AT3G61130.1	81.8947	57.8009
Os09g0531900	fgenesh1_pm.C_scaffold_4002354	44.8921	58.6466
Os09g0531900	fgenesh2_kg.5__2576__AT3G61130.1	69.7842	72.0654
Os09g0532000	fgenesh1_pg.C_scaffold_6002866	55.8394	32.8326
Os09g0532000	fgenesh2_kg.7__2006__AT4G22920.1	54.3796	55.8052
Os09g0532200	scaffold_604150.1	31.6514	30.2632
Os09g0532400	fgenesh2_kg.4__2903__AT2G46790.1	26.1637	34.2437
Os09g0532700	fgenesh2_kg.7__1737__AT4G25290.1	38.705	48.2944
Os09g0532900	fgenesh1_pm.C_scaffold_6002571	48.0702	47.5694
Os09g0532900	fgenesh2_kg.7__2034__AT4G22680.1	46.3158	49.4382
Os09g0533100	fgenesh2_kg.7__948__AT4G32180.1	82.649	69.1796
Os09g0533300	fgenesh2_kg.4__2915__AT2G46880.1	46.4824	46.1347
Os09g0533300	scaffold_18100001.1	45.9799	45.6359
Os09g0533300	scaffold_803002.1	55.7789	57.8125
Os09g0533400	fgenesh2_kg.8__92__AT5G47040.1	77.5168	26.0135
Os09g0533600	Al_scaffold_0007_2433	48.7685	50.6394
Os09g0533600	fgenesh2_kg.8__89__AT5G47070.1	52.9557	51.9324
Os09g0533800	fgenesh1_pg.C_scaffold_2001847	38.2514	41.6667
Os09g0533800	fgenesh1_pm.C_scaffold_1001702	39.3443	23.301
Os09g0533800	fgenesh2_kg.8__595__AT5G42560.3	42.0765	27.305
Os09g0533900	fgenesh2_kg.1__2172__AT1G19940.1	60.7955	62.2093
Os09g0533900	scaffold_202514.1	63.8258	64.1905
Os09g0534000	fgenesh2_kg.4__1454__AT2G34380.1	32.6039	30.3462
Os09g0534000	scaffold_103297.1	36.3239	31.4991
Os09g0534200	fgenesh1_pm.C_scaffold_1001705	79.0441	76.5125
Os09g0534200	fgenesh2_kg.2__1853__AT1G75760.1	85.2941	85.2941
Os09g0534600	Al_scaffold_0006_3647	1.62413	5.42636
Os09g0534800	fgenesh2_kg.3__1064__AT3G10330.1	84.9359	84.9359
Os09g0534800	scaffold_402985.1	77.8846	77.8846
Os09g0535000	scaffold_400027.1	70.0658	67.8344
Os09g0535100	fgenesh2_kg.3__2210__AT3G19910.1	47.0769	45.4006
Os09g0535300	fgenesh2_kg.4__24__AT2G21150.1	83.1832	82.1958
Os09g0535500	scaffold_600016.1	20.2765	27.8481
Os09g0535900	fgenesh2_kg.7__68__AT4G38690.1	63.5015	67.2956
Os09g0535900	scaffold_700634.1	52.2255	50.7205
Os09g0535900	scaffold_700635.1	57.27	60.6918
Os09g0536000	fgenesh2_kg.7__461__AT4G36050.2	43.6187	43.8312
Os09g0536200	scaffold_700633.1	66.1972	63.7048
Os09g0536300	fgenesh1_pg.C_scaffold_3003170	60.5578	51.0067
Os09g0536300	scaffold_102241.1	58.5657	48.5149
Os09g0536300	scaffold_202527.1	61.3546	46.6667
Os09g0536300	scaffold_700058.1	59.761	53.3808
Os09g0536300	scaffold_700504.1	64.1434	53.3113
Os09g0536400	fgenesh2_kg.7__1876__AT4G24180.1	48.0769	57.6923
Os09g0536400	scaffold_700057.1	52.5641	47.5362
Os09g0536700	fgenesh2_kg.7__595__AT4G34950.1	63.4058	61.7284
Os09g0536700	scaffold_303952.1	63.587	64.4037
Os09g0537600	fgenesh2_kg.7__594__AT4G34960.1	68.3721	65.625
Os09g0538200	scaffold_502177.1	89.9598	89.243
