Gene stable ID	Aegilops tauschii gene stable ID	%id. target Aegilops tauschii gene identical to query gene	%id. query gene identical to target Aegilops tauschii gene
Os08g0149333	F775_23491	55.4217	20.0436
Os08g0149800	F775_00607	58.7629	10.3074
Os08g0149800	F775_00842	5.15464	1.51515
Os08g0149800	F775_01241	68.0412	11.1298
Os08g0149800	F775_01989	5.15464	0.938086
Os08g0149800	F775_01990	52.5773	34.2282
Os08g0149800	F775_23342	8.24742	2.0202
Os08g0149800	F775_23491	62.8866	13.2898
Os08g0149850	F775_00607	14.2857	5.24412
Os08g0149850	F775_00842	0	0
Os08g0149850	F775_01241	12.8079	4.38449
Os08g0149850	F775_01989	38.9163	14.8218
Os08g0149850	F775_01990	0.985222	1.34228
Os08g0149850	F775_23342	39.9015	20.4545
Os08g0149850	F775_23491	14.7783	6.53595
Os08g0150200	F775_52221	47.3469	24.1667
Os08g0150700	F775_15990	33.4448	60.241
Os08g0150700	F775_17078	37.1237	67.2727
Os08g0150700	F775_17079	30.7692	64.7887
Os08g0150700	F775_19678	42.1405	68.1081
Os08g0150800	F775_27852	61.9289	61.9289
Os08g0151000	F775_07352	73.1563	68.5083
Os08g0151300	F775_28951	67.1309	70.2624
Os08g0151400	F775_32679	93.75	75.9494
Os08g0151600	F775_23999	25	55.8559
Os08g0151700	F775_01926	67.9181	58.7021
Os08g0151800	F775_26226	77.1894	78.7942
Os08g0152600	F775_18215	72.0222	64.8379
Os08g0152700	F775_07533	76.009	66.7323
Os08g0152800	F775_29194	67.5	71.0526
Os08g0152900	F775_00923	59.5668	57.4913
Os08g0153000	F775_03364	85.2273	35.7711
Os08g0153600	F775_14734	63.3766	37.9767
Os08g0153900	F775_04492	42.029	48.3333
Os08g0154000	F775_05926	55.6291	66.4032
Os08g0154225	F775_05370	79.1597	44.518
Os08g0154225	F775_13711	55.9664	40.1205
Os08g0154250	F775_27059	76.6667	76.0331
Os08g0154300	F775_32004	74.6867	84.9003
Os08g0154600	F775_13269	54.3668	73.5598
Os08g0154600	F775_20699	59.2795	63.8073
Os08g0154600	F775_29016	76.2009	73.5511
Os08g0154700	F775_29015	60.2151	70.8861
Os08g0155000	F775_32684	94.198	79.7688
Os08g0155400	F775_19564	87.2381	75.9536
Os08g0156600	F775_29271	87.3747	75.9582
Os08g0156700	F775_29270	78.1893	62.9139
Os08g0156800	F775_27247	95.7627	82.4818
Os08g0156900	F775_27179	80	84.3836
Os08g0157000	F775_27925	91.6244	58.7948
Os08g0157100	F775_10350	67.184	76.7089
Os08g0157400	F775_42282	34.6591	85.9155
Os08g0157500	F775_06936	41.5761	62.963
Os08g0157500	F775_07800	52.1739	66.2069
Os08g0157500	F775_07801	62.5	65.3409
Os08g0157500	F775_10047	75	73.6
Os08g0157500	F775_14227	58.4239	64.5646
Os08g0157500	F775_17739	40.4891	60.3239
Os08g0157500	F775_18115	45.3804	62.3134
Os08g0157500	F775_20925	60.0543	66.7674
Os08g0157500	F775_26153	64.6739	65.7459
Os08g0157500	F775_26154	62.2283	67.5516
Os08g0157500	F775_31276	82.0652	83.8889
Os08g0157500	F775_32449	79.8913	82.5843
Os08g0157600	F775_26023	57.8581	70.9898
Os08g0157800	F775_05124	44.2897	37.7672
Os08g0157900	F775_30082	59.808	62.8242
Os08g0158200	F775_16001	73.724	73.1707
Os08g0158300	F775_16001	66.6667	50.2814
Os08g0158400	F775_15124	44.306	69.1667
Os08g0158500	F775_29103	55.7029	64.2202
Os08g0158900	F775_28165	68.2505	58.5185
Os08g0159000	F775_02989	68	71.2903
Os08g0159100	F775_29713	41.7266	41.2811
Os08g0159500	F775_26150	70.1087	88.3562
Os08g0159800	F775_29310	61.8529	75.9197
Os08g0159900	F775_05370	81.2202	80.5293
Os08g0159900	F775_13711	56.816	71.8072
Os08g0160000	F775_30338	85.124	72.2807
Os08g0160300	F775_03610	39.1304	65.2174
Os08g0160500	F775_52659	76.9958	87.1581
Os08g0161100	F775_29103	37.1041	25.0765
Os08g0161500	F775_21647	49.8715	91.9431
Os08g0161900	F775_09180	88.0117	86.9942
Os08g0162000	F775_28673	85.4478	38.8136
Os08g0162033	F775_28024	78.2178	53.9249
Os08g0162100	F775_05335	92.8508	92.4429
Os08g0162200	F775_14271	68.785	66.0682
Os08g0162400	F775_28263	56.2637	52.7835
Os08g0162700	F775_00350	57.6531	26.0369
Os08g0162800	F775_09956	74.7253	55.2846
Os08g0163100	F775_09960	59.5745	57.6132
Os08g0163100	F775_11974	56.1702	52.381
Os08g0163300	F775_04271	41.0596	51.6667
Os08g0163400	F775_32229	63.0695	67.7835
Os08g0163500	F775_19846	33.2574	71.5686
Os08g0165800	F775_05114	15.9363	41.6667
Os08g0167000	F775_52365	62.4835	82.8371
Os08g0167400	F775_03624	44.94	65.0124
Os08g0167500	F775_08951	72.7273	63.4483
Os08g0168700	F775_52399	61.2466	43.5453
Os08g0169300	F775_11095	47.5655	35.1801
Os08g0169300	F775_13054	46.8165	39.185
Os08g0169700	F775_05570	77.0821	57.8203
Os08g0169800	F775_20854	71.2177	65.4237
Os08g0170500	F775_43406	34.375	27.7311
Os08g0171000	F775_30998	76.4706	77.918
Os08g0171333	F775_01475	31.3291	30.2752
Os08g0171600	F775_00990	70.1299	17.6567
Os08g0171700	F775_05803	60	60.9375
Os08g0172200	F775_29600	57.7844	79.4239
Os08g0172566	F775_01519	52.381	51.2545
Os08g0174100	F775_20276	42.7699	44.2105
Os08g0174300	F775_03269	35.3698	53.3981
Os08g0174300	F775_13790	19.6141	26.1803
Os08g0174300	F775_17507	58.8424	40.9396
Os08g0174300	F775_42921	30.8682	59.2593
Os08g0174500	F775_04529	56.229	67.0683
Os08g0174700	F775_07576	83.3333	94.3739
Os08g0174800	F775_20439	53.7594	40.5866
Os08g0174900	F775_14145	40.4206	45.8886
Os08g0175000	F775_07699	41.8539	72.3301
Os08g0175000	F775_16145	65.1685	76.3158
Os08g0175000	F775_16146	68.5393	71.7647
Os08g0175000	F775_29426	39.0449	67.1498
Os08g0175200	F775_29471	64.8841	75.6757
Os08g0176100	F775_16367	56.9659	63.6678
Os08g0176200	F775_07576	72.6131	52.4501
Os08g0176800	F775_05988	93.2749	88.8579
Os08g0177300	F775_03250	65.6076	54.0222
Os08g0177300	F775_30190	0.317712	1.01781
Os08g0177500	F775_06809	47.3068	28.3708
Os08g0177600	F775_21790	58.2721	54.3739
Os08g0177700	F775_32887	84.2593	75.8333
Os08g0177800	F775_14312	34.188	68.1818
Os08g0177800	F775_28286	32.7635	62.5
Os08g0178100	F775_02128	81.5	86.4263
Os08g0178300	F775_30115	71.0145	69.627
Os08g0178700	F775_11817	25.2988	56.4444
Os08g0178700	F775_11818	41.2351	77.5281
Os08g0179000	F775_23910	58.0097	30.7593
Os08g0179150	F775_14033	62.1359	27.6657
Os08g0179900	F775_27558	49	58.5657
Os08g0180000	F775_06037	90.2439	89.7574
Os08g0180000	F775_30078	86.7209	86.2534
Os08g0180100	F775_08179	91.6211	20.5139
Os08g0180300	F775_07983	58.835	69.6552
Os08g0180400	F775_24078	73.4177	58.5859
Os08g0180400	F775_42910	26.5823	20
Os08g0187500	F775_52393	57.9755	24.6415
Os08g0187700	F775_30839	63.5427	65.9188
Os08g0187800	F775_29438	86.3049	60.9489
Os08g0188000	F775_15461	67.59	74.1641
Os08g0189200	F775_27027	78.6667	78.3186
Os08g0189200	F775_28281	81.7778	81.4159
Os08g0189300	F775_27027	80.3571	79.646
Os08g0189300	F775_28281	82.5893	81.8584
Os08g0189400	F775_11941	57.5893	88.3562
Os08g0189400	F775_26874	88.8393	86.8996
Os08g0189400	F775_28007	78.125	82.5472
Os08g0189400	F775_30354	87.9464	86.0262
Os08g0189400	F775_31419	88.3929	86.4629
Os08g0189400	F775_52631	71.4286	86.0215
Os08g0189500	F775_11941	57.3333	88.3562
Os08g0189500	F775_26874	86.2222	84.7162
Os08g0189500	F775_28007	75.1111	79.717
Os08g0189500	F775_30354	85.3333	83.8428
Os08g0189500	F775_31419	86.2222	84.7162
Os08g0189500	F775_52631	69.7778	84.4086
Os08g0189600	F775_11941	56.4444	86.9863
Os08g0189600	F775_26874	86.2222	84.7162
Os08g0189600	F775_28007	75.5556	80.1887
Os08g0189600	F775_30354	85.3333	83.8428
Os08g0189600	F775_31419	86.2222	84.7162
Os08g0189600	F775_52631	69.3333	83.871
Os08g0189700	F775_11941	57.1429	87.6712
Os08g0189700	F775_26874	86.6071	84.7162
Os08g0189700	F775_28007	75.8929	80.1887
Os08g0189700	F775_30354	86.1607	84.2795
Os08g0189700	F775_31419	86.6071	84.7162
Os08g0189700	F775_52631	69.6429	83.871
Os08g0189850	F775_11941	56.6964	86.9863
Os08g0189850	F775_26874	85.7143	83.8428
Os08g0189850	F775_28007	74.5536	78.7736
Os08g0189850	F775_30354	85.2679	83.4061
Os08g0189850	F775_31419	85.2679	83.4061
Os08g0189850	F775_52631	68.75	82.7957
Os08g0189900	F775_11941	57.1429	87.6712
Os08g0189900	F775_26874	87.0536	85.1528
Os08g0189900	F775_28007	76.3393	80.6604
Os08g0189900	F775_30354	86.6071	84.7162
Os08g0189900	F775_31419	87.9464	86.0262
Os08g0189900	F775_52631	70.9821	85.4839
Os08g0190100	F775_11941	58.4821	89.726
Os08g0190100	F775_26874	87.5	85.5895
Os08g0190100	F775_28007	77.2321	81.6038
Os08g0190100	F775_30354	87.5	85.5895
Os08g0190100	F775_31419	86.1607	84.2795
Os08g0190100	F775_52631	70.5357	84.9462
Os08g0190200	F775_15948	61.7647	78
Os08g0191000	F775_17512	63.956	60.3734
Os08g0191100	F775_27347	81.8182	1.92102
Os08g0191200	F775_26687	81.9734	82.9175
Os08g0191300	F775_00192	16.3424	20.6897
Os08g0191300	F775_06727	26.8482	25
Os08g0191300	F775_10245	24.1245	16.7116
Os08g0191300	F775_12356	23.3463	22.9885
Os08g0191300	F775_12357	26.8482	19.8276
Os08g0191300	F775_19222	26.8482	20.0581
Os08g0191300	F775_22037	3.89105	7.46269
Os08g0191433	F775_25848	51.7708	54.8057
Os08g0191700	F775_09613	88.3562	88.6598
Os08g0191700	F775_26308	88.6986	75.731
Os08g0191800	F775_10516	40.056	35.8396
Os08g0191900	F775_22287	79.6388	72.2802
Os08g0192200	F775_02769	63.1579	18.6335
Os08g0192200	F775_22993	47.3684	22.3881
Os08g0192900	F775_27092	57.8671	59.1071
Os08g0193200	F775_14974	70.4348	20.6633
Os08g0193200	F775_18090	68.6957	22.5071
Os08g0193200	F775_18091	65.2174	19.0355
Os08g0193300	F775_14974	48.6486	41.3265
Os08g0193300	F775_18090	44.1441	41.8803
Os08g0193300	F775_18091	42.9429	36.2944
Os08g0193500	F775_14974	53.4247	29.8469
Os08g0193500	F775_18090	49.3151	30.7692
Os08g0193500	F775_18091	45.2055	25.1269
Os08g0195000	F775_00192	28	34.4828
Os08g0195000	F775_06727	31.6	28.6232
Os08g0195000	F775_10245	29.2	19.6765
Os08g0195000	F775_12356	32.8	31.4176
Os08g0195000	F775_12357	29.2	20.977
Os08g0195000	F775_19222	32	23.2558
Os08g0195000	F775_22037	25.2	47.0149
Os08g0195800	F775_06299	16.763	18.5897
Os08g0195900	F775_21158	14.5695	30.9859
Os08g0196200	F775_10305	46.3504	43.4931
Os08g0196200	F775_15991	32.4818	36.9295
Os08g0197000	F775_17714	18.6047	19.3548
Os08g0197050	F775_17714	27.5605	29.8387
Os08g0197100	F775_17714	25.5102	25.2016
Os08g0197400	F775_13397	51.9056	52.6703
Os08g0197400	F775_14249	52.2686	56.0311
Os08g0197400	F775_21819	30.127	45.1087
Os08g0197400	F775_33303	12.8857	51.8248
Os08g0197500	F775_13397	52.4862	52.4862
Os08g0197500	F775_14249	51.9337	54.8638
Os08g0197500	F775_21819	31.3076	46.1957
Os08g0197500	F775_33303	13.0755	51.8248
Os08g0197700	F775_11379	60.6021	72.0062
Os08g0197700	F775_25812	54.1885	84.4898
Os08g0197800	F775_13693	41.9214	49.2308
Os08g0197800	F775_14085	50.8734	39.3581
Os08g0197900	F775_13693	38.7755	24.359
Os08g0197900	F775_14085	46.1224	19.0878
Os08g0199300	F775_29830	89.3401	88.665
Os08g0199300	F775_29831	56.599	59.1512
Os08g0199300	F775_29832	25.8883	80.315
Os08g0200100	F775_43468	11.8812	72.7273
Os08g0200300	F775_29262	59.2308	77
Os08g0200500	F775_09650	76.6938	78.3933
Os08g0200600	F775_30297	68.942	69.4158
Os08g0202300	F775_07966	35.4892	30.3116
Os08g0203300	F775_14741	31.6547	45.0512
Os08g0203900	F775_16775	85.3801	85.3801
Os08g0204800	F775_29332	87.8788	92.4303
Os08g0204800	F775_32652	92.4242	92.4242
Os08g0205000	F775_42912	17.3653	43.2836
Os08g0205000	F775_52273	30.5389	16.3462
Os08g0205200	F775_52121	81.0924	36.3465
Os08g0205300	F775_13110	46.1735	76.6949
Os08g0205500	F775_03446	40.9692	33.8182
Os08g0205900	F775_26295	65.8824	67.3347
Os08g0206500	F775_05755	28.0142	39.1089
Os08g0206500	F775_13150	26.9504	39.7906
Os08g0206500	F775_22057	29.4326	18.0043
Os08g0206500	F775_22059	28.0142	20.1018
Os08g0206600	F775_28985	80.8652	86.7857
Os08g0206600	F775_30383	81.0316	89.5221
Os08g0206700	F775_13908	43.3649	16.9759
Os08g0206800	F775_13908	46.2963	2.31911
Os08g0206950	F775_18055	65.9898	74.4986
Os08g0207600	F775_30703	45.0801	79.7571
Os08g0216000	F775_00100	49.6855	12.1538
Os08g0216000	F775_33033	53.4591	13.1988
Os08g0216000	F775_33098	47.1698	12.605
Os08g0223700	F775_08375	37.7095	11.8525
Os08g0223766	F775_08375	59.743	24.4952
Os08g0223833	F775_08375	76.8775	34.1528
Os08g0223900	F775_32438	79.8726	84.7297
Os08g0224100	F775_27758	69.0648	57.8313
Os08g0224200	F775_09039	68.6591	69.1057
Os08g0224300	F775_21428	54.3326	78.6441
Os08g0224500	F775_09468	75.9109	73.8189
Os08g0224800	F775_29342	87.2093	89.7129
Os08g0226000	F775_13438	44.4915	32.3077
Os08g0226166	F775_11016	47.1503	41.3636
Os08g0226166	F775_11691	59.0674	63.6871
Os08g0226166	F775_11692	47.1503	70
Os08g0226166	F775_12019	45.0777	71.3115
Os08g0226166	F775_27573	69.9482	48.913
Os08g0226300	F775_01203	25.8567	63.3588
Os08g0226300	F775_22098	24.2991	57.3529
Os08g0226400	F775_13438	46.8493	52.6154
Os08g0226800	F775_13438	51.2397	57.2308
Os08g0227400	F775_13467	60.0877	29.9781
Os08g0227400	F775_13595	54.8246	35.6125
Os08g0227400	F775_15825	62.7193	37.1429
Os08g0227400	F775_16529	53.5088	42.3611
Os08g0227400	F775_16530	47.807	33.8509
Os08g0227400	F775_18708	58.3333	37.5706
Os08g0227400	F775_20534	57.4561	37.8613
Os08g0227400	F775_21721	45.614	37.8182
Os08g0228200	F775_03745	39.0887	25.1932
Os08g0228200	F775_10290	40.2878	47.0588
Os08g0228200	F775_10525	30.4556	47.2119
Os08g0228200	F775_13607	28.2974	34.5029
Os08g0228200	F775_13885	28.5372	40.8935
Os08g0228200	F775_14313	30.6954	44.1379
Os08g0228200	F775_14952	39.5683	31.8533
Os08g0228200	F775_15966	38.1295	45.0425
Os08g0228200	F775_16056	38.6091	48.9362
Os08g0228200	F775_16092	32.8537	41.896
Os08g0228200	F775_16132	28.5372	41.7544
Os08g0228200	F775_16480	33.5731	44.7284
Os08g0228200	F775_16484	39.5683	45.961
Os08g0228200	F775_17923	37.4101	44.8276
Os08g0228200	F775_17924	33.813	33.4917
Os08g0228200	F775_18787	32.1343	41.7445
Os08g0228200	F775_19016	33.813	39.7183
Os08g0228200	F775_19017	32.1343	35.1706
Os08g0228200	F775_19961	37.8897	43.6464
Os08g0228200	F775_19983	38.6091	44.4751
Os08g0228200	F775_21232	36.4508	46.7692
Os08g0228200	F775_22361	28.5372	25.3191
Os08g0228200	F775_25833	36.6906	49.0385
Os08g0230000	F775_29631	54.3956	70.7143
Os08g0230200	F775_26307	87.7847	82.6511
Os08g0230300	F775_02329	64.9554	72.2084
Os08g0230500	F775_08161	76.6038	55.3134
Os08g0231400	F775_27027	79.4643	78.7611
Os08g0231400	F775_28281	81.25	80.531
Os08g0233400	F775_28464	69.0355	29.9559
Os08g0235600	F775_03060	0.490196	1.22699
Os08g0235651	F775_03060	9.47581	28.8344
Os08g0235800	F775_43334	36.3372	54.1126
Os08g0237000	F775_28186	53.7931	54.1667
Os08g0237000	F775_31029	73.7931	75.6184
Os08g0237200	F775_30645	94.4598	94.4598
Os08g0237800	F775_09542	69.637	71.5254
Os08g0238100	F775_12377	58.557	64.3911
Os08g0238100	F775_15191	59.2282	64.652
Os08g0238200	F775_08025	56.8841	60.8527
Os08g0238200	F775_08419	63.7681	64.2336
Os08g0238200	F775_52638	69.5652	69.0648
Os08g0238500	F775_08025	49.7006	32.1705
Os08g0238500	F775_08419	59.2814	36.1314
Os08g0238500	F775_52638	65.2695	39.2086
Os08g0239000	F775_18843	76.6667	35.567
Os08g0239300	F775_08025	60.8365	62.0155
Os08g0239300	F775_08419	65.019	62.4088
Os08g0239300	F775_52638	75.2852	71.223
Os08g0239900	F775_09262	55.8333	61.4679
Os08g0239900	F775_10255	58.6111	62.6113
Os08g0239900	F775_25864	58.8889	65.2308
Os08g0240000	F775_09262	58.6207	62.3853
Os08g0240000	F775_10255	62.6437	64.6884
Os08g0240000	F775_25864	61.4943	65.8462
Os08g0240500	F775_21456	61.5721	49.6479
Os08g0240566	F775_16782	47.9624	65.3846
Os08g0240600	F775_12372	19.3252	100
Os08g0241300	F775_32167	59.3407	62.069
Os08g0241600	F775_31192	35.0148	92.1875
Os08g0241800	F775_07974	78.7097	24.9489
Os08g0242400	F775_11947	58.4507	56.4626
Os08g0242700	F775_27158	59.1837	50.655
Os08g0242800	F775_07378	65.3846	67.8766
Os08g0243100	F775_14473	42.1384	59.0308
Os08g0243600	F775_27000	87.5	78.3582
Os08g0243900	F775_32301	62.7145	80.7229
Os08g0244400	F775_04163	75.9657	63.4409
Os08g0244500	F775_13354	50.9769	54.8757
Os08g0244500	F775_18502	52.5755	56.0606
Os08g0244500	F775_18505	54.7069	54.7069
Os08g0244500	F775_19539	51.3321	48.4899
Os08g0244500	F775_26840	50.6217	52.6802
Os08g0245400	F775_08008	37.7588	70.1357
Os08g0246100	F775_02559	28.9242	16
Os08g0246100	F775_05363	23.2804	14.3634
Os08g0246300	F775_05050	33.761	43.2682
Os08g0246300	F775_05085	42.6624	46.6667
Os08g0246300	F775_10024	40.818	40.9164
Os08g0246300	F775_10028	38.0914	47.1698
Os08g0246300	F775_10432	30.6335	39.0993
Os08g0246300	F775_10845	40.0962	30.9981
Os08g0246300	F775_11136	38.2518	36.7206
Os08g0246300	F775_11137	35.2045	40.0547
Os08g0246300	F775_14262	40.818	43.691
Os08g0246300	F775_15714	11.2269	38.5675
Os08g0246300	F775_17446	32.9591	43.77
Os08g0246300	F775_17598	44.0257	46.8031
Os08g0246300	F775_18125	21.4916	36.2652
Os08g0247600	F775_17985	47.2906	9.26641
Os08g0247700	F775_17985	61.274	58.4942
Os08g0248100	F775_15193	63.6004	59.1536
Os08g0248100	F775_25725	62.5124	61.0628
Os08g0248400	F775_08836	45	31.7817
Os08g0248400	F775_12441	21.1364	26.2712
Os08g0248400	F775_12462	52.0455	32.028
Os08g0248400	F775_15594	47.0455	30.131
Os08g0248400	F775_16218	48.6364	26.817
Os08g0248400	F775_17495	51.3636	27.6622
Os08g0248400	F775_20075	50.4545	38.0137
Os08g0248400	F775_20076	40.2273	28.9216
Os08g0248400	F775_23319	37.9545	20.6428
Os08g0248700	F775_22558	45.5696	67.6056
Os08g0248800	F775_08013	27.2727	49.2537
Os08g0248900	F775_31204	25.8242	83.9286
Os08g0249000	F775_03492	50.5556	39.9123
Os08g0249100	F775_08354	74.8752	80.5009
Os08g0249900	F775_09607	70.0375	53.7356
Os08g0250200	F775_29322	82.6087	82.6087
Os08g0250300	F775_11148	60.5263	61.6071
Os08g0250700	F775_28958	42.381	83.1776
Os08g0250900	F775_05361	74.7942	69.8367
Os08g0253800	F775_12066	88.7265	41.3827
Os08g0254500	F775_30535	56.6547	56.0498
Os08g0256000	F775_22202	20.3704	70.9677
Os08g0256700	F775_01327	19.305	29.4118
Os08g0256700	F775_17549	27.7992	26.9663
Os08g0256700	F775_17551	13.1274	26.9841
Os08g0258200	F775_06934	58.3838	66.1327
Os08g0260000	F775_05233	54.0816	38.5455
Os08g0261100	F775_11481	64.8241	37.5
Os08g0262500	F775_28938	57.1154	57.7821
Os08g0263000	F775_28938	50.2	48.8327
Os08g0264700	F775_28938	52.7027	30.3502
Os08g0265300	F775_12159	57.3438	37.564
Os08g0265500	F775_27056	71.8232	22.3752
Os08g0266300	F775_23693	28.5714	42.3645
Os08g0266600	F775_33273	21.1864	72.1154
Os08g0266700	F775_04043	35.4396	39.6313
Os08g0266700	F775_22496	37.3626	43.4505
Os08g0267000	F775_00255	38.172	19.0604
Os08g0267000	F775_02371	36.5591	26.9307
Os08g0267800	F775_00255	40.8207	25.3691
Os08g0267800	F775_02371	38.8769	35.6436
Os08g0268900	F775_18187	16.5354	3.64583
Os08g0269000	F775_01663	58.2759	40.2381
Os08g0269800	F775_12879	20.6452	14.4144
Os08g0270200	F775_09980	28.9855	68.1818
Os08g0270400	F775_07003	80.2632	59.5122
Os08g0270400	F775_08520	73.0263	62.3596
Os08g0270400	F775_13096	74.3421	50.1109
Os08g0270400	F775_15004	78.2895	65.2055
Os08g0270400	F775_27535	76.6447	55.6086
Os08g0270800	F775_42650	30.837	53.4351
Os08g0270900	F775_17173	31.3953	11.7391
Os08g0270900	F775_17596	32.9457	11.6919
Os08g0270900	F775_21294	32.1705	9.03156
Os08g0271600	F775_00092	27.7778	8.97436
Os08g0271600	F775_00440	16.6667	6.42202
Os08g0271600	F775_33040	22.2222	5.98291
Os08g0271600	F775_33055	8.73016	2.23124
Os08g0272200	F775_04190	61.7594	47.9777
Os08g0274700	F775_28508	82.4742	66.39
Os08g0276100	F775_00227	60.5544	45.2951
Os08g0276400	F775_30617	66.5054	78.2361
Os08g0277200	F775_07290	74.269	75.5952
Os08g0277200	F775_15360	75.1462	75.8112
Os08g0277300	F775_09262	52.0325	58.7156
Os08g0277300	F775_10255	53.9295	59.0504
Os08g0277300	F775_25864	52.0325	59.0769
Os08g0277900	F775_28894	89.2241	80.2326
Os08g0278100	F775_08783	49.1525	48.1328
Os08g0278600	F775_15843	80.2083	56.6176
Os08g0278900	F775_27717	33.6406	76.8421
Os08g0278966	F775_24363	83.908	22.884
Os08g0280200	F775_05390	46.3606	39.6552
Os08g0280600	F775_32621	75.7143	49.1879
Os08g0281500	F775_11251	22.9469	21.94
Os08g0281500	F775_16564	21.256	22.335
Os08g0281500	F775_18417	23.43	18.097
Os08g0281600	F775_24375	45.3125	28.1008
Os08g0282100	F775_11251	18.1651	22.8637
Os08g0282100	F775_16564	17.7982	24.6193
Os08g0282100	F775_18417	17.6147	17.9104
Os08g0282400	F775_26357	88.2353	81.4697
Os08g0282500	F775_10616	36.105	54.0984
Os08g0282500	F775_11100	38.0744	52.2523
Os08g0282500	F775_17640	50.1094	56.6832
Os08g0283000	F775_01519	49.3333	26.5233
Os08g0283300	F775_01519	52.4715	49.4624
Os08g0283600	F775_01519	52.381	51.2545
Os08g0283900	F775_01519	52.381	51.2545
Os08g0284200	F775_01519	51.4423	38.3513
Os08g0284500	F775_01519	52.7473	51.6129
Os08g0285100	F775_01569	22.1053	35.2941
Os08g0285100	F775_22176	29.7368	35.873
Os08g0285100	F775_22177	23.9474	22.807
Os08g0285100	F775_22691	48.6842	40.4814
Os08g0285100	F775_43158	24.7368	58.0247
Os08g0285200	F775_10616	28.8934	46.2295
Os08g0285200	F775_11100	32.1721	47.1471
Os08g0285200	F775_17640	43.8525	52.9703
Os08g0286100	F775_18919	49.884	75.7042
Os08g0286100	F775_19950	37.819	79.1262
Os08g0286100	F775_42918	38.051	76.9953
Os08g0288200	F775_09958	87.2211	55.2699
Os08g0288400	F775_15208	38.5991	81.7035
Os08g0288500	F775_27574	68.4579	37.6123
Os08g0289266	F775_10510	23.4234	21.4876
Os08g0289266	F775_11537	36.036	27.7778
Os08g0289266	F775_13871	25.2252	18.3007
Os08g0289266	F775_15324	24.3243	14.0625
Os08g0289266	F775_42407	4.5045	6.41026
Os08g0289400	F775_14220	56.8182	20.8044
Os08g0289400	F775_21344	56.0606	28.6822
Os08g0290000	F775_20486	69.8511	68.8264
Os08g0290100	F775_28611	51.5651	64.9378
Os08g0290200	F775_01501	15.1515	33.3333
Os08g0290400	F775_30316	47.5983	46.383
Os08g0290700	F775_09764	65.3333	65.3333
Os08g0292000	F775_01938	24.3995	25.906
Os08g0292000	F775_04073	19.5954	27.0035
Os08g0295100	F775_31576	40.7767	18.314
Os08g0295300	F775_32279	73.4228	49.8179
Os08g0296600	F775_14117	55.6156	63.1902
Os08g0296700	F775_25611	49.5238	56.5217
Os08g0297800	F775_09262	55.2239	56.5749
Os08g0297800	F775_10255	55.5224	55.1929
Os08g0297800	F775_25864	56.4179	58.1538
Os08g0298700	F775_00666	69.3548	67.1875
Os08g0298700	F775_08230	53.8306	67.2544
Os08g0298700	F775_20045	71.7742	71.3427
Os08g0298700	F775_26985	74.3952	75.4601
Os08g0298700	F775_30673	75.6048	75.9109
Os08g0299000	F775_30704	89.9329	83.4891
Os08g0299200	F775_18661	52.8302	61.8785
Os08g0299400	F775_18439	80.3922	75.4023
Os08g0299600	F775_08356	48.2927	32.6733
Os08g0299600	F775_13999	46.8293	51.0638
Os08g0299700	F775_08356	37.2483	36.6337
Os08g0299700	F775_13999	13.7584	21.8085
Os08g0300300	F775_21317	78.392	76.4706
Os08g0300700	F775_22603	74.0136	64.3026
Os08g0301500	F775_32696	87.7111	87.4649
Os08g0304900	F775_30483	62.1027	62.8713
Os08g0305300	F775_31931	58.6444	52.7851
Os08g0308100	F775_29343	73.0061	58.6207
