Gene stable ID	Physcomitrella patens gene stable ID	%id. target Physcomitrella patens gene identical to query gene	%id. query gene identical to target Physcomitrella patens gene
Os08g0539600	PP1S8_3V6	40.8451	25.3644
Os08g0540000	PP1S132_81V6	50	46.1126
Os08g0540100	PP1S63_119V6	70.6037	63.7441
Os08g0540100	PP1S80_97V6	70.3412	62.4709
Os08g0540400	PP1S2_156V6	50.4425	54.2857
Os08g0540400	PP1S2_191V6	51.3274	55.4493
Os08g0540400	PP1S232_44V6	51.3274	56.4202
Os08g0540400	PP1S364_58V6	51.6814	55.408
Os08g0540400	PP1S364_61V6	51.8584	55.4924
Os08g0540400	PP1S97_71V6	51.3274	55.3435
Os08g0540500	PP1S98_191V6	32.6984	32.5949
Os08g0541400	PP1S143_175V6	48.2759	57.2727
Os08g0541500	PP1S22_201V6	35.6071	30.1386
Os08g0541500	PP1S283_28V6	29.8772	26.4813
Os08g0541500	PP1S39_99V6	31.7872	26.7509
Os08g0541500	PP1S457_25V6	31.6508	26.9767
Os08g0541950	PP1S227_122V6	56.25	39.1304
Os08g0541950	PP1S288_10V6	54.1667	37.6812
Os08g0541950	PP1S3_445V6	35.4167	23.2877
Os08g0541950	PP1S46_212V6	58.3333	40.5797
Os08g0541950	PP1S67_172V6	58.3333	40.5797
Os08g0542000	PP1S17_278V6	69.3157	65.2807
Os08g0542000	PP1S17_285V6	70.1987	66.3883
Os08g0542900	PP1S171_107V6	34.4262	25.8803
Os08g0542900	PP1S171_112V6	37.0023	27.1012
Os08g0542900	PP1S84_280V6	36.0656	26.4605
Os08g0542900	PP1S84_286V6	35.363	25.945
Os08g0543600	PP1S173_27V6	13.7395	30.1047
Os08g0543600	PP1S173_29V6	18.9964	24.0545
Os08g0543600	PP1S36_128V6	30.227	24.2802
Os08g0543700	PP1S11_350V6	23.5741	15.5388
Os08g0543700	PP1S5_289V6	28.1369	9.80132
Os08g0543700	PP1S74_38V6	25.0951	8.8
Os08g0543700	PP1S74_41V6	26.616	9.35829
Os08g0544500	PP1S39_129V6	48.5651	44.6549
Os08g0544500	PP1S45_266V6	48.1972	46.5529
Os08g0544800	PP1S348_6V6	21.4477	15.8416
Os08g0544800	PP1S356_40V6	21.7158	16.1677
Os08g0544800	PP1S446_21V6	21.7158	16.0714
Os08g0544800	PP1S67_183V6	21.4477	15.5642
Os08g0544900	PP1S154_103V6	64.2398	64.3777
Os08g0544900	PP1S180_129V6	62.955	63.7744
Os08g0545200	PP1S321_11V6	54.4715	54.7684
Os08g0545200	PP1S36_261V6	63.9566	63.9566
Os08g0545700	PP1S129_89V6	33.9474	31.7734
Os08g0546100	PP1S60_154V6	29.1139	34.3284
Os08g0546100	PP1S6_195V6	25	32.377
Os08g0546700	PP1S509_5V6	45.8204	46.1059
Os08g0546700	PP1S84_202V6	42.4149	41.896
Os08g0546700	PP1S98_70V6	47.678	47.8261
Os08g0546900	PP1S47_77V6	43.1298	39.9293
Os08g0547000	PP1S72_124V6	25.8503	25.1656
Os08g0547100	PP1S1_158V6	36.6972	35.3982
Os08g0547200	PP1S355_57V6	36.9911	48.046
Os08g0547200	PP1S36_298V6	36.8142	43.6059
Os08g0547300	PP1S15_392V6	15.971	25.656
Os08g0547600	PP1S19_109V6	15.8568	21.3058
Os08g0547600	PP1S373_11V6	16.1125	21.7993
Os08g0547800	PP1S540_9V6	30.303	23.4742
Os08g0547900	PP1S10_349V6	28.2322	20.7364
Os08g0547900	PP1S163_33V6	32.4538	22.9907
Os08g0547900	PP1S4_55V6	26.1214	19.2982
Os08g0547900	PP1S47_320V6	23.4828	18.1263
Os08g0547900	PP1S68_92V6	31.6623	22.5564
Os08g0547900	PP1S91_192V6	27.4406	20.0385
Os08g0548000	PP1S420_4V6	31.1475	13.5392
Os08g0548000	PP1S433_19V6	31.694	16.3842
Os08g0548000	PP1S78_152V6	29.5082	12.8266
Os08g0548200	PP1S195_53V6	69.4853	68.7273
Os08g0548200	PP1S280_51V6	71.3235	71.3235
Os08g0548200	PP1S336_12V6	38.2353	39.0977
Os08g0548200	PP1S442_23V6	68.75	68
Os08g0548300	PP1S116_111V6	43.2787	40.367
Os08g0548500	PP1S173_117V6	32.9721	32.6687
Os08g0548500	PP1S198_63V6	36.8421	36.9565
Os08g0548500	PP1S397_8V6	35.2941	35.023
Os08g0548500	PP1S84_63V6	36.0681	35.5183
Os08g0548900	PP1S12_77V6	82.3293	78.2443
Os08g0548900	PP1S19_182V6	84.3373	84.3373
Os08g0548900	PP1S234_64V6	84.739	84.739
Os08g0548900	PP1S465_14V6	84.3373	84.3373
Os08g0548900	PP1S506_5V6	28.9157	50.3497
Os08g0549100	PP1S21_105V6	70.7904	68.6667
Os08g0549200	PP1S189_65V6	41.6274	41.7258
Os08g0549200	PP1S24_113V6	42.217	41.1968
Os08g0549300	PP1S468_18V6	32.6087	25.8621
Os08g0549300	PP1S468_3V6	32.6087	25.8621
Os08g0549300	PP1S69_154V6	35.5072	32.4503
Os08g0550100	PP1S28_26V6	66.2551	66.2551
Os08g0550100	PP1S65_153V6	67.6955	66.7343
Os08g0550100	PP1S7_267V6	67.284	67.284
Os08g0550500	PP1S26_102V6	0	0
Os08g0550500	PP1S26_72V6	0	0
Os08g0550500	PP1S26_74V6	0	0
Os08g0550500	PP1S46_325V6	0	0
Os08g0550500	PP1S49_64V6	0	0
Os08g0550500	PP1S55_264V6	0	0
Os08g0550500	PP1S66_172V6	0	0
Os08g0551200	PP1S15_49V6	17.7778	13.6364
Os08g0551200	PP1S41_83V6	16.5432	14.9055
Os08g0551200	PP1S53_68V6	16.7901	14.0062
Os08g0553800	PP1S164_93V6	70.4663	64.7619
Os08g0554100	PP1S117_149V6	54.1033	51.3708
Os08g0554100	PP1S60_134V6	52.8875	52.4887
Os08g0554300	PP1S117_149V6	55.1148	38.0952
Os08g0554300	PP1S60_134V6	56.3674	40.724
Os08g0554400	PP1S125_69V6	38.6861	26.2052
Os08g0554400	PP1S165_3V6	39.4161	23.5808
Os08g0554400	PP1S43_228V6	38.3212	27.027
Os08g0554400	PP1S63_51V6	37.7737	26.8831
Os08g0554900	PP1S137_209V6	68.4211	69.7161
Os08g0554900	PP1S140_64V6	69.0402	69.4704
Os08g0554900	PP1S24_182V6	68.4211	68.5271
Os08g0554900	PP1S73_94V6	68.7307	70.0315
Os08g0554900	PP1S83_105V6	67.8019	68.4375
Os08g0555000	PP1S137_209V6	79.9283	35.1735
Os08g0555000	PP1S140_64V6	80.2867	34.891
Os08g0555000	PP1S24_182V6	81.362	35.1938
Os08g0555000	PP1S73_94V6	79.5699	35.0158
Os08g0555000	PP1S83_105V6	79.9283	34.8438
Os08g0555200	PP1S137_209V6	68.5759	69.8738
Os08g0555200	PP1S140_64V6	69.195	69.6262
Os08g0555200	PP1S24_182V6	68.1115	68.2171
Os08g0555200	PP1S73_94V6	68.8855	70.1893
Os08g0555200	PP1S83_105V6	67.6471	68.2812
Os08g0556000	PP1S181_63V6	38.3013	24.6646
Os08g0556000	PP1S198_172V6	38.4615	24.8963
Os08g0556200	PP1S295_43V6	54.0741	52.518
Os08g0556400	PP1S118_83V6	40.7461	38.5346
Os08g0556400	PP1S14_377V6	35.868	33.3778
Os08g0556400	PP1S64_122V6	37.1593	33.5492
Os08g0556400	PP1S96_102V6	34.5768	31.0567
Os08g0556500	PP1S285_12V6	35	3.40081
Os08g0556550	PP1S285_12V6	32.7103	2.83401
Os08g0556600	PP1S11_156V6	46.6667	52.5
Os08g0556600	PP1S2_340V6	44.4444	50
Os08g0556700	PP1S33_219V6	44.0273	27.7718
Os08g0556700	PP1S71_215V6	44.198	29.4653
Os08g0556900	PP1S19_362V6	47.2727	40.0881
Os08g0556900	PP1S285_10V6	45.4545	37.797
Os08g0556900	PP1S292_39V6	45.7143	38.512
Os08g0556900	PP1S369_30V6	46.2338	38.6117
Os08g0556900	PP1S49_32V6	45.4545	37.155
Os08g0557000	PP1S31_85V6	61.039	63.5135
Os08g0557000	PP1S35_262V6	64.0693	48.8449
Os08g0557200	PP1S10_111V6	41.8879	32.6437
Os08g0557200	PP1S281_114V6	21.5339	32.3009
Os08g0557200	PP1S99_117V6	40.708	39.4286
Os08g0557400	PP1S30_228V6	43.6567	40.4844
Os08g0557600	PP1S211_74V6	62.7586	63.0485
Os08g0557600	PP1S237_59V6	60.9195	61.0599
Os08g0557600	PP1S90_28V6	62.5287	62.6728
Os08g0557700	PP1S105_12V6	47.619	35.533
Os08g0557700	PP1S105_9V6	47.619	35.533
Os08g0557700	PP1S294_68V6	36.0544	28.8043
Os08g0557700	PP1S30_74V6	46.2585	24.7273
Os08g0557900	PP1S140_172V6	54.321	53.9877
Os08g0557900	PP1S5_276V6	52.1605	55.2288
Os08g0558000	PP1S18_121V6	73.8854	53.7037
Os08g0558000	PP1S40_297V6	74.5223	54.1667
Os08g0558000	PP1S427_1V6	73.2484	53.2407
Os08g0558100	PP1S144_160V6	37.5494	34.5455
Os08g0558100	PP1S29_101V6	38.7352	31.7152
Os08g0558100	PP1S87_114V6	37.9447	23.0216
Os08g0558200	PP1S161_69V6	53.9589	53.0259
Os08g0558300	PP1S235_65V6	33.8542	28.7611
Os08g0558300	PP1S24_105V6	32.8125	26.9231
Os08g0558300	PP1S358_18V6	34.375	21.8543
Os08g0558600	PP1S219_102V6	58.5062	63.5135
Os08g0558600	PP1S391_60V6	58.5062	64.0909
Os08g0558700	PP1S59_322V6	47.8632	22.9979
Os08g0558800	PP1S18_121V6	74.5223	54.1667
Os08g0558800	PP1S40_297V6	75.1592	54.6296
Os08g0558800	PP1S427_1V6	73.2484	53.2407
Os08g0559000	PP1S338_47V6	39.8374	37.4046
Os08g0559000	PP1S59_321V6	40.6504	37.594
Os08g0559200	PP1S30_212V6	54.6296	80.8219
Os08g0559300	PP1S346_18V6	45.4153	67.7939
Os08g0559300	PP1S456_4V6	66.8824	64.5161
Os08g0559400	PP1S12_412V6	75	76.3975
Os08g0559600	PP1S123_144V6	75.5892	69.9377
Os08g0559800	PP1S20_6V6	20.4878	11.7812
Os08g0559900	PP1S156_140V6	26.506	24.5614
Os08g0560000	PP1S283_72V6	25.1232	32.0755
Os08g0560000	PP1S46_151V6	28.8177	33.1445
Os08g0560000	PP1S5_403V6	24.3842	31.1321
Os08g0560300	PP1S102_87V6	42.5	29.9296
Os08g0560300	PP1S133_60V6	42.5	30.5755
Os08g0560300	PP1S1_529V6	43.5	29
Os08g0560300	PP1S35_284V6	44.5	32.3636
Os08g0560300	PP1S6_229V6	42.5	30.1418
Os08g0560500	PP1S258_81V6	49.5727	50.3254
Os08g0560900	PP1S107_188V6	62.069	58.0645
Os08g0560900	PP1S1_788V6	63.5468	59.447
Os08g0560900	PP1S4_321V6	63.5468	61.4286
Os08g0560900	PP1S77_69V6	64.532	62.381
Os08g0561500	PP1S294_16V6	33.3333	33.6815
Os08g0561500	PP1S32_70V6	29.199	32.659
Os08g0561500	PP1S40_160V6	34.1085	32.6733
Os08g0561500	PP1S46_43V6	34.8837	33.1695
Os08g0561600	PP1S111_119V6	12.825	12.0718
Os08g0561600	PP1S68_283V6	18.5442	14.5183
Os08g0561600	PP1S69_3V6	18.0243	14.8359
Os08g0561700	PP1S131_153V6	62.0853	63.5922
Os08g0561700	PP1S131_71V6	60.6635	62.7451
Os08g0561900	PP1S363_43V6	44.2379	46.4844
Os08g0562100	PP1S163_121V6	31.4088	69.0355
Os08g0562100	PP1S243_89V6	67.2055	62.4464
Os08g0562100	PP1S48_151V6	67.6674	63.8344
Os08g0562100	PP1S65_267V6	67.8984	64.0523
Os08g0562200	PP1S10_90V6	20.122	18.5915
Os08g0562200	PP1S44_300V6	19.0549	19.685
Os08g0562200	PP1S73_182V6	19.8171	19.3741
Os08g0562200	PP1S8_36V6	21.189	20.4713
Os08g0562300	PP1S13_145V6	29.8701	22.3735
Os08g0562300	PP1S159_13V6	29.8701	18.8834
Os08g0562300	PP1S37_244V6	31.1688	20.4082
Os08g0562700	PP1S149_154V6	61.0568	30.0868
Os08g0562700	PP1S211_126V6	58.9041	33.5938
Os08g0562700	PP1S90_110V6	58.317	33.3333
Os08g0563200	PP1S28_226V6	46.383	37.8472
Os08g0563200	PP1S45_204V6	46.383	38.2456
Os08g0563200	PP1S485_11V6	48.0851	36.3344
Os08g0563200	PP1S58_127V6	47.234	38.676
Os08g0563200	PP1S7_185V6	45.1064	36.6782
Os08g0563200	PP1S79_150V6	48.0851	39.3728
Os08g0563300	PP1S277_39V6	57.0248	55.2
Os08g0563300	PP1S355_56V6	49.5868	48.7805
Os08g0563400	PP1S157_25V6	38.1395	20.098
Os08g0563400	PP1S190_23V6	33.0233	20.3438
Os08g0563400	PP1S261_2V6	38.1395	19.8547
Os08g0563400	PP1S35_338V6	37.6744	18.9696
Os08g0563400	PP1S42_9V6	32.5581	41.6667
Os08g0563400	PP1S61_286V6	32.093	26.3359
Os08g0564000	PP1S32_79V6	10.1124	46.9565
Os08g0564100	PP1S183_21V6	81.5878	80.9045
Os08g0564100	PP1S263_83V6	82.4324	81.742
Os08g0564100	PP1S28_354V6	81.9257	81.2395
Os08g0564300	PP1S252_67V6	51.1161	53.5047
Os08g0564300	PP1S38_321V6	48.6607	49.0255
Os08g0564500	PP1S37_98V6	44.3548	24.3363
Os08g0564900	PP1S122_53V6	21	3.125
Os08g0565200	PP1S162_92V6	27.3913	15.6328
Os08g0565200	PP1S292_5V6	23.913	16.369
Os08g0565700	PP1S456_7V6	25.0842	24.6689
Os08g0565700	PP1S9_150V6	28.7879	28.934
Os08g0565800	PP1S321_10V6	29.1429	22.3684
Os08g0565900	PP1S237_83V6	29.4574	28.5
Os08g0565900	PP1S34_98V6	38.2429	40
Os08g0565900	PP1S68_64V6	37.9845	40.274
Os08g0566000	PP1S118_69V6	35.9606	34.7619
Os08g0566100	PP1S117_158V6	47.5751	48.2436
Os08g0566100	PP1S293_13V6	47.806	49.4033
Os08g0566400	PP1S197_93V6	50.7538	37.8277
Os08g0566600	PP1S114_172V6	60	58.1395
Os08g0566600	PP1S16_274V6	57.6	34.7826
Os08g0566900	PP1S146_123V6	31.5508	53.6364
Os08g0566900	PP1S146_129V6	31.5508	53.6364
Os08g0566900	PP1S391_7V6	55.0802	55.0802
Os08g0567000	PP1S58_105V6	22.973	19.0157
Os08g0567000	PP1S79_254V6	26.7568	26.3298
Os08g0567100	PP1S104_54V6	23.1884	12.6183
Os08g0567100	PP1S534_1V6	23.4783	12.7559
Os08g0567200	PP1S156_29V6	63.8298	39.4737
Os09g0101100	PP1S83_88V6	4.7619	3.69069
Os09g0103100	PP1S112_145V6	49.0244	49.0244
Os09g0103100	PP1S35_76V6	51.4634	52.0988
Os09g0103500	PP1S38_59V6	25.8929	26.484
Os09g0103600	PP1S28_211V6	63.5204	57.1101
Os09g0103700	PP1S62_131V6	36.6048	29.4243
Os09g0104200	PP1S137_214V6	37.1025	32.3077
Os09g0104300	PP1S125_41V6	52.5714	40.8889
Os09g0104300	PP1S230_78V6	52.5714	40.8889
Os09g0104700	PP1S69_164V6	15.4684	19.888
Os09g0107600	PP1S253_34V6	53.9326	6.65742
Os09g0107600	PP1S416_13V6	0	0
Os09g0108400	PP1S38_402V6	34.4928	31.3984
Os09g0109500	PP1S162_113V6	69.2308	68.4
Os09g0109500	PP1S373_38V6	66.3968	65.6
Os09g0109800	PP1S246_109V6	62.8774	60.8247
Os09g0109800	PP1S298_28V6	63.0551	56.9823
Os09g0110100	PP1S12_368V6	15.869	31.4214
Os09g0110100	PP1S22_20V6	30.1008	31.6138
Os09g0110100	PP1S33_57V6	15.869	30.5825
Os09g0110100	PP1S39_174V6	21.2846	33.0078
Os09g0110300	PP1S98_45V6	44.9438	45.4545
Os09g0110400	PP1S79_74V6	69.0909	70.3704
Os09g0111100	PP1S24_216V6	23.6264	23.7569
Os09g0111100	PP1S359_22V6	23.3516	23.6111
Os09g0111800	PP1S51_47V6	24.7664	18.5315
Os09g0112400	PP1S32_123V6	32.0755	22.2707
Os09g0114500	PP1S237_18V6	33.8164	48.3425
Os09g0114500	PP1S36_179V6	20.1932	47.8261
Os09g0114500	PP1S42_71V6	53.2367	37.5596
Os09g0114500	PP1S74_30V6	54.7826	33.5106
Os09g0114500	PP1S80_21V6	52.1739	35.2711
Os09g0114500	PP1S98_189V6	34.5894	47.9893
Os09g0115400	PP1S126_131V6	62.2356	63.876
Os09g0115400	PP1S257_72V6	62.8399	64
Os09g0115400	PP1S281_57V6	62.6888	64.1422
Os09g0115400	PP1S51_110V6	63.142	65.0078
Os09g0115500	PP1S147_151V6	45.815	38.9513
Os09g0115500	PP1S69_45V6	51.9824	45.7364
Os09g0115500	PP1S84_6V6	48.0176	41.9231
Os09g0115600	PP1S32_276V6	33.7379	47.931
Os09g0115600	PP1S62_51V6	44.4175	44.5255
Os09g0116400	PP1S8_147V6	43.3267	36.927
Os09g0116800	PP1S81_202V6	29.0476	33.5165
Os09g0116800	PP1S88_174V6	30.4762	21.6216
Os09g0119600	PP1S4_21V6	25.7937	24.7148
Os09g0119600	PP1S6_30V6	25.7937	24.7148
Os09g0119600	PP1S77_100V6	22.8175	21.1009
Os09g0120800	PP1S177_30V6	51.6667	5.61594
Os09g0121000	PP1S61_278V6	51.2605	5.65863
Os09g0121050	PP1S61_278V6	31.0469	15.9555
Os09g0123100	PP1S314_65V6	34.0992	33.2547
Os09g0123100	PP1S359_39V6	34.8247	34.2857
Os09g0123200	PP1S158_158V6	27.7778	26.7275
Os09g0123200	PP1S47_242V6	26.5583	26.0292
Os09g0123200	PP1S47_243V6	9.6206	70.297
Os09g0123300	PP1S12_33V6	32.6996	43.1078
Os09g0123300	PP1S156_65V6	35.9316	46.4373
Os09g0123300	PP1S201_116V6	35.3612	45.2555
Os09g0123300	PP1S254_1V6	34.981	38.7368
Os09g0123300	PP1S368_13V6	33.8403	44.1687
Os09g0123300	PP1S5_179V6	34.4106	47.5066
Os09g0123300	PP1S74_194V6	32.3194	45.0928
Os09g0127800	PP1S11_79V6	68.8013	68.9712
Os09g0127800	PP1S135_34V6	67.734	67.5676
Os09g0127800	PP1S86_189V6	67.8161	67.9835
Os09g0128400	PP1S20_41V6	50.6787	17.0213
Os09g0128400	PP1S71_250V6	52.4887	17.8462
Os09g0130800	PP1S229_36V6	47.0948	45.6973
Os09g0131200	PP1S207_128V6	44.6809	43.4483
Os09g0131200	PP1S31_383V6	45.7447	44.4828
Os09g0133200	PP1S33_197V6	64.8221	64.8221
Os09g0133600	PP1S24_190V6	41.0658	35.8904
Os09g0133600	PP1S83_99V6	50.1567	42.1053
Os09g0133700	PP1S26_48V6	51.0086	47.7089
Os09g0133800	PP1S211_9V6	10.59	5.09091
Os09g0134400	PP1S29_335V6	23.8462	21.6783
Os09g0134500	PP1S282_23V6	42.8571	24.1455
Os09g0134500	PP1S81_182V6	34.2466	31.7316
Os09g0134500	PP1S93_144V6	42.6614	23.7991
Os09g0135100	PP1S376_45V6	31.6832	3.28205
Os09g0135700	PP1S249_38V6	48.6486	59.3407
Os09g0135700	PP1S7_78V6	15.3153	49.2754
Os09g0135800	PP1S105_8V6	31.5609	31.6151
Os09g0135800	PP1S150_137V6	31.7324	31.5162
Os09g0135800	PP1S21_183V6	29.1595	29.0598
Os09g0135800	PP1S30_266V6	29.6741	28.6424
Os09g0237600	PP1S258_49V6	52.514	53.7143
Os09g0240500	PP1S53_215V6	59.2163	57.7904
Os09g0241100	PP1S357_37V6	30.7517	34.8387
Os09g0242300	PP1S191_64V6	44.9791	53.616
Os09g0242300	PP1S21_383V6	48.3264	51.3333
Os09g0242300	PP1S27_42V6	52.9289	51.1111
Os09g0242300	PP1S73_224V6	53.7657	53.7657
Os09g0242300	PP1S84_170V6	53.9749	53.9749
Os09g0242300	PP1S8_56V6	53.3473	53.4591
Os09g0244900	PP1S190_65V6	64.5714	63.4831
Os09g0245500	PP1S191_95V6	35.7895	50.9363
Os09g0246200	PP1S241_95V6	44.5846	41.7323
Os09g0246200	PP1S246_118V6	49.632	44.3192
Os09g0246200	PP1S256_41V6	49.1062	42.9623
Os09g0246250	PP1S287_32V6	37.6812	22.807
Os09g0247700	PP1S31_210V6	51.5625	0.634737
Os09g0247700	PP1S42_203V6	53.125	0.655358
Os09g0248000	PP1S289_26V6	54.5139	49.2163
Os09g0248000	PP1S74_56V6	54.8611	49.8423
Os09g0248100	PP1S130_236V6	13.7157	14.1388
Os09g0248100	PP1S13_239V6	14.9626	18.9873
Os09g0248100	PP1S159_160V6	13.9651	17.7778
Os09g0248200	PP1S110_89V6	34.4954	27.7286
Os09g0248200	PP1S6_204V6	34.8624	30.0158
Os09g0248300	PP1S110_89V6	35.2399	28.1711
Os09g0248300	PP1S6_204V6	35.2399	30.1738
Os09g0249000	PP1S224_83V6	48.494	49.5385
Os09g0249400	PP1S14_317V6	47.4026	40.7821
Os09g0249400	PP1S15_474V6	42.8571	36.2637
Os09g0249400	PP1S41_166V6	41.5584	35.7542
Os09g0249600	PP1S269_91V6	63.9583	65.1805
Os09g0249700	PP1S72_55V6	18.9097	46.6387
Os09g0249900	PP1S13_21V6	60.9589	54.2683
Os09g0249900	PP1S157_76V6	60.9589	54.2683
Os09g0250700	PP1S250_25V6	59.3575	55.9211
Os09g0251450	PP1S13_191V6	39.0244	17.9775
Os09g0251450	PP1S56_263V6	35.3659	16.2921
Os09g0251450	PP1S73_169V6	24.3902	11.4943
Os09g0251450	PP1S8_105V6	37.8049	17.4157
Os09g0251500	PP1S13_264V6	31.699	37.2155
Os09g0251500	PP1S169_110V6	37.2862	29.566
Os09g0251500	PP1S183_52V6	36.9441	30
Os09g0251500	PP1S186_64V6	33.6374	35.119
Os09g0251500	PP1S276_42V6	35.3478	31.4402
Os09g0251500	PP1S48_253V6	33.9795	35.7743
Os09g0251500	PP1S543_6V6	39.6807	31.7229
Os09g0251500	PP1S68_207V6	33.8655	34.2166
Os09g0251800	PP1S191_12V6	38.0117	21.3115
Os09g0251800	PP1S275_103V6	38.0117	17.6152
Os09g0251800	PP1S33_273V6	40.3509	18.3024
Os09g0252000	PP1S367_3V6	67.3554	66.2602
Os09g0252100	PP1S160_44V6	74.813	72.1154
Os09g0252700	PP1S138_130V6	47.623	14.8555
Os09g0252700	PP1S42_128V6	47.0492	14.7331
Os09g0252800	PP1S138_130V6	52.3466	18.5375
Os09g0252800	PP1S42_128V6	52.4188	18.6345
Os09g0254600	PP1S39_291V6	24.4186	17.5
Os09g0255400	PP1S330_9V6	47.7922	42.5926
Os09g0256600	PP1S39_291V6	36.9369	11.3889
Os09g0258000	PP1S148_122V6	45.3731	43.1818
Os09g0258000	PP1S316_10V6	47.7612	49.6894
Os09g0258000	PP1S66_3V6	48.9552	47.5362
Os09g0258500	PP1S224_73V6	60.4938	44.2581
Os09g0258500	PP1S316_69V6	61.3757	44.5583
Os09g0258600	PP1S22_76V6	80.7018	73.7968
Os09g0258600	PP1S364_56V6	80.7018	73.0159
Os09g0258600	PP1S38_376V6	76.0234	69.1489
Os09g0258600	PP1S97_74V6	81.2866	73.545
Os09g0258600	PP1S97_78V6	78.3626	72.043
Os09g0258700	PP1S39_291V6	30.1802	18.6111
Os09g0259701	PP1S1_152V6	19.2513	8.05369
Os09g0259701	PP1S139_7V6	18.7166	7.82998
Os09g0261300	PP1S175_76V6	59.4059	55.3846
Os09g0261300	PP1S34_237V6	61.3861	50.4065
Os09g0261300	PP1S7_42V6	60.7261	47.0588
Os09g0261400	PP1S199_24V6	32.5	2.73973
Os09g0261400	PP1S24_131V6	33.75	2.70812
Os09g0261400	PP1S24_230V6	35	2.99145
Os09g0261400	PP1S99_168V6	8.75	0.788288
Os09g0263933	PP1S319_30V6	34.1969	31.4286
Os09g0264400	PP1S1_111V6	40.2697	38.7037
Os09g0264400	PP1S14_162V6	32.7553	31.1355
Os09g0264400	PP1S144_59V6	31.0212	31.6929
Os09g0264400	PP1S1957_2V6	37.3796	37.6699
Os09g0264400	PP1S288_56V6	34.6821	35.2941
Os09g0264400	PP1S54_35V6	37.3796	37.6699
Os09g0264400	PP1S54_38V6	37.3796	37.6699
Os09g0264400	PP1S98_58V6	38.921	37.4074
Os09g0266000	PP1S26_117V6	25.9819	35.102
Os09g0266400	PP1S118_85V6	43.5616	42.5513
Os09g0266400	PP1S150_84V6	43.9269	42.9848
Os09g0266400	PP1S96_101V6	45.0228	44.2947
Os09g0267400	PP1S241_87V6	21.4286	13.3531
Os09g0267400	PP1S25_238V6	23.3333	15.9091
Os09g0267400	PP1S427_21V6	22.8571	17.2662
Os09g0267500	PP1S102_82V6	48.062	46.0396
Os09g0267500	PP1S133_82V6	48.4496	44.9102
Os09g0267500	PP1S1_519V6	48.708	46.4286
Os09g0267500	PP1S6_227V6	48.708	46.5432
Os09g0267600	PP1S118_150V6	54.515	75.463
Os09g0267600	PP1S287_65V6	55.1839	76.0369
Os09g0267600	PP1S35_247V6	54.515	75.1152
Os09g0267600	PP1S96_36V6	53.5117	73.3945
Os09g0268100	PP1S135_2V6	17.1488	21.9577
Os09g0268100	PP1S86_152V6	17.1488	25.6966
Os09g0268300	PP1S8_104V6	53.229	54.0755
Os09g0268300	PP1S8_107V6	52.2505	52.0468
Os09g0270900	PP1S20_335V6	18.306	45.5782
Os09g0270900	PP1S23_324V6	36.612	36.612
Os09g0270900	PP1S77_317V6	37.7049	38.3333
Os09g0272300	PP1S109_183V6	15.7787	32.0833
Os09g0272300	PP1S14_30V6	45.9016	44.1815
Os09g0272300	PP1S157_11V6	39.3443	39.5062
Os09g0272300	PP1S162_17V6	43.2377	42.6263
Os09g0272300	PP1S197_52V6	43.8525	42.0432
Os09g0272300	PP1S27_327V6	42.623	41.8511
Os09g0272300	PP1S54_130V6	43.4426	43.2653
Os09g0272500	PP1S26_171V6	39.2405	34.9624
Os09g0273800	PP1S28_148V6	44.9102	47.7707
Os09g0273800	PP1S49_174V6	28.7425	44.0367
Os09g0273800	PP1S7_342V6	51.497	54.7771
Os09g0273800	PP1S9_292V6	50.8982	53.7975
Os09g0274800	PP1S28_148V6	39.5349	43.3121
Os09g0274800	PP1S49_174V6	27.3256	43.1193
Os09g0274800	PP1S7_342V6	48.2558	52.8662
Os09g0274800	PP1S9_292V6	47.093	51.2658
Os09g0275200	PP1S28_148V6	38.75	39.4904
Os09g0275200	PP1S49_174V6	25.625	37.6147
Os09g0275200	PP1S7_342V6	43.75	44.586
Os09g0275200	PP1S9_292V6	45	45.5696
Os09g0277800	PP1S29_256V6	68.7332	64.8855
Os09g0277800	PP1S99_59V6	68.7332	64.0704
Os09g0278700	PP1S306_7V6	28.8321	15.0763
Os09g0279000	PP1S106_32V6	25.3876	23.8616
Os09g0279100	PP1S114_4V6	62.5806	26.7956
Os09g0279300	PP1S23_32V6	31.0811	28.2209
Os09g0279300	PP1S317_70V6	31.7568	28.8344
Os09g0279400	PP1S141_8V6	44.7699	39.4834
Os09g0279600	PP1S244_59V6	66.954	67.341
Os09g0280300	PP1S15_212V6	47.9109	42.4691
Os09g0280300	PP1S53_242V6	47.3538	46.7033
Os09g0280500	PP1S257_96V6	28.2655	40.1216
Os09g0280600	PP1S41_172V6	70.0483	70.0483
Os09g0281300	PP1S146_82V6	28.4211	19.5652
Os09g0281300	PP1S158_184V6	30	23.9496
Os09g0281300	PP1S161_107V6	36.8421	37.8378
Os09g0281300	PP1S217_49V6	35.7895	35.7895
Os09g0281300	PP1S37_79V6	32.1053	32.4468
Os09g0281300	PP1S39_388V6	35.2632	35.6383
Os09g0281600	PP1S2_187V6	24.5098	10.846
Os09g0281600	PP1S232_50V6	22.0588	11.5681
Os09g0281800	PP1S21_405V6	28.4091	26.096
Os09g0281800	PP1S30_28V6	29.3182	27.3305
Os09g0281800	PP1S34_180V6	29.0909	26.8908
