Gene stable ID	Chondrus crispus gene stable ID	%id. target Chondrus crispus gene identical to query gene	%id. query gene identical to target Chondrus crispus gene
Os09g0557700	CHC_T00004606001	11.435	18.8889
Os09g0559800	CHC_T00000628001	34.4898	28.7415
Os09g0560100	CHC_T00001864001	14.3791	16.4486
Os09g0560200	CHC_T00008977001	43.3036	46.9734
Os09g0560600	CHC_T00004167001	30.1994	30.1136
Os09g0560700	CHC_T00003916001	30.5556	23.7981
Os09g0560800	CHC_T00003916001	29.1536	22.3558
Os09g0563300	CHC_T00010148001	40.9247	40.8547
Os09g0565600	CHC_T00003466001	45.7995	43.5567
Os09g0565700	CHC_T00003465001	33.4165	42.9487
Os09g0566050	CHC_T00003465001	32.9238	42.9487
Os09g0566550	CHC_T00008708001	15.8455	30.2799
Os09g0566550	CHC_T00008793001	21.0386	18.3935
Os09g0566550	CHC_T00008885001	20.506	20.8108
Os09g0566550	CHC_T00008949001	20.6391	20.6943
Os09g0566550	CHC_T00008979001	22.7696	20.9302
Os09g0566550	CHC_T00009038001	15.4461	39.726
Os09g0567000	CHC_T00008708001	9.24025	11.4504
Os09g0567000	CHC_T00008793001	11.2936	6.40279
Os09g0567000	CHC_T00008885001	10.883	7.16216
Os09g0567000	CHC_T00008949001	11.0883	7.20961
Os09g0567000	CHC_T00008979001	13.1417	7.83354
Os09g0567000	CHC_T00009038001	8.41889	14.0411
Os09g0567300	CHC_T00006866001	45.0575	41.1765
Os09g0567366	CHC_T00004133001	32.7273	28.0624
Os09g0567700	CHC_T00006071001	30.9744	28.0669
Os09g0568400	CHC_T00010349001	72.7273	19.6319
Os09g0568800	CHC_T00007712001	63.8889	61.6071
Os09g0569100	CHC_T00007698001	10.705	21.2435
Os09g0569200	CHC_T00008493001	29.8311	40.3553
Os09g0569300	CHC_T00005737001	23.0769	10.4305
Os09g0569400	CHC_T00010199001	36.1789	32.0528
Os09g0570400	CHC_T00004548001	30.1184	47.3404
Os09g0570400	CHC_T00007970001	38.4095	47.0954
Os09g0570500	CHC_T00004170001	8.86918	33.0578
Os09g0570850	CHC_T00008338001	34.2105	41.6
Os09g0570850	CHC_T00009535001	33.5526	40.4762
Os09g0573150	CHC_T00002986001	24.1935	12.1457
Os10g0100700	CHC_T00008684001	61.9808	70.8029
Os10g0104500	CHC_T00008876001	46.4583	45.6967
Os10g0112600	CHC_T00005069001	40.6838	40.5451
Os10g0113000	CHC_T00007631001	31.1526	28.0899
Os10g0113100	CHC_T00007631001	31.0559	28.0899
Os10g0113900	CHC_T00007631001	33.0303	30.618
Os10g0114300	CHC_T00007631001	33.6257	32.3034
Os10g0115600	CHC_T00001532001	18.7905	36.25
Os10g0116000	CHC_T00007367001	13.8859	16.1049
Os10g0116800	CHC_T00005741001	28.9552	23.8329
Os10g0118900	CHC_T00001778001	28.2051	2.12931
Os10g0118900	CHC_T00003946001	36.9231	5.06685
Os10g0124000	CHC_T00010068001	69.8413	68.75
Os10g0135200	CHC_T00005607001	21.8659	27.1739
Os10g0141400	CHC_T00006377001	29.6296	30.1887
Os10g0142100	CHC_T00001366001	23.0769	23.0769
Os10g0153900	CHC_T00009408001	29.4479	29.003
Os10g0154000	CHC_T00010136001	21.2389	21.3333
Os10g0154000	CHC_T00010183001	16.8142	16.5217
Os10g0154500	CHC_T00009408001	29.8462	29.3051
Os10g0154700	CHC_T00006996001	53.0387	58.1818
Os10g0156200	CHC_T00009408001	34.5	20.8459
Os10g0157200	CHC_T00009408001	21.8097	28.3988
Os10g0157400	CHC_T00009408001	29.3578	29.003
Os10g0159800	CHC_T00010066001	40.4467	43.2361
Os10g0167300	CHC_T00005319001	19.9552	63.5714
Os10g0167300	CHC_T00007899001	19.5067	62.1429
Os10g0167300	CHC_T00008490001	56.7265	61.2591
Os10g0167300	CHC_T00008696001	64.3498	56.2745
Os10g0167300	CHC_T00009127001	68.8341	69.6145
Os10g0167600	CHC_T00001477001	34.7826	29.4807
Os10g0169800	CHC_T00005538001	28.6822	13.5036
Os10g0170200	CHC_T00010190001	65.3846	72.0339
Os10g0180000	CHC_T00008920001	26.8585	25.1685
Os10g0180000	CHC_T00009415001	26.8585	25.6293
Os10g0180000	CHC_T00009549001	23.2614	29.0419
Os10g0181200	CHC_T00007142001	8.70968	14.8352
Os10g0182000	CHC_T00008489001	48.5485	50.2591
Os10g0183900	CHC_T00000947001	36.8132	45.1178
Os10g0184300	CHC_T00005827001	65.7143	8.48709
Os10g0184300	CHC_T00010124001	64.7619	7.80712
Os10g0188300	CHC_T00010193001	28.7634	13.4422
Os10g0189100	CHC_T00002564001	48.4401	43.7037
Os10g0189600	CHC_T00008326001	37.5519	37.3196
Os10g0190000	CHC_T00009159001	50	51.3966
Os10g0194200	CHC_T00009372001	31.9209	29.9735
Os10g0204100	CHC_T00002227001	16.9412	11.9601
Os10g0205200	CHC_T00009529001	52.973	60.1227
Os10g0205500	CHC_T00002879001	29.8361	6.77083
Os10g0206800	CHC_T00007437001	17.8771	29.4479
Os10g0208500	CHC_T00007515001	14.4086	21.8954
Os10g0209300	CHC_T00009043001	24.4186	9.45946
Os10g0213100	CHC_T00002893001	34.6154	1.61002
Os10g0320400	CHC_T00008404001	33.3333	41.5385
Os10g0321700	CHC_T00010093001	14.8265	32.1918
Os10g0321700	CHC_T00010299001	13.2492	25.1497
Os10g0323600	CHC_T00006281001	31.2977	28.4722
Os10g0323900	CHC_T00006281001	31.2977	28.4722
Os10g0327300	CHC_T00010117001	29.3023	35.1955
Os10g0328700	CHC_T00005776001	31.3643	32.9882
Os10g0330400	CHC_T00006905001	23.6486	25.9259
Os10g0346300	CHC_T00009050001	19.0317	25.3333
Os10g0347800	CHC_T00009469001	13.0994	11.336
Os10g0350001	CHC_T00005645001	71.1111	23.3577
Os10g0350001	CHC_T00010305001	71.1111	22.069
Os10g0350450	CHC_T00005645001	32.7957	44.5255
Os10g0350450	CHC_T00010305001	34.4086	44.1379
Os10g0355800	CHC_765	84.2857	75
Os10g0356000	CHC_950	45.283	44.2623
Os10g0363300	CHC_T00009359001	37.5386	34.4953
Os10g0368902	CHC_T00000207001	21.1293	14.8718
Os10g0368902	CHC_T00002161001	18.3971	13.1682
Os10g0368902	CHC_T00007940001	21.6758	16.9275
Os10g0368902	CHC_T00008166001	14.5719	11.5942
Os10g0369000	CHC_T00002361001	33.5203	45.0943
Os10g0369900	CHC_T00009031001	50.0982	47.3978
Os10g0370000	CHC_T00002159001	18.7097	20.2797
Os10g0370000	CHC_T00002987001	20.4301	22.8365
Os10g0372300	CHC_T00006054001	10.101	1.68919
Os10g0372300	CHC_T00006134001	7.07071	0.957592
Os10g0372300	CHC_T00007058001	2.0202	0.60241
Os10g0372300	CHC_T00007066001	8.08081	1.50094
Os10g0377400	CHC_T00009363001	50.463	57.0681
Os10g0377800	CHC_T00006254001	17.1533	34.058
Os10g0382300	CHC_T00000758001	18.5714	21.4168
Os10g0387000	CHC_T00008907001	45.1765	42.3841
Os10g0389000	CHC_T00008019001	30.8901	27.0642
Os10g0390100	CHC_T00003135001	17.7592	18.6951
Os10g0392600	CHC_T00007455001	30.3249	16.8337
Os10g0393100	CHC_T00002854001	31.5364	29.1045
Os10g0395500	CHC_T00000403001	25.4438	30.2817
Os10g0396300	CHC_T00002511001	45.8333	46.4789
Os10g0396400	CHC_T00009575001	9.78593	14.8837
Os10g0397200	CHC_T00004761001	17.5627	21.875
Os10g0397400	CHC_T00002789001	44.385	43.2292
Os10g0399100	CHC_T00008547001	35.8268	35.8268
Os10g0399200	CHC_T00008547001	39.8305	37.0079
Os10g0399700	CHC_T00008547001	37.8601	36.2205
Os10g0400100	CHC_T00006241001	4.46281	11.6379
Os10g0400800	CHC_T00009560001	52.5355	50.8841
Os10g0404500	CHC_T00002300001	34.1463	7.19178
Os10g0404500	CHC_T00002441001	33.3333	8.2
Os10g0404500	CHC_T00002450001	29.2683	7.17131
Os10g0404500	CHC_T00004333001	30.8943	7.16981
Os10g0404533	CHC_T00002300001	21.0526	4.10959
Os10g0404533	CHC_T00002441001	21.0526	4.8
Os10g0404533	CHC_T00002450001	19.2982	4.38247
Os10g0404533	CHC_T00004333001	22.807	4.90566
Os10g0404566	CHC_T00002300001	19.4969	5.30822
Os10g0404566	CHC_T00002441001	18.8679	6
Os10g0404566	CHC_T00002450001	18.239	5.77689
Os10g0404566	CHC_T00004333001	18.239	5.4717
Os10g0405600	CHC_T00008955001	6.10687	35.1648
Os10g0405600	CHC_T00009387001	40.8397	39.5564
Os10g0406100	CHC_T00008749001	27.9412	8.08511
Os10g0410600	CHC_T00009030001	77.0701	81.2081
Os10g0411700	CHC_T00010061001	69.0141	75.3846
Os10g0411800	CHC_T00010047001	64.539	67.9104
Os10g0412000	CHC_T00004602001	26.7913	16.8297
Os10g0412050	CHC_T00004602001	28.2392	8.31703
Os10g0412100	CHC_T00002326001	22.6446	37.741
Os10g0414500	CHC_T00003703001	35.5224	34
Os10g0415300	CHC_T00004712001	38.9892	41.9417
Os10g0415600	CHC_T00001116001	22.4515	21.6122
Os10g0415800	CHC_T00001116001	22.9275	20.6776
Os10g0415900	CHC_T00009270001	32.681	42.3858
Os10g0416200	CHC_T00009104001	38.0497	34.3696
Os10g0417600	CHC_T00009453001	59.7884	64.5714
Os10g0418000	CHC_T00008850001	69.0648	64.4295
Os10g0418100	CHC_T00006343001	34.1063	35.4418
Os10g0419100	CHC_T00004232001	46.3557	42.973
Os10g0422500	CHC_T00005773001	22.3729	15.8084
Os10g0430200	CHC_T00009372001	30.8743	29.9735
Os10g0430900	CHC_T00008708001	12.037	29.771
Os10g0430900	CHC_T00008793001	16.6667	18.8591
Os10g0430900	CHC_T00008885001	15.535	20.4054
Os10g0430900	CHC_T00008949001	15.8436	20.5607
Os10g0430900	CHC_T00008979001	17.1811	20.4406
Os10g0430900	CHC_T00009038001	10.5967	35.274
Os10g0431000	CHC_T00001279001	5.91966	3.14961
Os10g0432300	CHC_T00008163001	43.9462	70
Os10g0437000	CHC_T00000714001	22.1429	22.4096
Os10g0437000	CHC_T00005911001	18.8095	22.067
Os10g0437000	CHC_T00008436001	21.9048	21.4452
Os10g0437000	CHC_T00008553001	23.0952	21.7002
Os10g0437000	CHC_T00008592001	20	21.2121
Os10g0437000	CHC_T00008814001	19.2857	20.6107
Os10g0437000	CHC_T00009017001	21.1905	21.2919
Os10g0437000	CHC_T00010079001	22.8571	23.1325
Os10g0437000	CHC_T00010247001	23.5714	24.812
Os10g0437200	CHC_T00009099001	27.3839	11.74
Os10g0437400	CHC_T00009050001	19.2719	20
Os10g0437600	CHC_T00009277001	18.1575	9.65224
Os10g0438100	CHC_T00004368001	28.1818	37.8049
Os10g0439600	CHC_T00010016001	35.1032	18.3359
Os10g0440100	CHC_T00003626001	25.4335	25.3602
Os10g0442600	CHC_T00008704001	63.0769	15.0367
Os10g0442600	CHC_T00009108001	63.0769	15.0367
Os10g0446800	CHC_T00006195001	9.09091	4.0625
Os10g0447100	CHC_T00004841001	58.3333	17.9104
Os10g0447100	CHC_T00009358001	69.4444	49.2611
Os10g0452800	CHC_T00004757001	49.8734	39.0873
Os10g0456500	CHC_T00002823001	16.213	30.5122
Os10g0456600	CHC_T00009081001	46.3964	51.5
Os10g0456900	CHC_T00008871001	22.4265	2.29151
Os10g0456950	CHC_T00008871001	5.88235	0.356875
Os10g0457000	CHC_T00010191001	38.3099	28.0992
Os10g0457500	CHC_T00009365001	52.1951	54.5918
Os10g0462900	CHC_T00008986001	60.2787	59.9653
Os10g0463100	CHC_T00009398001	29.4479	28.5149
Os10g0464100	CHC_T00008205001	28.7926	29.0172
Os10g0464400	CHC_T00009043001	15.869	28.3784
Os10g0465000	CHC_T00010255001	19.3277	7.95848
Os10g0465800	CHC_T00007031001	36.4706	19.4969
Os10g0465900	CHC_T00004774001	34.9315	13.1443
Os10g0465950	CHC_T00001630001	24.3243	25.5319
Os10g0466200	CHC_T00000267001	47.7419	11.2633
Os10g0466300	CHC_T00010295001	25.6167	25.4237
Os10g0466700	CHC_T00001050001	82.8571	82.8571
Os10g0467200	CHC_T00003584001	19.0355	17.1625
Os10g0467600	CHC_T00008457001	31.068	33.1606
Os10g0471350	CHC_T00010330001	34.3687	25.4262
Os10g0472400	CHC_T00004963001	17.5258	14.1667
Os10g0473800	CHC_T00000813001	24.3802	11.9675
Os10g0476100	CHC_T00008666001	35.6061	39.5789
Os10g0476100	CHC_T00009319001	37.3106	21.4597
Os10g0476300	CHC_T00008932001	46.1053	50.5774
Os10g0476400	CHC_T00001358001	32.0755	30.3571
Os10g0476600	CHC_T00003943001	41.7745	22.6908
Os10g0476700	CHC_T00001485001	32.5926	27.5
Os10g0476900	CHC_T00000207001	16.9415	14.4872
Os10g0476900	CHC_T00002161001	14.093	12.2555
Os10g0476900	CHC_T00007940001	17.3913	16.5007
Os10g0476900	CHC_T00008166001	10.1949	9.85507
Os10g0477900	CHC_T00009538001	21.2308	14.6809
Os10g0479500	CHC_T00001062001	30.3922	30.5419
Os10g0479700	CHC_T00008458001	26.2162	28.1977
Os10g0479700	CHC_T00009112001	23.5135	26.2048
Os10g0483000	CHC_T00003600001	53.6585	47.8261
Os10g0485600	CHC_T00004988001	15.8827	18.0681
Os10g0486600	CHC_T00010027001	64.7887	64.7887
Os10g0487400	CHC_T00003966001	13.5135	29.5858
Os10g0488100	CHC_T00003438001	29.3333	26.6667
Os10g0488300	CHC_T00003511001	24.2029	23.0345
Os10g0489200	CHC_T00010250001	32.971	33.0109
Os10g0492000	CHC_T00003280001	18.887	12.056
Os10g0492101	CHC_T00003280001	9.71429	1.82992
Os10g0492300	CHC_T00003280001	16.1593	7.42734
Os10g0494200	CHC_T00009278001	45.1991	50.1299
Os10g0495300	CHC_T00005160001	15.1755	17.5163
Os10g0495500	CHC_T00004448001	19.4188	14.4401
Os10g0495600	CHC_T00010106001	31.5855	20.305
Os10g0496900	CHC_T00009425001	41.791	44.2105
Os10g0497100	CHC_T00009195001	21.6867	23.4528
Os10g0497100	CHC_T00009396001	24.3976	34.4681
Os10g0498800	CHC_T00002274001	14.0625	1.74757
Os10g0500700	CHC_T00004545001	24.2363	38.0192
Os10g0502000	CHC_T00007301001	32.6271	33.4783
Os10g0502400	CHC_T00009215001	35.1955	44.8931
Os10g0502500	CHC_T00005974001	16.9811	19.1489
Os10g0502600	CHC_T00005974001	20.2586	20
Os10g0503500	CHC_T00008878001	39.8387	43.2574
Os10g0503700	CHC_T00000427001	57.0058	72.7941
Os10g0507800	CHC_T00006726001	26.1111	21.9285
Os10g0508400	CHC_T00006524001	49.7436	51.8717
Os10g0508500	CHC_T00010203001	3.84615	3.35277
Os10g0509000	CHC_T00005789001	4.98155	5.32544
Os10g0510000	CHC_T00008795001	67.6393	68.3646
Os10g0510000	CHC_T00008840001	70.8223	71.5818
Os10g0510700	CHC_T00008959001	19.863	22.5505
Os10g0510700	CHC_T00009203001	18.4932	19.9704
Os10g0512100	CHC_T00000491001	19.6541	13.369
Os10g0512100	CHC_T00006321001	25.6289	19.7337
Os10g0512800	CHC_T00006378001	21.7186	22.1154
Os10g0512800	CHC_T00008641001	15.864	27.4062
Os10g0514600	CHC_T00005927001	55.8226	54.1219
Os10g0516100	CHC_T00006566001	43.9024	45.8599
Os10g0516300	CHC_T00008888001	51.1765	13.8095
Os10g0517400	CHC_T00004134001	45.0667	46.4286
Os10g0518200	CHC_T00003881001	40.3846	31.1111
Os10g0518200	CHC_T00006280001	30.7692	20.5128
Os10g0518800	CHC_T00008363001	31.5789	16.2726
Os10g0518900	CHC_T00007384001	25.5814	31.5287
Os10g0519300	CHC_T00006054001	13.7746	13.0068
Os10g0519300	CHC_T00006134001	13.059	9.98632
Os10g0519300	CHC_T00007058001	12.3435	20.7831
Os10g0519300	CHC_T00007066001	14.4902	15.197
Os10g0519700	CHC_T00005238001	27.6923	31.2139
Os10g0519700	CHC_T00005559001	28.2051	21.2355
Os10g0520600	CHC_T00004234001	22.3176	23.1626
Os10g0520700	CHC_T00001473001	21.1905	18.8559
Os10g0521000	CHC_T00009196001	30.0178	28.4034
Os10g0521100	CHC_T00000738001	23.8411	25.7143
Os10g0521100	CHC_T00004393001	26.4901	27.3973
Os10g0521300	CHC_T00001318001	18.6441	18.8264
Os10g0523700	CHC_T00003465001	27.6961	36.2179
Os10g0524400	CHC_T00005313001	29.2543	35.6643
Os10g0524400	CHC_T00010222001	26.8642	31.2918
Os10g0524500	CHC_T00008591001	30.0341	27.5
Os10g0532100	CHC_T00010075001	17.5497	27.5325
Os10g0533000	CHC_T00009559001	10.3077	19.9405
Os10g0533600	CHC_T00009267001	49.4681	48.9474
Os10g0534900	CHC_T00007649001	13.6519	17.1674
Os10g0536000	CHC_T00008828001	59.375	60.8974
Os10g0539500	CHC_T00008336001	94.1748	94.1748
Os10g0539500	CHC_T00009168001	93.2039	93.2039
Os10g0539500	CHC_T00009200001	93.2039	93.2039
Os10g0542200	CHC_T00005159001	34.6087	36.4469
Os10g0545600	CHC_T00001870001	12.3729	11.8506
Os10g0545700	CHC_T00006626001	23.75	28.3582
Os10g0548200	CHC_T00006295001	12.9599	17.9814
Os10g0549500	CHC_T00003864001	32.1168	18.7633
Os10g0550300	CHC_T00003971001	21.2944	14.3865
Os10g0552900	CHC_T00008307001	29.6837	27.2321
Os10g0555100	CHC_T00008900001	17.6829	19.4196
Os10g0556700	CHC_T00004465001	25.0208	26.8271
Os10g0559800	CHC_T00002401001	13.6434	14.1252
Os10g0560900	CHC_T00004094001	22.2222	12.3001
Os10g0560900	CHC_T00004096001	20	22.0049
Os10g0561100	CHC_T00000564001	23.565	23.4234
Os10g0563600	CHC_T00003328001	40.6844	19.2446
Os10g0563900	CHC_T00006417001	31.1321	21.0863
Os10g0564300	CHC_T00010303001	47.7941	45.1389
Os10g0564400	CHC_T00006973001	29.3307	43.4402
Os10g0564400	CHC_T00009382001	44.8819	46.2475
Os10g0564400	CHC_T00009474001	44.0945	48.0687
Os10g0564500	CHC_T00009076001	24.2515	21.039
Os10g0565100	CHC_T00000832001	28.0088	29.8368
Os10g0565100	CHC_T00009075001	24.07	29.7297
Os10g0565300	CHC_T00006997001	14.1612	3.41118
Os10g0565300	CHC_T00007247001	16.122	4.98484
Os10g0565300	CHC_T00007248001	4.0305	3.60624
Os10g0565600	CHC_T00010352001	15.2844	16.581
Os10g0567000	CHC_T00000155001	17.2691	26.2195
Os10g0567100	CHC_T00000246001	11.6236	13.4043
Os10g0567100	CHC_T00004024001	12.9151	12.7505
Os10g0567100	CHC_T00006958001	12.5461	12.2083
Os10g0567400	CHC_T00000246001	11.8299	13.617
Os10g0567400	CHC_T00004024001	13.4935	13.2969
Os10g0567400	CHC_T00006958001	13.1238	12.7469
Os10g0568900	CHC_T00010138001	25	14.2241
Os10g0569200	CHC_T00009520001	37.4131	37.0523
Os10g0571200	CHC_T00008482001	43.5088	44.2068
Os10g0572300	CHC_T00008541001	12.1547	24.5353
Os10g0573100	CHC_T00001821001	30.4147	34.0206
Os10g0573700	CHC_T00009209001	37.3418	50.6438
Os10g0573700	CHC_T00009479001	31.3291	51.0309
Os10g0573800	CHC_T00009209001	38.5135	48.927
Os10g0573800	CHC_T00009479001	32.4324	49.4845
Os10g0573900	CHC_T00005374001	30.5927	29.5749
Os10g0574500	CHC_T00003399001	15.7588	22.0708
Os10g0574700	CHC_T00007516001	24.8032	19.7492
Os10g0574800	CHC_T00002540001	22.113	24.3902
Os10g0576000	CHC_T00001898001	28.3333	18.0851
Os10g0577600	CHC_T00001463001	7.69231	27.8481
Os10g0577600	CHC_T00004626001	3.84615	17.8378
Os10g0577600	CHC_T00007939001	15.8508	15.0943
Os10g0577900	CHC_T00008773001	30.6792	31.9512
Os10g0578800	CHC_T00004569001	27.0742	24.2188
Os10g0579200	CHC_T00007330001	23.3068	21.3115
Os10g0579300	CHC_T00010112001	26.875	27.2152
Os10g0580300	CHC_T00008742001	46.7368	52.8571
Os10g0580400	CHC_T00008887001	47.5728	51.2706
Os10g0580400	CHC_T00009208001	46.7406	49.9259
Os10g0580700	CHC_T00003558001	23.0189	14.8418
Os10g0580800	CHC_T00003611001	19.4539	21.7557
Os10g0580800	CHC_T00008562001	33.1058	36.0595
Os10g0580800	CHC_T00008566001	30.0341	44.6701
Os11g0100200	CHC_T00010137001	31.0502	20.6061
Os11g0101200	CHC_T00004542001	3.57782	11.3636
Os11g0102500	CHC_T00008594001	13.3333	1.09589
Os11g0102800	CHC_T00003011001	10	2.36842
Os11g0103700	CHC_T00009114001	12.5373	25.5319
Os11g0104400	CHC_T00009454001	32.0312	23.0769
Os11g0104866	CHC_T00008543001	16.609	6.96157
Os11g0104866	CHC_T00009384001	37.3702	12.1622
Os11g0104900	CHC_T00008543001	43.4907	22.045
Os11g0104900	CHC_T00009384001	40.3433	15.8784
Os11g0105400	CHC_T00010008001	32.1888	42.3729
Os11g0105800	CHC_T00001603001	21.5328	24.1803
Os11g0106200	CHC_T00002091001	16.7308	24.3697
Os11g0106400	CHC_T00010007001	42.7481	43.8786
Os11g0106700	CHC_T00008639001	24.0437	17.6707
Os11g0108650	CHC_T00009050001	22.8856	10.2222
Os11g0109000	CHC_T00007644001	21.6667	15.993
Os11g0109933	CHC_T00006367001	27.9967	19.6203
Os11g0110000	CHC_T00007621001	22.7368	17.2249
Os11g0113100	CHC_T00008421001	23.2472	11.4754
Os11g0114600	CHC_T00008370001	31.672	12.918
Os11g0119200	CHC_T00003966001	9.5723	27.8107
Os11g0123400	CHC_T00008907001	45.283	42.3841
Os11g0125900	CHC_T00001236001	21.9512	22.449
Os11g0126400	CHC_T00001236001	21.5517	22.6757
Os11g0126800	CHC_T00001236001	14.0097	6.57596
Os11g0127900	CHC_T00005582001	66.443	66.8919
Os11g0128400	CHC_T00010089001	30.4636	26.2108
Os11g0128800	CHC_T00008550001	26.8229	12.6071
Os11g0131200	CHC_T00007243001	30.9701	26.5176
Os11g0132700	CHC_T00005051001	20.316	22.5564
Os11g0133600	CHC_T00005933001	28.1879	10.0478
Os11g0133700	CHC_T00000154001	37.8049	4.74006
Os11g0133800	CHC_T00005334001	20.4691	20.2532
Os11g0134300	CHC_T00008512001	33.0864	16.771
Os11g0134500	CHC_T00001679001	31.6129	26.6788
Os11g0134700	CHC_T00009024001	28.739	18.3521
Os11g0135400	CHC_T00010341001	47.8125	46.6463
Os11g0136800	CHC_T00004298001	14.0449	22.8311
Os11g0137100	CHC_T00002269001	22.7872	17.3851
Os11g0137200	CHC_T00004158001	44.9612	50.1441
Os11g0137300	CHC_T00006150001	17.1171	11.6493
Os11g0139100	CHC_T00000237001	44.6541	31.4159
Os11g0139400	CHC_T00006110001	16.2371	23.4201
Os11g0139900	CHC_T00002986001	19.4332	19.4332
Os11g0140400	CHC_T00006343001	33.9644	30.6225
Os11g0140700	CHC_T00003850001	33.5616	10.8889
Os11g0140800	CHC_145	15.8038	23.5772
Os11g0141000	CHC_T00001368001	26.555	32.0809
Os11g0142500	CHC_T00009551001	44.0945	49.5575
Os11g0143400	CHC_T00009547001	18.1548	28.1106
Os11g0143500	CHC_T00000692001	45.9691	44.2975
Os11g0145000	CHC_T00002812001	15.3074	17.7584
Os11g0145400	CHC_T00005904001	61.4458	69.863
Os11g0146100	CHC_T00002812001	6.26263	4.51237
Os11g0148300	CHC_T00007730001	15.2	22.5296
Os11g0148500	CHC_T00008652001	33.2068	34.8606
Os11g0150100	CHC_T00004490001	19.1919	21.789
Os11g0151300	CHC_T00010140001	58.1699	61.8056
Os11g0151600	CHC_T00002068001	19.7581	6.37191
Os11g0153200	CHC_T00010311001	31.8681	20.6406
Os11g0153200	CHC_T00010321001	25.2747	18.254
Os11g0153600	CHC_T00009028001	38.8128	18.3983
Os11g0153700	CHC_T00009028001	40.0359	48.2684
Os11g0153800	CHC_T00007712001	60.1852	58.0357
Os11g0155900	CHC_T00008319001	95.5882	95.5882
Os11g0155900	CHC_T00008476001	95.5882	95.5882
Os11g0155900	CHC_T00008783001	95.5882	95.5882
Os11g0158200	CHC_T00007960001	22.6316	23.2432
Os11g0158400	CHC_T00008344001	23.7772	41.7661
Os11g0158600	CHC_T00007649001	15.2381	13.7339
Os11g0160300	CHC_T00008370001	36.2187	10.4262
Os11g0163100	CHC_T00008795001	68.1698	68.9008
Os11g0163100	CHC_T00008840001	71.618	72.3861
Os11g0168200	CHC_T00007885001	70.6941	70.5128
Os11g0169800	CHC_T00008811001	22.865	13.0298
Os11g0170300	CHC_T00009206001	25.8929	17.9012
Os11g0171300	CHC_T00004366001	9.53608	50.6849
Os11g0171300	CHC_T00008586001	55.4124	54.2929
Os11g0174000	CHC_T00003146001	49.1081	48.5981
Os11g0176100	CHC_T00010038001	17.5758	32.2222
Os11g0177400	CHC_T00002695001	32.3467	25.5426
Os11g0180200	CHC_T00003091001	29.1667	3.25581
Os11g0181500	CHC_T00005893001	26.7544	44.8529
Os11g0186200	CHC_T00008341001	35.2697	29.4118
Os11g0186400	CHC_T00007205001	46.7873	53.2441
Os11g0187100	CHC_T00009070001	17.2122	10.3624
Os11g0187200	CHC_T00000149001	10.6729	9.44559
Os11g0187200	CHC_T00004893001	8.12065	11.7845
Os11g0187500	CHC_T00010187001	54.5927	48.0183
Os11g0187700	CHC_T00010187001	58.8235	7.62195
Os11g0189600	CHC_T00008265001	42.9513	44.4748
Os11g0191300	CHC_T00010342001	13.3185	18.4049
Os11g0191400	CHC_T00003138001	15.1886	35.2246
Os11g0191400	CHC_T00004045001	22.2222	29.5393
Os11g0194800	CHC_T00002934001	60.8108	29.6053
Os11g0195100	CHC_1110	32.0072	40.1816
Os11g0207600	CHC_T00007941001	22.8464	12.2984
Os11g0207600	CHC_T00008608001	20.5993	15.7593
Os11g0209700	CHC_T00004060001	9.56522	7.70578
Os11g0210300	CHC_T00010066001	45.1187	45.3581
Os11g0210500	CHC_T00010066001	43.2718	43.5013
Os11g0210600	CHC_T00010066001	44.4444	35.0133
Os11g0216000	CHC_T00008652001	32.0683	33.6653
Os11g0216300	CHC_T00000860001	26.4305	26.3946
Os11g0217300	CHC_T00000045001	32.0113	16.716
Os11g0217500	CHC_T00004765001	5.2795	4.7486
Os11g0218100	CHC_T00000759001	19.0476	22.2222
Os11g0219000	CHC_T00001359001	30.6452	10.951
Os11g0220300	CHC_T00006630001	25.1142	17.8571
Os11g0220400	CHC_T00003740001	2.5641	2.39521
Os11g0220800	CHC_T00010048001	39.7321	70.0787
Os11g0226100	CHC_T00008752001	30.2326	16.8831
Os11g0226100	CHC_T00008994001	27.907	11.3852
Os11g0229100	CHC_T00009559001	27.3381	11.3095
Os11g0240900	CHC_T00005576001	31.0421	37.8378
Os11g0240900	CHC_T00005578001	31.0421	37.8378
Os11g0242200	CHC_T00000279001	23.262	22.1939
Os11g0242500	CHC_T00008528001	25.0432	39.726
Os11g0242500	CHC_T00008618001	27.1157	34.7345
Os11g0244600	CHC_T00008646001	14.6835	8.07799
