Gene stable ID	Lupinus angustifolius gene stable ID	%id. target Lupinus angustifolius gene identical to query gene	%id. query gene identical to target Lupinus angustifolius gene
Os08g0379400	TanjilG_14166	28.9744	63.1285
Os08g0379400	TanjilG_14167	30.5128	47.7912
Os08g0379400	TanjilG_16519	23.0769	49.7238
Os08g0379400	TanjilG_16582	60.7692	76.699
Os08g0379400	TanjilG_18741	51.0256	62.776
Os08g0379400	TanjilG_18742	52.5641	63.8629
Os08g0379400	TanjilG_18743	54.1026	66.5615
Os08g0380100	TanjilG_31232	47.2089	46.6142
Os08g0382600	TanjilG_02912	40	13.0354
Os08g0384000	TanjilG_32435	61.1111	61.1111
Os08g0384100	TanjilG_09910	25.641	22.5352
Os08g0384500	TanjilG_13990	64.0891	34.0529
Os08g0384500	TanjilG_16308	67.7589	36.2553
Os08g0384500	TanjilG_18759	53.4731	30.6536
Os08g0386200	TanjilG_11213	27.2727	24.0997
Os08g0386200	TanjilG_14074	30.721	26.9972
Os08g0386200	TanjilG_18248	25.7053	24.4048
Os08g0386200	TanjilG_19380	31.9749	28.6517
Os08g0386200	TanjilG_30530	28.8401	25.6983
Os08g0386300	TanjilG_08067	47.0588	45.1613
Os08g0386300	TanjilG_29739	54.6218	54.6218
Os08g0386700	TanjilG_14079	63.2653	64.5833
Os08g0386800	TanjilG_02490	54.1063	66.4688
Os08g0386800	TanjilG_14077	62.3188	63.8614
Os08g0386800	TanjilG_18251	61.3527	61.2048
Os08g0386900	TanjilG_13684	56.5333	27.8581
Os08g0387200	TanjilG_24207	62.4733	61.945
Os08g0387400	TanjilG_18000	55.2326	57
Os08g0387500	TanjilG_30746	59.3182	56.0086
Os08g0389700	TanjilG_24207	67.957	66.8076
Os08g0390000	TanjilG_15213	38.3253	39.404
Os08g0390000	TanjilG_23003	42.6731	42.811
Os08g0397900	TanjilG_13579	21.4286	30.8219
Os08g0397900	TanjilG_14101	31.4286	37.5
Os08g0397900	TanjilG_25068	36.6667	43.75
Os08g0398400	TanjilG_08308	87.3239	86.7133
Os08g0398400	TanjilG_15366	84.1549	83.5664
Os08g0398700	TanjilG_26766	51.2	50.5643
Os08g0399050	TanjilG_22971	11.2245	43.4211
Os08g0399300	TanjilG_25857	11.6972	18.2469
Os08g0399600	TanjilG_13867	47.3923	58.8732
Os08g0400000	TanjilG_25857	12.1899	20.2147
Os08g0400200	TanjilG_25857	24.8934	52.2361
Os08g0400300	TanjilG_08074	25.5717	28.5383
Os08g0401500	TanjilG_18128	59.0753	58.3756
Os08g0402100	TanjilG_18126	20.892	33.7121
Os08g0402800	TanjilG_12824	33.7176	36.6771
Os08g0404000	TanjilG_02805	49.5556	46.6527
Os08g0404000	TanjilG_28488	50.2222	46.6942
Os08g0404200	TanjilG_11004	68.9655	68.4931
Os08g0404300	TanjilG_11004	68.9655	68.4931
Os08g0404350	TanjilG_22693	3.18182	1.04012
Os08g0406400	TanjilG_01643	72.3473	20.6044
Os08g0406400	TanjilG_02793	73.6334	34.8024
Os08g0406400	TanjilG_06803	65.2733	18.2718
Os08g0406400	TanjilG_11070	68.8103	51.3189
Os08g0406400	TanjilG_14882	69.7749	33.2822
Os08g0407000	TanjilG_04959	56.3406	58.349
Os08g0407200	TanjilG_10814	66.9492	65.6146
Os08g0407200	TanjilG_23095	69.8305	68.7813
Os08g0407600	TanjilG_02794	27.6382	39.2857
Os08g0407600	TanjilG_04960	23.6181	31.5436
Os08g0408500	TanjilG_01640	39.6429	33.945
Os08g0408500	TanjilG_02796	40.7143	33.8279
Os08g0409100	TanjilG_11042	39.1892	57.5397
Os08g0409100	TanjilG_19849	54.0541	60.241
Os08g0409500	TanjilG_01635	22.77	23.7164
Os08g0409500	TanjilG_02798	20.892	21.9753
Os08g0412200	TanjilG_08173	61.215	62.381
Os08g0412401	TanjilG_12939	28.1481	22.619
Os08g0412500	TanjilG_01810	73.8318	32.1138
Os08g0412600	TanjilG_11963	79.9296	61.6848
Os08g0412700	TanjilG_06935	34.3915	32.5815
Os08g0412700	TanjilG_06937	33.3333	17.7715
Os08g0412700	TanjilG_06938	37.5661	36.4103
Os08g0412700	TanjilG_07772	35.1852	33.25
Os08g0412700	TanjilG_23940	35.9788	34
Os08g0412700	TanjilG_32439	32.5397	31.3776
Os08g0412800	TanjilG_06935	32.7273	31.5789
Os08g0412800	TanjilG_06937	31.6883	17.2073
Os08g0412800	TanjilG_06938	33.7662	33.3333
Os08g0412800	TanjilG_07772	32.987	31.75
Os08g0412800	TanjilG_23940	32.7273	31.5
Os08g0412800	TanjilG_32439	32.7273	32.1429
Os08g0413000	TanjilG_10914	58.4071	65.1048
Os08g0413000	TanjilG_11992	58.0752	62.799
Os08g0413000	TanjilG_20446	57.9646	64.7713
Os08g0413000	TanjilG_31221	58.8496	65.5172
Os08g0413100	TanjilG_06935	31.5663	32.8321
Os08g0413100	TanjilG_06937	31.0843	18.1946
Os08g0413100	TanjilG_06938	34.6988	36.9231
Os08g0413100	TanjilG_07772	32.2892	33.5
Os08g0413100	TanjilG_23940	32.7711	34
Os08g0413100	TanjilG_32439	30.1205	31.8878
Os08g0413200	TanjilG_06935	31.829	33.584
Os08g0413200	TanjilG_06937	31.3539	18.6178
Os08g0413200	TanjilG_06938	34.4418	37.1795
Os08g0413200	TanjilG_07772	32.5416	34.25
Os08g0413200	TanjilG_23940	32.5416	34.25
Os08g0413200	TanjilG_32439	30.1663	32.398
Os08g0413500	TanjilG_06935	30.2211	30.8271
Os08g0413500	TanjilG_06937	29.7297	17.0663
Os08g0413500	TanjilG_06938	33.6609	35.1282
Os08g0413500	TanjilG_07772	31.4496	32
Os08g0413500	TanjilG_23940	31.6953	32.25
Os08g0413500	TanjilG_32439	30.7125	31.8878
Os08g0414200	TanjilG_26704	30.6968	34.9036
Os08g0414300	TanjilG_17732	32.5581	26.0465
Os08g0414300	TanjilG_28459	32.5581	27.8607
Os08g0414700	TanjilG_16585	63.6891	63.6891
Os08g0416000	TanjilG_13144	32.6648	41.7582
Os08g0416100	TanjilG_31361	59.1069	62.0222
Os08g0416400	TanjilG_16583	41.1531	16.4547
Os08g0416400	TanjilG_31235	31.4115	20.4398
Os08g0420600	TanjilG_23136	77.2983	62.2356
Os08g0421850	TanjilG_13161	23.5897	24.7312
Os08g0421900	TanjilG_03671	59.2593	68.4492
Os08g0421900	TanjilG_15189	67.5926	63.7555
Os08g0421900	TanjilG_22708	68.9815	69.6262
Os08g0424200	TanjilG_13130	79.6774	30.2696
Os08g0424700	TanjilG_07763	33.1863	32.1581
Os08g0425100	TanjilG_03840	69.9739	57.2038
Os08g0425100	TanjilG_29389	69.5822	57.8091
Os08g0427300	TanjilG_19348	59.9594	58.3004
Os08g0427600	TanjilG_13792	40.4018	27.3828
Os08g0427700	TanjilG_06301	89.5522	90.2256
Os08g0428400	TanjilG_05132	16.8618	20.4545
Os08g0428400	TanjilG_13110	22.4824	25.4642
Os08g0428800	TanjilG_06121	38.2022	12.8302
Os08g0428800	TanjilG_21958	32.0225	16.7647
Os08g0428900	TanjilG_13116	45.4601	43.8202
Os08g0430200	TanjilG_07806	59.3596	59.3596
Os08g0430200	TanjilG_08852	52.9557	57.0292
Os08g0430200	TanjilG_15154	59.3596	55.4023
Os08g0430200	TanjilG_15859	59.6059	59.7531
Os08g0430200	TanjilG_18317	58.867	60.0503
Os08g0430500	TanjilG_27644	87.1094	85.1145
Os08g0430600	TanjilG_02497	47.1698	46.0123
Os08g0430600	TanjilG_11232	47.1698	47.1698
Os08g0430600	TanjilG_30513	47.1698	46.2963
Os08g0431100	TanjilG_07803	32.0175	33.3841
Os08g0431100	TanjilG_15151	35.0877	35.0365
Os08g0431100	TanjilG_18315	32.3099	34.858
Os08g0431100	TanjilG_28745	34.5029	32.4176
Os08g0431200	TanjilG_17602	31.7308	19.2084
Os08g0431300	TanjilG_15152	65.2632	64.9895
Os08g0431300	TanjilG_28747	59.7895	62.9712
Os08g0431500	TanjilG_25716	60.8696	84
Os08g0431500	TanjilG_32001	63.0435	86.1386
Os08g0432500	TanjilG_07794	58.642	79.1667
Os08g0432500	TanjilG_15145	58.0247	78.3333
Os08g0432500	TanjilG_22312	59.2593	60.7595
Os08g0432800	TanjilG_15132	39.4203	40
Os08g0432800	TanjilG_25412	36.8116	41.1003
Os08g0432800	TanjilG_28728	38.5507	38.4393
Os08g0433100	TanjilG_15862	66.9951	59.1304
Os08g0433200	TanjilG_24115	56.8	56.3492
Os08g0433300	TanjilG_02375	25.1968	34.7826
Os08g0433300	TanjilG_24175	44.6194	33.4646
Os08g0433600	TanjilG_13711	40.5	41.9689
Os08g0434100	TanjilG_06729	49.7817	50.4425
Os08g0435900	TanjilG_15793	79.0984	76.5873
Os08g0435900	TanjilG_32659	77.459	75.2988
Os08g0436000	TanjilG_11978	67.0282	63.3197
Os08g0436100	TanjilG_06736	43.3892	42.4408
Os08g0436200	TanjilG_06737	60.8696	56.7568
Os08g0436200	TanjilG_08524	60.1449	58.4507
Os08g0436200	TanjilG_31254	61.2319	60.1423
Os08g0436400	TanjilG_17694	20.9821	31.5436
Os08g0436600	TanjilG_14298	20.9302	7.94118
Os08g0436700	TanjilG_13845	47.5325	43.8849
Os08g0436800	TanjilG_13844	54.2373	67.3684
Os08g0438400	TanjilG_13843	33.1361	32.9412
Os08g0438600	TanjilG_32656	45.7597	52.2177
Os08g0439000	TanjilG_16566	43.8406	22.7444
Os08g0439100	TanjilG_06963	61.73	60
Os08g0439100	TanjilG_10790	58.9777	60.8108
Os08g0439150	TanjilG_01150	65.8537	36.1607
Os08g0439150	TanjilG_08339	63.4146	34.8214
Os08g0439600	TanjilG_07857	29.064	35.3293
Os08g0439900	TanjilG_01153	33.9056	40.7216
Os08g0439900	TanjilG_02175	31.7597	38.1443
Os08g0440000	TanjilG_02173	61.2903	72.6776
Os08g0440800	TanjilG_06956	87.7756	87.9518
Os08g0440900	TanjilG_13715	74.4565	30.7865
Os08g0441100	TanjilG_13712	19.7368	39.4737
Os08g0441500	TanjilG_01173	49.3075	63.7993
Os08g0441600	TanjilG_15733	35.2113	45.045
Os08g0442000	TanjilG_27210	28.2974	19.5041
Os08g0442350	TanjilG_06302	19.0763	22.8365
Os08g0442350	TanjilG_18800	21.4859	23.0108
Os08g0442350	TanjilG_26976	19.8795	22.049
Os08g0442350	TanjilG_27212	21.2851	22.0833
Os08g0442400	TanjilG_24140	47.9714	53.7433
Os08g0444100	TanjilG_32450	91.954	91.954
Os08g0446200	TanjilG_11356	41.277	49.6216
Os08g0446800	TanjilG_14832	30	50
Os08g0447000	TanjilG_24455	69.8873	69.8873
Os08g0447300	TanjilG_02926	53.9192	52.3041
Os08g0447900	TanjilG_05376	63.1466	62.0763
Os08g0448000	TanjilG_26758	58.4416	58.5502
Os08g0450200	TanjilG_14153	40.2108	45.4855
Os08g0450200	TanjilG_29187	39.6084	44.7279
Os08g0450700	TanjilG_13928	50.4967	16.694
Os08g0450700	TanjilG_23149	48.5099	16.1789
Os08g0450700	TanjilG_23151	0	0
Os08g0450700	TanjilG_29190	53.6424	18.5143
Os08g0450700	TanjilG_29267	48.8411	16.6385
Os08g0450800	TanjilG_13928	58.0171	25.9442
Os08g0450800	TanjilG_23149	58.2619	26.2838
Os08g0450800	TanjilG_23151	53.366	54.0943
Os08g0450800	TanjilG_29190	54.59	25.4857
Os08g0450800	TanjilG_29267	54.4676	25.0987
Os08g0451200	TanjilG_13923	21.466	24.4048
Os08g0451400	TanjilG_13924	33.5085	32.6923
Os08g0451400	TanjilG_14155	33.1143	33.3775
Os08g0451400	TanjilG_23148	32.4573	24.0506
Os08g0451500	TanjilG_13924	29.5181	6.28205
Os08g0451500	TanjilG_14155	28.3133	6.22517
Os08g0451500	TanjilG_23148	30.7229	4.96592
Os08g0451700	TanjilG_13924	44.6121	26.5385
Os08g0451700	TanjilG_14155	45.4741	27.947
Os08g0451700	TanjilG_23148	43.5345	19.6689
Os08g0452500	TanjilG_03469	45.8647	50
Os08g0452500	TanjilG_29196	42.8571	49.5652
Os08g0452500	TanjilG_29415	42.8571	43.5115
Os08g0454000	TanjilG_29202	27.572	31.9048
Os08g0454500	TanjilG_02547	43.4426	30.0283
Os08g0454500	TanjilG_05544	40.9836	28.0899
Os08g0454500	TanjilG_05548	45.9016	31.1111
Os08g0454500	TanjilG_10939	42.2131	29.1785
Os08g0454500	TanjilG_27421	44.2623	30.0836
Os08g0455600	TanjilG_10015	79.8046	82.2148
Os08g0456600	TanjilG_03485	2.94118	3.94737
Os08g0457400	TanjilG_03486	49.5816	50.641
Os08g0457400	TanjilG_20188	47.908	51.4607
Os08g0457600	TanjilG_20189	60.0279	60.8757
Os08g0458200	TanjilG_03488	22.4138	24.4131
Os08g0459600	TanjilG_03492	71.5736	70.1493
Os08g0459600	TanjilG_24402	65.736	66.0714
Os08g0459600	TanjilG_24403	63.9594	64.1221
Os08g0459600	TanjilG_24404	64.467	64.631
Os08g0460000	TanjilG_20191	61.5023	62.6794
Os08g0460000	TanjilG_20192	61.5023	62.6794
Os08g0462700	TanjilG_03500	48.8665	52.5745
Os08g0462700	TanjilG_14695	30.4786	60.5
Os08g0462700	TanjilG_14696	16.3728	42.2078
Os08g0462800	TanjilG_06847	39.6825	47.7099
Os08g0462800	TanjilG_14336	43.8095	46.3087
Os08g0464400	TanjilG_20211	15.1659	12.9555
Os08g0467100	TanjilG_31821	43.9024	53.5469
Os08g0467300	TanjilG_29325	32.0707	34.3243
Os08g0467600	TanjilG_16569	15.6015	20.3931
Os08g0467600	TanjilG_23971	9.02256	25.3968
Os08g0467600	TanjilG_25117	15.6015	23.6467
Os08g0467600	TanjilG_26755	13.3459	24.3986
Os08g0467600	TanjilG_31562	11.4662	14.5933
Os08g0467600	TanjilG_31563	6.95489	27.2059
Os08g0469700	TanjilG_01857	67.0251	42.6941
Os08g0469700	TanjilG_24186	64.1577	52.4927
Os08g0471000	TanjilG_05532	37.6316	41.8129
Os08g0471800	TanjilG_05530	32.2259	32.6599
Os08g0471800	TanjilG_06186	24.0864	36.7089
Os08g0471800	TanjilG_07671	18.6047	32.6531
Os08g0471800	TanjilG_08226	32.7243	35.5596
Os08g0471800	TanjilG_21231	22.7575	32.7751
Os08g0471800	TanjilG_24492	33.0565	35.5357
Os08g0471900	TanjilG_23091	64.2715	65.5804
Os08g0471900	TanjilG_28144	65.4691	63.6893
Os08g0472000	TanjilG_13131	47.7987	36.1905
Os08g0472000	TanjilG_19316	45.5975	35.6265
Os08g0472400	TanjilG_06185	35.0962	56.4433
Os08g0472600	TanjilG_19318	59.6491	55.9415
Os08g0472600	TanjilG_23126	60.6238	60.1547
Os08g0472800	TanjilG_08229	55.8824	62.7753
Os08g0472800	TanjilG_23125	56.2745	66.7442
Os08g0473600	TanjilG_14650	51.9451	57.4684
Os08g0473900	TanjilG_14650	48.1092	57.9747
Os08g0474000	TanjilG_19320	30.137	27.6151
Os08g0474000	TanjilG_23124	26.9406	27.1889
Os08g0474100	TanjilG_19325	18.6916	28.3688
Os08g0474100	TanjilG_23119	17.2897	25.8741
Os08g0474500	TanjilG_03809	18.2186	14.7541
Os08g0474500	TanjilG_14655	5.26316	6.56566
Os08g0474500	TanjilG_24489	17.4089	13.8264
Os08g0476000	TanjilG_06175	35.8382	27.3731
Os08g0476000	TanjilG_14668	32.948	21.1111
Os08g0476300	TanjilG_18684	62.2568	61.5385
Os08g0476400	TanjilG_21022	17.7474	22.807
Os08g0477800	TanjilG_14940	10.9005	23.5897
Os08g0477900	TanjilG_12856	34.0807	31.405
Os08g0477900	TanjilG_17735	35.8744	30.4183
Os08g0478466	TanjilG_12858	29.321	33.3333
Os08g0478466	TanjilG_17738	28.0864	34.3396
Os08g0478466	TanjilG_28451	30.2469	36.7041
Os08g0478500	TanjilG_12859	32.5153	34.7162
Os08g0478500	TanjilG_17739	33.8446	33.6724
Os08g0478500	TanjilG_28449	34.5603	31.1808
Os08g0478500	TanjilG_28450	23.8241	49.3644
Os08g0478800	TanjilG_28446	74.9594	74.8377
Os08g0479300	TanjilG_16565	30.2872	40.5594
Os08g0479300	TanjilG_17745	40.9922	42.8962
Os08g0479300	TanjilG_28443	39.4256	43.2665
Os08g0480000	TanjilG_28430	53.3742	51.7857
Os08g0480100	TanjilG_18795	71.1538	70.1422
Os08g0480200	TanjilG_00387	40.6528	37.9501
Os08g0480200	TanjilG_12870	41.2463	41.0029
Os08g0480800	TanjilG_02811	77.6515	78.2443
Os08g0480800	TanjilG_12879	78.0303	78.9272
Os08g0480800	TanjilG_12942	78.4091	79.9228
Os08g0481000	TanjilG_22318	51.6874	48.9899
Os08g0481200	TanjilG_18774	54.0498	53.9658
Os08g0481200	TanjilG_32379	54.8287	54.7434
Os08g0481400	TanjilG_13965	36.0595	34.8921
Os08g0481950	TanjilG_00383	65.2015	30.4795
Os08g0483100	TanjilG_11027	25.5814	26.4423
Os08g0484200	TanjilG_10101	24.6973	35.9155
Os08g0484200	TanjilG_12257	28.3293	30.3109
Os08g0484200	TanjilG_12871	25.908	28.1579
Os08g0484200	TanjilG_13790	28.3293	30.9524
Os08g0484200	TanjilG_13945	28.3293	30.9524
Os08g0484200	TanjilG_16449	28.3293	30.3109
Os08g0484200	TanjilG_25128	28.3293	30.3109
Os08g0484200	TanjilG_27889	28.3293	30.3109
Os08g0484200	TanjilG_28427	24.4552	26.0982
Os08g0484200	TanjilG_28428	28.3293	30.3109
Os08g0484200	TanjilG_29298	29.0557	31.746
Os08g0484400	TanjilG_13962	47.9064	48.0841
Os08g0484400	TanjilG_19863	50.3695	50.7444
Os08g0484500	TanjilG_02808	77.8218	73.5955
Os08g0484500	TanjilG_12880	75.4455	72.9885
Os08g0484500	TanjilG_14873	75.0495	74.3137
Os08g0484600	TanjilG_29942	76.8173	67.7643
Os08g0484700	TanjilG_14214	26.0317	26.3666
Os08g0484700	TanjilG_14217	26.0317	26.3666
Os08g0485000	TanjilG_00381	28	14.3345
Os08g0485000	TanjilG_14874	28	14.8936
Os08g0485300	TanjilG_09983	32.2368	33.1081
Os08g0485500	TanjilG_22321	21.5517	24.0385
Os08g0485600	TanjilG_14875	20.6044	18.0505
Os08g0485700	TanjilG_14875	20.791	22.142
Os08g0485800	TanjilG_27612	31.3869	52.439
Os08g0486100	TanjilG_13857	58.5	12.6623
Os08g0486100	TanjilG_26651	64	12.9817
Os08g0486200	TanjilG_13855	52.9412	57.3034
Os08g0486200	TanjilG_26649	61.2457	51.1561
Os08g0486300	TanjilG_12938	40.4145	46.8468
Os08g0487800	TanjilG_31964	78.2166	72.3204
Os08g0487900	TanjilG_07568	24.6377	41.8033
Os08g0487900	TanjilG_08387	54.3478	55.1471
Os08g0487900	TanjilG_23258	53.3816	58.1579
Os08g0487900	TanjilG_29968	50.4831	55.291
Os08g0488800	TanjilG_06760	31.7568	10.3297
Os08g0489100	TanjilG_06760	36.2851	36.9231
Os08g0489300	TanjilG_06761	44.2478	49.3421
Os08g0489800	TanjilG_31966	56.7141	56.0062
Os08g0490000	TanjilG_06763	24.0157	35.9882
Os08g0490000	TanjilG_31969	22.0472	35.2201
Os08g0490300	TanjilG_11636	48.9221	42.3851
Os08g0490300	TanjilG_11641	48.4245	41.6548
Os08g0490300	TanjilG_25016	47.7612	43.1138
Os08g0490300	TanjilG_25017	48.0929	43.4132
Os08g0490900	TanjilG_11252	28.3019	88.2353
Os08g0490900	TanjilG_11253	48.5849	53.9267
Os08g0490900	TanjilG_11254	48.5849	53.9267
Os08g0490900	TanjilG_11310	57.5472	81.8792
Os08g0491000	TanjilG_14325	12.5926	3.13653
Os08g0491100	TanjilG_14325	19.5946	1.78352
Os08g0491400	TanjilG_01096	26.1468	26.2069
Os08g0492100	TanjilG_14725	29.1284	32.9016
Os08g0492400	TanjilG_15786	9.73822	37.8049
Os08g0492500	TanjilG_24012	25.7485	27.044
Os08g0493800	TanjilG_13753	58.2627	50.1825
Os08g0493900	TanjilG_15836	61.1307	61.9332
Os08g0493900	TanjilG_18340	14.6054	52.9915
Os08g0493900	TanjilG_18341	29.5642	59.0588
Os08g0494100	TanjilG_04957	27.003	55.8282
Os08g0496500	TanjilG_10099	53.1707	42.2481
Os08g0496500	TanjilG_17593	33.6585	58.9744
Os08g0496900	TanjilG_28882	78.5174	78.9954
Os08g0498100	TanjilG_07673	28.5714	52.1739
Os08g0498100	TanjilG_19309	52.7778	53.8462
Os08g0498100	TanjilG_21241	52.381	53.2258
Os08g0498400	TanjilG_07673	25	52.8986
Os08g0498400	TanjilG_19309	44.1781	52.2267
Os08g0498400	TanjilG_21241	44.5205	52.4194
Os08g0498600	TanjilG_07673	29.4872	50
Os08g0498600	TanjilG_19309	52.1368	49.3927
Os08g0498600	TanjilG_21241	50.4273	47.5806
Os08g0499200	TanjilG_25740	63.6	42.3623
Os08g0499300	TanjilG_23232	35.4599	32.2973
Os08g0499300	TanjilG_25741	33.9763	31.7614
Os08g0499800	TanjilG_16299	44.921	51.4212
Os08g0500000	TanjilG_23231	71.4286	35.9327
Os08g0500000	TanjilG_25743	48.9362	77.4038
Os08g0500100	TanjilG_23230	60.1902	59.8649
Os08g0500100	TanjilG_25746	61.413	60.4278
Os08g0500900	TanjilG_20568	54.1379	52.1595
Os08g0500900	TanjilG_23708	26.8966	58.6466
Os08g0501000	TanjilG_14383	27.9586	30.7818
Os08g0501132	TanjilG_20568	58.0645	35.8804
Os08g0501132	TanjilG_23708	27.957	39.0977
Os08g0501200	TanjilG_14383	28.2609	33.8762
Os08g0501500	TanjilG_14383	30.4521	37.2964
Os08g0501600	TanjilG_14383	44.6341	29.8046
Os08g0502000	TanjilG_17654	32.4397	20.0497
Os08g0502700	TanjilG_21783	88.0597	88.2793
Os08g0502800	TanjilG_07743	34.9754	39.7759
Os08g0503800	TanjilG_09083	54.9719	57.2266
Os08g0504600	TanjilG_10957	37.4269	36.8345
Os08g0504600	TanjilG_23076	35.6725	38.125
Os08g0504700	TanjilG_10956	43.5294	46.8354
Os08g0504700	TanjilG_23075	43.5294	43.2749
Os08g0504700	TanjilG_29381	44.1176	45.1807
Os08g0505001	TanjilG_13164	67.6768	59.292
Os08g0505200	TanjilG_10558	47.7438	43.7917
Os08g0505300	TanjilG_11336	78.7879	43.6975
Os08g0505300	TanjilG_18264	78.7879	43.6975
Os08g0505900	TanjilG_10953	57.6316	60
Os08g0505900	TanjilG_23073	54.2105	55.9783
Os08g0506500	TanjilG_10952	46.3115	43.1298
Os08g0506700	TanjilG_10950	29.0727	29.2929
Os08g0508600	TanjilG_14795	31.8182	33.1579
Os08g0508700	TanjilG_06688	14.7011	24.3316
Os08g0508800	TanjilG_12121	49.2424	53.5294
Os08g0509100	TanjilG_12121	49.0967	54.3529
Os08g0509200	TanjilG_09614	54.7094	52.5
Os08g0509200	TanjilG_29384	52.3046	52.7273
Os08g0509200	TanjilG_30986	44.2886	56.2341
Os08g0509400	TanjilG_09614	52.8	50.7692
Os08g0509400	TanjilG_29384	47.4	47.8788
Os08g0509400	TanjilG_30986	41.2	52.4173
Os08g0510400	TanjilG_23994	60.2113	59.5819
Os08g0510500	TanjilG_03829	44.8529	28.4382
Os08g0510500	TanjilG_18238	37.5	22.1258
Os08g0510500	TanjilG_18615	31.9853	26.7692
Os08g0510500	TanjilG_29386	43.3824	27.8302
Os08g0510700	TanjilG_14318	25.303	23.0345
Os08g0510800	TanjilG_00417	29.1005	33.2326
Os08g0511000	TanjilG_29303	39.2578	41.0204
Os08g0511200	TanjilG_05391	39.4813	39.0313
Os08g0511500	TanjilG_12192	43.5644	8.38095
Os08g0511500	TanjilG_20321	41.5842	10.0478
Os08g0511700	TanjilG_16526	48.6063	50.5435
Os08g0511800	TanjilG_31241	92.3077	92.3077
Os08g0511800	TanjilG_31242	92.3077	92.3077
Os08g0512300	TanjilG_04935	77.116	69.8864
Os08g0512300	TanjilG_14811	72.7273	75.57
Os08g0512400	TanjilG_05103	38.4181	41.9753
Os08g0512400	TanjilG_05389	26.2712	41.704
Os08g0512500	TanjilG_05388	47.9339	48.3333
Os08g0512600	TanjilG_29397	72.0859	74.6032
Os08g0512700	TanjilG_03780	70.8779	59.7473
Os08g0512700	TanjilG_16528	70.8779	56.5812
Os08g0512900	TanjilG_05386	54	39.4161
Os08g0514100	TanjilG_00092	30	21.6216
Os08g0515800	TanjilG_25660	58.5586	59.4512
Os08g0516900	TanjilG_15721	27.2031	28.8618
Os08g0516900	TanjilG_19336	24.9042	29.148
Os08g0517200	TanjilG_16163	66.7311	32.0334
Os08g0517200	TanjilG_24451	38.4913	73.7037
Os08g0517200	TanjilG_24452	29.7872	18.8034
Os08g0517300	TanjilG_01776	54.8686	48.2993
Os08g0517300	TanjilG_06689	52.2411	51.2898
Os08g0517300	TanjilG_25767	54.2504	49.0909
Os08g0517500	TanjilG_24448	64.1509	56.1321
Os08g0517600	TanjilG_15036	59.3361	62.1739
Os08g0517700	TanjilG_11895	50.6394	52.2427
Os08g0517700	TanjilG_16173	33.2481	54.8523
Os08g0518100	TanjilG_11893	45.8034	46.472
Os08g0518100	TanjilG_16172	44.2446	46.1827
Os08g0518400	TanjilG_15688	0	0
Os08g0519100	TanjilG_20926	46.6535	40.7917
Os08g0519100	TanjilG_29246	42.9134	43.1683
Os08g0519400	TanjilG_24196	48.8938	49.4407
Os08g0519600	TanjilG_02421	38.4787	45.8667
Os08g0519600	TanjilG_24464	48.5459	50.7009
Os08g0520000	TanjilG_02422	59.2208	62.9834
Os08g0520300	TanjilG_07927	57.9418	65.0754
Os08g0521000	TanjilG_15083	48.4	51.9313
Os08g0521000	TanjilG_24192	31.6	49.0683
Os08g0521000	TanjilG_26773	34	52.795
Os08g0521000	TanjilG_30968	38	53.0726
Os08g0521000	TanjilG_30969	34	47.2222
Os08g0521400	TanjilG_07607	45.5331	55.2448
Os08g0521400	TanjilG_21824	48.7032	50.9036
Os08g0522400	TanjilG_24118	48.7805	52.2876
Os08g0522500	TanjilG_11945	62.9747	62.1875
Os08g0522500	TanjilG_17914	62.3418	61.9497
Os08g0522600	TanjilG_07587	72.0812	67.2986
Os08g0523600	TanjilG_02189	35.4167	30.0885
Os08g0523600	TanjilG_02190	4.16667	0.4004
Os08g0523600	TanjilG_02191	0	0
Os08g0524100	TanjilG_16594	51.4002	51.3538
Os08g0524100	TanjilG_21867	23.1256	53.5565
Os08g0524100	TanjilG_21868	52.5745	53.3945
Os08g0524400	TanjilG_14240	25.8555	30.4933
Os08g0524600	TanjilG_14135	88.0952	27.8195
Os08g0524600	TanjilG_14829	88.0952	27.8195
Os08g0524600	TanjilG_24264	88.0952	27.8195
Os08g0524600	TanjilG_31350	88.0952	27.8195
Os08g0525000	TanjilG_08866	55.0926	72.1212
Os08g0525000	TanjilG_29982	69.9074	70.892
Os08g0525500	TanjilG_26647	62.6316	26.0394
Os08g0525600	TanjilG_13025	47.069	50.7435
Os08g0525600	TanjilG_21010	72.5862	73.2174
Os08g0525800	TanjilG_00157	47.4249	47.6293
Os08g0525800	TanjilG_12787	23.6052	50.6912
Os08g0525900	TanjilG_01215	13.0435	1.05263
Os08g0525900	TanjilG_14803	10.8696	0.909091
Os08g0525900	TanjilG_31368	19.5652	1.50754
Os08g0526100	TanjilG_10988	59.4142	63.8202
Os08g0526350	TanjilG_07164	24.1206	25.2632
Os08g0526500	TanjilG_14225	32.9114	38.0488
Os08g0527100	TanjilG_10981	20.438	20
Os08g0527100	TanjilG_10982	20.438	20
Os08g0527300	TanjilG_10981	18.5958	10
Os08g0527300	TanjilG_10982	18.5958	10
Os08g0527400	TanjilG_10981	21.7778	10
Os08g0527400	TanjilG_10982	21.7778	10
Os08g0527600	TanjilG_10981	22.9885	10.2041
Os08g0527600	TanjilG_10982	22.9885	10.2041
Os08g0527700	TanjilG_18274	29.1237	24.3011
