Gene stable ID	Glycine max gene stable ID	%id. target Glycine max gene identical to query gene	%id. query gene identical to target Glycine max gene
Os09g0486700	GLYMA_11G131800	47.2527	52.3114
Os09g0486700	GLYMA_12G056000	46.3736	50.358
Os09g0486700	GLYMA_13G341400	45.9341	54.1451
Os09g0487200	GLYMA_03G140900	43.0769	46.9274
Os09g0487200	GLYMA_19G143600	43.7179	47.427
Os09g0487500	GLYMA_02G174400	64.9573	59.375
Os09g0487500	GLYMA_10G093900	63.2479	56.9231
Os09g0487600	GLYMA_19G143700	63.4573	62.2318
Os09g0487700	GLYMA_10G093300	45.7516	41.2979
Os09g0487900	GLYMA_02G175700	38.1546	40.4762
Os09g0487900	GLYMA_03G141700	33.9152	35.1421
Os09g0487900	GLYMA_08G152500	33.4165	29.7778
Os09g0487900	GLYMA_09G137400	10.2244	48.8095
Os09g0487900	GLYMA_10G093100	36.6584	38.2812
Os09g0487900	GLYMA_11G131200	36.6584	35.1675
Os09g0487900	GLYMA_12G055400	36.409	35.1807
Os09g0487900	GLYMA_12G238700	32.6683	30.1843
Os09g0487900	GLYMA_13G204400	33.6658	30.8219
Os09g0487900	GLYMA_13G341700	36.6584	36.0294
Os09g0487900	GLYMA_15G032700	30.9227	30.0971
Os09g0487900	GLYMA_15G271900	32.419	28.5088
Os09g0487900	GLYMA_19G144200	33.6658	35.248
Os09g0488000	GLYMA_03G195900	44.2424	47.7124
Os09g0488000	GLYMA_06G162000	30.303	37.594
Os09g0488600	GLYMA_13G341800	37.5	37.4179
Os09g0488600	GLYMA_15G032500	37.0614	37.2247
Os09g0488700	GLYMA_11G131000	56.0345	40.3727
Os09g0488700	GLYMA_12G055300	56.0345	40.0411
Os09g0488700	GLYMA_13G341900	56.0345	40.795
Os09g0488700	GLYMA_15G032400	56.8966	37.0093
Os09g0488800	GLYMA_11G130700	45.4248	47.2789
Os09g0488800	GLYMA_12G055100	46.4052	48.2173
Os09g0488800	GLYMA_13G342300	43.7908	47.7718
Os09g0488800	GLYMA_15G032100	46.4052	49.1349
Os09g0489200	GLYMA_03G113000	14.3204	38.5621
Os09g0489200	GLYMA_11G130600	57.5243	57.385
Os09g0489200	GLYMA_12G055000	57.5243	57.385
Os09g0489500	GLYMA_02G176800	49.522	53.5124
Os09g0489500	GLYMA_03G142400	51.6252	54.9898
Os09g0489500	GLYMA_10G092100	48.9484	49.5164
Os09g0489500	GLYMA_19G145300	51.8164	55.1935
Os09g0490200	GLYMA_13G342500	40.9165	42.3012
Os09g0490200	GLYMA_15G031800	41.4075	42.8814
Os09g0490400	GLYMA_08G150500	47.9757	45.6647
Os09g0490400	GLYMA_09G003200	50.4049	50.5071
Os09g0490400	GLYMA_11G129300	52.834	50.4836
Os09g0490400	GLYMA_11G129500	53.0364	50
Os09g0490400	GLYMA_11G129600	51.8219	48.855
Os09g0490400	GLYMA_11G129700	53.4413	50.2857
Os09g0490400	GLYMA_11G129800	53.4413	50.2857
Os09g0490400	GLYMA_11G129900	52.2267	49.3308
Os09g0490400	GLYMA_11G130100	49.7976	50.7216
Os09g0490400	GLYMA_12G053800	52.0243	50
Os09g0490400	GLYMA_12G053900	53.8462	51.1538
Os09g0490400	GLYMA_12G054000	52.4291	49.522
Os09g0490400	GLYMA_12G054100	53.4413	50.3817
Os09g0490400	GLYMA_12G054200	51.8219	48.855
Os09g0490400	GLYMA_12G054300	44.9393	52.9833
Os09g0490400	GLYMA_12G054400	50	47.8682
Os09g0490400	GLYMA_12G054500	48.3806	46.2282
Os09g0490400	GLYMA_12G130200	53.4413	50.2857
Os09g0490400	GLYMA_12G240000	50	50.1014
Os09g0490400	GLYMA_13G343000	46.7611	52.7397
Os09g0490400	GLYMA_15G031300	40.8907	50.8816
Os09g0490400	GLYMA_15G031400	52.4291	50.4873
Os09g0490400	GLYMA_15G270900	50.8097	50.3006
Os09g0490400	GLYMA_15G271000	50.6073	49.0196
Os09g0491100	GLYMA_08G150500	48.4	46.6281
Os09g0491100	GLYMA_09G003200	51.6	52.3327
Os09g0491100	GLYMA_11G129300	53.4	51.6441
Os09g0491100	GLYMA_11G129500	53.6	51.145
Os09g0491100	GLYMA_11G129600	53.8	51.3359
Os09g0491100	GLYMA_11G129700	54.2	51.619
Os09g0491100	GLYMA_11G129800	54.2	51.619
Os09g0491100	GLYMA_11G129900	53.6	51.2428
Os09g0491100	GLYMA_11G130100	50	51.5464
Os09g0491100	GLYMA_12G053800	52.2	50.7782
Os09g0491100	GLYMA_12G053900	53.8	51.7308
Os09g0491100	GLYMA_12G054000	52.6	50.2868
Os09g0491100	GLYMA_12G054100	54.6	52.0992
Os09g0491100	GLYMA_12G054200	52.2	49.8092
Os09g0491100	GLYMA_12G054300	44	52.506
Os09g0491100	GLYMA_12G054400	51.2	49.6124
Os09g0491100	GLYMA_12G054500	51.2	49.5164
Os09g0491100	GLYMA_12G130200	53.6	51.0476
Os09g0491100	GLYMA_12G240000	51	51.7241
Os09g0491100	GLYMA_13G343000	44.8	51.1416
Os09g0491100	GLYMA_15G031300	40.4	50.8816
Os09g0491100	GLYMA_15G031400	54	52.6316
Os09g0491100	GLYMA_15G270900	49.2	49.2986
Os09g0491100	GLYMA_15G271000	50	49.0196
Os09g0491532	GLYMA_02G177500	31.8885	28.771
Os09g0491532	GLYMA_03G143100	33.7461	29.7003
Os09g0491532	GLYMA_09G113800	34.0557	29.4906
Os09g0491532	GLYMA_19G146000	33.1269	29.805
Os09g0491596	GLYMA_03G143200	28.3333	37.5
Os09g0491596	GLYMA_11G129100	29.4444	38.6861
Os09g0491596	GLYMA_12G053700	30	37.7622
Os09g0491596	GLYMA_13G343200	34.4444	45.2555
Os09g0491596	GLYMA_15G031200	33.3333	43.7956
Os09g0491596	GLYMA_19G146200	28.3333	37.5
Os09g0491644	GLYMA_08G149600	20.2381	6.81818
Os09g0491644	GLYMA_15G269600	20.2381	6.80908
Os09g0491660	GLYMA_08G149600	33.8164	9.35829
Os09g0491660	GLYMA_15G269600	33.3333	9.21228
Os09g0491676	GLYMA_02G174300	32.97	36.0119
Os09g0491676	GLYMA_09G112400	33.515	37.2727
Os09g0491692	GLYMA_08G289600	91.453	91.453
Os09g0491692	GLYMA_18G134900	91.453	91.453
Os09g0491708	GLYMA_04G014600	45.1253	45.3782
Os09g0491708	GLYMA_06G014600	44.0111	44.507
Os09g0491740	GLYMA_01G156200	47.4934	43.3735
Os09g0491740	GLYMA_03G1136001	43.5356	38.9151
Os09g0491740	GLYMA_07G113100	37.2032	33.7321
Os09g0491740	GLYMA_07G113200	40.3694	36.6029
Os09g0491740	GLYMA_09G195600	50.1319	45.8937
Os09g0491740	GLYMA_10G189000	44.3272	42
Os09g0491740	GLYMA_10G189100	22.1636	26.8371
Os09g0491740	GLYMA_11G088600	47.2296	43.1325
Os09g0491740	GLYMA_16G115500	46.9657	42.9952
Os09g0491740	GLYMA_20G040000	16.8865	32
Os09g0491740	GLYMA_20G201600	43.0079	39.8533
Os09g0491740	GLYMA_20G201700	24.0106	35.1351
Os09g0491788	GLYMA_07G026300	48.9796	52.3364
Os09g0491788	GLYMA_08G216200	37.0262	46.0145
Os09g0491820	GLYMA_07G026300	47.9885	52.0249
Os09g0491820	GLYMA_08G216200	34.4828	43.4783
Os09g0491822	GLYMA_07G026300	45.7143	34.891
Os09g0491822	GLYMA_08G216200	39.5918	35.1449
Os09g0491852	GLYMA_07G026300	45.245	48.9097
Os09g0491852	GLYMA_08G216200	32.2767	40.5797
Os09g0492700	GLYMA_01G156700	64.7569	68.6925
Os09g0492700	GLYMA_02G273100	67.7083	70.1439
Os09g0492700	GLYMA_04G167700	24.8264	74.8691
Os09g0492700	GLYMA_09G196000	64.9306	63.0691
Os09g0492700	GLYMA_11G088000	65.625	68.1081
Os09g0492700	GLYMA_14G045900	68.0556	69.3805
Os09g0492700	GLYMA_16G113000	64.5833	63.3731
Os09g0492700	GLYMA_20G058000	66.3194	62.8289
Os09g0492800	GLYMA_07G159100	42	42
Os09g0492800	GLYMA_20G006200	42.3333	42.4749
Os09g0492900	GLYMA_01G180500	26.776	30.8176
Os09g0492900	GLYMA_02G060900	25.6831	28.4848
Os09g0492900	GLYMA_11G061800	25.1366	28.2209
Os09g0492900	GLYMA_16G143400	26.2295	28.0702
Os09g0493000	GLYMA_01G180500	3.9801	5.03145
Os09g0493000	GLYMA_02G060900	3.48259	4.24242
Os09g0493000	GLYMA_11G061800	4.47761	5.52147
Os09g0493000	GLYMA_16G143400	4.47761	5.26316
Os09g0493500	GLYMA_13G355600	54.6448	60.423
Os09g0493500	GLYMA_15G018500	54.6448	60.241
Os09g0493600	GLYMA_08G172200	48.4444	40.3704
Os09g0493600	GLYMA_15G255800	47.5556	44.5833
Os09g0493700	GLYMA_10G219600	22.5071	28.2143
Os09g0493700	GLYMA_20G172100	22.5071	28.7796
Os09g0493800	GLYMA_01G245600	26.5823	60.6936
Os09g0493800	GLYMA_01G245700	49.8734	81.07
Os09g0494200	GLYMA_08G259200	64.1104	64.1104
Os09g0494200	GLYMA_09G038500	61.3497	63.0915
Os09g0494200	GLYMA_15G143600	61.3497	62.8931
Os09g0494200	GLYMA_18G283400	64.7239	64.1337
Os09g0494300	GLYMA_01G002200	42.5397	42.9487
Os09g0494300	GLYMA_07G130300	42.2222	43.0421
Os09g0494600	GLYMA_04G078100	48.1203	54.4681
Os09g0494600	GLYMA_06G079500	48.1203	54.7009
Os09g0494600	GLYMA_09G159000	48.4962	55.3648
Os09g0494600	GLYMA_09G159100	40.2256	45.339
Os09g0494600	GLYMA_09G159200	18.797	48.5437
Os09g0494600	GLYMA_09G159300	31.203	42.132
Os09g0494600	GLYMA_10G175200	47.3684	52.9412
Os09g0494600	GLYMA_14G139400	49.6241	56.6524
Os09g0494600	GLYMA_17G188800	51.1278	58.3691
Os09g0494600	GLYMA_20G215300	47.3684	52.9412
Os09g0497000	GLYMA_07G001800	57.5448	59.0551
Os09g0497000	GLYMA_08G225000	58.5678	60.582
Os09g0497100	GLYMA_09G057800	36.336	36.4467
Os09g0497100	GLYMA_10G141900	9.51417	49.4737
Os09g0497100	GLYMA_13G099300	32.3887	34.4456
Os09g0497100	GLYMA_15G163900	36.2348	36.4562
Os09g0497100	GLYMA_17G060800	18.4211	28.5714
Os09g0497400	GLYMA_08G266600	17.5299	74.5763
Os09g0497400	GLYMA_08G331200	77.6892	79.2683
Os09g0497400	GLYMA_18G075400	78.0876	79.6748
Os09g0497500	GLYMA_02G140000	28.9398	44.2982
Os09g0497500	GLYMA_05G158600	26.361	29.4872
Os09g0497500	GLYMA_06G272800	41.5473	42.3977
Os09g0497500	GLYMA_06G272900	31.8052	54.4118
Os09g0497500	GLYMA_06G273600	44.1261	45.4277
Os09g0497500	GLYMA_06G273700	41.5473	42.3977
Os09g0497500	GLYMA_06G275100	40.9742	41.8129
Os09g0497500	GLYMA_06G275200	30.659	39.0511
Os09g0497500	GLYMA_06G275300	39.255	40.176
Os09g0497500	GLYMA_07G205300	26.9341	35.0746
Os09g0497500	GLYMA_07G205400	42.1203	43.2353
Os09g0497500	GLYMA_08G116300	34.957	32.19
Os09g0497500	GLYMA_08G116400	29.7994	30.4985
Os09g0497500	GLYMA_08G116900	37.2493	35.9116
Os09g0497500	GLYMA_12G130500	42.1203	42.6087
Os09g0497500	GLYMA_12G131200	40.6877	41.5205
Os09g0497500	GLYMA_13G229100	40.1146	27.0793
Os09g0497500	GLYMA_15G082200	35.5301	33.6043
Os09g0497500	GLYMA_15G083400	32.9513	33.5277
Os09g0497500	GLYMA_16G107200	37.5358	36.7978
Os09g0497600	GLYMA_08G224700	39.2405	13.2479
Os09g0497700	GLYMA_04G078500	48.4305	49.4279
Os09g0497700	GLYMA_06G080100	50.6726	50.6726
Os09g0497900	GLYMA_04G078600	52.2727	51.5406
Os09g0497900	GLYMA_06G080200	53.125	52.6761
Os09g0497900	GLYMA_14G140100	53.6932	50.6702
Os09g0498100	GLYMA_09G064500	69.8529	71.9697
Os09g0498100	GLYMA_15G170800	69.8529	71.9697
Os09g0498300	GLYMA_01G165800	23.1707	29.6875
Os09g0498300	GLYMA_04G176200	23.4756	27.7978
Os09g0498300	GLYMA_06G189100	22.2561	22.7414
Os09g0498500	GLYMA_04G076300	47.5962	50.1266
Os09g0498600	GLYMA_07G020300	38.1493	42.0394
Os09g0498600	GLYMA_08G221700	37.8247	41.2389
Os09g0498800	GLYMA_07G004200	50.3529	51.4423
Os09g0498800	GLYMA_08G222300	51.2941	52.5301
Os09g0498800	GLYMA_09G061300	44.7059	45.2381
Os09g0498800	GLYMA_13G372300	48.7059	50.6112
Os09g0498800	GLYMA_15G001400	49.4118	51.0949
Os09g0498800	GLYMA_15G167600	44.7059	45.2381
Os09g0499000	GLYMA_04G076000	30.1158	30.7087
Os09g0499000	GLYMA_06G077200	29.7297	30.5556
Os09g0499000	GLYMA_17G197700	26.2548	21.1838
Os09g0499400	GLYMA_01G061800	44.7811	41.1765
Os09g0499500	GLYMA_01G061800	65.4135	13.4675
Os09g0500200	GLYMA_08G3170001	27.7778	67.5676
Os09g0500200	GLYMA_08G3170002	30.5556	50.9259
Os09g0500200	GLYMA_18G095900	56.6667	55.7377
Os09g0500300	GLYMA_07G273800	54.7453	49.6377
Os09g0500300	GLYMA_10G171700	53.7463	48.9091
Os09g0500300	GLYMA_17G0006001	28.7712	55.814
Os09g0500300	GLYMA_17G0006002	25.8741	41.8417
Os09g0500300	GLYMA_20G218600	54.1459	47.4191
Os09g0500600	GLYMA_11G253100	72.2864	72.5377
Os09g0501100	GLYMA_03G088900	27.1478	32.377
Os09g0501100	GLYMA_16G084300	27.4914	32.6531
Os09g0501200	GLYMA_03G197500	87.218	87.218
Os09g0501200	GLYMA_05G156100	87.9699	87.9699
Os09g0501200	GLYMA_08G114000	87.9699	87.9699
Os09g0501200	GLYMA_08G114100	86.4662	86.4662
Os09g0501200	GLYMA_11G226800	87.9699	87.9699
Os09g0501200	GLYMA_13G051200	87.9699	87.9699
Os09g0501200	GLYMA_15G195500	87.218	87.218
Os09g0501200	GLYMA_15G195900	56.391	70.0935
Os09g0501700	GLYMA_03G197500	67.6471	86.4662
Os09g0501700	GLYMA_05G156100	68.2353	87.218
Os09g0501700	GLYMA_08G114000	68.2353	87.218
Os09g0501700	GLYMA_08G114100	67.0588	85.7143
Os09g0501700	GLYMA_11G226800	68.2353	87.218
Os09g0501700	GLYMA_13G051200	68.2353	87.218
Os09g0501700	GLYMA_15G195500	67.6471	86.4662
Os09g0501700	GLYMA_15G195900	42.9412	68.2243
Os09g0501850	GLYMA_03G086100	69.4805	72.7891
Os09g0501850	GLYMA_16G088200	69.4805	69.4805
Os09g0502000	GLYMA_03G197500	87.218	87.218
Os09g0502000	GLYMA_05G156100	87.9699	87.9699
Os09g0502000	GLYMA_08G114000	87.9699	87.9699
Os09g0502000	GLYMA_08G114100	86.4662	86.4662
Os09g0502000	GLYMA_11G226800	87.9699	87.9699
Os09g0502000	GLYMA_13G051200	87.9699	87.9699
Os09g0502000	GLYMA_15G195500	87.218	87.218
Os09g0502000	GLYMA_15G195900	55.6391	69.1589
Os09g0502200	GLYMA_08G346800	48.5417	49.8929
Os09g0502200	GLYMA_13G173200	39.375	48.3376
Os09g0502200	GLYMA_18G158200	47.5	48.8223
Os09g0502500	GLYMA_08G240200	48.2353	55.0336
Os09g0502500	GLYMA_08G347300	54.7059	56.535
Os09g0502500	GLYMA_12G002100	56.4706	58.5366
Os09g0502500	GLYMA_18G158700	56.1765	58.0547
Os09g0503000	GLYMA_08G240200	43.2927	23.8255
Os09g0503000	GLYMA_08G347300	53.6585	26.7477
Os09g0503000	GLYMA_12G002100	53.0488	26.5244
Os09g0503000	GLYMA_18G158700	54.878	27.3556
Os09g0503100	GLYMA_08G240200	46.8208	54.3624
Os09g0503100	GLYMA_08G347300	56.3584	59.2705
Os09g0503100	GLYMA_12G002100	55.7803	58.8415
Os09g0503100	GLYMA_18G158700	57.8035	60.7903
Os09g0503400	GLYMA_01G208100	72.3288	71.0314
Os09g0503400	GLYMA_11G034100	72.4201	70.4889
Os09g0504000	GLYMA_05G152300	55.2209	66.1058
Os09g0504000	GLYMA_08G109100	55.4217	55.9838
Os09g0504000	GLYMA_11G254900	57.0281	61.4719
Os09g0504000	GLYMA_18G002200	55.2209	62.6424
Os09g0504400	GLYMA_08G347600	72.7626	73.913
Os09g0504400	GLYMA_18G159000	72.3735	73.5178
Os09g0504700	GLYMA_09G281300	26.178	24.2718
Os09g0504700	GLYMA_11G103800	29.3194	27.3171
Os09g0504700	GLYMA_12G028700	28.7958	26.8293
Os09g0504700	GLYMA_20G004500	19.3717	27.6119
Os09g0504800	GLYMA_03G134400	36.4286	50.7463
Os09g0504800	GLYMA_07G129400	41.0714	34.8485
Os09g0504800	GLYMA_19G136600	22.5	42.5676
Os09g0504900	GLYMA_08G313000	25.7611	32.1637
Os09g0504900	GLYMA_08G318500	12.178	39.3939
Os09g0504900	GLYMA_08G318600	11.7096	24.2718
Os09g0504900	GLYMA_09G101400	13.3489	27.5362
Os09g0504900	GLYMA_09G101500	7.49415	37.2093
Os09g0505000	GLYMA_07G264100	26.6355	27.5362
Os09g0505000	GLYMA_09G008200	24.7664	27.0408
Os09g0505000	GLYMA_15G112600	27.5701	28.2297
Os09g0505000	GLYMA_17G009900	26.1682	28.2828
Os09g0505100	GLYMA_11G256600	26.8246	28.8776
Os09g0505100	GLYMA_18G000500	26.1611	28.1633
Os09g0505200	GLYMA_08G348400	37.9104	39.8119
Os09g0505200	GLYMA_18G160200	38.806	40.625
Os09g0505300	GLYMA_08G349200	75.3623	54.1667
Os09g0505300	GLYMA_18G167300	76.4493	56.4171
Os09g0505400	GLYMA_09G251600	20.5314	22.5464
Os09g0505400	GLYMA_18G241000	20.5314	23.0352
Os09g0505600	GLYMA_03G134000	13.5747	45.4545
Os09g0505600	GLYMA_08G286200	80.0905	79.3722
Os09g0505600	GLYMA_18G138900	80.543	79.8206
Os09g0505700	GLYMA_16G059000	81.5789	81.5789
Os09g0505700	GLYMA_19G088400	81.1404	81.1404
Os09g0505800	GLYMA_07G168300	14.1129	56.4516
Os09g0506800	GLYMA_11G250400	38.1967	47.2617
Os09g0506800	GLYMA_18G006800	54.7541	54.6645
Os09g0506900	GLYMA_06G170000	26.6881	20.9068
Os09g0507200	GLYMA_05G148800	61.2903	62.2951
Os09g0507200	GLYMA_08G105500	61.2903	62.2951
Os09g0507200	GLYMA_11G252300	59.2742	60.4938
Os09g0507200	GLYMA_18G0047002	45.1613	77.7778
Os09g0507300	GLYMA_08G138900	41.6376	53.3482
Os09g0507300	GLYMA_U040600	55.2265	54.9393
Os09g0507400	GLYMA_05G148600	43.5484	46.5517
Os09g0507400	GLYMA_11G252200	41.9355	37.6812
Os09g0507400	GLYMA_18G004900	39.5161	38.8889
Os09g0507400	GLYMA_19G093400	34.6774	30.2817
Os09g0507500	GLYMA_01G192500	51.3595	51.8293
Os09g0507500	GLYMA_05G103600	54.3807	55.3846
Os09g0507500	GLYMA_09G057100	51.6616	52.1341
Os09g0507500	GLYMA_11G049600	50.7553	51.2195
Os09g0507500	GLYMA_13G098400	52.2659	53.3951
Os09g0507500	GLYMA_14G134300	29.003	38.0952
Os09g0507500	GLYMA_15G163500	48.3384	47.1976
Os09g0507500	GLYMA_16G055900	54.3807	55.2147
Os09g0507500	GLYMA_17G061400	51.6616	52.7778
Os09g0507500	GLYMA_17G163200	54.9849	56
Os09g0507500	GLYMA_17G198700	51.9637	52.7607
Os09g0507500	GLYMA_19G091800	54.9849	55.6575
Os09g0507600	GLYMA_02G308100	71.09	68.1818
Os09g0507600	GLYMA_08G330500	55.9242	55.1402
Os09g0507600	GLYMA_14G004900	71.09	70.7547
Os09g0507600	GLYMA_18G075800	46.9194	53.2258
Os09g0507800	GLYMA_02G002800	88.3721	87.6923
Os09g0507800	GLYMA_10G006200	88.3721	87.6923
Os09g0507800	GLYMA_11G103700	89.9225	89.5753
Os09g0507800	GLYMA_12G028500	89.1473	88.8031
Os09g0507800	GLYMA_14G124500	24.4186	80.7692
Os09g0508200	GLYMA_08G360800	29.0076	30.2789
Os09g0508200	GLYMA_16G053200	26.3359	39.8844
Os09g0508200	GLYMA_18G300800	30.5344	29.5203
Os09g0508200	GLYMA_19G096200	26.7176	40.4624
Os09g0508250	GLYMA_04G1986001	26.2857	47.4227
Os09g0508250	GLYMA_06G200200	26.2857	17.4242
Os09g0508250	GLYMA_06G200800	23.4286	22.2826
Os09g0508250	GLYMA_09G119100	21.1429	26.8116
Os09g0508250	GLYMA_19G066300	22.8571	15.0943
Os09g0508250	GLYMA_20G015700	22.2857	20.3125
Os09g0508250	GLYMA_20G082700	23.4286	22.7778
Os09g0508300	GLYMA_01G064300	47.1655	55.7641
Os09g0508300	GLYMA_02G064800	62.585	64.637
Os09g0508300	GLYMA_16G052300	62.3583	63.3641
Os09g0508300	GLYMA_16G145900	63.9456	61.7068
Os09g0508300	GLYMA_19G099000	62.8118	63.5321
Os09g0508900	GLYMA_09G281200	51.7906	66.1972
Os09g0508900	GLYMA_20G004600	67.2176	67.033
Os09g0509000	GLYMA_12G228400	48.7374	53.168
Os09g0509000	GLYMA_13G271400	51.2626	50.6234
Os09g0509200	GLYMA_02G294500	84.5745	88.3333
Os09g0509200	GLYMA_14G020200	83.5106	87.2222
Os09g0509200	GLYMA_14G186900	84.3085	88.0556
Os09g0509300	GLYMA_02G294400	11.9617	28.0899
Os09g0509300	GLYMA_10G298900	41.1483	41.3462
Os09g0509300	GLYMA_16G051600	41.6268	41.9614
Os09g0509300	GLYMA_18G301600	41.9458	41.6799
Os09g0509300	GLYMA_19G097400	42.2648	42.4679
Os09g0509300	GLYMA_20G250200	40.1914	38.1241
Os09g0509400	GLYMA_04G199400	30.2294	33.6842
Os09g0509400	GLYMA_06G166100	28.8799	30.7914
Os09g0509400	GLYMA_16G051500	36.8421	35.8739
Os09g0509400	GLYMA_19G0973001	16.5992	28.9412
Os09g0509400	GLYMA_19G0973002	14.8448	36.4238
Os09g0509500	GLYMA_01G091500	0.955414	3.22581
Os09g0509500	GLYMA_09G075300	1.59236	5
Os09g0509500	GLYMA_16G0512001	0.636943	1.1976
Os09g0509500	GLYMA_16G0512002	43.949	26.3359
Os09g0509500	GLYMA_16G051300	45.8599	21.2703
Os09g0509500	GLYMA_18G118200	0.636943	2.12766
Os09g0509500	GLYMA_19G099400	45.5414	20.6647
Os09g0509700	GLYMA_16G050900	26.2181	29.6588
Os09g0509700	GLYMA_19G099700	26.6821	29.8701
Os09g0510200	GLYMA_09G090300	88.3721	80
Os09g0510200	GLYMA_13G184700	80.814	70.5584
Os09g0510200	GLYMA_13G188000	76.1628	45.3287
Os09g0510200	GLYMA_13G188400	55.2326	51.0753
Os09g0510200	GLYMA_13G190100	41.8605	79.1209
Os09g0510200	GLYMA_13G192000	83.7209	68.8995
Os09g0510500	GLYMA_04G199900	34.7518	28.3237
Os09g0510500	GLYMA_05G201700	32.2695	26.6082
Os09g0510500	GLYMA_06G165700	34.3972	27.7937
Os09g0510500	GLYMA_08G009100	32.6241	27.1386
Os09g0510700	GLYMA_08G257600	71.1722	72.2965
Os09g0510700	GLYMA_18G282000	69.7368	69.4875
Os09g0511000	GLYMA_02G270700	63.4675	33.4421
Os09g0511000	GLYMA_02G270800	65.3251	34.5336
Os09g0511000	GLYMA_09G006900	53.2508	53.9185
Os09g0511000	GLYMA_14G046200	65.6347	35.0993
Os09g0511000	GLYMA_15G111300	66.8731	34.4498
Os09g0511000	GLYMA_20G054500	67.1827	35.1133
Os09g0511500	GLYMA_03G235100	23.0198	22.3022
Os09g0511500	GLYMA_10G151500	23.0198	21.5777
Os09g0511500	GLYMA_19G232800	23.5149	22.7818
Os09g0511500	GLYMA_20G236700	23.2673	21.4123
Os09g0512000	GLYMA_06G227200	44.6352	43.6975
Os09g0512000	GLYMA_12G156800	44.6352	43.6975
Os09g0512000	GLYMA_12G230900	44.4206	43.4874
Os09g0512000	GLYMA_13G268600	44.6352	43.6975
Os09g0512200	GLYMA_05G151200	37.3333	3.81992
Os09g0512200	GLYMA_11G254100	41.3333	4.30556
Os09g0512700	GLYMA_20G054300	19.0244	52.349
Os09g0512700	GLYMA_20G054400	28.2927	49.3617
Os09g0512800	GLYMA_10G298500	16.6667	37.3494
Os09g0512800	GLYMA_20G249700	52.6882	48.5149
Os09g0512900	GLYMA_08G266400	73.301	73.301
Os09g0512900	GLYMA_16G101200	72.8155	72.8155
Os09g0513000	GLYMA_04G116500	68.0851	64
Os09g0513000	GLYMA_06G320200	68.0851	63.6364
Os09g0513100	GLYMA_18G244500	64	36.1174
Os09g0513200	GLYMA_08G362100	61.4943	61.8497
Os09g0513200	GLYMA_10G296800	61.7816	65.3495
Os09g0513200	GLYMA_18G299800	61.2069	61.5607
Os09g0513200	GLYMA_20G247600	28.4483	58.5799
Os09g0513600	GLYMA_10G295700	76.6393	46.2871
Os09g0513600	GLYMA_20G245600	76.6393	51.0929
Os09g0513700	GLYMA_08G366200	47.2	54.1284
Os09g0513700	GLYMA_18G296100	48.8	52.7378
Os09g0514100	GLYMA_01G104700	17.4538	43.1472
Os09g0514100	GLYMA_08G343200	45.3799	47.5269
Os09g0514200	GLYMA_11G128900	47.487	50.5535
Os09g0514200	GLYMA_12G053400	47.8336	51.7824
Os09g0514300	GLYMA_13G343500	58.1818	46.2428
Os09g0514300	GLYMA_15G030800	59.2727	47.1098
Os09g0514400	GLYMA_13G343600	56.3422	52.7624
Os09g0514400	GLYMA_15G030700	57.8171	56.6474
Os09g0514500	GLYMA_11G128400	12.7753	14.2857
Os09g0514500	GLYMA_11G128500	11.8943	37.2414
Os09g0514500	GLYMA_12G053000	26.652	18.2504
Os09g0514500	GLYMA_13G343800	6.82819	13.8393
Os09g0514500	GLYMA_15G030500	27.7533	16.1125
Os09g0514600	GLYMA_08G343100	60.7595	60.7595
Os09g0514600	GLYMA_18G153900	61.3924	62.1795
Os09g0514900	GLYMA_07G047300	51.6588	52.1531
Os09g0514900	GLYMA_16G015800	51.8167	52.0635
Os09g0515100	GLYMA_11G128300	64.3573	64.4649
Os09g0515100	GLYMA_12G052800	65.025	64.8626
Os09g0515200	GLYMA_03G244700	67.5781	74.569
Os09g0515200	GLYMA_19G242200	67.5781	74.569
Os09g0515300	GLYMA_13G344600	5.92105	7.03125
Os09g0515300	GLYMA_15G029700	39.4737	19.802
Os09g0515400	GLYMA_01G069100	17.7034	48.6842
Os09g0515400	GLYMA_04G117800	37.3206	38.2353
Os09g0515500	GLYMA_03G227100	64.8045	64.624
Os09g0515500	GLYMA_19G224000	64.6648	64.4847
Os09g0515800	GLYMA_11G125000	68.9189	68.3036
Os09g0515800	GLYMA_12G049600	62.6126	67.6399
Os09g0515800	GLYMA_13G346500	67.7928	66.7406
Os09g0515800	GLYMA_15G027700	68.6937	67.033
Os09g0516200	GLYMA_11G126600	48.1579	47.5325
Os09g0516200	GLYMA_12G051200	47.8947	45.8438
Os09g0516200	GLYMA_13G345200	55.7895	49.5327
Os09g0516200	GLYMA_15G029100	56.3158	50.9524
Os09g0516300	GLYMA_11G126400	34.7778	31.3627
Os09g0516300	GLYMA_12G051000	33.5556	29.2352
Os09g0516300	GLYMA_13G345300	32.6667	31.1441
Os09g0516300	GLYMA_15G029000	33.7778	32.2718
Os09g0516500	GLYMA_11G126300	40.8772	40.5217
Os09g0516500	GLYMA_12G050900	39.1228	38.0546
Os09g0516600	GLYMA_11G126200	58.3333	62.2222
Os09g0516600	GLYMA_12G050800	58.0357	61.7089
Os09g0516600	GLYMA_13G345400	62.5	63.8298
Os09g0516600	GLYMA_15G028900	62.5	64.4172
Os09g0516600	GLYMA_18G163500	15.7738	62.3529
