Gene stable ID	Oryza glumaepatula gene stable ID	%id. target Oryza glumaepatula gene identical to query gene	%id. query gene identical to target Oryza glumaepatula gene
Os09g0412400	OGLUM09G10430	100	100
Os09g0412700	OGLUM09G10460	99.0099	99.0099
Os09g0412900	OGLUM09G10470	98.8072	98.8072
Os09g0413100	OGLUM09G10490	98.3051	37.4194
Os09g0413300	OGLUM09G10500	99.1358	96.283
Os09g0413600	OGLUM09G10530	89.5247	88.821
Os09g0413700	OGLUM09G10540	98.2857	72.4211
Os09g0414500	OGLUM09G10570	98.2301	98.2301
Os09g0414900	OGLUM09G10590	100	100
Os09g0415300	OGLUM09G10610	31.0078	81.6327
Os09g0415300	OGLUM09G10620	42.0543	93.133
Os09g0415700	OGLUM09G10640	99.3506	99.3506
Os09g0415800	OGLUM09G10650	99.8102	82.0593
Os09g0416200	OGLUM09G10660	93.7378	99.7917
Os09g0416500	OGLUM09G10680	99.4444	68.3206
Os09g0416600	OGLUM09G10690	99.3243	99.3243
Os09g0416700	OGLUM09G10700	100	100
Os09g0416800	OGLUM09G10710	96.4286	87.0968
Os09g0416900	OGLUM09G10720	95.6967	84.6014
Os09g0417500	OGLUM09G10760	96.1165	95.4984
Os09g0417600	OGLUM09G10770	98.7768	79.9505
Os09g0417800	OGLUM09G10780	98.4277	98.4277
Os09g0418000	OGLUM09G10800	99.5614	99.5614
Os09g0418500	OGLUM09G10820	38.1188	93.3333
Os09g0419200	OGLUM09G10840	94.958	98.5465
Os09g0419500	OGLUM09G10850	99.4975	99.4975
Os09g0420000	OGLUM09G10860	96.7742	91.4634
Os09g0420100	OGLUM09G10870	95.2055	92.053
Os09g0420200	OGLUM09G10880	78.5714	62.2642
Os09g0420300	OGLUM09G10890	50.8516	100
Os09g0420600	OGLUM09G10920	75.5869	88.9503
Os09g0420700	OGLUM09G10900	100	100
Os09g0420900	OGLUM09G10940	100	100
Os09g0421100	OGLUM09G10950	95.0166	84.3658
Os09g0421300	OGLUM09G10970	99.388	96.6667
Os09g0421500	OGLUM09G10990	96.4646	95.5
Os09g0421600	OGLUM09G11000	80.8333	49.3639
Os09g0421700	OGLUM09G11010	98.7805	99.0826
Os09g0421800	OGLUM09G11020	83.4008	72.028
Os09g0422000	OGLUM09G11030	99.7727	99.7727
Os09g0422500	OGLUM09G11050	100	100
Os09g0422600	OGLUM09G11060	99.4819	99.4819
Os09g0423200	OGLUM09G11080	94.785	97.0947
Os09g0423300	OGLUM09G11090	99.0644	99.0644
Os09g0423400	OGLUM09G11100	100	99.6047
Os09g0423500	OGLUM09G11110	98.9429	99.7868
Os09g0423600	OGLUM09G11120	95.3271	95.8647
Os09g0423800	OGLUM09G11130	99.4521	95.7784
Os09g0424200	OGLUM09G11140	99.2647	99.2647
Os09g0424300	OGLUM09G11150	98.9796	99.4872
Os09g0424600	OGLUM09G11180	100	100
Os09g0424701	OGLUM09G11190	77.3842	25.4709
Os09g0425200	OGLUM09G11220	3.05677	4.29448
Os09g0425300	OGLUM09G11230	94.8454	93.5593
Os09g0425500	OGLUM09G11250	95.9184	60.6452
Os09g0425900	OGLUM09G11260	34.058	83.1858
Os09g0425900	OGLUM09G11290	61.5942	97.1429
Os09g0426000	OGLUM09G11270	97.9221	98.1771
Os09g0426200	OGLUM09G11300	98.5916	98.5916
Os09g0426500	OGLUM09G11310	97.0588	92.132
Os09g0426800	OGLUM09G11330	99.1922	99.1922
Os09g0427100	OGLUM09G11350	82.0755	73.1092
Os09g0427125	OGLUM09G11360	96.1039	96.1039
Os09g0427800	OGLUM09G11370	98.7585	98.4252
Os09g0428000	OGLUM09G11400	97.3196	68.5051
Os09g0428900	OGLUM09G11450	63.1714	73.0769
Os09g0429000	OGLUM09G11480	98.0707	33.6397
Os09g0429100	OGLUM09G11490	49.6183	65.6566
Os09g0429350	OGLUM09G11500	84.9673	97.7444
Os09g0429400	OGLUM09G11510	99.0364	97.471
Os09g0429500	OGLUM09G11520	99.3658	99.3658
Os09g0429766	OGLUM09G11550	74.1071	84.6939
Os09g0430600	OGLUM09G11570	98.6842	98.6842
Os09g0431200	OGLUM09G11580	99.1579	49.7886
Os09g0431300	OGLUM09G11590	90.1124	97.8049
Os09g0431500	OGLUM09G11600	98.7879	99.3902
Os09g0431600	OGLUM09G11610	61.3527	100
Os09g0431750	OGLUM09G11620	98.5185	98.5185
Os09g0431900	OGLUM09G11630	75.8824	100
Os09g0432231	OGLUM09G11640	58.0645	54.5455
Os09g0432900	OGLUM09G11680	94.6108	94.0476
Os09g0433000	OGLUM09G11690	100	100
Os09g0433650	OGLUM09G11720	95.8991	87.106
Os09g0433700	OGLUM09G11730	100	100
Os09g0433800	OGLUM09G11740	98.8506	98.8506
Os09g0433900	OGLUM09G11750	88.6831	98.1777
Os09g0434100	OGLUM09G11760	94.5763	36.4706
Os09g0434200	OGLUM09G11770	94.6429	99.375
Os09g0434500	OGLUM09G11780	71.7172	99.6491
Os09g0434600	OGLUM09G11800	77.7778	27.5591
Os09g0434900	OGLUM09G11820	82.0946	98.7805
Os09g0435250	OGLUM09G11830	93.8444	94.5029
Os09g0435700	OGLUM09G11850	84.7418	42.621
Os09g0436700	OGLUM09G11870	99.182	99.182
Os09g0436900	OGLUM09G11890	87.5598	44.5255
Os09g0437400	OGLUM09G11920	98.4211	100
Os09g0437500	OGLUM09G11930	99.3151	99.3151
Os09g0437900	OGLUM09G11940	100	100
Os09g0438000	OGLUM09G11950	83.6147	96.893
Os09g0438100	OGLUM09G11960	97.4026	97.8261
Os09g0438400	OGLUM09G11970	78.2297	82.1608
Os09g0438500	OGLUM09G11980	39.4366	37.4332
Os09g0438700	OGLUM09G11990	96.7347	90.458
Os09g0439000	OGLUM09G12000	96.6809	93.4783
Os09g0439200	OGLUM09G12020	99.1379	99.1379
Os09g0439400	OGLUM09G12030	100	99.8102
Os09g0439500	OGLUM09G12040	98.8636	91.5789
Os09g0439600	OGLUM09G12050	99.373	98.7539
Os09g0439700	OGLUM09G12060	99.2481	99.2481
Os09g0439800	OGLUM09G12070	94.8207	91.5385
Os09g0440000	OGLUM07G13250	56.9231	21.7647
Os09g0440200	OGLUM09G12110	93.9781	97.5379
Os09g0440300	OGLUM09G12080	61.2967	87.8873
Os09g0440600	OGLUM09G12120	80.3738	74.1379
Os09g0440700	OGLUM09G12130	100	100
Os09g0441000	OGLUM09G12140	99.7403	99.7403
Os09g0441100	OGLUM09G12160	94.8571	98.2249
Os09g0441400	OGLUM09G12210	63.2296	100
Os09g0441600	OGLUM09G12190	79.403	65.0367
Os09g0441700	OGLUM09G12200	98.1168	99.8084
Os09g0442000	OGLUM09G12230	94.2222	55.0649
Os09g0442100	OGLUM09G12240	99.5633	99.5633
Os09g0442300	OGLUM09G12250	97.3046	98.6339
Os09g0442400	OGLUM09G12260	99.061	99.061
Os09g0442600	OGLUM09G12270	99.5268	89.1243
Os09g0442700	OGLUM09G12280	99.7633	99.7633
Os09g0442900	OGLUM09G12290	97.0219	75.8578
Os09g0443000	OGLUM09G12300	46.875	17.8147
Os09g0443500	OGLUM09G12330	98.6957	98.6957
Os09g0443700	OGLUM09G12350	99.4083	49.5575
Os09g0443800	OGLUM09G12350	100	49.2625
Os09g0444100	OGLUM09G12360	58.5271	89.0855
Os09g0444200	OGLUM09G12380	99.8553	99.8553
Os09g0444700	OGLUM09G12400	97.9592	61.0687
Os09g0444800	OGLUM09G12410	96.8254	96.8254
Os09g0444900	OGLUM09G12420	91.1175	100
Os09g0445100	OGLUM09G12430	81.203	82.4427
Os09g0445500	OGLUM09G12440	98.9865	92.1384
Os09g0445600	OGLUM09G12450	100	100
Os09g0446000	OGLUM09G12470	85.9813	91.0891
Os09g0446200	OGLUM09G12490	99.6433	99.2891
Os09g0446275	OGLUM09G12500	48.9933	77.6596
Os09g0446350	OGLUM09G12520	96.2121	83.5526
Os09g0446700	OGLUM09G12530	96.5116	96.5116
Os09g0446800	OGLUM09G12540	99.5757	99.5757
Os09g0447000	OGLUM09G12570	100	24.5232
Os09g0447300	OGLUM09G12590	99.4118	99.4118
Os09g0447500	OGLUM09G12600	95.8416	99.7938
Os09g0447600	OGLUM09G12610	81.9398	68.0556
Os09g0447900	OGLUM09G12650	92.1811	52.7059
Os09g0448100	OGLUM09G12670	93.287	85.5626
Os09g0448150	OGLUM01G02460	32.9412	19.8582
Os09g0448150	OGLUM02G26850	29.4118	23.8095
Os09g0448200	OGLUM09G12680	98.6014	99.7171
Os09g0448900	OGLUM09G12700	89.7872	54.9479
Os09g0449600	OGLUM09G12730	98.7654	45.1467
Os09g0450200	OGLUM09G12760	93.1973	76.5363
Os09g0450300	OGLUM09G12770	99.4958	99.6633
Os09g0450600	OGLUM09G12800	73.6196	93.0233
Os09g0451000	OGLUM09G12810	99.0683	99.0683
Os09g0451400	OGLUM09G12820	99.3789	99.0712
Os09g0451500	OGLUM09G12830	95.6916	99.7636
Os09g0451700	OGLUM09G12850	72.2222	46.0993
Os09g0452300	OGLUM09G12870	99.5169	63.3846
Os09g0452400	OGLUM09G12880	99.3197	100
Os09g0452800	OGLUM09G12890	99.5585	74.9169
Os09g0452900	OGLUM09G12910	99.7455	99.7455
Os09g0453000	OGLUM09G12920	92.9078	96.3235
Os09g0453200	OGLUM09G12930	99.5283	99.5283
Os09g0453300	OGLUM09G12940	99.373	99.0625
Os09g0453400	OGLUM09G12950	99.7567	99.7567
Os09g0453500	OGLUM09G12960	73.8758	69.697
Os09g0453700	OGLUM09G12980	99.4898	27.8571
Os09g0453800	OGLUM09G12990	100	82.6241
Os09g0453900	OGLUM09G13000	99.7608	98.5816
Os09g0454100	OGLUM09G13010	93.6963	98.494
Os09g0454200	OGLUM09G13020	90.593	92.4843
Os09g0454300	OGLUM09G13030	99.7664	87.3211
Os09g0454500	OGLUM09G13040	79.3722	61.8881
Os09g0454600	OGLUM09G13050	99.4269	99.4269
Os09g0454900	OGLUM09G13070	98.6637	99.3274
Os09g0455200	OGLUM09G13090	99.4924	99.2405
Os09g0455300	OGLUM09G13100	99.5763	99.5763
Os09g0455400	OGLUM09G13110	100	14.6199
Os09g0455500	OGLUM09G13170	90.625	97.3154
Os09g0455900	OGLUM09G13160	96.2382	96.2382
Os09g0456100	OGLUM09G13120	86.4516	82.9721
Os09g0456200	OGLUM09G13130	99.2021	99.2021
Os09g0456700	OGLUM09G13190	97.9798	97.9798
Os09g0456800	OGLUM09G13200	98.3444	98.3444
Os09g0457100	OGLUM09G13210	99.4	99.4
Os09g0457600	OGLUM09G13220	98.4018	28.6189
Os09g0457900	OGLUM09G13230	99.635	99.635
Os09g0458000	OGLUM09G13240	68.8623	97.6231
Os09g0458100	OGLUM09G13250	99.6377	99.6377
Os09g0458300	OGLUM09G13260	94.1176	52.4017
Os09g0458800	OGLUM09G13280	100	100
Os09g0458900	OGLUM09G13300	100	100
Os09g0459200	OGLUM09G13310	99.3631	99.3631
Os09g0459500	OGLUM09G13330	98.7805	30.3371
Os09g0459600	OGLUM09G13340	99.763	99.0588
Os09g0459800	OGLUM09G13350	99.3691	97.2222
Os09g0460000	OGLUM09G13390	99.422	61.4286
Os09g0460100	OGLUM09G13400	98.75	98.3402
Os09g0460200	OGLUM09G13360	71.9237	60.0579
Os09g0460400	OGLUM09G13410	99.3651	99.3651
Os09g0460500	OGLUM09G13420	99.361	91.7404
Os09g0461500	OGLUM09G13440	99.7126	99.7126
Os09g0461700	OGLUM09G13480	84.326	100
Os09g0461900	OGLUM09G13490	99.6885	86.9565
Os09g0462100	OGLUM09G13500	100	100
Os09g0462200	OGLUM09G13530	95.8333	99.3827
Os09g0462400	OGLUM09G13520	98.2456	80.3828
Os09g0462700	OGLUM09G13550	81.8594	82.7982
Os09g0462875	OGLUM09G13560	70.3911	26.5263
Os09g0463300	OGLUM09G13580	96.8227	88.6677
Os09g0463600	OGLUM09G13590	100	82.7119
Os09g0463700	OGLUM09G13610	32.5269	71.1765
Os09g0464000	OGLUM09G13620	94.1176	100
Os09g0464300	OGLUM09G13650	99.7006	99.7006
Os09g0464400	OGLUM09G13660	84.4828	96.6708
Os09g0465400	OGLUM09G13700	80.2005	99.3789
Os09g0465500	OGLUM09G13710	91.4397	86.7159
Os09g0465600	OGLUM09G13720	86.72	94.5899
Os09g0465800	OGLUM09G13730	99.4475	82.9493
Os09g0466100	OGLUM09G13740	91.0112	99.0826
Os09g0466300	OGLUM09G13760	85.4701	98.0392
Os09g0466400	OGLUM09G13770	99.6416	99.6416
Os09g0466800	OGLUM09G13780	100	100
Os09g0466900	OGLUM09G13790	100	100
Os09g0467100	OGLUM09G13800	99.5037	99.5037
Os09g0467300	OGLUM09G13810	98.4615	98.9691
Os09g0467400	OGLUM09G13820	96.1219	62.1864
Os09g0467700	OGLUM09G13830	76.1905	90.7801
Os09g0468000	OGLUM09G13840	98.7552	98.7552
Os09g0468150	OGLUM09G13850	100	100
Os09g0468300	OGLUM09G13870	99.2248	94.8148
Os09g0468600	OGLUM09G13880	90.1235	96.6887
Os09g0468700	OGLUM09G13890	99.1453	95.8678
Os09g0468800	OGLUM09G13900	62.9156	60.2941
Os09g0468900	OGLUM09G13910	98.9418	98.9418
Os09g0469400	OGLUM09G13950	97.9351	42.7835
Os09g0469900	OGLUM09G13970	100	81.2866
Os09g0469950	OGLUM09G13980	92.5532	47.4545
Os09g0470000	OGLUM09G13980	100	18.3636
Os09g0470500	OGLUM09G14010	99.278	100
Os09g0470900	OGLUM09G14020	98.3193	98.9848
Os09g0471000	OGLUM09G14030	85.3933	60.3175
Os09g0471200	OGLUM09G14050	97.6879	89.5364
Os09g0471600	OGLUM09G14150	91.3747	52.4768
Os09g0471900	OGLUM09G14190	98.6364	98.6364
Os09g0472100	OGLUM09G14220	64.6325	99.7859
Os09g0472200	OGLUM09G14230	86.4525	86.0918
Os09g0472900	OGLUM09G14250	100	100
Os09g0473200	OGLUM09G14260	53.3333	80
Os09g0473300	OGLUM09G14270	92.2269	40.2752
Os09g0473350	OGLUM09G14270	96.5385	23.0275
Os09g0473400	OGLUM09G14280	99.7494	99.7494
Os09g0473600	OGLUM09G14300	94.375	98.6928
Os09g0473966	OGLUM09G14330	90.6667	67.3267
Os09g0474000	OGLUM09G14340	100	100
Os09g0474051	OGLUM09G14350	99.6581	53.1934
Os09g0474300	OGLUM09G14360	90.5199	73.5404
Os09g0474400	OGLUM09G14370	83.4646	36.0544
Os09g0474800	OGLUM09G14410	99.5455	99.5455
Os09g0475400	OGLUM09G14430	87.5	38.8204
Os09g0475700	OGLUM09G14450	98.0989	99.4859
Os09g0475800	OGLUM09G14460	99.1304	98.7013
Os09g0476000	OGLUM09G14490	99.2453	99.2453
Os09g0476100	OGLUM09G14500	99.6689	99.6689
Os09g0476800	OGLUM09G14520	100	100
Os09g0477100	OGLUM09G14530	100	100
Os09g0477700	OGLUM09G14560	98.8244	89.2502
Os09g0477900	OGLUM09G14580	95.2632	99.2687
Os09g0478300	OGLUM09G14590	86.4434	43.9935
Os09g0478400	OGLUM09G14600	98.8827	98.8827
Os09g0478500	OGLUM09G14610	99.3139	99.3139
Os09g0478600	OGLUM09G14620	83.6364	55.7576
Os09g0479000	OGLUM09G14630	96.2751	33.0059
Os09g0479100	OGLUM09G14630	98.6166	49.0177
Os09g0479400	OGLUM09G14650	95.6522	51.0204
Os09g0479500	OGLUM09G14660	99.375	97.2477
Os09g0479800	OGLUM09G14690	95.2688	96.9365
Os09g0479900	OGLUM09G14700	95.2795	99.0956
Os09g0480100	OGLUM09G14710	100	98.4848
Os09g0480400	OGLUM09G14740	99.1513	99.1513
Os09g0480532	OGLUM09G14750	82.6389	97.541
Os09g0480600	OGLUM09G14760	98.9583	100
Os09g0480900	OGLUM09G14790	70.8861	21.2121
Os09g0481000	OGLUM09G14790	99.4595	69.697
Os09g0481100	OGLUM09G14800	93.7807	99.3068
Os09g0481200	OGLUM09G14810	81.5951	94.3262
Os09g0481300	OGLUM09G14820	98.6717	91.5493
Os09g0481400	OGLUM09G14830	99.2248	99.2248
Os09g0481600	OGLUM09G14840	98.0322	55.0754
Os09g0481650	OGLUM09G14850	99.4792	99.4792
Os09g0481700	OGLUM09G14860	99.0521	96.9088
Os09g0481800	OGLUM09G14870	90.9091	84.8485
Os09g0482000	OGLUM09G14880	96.7172	90.3302
Os09g0482100	OGLUM09G18210	50.5007	33.3333
Os09g0482200	OGLUM09G14890	99.7938	99.5885
Os09g0482300	OGLUM09G14900	83.8462	96.4602
Os09g0482400	OGLUM09G15170	99.8569	99.8569
Os09g0482500	OGLUM09G14890	99.7938	99.5885
Os09g0482550	OGLUM09G14900	83.8462	96.4602
Os09g0482600	OGLUM09G15170	99.8569	99.8569
Os09g0482620	OGLUM09G14920	70.3422	49.4652
Os09g0482640	OGLUM09G14930	97.9775	58.6021
Os09g0482660	OGLUM09G14940	99.6176	64.321
Os09g0482680	OGLUM09G14960	99.4521	99.4521
Os09g0482700	OGLUM09G14950	91.018	98.7013
Os09g0482720	OGLUM09G14970	92.0082	98.6813
Os09g0482740	OGLUM09G14980	94.9686	98.3713
Os09g0482780	OGLUM09G14990	88.75	79.7753
Os09g0482800	OGLUM09G15000	100	100
Os09g0482840	OGLUM09G15020	100	100
Os09g0482900	OGLUM09G15060	99.3711	99.3711
Os09g0483100	OGLUM09G15030	100	100
Os09g0483200	OGLUM03G11200	54.2373	44.0367
Os09g0483400	OGLUM03G11200	69.7368	24.3119
Os09g0483600	OGLUM09G15080	98.0501	98.0501
Os09g0484300	OGLUM09G15110	96.3678	89.4626
Os09g0484800	OGLUM09G15130	100	100
Os09g0484900	OGLUM09G15140	99.8158	99.8158
Os09g0485800	OGLUM09G15180	85.9551	99.3506
Os09g0485900	OGLUM09G15190	100	100
Os09g0485950	OGLUM03G28650	20.3791	11.1111
Os09g0486000	OGLUM09G15200	99.4595	99.4595
Os09g0486500	OGLUM09G15210	100	100
Os09g0486700	OGLUM09G15220	100	100
Os09g0487100	OGLUM04G02020	90.4348	60.1156
Os09g0487200	OGLUM09G15230	98.9744	98.9744
Os09g0487500	OGLUM09G15260	100	100
Os09g0487600	OGLUM09G15270	98.0306	98.4615
Os09g0487700	OGLUM09G15280	92.4837	60.7296
Os09g0487900	OGLUM09G15300	98.7531	99.4975
Os09g0488000	OGLUM09G15310	95.7576	94.6108
Os09g0488600	OGLUM09G15320	99.5614	99.5614
Os09g0488700	OGLUM09G15330	94.5402	55.7627
Os09g0488800	OGLUM09G15340	98.366	99.0132
Os09g0489200	OGLUM09G15350	99.5146	99.5146
Os09g0489500	OGLUM09G15360	97.3231	99.8039
Os09g0490200	OGLUM09G15380	99.3453	99.3453
Os09g0490400	OGLUM09G15390	98.9879	96.2598
Os09g0491100	OGLUM09G15410	98.8	98.8
Os09g0491532	OGLUM09G15430	98.1424	79.0524
Os09g0491612	OGLUM09G15450	100	100
Os09g0491644	OGLUM09G15460	97.2222	37.9257
Os09g0491660	OGLUM09G15460	83.0918	26.6254
Os09g0491676	OGLUM09G15470	99.7275	99.7275
Os09g0491692	OGLUM09G15480	100	100
Os09g0491708	OGLUM09G15490	99.1643	99.4413
Os09g0491740	OGLUM09G15500	98.153	90.0726
Os09g0491756	OGLUM09G15520	84.4828	63.6364
Os09g0491772	OGLUM09G15530	99.5614	97.5645
Os09g0491788	OGLUM09G15540	69.0962	86.8132
Os09g0491822	OGLUM09G15560	90.6122	15.689
Os09g0492700	OGLUM09G15570	69.6181	98.7685
Os09g0492800	OGLUM09G15580	94	98.6014
Os09g0492900	OGLUM09G15600	98.9071	46.2916
Os09g0493000	OGLUM09G15600	100	51.4067
Os09g0493400	OGLUM09G15610	93.1947	99.7976
Os09g0493500	OGLUM09G15620	79.7814	47.9475
Os09g0493700	OGLUM09G15640	98.5755	98.5755
Os09g0493800	OGLUM09G15650	92.1519	91.4573
Os09g0494200	OGLUM09G15670	80.3681	78.209
Os09g0494300	OGLUM09G15680	99.6825	66.6667
Os09g0494600	OGLUM09G15700	100	100
Os09g0494800	OGLUM09G15720	16.6667	66.129
Os09g0495000	OGLUM09G15730	29.434	45.3488
Os09g0495200	OGLUM09G15740	72.0497	95.082
Os09g0497000	OGLUM09G15760	97.954	97.7041
Os09g0497100	OGLUM09G15770	95.8502	99.4748
Os09g0497400	OGLUM09G15780	100	100
Os09g0497500	OGLUM09G15790	99.4269	99.1429
Os09g0497600	OGLUM09G15800	98.7342	34.5133
Os09g0497700	OGLUM09G15810	84.5291	71.9466
Os09g0497900	OGLUM09G15820	97.4432	95.8101
Os09g0498500	OGLUM09G15840	84.1346	93.3333
Os09g0498600	OGLUM09G15850	97.2403	92.0123
Os09g0498700	OGLUM05G21080	33.6364	19.4737
Os09g0498800	OGLUM09G15870	92.2353	100
Os09g0499000	OGLUM09G15880	100	99.6154
Os09g0499300	OGLUM09G15900	98.3607	98.3607
Os09g0499400	OGLUM09G15920	99.6633	99.6633
Os09g0499500	OGLUM09G15930	99.2481	18.6178
Os09g0500100	OGLUM09G15950	96.8338	66.6062
Os09g0500300	OGLUM09G15970	85.6144	42.7218
Os09g0500900	OGLUM09G15980	99.2386	99.2386
Os09g0501100	OGLUM09G16000	90.378	57.8022
Os09g0501600	OGLUM09G16010	99.7268	99.7268
Os09g0501700	OGLUM09G16020	78.2353	100
Os09g0501850	OGLUM09G16030	99.3506	51
Os09g0502100	OGLUM09G16040	98.7939	93.2712
Os09g0502200	OGLUM09G16050	99.375	100
Os09g0502500	OGLUM09G16070	75	99.6094
Os09g0502900	OGLUM09G16080	88.0455	46.8687
Os09g0503100	OGLUM09G16090	97.1098	89.1247
Os09g0503400	OGLUM09G16100	97.9909	97.9909
Os09g0503700	OGLUM09G16110	98.3471	37.9585
Os09g0504000	OGLUM09G16120	99.7992	99.7992
Os09g0504700	OGLUM09G16140	99.4764	68.1004
Os09g0504800	OGLUM09G16130	97.8571	97.8571
Os09g0504900	OGLUM09G16150	83.3724	90.8163
Os09g0505000	OGLUM09G16160	57.4766	81.457
Os09g0505100	OGLUM09G16170	97.1564	97.1564
Os09g0505200	OGLUM09G16180	98.806	98.806
Os09g0505300	OGLUM09G16190	100	69
Os09g0505400	OGLUM09G16200	22.2222	28.5714
Os09g0505600	OGLUM09G16210	100	80.0725
Os09g0505700	OGLUM09G16220	99.1228	99.1228
Os09g0505800	OGLUM09G16230	99.3952	99.1952
Os09g0505900	OGLUM09G16240	67.5841	67.7914
Os09g0506000	OGLUM09G16250	100	100
Os09g0506700	OGLUM09G16280	68.2971	88.4977
Os09g0506800	OGLUM09G16300	92.2951	99.1197
Os09g0506900	OGLUM09G16310	91.9614	69.5864
Os09g0507100	OGLUM09G16320	99.1525	97.7036
Os09g0507200	OGLUM09G16330	75	97.3822
Os09g0507300	OGLUM09G16340	94.2509	99.8155
Os09g0507400	OGLUM09G16350	87.0968	84.375
Os09g0507600	OGLUM09G16370	98.5782	98.5782
Os09g0507800	OGLUM09G16380	100	100
Os09g0508200	OGLUM09G16410	98.855	100
Os09g0508300	OGLUM09G16430	99.7732	76.7888
Os09g0508500	OGLUM09G16440	50.7426	54.5213
Os09g0508900	OGLUM09G16450	92.8375	45.8503
Os09g0509100	OGLUM09G16460	97.5708	98.3673
Os09g0509200	OGLUM09G16470	99.4681	99.4681
Os09g0509300	OGLUM09G16480	98.7241	98.7241
Os09g0509400	OGLUM09G16490	96.4912	98.8935
Os09g0509500	OGLUM09G16500	94.2675	44.5113
Os09g0509700	OGLUM09G16510	97.2158	90.6926
Os09g0510200	OGLUM09G16530	99.4186	90
Os09g0510500	OGLUM09G16540	99.6454	99.6454
Os09g0510700	OGLUM09G16550	99.7608	96.4162
Os09g0510900	OGLUM09G16570	93.0131	41.2791
Os09g0511000	OGLUM09G16580	98.7616	53.2554
Os09g0511200	OGLUM09G16590	77.9221	92.3077
Os09g0511300	OGLUM09G16600	81.9005	96.2766
Os09g0511500	OGLUM09G16620	97.0297	95.1456
Os09g0511600	OGLUM09G16630	96.9407	98.8304
Os09g0511700	OGLUM09G16650	95.2555	50.9766
Os09g0511900	OGLUM09G16670	88.2704	98.6667
Os09g0512000	OGLUM09G16680	96.3519	99.117
Os09g0512700	OGLUM09G16740	99.5122	99.5122
Os09g0512800	OGLUM09G16750	100	100
Os09g0512900	OGLUM09G16760	99.0291	99.0291
Os09g0513000	OGLUM09G16770	100	100
Os09g0513100	OGLUM09G16780	99.6	52.8662
Os09g0513200	OGLUM09G16790	91.092	84.5333
Os09g0513500	OGLUM09G16810	98.0198	44.3946
Os09g0513600	OGLUM09G16820	100	67.59
Os09g0513700	OGLUM09G16830	48.8	51.2605
Os09g0513800	OGLUM09G16840	84.5588	89.1473
Os09g0514200	OGLUM09G16880	99.1334	86.4048
Os09g0514300	OGLUM09G16870	95.2727	28.2024
Os09g0514500	OGLUM09G16890	82.8194	59.7774
Os09g0514600	OGLUM09G16900	98.1013	95.679
Os09g0514700	OGLUM09G16910	99.2453	83.8915
Os09g0514900	OGLUM09G16920	99.3681	99.5253
Os09g0515100	OGLUM09G16930	99.2487	96.3533
Os09g0515200	OGLUM09G16940	100	76.6467
Os09g0515300	OGLUM09G16950	88.8158	40.4192
Os09g0515400	OGLUM09G16960	95.6938	76.9231
Os09g0515500	OGLUM09G16970	99.0223	96.8579
Os09g0515550	OGLUM09G16980	88.172	100
Os09g0515800	OGLUM09G16990	99.0991	99.7732
Os09g0516200	OGLUM09G17020	97.8947	98.6737
Os09g0516300	OGLUM09G17030	85.1111	85.0166
Os09g0516500	OGLUM09G17050	97.193	96.8531
Os09g0516700	OGLUM09G17060	95.0324	39.4265
Os09g0516800	OGLUM09G17070	98.8166	65.4902
Os09g0516900	OGLUM09G17090	99.6732	99.6732
Os09g0517000	OGLUM09G17110	97.5	97.5
Os09g0517200	OGLUM09G17120	98.9616	48.6473
Os09g0517600	OGLUM09G17130	99.3655	99.3655
Os09g0517700	OGLUM09G17140	99.8008	99.4048
Os09g0517800	OGLUM09G17150	97.7941	76.145
Os09g0518200	OGLUM09G17170	100	27.8173
Os09g0518500	OGLUM09G17190	99.6441	99.6441
Os09g0518600	OGLUM09G17200	97.006	97.006
Os09g0518700	OGLUM09G17210	86.2888	95.1613
Os09g0518750	OGLUM09G17220	55.5556	93.75
Os09g0518900	OGLUM09G17240	98.8372	98.2659
Os09g0519100	OGLUM09G17250	95.8333	91.6667
Os09g0520100	OGLUM09G17260	100	100
Os09g0520200	OGLUM09G17270	98.5507	99.2701
Os09g0520300	OGLUM09G17280	80.9734	98.5637
Os09g0520400	OGLUM09G17290	97.5336	98.6395
Os09g0520500	OGLUM09G17300	66.3793	22.3188
Os09g0520600	OGLUM09G17310	99.7506	99.2556
Os09g0520700	OGLUM09G17320	99.2816	99.7114
Os09g0520800	OGLUM09G17330	99.3927	99.3927
Os09g0521100	OGLUM09G17350	97.4943	88.6128
Os09g0521300	OGLUM09G17360	99.2126	99.7361
Os09g0521400	OGLUM09G17370	99.5798	99.5798
Os09g0521500	OGLUM09G17380	98.615	98.0716
Os09g0521700	OGLUM01G22430	13.7778	14.6226
Os09g0521800	OGLUM09G17390	92.1739	96.8036
Os09g0521900	OGLUM09G17400	99.2051	99.0476
Os09g0522100	OGLUM09G17420	98.374	98.374
Os09g0522200	OGLUM09G17430	100	100
Os09g0522800	OGLUM09G17460	91.411	95.1064
Os09g0524300	OGLUM09G17490	99.0758	98.7109
Os09g0524800	OGLUM09G17530	99.4012	98.5163
Os09g0525200	OGLUM09G17550	92.2222	88.6121
Os09g0525300	OGLUM09G17560	94.3061	87.7483
Os09g0525400	OGLUM09G17570	98.2759	79.9065
Os09g0525500	OGLUM09G17580	97.8947	97.8947
Os09g0525600	OGLUM09G17590	96.6851	93.0851
Os09g0525700	OGLUM09G17600	97.5556	58.1457
Os09g0525900	OGLUM09G17610	100	100
