Gene stable ID	Hordeum vulgare gene stable ID	%id. target Hordeum vulgare gene identical to query gene	%id. query gene identical to target Hordeum vulgare gene
Os10g0528300	HORVU6Hr1G026810	69.0377	71.7391
Os10g0528400	HORVU1Hr1G049230	70.8155	68.1818
Os10g0528900	HORVU1Hr1G049230	65.368	62.3967
Os10g0529300	HORVU1Hr1G049230	63.786	64.0496
Os10g0529400	HORVU1Hr1G049210	68.3333	62.8353
Os10g0529400	HORVU3Hr1G002830	57.9167	50.7299
Os10g0529400	HORVU7Hr1G027540	62.0833	63.1356
Os10g0529450	HORVU7Hr1G027550	46.3087	24.2958
Os10g0529500	HORVU1Hr1G049210	64.2857	58.6207
Os10g0529500	HORVU3Hr1G002830	62.1849	54.0146
Os10g0529500	HORVU7Hr1G027540	62.1849	62.7119
Os10g0529700	HORVU1Hr1G049210	66.2393	59.387
Os10g0529700	HORVU3Hr1G002830	64.1026	54.7445
Os10g0529700	HORVU7Hr1G027540	64.9573	64.4068
Os10g0529800	HORVU1Hr1G001560	64.557	65.6652
Os10g0529800	HORVU6Hr1G090560	60.3376	48.1481
Os10g0529800	HORVU6Hr1G090600	58.2278	46.4646
Os10g0530400	HORVU1Hr1G049260	56.0166	54.878
Os10g0530400	HORVU1Hr1G049270	58.9212	59.9156
Os10g0530400	HORVU3Hr1G095610	59.3361	61.6379
Os10g0530400	HORVU3Hr1G095620	60.166	62.5
Os10g0530400	HORVU3Hr1G095670	58.5062	61.5721
Os10g0530400	HORVU3Hr1G095730	58.9212	60.6838
Os10g0530400	HORVU3Hr1G111640	55.1867	39.233
Os10g0530400	HORVU3Hr1G112610	51.4523	63.9175
Os10g0530400	HORVU5Hr1G010740	56.4315	48.3986
Os10g0530400	HORVU7Hr1G108570	60.166	51.2367
Os10g0530500	HORVU5Hr1G108660	48	50
Os10g0530900	HORVU1Hr1G049280	82.2034	64.0264
Os10g0531400	HORVU1Hr1G049280	75.7447	58.7459
Os10g0531900	HORVU1Hr1G049310	25.25	23.5431
Os10g0531900	HORVU4Hr1G053410	59.75	62.8947
Os10g0532100	HORVU6Hr1G092910	68.7086	45.6546
Os10g0532300	HORVU1Hr1G049420	67.5978	71.1765
Os10g0532600	HORVU1Hr1G049440	69.5817	73.494
Os10g0533000	HORVU1Hr1G049460	84.6154	85.1393
Os10g0533150	HORVU1Hr1G049470	70.6503	63.1083
Os10g0533200	HORVU1Hr1G049490	85.7143	80
Os10g0533600	HORVU1Hr1G049500	93.0851	92.8382
Os10g0533900	HORVU1Hr1G049510	34.5528	63.4328
Os10g0533900	HORVU1Hr1G049520	84.9594	86.0082
Os10g0534100	HORVU1Hr1G049590	86.2579	84.8233
Os10g0534400	HORVU1Hr1G049650	52.6119	53.0075
Os10g0534700	HORVU1Hr1G049710	86.148	83.9187
Os10g0534900	HORVU1Hr1G049760	61.0922	60.0671
Os10g0535900	HORVU1Hr1G051620	35.3383	64.3836
Os10g0535900	HORVU1Hr1G051640	33.8346	60.4027
Os10g0536000	HORVU1Hr1G051610	92.5	83.1461
Os10g0536100	HORVU1Hr1G051660	39.0558	59.0909
Os10g0536500	HORVU1Hr1G051700	77.907	76.1364
Os10g0537100	HORVU1Hr1G051780	64.1026	68.2594
Os10g0537300	HORVU1Hr1G051800	21.3504	28.125
Os10g0537500	HORVU1Hr1G051840	90.1361	71.6216
Os10g0537600	HORVU1Hr1G051970	62.5381	40.3934
Os10g0539400	HORVU1Hr1G052000	82.6211	70.0483
Os10g0539700	HORVU1Hr1G052010	68.6298	70.3202
Os10g0539900	HORVU1Hr1G052040	90.5405	90.0538
Os10g0540100	HORVU1Hr1G052060	75.9178	75.6955
Os10g0541000	HORVU1Hr1G052110	80.8194	77.087
Os10g0541200	HORVU1Hr1G052160	80.4348	37.0927
Os10g0541600	HORVU1Hr1G052130	64.3917	48.3296
Os10g0542100	HORVU1Hr1G052180	66.6667	75.3247
Os10g0542200	HORVU1Hr1G052260	76.5217	77.0578
Os10g0542400	HORVU1Hr1G052290	71.6364	71.1191
Os10g0542700	HORVU1Hr1G052400	80.0643	79.5527
Os10g0542800	HORVU1Hr1G052420	93.2039	37.9447
Os10g0542900	HORVU1Hr1G052430	80.0766	81.6406
Os10g0543500	HORVU1Hr1G052450	74.902	51.9022
Os10g0543800	HORVU1Hr1G052470	74.4604	79.6154
Os10g0544500	HORVU1Hr1G052560	76.7535	73.2314
Os10g0544600	HORVU1Hr1G052700	77.2532	77.2532
Os10g0544900	HORVU1Hr1G052770	88.2952	86.9674
Os10g0545100	HORVU1Hr1G052780	64.2857	65.534
Os10g0545200	HORVU1Hr1G052890	85.0498	85.0498
Os10g0545300	HORVU1Hr1G052910	87.8542	74.0614
Os10g0545600	HORVU1Hr1G052880	64.4068	63.0182
Os10g0545700	HORVU1Hr1G052860	66.25	70.6667
Os10g0545800	HORVU1Hr1G052930	75.2809	62.037
Os10g0546100	HORVU1Hr1G052950	61.9048	61.1765
Os10g0546100	HORVU1Hr1G052980	61.9048	58.7571
Os10g0546200	HORVU1Hr1G053000	71.987	43.7624
Os10g0546300	HORVU1Hr1G053020	81.9367	79.9273
Os10g0546400	HORVU1Hr1G053050	60.9375	36.9668
Os10g0546600	HORVU1Hr1G053080	85.3832	87.8899
Os10g0546900	HORVU1Hr1G053130	53.0035	72.1154
Os10g0547200	HORVU1Hr1G053150	50.8264	44.086
Os10g0547500	HORVU1Hr1G053160	79.5876	79.4239
Os10g0547650	HORVU4Hr1G079740	47.9651	36.8304
Os10g0548200	HORVU1Hr1G053190	78.4281	79.4915
Os10g0548400	HORVU1Hr1G032960	61.9718	65.0246
Os10g0548600	HORVU1Hr1G053300	69.8885	67.87
Os10g0548700	HORVU1Hr1G053270	48.9433	56.338
Os10g0548800	HORVU1Hr1G053280	60.5159	87.5179
Os10g0548900	HORVU1Hr1G053310	85.9974	81.7839
Os10g0549100	HORVU6Hr1G062050	85.4077	68.3849
Os10g0549500	HORVU1Hr1G053320	91.6058	61.0706
Os10g0549700	HORVU0Hr1G027920	24.4755	23.8095
Os10g0549700	HORVU5Hr1G008850	24.4755	23.8095
Os10g0549700	HORVU7Hr1G031610	28.6713	20.8122
Os10g0550000	HORVU1Hr1G053340	64.9279	64.0745
Os10g0550300	HORVU1Hr1G053350	80.167	80.3347
Os10g0550400	HORVU1Hr1G053390	44.359	58.2492
Os10g0550500	HORVU1Hr1G053400	77.7251	40.5941
Os10g0550500	HORVU5Hr1G098920	71.564	46.7492
Os10g0550750	HORVU1Hr1G053420	71.0959	71.9834
Os10g0550900	HORVU1Hr1G053440	40.8163	40.1606
Os10g0551200	HORVU1Hr1G053510	78.6432	50.4839
Os10g0551600	HORVU1Hr1G053600	74.4	66.9065
Os10g0551700	HORVU1Hr1G053590	41.9753	46.5753
Os10g0551800	HORVU1Hr1G053650	45.8904	58.2609
Os10g0551800	HORVU4Hr1G079800	52.0548	55.0725
Os10g0551900	HORVU1Hr1G053650	50	61.7391
Os10g0551900	HORVU4Hr1G079800	53.5211	55.0725
Os10g0552200	HORVU1Hr1G053650	45.8015	52.1739
Os10g0552200	HORVU4Hr1G079800	58.0153	55.0725
Os10g0552400	HORVU1Hr1G053230	29.4664	53.3613
Os10g0552400	HORVU1Hr1G053260	46.8677	49.8765
Os10g0552600	HORVU1Hr1G053740	69.1729	76.6667
Os10g0552700	HORVU1Hr1G053740	61.2903	63.3333
Os10g0552800	HORVU1Hr1G053740	68.1818	75
Os10g0553300	HORVU1Hr1G053770	85.6021	83.4184
Os10g0553300	HORVU2Hr1G075440	29.8429	87.0229
Os10g0553300	HORVU2Hr1G104360	62.5654	80.7432
Os10g0553300	HORVU4Hr1G036870	47.644	85.446
Os10g0553600	HORVU1Hr1G053890	79.6976	79.6976
Os10g0553800	HORVU1Hr1G053900	77.1784	76.386
Os10g0553800	HORVU4Hr1G031220	40.4564	74.1445
Os10g0553800	HORVU7Hr1G027520	44.8133	69.0096
Os10g0553900	HORVU0Hr1G009380	36.9492	31.1874
Os10g0554001	HORVU1Hr1G053950	79.6703	49.3197
Os10g0554100	HORVU1Hr1G053930	88.9807	43.7669
Os10g0554200	HORVU1Hr1G053990	85.4027	82.4959
Os10g0554200	HORVU1Hr1G054020	62.5839	68.315
Os10g0554300	HORVU2Hr1G026400	12.3967	43.7956
Os10g0554300	HORVU6Hr1G061340	16.9421	42.268
Os10g0554800	HORVU1Hr1G054040	79.5276	43.5345
Os10g0554900	HORVU1Hr1G054060	64.2276	57.9462
Os10g0555100	HORVU1Hr1G054100	77.0325	84.4098
Os10g0555200	HORVU1Hr1G054110	68.7764	69.0678
Os10g0555300	HORVU1Hr1G054170	67.9666	71.137
Os10g0555700	HORVU1Hr1G054210	61.6858	59.4096
Os10g0555700	HORVU3Hr1G076110	36.0153	68.1159
Os10g0555700	HORVU6Hr1G005760	63.9847	58.5965
Os10g0555700	HORVU6Hr1G005810	67.0498	57.7558
Os10g0555900	HORVU1Hr1G054240	81.3433	68.7697
Os10g0556200	HORVU1Hr1G054260	65.1613	65.3017
Os10g0556700	HORVU1Hr1G054300	80.3408	77.8494
Os10g0557133	HORVU0Hr1G015300	52.9197	30.083
Os10g0557133	HORVU2Hr1G122960	53.6496	30.7531
Os10g0557133	HORVU6Hr1G025150	33.2117	24.4624
Os10g0557600	HORVU1Hr1G056280	75.2577	40.5556
Os10g0557800	HORVU1Hr1G056260	45.8333	29.2553
Os10g0557900	HORVU1Hr1G056270	69.0141	59.322
Os10g0558100	HORVU2Hr1G117070	22.3368	29.6804
Os10g0558125	HORVU2Hr1G117070	25.9516	34.2466
Os10g0558600	HORVU1Hr1G052310	77.4586	81.5116
Os10g0559500	HORVU1Hr1G056210	70.2778	71.2676
Os10g0559550	HORVU1Hr1G021000	32.9114	17.3719
Os10g0559550	HORVU1Hr1G086180	34.5992	18.3036
Os10g0559550	HORVU6Hr1G003000	32.9114	19.3548
Os10g0559550	HORVU6Hr1G064040	32.4895	17.9907
Os10g0559550	HORVU7Hr1G001790	29.9578	14.5194
Os10g0559550	HORVU7Hr1G001860	29.5359	16.3551
Os10g0559550	HORVU7Hr1G034060	32.4895	15.3693
Os10g0559600	HORVU1Hr1G056220	62.6582	13.5123
Os10g0559700	HORVU1Hr1G056220	57.9966	31.3467
Os10g0559800	HORVU1Hr1G056170	77.2093	77.9343
Os10g0559900	HORVU1Hr1G056160	87.7005	87.7005
Os10g0560000	HORVU1Hr1G056150	75.4617	74.6736
Os10g0560200	HORVU1Hr1G056130	17.8723	63.6364
Os10g0560400	HORVU1Hr1G056120	41.4141	41.5541
Os10g0560450	HORVU1Hr1G056110	56.5069	52.2152
Os10g0560500	HORVU1Hr1G056100	63.8298	24.6914
Os10g0560900	HORVU1Hr1G056070	89.1111	83.368
Os10g0561200	HORVU1Hr1G056000	80.6142	83.004
Os10g0561300	HORVU1Hr1G056010	84.556	82.9545
Os10g0561400	HORVU1Hr1G056020	85.5346	67.8304
Os10g0561900	HORVU1Hr1G055890	79.8343	76.8617
Os10g0562000	HORVU1Hr1G055920	57.4338	59.4937
Os10g0562100	HORVU1Hr1G055900	63.7736	62.5926
Os10g0562200	HORVU1Hr1G055840	69.863	75.6957
Os10g0562500	HORVU1Hr1G055800	62.2066	34.1055
Os10g0563000	HORVU1Hr1G055600	61.465	61.465
Os10g0563200	HORVU1Hr1G055580	82.8571	52.6709
Os10g0563300	HORVU1Hr1G055570	90.8511	84.8907
Os10g0563400	HORVU1Hr1G055530	72.1477	71.1921
Os10g0563500	HORVU1Hr1G055510	51.5645	41.0359
Os10g0563550	HORVU1Hr1G055510	51.2605	6.0757
Os10g0563600	HORVU1Hr1G055520	65.7795	88.2653
Os10g0563700	HORVU1Hr1G055440	89.404	90
Os10g0563800	HORVU3Hr1G049830	58.6207	12.1429
Os10g0563800	HORVU7Hr1G039300	17.2414	2.60417
Os10g0563900	HORVU1Hr1G055470	75.9434	50.6289
Os10g0564000	HORVU1Hr1G055480	83.8428	76.494
Os10g0564100	HORVU1Hr1G055490	78.7129	61.1538
Os10g0564200	HORVU1Hr1G055420	69.3452	74.2038
Os10g0564300	HORVU0Hr1G018350	78.6765	78.1022
Os10g0564300	HORVU0Hr1G032310	78.6765	78.1022
Os10g0564300	HORVU1Hr1G034130	27.9412	66.6667
Os10g0564300	HORVU1Hr1G034150	27.9412	66.6667
Os10g0564300	HORVU2Hr1G086480	84.5588	83.9416
Os10g0564300	HORVU3Hr1G023640	61.0294	61.0294
Os10g0564300	HORVU3Hr1G027260	81.6176	81.0219
Os10g0564300	HORVU3Hr1G075110	77.2059	76.6423
Os10g0564300	HORVU3Hr1G075130	77.2059	76.6423
Os10g0564300	HORVU4Hr1G020020	79.4118	78.8321
Os10g0564300	HORVU4Hr1G078960	56.6176	82.7957
Os10g0564300	HORVU4Hr1G087850	77.9412	77.3723
Os10g0564300	HORVU4Hr1G087880	77.9412	77.3723
Os10g0564300	HORVU4Hr1G090980	63.9706	63.9706
Os10g0564300	HORVU5Hr1G010250	43.3824	77.6316
Os10g0564300	HORVU5Hr1G054090	67.6471	67.6471
Os10g0564300	HORVU5Hr1G054100	67.6471	67.6471
Os10g0564300	HORVU5Hr1G054110	67.6471	67.6471
Os10g0564300	HORVU5Hr1G054120	67.6471	67.6471
Os10g0564300	HORVU5Hr1G054130	67.6471	67.6471
Os10g0564300	HORVU6Hr1G005820	72.7941	72.2628
Os10g0564300	HORVU6Hr1G037710	81.6176	81.0219
Os10g0564300	HORVU6Hr1G047000	54.4118	77.0833
Os10g0564300	HORVU6Hr1G053800	31.6176	75.4386
Os10g0564300	HORVU7Hr1G063280	89.7059	74.3902
Os10g0564300	HORVU7Hr1G083210	45.5882	55.8559
Os10g0564300	HORVU7Hr1G098360	85.2941	84.6715
Os10g0564300	HORVU7Hr1G098380	85.2941	84.6715
Os10g0564300	HORVU7Hr1G102950	81.6176	81.0219
Os10g0564400	HORVU0Hr1G000490	77.7559	75.2381
Os10g0564400	HORVU1Hr1G055370	82.6772	81.8713
Os10g0564500	HORVU1Hr1G055340	88.0239	86.217
Os10g0564800	HORVU1Hr1G055300	92.4883	91.6279
Os10g0564900	HORVU1Hr1G055250	87.4552	88.7273
Os10g0565000	HORVU1Hr1G055220	91.0064	90.6183
Os10g0565000	HORVU4Hr1G082070	74.7323	91.1227
Os10g0565100	HORVU1Hr1G055210	65.2079	79.4667
Os10g0565150	HORVU2Hr1G043940	9.38086	37.594
Os10g0565200	HORVU1Hr1G055140	68.9655	21.8579
Os10g0565500	HORVU1Hr1G054930	58.9744	63.1098
Os10g0565600	HORVU3Hr1G099950	46.9194	68.2759
Os10g0566200	HORVU7Hr1G042180	71.1864	22.2812
Os10g0566300	HORVU2Hr1G102490	19.5506	31.8681
Os10g0566400	HORVU1Hr1G054770	69.5418	70.4918
Os10g0566700	HORVU1Hr1G054630	81.4286	83.2117
Os10g0566700	HORVU6Hr1G016500	59.2857	76.1468
Os10g0566800	HORVU1Hr1G054640	71.4706	74.3119
Os10g0566900	HORVU1Hr1G054590	82.4742	60.3774
Os10g0566900	HORVU3Hr1G018200	79.3814	78.9744
Os10g0567000	HORVU1Hr1G054610	73.6948	75.0511
Os10g0567100	HORVU0Hr1G007360	78.2288	77.0909
Os10g0567300	HORVU1Hr1G054620	70.8108	36.1379
Os10g0567400	HORVU0Hr1G007360	87.8004	86.3636
Os10g0567500	HORVU1Hr1G054580	87.5853	82.4134
Os10g0567600	HORVU1Hr1G054570	61.3014	66.0517
Os10g0567600	HORVU7Hr1G082390	57.1918	49.1176
Os10g0567800	HORVU1Hr1G054560	89.3204	80.2326
Os10g0567900	HORVU2Hr1G102490	18.0272	19.4139
Os10g0568000	HORVU5Hr1G048280	16.3435	27.0642
Os10g0568000	HORVU5Hr1G104480	45.7064	41.4573
Os10g0568300	HORVU1Hr1G054520	52.4096	20.8134
Os10g0568900	HORVU1Hr1G054430	57.5758	24.359
Os10g0569000	HORVU1Hr1G054450	65.5462	28.6765
Os10g0569100	HORVU1Hr1G054460	49.0909	27.9793
Os10g0569200	HORVU4Hr1G014100	84.8401	84.6047
Os10g0569200	HORVU5Hr1G008250	50.0695	40.5405
Os10g0569200	HORVU5Hr1G106440	86.509	86.2691
Os10g0569300	HORVU1Hr1G054470	73.0579	70.8333
Os10g0570800	HORVU1Hr1G050590	43.5897	23.2082
Os10g0571200	HORVU1Hr1G054380	81.9298	79.4218
Os10g0571300	HORVU1Hr1G049860	94.7266	83.91
Os10g0571600	HORVU1Hr1G049840	56.0606	41.4566
Os10g0572000	HORVU1Hr1G049810	64.8649	59.7015
Os10g0572100	HORVU1Hr1G049820	85.6333	82.967
Os10g0572300	HORVU1Hr1G049900	76.9797	72.9494
Os10g0572900	HORVU1Hr1G049980	94.4223	51.0776
Os10g0573000	HORVU0Hr1G000280	74.4541	66.9941
Os10g0573100	HORVU1Hr1G050040	71.4286	87.5706
Os10g0573300	HORVU1Hr1G050070	41.0526	27.1777
Os10g0573400	HORVU1Hr1G050110	80.1887	62.0438
Os10g0573800	HORVU1Hr1G050130	47.6351	43.6533
Os10g0573900	HORVU1Hr1G050300	8.60421	83.3333
Os10g0574500	HORVU1Hr1G050450	52.3346	44.9833
Os10g0574700	HORVU1Hr1G050480	65.3543	53.0351
Os10g0575000	HORVU1Hr1G050560	81.402	83.1871
Os10g0575200	HORVU1Hr1G050580	91.253	59.9146
Os10g0575401	HORVU1Hr1G050600	45.1327	41.129
Os10g0575600	HORVU1Hr1G050620	80.3855	80.113
Os10g0575700	HORVU1Hr1G050640	61.4973	58.5242
Os10g0575800	HORVU1Hr1G050650	71.1382	12.7365
Os10g0575950	HORVU1Hr1G050750	43.4343	78.1818
Os10g0576000	HORVU1Hr1G050740	78.3333	22.7053
Os10g0576100	HORVU1Hr1G050760	70.1754	80.8081
Os10g0576600	HORVU1Hr1G050780	51.9824	30.9711
Os10g0577000	HORVU6Hr1G058250	68.5976	69.0184
Os10g0577100	HORVU1Hr1G050840	54.7744	44.9225
Os10g0577200	HORVU1Hr1G050850	54.3103	61.5635
Os10g0577400	HORVU1Hr1G051050	59.4286	47.9263
Os10g0577700	HORVU1Hr1G050970	63.2	92.2179
Os10g0577800	HORVU1Hr1G050960	68.5279	66.5025
Os10g0577900	HORVU1Hr1G050900	77.9859	76.3761
Os10g0578000	HORVU1Hr1G050880	87.5519	53.1486
Os10g0578600	HORVU1Hr1G051180	41.7085	70.339
Os10g0578800	HORVU1Hr1G051150	74.6725	56.5289
Os10g0578800	HORVU1Hr1G051160	72.9258	77.1363
Os10g0578950	HORVU1Hr1G051190	75.6272	66.3522
Os10g0579100	HORVU1Hr1G051200	83.5802	78.5383
Os10g0579200	HORVU1Hr1G051290	82.4701	82.4701
Os10g0579300	HORVU1Hr1G051280	84.375	66.8317
Os10g0579500	HORVU1Hr1G051250	80.8511	40.2116
Os10g0579600	HORVU1Hr1G051310	76.8014	66.8196
Os10g0579800	HORVU1Hr1G051330	68.8266	66.4975
Os10g0580200	HORVU1Hr1G051350	96.875	97.3822
Os10g0580300	HORVU1Hr1G051380	92.2105	93.1915
Os10g0580400	HORVU1Hr1G051450	85.853	85.7341
Os10g0580500	HORVU3Hr1G107330	44.8889	51.269
Os10g0580500	HORVU7Hr1G009930	40.8889	46
Os10g0580700	HORVU1Hr1G051420	80	70.6667
Os10g0580900	HORVU1Hr1G051440	75.8523	74.7899
Os10g0581000	HORVU1Hr1G051460	68.3871	9.98587
Os11g0100200	HORVU4Hr1G024270	64.3836	46.0784
Os11g0100200	HORVU5Hr1G049430	73.9726	57.6512
Os11g0100300	HORVU5Hr1G049420	36.8047	44.239
Os11g0100600	HORVU4Hr1G024280	58.7349	61.3208
Os11g0100800	HORVU2Hr1G067340	16.499	23.6311
Os11g0100800	HORVU2Hr1G067350	31.7907	40.5128
Os11g0102100	HORVU5Hr1G049190	46.1538	58.0645
Os11g0102200	HORVU5Hr1G049160	83.9305	84.1132
Os11g0102500	HORVU5Hr1G049050	90	7.23861
Os11g0102600	HORVU5Hr1G049020	90.3475	76.9737
Os11g0102800	HORVU5Hr1G048960	60.3704	14.3739
Os11g0102900	HORVU5Hr1G048950	82.0346	82.1235
Os11g0103000	HORVU5Hr1G048680	38.1215	54.6174
Os11g0103000	HORVU5Hr1G048690	48.8029	50.2846
Os11g0103100	HORVU5Hr1G048660	37.2973	13.9535
Os11g0103550	HORVU2Hr1G096400	50.7576	23.3449
Os11g0103550	HORVU2Hr1G096410	41.6667	16.8712
Os11g0103550	HORVU2Hr1G119820	37.1212	20.9402
Os11g0103700	HORVU5Hr1G048510	75.2239	70.2929
Os11g0104050	HORVU4Hr1G025090	78.5047	75.6757
Os11g0104050	HORVU5Hr1G048380	50.4673	76.0563
Os11g0104220	HORVU2Hr1G096400	40.1235	22.6481
Os11g0104220	HORVU2Hr1G096410	32.0988	15.9509
Os11g0104220	HORVU2Hr1G119820	39.5062	27.3504
Os11g0104240	HORVU7Hr1G037830	2.60586	2.73973
Os11g0104300	HORVU4Hr1G024950	71.8833	70.0862
Os11g0104400	HORVU3Hr1G026670	16.6667	47.7612
Os11g0104800	HORVU5Hr1G048030	73.9496	76.8559
Os11g0104866	HORVU4Hr1G024710	93.4256	30.32
Os11g0104866	HORVU5Hr1G048010	92.9066	29.7837
Os11g0104900	HORVU4Hr1G024710	96.5665	37.9001
Os11g0104900	HORVU5Hr1G048010	96.1373	37.2712
Os11g0105000	HORVU5Hr1G048000	72.4832	66.2577
Os11g0105000	HORVU7Hr1G115410	63.7584	64.1892
Os11g0105000	HORVU7Hr1G115420	63.7584	64.6258
Os11g0105400	HORVU5Hr1G047980	82.8326	82.4786
Os11g0105750	HORVU1Hr1G090990	80.4301	76.7967
Os11g0105800	HORVU5Hr1G047890	79.927	80.5147
Os11g0106400	HORVU4Hr1G024590	89.5038	89.6749
Os11g0106400	HORVU5Hr1G047790	87.9771	87.4763
Os11g0106700	HORVU4Hr1G024570	70.4918	49.2366
Os11g0106800	HORVU5Hr1G047590	68.0672	62.069
Os11g0106900	HORVU5Hr1G047610	61.5385	54.2373
Os11g0107000	HORVU5Hr1G047630	67.3956	69.3252
Os11g0107266	HORVU2Hr1G020120	58.3333	31.6129
Os11g0107400	HORVU5Hr1G044310	18.1507	55.7895
Os11g0107400	HORVU5Hr1G047540	73.1164	71.8855
Os11g0107500	HORVU5Hr1G047530	85.124	44.206
Os11g0107600	HORVU4Hr1G024530	80	77.8761
Os11g0107600	HORVU5Hr1G047520	70	63.6364
Os11g0107700	HORVU2Hr1G023110	52.3732	38.7879
Os11g0107700	HORVU4Hr1G024500	68.4124	53.1131
Os11g0108700	HORVU2Hr1G065030	15.6442	8.73288
Os11g0108800	HORVU4Hr1G024380	83.9844	68.8
Os11g0108932	HORVU5Hr1G047420	70.1923	32.4444
Os11g0109000	HORVU5Hr1G047410	78.8095	77.1562
Os11g0109200	HORVU0Hr1G018360	58.0838	22.3502
Os11g0109200	HORVU3Hr1G098970	66.4671	21.8935
Os11g0109200	HORVU3Hr1G098990	71.8563	26.3736
Os11g0109200	HORVU4Hr1G017920	29.9401	61.7284
Os11g0109200	HORVU4Hr1G089730	16.1677	7.56302
Os11g0109200	HORVU6Hr1G032260	58.0838	16.4686
Os11g0109200	HORVU6Hr1G081790	71.8563	22.2222
Os11g0109400	HORVU5Hr1G041350	82.1473	82.5596
Os11g0109400	HORVU5Hr1G047400	82.1473	82.5596
Os11g0109500	HORVU4Hr1G024470	64.9518	56.4246
Os11g0109600	HORVU5Hr1G047250	82.4806	81.4701
Os11g0109600	HORVU5Hr1G047290	73.4884	70.7463
Os11g0109633	HORVU5Hr1G047240	50.1018	50.9317
Os11g0109700	HORVU5Hr1G047230	49.3671	50.1838
Os11g0109800	HORVU5Hr1G047110	66.7506	66.3329
Os11g0109900	HORVU4Hr1G024480	46.9345	54.4118
Os11g0109900	HORVU5Hr1G047100	57.7167	47.644
Os11g0110066	HORVU4Hr1G025140	79.321	77.6435
Os11g0110100	HORVU5Hr1G047060	75.5102	45.4545
Os11g0111900	HORVU4Hr1G022110	62.9091	60.7018
Os11g0112000	HORVU5Hr1G047000	46.6667	43.75
Os11g0112300	HORVU5Hr1G046970	59.375	53.5211
Os11g0112400	HORVU4Hr1G022270	72.5309	73.2087
Os11g0112800	HORVU4Hr1G022420	42.1769	19.4969
Os11g0112900	HORVU2Hr1G024290	52.7559	43.7908
Os11g0113100	HORVU5Hr1G046860	70.8487	68.0851
Os11g0113200	HORVU4Hr1G022540	78.0397	75.601
Os11g0113300	HORVU5Hr1G046850	76.4045	77.2727
Os11g0113700	HORVU4Hr1G022630	82.9493	81.0811
Os11g0113700	HORVU5Hr1G046830	83.4101	80.9843
Os11g0113700	HORVU5Hr1G046880	83.4101	82.2727
Os11g0114600	HORVU5Hr1G046590	63.5048	62.1069
Os11g0114700	HORVU4Hr1G022680	64.2946	62.8049
Os11g0114700	HORVU5Hr1G046560	58.1773	57.8882
Os11g0114800	HORVU4Hr1G022710	58.6592	58.3333
Os11g0114900	HORVU4Hr1G022780	68.0672	65.3226
Os11g0115100	HORVU2Hr1G107460	61.9835	64.1026
Os11g0115100	HORVU2Hr1G107470	65.2893	58.0882
Os11g0115100	HORVU2Hr1G107480	66.9421	67.5
Os11g0115350	HORVU4Hr1G022770	67.7966	66.6667
Os11g0115400	HORVU4Hr1G022770	68.1034	65.8333
Os11g0115800	HORVU2Hr1G031470	43.0556	4.44126
Os11g0116000	HORVU5Hr1G046520	57.6271	55.7377
Os11g0116200	HORVU4Hr1G022830	41.6309	52.1505
Os11g0116300	HORVU5Hr1G046480	70.283	56.8702
Os11g0116400	HORVU4Hr1G022930	82.0961	70.6767
Os11g0116500	HORVU4Hr1G022900	47.1212	78.1407
Os11g0116550	HORVU4Hr1G022950	87.6997	87.84
Os11g0116550	HORVU5Hr1G046490	80.1917	89.1652
Os11g0116900	HORVU4Hr1G022970	72.3214	58.0645
Os11g0117500	HORVU5Hr1G046430	35	34.3558
Os11g0117600	HORVU5Hr1G046390	39.6104	16.3539
Os11g0118200	HORVU3Hr1G003960	40.099	70.4348
Os11g0118200	HORVU3Hr1G057870	47.0297	58.642
Os11g0118200	HORVU4Hr1G058920	47.0297	56.5476
Os11g0118200	HORVU5Hr1G046370	80.6931	38.8095
Os11g0118200	HORVU5Hr1G083020	46.5347	72.8682
Os11g0118200	HORVU5Hr1G083060	51.4851	67.5325
Os11g0118200	HORVU6Hr1G009620	34.6535	44.586
Os11g0118200	HORVU6Hr1G036770	40.5941	65.6
Os11g0118300	HORVU4Hr1G023260	69.2058	68.2109
Os11g0118500	HORVU0Hr1G011770	56.9207	80.4396
Os11g0118500	HORVU5Hr1G046340	83.0482	84.3602
Os11g0118600	HORVU4Hr1G023300	76.6026	76.6026
Os11g0118600	HORVU5Hr1G046330	71.4744	71.7042
Os11g0118800	HORVU4Hr1G023340	69.3548	68.984
Os11g0119700	HORVU6Hr1G003740	24.6696	35.8974
Os11g0119900	HORVU5Hr1G046230	44.164	54.4747
Os11g0119900	HORVU6Hr1G051790	42.2713	52.1401
Os11g0120100	HORVU5Hr1G046240	70.2128	62.5
Os11g0120200	HORVU4Hr1G024120	77.1186	72.0317
Os11g0120200	HORVU4Hr1G024210	77.1186	76.7933
Os11g0120300	HORVU4Hr1G024080	62.4434	56.5574
Os11g0120300	HORVU5Hr1G046200	61.5385	58.3691
Os11g0120725	HORVU5Hr1G046170	64.1026	46.5116
Os11g0121000	HORVU5Hr1G046140	65.0655	61.3169
Os11g0121000	HORVU5Hr1G046160	60.6987	36.5789
Os11g0121300	HORVU5Hr1G046050	41.8033	39.5349
Os11g0121400	HORVU4Hr1G023850	85.4722	82.093
Os11g0121400	HORVU5Hr1G046020	90.799	91.2409
Os11g0123033	HORVU2Hr1G004020	0.487805	1.66667
