Gene stable ID	Solanum lycopersicum gene stable ID	%id. target Solanum lycopersicum gene identical to query gene	%id. query gene identical to target Solanum lycopersicum gene
Os11g0495950	Solyc02g070170.1	35.7407	36.0748
Os11g0495950	Solyc02g070180.1	36.1111	36.1111
Os11g0495950	Solyc02g070200.1	35.3704	35.305
Os11g0495950	Solyc02g079440.1	36.4815	36.6171
Os11g0495950	Solyc02g079450.1	35.5556	35.7542
Os11g0495950	Solyc02g079460.1	37.037	37.594
Os11g0495950	Solyc02g079470.1	36.2963	36.3636
Os11g0495950	Solyc02g079480.1	33.3333	32.0856
Os11g0495950	Solyc06g065060.1	39.8148	39.9628
Os11g0495950	Solyc06g065070.1	40	40.2985
Os11g0495950	Solyc09g072660.2	38.7037	38.0692
Os11g0496400	Solyc03g019680.2	53.1532	21.4156
Os11g0496400	Solyc06g072050.2	53.6036	21.9153
Os11g0496400	Solyc12g032930.1	51.3514	21.1896
Os11g0496500	Solyc02g094210.1	72.4638	72.4638
Os11g0497000	Solyc03g019730.2	60.061	56.9364
Os11g0497000	Solyc06g072080.2	58.5366	60.3774
Os11g0497350	Solyc02g081150.1	37.4603	33.8109
Os11g0498400	Solyc02g094170.2	47.3856	57.0866
Os11g0498600	Solyc03g097420.2	59.8684	66.9118
Os11g0498600	Solyc04g014420.2	42.7632	59.0909
Os11g0498600	Solyc06g072680.2	53.2895	60
Os11g0499600	Solyc03g097440.2	44.0678	44.3182
Os11g0499600	Solyc05g015940.1	7.34463	30.5882
Os11g0499600	Solyc06g072670.2	42.6554	43.2665
Os11g0499600	Solyc07g052270.2	39.2655	39.3768
Os11g0500050	Solyc01g008910.2	47.2973	7.35294
Os11g0500050	Solyc12g099900.1	44.5946	7.05128
Os11g0500100	Solyc10g047750.1	6.43087	38.0952
Os11g0503900	Solyc02g077620.1	36.8902	34.2776
Os11g0503900	Solyc03g114800.1	37.1951	38.6076
Os11g0503900	Solyc05g011840.2	29.878	35.2518
Os11g0503900	Solyc05g011870.1	37.1951	36.747
Os11g0503900	Solyc05g011890.1	36.2805	35.4167
Os11g0503900	Solyc05g011900.1	37.8049	37.3494
Os11g0503900	Solyc05g047470.1	29.5732	34.0351
Os11g0503900	Solyc05g047490.1	37.5	32.7128
Os11g0503900	Solyc05g047510.1	36.5854	36.4742
Os11g0503900	Solyc09g055500.1	37.1951	36.747
Os11g0503900	Solyc11g027800.1	36.2805	36.1702
Os11g0503900	Solyc11g050930.1	36.5854	36.4742
Os11g0503900	Solyc11g051090.1	37.8049	37.8049
Os11g0503900	Solyc11g067320.1	35.3659	36.0248
Os11g0504900	Solyc04g028390.1	15.0259	21.0145
Os11g0504900	Solyc05g011860.1	21.7617	21.3198
Os11g0504900	Solyc10g019200.1	21.2435	20.5
Os11g0504900	Solyc10g019210.1	18.1347	24.6479
Os11g0504900	Solyc10g019230.1	7.25389	8.53659
Os11g0504900	Solyc11g050900.1	21.2435	25
Os11g0504900	Solyc12g021150.1	27.9793	25.9615
Os11g0505300	Solyc02g077620.1	31.9149	33.9943
Os11g0505300	Solyc03g114800.1	31.383	37.3418
Os11g0505300	Solyc05g011840.2	27.6596	37.4101
Os11g0505300	Solyc05g011870.1	34.0426	38.5542
Os11g0505300	Solyc05g011890.1	34.0426	38.0952
Os11g0505300	Solyc05g011900.1	34.5745	39.1566
Os11g0505300	Solyc05g047470.1	26.0638	34.386
Os11g0505300	Solyc05g047490.1	35.3723	35.3723
Os11g0505300	Solyc05g047510.1	33.5106	38.2979
Os11g0505300	Solyc09g055500.1	34.8404	39.4578
Os11g0505300	Solyc11g027800.1	34.0426	38.9058
Os11g0505300	Solyc11g050930.1	34.0426	38.9058
Os11g0505300	Solyc11g051090.1	34.8404	39.939
Os11g0505300	Solyc11g067320.1	26.8617	31.3665
Os11g0506700	Solyc11g018680.1	1.63934	0.689655
Os11g0506700	Solyc11g018690.1	31.9672	11.4035
Os11g0507200	Solyc03g097500.2	60.5206	64.4342
Os11g0507400	Solyc02g082210.2	50.9666	53.0165
Os11g0508600	Solyc03g097560.2	49.505	50.8475
Os11g0508600	Solyc03g097570.2	41.9142	41.7763
Os11g0508600	Solyc03g097580.2	47.1947	47.351
Os11g0508600	Solyc03g097590.2	45.2145	45.9732
Os11g0508600	Solyc03g097600.2	44.5545	45.6081
Os11g0508600	Solyc03g097610.2	46.5347	50
Os11g0508600	Solyc03g097620.1	47.5248	52.1739
Os11g0508600	Solyc03g097870.2	46.5347	47
Os11g0508600	Solyc05g024260.2	44.2244	45.4237
Os11g0508600	Solyc06g072620.2	47.1947	49.8258
Os11g0508600	Solyc06g072630.2	44.2244	46.3668
Os11g0508600	Solyc06g072640.1	39.604	42.5532
Os11g0508600	Solyc09g074530.2	44.5545	47.2028
Os11g0514100	Solyc03g097670.2	48.9519	46.4327
Os11g0514400	Solyc01g009810.2	37.5	37.8788
Os11g0514500	Solyc01g009810.2	40.8	51.5152
Os11g0514700	Solyc01g009810.2	37.6033	45.9596
Os11g0514800	Solyc02g093960.2	48.8208	50.4878
Os11g0515000	Solyc03g097740.1	34.7368	29.7834
Os11g0515500	Solyc06g084490.1	13.2042	35.7143
Os11g0516000	Solyc03g098220.2	82.1721	82.0041
Os11g0516000	Solyc06g030590.1	66.3934	75.3488
Os11g0516000	Solyc06g072320.2	81.7623	81.5951
Os11g0516100	Solyc11g068490.1	61.9718	70.9677
Os11g0517350	Solyc09g061390.1	2.5974	1.52672
Os11g0520500	Solyc05g023770.2	20.8092	36.272
Os11g0520500	Solyc10g037930.1	10.6936	45.9627
Os11g0521000	Solyc01g099010.2	42.6273	42.4
Os11g0521000	Solyc01g099020.2	41.555	40.7895
Os11g0521000	Solyc01g099030.2	45.0402	44.8
Os11g0521000	Solyc01g099040.2	42.0912	41.3158
Os11g0521000	Solyc01g099050.2	42.3592	41.9098
Os11g0521000	Solyc01g099060.1	44.2359	43.4211
Os11g0521000	Solyc01g099080.2	21.7158	46.0227
Os11g0521000	Solyc12g017460.1	40.2145	40.6504
Os11g0521000	Solyc12g096620.1	40.7507	40
Os11g0521500	Solyc03g118410.2	43.9189	48.8722
Os11g0521900	Solyc12g063050.1	40.1305	40.0978
Os11g0522000	Solyc02g094480.2	50.7282	19.6798
Os11g0522900	Solyc03g118370.2	66.5254	69.011
Os11g0523500	Solyc03g118570.2	28.3019	15.7343
Os11g0523500	Solyc12g040810.1	29.5597	16.3194
Os11g0523800	Solyc03g118290.2	73.7705	31.9149
Os11g0523800	Solyc12g042070.1	73.4973	32.4879
Os11g0524300	Solyc06g068760.2	69.8182	70.073
Os11g0525200	Solyc01g008110.2	76.5306	77.0021
Os11g0525600	Solyc06g068860.2	65.2941	64.786
Os11g0525700	Solyc06g050600.2	2.79503	7.22892
Os11g0525800	Solyc09g091980.2	74.6193	71.7073
Os11g0526200	Solyc02g005210.2	59.6958	60.8527
Os11g0528300	Solyc03g118110.2	54.3011	54.8913
Os11g0528500	Solyc03g118130.2	58.2781	55.6962
Os11g0529100	Solyc06g043130.1	23.0769	15.8824
Os11g0529900	Solyc06g043130.1	4.04494	10.5882
Os11g0530600	Solyc05g053550.2	82.1608	84.0617
Os11g0530600	Solyc09g091510.2	82.4121	84.3188
Os11g0533100	Solyc02g094590.2	30.2222	8.23245
Os11g0533400	Solyc03g118050.2	39.521	43.1373
Os11g0533400	Solyc03g118060.2	32.9341	36.6667
Os11g0533500	Solyc09g091280.2	50.409	48.4283
Os11g0534100	Solyc05g008590.2	29.3515	26.4615
Os11g0534300	Solyc11g045670.1	31.4225	50
Os11g0534500	Solyc05g056010.2	18.2674	16.5247
Os11g0536800	Solyc03g118030.2	56.9507	61.0577
Os11g0536800	Solyc06g068690.2	56.6517	65.1203
Os11g0537300	Solyc11g040130.1	52.2388	54.4747
Os11g0537350	Solyc07g065330.2	47.2973	47.9452
Os11g0538900	Solyc01g073740.2	73.4818	76.5823
Os11g0539200	Solyc01g099630.2	66.4407	66.2162
Os11g0539200	Solyc11g065600.1	67.4576	67.9181
Os11g0539500	Solyc01g068550.2	36	38.3523
Os11g0539500	Solyc02g077520.2	36.5333	38.3754
Os11g0539500	Solyc02g077530.1	37.3333	38.8889
Os11g0539500	Solyc03g097700.2	38.4	40.7932
Os11g0539500	Solyc06g064510.2	35.2	37.1831
Os11g0539500	Solyc10g008120.2	38.1333	39.5028
Os11g0539500	Solyc10g079540.1	33.0667	34.9296
Os11g0539500	Solyc12g041960.1	35.2	36.4641
Os11g0539600	Solyc12g040710.1	13.5514	15.2231
Os11g0539700	Solyc12g040710.1	13.9683	11.5486
Os11g0539800	Solyc02g062970.2	71.3043	50.1529
Os11g0539800	Solyc02g085640.2	71.087	49.9237
Os11g0540100	Solyc02g062970.2	66.6149	65.5963
Os11g0540100	Solyc02g085640.2	66.9255	65.8015
Os11g0540600	Solyc05g006690.2	38.1057	37.8556
Os11g0540800	Solyc05g006690.2	29.097	19.0372
Os11g0541600	Solyc05g006690.2	36.518	37.6368
Os11g0542100	Solyc01g111610.2	18.3486	24.6914
Os11g0542100	Solyc10g055560.1	20.1835	24.4444
Os11g0543300	Solyc05g006690.2	27.8107	30.8534
Os11g0543500	Solyc11g040150.1	53.125	49.6868
Os11g0543800	Solyc02g094600.2	48.6842	18.408
Os11g0543800	Solyc02g094610.1	2.63158	0.684932
Os11g0543800	Solyc02g094630.2	0	0
Os11g0544000	Solyc03g007590.2	32.0346	39.2573
Os11g0544000	Solyc06g036340.2	37.8788	34.9301
Os11g0544100	Solyc01g099120.2	12.6789	24.5059
Os11g0544200	Solyc01g104160.2	61.7647	37.1025
Os11g0544200	Solyc05g056460.2	52.3529	33.4586
Os11g0544300	Solyc01g079430.2	44.5396	46.9526
Os11g0544500	Solyc09g091240.2	62.536	59.4521
Os11g0544600	Solyc11g012920.1	31.4225	36.0097
Os11g0544700	Solyc01g096710.2	46.124	43.1159
Os11g0544700	Solyc11g072150.1	43.4109	36.7213
Os11g0544800	Solyc09g090840.2	73.5294	69.4444
Os11g0545600	Solyc02g092910.2	49.3902	51.1041
Os11g0545600	Solyc04g078400.2	41.4634	45.6376
Os11g0545700	Solyc05g043340.2	2.64026	3.73832
Os11g0545700	Solyc05g043350.2	60.066	33.892
Os11g0545800	Solyc05g056590.2	35.2941	54.5455
Os11g0546000	Solyc07g008340.2	86.5894	90.4844
Os11g0546000	Solyc08g075360.1	88.9073	88.6139
Os11g0546100	Solyc10g045600.1	63.4241	62.572
Os11g0546200	Solyc04g014610.2	72.1591	62.5616
Os11g0546200	Solyc04g071330.2	71.5909	69.6133
Os11g0546300	Solyc01g104310.2	61.0354	54.3689
Os11g0546500	Solyc02g092210.1	42.4431	46.2754
Os11g0546500	Solyc03g043920.2	42.4431	49.5169
Os11g0546600	Solyc07g014730.2	40.2439	42.3077
Os11g0546900	Solyc02g063070.2	79.6226	81.1538
Os11g0546900	Solyc03g034180.2	79.2453	81.3953
Os11g0547000	Solyc01g005300.2	64.7619	67.2158
Os11g0548600	Solyc01g112080.2	32.6613	23.4783
Os11g0549615	Solyc03g098010.2	55.7823	50.774
Os11g0549615	Solyc04g008250.1	44.5578	49.6212
Os11g0549615	Solyc04g008260.2	57.8231	51.8293
Os11g0549615	Solyc06g072420.2	55.7823	49.2492
Os11g0549620	Solyc03g098010.2	49.0909	50.1548
Os11g0549620	Solyc04g008250.1	36.3636	45.4545
Os11g0549620	Solyc04g008260.2	49.697	50
Os11g0549620	Solyc06g072420.2	49.3939	48.9489
Os11g0549635	Solyc04g008300.1	53.2609	55.1595
Os11g0549650	Solyc02g081840.2	38.3562	40
Os11g0549655	Solyc02g085290.2	60.7655	62.2549
Os11g0549686	Solyc04g008300.1	42.9204	36.3977
Os11g0549690	Solyc02g081840.2	58.2353	28.2857
Os11g0549695	Solyc02g085290.2	59.2417	61.2745
Os11g0549700	Solyc01g106440.2	62.4217	55.166
Os11g0549900	Solyc01g106790.2	44.6078	42.1296
Os11g0550800	Solyc04g077130.1	29.1339	33.3333
Os11g0550900	Solyc01g098540.2	6.66667	30.8642
Os11g0550900	Solyc04g080950.2	20.2667	29.1188
Os11g0551350	Solyc01g098540.2	32.3529	27.1605
Os11g0551350	Solyc04g080950.2	33.8235	8.81226
Os11g0551800	Solyc03g082720.2	55.6604	55.1402
Os11g0551800	Solyc03g082740.2	79.2453	79.2453
Os11g0551800	Solyc05g050510.2	68.8679	64.0351
Os11g0551800	Solyc08g008520.2	83.0189	83.0189
Os11g0552100	Solyc03g120030.1	0	0
Os11g0552100	Solyc06g062570.1	0	0
Os11g0552100	Solyc06g072180.1	0	0
Os11g0552100	Solyc06g072200.1	0	0
Os11g0552100	Solyc06g072450.1	0	0
Os11g0552100	Solyc07g055040.1	0	0
Os11g0552600	Solyc04g077540.2	48.0978	21.3768
Os11g0557500	Solyc02g089900.1	36.4035	38.6047
Os11g0557700	Solyc01g109290.2	57.9336	62.0553
Os11g0557900	Solyc01g090450.2	79.562	82.5758
Os11g0558300	Solyc01g109180.2	68.6838	68.8923
Os11g0558400	Solyc01g099250.1	27.5828	31.9774
Os11g0558900	Solyc01g099250.1	26.7748	29.8305
Os11g0559200	Solyc03g019980.1	41.483	38.764
Os11g0559200	Solyc03g096190.1	40.3808	38.6756
Os11g0559200	Solyc03g098400.1	40.1804	38.8566
Os11g0559200	Solyc04g009040.2	41.1824	40.1367
Os11g0559200	Solyc06g076910.1	41.3828	39.6734
Os11g0561100	Solyc01g099250.1	26.9474	28.9266
Os11g0564900	Solyc01g099250.1	27.3176	31.2994
Os11g0565000	Solyc01g099250.1	26.0274	27.9096
Os11g0565920	Solyc01g099250.1	25.5924	30.5085
Os11g0567800	Solyc07g055820.1	0	0
Os11g0568300	Solyc02g090200.2	39.0123	27.3356
Os11g0568300	Solyc12g088480.1	31.8519	50.9881
Os11g0568500	Solyc06g053460.1	66.6667	79.6748
Os11g0568600	Solyc11g065180.1	50.2674	49.0862
Os11g0568633	Solyc09g008140.2	52.381	20.9524
Os11g0568700	Solyc01g006870.2	37.1585	33.1707
Os11g0568700	Solyc10g081770.1	36.612	35.7651
Os11g0568800	Solyc03g019980.1	43.4168	37.3596
Os11g0568800	Solyc03g096190.1	41.2405	36.3724
Os11g0568800	Solyc03g098400.1	42.0022	37.4031
Os11g0568800	Solyc04g009040.2	40.6964	36.5234
Os11g0568800	Solyc06g076910.1	40.914	36.1191
Os11g0571900	Solyc01g006830.2	33.0233	31.982
Os11g0571900	Solyc10g081730.1	32.5581	31.746
Os11g0572100	Solyc07g005880.2	56.8071	57.3123
Os11g0572400	Solyc02g094500.2	71.25	72.9211
Os11g0572500	Solyc01g006810.2	33.5616	15.3605
Os11g0572500	Solyc06g073860.1	41.0959	18.9873
Os11g0572500	Solyc06g073890.2	26.7123	37.1429
Os11g0572500	Solyc10g081710.1	41.7808	16.1804
Os11g0572700	Solyc10g081650.1	75.0853	71.5447
Os11g0572800	Solyc10g081630.1	57.0058	58.3497
Os11g0572900	Solyc01g087720.2	49.6894	7.61905
Os11g0573200	Solyc06g073810.2	36.2069	17.8723
Os11g0573200	Solyc11g071690.1	34.9138	16.4634
Os11g0573800	Solyc01g098250.2	23.8562	22.0544
Os11g0573800	Solyc08g029220.1	22.3312	25.9823
Os11g0574200	Solyc01g098250.2	24.4648	8.05639
Os11g0574200	Solyc08g029220.1	19.5719	8.11153
Os11g0575200	Solyc06g073810.2	43.038	14.4681
Os11g0575200	Solyc11g071690.1	43.038	13.8211
Os11g0575500	Solyc04g016180.2	28.4746	16.185
Os11g0575500	Solyc10g080010.1	26.1017	14.8936
Os11g0575600	Solyc01g099150.2	39.2857	39.5592
Os11g0575600	Solyc01g099160.2	53.1106	53.4803
Os11g0575600	Solyc01g099180.2	50.9217	51.7564
Os11g0575600	Solyc01g099190.2	50.3456	50.9324
Os11g0575600	Solyc01g099200.2	48.9631	50.5351
Os11g0575600	Solyc01g099210.2	52.1889	52.4913
Os11g0575600	Solyc08g014000.2	52.0737	52.5581
Os11g0575600	Solyc08g029000.2	51.1521	51.5679
Os11g0575600	Solyc09g075860.2	51.7281	51.1973
Os11g0575600	Solyc09g075870.1	49.3088	50.1171
Os11g0577300	Solyc01g087720.2	52.5641	7.80952
Os11g0577350	Solyc01g087720.2	55.9524	4.47619
Os11g0577650	Solyc02g021090.2	42.7046	16.7364
Os11g0577650	Solyc02g061830.1	30.9609	54.375
Os11g0577650	Solyc03g044940.1	28.8256	23.2092
Os11g0577650	Solyc03g096440.1	41.2811	19.2053
Os11g0577650	Solyc09g064290.1	43.4164	16.3979
Os11g0577650	Solyc10g017770.1	33.8078	34.4203
Os11g0578100	Solyc01g098250.2	30.1045	31.9235
Os11g0578100	Solyc08g029220.1	23.5518	31.4322
Os11g0578225	Solyc01g098310.1	0.724638	0.219298
Os11g0578225	Solyc01g098330.1	0.724638	0.243902
Os11g0578225	Solyc10g007630.1	1.44928	0.411523
Os11g0578250	Solyc01g098310.1	2.68199	1.53509
Os11g0578250	Solyc01g098330.1	0	0
Os11g0578250	Solyc10g007630.1	2.68199	1.44033
Os11g0578500	Solyc01g098310.1	5.92949	8.11403
Os11g0578500	Solyc01g098330.1	6.08974	9.26829
Os11g0578500	Solyc10g007630.1	7.53205	9.67078
Os11g0579800	Solyc10g078540.1	78.5714	79.3814
Os11g0579900	Solyc01g028800.1	26.5416	26.7206
Os11g0580000	Solyc03g062700.2	47.1092	38.3944
Os11g0580800	Solyc03g025310.2	40.4858	26.6667
Os11g0581700	Solyc06g053970.2	32.4324	37.8947
Os11g0581700	Solyc09g082620.2	37.8378	39.2523
Os11g0581900	Solyc06g084130.2	44.9612	46.0317
Os11g0581900	Solyc09g065610.1	13.1783	58.6207
Os11g0581900	Solyc09g082590.2	37.5969	40.0826
Os11g0582000	Solyc01g097470.2	24.5614	24.5614
Os11g0582000	Solyc09g082570.2	29.8246	31.7757
Os11g0582300	Solyc02g030450.2	56.1361	57.8223
Os11g0583200	Solyc02g014360.2	54.755	55.313
Os11g0585700	Solyc10g047150.1	17.1329	76.5625
Os11g0585700	Solyc12g088730.1	69.5804	65.2459
Os11g0585900	Solyc09g065640.2	71.0618	68.7359
Os11g0586001	Solyc09g065650.2	28.0561	14.9893
Os11g0586100	Solyc09g065650.2	58.8235	19.2719
Os11g0586300	Solyc06g053920.2	49.5345	48.1013
Os11g0586825	Solyc02g065600.2	41.5493	41.1628
Os11g0586825	Solyc02g065610.2	36.6197	34.2857
Os11g0586825	Solyc02g089670.2	38.7324	31.0734
Os11g0586825	Solyc02g089680.2	40.8451	40.7494
Os11g0586825	Solyc02g089690.2	38.9671	39.0588
Os11g0586825	Solyc02g089700.2	38.2629	37.1298
Os11g0586825	Solyc02g089710.2	35.9155	39.7403
Os11g0586825	Solyc03g046270.2	42.2535	41.4747
Os11g0586900	Solyc03g005300.2	83.6957	84.153
Os11g0587000	Solyc09g065750.2	44.2446	42.1233
Os11g0587300	Solyc07g008670.2	26.7303	28
Os11g0587500	Solyc07g064230.2	58.4229	38.3529
Os11g0587500	Solyc10g006440.2	60.5735	37.5556
Os11g0587500	Solyc12g005220.1	59.4982	37.8995
Os11g0588100	Solyc08g078580.1	32.0961	21.8425
Os11g0588300	Solyc04g050560.2	22.3577	56.1224
Os11g0588300	Solyc08g080900.2	60.5691	59.6
Os11g0588300	Solyc08g080910.2	50.4065	49.6
Os11g0588300	Solyc12g056250.1	52.8455	55.0847
Os11g0591100	Solyc01g097340.2	90.566	89.3617
Os11g0591800	Solyc01g097240.2	51.2658	56.6434
Os11g0591800	Solyc01g097270.2	58.2278	43.3962
Os11g0591800	Solyc01g097280.2	55.0633	43.7186
Os11g0592000	Solyc01g097240.2	58	60.8392
Os11g0592000	Solyc01g097270.2	61.3333	43.3962
Os11g0592000	Solyc01g097280.2	61.3333	46.2312
Os11g0592100	Solyc01g097240.2	55.9211	59.4406
Os11g0592100	Solyc01g097270.2	57.2368	41.0377
Os11g0592100	Solyc01g097280.2	57.2368	43.7186
Os11g0592200	Solyc01g097240.2	57.5342	58.7413
Os11g0592200	Solyc01g097270.2	61.6438	42.4528
Os11g0592200	Solyc01g097280.2	60.274	44.2211
Os11g0592300	Solyc07g005360.2	55.6931	37.8151
Os11g0592300	Solyc12g010200.1	55.9406	38.1113
Os11g0592400	Solyc09g083350.2	47.6298	47.7916
Os11g0592700	Solyc04g080770.2	62.8623	63.4369
Os11g0592800	Solyc02g084750.2	66.5	64.0449
Os11g0592900	Solyc10g006520.2	43.662	45.5882
Os11g0594000	Solyc03g093400.2	52.4904	39.0313
Os11g0594000	Solyc03g093410.2	51.9157	52.7237
Os11g0594200	Solyc03g112530.2	78.125	77.9626
Os11g0595200	Solyc09g090330.2	65.9259	64.4928
Os11g0597500	Solyc10g006520.2	14.2857	20.098
Os11g0597601	Solyc10g006520.2	12.4031	15.6863
Os11g0598700	Solyc02g081810.2	72.7723	24.6231
Os11g0599500	Solyc01g005960.2	69.8234	72.0199
Os11g0599500	Solyc03g052980.2	72.0706	73.366
Os11g0600500	Solyc02g067220.2	16.7539	22.8571
Os11g0600500	Solyc02g088090.1	26.7016	28.1768
Os11g0600500	Solyc03g115930.1	23.5602	22.2772
Os11g0600500	Solyc06g069740.1	26.178	27.027
Os11g0600700	Solyc01g010880.2	57.9137	52.9605
Os11g0600700	Solyc03g116030.2	61.8705	55.3055
Os11g0600700	Solyc05g007660.2	57.554	56.1404
Os11g0600700	Solyc06g069780.2	57.9137	52.443
Os11g0600700	Solyc07g021400.1	22.6619	36
Os11g0600700	Solyc12g062710.1	19.0647	42.4
Os11g0600900	Solyc02g063220.2	61.2335	31.954
Os11g0600900	Solyc02g086090.2	64.3172	33.6406
Os11g0600900	Solyc06g060100.2	59.0308	32.0574
Os11g0601500	Solyc03g111540.1	36.1248	32.5926
Os11g0601700	Solyc03g116340.2	25.8993	29.8755
Os11g0602200	Solyc09g082050.2	37.1464	46.677
Os11g0602200	Solyc10g077070.1	35.4244	40.3361
Os11g0602300	Solyc03g116350.2	33.121	59.0909
Os11g0602400	Solyc06g075350.1	41.4384	49.7942
Os11g0602500	Solyc03g077930.2	11.4833	34.2857
Os11g0602600	Solyc03g077930.2	12.3077	34.2857
Os11g0602800	Solyc03g113010.1	50.6944	49.6599
Os11g0602800	Solyc04g005670.1	49.537	52.9703
Os11g0602800	Solyc05g007220.2	49.537	33.2298
Os11g0602900	Solyc01g010590.2	65.1064	67.1053
Os11g0603200	Solyc04g051800.2	70.4348	69.9281
Os11g0604600	Solyc04g011570.2	74.4615	72.6727
Os11g0604600	Solyc04g054330.2	80	80
Os11g0604600	Solyc05g051800.2	62.1538	59.9407
Os11g0604700	Solyc02g062540.2	77.3913	78.0702
Os11g0605500	Solyc04g054890.2	73.2475	74.4186
Os11g0606300	Solyc11g017070.1	75	15.6442
Os11g0607100	Solyc02g068890.2	46.0507	43.1564
Os11g0609600	Solyc04g074230.2	41	30.8271
Os11g0610600	Solyc11g073170.1	7.46269	18.0412
Os11g0610700	Solyc07g047970.2	43.3168	44.757
Os11g0610900	Solyc04g074590.2	11.002	37.8378
Os11g0610900	Solyc04g074630.2	62.4754	73.4411
Os11g0614800	Solyc01g108610.2	21.4953	21.1009
Os11g0614800	Solyc02g090680.2	18.2243	18.3962
Os11g0614900	Solyc01g108620.2	43.4599	25.4321
Os11g0614900	Solyc04g079140.2	54.8523	31.8627
Os11g0615000	Solyc04g079090.2	67.907	43.9759
Os11g0615000	Solyc04g079100.2	69.7674	15.544
Os11g0615100	Solyc06g053330.2	33.0578	25.7649
Os11g0615200	Solyc03g082480.2	39.5122	40.7035
Os11g0615200	Solyc10g009280.2	43.9024	45
Os11g0615250	Solyc01g109830.2	39.6396	8.34915
Os11g0615700	Solyc02g070510.2	94.9367	94.9367
Os11g0615700	Solyc08g016510.2	94.0928	94.0928
Os11g0615800	Solyc07g017540.2	87.9056	87.1345
Os11g0616200	Solyc12g100320.1	39.3204	28.8256
Os11g0616300	Solyc03g123590.2	42.7992	45.279
Os11g0620000	Solyc02g068390.2	45.977	48.4848
Os11g0620000	Solyc02g070870.2	40.8046	44.6541
Os11g0620100	Solyc03g122180.2	62.585	66.187
Os11g0620100	Solyc06g063000.2	66.4399	70.2638
Os11g0620100	Solyc07g042180.2	60.771	67.3367
Os11g0620100	Solyc12g009230.1	58.7302	64.5885
Os11g0620300	Solyc02g086310.1	25.4545	29.7872
Os11g0620300	Solyc03g034330.1	31.8182	36.0825
Os11g0620300	Solyc03g034380.1	26.3636	29
Os11g0620300	Solyc03g034390.1	28.1818	32.6316
Os11g0620300	Solyc03g119210.1	25.4545	30.1075
Os11g0620300	Solyc06g069070.1	27.2727	31.9149
Os11g0620500	Solyc03g122230.1	35.1506	36.6766
Os11g0620500	Solyc05g025780.2	32.1377	35
Os11g0620500	Solyc12g009190.1	35.7245	39.1509
Os11g0621000	Solyc08g075970.2	48.5437	54.7445
Os11g0621300	Solyc02g063450.2	32.043	40.8779
Os11g0621300	Solyc02g091650.2	30.1075	40.8163
Os11g0621400	Solyc01g107660.2	38.1679	35.461
Os11g0621500	Solyc07g041340.1	62.3932	66.9725
Os11g0621500	Solyc12g049290.1	64.1026	65.7895
Os11g0622800	Solyc12g055820.1	68.3616	45.9203
Os11g0629200	Solyc04g050240.2	80.5921	81.3953
Os11g0629300	Solyc05g012010.2	36.8182	27.0903
Os11g0629400	Solyc01g010270.2	58.2609	64.4231
Os11g0629400	Solyc03g114970.2	58.2609	60.3604
Os11g0629400	Solyc05g012160.2	55.6522	57.1429
Os11g0629500	Solyc06g076510.2	61.8243	62.0339
Os11g0633500	Solyc01g087200.2	25.3788	15.2273
Os11g0633500	Solyc01g090430.2	27.4621	16.3288
Os11g0633500	Solyc02g027080.1	24.6212	13.9935
Os11g0633500	Solyc02g070410.1	18.9394	13.4228
Os11g0633500	Solyc03g005660.2	24.8106	15.127
Os11g0633500	Solyc04g007030.2	23.4848	14.0271
Os11g0633500	Solyc04g007050.2	23.8636	15.4034
Os11g0633500	Solyc04g007060.2	24.2424	14.562
Os11g0633500	Solyc04g007070.2	23.4848	14.2693
Os11g0633500	Solyc04g007490.2	25	12.2563
Os11g0633500	Solyc04g009110.1	28.9773	18.1495
Os11g0633500	Solyc04g009120.1	28.7879	23.4568
Os11g0633500	Solyc04g009130.2	27.4621	18.7339
Os11g0633500	Solyc04g009150.1	29.9242	18.7204
Os11g0633500	Solyc04g009240.1	29.7348	18.5799
Os11g0633500	Solyc04g009250.1	28.9773	18.2143
Os11g0633500	Solyc04g009260.1	29.1667	18.139
Os11g0633500	Solyc04g009290.1	30.303	18.9573
Os11g0633500	Solyc04g009660.2	29.9242	18.8995
Os11g0633500	Solyc04g009690.1	28.9773	18.3453
Os11g0633500	Solyc04g011890.1	14.9621	31.9838
Os11g0633500	Solyc04g011960.1	26.7045	15.8784
Os11g0633500	Solyc04g011980.1	26.5152	15.891
Os11g0633500	Solyc04g011990.1	26.3258	15.4273
Os11g0633500	Solyc04g012010.2	22.1591	14.0964
Os11g0633500	Solyc04g015210.2	24.053	13.7744
Os11g0633500	Solyc04g015220.2	17.4242	11.4002
Os11g0633500	Solyc04g026110.2	25	29.8643
Os11g0633500	Solyc05g005130.1	22.1591	6.96429
Os11g0633500	Solyc05g005330.2	24.2424	10.4832
Os11g0633500	Solyc05g007170.2	23.2955	4.73988
Os11g0633500	Solyc05g007350.1	23.4848	10.3076
Os11g0633500	Solyc05g007610.2	22.3485	6.30005
Os11g0633500	Solyc05g007630.2	22.7273	9.70089
Os11g0633500	Solyc05g007640.2	21.9697	9.73154
Os11g0633500	Solyc05g008070.2	25	15.7895
Os11g0633500	Solyc05g012740.1	23.8636	10.5
Os11g0633500	Solyc05g012890.1	23.1061	10.2007
Os11g0633500	Solyc05g012910.2	23.2955	8.83621
