Gene stable ID	Arabidopsis thaliana gene stable ID	%id. target Arabidopsis thaliana gene identical to query gene	%id. query gene identical to target Arabidopsis thaliana gene	Arabidopsis thaliana orthology confidence [0 low, 1 high]
Os10g0563600	AT5G61640	53.2319	61.1354	
Os10g0563900	AT2G44740	51.8868	54.4554	
Os10g0563900	AT5G07450	46.2264	45.3704	
Os10g0563900	AT5G61650	48.5849	47.032	
Os10g0564000	AT4G26000	46.2882	42.8283	
Os10g0564100	AT5G19910	61.8812	55.3097	
Os10g0564200	AT2G44730	30.9524	27.957	
Os10g0564200	AT4G17060	16.6667	18.0645	
Os10g0564300	AT2G32220	72.7941	73.3333	
Os10g0564300	AT3G22230	80.1471	80.7407	
Os10g0564300	AT4G15000	81.6176	82.2222	
Os10g0564500	AT4G40010	66.1677	63.1429	
Os10g0564800	AT4G17615	72.77	61.5079	
Os10g0564800	AT5G47100	79.3427	79.3427	
Os10g0564900	AT2G44680	68.8172	67.8445	
Os10g0564900	AT3G60250	66.6667	67.3913	
Os10g0564900	AT4G17640	67.0251	66.3121	
Os10g0564900	AT5G47080	70.9677	68.9895	
Os10g0565000	AT2G35170	48.6081	46.9008	
Os10g0565000	AT4G17080	52.8908	48.1481	
Os10g0565100	AT1G02170	57.9869	72.2071	
Os10g0565200	AT3G23920	38.5057	11.6522	
Os10g0565300	AT4G17140	58.2789	12.6807	
Os10g0565500	AT1G32740	32.1937	36.2179	
Os10g0565500	AT4G17680	29.6296	33.121	
Os10g0565500	AT5G47050	30.1994	35.3333	
Os10g0565600	AT1G55250	49.2891	46.2222	
Os10g0566050	AT5G63950	39.3617	3.3945	
Os10g0566200	AT1G68640	61.8644	16.1504	
Os10g0566400	AT3G60220	21.2938	23.6527	
Os10g0566700	AT2G44650	54.2857	54.6763	
Os10g0566700	AT3G60210	56.4286	57.2464	
Os10g0566800	AT5G22410	41.1765	42.2961	
Os10g0566900	AT5G43822	41.7526	41.5385	
Os10g0567000	AT2G41705	39.5582	42.7332	
Os10g0567100	AT1G44446	67.3432	68.097	
Os10g0567300	AT1G17040	34.0541	19.3548	
Os10g0567300	AT1G78540	34.3243	18.2471	
Os10g0567400	AT1G44446	71.1645	71.8284	
Os10g0567500	AT5G46920	61.1187	60.9524	
Os10g0567600	AT2G44600	28.4247	26.5176	
Os10g0567600	AT3G60200	26.7123	25.5738	
Os10g0567800	AT2G44590	73.9482	74.6732	
Os10g0567800	AT3G60190	80.0971	79.3269	
Os10g0569000	AT2G44870	39.4958	18.9516	
Os10g0569100	AT1G61280	30	24.0876	
Os10g0569100	AT2G39445	36.3636	22.0994	
Os10g0569200	AT1G49015	16.968	53.7445	
Os10g0569200	AT5G25780	70.5146	71.0084	
Os10g0569200	AT5G27640	72.0445	70.1897	
Os10g0569300	AT4G18030	66.9421	65.2174	
Os10g0571100	AT2G44525	48.7603	34.7059	
Os10g0571100	AT3G60150	49.5868	35.2941	
Os10g0571200	AT1G32440	67.8947	67.7758	
Os10g0571300	AT5G46570	76.1719	79.7546	
Os10g0571600	AT3G17730	23.8636	25.6098	
Os10g0572000	AT4G10650	48.3784	47.4801	
Os10g0572100	AT4G17970	58.6011	55.3571	
Os10g0572100	AT5G46600	51.0397	50.0928	
Os10g0572100	AT5G46610	53.4972	52.1179	
Os10g0572400	AT1G43770	0	0	
Os10g0572500	AT1G43770	3.19889	5.33643	
Os10g0572900	AT4G17950	44.2231	25.2847	
Os10g0572900	AT5G46640	44.2231	28.7565	
Os10g0573000	AT4G27600	58.7336	57.1125	
Os10g0573100	AT2G38710	68.6636	69.6262	
Os10g0573400	AT4G17870	50.9434	56.5445	
Os10g0573400	AT5G46790	54.717	52.4887	
Os10g0573700	AT5G46800	76.2658	80.3333	
Os10g0573800	AT5G46800	76.6892	75.6667	
Os10g0573900	AT2G03820	50.8604	51.5504	
Os10g0574400	AT1G32361	23.1156	13.8554	
Os10g0574400	AT2G35420	29.6482	23.2283	
Os10g0574400	AT4G17920	25.1256	17.301	
Os10g0574400	AT5G46650	25.1256	17.301	
Os10g0574700	AT1G32700	50.7874	60.5634	
Os10g0574700	AT4G17900	50.3937	56.3877	
Os10g0574700	AT5G46710	42.9134	48.2301	
Os10g0574800	AT2G35210	55.2826	56.962	
Os10g0574800	AT4G17890	58.7224	57.8693	
Os10g0574800	AT5G46750	57.7396	58.4577	
Os10g0575000	AT1G32640	44.206	49.5987	
Os10g0575000	AT4G17880	41.0587	48.7267	
Os10g0575000	AT5G46760	39.628	46.7905	
Os10g0575000	AT5G46830	30.9013	42.2701	
Os10g0575200	AT2G26890	74.1135	49.0995	
Os10g0575600	AT4G17710	39.6825	49.3653	
Os10g0575600	AT5G46880	47.619	50.8475	
Os10g0575700	AT2G35490	49.7326	49.4681	
Os10g0575800	AT1G79190	44.3089	8.12826	
Os10g0575950	AT1G32310	40.404	40	
Os10g0576000	AT1G49140	66.6667	37.3832	
Os10g0576000	AT3G18410	65	36.7925	
Os10g0576600	AT4G17940	39.2071	32.4818	
Os10g0576900	AT2G23910	38.558	40.4605	
Os10g0576900	AT4G30470	36.9906	38.9439	
Os10g0577000	AT1G65020	47.8659	49.2163	
Os10g0577200	AT1G32610	21.8391	26.1168	
Os10g0577200	AT2G35230	27.0115	23.3831	
Os10g0577200	AT5G46780	18.3908	27.0042	
Os10g0577400	AT3G51230	20	36.6492	
Os10g0577400	AT5G66230	32.8571	21.1009	
Os10g0577500	AT1G32170	45.5108	42.8571	
Os10g0577500	AT4G18990	45.8204	41.4566	
Os10g0577600	AT5G46910	43.1235	47.014	
Os10g0577700	AT2G35500	49.3333	47.8036	
Os10g0577800	AT1G32230	27.7496	27.8438	
Os10g0577800	AT2G35510	27.0728	28.169	
Os10g0577900	AT1G32200	59.0164	54.902	
Os10g0578000	AT5G16880	71.3693	42.2604	
Os10g0578200	AT3G03050	77.8172	76.5939	
Os10g0578200	AT5G16910	77.3736	76.1572	
Os10g0578500	AT1G16830	26.6244	27.6316	
Os10g0578600	AT1G29790	46.4824	48.9418	
Os10g0578800	AT1G32080	63.1004	56.4453	
Os10g0578950	AT4G19010	52.3298	51.5901	
Os10g0579100	AT1G32090	64.8148	65.1365	
Os10g0579200	AT3G03090	63.9442	63.8171	
Os10g0579200	AT5G17010	67.3307	67.1968	
Os10g0579300	AT3G03100	70.625	71.0692	
Os10g0579500	AT5G45590	62.766	34.104	
Os10g0580300	AT5G63610	73.2632	74.0426	
Os10g0580400	AT5G45380	73.6477	75.4261	
Os10g0580500	AT1G34570	23.1111	25	
Os10g0580500	AT3G15750	23.5556	26.6332	
Os10g0580700	AT4G19150	47.1698	51.4403	
Os10g0580800	AT5G45390	63.1399	63.3562	
Os10g0580900	AT4G25030	55.6818	56.9767	
Os10g0580900	AT5G45410	44.8864	46.1988	
Os11g0100300	AT2G28780	24.8521	26.3819	
Os11g0100300	AT3G09450	20.7101	22.5806	
Os11g0100600	AT2G39400	48.7952	52.09	
Os11g0100600	AT2G39410	49.3976	51.735	
Os11g0100600	AT2G39420	51.2048	53.6278	
Os11g0100600	AT3G55180	49.0964	52.2436	
Os11g0100600	AT3G55190	43.6747	45.4545	
Os11g0102100	AT2G28610	36.3248	34.8361	
Os11g0102200	AT3G45780	66.8838	61.8474	
Os11g0102500	AT3G45770	66.6667	5.33333	
Os11g0102600	AT3G55000	63.7066	63.4615	
Os11g0102600	AT3G55005	62.5483	63.035	
Os11g0102700	AT5G60190	40.4167	42.9204	
Os11g0102900	AT2G37050	59.8485	59.2077	
Os11g0103000	AT3G09650	59.4843	41.5167	
Os11g0103100	AT5G60150	18.9189	5.60448	
Os11g0103400	AT2G19610	15.0376	14.3541	
Os11g0103400	AT2G21420	16.5414	14.1026	
Os11g0103400	AT2G25360	14.787	15.8177	
Os11g0103400	AT2G25370	18.2957	12.1061	
Os11g0103400	AT2G26130	15.2882	15.3266	
Os11g0103400	AT2G26135	15.0376	15.625	
Os11g0103400	AT3G43750	14.2857	16.474	
Os11g0103400	AT3G45460	13.7845	14.1388	
Os11g0103400	AT3G45470	7.76942	13.964	
Os11g0103400	AT3G45480	15.7895	16.4921	
Os11g0103400	AT3G45510	9.52381	14.786	
Os11g0103400	AT3G45540	12.5313	14.3678	
Os11g0103400	AT3G45555	6.51629	12.2066	
Os11g0103400	AT3G45570	14.787	18.9103	
Os11g0103400	AT3G45580	14.5363	14.2157	
Os11g0103400	AT5G07640	15.2882	19.3038	
Os11g0103400	AT5G37560	16.2907	14.6396	
Os11g0103400	AT5G60250	23.8095	14.5038	
Os11g0103700	AT2G35800	61.0448	49.6962	
Os11g0104050	AT5G60460	61.6822	60.5505	
Os11g0104300	AT1G07200	28.6472	33.095	
Os11g0104300	AT2G29970	29.3546	33.1337	
Os11g0104300	AT2G40130	26.4368	32.8571	
Os11g0104400	AT2G29980	64.0625	63.7306	
Os11g0104800	AT2G40150	43.2773	48.5849	
Os11g0104800	AT2G40160	37.605	40.5896	
Os11g0104800	AT3G55990	46.2185	45.1745	
Os11g0104866	AT3G08530	86.8512	29.4774	
Os11g0104866	AT3G11130	87.1972	29.5601	
Os11g0104900	AT3G08530	87.2675	35.8191	
Os11g0104900	AT3G11130	87.2675	35.7771	
Os11g0105400	AT1G25260	60.0858	59.5745	
Os11g0105750	AT3G25690	65.5914	60.6362	
Os11g0106100	AT2G40260	34.7418	18.0488	
Os11g0106200	AT3G11070	41.3462	41.3462	
Os11g0106200	AT5G05520	42.3077	41.9847	
Os11g0106700	AT2G40300	43.1694	30.5019	
Os11g0106700	AT3G11050	39.8907	28.8538	
Os11g0106700	AT3G56090	40.4372	28.5714	
Os11g0106700	AT5G01600	39.3443	28.2353	
Os11g0106800	AT1G07060	38.2353	32.852	
Os11g0106900	AT2G30130	58.3333	47.1503	
Os11g0107000	AT2G38320	39.3638	48.2927	
Os11g0107400	AT1G31470	47.4315	47.5945	
Os11g0107400	AT3G01630	43.8356	44.9912	
Os11g0107400	AT4G19450	49.1438	50.1748	
Os11g0107400	AT5G45275	49.1438	50.3509	
Os11g0107450	AT3G62450	69.1176	63.5135	
Os11g0107500	AT3G51660	42.9752	46.4286	
Os11g0107600	AT2G38360	51.3636	51.3636	
Os11g0107600	AT2G40380	53.6364	55.3991	
Os11g0107600	AT3G56110	55	57.8947	
Os11g0107600	AT4G00005	26.3636	49.1525	
Os11g0107600	AT5G01640	50.9091	50.2242	
Os11g0107600	AT5G05380	55.9091	43.3099	
Os11g0107600	AT5G07110	48.6364	49.537	
Os11g0107700	AT3G51740	49.2635	36.0048	
Os11g0107700	AT3G56100	43.6989	51.9455	
Os11g0108800	AT1G09440	56.4453	62.0172	
Os11g0108800	AT1G56720	59.9609	62.3984	
Os11g0108800	AT3G17420	52.9297	58.03	
Os11g0108800	AT5G18500	58.0078	61.3636	
Os11g0108932	AT5G01720	46.4744	21.8045	
Os11g0109000	AT5G01700	43.0952	47.3822	
Os11g0109200	AT5G14620	62.2754	16.6134	
Os11g0109200	AT5G15380	61.0778	16.3462	
Os11g0109400	AT1G06970	29.8377	28.8299	
Os11g0109400	AT1G08135	24.0949	24.2462	
Os11g0109400	AT1G08140	25.7179	25.1834	
Os11g0109400	AT1G08150	24.9688	24.5399	
Os11g0109400	AT2G28170	22.0974	22.0974	
Os11g0109400	AT2G28180	27.4657	26.9608	
Os11g0109400	AT2G30240	30.7116	29.6029	
Os11g0109400	AT3G44900	29.588	29.0086	
Os11g0109400	AT3G44910	24.9688	25.974	
Os11g0109400	AT3G44920	26.3421	26.9476	
Os11g0109400	AT3G44930	26.0924	26.6922	
Os11g0109400	AT5G01680	25.4682	26.0204	
Os11g0109400	AT5G01690	26.8414	28.0313	
Os11g0109400	AT5G22900	29.4632	28.7105	
Os11g0109400	AT5G22910	25.8427	25.875	
Os11g0109400	AT5G37060	28.3396	26.4261	
Os11g0109400	AT5G58460	27.8402	26.021	
Os11g0109600	AT3G08820	48.8372	45.9854	
Os11g0109900	AT1G09700	30.2326	34.1289	
Os11g0109933	AT3G08850	65.9277	59.747	
Os11g0109933	AT5G01770	61.7406	56.2874	
Os11g0110000	AT2G44970	61.8947	58.4493	
Os11g0110066	AT2G30280	39.8148	37.2832	
Os11g0110100	AT1G21600	66.1225	49.3902	
Os11g0111900	AT1G01640	28.7273	38.1642	
Os11g0111900	AT2G05330	14.9091	19.0698	
Os11g0111900	AT2G40450	20	26.3158	
Os11g0111900	AT3G56230	37.8182	36.8794	
Os11g0111900	AT4G04090	18.5455	26.5625	
Os11g0111900	AT5G48510	17.4545	21.4286	
Os11g0112300	AT2G30330	53.9062	45.3947	
Os11g0112400	AT5G58390	56.7901	58.2278	
Os11g0112400	AT5G58400	59.8765	59.6923	
Os11g0112800	AT3G51730	22.449	15.493	
Os11g0112800	AT5G01800	16.3265	11.0599	
Os11g0112900	AT5G05310	51.1811	12.7202	
Os11g0113100	AT3G10940	64.9446	62.4113	
Os11g0113200	AT3G51640	41.3151	39.5487	
Os11g0113200	AT3G51650	40.9429	39.1924	
Os11g0113300	AT5G58375	49.4382	51.7647	
Os11g0113700	AT5G07070	57.8341	55.0439	
Os11g0113700	AT5G58380	58.0645	52.6096	
Os11g0114150	AT2G30380	28.1991	28.8136	
Os11g0114600	AT3G51630	41.8006	47.3588	
Os11g0114600	AT5G58350	42.7653	46.5849	
Os11g0114700	AT2G40520	24.2197	38.6454	
Os11g0114700	AT3G51620	36.829	35.585	
Os11g0114700	AT3G56320	26.8414	35.6551	
Os11g0115800	AT1G19110	43.0556	4.11141	
Os11g0115800	AT1G72500	36.1111	3.43915	
Os11g0116300	AT5G05270	60.8491	61.7225	
Os11g0116400	AT3G08740	59.8253	58.0508	
Os11g0116500	AT1G35860	34.2424	56.6416	
Os11g0116500	AT3G46740	63.0303	50.8557	
Os11g0116500	AT4G09080	35	56.7568	
Os11g0116550	AT2G30290	68.8498	67.2387	
Os11g0116550	AT3G52850	75.2396	75.6019	
Os11g0117900	AT3G10870	45.8647	44.2029	
Os11g0118000	AT3G10870	48.4127	44.2029	
Os11g0118200	AT5G01930	57.9208	26.1161	
Os11g0118300	AT2G30520	40.6807	42.3271	
Os11g0118500	AT3G08570	53.1882	55.4295	
Os11g0118500	AT3G08660	49.6112	54.811	
Os11g0118600	AT3G08600	44.2308	43.6709	
Os11g0118800	AT1G30050	36.2903	34.7044	
Os11g0118800	AT2G30530	36.0215	36.1186	
Os11g0118800	AT5G01970	37.3656	39.6011	
Os11g0119100	AT3G10840	33.1325	11.8026	
Os11g0119200	AT5G01980	32.3829	32.2515	
Os11g0120100	AT3G05975	25.9574	32.2751	
Os11g0120200	AT4G13370	44.0678	46.3596	
Os11g0120300	AT2G38640	38.009	42.8571	
Os11g0120600	AT5G58240	52.8302	62.2222	
Os11g0120725	AT5G58240	54.4872	47.2222	
Os11g0121300	AT5G01015	29.5082	34.6154	
Os11g0121400	AT5G01020	76.7554	77.3171	
Os11g0121500	AT5G01020	63.4483	22.439	
Os11g0122150	AT5G01020	58.4158	14.3902	
Os11g0122800	AT5G16530	42.5676	35.8974	
Os11g0123033	AT4G34880	29.2683	11.7188	
Os11g0123400	AT2G38670	74.0566	74.5843	
Os11g0123600	AT1G05580	30.1549	29.1811	
Os11g0123600	AT2G31910	29.559	29.8077	
Os11g0124300	AT3G54220	56.5284	56.3553	
Os11g0124500	AT1G09575	49.1166	47.6027	
Os11g0124500	AT1G57610	46.6431	45.0512	
Os11g0124900	AT2G38650	26.4798	27.4637	
Os11g0125500	AT1G04590	39.726	30.2083	
Os11g0126100	AT1G33080	56.338	56.6802	
Os11g0126100	AT1G33090	55.7344	56.0729	
Os11g0126100	AT1G33100	57.3441	58.0448	
Os11g0126100	AT1G33110	59.1549	59.5142	
Os11g0126900	AT3G04070	60.2339	28.6908	
Os11g0127000	AT3G04060	28.1356	24.5562	
Os11g0127000	AT5G18270	27.7966	24.4776	
Os11g0127600	AT3G04060	34.2618	36.3905	
Os11g0127600	AT5G18270	34.8189	37.3134	
Os11g0127700	AT1G55546	13.141	31.2977	
Os11g0127700	AT3G13410	41.6667	40.4984	
Os11g0127800	AT2G21530	30.2682	37.799	
Os11g0127900	AT2G09990	74.4966	76.0274	
Os11g0127900	AT3G04230	72.4832	73.9726	
Os11g0127900	AT5G18380	73.8255	75.3425	
Os11g0128000	AT3G03650	50.8403	48.497	
Os11g0128000	AT3G45400	53.7815	53.8947	
Os11g0128300	AT1G18835	43.8095	52.2727	
Os11g0128300	AT1G74660	43.8095	45.098	
Os11g0128300	AT3G28917	52.381	55	
Os11g0128400	AT3G25100	64.9007	65.7718	
Os11g0128700	AT5G05510	32.5282	42.8875	
Os11g0128800	AT5G21060	63.0208	64.0212	
Os11g0129000	AT1G33080	58.5106	55.668	
Os11g0129000	AT1G33090	58.0851	55.2632	
Os11g0129000	AT1G33100	59.7872	57.2301	
Os11g0129000	AT1G33110	61.7021	58.7045	
Os11g0130200	AT2G41120	39.2727	41.3793	
Os11g0130300	AT5G21140	47.929	51.9231	
Os11g0130400	AT2G27080	32.6087	34.6154	
Os11g0130400	AT5G21130	31.8841	31.3167	
Os11g0131200	AT5G19750	53.3582	49.6528	
Os11g0131400	AT5G43790	29.6041	37.3913	
Os11g0131600	AT1G17770	33.7349	32.3232	
Os11g0131600	AT1G73100	41.2651	40.9567	
Os11g0131600	AT2G05900	19.2771	41.0256	
Os11g0131600	AT2G24740	33.1325	29.1391	
Os11g0131600	AT5G04940	40.2108	39.8507	
Os11g0131900	AT3G10740	64.2857	60.6887	
Os11g0131900	AT5G26120	62.1581	60.6825	
Os11g0132000	AT3G10740	51.7241	6.45624	
Os11g0132000	AT5G26120	55.1724	7.12166	
Os11g0132400	AT3G29170	70.3704	31.405	
Os11g0132600	AT3G10740	62.2527	58.6801	
Os11g0132600	AT5G26120	59.5129	58.0119	
Os11g0132700	AT3G56900	60.7223	60.179	
Os11g0133600	AT5G66010	52.6846	61.5686	
Os11g0133700	AT3G24090	64.6341	7.82866	
Os11g0133800	AT2G40990	40.7249	46.472	
Os11g0133800	AT3G56920	36.6738	50.8876	
Os11g0133800	AT3G56930	47.9744	47.1698	
Os11g0133800	AT5G05070	37.5267	42.615	
Os11g0133900	AT5G51960	27.4038	55.3398	
Os11g0134100	AT1G65210	5.32544	7.25806	
Os11g0134100	AT2G22620	49.7041	24.8154	
Os11g0134100	AT4G37950	49.4083	24.6313	
Os11g0134100	AT4G38030	46.7456	23.6882	
Os11g0134300	AT2G26980	73.8272	66.2971	
Os11g0134300	AT5G21326	72.8395	67.1982	
Os11g0134500	AT2G19540	65.3763	64.8188	
Os11g0134700	AT5G04200	53.0792	55.6923	
Os11g0134900	AT5G13740	55.1797	53.7037	
Os11g0134900	AT5G13750	53.6998	53.1381	
Os11g0135000	AT5G13740	54.6809	52.8807	
Os11g0135000	AT5G13750	57.4468	56.4854	
Os11g0135300	AT5G13740	46.9758	47.9424	
Os11g0135300	AT5G13750	48.7903	50.6276	
Os11g0135400	AT2G40010	75.3125	76.0252	
Os11g0135400	AT3G09200	74.6875	74.6875	
Os11g0135400	AT3G11250	74.375	73.6842	
Os11g0135900	AT5G13740	54.898	55.3498	
Os11g0135900	AT5G13750	57.1429	58.5774	
Os11g0136300	AT5G64700	38.2716	17.2702	
Os11g0136400	AT5G13740	47.1154	20.1646	
Os11g0136400	AT5G13750	51.9231	22.5941	
Os11g0136600	AT5G12180	69.6858	71.4015	
Os11g0136600	AT5G19360	70.2403	72.6577	
Os11g0136701	AT5G09225	64.5161	58.8235	
Os11g0137100	AT5G66540	46.8927	47.5191	
Os11g0137300	AT2G26780	58.4685	35.5422	
Os11g0137400	AT1G03280	49.0385	10.6472	
Os11g0137400	AT4G20340	39.4231	8.63158	
Os11g0137400	AT4G20810	43.2692	10.8173	
Os11g0137500	AT1G03280	40.5882	14.405	
Os11g0137500	AT4G20340	38.2353	13.6842	
Os11g0137500	AT4G20810	38.2353	15.625	
Os11g0138400	AT3G50520	17.5258	22.1739	
Os11g0138600	AT3G50520	16.0377	14.7826	
Os11g0138700	AT5G26960	42.1687	42.3729	
Os11g0139100	AT5G23535	80.5031	80.5031	
Os11g0139500	AT3G52660	44	49.0446	
Os11g0139500	AT5G28390	17.9048	52.2222	
Os11g0139600	AT1G07520	22.813	19.1092	
Os11g0139600	AT1G07530	24.3568	18.4655	
Os11g0139600	AT2G29060	24.5283	20.6052	
Os11g0139600	AT2G29065	21.7839	20.1587	
Os11g0139600	AT2G37650	24.5283	19.9164	
Os11g0139600	AT3G46600	22.1269	22.1269	
Os11g0139600	AT5G59450	21.6124	20.6557	
Os11g0139900	AT5G46720	23.0769	32.5714	
Os11g0140100	AT2G41600	30.9524	28.2609	
Os11g0140400	AT2G41560	65.5902	57.1845	
Os11g0140400	AT3G57330	65.3675	57.2683	
Os11g0140600	AT3G10300	52.9221	43.2361	
Os11g0140600	AT5G04170	62.987	54.8023	
Os11g0140700	AT1G50450	60.274	20.5607	
Os11g0140800	AT5G54290	63.4877	65.6338	
Os11g0140900	AT3G51940	21.8978	13.1291	
Os11g0140900	AT5G03990	25.5474	23.1788	
Os11g0141000	AT5G53000	59.3301	61.2346	
Os11g0141100	AT1G13420	29.2793	19.6375	
Os11g0141100	AT1G13430	28.3784	17.9487	
Os11g0141100	AT1G18590	31.0811	19.9422	
Os11g0141100	AT1G28170	28.3784	19.3252	
Os11g0141100	AT1G74090	28.8288	18.2857	
Os11g0141100	AT1G74100	29.2793	19.2308	
Os11g0141100	AT2G03750	28.8288	18.2336	
Os11g0141100	AT2G14920	27.4775	18.3183	
Os11g0141100	AT2G27570	23.4234	19.0476	
Os11g0141100	AT3G45070	27.9279	17.4648	
Os11g0141100	AT3G45080	26.1261	17.6292	
Os11g0141100	AT4G26280	24.3243	17.1975	
Os11g0141100	AT5G07000	31.5315	20.1729	
Os11g0141100	AT5G07010	32.4324	20.0557	
Os11g0141100	AT5G43690	28.3784	19.0332	
Os11g0141333	AT1G13420	35.6125	37.7644	
Os11g0141333	AT1G13430	33.9031	33.9031	
Os11g0141333	AT1G18590	34.7578	35.2601	
Os11g0141333	AT1G28170	34.188	36.8098	
Os11g0141333	AT1G74090	35.3276	35.4286	
Os11g0141333	AT1G74100	35.3276	36.6864	
Os11g0141333	AT2G03750	32.7635	32.7635	
Os11g0141333	AT2G14920	31.9088	33.6336	
Os11g0141333	AT2G27570	28.2051	36.2637	
Os11g0141333	AT3G45070	33.6182	33.2394	
Os11g0141333	AT3G45080	31.6239	33.7386	
Os11g0141333	AT4G26280	31.6239	35.3503	
Os11g0141333	AT5G07000	33.9031	34.2939	
Os11g0141333	AT5G07010	34.188	33.4262	
Os11g0141333	AT5G43690	35.3276	37.4622	
Os11g0141400	AT2G41410	38.8298	33.7963	
Os11g0141400	AT3G10190	41.4894	37.3206	
Os11g0141500	AT1G50420	36.7886	37.5519	
Os11g0141550	AT1G50420	30.2326	8.09129	
Os11g0141700	AT1G50420	30.4348	31.9502	
Os11g0141900	AT2G41370	57.8947	58.2485	
Os11g0141900	AT3G57130	56.4777	59.743	
Os11g0142101	AT2G41375	19.209	52.3077	
Os11g0142500	AT1G18500	62.5197	62.916	
Os11g0142500	AT1G74040	63.622	64.0254	
Os11g0142500	AT5G23010	38.8976	46.2547	
Os11g0142500	AT5G23020	40.1575	50.6958	
Os11g0143200	AT5G05690	57.8842	61.4407	
Os11g0143300	AT2G07440	23.0769	35.2941	
Os11g0143300	AT2G41310	53.3654	49.3333	
Os11g0143300	AT3G57040	57.2115	50.8547	
Os11g0143400	AT2G41340	28.5714	44.0367	
Os11g0143400	AT3G54490	23.8095	34.3348	
Os11g0143400	AT3G57080	30.0595	45.4955	
Os11g0143500	AT3G47930	70.669	67.541	
Os11g0145000	AT2G41210	51.5684	53.2383	
Os11g0145000	AT3G07960	53.1995	59.3007	
Os11g0145000	AT3G56960	52.9486	54.172	
Os11g0145100	AT2G41750	38.6719	37.5	
Os11g0145200	AT1G05530	31.1203	32.967	
Os11g0145200	AT1G05560	31.7427	29.4798	
Os11g0145200	AT4G14090	33.195	35.0877	
Os11g0145200	AT4G15550	30.2905	30.8017	
Os11g0145700	AT1G51450	40.4558	27.8978	
Os11g0146100	AT2G41210	36.1616	23.1865	
Os11g0146100	AT3G07960	36.7677	25.4545	
Os11g0146100	AT3G56960	37.1717	23.62	
Os11g0146500	AT1G51450	44.7619	36.9352	
Os11g0146550	AT5G43210	37.2549	44.7059	
Os11g0146600	AT2G44810	46.1728	41.8345	
Os11g0146700	AT2G26460	67.0194	64.9573	
Os11g0146800	AT3G22880	81.9767	81.9767	
Os11g0147000	AT3G05970	71.7913	72.6106	
Os11g0147100	AT1G03250	51.2195	50.1992	
Os11g0147500	AT3G05220	39.2233	35.0087	
Os11g0147500	AT3G06130	40.1942	43.7632	
Os11g0147500	AT5G19090	44.0777	38.6712	
Os11g0147800	AT5G19140	70.0422	70.9402	
Os11g0148000	AT1G08960	43.7736	21.2454	
Os11g0148200	AT3G06080	52.3256	47.9744	
Os11g0148200	AT5G19160	50.4651	46.7672	
Os11g0148300	AT3G21640	65.6	67.3973	
Os11g0148400	AT1G54920	26.3072	17.869	
Os11g0148500	AT2G36580	87.0968	87.0968	
Os11g0148500	AT3G52990	88.2353	88.2353	
Os11g0148600	AT5G49210	40.3226	38.4615	
Os11g0148700	AT5G22760	30.4915	19.4125	
Os11g0148700	AT5G35210	29.8897	17.7592	
Os11g0148800	AT5G22760	18.0055	4.1507	
Os11g0148800	AT5G35210	16.6205	3.57569	
Os11g0149100	AT2G36560	25.4098	16.2021	
Os11g0149200	AT3G10020	44.5205	43.6242	
Os11g0149900	AT5G03700	31.7554	33.4025	
Os11g0150100	AT5G22620	54.9495	56.4315	
Os11g0150400	AT5G22580	48.6726	49.5495	
Os11g0150700	AT3G44610	56.9869	57.8714	
Os11g0151002	AT3G52870	52.1097	54.1667	
Os11g0151300	AT3G49910	75.817	79.4521	
Os11g0151300	AT5G67510	72.549	76.0274	
Os11g0151400	AT2G27690	49.8077	52.3232	
Os11g0151700	AT3G52810	55.0336	56.2929	
Os11g0151700	AT3G52820	58.3893	60.1382	
Os11g0152500	AT2G27550	75.1445	74.2857	
Os11g0152500	AT5G03840	72.2543	70.6215	
Os11g0152700	AT1G08320	49.5868	49.896	
Os11g0153400	AT3G11490	44.6764	49.1954	
Os11g0153500	AT5G22390	21.9931	31.6832	
Os11g0153600	AT5G03940	68.9498	26.7731	
Os11g0153700	AT5G03940	67.325	66.4894	
Os11g0153800	AT2G16360	73.1481	72.4771	
Os11g0153800	AT2G21580	72.2222	72.2222	
Os11g0153800	AT4G34555	74.0741	74.0741	
Os11g0153800	AT4G39200	72.2222	72.2222	
Os11g0153900	AT2G25100	68.7919	69.2568	
Os11g0154300	AT3G15040	35.0877	24.6914	
Os11g0154500	AT3G44350	37.0748	45.2282	
Os11g0154500	AT5G22380	38.7755	48.5106	
Os11g0154900	AT1G19490	25.1269	21.0191	
Os11g0155000	AT1G08370	73.3333	11.9891	
Os11g0155100	AT2G27310	30.8782	32.3442	
Os11g0155100	AT2G36090	32.2946	35.9621	
Os11g0155100	AT3G44326	31.1615	30.303	
Os11g0155500	AT3G10600	63.1915	50.8562	
Os11g0155500	AT5G04770	63.8298	51.458	
Os11g0156000	AT2G36080	37.9928	43.4426	
Os11g0156300	AT5G04820	24.6334	32.3077	
Os11g0156401	AT2G36026	17.4797	23.4973	
Os11g0156401	AT3G52525	14.2276	22.0126	
Os11g0156600	AT2G36020	38.961	23.2558	
Os11g0156800	AT3G52490	31.0492	17.7914	
Os11g0157200	AT2G35960	43.3333	43.3333	
Os11g0157200	AT2G35970	40	39.8104	
Os11g0157200	AT3G11660	43.8095	44.0191	
Os11g0157200	AT3G44220	44.7619	45.6311	
Os11g0157200	AT3G52470	45.2381	45.6731	
