Gene stable ID	Gossypium raimondii gene stable ID	%id. target Gossypium raimondii gene identical to query gene	%id. query gene identical to target Gossypium raimondii gene
Os10g0495200	B456_011G146600	12.7877	26.9542
Os10g0495200	B456_011G151200	21.7391	27.1565
Os10g0495200	B456_011G151400	13.0435	23.0769
Os10g0495200	B456_011G151500	20.4604	19.4175
Os10g0495200	B456_013G060600	20.9719	29.5495
Os10g0495300	B456_005G192900	61.1552	62.1404
Os10g0495500	B456_004G235600	47.2919	49.3113
Os10g0495600	B456_011G220100	61.1735	41.5959
Os10g0495900	B456_002G073300	48.6339	48.1081
Os10g0495900	B456_009G170300	46.9945	47.7778
Os10g0495900	B456_009G433800	50.8197	49.7326
Os10g0495900	B456_011G025500	47.541	47.8022
Os10g0496900	B456_009G433900	74.6269	75.188
Os10g0496900	B456_012G130500	71.6418	72.7273
Os10g0496900	B456_013G167700	73.3831	73.9348
Os10g0497000	B456_010G152400	36.8658	35.8946
Os10g0497000	B456_010G255000	40.0225	39.8876
Os10g0497100	B456_009G056600	53.3133	49.8592
Os10g0497100	B456_010G113400	46.0843	45.6716
Os10g0497300	B456_001G131600	15.6171	29.5943
Os10g0497300	B456_003G171600	19.5214	25.9197
Os10g0497300	B456_004G240600	18.262	28.4872
Os10g0497300	B456_004G243800	20.7809	25.5023
Os10g0497300	B456_005G047000	22.1662	27.4571
Os10g0497300	B456_006G008400	21.0327	28.3531
Os10g0497300	B456_006G011400	20.529	25.2322
Os10g0497300	B456_006G247100	21.9144	27.2727
Os10g0497300	B456_006G253800	18.7657	25.3833
Os10g0497300	B456_007G143100	13.4761	29.235
Os10g0497300	B456_009G375200	20.403	28.125
Os10g0497300	B456_009G375400	21.0327	26.8921
Os10g0497300	B456_009G376200	10.8312	19.7701
Os10g0497300	B456_009G376400	18.262	30.3347
Os10g0497300	B456_009G3765002	14.2317	29.0488
Os10g0497300	B456_009G376700	20.1511	27.3973
Os10g0497300	B456_009G376900	11.5869	28.75
Os10g0497300	B456_009G377100	20.1511	26.534
Os10g0497300	B456_009G377200	16.7506	23.2517
Os10g0497300	B456_009G377300	20.7809	27.0492
Os10g0497300	B456_009G377400	20.529	26.461
Os10g0497300	B456_009G377800	12.8463	28.9773
Os10g0497300	B456_009G377900	18.8917	29.1262
Os10g0497300	B456_009G3782002	10.4534	27.3026
Os10g0497300	B456_009G378400	18.262	30.3347
Os10g0497300	B456_009G378500	14.7355	24.9467
Os10g0497300	B456_009G378900	20.6549	26.6234
Os10g0497300	B456_009G379200	21.4106	27.6873
Os10g0497300	B456_009G380900	19.1436	27.1914
Os10g0497300	B456_009G381100	20.2771	30.2632
Os10g0497300	B456_009G382600	19.6474	26.943
Os10g0497300	B456_009G383500	19.6474	24.9201
Os10g0497300	B456_009G383600	17.8841	29.5218
Os10g0497300	B456_009G3840001	14.4836	28.536
Os10g0497300	B456_009G384100	18.262	25.9857
Os10g0497300	B456_009G384200	17.7582	17.6913
Os10g0497300	B456_009G389500	15.4912	26.6811
Os10g0497300	B456_011G145000	20.403	27.6451
Os10g0497300	B456_011G145100	18.8917	26.8817
Os10g0497300	B456_011G146400	20.529	31.4066
Os10g0497300	B456_011G146600	11.9647	25.6065
Os10g0497300	B456_011G151200	21.0327	26.6773
Os10g0497300	B456_011G151400	12.5945	22.6244
Os10g0497300	B456_011G151500	19.7733	19.0534
Os10g0497300	B456_013G060600	19.7733	28.2883
Os10g0497366	B456_001G131600	20.1995	19.3317
Os10g0497366	B456_003G171600	22.4439	15.0502
Os10g0497366	B456_004G240600	17.9551	14.1454
Os10g0497366	B456_004G243800	24.1895	14.9923
Os10g0497366	B456_005G047000	26.1845	16.3807
Os10g0497366	B456_006G008400	23.6908	16.129
Os10g0497366	B456_006G011400	22.9426	14.2415
Os10g0497366	B456_006G247100	23.9401	15.047
Os10g0497366	B456_006G253800	19.202	13.1175
Os10g0497366	B456_007G143100	17.4564	19.1257
Os10g0497366	B456_009G375200	22.6933	15.7986
Os10g0497366	B456_009G375400	23.9401	15.4589
Os10g0497366	B456_009G376200	12.9676	11.954
Os10g0497366	B456_009G376400	18.9526	15.8996
Os10g0497366	B456_009G3765002	19.4514	20.0514
Os10g0497366	B456_009G376700	22.4439	15.411
Os10g0497366	B456_009G376900	13.7157	17.1875
Os10g0497366	B456_009G377100	23.6908	15.7546
Os10g0497366	B456_009G377200	23.192	16.2587
Os10g0497366	B456_009G377300	22.1945	14.5902
Os10g0497366	B456_009G377400	23.192	15.0974
Os10g0497366	B456_009G377800	18.2045	20.7386
Os10g0497366	B456_009G377900	20.4489	15.9223
Os10g0497366	B456_009G3782002	9.72569	12.8289
Os10g0497366	B456_009G378400	23.6908	19.8745
Os10g0497366	B456_009G378500	21.4464	18.3369
Os10g0497366	B456_009G378900	24.1895	15.7468
Os10g0497366	B456_009G379200	24.1895	15.798
Os10g0497366	B456_009G380900	19.202	13.7746
Os10g0497366	B456_009G381100	24.1895	18.2331
Os10g0497366	B456_009G382600	23.192	16.0622
Os10g0497366	B456_009G383500	24.4389	15.655
Os10g0497366	B456_009G383600	23.4414	19.5426
Os10g0497366	B456_009G3840001	20.1995	20.0993
Os10g0497366	B456_009G384100	17.9551	12.9032
Os10g0497366	B456_009G384200	17.4564	8.78294
Os10g0497366	B456_009G389500	16.4589	14.3167
Os10g0497366	B456_011G145000	24.1895	16.5529
Os10g0497366	B456_011G145100	20.9476	15.0538
Os10g0497366	B456_011G146400	20.6983	15.9923
Os10g0497366	B456_011G146600	14.7132	15.903
Os10g0497366	B456_011G151200	25.187	16.1342
Os10g0497366	B456_011G151400	17.9551	16.2896
Os10g0497366	B456_011G151500	23.192	11.2864
Os10g0497366	B456_013G060600	21.6958	15.6757
Os10g0497700	B456_001G208300	61.6471	57.5824
Os10g0497700	B456_007G176300	60	56.6667
Os10g0497700	B456_008G200000	60.2353	56.2637
Os10g0497800	B456_005G112700	58.567	65.7343
Os10g0497800	B456_009G191400	63.8629	71.4286
Os10g0497800	B456_009G269000	58.2555	63.6054
Os10g0497900	B456_013G075200	63.591	62.3472
Os10g0497900	B456_N018400	60.8479	59.6577
Os10g0498000	B456_006G086700	55.627	55.627
Os10g0498100	B456_006G086700	32.3625	32.1543
Os10g0498200	B456_006G086700	55.3459	56.5916
Os10g0498300	B456_006G086700	52.7108	56.2701
Os10g0498500	B456_006G086700	56.8773	49.1961
Os10g0498600	B456_005G202800	82.4766	34.1723
Os10g0498700	B456_011G026100	66.3336	69.1506
Os10g0498800	B456_010G152800	46.875	6.0241
Os10g0498800	B456_011G026200	48.4375	7.01357
Os10g0498900	B456_003G027200	62.3494	62.9179
Os10g0499400	B456_002G072600	44.3262	31.0174
Os10g0499400	B456_009G170100	42.5532	29.8507
Os10g0499400	B456_009G434500	41.1348	30.2872
Os10g0499400	B456_010G152900	41.1348	28.5012
Os10g0499500	B456_001G131600	18.3794	22.1957
Os10g0499500	B456_003G171600	23.1225	19.5652
Os10g0499500	B456_004G240600	21.3439	21.2181
Os10g0499500	B456_004G243800	25.2964	19.7836
Os10g0499500	B456_005G047000	26.4822	20.9048
Os10g0499500	B456_006G008400	25.8893	22.2411
Os10g0499500	B456_006G011400	25.8893	20.2786
Os10g0499500	B456_006G247100	24.9012	19.7492
Os10g0499500	B456_006G253800	20.3557	17.5468
Os10g0499500	B456_007G143100	14.4269	19.9454
Os10g0499500	B456_009G375200	24.3083	21.3542
Os10g0499500	B456_009G375400	26.6798	21.7391
Os10g0499500	B456_009G376200	16.7984	19.5402
Os10g0499500	B456_009G376400	21.7391	23.0126
Os10g0499500	B456_009G3765002	16.4032	21.3368
Os10g0499500	B456_009G376700	25.0988	21.7466
Os10g0499500	B456_009G376900	12.0553	19.0625
Os10g0499500	B456_009G377100	25.6917	21.5589
Os10g0499500	B456_009G377200	21.5415	19.0559
Os10g0499500	B456_009G377300	26.2846	21.8033
Os10g0499500	B456_009G377400	26.087	21.4286
Os10g0499500	B456_009G377800	15.2174	21.875
Os10g0499500	B456_009G377900	21.7391	21.3592
Os10g0499500	B456_009G3782002	8.49802	14.1447
Os10g0499500	B456_009G378400	23.7154	25.1046
Os10g0499500	B456_009G378500	19.17	20.6823
Os10g0499500	B456_009G378900	25.4941	20.9416
Os10g0499500	B456_009G379200	26.8775	22.1498
Os10g0499500	B456_009G380900	25.0988	22.7191
Os10g0499500	B456_009G381100	25.2964	24.0602
Os10g0499500	B456_009G382600	25.0988	21.9344
Os10g0499500	B456_009G383500	23.913	19.3291
Os10g0499500	B456_009G383600	21.3439	22.4532
Os10g0499500	B456_009G3840001	17.7866	22.3325
Os10g0499500	B456_009G384100	24.1107	21.8638
Os10g0499500	B456_009G384200	20.9486	13.2999
Os10g0499500	B456_009G389500	19.5652	21.4751
Os10g0499500	B456_011G145000	25.6917	22.1843
Os10g0499500	B456_011G145100	23.3202	21.147
Os10g0499500	B456_011G146400	25.4941	24.8555
Os10g0499500	B456_011G146600	18.9723	25.876
Os10g0499500	B456_011G151200	24.7036	19.9681
Os10g0499500	B456_011G151400	13.0435	14.9321
Os10g0499500	B456_011G151500	22.332	13.7136
Os10g0499500	B456_013G060600	24.9012	22.7027
Os10g0499600	B456_005G196600	68.6441	26.2987
Os10g0500300	B456_003G074500	28.0992	68
Os10g0500300	B456_006G086900	76.8595	74.6988
Os10g0500300	B456_006G2045002	27.2727	78.5714
Os10g0500300	B456_011G026400	75.6198	74.0891
Os10g0500400	B456_013G075300	49.1525	54.717
Os10g0500500	B456_013G259900	39.4161	40.9091
Os10g0500600	B456_012G129400	40.625	37.7176
Os10g0500600	B456_013G075500	39.1667	34.3066
Os10g0500700	B456_011G027200	65.7841	66.0532
Os10g0501000	B456_008G153900	32.1508	28.5996
Os10g0501200	B456_008G153900	27.6358	34.1223
Os10g0501300	B456_008G153900	33.9181	34.3195
Os10g0501500	B456_003G017600	42.8571	40
Os10g0501500	B456_007G206800	41.6667	39.2157
Os10g0501500	B456_009G205000	38.0952	36.8876
Os10g0501500	B456_011G103100	40.1786	40.1786
Os10g0501700	B456_001G131600	24.2291	26.253
Os10g0501700	B456_003G171600	24.2291	18.3946
Os10g0501700	B456_004G240600	23.1278	20.6287
Os10g0501700	B456_004G243800	25.5507	17.9289
Os10g0501700	B456_005G047000	29.0749	20.5928
Os10g0501700	B456_006G008400	26.2115	20.2037
Os10g0501700	B456_006G011400	25.5507	17.9567
Os10g0501700	B456_006G247100	26.4317	18.8088
Os10g0501700	B456_006G253800	21.3656	16.5247
Os10g0501700	B456_007G143100	22.2467	27.5956
Os10g0501700	B456_009G375200	25.5507	20.1389
Os10g0501700	B456_009G375400	26.8722	19.6457
Os10g0501700	B456_009G376200	9.91189	10.3448
Os10g0501700	B456_009G376400	22.6872	21.5481
Os10g0501700	B456_009G3765002	22.467	26.2211
Os10g0501700	B456_009G376700	25.1101	19.5205
Os10g0501700	B456_009G376900	18.0617	25.625
Os10g0501700	B456_009G377100	27.0925	20.398
Os10g0501700	B456_009G377200	23.7885	18.8811
Os10g0501700	B456_009G377300	25.7709	19.1803
Os10g0501700	B456_009G377400	25.9912	19.1558
Os10g0501700	B456_009G377800	23.348	30.1136
Os10g0501700	B456_009G377900	23.7885	20.9709
Os10g0501700	B456_009G3782002	14.5374	21.7105
Os10g0501700	B456_009G378400	26.8722	25.523
Os10g0501700	B456_009G378500	19.3833	18.7633
Os10g0501700	B456_009G378900	26.4317	19.4805
Os10g0501700	B456_009G379200	26.652	19.7068
Os10g0501700	B456_009G380900	22.467	18.2469
Os10g0501700	B456_009G381100	27.3128	23.3083
Os10g0501700	B456_009G382600	26.652	20.8981
Os10g0501700	B456_009G383500	24.6696	17.8914
Os10g0501700	B456_009G383600	26.2115	24.7401
Os10g0501700	B456_009G3840001	21.3656	24.0695
Os10g0501700	B456_009G384100	22.6872	18.4588
Os10g0501700	B456_009G384200	21.3656	12.1706
Os10g0501700	B456_009G389500	19.3833	19.0889
Os10g0501700	B456_011G145000	26.4317	20.4778
Os10g0501700	B456_011G145100	24.0088	19.534
Os10g0501700	B456_011G146400	25.1101	21.9653
Os10g0501700	B456_011G146600	12.5551	15.3639
Os10g0501700	B456_011G151200	26.652	19.3291
Os10g0501700	B456_011G151400	20.0441	20.5882
Os10g0501700	B456_011G151500	26.8722	14.8058
Os10g0501700	B456_013G060600	26.8722	21.982
Os10g0502000	B456_004G199200	63.5593	73.8916
Os10g0502000	B456_004G257600	33.4746	68.1034
Os10g0502000	B456_006G202400	66.1017	65.272
Os10g0502000	B456_007G219400	63.9831	67.713
Os10g0502000	B456_008G019700	68.6441	48.3582
Os10g0502000	B456_008G174000	66.1017	67.8261
Os10g0502000	B456_013G2191002	56.3559	70.3704
Os10g0502100	B456_004G131100	34.8315	46.2687
Os10g0502100	B456_004G151100	38.2022	39.5349
Os10g0502100	B456_006G202500	31.4607	35.443
Os10g0502100	B456_007G015800	29.2135	32.5
Os10g0502100	B456_007G110300	34.8315	40.2597
Os10g0502100	B456_008G267200	35.9551	37.6471
Os10g0502100	B456_012G097900	25.8427	29.8701
Os10g0502400	B456_002G137800	66.6667	64.9728
Os10g0502400	B456_009G225900	67.4115	63.9576
Os10g0502500	B456_006G048000	41.1321	52.1531
Os10g0502500	B456_008G278100	41.5094	50.4587
Os10g0502600	B456_006G048000	59.4828	66.0287
Os10g0502600	B456_008G278100	59.9138	63.7615
Os10g0502900	B456_006G048100	52.648	55.4098
Os10g0503100	B456_003G160200	26.3393	49.1667
Os10g0503100	B456_004G209700	51.7857	53.4562
Os10g0503100	B456_007G023100	48.2143	53.4653
Os10g0503100	B456_008G245300	51.3393	52.9954
Os10g0503500	B456_001G170700	75.3226	77.1901
Os10g0503500	B456_007G0971002	70.8064	75.5594
Os10g0503600	B456_004G209600	71.1111	69.0648
Os10g0503700	B456_001G169800	76.9674	80.3607
Os10g0503700	B456_002G146500	23.0326	57.4163
Os10g0503700	B456_004G042200	76.7754	81.6327
Os10g0503700	B456_004G1574001	67.1785	91.623
Os10g0503700	B456_004G1574002	8.25336	37.7193
Os10g0503700	B456_007G097600	78.3109	82.5911
Os10g0503700	B456_011G052700	22.8407	56.9378
Os10g0503700	B456_012G114800	19.1939	44.4444
Os10g0503700	B456_013G058500	14.0115	51.4085
Os10g0503800	B456_004G118800	44.3609	30.4124
Os10g0503800	B456_006G197800	45.1128	32.0856
Os10g0503800	B456_008G245400	36.8421	25.3886
Os10g0504200	B456_004G118600	60	60
Os10g0504600	B456_003G160000	32.6241	8.69565
Os10g0504600	B456_004G210000	35.461	9.58773
Os10g0504600	B456_008G245500	35.8156	9.62822
Os10g0504600	B456_008G277700	31.9149	9.00901
Os10g0504650	B456_001G202600	29	30.2083
Os10g0504650	B456_005G230400	37	37.3737
Os10g0504650	B456_005G230500	31	31.9588
Os10g0504650	B456_006G059100	34	36.5591
Os10g0504650	B456_008G057100	36	37.5
Os10g0504650	B456_008G287700	33	34.0206
Os10g0504650	B456_009G286700	30	34.8837
Os10g0504900	B456_001G202600	35.3659	30.2083
Os10g0504900	B456_005G230400	45.122	37.3737
Os10g0504900	B456_005G230500	36.5854	30.9278
Os10g0504900	B456_006G059100	41.4634	36.5591
Os10g0504900	B456_008G057100	43.9024	37.5
Os10g0504900	B456_008G287700	40.2439	34.0206
Os10g0504900	B456_009G286700	34.1463	32.5581
Os10g0505000	B456_001G202600	29	30.2083
Os10g0505000	B456_005G230400	30	30.303
Os10g0505000	B456_005G230500	27	27.8351
Os10g0505000	B456_006G059100	32	34.4086
Os10g0505000	B456_008G057100	31	32.2917
Os10g0505000	B456_008G287700	32	32.9897
Os10g0505000	B456_009G286700	33	38.3721
Os10g0505500	B456_001G202600	26.5957	26.0417
Os10g0505500	B456_005G230400	32.9787	31.3131
Os10g0505500	B456_005G230500	27.6596	26.8041
Os10g0505500	B456_006G059100	36.1702	36.5591
Os10g0505500	B456_008G057100	34.0426	33.3333
Os10g0505500	B456_008G287700	35.1064	34.0206
Os10g0505500	B456_009G286700	31.9149	34.8837
Os10g0505700	B456_001G202600	30.7692	29.1667
Os10g0505700	B456_005G230400	35.1648	32.3232
Os10g0505700	B456_005G230500	28.5714	26.8041
Os10g0505700	B456_006G059100	35.1648	34.4086
Os10g0505700	B456_008G057100	37.3626	35.4167
Os10g0505700	B456_008G287700	34.0659	31.9588
Os10g0505700	B456_009G286700	28.5714	30.2326
Os10g0506000	B456_008G277400	53.2544	54.878
Os10g0506100	B456_006G049200	59.2593	79.2079
Os10g0506100	B456_008G245700	52.5926	72.449
Os10g0506100	B456_008G245900	45.9259	56.3636
Os10g0506100	B456_008G277300	61.4815	72.807
Os10g0506200	B456_004G025700	66.5396	63.1674
Os10g0506800	B456_013G010300	42.4968	43.5401
Os10g0507150	B456_003G167500	24.1982	5.42838
Os10g0507150	B456_003G167600	19.5335	5.4251
Os10g0507150	B456_004G107000	23.6152	6.88775
Os10g0507150	B456_005G009300	25.656	6.61654
Os10g0507150	B456_005G009600	26.2391	5.16944
Os10g0507150	B456_005G0097001	0.291545	0.233645
Os10g0507150	B456_005G0097002	25.0729	8.19828
Os10g0507150	B456_005G009900	25.9475	6.49161
Os10g0507150	B456_005G012600	23.0321	7.7451
Os10g0507150	B456_006G005700	18.3673	7.66423
Os10g0507150	B456_011G133300	21.2828	6.32582
Os10g0507150	B456_011G133400	17.4927	7.82269
Os10g0507150	B456_012G021900	6.70554	2.94872
Os10g0507150	B456_N019300	19.8251	14.5299
Os10g0507500	B456_008G235900	41.6	45.2174
Os10g0507600	B456_003G170900	44.5833	44.3983
Os10g0507600	B456_004G040100	44.1667	43.9834
Os10g0507600	B456_004G163800	41.6667	41.3223
Os10g0507600	B456_006G213500	45	46.1538
Os10g0507600	B456_007G028100	45.8333	45.8333
Os10g0507600	B456_007G089000	43.3333	42.9752
Os10g0507600	B456_008G106200	30	39.3443
Os10g0507600	B456_008G235700	42.9167	43.2773
Os10g0507800	B456_003G171200	66.2963	64.9728
Os10g0508000	B456_001G048300	63.9881	36.7521
Os10g0508000	B456_001G102100	67.2619	38.1757
Os10g0508000	B456_006G212500	67.8571	38.3838
Os10g0508000	B456_006G269000	52.6786	42.7536
Os10g0508000	B456_008G236600	68.1548	38.8795
Os10g0508100	B456_004G040500	41.4894	40.8805
Os10g0508100	B456_004G041100	41.9149	41.3866
Os10g0508300	B456_001G174800	42.492	60.4545
Os10g0508300	B456_007G089700	38.9776	56.4815
Os10g0508300	B456_008G236500	42.492	63.0332
Os10g0508400	B456_008G113300	80.7692	78.5536
Os10g0508500	B456_009G361000	58.8629	27.5862
Os10g0508600	B456_002G109200	39.0625	41.2088
Os10g0508700	B456_003G106800	23.8318	25
Os10g0508700	B456_003G114500	30.8411	32.8358
Os10g0508700	B456_003G114600	22.8972	22.7907
Os10g0508700	B456_003G114700	23.8318	25.1232
Os10g0508700	B456_003G168700	29.9065	31.5271
Os10g0508700	B456_004G201400	28.972	30.6931
Os10g0508700	B456_004G201500	30.3738	33.5052
Os10g0508700	B456_004G201600	29.4393	30.5825
Os10g0508700	B456_006G212000	30.3738	31.7073
Os10g0508700	B456_006G212100	24.7664	24.8826
Os10g0508700	B456_006G212200	20.5607	22.449
Os10g0508700	B456_008G238400	26.6355	28.3582
Os10g0508700	B456_008G238500	28.0374	29.4118
Os10g0509000	B456_008G263400	52.0295	34.3066
Os10g0509100	B456_004G126200	72.7273	71.2329
Os10g0509100	B456_008G263000	67.1329	56.8047
Os10g0509200	B456_007G115100	60.3509	59.9303
Os10g0509401	B456_004G126400	36.6071	39.8058
Os10g0509401	B456_004G126500	35.7143	38.835
Os10g0509600	B456_004G126400	41.6667	38.835
Os10g0509600	B456_004G126500	39.5833	36.8932
Os10g0510000	B456_004G127500	96.817	97.0745
Os10g0510200	B456_002G1187002	21.6117	19.7324
Os10g0510200	B456_009G188400	19.4139	20.0758
Os10g0510300	B456_009G409900	44.2667	43.1169
Os10g0510400	B456_003G072700	68.4543	64.8729
Os10g0510400	B456_004G127200	64.9842	66.4516
Os10g0510700	B456_001G152000	57.5342	69.1927
Os10g0510700	B456_004G123900	54.1096	68.8153
Os10g0510700	B456_007G111600	57.6712	70.2838
Os10g0511400	B456_007G197000	62.9191	64.9695
Os10g0511400	B456_007G197100	66.075	68.5072
Os10g0511600	B456_007G197000	62.1287	51.1202
Os10g0511600	B456_007G197100	63.8614	52.7607
Os10g0511800	B456_005G248200	46.7593	5.90298
Os10g0511900	B456_005G248200	10.0877	2.68849
Os10g0512100	B456_005G110800	47.7987	45.3055
Os10g0512100	B456_007G197400	55.6604	52.7571
Os10g0512500	B456_008G031700	33.7302	32.0755
Os10g0512700	B456_002G004300	72.4324	72.4324
Os10g0512700	B456_005G247800	74.5946	74.5946
Os10g0512800	B456_002G004600	60.9065	62.0789
Os10g0512800	B456_012G154300	65.9112	64.6296
Os10g0512800	B456_013G033200	67.5165	65.4762
Os10g0513200	B456_004G126900	72.9904	76.1745
Os10g0513300	B456_004G159500	19.5175	40.2715
Os10g0513300	B456_007G102300	34.2105	44.9568
Os10g0513300	B456_008G120000	35.307	45.7386
Os10g0513400	B456_003G051700	27.5797	40.0545
Os10g0513400	B456_003G058600	44.0901	45.8984
Os10g0513400	B456_004G255300	44.4653	46.1089
Os10g0513400	B456_007G347700	42.5891	44.2495
Os10g0513400	B456_007G347800	42.5891	44.5972
Os10g0513400	B456_007G347900	42.5891	44.3359
Os10g0513400	B456_013G103400	43.5272	44.8743
Os10g0513400	B456_013G103500	37.1482	40.9091
Os10g0513900	B456_003G051700	29.4231	41.6894
Os10g0513900	B456_003G058600	47.6923	48.4375
Os10g0513900	B456_004G255300	47.1154	47.6654
Os10g0513900	B456_007G347700	46.3462	46.9786
Os10g0513900	B456_007G347800	46.9231	47.9371
Os10g0513900	B456_007G347900	46.1538	46.875
Os10g0513900	B456_013G103400	46.9231	47.1954
Os10g0513900	B456_013G103500	40.9615	44.0083
Os10g0514300	B456_003G051700	19.6481	18.2561
Os10g0514300	B456_003G058600	32.5513	21.6797
Os10g0514300	B456_004G255300	32.5513	21.5953
Os10g0514300	B456_007G347700	33.4311	22.2222
Os10g0514300	B456_007G347800	33.7243	22.5933
Os10g0514300	B456_007G347900	32.2581	21.4844
Os10g0514300	B456_013G103400	34.6041	22.824
Os10g0514300	B456_013G103500	27.566	19.4215
Os10g0514450	B456_003G051700	37.5	24.5232
Os10g0514450	B456_003G058600	47.5	22.2656
Os10g0514450	B456_004G255300	45.4167	21.2062
Os10g0514450	B456_007G347700	47.0833	22.0273
Os10g0514450	B456_007G347800	45.4167	21.4145
Os10g0514450	B456_007G347900	47.5	22.2656
Os10g0514450	B456_013G103400	47.9167	22.2437
Os10g0514450	B456_013G103500	41.6667	20.6612
Os10g0514500	B456_003G051700	25.3333	36.2398
Os10g0514500	B456_003G058600	35.2381	36.1328
Os10g0514500	B456_004G255300	35.4286	36.1868
Os10g0514500	B456_007G347700	35.2381	36.0624
Os10g0514500	B456_007G347800	35.2381	36.3458
Os10g0514500	B456_007G347900	34.8571	35.7422
Os10g0514500	B456_013G103400	35.8095	36.3636
Os10g0514500	B456_013G103500	31.4286	34.0909
Os10g0514600	B456_006G193500	75.2311	76.3602
Os10g0514600	B456_007G006400	74.8614	68.5279
Os10g0514700	B456_003G051700	31.9905	36.7847
Os10g0514700	B456_003G058600	42.891	35.3516
Os10g0514700	B456_004G255300	42.1801	34.6304
Os10g0514700	B456_007G347700	41.4692	34.1131
Os10g0514700	B456_007G347800	40.5213	33.5953
Os10g0514700	B456_007G347900	41.9431	34.5703
Os10g0514700	B456_013G103400	43.6019	35.5899
Os10g0514700	B456_013G103500	38.6256	33.6777
Os10g0514901	B456_003G051700	29.8828	41.6894
Os10g0514901	B456_003G058600	47.2656	47.2656
Os10g0514901	B456_004G255300	45.7031	45.5253
Os10g0514901	B456_007G347700	44.5312	44.4444
Os10g0514901	B456_007G347800	45.3125	45.5796
Os10g0514901	B456_007G347900	44.9219	44.9219
Os10g0514901	B456_013G103400	46.875	46.4217
Os10g0514901	B456_013G103500	38.6719	40.9091
