Gene stable ID	Oryza rufipogon gene stable ID	%id. target Oryza rufipogon gene identical to query gene	%id. query gene identical to target Oryza rufipogon gene
Os10g0487900	ORUFI10G14750	100	40.2632
Os10g0488100	ORUFI10G14760	76	100
Os10g0488300	ORUFI10G14770	84.3478	94.3274
Os10g0488400	ORUFI10G14780	98.8235	32.8125
Os10g0488800	ORUFI10G14800	95.4737	78.3247
Os10g0488900	ORUFI10G14810	100	52.4355
Os10g0489000	ORUFI10G14820	100	100
Os10g0489100	ORUFI10G14830	100	100
Os10g0489200	ORUFI10G14840	99.3961	90.2412
Os10g0489301	ORUFI10G14850	58.0838	21.0412
Os10g0489448	ORUFI02G01650	39.5161	45.7944
Os10g0489500	ORUFI10G14880	92.7593	86.6545
Os10g0489800	ORUFI10G14930	82.7676	73.5499
Os10g0489900	ORUFI10G14940	99.8255	99.8255
Os10g0490100	ORUFI10G14950	100	100
Os10g0490666	ORUFI10G14980	94.4444	33.1169
Os10g0490800	ORUFI10G14990	100	97.8541
Os10g0490900	ORUFI10G15000	81.3853	81.7391
Os10g0491000	ORUFI10G15010	100	100
Os10g0491900	ORUFI10G15050	100	100
Os10g0492000	ORUFI10G15060	98.8196	58.1349
Os10g0492101	ORUFI10G15060	100	17.3611
Os10g0492300	ORUFI10G15080	92.74	50.5747
Os10g0492400	ORUFI10G15090	99.0683	46.6374
Os10g0492600	ORUFI10G15100	100	100
Os10g0492800	ORUFI10G15110	73.9726	89.1089
Os10g0492900	ORUFI10G15120	95.5017	67.6471
Os10g0493100	ORUFI10G15310	44.3396	70.6767
Os10g0493300	ORUFI10G15140	43.2692	55.5556
Os10g0493600	ORUFI10G15150	93.765	87.2768
Os10g0493800	ORUFI10G15170	100	100
Os10g0494000	ORUFI10G15190	100	100
Os10g0494200	ORUFI10G15220	80.3279	91.7112
Os10g0494300	ORUFI10G15230	99.8617	99.8617
Os10g0494500	ORUFI10G15240	86.4	98.1818
Os10g0494800	ORUFI10G15250	100	100
Os10g0494950	ORUFI10G15270	51.8006	66.7857
Os10g0495000	ORUFI10G15280	95.5381	98.913
Os10g0495075	ORUFI10G15300	80	82.243
Os10g0495100	ORUFI10G15290	82.2126	75.0495
Os10g0495200	ORUFI10G15360	41.0486	62.089
Os10g0495300	ORUFI10G15340	85.504	89.2435
Os10g0495500	ORUFI10G15370	99.8679	98.3095
Os10g0495600	ORUFI10G15380	89.0137	65.293
Os10g0495900	ORUFI10G15390	100	100
Os10g0496000	ORUFI10G15400	100	90.4762
Os10g0496600	ORUFI01G22890	29.4872	43.8095
Os10g0496900	ORUFI10G15470	99.2537	99.2537
Os10g0497000	ORUFI10G15480	90.7554	99.6287
Os10g0497200	ORUFI10G15300	65.4167	73.3645
Os10g0497300	ORUFI10G15500	86.398	91.3449
Os10g0497432	ORUFI10G15310	36.0902	72.1805
Os10g0497500	ORUFI10G15520	91.0345	16.2162
Os10g0497600	ORUFI10G15540	92.5344	98.5356
Os10g0497700	ORUFI10G15550	99.2941	99.2941
Os10g0497800	ORUFI10G15560	98.1308	96.9231
Os10g0497900	ORUFI10G15570	99.0025	89.0135
Os10g0498000	ORUFI10G15580	100	100
Os10g0498100	ORUFI10G15590	49.8382	39.7933
Os10g0498200	ORUFI10G15600	97.7987	49.4436
Os10g0498600	ORUFI10G15610	100	41.1935
Os10g0498700	ORUFI10G15620	99.6157	99.6157
Os10g0498800	ORUFI10G15630	100	13.5307
Os10g0498900	ORUFI10G15640	100	100
Os10g0499500	ORUFI10G15650	99.6047	90.4847
Os10g0499600	ORUFI10G15660	85.5932	34.471
Os10g0500300	ORUFI10G15690	99.5868	74.613
Os10g0500400	ORUFI10G15700	93.7853	94.3182
Os10g0500500	ORUFI10G15710	96.7153	96.7153
Os10g0500600	ORUFI10G15720	95.4167	86.7424
Os10g0501000	ORUFI10G15730	89.357	97.5787
Os10g0501200	ORUFI10G15740	86.901	99.6337
Os10g0501300	ORUFI10G15750	100	100
Os10g0501401	ORUFI01G09240	85.4839	67.9487
Os10g0501500	ORUFI10G15760	100	96.5517
Os10g0501700	ORUFI10G15780	100	100
Os10g0501900	ORUFI10G15790	100	100
Os10g0502000	ORUFI10G15800	100	100
Os10g0502100	ORUFI10G15810	100	100
Os10g0502400	ORUFI10G15830	99.8138	100
Os10g0502500	ORUFI10G15840	100	91.0653
Os10g0502600	ORUFI10G15850	100	99.1453
Os10g0502900	ORUFI10G15860	99.6885	99.6885
Os10g0503200	ORUFI10G15870	96.0139	69.8613
Os10g0503500	ORUFI10G15900	96.4516	94.1732
Os10g0503600	ORUFI10G15910	82.963	80.8664
Os10g0503700	ORUFI10G15920	93.0902	95.2849
Os10g0503800	ORUFI10G15930	81.203	56.8421
Os10g0504100	ORUFI10G15950	98.8764	98.8764
Os10g0504200	ORUFI10G15960	100	100
Os10g0504500	ORUFI10G15970	63.2353	41.7476
Os10g0504600	ORUFI10G15980	100	25.2688
Os10g0504650	ORUFI10G15990	100	100
Os10g0505000	ORUFI10G16010	100	100
Os10g0505500	ORUFI10G16020	100	54.3353
Os10g0505900	ORUFI10G16030	100	100
Os10g0506000	ORUFI10G16040	100	100
Os10g0506100	ORUFI10G16060	100	100
Os10g0506200	ORUFI10G16070	98.6654	97.4576
Os10g0506800	ORUFI10G16100	100	100
Os10g0507150	ORUFI10G16150	73.1778	53.5181
Os10g0507500	ORUFI10G16190	98.8	85.4671
Os10g0507600	ORUFI10G16180	100	74.7664
Os10g0507700	ORUFI10G16200	100	100
Os10g0507800	ORUFI10G16210	100	94.9033
Os10g0508000	ORUFI10G16220	97.619	60.8534
Os10g0508100	ORUFI10G16230	100	100
Os10g0508300	ORUFI10G16240	99.361	99.361
Os10g0508400	ORUFI10G16250	86.9231	91.6216
Os10g0508500	ORUFI10G16260	98.9967	47.5884
Os10g0508600	ORUFI10G16270	76.5625	93.038
Os10g0508700	ORUFI10G16280	100	100
Os10g0508900	ORUFI10G16290	100	100
Os10g0509000	ORUFI10G16300	95.941	63.3374
Os10g0509100	ORUFI10G16310	95.8042	62.844
Os10g0509200	ORUFI10G16320	95.4386	90.3654
Os10g0509600	ORUFI10G16330	100	100
Os10g0510000	ORUFI10G16340	100	100
Os10g0510200	ORUFI10G16350	96.337	49.5292
Os10g0510300	ORUFI10G16360	100	100
Os10g0510400	ORUFI10G16370	93.2177	100
Os10g0510500	ORUFI10G16380	100	100
Os10g0510700	ORUFI10G16390	86.5753	100
Os10g0511200	ORUFI10G16410	99.3151	57.5397
Os10g0511600	ORUFI10G16500	88.3663	69.5906
Os10g0511800	ORUFI10G16520	96.7593	12.1089
Os10g0511900	ORUFI10G16520	55.4825	14.6582
Os10g0512100	ORUFI10G16530	91.6667	98.4797
Os10g0512400	ORUFI10G16540	100	100
Os10g0512500	ORUFI10G16550	60.3175	94.4099
Os10g0512700	ORUFI10G16560	100	100
Os10g0512800	ORUFI10G16570	95.373	99.9011
Os10g0513200	ORUFI10G16590	88.746	100
Os10g0513300	ORUFI10G16600	100	98.9154
Os10g0513400	ORUFI10G16610	93.621	50.6599
Os10g0514450	ORUFI10G16630	51.6667	23.0912
Os10g0514500	ORUFI10G16640	62.2857	22.9635
Os10g0514600	ORUFI10G16650	100	100
Os10g0514901	ORUFI10G16700	100	98.2726
Os10g0515200	ORUFI10G16710	100	100
Os10g0515400	ORUFI10G16720	61.3946	69.5568
Os10g0515900	ORUFI10G16740	100	100
Os10g0516100	ORUFI10G16750	100	100
Os10g0516200	ORUFI10G16760	81.6438	99.6656
Os10g0516300	ORUFI10G16770	74.1176	21.6495
Os10g0516400	ORUFI10G16790	100	99.2593
Os10g0516500	ORUFI03G00820	35.6557	11.9178
Os10g0516500	ORUFI10G16810	98.7705	27.2316
Os10g0516701	ORUFI10G16820	98.6622	57.393
Os10g0516800	ORUFI10G16840	99.8679	99.8679
Os10g0516900	ORUFI10G16850	99	96.1165
Os10g0517400	ORUFI10G16860	99.4667	99.4667
Os10g0517500	ORUFI10G16870	40.0862	100
Os10g0517800	ORUFI10G16880	48.1481	51.3158
Os10g0518100	ORUFI10G16910	99.8294	99.8294
Os10g0518200	ORUFI10G16920	100	50.7317
Os10g0518300	ORUFI10G16930	99.5763	93.0693
Os10g0518400	ORUFI10G16950	32.0225	96.6102
Os10g0518800	ORUFI10G16970	96.8961	100
Os10g0518900	ORUFI10G16980	81.9121	93.5103
Os10g0519300	ORUFI10G16990	71.7352	77.7132
Os10g0519500	ORUFI10G17000	99.3056	99.3056
Os10g0519600	ORUFI10G17010	100	100
Os10g0519700	ORUFI10G17020	58.9744	99.1379
Os10g0519800	ORUFI10G17030	99.3166	99.3166
Os10g0520100	ORUFI10G17040	97.5669	41.5544
Os10g0520600	ORUFI10G17080	93.3476	93.75
Os10g0520700	ORUFI10G17090	99.0476	99.0476
Os10g0520900	ORUFI10G17100	77	89.8833
Os10g0521000	ORUFI10G17110	100	100
Os10g0521100	ORUFI10G17120	94.702	93.4641
Os10g0521300	ORUFI10G17130	99.2736	99.2736
Os10g0521500	ORUFI10G17150	99.4334	99.4334
Os10g0521600	ORUFI10G17160	84.2975	41.6327
Os10g0521700	ORUFI10G17170	99.7868	100
Os10g0521900	ORUFI10G17180	100	100
Os10g0522000	ORUFI04G05180	2.41692	6.4
Os10g0522400	ORUFI10G17210	97.5758	51.6026
Os10g0522500	ORUFI10G17220	93.75	55
Os10g0522601	ORUFI10G17240	97.5	99.4536
Os10g0522700	ORUFI10G17250	100	62.8866
Os10g0522800	ORUFI10G17260	95.2381	74.0741
Os10g0522900	ORUFI10G17270	82.7922	27.9299
Os10g0523700	ORUFI10G17290	99.7549	99.7549
Os10g0523900	ORUFI10G17310	99.4819	99.4819
Os10g0524000	ORUFI10G17340	96.3768	91.9355
Os10g0524100	ORUFI10G17320	91.9308	67.8723
Os10g0524300	ORUFI10G17350	98.1481	100
Os10g0524400	ORUFI10G17370	85.5641	100
Os10g0524500	ORUFI10G17360	99.8294	99.4898
Os10g0524600	ORUFI10G17390	99.0777	99.2084
Os10g0524700	ORUFI10G17400	90.6067	97.6793
Os10g0525000	ORUFI10G17410	94.5631	82.2635
Os10g0525200	ORUFI10G17420	99.0602	99.0602
Os10g0525500	ORUFI04G05990	24.3056	43.2099
Os10g0525800	ORUFI10G17440	98.1651	74.3056
Os10g0527400	ORUFI10G17450	97.0711	44.1905
Os10g0527800	ORUFI10G17500	96.1373	94.9153
Os10g0528150	ORUFI10G17550	43.9716	51.2397
Os10g0528200	ORUFI10G17520	87.234	56.4738
Os10g0528400	ORUFI10G17530	76.824	92.268
Os10g0528900	ORUFI10G17540	100	81.0526
Os10g0529300	ORUFI10G17560	100	100
Os10g0529500	ORUFI10G17570	100	49.8952
Os10g0530200	ORUFI10G17600	100	100
Os10g0530400	ORUFI10G17620	100	100
Os10g0530600	ORUFI10G17640	100	100
Os10g0531400	ORUFI10G17680	100	100
Os10g0531700	ORUFI10G17700	100	100
Os10g0531900	ORUFI10G17720	98.75	100
Os10g0532000	ORUFI10G17730	94.1349	100
Os10g0532100	ORUFI10G17740	100	65.0161
Os10g0532200	ORUFI10G17750	100	100
Os10g0532300	ORUFI10G17760	100	100
Os10g0532600	ORUFI10G17770	99.6198	99.6198
Os10g0533000	ORUFI10G17780	100	99.2366
Os10g0533100	ORUFI10G17790	100	100
Os10g0533150	ORUFI10G17800	82.0738	99.7863
Os10g0533200	ORUFI10G17810	100	100
Os10g0533500	ORUFI10G17820	98.2877	98.2877
Os10g0533600	ORUFI10G17830	100	100
Os10g0533800	ORUFI10G17850	96.5616	100
Os10g0533900	ORUFI10G17860	100	83.3898
Os10g0534100	ORUFI10G17870	80.9725	100
Os10g0534400	ORUFI10G17880	78.3582	99.5261
Os10g0534500	ORUFI10G17890	99.8815	82.4047
Os10g0534700	ORUFI10G17900	100	100
Os10g0534900	ORUFI10G17910	99.8294	99.8294
Os10g0535600	ORUFI10G17950	95.814	77.4436
Os10g0535800	ORUFI10G17960	100	100
Os10g0535900	ORUFI10G17970	100	100
Os10g0536000	ORUFI10G17980	100	100
Os10g0536100	ORUFI10G17990	100	92.0949
Os10g0536400	ORUFI10G18000	98.3146	51.1696
Os10g0537100	ORUFI10G18030	99.359	98.7261
Os10g0537300	ORUFI10G18040	93.5219	94.2096
Os10g0537400	ORUFI10G18050	94.0541	94.0541
Os10g0537500	ORUFI10G18060	98.6395	98.6395
Os10g0537600	ORUFI10G18070	98.2741	71.072
Os10g0537800	ORUFI10G18080	97.9695	97.7215
Os10g0538200	ORUFI10G18080	96.4467	96.2025
Os10g0539400	ORUFI10G18140	99.7151	99.7151
Os10g0539600	ORUFI10G18160	90.0749	99.5859
Os10g0539700	ORUFI10G18180	99.7596	99.5204
Os10g0539900	ORUFI10G18200	100	100
Os10g0540100	ORUFI10G18240	100	99.7072
Os10g0540200	ORUFI10G18230	63.8889	91.0891
Os10g0540300	ORUFI10G18260	56.1538	56.1538
Os10g0540800	ORUFI10G18270	82.2978	98.0447
Os10g0540900	ORUFI10G18290	92.5333	87.4055
Os10g0541000	ORUFI10G18300	99.8138	86.7314
Os10g0541200	ORUFI10G18310	100	49.8645
Os10g0541600	ORUFI10G18330	97.9229	71.7391
Os10g0541700	ORUFI10G18340	58.1994	33.7058
Os10g0542200	ORUFI10G18380	99.8261	99.8261
Os10g0542266	ORUFI10G18370	97.9167	91.2621
Os10g0542400	ORUFI10G18390	100	100
Os10g0542700	ORUFI10G18410	100	100
Os10g0542800	ORUFI10G18420	100	19.8842
Os10g0542900	ORUFI10G18430	73.1801	81.9743
Os10g0542900	ORUFI10G18440	89.272	78.7162
Os10g0543500	ORUFI10G18450	100	69.1057
Os10g0543800	ORUFI10G18470	100	100
Os10g0544200	ORUFI10G18500	94.2105	98.895
Os10g0544500	ORUFI10G18510	96.3928	78.5948
Os10g0544600	ORUFI10G18520	100	100
Os10g0544900	ORUFI10G18530	100	100
Os10g0545100	ORUFI10G18550	86.6667	100
Os10g0545200	ORUFI10G18560	100	100
Os10g0545300	ORUFI10G18570	100	96.8627
Os10g0545500	ORUFI10G18590	87.6923	65.7061
Os10g0545600	ORUFI10G18600	98.6441	99.6575
Os10g0545700	ORUFI10G18610	99.375	80.303
Os10g0545800	ORUFI10G18620	98.5019	99.2453
Os10g0546100	ORUFI10G18650	100	100
Os10g0546200	ORUFI10G18660	99.6743	60.4743
Os10g0546300	ORUFI10G18670	93.3892	99.2087
Os10g0546400	ORUFI10G18680	99.2188	100
Os10g0546600	ORUFI10G18700	99.4652	100
Os10g0546900	ORUFI10G18740	80.212	99.5614
Os10g0547000	ORUFI10G18750	85.3951	76.2651
Os10g0547200	ORUFI10G18760	100	100
Os10g0547500	ORUFI10G18770	100	100
Os10g0548000	ORUFI10G18800	100	57.8947
Os10g0548100	ORUFI10G18810	99.278	99.278
Os10g0548200	ORUFI10G18820	97.8261	99.4053
Os10g0548300	ORUFI10G18830	96.9325	98.1366
Os10g0548400	ORUFI10G18840	75.1174	100
Os10g0548600	ORUFI10G18850	99.6283	99.6283
Os10g0548700	ORUFI10G18860	100	100
Os10g0548800	ORUFI10G18870	93.8492	99.8944
Os10g0548900	ORUFI10G18880	92.3382	64.7222
Os10g0549100	ORUFI10G18890	98.2833	76.3333
Os10g0549700	ORUFI10G18910	32.1678	7.44337
Os10g0550000	ORUFI10G18930	99.889	99.889
Os10g0550066	ORUFI10G18940	91.7582	7.62557
Os10g0550100	ORUFI10G18940	99.6983	30.1826
Os10g0550300	ORUFI10G18960	100	99.3776
Os10g0550400	ORUFI10G18970	96.1538	100
Os10g0550500	ORUFI10G18980	81.5166	41.6465
Os10g0550750	ORUFI10G19000	98.7671	65.0135
Os10g0550900	ORUFI10G19020	100	100
Os10g0551100	ORUFI10G19040	97.0874	78.125
Os10g0551200	ORUFI10G19060	91.9598	55.6231
Os10g0551600	ORUFI10G19080	100	100
Os10g0551700	ORUFI10G19090	100	100
Os10g0551800	ORUFI10G19100	100	100
Os10g0551900	ORUFI10G19110	99.2958	99.2958
Os10g0552200	ORUFI10G19140	80.1527	97.2222
Os10g0552400	ORUFI10G19160	100	100
Os10g0552600	ORUFI10G19170	100	100
Os10g0552700	ORUFI10G19180	100	48.249
Os10g0552900	ORUFI10G19190	99.7567	99.5146
Os10g0553300	ORUFI10G19200	99.7382	99.7382
Os10g0553600	ORUFI10G19220	99.1361	99.1361
Os10g0553800	ORUFI10G19230	99.3776	99.3776
Os10g0553900	ORUFI10G19240	98.3051	98.6395
Os10g0554001	ORUFI10G19250	99.4505	62.4138
Os10g0554100	ORUFI10G19260	99.7245	48.7871
Os10g0554200	ORUFI10G19270	100	100
Os10g0554300	ORUFI10G19280	53.5124	56.1822
Os10g0554800	ORUFI10G19290	99.2126	75.9036
Os10g0554900	ORUFI10G19300	100	100
Os10g0555100	ORUFI10G19310	100	100
Os10g0555200	ORUFI10G19320	100	100
Os10g0555300	ORUFI10G19330	99.7215	99.7215
Os10g0555600	ORUFI10G19350	100	85.1393
Os10g0555700	ORUFI10G19360	100	100
Os10g0555900	ORUFI10G19370	99.6269	99.6269
Os10g0556100	ORUFI10G19380	100	100
Os10g0556200	ORUFI10G19390	91.3979	100
Os10g0556700	ORUFI10G19410	96.4672	99.6565
Os10g0557600	ORUFI10G19430	100	50.1292
Os10g0557700	ORUFI10G19440	95.9459	61.2069
Os10g0557900	ORUFI10G19460	94.9296	98.827
Os10g0558125	ORUFI10G19470	93.0796	29.8557
Os10g0558200	ORUFI10G19480	96.8571	96.8571
Os10g0558400	ORUFI10G19490	88.4131	95.6403
Os10g0558600	ORUFI10G19500	92.7072	96.8822
Os10g0558700	ORUFI10G19510	96.0784	96.0784
Os10g0558900	ORUFI10G19520	91.3669	15.0385
Os10g0559300	ORUFI10G19540	57.9832	24.7312
Os10g0559500	ORUFI10G19550	97.2222	97.2222
Os10g0559600	ORUFI10G19560	98.3122	22.8768
Os10g0559700	ORUFI10G19560	97.8956	57.0938
Os10g0559800	ORUFI10G19570	99.845	99.3827
Os10g0559900	ORUFI10G19580	100	100
Os10g0560000	ORUFI10G19600	100	100
Os10g0560200	ORUFI10G19620	99.5745	100
Os10g0560400	ORUFI10G19640	99.6633	99.6633
Os10g0560450	ORUFI10G19650	66.4384	71.0623
Os10g0560500	ORUFI10G19660	91.1348	33.3333
Os10g0560900	ORUFI10G19680	96.8889	100
Os10g0561000	ORUFI10G19690	36.1878	47.1223
Os10g0561100	ORUFI10G19700	97.5831	94.7214
Os10g0561200	ORUFI10G19710	99.8081	96.6543
Os10g0561300	ORUFI10G19720	99.807	99.807
Os10g0561400	ORUFI10G19730	78.3019	74.5509
Os10g0561500	ORUFI10G19740	99.3606	99.3606
Os10g0561900	ORUFI10G19770	82.3204	77.0026
Os10g0562100	ORUFI10G19790	100	100
Os10g0562200	ORUFI10G19800	91.0959	99.6255
Os10g0562500	ORUFI10G19810	100	65.4378
Os10g0562600	ORUFI10G19820	91.2548	97.561
Os10g0562700	ORUFI10G19840	94.9153	89.2157
Os10g0563000	ORUFI10G19860	100	100
Os10g0563200	ORUFI07G12340	3.36134	13.4228
Os10g0563200	ORUFI10G19870	99.4958	64.1387
Os10g0563300	ORUFI10G19880	100	100
Os10g0563400	ORUFI10G19890	96.6443	100
Os10g0563500	ORUFI10G19900	99.8748	79.8799
Os10g0563550	ORUFI10G19900	96.6387	11.5115
Os10g0563600	ORUFI10G19910	100	85.1133
Os10g0563700	ORUFI10G19920	100	100
Os10g0563800	ORUFI10G19930	100	13.8756
Os10g0563900	ORUFI10G19940	91.5094	91.0798
Os10g0564000	ORUFI10G19950	99.7817	99.7817
Os10g0564100	ORUFI10G19960	98.0198	92.5234
Os10g0564200	ORUFI10G19970	91.9643	91.1504
Os10g0564300	ORUFI10G19980	100	100
Os10g0564400	ORUFI10G19990	93.8976	100
Os10g0564500	ORUFI10G20000	99.1018	99.3994
Os10g0564800	ORUFI10G20010	65.2582	100
Os10g0564900	ORUFI10G20020	100	99.6429
Os10g0565000	ORUFI10G20030	99.3576	99.3576
Os10g0565100	ORUFI10G20040	79.4311	100
Os10g0565150	ORUFI07G18330	8.63039	25.8427
Os10g0565200	ORUFI10G20050	99.4253	31.8015
Os10g0565300	ORUFI10G20060	89.9782	21.2067
Os10g0565500	ORUFI10G20070	99.4302	77.0419
Os10g0565600	ORUFI10G20080	95.4976	99.3835
Os10g0566050	ORUFI10G20090	14.8936	1.73482
Os10g0566200	ORUFI01G42910	49.1525	82.8571
Os10g0566300	ORUFI10G20110	91.9101	93.1663
Os10g0566400	ORUFI10G20120	91.3747	87.5969
Os10g0566700	ORUFI10G20130	100	100
Os10g0566900	ORUFI10G20150	99.4845	99.4845
Os10g0567000	ORUFI10G20170	42.9719	99.5349
Os10g0567300	ORUFI10G20190	93.7838	38.09
Os10g0567400	ORUFI10G20200	99.4455	53.8
Os10g0567600	ORUFI10G20220	100	100
Os10g0567800	ORUFI10G20230	99.6764	91.5305
Os10g0567900	ORUFI10G20240	100	67.4312
Os10g0568000	ORUFI10G20270	98.0609	28.6408
Os10g0568200	ORUFI10G20280	83.1111	47.9487
Os10g0568600	ORUFI10G20300	91.2333	69.6145
Os10g0568900	ORUFI10G20330	68.9394	31.4879
Os10g0569000	ORUFI10G20340	93.2773	46.25
Os10g0569200	ORUFI10G20350	98.331	79.7069
Os10g0569300	ORUFI10G20360	99.6694	99.6694
Os10g0569400	ORUFI10G20370	44.8598	60.7595
Os10g0569800	ORUFI10G20380	87.6289	100
Os10g0570001	ORUFI10G20390	100	100
Os10g0570700	ORUFI10G20400	92.2297	95.4545
Os10g0570800	ORUFI10G20410	89.1026	84.2424
Os10g0571100	ORUFI10G20440	83.4711	58.046
Os10g0571200	ORUFI10G20450	100	100
Os10g0571300	ORUFI10G20460	100	100
Os10g0571600	ORUFI10G20470	100	80.2432
Os10g0572000	ORUFI10G20480	92.7027	100
Os10g0572100	ORUFI10G20490	99.6219	99.6219
Os10g0572300	ORUFI10G20500	99.8158	99.8158
Os10g0572900	ORUFI10G20530	89.6414	48.3871
Os10g0573000	ORUFI10G20540	99.5633	99.5633
Os10g0573100	ORUFI10G20550	100	100
Os10g0573300	ORUFI10G20570	100	100
Os10g0573400	ORUFI10G20580	100	100
Os10g0573900	ORUFI10G20590	99.4264	62.201
Os10g0574400	ORUFI10G20620	98.4925	100
Os10g0574500	ORUFI10G20630	62.6459	71.3969
Os10g0574700	ORUFI10G20640	100	100
Os10g0574800	ORUFI10G20690	99.2629	82.449
Os10g0575000	ORUFI10G20700	99.8569	92.5729
Os10g0575200	ORUFI10G20710	100	64.2857
Os10g0575401	ORUFI10G20720	100	100
Os10g0575600	ORUFI10G20730	99.5465	99.8862
Os10g0575700	ORUFI10G20750	99.4652	99.4652
Os10g0575800	ORUFI10G20760	87.3984	16.1411
Os10g0575900	ORUFI10G20770	48.5356	84.058
Os10g0576000	ORUFI10G20780	100	57.1429
Os10g0576100	ORUFI10G20790	100	100
Os10g0576600	ORUFI10G20800	99.1189	87.2093
Os10g0576900	ORUFI10G20810	89.9687	99.6528
Os10g0577000	ORUFI10G20820	100	94.5245
Os10g0577100	ORUFI10G20830	96.852	97.8791
Os10g0577200	ORUFI10G20850	66.954	79.2517
Os10g0577400	ORUFI10G20860	100	99.7151
Os10g0577500	ORUFI10G20870	99.6904	99.6904
Os10g0577600	ORUFI10G20880	43.007	98.4
Os10g0577700	ORUFI10G20890	83.4667	83.0239
Os10g0577800	ORUFI10G20900	99.4924	91.0217
Os10g0577900	ORUFI10G20910	100	100
Os10g0578200	ORUFI10G20920	100	100
Os10g0578500	ORUFI10G20940	99.8415	99.8415
Os10g0578600	ORUFI10G20950	99.7487	99.25
Os10g0578900	ORUFI10G20960	99.308	45.4114
Os10g0578950	ORUFI10G20970	94.086	97.7654
Os10g0579100	ORUFI10G20980	99.6296	99.5068
Os10g0579200	ORUFI10G20990	100	94.717
Os10g0579300	ORUFI10G21000	100	80.8081
Os10g0579500	ORUFI10G21020	94.6809	57.0513
Os10g0579600	ORUFI10G21030	100	100
Os10g0579800	ORUFI10G21040	99.6497	99.4755
Os10g0580200	ORUFI10G21060	99.4792	99.4792
Os10g0580300	ORUFI10G21070	97.4737	99.7845
Os10g0580400	ORUFI10G21080	99.8613	99.8613
Os10g0580500	ORUFI10G21090	42.2222	73.6434
Os10g0580600	ORUFI10G21100	24.2236	55.7143
Os10g0580700	ORUFI10G21110	99.6226	99.6226
Os10g0580800	ORUFI10G21130	99.3174	99.3174
Os10g0580900	ORUFI10G21140	99.7159	99.7159
Os10g0581000	ORUFI10G21150	65.1613	22.0765
Os11g0100300	ORUFI02G20140	99.5266	99.8812
Os11g0100600	ORUFI12G00040	44.8795	97.3856
Os11g0102100	ORUFI04G30250	83.7607	96.5517
Os11g0102200	ORUFI12G00100	83.6048	59.1398
Os11g0102600	ORUFI12G00120	100	100
Os11g0102700	ORUFI11G00040	98.3333	91.1197
Os11g0102800	ORUFI11G00050	78.5185	22.2455
Os11g0102900	ORUFI12G00150	67.4242	95.4058
Os11g0103400	ORUFI11G00110	56.1404	52.8302
Os11g0103400	ORUFI12G00200	75.6892	50.4174
Os11g0103550	ORUFI11G00120	59.8485	42.4731
Os11g0104050	ORUFI11G00160	100	100
Os11g0104220	ORUFI11G00180	86.4198	22.5806
Os11g0104300	ORUFI11G00190	83.7312	99.6842
Os11g0104300	ORUFI12G00320	76.481	96.5402
Os11g0104400	ORUFI11G00200	82.0312	91.3043
Os11g0104800	ORUFI11G00220	99.7899	99.7899
Os11g0104866	ORUFI12G00350	59.1696	25.5797
Os11g0104900	ORUFI12G00350	65.3791	34.181
Os11g0105000	ORUFI12G00360	100	100
Os11g0105750	ORUFI11G00280	77.0968	85.6631
Os11g0105800	ORUFI11G00290	100	100
Os11g0106000	ORUFI11G00310	96.124	82.1192
Os11g0106100	ORUFI11G00320	44.6009	29.595
Os11g0106400	ORUFI12G00440	61.9275	97.1557
Os11g0106700	ORUFI11G00350	92.3497	67.3307
Os11g0106800	ORUFI11G00360	92.0168	52.518
Os11g0107000	ORUFI11G00370	99.8012	99.8012
Os11g0107400	ORUFI11G00390	79.1096	99.784
Os11g0107400	ORUFI12G00480	76.3699	96.3283
Os11g0107450	ORUFI11G00400	100	100
Os11g0107600	ORUFI11G00420	99.5455	85.214
Os11g0108800	ORUFI11G00480	89.6484	99.5662
Os11g0108932	ORUFI11G00510	84.9359	80.5471
Os11g0109500	ORUFI12G00690	71.3826	89.1566
Os11g0109600	ORUFI11G00550	79.845	85.124
Os11g0109800	ORUFI11G00560	99.3703	80.5924
Os11g0109900	ORUFI11G00570	99.7886	63.5262
Os11g0109933	ORUFI11G00580	90.8046	77.0195
Os11g0110100	ORUFI11G00600	99.1837	70.6395
Os11g0110200	ORUFI11G00610	16.9231	23.2394
Os11g0111000	ORUFI11G00660	99.2064	99.2064
Os11g0111200	ORUFI11G00670	99.6721	94.1176
Os11g0111800	ORUFI11G00690	100	100
Os11g0111900	ORUFI11G00700	94.1818	97.0037
Os11g0112000	ORUFI11G00710	95.5556	81.9048
Os11g0112200	ORUFI11G00730	91.4827	47.541
Os11g0112900	ORUFI12G00900	78.7402	20.2429
Os11g0113100	ORUFI11G00770	99.631	99.631
Os11g0113200	ORUFI11G00780	38.9578	95.1515
Os11g0113700	ORUFI11G00820	83.1797	89.1358
Os11g0113900	ORUFI11G00830	96.8992	86.2069
Os11g0114150	ORUFI11G00840	95.9716	55.4795
Os11g0114300	ORUFI11G00870	87.8261	100
Os11g0114600	ORUFI11G00880	98.2315	100
Os11g0114700	ORUFI11G00890	99.8752	99.8752
Os11g0114800	ORUFI11G00900	100	100
Os11g0116200	ORUFI11G00970	100	100
Os11g0116500	ORUFI11G01000	90.1515	46.8135
Os11g0116600	ORUFI11G01010	75.7062	27.9167
