Gene stable ID	Setaria italica gene stable ID	%id. target Setaria italica gene identical to query gene	%id. query gene identical to target Setaria italica gene
Os12g0276100	Si031320m.g	68.0982	66.8675
Os12g0277000	Si032533m.g	71.5303	61.7828
Os12g0277400	Si021242m.g	87.5931	87.1605
Os12g0277500	Si021598m.g	94.6367	94.8007
Os12g0277900	Si032470m.g	16.5584	26.9841
Os12g0277900	Si032810m.g	11.3636	27.3438
Os12g0278700	Si022935m.g	92.3358	92
Os12g0278700	Si035971m.g	92.3358	62.7792
Os12g0278800	Si021682m.g	69.7542	67.8309
Os12g0278900	Si025171m.g	55.8824	34.5455
Os12g0279000	Si005771m.g	90.4639	70.2703
Os12g0279100	Si024583m.g	16.1054	74.3243
Os12g0279600	Si022212m.g	79.4195	74.321
Os12g0280050	Si031538m.g	35.7724	36.9748
Os12g0281300	Si025102m.g	25.1694	37.9562
Os12g0281600	Si008008m.g	28.4946	42.2872
Os12g0281600	Si021035m.g	39.2473	39.495
Os12g0281600	Si027297m.g	29.7491	45.9834
Os12g0282400	Si039589m.g	4.7619	2.60417
Os12g0283100	Si028956m.g	44.0849	53.7608
Os12g0283400	Si015533m.g	64.9123	65.7778
Os12g0283800	Si021721m.g	88.5593	39.2857
Os12g0283900	Si021396m.g	76	76.4531
Os12g0284000	Si021716m.g	92.5094	92.5094
Os12g0284700	Si020712m.g	37.372	33.4351
Os12g0285100	Si020712m.g	23.1831	38.4733
Os12g0285500	Si025445m.g	53.75	85.7855
Os12g0285600	Si025058m.g	57.5397	91.7721
Os12g0286200	Si023539m.g	36.25	38.6667
Os12g0286600	Si024077m.g	52.2546	94.7115
Os12g0287200	Si014567m.g	91.25	91.25
Os12g0287300	Si017143m.g	88.0368	62.1212
Os12g0288000	Si017664m.g	52.2959	58.5714
Os12g0288400	Si021697m.g	85.7143	86.6667
Os12g0288600	Si022772m.g	36.5419	67.2131
Os12g0288600	Si024171m.g	9.44742	20.5426
Os12g0288801	Si022772m.g	0	0
Os12g0288801	Si024171m.g	59.4059	23.2558
Os12g0288900	Si012653m.g	63.3028	53.2819
Os12g0289800	Si024323m.g	70.7493	68.3844
Os12g0290100	Si021609m.g	85.7585	48.4266
Os12g0290150	Si021345m.g	77.0745	76.3231
Os12g0290600	Si022914m.g	82.1053	84.1727
Os12g0291000	Si020945m.g	66.2604	66.0029
Os12g0291100	Si023437m.g	83.4286	84.3931
Os12g0291100	Si023461m.g	76	78.6982
Os12g0291100	Si023462m.g	76	78.6982
Os12g0291100	Si023465m.g	76.5714	79.7619
Os12g0291100	Si023466m.g	77.1429	80.3571
Os12g0291200	Si023437m.g	62.5	34.6821
Os12g0291200	Si023461m.g	59.375	33.7278
Os12g0291200	Si023462m.g	59.375	33.7278
Os12g0291200	Si023465m.g	60.4167	34.5238
Os12g0291200	Si023466m.g	59.375	33.9286
Os12g0291400	Si023437m.g	81.7143	82.659
Os12g0291400	Si023461m.g	74.8571	77.5148
Os12g0291400	Si023462m.g	74.8571	77.5148
Os12g0291400	Si023465m.g	76.5714	79.7619
Os12g0291400	Si023466m.g	77.1429	80.3571
Os12g0292400	Si023437m.g	82.2857	83.237
Os12g0292400	Si023461m.g	76	78.6982
Os12g0292400	Si023462m.g	76	78.6982
Os12g0292400	Si023465m.g	76	79.1667
Os12g0292400	Si023466m.g	77.1429	80.3571
Os12g0292900	Si025161m.g	62.449	64.0167
Os12g0292900	Si025632m.g	0	0
Os12g0293100	Si021730m.g	0.681818	0.567108
Os12g0293100	Si021960m.g	38.8636	36.5385
Os12g0294100	Si022191m.g	74.5247	47.6886
Os12g0295600	Si024751m.g	69.6517	80
Os12g0297500	Si016423m.g	46.4345	74.4681
Os12g0298600	Si018515m.g	91.0714	90.5325
Os12g0298950	Si001119m.g	81.4318	71.9368
Os12g0298950	Si021794m.g	68.6801	60.0783
Os12g0299650	Si003959m.g	22.8916	28.5714
Os12g0299650	Si004980m.g	21.3855	25.8182
Os12g0299650	Si005127m.g	29.5181	34.7518
Os12g0299650	Si007974m.g	21.988	23.5484
Os12g0299650	Si008050m.g	21.988	27.4436
Os12g0299650	Si008549m.g	26.506	31.2057
Os12g0299650	Si012589m.g	21.6867	26.1818
Os12g0299650	Si015668m.g	25.6024	30.9091
Os12g0299650	Si019697m.g	25.6024	31.7164
Os12g0299650	Si019784m.g	19.5783	31.25
Os12g0299650	Si022750m.g	30.7229	33.1169
Os12g0299650	Si023496m.g	15.3614	31.4815
Os12g0299650	Si024109m.g	26.8072	28.254
Os12g0299650	Si024770m.g	29.8193	34.7368
Os12g0299650	Si027325m.g	14.759	20.2479
Os12g0299650	Si032043m.g	24.6988	28.2759
Os12g0299650	Si032192m.g	14.759	29.5181
Os12g0299650	Si032340m.g	30.7229	35.5401
Os12g0299650	Si032552m.g	29.8193	35.1064
Os12g0299650	Si032643m.g	20.7831	22.7723
Os12g0299650	Si038532m.g	30.7229	36.1702
Os12g0299650	Si039452m.g	23.494	29.8851
Os12g0403800	Si010775m.g	90.1408	90.1408
Os12g0405100	Si026440m.g	70.9251	79.1155
Os12g0405200	Si022008m.g	72.4796	58.4615
Os12g0405700	Si025614m.g	93.75	95.7447
Os12g0406100	Si035531m.g	88.8412	88.651
Os12g0406200	Si030842m.g	92.3077	91.6031
Os12g0407000	Si007275m.g	45.8763	41.9811
Os12g0407000	Si023118m.g	44.3299	36.4407
Os12g0407500	Si029178m.g	84.6505	85.8243
Os12g0407750	Si039827m.g	0	0
Os12g0407900	Si029770m.g	74.2919	73.8095
Os12g0408000	Si012765m.g	56.5341	59.8496
Os12g0409000	Si021684m.g	87.194	85.267
Os12g0409700	Si021659m.g	75.0588	58
Os12g0411700	Si021659m.g	64.7966	84
Os12g0414500	Si021512m.g	63.0894	63.711
Os12g0414900	Si039663m.g	50.8032	57.2398
Os12g0415800	Si023606m.g	80.8824	80.8824
Os12g0416500	Si011197m.g	71.5686	44.2424
Os12g0416500	Si026992m.g	70.5882	52.9412
Os12g0416800	Si023512m.g	63.1944	57.9618
Os12g0417300	Si023453m.g	37.766	41.7647
Os12g0417300	Si023459m.g	35.6383	39.645
Os12g0420000	Si010403m.g	48.8372	11.4441
Os12g0420100	Si024527m.g	73.374	74.7412
Os12g0420200	Si022373m.g	91.2234	91.2234
Os12g0420300	Si023333m.g	70.4545	32.2917
Os12g0420400	Si023254m.g	93.2692	93.2692
Os12g0421000	Si036106m.g	72.8033	45.0777
Os12g0423142	Si020747m.g	69.7248	64.4068
Os12g0424180	Si020755m.g	57.9268	38.3064
Os12g0424700	Si022632m.g	70.6422	70
Os12g0427000	Si012452m.g	32.8638	39.4366
Os12g0427000	Si019693m.g	37.0892	39.899
Os12g0427100	Si024968m.g	36.3889	38.8724
Os12g0427450	Si024968m.g	41.2533	46.8843
Os12g0427600	Si021328m.g	68.3748	64.0604
Os12g0427600	Si021335m.g	66.4715	62.6207
Os12g0427600	Si021339m.g	66.9107	63.2964
Os12g0428000	Si018637m.g	60.7143	60.2837
Os12g0428200	Si007270m.g	71.1538	86.4486
Os12g0428200	Si023205m.g	69.6154	83.4101
Os12g0428600	Si020939m.g	91.7182	20.3511
Os12g0429200	Si021080m.g	83.1338	75.5687
Os12g0429900	Si024815m.g	44.375	46.1039
Os12g0430000	Si024087m.g	70.5936	70.2727
Os12g0430900	Si024451m.g	49.5798	69.4118
Os12g0431100	Si021728m.g	74.0343	65.0943
Os12g0431100	Si021840m.g	71.03	66.3327
Os12g0431300	Si024260m.g	58.6873	60.4775
Os12g0431700	Si009796m.g	62.3188	24.2481
Os12g0431700	Si011780m.g	59.9034	25.6198
Os12g0431700	Si021651m.g	58.4541	21.8018
Os12g0431700	Si021711m.g	58.9372	22.8037
Os12g0432000	Si024968m.g	35.25	41.8398
Os12g0432600	Si025148m.g	62.7027	61.0526
Os12g0433500	Si005697m.g	83.6553	83.4074
Os12g0433700	Si031666m.g	74.7126	73.0337
Os12g0434400	Si016879m.g	71.8808	72.9679
Os12g0438000	Si031480m.g	98.5185	98.5185
Os12g0438100	Si032680m.g	48.1481	45.2174
Os12g0438300	Si022379m.g	39.8438	54.5455
Os12g0438300	Si025336m.g	57.8125	57.3643
Os12g0438400	Si023420m.g	48.2587	55.4286
Os12g0438600	Si021178m.g	80.9211	14.0411
Os12g0438900	Si024249m.g	58.5714	53.5948
Os12g0441300	Si022455m.g	64.3454	64.3454
Os12g0441300	Si026569m.g	58.7744	59.7734
Os12g0441600	Si022455m.g	61.6438	62.6741
Os12g0441600	Si026569m.g	59.4521	61.4731
Os12g0442800	Si022247m.g	84.25	84.6734
Os12g0442900	Si024633m.g	44.382	60.7692
Os12g0443000	Si024161m.g	76.3705	76.3705
Os12g0443500	Si013662m.g	96.0417	96.0417
Os12g0443500	Si035448m.g	95.4167	95.4167
Os12g0443600	Si013662m.g	95.4167	95.4167
Os12g0443600	Si035448m.g	95.625	95.625
Os12g0443700	Si015090m.g	75.6863	76.8924
Os12g0443700	Si021775m.g	89.4118	88.3721
Os12g0443800	Si021384m.g	60.2094	33.5766
Os12g0444800	Si022455m.g	60	45.961
Os12g0444800	Si026569m.g	56	43.6261
Os12g0445300	Si022455m.g	61.4925	57.3816
Os12g0445300	Si026569m.g	57.9104	54.9575
Os12g0446500	Si021086m.g	68.5688	73.4469
Os12g0446700	Si007270m.g	80.9524	71.4953
Os12g0446700	Si023205m.g	80.4233	70.0461
Os12g0451300	Si002686m.g	32.8638	28.2258
Os12g0453500	Si002686m.g	31.2796	26.6129
Os12g0456100	Si003975m.g	49.3163	65.1023
Os12g0456200	Si023004m.g	76.1538	76.1538
Os12g0456400	Si021169m.g	38.0952	12.6554
Os12g0456700	Si013291m.g	59.4298	35.2865
Os12g0456700	Si025849m.g	58.5526	24.3391
Os12g0460100	Si022964m.g	35.9307	31.0861
Os12g0460400	Si022964m.g	40.6926	35.206
Os12g0460800	Si017873m.g	87.766	53.0547
Os12g0464400	Si022528m.g	84.2407	84.4828
Os12g0465000	Si024126m.g	55.9055	57.7236
Os12g0465100	Si024126m.g	53.9683	55.2846
Os12g0465700	Si023571m.g	30.5489	88.8889
Os12g0467300	Si021134m.g	47.3073	48.2239
Os12g0467300	Si024989m.g	29.3559	53.3589
Os12g0467450	Si015559m.g	22.7941	40.7895
Os12g0467700	Si028026m.g	47.2549	46.6151
Os12g0468000	Si028026m.g	47.2549	46.6151
Os12g0468500	Si024468m.g	81.3513	80.1598
Os12g0468600	Si021935m.g	85.7749	85.0526
Os12g0470700	Si028026m.g	46.5116	42.5532
Os12g0471100	Si028026m.g	45.6439	46.6151
Os12g0472300	Si028026m.g	39.7849	21.47
Os12g0472500	Si023663m.g	40.2655	75.8333
Os12g0472800	Si025298m.g	49.4709	56.4955
Os12g0476200	Si022792m.g	74.3243	73.3333
Os12g0476200	Si022957m.g	66.8919	73.6059
Os12g0477400	Si022924m.g	77.3077	72.5632
Os12g0477700	Si024283m.g	57.4099	32.1135
Os12g0478200	Si022840m.g	79.4521	39.4558
Os12g0478400	Si027936m.g	32.9577	32.1429
Os12g0479400	Si021216m.g	72.176	72.176
Os12g0479900	Si021885m.g	85.8824	89.7541
Os12g0480000	Si017439m.g	80.2395	67.6768
Os12g0480100	Si038118m.g	59.292	59.8214
Os12g0480200	Si021263m.g	91.8605	49.8108
Os12g0481000	Si022058m.g	73.7991	76.298
Os12g0481100	Si021267m.g	80.9227	82.1519
Os12g0481200	Si023754m.g	88.0435	80.198
Os12g0481400	Si009175m.g	43.5505	44.771
Os12g0481400	Si009178m.g	43.617	45.8421
Os12g0481400	Si009184m.g	46.0771	49.359
Os12g0481400	Si009185m.g	44.8803	48.1799
Os12g0481400	Si012152m.g	47.2739	46.8997
Os12g0481700	Si009175m.g	42.9134	44.7027
Os12g0481700	Si009178m.g	42.979	45.7722
Os12g0481700	Si009184m.g	45.9318	49.8576
Os12g0481700	Si009185m.g	44.5538	48.4654
Os12g0481700	Si012152m.g	46.7192	46.9657
Os12g0482100	Si009175m.g	42.9134	44.7027
Os12g0482100	Si009178m.g	42.979	45.7722
Os12g0482100	Si009184m.g	45.9318	49.8576
Os12g0482100	Si009185m.g	44.5538	48.4654
Os12g0482100	Si012152m.g	46.7192	46.9657
Os12g0482500	Si022159m.g	52.3585	53.11
Os12g0482600	Si023260m.g	47.191	40.7767
Os12g0482700	Si023037m.g	66.1392	82.6087
Os12g0483450	Si026231m.g	50.9804	25.0965
Os12g0483450	Si028105m.g	47.0588	23.1214
Os12g0483450	Si029256m.g	50.1961	21.0526
Os12g0483450	Si029566m.g	51.3725	25.9406
Os12g0483450	Si032316m.g	49.8039	25.502
Os12g0484375	Si015488m.g	45.2555	57.9439
Os12g0484375	Si019702m.g	59.1241	60.223
Os12g0484375	Si019961m.g	52.9197	35.7143
Os12g0484375	Si025062m.g	36.4963	31.5457
Os12g0484375	Si028227m.g	53.6496	59.2742
Os12g0484600	Si025323m.g	76.7947	76.9231
Os12g0484700	Si023723m.g	95.4128	98.1132
Os12g0485000	Si001295m.g	82.6464	80.7203
Os12g0485150	Si022638m.g	29.4118	27.3556
Os12g0485400	Si021535m.g	67.2192	60.9349
Os12g0485600	Si021791m.g	85.4331	84.7656
Os12g0486600	Si025125m.g	61.738	76.0383
Os12g0486900	Si027634m.g	32.4561	51.2111
Os12g0488800	Si022495m.g	74.7748	23.5127
Os12g0489100	Si021031m.g	94.9183	46.6132
Os12g0489300	Si025294m.g	86.3905	76.0417
Os12g0490000	Si022644m.g	62.9518	63.9144
Os12g0490100	Si024948m.g	72.0621	59.0909
Os12g0490566	Si008431m.g	43.1579	46.0674
Os12g0492900	Si024507m.g	25.5319	34.5048
Os12g0492900	Si025362m.g	28.6052	38.7821
Os12g0493900	Si021898m.g	71.1538	76.2887
Os12g0495600	Si012715m.g	13.369	33.5121
Os12g0496700	Si033117m.g	22.4206	36.8078
Os12g0496700	Si040155m.g	42.8571	43.9919
Os12g0496900	Si023367m.g	69.7297	69.3548
Os12g0497300	Si025052m.g	81.2317	93.266
Os12g0497400	Si022406m.g	90.7895	93.4959
Os12g0498300	Si021897m.g	86.2705	86.8041
Os12g0498400	Si023142m.g	80.5085	82.6087
Os12g0498500	Si024541m.g	65.1064	68.3036
Os12g0498650	Si013152m.g	70.2179	52.1583
Os12g0498650	Si013207m.g	71.6707	62.1849
Os12g0498650	Si015377m.g	52.0581	42.4482
Os12g0498700	Si021856m.g	77.9835	76.5657
Os12g0498800	Si022562m.g	71.5152	68.6047
Os12g0498900	Si024890m.g	68.8372	72.549
Os12g0500500	Si024226m.g	59.0455	59.0455
Os12g0500700	Si022775m.g	87.9085	88.4868
Os12g0501400	Si025345m.g	70.2222	67.234
Os12g0501700	Si025315m.g	42.4893	67.3469
Os12g0502000	Si023758m.g	92.0792	92.0792
Os12g0502100	Si022909m.g	81.5029	50.5376
Os12g0502300	Si006314m.g	78.3673	78.6885
Os12g0502400	Si023099m.g	52.5424	64.3154
Os12g0502500	Si022685m.g	86.6873	87.5
Os12g0502700	Si021519m.g	77.5947	77.5947
Os12g0502800	Si022204m.g	86.5604	93.3661
Os12g0502800	Si022210m.g	71.0706	76.8473
Os12g0503000	Si022177m.g	77.2727	77.8313
Os12g0503200	Si021171m.g	37.0844	16.4027
Os12g0503300	Si023388m.g	33.09	74.7253
Os12g0504050	Si039577m.g	75.7576	83.3333
Os12g0505800	Si013243m.g	77.7251	19.0035
Os12g0505950	Si035323m.g	71.25	11.4
Os12g0506400	Si023543m.g	89.2617	89.2617
Os12g0506500	Si022122m.g	30.5857	33.0211
Os12g0506700	Si032493m.g	39.413	25.2688
Os12g0506800	Si011037m.g	52.7273	26.8519
Os12g0507000	Si013891m.g	82.7068	83.9695
Os12g0507200	Si024647m.g	75.625	89.6296
Os12g0507300	Si021859m.g	76.1905	61.5385
Os12g0507600	Si022790m.g	86.4407	16.9435
Os12g0507700	Si024848m.g	72.7273	72
Os12g0508200	Si023505m.g	70.9677	69.6203
Os12g0508266	Si023391m.g	73.262	75.2747
Os12g0508300	Si027047m.g	98.2143	50
Os12g0509100	Si031868m.g	49.7268	46.6667
Os12g0509200	Si028925m.g	46.9799	25
Os12g0510900	Si023315m.g	93.0693	48.2051
Os12g0511000	Si025746m.g	14.2857	48.7179
Os12g0511200	Si022101m.g	62.4402	60.4167
Os12g0511300	Si022561m.g	88.3382	88.0814
Os12g0511750	Si015385m.g	24.3056	23.8095
Os12g0511750	Si024957m.g	22.9167	22.2973
Os12g0512000	Si022028m.g	75.4464	75.4464
Os12g0512100	Si021837m.g	77.193	79.2
Os12g0512700	Si039441m.g	74.7712	40.625
Os12g0512800	Si016903m.g	84.4828	84.3212
Os12g0514000	Si021894m.g	75.9754	76.2887
Os12g0514000	Si021896m.g	84.8049	85.1546
Os12g0514100	Si023915m.g	98.5294	98.5294
Os12g0514400	Si021545m.g	76.7367	79.698
Os12g0514500	Si021237m.g	85.82	85.1897
Os12g0514600	Si023601m.g	95.2	86.8613
Os12g0514900	Si023135m.g	72.766	74.026
Os12g0515400	Si024403m.g	78.8321	84.0467
Os12g0515500	Si021540m.g	82.5525	85.4515
Os12g0515600	Si021494m.g	74.6073	46.4169
Os12g0515800	Si023761m.g	51.2821	40
Os12g0516000	Si023761m.g	54.5455	42
Os12g0516200	Si023761m.g	55.8442	43
Os12g0516700	Si025188m.g	74.2857	55.3191
Os12g0516900	Si019473m.g	13.3333	53.6082
Os12g0517000	Si019473m.g	11.6183	57.732
Os12g0517100	Si008248m.g	34.3313	54.4304
Os12g0517200	Si038140m.g	75.8929	77.9817
Os12g0522516	Si018822m.g	58.5106	56.701
Os12g0524750	Si020748m.g	97.973	97.973
Os12g0526600	Si019473m.g	24.6305	51.5464
Os12g0527500	Si025115m.g	25.0853	32.9596
Os12g0527800	Si021380m.g	77.7616	77.6488
Os12g0527900	Si025358m.g	84.6303	85.2941
Os12g0528000	Si022017m.g	46.9484	44.2478
Os12g0528100	Si021222m.g	74.3309	73.1737
Os12g0528300	Si021460m.g	85.7988	22.943
Os12g0528400	Si021928m.g	80.9524	25
Os12g0529200	Si021827m.g	36.4211	34.3936
Os12g0529300	Si024187m.g	86.747	36.7347
Os12g0529300	Si024732m.g	79.5181	34.1969
Os12g0529400	Si024187m.g	81.5534	85.7143
Os12g0529400	Si024732m.g	77.1845	82.3834
Os12g0529900	Si024762m.g	68.7732	36.2035
Os12g0530000	Si023608m.g	90.5797	91.9118
Os12g0533400	Si022047m.g	85.4396	69.7309
Os12g0533500	Si021330m.g	70.297	68.2692
Os12g0533600	Si023021m.g	75.2137	69.0196
Os12g0533600	Si032381m.g	22.6496	60.9195
Os12g0533700	Si021996m.g	83.9286	81.9172
Os12g0533800	Si022797m.g	76.1905	58.6667
Os12g0534000	Si021701m.g	87.8378	24.1187
Os12g0534100	Si023415m.g	62.7907	61.0169
Os12g0534200	Si023181m.g	80.5556	52.2523
Os12g0534700	Si005086m.g	25.6798	34.2742
Os12g0534700	Si005149m.g	36.2538	36.8098
Os12g0535300	Si005086m.g	26.0355	35.4839
Os12g0535300	Si005149m.g	37.2781	38.6503
Os12g0535400	Si035109m.g	70.1863	21.2406
Os12g0535900	Si021431m.g	79.2988	73.0769
Os12g0536000	Si021845m.g	58.8785	12.6761
Os12g0538100	Si022900m.g	77.665	54.6429
Os12g0538300	Si021515m.g	85.5738	85.8553
Os12g0538500	Si022529m.g	83.5616	70.1149
Os12g0538600	Si023734m.g	85.4369	83.8095
Os12g0538600	Si023739m.g	87.3786	86.5385
Os12g0538600	Si023740m.g	89.3204	88.4615
Os12g0538700	Si023738m.g	83.6538	83.6538
Os12g0538700	Si023743m.g	83.6538	83.6538
Os12g0538800	Si021369m.g	77.2206	77.554
Os12g0538900	Si021152m.g	86.8676	89.2699
Os12g0539751	Si015385m.g	1.91781	4.7619
Os12g0539751	Si024957m.g	1.64384	4.05405
Os12g0540000	Si032022m.g	42.9936	54.4355
Os12g0540100	Si010926m.g	45.4198	47.9839
Os12g0540700	Si023355m.g	67.2131	65.4255
Os12g0540800	Si021737m.g	72.4858	72.3485
Os12g0540900	Si022203m.g	88.7255	88.9435
Os12g0541000	Si022795m.g	79.2763	80.3333
Os12g0541300	Si021158m.g	79.3179	80.4688
Os12g0541400	Si023325m.g	66.1616	67.5258
Os12g0541500	Si021092m.g	69.1897	78.6437
Os12g0541700	Si024609m.g	60.6299	34.2222
Os12g0542000	Si024609m.g	34.8485	20.4444
Os12g0542200	Si025082m.g	65.201	67.141
Os12g0543600	Si030009m.g	75.2381	77.2616
Os12g0545400	Si014929m.g	34.1837	40.2402
Os12g0546800	Si032101m.g	63.1034	72.619
Os12g0547500	Si021262m.g	61.3208	73.7705
Os12g0547600	Si021377m.g	61.1667	53.1884
Os12g0548100	Si024817m.g	78.5714	78.6936
Os12g0548200	Si021150m.g	80.6487	82.1586
Os12g0548300	Si018297m.g	75	74.6606
Os12g0548300	Si023182m.g	76.8182	76.4706
Os12g0548401	Si024175m.g	57.1429	62.8571
Os12g0548501	Si024175m.g	38.7097	51.4286
Os12g0548700	Si024175m.g	67.6471	65.7143
Os12g0552200	Si022595m.g	49.217	65.2819
Os12g0552200	Si025241m.g	48.0984	54.5685
Os12g0552300	Si034130m.g	79.9782	79.8913
Os12g0552400	Si024347m.g	69.375	74
Os12g0552500	Si023394m.g	65.0888	60.7735
Os12g0552500	Si033663m.g	71.5976	72.0238
Os12g0552700	Si021404m.g	86.059	48.2707
Os12g0552800	Si022007m.g	29.845	33.8462
Os12g0554000	Si025188m.g	29.0816	60.6383
Os12g0554400	Si005708m.g	90.2008	90.5645
Os12g0554500	Si021524m.g	73.6066	74.3377
Os12g0555000	Si023502m.g	51.875	51.5528
Os12g0555100	Si023502m.g	46.2025	45.3416
Os12g0555200	Si023502m.g	44.9367	44.0994
Os12g0555300	Si023502m.g	48.8889	40.9938
Os12g0555500	Si023502m.g	49.3671	48.4472
Os12g0555600	Si021011m.g	85.4321	85.2917
Os12g0556100	Si023628m.g	36.2385	60.7692
Os12g0556200	Si021596m.g	59.7222	59.6187
Os12g0556300	Si024801m.g	38.526	45.6349
Os12g0556400	Si003580m.g	82.9268	83.9506
Os12g0556600	Si021583m.g	87.2881	88.6403
Os12g0556900	Si024469m.g	41.7391	46.9055
Os12g0557400	Si024793m.g	85.9813	73.8956
Os12g0557800	Si019461m.g	66.5689	71.8354
Os12g0557900	Si030096m.g	40.2655	23.038
Os12g0558366	Si030096m.g	36.5439	32.6582
Os12g0559200	Si005855m.g	68.0043	74.9104
Os12g0560300	Si023327m.g	95.8549	95.8549
Os12g0560400	Si023680m.g	94.2308	85.9649
Os12g0560500	Si024863m.g	73.6232	82.4675
Os12g0560600	Si023348m.g	73.822	74.6032
Os12g0560700	Si021342m.g	95.0345	95.6944
Os12g0561000	Si024179m.g	92.0635	53.211
Os12g0561200	Si021808m.g	52.6316	47.3373
Os12g0561500	Si023168m.g	52.8139	54.4643
Os12g0561900	Si026285m.g	64.1237	64.1237
Os12g0561900	Si026288m.g	63.7113	63.7113
Os12g0561900	Si026297m.g	63.5052	63.9004
Os12g0561900	Si027901m.g	64.7423	65.5532
Os12g0562100	Si021572m.g	83.4179	83.9864
Os12g0562166	Si015488m.g	45.4545	44.3925
Os12g0562166	Si019702m.g	63.6364	49.4424
Os12g0562166	Si019961m.g	55.9809	28.8177
Os12g0562166	Si025062m.g	34.9282	23.0284
Os12g0562166	Si028227m.g	61.244	51.6129
Os12g0562300	Si021190m.g	89.5425	31.6032
Os12g0562400	Si009999m.g	70	86.5828
Os12g0562400	Si026152m.g	83.3898	83.5314
Os12g0562500	Si021297m.g	83.5886	50.5291
Os12g0562900	Si023343m.g	89.7959	92.1466
Os12g0563000	Si021624m.g	64.4068	67.3759
Os12g0563200	Si022771m.g	73.1861	76.0656
Os12g0563400	Si025346m.g	78.08	79.0924
Os12g0563500	Si022219m.g	72.7273	89.1089
Os12g0563600	Si023092m.g	74.8768	63.0705
Os12g0563700	Si024215m.g	70.7729	68.9412
Os12g0564400	Si023012m.g	81.9277	79.0698
Os12g0564400	Si040185m.g	57.8313	76.1905
Os12g0564600	Si021017m.g	81.5358	78.3582
Os12g0564800	Si025340m.g	61.3566	69.1773
Os12g0565000	Si026287m.g	36.1011	20.6186
Os12g0565000	Si026364m.g	36.4621	22.5951
Os12g0565000	Si026610m.g	10.4693	8.68263
Os12g0565000	Si026611m.g	10.4693	8.70871
Os12g0565000	Si027494m.g	10.1083	8.43373
Os12g0565000	Si027635m.g	36.4621	22.5951
Os12g0565000	Si027925m.g	36.1011	22.1239
Os12g0565100	Si021130m.g	71.5714	53.6403
Os12g0565200	Si021130m.g	65.8273	19.5931
Os12g0565300	Si021347m.g	86.7769	87.9888
Os12g0566000	Si021351m.g	94.3741	94.6403
Os12g0566100	Si023804m.g	81	91.0112
Os12g0566200	Si020968m.g	58.4615	10.0066
Os12g0566300	Si022146m.g	96.2175	96.4455
Os12g0566400	Si023730m.g	91.5094	91.5094
Os12g0566500	Si020955m.g	71.9298	19.6879
Os12g0566700	Si022289m.g	51.9901	53.5897
Os12g0566700	Si022451m.g	48.7562	54.4444
Os12g0566800	Si022098m.g	70.9524	34.3318
Os12g0566800	Si022102m.g	69.5238	33.7963
Os12g0567000	Si022098m.g	55.4913	22.1198
Os12g0567000	Si022102m.g	53.1792	21.2963
Os12g0567300	Si023104m.g	83.0579	83.75
Os12g0567500	Si004727m.g	58.9322	63.4956
Os12g0567500	Si024280m.g	58.4189	69.5599
Os12g0567500	Si024551m.g	52.8747	60.7311
Os12g0567500	Si024630m.g	56.3655	64.7406
Os12g0567700	Si023001m.g	97.318	97.318
Os12g0567700	Si030847m.g	97.318	97.318
Os12g0567800	Si023848m.g	78.2051	77.2152
Os12g0567800	Si023860m.g	75.641	76.6234
Os12g0568200	Si023848m.g	82.2785	82.2785
Os12g0568200	Si023860m.g	74.6835	76.6234
Os12g0568500	Si023848m.g	79.7468	79.7468
Os12g0568500	Si023860m.g	74.6835	76.6234
Os12g0568800	Si024149m.g	94.8791	76.4908
Os12g0568900	Si023160m.g	62.1739	63.2743
Os12g0569200	Si025003m.g	45.7317	44.1176
Os12g0569300	Si023098m.g	71.2446	68.8797
Os12g0569500	Si023098m.g	53.6481	51.8672
Os12g0569900	Si022683m.g	72.4138	78.75
Os12g0570000	Si021390m.g	88.9749	67.7467
Os12g0570500	Si021058m.g	67.0163	54.7619
Os12g0570700	Si023848m.g	75.641	74.6835
Os12g0570700	Si023860m.g	73.0769	74.026
Os12g0571000	Si023848m.g	76.3158	73.4177
Os12g0571000	Si023860m.g	73.6842	72.7273
Os12g0571100	Si023848m.g	83.3333	82.2785
Os12g0571100	Si023860m.g	75.641	76.6234
Os12g0571200	Si023650m.g	97.8495	73.9837
Os12g0571200	Si038227m.g	98.9247	98.9247
Os12g0571300	Si023076m.g	76.9841	78.8618
Os12g0571900	Si000539m.g	74.829	79.6215
Os12g0572400	Si023008m.g	89.3536	90.7336
Os12g0572500	Si010344m.g	21.7507	21.5223
Os12g0572700	Si025042m.g	73.0038	66.436
Os12g0572800	Si021052m.g	69.7414	75.7491
Os12g0573000	Si023071m.g	72.2449	71.6599
Os12g0573200	Si024520m.g	51.897	75.9921
Os12g0573600	Si023866m.g	80.6452	65.7895
Os12g0573600	Si024471m.g	50	86.1111
Os12g0573900	Si022426m.g	35.3211	21.0383
Os12g0573900	Si022980m.g	19.2661	15.9091
Os12g0573900	Si024378m.g	38.0734	22.5543
Os12g0573900	Si024517m.g	42.6605	21.2815
Os12g0574000	Si025256m.g	73.4007	74.6575
Os12g0574800	Si022458m.g	72.9508	74.3733
Os12g0574900	Si021499m.g	61.435	22.3127
Os12g0575000	Si023324m.g	64.7368	63.4021
Os12g0576300	Si021464m.g	67.0886	67.4086
Os12g0576600	Si021500m.g	88.8525	88.4176
