Gene stable ID	Nicotiana attenuata str. UT gene stable ID	%id. target Nicotiana attenuata str. UT gene identical to query gene	%id. query gene identical to target Nicotiana attenuata str. UT gene
Os09g0315700	A4A49_00605	85.9487	86.7495
Os09g0315700	A4A49_32190	85.0256	85.9958
Os09g0315700	A4A49_32915	84.7179	85.6846
Os09g0315800	A4A49_31697	58.4222	60.2198
Os09g0319800	A4A49_18119	42.1053	15.8809
Os09g0319800	A4A49_30040	47.3684	17.6255
Os09g0320400	A4A49_20322	61.8557	11.4286
Os09g0321900	A4A49_29679	34.4262	34.4262
Os09g0321900	A4A49_38202	66.1202	66.1202
Os09g0321900	A4A49_48253	25.1366	43.8095
Os09g0322000	A4A49_37261	65.283	67.4464
Os09g0322000	A4A49_40797	68.1132	70.5078
Os09g0322900	A4A49_38296	32	14.4404
Os09g0323100	A4A49_24970	47.343	46.4455
Os09g0323500	A4A49_20113	50	59.375
Os09g0323500	A4A49_28050	49.6241	49.2537
Os09g0323500	A4A49_64324	57.8947	57.037
Os09g0324000	A4A49_14782	34.8101	41.0448
Os09g0324000	A4A49_27830	35.443	40.5797
Os09g0324000	A4A49_30661	36.7089	39.726
Os09g0324000	A4A49_44658	27.8481	47.3118
Os09g0325140	A4A49_16212	19.2623	21.8605
Os09g0325700	A4A49_19184	50.2793	44.0098
Os09g0325700	A4A49_37553	50.2793	42.4528
Os09g0326800	A4A49_04611	73.064	72.4944
Os09g0326800	A4A49_60076	73.6251	72.8889
Os09g0326850	A4A49_12165	65.5172	74.026
Os09g0326900	A4A49_15441	66	67.0429
Os09g0326900	A4A49_22592	66	66.2946
Os09g0326900	A4A49_32099	66.4444	64.3011
Os09g0327000	A4A49_09705	37.6866	42.9787
Os09g0327000	A4A49_34590	37.6866	21.8143
Os09g0327100	A4A49_28529	85.1852	85.1852
Os09g0327300	A4A49_37555	53.924	59.4972
Os09g0327550	A4A49_28889	50.3049	48.9614
Os09g0327550	A4A49_65034	20.7317	70.1031
Os09g0328900	A4A49_00769	39.9254	18.9046
Os09g0328900	A4A49_09670	2.98507	5.51724
Os09g0328900	A4A49_17187	39.9254	18.8713
Os09g0328900	A4A49_21424	30.597	32.4111
Os09g0328900	A4A49_25988	22.7612	35.4651
Os09g0329000	A4A49_10768	33.4783	47.1429
Os09g0329000	A4A49_10770	41.1594	45.2229
Os09g0329000	A4A49_29052	41.5942	45.0549
Os09g0329200	A4A49_29112	36.9261	39.8707
Os09g0330000	A4A49_29112	38.5542	41.3793
Os09g0332300	A4A49_23886	60.8959	34.6419
Os09g0332300	A4A49_38659	58.7167	34.0112
Os09g0332300	A4A49_62654	58.5956	37.0031
Os09g0333000	A4A49_23886	62.4384	34.9174
Os09g0333000	A4A49_38659	61.5764	35.0631
Os09g0333000	A4A49_62654	61.6995	38.3028
Os09g0333500	A4A49_23886	71.2166	16.5289
Os09g0333500	A4A49_38659	71.2166	16.8303
Os09g0333500	A4A49_62654	70.9199	18.2722
Os09g0334500	A4A49_08325	24.0997	29.5918
Os09g0334500	A4A49_31384	29.0859	29.0859
Os09g0334500	A4A49_35285	23.8227	23.1183
Os09g0334600	A4A49_26500	63.6364	47.4576
Os09g0334800	A4A49_26416	39.2808	26.5669
Os09g0334800	A4A49_35896	36.5145	40.3053
Os09g0334800	A4A49_40201	30.8437	43.0502
Os09g0334800	A4A49_59967	39.2808	26.5669
Os09g0338400	A4A49_03617	74.2358	74.5614
Os09g0338500	A4A49_30159	60.3004	62.8635
Os09g0339000	A4A49_26416	36.4341	17.5865
Os09g0339000	A4A49_35896	31.9767	25.1908
Os09g0339000	A4A49_40201	33.9147	33.7838
Os09g0339000	A4A49_59967	36.4341	17.5865
Os09g0339300	A4A49_28627	22.9021	21.5107
Os09g0339300	A4A49_28628	26.7483	21.8571
Os09g0341100	A4A49_26416	33.9192	18.0543
Os09g0341100	A4A49_35896	32.1617	27.9389
Os09g0341100	A4A49_40201	30.58	33.5907
Os09g0341100	A4A49_59967	33.9192	18.0543
Os09g0344500	A4A49_18253	41.2088	32.538
Os09g0344500	A4A49_21123	37.6374	37.9501
Os09g0344500	A4A49_32756	37.3626	38.7464
Os09g0344500	A4A49_37802	41.4835	41.5978
Os09g0344500	A4A49_41648	38.7363	39.9433
Os09g0344500	A4A49_60131	38.1868	39.6011
Os09g0344800	A4A49_38690	66.5281	66.9456
Os09g0344900	A4A49_41691	22.467	17.4061
Os09g0345000	A4A49_17018	73.2759	76.5766
Os09g0345000	A4A49_63135	73.2759	74.5614
Os09g0345700	A4A49_33106	56.3077	58.8424
Os09g0346400	A4A49_11430	35.7257	39.7869
Os09g0346400	A4A49_21877	36.5231	34.2302
Os09g0346400	A4A49_41887	33.8118	39.7004
Os09g0346500	A4A49_39876	89.0566	88.3895
Os09g0346500	A4A49_60962	87.9245	87.2659
Os09g0346500	A4A49_61087	87.5472	79.7251
Os09g0346500	A4A49_64377	88.3019	87.6404
Os09g0346600	A4A49_36996	54.2005	52.7704
Os09g0346700	A4A49_00138	54.3147	54.2047
Os09g0346900	A4A49_29077	35.316	31.0458
Os09g0346900	A4A49_33767	41.2639	43.7008
Os09g0346900	A4A49_35191	37.5465	39.4531
Os09g0347500	A4A49_59984	92	67.7895
Os09g0347700	A4A49_59984	92.8421	92.8421
Os09g0347800	A4A49_33223	46.3519	46.4516
Os09g0347900	A4A49_18130	58.871	28.9683
Os09g0348600	A4A49_26598	18.4127	32.5843
Os09g0349700	A4A49_26598	33.7662	21.9101
Os09g0351800	A4A49_26598	36.5385	21.3483
Os09g0352400	A4A49_20228	52.8261	51.0504
Os09g0353200	A4A49_26598	21.0884	34.8315
Os09g0353400	A4A49_37773	22.6316	38.7387
Os09g0354300	A4A49_37773	19.5876	34.2342
Os09g0356200	A4A49_26598	36.2903	12.6404
Os09g0358100	A4A49_26598	35.2657	20.5056
Os09g0359800	A4A49_01579	73.1266	70.75
Os09g0359800	A4A49_08872	72.6098	75.5376
Os09g0359900	A4A49_36521	54.1667	55.4098
Os09g0360500	A4A49_33594	42.5311	56.0109
Os09g0361100	A4A49_18301	82.0312	66.1765
Os09g0361100	A4A49_36876	63.8021	53.6105
Os09g0361100	A4A49_37571	84.1146	67.5732
Os09g0361100	A4A49_61049	83.3333	66.39
Os09g0361200	A4A49_37570	66.5505	69.4545
Os09g0361200	A4A49_38582	85.0174	85.3147
Os09g0361700	A4A49_02304	24.8062	34.4086
Os09g0362900	A4A49_34046	37.3507	31.7051
Os09g0363100	A4A49_04065	39.8099	32.3328
Os09g0363500	A4A49_00611	25.486	28.9216
Os09g0363600	A4A49_20414	15.7706	45.8333
Os09g0363700	A4A49_27283	46.9231	31.4433
Os09g0364100	A4A49_28387	21.4545	20.8481
Os09g0364800	A4A49_09654	50.8929	37.5
Os09g0364800	A4A49_09800	49.1071	35.9477
Os09g0364900	A4A49_60666	65.7658	62.931
Os09g0367700	A4A49_53237	28.3262	43.1373
Os09g0367900	A4A49_16240	31.8182	34.1463
Os09g0369400	A4A49_16046	61.0667	59.6354
Os09g0370200	A4A49_10369	46.1268	49.0637
Os09g0370500	A4A49_04111	17.0642	19.8294
Os09g0370500	A4A49_23218	13.7615	24.6711
Os09g0371000	A4A49_18377	59.6154	59.8456
Os09g0371100	A4A49_18377	57.5526	58.1081
Os09g0371200	A4A49_18377	55.8394	59.0734
Os09g0371300	A4A49_18377	35.5634	38.9961
Os09g0371400	A4A49_18377	24.0166	22.3938
Os09g0371700	A4A49_25563	37.0892	11.2696
Os09g0372800	A4A49_21864	71.5134	70.2624
Os09g0372800	A4A49_38901	75.9644	74.8538
Os09g0373000	A4A49_11331	81.3084	82.8571
Os09g0373800	A4A49_37867	20.5036	32.2034
Os09g0375000	A4A49_39507	82.881	76.6409
Os09g0375100	A4A49_52853	32.9545	26.3636
Os09g0375400	A4A49_31012	41.9492	54.0984
Os09g0375400	A4A49_43570	41.9492	54.0984
Os09g0375600	A4A49_41131	63.9423	36.9444
Os09g0375900	A4A49_32274	50.495	63.75
Os09g0376300	A4A49_31851	34.5238	34.9398
Os09g0376300	A4A49_39852	35.7143	33.8983
Os09g0376700	A4A49_03118	30.3571	36.0606
Os09g0376700	A4A49_20847	32.9082	33.3333
Os09g0376800	A4A49_03124	62.7907	37.8063
Os09g0376900	A4A49_04976	66.9327	69.6323
Os09g0378300	A4A49_06917	70.4753	71.3889
Os09g0378300	A4A49_10267	71.2066	72.1296
Os09g0378700	A4A49_23460	35.2528	36.6423
Os09g0379400	A4A49_29112	28.6853	15.5172
Os09g0379900	A4A49_07510	61.2717	58.7258
Os09g0379900	A4A49_21543	52.3121	51.7143
Os09g0380000	A4A49_08961	56.25	12.4309
Os09g0380050	A4A49_08961	69.6429	5.38674
Os09g0380200	A4A49_08962	50.1859	53.5714
Os09g0380300	A4A49_00376	34.4697	20.7763
Os09g0380300	A4A49_30518	39.7727	22.1053
Os09g0381100	A4A49_08808	75.0943	75.8095
Os09g0381100	A4A49_61689	75.8491	75.5639
Os09g0381100	A4A49_63207	75.8491	75.2809
Os09g0381400	A4A49_15556	36.7403	39.1176
Os09g0381400	A4A49_33693	33.4254	22.7872
Os09g0381400	A4A49_33694	33.4254	23.9604
Os09g0381600	A4A49_01254	32.6923	35.7895
Os09g0381600	A4A49_03243	30.2885	38.4146
Os09g0381600	A4A49_26934	37.0192	46.1078
Os09g0386200	A4A49_04212	32.3583	37.1849
Os09g0386200	A4A49_30086	33.2724	32.9114
Os09g0386400	A4A49_04055	68.4597	67.7966
Os09g0386500	A4A49_22920	70.3704	70.6977
Os09g0386500	A4A49_26843	54.6296	62.766
Os09g0386500	A4A49_33548	29.6296	38.3234
Os09g0386600	A4A49_39360	63.6364	36.3752
Os09g0388400	A4A49_00763	49.3298	31.1337
Os09g0392000	A4A49_43636	24.1758	83.0189
Os09g0392100	A4A49_08340	41.2238	42.0361
Os09g0393501	A4A49_00763	40.625	8.79865
Os09g0393801	A4A49_00763	48.9583	7.95262
Os09g0394100	A4A49_22695	54.0856	54.191
Os09g0394500	A4A49_26908	60.1463	60.4779
Os09g0394600	A4A49_27191	47.6309	53.6517
Os09g0394600	A4A49_30366	50.1247	44.9664
Os09g0394700	A4A49_27192	49.6222	49.4975
Os09g0394900	A4A49_23894	41.9048	46.1538
Os09g0394900	A4A49_31249	71.1111	70.8861
Os09g0394900	A4A49_63922	61.9048	67.0103
Os09g0395600	A4A49_34274	46.3303	30.5136
Os09g0396900	A4A49_25046	74.7967	76.6667
Os09g0397900	A4A49_37175	22.7191	66.4921
Os09g0397900	A4A49_37177	46.5116	50.1931
Os09g0399800	A4A49_08762	57.3816	57.3816
Os09g0399800	A4A49_38785	58.4958	58.3333
Os09g0399800	A4A49_64415	44.8468	54.5763
Os09g0400000	A4A49_08762	49.0826	59.61
Os09g0400000	A4A49_38785	47.4771	57.5
Os09g0400000	A4A49_64415	38.7615	57.2881
Os09g0400300	A4A49_08762	55.7471	54.039
Os09g0400300	A4A49_38785	54.8851	53.0556
Os09g0400300	A4A49_64415	47.9885	56.6102
Os09g0400400	A4A49_08762	57.7348	58.2173
Os09g0400400	A4A49_38785	58.5635	58.8889
Os09g0400400	A4A49_64415	45.0276	55.2542
Os09g0400500	A4A49_25714	41.358	41.4219
Os09g0400500	A4A49_28803	43.9815	42.4739
Os09g0400500	A4A49_32825	42.284	42.6128
Os09g0401000	A4A49_39488	51.6129	47.2131
Os09g0401200	A4A49_17158	52.5469	50.7772
Os09g0401300	A4A49_08281	22.1154	26.8222
Os09g0401300	A4A49_17159	22.1154	24.2105
Os09g0401300	A4A49_36100	21.3942	22.7041
Os09g0401600	A4A49_09426	50.4348	25.2723
Os09g0401900	A4A49_06416	30.5085	30.6122
Os09g0401900	A4A49_36397	29.4915	27.7955
Os09g0402100	A4A49_26115	33.8028	45
Os09g0402100	A4A49_36262	32.3944	42.3313
Os09g0402100	A4A49_37491	29.108	43.9716
Os09g0402300	A4A49_08166	68.5714	12.4567
Os09g0402300	A4A49_10774	66.6667	12.4703
Os09g0403000	A4A49_08164	33.3333	35.9649
Os09g0403000	A4A49_08165	31.7073	32.2314
Os09g0403000	A4A49_17536	28.8618	43.0303
Os09g0403000	A4A49_34914	31.7073	31.8367
Os09g0403000	A4A49_56523	23.1707	39.3103
Os09g0403000	A4A49_59311	22.7642	38.6207
Os09g0403000	A4A49_59819	23.1707	39.3103
Os09g0403000	A4A49_60713	22.7642	38.6207
Os09g0407200	A4A49_24424	60.4592	60.6138
Os09g0407200	A4A49_28502	58.4184	52.6437
Os09g0407600	A4A49_38891	49.6484	26.783
Os09g0407700	A4A49_20129	59.9206	60.1594
Os09g0407800	A4A49_20127	40.1961	38.4977
Os09g0407900	A4A49_02431	56.6787	58.256
Os09g0407950	A4A49_39086	36.9587	30.5071
Os09g0407950	A4A49_39088	28.4995	76.2803
Os09g0408000	A4A49_39086	65.0206	26.2677
Os09g0408000	A4A49_39088	0.205761	0.269542
Os09g0408550	A4A49_04770	40.4494	36.3636
Os09g0408550	A4A49_09237	51.6854	38.9831
Os09g0408600	A4A49_00486	60.479	64.8822
Os09g0408600	A4A49_04769	59.6806	64.4397
Os09g0409950	A4A49_17079	37.1134	4.6814
Os09g0410125	A4A49_17079	65.528	13.7191
Os09g0410300	A4A49_17079	28.5714	4.16125
Os09g0410400	A4A49_16753	40	10.8696
Os09g0410400	A4A49_17078	44	11.8026
Os09g0410700	A4A49_16751	38.843	45.1923
Os09g0410700	A4A49_26781	33.0578	47.0588
Os09g0410700	A4A49_65691	12.1212	42.7184
Os09g0411500	A4A49_58553	26.7857	16.5746
Os09g0411600	A4A49_20793	31.5693	38.7892
Os09g0411650	A4A49_23157	55.3535	55.8045
Os09g0411700	A4A49_19999	81.7568	83.4483
Os09g0412050	A4A49_19901	46.4286	51.6556
Os09g0412050	A4A49_34460	38.0952	38.7879
Os09g0412050	A4A49_36319	41.0714	40.5882
Os09g0412050	A4A49_36320	36.3095	40.3974
Os09g0412050	A4A49_36321	39.2857	38.8235
Os09g0412050	A4A49_36458	37.5	37.7246
Os09g0412050	A4A49_37212	35.119	35.3293
Os09g0412050	A4A49_42445	47.0238	52.3179
Os09g0412050	A4A49_54493	33.3333	37.3333
Os09g0412050	A4A49_54897	42.8571	45.8599
Os09g0412050	A4A49_57501	29.7619	29.9401
Os09g0412050	A4A49_61752	34.5238	35.5828
Os09g0412050	A4A49_61900	26.1905	33.8462
Os09g0412050	A4A49_63748	37.5	37.7246
Os09g0412200	A4A49_10644	68.5547	63.587
Os09g0412900	A4A49_01802	39.165	42.9194
Os09g0413100	A4A49_18679	45.7627	18.6636
Os09g0413500	A4A49_12213	79.0323	40.8333
Os09g0413500	A4A49_36196	77.4194	40
Os09g0413600	A4A49_25286	17.9577	28.1379
Os09g0413600	A4A49_40572	21.743	33.1099
Os09g0414600	A4A49_12081	47.7064	24.4131
Os09g0414600	A4A49_19570	52.2936	15.9218
Os09g0414600	A4A49_35151	53.211	16.2011
Os09g0414900	A4A49_04965	55.3571	60.1942
Os09g0414900	A4A49_40838	51.7857	55.2381
Os09g0414900	A4A49_42664	56.25	60.5769
Os09g0415700	A4A49_18678	70.2922	70.4065
Os09g0415700	A4A49_28285	72.5649	72.9201
Os09g0416200	A4A49_12592	75.9296	75.4864
Os09g0417500	A4A49_31352	35.7605	32.3099
Os09g0417600	A4A49_19262	36.3914	35.1032
Os09g0417800	A4A49_19262	27.9874	26.2537
Os09g0418000	A4A49_11405	55.7018	55.8242
Os09g0418000	A4A49_34663	54.386	55.3571
Os09g0418500	A4A49_17418	27.2277	51.7647
Os09g0418500	A4A49_36647	27.3515	51.0393
Os09g0419200	A4A49_27007	65.5462	72.2222
Os09g0419200	A4A49_34596	65.8263	70.7831
Os09g0419500	A4A49_17011	27.6382	34.1615
Os09g0419600	A4A49_17011	37.6471	29.8137
Os09g0420000	A4A49_17011	32.5806	31.3665
Os09g0420100	A4A49_17011	31.8493	28.882
Os09g0420300	A4A49_13935	42.5791	47.043
Os09g0420300	A4A49_19263	40.146	41.3534
Os09g0420600	A4A49_02955	54.4601	50.655
Os09g0420800	A4A49_57891	79.085	96.8
Os09g0420900	A4A49_05254	56.7961	57.0732
Os09g0421100	A4A49_01560	66.113	52.5066
Os09g0422500	A4A49_12440	83.5071	84.6302
Os09g0422600	A4A49_12444	21.4162	39.2405
Os09g0423300	A4A49_39768	46.4657	47.5532
Os09g0423500	A4A49_08982	50.1057	49.8947
Os09g0423500	A4A49_39417	51.5856	50.8333
Os09g0423800	A4A49_05297	51.5069	62.2517
Os09g0423800	A4A49_32573	62.1918	61.3514
Os09g0423800	A4A49_56478	55.6164	59.882
Os09g0424200	A4A49_40371	50.7353	52.8736
Os09g0424300	A4A49_23731	49.4898	44.3936
Os09g0424701	A4A49_31438	24.2507	7.77293
Os09g0426000	A4A49_05650	37.4026	37.7953
Os09g0426200	A4A49_05650	42.2535	23.622
Os09g0426500	A4A49_05650	43.5829	42.7822
Os09g0426800	A4A49_05651	62.5202	62.5202
Os09g0426800	A4A49_39245	62.6817	32.9652
Os09g0426800	A4A49_42971	64.7819	63.8535
Os09g0427800	A4A49_15342	45.4853	47.1897
Os09g0428300	A4A49_42200	45.4128	40.9091
Os09g0428600	A4A49_42200	42.1442	23.5537
Os09g0428900	A4A49_04700	51.1509	54.0541
Os09g0429000	A4A49_42200	43.3012	41.7355
Os09g0429200	A4A49_42200	40.6118	39.7727
Os09g0429400	A4A49_42200	42.7195	41.219
Os09g0429500	A4A49_42200	43.0233	42.0455
Os09g0431100	A4A49_42200	37.6963	37.1901
Os09g0431200	A4A49_42200	38.6316	37.9132
Os09g0431300	A4A49_30495	29.8876	35.2785
Os09g0432900	A4A49_40586	34.1317	32.2946
Os09g0432900	A4A49_60520	34.4311	33.237
Os09g0433000	A4A49_40586	35.4633	31.4448
Os09g0433000	A4A49_60520	35.4633	32.0809
Os09g0433300	A4A49_40586	24.5902	21.2465
Os09g0433300	A4A49_60520	23.9344	21.0983
Os09g0433700	A4A49_07271	37.2771	34.9014
Os09g0433800	A4A49_27454	22.9885	25.641
Os09g0433800	A4A49_38873	17.8161	25
Os09g0434200	A4A49_36495	50.5952	53.4591
Os09g0434500	A4A49_10293	21.9697	34.3874
Os09g0434600	A4A49_02921	60	5.85049
Os09g0435700	A4A49_08289	24.1784	32.8025
Os09g0436900	A4A49_14336	43.0622	22.113
Os09g0437400	A4A49_15437	42.6316	42.8571
Os09g0437900	A4A49_32421	60.7735	67.0732
Os09g0438000	A4A49_15438	57.7954	62.7155
Os09g0438000	A4A49_31534	59.3843	63.2135
Os09g0438000	A4A49_34595	53.5253	59.4923
Os09g0439050	A4A49_24129	42.7184	52.071
Os09g0439050	A4A49_40922	39.8058	52.5641
Os09g0439200	A4A49_10090	31.0345	29.8755
Os09g0439200	A4A49_26197	30.6034	21.3213
Os09g0439200	A4A49_42021	31.4655	35.6098
Os09g0439400	A4A49_10089	64.4487	68.9024
Os09g0439400	A4A49_17242	62.9278	66.7339
Os09g0439500	A4A49_10087	69.3182	70.3846
Os09g0439600	A4A49_36762	58.9342	62.8763
Os09g0439700	A4A49_57646	18.4211	55.0562
Os09g0440300	A4A49_41086	81.7289	81.8898
Os09g0440700	A4A49_54855	51.6779	51.3333
Os09g0440700	A4A49_56227	55.0336	54.6667
Os09g0440700	A4A49_63283	53.0201	52.6667
Os09g0440700	A4A49_64471	53.0201	52.6667
Os09g0441000	A4A49_11384	56.4935	56.9372
Os09g0441100	A4A49_14529	49.7143	57.489
Os09g0441100	A4A49_14530	61.1429	63.0648
Os09g0441100	A4A49_31206	49.7143	51.4793
Os09g0441100	A4A49_31207	44.1905	50.989
Os09g0441100	A4A49_36471	50.4762	52.1654
Os09g0441400	A4A49_14529	55.642	62.9956
Os09g0441400	A4A49_14530	71.0117	71.7092
Os09g0441400	A4A49_31206	50.5837	51.2821
Os09g0441400	A4A49_31207	47.8599	54.0659
Os09g0441400	A4A49_36471	54.4747	55.1181
Os09g0441600	A4A49_14529	46.5672	34.3612
Os09g0441600	A4A49_14530	61.791	40.668
Os09g0441600	A4A49_31206	46.8657	30.9665
Os09g0441600	A4A49_31207	39.7015	29.2308
Os09g0441600	A4A49_36471	47.7612	31.4961
Os09g0441625	A4A49_54975	29.8039	40
Os09g0441700	A4A49_14529	48.5876	56.8282
Os09g0441700	A4A49_14530	62.1469	64.833
Os09g0441700	A4A49_31206	48.2109	50.4931
Os09g0441700	A4A49_31207	43.1262	50.3297
Os09g0441700	A4A49_36471	49.9058	52.1654
Os09g0442100	A4A49_11382	51.5284	54.3779
Os09g0442100	A4A49_32169	52.4017	52.2876
Os09g0442100	A4A49_33147	48.9083	51.0251
Os09g0442100	A4A49_40477	50	53.38
Os09g0442300	A4A49_11379	66.5768	68.6111
Os09g0442300	A4A49_19876	61.7251	63.9665
Os09g0442400	A4A49_22249	39.5931	41.6118
Os09g0442600	A4A49_14526	65.6151	57.7778
Os09g0442700	A4A49_15714	58.6982	65.9574
Os09g0442700	A4A49_40832	61.1834	68.1159
Os09g0442700	A4A49_60429	5.91716	39.6825
Os09g0443500	A4A49_10822	52.6087	54.2601
Os09g0443500	A4A49_56656	53.4783	55.157
Os09g0444200	A4A49_23829	74.9638	77.3134
Os09g0444700	A4A49_30395	62.8571	45.2941
Os09g0444800	A4A49_06196	42.2222	42.7653
Os09g0444800	A4A49_35904	38.7302	39.6104
Os09g0444800	A4A49_35907	40.6349	40.3785
Os09g0444800	A4A49_61868	37.7778	38.7622
Os09g0444900	A4A49_06196	47.2779	53.0547
Os09g0444900	A4A49_35904	45.8453	51.9481
Os09g0444900	A4A49_35907	48.7106	53.6278
Os09g0444900	A4A49_61868	41.2607	46.9055
Os09g0445100	A4A49_13678	63.1579	10.0719
Os09g0445100	A4A49_39441	34.5865	6.31001
Os09g0445600	A4A49_35803	47.482	58.4071
Os09g0445700	A4A49_39349	54.8263	55.2529
Os09g0446200	A4A49_02422	61.5933	57.3009
Os09g0446275	A4A49_40802	13.4228	15.2091
Os09g0446700	A4A49_23325	39.5349	40.4762
Os09g0446700	A4A49_23326	40.6977	41.1765
Os09g0447000	A4A49_15384	91.1111	24.0469
Os09g0447000	A4A49_32709	92.2222	20.4433
Os09g0447300	A4A49_01201	26.0784	27.0325
Os09g0447300	A4A49_01209	26.0784	27.0325
Os09g0447500	A4A49_01201	37.6238	38.6179
Os09g0447500	A4A49_01209	38.6139	39.6341
Os09g0448200	A4A49_20011	67.8322	67.9272
Os09g0450200	A4A49_40647	27.8912	25.3086
Os09g0450300	A4A49_28616	53.9496	52.3654
Os09g0451000	A4A49_02352	68.0124	69.3038
Os09g0451000	A4A49_04166	69.2547	69.6875
Os09g0451000	A4A49_04168	68.6335	69.0625
Os09g0451000	A4A49_13660	66.4596	66.875
Os09g0451000	A4A49_18038	66.7702	67.3981
Os09g0451000	A4A49_22701	69.2547	69.6875
Os09g0451000	A4A49_42689	60.559	68.662
Os09g0451400	A4A49_02352	69.5652	70.8861
Os09g0451400	A4A49_04166	69.5652	70
Os09g0451400	A4A49_04168	68.323	68.75
Os09g0451400	A4A49_13660	67.0807	67.5
Os09g0451400	A4A49_18038	67.3913	68.0251
Os09g0451400	A4A49_22701	70.1863	70.625
Os09g0451400	A4A49_42689	59.9379	67.9577
Os09g0451500	A4A49_05039	76.4172	78.0093
Os09g0451700	A4A49_24310	17.2222	11.5242
Os09g0451800	A4A49_12133	36.7965	26.8987
Os09g0451800	A4A49_24959	39.3939	25.419
Os09g0452200	A4A49_19644	29.9252	30.8483
Os09g0452300	A4A49_26908	72.9469	27.7574
Os09g0452700	A4A49_33897	39.2857	64.7059
Os09g0452700	A4A49_38038	77.1429	84.375
Os09g0452700	A4A49_62968	77.1429	84.375
Os09g0452900	A4A49_27686	42.2392	66.1355
Os09g0452900	A4A49_29377	69.9746	69.4444
Os09g0453300	A4A49_15431	41.0658	39.1045
Os09g0453400	A4A49_39509	42.5791	45.5729
Os09g0453700	A4A49_23870	71.4286	17.6545
Os09g0453900	A4A49_21933	59.3301	59.759
Os09g0454900	A4A49_32053	39.755	40.5221
Os09g0455200	A4A49_08622	41.3706	46.0452
Os09g0455300	A4A49_08626	43.2203	40.1575
Os09g0455500	A4A49_08289	40	40.7643
Os09g0455900	A4A49_08289	37.931	38.535
Os09g0456100	A4A49_08628	33.7097	36.2218
Os09g0456100	A4A49_31967	23.871	39.3617
Os09g0456100	A4A49_32394	26.7742	32.233
Os09g0456100	A4A49_36865	23.3871	38.3598
Os09g0456200	A4A49_09519	47.0745	43.0657
Os09g0456200	A4A49_11910	47.3404	43.4146
Os09g0456200	A4A49_25210	44.4149	40.8313
Os09g0456200	A4A49_31247	47.6064	40.6818
Os09g0457100	A4A49_20923	60.4	63.8478
Os09g0457100	A4A49_23306	58	59.0631
Os09g0457100	A4A49_24193	60.8	62.8099
Os09g0457400	A4A49_23312	58.8636	61.3744
Os09g0457400	A4A49_23313	32.7273	53.5316
Os09g0457600	A4A49_23312	60.5023	62.7962
Os09g0457600	A4A49_23313	35.3881	57.6208
Os09g0457800	A4A49_23312	61.0984	63.2701
Os09g0457800	A4A49_23313	35.4691	57.6208
Os09g0457900	A4A49_01593	30.292	30.1818
Os09g0458000	A4A49_07181	30.4192	28.733
Os09g0458000	A4A49_23315	30.2994	26.3267
Os09g0458000	A4A49_27398	32.4551	29.3926
Os09g0458300	A4A49_24904	49.4118	49.3151
Os09g0458400	A4A49_09507	38.5366	44.1341
Os09g0458800	A4A49_00628	38.0952	29.8507
Os09g0458900	A4A49_00628	40.8163	29.8507
Os09g0459200	A4A49_09510	32.4841	33.3333
Os09g0459200	A4A49_11898	32.4841	38.3459
Os09g0459500	A4A49_00634	37.8049	10.3333
Os09g0459500	A4A49_11021	30.4878	7.69231
Os09g0459600	A4A49_11022	61.8483	61.2676
Os09g0459600	A4A49_21139	62.0853	61.0723
Os09g0459800	A4A49_02622	14.3533	25.7062
Os09g0460000	A4A49_36359	44.5087	42.3077
Os09g0460100	A4A49_11027	21.6667	25.1208
Os09g0460100	A4A49_36360	15.8333	27.3381
Os09g0460300	A4A49_08289	32.0413	39.4904
Os09g0460400	A4A49_08289	38.0952	38.2166
Os09g0460500	A4A49_08289	41.2141	41.0828
Os09g0460700	A4A49_08289	40.0641	39.8089
Os09g0461500	A4A49_08289	37.6437	41.7197
Os09g0461700	A4A49_08289	42.6332	43.3121
Os09g0461900	A4A49_08289	40.4984	41.4013
Os09g0462100	A4A49_08289	35.7895	43.3121
Os09g0462200	A4A49_08289	41.6667	44.586
Os09g0462875	A4A49_64286	45.5307	38.9952
Os09g0463300	A4A49_14233	45.9866	48.3304
Os09g0463600	A4A49_37523	56.1475	52.2901
Os09g0463700	A4A49_27179	25.5376	14.526
Os09g0464000	A4A49_26898	47.0588	48.9796
Os09g0464400	A4A49_07781	35.6681	28.0985
Os09g0465400	A4A49_13296	51.1278	62.963
Os09g0465400	A4A49_33889	53.3835	66.1491
Os09g0465500	A4A49_22588	39.6887	41.6327
Os09g0465600	A4A49_33408	76.64	77.5081
Os09g0465800	A4A49_33887	28.7293	22.5108
Os09g0466100	A4A49_13293	43.8202	43.6975
Os09g0466100	A4A49_33884	42.1348	42.0168
Os09g0466400	A4A49_39043	48.0287	58.7719
Os09g0466800	A4A49_28200	41.6107	33.4532
Os09g0466900	A4A49_36807	55.4084	52.4008
Os09g0467100	A4A49_33456	64.5161	65.1629
Os09g0467200	A4A49_33457	44.3946	44
Os09g0467300	A4A49_26462	43.8462	48.5795
Os09g0467300	A4A49_29120	43.3333	47.4719
Os09g0467300	A4A49_42642	41.5385	49.8462
Os09g0467300	A4A49_62829	44.1026	48.8636
Os09g0467300	A4A49_65957	44.359	49.1477
Os09g0467400	A4A49_26462	48.7535	50
Os09g0467400	A4A49_29120	47.9224	48.5955
