Gene stable ID	Triticum urartu gene stable ID	%id. target Triticum urartu gene identical to query gene	%id. query gene identical to target Triticum urartu gene
Os11g0633500	TRIUR3_03172	57.3864	42.616
Os11g0633500	TRIUR3_06033	60.6061	36.8664
Os11g0633500	TRIUR3_10072	60.6061	41.3972
Os11g0633500	TRIUR3_12242	56.4394	44.2136
Os11g0633500	TRIUR3_12243	55.6818	35.5932
Os11g0633500	TRIUR3_14879	44.697	59.7468
Os11g0633500	TRIUR3_27221	56.0606	31.7938
Os11g0633500	TRIUR3_27446	39.3939	39.1714
Os11g0633500	TRIUR3_31487	63.8258	38.7356
Os11g0634200	TRIUR3_27172	44.4976	56.0241
Os11g0634700	TRIUR3_10349	44.0111	61.9608
Os11g0634800	TRIUR3_15973	65.3199	67.8322
Os11g0634800	TRIUR3_29252	58.9226	82.5472
Os11g0636900	TRIUR3_12635	53.4843	53.8596
Os11g0636900	TRIUR3_20165	12.5436	43.3735
Os11g0636900	TRIUR3_33865	63.9373	62.415
Os11g0637000	TRIUR3_05467	15.6863	38.8889
Os11g0637100	TRIUR3_13299	41.0351	54.2787
Os11g0637100	TRIUR3_24616	60.9981	69.4737
Os11g0637200	TRIUR3_13299	52.7311	61.3692
Os11g0637200	TRIUR3_24616	79.4118	79.5789
Os11g0637300	TRIUR3_00780	33.3333	12.7796
Os11g0637300	TRIUR3_16633	44.1667	21.2851
Os11g0637300	TRIUR3_28672	50.8333	20.1987
Os11g0637300	TRIUR3_32391	51.6667	22.4638
Os11g0637300	TRIUR3_32939	44.1667	25
Os11g0637300	TRIUR3_34707	44.1667	26.9036
Os11g0637501	TRIUR3_03866	73.5294	90.9091
Os11g0637600	TRIUR3_15426	1.29032	1.9802
Os11g0637600	TRIUR3_23406	0.645161	1.43885
Os11g0637600	TRIUR3_23407	50	45.0581
Os11g0637700	TRIUR3_30943	91.6488	92.4406
Os11g0637800	TRIUR3_31702	77.5401	83.5735
Os11g0638000	TRIUR3_29921	78.481	38.75
Os11g0638900	TRIUR3_30530	81.6667	25.6993
Os11g0639000	TRIUR3_00682	73.9884	56.1404
Os11g0641200	TRIUR3_13623	37.4302	20.09
Os11g0641300	TRIUR3_13622	20.339	50.5263
Os11g0641500	TRIUR3_23762	81.6949	82.1124
Os11g0641500	TRIUR3_23763	74.4068	56.2821
Os11g0641500	TRIUR3_29593	76.7797	54.8426
Os11g0641500	TRIUR3_32474	78.3051	80.2083
Os11g0641800	TRIUR3_23762	78.9655	78.0238
Os11g0641800	TRIUR3_23763	71.5517	53.2051
Os11g0641800	TRIUR3_29593	74.1379	52.0581
Os11g0641800	TRIUR3_32474	75.6897	76.2153
Os11g0643400	TRIUR3_03988	44.7316	36.1736
Os11g0643700	TRIUR3_17598	83.61	35.6322
Os11g0643800	TRIUR3_02536	67.316	81.4136
Os11g0644000	TRIUR3_35345	50.9804	55.0588
Os11g0644100	TRIUR3_29651	79.6992	73.6111
Os11g0644700	TRIUR3_12579	70	67.8788
Os11g0646300	TRIUR3_30497	28.9313	31.0147
Os11g0648000	TRIUR3_28989	82.9358	82.3315
Os11g0648100	TRIUR3_22938	57.0136	37.7246
Os11g0648100	TRIUR3_22939	25.3394	12.933
Os11g0648400	TRIUR3_05323	16.5079	21.1382
Os11g0648400	TRIUR3_05327	19.3651	22.5092
Os11g0648800	TRIUR3_05323	20.2279	28.8618
Os11g0648800	TRIUR3_05327	24.7863	32.1033
Os11g0649300	TRIUR3_34391	27.1462	24.0246
Os11g0649500	TRIUR3_17695	62.9032	60.6218
Os11g0649801	TRIUR3_01117	5.99676	24.8322
Os11g0649801	TRIUR3_23244	10.3728	32
Os11g0650500	TRIUR3_27960	16.4129	11.3716
Os11g0650600	TRIUR3_27960	20.2109	13.4818
Os11g0652600	TRIUR3_01524	40.3904	40.7576
Os11g0652600	TRIUR3_06165	42.1922	42.3831
Os11g0652900	TRIUR3_31973	70.6161	55.8052
Os11g0653300	TRIUR3_27389	38.3255	37.4424
Os11g0654100	TRIUR3_01846	22.7616	25.4831
Os11g0654400	TRIUR3_31973	69.6629	69.6629
Os11g0654800	TRIUR3_27389	39.532	36.9816
Os11g0655200	TRIUR3_01846	19.1919	11.4734
Os11g0655700	TRIUR3_11292	55.6604	24.9471
Os11g0655700	TRIUR3_11543	54.9528	23.7998
Os11g0655800	TRIUR3_24906	79.5082	77.3936
Os11g0656500	TRIUR3_12170	23.9286	64.2994
Os11g0656500	TRIUR3_19210	18.2143	64.7208
Os11g0657100	TRIUR3_19620	63.2212	64.4608
Os11g0657200	TRIUR3_25645	72.5869	70.1493
Os11g0657300	TRIUR3_01322	87.2093	86.2069
Os11g0657300	TRIUR3_34524	89.5349	90.5882
Os11g0657900	TRIUR3_00391	23.301	45.0281
Os11g0657900	TRIUR3_00392	11.6505	42.4028
Os11g0657900	TRIUR3_00797	38.7379	42.3118
Os11g0657900	TRIUR3_07791	12.0388	40.7895
Os11g0657900	TRIUR3_11214	38.835	39.8406
Os11g0657900	TRIUR3_13946	38.7379	43.3225
Os11g0657900	TRIUR3_15246	37.3786	33.247
Os11g0657900	TRIUR3_15660	36.4078	31.3022
Os11g0657900	TRIUR3_20816	37.3786	41.2206
Os11g0657900	TRIUR3_25827	36.8932	26.1528
Os11g0657900	TRIUR3_32848	31.2621	36.6743
Os11g0658700	TRIUR3_33223	74.2347	79.0761
Os11g0658800	TRIUR3_31270	79.9555	43.9951
Os11g0659400	TRIUR3_08983	73.384	36.0411
Os11g0660000	TRIUR3_22032	41.8738	69.3038
Os11g0660000	TRIUR3_22033	37.6673	87.5556
Os11g0660300	TRIUR3_08590	87.3065	87.3065
Os11g0660500	TRIUR3_27725	85.7143	85.7143
Os11g0661000	TRIUR3_15300	47.1098	78.744
Os11g0661200	TRIUR3_12093	56.3063	72.2543
Os11g0661300	TRIUR3_00631	74.4681	90.0735
Os11g0661400	TRIUR3_12094	94.6058	20.6522
Os11g0661700	TRIUR3_10665	9.33333	11.7647
Os11g0661700	TRIUR3_13002	11.3333	12.4088
Os11g0661700	TRIUR3_23589	11.3333	14.0496
Os11g0661700	TRIUR3_25327	10	12.3967
Os11g0661800	TRIUR3_13189	10.9813	24.4792
Os11g0661800	TRIUR3_15449	16.5888	12.8159
Os11g0663900	TRIUR3_00412	1.36986	1.23967
Os11g0663900	TRIUR3_00415	36.9863	13.7056
Os11g0663900	TRIUR3_00418	36.5297	17.4672
Os11g0663900	TRIUR3_01006	31.0502	15.0442
Os11g0663900	TRIUR3_01008	29.2237	17.8273
Os11g0663900	TRIUR3_01009	38.3562	17.1779
Os11g0663900	TRIUR3_10668	41.0959	17.9283
Os11g0663900	TRIUR3_14349	37.8995	17.5847
Os11g0663900	TRIUR3_24441	45.2055	13.6176
Os11g0664000	TRIUR3_00412	17.1271	38.4298
Os11g0664000	TRIUR3_00415	27.6243	25.3807
Os11g0664000	TRIUR3_00418	32.4125	38.4279
Os11g0664000	TRIUR3_01006	30.0184	36.0619
Os11g0664000	TRIUR3_01008	24.3094	36.7688
Os11g0664000	TRIUR3_01009	32.7808	36.4008
Os11g0664000	TRIUR3_10668	41.4365	44.8207
Os11g0664000	TRIUR3_14349	31.1234	35.8051
Os11g0664000	TRIUR3_24441	47.1455	35.2132
Os11g0664100	TRIUR3_00412	6.98413	9.09091
Os11g0664100	TRIUR3_00415	31.746	16.9205
Os11g0664100	TRIUR3_00418	32.381	22.2707
Os11g0664100	TRIUR3_01006	26.6667	18.5841
Os11g0664100	TRIUR3_01008	26.3492	23.1198
Os11g0664100	TRIUR3_01009	33.9683	21.8814
Os11g0664100	TRIUR3_10668	35.873	22.51
Os11g0664100	TRIUR3_14349	28.8889	19.2797
Os11g0664100	TRIUR3_24441	40.6349	17.6066
Os11g0664133	TRIUR3_00412	31.7365	21.9008
Os11g0664133	TRIUR3_00415	11.976	3.38409
Os11g0664133	TRIUR3_00418	27.5449	10.0437
Os11g0664133	TRIUR3_01006	23.3533	8.62832
Os11g0664133	TRIUR3_01008	23.3533	10.8635
Os11g0664133	TRIUR3_01009	21.5569	7.36196
Os11g0664133	TRIUR3_10668	36.5269	12.1514
Os11g0664133	TRIUR3_14349	25.7485	9.11017
Os11g0664133	TRIUR3_24441	42.515	9.76616
Os11g0664400	TRIUR3_13189	22.0833	27.6042
Os11g0664400	TRIUR3_15449	25.8333	11.1913
Os11g0665600	TRIUR3_13189	19.9095	22.9167
Os11g0665600	TRIUR3_15449	22.6244	9.02527
Os11g0665950	TRIUR3_00412	0	0
Os11g0665950	TRIUR3_00415	35.5263	9.13706
Os11g0665950	TRIUR3_00418	33.5526	11.1354
Os11g0665950	TRIUR3_01006	20.3947	6.85841
Os11g0665950	TRIUR3_01008	28.2895	11.9777
Os11g0665950	TRIUR3_01009	30.2632	9.40695
Os11g0665950	TRIUR3_10668	34.8684	10.5578
Os11g0665950	TRIUR3_14349	33.5526	10.8051
Os11g0665950	TRIUR3_24441	36.1842	7.56534
Os11g0666100	TRIUR3_00412	34.7032	31.405
Os11g0666100	TRIUR3_00415	17.3516	6.42978
Os11g0666100	TRIUR3_00418	30.5936	14.6288
Os11g0666100	TRIUR3_01006	31.0502	15.0442
Os11g0666100	TRIUR3_01008	27.3973	16.7131
Os11g0666100	TRIUR3_01009	26.9406	12.0654
Os11g0666100	TRIUR3_10668	42.4658	18.5259
Os11g0666100	TRIUR3_14349	28.3105	13.1356
Os11g0666100	TRIUR3_24441	51.1416	15.4058
Os11g0666200	TRIUR3_00412	17.5047	38.843
Os11g0666200	TRIUR3_00415	28.1192	25.5499
Os11g0666200	TRIUR3_00418	35.568	41.7031
Os11g0666200	TRIUR3_01006	31.8436	37.8319
Os11g0666200	TRIUR3_01008	25.8845	38.7187
Os11g0666200	TRIUR3_01009	35.0093	38.4458
Os11g0666200	TRIUR3_10668	42.2719	45.2191
Os11g0666200	TRIUR3_14349	32.5885	37.0763
Os11g0666200	TRIUR3_24441	50.0931	37.0014
Os11g0667000	TRIUR3_00412	17.069	40.9091
Os11g0667000	TRIUR3_00415	26.3793	25.8883
Os11g0667000	TRIUR3_00418	31.7241	40.1747
Os11g0667000	TRIUR3_01006	29.3103	37.6106
Os11g0667000	TRIUR3_01008	21.8966	35.376
Os11g0667000	TRIUR3_01009	32.931	39.0593
Os11g0667000	TRIUR3_10668	37.7586	43.6255
Os11g0667000	TRIUR3_14349	29.3103	36.0169
Os11g0667000	TRIUR3_24441	45.8621	36.5887
Os11g0668100	TRIUR3_02801	53.3573	44.4555
Os11g0668100	TRIUR3_04107	52.9976	46.9713
Os11g0668100	TRIUR3_07996	48.6811	45.262
Os11g0668100	TRIUR3_11748	28.8969	37.9528
Os11g0668100	TRIUR3_33575	14.7482	53.2468
Os11g0670100	TRIUR3_25696	54.2435	29.1667
Os11g0670700	TRIUR3_06999	90.4762	78.3505
Os11g0670800	TRIUR3_02663	23.4973	15.4676
Os11g0670800	TRIUR3_15483	27.8689	13.2812
Os11g0670800	TRIUR3_18965	21.8579	11.1111
Os11g0670800	TRIUR3_21636	22.4044	11.5819
Os11g0670800	TRIUR3_23287	23.4973	12.1127
Os11g0670800	TRIUR3_28728	25.6831	15.8784
Os11g0670800	TRIUR3_33117	21.8579	13.7931
Os11g0671000	TRIUR3_28221	55.2	79.3103
Os11g0671950	TRIUR3_28771	35.5769	12.1311
Os11g0672300	TRIUR3_26988	55.6075	75.7962
Os11g0672400	TRIUR3_35336	71.3326	65.4676
Os11g0672700	TRIUR3_30895	76.3605	70.7087
Os11g0672900	TRIUR3_27324	39.7059	48.2143
Os11g0673000	TRIUR3_30164	49.3204	76.9697
Os11g0673100	TRIUR3_30946	79.6208	81.5534
Os11g0673200	TRIUR3_22916	20.3313	79.8817
Os11g0673200	TRIUR3_22917	20.3313	83.3333
Os11g0673600	TRIUR3_04393	53.0364	25.7115
Os11g0673600	TRIUR3_04395	53.8462	24.5161
Os11g0673600	TRIUR3_04396	37.6518	20.2835
Os11g0673600	TRIUR3_04397	0.809717	1.04167
Os11g0673600	TRIUR3_04398	54.8583	26.6208
Os11g0673600	TRIUR3_06557	54.8583	23.2219
Os11g0673600	TRIUR3_06558	55.668	19.8987
Os11g0673600	TRIUR3_08476	50.6073	24.6063
Os11g0673900	TRIUR3_04393	56.5426	46.2218
Os11g0673900	TRIUR3_04395	55.9424	42.9493
Os11g0673900	TRIUR3_04396	47.419	43.0752
Os11g0673900	TRIUR3_04397	16.8067	36.4583
Os11g0673900	TRIUR3_04398	56.4226	46.169
Os11g0673900	TRIUR3_06557	55.7023	39.7601
Os11g0673900	TRIUR3_06558	56.1825	33.864
Os11g0673900	TRIUR3_08476	54.8619	44.9803
Os11g0674400	TRIUR3_04393	56.728	57.5074
Os11g0674400	TRIUR3_04395	57.8896	55.1152
Os11g0674400	TRIUR3_04396	49.6612	55.9433
Os11g0674400	TRIUR3_04397	16.9409	45.5729
Os11g0674400	TRIUR3_04398	56.9216	57.7603
Os11g0674400	TRIUR3_06557	56.728	50.2142
Os11g0674400	TRIUR3_06558	58.2769	43.5601
Os11g0674400	TRIUR3_08476	55.5663	56.4961
Os11g0675200	TRIUR3_04393	50.4505	16.4868
Os11g0675200	TRIUR3_04395	50.4505	15.4839
Os11g0675200	TRIUR3_04396	31.5315	11.4504
Os11g0675200	TRIUR3_04397	1.5015	1.30208
Os11g0675200	TRIUR3_04398	52.5526	17.1906
Os11g0675200	TRIUR3_06557	51.0511	14.5673
Os11g0675200	TRIUR3_06558	53.1532	12.8075
Os11g0675200	TRIUR3_08476	48.3483	15.8465
Os11g0676100	TRIUR3_04393	56.8396	23.6506
Os11g0676100	TRIUR3_04395	59.1981	23.1336
Os11g0676100	TRIUR3_04396	59.1981	27.3719
Os11g0676100	TRIUR3_04397	32.783	36.1979
Os11g0676100	TRIUR3_04398	57.5472	23.9686
Os11g0676100	TRIUR3_06557	56.6038	20.5656
Os11g0676100	TRIUR3_06558	59.6698	18.3068
Os11g0676100	TRIUR3_08476	58.9623	24.6063
Os11g0676200	TRIUR3_04393	59.2982	33.1698
Os11g0676200	TRIUR3_04395	57.8947	30.4147
Os11g0676200	TRIUR3_04396	55.7895	34.6783
Os11g0676200	TRIUR3_04397	17.0175	25.2604
Os11g0676200	TRIUR3_04398	59.1228	33.1041
Os11g0676200	TRIUR3_06557	57.8947	28.2776
Os11g0676200	TRIUR3_06558	60	24.7467
Os11g0676200	TRIUR3_08476	55.0877	30.9055
Os11g0676650	TRIUR3_10000	50	44.4444
Os11g0676800	TRIUR3_04393	57.6562	36.212
Os11g0676800	TRIUR3_04395	57.3438	33.8249
Os11g0676800	TRIUR3_04396	56.875	39.6947
Os11g0676800	TRIUR3_04397	25.625	42.7083
Os11g0676800	TRIUR3_04398	57.5	36.1493
Os11g0676800	TRIUR3_06557	57.3438	31.4482
Os11g0676800	TRIUR3_06558	59.0625	27.3517
Os11g0676800	TRIUR3_08476	56.7188	35.7283
Os11g0677000	TRIUR3_04393	54.0724	23.4544
Os11g0677000	TRIUR3_04395	54.9774	22.3963
Os11g0677000	TRIUR3_04396	36.8778	17.7754
Os11g0677000	TRIUR3_04397	0.904977	1.04167
Os11g0677000	TRIUR3_04398	56.1086	24.3615
Os11g0677000	TRIUR3_06557	55.8824	21.1654
Os11g0677000	TRIUR3_06558	55.8824	17.8726
Os11g0677000	TRIUR3_08476	51.81	22.5394
Os11g0677101	TRIUR3_04393	50	19.7252
Os11g0677101	TRIUR3_04395	50.2488	18.6175
Os11g0677101	TRIUR3_04396	32.8358	14.3948
Os11g0677101	TRIUR3_04397	0.995025	1.04167
Os11g0677101	TRIUR3_04398	51.4925	20.334
Os11g0677101	TRIUR3_06557	52.7363	18.1662
Os11g0677101	TRIUR3_06558	52.4876	15.2677
Os11g0677101	TRIUR3_08476	48.0099	18.9961
Os11g0677400	TRIUR3_26650	33.8462	23.913
Os11g0677425	TRIUR3_29449	45.7143	13.3891
Os11g0677500	TRIUR3_29449	56.9288	42.3989
Os11g0678000	TRIUR3_08829	44.0329	24.0991
Os11g0678200	TRIUR3_19550	33.5714	37.3016
Os11g0678200	TRIUR3_24549	31.4286	14.3322
Os11g0678301	TRIUR3_19550	25.3012	33.3333
Os11g0678301	TRIUR3_24549	31.9277	17.2638
Os11g0678400	TRIUR3_07079	55.4167	43.8944
Os11g0678400	TRIUR3_07080	56.1111	44.2497
Os11g0678400	TRIUR3_07081	55.4167	48.0144
Os11g0678400	TRIUR3_08937	51.3889	41.9501
Os11g0678400	TRIUR3_10268	58.3333	45.8015
Os11g0678400	TRIUR3_12238	48.1944	42.629
Os11g0678400	TRIUR3_21805	41.1111	43.9822
Os11g0678400	TRIUR3_24236	39.7222	38.2353
Os11g0679000	TRIUR3_27960	21.2069	14.4197
Os11g0679700	TRIUR3_18093	66.4825	65.7559
Os11g0680200	TRIUR3_26796	72.2293	56.5304
Os11g0681300	TRIUR3_05738	61.6294	65.1389
Os11g0682000	TRIUR3_33121	56.4103	27.1396
Os11g0682501	TRIUR3_10699	12.2715	7.00447
Os11g0682501	TRIUR3_27027	44.6475	16.348
Os11g0682501	TRIUR3_27254	52.4804	32.8969
Os11g0682501	TRIUR3_30089	0.522193	0.784314
Os11g0682600	TRIUR3_15604	16.1572	18.9744
Os11g0683500	TRIUR3_28967	58.2689	84.34
Os11g0683600	TRIUR3_24884	85.119	85.119
Os11g0683700	TRIUR3_29760	50.7216	58.2938
Os11g0683800	TRIUR3_29760	46.7197	55.6872
Os11g0684000	TRIUR3_23382	58.2456	55.3333
Os11g0684100	TRIUR3_01726	44.1667	34.9835
Os11g0684100	TRIUR3_01727	40.9167	59.878
Os11g0684700	TRIUR3_33858	63.7275	54.8276
Os11g0685600	TRIUR3_01726	51.928	13.3333
Os11g0685600	TRIUR3_01727	39.8458	18.9024
Os11g0686400	TRIUR3_01726	52.8513	34.2574
Os11g0686400	TRIUR3_01727	49.5927	59.3902
Os11g0686500	TRIUR3_33858	62.2607	58.8793
Os11g0686900	TRIUR3_01726	43.3129	23.3003
Os11g0686900	TRIUR3_01727	39.3865	39.1463
Os11g0687100	TRIUR3_27960	24.6446	18.2884
Os11g0687200	TRIUR3_27960	20.5686	14.4197
Os11g0687800	TRIUR3_01265	24.5322	15.7333
Os11g0687800	TRIUR3_28865	23.9085	14.9935
Os11g0687900	TRIUR3_08828	53.5135	57.8947
Os11g0687900	TRIUR3_14692	42.1622	50
Os11g0688832	TRIUR3_02759	37.1921	18.619
Os11g0688832	TRIUR3_07284	36.6995	13.3513
Os11g0688832	TRIUR3_12727	16.5025	14.4397
Os11g0688832	TRIUR3_15735	0	0
Os11g0689100	TRIUR3_02758	59.0038	61.9095
Os11g0689100	TRIUR3_07286	59.0038	58.891
Os11g0689100	TRIUR3_09504	40.8046	63.7725
Os11g0689100	TRIUR3_12726	59.2912	61.0454
Os11g0689100	TRIUR3_15736	54.2146	61.5887
Os11g0689100	TRIUR3_31376	58.908	61.6851
Os11g0689300	TRIUR3_05055	71.3056	80.0322
Os11g0691800	TRIUR3_15270	48.5114	27.6723
Os11g0691800	TRIUR3_30457	46.2347	27.6151
Os11g0692500	TRIUR3_03139	55.6863	23.8255
Os11g0692500	TRIUR3_05715	66.2745	33.4653
Os11g0693900	TRIUR3_21319	72.6804	13.327
Os11g0695000	TRIUR3_03139	55.098	23.5738
Os11g0695000	TRIUR3_05715	66.2745	33.4653
Os11g0695800	TRIUR3_08364	49.1296	56.6964
Os11g0695800	TRIUR3_08365	0	0
Os11g0695900	TRIUR3_21319	75.3846	78.7335
Os11g0696200	TRIUR3_18841	90.3073	64.8557
Os11g0696400	TRIUR3_28706	73.7745	71.8377
Os11g0696900	TRIUR3_08496	66.3808	68.1338
Os11g0696900	TRIUR3_19154	62.2642	70.4854
Os11g0696900	TRIUR3_22654	65.5232	70.0917
Os11g0700500	TRIUR3_16687	81.0127	80.6723
Os11g0700900	TRIUR3_01617	21.7105	40.2439
Os11g0701000	TRIUR3_01617	20.5128	39.0244
Os11g0701800	TRIUR3_01617	29.2763	54.2683
Os11g0702000	TRIUR3_06768	50	25.3061
Os11g0702700	TRIUR3_04334	45.7801	20.1577
Os11g0703400	TRIUR3_28814	90.1786	90.1786
Os11g0703900	TRIUR3_10439	94.9153	95.2087
Os11g0704000	TRIUR3_10271	50	53.2468
Os11g0704100	TRIUR3_00821	19.2952	63.4783
Os11g0704100	TRIUR3_01831	10.7489	57.8199
Os11g0704100	TRIUR3_01833	30.837	51.9288
Os11g0704100	TRIUR3_03293	16.2115	57.8616
Os11g0704100	TRIUR3_04774	13.4802	53.4965
Os11g0704100	TRIUR3_06477	10.0441	50
Os11g0704100	TRIUR3_06478	8.01762	59.0909
Os11g0704100	TRIUR3_06480	9.42731	46.9298
Os11g0704100	TRIUR3_19236	11.7181	57.8261
Os11g0704100	TRIUR3_26108	15.859	54.7112
Os11g0704300	TRIUR3_10270	62.1212	62.8353
Os11g0704300	TRIUR3_12603	68.9394	70.4062
Os11g0704500	TRIUR3_10269	62.1622	61.3333
Os11g0704500	TRIUR3_12604	62.1622	61.3333
Os11g0704600	TRIUR3_20849	78.3898	81.6777
Os11g0704700	TRIUR3_30112	29.7456	16.9265
Os11g0704800	TRIUR3_26991	68.4492	68.2667
Os11g0705200	TRIUR3_06177	49.8555	50.9601
Os11g0705200	TRIUR3_21532	59.9711	46.4726
Os11g0705900	TRIUR3_21533	59.9688	57.037
Os11g0706100	TRIUR3_11044	48.8189	33.1551
Os11g0706200	TRIUR3_08698	48.0607	44.2547
Os11g0707000	TRIUR3_23731	88.6836	82.7586
Os11g0707050	TRIUR3_23730	41.6667	5.62852
Os11g0707100	TRIUR3_23730	42	15.7598
Os11g0707600	TRIUR3_15171	61.6541	95.3488
Os11g0707700	TRIUR3_33916	74.1936	63.4483
Os11g0707800	TRIUR3_19305	90.3654	89.4737
Os11g0708400	TRIUR3_28893	76.1538	76.1538
Os11g0708500	TRIUR3_32282	62.5344	90.4382
Os12g0100100	TRIUR3_05742	48.2456	59.1398
Os12g0100100	TRIUR3_10124	62.7193	54.7893
Os12g0100500	TRIUR3_05743	31.0241	66.8831
Os12g0100700	TRIUR3_24132	56.1368	49.2933
Os12g0101800	TRIUR3_09580	85.9281	71.0396
Os12g0102100	TRIUR3_09581	66.4921	34.6049
Os12g0102200	TRIUR3_09582	89.5753	58.4383
Os12g0102350	TRIUR3_09583	65.272	34.5898
Os12g0102400	TRIUR3_24904	65.7247	63.5242
Os12g0102500	TRIUR3_24905	79.9131	81.8687
Os12g0102600	TRIUR3_17702	46.7719	70.1075
Os12g0102700	TRIUR3_17703	34.398	40.6386
Os12g0102700	TRIUR3_17704	18.5504	48.2428
Os12g0102900	TRIUR3_06180	20.9476	25.6881
Os12g0102900	TRIUR3_13035	49.6259	31.0938
Os12g0102900	TRIUR3_13036	57.8554	39.2555
Os12g0103150	TRIUR3_02825	50.3356	28.1955
Os12g0103150	TRIUR3_02826	35.5705	25.3589
Os12g0103150	TRIUR3_05027	45.6376	12.6394
Os12g0103150	TRIUR3_07026	28.1879	12.5
Os12g0103150	TRIUR3_20634	47.651	18.6352
Os12g0103300	TRIUR3_15562	50	91.0714
Os12g0104200	TRIUR3_02825	34.6032	40.9774
Os12g0104200	TRIUR3_02826	20	30.1435
Os12g0104200	TRIUR3_05027	33.9683	19.8885
Os12g0104200	TRIUR3_07026	24.127	22.619
Os12g0104200	TRIUR3_20634	34.6032	28.6089
Os12g0104300	TRIUR3_20916	43.2241	64.2951
Os12g0104700	TRIUR3_07319	14.7253	71.2766
Os12g0104700	TRIUR3_07321	43.956	80
Os12g0104766	TRIUR3_17737	10.0346	14.9485
Os12g0104800	TRIUR3_17737	0	0
Os12g0104900	TRIUR3_00207	62.4161	67.8832
Os12g0104900	TRIUR3_00208	65.1007	65.5405
Os12g0104900	TRIUR3_00209	67.7852	69.6552
Os12g0104900	TRIUR3_07317	53.0201	73.1481
Os12g0104900	TRIUR3_16470	65.1007	66.4384
Os12g0104900	TRIUR3_31786	38.9262	60.4167
Os12g0105150	TRIUR3_13050	36.7003	39.4928
Os12g0105300	TRIUR3_01863	74.4887	74.3287
Os12g0105500	TRIUR3_11584	77.1218	76.8382
Os12g0105600	TRIUR3_10881	28.3439	26.0997
Os12g0105600	TRIUR3_11585	28.3439	27.3006
Os12g0105700	TRIUR3_11587	55.0864	75.3281
Os12g0105800	TRIUR3_20907	55.2795	37.1608
Os12g0105950	TRIUR3_10883	90.708	40.3941
Os12g0105950	TRIUR3_30795	91.1504	40.5512
Os12g0105975	TRIUR3_10883	76.8	28.3744
Os12g0105975	TRIUR3_30795	74.6667	27.5591
Os12g0106000	TRIUR3_19213	38.8235	58.9286
Os12g0106000	TRIUR3_22301	70.5882	86.9565
Os12g0106100	TRIUR3_11083	60.1504	66.39
Os12g0106200	TRIUR3_11082	61.5385	54.2373
Os12g0106300	TRIUR3_11081	57.3705	73.6573
Os12g0106500	TRIUR3_20952	59.2466	49.7842
Os12g0106550	TRIUR3_20953	76.8116	89.8305
Os12g0106600	TRIUR3_10197	73.6364	75.1391
Os12g0106600	TRIUR3_10198	26.7273	79.0323
Os12g0106600	TRIUR3_22008	55.8182	82.7493
Os12g0106900	TRIUR3_22709	46.8	50.8696
Os12g0107600	TRIUR3_25140	60.4545	53.629
Os12g0107700	TRIUR3_27615	50.2841	71.2274
Os12g0108000	TRIUR3_09181	78.3069	78.3069
Os12g0108100	TRIUR3_18943	84.2105	69.4534
Os12g0108500	TRIUR3_21512	55.8106	72.5746
Os12g0108600	TRIUR3_23464	72.967	69.6017
Os12g0108900	TRIUR3_02962	51.6854	33.4545
Os12g0108900	TRIUR3_02963	58.427	35.0759
Os12g0108900	TRIUR3_05148	62.3596	44.668
Os12g0108900	TRIUR3_10756	34.8315	17.3427
Os12g0108900	TRIUR3_17945	54.4944	33.0494
Os12g0108900	TRIUR3_18333	44.6629	27.1331
Os12g0108900	TRIUR3_23060	51.4045	24.1744
Os12g0108900	TRIUR3_23434	58.7079	32.3029
Os12g0108900	TRIUR3_33115	44.1011	24.8025
Os12g0109000	TRIUR3_32858	45.5556	9.19283
Os12g0109150	TRIUR3_30967	78.4974	44.1048
Os12g0109200	TRIUR3_19468	3.125	1.5625
Os12g0109300	TRIUR3_19469	73.1707	32.4763
Os12g0109600	TRIUR3_32338	21.5938	30
Os12g0109633	TRIUR3_18699	41.4687	38.8664
Os12g0109850	TRIUR3_18943	73.7143	20.7395
Os12g0109900	TRIUR3_09727	13.8528	17.8273
Os12g0110100	TRIUR3_25532	76.2397	71.6505
Os12g0110300	TRIUR3_15561	77.5758	73.5632
Os12g0110400	TRIUR3_26072	88.9286	70.7386
Os12g0110700	TRIUR3_32161	7.34824	8.67924
Os12g0111900	TRIUR3_26048	56.391	14.7059
Os12g0112000	TRIUR3_22719	78.8991	80.3738
Os12g0112000	TRIUR3_24782	66.9725	73.2441
Os12g0112000	TRIUR3_24783	67.5841	82.1561
Os12g0112200	TRIUR3_22517	60.8163	58.4314
Os12g0112300	TRIUR3_22516	74.5491	77.5
Os12g0112500	TRIUR3_28417	69.0037	66.3121
Os12g0112600	TRIUR3_10920	69.1067	65.9172
Os12g0112800	TRIUR3_10921	48.4848	64
Os12g0113500	TRIUR3_33581	83.8269	82.8829
Os12g0114100	TRIUR3_21145	58.9661	64.3739
Os12g0114200	TRIUR3_21144	58.4931	53.375
Os12g0114200	TRIUR3_26435	63.8356	40
Os12g0114400	TRIUR3_15322	69.246	64.7495
Os12g0114800	TRIUR3_18740	61.157	62.7119
Os12g0115000	TRIUR3_07522	50.4348	49.1525
Os12g0115000	TRIUR3_07524	59.1304	59.6491
Os12g0115000	TRIUR3_07525	60.8696	61.4035
Os12g0115000	TRIUR3_28619	68.6957	68.6957
Os12g0115000	TRIUR3_29016	66.9565	66.9565
