Gene stable ID	Vitis vinifera gene stable ID	%id. target Vitis vinifera gene identical to query gene	%id. query gene identical to target Vitis vinifera gene
Os10g0554800	VIT_15s0048g00630	26.7717	23.2877
Os10g0555100	VIT_00s2563g00010	50	64.3979
Os10g0555200	VIT_15s0021g02770	51.4768	52.3605
Os10g0556200	VIT_15s0021g02690	38.9247	38.9247
Os10g0557600	VIT_15s0021g02510	46.9072	33.7037
Os10g0557800	VIT_03s0063g02630	41.6667	25.641
Os10g0557900	VIT_00s0229g00090	42.2535	50.6757
Os10g0557900	VIT_00s0459g00020	29.2958	56.5217
Os10g0557900	VIT_15s0021g02280	46.4789	46.7422
Os10g0558100	VIT_00s0229g00090	28.866	28.3784
Os10g0558100	VIT_00s0459g00020	21.6495	34.2391
Os10g0558100	VIT_15s0021g02280	29.8969	24.6459
Os10g0558125	VIT_00s0229g00090	32.872	32.0946
Os10g0558125	VIT_00s0459g00020	25.2595	39.6739
Os10g0558125	VIT_15s0021g02280	32.872	26.9122
Os10g0558200	VIT_02s0012g00320	38	48.7179
Os10g0558200	VIT_02s0012g00350	43.4286	43.9306
Os10g0558200	VIT_02s0012g00360	44	45.8333
Os10g0558200	VIT_02s0012g00380	32	41.9476
Os10g0558200	VIT_02s0012g00390	48.2857	47.8754
Os10g0558200	VIT_02s0012g00400	46	46.5318
Os10g0558200	VIT_02s0012g00410	40.5714	41.0405
Os10g0558200	VIT_02s0012g00450	51.4286	50.9915
Os10g0558400	VIT_02s0012g00320	36.272	52.7473
Os10g0558400	VIT_02s0012g00350	41.3098	47.3988
Os10g0558400	VIT_02s0012g00360	39.7985	47.0238
Os10g0558400	VIT_02s0012g00380	27.9597	41.573
Os10g0558400	VIT_02s0012g00390	42.8212	48.1586
Os10g0558400	VIT_02s0012g00400	41.5617	47.6879
Os10g0558400	VIT_02s0012g00410	37.7834	43.3526
Os10g0558400	VIT_02s0012g00450	45.5919	51.2748
Os10g0558600	VIT_14s0083g00720	51.2707	55.9036
Os10g0558700	VIT_02s0012g00320	38.9356	50.9158
Os10g0558700	VIT_02s0012g00350	43.1373	44.5087
Os10g0558700	VIT_02s0012g00360	42.8571	45.5357
Os10g0558700	VIT_02s0012g00380	31.3725	41.9476
Os10g0558700	VIT_02s0012g00390	47.0588	47.5921
Os10g0558700	VIT_02s0012g00400	45.6583	47.1098
Os10g0558700	VIT_02s0012g00410	41.4566	42.7746
Os10g0558700	VIT_02s0012g00450	50.4202	50.9915
Os10g0558750	VIT_02s0012g00320	49.8208	50.9158
Os10g0558750	VIT_02s0012g00350	45.5197	36.7052
Os10g0558750	VIT_02s0012g00360	45.8781	38.0952
Os10g0558750	VIT_02s0012g00380	40.1434	41.9476
Os10g0558750	VIT_02s0012g00390	49.4624	39.0935
Os10g0558750	VIT_02s0012g00400	49.1039	39.5954
Os10g0558750	VIT_02s0012g00410	49.1039	39.5954
Os10g0558750	VIT_02s0012g00450	51.6129	40.7932
Os10g0558900	VIT_02s0012g00320	39.9281	40.6593
Os10g0558900	VIT_02s0012g00350	44.964	36.1272
Os10g0558900	VIT_02s0012g00360	47.8417	39.5833
Os10g0558900	VIT_02s0012g00380	27.6978	28.839
Os10g0558900	VIT_02s0012g00390	50	39.3768
Os10g0558900	VIT_02s0012g00400	47.1223	37.8613
Os10g0558900	VIT_02s0012g00410	43.1655	34.6821
Os10g0558900	VIT_02s0012g00450	52.1583	41.0765
Os10g0559200	VIT_10s0003g02410	21	31.5789
Os10g0559200	VIT_10s0003g02460	15.5	44.9275
Os10g0559200	VIT_10s0003g02510	33.5	37.0166
Os10g0559500	VIT_02s0012g00320	36.3889	47.9853
Os10g0559500	VIT_02s0012g00350	40	41.6185
Os10g0559500	VIT_02s0012g00360	41.3889	44.3452
Os10g0559500	VIT_02s0012g00380	30	40.4494
Os10g0559500	VIT_02s0012g00390	45.2778	46.1756
Os10g0559500	VIT_02s0012g00400	42.7778	44.5087
Os10g0559500	VIT_02s0012g00410	38.8889	40.4624
Os10g0559500	VIT_02s0012g00450	48.0556	49.0085
Os10g0559600	VIT_00s0229g00110	41.9831	8.80142
Os10g0559600	VIT_19s0176g00060	0.843882	0.987654
Os10g0559600	VIT_19s0176g00090	10.3376	10.4478
Os10g0559700	VIT_00s0229g00110	21.9697	11.5436
Os10g0559700	VIT_19s0176g00060	6.64983	19.5062
Os10g0559700	VIT_19s0176g00090	1.6835	4.26439
Os10g0559800	VIT_00s0229g00120	46.5116	54.3478
Os10g0559800	VIT_19s0176g00040	44.8062	61.2288
Os10g0559900	VIT_14s0030g00630	72.1925	72.1925
Os10g0560200	VIT_15s0021g02460	63.4043	53.7906
Os10g0560200	VIT_16s0022g00450	63.4043	62.3431
Os10g0560500	VIT_00s0341g00050	0	0
Os10g0560500	VIT_00s0341g00060	15.9574	9.45378
Os10g0560900	VIT_09s0002g08460	63.1111	60.1695
Os10g0561100	VIT_09s0002g08470	66.7674	66.3664
Os10g0561100	VIT_09s0002g08480	67.9758	67.9758
Os10g0561200	VIT_00s0299g00070	50.6718	53.4413
Os10g0561300	VIT_16s0013g01950	60.0386	61.2205
Os10g0561400	VIT_00s0299g00060	64.4654	61.194
Os10g0561500	VIT_16s0013g01920	46.5473	46.4286
Os10g0561800	VIT_00s0299g00100	44.373	46.4646
Os10g0561900	VIT_00s0341g00010	43.9227	48.9231
Os10g0562000	VIT_00s0299g00110	30.3462	25.7785
Os10g0562000	VIT_15s0021g01860	19.3483	22.1445
Os10g0562200	VIT_00s0620g00010	42.1233	46.5909
Os10g0562500	VIT_15s0021g01540	69.7183	41.7135
Os10g0562600	VIT_02s0025g02670	30.7985	40.5
Os10g0562700	VIT_15s0021g01550	54.7588	49.7041
Os10g0563000	VIT_02s0488g00020	61.1465	64
Os10g0563200	VIT_15s0021g01810	78.4874	50.3776
Os10g0563200	VIT_16s0013g01430	74.7899	48.6871
Os10g0563300	VIT_16s0013g01510	77.4468	79.476
Os10g0563400	VIT_00s0533g00040	38.9262	37.299
Os10g0563500	VIT_00s0616g00030	21.1514	30.5606
Os10g0563500	VIT_15s0021g01380	21.6521	33.5271
Os10g0563550	VIT_00s0616g00030	31.0924	6.69078
Os10g0563550	VIT_15s0021g01380	39.4958	9.10853
Os10g0563600	VIT_16s0013g00620	58.9354	75.2427
Os10g0563900	VIT_15s0021g01280	51.4151	53.4314
Os10g0563900	VIT_16s0013g00630	49.5283	54.1237
Os10g0564000	VIT_11s0052g00030	54.1485	53.2189
Os10g0564100	VIT_16s0039g02760	63.3663	64.6465
Os10g0564200	VIT_00s0204g00020	28.869	24.6819
Os10g0564200	VIT_15s0021g01220	30.0595	31.5625
Os10g0564300	VIT_01s0011g01820	80.1471	66.8712
Os10g0564300	VIT_19s0027g00710	76.4706	80.6202
Os10g0564400	VIT_00s1217g00010	71.2598	71.8254
Os10g0564500	VIT_02s0236g00130	77.5449	76.1765
Os10g0564800	VIT_02s0236g00140	84.507	84.507
Os10g0564800	VIT_02s0236g00150	82.1596	78.4753
Os10g0564900	VIT_15s0021g01020	64.1577	58.4967
Os10g0565000	VIT_02s0012g00090	61.8844	51.0601
Os10g0565000	VIT_15s0021g01010	58.03	54.8583
Os10g0565100	VIT_15s0021g00990	57.7681	70.5882
Os10g0565200	VIT_05s0051g00010	32.1839	12.2271
Os10g0565200	VIT_05s0077g00280	41.3793	12.5654
Os10g0565300	VIT_02s0012g00190	61.22	33.2151
Os10g0565300	VIT_02s0012g00240	0	0
Os10g0565300	VIT_02s0012g00250	1.30719	3.37079
Os10g0565300	VIT_02s0012g00270	0.544662	0.310945
Os10g0565500	VIT_02s0012g00290	38.1766	39.7626
Os10g0565600	VIT_06s0004g00950	58.4123	56.0865
Os10g0566050	VIT_04s0044g01680	40.4255	3.64334
Os10g0566200	VIT_01s0011g03230	66.1017	17.2185
Os10g0566400	VIT_15s0021g00890	15.0943	27.5862
Os10g0566700	VIT_15s0021g00830	52.8571	48.6842
Os10g0566800	VIT_06s0080g00690	45.8824	43.0939
Os10g0566900	VIT_18s0122g01050	55.6701	54.5455
Os10g0567000	VIT_18s0001g03520	39.759	38.0769
Os10g0567100	VIT_18s0001g02700	69.5572	72.7799
Os10g0567300	VIT_19s0014g00140	38.1081	21.0762
Os10g0567400	VIT_18s0001g02700	74.3068	77.6062
Os10g0567500	VIT_12s0035g01990	65.3479	63.9519
Os10g0567600	VIT_15s0021g00520	30.4795	29.3729
Os10g0567800	VIT_02s0012g00740	85.4369	86.1338
Os10g0567800	VIT_15s0021g00480	84.6278	84.4911
Os10g0569000	VIT_16s0039g02660	39.4958	21.9626
Os10g0569100	VIT_15s0045g01230	35.4545	23.494
Os10g0569100	VIT_18s0089g00020	37.2727	24.6988
Os10g0569200	VIT_04s0008g07060	10.153	73
Os10g0569200	VIT_04s0008g07070	79.1377	79.2479
Os10g0569300	VIT_02s0012g00580	70.9091	70.2128
Os10g0571100	VIT_15s0021g00450	50.4132	35.4651
Os10g0571200	VIT_02s0012g01170	72.4561	72.2028
Os10g0571300	VIT_02s0012g01140	81.8359	84.6465
Os10g0571600	VIT_17s0053g00740	25	27.7311
Os10g0572000	VIT_16s0013g00130	49.4595	49.5935
Os10g0572100	VIT_02s0012g01030	57.2779	41.1126
Os10g0572300	VIT_02s0012g01010	55.8011	56.848
Os10g0572400	VIT_18s0166g00110	1.88679	1.94805
Os10g0572500	VIT_18s0166g00110	0	0
Os10g0572900	VIT_02s0012g00900	58.9641	41.9263
Os10g0573000	VIT_16s0039g01580	58.952	73.7705
Os10g0573100	VIT_06s0009g00130	13.3641	22.1374
Os10g0573100	VIT_13s0101g00100	76.0369	78.1991
Os10g0573400	VIT_02s0012g01270	55.1887	44.3182
Os10g0573400	VIT_04s0008g00270	29.2453	21.3793
Os10g0573400	VIT_08s0058g00230	28.3019	18.6335
Os10g0573400	VIT_13s0175g00110	6.13208	12.2642
Os10g0573700	VIT_02s0012g01250	81.0127	74.8538
Os10g0573800	VIT_02s0012g01250	81.0811	70.1754
Os10g0573900	VIT_08s0007g08820	1.14723	7.69231
Os10g0574500	VIT_15s0045g00530	29.7665	27.9197
Os10g0574700	VIT_02s0012g01400	55.9055	54.1985
Os10g0574700	VIT_16s0039g01560	52.7559	58.0087
Os10g0574800	VIT_02s0012g01330	64.3735	64.6914
Os10g0575000	VIT_02s0012g01320	52.5036	55.3545
Os10g0575200	VIT_00s0214g00010	4.60993	83.871
Os10g0575200	VIT_11s0016g04420	81.2648	52.7022
Os10g0575600	VIT_02s0012g02030	57.0295	63.0326
Os10g0575700	VIT_02s0012g02050	49.4652	48.4293
Os10g0575800	VIT_19s0085g00130	47.9675	8.38068
Os10g0575950	VIT_05s0124g00450	37.3737	42.5287
Os10g0576000	VIT_17s0000g03730	68.3333	39.0476
Os10g0576100	VIT_02s0012g01640	59.9415	55.7065
Os10g0576600	VIT_02s0012g01590	34.3612	36.2791
Os10g0576900	VIT_02s0012g01570	49.2163	53.9519
Os10g0576900	VIT_16s0039g01670	51.4107	52.5641
Os10g0577000	VIT_16s0039g01660	46.3415	47.205
Os10g0577200	VIT_02s0012g01280	31.0345	37.7622
Os10g0577400	VIT_04s0023g03360	36.2857	37.574
Os10g0577500	VIT_02s0012g02220	48.9164	46.3343
Os10g0577600	VIT_02s0012g01960	47.7855	48.2353
Os10g0577600	VIT_16s0039g01890	32.7506	50.8137
Os10g0577700	VIT_02s0012g01800	47.7333	48.248
Os10g0577800	VIT_02s0012g01920	30.6261	33.9587
Os10g0577800	VIT_02s0012g01930	37.0558	35.1525
Os10g0577900	VIT_02s0012g02160	62.0609	57.8603
Os10g0578000	VIT_16s0039g02010	49.3776	39.404
Os10g0578000	VIT_19s0014g00550	75.5187	46.076
Os10g0578200	VIT_16s0039g02020	77.8172	76.3272
Os10g0578500	VIT_09s0054g00940	35.4992	33.9909
Os10g0578600	VIT_10s0003g02780	50.2513	54.6448
Os10g0578800	VIT_08s0056g01690	64.1921	56.7568
Os10g0578950	VIT_02s0109g00250	51.6129	50.4378
Os10g0579100	VIT_02s0109g00230	67.6543	70.9845
Os10g0579200	VIT_16s0039g02170	70.9163	71.2
Os10g0579300	VIT_16s0039g02180	73.125	74.0506
Os10g0580300	VIT_07s0031g02680	77.4737	76.5073
Os10g0580400	VIT_02s0033g01370	72.2607	73.3803
Os10g0580700	VIT_02s0033g01300	40.7547	44.6281
Os10g0580800	VIT_12s0028g01250	61.7747	62.1993
Os10g0580900	VIT_02s0033g01160	59.6591	59.4901
Os10g0580900	VIT_13s0019g03990	61.9318	60.8939
Os10g0581000	VIT_15s0024g00860	46.7742	8.48946
Os10g0581000	VIT_15s0024g00870	0	0
Os11g0100300	VIT_06s0004g04400	26.9822	28.4644
Os11g0100300	VIT_08s0007g00100	25.0888	25.7594
Os11g0100600	VIT_00s0317g00110	47.5904	49.5298
Os11g0102100	VIT_06s0004g03780	28.6325	50.7576
Os11g0102200	VIT_06s0004g03700	68.8382	63.1474
Os11g0102500	VIT_06s0004g03640	83.3333	6.70241
Os11g0102600	VIT_13s0067g03320	71.4286	69.8113
Os11g0102700	VIT_06s0004g03440	37.0833	40.0901
Os11g0102800	VIT_08s0040g03160	0	0
Os11g0102900	VIT_08s0040g03140	62.4459	62.4459
Os11g0103000	VIT_08s0040g03280	62.0626	44.9933
Os11g0103400	VIT_06s0004g03320	28.3208	20.2873
Os11g0103700	VIT_13s0019g03870	63.2836	51.146
Os11g0104050	VIT_13s0019g04080	56.0748	55.5556
Os11g0104300	VIT_06s0004g06700	36.1627	39.786
Os11g0104300	VIT_13s0067g00990	27.4094	40.5759
Os11g0104400	VIT_06s0004g06720	63.8021	56.0641
Os11g0104400	VIT_06s0004g06730	66.6667	66.3212
Os11g0104800	VIT_13s0067g01180	46.6387	45.122
Os11g0105400	VIT_12s0034g01000	66.9528	68.1223
Os11g0105750	VIT_01s0011g02860	71.2903	66.1017
Os11g0106200	VIT_13s0067g01510	47.6923	46.4419
Os11g0106700	VIT_08s0058g00400	6.01093	15.2778
Os11g0106800	VIT_06s0004g07190	35.7143	33.0739
Os11g0107000	VIT_08s0058g00480	40.159	46.8677
Os11g0107400	VIT_02s0087g00340	50.1712	51.4035
Os11g0107400	VIT_15s0024g00910	25.3425	50.6849
Os11g0107400	VIT_15s0024g00920	23.4589	60.3524
Os11g0107450	VIT_05s0020g02090	73.5294	51.0204
Os11g0107500	VIT_08s0058g00590	49.5868	53.5714
Os11g0107700	VIT_08s0058g00540	53.5188	39.0215
Os11g0107700	VIT_13s0067g02030	52.7005	29.4333
Os11g0108700	VIT_08s0007g00660	34.6626	46.6942
Os11g0108700	VIT_09s0018g00950	15.0307	44.9541
Os11g0108700	VIT_18s0001g00420	16.8712	47.4138
Os11g0108700	VIT_18s0075g00630	14.4172	47.9592
Os11g0108800	VIT_05s0020g00730	64.4531	64.3275
Os11g0108800	VIT_14s0060g00460	63.8672	63.9922
Os11g0108932	VIT_06s0004g07520	41.9872	19.7885
Os11g0108932	VIT_08s0058g00700	45.1923	21.267
Os11g0109000	VIT_08s0058g00660	48.5714	51.7766
Os11g0109200	VIT_14s0066g01040	62.2754	19.5489
Os11g0109400	VIT_06s0004g07400	31.9601	32.6948
Os11g0109400	VIT_06s0004g07470	30.3371	31.1538
Os11g0109400	VIT_06s0004g07480	31.5855	32.2704
Os11g0109800	VIT_10s0042g00130	41.3098	40.4938
Os11g0109900	VIT_18s0001g07670	32.3467	38.25
Os11g0109933	VIT_08s0058g00910	2.54516	40.7895
Os11g0110066	VIT_06s0004g07670	43.2099	39.4366
Os11g0110100	VIT_18s0001g01770	62.8571	69.6833
Os11g0111800	VIT_08s0058g00960	45.9627	47.4359
Os11g0111900	VIT_13s0067g02290	41.8182	42.5926
Os11g0112000	VIT_13s0067g02300	35.5556	40.5063
Os11g0112200	VIT_06s0004g07740	57.7287	69.5817
Os11g0112200	VIT_08s0058g00970	62.1451	74.9049
Os11g0112200	VIT_08s0058g00980	58.6751	70.7224
Os11g0112200	VIT_18s0001g06840	63.7224	63.522
Os11g0112200	VIT_18s0001g06850	64.6688	64.6688
Os11g0112200	VIT_18s0001g06890	56.1514	67.6806
Os11g0112300	VIT_06s0004g07760	60.9375	52.349
Os11g0112400	VIT_06s0004g07770	70.0617	70.7165
Os11g0112800	VIT_08s0058g01030	25.8503	13.6691
Os11g0112900	VIT_13s0067g02520	52.7559	13.3201
Os11g0113100	VIT_13s0067g02510	62.7306	60.0707
Os11g0113200	VIT_08s0058g01050	44.9132	40.9966
Os11g0113300	VIT_06s0004g07850	49.4382	36.9748
Os11g0113700	VIT_06s0004g07830	64.0553	62.0536
Os11g0114150	VIT_06s0004g07890	24.6446	24.94
Os11g0114600	VIT_06s0004g07920	48.2315	47.5436
Os11g0114600	VIT_08s0058g01130	47.5884	47.2843
Os11g0114700	VIT_06s0004g07930	34.5818	32.4356
Os11g0114700	VIT_08s0058g01140	38.2022	34.6154
Os11g0114700	VIT_13s0067g02650	27.216	28.6089
Os11g0114700	VIT_18s0001g02960	17.9775	50.7042
Os11g0114800	VIT_05s0124g00060	33.7058	31.9788
Os11g0114900	VIT_08s0058g01230	41.1765	45.7944
Os11g0115100	VIT_08s0058g01230	38.0165	42.9907
Os11g0115350	VIT_08s0058g01230	48.3051	53.271
Os11g0115400	VIT_08s0058g01230	46.5517	50.4673
Os11g0115800	VIT_00s0398g00050	0	0
Os11g0115800	VIT_00s0409g00030	0	0
Os11g0115800	VIT_09s0002g00960	37.5	3.61446
Os11g0115800	VIT_11s0016g00810	40.2778	3.83598
Os11g0116000	VIT_08s0058g01230	52.5424	57.9439
Os11g0116300	VIT_13s0067g02870	66.5094	57.085
Os11g0116400	VIT_08s0058g01310	65.0655	63.1356
Os11g0116500	VIT_06s0004g05150	63.0303	51.4851
Os11g0116550	VIT_11s0052g00060	9.74441	39.8693
Os11g0117900	VIT_13s0067g03260	48.8722	49.4297
Os11g0118000	VIT_13s0067g03260	50	47.9087
Os11g0118200	VIT_08s0058g01460	64.3564	31.8627
Os11g0118200	VIT_08s0058g01480	64.8515	29.2411
Os11g0118300	VIT_06s0004g08230	41.4911	44.7552
Os11g0118500	VIT_08s0056g00610	58.7869	62.7907
Os11g0118600	VIT_08s0056g00500	50.641	50.3185
Os11g0118800	VIT_06s0004g08310	44.086	39.0476
Os11g0118800	VIT_08s0056g00430	44.086	38.4075
Os11g0119100	VIT_13s0067g00150	37.9518	13.0435
Os11g0119200	VIT_08s0056g00320	35.6415	29.661
Os11g0119700	VIT_10s0042g01040	37.4449	26.8139
Os11g0119900	VIT_08s0056g00270	21.7666	29.1139
Os11g0120100	VIT_08s0056g00260	42.1277	46.0465
Os11g0120200	VIT_11s0016g04380	45.4802	45.3521
Os11g0120300	VIT_08s0032g00760	44.7964	49.5
Os11g0120300	VIT_08s0056g00180	46.1538	47.2222
Os11g0121000	VIT_08s0056g00130	50.2183	48.3193
Os11g0121300	VIT_08s0056g00140	31.1475	32.2034
Os11g0121400	VIT_08s0056g00150	78.6925	75.2315
Os11g0121500	VIT_08s0056g00150	66.2069	22.2222
Os11g0122150	VIT_08s0056g00150	61.3861	14.3519
Os11g0122800	VIT_04s0023g00320	42.5676	35.3933
Os11g0122800	VIT_04s0023g00450	34.4595	28.2548
Os11g0123033	VIT_03s0038g02000	30.7317	6.14035
Os11g0123033	VIT_03s0038g02010	24.878	10.7595
Os11g0123033	VIT_03s0038g02020	13.6585	10.8949
Os11g0123033	VIT_03s0038g02030	27.3171	12.0172
Os11g0123033	VIT_03s0038g02040	32.6829	13.035
Os11g0123400	VIT_08s0056g00120	77.1226	78.043
Os11g0123600	VIT_10s0003g03030	30.8701	28.368
Os11g0124300	VIT_08s0056g00050	61.1367	50.8951
Os11g0124500	VIT_06s0004g08440	58.3039	55
Os11g0125500	VIT_05s0062g01340	40.0685	41.637
Os11g0126100	VIT_08s0056g00780	64.3863	64.6465
Os11g0126100	VIT_08s0056g00870	56.9417	58.1109
Os11g0126100	VIT_08s0056g00890	57.9477	66.6667
Os11g0126900	VIT_08s0007g07670	60.2339	30.7463
Os11g0127000	VIT_08s0007g07640	28.8136	21.0918
Os11g0127600	VIT_08s0007g07640	36.2117	32.2581
Os11g0127700	VIT_06s0004g00060	46.4744	46.0317
Os11g0127800	VIT_06s0009g01670	33.3333	41.8269
Os11g0127900	VIT_18s0001g14620	49.6644	47.1338
Os11g0128000	VIT_08s0056g01140	54.8319	53.4836
Os11g0128300	VIT_17s0000g06200	34.2857	73.4694
Os11g0128400	VIT_12s0142g00280	69.5364	70.9459
Os11g0128700	VIT_13s0067g01530	34.9436	35.8678
Os11g0128800	VIT_06s0009g01460	58.0729	63.7143
Os11g0129000	VIT_08s0056g00780	67.4468	64.0404
Os11g0129000	VIT_08s0056g00870	59.1489	57.0842
Os11g0129000	VIT_08s0056g00890	61.7021	67.1296
Os11g0129200	VIT_08s0056g01040	39.0756	24.0933
Os11g0129200	VIT_08s0056g01100	30.6723	24.7458
Os11g0129500	VIT_06s0009g01770	24.7423	6.4
Os11g0129800	VIT_13s0047g00350	32.4165	28.4483
Os11g0130100	VIT_08s0056g00770	36.5957	25.7485
Os11g0130200	VIT_08s0040g00160	40.3636	44.4
Os11g0130300	VIT_06s0009g01590	52.9586	52.1866
Os11g0130400	VIT_06s0009g01620	40.5797	41.9476
Os11g0130500	VIT_05s0020g00910	22.541	11.2936
Os11g0131200	VIT_08s0040g00530	58.9552	53.9249
Os11g0131400	VIT_05s0020g04200	48.537	47.7966
Os11g0131600	VIT_08s0040g00360	44.4277	40.0271
Os11g0131600	VIT_13s0047g00120	44.2771	41.0615
Os11g0131900	VIT_08s0040g00320	61.0942	53.245
Os11g0132000	VIT_08s0040g00320	55.1724	6.35762
Os11g0132600	VIT_08s0040g00320	60.7306	52.8477
Os11g0132700	VIT_08s0040g00280	21.219	46.7662
Os11g0132700	VIT_08s0040g00290	35.2144	68.1223
Os11g0133001	VIT_08s0007g01160	45.2141	44.7073
Os11g0133001	VIT_08s0007g01170	42.0655	43.6031
Os11g0133001	VIT_08s0007g01180	40.4282	42.3483
Os11g0133001	VIT_08s0007g01190	44.9622	45.1327
Os11g0133001	VIT_08s0007g01200	45.466	44.623
Os11g0133001	VIT_08s0007g01220	10.2015	36.4865
Os11g0133001	VIT_08s0007g01230	46.4736	45.6119
Os11g0133100	VIT_08s0007g01160	43.4586	35.99
Os11g0133100	VIT_08s0007g01170	40.6015	35.248
Os11g0133100	VIT_08s0007g01180	37.594	32.9815
Os11g0133100	VIT_08s0007g01190	43.9098	36.9153
Os11g0133100	VIT_08s0007g01200	44.3609	36.4648
Os11g0133100	VIT_08s0007g01220	6.31579	18.9189
Os11g0133100	VIT_08s0007g01230	44.3609	36.4648
Os11g0133300	VIT_08s0007g01160	36.3158	25.7783
Os11g0133300	VIT_08s0007g01170	32.9825	24.5431
Os11g0133300	VIT_08s0007g01180	35.9649	27.0449
Os11g0133300	VIT_08s0007g01190	35.7895	25.7901
Os11g0133300	VIT_08s0007g01200	36.4912	25.7108
Os11g0133300	VIT_08s0007g01220	11.4035	29.2793
Os11g0133300	VIT_08s0007g01230	36.4912	25.7108
Os11g0133500	VIT_08s0007g01160	43.1846	44.5828
Os11g0133500	VIT_08s0007g01170	40.772	44.1253
Os11g0133500	VIT_08s0007g01180	38.9626	42.6121
Os11g0133500	VIT_08s0007g01190	42.702	44.7535
Os11g0133500	VIT_08s0007g01200	43.1846	44.2522
Os11g0133500	VIT_08s0007g01220	9.04704	33.7838
Os11g0133500	VIT_08s0007g01230	43.7877	44.8702
Os11g0133600	VIT_04s0044g00080	56.7114	64.0152
Os11g0133700	VIT_13s0064g00050	69.5122	8.33333
Os11g0133800	VIT_08s0040g00370	39.6588	46.6165
Os11g0133800	VIT_08s0040g00380	43.71	46.8037
Os11g0133900	VIT_13s0019g03660	26.4423	50
Os11g0134100	VIT_00s0346g00030	49.7041	27.0968
Os11g0134100	VIT_00s0346g00070	49.7041	22.3404
Os11g0134100	VIT_00s0371g00110	13.9053	13.9466
Os11g0134300	VIT_06s0009g01840	81.9753	75.6264
Os11g0134500	VIT_11s0016g02270	70.5376	69.1983
Os11g0134700	VIT_08s0040g00490	50.1466	54.1139
Os11g0134900	VIT_08s0040g00510	56.0254	54.0816
Os11g0134900	VIT_13s0047g00010	57.5053	55.8522
Os11g0134900	VIT_13s0047g00020	19.6617	57.0552
Os11g0134900	VIT_13s0047g00040	55.3911	49.9048
Os11g0134900	VIT_13s0047g00050	28.1184	44.186
Os11g0134900	VIT_13s0047g00080	56.6596	55.144
Os11g0135000	VIT_08s0040g00510	56.8085	54.4898
Os11g0135000	VIT_13s0047g00010	60	57.9055
Os11g0135000	VIT_13s0047g00020	20.8511	60.1227
Os11g0135000	VIT_13s0047g00040	56.1702	50.2857
Os11g0135000	VIT_13s0047g00050	27.0213	42.1927
Os11g0135000	VIT_13s0047g00080	57.8723	55.9671
Os11g0135300	VIT_08s0040g00510	50.6048	51.2245
Os11g0135300	VIT_13s0047g00010	53.2258	54.2094
Os11g0135300	VIT_13s0047g00020	18.1452	55.2147
Os11g0135300	VIT_13s0047g00040	51.0081	48.1905
Os11g0135300	VIT_13s0047g00050	26.4113	43.5216
Os11g0135300	VIT_13s0047g00080	52.8226	53.9095
Os11g0135400	VIT_00s0671g00010	20.9375	45.8904
Os11g0135400	VIT_02s0236g00080	22.5	39.5604
Os11g0135400	VIT_06s0004g06310	58.125	60.5863
Os11g0135400	VIT_13s0019g03970	80	80
Os11g0135400	VIT_13s0067g00270	82.1875	82.1875
Os11g0135400	VIT_15s0024g00370	22.8125	41.954
Os11g0135400	VIT_16s0039g02880	20.625	54.0984
Os11g0135900	VIT_08s0040g00510	58.9796	58.9796
Os11g0135900	VIT_13s0047g00010	59.3878	59.7536
Os11g0135900	VIT_13s0047g00020	18.9796	57.0552
Os11g0135900	VIT_13s0047g00040	55.7143	52
Os11g0135900	VIT_13s0047g00050	28.1633	45.8472
Os11g0135900	VIT_13s0047g00080	56.7347	57.2016
Os11g0136300	VIT_04s0044g00310	43.2099	19.4444
Os11g0136400	VIT_08s0040g00510	52.4038	22.2449
Os11g0136400	VIT_13s0047g00010	55.7692	23.8193
Os11g0136400	VIT_13s0047g00020	9.13461	11.6564
Os11g0136400	VIT_13s0047g00040	54.3269	21.5238
Os11g0136400	VIT_13s0047g00050	47.1154	32.5581
Os11g0136400	VIT_13s0047g00080	53.8462	23.0453
Os11g0136500	VIT_13s0147g00200	53.5461	50.3333
Os11g0136600	VIT_06s0009g03150	71.3493	72.2846
Os11g0136701	VIT_07s0151g00060	61.2903	35.1852
Os11g0136800	VIT_08s0040g01270	60.6742	59.0164
Os11g0137000	VIT_08s0040g01220	75.8123	70.1169
Os11g0137000	VIT_08s0040g01230	75.6318	70.1843
Os11g0137100	VIT_17s0000g08620	50.6591	50.469
Os11g0137300	VIT_06s0009g02510	61.2613	37.4862
Os11g0137400	VIT_01s0011g00010	19.2308	13.6986
Os11g0137400	VIT_11s0052g01850	50.9615	11.1579
Os11g0137500	VIT_01s0011g00010	22.9412	26.7123
Os11g0137500	VIT_11s0052g01850	44.1176	15.7895
Os11g0138400	VIT_00s0577g00020	24.055	37.037
Os11g0138400	VIT_00s0984g00010	10.3093	54.5455
Os11g0138600	VIT_00s0577g00020	33.9623	38.0952
Os11g0138600	VIT_00s0984g00010	11.3208	43.6364
Os11g0138700	VIT_06s0009g02110	35.6627	44.4444
Os11g0138900	VIT_08s0040g00810	44.6629	46.087
Os11g0138900	VIT_08s0040g00960	45.2247	48.0597
Os11g0138900	VIT_13s0084g00130	46.3483	49.1071
Os11g0139100	VIT_07s0151g00660	79.2453	63
Os11g0139500	VIT_06s0080g00470	49.9048	52.0875
Os11g0139500	VIT_08s0007g03200	47.0476	50.4082
