Gene stable ID	Ostreococcus lucimarinus gene stable ID	%id. target Ostreococcus lucimarinus gene identical to query gene	%id. query gene identical to target Ostreococcus lucimarinus gene
Os10g0508400	OSTLU_4322	42.5641	58.8652
Os10g0508400	OSTLU_4466	42.3077	53.9216
Os10g0508500	OSTLU_31950	26.2542	13.0942
Os10g0509200	OSTLU_6260	29.8246	38.4615
Os10g0509200	OSTLU_6312	29.8246	38.4615
Os10g0510700	OSTLU_42946	19.0411	30.4158
Os10g0511400	OSTLU_26020	22.0907	20.8178
Os10g0511600	OSTLU_26020	23.2673	17.4721
Os10g0512100	OSTLU_18363	18.3962	20.8929
Os10g0512100	OSTLU_25626	23.1132	24.1379
Os10g0514600	OSTLU_87451	59.3346	60.9108
Os10g0516100	OSTLU_27674	43.9024	53.7313
Os10g0517400	OSTLU_16993	43.7333	55.2189
Os10g0518100	OSTLU_26794	17.2355	23.8771
Os10g0518200	OSTLU_9095	28.8462	41.6667
Os10g0518300	OSTLU_33243	22.2458	23.4899
Os10g0518800	OSTLU_2417	25.776	53.9548
Os10g0518800	OSTLU_2504	25.776	53.9548
Os10g0518900	OSTLU_119485	13.6951	25
Os10g0519300	OSTLU_32455	14.4902	22.9462
Os10g0519600	OSTLU_30525	58.3333	58.8496
Os10g0519700	OSTLU_7965	37.9487	46.25
Os10g0520600	OSTLU_34809	23.6052	35.2564
Os10g0520700	OSTLU_30465	23.0952	24.3108
Os10g0520950	OSTLU_33329	16.4474	3.76506
Os10g0521000	OSTLU_38852	37.3002	35.4132
Os10g0521100	OSTLU_37128	31.1258	33.0986
Os10g0521300	OSTLU_40894	24.2131	32.8947
Os10g0521700	OSTLU_49296	49.6802	61.1549
Os10g0522500	OSTLU_93074	27.2727	18.3908
Os10g0522900	OSTLU_36774	31.1688	32
Os10g0522900	OSTLU_51291	31.1688	32
Os10g0523100	OSTLU_36774	31.6456	33.3333
Os10g0523100	OSTLU_51291	31.6456	33.3333
Os10g0523700	OSTLU_13638	31.6176	37.069
Os10g0531700	OSTLU_1531	11.9701	21.4765
Os10g0532100	OSTLU_30688	23.096	23.2694
Os10g0533100	OSTLU_7855	15.3846	34.6939
Os10g0533500	OSTLU_9013	29.1096	55.5556
Os10g0533600	OSTLU_94760	56.6489	52.5926
Os10g0533900	OSTLU_6946	28.0488	39.4286
Os10g0534900	OSTLU_27999	13.1399	21.2707
Os10g0535800	OSTLU_7305	33.7963	41.2429
Os10g0536000	OSTLU_24651	54.375	50.289
Os10g0536000	OSTLU_33350	56.875	57.2327
Os10g0536100	OSTLU_29140	13.7339	27.5862
Os10g0537500	OSTLU_43254	34.6939	32.9032
Os10g0537600	OSTLU_44917	9.3401	29.2063
Os10g0539400	OSTLU_26113	17.3789	25.2066
Os10g0539500	OSTLU_14029	99.0291	99.0291
Os10g0539500	OSTLU_44220	99.0291	99.0291
Os10g0541200	OSTLU_16113	25.5435	13.6628
Os10g0542200	OSTLU_28268	29.913	37.7193
Os10g0544500	OSTLU_27138	26.2525	23.9488
Os10g0544500	OSTLU_4635	23.2465	33.526
Os10g0545100	OSTLU_32585	26.6667	29.6296
Os10g0545200	OSTLU_38826	28.2392	30.1418
Os10g0545300	OSTLU_44192	27.9352	25.8427
Os10g0546300	OSTLU_50546	8.28678	26.6467
Os10g0546600	OSTLU_1824	40.2852	49.0239
Os10g0546600	OSTLU_47300	40.2852	45.6566
Os10g0546900	OSTLU_31341	15.9011	27.1084
Os10g0547500	OSTLU_13038	19.5876	21.2528
Os10g0548200	OSTLU_27846	16.2207	14.3385
Os10g0548800	OSTLU_359	30.0595	46.904
Os10g0548900	OSTLU_43806	26.0238	28.9706
Os10g0549100	OSTLU_14647	24.8927	28.4314
Os10g0549500	OSTLU_31397	58.7591	47.9167
Os10g0550500	OSTLU_29431	27.0142	11.4919
Os10g0550900	OSTLU_31222	17.1429	29.0657
Os10g0551600	OSTLU_26030	32.8	32.8
Os10g0552900	OSTLU_4293	24.3309	30.303
Os10g0553300	OSTLU_43599	36.6492	46.3576
Os10g0553800	OSTLU_17607	37.1369	41.5313
Os10g0554300	OSTLU_17607	21.281	23.8979
Os10g0555200	OSTLU_27647	24.8945	29.2079
Os10g0556700	OSTLU_32751	27.7224	36.6887
Os10g0557600	OSTLU_15409	23.7113	18.93
Os10g0557600	OSTLU_32750	18.5567	9.11392
Os10g0559800	OSTLU_29984	11.6279	21.6138
Os10g0560450	OSTLU_12653	29.7945	30
Os10g0560500	OSTLU_94029	18.7943	5.55556
Os10g0560900	OSTLU_3070	38.6667	49.4318
Os10g0561100	OSTLU_45840	33.8369	30.7692
Os10g0561400	OSTLU_9418	18.239	75.3247
Os10g0563600	OSTLU_43507	31.5589	32.4219
Os10g0564000	OSTLU_15661	18.9956	13.3641
Os10g0564100	OSTLU_9356	23.7624	50
Os10g0564300	OSTLU_31471	62.5	62.963
Os10g0564400	OSTLU_40785	49.8032	50.9054
Os10g0564800	OSTLU_27748	38.9671	38.785
Os10g0564900	OSTLU_44941	44.086	57.2093
Os10g0565000	OSTLU_10093	11.5632	17.1429
Os10g0565300	OSTLU_4555	0	0
Os10g0565600	OSTLU_34625	5.56872	35.6061
Os10g0566050	OSTLU_15012	37.234	3.89755
Os10g0566900	OSTLU_24679	21.6495	20.5882
Os10g0567100	OSTLU_35581	22.1402	31.0881
Os10g0567100	OSTLU_5015	20.8487	50.6726
Os10g0567400	OSTLU_35581	23.2902	32.6425
Os10g0567400	OSTLU_5015	22.5508	54.7085
Os10g0568900	OSTLU_10396	18.9394	14.881
Os10g0568900	OSTLU_40332	27.2727	14.5749
Os10g0569200	OSTLU_51414	47.9833	48.3871
Os10g0571100	OSTLU_92430	12.3967	12.605
Os10g0572300	OSTLU_7508	9.02394	32.8859
Os10g0573900	OSTLU_3943	41.8738	43.1953
Os10g0574500	OSTLU_38748	14.9805	21.6901
Os10g0574700	OSTLU_29623	32.2835	25
Os10g0574800	OSTLU_23957	27.7641	26.2181
Os10g0575800	OSTLU_25982	7.72358	1.77074
Os10g0577600	OSTLU_32976	20.3963	14.6566
Os10g0577700	OSTLU_93004	13.3333	29.2398
Os10g0577900	OSTLU_119500	32.7869	32.634
Os10g0578800	OSTLU_2540	35.3712	38.8489
Os10g0579100	OSTLU_28050	19.1358	15.1367
Os10g0579100	OSTLU_29234	16.9136	10.482
Os10g0579200	OSTLU_34203	41.8327	39.6226
Os10g0579300	OSTLU_40699	26.875	35.8333
Os10g0580200	OSTLU_37806	72.3958	65.8768
Os10g0580300	OSTLU_17513	34.1053	42.2976
Os10g0580400	OSTLU_119678	53.2594	54.1608
Os10g0580800	OSTLU_15385	37.884	34.7962
Os11g0100600	OSTLU_31753	23.494	20.4188
Os11g0101200	OSTLU_26376	2.68336	9.09091
Os11g0102100	OSTLU_27102	12.8205	14.5631
Os11g0102200	OSTLU_40751	34.5277	43.3242
Os11g0102500	OSTLU_45262	20	1.6129
Os11g0102800	OSTLU_43913	1.85185	2.33645
Os11g0103700	OSTLU_28989	11.194	17.8147
Os11g0104050	OSTLU_29044	30.8411	43.4211
Os11g0104866	OSTLU_28794	55.1903	18.8981
Os11g0104900	OSTLU_28794	54.5064	22.5711
Os11g0105400	OSTLU_51641	40.7725	37.2549
Os11g0105800	OSTLU_35668	29.927	32.6693
Os11g0106200	OSTLU_31953	24.2308	23.2472
Os11g0106400	OSTLU_35452	55.8206	57.9782
Os11g0106700	OSTLU_6922	21.8579	22.2222
Os11g0106700	OSTLU_7252	24.0437	24.7191
Os11g0107266	OSTLU_87097	22.0238	12.272
Os11g0107266	OSTLU_94245	21.7262	12.8295
Os11g0107500	OSTLU_17653	28.0992	23.2877
Os11g0107600	OSTLU_44260	30.9091	35.0515
Os11g0109933	OSTLU_41144	43.1034	40.5405
Os11g0110000	OSTLU_33438	24.6316	32.0548
Os11g0112300	OSTLU_9263	23.4375	33.3333
Os11g0113100	OSTLU_119368	36.9004	38.1679
Os11g0114600	OSTLU_24885	28.2958	27.1605
Os11g0114700	OSTLU_29204	21.7228	19.2478
Os11g0116500	OSTLU_36376	36.2121	46.0501
Os11g0116550	OSTLU_1118	41.0543	43.1933
Os11g0118200	OSTLU_3863	32.6733	18.8034
Os11g0118200	OSTLU_4036	24.2574	18.6312
Os11g0120600	OSTLU_14523	34.434	45.625
Os11g0120725	OSTLU_14523	44.8718	43.75
Os11g0123400	OSTLU_33520	38.4434	48.368
Os11g0123500	OSTLU_28171	38.4259	40.4878
Os11g0124500	OSTLU_26049	22.2615	18.0516
Os11g0125900	OSTLU_36812	35.6984	36.1798
Os11g0126400	OSTLU_36812	34.2672	35.7303
Os11g0126800	OSTLU_36812	35.2657	16.4045
Os11g0127800	OSTLU_32990	15.3257	35.7143
Os11g0127900	OSTLU_31856	69.1275	74.1007
Os11g0128400	OSTLU_31386	33.4437	34.3537
Os11g0128700	OSTLU_5876	8.05153	23.0415
Os11g0128800	OSTLU_16870	29.1667	13.8272
Os11g0130100	OSTLU_32691	4.68085	6.45161
Os11g0130300	OSTLU_32670	17.1598	23.2932
Os11g0131200	OSTLU_30479	40.2985	45
Os11g0131700	OSTLU_42709	43.5897	44.1558
Os11g0132700	OSTLU_29378	25.7336	22.7092
Os11g0133700	OSTLU_31870	45.122	5.39359
Os11g0133800	OSTLU_28008	23.6674	32.7434
Os11g0134300	OSTLU_41712	33.5802	30.6306
Os11g0134400	OSTLU_39965	54.0984	66.443
Os11g0134500	OSTLU_12589	35.4839	37.415
Os11g0134900	OSTLU_32666	20.7188	19.2913
Os11g0134900	OSTLU_93385	19.8731	18.5771
Os11g0135000	OSTLU_32666	21.4894	19.8819
Os11g0135000	OSTLU_93385	18.9362	17.5889
Os11g0135300	OSTLU_32666	21.5726	21.063
Os11g0135300	OSTLU_93385	17.7419	17.3913
Os11g0135400	OSTLU_29307	49.6875	50.7987
Os11g0135900	OSTLU_32666	21.8367	21.063
Os11g0135900	OSTLU_93385	18.1633	17.5889
Os11g0136400	OSTLU_32666	19.2308	7.87402
Os11g0136400	OSTLU_93385	12.0192	4.94071
Os11g0136500	OSTLU_33039	31.9149	27.6923
Os11g0136800	OSTLU_88673	26.9663	35.1648
Os11g0137100	OSTLU_31612	23.3522	21.7163
Os11g0137300	OSTLU_49010	30.9009	18.611
Os11g0137400	OSTLU_29168	20.1923	4.95283
Os11g0137500	OSTLU_29168	22.9412	9.19811
Os11g0138400	OSTLU_30400	23.7113	30.8036
Os11g0138600	OSTLU_30400	31.1321	29.4643
Os11g0139100	OSTLU_29904	40.2516	35.9551
Os11g0139400	OSTLU_34640	39.1753	43.4286
Os11g0140400	OSTLU_164	36.0802	35.2174
Os11g0140400	OSTLU_40728	28.8419	27.9698
Os11g0140700	OSTLU_34724	36.9863	11.8943
Os11g0140800	OSTLU_10432	33.515	54.6667
Os11g0142500	OSTLU_29150	54.8032	55.7692
Os11g0143300	OSTLU_29755	19.2308	6.92042
Os11g0143300	OSTLU_41670	19.2308	6.92042
Os11g0143500	OSTLU_1854	42.3671	51.1387
Os11g0145000	OSTLU_18669	15.4329	25.4658
Os11g0145000	OSTLU_850	31.3676	37.7644
Os11g0145100	OSTLU_93924	20.7031	21.0317
Os11g0145400	OSTLU_37980	79.5181	90.411
Os11g0145700	OSTLU_13885	17.3789	24.7967
Os11g0145700	OSTLU_31060	13.3903	23.2673
Os11g0146100	OSTLU_18669	7.27273	7.45342
Os11g0146100	OSTLU_850	22.4242	16.7674
Os11g0146500	OSTLU_13885	20.2381	34.5528
Os11g0146500	OSTLU_31060	15.9524	33.1683
Os11g0146700	OSTLU_14935	20.2822	24.2105
Os11g0147000	OSTLU_26758	45.6982	51.4286
Os11g0148000	OSTLU_87097	24.1509	10.6136
Os11g0148000	OSTLU_94245	20.3774	9.49033
Os11g0148300	OSTLU_14365	19.2	11.303
Os11g0148300	OSTLU_26637	14.4	20.2247
Os11g0148300	OSTLU_89680	27.2	34.1137
Os11g0150100	OSTLU_35517	21.6162	48.6364
Os11g0151300	OSTLU_8655	52.2876	61.5385
Os11g0151600	OSTLU_17301	38.3064	16.9039
Os11g0151700	OSTLU_2983	27.7405	39.7436
Os11g0153600	OSTLU_39979	40.6393	17.8715
Os11g0153700	OSTLU_39979	44.7038	50
Os11g0153800	OSTLU_39313	44.4444	57.1429
Os11g0155000	OSTLU_8926	36.6667	17.8862
Os11g0155500	OSTLU_43398	26.8085	24.9012
Os11g0155900	OSTLU_32891	96.3235	96.3235
Os11g0156600	OSTLU_33594	24.026	21.1429
Os11g0157600	OSTLU_29755	16.2123	19.5502
Os11g0157600	OSTLU_41670	16.2123	19.5502
Os11g0158200	OSTLU_18877	27.6316	23.4375
Os11g0158400	OSTLU_17319	28.3967	45.9341
Os11g0158400	OSTLU_46154	24.8641	42.8571
Os11g0158600	OSTLU_27999	14.5238	16.8508
Os11g0159000	OSTLU_33114	22.619	7.91667
Os11g0160300	OSTLU_24885	37.5854	25.463
Os11g0162200	OSTLU_32929	30.4348	40.3846
Os11g0163600	OSTLU_44336	4.7619	2.85714
Os11g0168100	OSTLU_34654	32.766	33.1897
Os11g0168200	OSTLU_23838	72.7506	73.3161
Os11g0169800	OSTLU_24496	46.0055	25.0375
Os11g0169900	OSTLU_35397	78.7879	81.761
Os11g0171300	OSTLU_13796	55.1546	63.6905
Os11g0174000	OSTLU_49385	57.6076	58.6538
Os11g0176000	OSTLU_15158	15.4955	21.7172
Os11g0176100	OSTLU_39629	10.303	59.3023
Os11g0180600	OSTLU_35638	25.9184	23.049
Os11g0181500	OSTLU_16946	52.6316	56.338
Os11g0183700	OSTLU_17735	21.4286	18.6253
Os11g0186200	OSTLU_13873	32.7801	33.5456
Os11g0186400	OSTLU_44713	56.9231	64.053
Os11g0186800	OSTLU_94272	38.9908	41.9753
Os11g0187100	OSTLU_38617	10.8765	38.7218
Os11g0187500	OSTLU_32019	44.1941	35.865
Os11g0187700	OSTLU_32019	48.2353	5.76653
Os11g0189600	OSTLU_12302	46.6403	49.1667
Os11g0191300	OSTLU_31098	15.6493	17.0909
Os11g0191400	OSTLU_42981	11.0092	53.7313
Os11g0191400	OSTLU_43339	15.2905	47.9233
Os11g0194800	OSTLU_88539	74.3243	77.4648
Os11g0195100	OSTLU_49779	37.4322	45.098
Os11g0207200	OSTLU_41728	25.9928	44.582
Os11g0209700	OSTLU_40667	1.95652	2.71084
Os11g0216300	OSTLU_86278	52.3161	61.9355
Os11g0216900	OSTLU_35743	52.139	53.4247
Os11g0217300	OSTLU_40817	41.3598	38.2199
Os11g0217500	OSTLU_36207	26.3975	14.3824
Os11g0218100	OSTLU_30435	18.254	23
Os11g0219000	OSTLU_31175	24.1935	9.46372
Os11g0220300	OSTLU_7332	23.2877	26.2887
Os11g0220400	OSTLU_36182	4.70085	3.88007
Os11g0220800	OSTLU_30754	66.9643	66.3717
Os11g0222320	OSTLU_93442	17.7778	6.16967
Os11g0226100	OSTLU_27759	25.1163	16.6667
Os11g0226100	OSTLU_4731	29.7674	23.97
Os11g0234200	OSTLU_24586	23.4965	21.1321
Os11g0236000	OSTLU_87011	28.5714	12.0482
Os11g0237700	OSTLU_35651	17.4905	33.3333
Os11g0237700	OSTLU_92118	19.3916	28.1768
Os11g0242400	OSTLU_86880	28.1588	32.7731
Os11g0242500	OSTLU_3057	29.361	51.2048
Os11g0242800	OSTLU_29411	43.1095	37.6543
Os11g0244800	OSTLU_29338	41.7323	39.7004
Os11g0247300	OSTLU_26788	88.9135	89.7092
Os11g0247300	OSTLU_33239	90.6874	90.4867
Os11g0247400	OSTLU_12600	47.4576	57.1429
Os11g0248200	OSTLU_30569	19.209	19.5402
Os11g0256000	OSTLU_44053	47.2222	11.0151
Os11g0256050	OSTLU_44053	35.6618	20.9503
Os11g0261900	OSTLU_38815	29.5943	31.3131
Os11g0264300	OSTLU_24740	11.032	4.28769
Os11g0265000	OSTLU_47740	47.0468	53.2258
Os11g0265400	OSTLU_88195	26.8293	27.0769
Os11g0265600	OSTLU_32667	34.585	33.8491
Os11g0266800	OSTLU_37252	14.7778	19.3033
Os11g0267000	OSTLU_10367	23.4432	43.8356
Os11g0267100	OSTLU_15822	8.43373	3.53535
Os11g0267400	OSTLU_29402	61.4807	68.2143
Os11g0269000	OSTLU_29402	54.8223	25.7143
Os11g0271100	OSTLU_1909	50.4016	64.8579
Os11g0276300	OSTLU_18471	27.4933	28.1768
Os11g0284900	OSTLU_12779	36.1111	29.2135
Os11g0285000	OSTLU_12302	40.6579	42.9167
Os11g0286400	OSTLU_12302	6.84932	0.694444
Os11g0286800	OSTLU_12302	40.873	42.9167
Os11g0293300	OSTLU_33696	19.6721	28.9157
Os11g0294600	OSTLU_29546	24.8555	27.2152
Os11g0296900	OSTLU_30710	51.5789	26.8493
Os11g0298000	OSTLU_45915	24.0166	24.4726
Os11g0298400	OSTLU_38677	31.465	35.9012
Os11g0302500	OSTLU_6401	19.5804	11.7647
Os11g0302700	OSTLU_26240	33.7209	39.2954
Os11g0303050	OSTLU_19853	38.8235	16.4179
Os11g0303400	OSTLU_41392	26.087	15.7068
Os11g0308100	OSTLU_49296	16.092	3.67454
Os11g0310800	OSTLU_28903	46.3277	45.3039
Os11g0311300	OSTLU_30583	28.4314	30.5263
Os11g0312220	OSTLU_12518	67.0782	67.9167
Os11g0312340	OSTLU_33702	35.8491	12.0253
Os11g0312400	OSTLU_12518	67.0782	67.9167
Os11g0362633	OSTLU_42965	12.2137	26.2295
Os11g0368172	OSTLU_42965	27.2727	44.2623
Os11g0406945	OSTLU_31872	20.9607	12.5654
Os11g0425100	OSTLU_13119	11.9048	10.3734
Os11g0425300	OSTLU_87757	17.0157	19.0058
Os11g0425800	OSTLU_26899	48.5714	17.0854
Os11g0428700	OSTLU_29623	33.5878	13.4146
Os11g0432400	OSTLU_25107	53.7217	56.6553
Os11g0432600	OSTLU_36064	22.4189	27.3381
Os11g0433200	OSTLU_31074	30.7692	25.1346
Os11g0433500	OSTLU_16541	63.5328	28.961
Os11g0433900	OSTLU_17408	76.8116	72.6027
Os11g0434000	OSTLU_28230	25.3394	23.1405
Os11g0439600	OSTLU_36812	36.2105	38.6517
Os11g0440200	OSTLU_36812	40.1813	29.8876
Os11g0448400	OSTLU_41331	31.9149	39.2442
Os11g0454800	OSTLU_17648	18.1015	9.0708
Os11g0455500	OSTLU_34856	71.2621	76.1411
Os11g0455800	OSTLU_30421	70.9129	71.9828
Os11g0456100	OSTLU_25132	22.0207	19.2744
Os11g0456300	OSTLU_28570	59.5376	68.2119
Os11g0472500	OSTLU_15159	43.0108	57.1429
Os11g0473000	OSTLU_119505	66.9767	66.9767
Os11g0473100	OSTLU_26522	28.2051	32.7381
Os11g0473200	OSTLU_39993	9.94764	5.52326
Os11g0473350	OSTLU_39993	32.7273	2.61628
Os11g0479232	OSTLU_31718	26.7148	14.8
Os11g0482000	OSTLU_12674	83.9196	86.0825
Os11g0482100	OSTLU_44386	45.7539	33.9768
Os11g0483900	OSTLU_42140	31.6	30.9804
Os11g0484300	OSTLU_44312	46.41	56.0302
Os11g0484400	OSTLU_49676	59.6929	62.3246
Os11g0484500	OSTLU_32825	61.6142	61.7357
Os11g0490800	OSTLU_6452	14.1869	17.2996
Os11g0495400	OSTLU_39608	43.5115	50.8929
Os11g0497000	OSTLU_89603	28.6585	27.0115
Os11g0513500	OSTLU_31015	7.21154	1.25418
Os11g0513900	OSTLU_31015	8.92338	7.69231
Os11g0516000	OSTLU_40144	45.2869	44.6465
Os11g0516800	OSTLU_31015	15.9341	2.42475
Os11g0517800	OSTLU_31015	13.2939	7.52508
Os11g0518900	OSTLU_31015	8.53778	7.27425
Os11g0519500	OSTLU_31015	7.13489	5.35117
Os11g0520500	OSTLU_94054	10.1156	19.2308
Os11g0521500	OSTLU_26769	31.7568	38.843
Os11g0521900	OSTLU_31186	15.5791	29.7045
Os11g0523500	OSTLU_17209	25.1572	11.9048
Os11g0525200	OSTLU_43938	52.449	54.5648
Os11g0525800	OSTLU_8262	40.1015	55.6338
Os11g0526200	OSTLU_32191	36.5019	45.4976
Os11g0528200	OSTLU_17845	27.4052	9.51417
Os11g0528200	OSTLU_19264	27.4052	9.51417
Os11g0528300	OSTLU_28980	18.2796	40
Os11g0528400	OSTLU_32756	22.4652	19.6864
Os11g0528500	OSTLU_6977	27.1523	21.8085
Os11g0531700	OSTLU_40358	26.0163	37.6471
Os11g0533100	OSTLU_38583	15.5556	4.64191
Os11g0533500	OSTLU_27862	21.2679	20.7585
Os11g0534300	OSTLU_10631	5.52017	44.8276
Os11g0544500	OSTLU_6595	34.0058	51.3043
Os11g0544700	OSTLU_34929	16.6667	43.8776
Os11g0544800	OSTLU_17170	51.6544	56.3126
Os11g0545700	OSTLU_29556	23.1023	11.7253
Os11g0545800	OSTLU_36955	33.8824	34.4498
Os11g0546000	OSTLU_27256	72.8477	72.0131
Os11g0546000	OSTLU_29654	72.8477	72.0131
Os11g0546300	OSTLU_88172	25.3406	27.7612
Os11g0546900	OSTLU_6675	33.2075	36.9748
Os11g0549635	OSTLU_3427	23.0072	32.987
Os11g0549650	OSTLU_32541	21.0959	23.9875
Os11g0549655	OSTLU_119388	40.6699	36.0169
Os11g0549686	OSTLU_3427	23.0089	27.013
Os11g0549690	OSTLU_32541	35.8824	19.0031
Os11g0549695	OSTLU_119388	39.8104	35.5932
Os11g0549700	OSTLU_1452	32.7766	31.8458
Os11g0549900	OSTLU_31587	25.4902	22.7074
Os11g0552000	OSTLU_3820	30.8475	24.2021
Os11g0552600	OSTLU_42772	18.2065	15.2968
Os11g0562100	OSTLU_12302	42.126	44.5833
Os11g0568300	OSTLU_27252	27.9012	40.2135
Os11g0568300	OSTLU_29658	27.9012	40.2135
Os11g0568300	OSTLU_93364	21.4815	5.45797
Os11g0568500	OSTLU_8744	30.6122	39.1304
Os11g0568600	OSTLU_18762	14.7059	30.0546
Os11g0572100	OSTLU_30204	17.5318	35.9438
Os11g0572100	OSTLU_8086	5.58276	50
Os11g0572800	OSTLU_12370	26.4875	44.8052
Os11g0572900	OSTLU_29255	22.3602	3.34572
Os11g0573200	OSTLU_10444	15.0862	20.5882
Os11g0575200	OSTLU_10444	17.0886	15.8824
Os11g0577300	OSTLU_29255	30.1282	4.36803
Os11g0577350	OSTLU_29255	19.0476	1.48699
Os11g0580800	OSTLU_9857	21.0526	77.6119
Os11g0582300	OSTLU_49461	33.9004	33.6145
Os11g0585700	OSTLU_17340	35.6643	45.5357
Os11g0586001	OSTLU_34404	5.81162	18.239
Os11g0586100	OSTLU_34404	0	0
Os11g0586200	OSTLU_42106	42.3841	39.2638
Os11g0586300	OSTLU_3732	20.1117	37.8947
Os11g0587500	OSTLU_26794	20.4301	13.4752
Os11g0591100	OSTLU_18701	68.7332	67.8191
Os11g0592700	OSTLU_32115	39.8551	42.3892
Os11g0592800	OSTLU_2500	40.5	49.3902
Os11g0592800	OSTLU_42298	41.1667	42.6598
Os11g0594200	OSTLU_41794	57.5	55.7576
Os11g0598700	OSTLU_30197	63.8614	31.3869
Os11g0599500	OSTLU_87146	50.4013	65.4167
Os11g0600900	OSTLU_3605	43.6123	24.3243
Os11g0602400	OSTLU_26883	22.2603	17.0157
Os11g0602500	OSTLU_94716	66.0287	71.134
Os11g0602600	OSTLU_94716	72.3077	72.6804
Os11g0602900	OSTLU_7826	37.8723	55.625
Os11g0603200	OSTLU_49454	44.058	46.8413
Os11g0604700	OSTLU_33850	45.2174	43.3333
Os11g0606300	OSTLU_49739	64.7059	13.6223
Os11g0609600	OSTLU_27977	30.5	24.0157
Os11g0610700	OSTLU_32159	24.5049	22.049
Os11g0610900	OSTLU_37135	51.4735	52.1912
Os11g0615000	OSTLU_19583	53.0233	45.2381
Os11g0615250	OSTLU_49676	36.9369	8.21643
Os11g0615700	OSTLU_38146	65.8228	65.8228
Os11g0615800	OSTLU_33041	58.7021	58.0175
Os11g0620000	OSTLU_38229	35.6322	37.1257
Os11g0622800	OSTLU_13349	35.5932	36.9501
Os11g0622800	OSTLU_48780	35.5932	30.8824
Os11g0623601	OSTLU_24535	37.6471	8.02005
Os11g0629200	OSTLU_37043	57.5658	58.7248
Os11g0629300	OSTLU_29546	17.7273	24.6835
Os11g0629500	OSTLU_16249	39.8649	53.8813
Os11g0634800	OSTLU_19676	39.3939	53.4247
Os11g0636900	OSTLU_5724	29.2683	57.732
Os11g0637501	OSTLU_30356	41.1765	43.75
Os11g0637700	OSTLU_24530	16.2741	34.8624
Os11g0638000	OSTLU_44322	45.2532	25.7658
Os11g0639000	OSTLU_87200	30.6358	25.8537
Os11g0642800	OSTLU_32080	32.2222	40.3712
Os11g0643700	OSTLU_86314	18.8797	8.74159
Os11g0644800	OSTLU_3820	30.7692	38.2979
Os11g0648000	OSTLU_1871	26.422	33.7237
Os11g0649000	OSTLU_44917	6.32378	23.8095
Os11g0657100	OSTLU_17573	45.6731	55.3936
Os11g0658900	OSTLU_24393	20.4878	6.05187
Os11g0659500	OSTLU_29285	21.8824	28.012
Os11g0660300	OSTLU_25989	32.5077	48.8372
Os11g0661200	OSTLU_24322	14.6396	22.1843
Os11g0667400	OSTLU_39993	23.8532	3.77907
Os11g0670700	OSTLU_42622	41.6667	39.6226
Os11g0672700	OSTLU_38991	34.5238	43.5622
Os11g0676650	OSTLU_119611	30	19.3548
Os11g0689400	OSTLU_1794	41.8605	12.8266
Os11g0689400	OSTLU_47095	37.2093	11.6223
Os11g0704300	OSTLU_13035	25.7576	44.5902
Os11g0704700	OSTLU_9858	7.2407	40.2174
Os11g0706100	OSTLU_9692	32.2835	65.0794
Os11g0706801	OSTLU_29226	15.9375	18.75
Os11g0707000	OSTLU_31184	58.4296	60.9639
Os11g0707050	OSTLU_31184	20.8333	3.61446
Os11g0707100	OSTLU_31184	33.5	16.1446
Os11g0707600	OSTLU_38826	38.7218	36.5248
Os11g0707700	OSTLU_39373	28.2258	32.4074
Os11g0707800	OSTLU_16269	64.784	61.9048
Os11g0708400	OSTLU_7211	26.5385	30
Os11g0708500	OSTLU_45279	59.7796	73.3108
Os11g0708600	OSTLU_33966	35.5641	39.5745
Os12g0100500	OSTLU_31753	23.494	20.4188
Os12g0101000	OSTLU_26376	2.68336	9.09091
Os12g0101600	OSTLU_27102	12.8205	14.5631
Os12g0101800	OSTLU_40751	38.3234	34.8774
Os12g0102100	OSTLU_45262	34.555	17.7419
Os12g0102400	OSTLU_43913	7.7484	39.7196
Os12g0103000	OSTLU_28989	11.5616	18.2898
Os12g0103300	OSTLU_29044	32.3529	43.4211
Os12g0104766	OSTLU_28794	55.5363	19.0166
Os12g0104800	OSTLU_28794	33.6066	2.42891
Os12g0105200	OSTLU_51641	37.9167	35.6863
Os12g0105500	OSTLU_35668	29.8893	32.2709
Os12g0105700	OSTLU_31953	24.5681	23.6162
Os12g0105950	OSTLU_35452	60.177	26.9574
Os12g0105975	OSTLU_35452	42.1333	15.6591
Os12g0106000	OSTLU_6922	30.1961	42.7778
Os12g0106000	OSTLU_7252	31.3725	44.9438
Os12g0107500	OSTLU_17653	32.1739	25.3425
Os12g0107600	OSTLU_44260	30	34.0206
Os12g0110000	OSTLU_41144	41.7954	43.861
Os12g0110100	OSTLU_33438	24.1736	32.0548
Os12g0111900	OSTLU_9263	14.2857	21.1111
Os12g0112500	OSTLU_119368	37.6384	38.9313
Os12g0114100	OSTLU_24885	28.2714	27.0062
Os12g0114200	OSTLU_29204	21.3699	17.2566
Os12g0115950	OSTLU_36376	12.7572	5.97302
Os12g0116000	OSTLU_1118	35.0275	42.8571
Os12g0117300	OSTLU_3863	27.7487	30.1994
Os12g0117300	OSTLU_4036	23.5602	34.2205
Os12g0120200	OSTLU_14523	11.2	8.75
Os12g0120400	OSTLU_14523	36.6667	27.5
Os12g0121300	OSTLU_33520	38.4434	48.368
