Gene stable ID	Oryza barthii gene stable ID	%id. target Oryza barthii gene identical to query gene	%id. query gene identical to target Oryza barthii gene
Os09g0437900	OBART09G11550	99.4475	70.8661
Os09g0438000	OBART09G11560	83.4161	99.5261
Os09g0438100	OBART09G11570	96.9697	97.3913
Os09g0438400	OBART09G11580	74.1627	97.7918
Os09g0438700	OBART09G11600	100	100
Os09g0439000	OBART09G11610	96.6809	93.4783
Os09g0439200	OBART09G11630	99.1379	99.1379
Os09g0439400	OBART09G11640	80.7985	99.5316
Os09g0439500	OBART09G11650	98.4848	88.7372
Os09g0439600	OBART09G11670	91.8495	98.1575
Os09g0439700	OBART09G11680	94.1729	99.0119
Os09g0439800	OBART09G11690	94.4223	91.1538
Os09g0440200	OBART09G11720	93.6131	97.3435
Os09g0440300	OBART09G11730	64.4401	97.619
Os09g0440600	OBART09G11740	85.9813	67.1533
Os09g0440700	OBART09G11750	100	100
Os09g0441000	OBART09G11760	94.9351	88.6061
Os09g0441100	OBART09G11770	98.6667	98.6667
Os09g0441600	OBART09G11790	94.6269	60.8445
Os09g0441700	OBART09G11800	92.6554	97.4257
Os09g0442000	OBART09G11820	94.2222	58.4022
Os09g0442100	OBART09G11830	100	100
Os09g0442300	OBART09G11840	65.7682	100
Os09g0442400	OBART09G11850	99.687	99.687
Os09g0442600	OBART09G11860	99.8423	89.2807
Os09g0442700	OBART09G11870	99.4083	99.4083
Os09g0442800	OBART09G11880	97.7477	84.7656
Os09g0442900	OBART09G11890	96.395	94.6154
Os09g0443000	OBART09G11900	48.125	19.0123
Os09g0443500	OBART09G11940	98.2609	98.2609
Os09g0443700	OBART09G11960	4.73373	5.36913
Os09g0443800	OBART09G11960	76.0479	85.2349
Os09g0444100	OBART09G11970	71.7054	89.8058
Os09g0444200	OBART09G11990	99.7106	99.7106
Os09g0444700	OBART09G12010	77.1429	99.4737
Os09g0444800	OBART09G12020	96.8254	99.026
Os09g0444900	OBART09G12030	90.8309	99.6855
Os09g0445500	OBART09G12040	56.0811	87.8307
Os09g0445600	OBART09G12050	96.4029	80.2395
Os09g0446000	OBART09G12070	81.3084	86.1386
Os09g0446200	OBART09G12080	61.8312	100
Os09g0446350	OBART09G12090	96.2121	83.5526
Os09g0446700	OBART09G12100	79.0698	87.1795
Os09g0446800	OBART09G12110	99.4342	99.4342
Os09g0447000	OBART09G12140	100	24.7253
Os09g0447300	OBART09G12160	99.8039	48.8484
Os09g0447600	OBART09G12170	65.5518	90.3226
Os09g0448100	OBART09G12180	87.7315	93.8119
Os09g0448150	OBART06G11580	36.4706	26.7241
Os09g0448200	OBART09G12200	97.6224	99.0071
Os09g0448900	OBART09G12220	91.0638	55.1546
Os09g0449600	OBART09G12260	98.7654	70.2988
Os09g0450200	OBART09G12290	81.6327	40.678
Os09g0450300	OBART09G12300	99.4958	99.6633
Os09g0450600	OBART09G12320	73.6196	93.0233
Os09g0451000	OBART09G12350	99.0683	99.0683
Os09g0451400	OBART09G12370	58.3851	98.4293
Os09g0451500	OBART09G12380	95.6916	99.7636
Os09g0451700	OBART09G12390	77.2222	31.7352
Os09g0451800	OBART09G12400	85.2814	89.1403
Os09g0452200	OBART09G12410	100	100
Os09g0452300	OBART09G12420	72.4638	100
Os09g0452400	OBART09G12430	99.3197	100
Os09g0452700	OBART09G12440	99.2857	99.2857
Os09g0452800	OBART09G12450	99.7793	99.7793
Os09g0452900	OBART09G12460	100	100
Os09g0453000	OBART09G12470	100	100
Os09g0453200	OBART09G12480	99.5283	99.5283
Os09g0453300	OBART09G12490	100	99.6875
Os09g0453400	OBART09G12500	99.5134	99.5134
Os09g0453500	OBART09G12510	66.5953	84.9727
Os09g0453700	OBART09G12540	100	29.1667
Os09g0453800	OBART09G12550	82.8326	98.9744
Os09g0454100	OBART09G12570	92.8367	99.0826
Os09g0454200	OBART09G12580	88.9571	78.8043
Os09g0454300	OBART09G12590	99.5327	87.2951
Os09g0454500	OBART09G12600	77.13	68.5259
Os09g0454600	OBART09G12610	100	100
Os09g0454900	OBART09G12630	99.6659	99.5551
Os09g0455200	OBART09G12650	75.1269	93.3754
Os09g0455300	OBART09G12660	90.2542	98.6111
Os09g0455400	OBART09G12670	100	14.6484
Os09g0455500	OBART09G12680	96.5625	97.1698
Os09g0455900	OBART09G12690	97.1787	51.7529
Os09g0456100	OBART09G12700	98.5484	90.6528
Os09g0456200	OBART09G12710	93.3511	99.7159
Os09g0456700	OBART09G12730	89.6465	98.8858
Os09g0456800	OBART09G12750	98.6755	98.6755
Os09g0457100	OBART09G12760	99.6	99.6
Os09g0457400	OBART09G12770	92.0455	83.6777
Os09g0457600	OBART09G12790	98.4018	44.296
Os09g0457833	OBART09G12800	97.1429	95.7747
Os09g0457900	OBART09G12810	100	100
Os09g0458000	OBART09G12820	97.2455	98.7835
Os09g0458100	OBART09G12830	99.8188	99.8188
Os09g0458200	OBART10G15800	43.4783	52.6316
Os09g0458300	OBART09G12840	100	76.9231
Os09g0458700	OBART09G12860	98.9189	98.9189
Os09g0458800	OBART09G12870	100	100
Os09g0458900	OBART09G12890	100	100
Os09g0459200	OBART09G12900	89.8089	92.7632
Os09g0459500	OBART09G12920	25.6098	8.23529
Os09g0459600	OBART09G12930	99.763	99.0588
Os09g0459800	OBART09G12940	88.0126	97.0435
Os09g0460000	OBART09G12960	99.422	99.422
Os09g0460100	OBART09G12970	80	95.5224
Os09g0460200	OBART09G12980	71.0572	64.3642
Os09g0460300	OBART09G12990	99.7416	36.1423
Os09g0460700	OBART09G13000	99.0385	99.0385
Os09g0461500	OBART09G13020	84.4828	98.3278
Os09g0461700	OBART09G13050	99.0596	99.0596
Os09g0462100	OBART09G13080	100	100
Os09g0462200	OBART09G13090	96.131	99.6914
Os09g0462400	OBART09G13110	98.2456	82.963
Os09g0462700	OBART09G13130	71.6553	100
Os09g0462875	OBART09G13150	70.3911	36.0515
Os09g0463300	OBART09G13190	96.4883	89.7356
Os09g0463600	OBART09G13200	85.6557	99.5238
Os09g0464000	OBART09G13220	93.7908	99.6528
Os09g0464400	OBART09G13230	89.3319	82.8172
Os09g0465400	OBART09G13250	77.4436	100
Os09g0465500	OBART09G13260	99.2218	95.5056
Os09g0465600	OBART09G13270	69.76	93.3619
Os09g0465800	OBART09G13280	99.4475	82.9493
Os09g0466100	OBART09G13290	99.1573	99.1573
Os09g0466300	OBART09G13310	85.4701	99.5025
Os09g0466400	OBART09G13320	27.957	100
Os09g0466800	OBART09G13330	99.5526	99.5526
Os09g0466900	OBART09G13340	95.3642	100
Os09g0467100	OBART09G13350	99.5037	99.5037
Os09g0467300	OBART09G13360	100	97.7444
Os09g0467400	OBART09G13370	94.7368	94.7368
Os09g0468000	OBART09G13390	95.0207	99.1342
Os09g0468300	OBART09G13400	99.4832	94.8276
Os09g0468600	OBART09G13410	90.1235	96.6887
Os09g0468700	OBART09G13420	78.3476	96.831
Os09g0468800	OBART09G13430	64.1944	70.3081
Os09g0468900	OBART09G13440	99.4709	99.4709
Os09g0469300	OBART09G13450	100	80.4233
Os09g0469400	OBART09G13480	98.5251	43.0412
Os09g0469900	OBART09G13490	100	93.4978
Os09g0469950	OBART09G13500	17.7305	14.8368
Os09g0470000	OBART09G13500	100	29.9703
Os09g0470900	OBART09G13540	97.479	98.472
Os09g0471000	OBART09G13550	85.9551	60.7143
Os09g0471200	OBART09G13570	98.9884	90.1316
Os09g0471900	OBART09G13620	90.7955	99.875
Os09g0472100	OBART09G13640	98.0583	99.2978
Os09g0472700	OBART09G13660	62.1495	99.2537
Os09g0472900	OBART09G13670	97.0149	99.2366
Os09g0473200	OBART09G13680	86.6667	87.2483
Os09g0473300	OBART09G13690	91.1765	42.4242
Os09g0473350	OBART09G13690	71.1538	18.0841
Os09g0473400	OBART09G13700	63.4085	99.6063
Os09g0473600	OBART09G13710	95.625	100
Os09g0473966	OBART09G13740	89.3333	66.3366
Os09g0474000	OBART09G13750	99.422	99.422
Os09g0474000	OBART09G13760	99.422	99.422
Os09g0474051	OBART09G13770	70.4274	99.0385
Os09g0474100	OBART09G13780	99.0654	99.0654
Os09g0474300	OBART09G13790	90.367	73.599
Os09g0474400	OBART09G13800	83.4646	33.6508
Os09g0474800	OBART09G13830	99.5455	99.5455
Os09g0475400	OBART09G13850	86.7064	43.1392
Os09g0475700	OBART09G13870	98.0989	99.4859
Os09g0476000	OBART09G13880	90.1887	78.1046
Os09g0476100	OBART09G13890	99.5033	99.5033
Os09g0476800	OBART09G13900	81.685	100
Os09g0477700	OBART09G13920	98.457	88.9184
Os09g0477900	OBART09G13940	99.1228	95.2782
Os09g0478300	OBART09G13950	98.5646	50.6557
Os09g0478400	OBART09G13960	97.2067	79.4521
Os09g0478500	OBART09G13970	99.8285	99.8285
Os09g0478600	OBART09G13980	70.9091	46.988
Os09g0479000	OBART09G13990	96.2751	34.6035
Os09g0479100	OBART09G13990	98.8142	51.4933
Os09g0479400	OBART09G14010	78.087	98.2495
Os09g0479500	OBART09G14020	99.2708	97.1458
Os09g0479800	OBART09G14050	84.7312	99.7468
Os09g0479900	OBART09G14060	99.5031	99.5031
Os09g0480100	OBART09G14070	98.4615	96.9697
Os09g0480400	OBART09G14100	93.4936	98.2169
Os09g0480532	OBART09G14110	86.1111	99.2
Os09g0480600	OBART09G14120	98.9583	100
Os09g0480900	OBART09G14140	70.8861	21.7899
Os09g0481000	OBART09G14140	98.3784	70.8171
Os09g0481100	OBART09G14150	93.9444	99.4801
Os09g0481200	OBART09G14160	81.5951	94.3262
Os09g0481300	OBART09G14170	66.0342	98.5836
Os09g0481400	OBART09G14180	74.8062	98.9744
Os09g0481600	OBART09G14190	98.39	55.2764
Os09g0481650	OBART09G14200	46.875	96.7742
Os09g0481700	OBART09G14210	97.7883	99.3579
Os09g0481800	OBART09G14220	39.6104	96.8254
Os09g0482000	OBART09G14240	96.7172	96.962
Os09g0482100	OBART09G17650	51.216	40.2247
Os09g0482400	OBART09G14250	100	100
Os09g0482600	OBART09G14250	100	100
Os09g0482620	OBART09G14270	59.3156	44.8276
Os09g0482640	OBART09G14280	82.0225	50.8357
Os09g0482660	OBART09G14290	92.3518	62.1622
Os09g0482680	OBART09G14310	80.8219	99.3266
Os09g0482700	OBART09G14300	91.018	98.7013
Os09g0482720	OBART09G14320	87.0902	79.1434
Os09g0482740	OBART09G14330	99.3711	99.3711
Os09g0482780	OBART09G14340	80.8333	84.3478
Os09g0482800	OBART09G14350	97.8102	97.1014
Os09g0482840	OBART09G14370	100	100
Os09g0482860	OBART09G14380	87.8229	66.2953
Os09g0482900	OBART09G14390	96.2264	97.4522
Os09g0483100	OBART09G14410	100	100
Os09g0483300	OBART09G14420	100	100
Os09g0483500	OBART09G14440	99.2701	99.2701
Os09g0483600	OBART09G14450	53.4819	91.4286
Os09g0484200	OBART09G14460	98	98
Os09g0484300	OBART09G14470	72.4177	85.2941
Os09g0484800	OBART09G14490	100	99.6644
Os09g0484900	OBART09G14500	99.6317	99.6317
Os09g0485600	OBART09G14510	71.4286	82.0896
Os09g0485800	OBART09G14530	86.5169	100
Os09g0485950	OBART03G28020	20.3791	14.3813
Os09g0486000	OBART09G14550	84.3243	99.3631
Os09g0486500	OBART09G14560	100	100
Os09g0486700	OBART09G14570	94.0659	100
Os09g0487100	OBART12G14390	87.8261	41.3934
Os09g0487200	OBART09G14590	98.3333	98.3333
Os09g0487500	OBART09G14610	63.2479	78.7234
Os09g0487600	OBART09G14620	97.8118	99.1131
Os09g0487700	OBART09G14630	86.2745	56.4103
Os09g0487900	OBART09G14660	64.5885	98.1061
Os09g0488000	OBART09G14680	96.9697	95.8084
Os09g0488600	OBART09G14690	99.5614	99.5614
Os09g0488700	OBART09G14700	99.7126	86.9674
Os09g0488800	OBART09G14710	83.6601	97.7099
Os09g0489200	OBART09G14720	83.7379	78.0543
Os09g0489500	OBART09G14730	99.044	99.6154
Os09g0490200	OBART09G14750	99.3453	99.3453
Os09g0490400	OBART09G14770	99.1903	96.4567
Os09g0491100	OBART09G14790	98	98.7903
Os09g0491532	OBART09G14800	98.7616	79.75
Os09g0491596	OBART09G14820	98.3333	97.2527
Os09g0491612	OBART09G14830	70.7602	100
Os09g0491676	OBART09G14850	49.3188	98.9071
Os09g0491692	OBART09G14860	89.7436	84
Os09g0491708	OBART09G14870	99.7215	100
Os09g0491740	OBART09G14880	97.8892	87.2941
Os09g0491756	OBART09G14900	96.8966	99.6454
Os09g0491772	OBART09G14910	99.5614	97.5645
Os09g0492700	OBART09G14930	50.8681	100
Os09g0492800	OBART09G14940	95	98.9583
Os09g0492900	OBART09G14960	57.377	44.1176
Os09g0493000	OBART09G14960	58.7065	49.5798
Os09g0493400	OBART09G14970	93.3837	100
Os09g0493500	OBART09G14980	79.7814	47.9475
Os09g0493600	OBART09G14990	100	100
Os09g0493700	OBART09G15000	98.0057	62.8885
Os09g0494200	OBART09G15020	100	100
Os09g0494300	OBART09G15030	99.6825	99.6825
Os09g0494500	OBART11G08110	27.4725	24.7525
Os09g0494600	OBART09G15050	100	100
Os09g0494800	OBART09G15060	56.0976	63.0137
Os09g0495000	OBART09G15070	56.2264	41.5042
Os09g0495200	OBART09G15080	99.0683	99.0683
Os09g0495300	OBART09G15090	56.6667	50.2463
Os09g0495500	OBART09G15110	28.3333	31.2883
Os09g0496250	OBART09G15120	39.6648	87.6543
Os09g0497000	OBART09G15150	98.7212	99.4845
Os09g0497100	OBART09G15160	95.8502	99.4748
Os09g0497400	OBART09G15170	100	100
Os09g0497500	OBART09G15180	92.8367	99.6923
Os09g0497600	OBART09G15190	98.7342	34.5133
Os09g0497700	OBART09G15200	93.9462	99.0544
Os09g0497900	OBART09G15220	99.1477	99.4302
Os09g0498100	OBART09G15230	92.6471	69.2308
Os09g0498500	OBART09G15250	94.9519	78.373
Os09g0498600	OBART09G15260	94.9675	97.99
Os09g0498700	OBART05G20000	33.6364	12.2112
Os09g0498800	OBART09G15280	91.7647	99.4898
Os09g0499000	OBART09G15290	93.4363	99.1803
Os09g0499300	OBART09G15300	97.541	49.1736
Os09g0499500	OBART09G15320	98.4962	19.8185
Os09g0500100	OBART09G15340	89.7098	99.1254
Os09g0500200	OBART09G15350	85.5556	98.7179
Os09g0500300	OBART09G15360	83.3167	46.8276
Os09g0500900	OBART09G15370	76.9036	99.3443
Os09g0501100	OBART09G15380	90.378	100
Os09g0501200	OBART09G15390	99.2481	99.2481
Os09g0501600	OBART09G15400	99.1803	98.1081
Os09g0501700	OBART09G15420	77.0588	98.4962
Os09g0501850	OBART09G15430	99.3506	51
Os09g0502100	OBART09G15440	98.7939	93.2712
Os09g0502200	OBART09G15450	99.1667	97.541
Os09g0502500	OBART09G15470	50	98.8372
Os09g0502600	OBART09G15480	76.4479	97.2973
Os09g0502900	OBART09G15490	88.425	47.7459
Os09g0503400	OBART09G15520	99.8174	99.8174
Os09g0503700	OBART09G15530	98.7603	50.1048
Os09g0504000	OBART09G15540	63.8554	100
Os09g0504400	OBART09G15550	93.7743	99.5868
Os09g0504700	OBART09G15560	96.3351	60.5263
Os09g0504800	OBART09G15570	99.2857	99.2857
Os09g0504900	OBART09G15580	54.0984	98.7179
Os09g0505100	OBART09G15590	95.2607	95.2607
Os09g0505200	OBART09G15600	93.1343	89.3983
Os09g0505300	OBART09G15610	100	77.5281
Os09g0505400	OBART09G15620	29.7101	33.7912
Os09g0505600	OBART09G15630	100	79.7834
Os09g0505700	OBART09G15640	99.1228	99.5595
Os09g0505800	OBART09G15650	99.7984	99.5976
Os09g0505900	OBART09G15660	44.0367	70.7617
Os09g0506000	OBART09G15670	86.5079	99.8168
Os09g0506700	OBART09G15710	77.8986	84.3137
Os09g0506800	OBART09G15730	92.9508	99.6485
Os09g0506900	OBART09G15740	43.0868	91.7808
Os09g0507100	OBART09G15750	82.839	96.0688
Os09g0507200	OBART09G15760	93.9516	91.3726
Os09g0507300	OBART09G15770	74.7387	95.3333
Os09g0507400	OBART09G15780	88.7097	55.2764
Os09g0507600	OBART09G15800	99.0521	99.0521
Os09g0507800	OBART09G15820	100	100
Os09g0508200	OBART09G15850	96.9466	99.6078
Os09g0508300	OBART09G15870	99.5465	99.5465
Os09g0508500	OBART09G15880	50.9901	57.7031
Os09g0508900	OBART06G19650	92.562	98.5337
Os09g0509000	OBART03G24930	99.4949	99.4949
Os09g0509100	OBART09G15890	97.9757	97.9757
Os09g0509200	OBART09G15900	96.0106	99.449
Os09g0509300	OBART09G15910	99.681	99.681
Os09g0509400	OBART09G15920	96.3563	98.7552
Os09g0509500	OBART09G15930	74.8408	39.1015
Os09g0509700	OBART09G15950	36.891	71.9457
Os09g0510200	OBART09G15980	94.7674	92.6136
Os09g0510500	OBART09G15990	99.6454	99.6454
Os09g0510700	OBART09G16000	100	100
Os09g0511000	OBART09G16040	98.7616	53.7943
Os09g0511200	OBART09G16050	84.8485	99.4924
Os09g0511300	OBART03G18270	84.1629	100
Os09g0511500	OBART03G18280	96.0396	94.1748
Os09g0511600	OBART03G18290	90.8222	89.2857
Os09g0511700	OBART09G16060	91.9708	24.7059
Os09g0512000	OBART09G16070	96.5665	99.3377
Os09g0512700	OBART09G16130	100	100
Os09g0512800	OBART09G16140	100	100
Os09g0512900	OBART09G16150	99.0291	99.0291
Os09g0513000	OBART09G16160	97.8723	44.1096
Os09g0513200	OBART09G16170	91.092	74.7642
Os09g0513500	OBART09G16190	72.2772	47.0968
Os09g0513500	OBART09G16200	100	90.991
Os09g0513600	OBART09G16210	100	67.59
Os09g0513700	OBART09G16220	55.7333	48.6047
Os09g0513800	OBART09G16230	84.9265	89.1892
Os09g0514100	OBART09G16250	98.9733	97.9675
Os09g0514200	OBART09G16260	99.1334	87.4618
Os09g0514300	OBART09G16270	95.6364	76.0116
Os09g0514400	OBART09G16280	97.3451	97.6331
Os09g0514500	OBART09G16290	72.2467	52.0635
Os09g0514600	OBART09G16300	99.3671	99.3671
Os09g0514700	OBART09G16310	99.434	98.1378
Os09g0514900	OBART09G16330	100	99.8423
Os09g0515100	OBART09G16340	98.9149	99.4962
Os09g0515200	OBART09G16350	100	77.1084
Os09g0515300	OBART09G16360	88.8158	41.411
Os09g0515400	OBART09G16370	97.6077	79.6875
Os09g0515500	OBART09G16380	99.7207	99.7207
Os09g0515550	OBART09G16390	88.172	100
Os09g0515800	OBART09G16410	98.8739	99.5465
Os09g0516200	OBART09G16440	99.2105	99.4723
Os09g0516300	OBART09G16450	88.2222	87.8319
Os09g0516500	OBART09G16460	92.6316	72.8276
Os09g0516600	OBART09G16470	99.7024	99.7024
Os09g0516700	OBART09G16480	95.0324	55.7668
Os09g0516800	OBART09G16490	98.8166	98.8166
Os09g0516900	OBART09G16500	98.6928	100
Os09g0517000	OBART09G16510	99.1667	99.1667
Os09g0517200	OBART09G16520	98.8577	48.2759
Os09g0517600	OBART09G16530	66.6244	78.0089
Os09g0517700	OBART09G16540	96.6135	97.3896
Os09g0517800	OBART09G16550	98.2843	55.6944
Os09g0518200	OBART09G16560	98.2942	38.2255
Os09g0518500	OBART09G16570	99.6441	99.6441
Os09g0518600	OBART09G16580	99.4012	99.4012
Os09g0518700	OBART09G16590	96.8921	99.6241
Os09g0518750	OBART09G16600	50	64.8
Os09g0518900	OBART09G16620	92.1512	99.6855
Os09g0519100	OBART09G16630	75.3788	96.1353
Os09g0520100	OBART09G16650	100	57.4561
Os09g0520200	OBART09G16670	83.0918	94.7658
Os09g0520300	OBART09G16680	70.944	79.7678
Os09g0520400	OBART09G16690	97.9821	99.093
Os09g0520500	OBART09G16700	55.1724	87.6712
Os09g0520600	OBART09G16730	99.7506	99.2556
Os09g0520700	OBART09G16740	99.4253	99.4253
Os09g0520800	OBART09G16750	97.166	96.1924
Os09g0521400	OBART09G16770	99.3698	99.3698
Os09g0521500	OBART09G16780	100	100
Os09g0521800	OBART09G16790	97.1014	96.6811
Os09g0521900	OBART09G16800	98.7281	98.5714
Os09g0522200	OBART09G16810	63.0252	83.7989
Os09g0522200	OBART09G16830	86.5546	66.0256
Os09g0522800	OBART09G16840	86.0941	97.4537
Os09g0523200	OBART09G16860	70.7317	88.7755
Os09g0523700	OBART09G16900	24.1135	56.6667
Os09g0524300	OBART09G16910	66.5434	98.9011
Os09g0524800	OBART09G17000	100	88.8298
Os09g0525200	OBART09G17010	92.2222	89.5683
Os09g0525300	OBART09G17020	94.3061	94.9821
Os09g0525400	OBART09G17040	98.8506	96.6292
Os09g0525600	OBART09G17050	96.5009	89.8799
Os09g0525700	OBART09G17060	96.2222	66.1069
Os09g0525900	OBART09G17070	100	100
Os09g0526300	OBART09G17090	99.2366	15.625
Os09g0526500	OBART09G17110	100	100
Os09g0526600	OBART09G17130	69.6035	99.0596
Os09g0526700	OBART09G17140	99.4638	90.9314
Os09g0526800	OBART09G17150	99.6269	99.6269
Os09g0527100	OBART09G17170	61.745	36.6534
Os09g0527600	OBART09G17190	97.4895	99.1489
Os09g0527700	OBART09G17200	100	100
Os09g0527900	OBART09G17210	100	100
Os09g0528000	OBART09G17220	96.1717	97.8749
Os09g0528100	OBART09G17240	79.2683	37.1429
Os09g0528200	OBART09G17250	80.3213	100
Os09g0528300	OBART09G17260	97.8947	95.3846
Os09g0528800	OBART09G17280	98.4456	98.2759
Os09g0529100	OBART09G17290	98.513	82.0433
Os09g0529300	OBART09G17310	69.6078	35.5593
Os09g0529900	OBART09G17330	70.4023	63.8021
Os09g0530200	OBART09G17370	69.7087	98.6264
Os09g0530300	OBART09G17380	88.5602	99.7778
Os09g0530500	OBART09G17390	100	24.3421
Os09g0530700	OBART09G17400	81.9512	90.8108
Os09g0531100	OBART09G17420	76.2918	95.8015
Os09g0531200	OBART09G17430	99.0712	99.0712
Os09g0531701	OBART09G17460	98.6413	20.7785
Os09g0532000	OBART09G17470	76.2774	81.6406
Os09g0532400	OBART09G17480	99.3579	99.3579
Os09g0532500	OBART09G17500	82.8784	44.3559
Os09g0532700	OBART09G17490	63.4532	93.8298
Os09g0532800	OBART09G17500	93.8424	50.5976
Os09g0533100	OBART09G17550	96.5563	85.7647
Os09g0533200	OBART09G17560	39.782	100
Os09g0533300	OBART09G17570	99.7487	99.7487
Os09g0533400	OBART09G17580	100	33.7104
Os09g0533600	OBART09G17590	82.5123	99.7024
Os09g0533800	OBART09G17600	51.9126	77.2358
Os09g0533900	OBART09G17610	99.6212	99.6212
Os09g0534000	OBART09G17620	95.4048	77.8571
Os09g0534800	OBART09G17670	100	100
Os09g0535000	OBART09G17680	100	100
Os09g0535100	OBART09G17690	70.4615	99.1342
Os09g0535200	OBART09G02360	62.0209	60.5442
Os09g0535200	OBART09G02380	4.29733	54.4118
Os09g0535200	OBART09G02390	39.0244	50.9091
Os09g0535200	OBART09G17700	90.9408	73.8679
Os09g0535300	OBART09G17710	92.4925	100
Os09g0535400	OBART09G17720	60.8392	77.2189
Os09g0535900	OBART09G17730	96.1424	99.3865
Os09g0536000	OBART09G17740	93.0533	91.1392
Os09g0536200	OBART09G17750	99.8435	99.8435
Os09g0536400	OBART09G17780	98.3974	98.3974
Os09g0536700	OBART09G17790	98.5507	84.2105
Os09g0536800	OBART09G17800	32.1792	39.1089
Os09g0537000	OBART09G17810	85.8064	95
Os09g0537100	OBART09G17820	98.6207	88.2716
Os09g0537200	OBART09G17830	67.5768	86.8421
Os09g0537600	OBART09G17860	89.3023	98.9691
Os09g0537700	OBART09G17870	98.4127	98.4127
Os09g0538000	OBART09G17880	98.0695	98.4496
Os09g0538200	OBART09G17900	100	100
Os09g0538450	OBART09G17930	77.9817	82.5243
Os09g0538500	OBART09G17940	93.2039	90.566
Os09g0538600	OBART09G17950	30.9859	9.3617
Os09g0538700	OBART09G17960	73.0475	90
Os09g0538800	OBART09G17970	100	100
Os09g0539000	OBART09G17980	100	100
Os09g0539100	OBART09G17990	99.7743	99.7743
Os09g0539200	OBART09G18000	97.0852	28.0078
Os09g0539400	OBART09G18010	98.0861	99.0338
Os09g0539500	OBART09G18020	98.8571	98.8571
Os09g0539700	OBART09G18030	55.7143	99.1525
Os09g0539800	OBART09G18040	100	53.3333
Os09g0540300	OBART09G18050	94.4882	75.9494
Os09g0540400	OBART09G18060	99.4536	94.7917
Os09g0540500	OBART09G18070	99.5169	99.5169
Os09g0540600	OBART09G18080	93.9024	97.2222
Os09g0540900	OBART09G18100	91.0891	89.3204
Os09g0541000	OBART09G18110	99.3103	99.3103
Os09g0541050	OBART07G12860	26.2948	54.5455
Os09g0541100	OBART09G18120	83.8565	100
Os09g0541300	OBART09G18140	47.0149	98.4375
Os09g0541500	OBART09G18160	99.3007	99.3007
Os09g0541700	OBART09G18180	100	100
Os09g0541900	OBART09G18190	98.1519	98.1519
Os09g0542100	OBART09G18200	71.0204	57.7114
Os09g0542200	OBART09G18210	100	100
Os09g0542500	OBART09G18220	84.6715	89.2308
Os09g0542600	OBART09G18230	84.3318	98.9189
Os09g0542800	OBART09G18250	83.7937	97.6395
Os09g0542900	OBART09G18260	68.8976	97.2222
Os09g0543100	OBART09G18270	93.911	99.1347
Os09g0543400	OBART09G18290	35.514	96.8153
Os09g0543900	OBART09G18310	71.167	99.6795
Os09g0544000	OBART09G18320	49.7788	95.7447
Os09g0544300	OBART09G18330	99.005	99.1694
Os09g0544400	OBART09G18340	72.2265	50.6943
Os09g0544700	OBART09G18360	70.0375	98.9418
Os09g0544800	OBART09G18370	99.8217	99.8217
Os09g0544900	OBART09G18380	92.0635	99.3151
Os09g0545000	OBART09G18400	76.6626	95.6259
Os09g0545051	OBART03G24430	41.2429	51.4085
Os09g0545100	OBART08G09920	31.7708	62.2449
Os09g0545300	OBART09G18410	84.2105	99.3103
Os09g0545400	OBART09G18420	100	50
Os09g0545500	OBART09G18430	100	100
Os09g0545650	OBART09G18490	99.1228	99.1228
Os09g0545700	OBART09G18450	90.0709	22.3986
Os09g0546100	OBART09G18500	99.2908	99.2908
Os09g0546200	OBART09G18520	99.2857	99.2857
Os09g0547200	OBART09G18560	99.3698	99.5789
Os09g0547300	OBART09G18570	99.5647	99.4565
Os09g0547500	OBART09G18580	99.5595	84.6442
Os09g0547800	OBART09G18600	98.5075	98.5075
Os09g0547900	OBART09G18610	93.7618	79.8069
