Gene stable ID	Oryza sativa Indica gene stable ID	%id. target Oryza sativa Indica gene identical to query gene	%id. query gene identical to target Oryza sativa Indica gene
Os08g0554900	BGIOSGA026513	98.6068	98.6068
Os08g0555000	BGIOSGA026513	99.6416	43.0341
Os08g0555200	BGIOSGA029171	73.5294	96.9388
Os08g0555300	BGIOSGA029164	40.4372	43.2749
Os08g0555400	BGIOSGA026512	96.648	95.3168
Os08g0555600	BGIOSGA026508	100	100
Os08g0555700	BGIOSGA026511	98.7342	96.8944
Os08g0555800	BGIOSGA029168	94.3299	99.4565
Os08g0556000	BGIOSGA026510	99.5192	89.3525
Os08g0556200	BGIOSGA029169	100	100
Os08g0556300	BGIOSGA026509	100	95.9821
Os08g0556500	BGIOSGA029172	79.1667	5.48182
Os08g0556550	BGIOSGA029172	100	6.17426
Os08g0556600	BGIOSGA029173	100	100
Os08g0556700	BGIOSGA026506	90.785	63.789
Os08g0556900	BGIOSGA029174	100	100
Os08g0557000	BGIOSGA029175	100	89.8833
Os08g0557100	BGIOSGA026505	100	99.6732
Os08g0557200	BGIOSGA026504	99.705	99.705
Os08g0557600	BGIOSGA029182	99.7701	99.7701
Os08g0557700	BGIOSGA029183	99.3197	99.3197
Os08g0557800	BGIOSGA029184	99.8035	100
Os08g0557900	BGIOSGA026495	93.5185	92.6606
Os08g0558100	BGIOSGA026494	96.0474	96.0474
Os08g0558200	BGIOSGA029186	100	100
Os08g0558400	BGIOSGA026493	99.7555	39.2685
Os08g0558700	BGIOSGA026490	99.5726	99.5726
Os08g0558900	BGIOSGA029188	100	100
Os08g0559000	BGIOSGA026489	98.374	99.1803
Os08g0559200	BGIOSGA029189	95.3704	79.845
Os08g0559300	BGIOSGA029190	99.3528	97.2545
Os08g0559400	BGIOSGA026488	86.5854	74.7368
Os08g0559600	BGIOSGA029191	99.1582	99.1582
Os08g0559700	BGIOSGA029192	68.8235	81.25
Os08g0559800	BGIOSGA026487	100	98.7952
Os08g0559900	BGIOSGA029193	94.148	94.3103
Os08g0560000	BGIOSGA029195	93.8424	99.4778
Os08g0560300	BGIOSGA026486	100	100
Os08g0560500	BGIOSGA029197	99.359	96.875
Os08g0560600	BGIOSGA026485	100	100
Os08g0560700	BGIOSGA029198	97.561	35.8744
Os08g0560800	BGIOSGA029199	48.3871	22.0588
Os08g0560900	BGIOSGA026484	100	100
Os08g0561000	BGIOSGA026309	86.4686	59.276
Os08g0561250	BGIOSGA002269	0	0
Os08g0561500	BGIOSGA029200	99.7416	99.7416
Os08g0561600	BGIOSGA026482	99.8267	100
Os08g0561700	BGIOSGA029201	96.2085	100
Os08g0561800	BGIOSGA010225	68.125	29.7003
Os08g0561800	BGIOSGA011711	42.5	42.236
Os08g0561800	BGIOSGA012932	55	33.8462
Os08g0561800	BGIOSGA016516	76.875	39.2971
Os08g0561800	BGIOSGA022949	64.375	71.0345
Os08g0561800	BGIOSGA030882	53.75	35.8333
Os08g0561900	BGIOSGA029202	99.6283	99.6283
Os08g0562100	BGIOSGA029203	99.7691	99.7691
Os08g0562200	BGIOSGA026481	99.6951	99.6951
Os08g0562300	BGIOSGA026480	100	99.4832
Os08g0562500	BGIOSGA026477	100	100
Os08g0562700	BGIOSGA026475	86.1057	45.4545
Os08g0562800	BGIOSGA027049	93.7916	86.3265
Os08g0563200	BGIOSGA027048	97.4468	97.0339
Os08g0563300	BGIOSGA026474	100	55.5046
Os08g0563400	BGIOSGA026473	100	100
Os08g0563500	BGIOSGA026472	96.6805	99.1489
Os08g0564000	BGIOSGA029207	99.8127	99.8127
Os08g0564100	BGIOSGA026471	100	100
Os08g0564300	BGIOSGA029208	99.9256	98.3163
Os08g0564500	BGIOSGA026470	100	100
Os08g0564700	BGIOSGA026469	30.2115	99.5025
Os08g0564750	BGIOSGA029211	100	55.0847
Os08g0565200	BGIOSGA026461	100	100
Os08g0565200	BGIOSGA026464	99.5652	99.1342
Os08g0565700	BGIOSGA026463	94.2761	98.9399
Os08g0565800	BGIOSGA029213	46.2857	49.3902
Os08g0565900	BGIOSGA029214	100	100
Os08g0566000	BGIOSGA026462	81.2808	99.3976
Os08g0566100	BGIOSGA026459	100	100
Os08g0566400	BGIOSGA029218	88.9447	96.9863
Os08g0566400	BGIOSGA029220	31.407	71.8391
Os08g0566600	BGIOSGA029219	100	100
Os08g0566700	BGIOSGA026458	94.7814	94.7814
Os08g0566900	BGIOSGA029221	100	100
Os08g0567000	BGIOSGA029222	99.1892	100
Os08g0567100	BGIOSGA029223	89.5652	93.0723
Os08g0567200	BGIOSGA026457	100	100
Os09g0100800	BGIOSGA016834	82.3678	63.9922
Os09g0101100	BGIOSGA030257	93.424	90.5495
Os09g0101300	BGIOSGA030255	92.5926	92.8571
Os09g0101800	BGIOSGA030253	19.0173	85.3061
Os09g0102300	BGIOSGA038168	93.8462	55.9633
Os09g0103100	BGIOSGA030261	99.0244	99.0244
Os09g0103200	BGIOSGA030262	93.9609	87.728
Os09g0103300	BGIOSGA030315	52.1739	28.4024
Os09g0103400	BGIOSGA030251	99.0937	87.4667
Os09g0103500	BGIOSGA030263	79.6875	76.7742
Os09g0103600	BGIOSGA030250	97.449	97.449
Os09g0103700	BGIOSGA030264	99.7347	99.7347
Os09g0103800	BGIOSGA030265	87.3077	85.4991
Os09g0104200	BGIOSGA030248	95.053	96.0714
Os09g0104300	BGIOSGA030267	100	100
Os09g0104700	BGIOSGA030247	95.7516	99.2099
Os09g0106200	BGIOSGA036455	77.9412	26.9036
Os09g0106700	BGIOSGA030245	99.373	99.6855
Os09g0107600	BGIOSGA007331	64.0449	43.5115
Os09g0107900	BGIOSGA030273	100	100
Os09g0108400	BGIOSGA030274	93.6232	55.5938
Os09g0109500	BGIOSGA030242	100	100
Os09g0109600	BGIOSGA030277	100	100
Os09g0109800	BGIOSGA030278	86.8561	97.996
Os09g0110100	BGIOSGA030280	97.6071	99.8711
Os09g0110200	BGIOSGA030238	99.6222	99.6222
Os09g0110300	BGIOSGA030237	99.2509	99.2509
Os09g0110400	BGIOSGA030281	100	100
Os09g0111100	BGIOSGA030236	99.4505	99.4505
Os09g0111800	BGIOSGA030235	99.5327	97.2603
Os09g0112400	BGIOSGA030233	100	100
Os09g0113500	BGIOSGA009150	11.7647	5.16605
Os09g0114500	BGIOSGA030287	99.9034	100
Os09g0114700	BGIOSGA030230	80.137	38.3607
Os09g0115400	BGIOSGA030226	100	100
Os09g0115500	BGIOSGA030223	100	100
Os09g0115600	BGIOSGA030221	59.7087	99.1936
Os09g0115600	BGIOSGA030222	43.6893	85.7143
Os09g0115900	BGIOSGA030288	65.614	61.5132
Os09g0116000	BGIOSGA030219	98.9189	98.9189
Os09g0116050	BGIOSGA030218	99.6047	99.6047
Os09g0116400	BGIOSGA030289	99.9004	99.801
Os09g0116800	BGIOSGA030217	100	100
Os09g0119100	BGIOSGA030213	99.6283	95.0355
Os09g0119600	BGIOSGA025363	98.8095	99.2032
Os09g0120100	BGIOSGA030297	52.7233	94.902
Os09g0120600	BGIOSGA040581	98.8372	98.8372
Os09g0120800	BGIOSGA030212	86.6667	42.449
Os09g0121000	BGIOSGA030299	97.479	11.1646
Os09g0121050	BGIOSGA030299	98.0144	52.2618
Os09g0122000	BGIOSGA030301	98.5577	98.5577
Os09g0123100	BGIOSGA030302	99.5163	96.8235
Os09g0123200	BGIOSGA030303	93.9024	91.4248
Os09g0123300	BGIOSGA030304	91.4449	75.5102
Os09g0123500	BGIOSGA030211	99.7664	99.7664
Os09g0124100	BGIOSGA030210	79.7048	75.5245
Os09g0124200	BGIOSGA037951	84.507	75
Os09g0124800	BGIOSGA030306	96.1276	98.5981
Os09g0125400	BGIOSGA030206	100	100
Os09g0125900	BGIOSGA030205	99.2381	73.4838
Os09g0126600	BGIOSGA030312	100	100
Os09g0127300	BGIOSGA030202	98.5591	98.5591
Os09g0127700	BGIOSGA030201	100	100
Os09g0127800	BGIOSGA030200	99.7537	99.7537
Os09g0128400	BGIOSGA030199	98.19	41.2548
Os09g0128600	BGIOSGA030198	99.7567	99.7567
Os09g0129600	BGIOSGA030196	91.0828	45.3968
Os09g0130700	BGIOSGA030316	84.1689	97.5535
Os09g0130800	BGIOSGA030195	99.7961	99.7961
Os09g0131200	BGIOSGA030317	75.1773	83.1373
Os09g0132600	BGIOSGA030192	99.4975	99.4975
Os09g0132900	BGIOSGA030321	100	100
Os09g0133000	BGIOSGA030191	100	100
Os09g0133200	BGIOSGA030190	99.6047	99.6047
Os09g0133600	BGIOSGA030322	99.373	99.373
Os09g0133700	BGIOSGA030323	99.7118	99.7118
Os09g0133800	BGIOSGA030188	99.6974	99.6974
Os09g0134400	BGIOSGA030326	68.4615	80.1802
Os09g0134500	BGIOSGA030183	99.9022	96.5941
Os09g0135400	BGIOSGA030328	94.0204	93.9009
Os09g0135700	BGIOSGA030329	100	100
Os09g0135800	BGIOSGA030182	99.4854	99.4854
Os09g0237600	BGIOSGA030347	99.4413	99.4413
Os09g0240200	BGIOSGA030181	35.5224	100
Os09g0240500	BGIOSGA030331	92.8882	86.4865
Os09g0241100	BGIOSGA030333	99.3166	85.5741
Os09g0241550	BGIOSGA030334	94.1718	72.4057
Os09g0241700	BGIOSGA030335	69.8413	73.0897
Os09g0242000	BGIOSGA030336	2.66667	0.643087
Os09g0242300	BGIOSGA030337	99.3724	99.3724
Os09g0242800	BGIOSGA030341	98.773	98.773
Os09g0243200	BGIOSGA030342	99.3548	99.3548
Os09g0244400	BGIOSGA030345	100	100
Os09g0244900	BGIOSGA003690	94.8571	95.4023
Os09g0245500	BGIOSGA030175	86.3158	100
Os09g0246200	BGIOSGA030174	81.4932	91.716
Os09g0246500	BGIOSGA030173	79.558	59.5041
Os09g0247500	BGIOSGA030351	98.4848	98.4848
Os09g0247600	BGIOSGA030172	98.0337	100
Os09g0247700	BGIOSGA030171	100	1.36431
Os09g0248000	BGIOSGA030353	22.2222	33.3333
Os09g0248100	BGIOSGA030354	100	100
Os09g0248200	BGIOSGA030169	97.4312	98.3333
Os09g0248300	BGIOSGA030168	100	100
Os09g0248900	BGIOSGA028427	99.4398	99.4398
Os09g0249000	BGIOSGA030165	99.6988	99.6988
Os09g0249400	BGIOSGA030356	100	100
Os09g0249600	BGIOSGA030163	99.375	57.7482
Os09g0249700	BGIOSGA030162	100	100
Os09g0249900	BGIOSGA030358	99.3151	99.3151
Os09g0250200	BGIOSGA030360	55.9701	92.5926
Os09g0250700	BGIOSGA030361	95.8101	99.7093
Os09g0250800	BGIOSGA030158	70.5405	99.2395
Os09g0251100	BGIOSGA030362	94.1945	93.5159
Os09g0251500	BGIOSGA030156	56.8985	99.2048
Os09g0251800	BGIOSGA030364	98.2456	98.2456
Os09g0252000	BGIOSGA030365	100	100
Os09g0252100	BGIOSGA030366	100	100
Os09g0252700	BGIOSGA030367	92.9508	31.465
Os09g0253000	BGIOSGA030368	84.1463	73.4043
Os09g0254050	BGIOSGA030383	26.178	37.3134
Os09g0254600	BGIOSGA030370	56.9767	59.7561
Os09g0255000	BGIOSGA030372	99.1611	99.3277
Os09g0255200	BGIOSGA030147	99.1667	99.1667
Os09g0255300	BGIOSGA030373	87.5556	89.7494
Os09g0255400	BGIOSGA030146	92.987	93.9633
Os09g0255900	BGIOSGA030374	99.6416	99.6416
Os09g0256100	BGIOSGA030375	97.1831	98.5714
Os09g0256600	BGIOSGA030145	98.1982	61.9318
Os09g0256650	BGIOSGA030383	89.7959	65.6716
Os09g0256700	BGIOSGA030144	100	100
Os09g0257000	BGIOSGA030376	96.9309	96.9309
Os09g0257900	BGIOSGA030141	95.1613	100
Os09g0258000	BGIOSGA030140	99.7015	99.7015
Os09g0258500	BGIOSGA030133	99.8236	99.8236
Os09g0258600	BGIOSGA030132	100	100
Os09g0258700	BGIOSGA030381	84.6847	70.6767
Os09g0259200	BGIOSGA003950	25	41.6667
Os09g0259500	BGIOSGA030131	83.5106	97.8193
Os09g0260000	BGIOSGA030386	99.0453	96.5116
Os09g0260200	BGIOSGA030388	98.419	67.663
Os09g0261100	BGIOSGA030129	100	100
Os09g0261300	BGIOSGA030128	100	100
Os09g0261400	BGIOSGA030392	100	100
Os09g0261900	BGIOSGA030395	64.6341	77.9412
Os09g0262000	BGIOSGA030396	73.8994	74.3671
Os09g0263933	BGIOSGA012693	49.7409	49.7409
Os09g0264051	BGIOSGA038040	95.6522	82.243
Os09g0264400	BGIOSGA030126	74.9518	99.2347
Os09g0266000	BGIOSGA030399	64.6526	99.5349
Os09g0266300	BGIOSGA030401	96.9697	96.9697
Os09g0266400	BGIOSGA030402	94.8858	93.2675
Os09g0266600	BGIOSGA030122	99.7596	69.9831
Os09g0267300	BGIOSGA030120	83.1169	99.2248
Os09g0267400	BGIOSGA030119	93.8095	58.1121
Os09g0267500	BGIOSGA030403	96.8992	75.7576
Os09g0268000	BGIOSGA030117	91.9162	96.6929
Os09g0268100	BGIOSGA030406	98.3471	93.1507
Os09g0268300	BGIOSGA030405	99.0215	99.0215
Os09g0268700	BGIOSGA030115	96.4029	59.6218
Os09g0268800	BGIOSGA030407	99.1758	86.5707
Os09g0270700	BGIOSGA018701	98.7879	71.4912
Os09g0270900	BGIOSGA019269	94.5355	95.0549
Os09g0271100	BGIOSGA030112	92.3077	79.4118
Os09g0272000	BGIOSGA030110	93.6416	93.6416
Os09g0272300	BGIOSGA030408	99.3852	99.3852
Os09g0272500	BGIOSGA030107	90.7173	60.3933
Os09g0272600	BGIOSGA030409	98.5075	98.5075
Os09g0272900	BGIOSGA030104	95.9957	99.775
Os09g0273800	BGIOSGA030102	98.8024	98.2143
Os09g0274800	BGIOSGA030098	100	100
Os09g0274900	BGIOSGA030410	92.5373	92.5373
Os09g0275200	BGIOSGA030411	100	100
Os09g0275300	BGIOSGA030412	58.209	93.9759
Os09g0275400	BGIOSGA030097	99.6071	99.6071
Os09g0277800	BGIOSGA030415	99.7305	99.7305
Os09g0278000	BGIOSGA030416	60.5405	92.562
Os09g0278300	BGIOSGA030092	49.8425	81.9948
Os09g0278300	BGIOSGA030093	32.2835	51.5723
Os09g0278700	BGIOSGA030420	99.635	99.635
Os09g0279000	BGIOSGA030091	93.0233	94.3026
Os09g0279100	BGIOSGA030090	92.5806	40.825
Os09g0279200	BGIOSGA030089	100	100
Os09g0279300	BGIOSGA030422	99.3243	98.6577
Os09g0279400	BGIOSGA030423	99.1632	99.1632
Os09g0279500	BGIOSGA030088	89.7959	97.3451
Os09g0279600	BGIOSGA030424	95.1149	95.1149
Os09g0280300	BGIOSGA030426	100	100
Os09g0280500	BGIOSGA030427	99.5717	97.8947
Os09g0280600	BGIOSGA030086	100	100
Os09g0281300	BGIOSGA032746	100	100
Os09g0281600	BGIOSGA030429	66.1765	62.7907
Os09g0281700	BGIOSGA030433	74.0741	56.0748
Os09g0281800	BGIOSGA030434	95.9091	95.9091
Os09g0281900	BGIOSGA030083	99.7701	99.7701
Os09g0282100	BGIOSGA030081	99.3056	46.732
Os09g0282300	BGIOSGA030081	97.6744	54.902
Os09g0283600	BGIOSGA028554	92.145	70.9302
Os09g0284200	BGIOSGA030440	82.0847	99.6047
Os09g0284300	BGIOSGA030441	99.3548	96.8553
Os09g0284400	BGIOSGA030072	95.6954	95.6954
Os09g0284600	BGIOSGA030071	97.3684	47.4359
Os09g0284800	BGIOSGA030444	69.0266	73.5849
Os09g0286300	BGIOSGA030068	62.6638	84.6608
Os09g0286400	BGIOSGA030066	95.8878	99.6116
Os09g0286600	BGIOSGA030065	99.1379	99.1379
Os09g0287000	BGIOSGA038064	94.4	96.7213
Os09g0287300	BGIOSGA030064	89.2857	90.7258
Os09g0287500	BGIOSGA030063	95.4082	94.9239
Os09g0292900	BGIOSGA005271	97.9695	97.9695
Os09g0293400	BGIOSGA030459	100	100
Os09g0293500	BGIOSGA030052	95.8814	98.9796
Os09g0293900	BGIOSGA030461	95.283	91.8182
Os09g0294000	BGIOSGA030051	100	100
Os09g0294300	BGIOSGA030049	99.7691	99.7691
Os09g0295000	BGIOSGA030048	98.5859	97.6
Os09g0296400	BGIOSGA030465	89.8936	90.6977
Os09g0296500	BGIOSGA030466	98.9796	99.4872
Os09g0296700	BGIOSGA030467	99.5893	99.3852
Os09g0296800	BGIOSGA030468	99.6885	99.6885
Os09g0297100	BGIOSGA030043	100	100
Os09g0297300	BGIOSGA030469	86.0421	99.1189
Os09g0297400	BGIOSGA030042	100	100
Os09g0297800	BGIOSGA030041	100	100
Os09g0297900	BGIOSGA030040	88.3929	92.9577
Os09g0298100	BGIOSGA030471	93.7097	100
Os09g0298200	BGIOSGA030039	99.4	99.004
Os09g0298400	BGIOSGA030472	99.6988	99.6988
Os09g0298500	BGIOSGA030037	100	100
Os09g0298700	BGIOSGA030036	99.602	99.602
Os09g0299200	BGIOSGA030474	97.5694	100
Os09g0299300	BGIOSGA030475	94.3396	47.1698
Os09g0299400	BGIOSGA030035	99.3421	100
Os09g0299500	BGIOSGA030034	95	32.2718
Os09g0300800	BGIOSGA030477	93.4211	86.5854
Os09g0301800	BGIOSGA030478	92.1456	97.1717
Os09g0304400	BGIOSGA012300	85.2632	22.0708
Os09g0304500	BGIOSGA040551	99.5951	99.5951
Os09g0305300	BGIOSGA030479	96.3597	96.3597
Os09g0305300	BGIOSGA030481	84.5824	95.4106
Os09g0305900	BGIOSGA040511	59.5238	52.4476
Os09g0306400	BGIOSGA040512	99.3464	99.3464
Os09g0306500	BGIOSGA030027	100	38.5417
Os09g0306700	BGIOSGA030482	97.7435	85.8186
Os09g0306800	BGIOSGA030026	62.5413	100
Os09g0307300	BGIOSGA030483	100	100
Os09g0307400	BGIOSGA030484	95.6853	98.6911
Os09g0307800	BGIOSGA030025	99.4118	93.8889
Os09g0308900	BGIOSGA030021	100	75.0611
Os09g0309100	BGIOSGA030020	100	99.4543
Os09g0309200	BGIOSGA030488	92.4312	99.5062
Os09g0309500	BGIOSGA030489	85.1528	74.1445
Os09g0309600	BGIOSGA030490	100	100
Os09g0309700	BGIOSGA030019	99.6855	100
Os09g0313500	BGIOSGA030016	96.895	97.2502
Os09g0313600	BGIOSGA030492	94.3432	97.716
Os09g0314200	BGIOSGA030493	99.9028	68.1246
Os09g0314300	BGIOSGA030494	100	100
Os09g0314333	BGIOSGA030015	51.6035	100
Os09g0314400	BGIOSGA030014	87.799	100
Os09g0314500	BGIOSGA030495	99.7167	99.7167
Os09g0314800	BGIOSGA010358	61.5646	27.259
Os09g0314900	BGIOSGA013021	90.0709	51.417
Os09g0314900	BGIOSGA013022	92.1986	46.2633
Os09g0315050	BGIOSGA010356	64.3357	100
Os09g0315200	BGIOSGA010355	95.1531	92.3267
Os09g0315700	BGIOSGA030012	99.3846	99.794
Os09g0315800	BGIOSGA030011	100	100
Os09g0316000	BGIOSGA030009	84.1667	99.0196
Os09g0317700	BGIOSGA030006	97.9798	97.9798
Os09g0318600	BGIOSGA030004	93.7381	96.8627
Os09g0320400	BGIOSGA030501	93.8144	17.3333
Os09g0321200	BGIOSGA029997	89.8246	93.4307
Os09g0321900	BGIOSGA030505	100	100
Os09g0322000	BGIOSGA029995	99.8113	99.2495
Os09g0322200	BGIOSGA029994	81.7734	41.2935
Os09g0322800	BGIOSGA030509	98.3274	64.7522
Os09g0323000	BGIOSGA029990	100	100
Os09g0323100	BGIOSGA029989	100	100
Os09g0323500	BGIOSGA029986	100	100
Os09g0323700	BGIOSGA030512	99.6951	99.6951
Os09g0323900	BGIOSGA034314	30.1075	18.1818
Os09g0324000	BGIOSGA030513	100	100
Os09g0324200	BGIOSGA030514	100	100
Os09g0324300	BGIOSGA030515	100	100
Os09g0325000	BGIOSGA031074	65.812	29.0566
Os09g0325140	BGIOSGA029982	65.5738	38.0952
Os09g0325700	BGIOSGA030517	99.162	100
Os09g0325800	BGIOSGA030518	81.8898	49.2891
Os09g0326100	BGIOSGA029980	75.0776	88.8617
Os09g0326800	BGIOSGA030520	99.7755	99.7755
Os09g0326900	BGIOSGA030521	100	100
Os09g0327000	BGIOSGA030522	100	100
Os09g0327100	BGIOSGA029978	100	100
Os09g0327200	BGIOSGA029977	99.8675	99.8675
Os09g0327300	BGIOSGA030523	100	100
Os09g0327400	BGIOSGA029976	100	88.6111
Os09g0327575	BGIOSGA029975	82.3194	59.9723
Os09g0327600	BGIOSGA029975	23.0263	14.5429
Os09g0328066	BGIOSGA030524	98.574	53.6372
Os09g0328600	BGIOSGA029974	91.3706	37.8947
Os09g0328900	BGIOSGA029973	76.1194	96.2264
Os09g0329000	BGIOSGA030526	93.3333	97.8723
Os09g0329200	BGIOSGA029972	94.4112	94.2231
Os09g0330000	BGIOSGA029970	88.9558	88.7776
Os09g0330700	BGIOSGA030528	64.8305	95.0311
Os09g0331600	BGIOSGA029968	55.2632	92.6471
Os09g0331900	BGIOSGA029966	99.7207	98.3471
Os09g0332100	BGIOSGA030533	97.5	97.5
Os09g0332300	BGIOSGA029964	74.4552	52.1186
Os09g0334500	BGIOSGA030535	98.615	98.615
Os09g0334800	BGIOSGA030536	98.7552	98.7552
Os09g0334900	BGIOSGA029960	98.7156	78.3115
Os09g0337300	BGIOSGA030539	51.606	87.3188
Os09g0337500	BGIOSGA006287	16.8478	16.3158
Os09g0338200	BGIOSGA030541	72.335	81.4286
Os09g0338400	BGIOSGA030542	86.6812	100
Os09g0338500	BGIOSGA030543	100	100
Os09g0339000	BGIOSGA030546	81.2016	99.2891
Os09g0341100	BGIOSGA032866	80.1406	84.6011
Os09g0341500	BGIOSGA029951	94.4785	97.6744
Os09g0341600	BGIOSGA029947	53.1049	90.1818
Os09g0341600	BGIOSGA029950	94.0043	87.976
Os09g0342000	BGIOSGA029949	93.3333	93.5412
Os09g0343200	BGIOSGA029953	30.3867	68.5358
Os09g0344400	BGIOSGA030556	80.8017	76.9076
Os09g0344700	BGIOSGA030558	99.4845	98.4694
Os09g0344800	BGIOSGA030559	96.2578	99.5699
Os09g0344900	BGIOSGA030560	100	100
Os09g0345000	BGIOSGA029943	100	100
Os09g0345300	BGIOSGA028171	10.3399	31.3305
Os09g0345400	BGIOSGA030563	46.6667	92.1053
Os09g0345500	BGIOSGA030564	88.5	88.5
Os09g0345600	BGIOSGA029942	99.5633	22.4631
Os09g0346400	BGIOSGA030565	97.9266	97.9266
Os09g0346500	BGIOSGA030566	100	100
Os09g0346600	BGIOSGA029940	94.5799	98.8669
Os09g0346700	BGIOSGA029939	100	100
Os09g0346900	BGIOSGA029938	100	100
Os09g0347300	BGIOSGA030567	98.495	98.495
Os09g0347500	BGIOSGA029936	100	77.4336
Os09g0347800	BGIOSGA030568	99.5708	99.1453
Os09g0347900	BGIOSGA029934	92.7419	35.7143
Os09g0348400	BGIOSGA030570	44.1791	83.1461
Os09g0349800	BGIOSGA029820	49.6644	60.6557
Os09g0350900	BGIOSGA029927	99.1111	79.2654
Os09g0351700	BGIOSGA029925	92.6199	58.8511
Os09g0352400	BGIOSGA029922	100	100
Os09g0353700	BGIOSGA030578	68.9655	83.8323
Os09g0354100	BGIOSGA030579	94.4251	77.4286
Os09g0355400	BGIOSGA030581	61.9639	62.9587
Os09g0356000	BGIOSGA029918	86.7288	95.1469
Os09g0356100	BGIOSGA030077	75.576	55.2189
Os09g0356200	BGIOSGA002408	44.3548	18.5185
Os09g0356200	BGIOSGA029917	42.7419	16.5625
Os09g0357400	BGIOSGA015681	48.3607	34.2525
Os09g0357400	BGIOSGA029913	91.1885	74.0433
Os09g0358000	BGIOSGA005576	100	66.9903
Os09g0358100	BGIOSGA029911	99.5169	99.5169
Os09g0358500	BGIOSGA016817	89.1089	88.2353
Os09g0359500	BGIOSGA029912	52.6761	43.1871
Os09g0359500	BGIOSGA029915	25.9155	57.1429
Os09g0359700	BGIOSGA030586	97.235	80.2281
Os09g0359800	BGIOSGA029907	100	100
Os09g0359900	BGIOSGA030587	83.0128	60.7981
Os09g0360400	BGIOSGA030588	100	100
Os09g0360500	BGIOSGA029906	97.5104	99.7877
Os09g0360900	BGIOSGA038773	1.07759	2.36967
Os09g0361100	BGIOSGA030590	99.7396	74.8047
Os09g0361200	BGIOSGA030592	98.6063	98.951
Os09g0361300	BGIOSGA029904	95.0495	94.1176
Os09g0361400	BGIOSGA030593	99.2701	99.2701
Os09g0361500	BGIOSGA030594	90.4509	58.092
Os09g0361700	BGIOSGA029902	54.2636	64.8148
Os09g0362500	BGIOSGA030597	99.1954	97.6244
Os09g0362800	BGIOSGA030598	100	44.5714
Os09g0362900	BGIOSGA030599	99.4571	99.4571
Os09g0363100	BGIOSGA014693	94.0866	99.776
Os09g0363400	BGIOSGA030600	71.9346	33.0827
Os09g0363500	BGIOSGA030601	99.784	99.784
Os09g0363600	BGIOSGA029901	69.1756	63.0719
Os09g0363700	BGIOSGA029900	42.3077	78.5714
Os09g0363800	BGIOSGA030602	78.5235	96.1644
Os09g0363900	BGIOSGA029899	99.8291	99.8291
Os09g0363950	BGIOSGA029898	99.4872	99.4872
Os09g0364000	BGIOSGA030603	99.8369	99.8369
Os09g0364100	BGIOSGA030605	99.2727	74.5902
Os09g0364400	BGIOSGA030607	86.8914	97.8903
Os09g0364500	BGIOSGA030608	100	100
Os09g0364800	BGIOSGA030609	88.3929	61.4907
Os09g0364900	BGIOSGA030611	100	100
Os09g0365000	BGIOSGA029897	89.2493	73.5676
Os09g0365900	BGIOSGA029896	100	100
Os09g0366500	BGIOSGA029895	100	100
Os09g0366800	BGIOSGA029894	98.5294	98.5294
Os09g0367700	BGIOSGA029891	97.8541	100
Os09g0367900	BGIOSGA030618	96.5909	100
Os09g0368200	BGIOSGA029888	86.0887	100
Os09g0368500	BGIOSGA029889	36.076	96.0674
Os09g0368500	BGIOSGA029890	62.8692	87.39
Os09g0368900	BGIOSGA030623	99.7085	99.7085
Os09g0369400	BGIOSGA030626	99.7333	99.7333
Os09g0369500	BGIOSGA029885	89.1688	96.4578
Os09g0370000	BGIOSGA030628	100	100
Os09g0370200	BGIOSGA029884	98.9437	98.9437
Os09g0370300	BGIOSGA029883	93.2476	93.2476
Os09g0370500	BGIOSGA030630	80	99.5434
Os09g0371000	BGIOSGA030631	99.4231	99.6146
Os09g0371200	BGIOSGA030635	41.6058	100
Os09g0371300	BGIOSGA030636	64.2606	66.7276
Os09g0371400	BGIOSGA030632	13.2505	59.8131
Os09g0371400	BGIOSGA030633	9.73085	13.7026
Os09g0371400	BGIOSGA030634	17.1843	40.6863
Os09g0371800	BGIOSGA030640	62.7451	99.4819
Os09g0372400	BGIOSGA030641	80.1402	80.3279
Os09g0372800	BGIOSGA029878	100	100
Os09g0372900	BGIOSGA029877	97.8892	100
Os09g0373000	BGIOSGA029876	100	100
Os09g0374900	BGIOSGA030649	88.2199	99.1176
Os09g0375000	BGIOSGA029874	99.1649	99.1649
Os09g0375300	BGIOSGA030651	78.2022	98.3051
Os09g0375400	BGIOSGA029871	85.1695	97.1014
Os09g0375500	BGIOSGA029870	91.4729	97.5207
Os09g0375600	BGIOSGA029869	100	57.7778
Os09g0375900	BGIOSGA030652	100	100
Os09g0376000	BGIOSGA029868	97.3856	39.5575
Os09g0376300	BGIOSGA030654	99.4048	99.4048
Os09g0376400	BGIOSGA029867	72.8261	94.3662
Os09g0376600	BGIOSGA030655	95.6332	95.3556
Os09g0376700	BGIOSGA030656	53.3163	95.8716
Os09g0376800	BGIOSGA029866	95.155	63.9323
Os09g0376900	BGIOSGA029865	99.4299	99.7712
Os09g0378300	BGIOSGA029860	99.7258	99.7258
Os09g0378700	BGIOSGA030660	99.1573	99.1573
Os09g0379400	BGIOSGA029854	100	100
Os09g0379600	BGIOSGA029853	55.2381	44.6154
Os09g0379900	BGIOSGA029852	96.6763	92.5311
Os09g0379900	BGIOSGA029858	92.052	68.7163
Os09g0380200	BGIOSGA030668	99.6283	99.6283
