Gene stable ID	Musa acuminata gene stable ID	%id. target Musa acuminata gene identical to query gene	%id. query gene identical to target Musa acuminata gene
Os09g0526600	GSMUA_Achr2G11880_001	32.8194	28.6538
Os09g0526600	GSMUA_Achr4G29100_001	30.6167	51.2915
Os09g0526700	GSMUA_Achr1G18740_001	67.5603	71.1864
Os09g0526700	GSMUA_Achr5G13620_001	65.9517	70.0855
Os09g0526800	GSMUA_Achr9G00880_001	70.5224	70
Os09g0527600	GSMUA_Achr3G13850_001	67.7824	69.2308
Os09g0527600	GSMUA_Achr9G00860_001	66.5272	69.1304
Os09g0527700	GSMUA_Achr8G20620_001	49.2857	36.7021
Os09g0527700	GSMUA_Achr9G10690_001	45	46.3235
Os09g0527900	GSMUA_Achr10G07610_001	71.564	72.5962
Os09g0527900	GSMUA_Achr1G07770_001	66.3507	57.8512
Os09g0528000	GSMUA_Achr1G07780_001	50.9281	53.0834
Os09g0528000	GSMUA_Achr2G03390_001	51.5081	50.1695
Os09g0528000	GSMUA_Achr7G05800_001	52.5522	43.8104
Os09g0528000	GSMUA_AchrUn_randomG07320_001	28.1903	40.8403
Os09g0528000	GSMUA_AchrUn_randomG07330_001	23.0858	63.7821
Os09g0528100	GSMUA_Achr11G06700_001	60.9756	36.2319
Os09g0528200	GSMUA_Achr1G16280_001	35.743	40.4545
Os09g0528200	GSMUA_Achr1G18670_001	38.9558	33.4483
Os09g0528300	GSMUA_Achr4G19840_001	72.6316	68.3168
Os09g0528700	GSMUA_Achr10G07620_001	54.2495	63.0252
Os09g0528700	GSMUA_Achr11G07080_001	58.9512	62.2137
Os09g0528700	GSMUA_Achr1G07820_001	48.8246	62.9371
Os09g0528700	GSMUA_Achr2G03370_001	52.8029	64.0351
Os09g0528700	GSMUA_AchrUn_randomG07300_001	46.6546	62.6214
Os09g0528800	GSMUA_Achr11G09770_001	59.0674	68.8129
Os09g0528800	GSMUA_Achr1G04080_001	53.5406	68.7361
Os09g0528800	GSMUA_Achr2G11900_001	51.8135	40.5954
Os09g0528800	GSMUA_Achr5G10580_001	46.114	46.5969
Os09g0529100	GSMUA_Achr2G03360_001	76.2082	75.9259
Os09g0529100	GSMUA_Achr9G00840_001	71.7472	71.7472
Os09g0529300	GSMUA_Achr1G18680_001	23.8562	25.9786
Os09g0529300	GSMUA_Achr3G12470_001	19.9346	26.5217
Os09g0529350	GSMUA_Achr9G00850_001	53.5354	34.0836
Os09g0529700	GSMUA_Achr10G23770_001	79.3651	78.7402
Os09g0529900	GSMUA_Achr1G07840_001	58.6207	55.8904
Os09g0530000	GSMUA_Achr3G12460_001	69.4323	67.3729
Os09g0530200	GSMUA_Achr1G07760_001	71.6505	73.6527
Os09g0530200	GSMUA_Achr2G03400_001	70.0971	72.3447
Os09g0530200	GSMUA_Achr9G20920_001	61.9417	72.5
Os09g0530275	GSMUA_Achr3G12520_001	32.4138	33.4123
Os09g0530300	GSMUA_Achr3G12520_001	36.2919	43.6019
Os09g0530500	GSMUA_Achr4G05010_001	50	13.7974
Os09g0530500	GSMUA_Achr4G05190_001	47.7477	16.3454
Os09g0530700	GSMUA_Achr10G07590_001	31.2195	39.2638
Os09g0530700	GSMUA_Achr7G05770_001	35.122	39.5604
Os09g0530700	GSMUA_Achr7G07150_001	37.561	39.0863
Os09g0530700	GSMUA_AchrUn_randomG09390_001	27.3171	23.5294
Os09g0531100	GSMUA_Achr7G05740_001	18.845	47.3282
Os09g0531100	GSMUA_Achr7G05750_001	44.3769	73
Os09g0531200	GSMUA_Achr5G05840_001	27.5542	30.0676
Os09g0531600	GSMUA_Achr1G18650_001	45.3968	46.4286
Os09g0531600	GSMUA_Achr3G12550_001	42.8571	44.4079
Os09g0531600	GSMUA_Achr7G05730_001	43.8095	44.2308
Os09g0531701	GSMUA_Achr7G05710_001	51.9022	44.0092
Os09g0531701	GSMUA_AchrUn_randomG09380_001	57.337	64.1337
Os09g0531800	GSMUA_Achr9G24290_001	88.2105	66.7197
Os09g0531800	GSMUA_AchrUn_randomG07360_001	86.7368	70.4274
Os09g0531900	GSMUA_Achr9G24290_001	71.6547	79.2994
Os09g0531900	GSMUA_AchrUn_randomG07360_001	67.6259	80.3419
Os09g0532000	GSMUA_Achr1G07720_001	60.219	65.7371
Os09g0532000	GSMUA_Achr2G03410_001	61.6788	65
Os09g0532000	GSMUA_AchrUn_randomG07380_001	63.1387	65.283
Os09g0532200	GSMUA_AchrUn_randomG07400_001	46.789	50.7463
Os09g0532400	GSMUA_Achr4G04970_001	40.931	39.1104
Os09g0532400	GSMUA_Achr4G05170_001	40.4494	32.9412
Os09g0532400	GSMUA_Achr9G24280_001	43.8202	40.8683
Os09g0532500	GSMUA_Achr1G18640_001	40.4467	36.3029
Os09g0532700	GSMUA_Achr7G05700_001	58.5611	53.6232
Os09g0532800	GSMUA_Achr1G18640_001	44.335	40.0891
Os09g0532900	GSMUA_Achr1G18610_001	47.7193	58.1197
Os09g0532900	GSMUA_Achr4G19880_001	47.0175	53.8153
Os09g0532900	GSMUA_Achr7G05680_001	47.0175	53.3865
Os09g0533200	GSMUA_Achr9G00830_001	38.1471	26.7176
Os09g0533300	GSMUA_Achr3G12590_001	71.1055	70.2233
Os09g0533400	GSMUA_Achr1G07700_001	82.5503	27.6715
Os09g0533400	GSMUA_Achr2G03430_001	79.5302	26.7193
Os09g0533600	GSMUA_Achr1G18600_001	53.4483	65.1652
Os09g0533600	GSMUA_Achr3G12610_001	51.7241	71.1864
Os09g0533600	GSMUA_Achr9G24260_001	53.9409	64.6018
Os09g0533600	GSMUA_AchrUn_randomG09360_001	57.8818	65.097
Os09g0533800	GSMUA_Achr10G07540_001	43.1694	45.1429
Os09g0533800	GSMUA_Achr11G07130_001	43.1694	21.4092
Os09g0533800	GSMUA_Achr1G07690_001	45.3552	38.2488
Os09g0533800	GSMUA_Achr9G24220_001	43.1694	29.1513
Os09g0533900	GSMUA_Achr4G19910_001	74.6212	75.1908
Os09g0533900	GSMUA_AchrUn_randomG09350_001	75.3788	76.0994
Os09g0534000	GSMUA_Achr9G24190_001	43.1072	38.7033
Os09g0534200	GSMUA_Achr11G07140_001	79.7794	90.0415
Os09g0534200	GSMUA_Achr1G07680_001	88.2353	88.2353
Os09g0534200	GSMUA_Achr1G16070_001	83.0882	82.7839
Os09g0534200	GSMUA_Achr1G16350_001	81.9853	80.5054
Os09g0534200	GSMUA_Achr2G03440_001	89.7059	89.7059
Os09g0534200	GSMUA_AchrUn_randomG07430_001	90.0735	90.0735
Os09g0534800	GSMUA_Achr10G25630_001	85.8974	85.8974
Os09g0534800	GSMUA_Achr1G21370_001	91.0256	91.0256
Os09g0534800	GSMUA_Achr2G14720_001	91.3462	91.3462
Os09g0534800	GSMUA_Achr7G11820_001	91.6667	91.6667
Os09g0535000	GSMUA_Achr3G26710_001	76.6447	74.9196
Os09g0535000	GSMUA_Achr9G24140_001	76.6447	76.8977
Os09g0535100	GSMUA_Achr3G26700_001	48	53.4247
Os09g0535100	GSMUA_Achr4G04180_001	42.7692	45.2769
Os09g0535100	GSMUA_Achr4G04290_001	26.4615	38.7387
Os09g0535100	GSMUA_Achr4G05140_001	51.0769	56.0811
Os09g0535100	GSMUA_Achr9G24150_001	44.3077	47.8405
Os09g0535300	GSMUA_Achr4G19940_001	85.8859	85.8859
Os09g0535400	GSMUA_Achr1G07640_001	24.4755	33.5463
Os09g0535400	GSMUA_AchrUn_randomG07440_001	26.5734	35.2941
Os09g0536000	GSMUA_Achr11G07160_001	51.5347	50.4747
Os09g0536200	GSMUA_Achr1G16040_001	69.3271	73.7105
Os09g0536200	GSMUA_Achr1G18560_001	67.4491	76.6904
Os09g0536400	GSMUA_Achr1G18550_001	49.6795	26.7241
Os09g0536400	GSMUA_Achr3G12650_001	46.4744	58.4677
Os09g0536400	GSMUA_Achr7G17760_001	46.7949	50.3448
Os09g0536700	GSMUA_Achr1G18540_001	38.9493	63.7982
Os09g0537600	GSMUA_Achr1G07610_001	63.2558	62.963
Os09g0537700	GSMUA_Achr4G08950_001	44.4444	46.473
Os09g0538000	GSMUA_Achr4G08950_001	37.8378	40.6639
Os09g0538200	GSMUA_Achr11G07170_001	91.9679	91.9679
Os09g0538200	GSMUA_Achr1G07560_001	25.3012	61.165
Os09g0538200	GSMUA_Achr2G03470_001	91.9679	91.9679
Os09g0538500	GSMUA_Achr1G26510_001	60.1942	71.2644
Os09g0538600	GSMUA_Achr7G17790_001	80.2817	19.7917
Os09g0538700	GSMUA_Achr1G26500_001	54.6707	67.7419
Os09g0538700	GSMUA_Achr3G00690_001	53.5988	69.0335
Os09g0538800	GSMUA_Achr1G26490_001	65.6772	66.6667
Os09g0538800	GSMUA_AchrUn_randomG12480_001	75.3247	76.3158
Os09g0539100	GSMUA_Achr10G07410_001	34.9887	65.4008
Os09g0539100	GSMUA_Achr10G07420_001	11.0609	55.0562
Os09g0539100	GSMUA_Achr7G17800_001	77.4266	68.8755
Os09g0539200	GSMUA_Achr1G14790_001	55.157	29.8182
Os09g0539200	GSMUA_Achr1G26480_001	56.9507	31.2423
Os09g0539200	GSMUA_Achr4G05130_001	52.6906	28.0095
Os09g0539200	GSMUA_AchrUn_randomG12490_001	56.278	30.7598
Os09g0539400	GSMUA_Achr4G04830_001	43.7799	60.7973
Os09g0539700	GSMUA_Achr4G05100_001	37.1429	43.0939
Os09g0539800	GSMUA_Achr6G20240_001	62.5	32.3741
Os09g0539800	GSMUA_Achr8G33640_001	65.2778	33.5714
Os09g0539800	GSMUA_Achr9G30930_001	66.6667	34.0426
Os09g0540500	GSMUA_Achr7G17900_001	45.4106	58.3851
Os09g0540600	GSMUA_Achr1G26410_001	62.9268	63.3907
Os09g0540600	GSMUA_Achr8G33950_001	64.1463	65.099
Os09g0540800	GSMUA_Achr1G02640_001	17.9487	23.4899
Os09g0540800	GSMUA_Achr5G11220_001	26.1538	19.3916
Os09g0540900	GSMUA_Achr2G00510_001	4.15842	43.75
Os09g0541100	GSMUA_Achr9G21060_001	26.4574	21.8519
Os09g0541500	GSMUA_Achr10G07390_001	85.3147	85.3147
Os09g0541500	GSMUA_Achr1G14870_001	86.014	42.4138
Os09g0541700	GSMUA_Achr4G05080_001	71.134	64.486
Os09g0541900	GSMUA_Achr11G01140_001	79.8768	79.7131
Os09g0541900	GSMUA_Achr5G18970_001	79.6715	70.5455
Os09g0541900	GSMUA_Achr8G13080_001	41.0678	73.8007
Os09g0541900	GSMUA_Achr8G13090_001	34.4969	69.4215
Os09g0542000	GSMUA_Achr10G07380_001	66.171	69.8039
Os09g0542000	GSMUA_Achr1G07430_001	71.0037	57.5301
Os09g0542000	GSMUA_Achr1G26370_001	56.5056	56.5056
Os09g0542000	GSMUA_Achr8G34020_001	66.9145	72.2892
Os09g0542000	GSMUA_Achr9G21080_001	39.0335	78.3582
Os09g0542100	GSMUA_Achr7G03880_001	38.9796	43.4091
Os09g0542100	GSMUA_AchrUn_randomG16870_001	40	43.6526
Os09g0542200	GSMUA_Achr7G03890_001	50.211	49.3776
Os09g0542500	GSMUA_Achr1G07380_001	43.2482	43.2482
Os09g0542500	GSMUA_Achr8G34030_001	47.8102	43.9597
Os09g0542600	GSMUA_Achr9G21100_001	24.8848	27
Os09g0542700	GSMUA_Achr3G00600_001	43.1535	41.7671
Os09g0542800	GSMUA_Achr1G14880_001	57.0902	58.4906
Os09g0542900	GSMUA_Achr1G14910_001	27.5591	29.0456
Os09g0542900	GSMUA_Achr8G34060_001	32.6772	35.1695
Os09g0543100	GSMUA_Achr1G07360_001	62.7635	73.224
Os09g0543100	GSMUA_Achr1G14920_001	66.3934	71.4106
Os09g0543100	GSMUA_Achr9G21110_001	48.3607	65.5556
Os09g0543100	GSMUA_Achr9G21120_001	21.0773	71.4286
Os09g0543100	GSMUA_AchrUn_randomG07260_001	74.1218	73.7762
Os09g0543900	GSMUA_Achr8G03170_001	43.4783	50.5319
Os09g0543900	GSMUA_Achr8G03180_001	43.7071	46.6993
Os09g0543900	GSMUA_Achr8G03190_001	38.9016	48.9914
Os09g0543900	GSMUA_Achr8G03200_001	37.0709	46.9565
Os09g0543900	GSMUA_Achr8G03210_001	38.2151	47.4432
Os09g0543900	GSMUA_Achr8G15170_001	43.7071	49.4819
Os09g0544000	GSMUA_Achr8G03170_001	41.8142	50.266
Os09g0544000	GSMUA_Achr8G03180_001	41.5929	45.9658
Os09g0544000	GSMUA_Achr8G03190_001	37.1681	48.415
Os09g0544000	GSMUA_Achr8G03200_001	35.6195	46.6667
Os09g0544000	GSMUA_Achr8G03210_001	36.2832	46.5909
Os09g0544000	GSMUA_Achr8G15170_001	42.4779	49.7409
Os09g0544300	GSMUA_Achr1G14940_001	44.7761	59.3407
Os09g0544300	GSMUA_Achr1G26270_001	29.0216	77.0925
Os09g0544300	GSMUA_Achr4G04890_001	56.0531	60.7914
Os09g0544300	GSMUA_Achr7G03940_001	51.7413	69.9552
Os09g0544300	GSMUA_Achr8G34140_001	34.4942	75.0903
Os09g0544400	GSMUA_Achr3G26860_001	4.49961	36.9427
Os09g0544400	GSMUA_Achr7G03960_001	4.73235	31.6062
Os09g0544700	GSMUA_Achr3G14100_001	41.1985	42.3077
Os09g0544800	GSMUA_Achr10G07330_001	63.4581	68.7259
Os09g0544800	GSMUA_Achr1G18140_001	69.1622	70.1628
Os09g0544800	GSMUA_Achr2G03580_001	55.2585	61.144
Os09g0544800	GSMUA_Achr3G14650_001	72.7273	71.831
Os09g0544900	GSMUA_Achr11G07210_001	61.9048	60.7477
Os09g0545300	GSMUA_Achr7G04010_001	35.6725	9.98363
Os09g0545500	GSMUA_Achr7G04010_001	44.2029	9.98363
Os09g0545700	GSMUA_Achr7G04010_001	39.7163	9.1653
Os09g0546100	GSMUA_Achr7G04010_001	48.227	11.1293
Os09g0546200	GSMUA_Achr7G04010_001	48.5714	11.1293
Os09g0546700	GSMUA_Achr7G04010_001	40.2778	9.49263
Os09g0546900	GSMUA_Achr7G04010_001	0.694444	0.163666
Os09g0547000	GSMUA_Achr7G04010_001	40.4255	9.32897
Os09g0547033	GSMUA_Achr7G04010_001	41.3043	9.32897
Os09g0547100	GSMUA_Achr7G04010_001	44	10.802
Os09g0547200	GSMUA_Achr3G26880_001	46.6387	51.3889
Os09g0547300	GSMUA_Achr1G18120_001	41.3493	55.8824
Os09g0547300	GSMUA_Achr3G14690_001	43.6344	56.9602
Os09g0547300	GSMUA_Achr7G04020_001	39.173	51.4286
Os09g0547500	GSMUA_Achr1G07310_001	65.6388	68.0365
Os09g0547500	GSMUA_Achr2G03620_001	66.0793	68.4931
Os09g0547500	GSMUA_Achr7G04070_001	65.1982	68.8372
Os09g0547500	GSMUA_AchrUn_randomG07220_001	64.7577	59.5142
Os09g0547500	GSMUA_AchrUn_randomG17750_001	65.6388	73.7624
Os09g0548200	GSMUA_Achr3G00550_001	51.4745	56.8047
Os09g0548300	GSMUA_AchrUn_randomG07160_001	25.4766	66.5158
Os09g0548300	GSMUA_AchrUn_randomG07170_001	31.7158	67.033
Os09g0548400	GSMUA_Achr3G14750_001	54.3353	55.9524
Os09g0548600	GSMUA_Achr10G14730_001	41.3295	47.351
Os09g0549300	GSMUA_Achr3G14750_001	52.1822	54.5635
Os09g0549400	GSMUA_Achr3G00520_001	22.8235	33.4483
Os09g0549400	GSMUA_Achr3G26950_001	21.6471	32.5088
Os09g0549400	GSMUA_Achr9G23980_001	21.1765	32.0285
Os09g0549450	GSMUA_Achr1G18080_001	44.5368	51.4403
Os09g0549450	GSMUA_Achr3G14760_001	49.6437	53.7275
Os09g0549500	GSMUA_AchrUn_randomG04260_001	43.1159	48.5714
Os09g0549700	GSMUA_Achr1G19760_001	81.9672	75.7576
Os09g0550000	GSMUA_Achr11G01360_001	40.7407	36.3208
Os09g0551300	GSMUA_Achr7G20140_001	51.216	59.7663
Os09g0551600	GSMUA_Achr10G07270_001	67.7165	55.8442
Os09g0551600	GSMUA_Achr11G07320_001	65.3543	54.6053
Os09g0551600	GSMUA_Achr2G03630_001	67.7165	55.8442
Os09g0551600	GSMUA_Achr9G21200_001	66.9291	55.1948
Os09g0551600	GSMUA_AchrUn_randomG22010_001	62.2047	56.0284
Os09g0551800	GSMUA_Achr11G07340_001	15.4281	60.2524
Os09g0551900	GSMUA_Achr11G07360_001	18.9286	59.5506
Os09g0552300	GSMUA_Achr4G11760_001	65.7957	74.8649
Os09g0552500	GSMUA_Achr4G04730_001	44.8571	43.4903
Os09g0552600	GSMUA_Achr4G04730_001	45.4802	44.5983
Os09g0552800	GSMUA_Achr3G13880_001	52.1858	79.5833
Os09g0553300	GSMUA_Achr10G07230_001	46.7391	43.2161
Os09g0553300	GSMUA_Achr11G07380_001	50.5435	41.3333
Os09g0553600	GSMUA_Achr4G11740_001	69.5418	82.1656
Os09g0553700	GSMUA_Achr10G07240_001	29.6167	31.0219
Os09g0553700	GSMUA_Achr11G07370_001	41.4634	37.6582
Os09g0553700	GSMUA_Achr1G07220_001	30.662	14.6667
Os09g0553700	GSMUA_Achr3G27040_001	45.993	38.484
Os09g0553800	GSMUA_Achr9G23920_001	71.2329	39.6947
Os09g0553900	GSMUA_Achr11G07410_001	44.8471	57.8102
Os09g0554000	GSMUA_Achr1G07210_001	74.7253	43.1746
Os09g0554200	GSMUA_Achr11G22360_001	35.8209	37.5
Os09g0554200	GSMUA_Achr5G11710_001	31.8408	44.4444
Os09g0554200	GSMUA_Achr5G15880_001	33.8308	39.7661
Os09g0554200	GSMUA_Achr8G13550_001	38.806	40.8377
Os09g0554300	GSMUA_Achr10G07200_001	58.8785	60.8696
Os09g0554300	GSMUA_Achr10G07210_001	63.5514	66.0194
Os09g0554300	GSMUA_Achr2G03670_001	61.6822	65.3465
Os09g0554300	GSMUA_Achr9G21210_001	62.3832	63.4204
Os09g0555100	GSMUA_Achr10G07200_001	55.792	57.0048
Os09g0555100	GSMUA_Achr10G07210_001	62.1749	63.835
Os09g0555100	GSMUA_Achr2G03670_001	59.1017	61.8812
Os09g0555100	GSMUA_Achr9G21210_001	60.9929	61.2827
Os09g0555150	GSMUA_Achr4G14500_001	32.2078	43.0556
Os09g0555150	GSMUA_Achr8G04290_001	33.2468	42.3841
Os09g0555200	GSMUA_Achr8G12010_001	44.3396	8.42294
Os09g0555300	GSMUA_Achr3G27060_001	39.3836	44.7471
Os09g0555300	GSMUA_Achr9G23880_001	39.2123	43.4535
Os09g0555450	GSMUA_Achr9G21230_001	32.7434	58.7302
Os09g0555600	GSMUA_Achr2G03680_001	47.7027	31.1287
Os09g0555700	GSMUA_Achr1G17940_001	41.8692	47.9657
Os09g0555700	GSMUA_Achr3G13990_001	40.3738	50.7042
Os09g0555700	GSMUA_Achr4G04310_001	40.1869	45.4545
Os09g0555700	GSMUA_Achr4G11810_001	41.6822	45.5102
Os09g0555700	GSMUA_AchrUn_randomG09270_001	45.0467	49.2843
Os09g0555800	GSMUA_Achr11G22540_001	50.0867	65.5329
Os09g0555800	GSMUA_Achr5G18870_001	54.5927	67.1642
Os09g0555800	GSMUA_Achr7G04120_001	62.2184	67.3546
Os09g0556000	GSMUA_Achr4G20310_001	67.6647	81.295
Os09g0556200	GSMUA_Achr3G00890_001	59.4752	60.7143
Os09g0556200	GSMUA_Achr4G04120_001	44.0233	58.9844
Os09g0556200	GSMUA_Achr4G20360_001	63.5569	65.0746
Os09g0556200	GSMUA_Achr7G05370_001	59.1837	62.2699
Os09g0556200	GSMUA_Achr9G22500_001	54.519	54.2816
Os09g0556400	GSMUA_Achr1G09940_001	5.29412	7.69231
Os09g0556400	GSMUA_Achr1G09950_001	69.7059	66.3866
Os09g0556500	GSMUA_Achr1G26010_001	62.2144	71.9512
Os09g0556700	GSMUA_Achr7G17070_001	58.2543	15.1455
Os09g0556800	GSMUA_Achr4G20390_001	27.0378	46.4164
Os09g0556800	GSMUA_Achr7G05150_001	42.3459	48.19
Os09g0557400	GSMUA_Achr10G06030_001	54.0179	56.2791
Os09g0557500	GSMUA_Achr1G26440_001	43.5567	61.9048
Os09g0557700	GSMUA_Achr11G08270_001	62.4439	66.3095
Os09g0557700	GSMUA_Achr2G05080_001	63.2287	67.5449
Os09g0557800	GSMUA_Achr10G06080_001	67.6471	57.9137
Os09g0557800	GSMUA_Achr1G10100_001	69.3277	58.7189
Os09g0557900	GSMUA_Achr7G05270_001	48.8095	47.6744
Os09g0558100	GSMUA_Achr4G04270_001	75	73.9726
Os09g0558100	GSMUA_Achr4G12770_001	72.2222	71.2329
Os09g0558200	GSMUA_Achr4G05890_001	38.9881	42.8105
Os09g0558200	GSMUA_Achr9G22780_001	38.9881	38.0814
Os09g0558300	GSMUA_Achr3G04950_001	57.9243	60.1164
Os09g0558300	GSMUA_Achr5G04750_001	57.223	60.7143
Os09g0559800	GSMUA_Achr1G10590_001	65.5102	26.8395
Os09g0559900	GSMUA_Achr1G15590_001	61.1679	61.9823
Os09g0559900	GSMUA_Achr3G00430_001	32.5547	54.6569
Os09g0559900	GSMUA_Achr3G00440_001	27.5912	67.2598
Os09g0559900	GSMUA_Achr4G20720_001	28.3212	68.3099
Os09g0559900	GSMUA_Achr4G20730_001	33.8686	51.9016
Os09g0559900	GSMUA_Achr7G04910_001	61.0219	53.3844
Os09g0560000	GSMUA_Achr4G12500_001	31.2125	43.9932
Os09g0560000	GSMUA_Achr9G23120_001	46.3385	46.0072
Os09g0560100	GSMUA_Achr3G27780_001	54.2484	54.4262
Os09g0560300	GSMUA_Achr8G03520_001	65.0602	87.0968
Os09g0560300	GSMUA_Achr9G25090_001	84.3373	80.4598
Os09g0560400	GSMUA_Achr11G13730_001	50.2674	39.3305
Os09g0560400	GSMUA_Achr2G02470_001	50.2674	42.9224
Os09g0560450	GSMUA_Achr8G06920_001	57.2082	76.4526
Os09g0560500	GSMUA_Achr6G20190_001	50	35.9862
Os09g0560500	GSMUA_Achr9G28670_001	46.6346	76.378
Os09g0560500	GSMUA_Achr9G30870_001	47.5962	74.4361
Os09g0560500	GSMUA_Achr9G30880_001	48.5577	75.9398
Os09g0560700	GSMUA_Achr1G25810_001	45.9877	63.1356
Os09g0560700	GSMUA_Achr8G33550_001	64.5062	65.7233
Os09g0560800	GSMUA_Achr1G25810_001	44.8276	60.5932
Os09g0560800	GSMUA_Achr8G33550_001	60.815	61.0063
Os09g0560850	GSMUA_Achr8G33530_001	19.4492	54.8544
Os09g0560900	GSMUA_Achr10G20960_001	57.1831	54.2781
Os09g0560900	GSMUA_Achr11G13670_001	34.3662	36.4179
Os09g0560900	GSMUA_Achr11G13680_001	25.3521	84.1122
Os09g0560900	GSMUA_Achr11G18180_001	56.9014	54.7425
Os09g0563200	GSMUA_Achr4G33190_001	65.5738	69.3333
Os09g0563250	GSMUA_Achr11G18130_001	51	61.658
Os09g0563250	GSMUA_Achr7G03550_001	52.8571	65.7194
Os09g0563250	GSMUA_Achr8G33480_001	56.1429	68.7063
Os09g0563300	GSMUA_Achr10G20970_001	65.9247	31.4029
Os09g0564000	GSMUA_Achr6G14520_001	31.0954	18.6047
Os09g0564000	GSMUA_AchrUn_randomG26350_001	28.2686	33.4728
Os09g0564200	GSMUA_Achr6G14520_001	38.6957	18.8161
Os09g0564200	GSMUA_AchrUn_randomG26350_001	15.2174	14.6444
Os09g0564400	GSMUA_Achr6G14520_001	33.8753	26.4271
Os09g0564400	GSMUA_AchrUn_randomG26350_001	24.1192	37.2385
Os09g0564600	GSMUA_Achr6G14520_001	32.8877	26.0042
Os09g0564600	GSMUA_AchrUn_randomG26350_001	23.7968	37.2385
Os09g0564700	GSMUA_Achr6G14520_001	38.6228	27.2727
Os09g0564700	GSMUA_AchrUn_randomG26350_001	23.3533	32.636
Os09g0565000	GSMUA_Achr6G14520_001	34.471	21.3531
Os09g0565000	GSMUA_AchrUn_randomG26350_001	29.0102	35.5649
Os09g0565200	GSMUA_Achr11G15070_001	55.5901	62.3693
Os09g0565200	GSMUA_Achr5G25530_001	59.9379	68.4397
Os09g0565200	GSMUA_AchrUn_randomG20160_001	61.1801	67.6976
Os09g0565400	GSMUA_AchrUn_randomG00790_001	53.9496	53.3223
Os09g0565450	GSMUA_Achr4G16220_001	0	0
Os09g0565450	GSMUA_Achr4G16230_001	1.0101	0.773196
Os09g0565500	GSMUA_Achr4G16220_001	18.9736	36.858
Os09g0565500	GSMUA_Achr4G16230_001	27.5272	45.6186
Os09g0565600	GSMUA_Achr3G22830_001	75.8808	73.8786
Os09g0565700	GSMUA_Achr3G22810_001	63.3416	64.9616
Os09g0565700	GSMUA_Achr8G07590_001	57.606	81.0526
Os09g0565700	GSMUA_Achr8G33080_001	69.3267	63.7615
Os09g0565700	GSMUA_AchrUn_randomG19740_001	64.3391	64.8241
Os09g0566050	GSMUA_Achr3G22810_001	61.6708	64.1944
Os09g0566050	GSMUA_Achr8G07590_001	56.2654	80.3509
Os09g0566050	GSMUA_Achr8G33080_001	68.5504	63.9908
Os09g0566050	GSMUA_AchrUn_randomG19740_001	63.6364	65.0754
Os09g0566100	GSMUA_Achr10G10200_001	29.4668	35.1955
Os09g0566100	GSMUA_Achr11G26100_001	29.5603	30.7992
Os09g0566100	GSMUA_Achr3G22800_001	29.1862	26.6667
Os09g0566550	GSMUA_Achr11G14590_001	57.7896	55.9278
Os09g0566550	GSMUA_Achr11G14710_001	57.9228	54.3071
Os09g0566550	GSMUA_Achr8G07600_001	64.98	58.3035
Os09g0567000	GSMUA_Achr11G25610_001	17.6591	9.96524
Os09g0567300	GSMUA_Achr1G17030_001	84.1379	84.3318
Os09g0567300	GSMUA_Achr2G20300_001	84.3678	84.5622
Os09g0567366	GSMUA_Achr10G04770_001	72.7273	87.5
Os09g0567366	GSMUA_Achr11G18990_001	32.2078	67.027
Os09g0567400	GSMUA_Achr10G10270_001	60.4027	60.4027
Os09g0567400	GSMUA_Achr11G26130_001	61.0738	61.0738
Os09g0567400	GSMUA_Achr8G07680_001	65.7718	65.7718
Os09g0567700	GSMUA_Achr3G32390_001	7.38462	57.1429
Os09g0567700	GSMUA_Achr7G03320_001	71.1795	54.0078
Os09g0567700	GSMUA_Achr8G33050_001	69.7436	76.5766
Os09g0567800	GSMUA_Achr3G32400_001	37.6	12.7027
Os09g0567800	GSMUA_Achr8G33040_001	36	12.6761
Os09g0567800	GSMUA_AchrUn_randomG12300_001	38.4	12.5326
Os09g0567900	GSMUA_Achr11G14580_001	63.5015	67.9365
Os09g0567900	GSMUA_Achr3G22740_001	65.8754	65.8754
Os09g0567900	GSMUA_Achr8G07700_001	67.6558	72.381
Os09g0568000	GSMUA_Achr11G18960_001	53.4066	54.2411
Os09g0568000	GSMUA_Achr6G19370_001	56.2637	54.2373
Os09g0568200	GSMUA_Achr8G07750_001	58.5714	57.7465
Os09g0568500	GSMUA_Achr4G01070_001	41.2955	50
Os09g0568600	GSMUA_Achr4G01070_001	54.6729	57.3529
Os09g0568700	GSMUA_Achr4G01070_001	52.8037	55.3922
Os09g0568800	GSMUA_Achr10G15690_001	90.7407	48.5149
Os09g0568800	GSMUA_Achr2G20370_001	89.8148	75.1938
Os09g0568800	GSMUA_Achr3G03000_001	89.8148	65.1007
Os09g0568800	GSMUA_Achr7G03310_001	91.6667	59.2814
Os09g0568800	GSMUA_AchrUn_randomG12390_001	90.7407	89.9083
Os09g0568900	GSMUA_Achr11G18900_001	65.8537	46.5517
Os09g0568900	GSMUA_Achr5G00960_001	65.8537	48.6486
Os09g0569100	GSMUA_Achr1G17450_001	65.2742	57.2082
Os09g0569100	GSMUA_Achr3G14430_001	66.0574	65.3747
Os09g0569100	GSMUA_Achr7G04430_001	54.3081	60.8187
Os09g0569200	GSMUA_Achr3G27310_001	11.6323	61.3861
Os09g0569300	GSMUA_Achr1G17430_001	32.967	25.7143
