Gene stable ID	Amborella trichopoda gene stable ID	%id. target Amborella trichopoda gene identical to query gene	%id. query gene identical to target Amborella trichopoda gene
Os10g0167200	AMTR_s00084p00062830	26.4026	40.404
Os10g0167200	AMTR_s01143p00010430	38.6139	37.8641
Os10g0167250	AMTR_s00018p00096090	36.8159	53.2374
Os10g0167250	AMTR_s00032p00214330	33.3333	47.1831
Os10g0167250	AMTR_s00032p00217210	36.8159	45.679
Os10g0167250	AMTR_s00032p00217420	31.3433	37.5
Os10g0167250	AMTR_s00032p00218900	56.2189	54.3269
Os10g0167250	AMTR_s00067p00183120	39.3035	51.634
Os10g0167250	AMTR_s00084p00062680	49.7512	53.7634
Os10g0167250	AMTR_s04502p00002420	43.2836	55.7692
Os10g0167300	AMTR_s00041p00062460	89.0135	89.2135
Os10g0167500	AMTR_s00041p00082900	18.4492	9.32432
Os10g0167600	AMTR_s00041p00085460	58.8933	60.8163
Os10g0169800	AMTR_s00069p00030230	58.9147	56.4356
Os10g0169900	AMTR_s00002p00250920	49.1667	50
Os10g0170000	AMTR_s00059p00102310	49.3333	47.234
Os10g0170300	AMTR_s00137p00034310	51.1555	45.6848
Os10g0170300	AMTR_s04521p00003460	6.51261	29.2453
Os10g0170300	AMTR_s05351p00006260	3.36134	29.0909
Os10g0171300	AMTR_s00011p00233580	0	0
Os10g0171500	AMTR_s00011p00233580	33.0508	23.1225
Os10g0172100	AMTR_s00047p00188760	24.5783	32.6923
Os10g0172100	AMTR_s00047p00189560	39.759	32.8032
Os10g0172100	AMTR_s00047p00229040	41.4458	33.9921
Os10g0172600	AMTR_s00164p00063950	45.4545	8.08625
Os10g0177200	AMTR_s00199p00040390	49.4819	52.1858
Os10g0177400	AMTR_s00238p00013230	25.2874	59.0604
Os10g0177400	AMTR_s00280p00015410	24.7126	60.5634
Os10g0178200	AMTR_s00001p00117300	58.2915	61.0526
Os10g0178500	AMTR_s00009p00235050	34.4697	37.8378
Os10g0178500	AMTR_s00016p00225760	30.6818	33.0612
Os10g0178500	AMTR_s00169p00014200	33.5227	35.4
Os10g0178500	AMTR_s00169p00018080	33.5227	35.4
Os10g0178500	AMTR_s00169p00020090	32.7652	35.5967
Os10g0180000	AMTR_s00016p00077560	72.6619	73.012
Os10g0181200	AMTR_s00224p00011500	46.8817	36.7932
Os10g0181200	AMTR_s00451p00003410	33.0108	33.1176
Os10g0181600	AMTR_s00001p00117690	63.7363	63.5616
Os10g0181700	AMTR_s00001p00138970	49.4253	38.7387
Os10g0182000	AMTR_s00137p00047050	68.6687	68.8755
Os10g0182300	AMTR_s00100p00112150	51.9481	2.6738
Os10g0183000	AMTR_s00006p00245940	19.3512	25.744
Os10g0183000	AMTR_s00061p00205330	26.8456	25.974
Os10g0183000	AMTR_s00061p00205780	17.4497	28.6765
Os10g0183000	AMTR_s00061p00207600	25.0559	24.8062
Os10g0183000	AMTR_s00071p00016730	14.3177	25.8065
Os10g0183000	AMTR_s00090p00087950	8.05369	28.9157
Os10g0183000	AMTR_s00090p00137350	11.6331	29.8851
Os10g0183000	AMTR_s02154p00002280	24.7204	24.4469
Os10g0183900	AMTR_s00029p00156590	68.4066	71.7579
Os10g0184300	AMTR_s00001p00110790	86.6667	11.1111
Os10g0184871	AMTR_s00049p00096950	29.703	31.5789
Os10g0185400	AMTR_s00010p00166600	25.9912	29.9492
Os10g0185400	AMTR_s00010p00167000	28.1938	33.5079
Os10g0185400	AMTR_s00010p00168350	27.3128	33.3333
Os10g0186200	AMTR_s00010p00166600	19.7531	24.3655
Os10g0186200	AMTR_s00010p00167000	21.3992	27.2251
Os10g0186200	AMTR_s00010p00168350	23.8683	31.1828
Os10g0187500	AMTR_s00001p00268290	50.3448	21.3763
Os10g0188100	AMTR_s00061p00167160	61.0586	57.8853
Os10g0188300	AMTR_s00001p00269200	58.3333	26.7571
Os10g0188400	AMTR_s00001p00194120	62.6506	20.2335
Os10g0188900	AMTR_s00046p00234140	20.4545	48.4615
Os10g0188900	AMTR_s00184p00057160	3.8961	4.81928
Os10g0189100	AMTR_s00001p00188890	78.4893	74.8044
Os10g0189600	AMTR_s00168p00017970	65.3527	64.8148
Os10g0190000	AMTR_s00059p00134630	82.6087	83.0601
Os10g0190800	AMTR_s00143p00054770	53.5948	50.8527
Os10g0191300	AMTR_s00029p00197310	52.8409	56.3636
Os10g0191300	AMTR_s00029p00197600	44.8864	57.2464
Os10g0191900	AMTR_s00213p00014190	11.9403	21.164
Os10g0194200	AMTR_s00018p00151850	68.6441	69.4286
Os10g0195000	AMTR_s00059p00169290	51.5086	52.4123
Os10g0195000	AMTR_s00059p00169820	54.3103	51.9588
Os10g0195000	AMTR_s00059p00170320	51.7241	49.896
Os10g0196100	AMTR_s00101p00102460	67.5	31.3346
Os10g0198600	AMTR_s00147p00104660	36.1702	40.0786
Os10g0200700	AMTR_s00018p00116130	39.8734	37.9518
Os10g0200800	AMTR_s00011p00264820	35.6688	27.1845
Os10g0202200	AMTR_s00001p00250390	8.73016	3.08123
Os10g0203000	AMTR_s00018p00112680	60.0849	62.0614
Os10g0203600	AMTR_s00010p00081100	21.0069	23.0476
Os10g0204100	AMTR_s00175p00046030	51.7647	56.8475
Os10g0204300	AMTR_s00184p00017980	0	0
Os10g0204300	AMTR_s00184p00019270	2.08333	0.30303
Os10g0204300	AMTR_s00184p00021600	0	0
Os10g0204300	AMTR_s00934p00009020	0	0
Os10g0204300	AMTR_s01345p00003820	0	0
Os10g0204300	AMTR_s01345p00008380	0	0
Os10g0204300	AMTR_s01836p00003830	0	0
Os10g0205200	AMTR_s00033p00027780	71.8919	76
Os10g0205300	AMTR_s00033p00038120	50.7122	37.3166
Os10g0205500	AMTR_s00069p00192070	0	0
Os10g0205500	AMTR_s00069p00192800	18.3607	23.8298
Os10g0205500	AMTR_s00069p00192990	26.8852	26.9737
Os10g0205500	AMTR_s00069p00193610	0	0
Os10g0206500	AMTR_s00047p00112050	30.8511	30.3665
Os10g0207500	AMTR_s00110p00087010	19.5266	26.1905
Os10g0207500	AMTR_s00110p00088090	20.7101	28
Os10g0208200	AMTR_s00061p00136710	67.4528	67.7725
Os10g0208200	AMTR_s00166p00045000	66.0377	66.3507
Os10g0208500	AMTR_s00002p00271300	39.3548	40.4867
Os10g0208600	AMTR_s00047p00112050	30.9645	31.9372
Os10g0209300	AMTR_s00039p00168230	54.6512	12.1447
Os10g0213100	AMTR_s00062p00194620	80.7692	4.11765
Os10g0213700	AMTR_s00059p00078700	42.9448	53.4351
Os10g0214400	AMTR_s00008p00265440	53.3333	31.769
Os10g0315400	AMTR_s00025p00098730	41.0526	19.3069
Os10g0316400	AMTR_s00110p00122260	22.8326	17.0286
Os10g0317900	AMTR_s00110p00149730	48.785	52.0958
Os10g0320100	AMTR_s00110p00149730	52.6616	55.2894
Os10g0320400	AMTR_s00058p00021740	58.3333	72.4138
Os10g0321700	AMTR_s00154p00024620	47.9495	47.205
Os10g0324600	AMTR_s00007p00265530	26.4095	29.7659
Os10g0324600	AMTR_s00110p00088680	27.5964	26.4957
Os10g0324900	AMTR_s00011p00249230	27.4699	27.9412
Os10g0325400	AMTR_s00110p00036630	20.2532	25.1572
Os10g0326900	AMTR_s00079p00148810	44.1011	23.609
Os10g0327000	AMTR_s00079p00148810	34.2188	32.9323
Os10g0327300	AMTR_s00133p00111570	73.2558	73.5981
Os10g0328700	AMTR_s00012p00234420	42.8973	43.5093
Os10g0329300	AMTR_s00013p00181250	54.8628	56.9948
Os10g0330000	AMTR_s00177p00045340	27.8788	27.0588
Os10g0330400	AMTR_s00024p00238750	46.9595	54.9407
Os10g0330600	AMTR_s00007p00269020	51.8116	52.1264
Os10g0330600	AMTR_s00012p00198620	39.8551	48.8166
Os10g0331600	AMTR_s00110p00117030	4.87239	15.3285
Os10g0331600	AMTR_s00110p00117120	6.2645	23.6842
Os10g0331600	AMTR_s00110p00117920	7.19258	16.2304
Os10g0331600	AMTR_s00110p00118250	5.33643	15.9722
Os10g0331600	AMTR_s00110p00118610	6.96056	16.129
Os10g0331600	AMTR_s00110p00119150	5.80046	15.8228
Os10g0331600	AMTR_s00110p00119500	6.49652	19.8582
Os10g0331600	AMTR_s00110p00119710	4.17633	16.3636
Os10g0332000	AMTR_s00110p00117030	6.70732	24.0876
Os10g0332000	AMTR_s00110p00117120	8.33333	35.9649
Os10g0332000	AMTR_s00110p00117920	8.73984	22.5131
Os10g0332000	AMTR_s00110p00118250	6.91057	23.6111
Os10g0332000	AMTR_s00110p00118610	8.33333	22.043
Os10g0332000	AMTR_s00110p00119150	7.31707	22.7848
Os10g0332000	AMTR_s00110p00119500	9.7561	34.0426
Os10g0332000	AMTR_s00110p00119710	5.89431	26.3636
Os10g0332300	AMTR_s00110p00117030	7.39437	15.3285
Os10g0332300	AMTR_s00110p00117120	9.85915	24.5614
Os10g0332300	AMTR_s00110p00117920	8.80282	13.089
Os10g0332300	AMTR_s00110p00118250	6.69014	13.1944
Os10g0332300	AMTR_s00110p00118610	8.4507	12.9032
Os10g0332300	AMTR_s00110p00119150	8.09859	14.557
Os10g0332300	AMTR_s00110p00119500	5.6338	11.3475
Os10g0332300	AMTR_s00110p00119710	5.98592	15.4545
Os10g0335200	AMTR_s00058p00091420	66.2921	69.4118
Os10g0337500	AMTR_s00058p00078640	56.0403	50.9924
Os10g0337600	AMTR_s00103p00137810	79.2857	69.375
Os10g0337700	AMTR_s00167p00018590	35	35.7664
Os10g0339290	AMTR_s00001p00272880	56.9325	53.3947
Os10g0339290	AMTR_s00167p00034910	57.9141	54.3153
Os10g0339400	AMTR_s00024p00234900	54.5953	26.167
Os10g0339600	AMTR_s00001p00272880	57.8143	56.6168
Os10g0339600	AMTR_s00167p00034910	57.4618	56.2716
Os10g0340600	AMTR_s00007p00269020	52.657	52.9769
Os10g0340600	AMTR_s00012p00198620	40.8213	50
Os10g0341700	AMTR_s00017p00025710	43.6	47.877
Os10g0341700	AMTR_s00017p00032130	31.3333	43.2781
Os10g0341700	AMTR_s00017p00225060	46.1333	45.3473
Os10g0342300	AMTR_s00024p00153080	39.1574	40.0507
Os10g0342300	AMTR_s00024p00153540	20.3222	53.9474
Os10g0342300	AMTR_s00072p00040840	33.5812	45.777
Os10g0342300	AMTR_s00072p00045010	43.9901	44.2643
Os10g0342300	AMTR_s00072p00048160	31.3507	50.1984
Os10g0343900	AMTR_s00038p00080440	1.51515	1.31579
Os10g0344000	AMTR_s00006p00092520	34.7826	31.25
Os10g0344000	AMTR_s00006p00130730	31.3043	32.1429
Os10g0344500	AMTR_s00016p00194610	45.4721	47.8702
Os10g0344900	AMTR_s00016p00194610	51.9916	50.3043
Os10g0345100	AMTR_s00016p00194610	50.5219	49.0872
Os10g0345600	AMTR_s00137p00083250	31.9876	15.0365
Os10g0345701	AMTR_s00137p00083250	46.7213	8.32117
Os10g0346200	AMTR_s00164p00063950	58.0556	56.3342
Os10g0346600	AMTR_s00164p00059220	74.9604	77.4141
Os10g0347000	AMTR_s00164p00044360	22.9651	17.4779
Os10g0347800	AMTR_s00164p00033930	40.5848	37.352
Os10g0349300	AMTR_s01045p00008470	44.5255	45.5224
Os10g0349400	AMTR_s01045p00008470	43.7956	44.7761
Os10g0349900	AMTR_s01045p00008470	45.2381	42.5373
Os10g0350001	AMTR_s00058p00204160	86.6667	28.6765
Os10g0350001	AMTR_s00080p00080700	86.6667	24.5283
Os10g0350450	AMTR_s00058p00204160	44.086	60.2941
Os10g0350450	AMTR_s00080p00080700	46.2366	54.0881
Os10g0350500	AMTR_s00123p00080920	53.3516	54.0915
Os10g0351200	AMTR_s00018p00207150	33.3977	35.0202
Os10g0351200	AMTR_s00032p00215290	33.3977	33.7891
Os10g0351200	AMTR_s00032p00219670	34.749	36.8852
Os10g0351200	AMTR_s00032p00222110	33.2046	36.9892
Os10g0351500	AMTR_s00235p00019150	33.5843	35.2848
Os10g0351600	AMTR_s00086p00056140	38.3305	44.9102
Os10g0351700	AMTR_s00086p00056140	39.9312	46.3074
Os10g0352000	AMTR_s00065p00150950	30.9091	32.0755
Os10g0355800	AMTR_s00012p00184530	40.7143	58.1633
Os10g0355800	AMTR_s00019p00029530	42.1429	80.0905
Os10g0356000	AMTR_s00606p00006850	91.8239	91.0603
Os10g0357800	AMTR_s00047p00207200	50.0901	47.2789
Os10g0358200	AMTR_s00044p00196010	18.328	31.2614
Os10g0358200	AMTR_s00058p00097500	30.4394	31.7318
Os10g0358200	AMTR_s00061p00152710	26.3666	29.3556
Os10g0358200	AMTR_s00088p00057720	24.4373	29.0446
Os10g0358200	AMTR_s00088p00134370	31.7256	32.8524
Os10g0358200	AMTR_s00088p00152700	30.3323	30.9967
Os10g0358200	AMTR_s00190p00027950	29.0461	29.6824
Os10g0358200	AMTR_s00190p00029950	25.7235	24.6914
Os10g0358200	AMTR_s00202p00037220	27.8671	28.3533
Os10g0358600	AMTR_s00059p00143240	72.093	69.5067
Os10g0358700	AMTR_s00033p00187020	42.3358	40.0691
Os10g0359200	AMTR_s00059p00142910	51.3228	52.5745
Os10g0360800	AMTR_s00007p00264970	25.5985	38.7187
Os10g0360800	AMTR_s00029p00235180	29.0976	37.1765
Os10g0360800	AMTR_s00029p00236390	17.3112	35.8095
Os10g0360800	AMTR_s00140p00038150	13.2597	36.272
Os10g0362300	AMTR_s00028p00193460	52.9065	62.5498
Os10g0363100	AMTR_s00007p00049440	61.8705	64.6617
Os10g0363300	AMTR_s00143p00081390	2.47022	62.9213
Os10g0363500	AMTR_s00080p00074320	37.6953	39.4683
Os10g0363600	AMTR_s00010p00220140	58.5263	59.2751
Os10g0364700	AMTR_s00055p00150770	46.5116	9.7561
Os10g0365900	AMTR_s00059p00037210	55.7252	9.55497
Os10g0368400	AMTR_s00056p00186500	88.1119	88.1119
Os10g0368902	AMTR_s00099p00108770	44.9909	34.691
Os10g0369000	AMTR_s00045p00154250	70.2665	68.6301
Os10g0369000	AMTR_s00071p00139790	45.582	66.0569
Os10g0369000	AMTR_s00071p00139920	12.9032	65.2482
Os10g0369900	AMTR_s00010p00205090	83.1041	82.9412
Os10g0370000	AMTR_s00010p00203750	36.3441	27.5244
Os10g0370500	AMTR_s00005p00207120	35.8824	49.4595
Os10g0370500	AMTR_s00010p00201360	59.8039	60.6362
Os10g0370500	AMTR_s00010p00201640	57.6471	58.6826
Os10g0370700	AMTR_s00024p00147790	49.2982	47.708
Os10g0370700	AMTR_s00024p00148850	46.8421	45.3311
Os10g0370700	AMTR_s00024p00149600	45.9649	45.6446
Os10g0370800	AMTR_s00005p00207120	12.4224	48.6486
Os10g0370800	AMTR_s00010p00201360	20.2899	58.4493
Os10g0370800	AMTR_s00010p00201640	19.6687	56.8862
Os10g0371000	AMTR_s00061p00032820	48.8372	52.8302
Os10g0371100	AMTR_s00010p00194910	28.8889	38.2353
Os10g0372300	AMTR_s00027p00211720	15.1515	3.21888
Os10g0375600	AMTR_s00038p00173360	49.1691	44.2782
Os10g0375700	AMTR_s00010p00266510	29.0503	24.4131
Os10g0375700	AMTR_s01033p00010870	17.8771	51.6129
Os10g0376200	AMTR_s00038p00209110	13.9752	38.1356
Os10g0376400	AMTR_s00038p00236240	41.018	44.7712
Os10g0376400	AMTR_s00038p00236640	40.7186	44.4444
Os10g0377000	AMTR_s00008p00201660	20.1923	36.2069
Os10g0377300	AMTR_s00008p00214750	29.5082	26.6272
Os10g0377400	AMTR_s00008p00026380	79.1667	77.3756
Os10g0377800	AMTR_s00135p00077960	62.2263	63.9775
Os10g0378000	AMTR_s00002p00259030	40.4339	49.3976
Os10g0378100	AMTR_s00002p00259030	0.798403	0.963855
Os10g0378300	AMTR_s00135p00063440	57.6271	52.8497
Os10g0378400	AMTR_s00007p00217240	64.497	44.7639
Os10g0379100	AMTR_s00058p00196910	44.7248	45.4545
Os10g0379100	AMTR_s00058p00197140	45.8716	46.62
Os10g0379100	AMTR_s00058p00197270	44.4954	41.2766
Os10g0380100	AMTR_s00058p00196910	47.1761	33.1002
Os10g0380100	AMTR_s00058p00197140	48.505	34.0326
Os10g0380100	AMTR_s00058p00197270	47.1761	30.2128
Os10g0380800	AMTR_s00024p00231980	27.7567	38.2199
Os10g0380800	AMTR_s00092p00055440	53.2319	55.336
Os10g0380800	AMTR_s00092p00059730	53.4221	54.7758
Os10g0382300	AMTR_s00126p00020360	54.1429	53.4556
Os10g0382300	AMTR_s03926p00006990	11.2857	62.6984
Os10g0387000	AMTR_s00149p00045110	7.76471	56.8966
Os10g0388200	AMTR_s00002p00272140	40.634	40.9884
Os10g0388200	AMTR_s00002p00272160	23.3429	46.5517
Os10g0388200	AMTR_s00002p00272180	45.5331	45.4023
Os10g0388900	AMTR_s00060p00020920	52.9412	53.917
Os10g0389000	AMTR_s00091p00120960	60.733	59.7938
Os10g0389100	AMTR_s00132p00112670	36.6864	20.8754
Os10g0389200	AMTR_s00132p00112670	35.2584	39.0572
Os10g0389300	AMTR_s00132p00112670	32	35.0168
Os10g0389800	AMTR_s00131p00083660	59.5271	59.362
Os10g0390100	AMTR_s00129p00037970	36.1144	42.9787
Os10g0390500	AMTR_s00129p00080070	62.3188	74.321
Os10g0391100	AMTR_s00007p00266960	27.027	9.74252
Os10g0391300	AMTR_s00007p00265400	38.4858	42.5087
Os10g0392500	AMTR_s00002p00160160	1.28205	0.104167
Os10g0392600	AMTR_s00106p00066860	16.2455	39.4737
Os10g0392600	AMTR_s00106p00068380	45.4874	52.7197
Os10g0392700	AMTR_s00116p00093870	60.7143	48.9209
Os10g0393100	AMTR_s00009p00249010	77.089	76.8817
Os10g0394100	AMTR_s00023p00031940	47.4194	37.4046
Os10g0394200	AMTR_s00024p00243520	64.8352	37.8205
Os10g0395100	AMTR_s00024p00234900	57.1726	18.0802
Os10g0395150	AMTR_s00024p00234900	73.0275	26.167
Os10g0395500	AMTR_s00058p00199410	37.8698	51.6129
Os10g0395500	AMTR_s00095p00176620	37.8698	42.6667
Os10g0396300	AMTR_s00024p00231630	84.2593	84.2593
Os10g0396400	AMTR_s00024p00231140	62.3853	46.1538
Os10g0397200	AMTR_s00057p00197090	65.9498	59.3548
Os10g0397400	AMTR_s00029p00099290	80.3922	79.5414
Os10g0397800	AMTR_s00024p00203850	60	56.7335
Os10g0397900	AMTR_s00048p00192930	27.7108	14.1104
Os10g0400100	AMTR_s00209p00021130	51.2397	75.2427
Os10g0400100	AMTR_s00209p00023450	72.8926	55.0562
Os10g0400200	AMTR_s00067p00022330	33.0661	33.9506
Os10g0400200	AMTR_s00067p00026720	30.6613	35.0917
Os10g0400200	AMTR_s00067p00027690	33.4669	35.5319
Os10g0400500	AMTR_s00024p00139650	48.008	55.1487
Os10g0400500	AMTR_s00024p00230050	30.2789	52.7778
Os10g0400500	AMTR_s00024p00230070	18.1275	54.1667
Os10g0400800	AMTR_s00090p00035010	8.51927	51.8519
Os10g0400800	AMTR_s00090p00035360	11.9675	45.0382
Os10g0400800	AMTR_s00090p00035850	36.714	68.5606
Os10g0400800	AMTR_s00146p00075190	67.3428	67.6171
Os10g0400900	AMTR_s00024p00184500	52.9577	46.022
Os10g0401100	AMTR_s00037p00211070	16.2037	11.7845
Os10g0402200	AMTR_s00048p00218250	42.0613	43.8316
Os10g0402400	AMTR_s00025p00234540	29.386	30.9469
Os10g0402400	AMTR_s00025p00235120	17.5439	24.3161
Os10g0403000	AMTR_s00010p00242830	61.6216	62.1818
Os10g0403700	AMTR_s00010p00244820	54.2105	55.8266
Os10g0404300	AMTR_s00010p00254240	69.2308	68.4783
Os10g0404500	AMTR_s00010p00253720	39.8374	9.0573
Os10g0404500	AMTR_s00010p00254010	55.2846	11.5843
Os10g0404533	AMTR_s00010p00253720	48.2456	10.1664
Os10g0404533	AMTR_s00010p00254010	50	9.71039
Os10g0404566	AMTR_s00010p00253720	45.283	13.3087
Os10g0404566	AMTR_s00010p00254010	45.283	12.2658
Os10g0404900	AMTR_s00010p00253290	38.0282	45.4545
Os10g0405100	AMTR_s00010p00251410	61.9159	64.7922
Os10g0405300	AMTR_s00010p00247150	33.0508	46.988
Os10g0405600	AMTR_s00010p00259410	69.2748	68.75
Os10g0406100	AMTR_s00064p00191050	84.3137	79.6296
Os10g0406100	AMTR_s00102p00015990	84.8039	80.0926
Os10g0406200	AMTR_s00010p00265210	27.2517	34.7059
Os10g0406600	AMTR_s00110p00051980	58.8889	58.8889
Os10g0406800	AMTR_s00010p00258720	56.5217	58.5586
Os10g0407000	AMTR_s00010p00267890	47.9167	55.5172
Os10g0407400	AMTR_s00010p00268040	45.6674	37.2849
Os10g0407500	AMTR_s00010p00268040	50.5071	47.6099
Os10g0408700	AMTR_s00079p00186650	21.1538	5.10441
Os10g0409400	AMTR_s00058p00173800	28.1977	16.6381
Os10g0410700	AMTR_s00133p00109310	58.7248	44.0806
Os10g0411100	AMTR_s00133p00115060	37.7232	44.8276
Os10g0411500	AMTR_s00068p00141380	46.0709	51.9097
Os10g0411800	AMTR_s00018p00081410	73.7589	72.2222
Os10g0412100	AMTR_s00002p00239870	74.7107	74.5875
Os10g0412700	AMTR_s00002p00239680	41.0909	54.067
Os10g0413400	AMTR_s00133p00084160	55.9157	68.3168
Os10g0413500	AMTR_s00081p00029310	69.8052	66.5635
Os10g0414500	AMTR_s00002p00234380	53.4328	66.0517
Os10g0414700	AMTR_s00002p00263460	25.3612	32.8482
Os10g0414800	AMTR_s00002p00262300	29.7659	24.3502
Os10g0415100	AMTR_s00002p00265180	66.0633	67.4365
Os10g0415200	AMTR_s00066p00182330	60.583	60.583
Os10g0415300	AMTR_s00002p00266310	64.8014	65.9926
Os10g0415600	AMTR_s00002p00268330	54.1262	53.8647
Os10g0415800	AMTR_s00002p00268330	55.5699	51.8116
Os10g0415900	AMTR_s00002p00268390	63.9922	57.3684
Os10g0416100	AMTR_s00023p00191860	50.1629	48.125
Os10g0416100	AMTR_s00023p00192080	52.443	54.3919
Os10g0416100	AMTR_s00023p00192280	52.1173	54.0541
Os10g0416200	AMTR_s00002p00268740	51.6252	52.2244
Os10g0417300	AMTR_s00025p00238090	27.619	39.1892
Os10g0417300	AMTR_s00025p00239240	28.5714	33.3333
Os10g0417600	AMTR_s00002p00268550	94.1799	94.1799
Os10g0417800	AMTR_s00002p00269120	41.8605	29.0323
Os10g0418000	AMTR_s00007p00145770	66.9065	93.9394
Os10g0419400	AMTR_s00002p00270670	56.7839	57.3604
Os10g0419500	AMTR_s00002p00270700	64.1304	62.4339
Os10g0419600	AMTR_s00002p00271070	10.0271	33.6364
Os10g0419700	AMTR_s00002p00271200	22.0096	21.8009
Os10g0420000	AMTR_s00119p00084090	51.6949	49.1936
Os10g0420200	AMTR_s00002p00271290	44.4118	31.9915
Os10g0420400	AMTR_s00002p00271530	62.6214	39.2097
Os10g0421800	AMTR_s00019p00039970	48.5098	42.0303
Os10g0421800	AMTR_s00034p00144640	11.408	53.3654
Os10g0421800	AMTR_s00053p00148120	10.2775	48.3092
Os10g0421800	AMTR_s00152p00086560	12.5385	51.4768
Os10g0422000	AMTR_s00002p00271670	27.8571	8.09689
Os10g0422075	AMTR_s00002p00271670	16.6048	12.3875
Os10g0422200	AMTR_s00002p00271870	65.3731	62.7507
Os10g0422300	AMTR_s00164p00020970	35.8333	37.4728
Os10g0422500	AMTR_s00002p00271960	66.2712	63.9935
Os10g0422566	AMTR_s00002p00272000	50.8431	55.5241
Os10g0422566	AMTR_s00019p00220910	49.8054	54.3909
Os10g0422600	AMTR_s00004p00011050	25.2174	15.7895
Os10g0422800	AMTR_s00004p00017060	56.1905	57.8431
Os10g0426300	AMTR_s00010p00268040	45.7746	37.2849
Os10g0430200	AMTR_s00030p00111410	15.0273	44.7154
Os10g0430900	AMTR_s00004p00023800	47.0165	45.4726
Os10g0431000	AMTR_s00004p00035320	62.7907	42.7954
Os10g0431900	AMTR_s00004p00068890	60.7895	61.7647
Os10g0434900	AMTR_s00019p00241340	44.7761	22.9885
Os10g0436800	AMTR_s00004p00083710	70.4	69.8413
Os10g0436850	AMTR_s00004p00084710	7.95053	17.6471
Os10g0437000	AMTR_s00004p00090330	52.1429	57.0312
Os10g0437200	AMTR_s00004p00111480	49.6333	21.3684
Os10g0437400	AMTR_s00010p00242000	48.8223	28.7879
Os10g0437400	AMTR_s00010p00242360	47.9657	40
Os10g0437600	AMTR_s00010p00263000	54.4726	53.4731
Os10g0437700	AMTR_s00004p00123620	24.5399	11.4286
Os10g0438000	AMTR_s00004p00113780	66.7785	66.3333
Os10g0438100	AMTR_s00029p00153350	34.0909	47.7707
Os10g0438300	AMTR_s00062p00112400	23.0068	24.6341
Os10g0438600	AMTR_s00001p00237870	35.1955	42.4242
Os10g0438700	AMTR_s00152p00055700	41.6667	43.956
Os10g0438800	AMTR_s00152p00054630	31.5789	37.5
Os10g0439100	AMTR_s00001p00270650	60.3922	60.1562
Os10g0439200	AMTR_s00001p00270650	60	57.4219
Os10g0439600	AMTR_s00001p00270600	68.4366	36.1934
Os10g0439600	AMTR_s00017p00234440	62.5369	29.6089
Os10g0440100	AMTR_s00077p00037200	50	57.0957
Os10g0440100	AMTR_s00161p00047190	58.3815	55.9557
Os10g0441800	AMTR_s00072p00165050	61.6	61.1111
Os10g0441900	AMTR_s00012p00253510	43.8495	45.0893
Os10g0441900	AMTR_s00012p00253570	45.4414	47.1471
Os10g0441900	AMTR_s00012p00253790	43.5601	45.6061
Os10g0441900	AMTR_s00012p00253990	42.8365	42.8365
Os10g0441900	AMTR_s00012p00254300	43.2706	45.5793
Os10g0441900	AMTR_s00012p00254470	42.8365	44.4444
Os10g0441900	AMTR_s00012p00254690	43.1259	45.0832
Os10g0441900	AMTR_s00012p00254900	42.9812	44.6617
Os10g0441900	AMTR_s00012p00255090	43.9942	46.6258
Os10g0442000	AMTR_s00012p00253510	44.8373	47.1726
Os10g0442000	AMTR_s00012p00253570	46.959	49.8498
Os10g0442000	AMTR_s00012p00253790	42.0085	45
Os10g0442000	AMTR_s00012p00253990	41.5842	42.547
Os10g0442000	AMTR_s00012p00254300	42.2914	45.5793
Os10g0442000	AMTR_s00012p00254470	42.2914	44.8949
Os10g0442000	AMTR_s00012p00254690	40.3112	43.1165
Os10g0442000	AMTR_s00012p00254900	42.8571	45.5639
Os10g0442000	AMTR_s00012p00255090	42.7157	46.319
Os10g0442100	AMTR_s00072p00151180	50.3289	40.2632
Os10g0442400	AMTR_s00072p00130550	49.6982	40.6919
Os10g0442600	AMTR_s00072p00117380	83.0769	20.0495
Os10g0442600	AMTR_s00085p00052820	85.641	20.5665
Os10g0442800	AMTR_s00009p00089890	56.3991	60.7477
Os10g0442900	AMTR_s00009p00092310	49.3868	39.9459
Os10g0443000	AMTR_s00045p00172820	59.2593	34.3558
Os10g0443100	AMTR_s00045p00172820	29.878	15.0307
Os10g0443200	AMTR_s00009p00093720	54.4218	56.1404
Os10g0444400	AMTR_s00177p00034950	69.8653	76.0073
Os10g0445400	AMTR_s00029p00241310	52.439	53.3058
Os10g0445500	AMTR_s00012p00262190	37.3418	43.3824
Os10g0445500	AMTR_s00088p00103180	25.3165	47.619
Os10g0445500	AMTR_s00157p00050570	28.481	37.8151
Os10g0445500	AMTR_s05516p00004500	15.1899	32.8767
Os10g0445600	AMTR_s00009p00163120	39.4456	42.9234
Os10g0446200	AMTR_s00009p00201120	44.3787	42.0875
Os10g0446400	AMTR_s00009p00212620	3.35366	3.75427
Os10g0447600	AMTR_s00029p00224260	47.0879	37.4411
Os10g0452800	AMTR_s00012p00142410	57.2152	76.0943
Os10g0456400	AMTR_s00061p00183870	51.3302	58.467
Os10g0456500	AMTR_s00140p00082700	60.4734	59.9765
Os10g0456600	AMTR_s00140p00089630	68.4685	70.0461
Os10g0456800	AMTR_s00102p00024480	56.015	69.3023
