Gene stable ID	Phaseolus vulgaris gene stable ID	%id. target Phaseolus vulgaris gene identical to query gene	%id. query gene identical to target Phaseolus vulgaris gene
Os08g0175300	PHAVU_008G2657001g	6.48596	80.7229
Os08g0175600	PHAVU_006G039400g	41.4035	22.7799
Os08g0175600	PHAVU_008G2657000g	43.1579	24.2843
Os08g0175600	PHAVU_008G2657001g	0	0
Os08g0176100	PHAVU_009G026700g	53.2508	52.9231
Os08g0176200	PHAVU_004G086300g	81.6583	52.0833
Os08g0176200	PHAVU_007G086800g	82.6633	52.7244
Os08g0176800	PHAVU_003G032400g	83.0409	82.0809
Os08g0176800	PHAVU_006G208000g	83.6257	82.4207
Os08g0176900	PHAVU_001G249300g	41.6452	44.7514
Os08g0176900	PHAVU_002G263400g	36.2468	38.3152
Os08g0176900	PHAVU_007G136800g	15.4242	25.8621
Os08g0176900	PHAVU_008G169000g	33.6761	35.5014
Os08g0176900	PHAVU_009G026900g	33.419	37.037
Os08g0177300	PHAVU_008G126600g	36.1398	22.7046
Os08g0177300	PHAVU_010G018800g	35.7427	22.7618
Os08g0177500	PHAVU_011G112100g	20.1405	16.9625
Os08g0177600	PHAVU_005G085700g	53.6765	40.8392
Os08g0177700	PHAVU_002G171900g	82.4074	89.899
Os08g0177800	PHAVU_003G055000g	44.7293	43.7326
Os08g0178100	PHAVU_005G107700g	70.9	71.4718
Os08g0178200	PHAVU_002G221200g	62.8131	63.0561
Os08g0178200	PHAVU_003G036800g	54.7206	56.0158
Os08g0178200	PHAVU_006G160700g	57.2254	58.4646
Os08g0178200	PHAVU_006G164200g	51.4451	58.4245
Os08g0178200	PHAVU_010G030000g	52.0231	58.8235
Os08g0178200	PHAVU_010G030300g	56.0694	59.6311
Os08g0178200	PHAVU_010G053400g	54.1426	58.7866
Os08g0178300	PHAVU_010G098800g	48.3696	45.7976
Os08g0178300	PHAVU_011G0764001g	25	63.3028
Os08g0178500	PHAVU_005G087200g	41.1111	21.8935
Os08g0178500	PHAVU_005G087300g	36.6667	36.2637
Os08g0178500	PHAVU_005G108000g	42.2222	43.1818
Os08g0178500	PHAVU_005G108100g	37.7778	38.2022
Os08g0178500	PHAVU_005G108200g	41.1111	41.1111
Os08g0178500	PHAVU_005G108300g	41.1111	41.1111
Os08g0178500	PHAVU_005G108400g	31.1111	28.866
Os08g0178500	PHAVU_011G110800g	40	40
Os08g0178500	PHAVU_011G110900g	38.8889	40.2299
Os08g0178700	PHAVU_011G155800g	66.3347	66.4671
Os08g0178800	PHAVU_005G110600g	25.9786	32.8829
Os08g0178800	PHAVU_006G193800g	20.6406	39.4558
Os08g0178800	PHAVU_011G108800g	23.4875	35.8696
Os08g0178800	PHAVU_011G1498000g	20.6406	35.5828
Os08g0179000	PHAVU_002G2200001g	38.5922	53
Os08g0179400	PHAVU_002G2196001g	15.6805	14.0584
Os08g0179400	PHAVU_005G089000g	18.9349	13.9738
Os08g0179400	PHAVU_006G195000g	16.8639	12.5828
Os08g0179400	PHAVU_011G153000g	20.7101	15.0215
Os08g0179900	PHAVU_011G146700g	30.3333	29.4498
Os08g0180000	PHAVU_011G146000g	71.2737	70.8895
Os08g0180100	PHAVU_005G112000g	71.949	16.5065
Os08g0180300	PHAVU_007G012900g	49.1262	50.0495
Os08g0180400	PHAVU_002G128100g	45.5696	19.7802
Os08g0183900	PHAVU_010G159000g	37.8601	28.8401
Os08g0187500	PHAVU_002G048200g	46.0123	20.6327
Os08g0187500	PHAVU_005G093200g	5.82822	5.13514
Os08g0187500	PHAVU_007G053200g	39.2638	17.6066
Os08g0187700	PHAVU_007G053300g	17.5077	27.3312
Os08g0187700	PHAVU_007G053400g	32.1318	32.3651
Os08g0187800	PHAVU_003G076600g	72.3514	71.9794
Os08g0187800	PHAVU_006G037800g	73.9018	72.7735
Os08g0187800	PHAVU_006G151500g	70.2842	69.5652
Os08g0187800	PHAVU_008G265100g	74.9354	73.0479
Os08g0187900	PHAVU_006G040800g	45.0172	42.2581
Os08g0188000	PHAVU_003G024100g	62.3269	61.9835
Os08g0188900	PHAVU_006G126200g	52.5114	53.7383
Os08g0188900	PHAVU_007G119700g	63.0137	60.5263
Os08g0188900	PHAVU_008G151200g	57.5342	57.2727
Os08g0188900	PHAVU_008G151500g	57.5342	57.2727
Os08g0189100	PHAVU_006G126200g	55.2036	57.0093
Os08g0189100	PHAVU_007G119700g	67.8733	65.7895
Os08g0189100	PHAVU_008G151200g	62.4434	62.7273
Os08g0189100	PHAVU_008G151500g	62.4434	62.7273
Os08g0189200	PHAVU_006G126200g	54.2222	57.0093
Os08g0189200	PHAVU_007G119700g	59.5556	58.7719
Os08g0189200	PHAVU_008G151200g	56	57.2727
Os08g0189200	PHAVU_008G151500g	56	57.2727
Os08g0189300	PHAVU_006G126200g	52.6786	55.1402
Os08g0189300	PHAVU_007G119700g	60.7143	59.6491
Os08g0189300	PHAVU_008G151200g	57.1429	58.1818
Os08g0189300	PHAVU_008G151500g	57.1429	58.1818
Os08g0189400	PHAVU_006G126200g	56.6964	59.3458
Os08g0189400	PHAVU_007G119700g	66.5179	65.3509
Os08g0189400	PHAVU_008G151200g	62.5	63.6364
Os08g0189400	PHAVU_008G151500g	62.5	63.6364
Os08g0189500	PHAVU_006G126200g	58.6667	61.6822
Os08g0189500	PHAVU_007G119700g	66.6667	65.7895
Os08g0189500	PHAVU_008G151200g	62.6667	64.0909
Os08g0189500	PHAVU_008G151500g	62.6667	64.0909
Os08g0189600	PHAVU_006G126200g	57.3333	60.2804
Os08g0189600	PHAVU_007G119700g	68	67.1053
Os08g0189600	PHAVU_008G151200g	60.8889	62.2727
Os08g0189600	PHAVU_008G151500g	60.8889	62.2727
Os08g0189700	PHAVU_006G126200g	58.0357	60.7477
Os08g0189700	PHAVU_007G119700g	67.4107	66.2281
Os08g0189700	PHAVU_008G151200g	62.5	63.6364
Os08g0189700	PHAVU_008G151500g	62.5	63.6364
Os08g0189850	PHAVU_006G126200g	58.0357	60.7477
Os08g0189850	PHAVU_007G119700g	67.8571	66.6667
Os08g0189850	PHAVU_008G151200g	62.5	63.6364
Os08g0189850	PHAVU_008G151500g	62.5	63.6364
Os08g0189900	PHAVU_006G126200g	58.0357	60.7477
Os08g0189900	PHAVU_007G119700g	67.4107	66.2281
Os08g0189900	PHAVU_008G151200g	62.5	63.6364
Os08g0189900	PHAVU_008G151500g	62.5	63.6364
Os08g0190100	PHAVU_006G126200g	56.6964	59.3458
Os08g0190100	PHAVU_007G119700g	66.0714	64.9123
Os08g0190100	PHAVU_008G151200g	61.1607	62.2727
Os08g0190100	PHAVU_008G151500g	61.1607	62.2727
Os08g0190200	PHAVU_003G077700g	57.4661	63.8191
Os08g0190200	PHAVU_006G150400g	57.9186	64.1604
Os08g0190700	PHAVU_003G078200g	19.5616	25.4945
Os08g0190700	PHAVU_006G042900g	37.0995	31.339
Os08g0190700	PHAVU_006G145200g	23.2715	20.9408
Os08g0190700	PHAVU_008G267200g	38.6172	33.0925
Os08g0190800	PHAVU_007G052700g	93.75	93.75
Os08g0191000	PHAVU_003G029200g	66.5934	68.0899
Os08g0191200	PHAVU_007G182100g	68.5009	68.5009
Os08g0191300	PHAVU_006G166900g	18.677	15.6352
Os08g0191433	PHAVU_003G078800g	37.1539	53.0819
Os08g0191433	PHAVU_011G151400g	39.4076	52.5322
Os08g0191700	PHAVU_003G079700g	68.8356	71.7857
Os08g0191700	PHAVU_006G149400g	70.8904	72.1254
Os08g0191800	PHAVU_002G027700g	54.902	51.715
Os08g0191900	PHAVU_007G015300g	56.1576	61.7329
Os08g0192200	PHAVU_006G197800g	44.2105	14.3836
Os08g0192400	PHAVU_002G186100g	57.3407	58.6402
Os08g0192800	PHAVU_006G199400g	36.3825	33.2068
Os08g0192800	PHAVU_006G199500g	35.1351	31.8267
Os08g0192900	PHAVU_003G282900g	23.6014	16.6256
Os08g0192900	PHAVU_011G030600g	38.8112	32.0346
Os08g0193200	PHAVU_006G166900g	31.3043	11.7264
Os08g0193300	PHAVU_006G166900g	25.8258	28.013
Os08g0193500	PHAVU_006G166900g	25.5708	18.241
Os08g0193900	PHAVU_006G166900g	27.0202	34.8534
Os08g0194000	PHAVU_006G166900g	0.26455	0.325733
Os08g0194350	PHAVU_006G166900g	28.9474	25.0814
Os08g0195000	PHAVU_006G166900g	16.4	13.355
Os08g0195800	PHAVU_006G166900g	9.53757	10.7492
Os08g0195900	PHAVU_006G166900g	17.5497	17.2638
Os08g0196200	PHAVU_006G166900g	30.292	27.0358
Os08g0196700	PHAVU_002G246600g	39.3782	36.8932
Os08g0198700	PHAVU_005G051800g	68.5714	12.938
Os08g0199300	PHAVU_006G127800g	83.7563	83.7563
Os08g0200300	PHAVU_005G055200g	71.5385	66.9065
Os08g0200500	PHAVU_005G055000g	57.9946	55.8747
Os08g0200500	PHAVU_011G159700g	58.2656	55.2699
Os08g0200500	PHAVU_011G169600g	57.1816	53.6896
Os08g0200600	PHAVU_005G055400g	48.8055	47.8261
Os08g0201500	PHAVU_011G1716002g	17.9487	35
Os08g0201700	PHAVU_L001300g	35.2601	26.6376
Os08g0202300	PHAVU_011G169300g	49.0879	28.7379
Os08g0203100	PHAVU_011G1716002g	11.0599	40
Os08g0203201	PHAVU_L001300g	35	18.3406
Os08g0203300	PHAVU_011G1716001g	34.2926	54.5802
Os08g0203300	PHAVU_011G172000g	23.5012	47.1154
Os08g0203400	PHAVU_011G169300g	53.7109	53.3981
Os08g0203600	PHAVU_011G169300g	54.9699	35.4369
Os08g0203700	PHAVU_011G169300g	54.741	54.3689
Os08g0203900	PHAVU_003G160100g	69.5906	67.8063
Os08g0204632	PHAVU_002G030500g	18.9873	32.2581
Os08g0204632	PHAVU_005G018400g	31.0127	52.6882
Os08g0204632	PHAVU_007G250700g	34.8101	60.4396
Os08g0204800	PHAVU_007G062600g	66.2879	64.3382
Os08g0205000	PHAVU_005G098200g	17.9641	36.1446
Os08g0205000	PHAVU_005G0986000g	14.3713	37.5
Os08g0205200	PHAVU_011G013500g	70.1681	40.534
Os08g0205300	PHAVU_002G185500g	38.7755	36.6265
Os08g0205400	PHAVU_007G103800g	69.1358	68.2927
Os08g0205900	PHAVU_011G024300g	72.9412	72.5146
Os08g0206500	PHAVU_006G152300g	23.7589	28.6325
Os08g0206500	PHAVU_006G152400g	22.695	27.9476
Os08g0206500	PHAVU_006G152500g	21.9858	25.8333
Os08g0206600	PHAVU_005G018700g	76.7055	75.9473
Os08g0206900	PHAVU_002G190700g	79.7546	79.5918
Os08g0206950	PHAVU_001G140600g	60.9137	60.9137
Os08g0207000	PHAVU_002G254000g	85.4545	29.5597
Os08g0207000	PHAVU_003G173800g	85.4545	29.5597
Os08g0207000	PHAVU_003G173900g	85.4545	29.5597
Os08g0207000	PHAVU_006G060600g	85.4545	29.5597
Os08g0207500	PHAVU_005G048900g	50.7576	55.9889
Os08g0207500	PHAVU_006G001000g	47.7273	53.3898
Os08g0207500	PHAVU_006G003300g	48.4848	54.5455
Os08g0207500	PHAVU_008G2905000g	30.0505	46.4844
Os08g0207500	PHAVU_008G2905001g	14.899	59
Os08g0207600	PHAVU_003G015000g	57.6659	60.7229
Os08g0208400	PHAVU_001G1333000g	4.58937	36.5385
Os08g0215200	PHAVU_003G031100g	27.551	20.1493
Os08g0215200	PHAVU_003G104300g	27.551	39.1304
Os08g0215200	PHAVU_004G102000g	33.6735	19.6429
Os08g0215200	PHAVU_005G089700g	25.5102	36.2319
Os08g0215200	PHAVU_009G078200g	31.6327	22.7941
Os08g0220600	PHAVU_008G182400g	38.7302	39.3548
Os08g0223700	PHAVU_011G180100g	52.7933	14.9407
Os08g0223766	PHAVU_011G180100g	50.5353	18.6561
Os08g0223833	PHAVU_011G180100g	64.2292	25.6917
Os08g0223900	PHAVU_002G302200g	51.8471	54.1944
Os08g0223900	PHAVU_004G178500g	51.7197	53.1414
Os08g0223900	PHAVU_006G156000g	47.5159	49.0789
Os08g0223900	PHAVU_006G156100g	46.7516	48.1627
Os08g0223900	PHAVU_006G156200g	46.3694	47.644
Os08g0223900	PHAVU_006G156500g	48.0255	49.6053
Os08g0223900	PHAVU_006G1566000g	40.6369	50.3949
Os08g0223900	PHAVU_006G1566001g	4.58599	53.7313
Os08g0223900	PHAVU_006G156700g	44.0764	49.5702
Os08g0223900	PHAVU_006G156900g	47.3885	49.1413
Os08g0223900	PHAVU_006G1942000g	43.4395	53.8705
Os08g0223900	PHAVU_006G1942001g	4.33121	50.7463
Os08g0223900	PHAVU_008G112300g	4.07643	37.6471
Os08g0223900	PHAVU_010G165100g	50.4459	51.9004
Os08g0224000	PHAVU_001G062600g	29.8225	32.1019
Os08g0224000	PHAVU_001G132300g	36.0947	34.738
Os08g0224000	PHAVU_001G1325000g	14.0828	32.8729
Os08g0224000	PHAVU_001G1325001g	16.4497	35.9173
Os08g0224000	PHAVU_001G1326000g	11.2426	34.5455
Os08g0224000	PHAVU_001G1326001g	22.8402	37.6218
Os08g0224000	PHAVU_001G132700g	35.2663	34.5307
Os08g0224000	PHAVU_001G132800g	30.5325	35.6354
Os08g0224000	PHAVU_001G133000g	35.503	34.2075
Os08g0224000	PHAVU_001G1331000g	11.4793	34.0351
Os08g0224000	PHAVU_001G1331001g	24.2604	36.2191
Os08g0224000	PHAVU_001G133400g	35.6213	34.4
Os08g0224000	PHAVU_001G133600g	32.7811	33.9877
Os08g0224000	PHAVU_001G134000g	33.9645	33.2176
Os08g0224000	PHAVU_001G134100g	32.071	31.9953
Os08g0224000	PHAVU_001G134300g	33.9645	33.3721
Os08g0224000	PHAVU_001G134400g	35.0296	34.4988
Os08g0224000	PHAVU_001G134500g	34.4379	34.1149
Os08g0224000	PHAVU_007G254200g	36.213	35.9155
Os08g0224000	PHAVU_007G254300g	36.8047	36.6313
Os08g0224000	PHAVU_007G254400g	31.5976	35.6
Os08g0224000	PHAVU_007G254500g	33.7278	35.8942
Os08g0224000	PHAVU_007G254700g	34.6746	34.4706
Os08g0224000	PHAVU_007G254900g	35.2663	35.3499
Os08g0224100	PHAVU_002G301900g	76.259	76.4423
Os08g0224100	PHAVU_004G178600g	73.6211	73.7981
Os08g0224200	PHAVU_010G165400g	43.7803	42.7445
Os08g0224300	PHAVU_004G178700g	51.7564	50.6881
Os08g0224700	PHAVU_002G324700g	76.5957	75.1491
Os08g0224800	PHAVU_002G303400g	65.1163	66.6667
Os08g0225000	PHAVU_002G207600g	62.037	42.9487
Os08g0225000	PHAVU_006G207200g	64.3519	63.7615
Os08g0225100	PHAVU_010G164400g	52.7132	33.3333
Os08g0225400	PHAVU_001G058100g	54.4794	57.1066
Os08g0225400	PHAVU_003G142500g	39.2252	72.3214
Os08g0225400	PHAVU_009G237400g	54.4794	57.398
Os08g0230000	PHAVU_009G236400g	25.8242	28.6585
Os08g0230100	PHAVU_005G184900g	49.3507	7.94979
Os08g0230100	PHAVU_008G253800g	48.0519	8.50575
Os08g0230100	PHAVU_010G163500g	50.6493	8.159
Os08g0230200	PHAVU_005G184900g	75.1553	75.9414
Os08g0230200	PHAVU_008G253800g	66.8737	74.2529
Os08g0230200	PHAVU_010G163500g	75.9834	76.7782
Os08g0230300	PHAVU_008G254100g	48.2143	46.0554
Os08g0230500	PHAVU_003G027700g	52.6415	52.4436
Os08g0230600	PHAVU_001G059600g	34.5679	42.4242
Os08g0230600	PHAVU_009G101600g	33.3333	40.9091
Os08g0230600	PHAVU_009G234900g	34.5679	41.791
Os08g0230800	PHAVU_003G164700g	30.6695	18.0662
Os08g0230800	PHAVU_003G164800g	32.6134	18.619
Os08g0231400	PHAVU_006G126200g	54.4643	57.0093
Os08g0231400	PHAVU_007G119700g	60.7143	59.6491
Os08g0231400	PHAVU_008G151200g	58.9286	60
Os08g0231400	PHAVU_008G151500g	58.9286	60
Os08g0234000	PHAVU_008G255000g	78.7755	79.4239
Os08g0234000	PHAVU_009G234700g	79.5918	79.918
Os08g0236400	PHAVU_003G164700g	30.3534	18.5751
Os08g0236400	PHAVU_003G164800g	31.185	18.4957
Os08g0236700	PHAVU_002G176700g	43.8424	56.3291
Os08g0237200	PHAVU_008G230600g	85.3186	85.3186
Os08g0238100	PHAVU_003G140000g	29.8658	34.2308
Os08g0238200	PHAVU_003G095100g	40.942	47.2803
Os08g0238200	PHAVU_003G095400g	39.8551	45.6432
Os08g0238200	PHAVU_003G095600g	40.942	47.0833
Os08g0238200	PHAVU_005G150700g	40.942	47.0833
Os08g0238200	PHAVU_005G150900g	39.1304	45
Os08g0238200	PHAVU_005G151000g	42.029	48.5356
Os08g0238200	PHAVU_005G151100g	40.5797	45.5285
Os08g0238200	PHAVU_006G155000g	36.5942	42.0833
Os08g0238500	PHAVU_003G095100g	40.7186	28.4519
Os08g0238500	PHAVU_003G095400g	38.9222	26.971
Os08g0238500	PHAVU_003G095600g	38.9222	27.0833
Os08g0238500	PHAVU_005G150700g	37.1257	25.8333
Os08g0238500	PHAVU_005G150900g	37.1257	25.8333
Os08g0238500	PHAVU_005G151000g	37.1257	25.9414
Os08g0238500	PHAVU_005G151100g	39.521	26.8293
Os08g0238500	PHAVU_006G155000g	33.5329	23.3333
Os08g0239000	PHAVU_008G035200g	55.5556	53.1915
Os08g0239300	PHAVU_003G095100g	40.3042	44.3515
Os08g0239300	PHAVU_003G095400g	41.0646	44.8133
Os08g0239300	PHAVU_003G095600g	39.924	43.75
Os08g0239300	PHAVU_005G150700g	41.4449	45.4167
Os08g0239300	PHAVU_005G150900g	37.6426	41.25
Os08g0239300	PHAVU_005G151000g	40.6844	44.7699
Os08g0239300	PHAVU_005G151100g	42.2053	45.122
Os08g0239300	PHAVU_006G155000g	38.7833	42.5
Os08g0239900	PHAVU_003G280800g	34.1667	37.0482
Os08g0239900	PHAVU_010G091300g	18.6111	31.9048
Os08g0239900	PHAVU_011G188800g	32.5	35.7798
Os08g0239900	PHAVU_011G189100g	30.5556	35.0318
Os08g0239900	PHAVU_011G198600g	29.4444	32.5153
Os08g0239900	PHAVU_011G198700g	29.4444	32.5153
Os08g0239900	PHAVU_011G198900g	29.4444	32.5153
Os08g0239900	PHAVU_011G199100g	29.4444	31.9277
Os08g0239900	PHAVU_011G199200g	29.4444	32.5153
Os08g0239900	PHAVU_011G1993001g	18.6111	31.4554
Os08g0239900	PHAVU_011G199400g	29.7222	32.7217
Os08g0239900	PHAVU_011G199500g	25.8333	32.8622
Os08g0239900	PHAVU_011G199600g	29.7222	32.8221
Os08g0239900	PHAVU_011G199800g	30.5556	33.7423
Os08g0239900	PHAVU_011G199900g	31.6667	34.9693
Os08g0239900	PHAVU_011G200500g	28.0556	33.0065
Os08g0239900	PHAVU_011G200600g	29.7222	32.8221
Os08g0239900	PHAVU_011G207500g	30.8333	33.945
Os08g0240000	PHAVU_003G280800g	35.0575	36.747
Os08g0240000	PHAVU_010G091300g	20.4023	33.8095
Os08g0240000	PHAVU_011G188800g	34.1954	36.3914
Os08g0240000	PHAVU_011G189100g	32.1839	35.6688
Os08g0240000	PHAVU_011G198600g	32.7586	34.9693
Os08g0240000	PHAVU_011G198700g	33.046	35.2761
Os08g0240000	PHAVU_011G198900g	32.4713	34.6626
Os08g0240000	PHAVU_011G199100g	33.3333	34.9398
Os08g0240000	PHAVU_011G199200g	32.4713	34.6626
Os08g0240000	PHAVU_011G1993001g	21.2644	34.7418
Os08g0240000	PHAVU_011G199400g	33.3333	35.474
Os08g0240000	PHAVU_011G199500g	29.023	35.689
Os08g0240000	PHAVU_011G199600g	33.3333	35.5828
Os08g0240000	PHAVU_011G199800g	33.6207	35.8896
Os08g0240000	PHAVU_011G199900g	34.7701	37.1166
Os08g0240000	PHAVU_011G200500g	32.1839	36.6013
Os08g0240000	PHAVU_011G200600g	33.3333	35.5828
Os08g0240000	PHAVU_011G207500g	33.046	35.1682
Os08g0240600	PHAVU_004G165200g	50.3067	58.363
Os08g0240800	PHAVU_003G143200g	68.7958	68.5804
Os08g0240800	PHAVU_009G238200g	70.5759	70.0624
Os08g0241300	PHAVU_005G184200g	42.8571	29.5455
Os08g0241800	PHAVU_003G159200g	68.3871	22.4101
Os08g0241800	PHAVU_005G180700g	69.3548	22.6554
Os08g0241800	PHAVU_009G208000g	44.5161	16.1404
Os08g0241800	PHAVU_010G159400g	71.2903	23.2877
Os08g0242400	PHAVU_001G106700g	37.6761	38.2143
Os08g0242400	PHAVU_004G053700g	39.4366	40.8759
Os08g0242700	PHAVU_005G181700g	57.1429	40
Os08g0242700	PHAVU_010G1616000g	46.9388	49.1979
Os08g0242700	PHAVU_010G1616001g	2.55102	8.33333
Os08g0242800	PHAVU_001G178600g	35.1399	36.5455
Os08g0242800	PHAVU_007G149600g	36.3636	35.7388
Os08g0242900	PHAVU_003G145300g	71.8593	75.6614
Os08g0243100	PHAVU_007G152100g	44.0252	40.8163
Os08g0243600	PHAVU_003G145700g	66.25	65.9751
Os08g0243600	PHAVU_003G145800g	62.9167	62.3967
Os08g0243866	PHAVU_011G210600g	50.4644	36.2222
Os08g0243866	PHAVU_011G210800g	51.2384	38.0023
Os08g0243900	PHAVU_003G146100g	57.4103	58.5056
Os08g0244100	PHAVU_003G146200g	31.5789	34.3373
Os08g0244400	PHAVU_003G146300g	49.3562	42.2018
Os08g0245200	PHAVU_003G146900g	56.2057	57.9525
Os08g0245200	PHAVU_003G147000g	53.9007	55.0725
Os08g0245200	PHAVU_005G184500g	55.4965	57.1168
Os08g0245400	PHAVU_003G147900g	58.3435	58.4146
Os08g0246400	PHAVU_001G121500g	48.0315	50
Os08g0248100	PHAVU_002G123200g	38.18	37.8061
Os08g0248100	PHAVU_002G123500g	39.1691	38.4466
Os08g0248100	PHAVU_002G127800g	39.4659	39.662
Os08g0248100	PHAVU_008G093200g	39.2681	37.1375
Os08g0248100	PHAVU_008G224900g	38.8724	38.9495
Os08g0248100	PHAVU_008G225000g	38.3778	38.2643
Os08g0248100	PHAVU_009G209200g	39.8615	38.6756
Os08g0248400	PHAVU_002G198100g	20.9091	18.2903
Os08g0248400	PHAVU_002G204300g	25.4545	18.4211
Os08g0248400	PHAVU_004G081800g	26.3636	20.4225
Os08g0248400	PHAVU_004G131300g	23.8636	17.5879
Os08g0248400	PHAVU_004G146500g	25.2273	18.7817
Os08g0248400	PHAVU_004G148700g	22.0455	18.6898
Os08g0248400	PHAVU_004G149300g	21.5909	18.8119
Os08g0248400	PHAVU_004G149900g	22.5	24.3243
Os08g0248400	PHAVU_007G278500g	27.0455	20.4819
Os08g0248400	PHAVU_008G069700g	27.5	23.0916
Os08g0248400	PHAVU_008G249200g	27.2727	21.6216
Os08g0248700	PHAVU_003G148200g	45.2532	39.6122
Os08g0248800	PHAVU_008G270600g	72.7273	67.6923
Os08g0248900	PHAVU_003G148800g	90.6593	90.6593
Os08g0249100	PHAVU_003G149100g	47.0882	46.6997
Os08g0249200	PHAVU_001G043500g	25.8883	28.3333
Os08g0249200	PHAVU_003G149300g	28.934	34.7561
Os08g0249200	PHAVU_009G085200g	27.9188	32.9341
Os08g0249600	PHAVU_003G0011001g	41.3462	31.3869
Os08g0249900	PHAVU_003G011800g	44.1948	34.3023
Os08g0249900	PHAVU_003G011900g	44.5693	33.8068
Os08g0249900	PHAVU_003G293200g	45.3184	34.9711
Os08g0249900	PHAVU_003G293300g	43.4457	32.493
Os08g0249900	PHAVU_008G134100g	44.9438	33.6134
Os08g0249900	PHAVU_010G015900g	46.4419	35.2273
Os08g0250200	PHAVU_008G255900g	68.1159	67.1429
Os08g0250700	PHAVU_007G042300g	66.1905	65.2582
Os08g0250900	PHAVU_003G150300g	42.284	39.5192
Os08g0254500	PHAVU_009G206700g	71.4029	73.9292
Os08g0254600	PHAVU_009G102100g	48.0938	45.6189
Os08g0254600	PHAVU_009G206600g	48.0938	46.1322
Os08g0254900	PHAVU_008G255600g	41.0095	37.5723
Os08g0258200	PHAVU_003G150900g	58.9899	57.4803
Os08g0260000	PHAVU_003G151100g	32.1429	24.1379
Os08g0260600	PHAVU_003G180300g	39.5604	39.5604
Os08g0260600	PHAVU_009G191200g	32.6007	32.4818
Os08g0261100	PHAVU_007G031500g	53.7688	54.3147
Os08g0262500	PHAVU_004G005400g	34.2308	35.3175
Os08g0262500	PHAVU_004G005700g	29.0385	33.0416
Os08g0262500	PHAVU_004G005800g	34.8077	35.6299
Os08g0262500	PHAVU_004G005900g	33.8462	34.5776
Os08g0262500	PHAVU_004G006000g	32.3077	34.0081
Os08g0262500	PHAVU_004G006100g	34.4231	35.167
Os08g0262500	PHAVU_004G006300g	32.3077	33.3996
Os08g0262500	PHAVU_010G019100g	33.0769	34.127
Os08g0262500	PHAVU_010G019500g	33.2692	34.3254
Os08g0262500	PHAVU_010G019600g	31.7308	33.9506
Os08g0263000	PHAVU_004G005400g	28.6	28.373
Os08g0263000	PHAVU_004G005700g	26.8	29.3217
Os08g0263000	PHAVU_004G005800g	29.2	28.7402
Os08g0263000	PHAVU_004G005900g	29	28.4872
Os08g0263000	PHAVU_004G006000g	28.6	28.9474
Os08g0263000	PHAVU_004G006100g	28.8	28.2908
Os08g0263000	PHAVU_004G006300g	27	26.839
Os08g0263000	PHAVU_010G019100g	26.8	26.5873
Os08g0263000	PHAVU_010G019500g	27	26.7857
Os08g0263000	PHAVU_010G019600g	25.2	25.9259
Os08g0264700	PHAVU_004G005400g	27.7027	16.2698
Os08g0264700	PHAVU_004G005700g	26.6892	17.2867
Os08g0264700	PHAVU_004G005800g	26.0135	15.1575
Os08g0264700	PHAVU_004G005900g	26.0135	15.1277
Os08g0264700	PHAVU_004G006000g	24.6622	14.7773
Os08g0264700	PHAVU_004G006100g	25	14.5383
Os08g0264700	PHAVU_004G006300g	26.0135	15.3082
Os08g0264700	PHAVU_010G019100g	25.3378	14.881
Os08g0264700	PHAVU_010G019500g	26.0135	15.2778
Os08g0264700	PHAVU_010G019600g	23.3108	14.1975
Os08g0265500	PHAVU_003G152600g	45.8564	16.4683
Os08g0266200	PHAVU_002G218400g	51.5464	53.1915
Os08g0266200	PHAVU_006G195900g	53.6082	55.3191
Os08g0266300	PHAVU_008G253700g	61.1296	61.9529
Os08g0266300	PHAVU_009G155700g	57.1429	58.5034
Os08g0266400	PHAVU_007G070400g	32.9427	26.8293
Os08g0266600	PHAVU_003G153400g	47.7401	48.5632
Os08g0266700	PHAVU_005G024000g	10.5769	31.5574
Os08g0266700	PHAVU_005G038800g	21.0165	25.2893
Os08g0267300	PHAVU_008G253400g	42.3664	46.5409
Os08g0268900	PHAVU_002G0404000g	0	0
Os08g0268900	PHAVU_002G0404001g	25.9843	9.67742
Os08g0269000	PHAVU_003G154100g	21.0345	13.2321
Os08g0269000	PHAVU_009G196200g	23.4483	14.6552
Os08g0269800	PHAVU_003G155100g	29.6774	15.0327
Os08g0270200	PHAVU_001G041300g	26.57	29.8913
Os08g0270200	PHAVU_009G086600g	42.5121	41.7062
Os08g0270400	PHAVU_002G144500g	60.8553	51.2465
Os08g0270400	PHAVU_002G144600g	52.6316	44.5682
Os08g0270400	PHAVU_002G144700g	55.9211	47.486
Os08g0270400	PHAVU_002G144800g	57.2368	48.0663
Os08g0270400	PHAVU_003G029500g	54.9342	46.5181
Os08g0270400	PHAVU_003G287400g	56.9079	48.0556
Os08g0270400	PHAVU_003G287500g	58.2237	49.5798
Os08g0272000	PHAVU_010G162500g	57.5	55.4217
Os08g0272200	PHAVU_005G183000g	35.009	37.9377
Os08g0274700	PHAVU_001G242800g	56.701	59.4595
Os08g0275200	PHAVU_005G182900g	37.6662	35.8146
Os08g0276100	PHAVU_010G161300g	59.4883	60
Os08g0276200	PHAVU_003G156300g	15.3005	11.1111
Os08g0276200	PHAVU_009G195200g	13.9344	10.7595
Os08g0276400	PHAVU_009G195900g	56.5901	54.7368
