Gene stable ID	Leersia perrieri gene stable ID	%id. target Leersia perrieri gene identical to query gene	%id. query gene identical to target Leersia perrieri gene
Os08g0416000	LPERR08G12050	80.2292	83.8323
Os08g0416100	LPERR08G12060	90.3643	90.4706
Os08g0416400	LPERR08G12070	83.8966	46.6298
Os08g0416800	LPERR08G12080	70.4762	66.6667
Os08g0416900	LPERR08G12090	86.3118	83.7638
Os08g0417000	LPERR08G12100	71.3826	69.5925
Os08g0417100	LPERR08G12100	80.2548	78.9969
Os08g0418600	LPERR08G12170	46.1538	38.1356
Os08g0419000	LPERR08G12180	28.7081	30.7692
Os08g0419100	LPERR08G12230	45.935	45.0199
Os08g0420600	LPERR08G12250	93.621	95.4111
Os08g0420700	LPERR08G12270	76.1905	86.2275
Os08g0421100	LPERR08G12280	37.1429	28.4153
Os08g0421300	LPERR08G12290	59.1743	24.8077
Os08g0421800	LPERR08G12300	84.6377	91.6797
Os08g0421850	LPERR08G12310	49.7436	67.6744
Os08g0421900	LPERR08G12340	65.7407	93.4211
Os08g0422000	LPERR08G12350	84.6906	88.4354
Os08g0422200	LPERR08G12360	64.4444	17.8571
Os08g0422600	LPERR01G09480	45.5357	82.2581
Os08g0422600	LPERR02G09220	35.7143	77.4194
Os08g0423500	LPERR08G12380	77.5362	78.1022
Os08g0423600	LPERR08G12380	70.2614	78.4672
Os08g0424100	LPERR08G12380	72.766	62.4088
Os08g0424200	LPERR08G12410	96.7742	52.8169
Os08g0424500	LPERR08G12430	95.4274	82.7586
Os08g0424700	LPERR08G12440	93.7155	93.7155
Os08g0425000	LPERR08G12470	87.3857	87.8676
Os08g0425100	LPERR08G12490	89.8172	77.6524
Os08g0425200	LPERR08G12500	66.6667	77.0186
Os08g0425300	LPERR08G12510	79.3951	84.3373
Os08g0425500	LPERR08G12520	60.1449	78.5489
Os08g0425700	LPERR08G12530	68.8474	86.6667
Os08g0426000	LPERR07G11340	17.8571	53.3981
Os08g0426866	LPERR08G12560	73.7179	78.4091
Os08g0427300	LPERR08G12570	94.3089	81.2609
Os08g0427500	LPERR08G12580	85.2273	84.9377
Os08g0427600	LPERR08G12590	71.875	53.6667
Os08g0427700	LPERR08G12600	98.5075	98.5075
Os08g0427800	LPERR08G12610	66.6667	80
Os08g0427900	LPERR08G12620	77.972	85.1145
Os08g0428100	LPERR08G12630	54.3253	54.5139
Os08g0428400	LPERR08G12650	70.2576	67.8733
Os08g0428800	LPERR08G12660	63.4831	72.9032
Os08g0428900	LPERR08G12670	86.7485	89.8919
Os08g0430000	LPERR08G12700	79.1524	78.9366
Os08g0430100	LPERR08G12710	85.8209	85.1852
Os08g0430200	LPERR08G12720	92.1182	92.1182
Os08g0430300	LPERR08G12730	39.8936	20.3252
Os08g0430500	LPERR08G12740	99.2188	99.2188
Os08g0430600	LPERR08G12750	69.1824	66.2651
Os08g0430700	LPERR08G12760	94.6835	95.4082
Os08g0431100	LPERR08G12780	82.0175	84.1079
Os08g0431200	LPERR08G12810	75.1923	44.3311
Os08g0431300	LPERR08G12820	90.7368	80.2607
Os08g0431900	LPERR08G12860	88.0503	45.3074
Os08g0432300	LPERR08G12880	51.0135	67.1111
Os08g0432500	LPERR08G12890	92.5926	94.3396
Os08g0432800	LPERR08G12910	65.2174	70.0935
Os08g0433000	LPERR06G01710	87.2093	10.745
Os08g0433100	LPERR08G12920	85.2217	78.6364
Os08g0433200	LPERR08G12930	37.2	90.2913
Os08g0433200	LPERR08G12940	58.8	77.7778
Os08g0433200	LPERR08G13550	34.8	83.6538
Os08g0433300	LPERR08G12950	73.4908	65.5738
Os08g0433500	LPERR08G12970	49.1018	58.5714
Os08g0433600	LPERR08G12980	70	77.7778
Os08g0434000	LPERR08G13110	87.188	86.8988
Os08g0434100	LPERR08G13100	88.6463	88.6463
Os08g0434300	LPERR08G13090	96.0674	86.1461
Os08g0434700	LPERR08G13030	53.3149	68.1979
Os08g0435700	LPERR08G13020	65.5039	50.2976
Os08g0435800	LPERR08G13010	86.6667	86.6667
Os08g0435900	LPERR08G13000	95.082	94.3089
Os08g0436000	LPERR08G12990	95.2278	95.4348
Os08g0436100	LPERR08G13120	64.8045	90.1554
Os08g0436200	LPERR08G13130	75	90.393
Os08g0436400	LPERR08G13140	58.0357	32.9949
Os08g0436500	LPERR08G13150	42.0635	31.1765
Os08g0436600	LPERR08G13160	45.7364	16.5266
Os08g0436700	LPERR08G13170	89.0909	90.0262
Os08g0436800	LPERR08G13180	48.3051	96.6102
Os08g0437300	LPERR05G11950	29.771	29.2135
Os08g0438600	LPERR08G13220	79.8587	79.4376
Os08g0438701	LPERR08G13230	69.2308	43.75
Os08g0439000	LPERR08G13240	76.8116	40.0756
Os08g0439150	LPERR08G13270	92.6829	41.3043
Os08g0439600	LPERR08G13290	56.6502	84.8708
Os08g0439900	LPERR08G13300	72.5322	72.5322
Os08g0440000	LPERR08G13310	97.6959	97.2477
Os08g0440100	LPERR08G13320	91.0615	90.5556
Os08g0440200	LPERR08G13340	81.4433	39.2384
Os08g0440300	LPERR03G05130	35.7639	61.3095
Os08g0440300	LPERR08G13350	81.5972	80.2048
Os08g0440500	LPERR08G13360	92.1659	91.7431
Os08g0440800	LPERR08G13370	97.3948	94.9219
Os08g0440900	LPERR08G13380	92.3913	47.8873
Os08g0441300	LPERR08G13400	21.2245	71.2329
Os08g0441400	LPERR08G13410	78.0488	57.1429
Os08g0441500	LPERR08G13420	74.5152	89.6667
Os08g0441600	LPERR08G13430	83.0986	85.1986
Os08g0441900	LPERR08G13440	57.0122	69.2593
Os08g0442000	LPERR08G13450	80.8153	50.1488
Os08g0442200	LPERR01G26960	54.2857	64.1892
Os08g0442200	LPERR01G33710	62.2857	67.284
Os08g0442200	LPERR01G33740	48	59.5745
Os08g0442350	LPERR08G13460	80.7229	81.0484
Os08g0442400	LPERR08G13500	81.3842	83.3741
Os08g0442700	LPERR08G13520	91.003	91.1374
Os08g0443800	LPERR08G13590	91.3357	91.3357
Os08g0444100	LPERR08G07880	95.4023	76.1468
Os08g0444100	LPERR08G13600	96.5517	51.8519
Os08g0444440	LPERR08G13610	78.2609	39.5604
Os08g0444500	LPERR08G13620	87.0968	94.186
Os08g0445000	LPERR08G13630	80.8383	82.4847
Os08g0445700	LPERR08G13640	90.8981	91.1192
Os08g0446200	LPERR08G13650	85.6115	84.9242
Os08g0446400	LPERR08G13660	77.0732	23.9939
Os08g0446800	LPERR08G13680	90	91.5254
Os08g0447000	LPERR08G13690	94.525	93.92
Os08g0447200	LPERR08G13700	87.8971	86.2018
Os08g0447300	LPERR08G13710	93.3492	91.3953
Os08g0447500	LPERR08G13720	79.6073	60.7843
Os08g0447900	LPERR08G13730	89.8707	90.2597
Os08g0448000	LPERR08G13740	88.3117	89.3058
Os08g0448100	LPERR08G13750	67.0732	68.75
Os08g0450100	LPERR08G13800	89.0485	89.2086
Os08g0450200	LPERR08G13810	80.7229	86.7314
Os08g0450700	LPERR08G13820	92.5497	30.5298
Os08g0450800	LPERR08G13820	94.492	42.1628
Os08g0450900	LPERR08G13830	75.5	74.0196
Os08g0451000	LPERR08G13840	94.3299	97.6
Os08g0451200	LPERR08G13850	63.3508	69.9422
Os08g0451500	LPERR08G13870	47.5904	16.5618
Os08g0451700	LPERR08G13870	54.7414	53.2495
Os08g0451800	LPERR08G13890	79.0476	46.8927
Os08g0452100	LPERR08G13900	76.0405	88.2507
Os08g0452500	LPERR08G13910	89.4737	86.8613
Os08g0453700	LPERR08G13980	72.7368	70.5102
Os08g0453800	LPERR08G13990	81.875	84.2444
Os08g0454000	LPERR08G14000	72.428	74.5763
Os08g0454500	LPERR01G16310	56.9672	37.9781
Os08g0455600	LPERR08G14030	92.5081	87.6543
Os08g0455800	LPERR08G14050	97.4227	97.4227
Os08g0455900	LPERR08G14060	58.5227	66.0256
Os08g0457000	LPERR08G14080	84.7222	84.1379
Os08g0457100	LPERR08G14090	16.9231	20.3704
Os08g0457100	LPERR08G14130	34.6154	35.4331
Os08g0457100	LPERR08G14140	33.8462	29.5302
Os08g0457300	LPERR08G14120	58.8235	65.6934
Os08g0457400	LPERR08G14150	88.7029	89.4515
Os08g0457600	LPERR08G14160	95.5432	95.0138
Os08g0458200	LPERR08G14170	77.5862	79.2952
Os08g0458600	LPERR06G11490	11.0749	41.2121
Os08g0459100	LPERR08G14210	51.4983	66.0969
Os08g0459300	LPERR08G14220	88.0531	75.9542
Os08g0459600	LPERR08G14250	95.9391	84.9438
Os08g0460000	LPERR08G14260	93.4272	45.5378
Os08g0460600	LPERR08G14280	88.1188	20.4128
Os08g0460800	LPERR08G14320	66.1323	18.2927
Os08g0460900	LPERR08G14330	29.7619	24.5098
Os08g0461100	LPERR08G14320	63.1461	15.5765
Os08g0461300	LPERR08G14330	54.1667	45.8824
Os08g0462300	LPERR08G14340	66.0287	69.697
Os08g0462700	LPERR08G14370	62.9723	80.3858
Os08g0462900	LPERR08G14380	80.8442	42.4191
Os08g0463500	LPERR08G14400	74.6667	78.3217
Os08g0463900	LPERR08G14410	81.8182	83.6066
Os08g0464000	LPERR08G14420	93.2584	93.2584
Os08g0464400	LPERR08G14430	71.564	47.6341
Os08g0465700	LPERR08G14450	86	86.3454
Os08g0465800	LPERR08G14460	93.9638	93.4
Os08g0466200	LPERR08G14490	78.9096	89.141
Os08g0467100	LPERR08G14510	82.364	89.0467
Os08g0467300	LPERR08G14520	90.1515	93.2115
Os08g0467400	LPERR08G14530	71.6867	70
Os08g0467500	LPERR08G14550	80.531	72.8
Os08g0467600	LPERR08G14560	71.6165	80.7203
Os08g0468100	LPERR08G14570	96.3974	96.2923
Os08g0468400	LPERR08G14580	68.3837	67.1902
Os08g0468700	LPERR08G14570	95.0873	94.9836
Os08g0469000	LPERR08G14590	84.1518	43.2836
Os08g0469100	LPERR08G14590	81.2332	34.7876
Os08g0469400	LPERR08G14600	75.1825	49.5192
Os08g0469500	LPERR08G14610	88.5787	81.1628
Os08g0469700	LPERR08G14620	87.8136	57.377
Os08g0470200	LPERR08G14640	87.2727	87.2727
Os08g0470700	LPERR08G14650	67.3993	66.426
Os08g0470700	LPERR08G14660	62.2711	62.0438
Os08g0471000	LPERR08G14670	71.5789	69.2112
Os08g0471800	LPERR08G14710	83.887	85.0168
Os08g0471900	LPERR08G14720	91.4172	86.7424
Os08g0472000	LPERR08G14740	82.7044	67.0918
Os08g0472400	LPERR08G14750	46.9551	89.3293
Os08g0472600	LPERR08G14770	90.4483	90.9804
Os08g0472800	LPERR08G14780	84.7059	87.0968
Os08g0473600	LPERR08G14790	92.6773	92.6773
Os08g0473900	LPERR08G14800	78.7815	91.9118
Os08g0474000	LPERR08G14810	67.5799	53.4296
Os08g0474100	LPERR08G14820	33.6449	67.2897
Os08g0474400	LPERR08G15770	56.6176	56.5138
Os08g0474400	LPERR08G15780	31.8015	63.1387
Os08g0474400	LPERR08G15790	15.2574	41.7085
Os08g0474400	LPERR08G15800	54.5956	54.2962
Os08g0474400	LPERR08G15820	49.4485	55.0102
Os08g0474600	LPERR08G14830	87.931	87.931
Os08g0474700	LPERR08G14840	96.7235	89.5631
Os08g0474866	LPERR08G14850	77.2973	79.6657
Os08g0475000	LPERR08G14860	60.3499	63.6923
Os08g0475100	LPERR08G14870	81.6817	79.5322
Os08g0475400	LPERR08G14890	90.8257	89.1892
Os08g0475500	LPERR08G14900	69.8113	69.8113
Os08g0476000	LPERR08G14910	82.3699	45.31
Os08g0476300	LPERR08G14920	91.8288	91.4729
Os08g0476400	LPERR08G14930	80.2048	63.172
Os08g0476600	LPERR08G14940	81.4961	81.8182
Os08g0477100	LPERR08G14950	70.9977	69.7039
Os08g0477100	LPERR08G14980	74.478	41.4194
Os08g0477500	LPERR08G14990	77.6952	51.4778
Os08g0477600	LPERR08G15000	76.1194	80.315
Os08g0477800	LPERR08G15020	70.1422	66.8172
Os08g0477900	LPERR08G15030	80.7175	86.5385
Os08g0478100	LPERR08G15040	84.556	57.9365
Os08g0478200	LPERR08G15050	95.2663	95.2663
Os08g0478466	LPERR08G15070	62.3457	68.7075
Os08g0478500	LPERR08G15080	83.3333	81.4186
Os08g0478800	LPERR08G15100	91.7073	86.9029
Os08g0479300	LPERR08G15130	76.5013	80.7163
Os08g0479400	LPERR08G15140	88.6207	87.415
Os08g0480000	LPERR08G15160	90.593	91.5289
Os08g0480100	LPERR06G12520	80.1282	73.5294
Os08g0480200	LPERR08G15180	85.4599	87.8049
Os08g0480400	LPERR08G15190	92.8571	91.4815
Os08g0480500	LPERR01G01970	91.2162	90
Os08g0480800	LPERR08G15200	96.2121	96.5779
Os08g0481000	LPERR08G15220	90.2309	90.3915
Os08g0481100	LPERR08G15210	88.9401	88.7356
Os08g0481200	LPERR08G15230	90.4984	86.0741
Os08g0481400	LPERR08G15240	79.9257	80.8271
Os08g0481800	LPERR08G15250	98.7448	42.3698
Os08g0481950	LPERR08G15260	83.8828	85.2886
Os08g0482100	LPERR08G15270	94.3353	89.6703
Os08g0482300	LPERR08G15280	76.0274	79.8561
Os08g0482600	LPERR08G15290	72.093	33.5135
Os08g0482700	LPERR08G15310	68.5083	71.2644
Os08g0483100	LPERR08G15320	71.1628	73.913
Os08g0483200	LPERR08G15330	88.1041	83.7456
Os08g0483600	LPERR08G15340	76.4398	80.663
Os08g0483900	LPERR08G15350	74.1047	81.5152
Os08g0484200	LPERR08G15370	38.9831	71.5556
Os08g0484400	LPERR08G15390	84.8522	81.9263
Os08g0484500	LPERR08G15400	97.4257	97.4257
Os08g0484600	LPERR03G11840	90.5697	96.2422
Os08g0484700	LPERR08G15410	79.6825	71.1048
Os08g0484800	LPERR08G15420	66.5689	76.6892
Os08g0485000	LPERR08G15430	60.6667	28.1734
Os08g0485300	LPERR03G24270	49.3421	38.6598
Os08g0485400	LPERR08G15440	87.5	72.9167
Os08g0485500	LPERR08G15450	49.1379	49.1379
Os08g0485600	LPERR08G15460	65.7967	53.8808
Os08g0485700	LPERR08G15460	74.2373	73.9033
Os08g0485800	LPERR08G15480	78.1022	74.8252
Os08g0485800	LPERR08G15490	86.8613	88.1481
Os08g0485900	LPERR08G15500	75.3086	75.5418
Os08g0486100	LPERR08G15510	92	19.2469
Os08g0486200	LPERR08G15520	86.8512	90.6137
Os08g0486300	LPERR08G15530	67.0984	76.6272
Os08g0486700	LPERR08G15550	86.5854	87.6543
Os08g0487000	LPERR08G15560	55.414	60.4167
Os08g0487100	LPERR08G15570	77.3913	77.7293
Os08g0487500	LPERR08G15590	87.4539	87.4539
Os08g0487700	LPERR08G15600	76.6764	73.2591
Os08g0487800	LPERR08G15610	89.6815	95.7823
Os08g0487900	LPERR08G15620	91.0628	89.5487
Os08g0488800	LPERR08G15640	73.6487	23.5931
Os08g0489100	LPERR08G15640	75.8099	75.974
Os08g0489300	LPERR08G15660	92.0354	88.3853
Os08g0489800	LPERR08G15670	72.6698	76.9231
Os08g0490000	LPERR08G15680	76.378	79.3456
Os08g0490100	LPERR08G15690	78.6232	82.5095
Os08g0490300	LPERR08G15710	88.3914	90.4924
Os08g0490600	LPERR08G15720	90.0553	61.2782
Os08g0490900	LPERR01G31540	61.3208	94.2029
Os08g0491100	LPERR08G15740	60.1351	5.37764
Os08g0491200	LPERR08G15750	96.2963	96.4587
Os08g0492000	LPERR08G15860	94.5479	94.5479
Os08g0492100	LPERR08G15870	39.9083	39.1011
Os08g0492400	LPERR08G15890	93.1937	83.1776
Os08g0492500	LPERR08G15900	78.4431	83.4395
Os08g0493100	LPERR08G15960	34.7439	43.9437
Os08g0493800	LPERR08G15980	88.8771	75.7904
Os08g0493900	LPERR08G15990	92.2262	93.3254
Os08g0494100	LPERR08G16000	87.8338	82.4513
Os08g0494300	LPERR08G16010	91.6667	91.4358
Os08g0494350	LPERR07G20020	86.076	58.9255
Os08g0494375	LPERR07G20030	69.186	45.4198
Os08g0494400	LPERR08G16020	41.5966	26.5416
Os08g0495300	LPERR08G16020	43.4659	41.0188
Os08g0495500	LPERR08G16030	96.9697	96.9697
Os08g0495800	LPERR08G16040	92.2975	93.1635
Os08g0496000	LPERR08G16050	90.8714	88.1288
Os08g0496200	LPERR08G16060	62.2677	61.5809
Os08g0496400	LPERR08G16090	36.6947	56.2232
Os08g0496500	LPERR08G16080	96.5854	98.0198
Os08g0496600	LPERR08G16090	82.3771	86.2661
Os08g0496700	LPERR10G15000	65.4237	57.4405
Os08g0496900	LPERR08G16110	96.5204	89.1061
Os08g0497300	LPERR08G16120	83.6093	88.1326
Os08g0497600	LPERR08G16130	89.3519	90.3981
Os08g0497900	LPERR08G16140	62.1212	63.0769
Os08g0498100	LPERR08G16160	94.8413	94.8413
Os08g0498400	LPERR08G16170	76.7123	81.1594
Os08g0498600	LPERR08G16190	82.0513	81.3559
Os08g0499000	LPERR08G16210	58.8235	60.8974
Os08g0499100	LPERR08G16220	95.7404	95.2573
Os08g0499200	LPERR08G16230	90	92.8473
Os08g0499300	LPERR08G16240	83.0861	76.8176
Os08g0499400	LPERR08G16100	59.3264	44.8141
Os08g0499800	LPERR08G16260	91.1964	89.9777
Os08g0499900	LPERR08G16270	78.9189	22.2222
Os08g0499900	LPERR08G18950	71.8919	25.4789
Os08g0500000	LPERR08G16280	93.921	95.0769
Os08g0500100	LPERR08G16290	79.4837	94.5073
Os08g0500200	LPERR08G16300	91.2281	93.2271
Os08g0500300	LPERR08G16310	91.1488	91.4934
Os08g0500500	LPERR08G16320	71.6846	70.922
Os08g0500600	LPERR08G16330	53.2258	75.9591
Os08g0500700	LPERR08G16340	93.804	98.3384
Os08g0500800	LPERR08G16360	85.9492	87.386
Os08g0500900	LPERR08G16370	82.7586	69.7674
Os08g0501000	LPERR08G16380	58.7278	21.2755
Os08g0501132	LPERR08G16370	69.3548	37.5
Os08g0501500	LPERR08G16410	87.1011	54.8576
Os08g0501600	LPERR08G16420	86.3415	49.3724
Os08g0502000	LPERR08G16430	70.6434	56.8501
Os08g0502400	LPERR08G16440	71.5328	72.5926
Os08g0502600	LPERR08G16490	65.9259	79.4643
Os08g0502700	LPERR08G16500	95.2736	94.1032
Os08g0502800	LPERR08G16510	68.4729	85.5385
Os08g0503200	LPERR08G16580	81.2339	82.1847
Os08g0503700	LPERR08G16600	84.1241	84.7426
Os08g0503800	LPERR08G16610	82.9268	69.7161
Os08g0504000	LPERR08G16620	72.6027	72.1088
Os08g0504400	LPERR08G16630	84.2105	90.2077
Os08g0504500	LPERR08G16640	82.3045	81.3008
Os08g0504600	LPERR08G16650	86.1111	87.5186
Os08g0504700	LPERR08G16660	81.7647	81.2866
Os08g0504800	LPERR08G16670	76.8322	75.7576
Os08g0505001	LPERR08G16710	37.3737	54.4118
Os08g0505200	LPERR08G16690	90.2475	91.0426
Os08g0505300	LPERR08G16680	96.9697	34.9727
Os08g0505900	LPERR08G16720	84.4737	85.1459
Os08g0506000	LPERR08G16730	75.6923	64.7368
Os08g0506100	LPERR08G16740	12.5604	51.7413
Os08g0506400	LPERR08G16780	91.3242	89.4188
Os08g0506500	LPERR08G16790	76.6393	74.502
Os08g0506700	LPERR08G16800	84.7118	85.5696
Os08g0507000	LPERR08G16810	72.0136	42.5403
Os08g0507100	LPERR08G16810	74.0594	75.4032
Os08g0507702	LPERR08G16810	73.2181	68.3468
Os08g0508000	LPERR08G16810	76.8775	78.4274
Os08g0508100	LPERR08G16850	89.8839	74.0437
Os08g0508500	LPERR08G16860	62.9921	79.8005
Os08g0508600	LPERR08G16870	88.3838	90.6736
Os08g0508700	LPERR08G16890	78.9984	78.24
Os08g0508800	LPERR08G16900	71.645	82.5436
Os08g0508800	LPERR08G16910	76.6234	75.9657
Os08g0509100	LPERR08G16900	74.0701	86.9077
Os08g0509100	LPERR08G16910	78.3209	79.0773
Os08g0509200	LPERR08G16920	92.1844	47.5698
Os08g0509500	LPERR08G16930	74.8988	73.7052
Os08g0509600	LPERR08G16940	76.7386	75.4717
Os08g0510101	LPERR08G16950	69.1011	40.1961
Os08g0510300	LPERR08G16960	67.1177	84.7863
Os08g0510400	LPERR08G16970	86.9718	87.9004
Os08g0510500	LPERR08G16980	32.3529	48.6188
Os08g0510700	LPERR08G16990	58.0303	58.3841
Os08g0510900	LPERR08G17000	64.2317	72.0339
Os08g0511000	LPERR08G17010	82.0312	86.0656
Os08g0511200	LPERR08G17020	80.9798	82.8909
Os08g0511400	LPERR08G17030	78.0347	81.3253
Os08g0511500	LPERR03G35120	59.4059	11.9284
Os08g0511700	LPERR08G17040	78.9199	80.3191
Os08g0511800	LPERR08G17050	98.2906	98.2906
Os08g0511900	LPERR08G17060	89.2966	64.4592
Os08g0512100	LPERR08G17080	73.7255	73.1517
Os08g0512200	LPERR08G17090	88.4211	90.3226
Os08g0512300	LPERR08G17100	44.5141	76.3441
Os08g0512400	LPERR08G17110	88.1356	83.2
Os08g0512500	LPERR08G17120	74.3802	76.9231
Os08g0512600	LPERR08G17130	88.0368	79.0634
Os08g0512700	LPERR08G17140	89.5075	63.3333
Os08g0512900	LPERR08G17150	96	96
Os08g0513300	LPERR12G07380	88.6889	86.0349
Os08g0513700	LPERR08G17180	96.595	47.3222
Os08g0514600	LPERR08G17200	35.865	27.9605
Os08g0515000	LPERR08G17200	62.1777	71.3816
Os08g0515700	LPERR08G17210	91.6357	90.293
Os08g0515800	LPERR08G17220	91.8919	79.0698
Os08g0515900	LPERR08G17230	88.1356	79.0274
Os08g0516500	LPERR08G17750	43.75	37.6033
Os08g0516550	LPERR08G17750	37.1901	37.1901
Os08g0516900	LPERR08G17290	71.6475	69.5167
Os08g0517100	LPERR08G17300	58.9474	34.7826
Os08g0517200	LPERR08G17310	95.7447	44.9183
Os08g0517300	LPERR08G17330	88.2535	87.8462
Os08g0517500	LPERR08G17340	85.7143	85.9459
Os08g0517600	LPERR08G17350	85.8921	87.3418
Os08g0517700	LPERR08G17360	86.445	88.0208
Os08g0517900	LPERR08G17380	86.8613	74.375
Os08g0518100	LPERR08G17390	88.0096	88.3273
Os08g0518200	LPERR08G17400	78.3019	77.5701
Os08g0518400	LPERR01G25120	15.4506	6.14334
Os08g0518800	LPERR11G20050	89.5028	55.8621
Os08g0518900	LPERR11G20060	88.8889	91.2052
Os08g0518900	LPERR11G20100	91.4286	91.7197
Os08g0519000	LPERR07G10270	25.6983	32.6241
Os08g0519000	LPERR12G06000	21.229	43.1818
Os08g0519100	LPERR11G20070	91.1417	90.0778
Os08g0519300	LPERR11G20120	86.7052	49.8339
Os08g0519400	LPERR08G17410	81.4159	83.6364
Os08g0519600	LPERR08G17420	88.5906	88.9888
Os08g0519800	LPERR08G17430	90.8549	49.9454
Os08g0519900	LPERR08G17440	59.9237	23.716
Os08g0520000	LPERR08G17450	90.3896	93.0481
Os08g0520100	LPERR08G17460	88.8421	91.342
Os08g0520200	LPERR08G17490	72.5191	71.4286
Os08g0520300	LPERR08G17500	82.774	90.9091
Os08g0520400	LPERR08G17470	81.5451	82.4295
Os08g0520550	LPERR08G17530	76.6091	40.2308
Os08g0520600	LPERR08G17560	66.383	67.5325
Os08g0520850	LPERR08G17580	41.2281	35.3383
Os08g0520900	LPERR08G17590	95.7241	81.8396
Os08g0521000	LPERR08G17600	82	89.5197
Os08g0521200	LPERR08G17610	77.6848	75.1687
Os08g0521400	LPERR08G17630	87.3199	85.3521
Os08g0521600	LPERR08G17640	49.7355	43.9252
Os08g0521800	LPERR08G17670	63.4615	63.9535
Os08g0522500	LPERR08G17680	87.6582	42.681
Os08g0522600	LPERR08G17690	85.533	88.9182
Os08g0522700	LPERR08G17700	57.478	58.6826
Os08g0523000	LPERR08G17750	36.2117	53.719
Os08g0523100	LPERR08G17750	40.7018	47.9339
Os08g0523200	LPERR08G17750	41.1215	54.5455
Os08g0523400	LPERR08G17760	51.2465	7.46871
Os08g0523600	LPERR08G20640	63.5417	5.0041
Os08g0523700	LPERR08G17770	30.5921	49.2063
Os08g0524000	LPERR08G17800	88.2812	79.2982
Os08g0524100	LPERR08G17810	80.3975	84.8427
Os08g0524200	LPERR08G17820	85.3846	84.5178
Os08g0524400	LPERR08G17830	77.1863	76.3158
Os08g0524600	LPERR03G16320	97.619	30.1471
Os08g0524800	LPERR08G17860	83.9506	85.8586
Os08g0525000	LPERR08G17890	92.1296	77.4319
Os08g0525600	LPERR08G17910	93.4483	94.4251
Os08g0525700	LPERR08G17920	61.2933	66.8029
Os08g0525900	LPERR08G17930	58.6957	4.41899
Os08g0526100	LPERR08G17940	78.6611	78.6611
Os08g0526100	LPERR09G11730	77.1967	76.875
Os08g0526300	LPERR08G08870	40.1216	57.6419
Os08g0526350	LPERR08G17950	75.8794	76.6497
Os08g0526400	LPERR08G17960	53.1746	57.5107
Os08g0526500	LPERR08G17990	64.9789	77.3869
Os08g0526700	LPERR08G18000	18.9744	12.3333
Os08g0527100	LPERR08G18020	55.5787	53.1936
Os08g0527300	LPERR08G18030	53.5104	28.6585
Os08g0527400	LPERR08G18050	39.3333	5.73372
Os08g0527600	LPERR08G18050	41.8391	5.89569
Os08g0527700	LPERR04G26140	65.4639	48.4733
Os08g0527800	LPERR08G18080	53.7931	8.64745
Os08g0527900	LPERR08G18080	47.2	39.2461
Os08g0528000	LPERR08G18070	59.8475	56.4072
Os08g0528100	LPERR08G18080	54.3974	55.5432
Os08g0528200	LPERR08G18090	81.2207	79.7235
Os08g0528500	LPERR08G18100	86.5248	57.4118
Os08g0528700	LPERR11G05570	44.6352	12.3957
Os08g0528800	LPERR08G18110	92.9368	92.5926
Os08g0528900	LPERR08G18120	88.6297	87.3563
Os08g0529000	LPERR08G18130	79.4595	85.2174
Os08g0529100	LPERR08G18140	91.7808	91.7808
Os08g0529300	LPERR08G18170	61.7251	61.5591
Os08g0529400	LPERR08G18190	66.4083	66.5803
Os08g0529800	LPERR08G18200	81.5069	87.5
Os08g0530000	LPERR08G18210	93.4827	94.2505
Os08g0530066	LPERR08G18220	89.011	47.2303
Os08g0530100	LPERR08G18220	88.8889	32.6531
Os08g0530200	LPERR08G18230	95.3216	92.0904
Os08g0530300	LPERR08G18240	60.5611	73.4
Os08g0530400	LPERR08G18250	95.9698	90.4988
Os08g0530500	LPERR08G18260	82.1256	81.7308
Os08g0531000	LPERR08G18270	85.0722	91.6955
Os08g0531100	LPERR08G18280	91.5984	75.5068
Os08g0531200	LPERR08G18290	78.3632	88.481
Os08g0531300	LPERR08G18300	46.6454	85.3801
Os08g0531600	LPERR08G18310	76.044	78.6364
Os08g0531700	LPERR08G18320	92.7711	93.1452
Os08g0531900	LPERR08G18330	43.7158	70.7965
Os08g0532200	LPERR08G18350	93.3054	94.6921
Os08g0532300	LPERR08G18360	89.3443	93.1624
Os08g0532400	LPERR08G18370	94.2857	94.2857
Os08g0532500	LPERR08G18380	82.199	81.7708
Os08g0532800	LPERR08G18400	76.5363	76.9663
Os08g0532900	LPERR08G18410	96.6981	96.6981
Os08g0533300	LPERR08G18420	84.6154	84.0764
Os08g0533600	LPERR08G18430	80.7775	82.1978
Os08g0533700	LPERR08G18460	92.437	56.5553
Os08g0534200	LPERR08G18440	80.5195	36.4706
Os08g0534300	LPERR08G18450	62.2378	57.4194
Os08g0534350	LPERR08G18460	87.5	25.1928
Os08g0534900	LPERR08G18440	91.0405	92.6471
Os08g0534950	LPERR08G18450	62.2378	57.4194
Os08g0535000	LPERR08G18460	87.5	25.1928
Os08g0535100	LPERR08G18470	47.3333	28.4
Os08g0535200	LPERR08G18480	89.2508	87.2611
Os08g0535400	LPERR08G18490	92.7885	66.2093
Os08g0535600	LPERR08G18500	93.1507	93.1507
Os08g0535700	LPERR08G18510	75.3555	80.303
Os08g0535800	LPERR08G18520	74.569	73.9316
Os08g0536000	LPERR08G18530	95.1872	95.6989
Os08g0536100	LPERR08G18540	85.0852	86.5607
