Gene stable ID	Theobroma cacao gene stable ID	%id. target Theobroma cacao gene identical to query gene	%id. query gene identical to target Theobroma cacao gene
Os11g0213600	TCM_035446	73.1183	71.8816
Os11g0214001	TCM_014569	34.8837	30.9278
Os11g0214100	TCM_028979	18.1818	13.2597
Os11g0214100	TCM_028980	11.3636	9.49367
Os11g0214400	TCM_028979	25.5208	27.0718
Os11g0214400	TCM_028980	20.3125	24.6835
Os11g0214700	TCM_028979	13.1455	15.4696
Os11g0214700	TCM_028980	9.38967	12.6582
Os11g0214900	TCM_028979	23.2804	24.3094
Os11g0214900	TCM_028980	19.5767	23.4177
Os11g0215100	TCM_006670	28.1768	27.4194
Os11g0215100	TCM_014368	34.2541	35.6322
Os11g0215400	TCM_036868	24.7664	23.8739
Os11g0216000	TCM_024362	66.4137	67.0498
Os11g0216100	TCM_011554	48.913	45.1505
Os11g0216300	TCM_036808	72.752	79.7015
Os11g0216400	TCM_006941	35.8289	27.459
Os11g0216900	TCM_037508	68.984	56.3319
Os11g0217300	TCM_016989	71.3881	65.7963
Os11g0217500	TCM_021767	60.2484	27.7539
Os11g0217500	TCM_039824	27.3292	16.0291
Os11g0218000	TCM_006946	50.5494	48.9362
Os11g0218100	TCM_041707	35.7143	39.4737
Os11g0219000	TCM_036510	45.9677	18.5668
Os11g0220300	TCM_015748	42.9224	40.6926
Os11g0220400	TCM_016559	29.2735	12.8277
Os11g0220800	TCM_011179	16.5179	46.8354
Os11g0220800	TCM_042310	84.375	85.9091
Os11g0220800	TCM_045581	83.9286	85.4545
Os11g0222000	TCM_036545	40.5672	43.3465
Os11g0223400	TCM_016369	36.4532	22.5266
Os11g0224900	TCM_025696	29.285	32.0128
Os11g0226100	TCM_037596	56.7442	33.795
Os11g0226933	TCM_025696	36.4341	25.1606
Os11g0227100	TCM_025696	34.0344	19.0578
Os11g0227200	TCM_025696	33.0044	32.227
Os11g0227700	TCM_025696	34.6213	23.9829
Os11g0227800	TCM_025696	31.2158	30.5139
Os11g0228800	TCM_025696	19.8819	10.8137
Os11g0229100	TCM_005463	51.0791	21.3855
Os11g0229100	TCM_005464	47.482	19.8198
Os11g0229100	TCM_005465	48.2014	19.764
Os11g0229100	TCM_005466	43.8849	16.1804
Os11g0229100	TCM_016135	43.8849	18.0473
Os11g0229100	TCM_016136	44.6043	18.3976
Os11g0229100	TCM_016137	35.9712	14.6199
Os11g0229300	TCM_025696	31.0292	21.6274
Os11g0229400	TCM_025696	32.2652	31.2634
Os11g0229500	TCM_025696	31.6315	30.5139
Os11g0229700	TCM_025696	24.4755	7.49465
Os11g0232100	TCM_036548	54.8126	53.8845
Os11g0233800	TCM_006166	55.6079	59.7166
Os11g0234200	TCM_001665	38.8811	39.7143
Os11g0234200	TCM_036029	37.7622	38.4068
Os11g0235200	TCM_036019	65.4952	69.14
Os11g0236000	TCM_036063	45.7143	19.5719
Os11g0236100	TCM_036061	50.8841	25.2191
Os11g0237700	TCM_029029	46.7681	46.0674
Os11g0239500	TCM_001648	38.9646	40.1685
Os11g0239500	TCM_001650	41.6894	45.8084
Os11g0239500	TCM_036048	37.6022	41.0714
Os11g0239500	TCM_036050	38.9646	42.4332
Os11g0239500	TCM_036057	38.6921	42.3881
Os11g0239500	TCM_036059	16.0763	32.0652
Os11g0240600	TCM_001648	45.0142	44.382
Os11g0240600	TCM_001650	50.7122	53.2934
Os11g0240600	TCM_036048	42.4501	44.3452
Os11g0240600	TCM_036050	41.8803	43.6202
Os11g0240600	TCM_036057	42.735	44.7761
Os11g0240600	TCM_036059	19.3732	36.9565
Os11g0240900	TCM_001652	50.9978	51.9187
Os11g0241000	TCM_001654	26.1538	15.9375
Os11g0241900	TCM_001526	42.8571	44.5415
Os11g0241900	TCM_001527	41.8067	50.8951
Os11g0241900	TCM_001528	19.7479	19.0669
Os11g0241900	TCM_001529	51.4706	53.1453
Os11g0241900	TCM_037506	54.4118	46.0854
Os11g0242100	TCM_006124	65.2632	65.1261
Os11g0242100	TCM_036279	61.2632	61.3924
Os11g0242300	TCM_036269	39.801	39.801
Os11g0242300	TCM_036270	38.806	40.4145
Os11g0242400	TCM_036225	65.704	62.7586
Os11g0242500	TCM_006129	47.323	36.631
Os11g0242500	TCM_036222	46.8048	40.8133
Os11g0242600	TCM_006130	37.0253	27.5943
Os11g0242600	TCM_036200	37.3418	38.0645
Os11g0242700	TCM_036046	52.8571	50.3401
Os11g0242800	TCM_036047	79.1519	76.9759
Os11g0243300	TCM_001660	25.6595	42.2925
Os11g0244100	TCM_033796	41.2134	43.5841
Os11g0244200	TCM_027146	39.3204	47.093
Os11g0244600	TCM_036037	22.7848	24
Os11g0244800	TCM_027993	75.5906	75.8893
Os11g0244900	TCM_007609	36.4407	27.1808
Os11g0244900	TCM_007610	28.8136	30.9654
Os11g0244900	TCM_034806	35.0847	27.7852
Os11g0244900	TCM_042009	35.4237	23.6961
Os11g0244900	TCM_044608	33.8983	23.31
Os11g0245100	TCM_044487	54.5833	53.0364
Os11g0245200	TCM_027875	52.4691	53.4031
Os11g0245200	TCM_027886	37.6543	53.1977
Os11g0245200	TCM_027887	23.5597	64.8725
Os11g0245200	TCM_027894	52.1605	53.0335
Os11g0245400	TCM_021559	11.7816	21.466
Os11g0245500	TCM_028079	56.6667	65.3846
Os11g0246600	TCM_026639	50.905	52.4476
Os11g0246600	TCM_026640	45.0226	54.3716
Os11g0246900	TCM_021526	66.6667	61.9355
Os11g0247400	TCM_002613	67.7966	68.9655
Os11g0247500	TCM_021537	16.113	16.3575
Os11g0248200	TCM_021541	51.9774	36.7265
Os11g0249400	TCM_021547	42.2434	44.9239
Os11g0249400	TCM_021548	41.5274	33.1429
Os11g0249400	TCM_044711	37.7088	36.2385
Os11g0249400	TCM_044713	41.0501	43.2161
Os11g0250000	TCM_005051	54.1936	49.8024
Os11g0250600	TCM_028854	0	0
Os11g0250600	TCM_028855	14.4509	4.34783
Os11g0250600	TCM_037182	15.6069	4.24528
Os11g0251200	TCM_028854	6.62983	15.6863
Os11g0251200	TCM_028855	13.8122	17.3913
Os11g0251200	TCM_037182	16.0221	18.239
Os11g0251400	TCM_028854	8.21918	15.6863
Os11g0251400	TCM_028855	16.9521	17.2174
Os11g0251400	TCM_037182	20.7192	19.0252
Os11g0252400	TCM_028854	7.77385	14.3791
Os11g0252400	TCM_028855	16.0777	15.8261
Os11g0252400	TCM_037182	19.788	17.6101
Os11g0253100	TCM_028854	5.50162	11.1111
Os11g0253100	TCM_028855	13.4304	14.4348
Os11g0253100	TCM_037182	18.2848	17.7673
Os11g0255300	TCM_010654	54.4974	38.8679
Os11g0255300	TCM_014527	58.9947	61.6022
Os11g0256000	TCM_023447	76.8519	17.2199
Os11g0256000	TCM_047047	78.7037	17.7824
Os11g0256050	TCM_023447	58.4559	32.9876
Os11g0256050	TCM_047047	58.4559	33.2636
Os11g0256100	TCM_033598	34.1924	30.4747
Os11g0256200	TCM_019854	64.8649	62.7451
Os11g0256600	TCM_000324	40.5685	43.2507
Os11g0256600	TCM_000326	39.2765	41.8733
Os11g0256600	TCM_000328	35.1421	36.8564
Os11g0256600	TCM_000331	33.8501	35.5014
Os11g0256600	TCM_006850	35.6589	37.3984
Os11g0256600	TCM_040854	35.6589	36.5079
Os11g0257700	TCM_000324	36.5217	23.1405
Os11g0257700	TCM_000326	36.5217	23.1405
Os11g0257700	TCM_000328	34.7826	21.6802
Os11g0257700	TCM_000331	30.8696	19.2412
Os11g0257700	TCM_006850	31.3043	19.5122
Os11g0257700	TCM_040854	32.6087	19.8413
Os11g0258700	TCM_004140	4.55487	6.17978
Os11g0259700	TCM_000324	43.299	46.281
Os11g0259700	TCM_000326	41.7526	44.6281
Os11g0259700	TCM_000328	37.1134	39.0244
Os11g0259700	TCM_000331	34.5361	36.3144
Os11g0259700	TCM_006850	37.1134	39.0244
Os11g0259700	TCM_040854	37.3711	38.3598
Os11g0260100	TCM_000324	36.6667	30.303
Os11g0260100	TCM_000326	35.3333	29.2011
Os11g0260100	TCM_000328	35.3333	28.7263
Os11g0260100	TCM_000331	33	26.8293
Os11g0260100	TCM_006850	36	29.2683
Os11g0260100	TCM_040854	34	26.9841
Os11g0260200	TCM_031898	25.3788	21.2025
Os11g0260200	TCM_031900	20.0758	21.7213
Os11g0260200	TCM_044336	24.6212	20
Os11g0261900	TCM_019855	48.6874	51.1278
Os11g0264200	TCM_002569	47.5066	46.056
Os11g0264500	TCM_019970	35.6459	27.8505
Os11g0264600	TCM_025127	52.349	52
Os11g0264700	TCM_019997	40.2715	35.3877
Os11g0265000	TCM_030572	75.9674	78.0335
Os11g0265200	TCM_019997	50.7659	46.1233
Os11g0265400	TCM_025096	61.2805	66.1184
Os11g0265600	TCM_012451	53.7549	32.6531
Os11g0265800	TCM_028512	27.907	26.8371
Os11g0265800	TCM_028523	25.2492	24.359
Os11g0265800	TCM_028911	24.5847	11.5265
Os11g0265850	TCM_028512	22.973	10.8626
Os11g0265850	TCM_028523	22.973	10.8974
Os11g0265850	TCM_028911	22.2973	5.14019
Os11g0266000	TCM_002457	35.8064	27.75
Os11g0266800	TCM_036070	46.6667	45.5038
Os11g0267000	TCM_020047	49.0842	52.549
Os11g0267100	TCM_020048	34.9398	9.83051
Os11g0269500	TCM_028854	24.1026	15.3595
Os11g0269500	TCM_028855	23.0769	7.82609
Os11g0269500	TCM_037182	19.4872	5.97484
Os11g0271100	TCM_020486	82.9317	73.357
Os11g0275000	TCM_020491	42.7673	27.4194
Os11g0275000	TCM_020493	30.1887	20.6009
Os11g0275200	TCM_020491	6.39098	6.85484
Os11g0275200	TCM_020493	8.27068	9.44206
Os11g0275400	TCM_022046	31.1987	36.8217
Os11g0275500	TCM_020491	40.2174	44.7581
Os11g0275500	TCM_020493	34.7826	41.2017
Os11g0276000	TCM_033967	69.6	68.8136
Os11g0276300	TCM_020538	64.1509	63.6364
Os11g0282300	TCM_021559	36.2069	43.9791
Os11g0282800	TCM_026855	34.8259	33.3863
Os11g0282800	TCM_029602	36.6501	31.9364
Os11g0282800	TCM_033922	36.9818	38.3162
Os11g0282800	TCM_033923	33.665	37.8026
Os11g0282800	TCM_040996	33.4992	33.7229
Os11g0283500	TCM_026855	34.1338	31.6375
Os11g0283500	TCM_029602	38.0789	32.0809
Os11g0283500	TCM_033922	37.2213	37.2852
Os11g0283500	TCM_033923	34.4768	37.4302
Os11g0283500	TCM_040996	33.1046	32.2204
Os11g0284300	TCM_026855	31.1111	15.5803
Os11g0284300	TCM_029602	35.873	16.3295
Os11g0284300	TCM_033922	35.5556	19.244
Os11g0284300	TCM_033923	34.9206	20.4842
Os11g0284300	TCM_040996	30.1587	15.8598
Os11g0284900	TCM_021557	73.6111	52.7363
Os11g0289700	TCM_006469	40.0826	40.9283
Os11g0289700	TCM_041700	36.7769	37.395
Os11g0289700	TCM_041719	35.9504	36.4017
Os11g0289700	TCM_041721	36.7769	37.395
Os11g0291000	TCM_034945	52.6589	25.4227
Os11g0291000	TCM_034946	50.5837	46.4286
Os11g0291500	TCM_034945	47.8873	4.25798
Os11g0291500	TCM_034946	45.0704	7.61905
Os11g0292050	TCM_035488	0	0
Os11g0293300	TCM_020105	39.8907	21.1288
Os11g0293800	TCM_023287	65.7895	71.8391
Os11g0293900	TCM_020101	32.8972	31.9419
Os11g0294400	TCM_020072	34.5133	41.4894
Os11g0294600	TCM_005300	48.5549	44.2105
Os11g0294600	TCM_016290	52.0231	42.654
Os11g0294800	TCM_032081	3.60825	2.59259
Os11g0295000	TCM_002721	48.3517	21.8905
Os11g0295900	TCM_025114	52.2361	40.0549
Os11g0296800	TCM_000902	19.4611	28.0172
Os11g0296900	TCM_024686	57.8947	32.07
Os11g0296900	TCM_046705	59.4737	32.659
Os11g0296900	TCM_046706	56.3158	38.2143
Os11g0296900	TCM_046707	60.5263	33.237
Os11g0297300	TCM_034945	52.1181	25.4227
Os11g0297300	TCM_034946	51.3479	47.619
Os11g0297800	TCM_034945	54.2199	26.5498
Os11g0297800	TCM_034946	52.1739	48.5714
Os11g0297900	TCM_031877	75.6579	76.1589
Os11g0298000	TCM_020379	59.0062	58.642
Os11g0298400	TCM_034372	65.8599	64.787
Os11g0298866	TCM_008997	5.88235	1.85676
Os11g0298866	TCM_015594	21.8487	4.00616
Os11g0298866	TCM_022640	11.7647	2.63653
Os11g0299300	TCM_020070	51.9565	53.3482
Os11g0300400	TCM_025349	43.4783	7.8125
Os11g0300600	TCM_010797	51.3465	40
Os11g0300700	TCM_010797	46.3415	10.6294
Os11g0302500	TCM_014611	41.958	17.8571
Os11g0302700	TCM_037642	61.6279	63.0952
Os11g0303050	TCM_014608	61.1765	21.0526
Os11g0303600	TCM_008254	37.9679	39.011
Os11g0303600	TCM_029788	38.2353	40.625
Os11g0303600	TCM_029789	36.8984	36.3158
Os11g0303600	TCM_029790	30.2139	36.4516
Os11g0304050	TCM_008254	37.766	39.011
Os11g0304050	TCM_029788	38.0319	40.625
Os11g0304050	TCM_029789	35.6383	35.2632
Os11g0304050	TCM_029790	29.7872	36.129
Os11g0305400	TCM_008254	38.8587	39.2857
Os11g0305400	TCM_029788	39.4022	41.1932
Os11g0305400	TCM_029789	38.0435	36.8421
Os11g0305400	TCM_029790	32.0652	38.0645
Os11g0306300	TCM_008254	34.6821	32.967
Os11g0306300	TCM_029788	38.1503	37.5
Os11g0306300	TCM_029789	38.1503	34.7368
Os11g0306300	TCM_029790	31.7919	35.4839
Os11g0306400	TCM_008254	38.587	39.011
Os11g0306400	TCM_029788	36.413	38.0682
Os11g0306400	TCM_029789	35.0543	33.9474
Os11g0306400	TCM_029790	28.2609	33.5484
Os11g0307300	TCM_008254	38.3152	38.7363
Os11g0307300	TCM_029788	37.2283	38.9205
Os11g0307300	TCM_029789	35.3261	34.2105
Os11g0307300	TCM_029790	28.5326	33.871
Os11g0308100	TCM_026815	48.2759	10.2689
Os11g0308800	TCM_014606	53.4602	39.0645
Os11g0308800	TCM_017117	51.3841	38.8743
Os11g0309000	TCM_000073	61.474	51.983
Os11g0310800	TCM_010780	71.7514	72.5714
Os11g0311300	TCM_024636	60.4575	61.2583
Os11g0311550	TCM_016577	74.3902	76.25
Os11g0312220	TCM_010779	86.4198	84
Os11g0312400	TCM_010779	86.4198	84
Os11g0334938	TCM_011131	19.5918	11.1369
Os11g0340477	TCM_000780	35.5	30.4721
Os11g0340477	TCM_007214	41.5	31.0861
Os11g0340477	TCM_034720	40	30.303
Os11g0346016	TCM_011988	35.6877	16.2988
Os11g0351555	TCM_007184	56.3131	54.7912
Os11g0357094	TCM_035296	35.6375	35.969
Os11g0362633	TCM_012595	21.374	38.3562
Os11g0362633	TCM_025237	19.8473	36.1111
Os11g0368172	TCM_012595	44.4444	60.274
Os11g0368172	TCM_025237	40.404	55.5556
Os11g0379251	TCM_011988	47.5936	30.2207
Os11g0384789	TCM_000744	81.9188	82.2222
Os11g0406945	TCM_004430	44.1048	33.7793
Os11g0406945	TCM_004431	47.5983	36.3333
Os11g0414000	TCM_025185	83.2524	82.8502
Os11g0416900	TCM_022192	62.7611	62.9326
Os11g0416900	TCM_042114	62.5795	62.8077
Os11g0416900	TCM_043207	59.8547	58.8393
Os11g0417400	TCM_025174	52.3148	45.8418
Os11g0423800	TCM_029831	60.8392	28.4314
Os11g0425100	TCM_029686	21.4286	8.98204
Os11g0425100	TCM_029716	29.0476	5.62212
Os11g0425300	TCM_002674	56.5445	51.9231
Os11g0425800	TCM_002933	72.8571	24.7573
Os11g0425800	TCM_020335	72.8571	24.7573
Os11g0427700	TCM_014561	60.4396	60.5505
Os11g0427800	TCM_019712	44.4444	37.9562
Os11g0428700	TCM_022356	48.855	25.6
Os11g0428700	TCM_041560	47.3282	28.972
Os11g0430000	TCM_000820	40.2697	43.9076
Os11g0430000	TCM_034675	26.0116	34.9741
Os11g0430000	TCM_034676	32.7553	41.8719
Os11g0430000	TCM_047072	40.6551	44.6089
Os11g0430000	TCM_047073	32.948	38.3408
Os11g0431100	TCM_000820	38.3399	20.3782
Os11g0431100	TCM_034675	26.087	17.0984
Os11g0431100	TCM_034676	35.9684	22.4138
Os11g0431100	TCM_047072	37.5494	20.0846
Os11g0431100	TCM_047073	34.7826	19.7309
Os11g0431400	TCM_000820	47.7778	18.0672
Os11g0431400	TCM_034675	23.8889	11.1399
Os11g0431400	TCM_034676	43.3333	19.2118
Os11g0431400	TCM_047072	45	17.1247
Os11g0431400	TCM_047073	44.4444	17.9372
Os11g0431700	TCM_000820	40.9669	33.8235
Os11g0431700	TCM_034675	23.9186	24.3523
Os11g0431700	TCM_034676	35.6234	34.4828
Os11g0431700	TCM_047072	42.7481	35.518
Os11g0431700	TCM_047073	35.1145	30.9417
Os11g0432400	TCM_039990	81.877	84.6154
Os11g0432600	TCM_010684	18.5841	30.1435
Os11g0432600	TCM_010687	46.3127	44.6023
Os11g0432900	TCM_000820	43.4238	43.6975
Os11g0432900	TCM_034675	30.8977	38.342
Os11g0432900	TCM_034676	37.1608	43.8424
Os11g0432900	TCM_047072	46.7641	47.3573
Os11g0432900	TCM_047073	35.4906	38.1166
Os11g0433101	TCM_024389	50.3215	49.6038
Os11g0433200	TCM_020054	63.7363	54.0037
Os11g0433500	TCM_020184	77.4929	35.2332
Os11g0433600	TCM_015413	47.4333	35.3752
Os11g0434000	TCM_000984	38.914	44.1026
Os11g0434000	TCM_007375	38.914	45.0262
Os11g0437600	TCM_002725	33.0065	34.2373
Os11g0441500	TCM_041715	36.7521	36.2869
Os11g0441500	TCM_041725	36.1111	37.5556
Os11g0441500	TCM_041727	35.0427	36.8539
Os11g0441500	TCM_041745	38.6752	39.9558
Os11g0441500	TCM_042636	41.2393	37.6218
Os11g0441500	TCM_042640	34.188	40.8163
Os11g0441500	TCM_042641	41.6667	41.9355
Os11g0441900	TCM_033367	41.9525	35.4911
Os11g0444000	TCM_041715	37.4449	35.865
Os11g0444000	TCM_041725	37.2247	37.5556
Os11g0444000	TCM_041727	36.1233	36.8539
Os11g0444000	TCM_041745	40.5286	40.6181
Os11g0444000	TCM_042636	41.4097	36.6472
Os11g0444000	TCM_042640	34.5815	40.051
Os11g0444000	TCM_042641	43.3921	42.3656
Os11g0444700	TCM_010524	36.1607	43.5484
Os11g0444700	TCM_012220	32.5893	29.4355
Os11g0444900	TCM_010524	37.963	44.086
Os11g0444900	TCM_012220	33.3333	29.0323
Os11g0445300	TCM_020330	58.0347	60.4819
Os11g0446000	TCM_031600	58.952	65.8537
Os11g0446500	TCM_008159	79.8913	77.8464
Os11g0447300	TCM_024572	63.5135	62.8342
Os11g0448000	TCM_020205	41.8217	46.3124
Os11g0448400	TCM_025741	54.1371	36.7576
Os11g0450400	TCM_011448	40.9786	33.924
Os11g0450400	TCM_011449	33.945	39.0845
Os11g0450400	TCM_011450	38.8379	38.3686
Os11g0450400	TCM_014356	40.9786	37.8531
Os11g0450400	TCM_020723	37.0031	35.6932
Os11g0450400	TCM_024317	38.2263	33.1565
Os11g0450400	TCM_025052	28.7462	37.1542
Os11g0450400	TCM_025054	38.2263	39.185
Os11g0450400	TCM_025055	34.8624	31.3187
Os11g0450400	TCM_025060	29.6636	40.249
Os11g0450400	TCM_025821	31.8043	36.2369
Os11g0450400	TCM_025825	34.8624	28.5
Os11g0450400	TCM_025835	36.3914	35.1032
Os11g0450400	TCM_032160	37.6147	36.7164
Os11g0450400	TCM_032161	35.7798	21.7877
Os11g0450400	TCM_032162	29.052	32.4232
Os11g0450400	TCM_032163	37.3089	36.4179
Os11g0450400	TCM_032165	34.2508	25.8065
Os11g0450400	TCM_044758	35.474	35.9133
Os11g0450400	TCM_044761	27.5229	36.2903
Os11g0450400	TCM_044762	27.2171	37.5527
Os11g0450400	TCM_044767	37.6147	38.3178
Os11g0450400	TCM_044771	38.5321	36.1032
Os11g0450400	TCM_044787	34.8624	36.1905
Os11g0454800	TCM_012109	47.6821	31.2139
Os11g0454800	TCM_016934	43.2671	23.417
Os11g0455500	TCM_014537	82.3301	87.4227
Os11g0455800	TCM_020228	86.1996	86.1996
Os11g0456000	TCM_004618	40.3846	36.2069
Os11g0456000	TCM_021204	42.3077	34.375
Os11g0456000	TCM_026650	36.5385	32.2034
Os11g0456100	TCM_002748	39.6373	37.9653
Os11g0457300	TCM_029781	37.1608	39.0351
Os11g0457300	TCM_029782	35.4906	37.2807
Os11g0457300	TCM_031649	35.6994	37.3362
Os11g0457300	TCM_031666	33.4029	31.6832
Os11g0457300	TCM_031667	25.4697	31.6062
Os11g0457300	TCM_031668	31.7328	26.1618
Os11g0457300	TCM_031672	28.1837	30.9633
Os11g0458100	TCM_002832	20.3438	14.1153
Os11g0460800	TCM_000820	47.8261	48.5294
Os11g0460800	TCM_034675	30.2277	37.8238
Os11g0460800	TCM_034676	38.0952	45.3202
Os11g0460800	TCM_047072	46.1698	47.1459
Os11g0460800	TCM_047073	39.1304	42.3767
Os11g0460900	TCM_014279	40.113	35.8586
Os11g0461000	TCM_000820	45.6212	47.0588
Os11g0461000	TCM_034675	29.9389	38.0829
Os11g0461000	TCM_034676	39.3075	47.5369
Os11g0461000	TCM_047072	47.8615	49.6829
Os11g0461000	TCM_047073	38.6965	42.6009
Os11g0461200	TCM_029781	42.1875	29.6053
Os11g0461200	TCM_029782	40.625	28.5088
Os11g0461200	TCM_031649	35.9375	25.1092
Os11g0461200	TCM_031666	33.4375	21.1881
Os11g0461200	TCM_031667	22.5	18.6528
Os11g0461200	TCM_031668	31.5625	17.3838
Os11g0461200	TCM_031672	30	22.0183
Os11g0462100	TCM_036927	29.9335	31.6901
Os11g0462100	TCM_037102	26.8293	26.0215
Os11g0462100	TCM_037105	18.847	31.5985
Os11g0462100	TCM_037111	30.8204	36.6755
Os11g0462100	TCM_037112	27.9379	29.7872
Os11g0462900	TCM_034465	21.4376	53.125
Os11g0463600	TCM_002843	54.3147	30.5714
Os11g0464600	TCM_024974	49.5413	27.8351
Os11g0464600	TCM_024981	52.2936	29.2308
Os11g0464600	TCM_024984	58.7156	32.4873
Os11g0464600	TCM_024985	57.7982	32.1429
Os11g0464600	TCM_024991	56.8807	31.6327
Os11g0465200	TCM_014494	35.0877	34.4168
Os11g0465200	TCM_014496	36.2573	35.2941
Os11g0465200	TCM_014500	36.6472	35.8095
Os11g0466300	TCM_028846	55.5556	54.5723
Os11g0469900	TCM_012306	25.1101	27.4038
Os11g0469900	TCM_032726	18.9427	19.2825
Os11g0470500	TCM_001633	37.7916	57.9952
Os11g0470500	TCM_027822	55.0544	55.2262
Os11g0470500	TCM_046330	43.3904	55.9118
Os11g0472000	TCM_025260	63.0435	57.8714
Os11g0472500	TCM_025257	72.7599	69.2833
Os11g0472600	TCM_025255	25.7485	24.7126
Os11g0472600	TCM_046219	21.5569	21.9512
Os11g0473000	TCM_002905	78.1395	66.4032
Os11g0473000	TCM_020311	86.0465	86.0465
Os11g0473100	TCM_001045	58.9744	60.2094
Os11g0473200	TCM_044589	59.1623	23.8901
Os11g0473350	TCM_044589	63.6364	3.69979
Os11g0474800	TCM_033578	39.9103	22.6752
Os11g0474900	TCM_033578	33.1395	7.26115
Os11g0479232	TCM_002897	59.9278	24.5562
Os11g0481200	TCM_020288	67.8095	68.0688
Os11g0482000	TCM_025037	89.4472	84.7619
Os11g0482100	TCM_026407	70.5373	40.0197
Os11g0482100	TCM_035130	74.3501	38.9646
Os11g0482400	TCM_034560	50.6493	51.114
Os11g0482500	TCM_002508	9.4693	18.1275
Os11g0482500	TCM_024753	15.1925	17.3603
Os11g0482500	TCM_042306	10.6139	18.0531
Os11g0483600	TCM_014628	37.2973	38.3333
Os11g0483900	TCM_008856	80	61.3497
Os11g0484000	TCM_046722	63.5135	61.8421
Os11g0484300	TCM_003529	70.3434	71.9149
Os11g0484400	TCM_006844	76.5835	75.4253
Os11g0484400	TCM_034096	27.6392	49.6552
Os11g0484500	TCM_016386	72.0472	70.3846
Os11g0484700	TCM_040831	25	26.5487
Os11g0485200	TCM_039126	33.2611	32.1803
Os11g0487100	TCM_008813	52.4457	52.8767
Os11g0487100	TCM_014648	54.6196	55.8333
Os11g0488500	TCM_008817	58.4615	52.6316
Os11g0488600	TCM_017204	54.4503	55.615
Os11g0488900	TCM_008826	44.6927	41.4508
Os11g0488900	TCM_014641	41.6201	41.8539
Os11g0489250	TCM_008848	26.5799	47.5083
Os11g0490100	TCM_008810	46.0265	48.0969
Os11g0490200	TCM_019542	35.6546	40.8077
Os11g0490200	TCM_021718	40.1114	40.9867
Os11g0490200	TCM_024506	38.2544	40.3131
Os11g0490200	TCM_026283	39.5543	41.001
Os11g0490200	TCM_041642	38.9044	39.7156
Os11g0490200	TCM_042542	39.74	40.6458
Os11g0490200	TCM_042545	39.2758	24.7803
Os11g0490200	TCM_042547	39.9257	42.0744
Os11g0490200	TCM_042548	40.6685	42.483
Os11g0490200	TCM_042549	38.7187	41.6583
Os11g0490200	TCM_042555	35.8403	36.4151
Os11g0490200	TCM_042556	40.2971	42.8854
Os11g0490200	TCM_042561	39.5543	41.8057
Os11g0490200	TCM_047097	38.8115	39.0654
Os11g0490300	TCM_008614	25.3112	25.2066
Os11g0490300	TCM_014674	25.3112	25.523
Os11g0490600	TCM_008615	25.2404	21.0421
Os11g0490600	TCM_017254	23.7981	19.2982
Os11g0490800	TCM_017253	58.8235	61.8182
Os11g0490900	TCM_008635	42.562	55.6757
Os11g0490900	TCM_014673	34.7107	51.5337
Os11g0490900	TCM_017248	42.562	58.1921
Os11g0491400	TCM_040109	36.534	36.2791
Os11g0491500	TCM_005471	35.3774	33.1858
Os11g0492100	TCM_015484	16.3265	7.47664
Os11g0492200	TCM_015484	11.3043	24.2991
Os11g0492300	TCM_015484	8.76586	23.676
Os11g0492500	TCM_015484	21.229	23.676
Os11g0492900	TCM_015484	33.7143	18.3801
Os11g0493000	TCM_015484	27.1429	5.919
Os11g0493100	TCM_015484	33.3333	19.3146
Os11g0493700	TCM_015484	8.08729	19.6262
Os11g0494100	TCM_015484	22.2561	22.7414
Os11g0495400	TCM_032398	47.3282	56.3636
Os11g0495950	TCM_011419	41.4815	41.3284
Os11g0495950	TCM_015125	40	40.6015
Os11g0495950	TCM_015129	39.4444	40.0376
Os11g0495950	TCM_015132	37.7778	39.8438
Os11g0495950	TCM_015133	39.6296	39.4834
Os11g0495950	TCM_015135	38.5185	31.1844
Os11g0495950	TCM_015140	39.4444	38.7978
Os11g0495950	TCM_015141	40	40.1487
Os11g0495950	TCM_019754	38.5185	38.59
Os11g0495950	TCM_020188	39.8148	40.1869
Os11g0495950	TCM_020191	38.3333	39.1304
Os11g0495950	TCM_027036	40.7407	41.6667
Os11g0495950	TCM_027038	41.6667	42.1348
Os11g0495950	TCM_027041	41.1111	41.966
Os11g0495950	TCM_027044	39.8148	37.3913
Os11g0495950	TCM_027049	38.3333	38.5475
Os11g0495950	TCM_027050	38.8889	39.3258
Os11g0495950	TCM_027054	37.037	34.188
Os11g0495950	TCM_027056	29.4444	39.0663
Os11g0495950	TCM_027057	29.2593	38.8206
Os11g0495950	TCM_027058	39.2593	39.2593
Os11g0495950	TCM_027060	38.7037	39.1386
Os11g0495950	TCM_027061	37.5926	31.1828
Os11g0495950	TCM_027062	37.7778	38.4181
Os11g0495950	TCM_027064	40.3704	39.8537
Os11g0495950	TCM_027069	40	39.9261
Os11g0495950	TCM_027072	39.0741	38.6447
Os11g0495950	TCM_027073	31.1111	35.8974
Os11g0495950	TCM_027074	41.2963	42.0755
Os11g0495950	TCM_027077	41.4815	41.6357
Os11g0495950	TCM_027080	41.1111	39.4316
Os11g0495950	TCM_044592	39.8148	37.3264
Os11g0496400	TCM_014657	53.1532	21.6912
Os11g0496500	TCM_008724	69.5652	69.5652
Os11g0496500	TCM_017235	81.1594	80
