Gene stable ID	Beta vulgaris subsp. vulgaris gene stable ID	%id. target Beta vulgaris subsp. vulgaris gene identical to query gene	%id. query gene identical to target Beta vulgaris subsp. vulgaris gene
Os11g0602400	BVRB_6g138520	39.0411	45.9677
Os11g0602500	BVRB_5g126750	78.4689	83.2487
Os11g0602500	BVRB_6g154250	78.9474	83.7563
Os11g0602600	BVRB_5g126750	87.6923	86.802
Os11g0602600	BVRB_6g154250	87.1795	86.2944
Os11g0602800	BVRB_5g125110	48.8426	47.7376
Os11g0602800	BVRB_6g154280	49.3056	47.5446
Os11g0602900	BVRB_6g154290	65.5319	68.1416
Os11g0603200	BVRB_4g076610	68.4058	65.5556
Os11g0604600	BVRB_6g135630	76.9231	76.6871
Os11g0604700	BVRB_4g078070	70.8696	71.4912
Os11g0605500	BVRB_6g135430	73.6767	74.6377
Os11g0606300	BVRB_5g111430	75	15.5963
Os11g0607100	BVRB_008930	45.9016	44
Os11g0610700	BVRB_1g016910	45.7921	48.4293
Os11g0610900	BVRB_1g008570	66.9941	67.7932
Os11g0614800	BVRB_003460	17.2897	16.2281
Os11g0614900	BVRB_1g013190	53.5865	30.9756
Os11g0615000	BVRB_1g022670	80	16.9291
Os11g0615100	BVRB_014870	11.157	36.9863
Os11g0615100	BVRB_7g170280	28.9256	33.2542
Os11g0615200	BVRB_000290	34.1463	37.8378
Os11g0615200	BVRB_1g002380	46.3415	41.6667
Os11g0615250	BVRB_9g217140	42.3423	9.02111
Os11g0615700	BVRB_1g020900	92.827	92.827
Os11g0615700	BVRB_3g067650	94.5148	94.5148
Os11g0615800	BVRB_8g191150	87.6106	86.8421
Os11g0616200	BVRB_5g120110	38.835	37.9147
Os11g0616300	BVRB_7g169140	42.7992	42.2
Os11g0620000	BVRB_004510	50	52.7273
Os11g0620000	BVRB_4g093960	50	53.0488
Os11g0620100	BVRB_7g169700	65.7596	69.2124
Os11g0620100	BVRB_8g190780	62.1315	65.3938
Os11g0620300	BVRB_2g027210	24.5455	30
Os11g0620500	BVRB_7g169720	35.5811	37.69
Os11g0620500	BVRB_8g190720	34.7202	39.8682
Os11g0621000	BVRB_5g107680	47.5728	53.4545
Os11g0621300	BVRB_6g152880	33.4409	36.9798
Os11g0621400	BVRB_9g224020	38.9313	35.6643
Os11g0621500	BVRB_013600	64.9573	66.6667
Os11g0622800	BVRB_1g010850	69.4915	68.9076
Os11g0629200	BVRB_6g132140	79.2763	79.8013
Os11g0629400	BVRB_6g136340	55.6522	58.1818
Os11g0629500	BVRB_5g109200	13.1757	45.8824
Os11g0629500	BVRB_8g194390	59.1216	59.1216
Os11g0633500	BVRB_1g023350	22.7273	15.0754
Os11g0633500	BVRB_2g034690	25.947	15.8199
Os11g0633500	BVRB_2g034710	24.2424	15.1659
Os11g0633500	BVRB_3g050300	29.7348	13.6403
Os11g0633500	BVRB_3g050320	30.303	8.18414
Os11g0633500	BVRB_3g050340	29.5455	13.5652
Os11g0633500	BVRB_3g050590	8.90152	7.67974
Os11g0633500	BVRB_3g050600	18.3712	25.5263
Os11g0633500	BVRB_4g085310	29.1667	17.907
Os11g0633500	BVRB_5g105960	24.8106	11.2446
Os11g0633500	BVRB_5g105980	25	11.3305
Os11g0633500	BVRB_5g105990	25.947	15.3415
Os11g0633500	BVRB_7g157130	29.5455	13.5299
Os11g0633500	BVRB_9g223370	24.2424	15.6671
Os11g0634500	BVRB_5g119590	89.2857	89.2857
Os11g0634500	BVRB_5g119600	89.2857	89.2857
Os11g0634500	BVRB_6g141600	89.2857	89.2857
Os11g0635300	BVRB_8g191020	39.0335	42.3387
Os11g0635500	BVRB_8g191020	40.4297	41.7339
Os11g0636900	BVRB_6g137650	64.9826	59.7756
Os11g0636900	BVRB_9g225830	9.93031	60
Os11g0637300	BVRB_2g027120	17.5	6.05187
Os11g0637300	BVRB_2g027130	20.8333	6.96379
Os11g0637300	BVRB_8g187380	27.5	11
Os11g0637600	BVRB_9g225080	44.1936	25.6075
Os11g0637700	BVRB_9g204750	62.0985	60.9244
Os11g0637800	BVRB_3g061220	65.508	62.6598
Os11g0637800	BVRB_4g072510	33.1551	49.2063
Os11g0638000	BVRB_4g072590	70.2532	33.1343
Os11g0638900	BVRB_4g072680	48.3333	13.3641
Os11g0639000	BVRB_2g029340	73.4104	41.7763
Os11g0640000	BVRB_011820	20.5247	21.8033
Os11g0640000	BVRB_2g043930	20.8333	21.4626
Os11g0640000	BVRB_4g089560	20.5247	24.0506
Os11g0640800	BVRB_011820	23.5484	23.9344
Os11g0640800	BVRB_2g043930	23.0645	22.7345
Os11g0640800	BVRB_4g089560	22.5806	25.3165
Os11g0642400	BVRB_2g034550	23.8202	23.0435
Os11g0642400	BVRB_2g034560	23.3708	22.8571
Os11g0642400	BVRB_3g064310	24.4944	12.7934
Os11g0642800	BVRB_4g083360	58.8889	63.3466
Os11g0643100	BVRB_2g034550	24.1071	23.4783
Os11g0643100	BVRB_2g034560	23.8839	23.5165
Os11g0643100	BVRB_3g064310	23.4375	12.3239
Os11g0643400	BVRB_1g014840	35.7853	50.4202
Os11g0643400	BVRB_1g018330	37.7734	41.7582
Os11g0643400	BVRB_3g069770	33.002	45.9834
Os11g0643400	BVRB_3g069810	25.0497	38.5321
Os11g0643400	BVRB_8g181870	38.9662	42.5163
Os11g0643400	BVRB_9g222780	41.5507	44
Os11g0643700	BVRB_7g169670	63.6929	28.2169
Os11g0643800	BVRB_009790	56.4935	53.7037
Os11g0644700	BVRB_3g054190	30	24.4898
Os11g0644700	BVRB_4g074930	30.625	22.8972
Os11g0644700	BVRB_4g074940	21.25	17.5258
Os11g0644700	BVRB_4g074950	30.625	25.3886
Os11g0644700	BVRB_9g214420	33.75	27.6923
Os11g0644700	BVRB_9g214430	28.75	22.7723
Os11g0644700	BVRB_9g214440	30.625	26.2032
Os11g0644700	BVRB_9g214450	30.625	26.2032
Os11g0644700	BVRB_9g214460	30.625	25.2577
Os11g0645200	BVRB_5g112110	55.7522	53.8462
Os11g0645200	BVRB_8g201980	57.2271	61.7834
Os11g0645400	BVRB_3g054190	27.0588	23.4694
Os11g0645400	BVRB_4g074930	25.8824	20.5607
Os11g0645400	BVRB_4g074940	15.8824	13.9175
Os11g0645400	BVRB_4g074950	25.8824	22.7979
Os11g0645400	BVRB_9g214420	32.3529	28.2051
Os11g0645400	BVRB_9g214430	28.2353	23.7624
Os11g0645400	BVRB_9g214440	30.5882	27.8075
Os11g0645400	BVRB_9g214450	31.7647	28.877
Os11g0645400	BVRB_9g214460	29.4118	25.7732
Os11g0648000	BVRB_1g006450	71.0092	70.1087
Os11g0649000	BVRB_1g004880	6.99831	4.14585
Os11g0649000	BVRB_1g006020	18.5497	7.89946
Os11g0652900	BVRB_4g088200	50.237	37.7224
Os11g0652900	BVRB_4g088210	39.8104	36.8421
Os11g0654400	BVRB_4g088200	49.8127	47.331
Os11g0654400	BVRB_4g088210	42.3221	49.5614
Os11g0655800	BVRB_001830	49.7268	51.5581
Os11g0655900	BVRB_002390	41.6667	44.1176
Os11g0655900	BVRB_002410	45.3704	48.0392
Os11g0655900	BVRB_002420	46.2963	49.0196
Os11g0655900	BVRB_002430	40.7407	42.7184
Os11g0655900	BVRB_1g017270	45.3704	48.0392
Os11g0655900	BVRB_3g070260	43.5185	46.0784
Os11g0655900	BVRB_3g070270	41.6667	44.1176
Os11g0655900	BVRB_3g070280	41.6667	44.1176
Os11g0655900	BVRB_3g070300	42.5926	43.3962
Os11g0655900	BVRB_4g088110	42.5926	43.3962
Os11g0655900	BVRB_7g164290	34.2593	33.945
Os11g0655900	BVRB_7g164300	37.963	38.3178
Os11g0655900	BVRB_7g164320	32.4074	43.75
Os11g0655900	BVRB_7g164350	42.5926	42.9907
Os11g0655900	BVRB_7g164430	37.963	37.6147
Os11g0656000	BVRB_002390	43.1193	46.0784
Os11g0656000	BVRB_002410	46.789	50
Os11g0656000	BVRB_002420	44.0367	47.0588
Os11g0656000	BVRB_002430	40.367	42.7184
Os11g0656000	BVRB_1g017270	43.1193	46.0784
Os11g0656000	BVRB_3g070260	41.2844	44.1176
Os11g0656000	BVRB_3g070270	40.367	43.1373
Os11g0656000	BVRB_3g070280	40.367	43.1373
Os11g0656000	BVRB_3g070300	35.7798	36.7925
Os11g0656000	BVRB_4g088110	35.7798	36.7925
Os11g0656000	BVRB_7g164290	28.4404	28.4404
Os11g0656000	BVRB_7g164300	36.6972	37.3832
Os11g0656000	BVRB_7g164320	30.2752	41.25
Os11g0656000	BVRB_7g164350	39.4495	40.1869
Os11g0656000	BVRB_7g164430	39.4495	39.4495
Os11g0656400	BVRB_002390	42.2018	45.098
Os11g0656400	BVRB_002410	48.6239	51.9608
Os11g0656400	BVRB_002420	43.1193	46.0784
Os11g0656400	BVRB_002430	39.4495	41.7476
Os11g0656400	BVRB_1g017270	43.1193	46.0784
Os11g0656400	BVRB_3g070260	41.2844	44.1176
Os11g0656400	BVRB_3g070270	40.367	43.1373
Os11g0656400	BVRB_3g070280	40.367	43.1373
Os11g0656400	BVRB_3g070300	37.6147	38.6792
Os11g0656400	BVRB_4g088110	37.6147	38.6792
Os11g0656400	BVRB_7g164290	28.4404	28.4404
Os11g0656400	BVRB_7g164300	37.6147	38.3178
Os11g0656400	BVRB_7g164320	30.2752	41.25
Os11g0656400	BVRB_7g164350	40.367	41.1215
Os11g0656400	BVRB_7g164430	37.6147	37.6147
Os11g0656500	BVRB_016830	9.14286	24.9027
Os11g0656700	BVRB_002390	44.0367	47.0588
Os11g0656700	BVRB_002410	49.5413	52.9412
Os11g0656700	BVRB_002420	44.0367	47.0588
Os11g0656700	BVRB_002430	40.367	42.7184
Os11g0656700	BVRB_1g017270	42.2018	45.098
Os11g0656700	BVRB_3g070260	40.367	43.1373
Os11g0656700	BVRB_3g070270	41.2844	44.1176
Os11g0656700	BVRB_3g070280	39.4495	42.1569
Os11g0656700	BVRB_3g070300	36.6972	37.7358
Os11g0656700	BVRB_4g088110	36.6972	37.7358
Os11g0656700	BVRB_7g164290	27.5229	27.5229
Os11g0656700	BVRB_7g164300	36.6972	37.3832
Os11g0656700	BVRB_7g164320	29.3578	40
Os11g0656700	BVRB_7g164350	39.4495	40.1869
Os11g0656700	BVRB_7g164430	36.6972	36.6972
Os11g0657100	BVRB_7g164530	72.5962	72.2488
Os11g0657200	BVRB_7g164580	55.5985	51.9856
Os11g0657300	BVRB_015110	89.5349	87.5
Os11g0657300	BVRB_1g006230	90.6977	88.6364
Os11g0657400	BVRB_9g218430	20.7291	46.4
Os11g0658700	BVRB_5g114550	43.3673	43.257
Os11g0658800	BVRB_3g048160	55.6793	54.7046
Os11g0658900	BVRB_3g048190	38.5366	12.1914
Os11g0659400	BVRB_007070	37.8327	24.3574
Os11g0659500	BVRB_7g176720	31.5294	38.5057
Os11g0659500	BVRB_8g195640	60	60.5701
Os11g0660000	BVRB_7g163870	59.847	59.0566
Os11g0660300	BVRB_2g042780	68.4211	68.4211
Os11g0660500	BVRB_4g075860	80.3571	80.3571
Os11g0661000	BVRB_3g065100	48.6994	55.2459
Os11g0661200	BVRB_4g078630	41.3288	39.0841
Os11g0661300	BVRB_5g113510	68.0851	70.4403
Os11g0661600	BVRB_6g129010	50.7463	51.5152
Os11g0661600	BVRB_6g129020	48.6567	42.3377
Os11g0663100	BVRB_4g076410	20.1905	19.5572
Os11g0663100	BVRB_4g076420	16.9524	18.2377
Os11g0663100	BVRB_4g076450	15.619	19.8068
Os11g0663100	BVRB_4g076460	16.1905	14.3581
Os11g0663100	BVRB_4g076470	9.71429	20.5645
Os11g0663100	BVRB_4g076640	15.619	15.619
Os11g0664500	BVRB_4g076410	18.8192	18.8192
Os11g0664500	BVRB_4g076420	16.0517	17.8279
Os11g0664500	BVRB_4g076450	14.3911	18.8406
Os11g0664500	BVRB_4g076460	15.1292	13.8514
Os11g0664500	BVRB_4g076470	9.40959	20.5645
Os11g0664500	BVRB_4g076640	14.9446	15.4286
Os11g0664800	BVRB_4g076410	16.3904	16.4207
Os11g0664800	BVRB_4g076420	14.3646	15.9836
Os11g0664800	BVRB_4g076450	13.0755	17.1498
Os11g0664800	BVRB_4g076460	14.3646	13.1757
Os11g0664800	BVRB_4g076470	7.18232	15.7258
Os11g0664800	BVRB_4g076640	15.4696	16
Os11g0667400	BVRB_5g108750	35.7798	3.80117
Os11g0667400	BVRB_7g171320	42.2018	5.13393
Os11g0668300	BVRB_4g076410	17.6277	19.7417
Os11g0668300	BVRB_4g076420	15.486	19.2623
Os11g0668300	BVRB_4g076450	14.0033	20.5314
Os11g0668300	BVRB_4g076460	17.1334	17.5676
Os11g0668300	BVRB_4g076470	9.06096	22.1774
Os11g0668300	BVRB_4g076640	14.6623	16.9524
Os11g0668650	BVRB_4g076410	24.2038	7.01107
Os11g0668650	BVRB_4g076420	24.8408	7.9918
Os11g0668650	BVRB_4g076450	26.1146	9.90338
Os11g0668650	BVRB_4g076460	26.7516	7.09459
Os11g0668650	BVRB_4g076470	26.1146	16.5323
Os11g0668650	BVRB_4g076640	23.5669	7.04762
Os11g0669100	BVRB_4g076410	16.0194	18.2657
Os11g0669100	BVRB_4g076420	15.534	19.6721
Os11g0669100	BVRB_4g076450	14.7249	21.9807
Os11g0669100	BVRB_4g076460	15.2104	15.8784
Os11g0669100	BVRB_4g076470	8.09062	20.1613
Os11g0669100	BVRB_4g076640	13.9159	16.381
Os11g0670700	BVRB_4g087840	76.5873	76.2846
Os11g0671000	BVRB_8g182770	48	47.2441
Os11g0672400	BVRB_7g165080	49.6081	43.6024
Os11g0672400	BVRB_8g188850	49.4961	43.5039
Os11g0672700	BVRB_4g076650	61.0544	56.8938
Os11g0672900	BVRB_4g076670	32.9412	28.2116
Os11g0673000	BVRB_4g076710	37.0874	39.3004
Os11g0673100	BVRB_5g121560	63.0332	63.0332
Os11g0673200	BVRB_3g053740	61.2952	52.9948
Os11g0673200	BVRB_5g121630	62.0482	53.8562
Os11g0677425	BVRB_5g121980	24.2857	6.02837
Os11g0677500	BVRB_5g121980	31.0861	19.6217
Os11g0679700	BVRB_4g080160	25.9669	45.1923
Os11g0679700	BVRB_4g080180	16.2063	51.7647
Os11g0679700	BVRB_5g122190	46.2247	46.2247
Os11g0679700	BVRB_9g208940	15.1013	48.2353
Os11g0680200	BVRB_5g116060	40.3822	30.5689
Os11g0683500	BVRB_3g054790	66.306	66.2037
Os11g0683600	BVRB_4g080100	44.0476	38.342
Os11g0683700	BVRB_5g122510	33.6082	42.6702
Os11g0683800	BVRB_5g122510	33.002	43.4555
Os11g0685700	BVRB_1g003380	28.6458	16.2242
Os11g0689300	BVRB_9g203790	58.3931	58.226
Os11g0689500	BVRB_5g117540	21.663	6.3543
Os11g0689650	BVRB_5g117540	12.1212	5.39153
Os11g0693800	BVRB_3g059870	76.1538	46.9194
Os11g0693900	BVRB_3g059620	38.6598	6.89972
Os11g0695900	BVRB_3g059620	47.6923	48.4821
Os11g0696200	BVRB_3g059870	87.9433	88.1517
Os11g0696600	BVRB_4g096240	28.9062	39.3617
Os11g0696900	BVRB_1g021490	49.0566	50.6195
Os11g0702300	BVRB_7g174490	25.7669	18.1818
Os11g0702400	BVRB_7g174490	27.6471	20.3463
Os11g0702700	BVRB_7g174510	53.7084	55.1181
Os11g0703400	BVRB_002200	83.9286	84.3049
Os11g0703400	BVRB_2g042400	85.7143	86.0987
Os11g0703600	BVRB_2g037610	30.3644	29.0698
Os11g0703600	BVRB_7g174120	37.247	29.393
Os11g0704300	BVRB_6g129560	43.9394	45.5796
Os11g0704600	BVRB_2g024690	47.6695	48.3871
Os11g0704600	BVRB_7g173860	45.7627	47.5771
Os11g0704700	BVRB_2g024810	22.8963	42.2383
Os11g0704800	BVRB_5g111760	56.9519	55.0388
Os11g0704800	BVRB_7g173750	55.3476	58.8068
Os11g0705200	BVRB_2g024970	38.5838	33.5849
Os11g0705200	BVRB_7g173610	32.8035	32.7089
Os11g0705200	BVRB_7g173630	32.948	33.4802
Os11g0705200	BVRB_7g173640	33.526	33.77
Os11g0705200	BVRB_7g173650	32.3699	32.6055
Os11g0705200	BVRB_7g173660	33.0925	32.9023
Os11g0705200	BVRB_7g173670	31.9364	29.585
Os11g0705200	BVRB_7g173680	40.3179	37.1011
Os11g0705900	BVRB_2g024970	38.4735	31.0692
Os11g0705900	BVRB_7g173610	33.1776	30.6916
Os11g0705900	BVRB_7g173630	34.4237	32.4523
Os11g0705900	BVRB_7g173640	34.7352	32.46
Os11g0705900	BVRB_7g173650	33.8006	31.5866
Os11g0705900	BVRB_7g173660	33.8006	31.1782
Os11g0705900	BVRB_7g173670	34.4237	29.585
Os11g0705900	BVRB_7g173680	38.9408	33.2447
Os11g0706100	BVRB_6g144290	54.3307	43.6709
Os11g0706200	BVRB_2g024970	36.0877	26.9182
Os11g0706200	BVRB_7g173610	32.715	27.9539
Os11g0706200	BVRB_7g173630	29.511	25.6975
Os11g0706200	BVRB_7g173640	30.3541	26.2009
Os11g0706200	BVRB_7g173650	30.3541	26.2009
Os11g0706200	BVRB_7g173660	31.3659	26.7241
Os11g0706200	BVRB_7g173670	34.4013	27.3092
Os11g0706200	BVRB_7g173680	36.5936	28.8564
Os11g0706600	BVRB_2g025240	50.1976	50.5976
Os11g0706600	BVRB_5g111400	53.7549	55.5102
Os11g0707000	BVRB_2g025300	76.9053	76.2014
Os11g0707050	BVRB_2g025300	41.6667	6.86499
Os11g0707100	BVRB_2g025300	39.5	18.0778
Os11g0707600	BVRB_7g173210	72.5564	71.2177
Os11g0707700	BVRB_7g173120	62.9032	79.5918
Os11g0707900	BVRB_5g098430	3.53982	12.4031
Os11g0707900	BVRB_5g111860	26.7699	17.5872
Os11g0707900	BVRB_7g172720	20.354	15.3589
Os11g0708400	BVRB_2g023820	68.8462	69.9219
Os11g0708500	BVRB_7g172100	70.5234	82.0513
Os11g0708500	BVRB_9g220800	48.2094	30.2245
Os11g0708600	BVRB_5g108290	73.9962	54.661
Os12g0100200	BVRB_7g174260	25.7988	26.5854
Os12g0100500	BVRB_2g046090	49.3976	51.8987
Os12g0101600	BVRB_7g174860	37.6068	34.9206
Os12g0101800	BVRB_7g174900	67.8144	45.5734
Os12g0102100	BVRB_7g175400	52.356	26.8097
Os12g0102200	BVRB_2g045900	71.0425	69.434
Os12g0102350	BVRB_013990	37.6569	25.641
Os12g0102350	BVRB_5g098230	31.7992	25
Os12g0102350	BVRB_8g187350	34.728	31.4394
Os12g0102350	BVRB_9g207160	37.6569	39.6476
Os12g0102500	BVRB_7g179680	58.6319	60.5381
Os12g0102600	BVRB_007510	53.9455	50.2003
Os12g0102700	BVRB_9g207360	19.9017	16.4969
Os12g0102900	BVRB_9g226140	29.6758	21.4801
Os12g0103000	BVRB_2g036510	60.0601	48.1928
Os12g0103500	BVRB_013990	6.78466	6.55271
Os12g0103500	BVRB_5g098230	5.30973	5.92105
Os12g0103500	BVRB_8g187350	6.48968	8.33333
Os12g0103500	BVRB_9g207160	6.19469	9.2511
Os12g0103580	BVRB_013990	23.2558	19.943
Os12g0103580	BVRB_5g098230	20.9302	20.7237
Os12g0103580	BVRB_8g187350	22.9236	26.1364
Os12g0103580	BVRB_9g207160	23.9203	31.7181
Os12g0104300	BVRB_2g023680	28.5208	30.6959
Os12g0104300	BVRB_7g172010	32.1523	32.5853
Os12g0104700	BVRB_2g023600	47.6923	44.5585
Os12g0104766	BVRB_004840	10.7266	54.386
Os12g0104766	BVRB_039610	6.57439	24.359
Os12g0104800	BVRB_004840	0	0
Os12g0104800	BVRB_039610	0	0
Os12g0105200	BVRB_3g065470	55.4167	58.0786
Os12g0105300	BVRB_5g109460	66.4155	62.4494
Os12g0105700	BVRB_2g045730	48.3685	47.1028
Os12g0105800	BVRB_2g045690	36.646	17.7711
Os12g0105800	BVRB_7g175370	34.7826	20.5505
Os12g0106000	BVRB_2g044700	54.1176	51.4925
Os12g0106000	BVRB_4g095410	16.0784	16.8033
Os12g0106000	BVRB_5g103250	60.3922	59.6899
Os12g0106100	BVRB_7g175190	29.6992	33.4746
Os12g0106200	BVRB_7g175180	58.3333	53.5294
Os12g0106300	BVRB_5g103290	40.4382	46.347
Os12g0106300	BVRB_5g103300	40.4382	47.7647
Os12g0106500	BVRB_5g108440	49.1438	50
Os12g0106550	BVRB_5g122300	73.913	71.831
Os12g0106600	BVRB_5g103350	54.3636	55.7836
Os12g0107500	BVRB_5g103450	47.8261	49.1071
Os12g0107600	BVRB_2g044550	50.4545	52.6066
Os12g0107600	BVRB_5g103390	50.9091	50
Os12g0107600	BVRB_7g174980	38.6364	42.7136
Os12g0107700	BVRB_2g044560	55.8239	49.8099
Os12g0107700	BVRB_5g103410	54.5455	48.3627
Os12g0108000	BVRB_2g044580	66.6667	67.1403
Os12g0108100	BVRB_3g059820	60.6238	65.6118
Os12g0108100	BVRB_4g079620	61.9883	62.3529
Os12g0108500	BVRB_7g158000	51.2195	52.4229
Os12g0108500	BVRB_7g175510	44.4763	48.2866
Os12g0108600	BVRB_7g158090	44.1758	44.3709
Os12g0108900	BVRB_2g039700	46.9101	27.3322
Os12g0109000	BVRB_2g026100	74.4444	16.2621
Os12g0109000	BVRB_5g116220	90	19.5181
Os12g0109150	BVRB_005200	30.5699	18.0982
Os12g0109150	BVRB_2g044490	36.7876	17.4662
Os12g0109150	BVRB_2g044590	27.4611	13.4008
Os12g0109150	BVRB_4g084170	30.0518	20.3866
Os12g0109150	BVRB_5g114940	31.6062	18.209
Os12g0109150	BVRB_7g174910	32.3834	15.6055
Os12g0109150	BVRB_7g175050	32.1244	18.425
Os12g0109150	BVRB_7g175460	32.6425	17.7715
Os12g0109150	BVRB_7g175480	33.9378	16.3955
Os12g0109300	BVRB_7g157930	43.9024	54.2373
Os12g0109850	BVRB_3g059820	49.7143	18.3544
Os12g0109850	BVRB_4g079620	56.5714	19.4118
Os12g0109900	BVRB_5g123360	13.8528	13.7634
Os12g0110000	BVRB_7g157690	65.7101	65.0401
Os12g0110000	BVRB_7g157960	1.54525	45.6522
Os12g0110100	BVRB_1g018260	59.7107	58.502
Os12g0110300	BVRB_7g175560	39.0909	34.8649
Os12g0110400	BVRB_1g010130	59.6429	51.3846
Os12g0110700	BVRB_8g185870	21.4058	21.7532
Os12g0110700	BVRB_8g185880	22.0447	21.7666
Os12g0110700	BVRB_8g185900	21.4058	21.7532
Os12g0111000	BVRB_1g017510	14.3302	10.7477
Os12g0111400	BVRB_7g157630	45.8333	27.1605
Os12g0111500	BVRB_2g029750	39.2727	38.7097
Os12g0111600	BVRB_2g029760	36.1905	50.6667
Os12g0111800	BVRB_7g157600	62.1451	57.4344
Os12g0111800	BVRB_7g157610	64.3533	62.3853
Os12g0111800	BVRB_7g157620	62.4606	60.1824
Os12g0111800	BVRB_7g175600	64.9842	64.7799
Os12g0111800	BVRB_7g175620	64.0379	66.9967
Os12g0111800	BVRB_7g175640	64.6688	64.8734
Os12g0111900	BVRB_7g175650	29.3233	31.2
Os12g0112000	BVRB_7g175660	64.8318	66.4577
Os12g0112200	BVRB_7g157510	26.5306	30.3738
Os12g0112300	BVRB_2g030030	60.521	59.5661
Os12g0112500	BVRB_2g030020	63.4686	59.9303
Os12g0112600	BVRB_7g157480	42.5558	38.8448
Os12g0112800	BVRB_7g175700	27.2727	42.3529
Os12g0113500	BVRB_7g175690	60.1367	55.3459
Os12g0114100	BVRB_7g157360	46.6882	49.0662
Os12g0114100	BVRB_7g175760	43.9418	45.7912
Os12g0114200	BVRB_2g042750	28.3562	29.7842
Os12g0114200	BVRB_7g157350	35.8904	30.8598
Os12g0114500	BVRB_1g020560	39.4958	39.4958
Os12g0114500	BVRB_7g157250	41.1765	41.1765
Os12g0114500	BVRB_7g157260	42.8571	43.9655
Os12g0114500	BVRB_7g157270	42.8571	43.5897
Os12g0114500	BVRB_9g216750	38.6555	36.8
Os12g0114500	BVRB_9g216760	32.7731	33.0508
Os12g0114500	BVRB_9g216770	42.0168	42.3729
Os12g0114800	BVRB_1g020560	33.8843	34.4538
Os12g0114800	BVRB_7g157250	44.6281	45.3782
Os12g0114800	BVRB_7g157260	45.4545	47.4138
Os12g0114800	BVRB_7g157270	41.3223	42.735
Os12g0114800	BVRB_9g216750	37.1901	36
Os12g0114800	BVRB_9g216760	35.5372	36.4407
Os12g0114800	BVRB_9g216770	44.6281	45.7627
Os12g0115000	BVRB_1g020560	44.3478	42.8571
Os12g0115000	BVRB_7g157250	45.2174	43.6975
Os12g0115000	BVRB_7g157260	46.9565	46.5517
Os12g0115000	BVRB_7g157270	48.6957	47.8632
Os12g0115000	BVRB_9g216750	39.1304	36
Os12g0115000	BVRB_9g216760	41.7391	40.678
Os12g0115000	BVRB_9g216770	44.3478	43.2203
Os12g0115100	BVRB_1g020560	43.1034	42.0168
Os12g0115100	BVRB_7g157250	46.5517	45.3782
Os12g0115100	BVRB_7g157260	47.4138	47.4138
Os12g0115100	BVRB_7g157270	49.1379	48.7179
Os12g0115100	BVRB_9g216750	42.2414	39.2
Os12g0115100	BVRB_9g216760	39.6552	38.9831
Os12g0115100	BVRB_9g216770	44.8276	44.0678
Os12g0115300	BVRB_1g020560	38.1356	37.8151
Os12g0115300	BVRB_7g157250	44.9153	44.5378
Os12g0115300	BVRB_7g157260	44.9153	45.6897
Os12g0115300	BVRB_7g157270	45.7627	46.1538
Os12g0115300	BVRB_9g216750	37.2881	35.2
Os12g0115300	BVRB_9g216760	34.7458	34.7458
Os12g0115300	BVRB_9g216770	45.7627	45.7627
Os12g0115500	BVRB_1g020560	38.1356	37.8151
Os12g0115500	BVRB_7g157250	44.0678	43.6975
Os12g0115500	BVRB_7g157260	42.3729	43.1034
Os12g0115500	BVRB_7g157270	46.6102	47.0085
Os12g0115500	BVRB_9g216750	37.2881	35.2
Os12g0115500	BVRB_9g216760	34.7458	34.7458
Os12g0115500	BVRB_9g216770	45.7627	45.7627
Os12g0115700	BVRB_2g042450	56.6038	59.4059
Os12g0115900	BVRB_7g156990	64.1921	63.0901
Os12g0115950	BVRB_7g173430	43.2099	13.1414
Os12g0116000	BVRB_7g156900	61.9506	72.0447
Os12g0117100	BVRB_2g038720	50	50.3759
Os12g0117200	BVRB_2g038720	47.2222	44.7368
Os12g0117300	BVRB_7g156760	58.9005	50.1114
Os12g0117400	BVRB_5g109820	45.0877	44.2341
Os12g0117600	BVRB_7g156670	52.6882	55.5916
Os12g0117800	BVRB_4g096050	44.8052	44.2308
Os12g0118200	BVRB_2g044750	30.4	25.4181
Os12g0118200	BVRB_7g156590	42.4	20.9901
Os12g0118400	BVRB_2g038530	33.8374	50.8523
Os12g0118700	BVRB_7g156580	34.6693	31.3406
Os12g0118900	BVRB_1g017440	47.0588	28.125
Os12g0119000	BVRB_1g017440	50.3831	51.3672
Os12g0119350	BVRB_6g130560	18.4127	23.3871
Os12g0119700	BVRB_6g130560	28.6307	27.8226
Os12g0119800	BVRB_7g156550	32.1888	36.0577
Os12g0120000	BVRB_8g195690	42.7966	43.5971
Os12g0120200	BVRB_9g203830	20.8	26.2626
Os12g0121100	BVRB_2g045570	79.4667	65.7837
Os12g0121300	BVRB_7g165520	74.5283	74.8815
Os12g0121600	BVRB_003070	24.9106	19.5145
Os12g0122000	BVRB_9g221600	57.5758	45.2381
Os12g0122100	BVRB_7g168780	52.1277	55.4717
Os12g0123100	BVRB_8g197600	41.7808	45.0185
Os12g0123900	BVRB_2g027560	43.5897	43.1746
Os12g0124000	BVRB_7g171680	29.1513	35.426
Os12g0124200	BVRB_2g030000	79.1946	79.1946
Os12g0124200	BVRB_3g070690	79.1946	80.2721
Os12g0124200	BVRB_9g205570	78.5235	78.5235
Os12g0124400	BVRB_7g156890	53.0526	53.1646
Os12g0124500	BVRB_2g043390	40	48.8372
Os12g0124500	BVRB_2g046820	43.8095	47.4227
