Gene stable ID	Solanum tuberosum gene stable ID	%id. target Solanum tuberosum gene identical to query gene	%id. query gene identical to target Solanum tuberosum gene
Os09g0412050	PGSC0003DMG400042909	36.3095	36.3095
Os09g0412050	PGSC0003DMG400042990	39.881	44.3709
Os09g0412050	PGSC0003DMG400043144	43.4524	48.3444
Os09g0412050	PGSC0003DMG400045524	36.9048	39.2405
Os09g0412050	PGSC0003DMG400045645	31.5476	30.814
Os09g0412050	PGSC0003DMG400045809	33.3333	37.5839
Os09g0412050	PGSC0003DMG400046810	42.2619	47.0199
Os09g0412050	PGSC0003DMG401014814	44.0476	49.0066
Os09g0412200	PGSC0003DMG400009362	69.7266	71.6867
Os09g0412200	PGSC0003DMG400016201	67.7734	69.9597
Os09g0412900	PGSC0003DMG400037332	39.165	42.5486
Os09g0413100	PGSC0003DMG400019513	42.9379	18.6275
Os09g0413300	PGSC0003DMG400030962	42.0988	38.6621
Os09g0413500	PGSC0003DMG400001421	77.4194	40
Os09g0413500	PGSC0003DMG400031258	77.4194	40
Os09g0413500	PGSC0003DMG400033080	43.5484	25.2336
Os09g0413600	PGSC0003DMG400001422	20.7746	31.9783
Os09g0413600	PGSC0003DMG400006892	20.4225	31.8681
Os09g0413600	PGSC0003DMG400031257	18.75	25.2669
Os09g0413700	PGSC0003DMG400019536	62.5714	59.673
Os09g0414600	PGSC0003DMG400006928	51.3761	17.0213
Os09g0414600	PGSC0003DMG400013213	52.2936	16.474
Os09g0414600	PGSC0003DMG400013708	48.6239	17.2638
Os09g0414600	PGSC0003DMG400031256	51.3761	19.5122
Os09g0414900	PGSC0003DMG400033044	56.25	61.165
Os09g0414900	PGSC0003DMG401019533	57.1429	61.5385
Os09g0415700	PGSC0003DMG400006560	72.0779	72.549
Os09g0415700	PGSC0003DMG400019514	69.4805	69.4805
Os09g0415700	PGSC0003DMG400031262	72.7273	73.2026
Os09g0415800	PGSC0003DMG400016208	66.4137	65.7895
Os09g0415800	PGSC0003DMG402023631	66.9829	65.7356
Os09g0416200	PGSC0003DMG402018758	75.5382	75.2437
Os09g0416250	PGSC0003DMG401018758	46.0177	61.9048
Os09g0416600	PGSC0003DMG400026794	29.955	38.1089
Os09g0416700	PGSC0003DMG400026095	67.2811	66.0633
Os09g0416900	PGSC0003DMG400000963	49.1803	49.7925
Os09g0417600	PGSC0003DMG400007387	29.9694	37.5479
Os09g0417600	PGSC0003DMG400019824	35.7798	32.9577
Os09g0417600	PGSC0003DMG400028520	37.0031	33.6111
Os09g0417600	PGSC0003DMG400028633	29.3578	44.2396
Os09g0417600	PGSC0003DMG402007388	29.052	37.5494
Os09g0417800	PGSC0003DMG400007387	26.7296	32.5671
Os09g0417800	PGSC0003DMG400019824	29.2453	26.1972
Os09g0417800	PGSC0003DMG400028520	31.1321	27.5
Os09g0417800	PGSC0003DMG400028633	21.3836	31.3364
Os09g0417800	PGSC0003DMG402007388	25.1572	31.6206
Os09g0418000	PGSC0003DMG400007389	54.386	54.386
Os09g0418000	PGSC0003DMG400028491	53.7281	54.4444
Os09g0418500	PGSC0003DMG400007899	27.9703	52.3148
Os09g0418500	PGSC0003DMG400011175	26.9802	51.4151
Os09g0419200	PGSC0003DMG400019825	66.1064	71.0843
Os09g0419200	PGSC0003DMG400028521	65.5462	70.4819
Os09g0419500	PGSC0003DMG400027818	24.6231	33.3333
Os09g0419500	PGSC0003DMG400038891	22.8643	32.5
Os09g0419600	PGSC0003DMG400027818	32.9412	28.5714
Os09g0419600	PGSC0003DMG400038891	28.6275	26.0714
Os09g0420000	PGSC0003DMG400027818	30.9677	32.6531
Os09g0420000	PGSC0003DMG400038891	25.1613	27.8571
Os09g0420100	PGSC0003DMG400027818	29.7945	29.5918
Os09g0420100	PGSC0003DMG400038891	27.3973	28.5714
Os09g0420300	PGSC0003DMG400007902	41.6058	45.9677
Os09g0420300	PGSC0003DMG400019819	39.1727	40.3509
Os09g0420600	PGSC0003DMG401011139	52.5822	48.9083
Os09g0420900	PGSC0003DMG400008751	55.5016	55.7724
Os09g0422500	PGSC0003DMG400011148	82.654	83.7656
Os09g0422600	PGSC0003DMG400011200	36.2694	35.2349
Os09g0423300	PGSC0003DMG400011207	45.5301	46.7449
Os09g0423500	PGSC0003DMG400014156	49.6829	49.5781
Os09g0423500	PGSC0003DMG400028911	48.6258	49.0405
Os09g0423600	PGSC0003DMG400024189	38.8785	74.8201
Os09g0423800	PGSC0003DMG400037316	44.6575	55.4422
Os09g0424200	PGSC0003DMG400011159	51.8382	54.4402
Os09g0424300	PGSC0003DMG400007518	46.9388	51.1111
Os09g0424300	PGSC0003DMG400010051	47.9592	51.9337
Os09g0424300	PGSC0003DMG400016009	47.9592	51.7906
Os09g0424600	PGSC0003DMG401011220	23.694	61.9512
Os09g0425900	PGSC0003DMG400007880	59.4203	61.6541
Os09g0425900	PGSC0003DMG400011169	64.1304	66.5414
Os09g0426000	PGSC0003DMG400011223	32.7273	36.9501
Os09g0426200	PGSC0003DMG400011223	42.2535	26.393
Os09g0426500	PGSC0003DMG400011223	38.5027	42.2287
Os09g0426800	PGSC0003DMG400007879	46.2036	59.8326
Os09g0426800	PGSC0003DMG400011170	44.2649	55.8045
Os09g0426800	PGSC0003DMG401014160	62.0355	59.6273
Os09g0427800	PGSC0003DMG400027449	46.3883	47.0252
Os09g0428000	PGSC0003DMG400009536	79.3814	55.4755
Os09g0428300	PGSC0003DMG400009185	36.2385	36.1556
Os09g0428300	PGSC0003DMG400009186	41.9725	38.7302
Os09g0428300	PGSC0003DMG400026312	40.367	41.2661
Os09g0428300	PGSC0003DMG400026518	42.5459	39.7642
Os09g0428300	PGSC0003DMG401026519	44.7248	44.0678
Os09g0428600	PGSC0003DMG400009185	30.8688	19.1076
Os09g0428600	PGSC0003DMG400009186	39.5564	22.6455
Os09g0428600	PGSC0003DMG400026312	35.6747	22.626
Os09g0428600	PGSC0003DMG400026518	38.2625	22.1865
Os09g0428600	PGSC0003DMG401026519	41.9593	25.6497
Os09g0428900	PGSC0003DMG401027355	49.1049	53.0387
Os09g0429000	PGSC0003DMG400009185	34.8339	37.1854
Os09g0429000	PGSC0003DMG400009186	40.9432	40.4233
Os09g0429000	PGSC0003DMG400026312	41.6935	45.6038
Os09g0429000	PGSC0003DMG400026518	41.2647	41.2647
Os09g0429000	PGSC0003DMG401026519	42.8725	45.1977
Os09g0429200	PGSC0003DMG400009185	33.6498	36.4989
Os09g0429200	PGSC0003DMG400009186	40.2954	40.4233
Os09g0429200	PGSC0003DMG400026312	36.9198	41.0317
Os09g0429200	PGSC0003DMG400026518	37.8692	38.478
Os09g0429200	PGSC0003DMG401026519	40.6118	43.5028
Os09g0429400	PGSC0003DMG400009185	34.7966	37.1854
Os09g0429400	PGSC0003DMG400009186	40.4711	40
Os09g0429400	PGSC0003DMG400026312	41.5418	45.4865
Os09g0429400	PGSC0003DMG400026518	40.7923	40.836
Os09g0429400	PGSC0003DMG401026519	42.6124	44.9718
Os09g0429500	PGSC0003DMG400009185	34.0381	36.8421
Os09g0429500	PGSC0003DMG400009186	40.2748	40.3175
Os09g0429500	PGSC0003DMG400026312	39.7463	44.0797
Os09g0429500	PGSC0003DMG400026518	40.2748	40.836
Os09g0429500	PGSC0003DMG401026519	42.0719	44.9718
Os09g0431100	PGSC0003DMG400009185	32.1466	35.1259
Os09g0431100	PGSC0003DMG400009186	35.1832	35.5556
Os09g0431100	PGSC0003DMG400026312	32.9843	36.9285
Os09g0431100	PGSC0003DMG400026518	34.555	35.3698
Os09g0431100	PGSC0003DMG401026519	35.7068	38.5311
Os09g0431200	PGSC0003DMG400009185	30.9474	33.6384
Os09g0431200	PGSC0003DMG400009186	37.8947	38.0952
Os09g0431200	PGSC0003DMG400026312	36.3158	40.4455
Os09g0431200	PGSC0003DMG400026518	36.6316	37.299
Os09g0431200	PGSC0003DMG401026519	38.2105	41.0169
Os09g0431300	PGSC0003DMG400018750	30.1124	36.413
Os09g0431500	PGSC0003DMG400029278	57.5758	68.8406
Os09g0432900	PGSC0003DMG400002423	25.1497	43.0769
Os09g0433000	PGSC0003DMG400002423	25.5591	41.0256
Os09g0433300	PGSC0003DMG400002423	15.082	23.5897
Os09g0433700	PGSC0003DMG400015942	36.953	34.8092
Os09g0433800	PGSC0003DMG400009139	23.5632	25.9494
Os09g0434000	PGSC0003DMG400028852	71.7391	8.57143
Os09g0434100	PGSC0003DMG400028852	54.2373	20.7792
Os09g0434200	PGSC0003DMG400007377	50.8929	54.9839
Os09g0434500	PGSC0003DMG400031795	22.9798	32.7338
Os09g0434600	PGSC0003DMG400008087	58.8889	6.28707
Os09g0435700	PGSC0003DMG400025816	24.1784	33.0128
Os09g0435700	PGSC0003DMG400025818	23.2394	33.9041
Os09g0435700	PGSC0003DMG400025819	23.9437	32.5879
Os09g0435700	PGSC0003DMG400038433	23.4742	29.0698
Os09g0435700	PGSC0003DMG400040651	23.9437	32.6923
Os09g0436500	PGSC0003DMG400023598	42.9293	25.9146
Os09g0436800	PGSC0003DMG400013574	6.45161	1.45243
Os09g0436900	PGSC0003DMG400020816	41.1483	26.875
Os09g0436900	PGSC0003DMG400020818	42.1053	21.5686
Os09g0437400	PGSC0003DMG400002926	40	42.4581
Os09g0437400	PGSC0003DMG400003028	41.0526	36.6197
Os09g0437400	PGSC0003DMG400013575	43.6842	48.2558
Os09g0437900	PGSC0003DMG400010306	61.8785	51.8519
Os09g0437900	PGSC0003DMG400010698	59.116	49.7674
Os09g0438000	PGSC0003DMG400013550	59.1857	63.4043
Os09g0438000	PGSC0003DMG400025701	27.7061	60.917
Os09g0438400	PGSC0003DMG402009603	38.5167	68.8034
Os09g0439000	PGSC0003DMG401007391	19.5931	69.3182
Os09g0439050	PGSC0003DMG400018425	41.2621	50.8982
Os09g0439200	PGSC0003DMG400002930	31.4655	28.7402
Os09g0439200	PGSC0003DMG400004367	26.2931	30.5
Os09g0439200	PGSC0003DMG400022888	28.8793	21.6828
Os09g0439200	PGSC0003DMG400029237	30.1724	32.5581
Os09g0439400	PGSC0003DMG400002931	64.4487	68.4848
Os09g0439400	PGSC0003DMG400014216	57.7947	62.423
Os09g0439400	PGSC0003DMG400016038	22.0532	69.8795
Os09g0439500	PGSC0003DMG400002901	69.3182	70.3846
Os09g0439600	PGSC0003DMG400004893	58.1505	62.2483
Os09g0439600	PGSC0003DMG400022899	58.464	61.3487
Os09g0439700	PGSC0003DMG400004366	58.0827	60.3516
Os09g0439700	PGSC0003DMG400022887	59.3985	61.5984
Os09g0440200	PGSC0003DMG400007379	33.7591	51.3889
Os09g0440300	PGSC0003DMG400022885	81.5324	81.5324
Os09g0440700	PGSC0003DMG400013653	57.047	57.047
Os09g0441000	PGSC0003DMG400014489	53.5065	53.6458
Os09g0441000	PGSC0003DMG400027892	56.6234	56.8448
Os09g0441100	PGSC0003DMG400001144	49.7143	51.7857
Os09g0441100	PGSC0003DMG400005580	50.4762	52.0629
Os09g0441100	PGSC0003DMG400006367	50.6667	52.5692
Os09g0441100	PGSC0003DMG400006368	42.4762	52.5943
Os09g0441100	PGSC0003DMG400013929	50.4762	52.7888
Os09g0441100	PGSC0003DMG400018064	50.4762	52.0629
Os09g0441100	PGSC0003DMG400022892	50.4762	65.7568
Os09g0441100	PGSC0003DMG400022893	61.9048	63.8507
Os09g0441400	PGSC0003DMG400001144	50	50.9921
Os09g0441400	PGSC0003DMG400005580	53.6965	54.224
Os09g0441400	PGSC0003DMG400006367	53.5019	54.3478
Os09g0441400	PGSC0003DMG400006368	45.5253	55.1887
Os09g0441400	PGSC0003DMG400013929	50.7782	51.992
Os09g0441400	PGSC0003DMG400018064	52.7237	53.2416
Os09g0441400	PGSC0003DMG400022892	58.3658	74.4417
Os09g0441400	PGSC0003DMG400022893	71.5953	72.2986
Os09g0441600	PGSC0003DMG400001144	46.2687	30.754
Os09g0441600	PGSC0003DMG400005580	49.5522	32.613
Os09g0441600	PGSC0003DMG400006367	48.0597	31.8182
Os09g0441600	PGSC0003DMG400006368	34.9254	27.5943
Os09g0441600	PGSC0003DMG400013929	46.2687	30.8765
Os09g0441600	PGSC0003DMG400018064	48.9552	32.22
Os09g0441600	PGSC0003DMG400022892	49.2537	40.9429
Os09g0441600	PGSC0003DMG400022893	61.791	40.668
Os09g0441625	PGSC0003DMG400023119	31.3725	58.3942
Os09g0441625	PGSC0003DMG400027804	32.1569	58.9928
Os09g0441700	PGSC0003DMG400001144	45.7627	48.2143
Os09g0441700	PGSC0003DMG400005580	49.3409	51.4735
Os09g0441700	PGSC0003DMG400006367	50.2825	52.7668
Os09g0441700	PGSC0003DMG400006368	42.1846	52.8302
Os09g0441700	PGSC0003DMG400013929	46.1394	48.8048
Os09g0441700	PGSC0003DMG400018064	48.5876	50.6876
Os09g0441700	PGSC0003DMG400022892	50.0942	66.005
Os09g0441700	PGSC0003DMG400022893	62.3352	65.0295
Os09g0442100	PGSC0003DMG400002327	51.7467	57.5243
Os09g0442100	PGSC0003DMG400004363	48.2533	52.1226
Os09g0442100	PGSC0003DMG400004860	52.1834	51.5086
Os09g0442100	PGSC0003DMG400012997	49.1266	51.963
Os09g0442100	PGSC0003DMG400027893	51.9651	54.2141
Os09g0442300	PGSC0003DMG400019033	65.4986	68.2584
Os09g0442300	PGSC0003DMG400027888	62.8032	64.9025
Os09g0442400	PGSC0003DMG400000983	33.9593	46.8683
Os09g0442600	PGSC0003DMG400014030	65.6151	57.6976
Os09g0442700	PGSC0003DMG400014840	4.02367	22.0779
Os09g0442700	PGSC0003DMG400014895	59.645	66.3158
Os09g0442700	PGSC0003DMG400015477	60	67.2414
Os09g0442800	PGSC0003DMG402002094	46.3964	48.3568
Os09g0443500	PGSC0003DMG400000323	52.6087	54.2601
Os09g0443500	PGSC0003DMG400003348	10.4348	18.4615
Os09g0443500	PGSC0003DMG400024425	24.7826	27.2727
Os09g0443500	PGSC0003DMG400027872	18.6957	22.6316
Os09g0443500	PGSC0003DMG400040125	16.087	20.2186
Os09g0444200	PGSC0003DMG400020953	74.0955	77.2247
Os09g0444700	PGSC0003DMG400029386	60	43.1085
Os09g0444700	PGSC0003DMG400046804	62.8571	44.898
Os09g0444800	PGSC0003DMG400018930	40.9524	41.2141
Os09g0444800	PGSC0003DMG400032228	39.3651	39.1167
Os09g0444900	PGSC0003DMG400018930	45.5587	50.7987
Os09g0444900	PGSC0003DMG400032228	48.9971	53.9432
Os09g0445100	PGSC0003DMG400005231	9.02256	7.36196
Os09g0445100	PGSC0003DMG400009279	62.406	10.2091
Os09g0445100	PGSC0003DMG400020972	59.3985	9.86267
Os09g0445100	PGSC0003DMG400031553	57.8947	9.601
Os09g0445600	PGSC0003DMG400015948	38.8489	48.6486
Os09g0445600	PGSC0003DMG400028989	43.8849	51.6949
Os09g0445700	PGSC0003DMG400028986	53.0888	53.2946
Os09g0446000	PGSC0003DMG400015999	27.1028	48.3333
Os09g0446000	PGSC0003DMG400017905	27.1028	42.6471
Os09g0446200	PGSC0003DMG400002716	61.8312	55.615
Os09g0446275	PGSC0003DMG400018972	13.7584	16.8033
Os09g0446275	PGSC0003DMG400024347	14.094	17.1429
Os09g0446700	PGSC0003DMG400028984	38.3721	37.931
Os09g0446700	PGSC0003DMG400028988	45.3488	47.561
Os09g0446800	PGSC0003DMG400032146	75.5304	84.2271
Os09g0447000	PGSC0003DMG400006311	91.1111	21.9839
Os09g0447000	PGSC0003DMG400023707	90	23.0769
Os09g0447300	PGSC0003DMG400000741	25.8824	26.7748
Os09g0447300	PGSC0003DMG400000744	25.6863	26.626
Os09g0447300	PGSC0003DMG400000745	25.6863	26.572
Os09g0447300	PGSC0003DMG400000746	24.7059	25.3521
Os09g0447300	PGSC0003DMG400000749	24.902	25.8656
Os09g0447300	PGSC0003DMG400000758	26.0784	27.0325
Os09g0447300	PGSC0003DMG400000759	26.4706	27.2727
Os09g0447300	PGSC0003DMG400010072	26.0784	31.1475
Os09g0447300	PGSC0003DMG400016614	25.4902	30.2326
Os09g0447300	PGSC0003DMG400016618	24.7059	25.7669
Os09g0447300	PGSC0003DMG400016619	25.6863	26.626
Os09g0447300	PGSC0003DMG400016621	24.902	29.5349
Os09g0447300	PGSC0003DMG400016623	25.2941	26.2195
Os09g0447300	PGSC0003DMG400028652	23.3333	26.8623
Os09g0447300	PGSC0003DMG401006074	24.1176	26.3948
Os09g0447300	PGSC0003DMG401010026	27.2549	33.6562
Os09g0447300	PGSC0003DMG401010073	26.2745	27.0707
Os09g0447300	PGSC0003DMG401016617	23.9216	23.7817
Os09g0447300	PGSC0003DMG402006074	24.1176	24.8485
Os09g0447300	PGSC0003DMG402010026	25.098	30.9927
Os09g0447300	PGSC0003DMG402010071	27.2549	28.0808
Os09g0447500	PGSC0003DMG400000741	39.0099	39.9594
Os09g0447500	PGSC0003DMG400000744	37.8218	38.8211
Os09g0447500	PGSC0003DMG400000745	35.2475	36.1055
Os09g0447500	PGSC0003DMG400000746	36.2376	36.8209
Os09g0447500	PGSC0003DMG400000749	37.2277	38.2892
Os09g0447500	PGSC0003DMG400000758	37.8218	38.8211
Os09g0447500	PGSC0003DMG400000759	38.4158	39.1919
Os09g0447500	PGSC0003DMG400010072	31.6832	37.4707
Os09g0447500	PGSC0003DMG400016614	32.6733	38.3721
Os09g0447500	PGSC0003DMG400016618	36.0396	37.2188
Os09g0447500	PGSC0003DMG400016619	37.6238	38.6179
Os09g0447500	PGSC0003DMG400016621	34.2574	40.2326
Os09g0447500	PGSC0003DMG400016623	38.6139	39.6341
Os09g0447500	PGSC0003DMG400028652	32.0792	36.5688
Os09g0447500	PGSC0003DMG401006074	33.2673	36.0515
Os09g0447500	PGSC0003DMG401010026	32.0792	39.2252
Os09g0447500	PGSC0003DMG401010073	37.6238	38.3838
Os09g0447500	PGSC0003DMG401016617	34.0594	33.5283
Os09g0447500	PGSC0003DMG402006074	36.0396	36.7677
Os09g0447500	PGSC0003DMG402010026	30.4951	37.2881
Os09g0447500	PGSC0003DMG402010071	38.8119	39.596
Os09g0448200	PGSC0003DMG400033306	6.71329	65.7534
Os09g0448900	PGSC0003DMG400031050	42.1277	26.9022
Os09g0450200	PGSC0003DMG400006999	21.7687	18.2857
Os09g0450300	PGSC0003DMG400022788	55.2941	54.7421
Os09g0450300	PGSC0003DMG400029498	56.1345	55.7596
Os09g0450600	PGSC0003DMG400016187	41.7178	47.8873
Os09g0450600	PGSC0003DMG400026482	35.5828	50.4348
Os09g0450600	PGSC0003DMG401026939	34.9693	49.5652
Os09g0451000	PGSC0003DMG400013894	68.9441	70.2532
Os09g0451000	PGSC0003DMG400016714	68.0124	68.4375
Os09g0451000	PGSC0003DMG400021476	67.7019	68.3386
Os09g0451400	PGSC0003DMG400013894	68.6335	69.9367
Os09g0451400	PGSC0003DMG400016714	68.323	68.75
Os09g0451400	PGSC0003DMG400021476	69.2547	69.906
Os09g0451500	PGSC0003DMG400000661	75.737	77.3148
Os09g0451700	PGSC0003DMG400030831	26.6667	12.0301
Os09g0451800	PGSC0003DMG400023744	40.6926	25.8242
Os09g0451800	PGSC0003DMG400026151	35.9307	25.9375
Os09g0452200	PGSC0003DMG400000897	47.3815	46.0048
Os09g0452700	PGSC0003DMG400000128	77.1429	84.375
Os09g0452700	PGSC0003DMG400005466	77.1429	84.375
Os09g0452700	PGSC0003DMG400005862	75.7143	80.916
Os09g0452700	PGSC0003DMG400012238	77.1429	84.375
Os09g0452700	PGSC0003DMG400018533	77.1429	84.375
Os09g0452700	PGSC0003DMG400021634	37.1429	66.6667
Os09g0452900	PGSC0003DMG400019731	14.7583	25.3275
Os09g0452900	PGSC0003DMG400019935	19.084	33.1858
Os09g0452900	PGSC0003DMG400027791	69.4657	68.9394
Os09g0452900	PGSC0003DMG400029368	55.9796	67.2783
Os09g0452900	PGSC0003DMG400029547	63.1043	62.6263
Os09g0453000	PGSC0003DMG400027793	69.5035	72.0588
Os09g0453200	PGSC0003DMG400023791	50	50.4762
Os09g0453400	PGSC0003DMG401011681	40.8759	45.0402
Os09g0453500	PGSC0003DMG400010074	46.8951	41.0112
Os09g0453700	PGSC0003DMG400010077	71.4286	17.6545
Os09g0453800	PGSC0003DMG400029022	72.103	81.9512
Os09g0453800	PGSC0003DMG400046906	67.5966	51.9802
Os09g0453900	PGSC0003DMG400000917	58.6124	57.377
Os09g0453900	PGSC0003DMG400017560	58.6124	58.4726
Os09g0454100	PGSC0003DMG400023757	41.8338	44.7853
Os09g0454200	PGSC0003DMG400023790	33.3333	34.6809
Os09g0454300	PGSC0003DMG400023758	53.5047	55.0481
Os09g0454900	PGSC0003DMG400000915	43.2071	44.5465
Os09g0454900	PGSC0003DMG400027233	40.2004	41.0227
Os09g0455200	PGSC0003DMG400007962	40.1015	42.4731
Os09g0455300	PGSC0003DMG400007964	44.4915	41.502
Os09g0455400	PGSC0003DMG400046756	84	11.7318
Os09g0455500	PGSC0003DMG400025816	39.6875	40.7051
Os09g0455500	PGSC0003DMG400025818	36.25	39.726
Os09g0455500	PGSC0003DMG400025819	40	40.8946
Os09g0455500	PGSC0003DMG400038433	39.6875	36.9186
Os09g0455500	PGSC0003DMG400040651	39.375	40.3846
Os09g0455900	PGSC0003DMG400025816	37.6176	38.4615
Os09g0455900	PGSC0003DMG400025818	34.4828	37.6712
Os09g0455900	PGSC0003DMG400025819	38.2445	38.9776
Os09g0455900	PGSC0003DMG400038433	36.6771	34.0116
Os09g0455900	PGSC0003DMG400040651	36.9906	37.8205
Os09g0456100	PGSC0003DMG400004040	23.3871	38.3598
Os09g0456100	PGSC0003DMG400025471	21.7742	35.1562
Os09g0456100	PGSC0003DMG401008010	26.9355	32.5536
Os09g0456100	PGSC0003DMG402008010	32.5806	34.8877
Os09g0456200	PGSC0003DMG400006211	42.5532	38.6473
Os09g0456200	PGSC0003DMG400008011	47.3404	39.2936
Os09g0456200	PGSC0003DMG400022931	42.5532	43.7158
Os09g0456200	PGSC0003DMG400025889	47.3404	42.9952
Os09g0456700	PGSC0003DMG400004041	51.5152	50.7463
Os09g0456800	PGSC0003DMG401004023	35.4305	35.4305
Os09g0457100	PGSC0003DMG400007972	59.6	62.7368
Os09g0457100	PGSC0003DMG400025795	60.8	63.5983
Os09g0457400	PGSC0003DMG400007974	59.3182	61.7021
Os09g0457400	PGSC0003DMG400020603	59.0909	58.9569
Os09g0457600	PGSC0003DMG400007974	61.4155	63.5934
Os09g0457600	PGSC0003DMG400020603	60.9589	60.5442
Os09g0457800	PGSC0003DMG400007974	61.7849	63.8298
Os09g0457800	PGSC0003DMG400020603	61.7849	61.2245
Os09g0457900	PGSC0003DMG400008263	25.1825	44.5161
Os09g0457900	PGSC0003DMG400008264	21.8978	38.961
Os09g0457900	PGSC0003DMG400025797	28.8321	26.7797
Os09g0458000	PGSC0003DMG400004459	31.976	29.5681
Os09g0458000	PGSC0003DMG400008014	30.4192	26.1856
Os09g0458000	PGSC0003DMG400015441	30.7784	30.0234
Os09g0458300	PGSC0003DMG400025799	50.3922	50.9921
Os09g0458400	PGSC0003DMG401025892	41.4634	44.5026
Os09g0458700	PGSC0003DMG400039532	34.5946	36.9942
Os09g0458700	PGSC0003DMG402025892	40	40
Os09g0458800	PGSC0003DMG400007985	29.5238	38.75
Os09g0458900	PGSC0003DMG400007985	35.7143	43.75
Os09g0459200	PGSC0003DMG400015780	32.4841	31.2883
Os09g0459200	PGSC0003DMG400025476	34.3949	33.75
Os09g0459200	PGSC0003DMG400025891	29.2994	36.2205
Os09g0459500	PGSC0003DMG400008020	30.4878	7.59878
Os09g0459500	PGSC0003DMG400015442	34.1463	10.3321
Os09g0459600	PGSC0003DMG400008021	61.3744	56.674
Os09g0459800	PGSC0003DMG400025890	68.1388	68.1388
Os09g0460000	PGSC0003DMG400015418	45.0867	42.8571
Os09g0460100	PGSC0003DMG400015419	15.8333	27.7372
Os09g0460100	PGSC0003DMG400036180	19.1667	21.9048
Os09g0460200	PGSC0003DMG400001808	0.693241	1.75439
Os09g0460300	PGSC0003DMG400025816	31.5245	39.1026
Os09g0460300	PGSC0003DMG400025818	28.9406	38.3562
Os09g0460300	PGSC0003DMG400025819	31.0078	38.3387
Os09g0460300	PGSC0003DMG400038433	30.2326	34.0116
Os09g0460300	PGSC0003DMG400040651	31.7829	39.4231
Os09g0460400	PGSC0003DMG400025816	38.0952	38.4615
Os09g0460400	PGSC0003DMG400025818	34.9206	37.6712
Os09g0460400	PGSC0003DMG400025819	38.0952	38.3387
Os09g0460400	PGSC0003DMG400038433	38.0952	34.8837
Os09g0460400	PGSC0003DMG400040651	38.4127	38.7821
Os09g0460500	PGSC0003DMG400025816	40.2556	40.3846
Os09g0460500	PGSC0003DMG400025818	37.0607	39.726
Os09g0460500	PGSC0003DMG400025819	39.2971	39.2971
Os09g0460500	PGSC0003DMG400038433	40.5751	36.9186
Os09g0460500	PGSC0003DMG400040651	40.2556	40.3846
Os09g0460700	PGSC0003DMG400025816	39.7436	39.7436
Os09g0460700	PGSC0003DMG400025818	36.859	39.3836
Os09g0460700	PGSC0003DMG400025819	38.7821	38.6581
Os09g0460700	PGSC0003DMG400038433	39.7436	36.0465
Os09g0460700	PGSC0003DMG400040651	39.1026	39.1026
Os09g0461500	PGSC0003DMG400025816	37.3563	41.6667
Os09g0461500	PGSC0003DMG400025818	36.2069	43.1507
Os09g0461500	PGSC0003DMG400025819	37.6437	41.853
Os09g0461500	PGSC0003DMG400038433	37.069	37.5
Os09g0461500	PGSC0003DMG400040651	36.7816	41.0256
Os09g0461700	PGSC0003DMG400025816	42.0063	42.9487
Os09g0461700	PGSC0003DMG400025818	39.8119	43.4931
Os09g0461700	PGSC0003DMG400025819	41.0658	41.853
Os09g0461700	PGSC0003DMG400038433	41.3793	38.3721
Os09g0461700	PGSC0003DMG400040651	41.6928	42.6282
Os09g0461900	PGSC0003DMG400025816	40.81	41.9872
Os09g0461900	PGSC0003DMG400025818	36.7601	40.411
Os09g0461900	PGSC0003DMG400025819	40.81	41.853
Os09g0461900	PGSC0003DMG400038433	40.1869	37.5
Os09g0461900	PGSC0003DMG400040651	40.81	41.9872
Os09g0462100	PGSC0003DMG400025816	33.6842	41.0256
Os09g0462100	PGSC0003DMG400025818	32.6316	42.4658
Os09g0462100	PGSC0003DMG400025819	34.7368	42.1725
Os09g0462100	PGSC0003DMG400038433	35.2632	38.9535
Os09g0462100	PGSC0003DMG400040651	35.5263	43.2692
Os09g0462200	PGSC0003DMG400025816	41.369	44.5513
Os09g0462200	PGSC0003DMG400025818	38.0952	43.8356
Os09g0462200	PGSC0003DMG400025819	41.369	44.4089
Os09g0462200	PGSC0003DMG400038433	42.5595	41.5698
Os09g0462200	PGSC0003DMG400040651	41.369	44.5513
Os09g0462700	PGSC0003DMG400007990	55.5556	61.8687
Os09g0462875	PGSC0003DMG403025898	45.2514	46.1538
Os09g0463300	PGSC0003DMG400007992	45.8194	47.9021
Os09g0463300	PGSC0003DMG400010017	44.8161	44.2244
Os09g0463600	PGSC0003DMG400015465	55.7377	49.2754
Os09g0463700	PGSC0003DMG400028693	24.7312	14.1104
Os09g0463700	PGSC0003DMG400030748	24.1935	17.6125
Os09g0463700	PGSC0003DMG400033592	22.5806	11.3055
Os09g0464000	PGSC0003DMG400008827	48.0392	50
Os09g0464300	PGSC0003DMG400002047	26.6467	33.209
Os09g0464300	PGSC0003DMG400009365	29.9401	37.1747
Os09g0465400	PGSC0003DMG400014597	51.8797	65.2997
Os09g0465400	PGSC0003DMG400016140	51.3784	63.2716
Os09g0465500	PGSC0003DMG401012897	38.5214	40.7407
Os09g0465600	PGSC0003DMG400009848	22.4	51.6605
Os09g0465600	PGSC0003DMG400012910	76.16	77.2727
Os09g0465800	PGSC0003DMG400016207	30.9392	7.31071
Os09g0466100	PGSC0003DMG400012900	47.4719	47.4719
