Gene stable ID	Manihot esculenta gene stable ID	%id. target Manihot esculenta gene identical to query gene	%id. query gene identical to target Manihot esculenta gene
Os09g0334800	MANES_10G094800	36.5145	39.8792
Os09g0334800	MANES_10G094900	38.036	38.6779
Os09g0334800	MANES_10G095000	37.7593	41.0526
Os09g0334800	MANES_10G095100	34.4398	34.8252
Os09g0334800	MANES_11G121500	34.1632	37.9416
Os09g0334800	MANES_12G122800	37.7593	42.79
Os09g0334800	MANES_12G123300	33.8866	37.6344
Os09g0334800	MANES_12G123400	30.5671	36.9565
Os09g0334800	MANES_12G123500	35.6846	39.6923
Os09g0334800	MANES_12G123600	24.6196	37.2385
Os09g0334800	MANES_12G123700	34.5781	38.6399
Os09g0334800	MANES_12G123800	35.5463	43.4122
Os09g0334800	MANES_13G103200	35.1314	39.5639
Os09g0334800	MANES_13G103400	35.408	39.8134
Os09g0338400	MANES_12G119000	73.3624	73.523
Os09g0338500	MANES_01G251400	55.3648	56.8282
Os09g0338500	MANES_03G048600	60.0858	62.6398
Os09g0338500	MANES_05G028100	55.1502	57.4944
Os09g0338500	MANES_16G081200	59.8712	62.4161
Os09g0339000	MANES_07G043600	30.814	24.537
Os09g0339000	MANES_07G045600	35.0775	26.0432
Os09g0339000	MANES_07G045700	35.6589	26.2108
Os09g0339000	MANES_07G045800	33.1395	25.4086
Os09g0339000	MANES_07G045900	30.2326	25.1208
Os09g0339000	MANES_07G047900	34.6899	26.4402
Os09g0339000	MANES_09G046300	25.7752	21.1447
Os09g0339000	MANES_09G046400	25.969	21.1024
Os09g0339000	MANES_10G094800	33.1395	25.8308
Os09g0339000	MANES_10G094900	34.3023	24.8945
Os09g0339000	MANES_10G095000	34.3023	26.6165
Os09g0339000	MANES_10G095100	31.0078	22.3776
Os09g0339000	MANES_11G121500	32.1705	25.4992
Os09g0339000	MANES_12G122800	35.8527	28.9969
Os09g0339000	MANES_12G123300	31.2015	24.7312
Os09g0339000	MANES_12G123400	26.3566	22.7425
Os09g0339000	MANES_12G123500	33.9147	26.9231
Os09g0339000	MANES_12G123600	18.7985	20.2929
Os09g0339000	MANES_12G123700	33.7209	26.8934
Os09g0339000	MANES_12G123800	32.1705	28.0405
Os09g0339000	MANES_13G103200	31.9767	25.7009
Os09g0339000	MANES_13G103400	31.9767	25.661
Os09g0339300	MANES_01G013000	27.6224	22.191
Os09g0339300	MANES_04G099500	19.5804	26.0465
Os09g0339300	MANES_04G100100	29.3706	22.8261
Os09g0339300	MANES_04G100200	29.1958	24.7774
Os09g0339300	MANES_04G100300	28.1469	24.357
Os09g0339300	MANES_04G100400	26.3986	20.9431
Os09g0339300	MANES_04G100500	27.4476	21.958
Os09g0339300	MANES_11G069500	27.0979	22.929
Os09g0339300	MANES_11G069600	27.2727	21.9718
Os09g0339300	MANES_11G070000	29.7203	24.0453
Os09g0339300	MANES_11G070100	29.3706	23.7624
Os09g0339300	MANES_11G070200	26.049	21.0452
Os09g0339300	MANES_11G070300	26.3986	21.6023
Os09g0339300	MANES_11G070400	25.1748	19.7531
Os09g0339300	MANES_11G070500	26.7483	21.4586
Os09g0339300	MANES_13G006200	20.8042	19.637
Os09g0339300	MANES_18G025000	29.021	22.0745
Os09g0339800	MANES_03G134600	47.7798	35.0717
Os09g0339800	MANES_15G064700	48.135	35.1492
Os09g0341100	MANES_07G043600	28.6467	25.1543
Os09g0341100	MANES_07G045600	32.3374	26.4748
Os09g0341100	MANES_07G045700	33.2162	26.9231
Os09g0341100	MANES_07G045800	29.877	25.26
Os09g0341100	MANES_07G045900	27.768	25.4428
Os09g0341100	MANES_07G047900	32.1617	27.031
Os09g0341100	MANES_09G046300	24.6046	22.2576
Os09g0341100	MANES_09G046400	25.4833	22.8346
Os09g0341100	MANES_10G094800	30.9315	26.5861
Os09g0341100	MANES_10G094900	32.1617	25.7384
Os09g0341100	MANES_10G095000	31.9859	27.3684
Os09g0341100	MANES_10G095100	28.6467	22.7972
Os09g0341100	MANES_11G121500	30.2285	26.4209
Os09g0341100	MANES_12G122800	31.9859	28.5266
Os09g0341100	MANES_12G123300	28.8225	25.192
Os09g0341100	MANES_12G123400	24.2531	23.0769
Os09g0341100	MANES_12G123500	31.4587	27.5385
Os09g0341100	MANES_12G123600	17.5747	20.9205
Os09g0341100	MANES_12G123700	30.4042	26.7388
Os09g0341100	MANES_12G123800	30.0527	28.8851
Os09g0341100	MANES_13G103200	31.6344	28.0374
Os09g0341100	MANES_13G103400	31.4587	27.8383
Os09g0344500	MANES_13G108700	39.5604	40.9091
Os09g0344500	MANES_13G140400	41.2088	41.8994
Os09g0344500	MANES_13G140500	41.2088	41.4365
Os09g0344500	MANES_13G140600	40.6593	40.884
Os09g0344500	MANES_13G140700	31.3187	40.1408
Os09g0344500	MANES_13G140800	41.4835	41.7127
Os09g0344500	MANES_13G140900	39.2857	38.5445
Os09g0344500	MANES_16G033100	39.2857	40.1685
Os09g0344500	MANES_16G033200	40.6593	41.4566
Os09g0344500	MANES_17G050500	38.7363	39.0582
Os09g0344500	MANES_17G050600	41.7582	42.3398
Os09g0344500	MANES_S024100	30.4945	38.5417
Os09g0344500	MANES_S024300	40.6593	41.9263
Os09g0344500	MANES_S024400	40.6593	41.8079
Os09g0344500	MANES_S024500	37.9121	40.708
Os09g0344500	MANES_S024600	40.6593	40.884
Os09g0344800	MANES_03G062900	65.6965	67.0913
Os09g0344800	MANES_16G066000	67.1518	67.7149
Os09g0344900	MANES_13G152000	22.9075	20.0772
Os09g0345000	MANES_03G099800	68.9655	79.2079
Os09g0345000	MANES_15G096700	75.8621	77.193
Os09g0345300	MANES_03G092100	20.6799	41.4773
Os09g0345300	MANES_16G044400	36.119	37.2263
Os09g0345700	MANES_15G098700	55.6923	58.3871
Os09g0346400	MANES_03G109600	40.0319	40.9462
Os09g0346400	MANES_15G087400	40.0319	41.2151
Os09g0346500	MANES_15G118700	29.0566	55.3957
Os09g0346500	MANES_17G066700	87.5472	87.8788
Os09g0346500	MANES_17G066800	87.5472	87.5472
Os09g0346500	MANES_17G066900	87.5472	87.5472
Os09g0346600	MANES_01G013300	48.2385	47.8495
Os09g0346700	MANES_16G075400	65.3807	65.1163
Os09g0346700	MANES_16G110800	62.0305	62.4106
Os09g0346900	MANES_04G133600	36.4312	39.6761
Os09g0346900	MANES_16G074000	39.4052	42.5703
Os09g0347500	MANES_17G059700	94.2857	69.3277
Os09g0347700	MANES_17G059700	94.7368	94.5378
Os09g0347800	MANES_16G105100	45.279	45.4741
Os09g0347900	MANES_03G141600	53.2258	27.1605
Os09g0347900	MANES_15G059600	52.4194	32.5
Os09g0348400	MANES_04G136000	35.8209	26.2295
Os09g0348400	MANES_11G029800	37.4627	29.2541
Os09g0348400	MANES_11G029900	36.7164	27.9545
Os09g0348400	MANES_11G030800	30.7463	22.367
Os09g0348400	MANES_11G030900	28.209	22.8537
Os09g0348400	MANES_11G031000	29.8507	23.5571
Os09g0348400	MANES_11G031100	17.3134	23.9175
Os09g0348400	MANES_S047400	30.1493	23.7647
Os09g0348400	MANES_S047500	28.0597	23.3831
Os09g0349100	MANES_04G136000	42.1446	18.4699
Os09g0349100	MANES_11G029800	43.3915	20.2797
Os09g0349100	MANES_11G029900	40.1496	18.2955
Os09g0349100	MANES_11G030800	38.1546	16.6124
Os09g0349100	MANES_11G030900	32.9177	15.9613
Os09g0349100	MANES_11G031000	37.1571	17.5501
Os09g0349100	MANES_11G031100	35.1621	29.0722
Os09g0349100	MANES_S047400	37.4065	17.6471
Os09g0349100	MANES_S047500	36.1596	18.0348
Os09g0350900	MANES_04G136000	38.963	28.7432
Os09g0350900	MANES_11G029800	33.9259	26.69
Os09g0350900	MANES_11G029900	36.5926	28.0682
Os09g0350900	MANES_11G030800	36.5926	26.8187
Os09g0350900	MANES_11G030900	32.8889	26.844
Os09g0350900	MANES_11G031000	36	28.6219
Os09g0350900	MANES_11G031100	26.963	37.5258
Os09g0350900	MANES_S047400	36.2963	28.8235
Os09g0350900	MANES_S047500	36.8889	30.9701
Os09g0351700	MANES_04G136000	37.4539	22.1858
Os09g0351700	MANES_11G029800	36.9004	23.31
Os09g0351700	MANES_11G029900	37.0849	22.8409
Os09g0351700	MANES_11G030800	35.2399	20.7383
Os09g0351700	MANES_11G030900	30.9963	20.3144
Os09g0351700	MANES_11G031000	35.4244	22.6148
Os09g0351700	MANES_11G031100	26.9373	30.1031
Os09g0351700	MANES_S047400	34.8708	22.2353
Os09g0351700	MANES_S047500	33.5793	22.6368
Os09g0352400	MANES_14G150400	51.087	58.1683
Os09g0352400	MANES_14G152600	58.0435	60.1351
Os09g0353700	MANES_11G121200	29.5567	33.5196
Os09g0354100	MANES_11G121200	39.0244	31.2849
Os09g0355400	MANES_04G136000	39.2777	38.0328
Os09g0355400	MANES_11G029800	37.0203	38.2284
Os09g0355400	MANES_11G029900	37.9233	38.1818
Os09g0355400	MANES_11G030800	34.6501	33.3333
Os09g0355400	MANES_11G030900	34.1986	36.6385
Os09g0355400	MANES_11G031000	35.3273	36.8669
Os09g0355400	MANES_11G031100	22.5734	41.2371
Os09g0355400	MANES_S047400	35.3273	36.8235
Os09g0355400	MANES_S047500	33.86	37.3134
Os09g0356000	MANES_04G136000	36.787	34.5355
Os09g0356000	MANES_11G029800	35.1572	35.1981
Os09g0356000	MANES_11G029900	37.369	36.4773
Os09g0356000	MANES_11G030800	34.6915	32.3561
Os09g0356000	MANES_11G030900	32.596	33.8573
Os09g0356000	MANES_11G031000	34.6915	35.1001
Os09g0356000	MANES_11G031100	21.7695	38.5567
Os09g0356000	MANES_S047400	35.0407	35.4118
Os09g0356000	MANES_S047500	33.993	36.3184
Os09g0356800	MANES_04G136000	36.4169	33.9891
Os09g0356800	MANES_11G029800	35.4801	35.3147
Os09g0356800	MANES_11G029900	36.534	35.4545
Os09g0356800	MANES_11G030800	33.8407	31.3789
Os09g0356800	MANES_11G030900	31.9672	33.0109
Os09g0356800	MANES_11G031000	34.192	34.3934
Os09g0356800	MANES_11G031100	23.0679	40.6186
Os09g0356800	MANES_S047400	34.0749	34.2353
Os09g0356800	MANES_S047500	33.8407	35.9453
Os09g0358000	MANES_08G077500	37.6812	20.9677
Os09g0359800	MANES_03G031300	56.5891	80.5147
Os09g0359800	MANES_03G031500	72.8682	70.6767
Os09g0359800	MANES_03G034800	48.5788	80
Os09g0359800	MANES_06G037800	13.9535	79.4118
Os09g0359800	MANES_16G104100	74.4186	71.8204
Os09g0359800	MANES_S105600	30.2326	79.0541
Os09g0359900	MANES_05G201800	53.8462	56
Os09g0360400	MANES_02G183100	44.3878	42.8571
Os09g0360400	MANES_18G094600	46.4286	44.8276
Os09g0361100	MANES_01G190100	82.8125	65.0307
Os09g0361100	MANES_05G096700	82.5521	65.0924
Os09g0361100	MANES_S023500	79.9479	63.8254
Os09g0361100	MANES_S035500	80.9896	64.7917
Os09g0361200	MANES_01G190000	85.0174	85.614
Os09g0361200	MANES_05G096900	85.7143	86.3158
Os09g0361200	MANES_S023600	78.3972	71.4286
Os09g0361400	MANES_14G074800	35.0365	38.5542
Os09g0361500	MANES_14G075200	45.0928	29.877
Os09g0361700	MANES_16G083100	27.1318	36.8421
Os09g0362500	MANES_03G050900	61.0345	61.2457
Os09g0362500	MANES_03G051100	59.7701	59.9078
Os09g0362500	MANES_11G022800	35.6322	53.0822
Os09g0362500	MANES_16G083000	61.8391	61.9816
Os09g0362800	MANES_03G050900	47.4359	21.3379
Os09g0362800	MANES_03G051100	47.6923	21.4286
Os09g0362800	MANES_11G022800	16.4103	10.9589
Os09g0362800	MANES_16G083000	48.2051	21.659
Os09g0362900	MANES_01G087700	36.6992	32.657
Os09g0362900	MANES_02G044600	21.8241	56.6197
Os09g0363100	MANES_16G101200	43.5058	45.4245
Os09g0363400	MANES_01G049500	24.7956	16.2791
Os09g0363600	MANES_03G036200	52.3298	39.782
Os09g0363700	MANES_16G100500	41.5385	24.1071
Os09g0363800	MANES_04G140400	51.6779	64.5251
Os09g0363800	MANES_11G025500	52.349	65.5462
Os09g0363900	MANES_04G139700	63.0769	62.3311
Os09g0363900	MANES_11G026400	63.2479	61.4618
Os09g0364000	MANES_03G034200	57.5856	58.4437
Os09g0364100	MANES_04G140100	21.0909	23.1076
Os09g0364100	MANES_11G026000	20	22.2672
Os09g0364500	MANES_03G089300	49.5033	51.5517
Os09g0364800	MANES_12G139000	48.2143	35.0649
Os09g0364800	MANES_13G090400	47.3214	34.8684
Os09g0364900	MANES_04G016000	65.7658	62.3932
Os09g0364900	MANES_11G111100	66.6667	63.2479
Os09g0365900	MANES_12G138500	61.0052	60.8997
Os09g0365900	MANES_16G048500	56.6724	57.1678
Os09g0367700	MANES_01G123300	48.927	51.3514
Os09g0367900	MANES_02G155100	35.7955	42
Os09g0367900	MANES_12G137700	29.5455	28.7293
Os09g0367900	MANES_18G070000	35.7955	42.5676
Os09g0368200	MANES_06G103900	50.2016	51.4463
Os09g0368200	MANES_14G066800	50.4032	51.6529
Os09g0368500	MANES_06G103900	51.6878	50.6198
Os09g0368500	MANES_14G066800	51.4768	50.4132
Os09g0368900	MANES_12G137100	39.7959	36.1589
Os09g0369400	MANES_12G136700	61.6	61.9303
Os09g0369400	MANES_13G093200	58.6667	59.2992
Os09g0370000	MANES_02G153800	33.9572	37.7976
Os09g0370000	MANES_18G068600	36.0963	37.7095
Os09g0370200	MANES_12G136200	41.1972	42.8571
Os09g0370200	MANES_13G091800	39.7887	55.3922
Os09g0370300	MANES_13G091700	56.5916	57.8947
Os09g0370500	MANES_02G153400	16.6972	26.2248
Os09g0370500	MANES_12G136100	18.1651	20.0405
Os09g0370500	MANES_13G093500	17.4312	19.8745
Os09g0371000	MANES_12G136000	62.3077	62.069
Os09g0371000	MANES_18G068400	61.5385	61.3027
Os09g0371100	MANES_12G136000	60.6119	60.728
Os09g0371100	MANES_18G068400	57.7438	57.8544
Os09g0371200	MANES_12G136000	58.3942	61.3027
Os09g0371200	MANES_18G068400	55.4745	58.2375
Os09g0371300	MANES_12G136000	38.2042	41.5709
Os09g0371300	MANES_18G068400	35.7394	38.8889
Os09g0371400	MANES_12G136000	23.3954	21.6475
Os09g0371400	MANES_18G068400	24.0166	22.2222
Os09g0371700	MANES_15G169400	33.8028	9.7429
Os09g0371700	MANES_17G014100	33.8028	9.7166
Os09g0371800	MANES_02G150300	1.30719	3.9604
Os09g0371800	MANES_02G153200	9.80392	3.67197
Os09g0371800	MANES_18G068100	10.1307	2.74823
Os09g0372400	MANES_06G012400	38.785	39.2435
Os09g0372800	MANES_01G024000	75.9644	73.5632
Os09g0372800	MANES_05G115900	76.2611	73.8506
Os09g0373000	MANES_06G117600	83.1776	80.9091
Os09g0373000	MANES_14G053700	81.3084	79.0909
Os09g0374900	MANES_01G023500	28.7958	33.2326
Os09g0374900	MANES_01G023600	31.4136	34.2857
Os09g0374900	MANES_06G076800	34.8168	38.3285
Os09g0375000	MANES_01G023200	81.6284	79.9591
Os09g0375100	MANES_01G217100	25	25
Os09g0375100	MANES_05G064200	21.5909	24.0506
Os09g0375300	MANES_01G197400	46.7416	47.1655
Os09g0375300	MANES_05G090300	47.6404	49.3023
Os09g0375400	MANES_15G180000	44.4915	57.377
Os09g0375400	MANES_17G124400	44.9153	57.9235
Os09g0375400	MANES_S046800	11.4407	49.0909
Os09g0375600	MANES_01G197600	62.9808	36.1878
Os09g0375600	MANES_05G090100	62.5	35.9116
Os09g0375900	MANES_14G068400	54.4554	66.2651
Os09g0376000	MANES_05G170000	27.2331	9.97606
Os09g0376300	MANES_02G144800	30.3571	30.1775
Os09g0376300	MANES_13G100300	36.9048	36.4706
Os09g0376300	MANES_18G058400	32.7381	32.3529
Os09g0376600	MANES_03G1374001	16.3028	25.2252
Os09g0376700	MANES_01G198400	31.6327	35.4286
Os09g0376700	MANES_05G088400	32.9082	34.7709
Os09g0376700	MANES_06G102400	30.6122	33.9943
Os09g0376700	MANES_14G068100	30.6122	32.6975
Os09g0376700	MANES_15G181000	33.4184	34.026
Os09g0376700	MANES_17G123400	32.9082	33.2474
Os09g0376800	MANES_01G198900	62.4031	37.3984
Os09g0376800	MANES_05G087900	64.5349	38.4971
Os09g0376800	MANES_06G103000	63.5659	38.0952
Os09g0376800	MANES_14G067800	63.1783	37.8629
Os09g0376900	MANES_13G031700	68.5291	71.5476
Os09g0378300	MANES_07G026300	73.766	74.241
Os09g0378300	MANES_10G115700	71.6636	72.1915
Os09g0378700	MANES_06G103300	37.7809	38.5387
Os09g0378700	MANES_12G029900	31.6011	39.1986
Os09g0378700	MANES_13G031100	36.236	37.5546
Os09g0379400	MANES_17G122700	28.6853	15.4506
Os09g0379400	MANES_17G122800	29.4821	15.9483
Os09g0379600	MANES_17G122400	34.2857	25.7143
Os09g0379900	MANES_02G065200	60.8382	57.0461
Os09g0380000	MANES_01G022700	61.875	13.7119
Os09g0380050	MANES_01G022700	62.5	4.84765
Os09g0380200	MANES_01G022900	49.4424	51.1538
Os09g0380200	MANES_05G116600	48.6989	50.5792
Os09g0380300	MANES_15G073000	38.6364	21.4737
Os09g0381100	MANES_01G197200	73.3962	72.7103
Os09g0381100	MANES_05G090400	66.4151	72.8778
Os09g0381100	MANES_06G102100	74.3396	73.7828
Os09g0381100	MANES_14G069200	75.283	74.7191
Os09g0381100	MANES_S041900	9.81132	38.5185
Os09g0381400	MANES_13G139300	32.5967	34.3023
Os09g0381400	MANES_14G165000	29.558	31.1953
Os09g0381400	MANES_15G134700	32.8729	33.9031
Os09g0381400	MANES_16G040500	33.7017	24.1107
Os09g0381600	MANES_01G197100	39.4231	44.8087
Os09g0381600	MANES_05G090500	38.9423	44.2623
Os09g0381600	MANES_06G102000	35.5769	37.3737
Os09g0381600	MANES_14G069300	37.5	46.4286
Os09g0382300	MANES_01G196900	50	46.5257
Os09g0382300	MANES_05G090600	49.026	45.7576
Os09g0382400	MANES_05G090800	44.7674	39.8964
Os09g0382500	MANES_06G101600	42.2222	38.7755
Os09g0382500	MANES_06G101800	42.2222	38.7755
Os09g0383400	MANES_05G090900	50.2008	43.3276
Os09g0385700	MANES_15G180600	49.4681	48.4375
Os09g0386200	MANES_06G100900	34.3693	33.935
Os09g0386200	MANES_17G117900	31.0786	32.0755
Os09g0386400	MANES_16G102700	70.4156	69.7337
Os09g0386500	MANES_17G027500	73.1481	70.852
Os09g0386600	MANES_01G103600	63.8581	36.1355
Os09g0386600	MANES_02G059600	64.745	36.7758
Os09g0388400	MANES_03G060700	39.6783	28.0303
Os09g0388400	MANES_03G060800	9.38338	64.8148
Os09g0388400	MANES_16G073200	50.9383	31.7195
Os09g0392000	MANES_01G195400	72.1612	72.5599
Os09g0392100	MANES_06G099600	37.8422	39.4295
Os09g0392100	MANES_14G071500	38.9694	41.1565
Os09g0393501	MANES_03G060700	25.7812	6.25
Os09g0393501	MANES_03G060800	12.5	29.6296
Os09g0393501	MANES_16G073200	35.9375	7.67947
Os09g0393801	MANES_03G060700	31.25	5.68182
Os09g0393801	MANES_03G060800	12.5	22.2222
Os09g0393801	MANES_16G073200	44.7917	7.17863
Os09g0394100	MANES_17G027900	55.4475	58.4016
Os09g0394300	MANES_15G067300	61.2245	53.8922
Os09g0394500	MANES_13G066800	60.6947	63.1179
Os09g0394600	MANES_15G138500	53.3666	43.5845
Os09g0394600	MANES_17G089300	52.3691	42.1687
Os09g0394700	MANES_06G002000	53.6524	44.7479
Os09g0394900	MANES_06G001900	67.3016	67.0886
Os09g0394900	MANES_15G138400	53.3333	53.3333
Os09g0394900	MANES_17G089200	54.9206	55.9871
Os09g0395300	MANES_15G185500	32.626	32.9759
Os09g0395600	MANES_15G137800	46.3303	30.3303
Os09g0395600	MANES_17G087100	46.3303	30.4217
Os09g0396300	MANES_08G108900	51.3889	66.8675
Os09g0396300	MANES_09G179800	71.7593	70.7763
Os09g0396900	MANES_15G136600	71.9512	71.9512
Os09g0396900	MANES_17G085600	66.2602	66.5306
Os09g0397300	MANES_15G136100	75.9815	76.8692
Os09g0397300	MANES_17G085400	76.5589	77.6347
Os09g0397700	MANES_01G120100	62.4161	66.9065
Os09g0397900	MANES_17G084000	67.0841	41.6204
Os09g0399800	MANES_02G206300	57.6602	57.1823
Os09g0399800	MANES_02G206400	58.4958	58.0111
Os09g0399800	MANES_02G206500	55.4318	54.9724
Os09g0399800	MANES_02G206600	57.9387	57.4586
Os09g0399800	MANES_02G206700	57.3816	56.9061
Os09g0399800	MANES_02G206800	57.6602	57.1823
Os09g0399800	MANES_12G122600	56.2674	55.8011
Os09g0399800	MANES_12G124000	57.9387	57.3003
Os09g0399800	MANES_13G102200	58.7744	58.2873
Os09g0399800	MANES_13G102300	55.9889	55.5249
Os09g0399800	MANES_13G102400	56.8245	55.7377
Os09g0399800	MANES_13G102500	55.9889	54.7684
Os09g0400000	MANES_02G206300	50.6881	61.0497
Os09g0400000	MANES_02G206400	50	60.221
Os09g0400000	MANES_02G206500	47.9358	57.7348
Os09g0400000	MANES_02G206600	49.7706	59.9448
Os09g0400000	MANES_02G206700	50.4587	60.7735
Os09g0400000	MANES_02G206800	50	60.221
Os09g0400000	MANES_12G122600	47.4771	57.1823
Os09g0400000	MANES_12G124000	50.6881	60.8815
Os09g0400000	MANES_13G102200	51.1468	61.6022
Os09g0400000	MANES_13G102300	49.0826	59.116
Os09g0400000	MANES_13G102400	48.6239	57.9235
Os09g0400000	MANES_13G102500	48.1651	57.2207
Os09g0400300	MANES_02G206300	57.4713	55.2486
Os09g0400300	MANES_02G206400	56.3218	54.1436
Os09g0400300	MANES_02G206500	54.3103	52.2099
Os09g0400300	MANES_02G206600	56.0345	53.8674
Os09g0400300	MANES_02G206700	56.8966	54.6961
Os09g0400300	MANES_02G206800	55.7471	53.5912
Os09g0400300	MANES_12G122600	54.8851	52.7624
Os09g0400300	MANES_12G124000	57.7586	55.3719
Os09g0400300	MANES_13G102200	57.1839	54.9724
Os09g0400300	MANES_13G102300	54.5977	52.4862
Os09g0400300	MANES_13G102400	55.4598	52.7322
Os09g0400300	MANES_13G102500	54.5977	51.7711
Os09g0400400	MANES_02G206300	56.9061	56.9061
Os09g0400400	MANES_02G206400	57.7348	57.7348
Os09g0400400	MANES_02G206500	54.4199	54.4199
Os09g0400400	MANES_02G206600	57.4586	57.4586
Os09g0400400	MANES_02G206700	56.9061	56.9061
Os09g0400400	MANES_02G206800	56.9061	56.9061
Os09g0400400	MANES_12G122600	55.5249	55.5249
Os09g0400400	MANES_12G124000	57.7348	57.5758
Os09g0400400	MANES_13G102200	58.5635	58.5635
Os09g0400400	MANES_13G102300	55.5249	55.5249
Os09g0400400	MANES_13G102400	57.4586	56.8306
Os09g0400400	MANES_13G102500	56.9061	56.1308
Os09g0400500	MANES_01G118900	44.5988	45.2978
Os09g0400500	MANES_02G077600	44.2901	43.5508
Os09g0400500	MANES_06G003700	44.1358	43.3333
Os09g0400500	MANES_14G172700	44.1358	43.3333
Os09g0401000	MANES_01G118700	50.1792	46.5116
Os09g0401000	MANES_02G077400	52.6882	47.1154
Os09g0401100	MANES_06G004300	62.4714	66.8299
Os09g0401200	MANES_06G004100	55.2279	54.2105
Os09g0401300	MANES_06G004000	20.6731	22.0513
Os09g0401300	MANES_14G172400	18.9904	23.5821
Os09g0401300	MANES_15G133000	20.6731	21.0784
Os09g0401300	MANES_17G082100	18.9904	21.0667
Os09g0401600	MANES_15G133200	49.5652	24.1525
Os09g0401600	MANES_17G082400	43.913	22.4444
Os09g0401900	MANES_12G046200	34.2373	33.4437
Os09g0401900	MANES_13G046800	31.1864	30.1639
Os09g0401900	MANES_13G046900	31.1864	30.5648
Os09g0402100	MANES_02G076700	23.9437	49.5146
Os09g0402300	MANES_15G127100	68.5714	12.3782
Os09g0402300	MANES_17G076300	66.0317	11.8182
Os09g0403000	MANES_01G115500	32.5203	36.6972
Os09g0403000	MANES_02G074500	33.7398	38.2488
Os09g0403000	MANES_15G127000	32.5203	36.6972
Os09g0403000	MANES_17G076200	31.3008	35.6481
Os09g0407200	MANES_01G109600	59.4388	60.9948
Os09g0407200	MANES_02G067800	58.4184	57.3935
Os09g0407200	MANES_06G069400	59.949	60.4113
Os09g0407200	MANES_14G101300	51.7857	66.7763
Os09g0407600	MANES_01G227200	50.7736	27.5994
Os09g0407700	MANES_15G172100	57.9365	58.1673
Os09g0407700	MANES_17G017900	59.5238	49.0196
Os09g0407900	MANES_01G126900	70.7581	69.8752
Os09g0407900	MANES_02G083800	70.7581	69.5035
Os09g0407950	MANES_12G101600	46.1229	32.2082
Os09g0407950	MANES_12G101700	22.2558	66.7674
Os09g0407950	MANES_13G126200	70.0906	42.7518
Os09g0408000	MANES_12G101600	62.3457	21.308
Os09g0408000	MANES_12G101700	0	0
Os09g0408000	MANES_13G126200	66.2551	19.7789
Os09g0408300	MANES_14G100700	38.2445	17.7843
Os09g0408550	MANES_05G138100	53.9326	32.6531
Os09g0408550	MANES_06G070100	39.3258	39.7727
Os09g0408550	MANES_14G100500	39.3258	38.8889
Os09g0408600	MANES_14G100900	56.6866	67.9426
Os09g0408900	MANES_15G131600	36.3043	42.0655
Os09g0408900	MANES_17G080800	33.6957	39.3401
Os09g0409950	MANES_05G119100	38.1443	5.37791
Os09g0410125	MANES_05G119100	67.0807	15.6977
Os09g0410300	MANES_05G119100	31.6964	5.15988
Os09g0410400	MANES_01G020500	41.6	11.1111
Os09g0410400	MANES_05G119500	44	11.7521
Os09g0410400	MANES_06G072500	44	11.7773
Os09g0410400	MANES_14G097200	44	11.2245
Os09g0410700	MANES_06G072600	39.3939	40.1685
Os09g0410700	MANES_14G097100	39.6694	39.3443
Os09g0411500	MANES_15G129300	33.0357	14.8594
Os09g0411500	MANES_17G078500	27.6786	11.8321
Os09g0411600	MANES_14G081300	40.146	39.7112
Os09g0411650	MANES_01G033300	57.1717	58.3505
Os09g0411700	MANES_14G080800	85.1351	86.8966
Os09g0412050	MANES_14G009400	39.2857	36.4641
Os09g0412200	MANES_02G144900	71.4844	71.345
Os09g0412200	MANES_12G126600	69.1406	69.685
Os09g0412200	MANES_13G099700	67.5781	68.2446
