Gene stable ID	Brassica oleracea gene stable ID	%id. target Brassica oleracea gene identical to query gene	%id. query gene identical to target Brassica oleracea gene
Os10g0323900	Bo6g066720	45.0382	17.1014
Os10g0323900	Bo7g005470	77.0992	77.0992
Os10g0323900	Bo8g102570	77.8626	77.8626
Os10g0323900	Bo9g027880	77.0992	77.0992
Os10g0323900	Bo9g126170	77.8626	65.8064
Os10g0324900	Bo2g013840	27.2289	29.5039
Os10g0324900	Bo3g012730	28.6747	28.6747
Os10g0324900	Bo9g159960	29.6386	26.9737
Os10g0325400	Bo2g063000	9.62025	35.514
Os10g0325400	Bo5g017940	19.2405	23.6025
Os10g0325400	Bo6g108760	12.4051	23.5577
Os10g0325400	Bo7g098470	8.35443	9.11602
Os10g0325400	Bo7g098480	15.6962	25.5144
Os10g0325400	Bo8g065730	18.7342	21.7009
Os10g0326200	Bo2g112880	32.7366	18.8513
Os10g0326900	Bo1g024130	50	26.1765
Os10g0326900	Bo1g031820	47.191	17.6101
Os10g0326900	Bo1g031850	46.6292	12.2781
Os10g0326900	Bo1g033130	48.0337	26.0671
Os10g0326900	Bo1g033150	48.5955	26.5745
Os10g0326900	Bo1g033170	49.7191	26.8182
Os10g0326900	Bo1g033180	50.5618	26.5879
Os10g0326900	Bo1g033210	45.5056	24.3609
Os10g0326900	Bo1g033270	47.191	25.1121
Os10g0326900	Bo1g033280	51.4045	28.0245
Os10g0326900	Bo1g034310	50.5618	29.0323
Os10g0326900	Bo1g034370	50.2809	21.2842
Os10g0326900	Bo1g034390	50.8427	27.4242
Os10g0326900	Bo1g034440	49.1573	27.8219
Os10g0326900	Bo1g034450	48.3146	27.2583
Os10g0326900	Bo2g098980	48.3146	33.2689
Os10g0326900	Bo2g099000	50.8427	27.0149
Os10g0326900	Bo2g155630	39.3258	25.2252
Os10g0326900	Bo3g084330	46.9101	24.8882
Os10g0326900	Bo3g165700	46.0674	24.5509
Os10g0326900	Bo3g165780	48.5955	26.1329
Os10g0326900	Bo3g165790	47.4719	26.3651
Os10g0326900	Bo3g165800	47.7528	26.3158
Os10g0326900	Bo4g128440	42.9775	24.6774
Os10g0326900	Bo4g131000	48.0337	26.2673
Os10g0326900	Bo4g133160	48.5955	25.7058
Os10g0326900	Bo4g156200	47.4719	26.7405
Os10g0326900	Bo6g048250	44.9438	23.9163
Os10g0326900	Bo7g104540	43.8202	25.4072
Os10g0326900	Bo7g106580	41.573	23.3071
Os10g0326900	Bo7g107400	50	25.538
Os10g0326900	Bo7g108510	48.3146	25.9427
Os10g0326900	Bo7g108520	46.6292	33.3333
Os10g0326900	Bo7g108550	48.0337	26.1868
Os10g0326900	Bo7g108560	46.0674	24.3685
Os10g0326900	Bo7g108570	48.5955	26.0935
Os10g0326900	Bo7g108580	44.6629	23.6607
Os10g0326900	Bo7g108590	48.5955	25.7058
Os10g0326900	Bo7g108620	47.4719	13.3491
Os10g0326900	Bo7g108630	48.0337	26.9291
Os10g0326900	Bo7g108640	47.191	26.9663
Os10g0326900	Bo7g119590	40.4494	22.0859
Os10g0326900	Bo8g030610	48.0337	26.4297
Os10g0326900	Bo8g101290	47.7528	26.4386
Os10g0326900	Bo9g003830	51.1236	27.3684
Os10g0326900	Bo9g068180	50	26.6069
Os10g0326900	Bo9g076220	43.8202	25.1613
Os10g0326900	Bo9g092480	37.3596	20.5564
Os10g0326900	Bo9g092530	46.9101	25.4962
Os10g0326900	Bo9g092570	48.5955	16.0631
Os10g0327000	Bo1g024130	37.0312	34.8529
Os10g0327000	Bo1g031820	35	23.4801
Os10g0327000	Bo1g031850	36.0938	17.0858
Os10g0327000	Bo1g033130	38.5938	37.6524
Os10g0327000	Bo1g033150	39.0625	38.4025
Os10g0327000	Bo1g033170	40.1562	38.9394
Os10g0327000	Bo1g033180	35.1562	33.2349
Os10g0327000	Bo1g033210	38.4375	36.9925
Os10g0327000	Bo1g033270	39.0625	37.3692
Os10g0327000	Bo1g033280	37.9688	37.2129
Os10g0327000	Bo1g034310	36.25	37.4194
Os10g0327000	Bo1g034370	37.8125	28.7753
Os10g0327000	Bo1g034390	37.8125	36.6667
Os10g0327000	Bo1g034440	35.9375	36.566
Os10g0327000	Bo1g034450	35.625	36.1331
Os10g0327000	Bo2g098980	32.8125	40.619
Os10g0327000	Bo2g099000	35.7812	34.1791
Os10g0327000	Bo2g155630	29.5312	34.0541
Os10g0327000	Bo3g084330	35.4688	33.8301
Os10g0327000	Bo3g165700	35.1562	33.6826
Os10g0327000	Bo3g165780	39.2188	37.9154
Os10g0327000	Bo3g165790	34.5312	34.4774
Os10g0327000	Bo3g165800	34.5312	34.2105
Os10g0327000	Bo4g128440	35.4688	36.6129
Os10g0327000	Bo4g131000	34.6875	34.1014
Os10g0327000	Bo4g133160	39.375	37.4443
Os10g0327000	Bo4g156200	33.125	33.5443
Os10g0327000	Bo6g048250	34.375	32.8849
Os10g0327000	Bo7g104540	32.8125	34.202
Os10g0327000	Bo7g106580	34.5312	34.8032
Os10g0327000	Bo7g107400	36.25	33.2855
Os10g0327000	Bo7g108510	37.8125	36.5008
Os10g0327000	Bo7g108520	30.4688	39.1566
Os10g0327000	Bo7g108550	39.0625	38.2848
Os10g0327000	Bo7g108560	38.125	36.2556
Os10g0327000	Bo7g108570	38.9062	37.5566
Os10g0327000	Bo7g108580	36.7188	34.9702
Os10g0327000	Bo7g108590	35.4688	33.7296
Os10g0327000	Bo7g108620	34.8438	17.6145
Os10g0327000	Bo7g108630	33.4375	33.7008
Os10g0327000	Bo7g108640	34.2188	35.1525
Os10g0327000	Bo7g119590	31.0938	30.5215
Os10g0327000	Bo8g030610	38.9062	38.4853
Os10g0327000	Bo8g101290	37.9688	37.7916
Os10g0327000	Bo9g003830	36.4062	35.0376
Os10g0327000	Bo9g068180	35.4688	33.9312
Os10g0327000	Bo9g076220	34.6875	35.8064
Os10g0327000	Bo9g092480	28.9062	28.5935
Os10g0327000	Bo9g092530	35	34.1985
Os10g0327000	Bo9g092570	34.8438	20.7057
Os10g0327300	Bo1g027220	68.3721	69.3396
Os10g0327300	Bo4g092980	67.6744	69.9519
Os10g0327300	Bo9g028450	11.8605	39.5349
Os10g0327300	Bo9g037340	68.3721	69.8337
Os10g0328700	Bo1g059380	20.1125	43.3333
Os10g0328700	Bo2g166120	39.0999	40.7625
Os10g0328700	Bo3g181160	9.00141	33.6842
Os10g0328700	Bo4g142580	41.3502	41.6431
Os10g0328700	Bo5g041540	11.8143	37.8378
Os10g0328700	Bo6g066460	41.6315	41.9263
Os10g0328700	Bo7g029040	7.31364	34.8993
Os10g0328700	Bo7g107440	9.84529	29.9145
Os10g0329300	Bo2g155270	55.3616	55.2239
Os10g0329300	Bo9g010360	54.8628	58.5106
Os10g0330000	Bo2g136960	28.4848	28.1437
Os10g0330000	Bo7g081180	29.697	27.6836
Os10g0330000	Bo8g065740	30.9091	37.2263
Os10g0330000	Bo8g065750	26.6667	34.375
Os10g0330400	Bo2g147930	44.5946	42.9967
Os10g0330400	Bo9g008850	46.6216	46.7797
Os10g0330600	Bo1g123180	51.9324	52.5031
Os10g0330600	Bo5g068120	52.2947	52.7406
Os10g0330600	Bo6g076330	52.5362	53.3088
Os10g0330600	Bo6g080110	42.7536	51.2301
Os10g0330600	Bo6g080120	52.4155	52.9915
Os10g0330600	Bo9g151560	48.7923	48.7923
Os10g0331600	Bo5g156510	32.4826	30.5677
Os10g0332000	Bo5g156510	40.4472	43.4498
Os10g0332300	Bo5g156510	44.0141	27.2926
Os10g0335200	Bo8g104240	56.1798	53.1915
Os10g0337400	Bo00418s060	38.1413	39.3606
Os10g0337400	Bo1g131070	38.4318	39.3849
Os10g0337400	Bo3g017490	38.9158	40.2
Os10g0337400	Bo3g018170	37.4637	38.431
Os10g0337400	Bo3g018180	37.6573	22.2923
Os10g0337400	Bo3g052730	39.2062	40.0198
Os10g0337400	Bo3g110840	27.5895	38.9344
Os10g0337400	Bo3g134260	39.787	39.9029
Os10g0337400	Bo3g134690	38.5286	39.5626
Os10g0337400	Bo3g184230	37.5605	38.2266
Os10g0337400	Bo4g038950	38.2381	39.4605
Os10g0337400	Bo4g045680	41.0455	41.2853
Os10g0337400	Bo4g165460	36.8829	41.5939
Os10g0337400	Bo7g014680	38.6254	39.6226
Os10g0337400	Bo8g081350	39.1094	40.1192
Os10g0337400	Bo9g151860	39.1094	39.3379
Os10g0337500	Bo2g063060	52.5168	53.5043
Os10g0337500	Bo6g095550	52.0134	52.8109
Os10g0337500	Bo6g108840	53.6913	52.9801
Os10g0337600	Bo1g154840	66.4286	68.8889
Os10g0337700	Bo6g008230	32.8571	26.5896
Os10g0337700	Bo8g019250	28.5714	22.5989
Os10g0339290	Bo1g007460	55.092	53.9016
Os10g0339400	Bo1g008320	54.7325	26.3714
Os10g0339600	Bo1g007460	52.879	54.0216
Os10g0340600	Bo1g123180	51.4493	52.0147
Os10g0340600	Bo5g068120	51.57	52.0097
Os10g0340600	Bo6g076330	51.6908	52.451
Os10g0340600	Bo6g080110	42.3913	50.7959
Os10g0340600	Bo6g080120	51.6908	52.2589
Os10g0340600	Bo9g151560	49.1546	49.1546
Os10g0342300	Bo9g027550	44.7336	44.132
Os10g0343100	Bo3g142820	31.3351	33.3333
Os10g0343100	Bo7g048700	33.515	42.4138
Os10g0343200	Bo4g030780	52.2167	27.9683
Os10g0343200	Bo4g186710	45.8128	53.7572
Os10g0343900	Bo2g028510	31.8182	16.6667
Os10g0343900	Bo3g018650	31.8182	15.3846
Os10g0343900	Bo4g025350	34.0909	18.2927
Os10g0343900	Bo9g135260	29.5455	14.0288
Os10g0344000	Bo6g117980	28.6957	28.4483
Os10g0345600	Bo1g101420	0.310559	0.680272
Os10g0345600	Bo1g113540	28.5714	14.9837
Os10g0345600	Bo3g178220	27.6398	15.6966
Os10g0345600	Bo6g018700	29.8137	15.9468
Os10g0345600	Bo7g065190	18.9441	11.8447
Os10g0345701	Bo1g101420	36.8852	30.6122
Os10g0345701	Bo1g113540	45.9016	9.12052
Os10g0345701	Bo3g178220	43.4426	9.34744
Os10g0345701	Bo6g018700	43.4426	8.80399
Os10g0345701	Bo7g065190	42.623	10.0971
Os10g0346200	Bo3g088410	48.3333	37.581
Os10g0346200	Bo7g022850	54.4444	58.6826
Os10g0346200	Bo9g022630	54.1667	48.75
Os10g0346300	Bo1g011600	16.8614	30.9816
Os10g0346300	Bo3g001630	38.3973	41.8182
Os10g0346300	Bo3g001640	37.5626	41.2844
Os10g0346300	Bo5g023380	13.3556	48.1928
Os10g0346300	Bo5g023390	25.0417	35.2941
Os10g0346600	Bo3g088390	73.2171	73.1013
Os10g0346600	Bo9g022570	73.3756	74.1987
Os10g0347000	Bo2g168040	36.9186	29.0618
Os10g0347800	Bo2g168070	39.6491	39.0104
Os10g0347800	Bo3g096420	39.7661	37.8619
Os10g0348600	Bo2g019710	26.2724	26.9014
Os10g0348600	Bo2g019720	32.5997	28.7621
Os10g0348600	Bo2g127200	34.5254	15.5322
Os10g0348600	Bo2g127210	18.0193	16.5195
Os10g0348600	Bo7g072600	26.685	28.4457
Os10g0348600	Bo7g072620	33.425	30.7206
Os10g0348600	Bo8g066870	28.1981	27.7027
Os10g0348600	Bo8g066880	28.6107	27.2608
Os10g0349300	Bo07665s010	45.9854	47.3684
Os10g0349300	Bo13157s010	41.6058	37.2549
Os10g0349300	Bo3g045740	46.7153	38.5542
Os10g0349300	Bo3g045750	45.9854	47.3684
Os10g0349300	Bo4g050950	46.7153	38.5542
Os10g0349300	Bo4g050960	45.9854	47.3684
Os10g0349300	Bo9g079580	46.7153	37.8698
Os10g0349400	Bo07665s010	45.2555	46.6165
Os10g0349400	Bo13157s010	40.8759	36.6013
Os10g0349400	Bo3g045740	45.9854	37.9518
Os10g0349400	Bo3g045750	45.2555	46.6165
Os10g0349400	Bo4g050950	45.9854	37.9518
Os10g0349400	Bo4g050960	45.2555	46.6165
Os10g0349400	Bo9g079580	43.7956	35.503
Os10g0349900	Bo07665s010	47.619	45.1128
Os10g0349900	Bo13157s010	46.0317	37.9085
Os10g0349900	Bo3g045740	52.381	39.759
Os10g0349900	Bo3g045750	47.619	45.1128
Os10g0349900	Bo4g050950	52.381	39.759
Os10g0349900	Bo4g050960	47.619	45.1128
Os10g0349900	Bo9g079580	50.7937	37.8698
Os10g0350001	Bo1g144380	86.6667	27.4648
Os10g0350001	Bo2g002790	84.4444	40.4255
Os10g0350001	Bo2g131810	66.6667	27.7778
Os10g0350001	Bo3g002130	86.6667	27.4648
Os10g0350001	Bo3g061900	86.6667	27.4648
Os10g0350001	Bo6g095250	80	25.3521
Os10g0350001	Bo6g110310	77.7778	19.337
Os10g0350001	Bo9g183260	86.6667	27.4648
Os10g0350450	Bo1g144380	45.6989	59.8592
Os10g0350450	Bo2g002790	21.5054	42.5532
Os10g0350450	Bo2g131810	18.8172	32.4074
Os10g0350450	Bo3g002130	45.6989	59.8592
Os10g0350450	Bo3g061900	45.6989	59.8592
Os10g0350450	Bo6g095250	39.2473	51.4085
Os10g0350450	Bo6g110310	40.3226	41.4365
Os10g0350450	Bo9g183260	45.6989	59.8592
Os10g0350500	Bo1g020300	49.5212	26.7356
Os10g0350500	Bo7g106510	49.2476	49.7238
Os10g0351200	Bo4g024790	33.0116	33.4638
Os10g0351200	Bo4g102560	33.5907	33.1429
Os10g0351200	Bo4g195610	24.1313	33.7838
Os10g0351200	Bo4g195630	31.0811	36.3431
Os10g0351200	Bo4g195640	29.5367	36.7788
Os10g0351200	Bo4g195650	35.3282	35.8121
Os10g0351200	Bo4g195660	32.8185	33.4646
Os10g0351200	Bo4g195670	34.3629	34.6979
Os10g0351200	Bo4g195680	24.3243	33.7802
Os10g0351200	Bo7g040380	31.2741	34.6895
Os10g0351200	Bo7g040400	33.5907	34.5238
Os10g0351200	Bo8g095620	33.5907	34.9398
Os10g0351500	Bo3g039400	33.4337	35.0711
Os10g0351600	Bo02941s010	10.3918	44.2029
Os10g0351600	Bo3g170420	37.9898	38.7153
Os10g0351600	Bo3g170430	38.8416	39.7906
Os10g0351600	Bo3g170450	37.9898	40.1079
Os10g0351600	Bo7g025270	30.6644	36
Os10g0351600	Bo7g116400	29.983	31.0406
Os10g0351600	Bo7g116420	34.9233	47.1264
Os10g0351600	Bo7g116430	9.88075	37.4194
Os10g0351600	Bo7g116450	39.0119	42.4074
Os10g0351700	Bo02941s010	10.327	43.4783
Os10g0351700	Bo3g170420	43.5456	43.9236
Os10g0351700	Bo3g170430	46.6437	47.2949
Os10g0351700	Bo3g170450	45.611	47.6619
Os10g0351700	Bo7g025270	32.5301	37.8
Os10g0351700	Bo7g116400	34.5955	35.4497
Os10g0351700	Bo7g116420	35.284	47.1264
Os10g0351700	Bo7g116430	11.8761	44.5161
Os10g0351700	Bo7g116450	44.4062	47.7778
Os10g0352000	Bo2g168140	27.2727	25.1397
Os10g0352000	Bo3g096550	29.697	26.776
Os10g0352000	Bo9g019020	29.0909	26.087
Os10g0355800	Bo01256s030	24.7619	52
Os10g0355800	Bo7g033170	52.1429	62.0397
Os10g0357800	Bo1g157440	50.991	48.6254
Os10g0357800	Bo3g010730	50.8108	47.6351
Os10g0357800	Bo9g163770	52.4324	49.1554
Os10g0358200	Bo1g147600	29.0461	29.2341
Os10g0358600	Bo2g082470	60.9302	55.5085
Os10g0358600	Bo5g027370	30.2326	46.0993
Os10g0358600	Bo5g027390	63.2558	55.9671
Os10g0358600	Bo6g119240	60.4651	54.3933
Os10g0358600	Bo8g068470	64.6512	56.2753
Os10g0358600	Bo8g102780	20.4651	48.8889
Os10g0358600	Bo8g102790	44.6512	53.9326
Os10g0358700	Bo7g078220	38.3212	41.8327
Os10g0359200	Bo00982s030	20.3704	21.0383
Os10g0359200	Bo02729s010	20.3704	21.0383
Os10g0359200	Bo3g055590	19.8413	22.0588
Os10g0359200	Bo3g168950	54.7619	54.7619
Os10g0359200	Bo4g114180	11.3757	19.457
Os10g0359200	Bo4g114230	20.3704	16.5591
Os10g0359200	Bo6g108390	25.3968	25.3298
Os10g0359200	Bo6g108400	25.3968	23.7037
Os10g0359200	Bo6g108410	25.1323	25.1989
Os10g0359200	Bo7g009820	46.2963	44.0806
Os10g0359200	Bo7g064670	31.4815	24.7401
Os10g0359200	Bo7g064680	32.0106	30.4786
Os10g0359200	Bo7g116820	55.291	55.291
Os10g0359200	Bo9g021760	42.328	38.835
Os10g0359200	Bo9g025820	45.2381	44.5312
Os10g0360100	Bo1g005490	56.5217	40.6828
Os10g0360100	Bo3g153990	55.9289	55.8185
Os10g0360100	Bo7g118090	55.7312	56.1753
Os10g0360100	Bo9g025960	55.5336	56.3126
Os10g0360900	Bo3g109420	32.8889	31.8966
Os10g0361000	Bo8g100690	39.6341	25.5906
Os10g0361300	Bo8g100690	39.8773	25.5906
Os10g0361900	Bo8g100690	36.5269	24.0157
Os10g0362300	Bo3g085570	48.1045	50.8007
Os10g0362300	Bo4g135830	49.4524	50.9991
Os10g0363100	Bo7g120880	71.4628	43.9528
Os10g0363300	Bo6g010860	66.4314	59.5964
Os10g0363300	Bo8g025650	71.1954	72.2794
Os10g0363500	Bo1g046550	35.7422	31.5517
Os10g0363600	Bo5g035120	53.4737	54.1578
Os10g0363600	Bo7g060080	25.8947	51.8987
Os10g0364700	Bo1g046530	46.5116	9.56938
Os10g0364700	Bo3g021500	44.186	9.13461
Os10g0364700	Bo7g080760	0	0
Os10g0364700	Bo9g120660	41.8605	8.4507
Os10g0365900	Bo6g086490	56.4885	11.5625
Os10g0365900	Bo6g119350	55.7252	11.353
Os10g0368400	Bo7g005450	86.014	75.4601
Os10g0368400	Bo9g027920	83.2168	83.2168
Os10g0368902	Bo2g166170	41.8944	32.1678
Os10g0369000	Bo1g046560	67.8822	64.3617
Os10g0369000	Bo2g156270	68.7237	67.867
Os10g0369000	Bo9g010880	70.2665	69.2946
Os10g0369900	Bo00975s030	31.8271	66.1225
Os10g0369900	Bo1g002870	83.3006	83.1373
Os10g0369900	Bo2g009740	83.4971	83.3333
Os10g0369900	Bo4g149430	82.5147	82.3529
Os10g0369900	Bo8g101260	83.89	83.7255
Os10g0370700	Bo2g134880	43.5088	44.5242
Os10g0370700	Bo5g019830	45.2632	44.8696
Os10g0370700	Bo7g080140	46.8421	45.641
Os10g0370700	Bo9g071490	25.2632	45
Os10g0370700	Bo9g071510	35.9649	44.7598
Os10g0371000	Bo6g121700	34.8837	36.3636
Os10g0371000	Bo9g173380	32.5581	39.4366
Os10g0371000	Bo9g173410	31.3953	28.125
Os10g0371100	Bo5g069450	26.6667	29.9065
Os10g0372300	Bo4g007110	9.09091	1.25523
Os10g0372300	Bo4g197220	2.0202	0.699301
Os10g0372300	Bo8g097350	10.101	2.07039
Os10g0374600	Bo00418s060	36.7385	39.1608
Os10g0374600	Bo1g131070	35.3327	37.4008
Os10g0374600	Bo3g017490	36.1762	38.6
Os10g0374600	Bo3g018170	35.9888	38.1331
Os10g0374600	Bo3g018180	35.0515	21.4327
Os10g0374600	Bo3g052730	35.895	37.8458
Os10g0374600	Bo3g110840	25.2109	36.7486
Os10g0374600	Bo3g134260	37.0197	38.3495
Os10g0374600	Bo3g134690	36.5511	38.7674
Os10g0374600	Bo3g184230	36.2699	38.1281
Os10g0374600	Bo4g038950	36.4574	38.8611
Os10g0374600	Bo4g045680	36.2699	37.6826
Os10g0374600	Bo4g165460	33.1771	38.6463
Os10g0374600	Bo7g014680	36.3636	38.5303
Os10g0374600	Bo8g081350	36.8322	39.0268
Os10g0374600	Bo9g151860	34.7704	36.1246
Os10g0375000	Bo00418s060	37.1348	39.3606
Os10g0375000	Bo1g131070	36.1923	38.0952
Os10g0375000	Bo3g017490	37.229	39.5
Os10g0375000	Bo3g018170	37.5118	39.5233
Os10g0375000	Bo3g018180	36.0038	21.8911
Os10g0375000	Bo3g052730	36.1923	37.9447
Os10g0375000	Bo3g110840	25.7304	37.2951
Os10g0375000	Bo3g134260	37.0405	38.1553
Os10g0375000	Bo3g134690	37.5118	39.5626
Os10g0375000	Bo3g184230	36.7578	38.4236
Os10g0375000	Bo4g038950	37.3233	39.5604
Os10g0375000	Bo4g045680	37.983	39.2405
Os10g0375000	Bo4g165460	33.9303	39.3013
Os10g0375000	Bo7g014680	37.606	39.6226
Os10g0375000	Bo8g081350	36.7578	38.7289
Os10g0375000	Bo9g151860	36.475	37.6826
Os10g0375600	Bo4g136970	8.6999	82.4074
Os10g0375600	Bo4g149510	45.1613	44.9416
Os10g0375600	Bo8g101210	24.3402	51.7672
Os10g0375600	Bo9g018010	42.6197	43.8191
Os10g0375600	Bo9g174050	43.0108	43.6941
Os10g0375700	Bo2g009330	12.8492	10.0877
Os10g0375700	Bo6g121850	37.4302	21.2698
Os10g0375700	Bo7g118830	42.4581	23.3846
Os10g0375700	Bo9g174030	39.6648	22.7564
Os10g0376200	Bo01357s020	22.5155	36.1596
Os10g0376200	Bo6g121870	34.9379	39.823
Os10g0376900	Bo00615s100	30.7927	35.9431
Os10g0377000	Bo3g088290	21.6346	19.3966
Os10g0377300	Bo00615s120	31.4754	30.7692
Os10g0377300	Bo1g003130	32.1311	33.3333
Os10g0377300	Bo2g139080	22.623	26.9531
Os10g0377300	Bo3g099330	29.5082	29.5082
Os10g0377300	Bo3g152870	29.1803	31.5603
Os10g0377300	Bo4g149670	31.4754	32
Os10g0377300	Bo8g101130	33.4426	32.7974
Os10g0377400	Bo1g003020	76.3889	41.9847
Os10g0377400	Bo9g018590	78.2407	75.1111
Os10g0377800	Bo00935s070	62.5912	66.7315
Os10g0378300	Bo4g043490	62.1469	58.8235
Os10g0378400	Bo3g037680	64.497	52.7845
Os10g0378400	Bo4g024450	62.1302	49.0654
Os10g0378400	Bo4g026170	24.2604	67.7686
Os10g0378400	Bo4g038440	12.1302	24.4048
Os10g0378450	Bo2g166210	21.0256	11.1413
Os10g0378450	Bo3g101380	25.1282	10.3158
Os10g0378450	Bo9g036680	17.4359	4.54545
Os10g0378450	Bo9g173970	20.5128	13.7931
Os10g0379100	Bo3g096370	24.0826	23.2816
Os10g0379100	Bo9g027520	22.4771	21.7295
Os10g0380100	Bo3g096370	26.2458	17.5166
Os10g0380100	Bo9g027520	23.2558	15.5211
Os10g0382300	Bo7g064460	52.4286	52.2048
Os10g0388200	Bo1g114860	55.6196	55.6196
Os10g0388200	Bo3g073050	57.9251	58.0925
Os10g0388200	Bo5g115370	56.4841	56.3218
Os10g0388900	Bo3g153690	53.3937	54.6296
Os10g0389000	Bo1g005070	56.5445	62.7907
Os10g0389000	Bo1g084700	59.6859	67.4556
Os10g0389100	Bo1g005060	38.4615	20.1238
Os10g0389200	Bo1g005060	37.69	38.3901
Os10g0389300	Bo1g005060	32	32.1981
Os10g0390100	Bo6g115810	35.0417	36.6127
Os10g0390500	Bo1g098090	10.1449	43.75
Os10g0390500	Bo5g023670	75.1553	67.2222
Os10g0390500	Bo6g091560	12.4224	40.5405
Os10g0390500	Bo8g067070	75.5694	63.6998
Os10g0390500	Bo8g067090	12.6294	46.9231
Os10g0390500	Bo8g067100	8.07453	61.9048
Os10g0390500	Bo8g104970	75.7764	66.4247
Os10g0391100	Bo2g075710	34.3629	15.6004
Os10g0391100	Bo6g115870	38.0309	14.6251
Os10g0392500	Bo1g017690	32.0513	1.39353
Os10g0392600	Bo3g037570	46.5704	53.9749
Os10g0392600	Bo4g195380	48.7365	54.6559
Os10g0392700	Bo3g061150	11.6071	37.5
Os10g0393100	Bo1g008180	71.9677	71.7742
Os10g0393100	Bo7g116120	73.3154	73.7127
Os10g0394100	Bo5g007880	48.3871	35.9712
Os10g0394200	Bo7g026730	65.7143	39.2904
Os10g0395000	Bo2g076890	53.7275	47.3923
Os10g0395000	Bo4g134680	60.4113	52.2222
Os10g0395000	Bo4g160120	55.7841	51.1792
Os10g0395000	Bo6g091400	52.6992	51.7677
Os10g0395000	Bo6g116020	54.7558	47.0199
Os10g0395000	Bo7g026710	60.6684	51.6411
Os10g0395100	Bo1g008320	57.3805	18.2419
Os10g0395150	Bo1g008320	72.1101	25.9749
Os10g0396300	Bo2g021850	63.4259	65.5502
Os10g0396300	Bo9g151880	38.8889	35.7447
Os10g0396400	Bo1g008310	59.4801	39.8566
Os10g0396400	Bo3g170890	55.5046	41.4857
Os10g0396400	Bo3g170920	48.9297	38.1406
Os10g0396400	Bo7g116060	59.633	15.6752
Os10g0397200	Bo1g020350	58.7814	56.9444
Os10g0397200	Bo2g109010	67.0251	65.8451
Os10g0397400	Bo11403s010	11.4082	80
Os10g0397400	Bo1g112360	80.9269	80.9269
Os10g0397400	Bo3g074520	17.4688	69.5035
Os10g0397400	Bo3g074530	17.4688	69.5035
Os10g0397400	Bo5g112490	81.6399	81.6399
Os10g0397400	Bo6g021990	22.9947	56.8282
Os10g0397400	Bo6g022010	80.0357	80.0357
Os10g0397800	Bo6g090320	57.5758	55.3936
Os10g0397800	Bo6g116200	57.8788	55.3623
Os10g0397800	Bo7g095420	56.3636	54.7059
Os10g0397800	Bo9g011060	56.0606	56.231
Os10g0400100	Bo01339s010	12.7273	21.4485
Os10g0400100	Bo1g051570	20.3306	36.8263
Os10g0400100	Bo4g130770	74.0496	56.5657
Os10g0400200	Bo1g017390	36.2725	36.9388
Os10g0400200	Bo2g120850	12.4248	37.1257
Os10g0400200	Bo2g120860	8.01603	29.8507
Os10g0400200	Bo5g004180	33.6673	36.129
Os10g0400200	Bo7g067090	36.2725	37.0143
Os10g0400200	Bo8g054370	22.4449	26.988
Os10g0400200	Bo8g054380	16.6333	32.4219
Os10g0400200	Bo8g115850	9.61924	35.2941
Os10g0400200	Bo8g115870	34.0681	38.1166
Os10g0400250	Bo5g082380	47.1582	44.2363
Os10g0400800	Bo3g159750	7.30223	30
Os10g0400800	Bo4g147080	60.2434	58.5799
Os10g0400800	Bo6g081290	14.1988	72.1649
Os10g0400800	Bo8g101530	64.503	62.2309
Os10g0400900	Bo3g064760	45.493	42.6121
Os10g0400900	Bo5g134830	15.7746	41.3284
Os10g0400900	Bo5g134840	24.7887	43.2432
Os10g0401100	Bo8g108650	25.9259	13.0233
Os10g0402200	Bo9g162940	42.7577	42.1125
Os10g0403000	Bo9g173640	58.1982	60.3738
Os10g0403700	Bo3g044370	52.3684	54.9724
Os10g0403700	Bo6g027770	30	48.927
Os10g0403700	Bo6g027960	50.5263	53.1856
Os10g0403700	Bo6g044370	47.6316	51.2748
Os10g0404300	Bo00958s010	51.6483	50
Os10g0404300	Bo2g012420	53.8462	52.6882
Os10g0404300	Bo2g082150	67.033	65.5914
Os10g0404300	Bo2g146500	60.4396	59.7826
Os10g0404300	Bo3g010130	52.7473	51.0638
Os10g0404300	Bo3g135830	57.1429	55.914
Os10g0404300	Bo5g045280	63.7363	61.0526
Os10g0404300	Bo6g063200	61.5385	60.8696
Os10g0404300	Bo6g086950	69.2308	67.7419
Os10g0404300	Bo6g118800	65.9341	66.6667
Os10g0404300	Bo7g054400	61.5385	59.5745
Os10g0404300	Bo7g086990	58.2418	56.9892
Os10g0404300	Bo8g076340	63.7363	61.0526
Os10g0404300	Bo9g008670	60.4396	59.7826
Os10g0404500	Bo2g136590	56.9106	12.2592
Os10g0404500	Bo7g080790	57.7236	11.8928
Os10g0404533	Bo2g136590	46.4912	9.28196
Os10g0404533	Bo7g080790	48.2456	9.21273
Os10g0404566	Bo2g136590	47.1698	13.1349
Os10g0404566	Bo7g080790	46.5409	12.3953
Os10g0405100	Bo2g064590	58.6449	63.0653
Os10g0405100	Bo2g136540	65.4206	59.322
Os10g0405100	Bo5g019520	63.3178	64.3705
Os10g0405100	Bo6g110400	61.4486	66.7513
Os10g0405100	Bo7g080590	64.7196	62.6697
Os10g0405100	Bo8g076320	59.3458	63.8191
Os10g0405100	Bo8g106820	63.3178	63.1702
