Gene stable ID	Chlamydomonas reinhardtii gene stable ID	%id. target Chlamydomonas reinhardtii gene identical to query gene	%id. query gene identical to target Chlamydomonas reinhardtii gene
Os11g0151500	CHLREDRAFT_193019	17.0022	16.6667
Os11g0151600	CHLREDRAFT_38363	37.5	15.7095
Os11g0151700	CHLREDRAFT_120391	11.4094	38.0597
Os11g0151700	CHLREDRAFT_143572	34.0045	23.6392
Os11g0151700	CHLREDRAFT_149106	30.2013	25.7143
Os11g0153200	CHLREDRAFT_128726	23.0769	11.0526
Os11g0153200	CHLREDRAFT_206201	26.9231	15.8065
Os11g0153200	CHLREDRAFT_24120	24.1758	11.6711
Os11g0153600	CHLREDRAFT_81427	42.9224	17.122
Os11g0153700	CHLREDRAFT_81427	43.2675	43.898
Os11g0153800	CHLREDRAFT_57302	52.7778	53.271
Os11g0153900	CHLREDRAFT_170458	36.9128	41.3534
Os11g0155000	CHLREDRAFT_116128	35	17.6471
Os11g0155500	CHLREDRAFT_205765	31.9149	25.2951
Os11g0155900	CHLREDRAFT_100021	96.3235	97.037
Os11g0155900	CHLREDRAFT_112300	96.3235	97.037
Os11g0155900	CHLREDRAFT_112529	78.6765	96.3964
Os11g0155900	CHLREDRAFT_112631	96.3235	97.037
Os11g0155900	CHLREDRAFT_114955	96.3235	97.037
Os11g0155900	CHLREDRAFT_123665	96.3235	97.037
Os11g0155900	CHLREDRAFT_155704	94.8529	96.9925
Os11g0155900	CHLREDRAFT_156530	95.5882	97.0149
Os11g0155900	CHLREDRAFT_167003	96.3235	97.037
Os11g0155900	CHLREDRAFT_167030	96.3235	97.037
Os11g0155900	CHLREDRAFT_167094	96.3235	97.037
Os11g0155900	CHLREDRAFT_167194	96.3235	97.037
Os11g0155900	CHLREDRAFT_167230	96.3235	97.037
Os11g0155900	CHLREDRAFT_169652	96.3235	97.037
Os11g0155900	CHLREDRAFT_170323	96.3235	97.037
Os11g0155900	CHLREDRAFT_177149	96.3235	97.037
Os11g0155900	CHLREDRAFT_178494	96.3235	97.037
Os11g0155900	CHLREDRAFT_178537	96.3235	97.037
Os11g0155900	CHLREDRAFT_181270	96.3235	97.037
Os11g0155900	CHLREDRAFT_184	96.3235	97.037
Os11g0155900	CHLREDRAFT_221	96.3235	97.037
Os11g0155900	CHLREDRAFT_243	96.3235	97.037
Os11g0155900	CHLREDRAFT_24435	96.3235	97.037
Os11g0155900	CHLREDRAFT_255	96.3235	97.037
Os11g0155900	CHLREDRAFT_580	96.3235	97.037
Os11g0155900	CHLREDRAFT_581	95.5882	96.2963
Os11g0155900	CHLREDRAFT_63	96.3235	97.037
Os11g0155900	CHLREDRAFT_642	96.3235	97.037
Os11g0155900	CHLREDRAFT_798	96.3235	97.037
Os11g0155900	CHLREDRAFT_811	96.3235	97.037
Os11g0155900	CHLREDRAFT_823	96.3235	97.037
Os11g0155900	CHLREDRAFT_844	96.3235	97.037
Os11g0155900	CHLREDRAFT_849	96.3235	97.037
Os11g0155900	CHLREDRAFT_869	96.3235	97.037
Os11g0155900	CHLREDRAFT_88	96.3235	97.037
Os11g0155900	CHLREDRAFT_916	96.3235	97.037
Os11g0155900	CHLREDRAFT_97639	96.3235	97.037
Os11g0155900	CHLREDRAFT_97703	96.3235	97.037
Os11g0156200	CHLREDRAFT_186347	26.2231	31.9809
Os11g0156200	CHLREDRAFT_99229	19.5695	37.8788
Os11g0157600	CHLREDRAFT_166515	17.3601	19.8361
Os11g0158200	CHLREDRAFT_195735	34.4737	35.7924
Os11g0158200	CHLREDRAFT_195738	29.2105	30
Os11g0158400	CHLREDRAFT_196553	34.1033	26.8737
Os11g0160300	CHLREDRAFT_162667	32.3462	50.5338
Os11g0160300	CHLREDRAFT_189121	36.6743	9.96904
Os11g0160300	CHLREDRAFT_206084	33.713	17.1296
Os11g0161900	CHLREDRAFT_112030	37.6812	34.2105
Os11g0161900	CHLREDRAFT_186828	38.6473	28.777
Os11g0162200	CHLREDRAFT_81617	49.2754	49.2754
Os11g0167500	CHLREDRAFT_175885	33	13.1824
Os11g0168100	CHLREDRAFT_130559	27.234	28.4444
Os11g0168200	CHLREDRAFT_126189	74.5501	75.1295
Os11g0168500	CHLREDRAFT_205919	15.3257	25.3165
Os11g0169100	CHLREDRAFT_192880	11.8329	23.3945
Os11g0169100	CHLREDRAFT_96485	3.94432	27.8689
Os11g0169700	CHLREDRAFT_170066	20.2773	27.5943
Os11g0169700	CHLREDRAFT_179467	21.8371	17.2603
Os11g0169700	CHLREDRAFT_192937	24.0901	18.9632
Os11g0169700	CHLREDRAFT_196816	24.6101	15.8129
Os11g0169700	CHLREDRAFT_196818	27.7296	21.8878
Os11g0169700	CHLREDRAFT_196819	26.8631	22.963
Os11g0169700	CHLREDRAFT_196820	20.9705	24.3461
Os11g0169700	CHLREDRAFT_196821	27.2097	21.8968
Os11g0169700	CHLREDRAFT_196824	24.9567	23.301
Os11g0169700	CHLREDRAFT_196825	22.5303	24.5283
Os11g0169700	CHLREDRAFT_196827	22.357	21.6807
Os11g0169700	CHLREDRAFT_196828	20.6239	20.7679
Os11g0169700	CHLREDRAFT_196829	19.9307	20.4626
Os11g0169700	CHLREDRAFT_30532	22.1837	19.2192
Os11g0169700	CHLREDRAFT_34127	23.0503	19.2475
Os11g0169700	CHLREDRAFT_35598	23.0503	23.7077
Os11g0169900	CHLREDRAFT_134189	84.8485	79.5455
Os11g0171300	CHLREDRAFT_24459	70.6186	72.679
Os11g0171500	CHLREDRAFT_127871	47.5634	50.4132
Os11g0174000	CHLREDRAFT_195438	63.2739	62.878
Os11g0176100	CHLREDRAFT_111544	5.25253	33.7662
Os11g0176100	CHLREDRAFT_116831	9.69697	65.7534
Os11g0180200	CHLREDRAFT_120069	12.5	3.32103
Os11g0180600	CHLREDRAFT_106517	20	42.4242
Os11g0181100	CHLREDRAFT_195667	63.2378	62.709
Os11g0181500	CHLREDRAFT_104310	49.5614	73.3766
Os11g0183900	CHLREDRAFT_206044	20.5742	17.732
Os11g0183900	CHLREDRAFT_206046	18.8995	14.4424
Os11g0184600	CHLREDRAFT_206044	19.1489	9.27835
Os11g0184600	CHLREDRAFT_206046	18.7234	8.04388
Os11g0184800	CHLREDRAFT_206044	22.1951	18.7629
Os11g0184800	CHLREDRAFT_206046	20.9756	15.7221
Os11g0186400	CHLREDRAFT_189721	58.19	58.9368
Os11g0186800	CHLREDRAFT_130307	44.7248	44.0181
Os11g0187100	CHLREDRAFT_186990	9.71489	31.0811
Os11g0189600	CHLREDRAFT_196409	46.1133	45.9318
Os11g0191300	CHLREDRAFT_96394	4.66149	28.3784
Os11g0191400	CHLREDRAFT_196779	20.4893	41.358
Os11g0194800	CHLREDRAFT_127606	75.6757	70.8861
Os11g0199600	CHLREDRAFT_150649	25.2747	31.9444
Os11g0199700	CHLREDRAFT_174889	11.9048	27.3438
Os11g0200000	CHLREDRAFT_121526	32.4561	43.6578
Os11g0201400	CHLREDRAFT_121526	29.7806	28.0236
Os11g0207200	CHLREDRAFT_121660	24.7292	49.2806
Os11g0208900	CHLREDRAFT_120925	22.067	25.4019
Os11g0208900	CHLREDRAFT_178343	15.1769	16.2351
Os11g0208900	CHLREDRAFT_193881	20.4842	13.8714
Os11g0209700	CHLREDRAFT_196944	19.5652	6.28931
Os11g0216000	CHLREDRAFT_118203	46.6793	45.5556
Os11g0216000	CHLREDRAFT_181547	8.91841	41.9643
Os11g0216000	CHLREDRAFT_196263	42.5047	36.3047
Os11g0216000	CHLREDRAFT_196892	12.9032	44.1558
Os11g0216300	CHLREDRAFT_113847	49.1826	60.5705
Os11g0216900	CHLREDRAFT_149134	17.1123	39.7516
Os11g0217300	CHLREDRAFT_141779	49.0085	48.1894
Os11g0217500	CHLREDRAFT_191164	18.9441	11.553
Os11g0218100	CHLREDRAFT_123383	20.6349	26.2626
Os11g0220300	CHLREDRAFT_155961	25.1142	18.6441
Os11g0220400	CHLREDRAFT_120247	4.2735	3.99202
Os11g0220800	CHLREDRAFT_195584	69.1964	67.3913
Os11g0222200	CHLREDRAFT_205541	23.2346	26.1538
Os11g0222320	CHLREDRAFT_168851	20	9.74729
Os11g0224800	CHLREDRAFT_205541	29.3839	31.7949
Os11g0226100	CHLREDRAFT_187846	15.3488	13.253
Os11g0230400	CHLREDRAFT_205541	24.9471	30.2564
Os11g0230700	CHLREDRAFT_205541	0.251256	0.25641
Os11g0231200	CHLREDRAFT_205541	29.1566	31.0256
Os11g0231800	CHLREDRAFT_205541	23.4973	11.0256
Os11g0232000	CHLREDRAFT_205541	26.9663	30.7692
Os11g0234200	CHLREDRAFT_205908	13.5664	23.6585
Os11g0236000	CHLREDRAFT_141624	4.28571	2.0979
Os11g0239000	CHLREDRAFT_205541	28.066	30.5128
Os11g0239200	CHLREDRAFT_205541	29.2079	30.2564
Os11g0239400	CHLREDRAFT_205541	23.9316	14.359
Os11g0240900	CHLREDRAFT_119728	22.1729	58.1395
Os11g0242400	CHLREDRAFT_192099	34.296	31.0458
Os11g0242500	CHLREDRAFT_148395	25.0432	29.7741
Os11g0242800	CHLREDRAFT_184397	51.2367	50.173
Os11g0244800	CHLREDRAFT_112975	31.1024	59.8485
Os11g0244800	CHLREDRAFT_127913	46.4567	51.0823
Os11g0247300	CHLREDRAFT_128523	91.5743	91.5743
Os11g0247300	CHLREDRAFT_186023	91.5743	91.5743
Os11g0247400	CHLREDRAFT_140949	48.1356	52.3985
Os11g0248200	CHLREDRAFT_186849	22.3164	15.4599
Os11g0255300	CHLREDRAFT_206048	41.2698	33.2623
Os11g0256000	CHLREDRAFT_5137	44.4444	9.83607
Os11g0256050	CHLREDRAFT_5137	38.6029	21.5164
Os11g0261900	CHLREDRAFT_154846	35.0835	38.4817
Os11g0264000	CHLREDRAFT_146556	22.1849	13.442
Os11g0264000	CHLREDRAFT_166940	21.5126	20.6785
Os11g0264200	CHLREDRAFT_176179	19.1601	7.51802
Os11g0264700	CHLREDRAFT_194601	19.2308	24.7813
Os11g0265000	CHLREDRAFT_170716	45.4175	55.8897
Os11g0265000	CHLREDRAFT_77471	43.7882	53.8847
Os11g0265200	CHLREDRAFT_194601	23.8512	31.7784
Os11g0265400	CHLREDRAFT_141876	39.0244	37.3178
Os11g0267000	CHLREDRAFT_205768	29.6703	31.1538
Os11g0267100	CHLREDRAFT_205533	13.253	4.08922
Os11g0269100	DAA00917	59.854	60.2941
Os11g0271100	CHLREDRAFT_108650	41.5663	58.6402
Os11g0271100	CHLREDRAFT_137528	54.8193	68.593
Os11g0276300	CHLREDRAFT_126745	38.814	41.9825
Os11g0276300	CHLREDRAFT_153446	28.5714	29.2011
Os11g0284900	CHLREDRAFT_137012	45.8333	33
Os11g0284900	CHLREDRAFT_188373	38.1944	26.699
Os11g0284900	CHLREDRAFT_206090	44.4444	31.8408
Os11g0285000	CHLREDRAFT_196409	42.6316	42.5197
Os11g0286400	CHLREDRAFT_196409	49.3151	4.72441
Os11g0286800	CHLREDRAFT_196409	43.1217	42.7822
Os11g0294600	CHLREDRAFT_107663	15.0289	44.0678
Os11g0298000	CHLREDRAFT_196429	24.4306	24.8945
Os11g0298400	CHLREDRAFT_174486	16.6879	43.3775
Os11g0300400	CHLREDRAFT_99209	30.4348	6.79612
Os11g0302500	CHLREDRAFT_193038	27.2727	14.1818
Os11g0302700	CHLREDRAFT_182459	34.4186	35.6627
Os11g0303050	CHLREDRAFT_58140	44.7059	17.2336
Os11g0308100	CHLREDRAFT_114692	19.5402	4.39277
Os11g0309000	CHLREDRAFT_190968	25.9632	32.9787
Os11g0310800	CHLREDRAFT_120088	46.6102	49.9244
Os11g0311300	CHLREDRAFT_114378	34.9673	35.4305
Os11g0312220	CHLREDRAFT_133184	55.9671	61.5385
Os11g0312340	CHLREDRAFT_115380	44.3396	15.3595
Os11g0312400	CHLREDRAFT_133184	55.9671	61.5385
Os11g0362633	CHLREDRAFT_107819	9.16031	21.0526
Os11g0368172	CHLREDRAFT_107819	26.2626	45.614
Os11g0406945	CHLREDRAFT_151272	27.9476	17.4863
Os11g0414000	CHLREDRAFT_183179	43.4466	42.1176
Os11g0416900	CHLREDRAFT_150875	9.08265	23.9808
Os11g0417400	CHLREDRAFT_143967	18.5185	23.8095
Os11g0423800	CHLREDRAFT_165448	38.4615	15.942
Os11g0425100	CHLREDRAFT_155869	23.8095	10.0402
Os11g0425300	CHLREDRAFT_173607	18.8482	20.6304
Os11g0425800	CHLREDRAFT_162845	55.7143	21.0811
Os11g0427700	CHLREDRAFT_187185	31.1355	26.1137
Os11g0428700	CHLREDRAFT_106059	28.2443	26.4286
Os11g0430000	CHLREDRAFT_123507	27.3603	29.8947
Os11g0431100	CHLREDRAFT_123507	31.6206	16.8421
Os11g0431400	CHLREDRAFT_123507	35.5556	13.4737
Os11g0431700	CHLREDRAFT_123507	28.4987	23.5789
Os11g0432400	CHLREDRAFT_191516	54.3689	56.1873
Os11g0432900	CHLREDRAFT_123507	30.6889	30.9474
Os11g0433200	CHLREDRAFT_196785	35.1648	26.1866
Os11g0433500	CHLREDRAFT_133099	57.265	26.378
Os11g0433900	CHLREDRAFT_194928	79.7101	79.7101
Os11g0434000	CHLREDRAFT_151043	23.0769	28.1768
Os11g0439600	CHLREDRAFT_167044	35.3684	36.8421
Os11g0440200	CHLREDRAFT_167044	39.2749	28.5088
Os11g0444700	CHLREDRAFT_122213	1.78571	2.1978
Os11g0444700	CHLREDRAFT_150994	12.5	5.45809
Os11g0444700	CHLREDRAFT_168632	13.8393	2.69331
Os11g0444700	CHLREDRAFT_195856	21.4286	4.10959
Os11g0444900	CHLREDRAFT_122213	1.85185	2.1978
Os11g0444900	CHLREDRAFT_150994	12.963	5.45809
Os11g0444900	CHLREDRAFT_168632	12.963	2.43267
Os11g0444900	CHLREDRAFT_195856	20.3704	3.76712
Os11g0446500	CHLREDRAFT_193025	31.6123	27.2443
Os11g0447300	CHLREDRAFT_193900	21.8919	9.57447
Os11g0455500	CHLREDRAFT_129593	71.6505	76.3975
Os11g0456100	CHLREDRAFT_144633	23.3161	20.2247
Os11g0456300	CHLREDRAFT_128004	61.8497	68.1529
Os11g0460800	CHLREDRAFT_123507	28.9855	29.4737
Os11g0461000	CHLREDRAFT_123507	29.5316	30.5263
Os11g0462100	CHLREDRAFT_113089	13.969	22.8261
Os11g0473000	CHLREDRAFT_190147	70.6977	70.3704
Os11g0473100	CHLREDRAFT_193689	27.1795	29.6089
Os11g0473200	CHLREDRAFT_108251	6.80628	7.4928
Os11g0473350	CHLREDRAFT_108251	41.8182	6.62824
Os11g0473832	CHLREDRAFT_40158	47.1605	50.9333
Os11g0475600	CHLREDRAFT_178913	22.5892	13.746
Os11g0479232	CHLREDRAFT_188365	33.935	12.1447
Os11g0482000	CHLREDRAFT_191776	82.4121	84.9741
Os11g0482100	CHLREDRAFT_195443	35.3553	18.8889
Os11g0483900	CHLREDRAFT_21823	26	23.8095
Os11g0484300	CHLREDRAFT_152683	47.5546	51.522
Os11g0484400	CHLREDRAFT_139742	54.7025	59.6234
Os11g0484500	CHLREDRAFT_192597	58.2677	52.2968
Os11g0485200	CHLREDRAFT_182602	24.052	20.5365
Os11g0488500	CHLREDRAFT_151320	38.7692	31.6583
Os11g0488600	CHLREDRAFT_190119	22.5131	17.8423
Os11g0490800	CHLREDRAFT_115782	15.5709	22.7273
Os11g0495400	CHLREDRAFT_194293	44.2748	52.7273
Os11g0496600	CHLREDRAFT_101247	11.0795	50
Os11g0496600	CHLREDRAFT_101657	10.2273	46.1538
Os11g0496600	CHLREDRAFT_105679	9.375	45.8333
Os11g0496600	CHLREDRAFT_106739	9.09091	42.1053
Os11g0496600	CHLREDRAFT_108149	7.67045	36.9863
Os11g0496600	CHLREDRAFT_108444	9.375	42.8571
Os11g0496600	CHLREDRAFT_115124	11.0795	53.4247
Os11g0496600	CHLREDRAFT_118761	7.67045	38.0282
Os11g0496600	CHLREDRAFT_121939	11.9318	47.7273
Os11g0496600	CHLREDRAFT_165760	19.6023	3.92491
Os11g0496600	CHLREDRAFT_171833	9.65909	22.8188
Os11g0496600	CHLREDRAFT_186869	20.4545	5.46282
Os11g0496600	CHLREDRAFT_195928	23.2955	6.65584
Os11g0496600	CHLREDRAFT_96716	10.2273	50
Os11g0498600	CHLREDRAFT_143837	30.2632	25.8427
Os11g0514100	CHLREDRAFT_153825	2.46609	43.956
Os11g0514100	CHLREDRAFT_176946	8.69297	11.5764
Os11g0516000	CHLREDRAFT_115899	50.6148	56.7816
Os11g0520500	CHLREDRAFT_188303	7.80347	18.2432
Os11g0521500	CHLREDRAFT_187994	31.7568	40.1709
Os11g0521900	CHLREDRAFT_141879	9.54323	31.2
Os11g0523500	CHLREDRAFT_190175	28.9308	13.6095
Os11g0525200	CHLREDRAFT_196411	53.8776	53.3333
Os11g0525800	CHLREDRAFT_117568	50.7614	60.241
Os11g0525900	CHLREDRAFT_101941	17.5926	41.7582
Os11g0526200	CHLREDRAFT_185128	33.8403	33.0855
Os11g0528200	CHLREDRAFT_171536	27.9883	7.13224
Os11g0528300	CHLREDRAFT_190864	36.0215	38.7283
Os11g0528400	CHLREDRAFT_187487	17.8926	16.4534
Os11g0528500	CHLREDRAFT_183051	26.4901	17.2414
Os11g0531700	CHLREDRAFT_155535	31.3008	29.6154
Os11g0533500	CHLREDRAFT_187248	21.7791	17.6179
Os11g0534300	CHLREDRAFT_102892	5.73248	47.3684
Os11g0539800	CHLREDRAFT_104657	17.8261	46.5909
Os11g0540100	CHLREDRAFT_104657	11.9565	43.75
Os11g0543800	CHLREDRAFT_97444	0	0
Os11g0544200	CHLREDRAFT_191719	25.2941	24.8555
Os11g0544500	CHLREDRAFT_105873	30.8357	54.5918
Os11g0544500	CHLREDRAFT_151502	32.853	37.013
Os11g0544700	CHLREDRAFT_149251	21.7054	32.1839
Os11g0544800	CHLREDRAFT_117553	31.9853	40.8451
Os11g0545600	CHLREDRAFT_178035	17.0732	27.0531
Os11g0546000	CHLREDRAFT_119356	49.6689	76.3359
Os11g0546300	CHLREDRAFT_147234	31.3351	35.061
Os11g0546300	CHLREDRAFT_147390	30.2452	23.3193
Os11g0546300	CHLREDRAFT_176471	14.9864	22.2672
Os11g0546600	CHLREDRAFT_186985	21.9512	25.3521
Os11g0546900	CHLREDRAFT_185967	72.0755	73.7452
Os11g0546900	CHLREDRAFT_187228	57.3585	61.5385
Os11g0549615	CHLREDRAFT_98052	13.2653	41.0526
Os11g0549620	CHLREDRAFT_98052	11.2121	38.9474
Os11g0549650	CHLREDRAFT_188432	20	18.9119
Os11g0549655	CHLREDRAFT_123186	41.1483	40.9524
Os11g0549690	CHLREDRAFT_188432	28.8235	12.6943
Os11g0549695	CHLREDRAFT_123186	41.2322	41.4286
Os11g0549700	CHLREDRAFT_134676	35.2818	33.7325
Os11g0549900	CHLREDRAFT_185270	29.4118	24.5902
Os11g0552600	CHLREDRAFT_99147	17.3913	17.3442
Os11g0562100	CHLREDRAFT_196409	42.3885	42.3885
Os11g0568500	CHLREDRAFT_115978	31.2925	41.0714
Os11g0572100	CHLREDRAFT_150793	31.9295	27.5804
Os11g0572700	CHLREDRAFT_196597	53.5836	55.2817
Os11g0572800	CHLREDRAFT_188711	40.8829	42.2619
Os11g0572900	CHLREDRAFT_169308	17.3913	2.97872
Os11g0572900	CHLREDRAFT_30939	25.4658	3.64769
Os11g0575600	CHLREDRAFT_144677	33.7558	26.7336
Os11g0577300	CHLREDRAFT_169308	16.0256	2.65957
Os11g0577300	CHLREDRAFT_30939	27.5641	3.82562
Os11g0577350	CHLREDRAFT_169308	25	2.23404
Os11g0577350	CHLREDRAFT_30939	25	1.86833
Os11g0580800	CHLREDRAFT_20727	27.9352	30.8036
Os11g0581900	CHLREDRAFT_136653	24.8062	26.3374
Os11g0581900	CHLREDRAFT_182385	24.8062	25.8065
Os11g0582300	CHLREDRAFT_114371	34.6294	36.8693
Os11g0586300	CHLREDRAFT_167685	23.6499	36.2857
Os11g0586900	CHLREDRAFT_195528	61.9565	62.6374
Os11g0587500	CHLREDRAFT_195588	14.6953	10.199
Os11g0588300	CHLREDRAFT_167675	31.7073	27.758
Os11g0591100	CHLREDRAFT_196952	75.7412	73.1771
Os11g0591200	CHLREDRAFT_138664	55.5556	42.4779
Os11g0592350	DAA00907	52.459	69.5652
Os11g0592700	CHLREDRAFT_107789	43.6594	59.8015
Os11g0592800	CHLREDRAFT_120503	18	25.7143
Os11g0594200	CHLREDRAFT_113308	5.20833	30.1205
Os11g0594200	CHLREDRAFT_115915	13.125	25.4032
Os11g0594200	CHLREDRAFT_98685	7.5	15.126
Os11g0595200	CHLREDRAFT_154241	34.8148	27.566
Os11g0598700	CHLREDRAFT_99415	67.3267	31.2644
Os11g0599500	CHLREDRAFT_111269	55.2167	57.3333
Os11g0600700	CHLREDRAFT_95634	19.4245	44.6281
Os11g0600900	CHLREDRAFT_196572	39.2071	24.3836
Os11g0602300	CHLREDRAFT_143837	15.6051	27.5281
Os11g0602500	CHLREDRAFT_195593	71.7703	78.9474
Os11g0602600	CHLREDRAFT_195593	78.9744	81.0526
Os11g0602900	CHLREDRAFT_205889	52.3404	52.3404
Os11g0603200	CHLREDRAFT_122447	47.1014	54.8986
Os11g0604700	CHLREDRAFT_195234	45.2174	43.3333
Os11g0605500	CHLREDRAFT_122887	39.0558	52.5
Os11g0606300	CHLREDRAFT_79571	60.2941	12.6543
Os11g0610900	CHLREDRAFT_97141	17.0923	72.5
Os11g0612950	CHLREDRAFT_174103	37.5	15.625
Os11g0615000	CHLREDRAFT_99951	41.3953	57.4194
Os11g0615250	CHLREDRAFT_139742	27.027	6.27615
Os11g0615700	CHLREDRAFT_184847	76.3713	75.1037
Os11g0615800	CHLREDRAFT_190735	64.0118	63.2653
Os11g0620000	CHLREDRAFT_196086	32.1839	32
Os11g0620400	CHLREDRAFT_178913	21.8845	11.5756
Os11g0621300	CHLREDRAFT_168414	13.1183	7.3494
Os11g0621500	CHLREDRAFT_136452	26.4957	36.4706
Os11g0622800	CHLREDRAFT_190503	48.3051	39.4919
Os11g0622800	CHLREDRAFT_190510	48.0226	46.832
Os11g0629200	CHLREDRAFT_158645	53.6184	50.9375
Os11g0629300	CHLREDRAFT_107663	13.6364	50.8475
Os11g0629500	CHLREDRAFT_194322	40.8784	45.1493
Os11g0629500	CHLREDRAFT_93340	16.2162	36.3636
Os11g0634500	CHLREDRAFT_195607	73.2143	73.2143
Os11g0634800	CHLREDRAFT_184419	39.7306	47.7733
Os11g0636900	CHLREDRAFT_106436	6.44599	46.25
Os11g0637501	CHLREDRAFT_192290	57.3529	55.7143
Os11g0637700	CHLREDRAFT_181880	21.1991	27.809
Os11g0638000	CHLREDRAFT_120661	43.3544	30.7175
Os11g0638900	CHLREDRAFT_194456	22.7778	6.00293
Os11g0639000	CHLREDRAFT_139643	50.8671	48.3517
Os11g0641500	CHLREDRAFT_146556	22.5424	13.5438
Os11g0641500	CHLREDRAFT_166940	21.5254	20.517
Os11g0641800	CHLREDRAFT_146556	22.069	13.0346
Os11g0641800	CHLREDRAFT_166940	22.2414	20.8401
Os11g0642800	CHLREDRAFT_189020	31.2963	32.9435
Os11g0643400	CHLREDRAFT_123507	29.0258	30.7368
Os11g0645200	CHLREDRAFT_147383	45.1327	50.3289
Os11g0648000	CHLREDRAFT_174963	20.5505	37.7104
Os11g0648000	CHLREDRAFT_206027	29.3578	27.1647
Os11g0657100	CHLREDRAFT_174432	50.9615	55.3525
Os11g0657200	CHLREDRAFT_152564	19.6911	17.4658
Os11g0658800	CHLREDRAFT_173470	15.5902	12.8205
Os11g0658900	CHLREDRAFT_175290	17.561	3.92157
Os11g0659500	CHLREDRAFT_196283	23.2941	25.0633
Os11g0660000	CHLREDRAFT_192884	26.3862	16.4875
Os11g0660300	CHLREDRAFT_132215	39.3189	42.3333
Os11g0667400	CHLREDRAFT_108251	24.7706	7.78098
Os11g0670700	CHLREDRAFT_195568	49.6032	47.1698
Os11g0672400	CHLREDRAFT_140337	17.2452	34.375
Os11g0672700	CHLREDRAFT_114874	5.27211	42.4658
Os11g0672700	CHLREDRAFT_205526	23.6395	42.1212
Os11g0676650	CHLREDRAFT_135424	33.75	22.8814
Os11g0683500	CHLREDRAFT_167861	16.2287	16.7197
Os11g0683500	CHLREDRAFT_169029	17.1561	16.7169
Os11g0689400	CHLREDRAFT_136620	55.814	12.6984
Os11g0691800	CHLREDRAFT_120925	27.1454	16.6131
Os11g0691800	CHLREDRAFT_178343	23.1173	13.1474
Os11g0691800	CHLREDRAFT_193881	21.0158	7.5662
Os11g0692500	CHLREDRAFT_120925	14.5098	7.9314
Os11g0692500	CHLREDRAFT_178343	5.29412	2.68924
Os11g0692500	CHLREDRAFT_193881	15.8824	5.10719
Os11g0693800	CHLREDRAFT_196544	53.8462	32.1839
Os11g0695000	CHLREDRAFT_120925	15.2941	8.36013
Os11g0695000	CHLREDRAFT_178343	5.29412	2.68924
Os11g0695000	CHLREDRAFT_193881	15.6863	5.04414
Os11g0695800	CHLREDRAFT_120925	25.9188	14.3623
Os11g0695800	CHLREDRAFT_178343	23.5977	12.1514
Os11g0695800	CHLREDRAFT_193881	24.3714	7.94451
Os11g0696200	CHLREDRAFT_196544	63.1206	61.3793
Os11g0696900	CHLREDRAFT_146556	22.813	13.5438
Os11g0696900	CHLREDRAFT_166940	22.47	21.1632
Os11g0703400	CHLREDRAFT_185193	63.8393	64.1256
Os11g0703900	CHLREDRAFT_185673	81.8182	81.5668
Os11g0704000	CHLREDRAFT_196049	31.7073	40.625
Os11g0704300	CHLREDRAFT_111701	12.3106	49.6183
Os11g0704700	CHLREDRAFT_116256	10.3718	44.9153
Os11g0704800	CHLREDRAFT_149870	24.0642	24.0642
Os11g0704800	CHLREDRAFT_206025	21.9251	14.0411
Os11g0706100	CHLREDRAFT_119814	31.4961	63.4921
Os11g0707000	CHLREDRAFT_128745	59.3533	62.9902
Os11g0707050	CHLREDRAFT_128745	26.3889	4.65686
Os11g0707100	CHLREDRAFT_128745	34.5	16.9118
Os11g0707700	CHLREDRAFT_159711	50.8064	63
Os11g0707800	CHLREDRAFT_138059	67.1096	67.7852
Os11g0708400	CHLREDRAFT_149530	27.6923	13.3581
Os11g0708600	CHLREDRAFT_128016	45.3155	48.4663
Os12g0100100	CHLREDRAFT_168261	23.6842	39.4161
Os12g0100500	CHLREDRAFT_188602	30.4217	14.1854
Os12g0101000	CHLREDRAFT_166399	2.14669	7.40741
Os12g0101800	CHLREDRAFT_183965	39.6707	35.3333
Os12g0102100	CHLREDRAFT_101411	36.1257	21.5625
Os12g0102350	CHLREDRAFT_194011	39.749	33.5689
Os12g0102900	CHLREDRAFT_119156	0	0
Os12g0102900	CHLREDRAFT_121942	1.99501	6.06061
Os12g0102900	CHLREDRAFT_176358	0.249377	0.952381
Os12g0103000	CHLREDRAFT_142644	12.7628	21.9072
Os12g0103000	CHLREDRAFT_145635	7.95796	19.3431
Os12g0103000	CHLREDRAFT_148338	12.4625	15.9004
Os12g0103300	CHLREDRAFT_1670	29.4118	33.7079
Os12g0103500	CHLREDRAFT_194011	6.78466	8.12721
Os12g0103580	CHLREDRAFT_194011	22.9236	24.3816
Os12g0104400	CHLREDRAFT_56237	56.1039	51.6746
Os12g0104766	CHLREDRAFT_181463	15.0519	71.3115
Os12g0104800	CHLREDRAFT_181463	0	0
Os12g0105200	CHLREDRAFT_134139	37.0833	39.9103
Os12g0105500	CHLREDRAFT_173650	32.1033	28.6184
Os12g0105700	CHLREDRAFT_170003	15.1631	17.3246
Os12g0105950	CHLREDRAFT_191903	64.823	27.6155
Os12g0105975	CHLREDRAFT_191903	49.6	17.5306
Os12g0106000	CHLREDRAFT_206372	42.3529	43.3735
Os12g0106600	CHLREDRAFT_145089	24.5455	20.6422
