Gene stable ID	Prunus persica gene stable ID	%id. target Prunus persica gene identical to query gene	%id. query gene identical to target Prunus persica gene
Os08g0551366	PRUPE_1G355700	23.2068	21.6535
Os08g0551366	PRUPE_2G076800	23.6287	26.7943
Os08g0551366	PRUPE_2G142500	27.0042	24.1509
Os08g0551366	PRUPE_2G142900	33.3333	27.4306
Os08g0551366	PRUPE_7G178100	35.0211	26.6881
Os08g0551366	PRUPE_7G178200	35.443	28.2828
Os08g0551366	PRUPE_7G178300	37.1308	28.2051
Os08g0551366	PRUPE_8G175000	33.7553	27.7778
Os08g0551366	PRUPE_8G175200	34.5992	26.9737
Os08g0551366	PRUPE_8G175300	24.0506	25.4464
Os08g0551366	PRUPE_8G175400	35.0211	29.021
Os08g0551366	PRUPE_8G175500	28.692	25.4682
Os08g0551366	PRUPE_8G175600	33.7553	28.2686
Os08g0551366	PRUPE_8G175700	31.2236	26.4286
Os08g0551366	PRUPE_8G175800	30.3797	27.6923
Os08g0551366	PRUPE_8G175900	31.2236	26.0563
Os08g0551366	PRUPE_8G176000	31.6456	25.9516
Os08g0551500	PRUPE_1G355700	25.641	23.622
Os08g0551500	PRUPE_2G076800	23.5043	26.3158
Os08g0551500	PRUPE_2G142500	26.0684	23.0189
Os08g0551500	PRUPE_2G142900	32.0513	26.0417
Os08g0551500	PRUPE_7G178100	32.906	24.7588
Os08g0551500	PRUPE_7G178200	35.0427	27.6094
Os08g0551500	PRUPE_7G178300	35.0427	26.2821
Os08g0551500	PRUPE_8G175000	32.0513	26.0417
Os08g0551500	PRUPE_8G175200	34.188	26.3158
Os08g0551500	PRUPE_8G175300	23.9316	25
Os08g0551500	PRUPE_8G175400	32.0513	26.2238
Os08g0551500	PRUPE_8G175500	25.641	22.4719
Os08g0551500	PRUPE_8G175600	32.906	27.2085
Os08g0551500	PRUPE_8G175700	30.3419	25.3571
Os08g0551500	PRUPE_8G175800	29.0598	26.1538
Os08g0551500	PRUPE_8G175900	30.3419	25
Os08g0551500	PRUPE_8G176000	32.0513	25.9516
Os08g0551900	PRUPE_1G355700	23.4568	22.4409
Os08g0551900	PRUPE_2G076800	21.3992	24.8804
Os08g0551900	PRUPE_2G142500	25.5144	23.3962
Os08g0551900	PRUPE_2G142900	31.2757	26.3889
Os08g0551900	PRUPE_7G178100	30.0412	23.4727
Os08g0551900	PRUPE_7G178200	30.0412	24.5791
Os08g0551900	PRUPE_7G178300	32.0988	25
Os08g0551900	PRUPE_8G175000	31.6872	26.7361
Os08g0551900	PRUPE_8G175200	32.5103	25.9868
Os08g0551900	PRUPE_8G175300	24.2798	26.3393
Os08g0551900	PRUPE_8G175400	31.2757	26.5734
Os08g0551900	PRUPE_8G175500	23.4568	21.3483
Os08g0551900	PRUPE_8G175600	32.0988	27.5618
Os08g0551900	PRUPE_8G175700	31.2757	27.1429
Os08g0551900	PRUPE_8G175800	27.9835	26.1538
Os08g0551900	PRUPE_8G175900	31.2757	26.7606
Os08g0551900	PRUPE_8G176000	29.2181	24.5675
Os08g0552000	PRUPE_1G355700	26.4957	24.4094
Os08g0552000	PRUPE_2G076800	22.6496	25.3589
Os08g0552000	PRUPE_2G142500	28.6325	25.283
Os08g0552000	PRUPE_2G142900	35.0427	28.4722
Os08g0552000	PRUPE_7G178100	36.3248	27.3312
Os08g0552000	PRUPE_7G178200	35.8974	28.2828
Os08g0552000	PRUPE_7G178300	33.7607	25.3205
Os08g0552000	PRUPE_8G175000	34.188	27.7778
Os08g0552000	PRUPE_8G175200	32.906	25.3289
Os08g0552000	PRUPE_8G175300	25.641	26.7857
Os08g0552000	PRUPE_8G175400	33.7607	27.6224
Os08g0552000	PRUPE_8G175500	26.0684	22.8464
Os08g0552000	PRUPE_8G175600	34.188	28.2686
Os08g0552000	PRUPE_8G175700	31.6239	26.4286
Os08g0552000	PRUPE_8G175800	30.7692	27.6923
Os08g0552000	PRUPE_8G175900	33.3333	27.4648
Os08g0552000	PRUPE_8G176000	32.906	26.6436
Os08g0552100	PRUPE_1G355700	26.8085	24.8032
Os08g0552100	PRUPE_2G076800	22.1277	24.8804
Os08g0552100	PRUPE_2G142500	28.9362	25.6604
Os08g0552100	PRUPE_2G142900	35.3191	28.8194
Os08g0552100	PRUPE_7G178100	36.5957	27.6527
Os08g0552100	PRUPE_7G178200	36.1702	28.6195
Os08g0552100	PRUPE_7G178300	34.0426	25.641
Os08g0552100	PRUPE_8G175000	34.4681	28.125
Os08g0552100	PRUPE_8G175200	33.1915	25.6579
Os08g0552100	PRUPE_8G175300	25.5319	26.7857
Os08g0552100	PRUPE_8G175400	33.1915	27.2727
Os08g0552100	PRUPE_8G175500	25.9574	22.8464
Os08g0552100	PRUPE_8G175600	34.4681	28.6219
Os08g0552100	PRUPE_8G175700	31.9149	26.7857
Os08g0552100	PRUPE_8G175800	31.4894	28.4615
Os08g0552100	PRUPE_8G175900	33.1915	27.4648
Os08g0552100	PRUPE_8G176000	33.1915	26.9896
Os08g0552300	PRUPE_1G355700	27.234	25.1968
Os08g0552300	PRUPE_2G076800	22.1277	24.8804
Os08g0552300	PRUPE_2G142500	29.7872	26.4151
Os08g0552300	PRUPE_2G142900	34.8936	28.4722
Os08g0552300	PRUPE_7G178100	36.5957	27.6527
Os08g0552300	PRUPE_7G178200	35.3191	27.9461
Os08g0552300	PRUPE_7G178300	34.4681	25.9615
Os08g0552300	PRUPE_8G175000	34.8936	28.4722
Os08g0552300	PRUPE_8G175200	33.1915	25.6579
Os08g0552300	PRUPE_8G175300	26.8085	28.125
Os08g0552300	PRUPE_8G175400	33.617	27.6224
Os08g0552300	PRUPE_8G175500	26.8085	23.5955
Os08g0552300	PRUPE_8G175600	35.3191	29.3286
Os08g0552300	PRUPE_8G175700	32.766	27.5
Os08g0552300	PRUPE_8G175800	31.9149	28.8462
Os08g0552300	PRUPE_8G175900	34.0426	28.169
Os08g0552300	PRUPE_8G176000	34.4681	28.0277
Os08g0552333	PRUPE_1G355700	27.6596	25.5906
Os08g0552333	PRUPE_2G076800	22.1277	24.8804
Os08g0552333	PRUPE_2G142500	30.2128	26.7925
Os08g0552333	PRUPE_2G142900	36.5957	29.8611
Os08g0552333	PRUPE_7G178100	36.1702	27.3312
Os08g0552333	PRUPE_7G178200	35.7447	28.2828
Os08g0552333	PRUPE_7G178300	35.3191	26.6026
Os08g0552333	PRUPE_8G175000	36.1702	29.5139
Os08g0552333	PRUPE_8G175200	33.1915	25.6579
Os08g0552333	PRUPE_8G175300	26.8085	28.125
Os08g0552333	PRUPE_8G175400	35.3191	29.021
Os08g0552333	PRUPE_8G175500	26.8085	23.5955
Os08g0552333	PRUPE_8G175600	36.5957	30.3887
Os08g0552333	PRUPE_8G175700	33.1915	27.8571
Os08g0552333	PRUPE_8G175800	32.766	29.6154
Os08g0552333	PRUPE_8G175900	34.8936	28.8732
Os08g0552333	PRUPE_8G176000	35.7447	29.0657
Os08g0552400	PRUPE_1G355700	20.4082	19.685
Os08g0552400	PRUPE_2G076800	16.7347	19.6172
Os08g0552400	PRUPE_2G142500	27.3469	25.283
Os08g0552400	PRUPE_2G142900	28.1633	23.9583
Os08g0552400	PRUPE_7G178100	27.3469	21.5434
Os08g0552400	PRUPE_7G178200	28.9796	23.9057
Os08g0552400	PRUPE_7G178300	26.5306	20.8333
Os08g0552400	PRUPE_8G175000	27.7551	23.6111
Os08g0552400	PRUPE_8G175200	25.7143	20.7237
Os08g0552400	PRUPE_8G175300	25.3061	27.6786
Os08g0552400	PRUPE_8G175400	26.9388	23.0769
Os08g0552400	PRUPE_8G175500	18.7755	17.2285
Os08g0552400	PRUPE_8G175600	28.1633	24.3816
Os08g0552400	PRUPE_8G175700	25.7143	22.5
Os08g0552400	PRUPE_8G175800	26.5306	25
Os08g0552400	PRUPE_8G175900	27.3469	23.5915
Os08g0552400	PRUPE_8G176000	27.7551	23.5294
Os08g0552800	PRUPE_1G355700	23.6515	22.4409
Os08g0552800	PRUPE_2G076800	24.0664	27.7512
Os08g0552800	PRUPE_2G142500	25.3112	23.0189
Os08g0552800	PRUPE_2G142900	32.3651	27.0833
Os08g0552800	PRUPE_7G178100	30.2905	23.4727
Os08g0552800	PRUPE_7G178200	33.61	27.2727
Os08g0552800	PRUPE_7G178300	34.4398	26.6026
Os08g0552800	PRUPE_8G175000	32.3651	27.0833
Os08g0552800	PRUPE_8G175200	32.3651	25.6579
Os08g0552800	PRUPE_8G175300	21.5768	23.2143
Os08g0552800	PRUPE_8G175400	33.195	27.972
Os08g0552800	PRUPE_8G175500	26.556	23.97
Os08g0552800	PRUPE_8G175600	32.7801	27.9152
Os08g0552800	PRUPE_8G175700	30.2905	26.0714
Os08g0552800	PRUPE_8G175800	30.7054	28.4615
Os08g0552800	PRUPE_8G175900	31.1203	26.4085
Os08g0552800	PRUPE_8G176000	31.9502	26.6436
Os08g0552900	PRUPE_1G355700	23.0453	22.0472
Os08g0552900	PRUPE_2G076800	21.8107	25.3589
Os08g0552900	PRUPE_2G142500	25.5144	23.3962
Os08g0552900	PRUPE_2G142900	32.0988	27.0833
Os08g0552900	PRUPE_7G178100	30.4527	23.7942
Os08g0552900	PRUPE_7G178200	33.3333	27.2727
Os08g0552900	PRUPE_7G178300	34.5679	26.9231
Os08g0552900	PRUPE_8G175000	32.0988	27.0833
Os08g0552900	PRUPE_8G175200	29.6296	23.6842
Os08g0552900	PRUPE_8G175300	23.0453	25
Os08g0552900	PRUPE_8G175400	30.4527	25.8741
Os08g0552900	PRUPE_8G175500	25.5144	23.221
Os08g0552900	PRUPE_8G175600	32.9218	28.2686
Os08g0552900	PRUPE_8G175700	29.2181	25.3571
Os08g0552900	PRUPE_8G175800	30.0412	28.0769
Os08g0552900	PRUPE_8G175900	32.0988	27.4648
Os08g0552900	PRUPE_8G176000	30.8642	25.9516
Os08g0553000	PRUPE_1G355700	22.0588	23.622
Os08g0553000	PRUPE_2G076800	19.8529	25.8373
Os08g0553000	PRUPE_2G142500	24.6324	25.283
Os08g0553000	PRUPE_2G142900	30.1471	28.4722
Os08g0553000	PRUPE_7G178100	31.9853	27.9743
Os08g0553000	PRUPE_7G178200	29.7794	27.2727
Os08g0553000	PRUPE_7G178300	29.7794	25.9615
Os08g0553000	PRUPE_8G175000	29.7794	28.125
Os08g0553000	PRUPE_8G175200	28.3088	25.3289
Os08g0553000	PRUPE_8G175300	22.0588	26.7857
Os08g0553000	PRUPE_8G175400	29.7794	28.3217
Os08g0553000	PRUPE_8G175500	23.1618	23.5955
Os08g0553000	PRUPE_8G175600	30.1471	28.9753
Os08g0553000	PRUPE_8G175700	27.5735	26.7857
Os08g0553000	PRUPE_8G175800	26.8382	28.0769
Os08g0553000	PRUPE_8G175900	28.6765	27.4648
Os08g0553000	PRUPE_8G176000	29.0441	27.3356
Os08g0553050	PRUPE_1G355700	23.5556	20.8661
Os08g0553050	PRUPE_2G076800	19.5556	21.0526
Os08g0553050	PRUPE_2G142500	24.4444	20.7547
Os08g0553050	PRUPE_2G142900	31.1111	24.3056
Os08g0553050	PRUPE_7G178100	28.8889	20.9003
Os08g0553050	PRUPE_7G178200	32	24.2424
Os08g0553050	PRUPE_7G178300	33.3333	24.0385
Os08g0553050	PRUPE_8G175000	31.1111	24.3056
Os08g0553050	PRUPE_8G175200	28.8889	21.3816
Os08g0553050	PRUPE_8G175300	21.7778	21.875
Os08g0553050	PRUPE_8G175400	28.8889	22.7273
Os08g0553050	PRUPE_8G175500	25.7778	21.7228
Os08g0553050	PRUPE_8G175600	31.5556	25.0883
Os08g0553050	PRUPE_8G175700	28	22.5
Os08g0553050	PRUPE_8G175800	28.8889	25
Os08g0553050	PRUPE_8G175900	30.6667	24.2958
Os08g0553050	PRUPE_8G176000	28.8889	22.4914
Os08g0553100	PRUPE_1G355700	28.5106	26.378
Os08g0553100	PRUPE_2G076800	22.5532	25.3589
Os08g0553100	PRUPE_2G142500	28.9362	25.6604
Os08g0553100	PRUPE_2G142900	35.7447	29.1667
Os08g0553100	PRUPE_7G178100	34.8936	26.3666
Os08g0553100	PRUPE_7G178200	35.7447	28.2828
Os08g0553100	PRUPE_7G178300	34.4681	25.9615
Os08g0553100	PRUPE_8G175000	35.3191	28.8194
Os08g0553100	PRUPE_8G175200	34.0426	26.3158
Os08g0553100	PRUPE_8G175300	25.9574	27.2321
Os08g0553100	PRUPE_8G175400	34.0426	27.972
Os08g0553100	PRUPE_8G175500	25.9574	22.8464
Os08g0553100	PRUPE_8G175600	36.1702	30.0353
Os08g0553100	PRUPE_8G175700	34.0426	28.5714
Os08g0553100	PRUPE_8G175800	32.766	29.6154
Os08g0553100	PRUPE_8G175900	34.0426	28.169
Os08g0553100	PRUPE_8G176000	34.8936	28.3737
Os08g0553200	PRUPE_1G355700	28.5106	26.378
Os08g0553200	PRUPE_2G076800	22.5532	25.3589
Os08g0553200	PRUPE_2G142500	28.9362	25.6604
Os08g0553200	PRUPE_2G142900	35.3191	28.8194
Os08g0553200	PRUPE_7G178100	34.4681	26.045
Os08g0553200	PRUPE_7G178200	36.1702	28.6195
Os08g0553200	PRUPE_7G178300	34.8936	26.2821
Os08g0553200	PRUPE_8G175000	34.8936	28.4722
Os08g0553200	PRUPE_8G175200	34.8936	26.9737
Os08g0553200	PRUPE_8G175300	26.383	27.6786
Os08g0553200	PRUPE_8G175400	34.0426	27.972
Os08g0553200	PRUPE_8G175500	25.5319	22.4719
Os08g0553200	PRUPE_8G175600	35.7447	29.682
Os08g0553200	PRUPE_8G175700	33.617	28.2143
Os08g0553200	PRUPE_8G175800	32.3404	29.2308
Os08g0553200	PRUPE_8G175900	33.617	27.8169
Os08g0553200	PRUPE_8G176000	34.0426	27.6817
Os08g0553300	PRUPE_1G355700	27.7778	25.5906
Os08g0553300	PRUPE_2G076800	22.6496	25.3589
Os08g0553300	PRUPE_2G142500	28.2051	24.9057
Os08g0553300	PRUPE_2G142900	35.4701	28.8194
Os08g0553300	PRUPE_7G178100	33.7607	25.4019
Os08g0553300	PRUPE_7G178200	34.188	26.936
Os08g0553300	PRUPE_7G178300	32.906	24.6795
Os08g0553300	PRUPE_8G175000	35.0427	28.4722
Os08g0553300	PRUPE_8G175200	33.7607	25.9868
Os08g0553300	PRUPE_8G175300	24.7863	25.8929
Os08g0553300	PRUPE_8G175400	31.6239	25.8741
Os08g0553300	PRUPE_8G175500	26.0684	22.8464
Os08g0553300	PRUPE_8G175600	35.0427	28.9753
Os08g0553300	PRUPE_8G175700	32.906	27.5
Os08g0553300	PRUPE_8G175800	32.0513	28.8462
Os08g0553300	PRUPE_8G175900	33.7607	27.8169
Os08g0553300	PRUPE_8G176000	32.906	26.6436
Os08g0553400	PRUPE_1G355700	24.359	22.4409
Os08g0553400	PRUPE_2G076800	23.5043	26.3158
Os08g0553400	PRUPE_2G142500	29.4872	26.0377
Os08g0553400	PRUPE_2G142900	35.4701	28.8194
Os08g0553400	PRUPE_7G178100	36.7521	27.6527
Os08g0553400	PRUPE_7G178200	36.3248	28.6195
Os08g0553400	PRUPE_7G178300	36.3248	27.2436
Os08g0553400	PRUPE_8G175000	35.4701	28.8194
Os08g0553400	PRUPE_8G175200	33.3333	25.6579
Os08g0553400	PRUPE_8G175300	24.359	25.4464
Os08g0553400	PRUPE_8G175400	33.7607	27.6224
Os08g0553400	PRUPE_8G175500	28.2051	24.7191
Os08g0553400	PRUPE_8G175600	34.188	28.2686
Os08g0553400	PRUPE_8G175700	32.4786	27.1429
Os08g0553400	PRUPE_8G175800	31.6239	28.4615
Os08g0553400	PRUPE_8G175900	33.3333	27.4648
Os08g0553400	PRUPE_8G176000	34.188	27.6817
Os08g0553500	PRUPE_1G355700	25.2101	23.622
Os08g0553500	PRUPE_2G076800	23.1092	26.3158
Os08g0553500	PRUPE_2G142500	29.8319	26.7925
Os08g0553500	PRUPE_2G142900	36.1345	29.8611
Os08g0553500	PRUPE_7G178100	33.1933	25.4019
Os08g0553500	PRUPE_7G178200	36.1345	28.9562
Os08g0553500	PRUPE_7G178300	33.1933	25.3205
Os08g0553500	PRUPE_8G175000	36.9748	30.5556
Os08g0553500	PRUPE_8G175200	34.4538	26.9737
Os08g0553500	PRUPE_8G175300	24.3697	25.8929
Os08g0553500	PRUPE_8G175400	34.874	29.021
Os08g0553500	PRUPE_8G175500	28.5714	25.4682
Os08g0553500	PRUPE_8G175600	36.1345	30.3887
Os08g0553500	PRUPE_8G175700	33.6134	28.5714
Os08g0553500	PRUPE_8G175800	32.3529	29.6154
Os08g0553500	PRUPE_8G175900	34.4538	28.8732
Os08g0553500	PRUPE_8G176000	34.4538	28.3737
Os08g0553700	PRUPE_1G355700	21.9008	20.8661
Os08g0553700	PRUPE_2G076800	22.314	25.8373
Os08g0553700	PRUPE_2G142500	28.0992	25.6604
Os08g0553700	PRUPE_2G142900	33.8843	28.4722
Os08g0553700	PRUPE_7G178100	32.2314	25.0804
Os08g0553700	PRUPE_7G178200	32.6446	26.5993
Os08g0553700	PRUPE_7G178300	33.4711	25.9615
Os08g0553700	PRUPE_8G175000	34.7107	29.1667
Os08g0553700	PRUPE_8G175200	31.8182	25.3289
Os08g0553700	PRUPE_8G175300	23.5537	25.4464
Os08g0553700	PRUPE_8G175400	32.2314	27.2727
Os08g0553700	PRUPE_8G175500	25.6198	23.221
Os08g0553700	PRUPE_8G175600	33.0578	28.2686
Os08g0553700	PRUPE_8G175700	31.405	27.1429
Os08g0553700	PRUPE_8G175800	29.7521	27.6923
Os08g0553700	PRUPE_8G175900	31.8182	27.1127
Os08g0553700	PRUPE_8G176000	31.405	26.2976
Os08g0553750	PRUPE_1G355700	25.7143	24.8032
Os08g0553750	PRUPE_2G076800	22.0408	25.8373
Os08g0553750	PRUPE_2G142500	26.9388	24.9057
Os08g0553750	PRUPE_2G142900	32.2449	27.4306
Os08g0553750	PRUPE_7G178100	33.0612	26.045
Os08g0553750	PRUPE_7G178200	34.2857	28.2828
Os08g0553750	PRUPE_7G178300	33.0612	25.9615
Os08g0553750	PRUPE_8G175000	33.0612	28.125
Os08g0553750	PRUPE_8G175200	32.6531	26.3158
Os08g0553750	PRUPE_8G175300	23.6735	25.8929
Os08g0553750	PRUPE_8G175400	33.0612	28.3217
Os08g0553750	PRUPE_8G175500	24.0816	22.0974
Os08g0553750	PRUPE_8G175600	34.2857	29.682
Os08g0553750	PRUPE_8G175700	32.6531	28.5714
Os08g0553750	PRUPE_8G175800	31.0204	29.2308
Os08g0553750	PRUPE_8G175900	32.6531	28.169
Os08g0553750	PRUPE_8G176000	31.0204	26.2976
Os08g0553800	PRUPE_8G176300	79.7927	76.0494
Os08g0554000	PRUPE_1G355000	56.3342	59.5442
Os08g0554100	PRUPE_1G536600	61.2462	61.0606
Os08g0554100	PRUPE_1G536700	60.7903	60.6061
Os08g0554100	PRUPE_1G537300	61.2462	56.2064
Os08g0554100	PRUPE_1G538300	64.5897	66.1994
Os08g0554100	PRUPE_1G538400	65.0456	67.0846
Os08g0554300	PRUPE_1G536600	64.9269	47.1212
Os08g0554300	PRUPE_1G536700	64.5094	46.8182
Os08g0554300	PRUPE_1G537300	63.8831	42.6778
Os08g0554300	PRUPE_1G538300	65.3445	48.7539
Os08g0554300	PRUPE_1G538400	67.2234	50.4702
Os08g0554400	PRUPE_1G341000	46.1679	40.8064
Os08g0554400	PRUPE_1G341100	48.5401	43.8221
Os08g0554900	PRUPE_1G393900	77.709	78.5602
Os08g0554900	PRUPE_7G263100	78.3282	79.3103
Os08g0555000	PRUPE_1G393900	84.9462	37.0892
Os08g0555000	PRUPE_7G263100	87.4552	38.2445
Os08g0555200	PRUPE_1G393900	78.1734	79.0297
Os08g0555200	PRUPE_7G263100	78.3282	79.3103
Os08g0555700	PRUPE_1G088000	32.2785	32.9032
Os08g0555800	PRUPE_7G265000	42.7835	43.7995
Os08g0556000	PRUPE_1G002400	37.5	35.9447
Os08g0556000	PRUPE_3G027100	51.2821	47.9042
Os08g0556200	PRUPE_7G091600	71.1111	67.6056
Os08g0556400	PRUPE_3G186400	55.2367	53.1768
Os08g0556500	PRUPE_4G112300	40.8333	4.31718
Os08g0556550	PRUPE_4G112300	42.0561	3.96476
Os08g0556600	PRUPE_8G260800	76.6667	83.1325
Os08g0556700	PRUPE_2G090700	53.9249	34.6491
Os08g0556900	PRUPE_1G240900	54.8052	58.4488
Os08g0556900	PRUPE_5G160900	57.1429	60.6061
Os08g0557000	PRUPE_5G162200	74.8918	54.9206
Os08g0557100	PRUPE_5G162300	50.8197	52.0134
Os08g0557200	PRUPE_5G164400	46.9027	48.1818
Os08g0557400	PRUPE_6G122700	51.8657	56.2753
Os08g0557500	PRUPE_3G001000	2.38569	4.72441
Os08g0557600	PRUPE_4G189300	71.2644	55.9567
Os08g0557600	PRUPE_6G160700	15.1724	59.4595
Os08g0557600	PRUPE_7G114800	78.8506	79.0323
Os08g0557700	PRUPE_6G123100	34.6939	34
Os08g0557700	PRUPE_6G123200	25.1701	24.3421
Os08g0557700	PRUPE_6G123300	33.3333	32.0261
Os08g0557700	PRUPE_6G123400	28.5714	27.451
Os08g0557700	PRUPE_6G123600	19.7279	30.5263
Os08g0557700	PRUPE_6G123700	27.8912	27.1523
Os08g0557800	PRUPE_6G126600	42.6326	44.0162
Os08g0557800	PRUPE_6G126700	42.8291	44.3089
Os08g0557800	PRUPE_6G126800	41.2574	42.5963
Os08g0557800	PRUPE_6G126900	44.9902	46.7347
Os08g0557900	PRUPE_7G113700	72.5309	69.5266
Os08g0558000	PRUPE_1G179500	64.3312	56.4246
Os08g0558100	PRUPE_6G130400	49.0119	51.2397
Os08g0558200	PRUPE_7G109400	60.9971	59.0909
Os08g0558300	PRUPE_6G132600	52.0833	54.0541
Os08g0558300	PRUPE_6G132700	50	52.459
Os08g0558400	PRUPE_7G103600	47.4328	19.227
Os08g0558600	PRUPE_2G070100	75.9336	71.4844
Os08g0558700	PRUPE_5G030400	61.5385	63.1579
Os08g0558800	PRUPE_1G179500	63.6943	55.8659
Os08g0559000	PRUPE_6G131900	46.3415	49.1379
Os08g0559200	PRUPE_2G075600	86.1111	86.1111
Os08g0559200	PRUPE_7G005700	86.1111	86.1111
Os08g0559300	PRUPE_7G101600	74.8652	75.6816
Os08g0559400	PRUPE_7G101500	89.6341	89.6341
Os08g0559600	PRUPE_1G003100	81.8182	79.0244
Os08g0559700	PRUPE_1G174800	25.2941	29.2517
Os08g0559700	PRUPE_2G170600	24.7059	31.5789
Os08g0559800	PRUPE_2G297300	39.0244	29.6846
Os08g0559900	PRUPE_4G282700	30.4647	40.2273
Os08g0560000	PRUPE_2G095000	46.5517	50.5348
Os08g0560000	PRUPE_7G123400	46.3054	50.5376
Os08g0560300	PRUPE_6G114500	52.5	49.5283
Os08g0560300	PRUPE_7G123100	55	53.3981
Os08g0560600	PRUPE_7G122900	58.3333	54.7826
Os08g0560700	PRUPE_3G160400	65.8537	63.5294
Os08g0560900	PRUPE_1G011500	75.3695	71.831
Os08g0561500	PRUPE_1G371800	71.8346	67.9707
Os08g0561600	PRUPE_6G112400	45.0607	48.9642
Os08g0561700	PRUPE_6G112800	69.1943	65.4709
Os08g0561900	PRUPE_1G516600	57.2491	60.8696
Os08g0561900	PRUPE_1G516700	56.8773	58.3969
Os08g0561900	PRUPE_7G124900	56.5056	57.1429
Os08g0561900	PRUPE_7G125000	55.7621	52.0833
Os08g0562100	PRUPE_2G091600	76.6744	65.873
Os08g0562200	PRUPE_2G091300	23.1707	24.0506
Os08g0562200	PRUPE_2G091500	27.5915	30.678
Os08g0562300	PRUPE_6G113300	41.8182	38.7019
Os08g0562500	PRUPE_2G298600	50.3371	50.4505
Os08g0562600	PRUPE_2G298800	47.4227	47.9167
Os08g0562700	PRUPE_5G103000	4.69667	4.58891
Os08g0562700	PRUPE_5G103100	64.7749	66.8687
Os08g0562800	PRUPE_2G037200	58.3149	53.6735
Os08g0562800	PRUPE_2G173200	55.4324	49.8008
Os08g0562800	PRUPE_2G298900	58.5366	53.8776
Os08g0562800	PRUPE_2G299100	54.3237	39.3891
Os08g0562800	PRUPE_2G299200	54.3237	48.8048
Os08g0562800	PRUPE_2G299300	55.2106	50
Os08g0563300	PRUPE_1G034500	39.6694	40
Os08g0563300	PRUPE_8G227800	69.4215	68.8525
Os08g0563400	PRUPE_1G033400	27.907	61.2245
Os08g0563400	PRUPE_4G271500	25.5814	31.0734
Os08g0563400	PRUPE_8G227300	43.2558	44.0758
Os08g0563400	PRUPE_8G227400	53.0233	47.6987
Os08g0563500	PRUPE_8G225200	19.5021	19.1057
Os08g0564000	PRUPE_1G038600	71.7228	71.4552
Os08g0564000	PRUPE_1G038700	71.3483	72.4335
Os08g0564000	PRUPE_1G501300	70.2247	70.2247
Os08g0564000	PRUPE_1G584600	70.7865	70.3911
Os08g0564000	PRUPE_2G042500	70.5993	71.8095
Os08g0564000	PRUPE_8G224400	72.4719	74.5665
Os08g0564000	PRUPE_8G224500	72.6592	72.119
Os08g0564100	PRUPE_6G108600	87.8378	87.2483
Os08g0564300	PRUPE_7G129600	72.9167	71.4807
Os08g0564500	PRUPE_7G129700	65.3226	68.6441
Os08g0564700	PRUPE_8G206900	52.568	50.5814
Os08g0564800	PRUPE_6G027500	51.3636	49.8896
Os08g0564800	PRUPE_6G027700	8.40909	40.9594
Os08g0564800	PRUPE_6G027900	15.303	30.5598
Os08g0564800	PRUPE_6G111000	20.5303	47.2949
Os08g0564900	PRUPE_3G163900	35	5.98291
Os08g0564900	PRUPE_3G204300	32	5.36013
Os08g0565200	PRUPE_1G372100	29.1304	26.2745
Os08g0565200	PRUPE_6G354000	32.1739	33.1839
Os08g0565800	PRUPE_8G210900	34.8571	34.2697
Os08g0565900	PRUPE_6G354100	65.3747	69.697
Os08g0565900	PRUPE_6G354200	60.9819	58.2716
Os08g0565900	PRUPE_8G209600	59.4315	61.6622
Os08g0566000	PRUPE_3G079500	7.55337	33.3333
Os08g0566000	PRUPE_6G352500	56.3218	57.0715
Os08g0566000	PRUPE_8G215100	52.2167	48.773
Os08g0566100	PRUPE_6G353500	57.0439	50.9278
Os08g0566600	PRUPE_1G046500	63.2	62.2047
Os08g0566700	PRUPE_8G218600	23.1312	15.9069
Os08g0566900	PRUPE_1G044000	77.0053	77.8378
Os08g0567000	PRUPE_1G005000	37.5676	37.1658
Os08g0567100	PRUPE_1G041000	32.7536	33.0409
Os09g0101100	PRUPE_4G286600	25.3968	14.4516
Os09g0101800	PRUPE_1G290000	27.0246	23.6653
Os09g0103100	PRUPE_8G135900	56.8293	57.1078
Os09g0103200	PRUPE_8G045700	22.5577	19.0977
Os09g0103500	PRUPE_8G135400	37.7232	34.9896
Os09g0103600	PRUPE_1G236900	67.3469	61.9718
Os09g0103600	PRUPE_6G317400	43.1122	56.9024
Os09g0103700	PRUPE_6G077300	39.7878	46.4396
Os09g0104200	PRUPE_6G066800	42.0495	40.8935
Os09g0104200	PRUPE_6G086100	46.6431	36.3636
Os09g0104300	PRUPE_8G134800	61.1429	60.1124
Os09g0104700	PRUPE_2G050600	28.8671	28.6486
Os09g0106700	PRUPE_1G430000	52.3511	53.5256
Os09g0106700	PRUPE_6G229000	54.8589	52.8701
Os09g0108400	PRUPE_3G242300	52.1739	51.7241
Os09g0109500	PRUPE_8G135000	75.7085	73.622
Os09g0109800	PRUPE_8G134200	70.6927	68.2676
Os09g0110100	PRUPE_6G229200	44.2066	44.5431
Os09g0110100	PRUPE_8G134500	45.9698	46.735
Os09g0110200	PRUPE_4G124200	42.6952	43.1847
Os09g0110300	PRUPE_8G132900	25.0936	44.0789
Os09g0110300	PRUPE_8G133000	30.3371	75.7009
Os09g0110300	PRUPE_8G133300	20.5993	50.4587
Os09g0110300	PRUPE_8G133400	66.2921	65.5556
Os09g0110400	PRUPE_8G132000	71.8182	74.5283
