Gene stable ID	Corchorus capsularis gene stable ID	%id. target Corchorus capsularis gene identical to query gene	%id. query gene identical to target Corchorus capsularis gene
Os07g0619700	CCACVL1_26331	21.8085	10.0245
Os07g0619800	CCACVL1_16936	82.34	64.3103
Os07g0619800	CCACVL1_26330	49.8896	49.7797
Os07g0620200	CCACVL1_10330	28.0303	17.9321
Os07g0620300	CCACVL1_08961	81.3747	77.1008
Os07g0620300	CCACVL1_30291	79.8226	52.6316
Os07g0620400	CCACVL1_09841	73.399	73.399
Os07g0620500	CCACVL1_21255	67.3077	87.5
Os07g0620600	CCACVL1_10351	26.8116	30.7479
Os07g0620800	CCACVL1_26685	41.8539	38.601
Os07g0620800	CCACVL1_30320	43.5393	42.5824
Os07g0621500	CCACVL1_26714	52.8361	39.5349
Os07g0621800	CCACVL1_05977	31.7949	52.3207
Os07g0622000	CCACVL1_00310	17.4041	89.3939
Os07g0622000	CCACVL1_05979	64.0118	79.1971
Os07g0622100	CCACVL1_08180	8.4	72.4138
Os07g0622200	CCACVL1_05982	75.419	75.1391
Os07g0622200	CCACVL1_14361	64.432	69.7581
Os07g0622700	CCACVL1_05296	43.4251	45.2229
Os07g0622700	CCACVL1_09320	46.789	45.8084
Os07g0622900	CCACVL1_06359	25.8929	48.3333
Os07g0623000	CCACVL1_06358	45.8647	52.1368
Os07g0623100	CCACVL1_26756	52.669	13.5531
Os07g0623100	CCACVL1_26761	54.4484	13.8087
Os07g0623400	CCACVL1_17904	58.0153	75.2475
Os07g0623600	CCACVL1_06340	63.1944	62.7586
Os07g0623600	CCACVL1_26780	57.2917	53.9216
Os07g0624700	CCACVL1_21455	70.9524	54.3796
Os07g0624700	CCACVL1_23017	66.1905	77.2222
Os07g0624900	CCACVL1_04238	26.5	31.7365
Os07g0624900	CCACVL1_10741	27	32.9268
Os07g0624900	CCACVL1_10742	27	32.9268
Os07g0624900	CCACVL1_14355	25.5	31.2883
Os07g0624900	CCACVL1_21161	25	29.7619
Os07g0624900	CCACVL1_21162	25.5	31.677
Os07g0625500	CCACVL1_04238	28.7356	29.9401
Os07g0625500	CCACVL1_10741	29.8851	31.7073
Os07g0625500	CCACVL1_10742	29.3103	31.0976
Os07g0625500	CCACVL1_14355	29.8851	31.9018
Os07g0625500	CCACVL1_21161	26.4368	27.381
Os07g0625500	CCACVL1_21162	25.8621	27.9503
Os07g0625600	CCACVL1_04238	26.9663	28.7425
Os07g0625600	CCACVL1_10741	27.5281	29.878
Os07g0625600	CCACVL1_10742	27.5281	29.878
Os07g0625600	CCACVL1_14355	27.5281	30.0613
Os07g0625600	CCACVL1_21161	25.2809	26.7857
Os07g0625600	CCACVL1_21162	24.1573	26.7081
Os07g0626100	CCACVL1_26533	49.1018	47.6744
Os07g0626300	CCACVL1_10025	49.3056	44.6541
Os07g0626400	CCACVL1_17325	63.7037	63.0037
Os07g0626500	CCACVL1_26858	53.3522	53.2516
Os07g0626600	CCACVL1_17570	84.4444	85.7788
Os07g0626800	CCACVL1_03931	54.1562	26.4128
Os07g0626900	CCACVL1_26859	58.9744	12.6374
Os07g0627000	CCACVL1_00355	59.4276	61.1785
Os07g0627300	CCACVL1_06596	26.2082	35.0746
Os07g0627700	CCACVL1_01621	73.2558	73.5409
Os07g0627800	CCACVL1_26874	93.7669	94.0217
Os07g0628400	CCACVL1_06960	63.4409	30.4124
Os07g0628400	CCACVL1_06961	0	0
Os07g0628400	CCACVL1_13808	13.9785	4.49827
Os07g0628600	CCACVL1_06619	66.4407	68.2927
Os07g0628700	CCACVL1_24363	40.0295	39.9116
Os07g0628900	CCACVL1_24363	39.5672	37.7025
Os07g0631000	CCACVL1_13772	42.1927	19.906
Os07g0631100	CCACVL1_15745	83.1461	67.8899
Os07g0631100	CCACVL1_16417	88.764	90.8046
Os07g0631200	CCACVL1_06583	30.2703	24.0343
Os07g0631200	CCACVL1_13771	24.3243	33.0882
Os07g0631900	CCACVL1_17808	59.0909	24.0741
Os07g0632600	CCACVL1_30783	46.2209	46.2882
Os07g0632700	CCACVL1_06547	58.6957	63.6792
Os07g0632700	CCACVL1_13740	35.2174	68.0672
Os07g0632700	CCACVL1_13741	13.913	45.0704
Os07g0632800	CCACVL1_06546	79.1457	72.2477
Os07g0633000	CCACVL1_13724	36.4807	29.2096
Os07g0633200	CCACVL1_12653	62.4413	48.0144
Os07g0633200	CCACVL1_29543	64.7887	67.9803
Os07g0633400	CCACVL1_06223	47.5214	44.6945
Os07g0633400	CCACVL1_06760	4.78632	58.3333
Os07g0633400	CCACVL1_12649	51.1111	46.2133
Os07g0633400	CCACVL1_29535	47.8632	44.374
Os07g0633500	CCACVL1_14357	56.3275	45.0397
Os07g0633600	CCACVL1_12645	56.7521	59.4982
Os07g0634000	CCACVL1_19043	33.1197	40.8971
Os07g0634100	CCACVL1_26906	23.8397	25.3363
Os07g0634200	CCACVL1_15287	32.2727	66.9811
Os07g0634300	CCACVL1_03280	34.1085	16.6038
Os07g0634300	CCACVL1_29803	34.4961	16.7925
Os07g0634400	CCACVL1_22004	64.6209	58.6885
Os07g0634600	CCACVL1_22006	59.6107	58.8942
Os07g0635200	CCACVL1_22013	45.9615	46.2282
Os07g0635200	CCACVL1_22014	45.7692	45.3333
Os07g0635200	CCACVL1_22015	46.1538	45.8015
Os07g0635300	CCACVL1_22013	46.8432	44.4874
Os07g0635300	CCACVL1_22014	47.0468	44
Os07g0635300	CCACVL1_22015	47.4542	44.4656
Os07g0635500	CCACVL1_22013	46.8085	46.8085
Os07g0635500	CCACVL1_22014	48.1625	47.4286
Os07g0635500	CCACVL1_22015	48.7427	48.0916
Os07g0635700	CCACVL1_22013	40.7895	41.9729
Os07g0635700	CCACVL1_22014	43.609	44.1905
Os07g0635700	CCACVL1_22015	43.4211	44.084
Os07g0635800	CCACVL1_22017	42.1277	38.0769
Os07g0636000	CCACVL1_08574	68.3333	70.3259
Os07g0636100	CCACVL1_22916	21.5139	19.2171
Os07g0636200	CCACVL1_29093	47.5234	51.3006
Os07g0636400	CCACVL1_22026	42.8571	48.2143
Os07g0636800	CCACVL1_13514	42.5743	45.9893
Os07g0636800	CCACVL1_13515	42.0792	26.4798
Os07g0636800	CCACVL1_13516	41.5842	38.5321
Os07g0636800	CCACVL1_13517	42.5743	46.2366
Os07g0636800	CCACVL1_13518	43.5644	45.8333
Os07g0636800	CCACVL1_13519	43.5644	48.6188
Os07g0636800	CCACVL1_13520	43.0693	46.5241
Os07g0636800	CCACVL1_13521	38.6139	41.4894
Os07g0637000	CCACVL1_28671	45.045	57.6369
Os07g0637200	CCACVL1_22047	41.2577	40.5732
Os07g0637300	CCACVL1_28666	76.4543	74.7967
Os07g0637400	CCACVL1_28665	63.1579	70.8861
Os07g0637700	CCACVL1_13514	43	45.9893
Os07g0637700	CCACVL1_13515	41	25.5452
Os07g0637700	CCACVL1_13516	40.5	37.156
Os07g0637700	CCACVL1_13517	42.5	45.6989
Os07g0637700	CCACVL1_13518	43.5	45.3125
Os07g0637700	CCACVL1_13519	44.5	49.1713
Os07g0637700	CCACVL1_13520	43	45.9893
Os07g0637700	CCACVL1_13521	37.5	39.8936
Os07g0638000	CCACVL1_28651	43.8903	5.29642
Os07g0638100	CCACVL1_22062	49.4689	19.9145
Os07g0638300	CCACVL1_28652	70	69.3694
Os07g0638400	CCACVL1_28652	65	64.4144
Os07g0638500	CCACVL1_13514	40.9756	44.9198
Os07g0638500	CCACVL1_13515	40.9756	26.1682
Os07g0638500	CCACVL1_13516	38.0488	35.7798
Os07g0638500	CCACVL1_13517	40.9756	45.1613
Os07g0638500	CCACVL1_13518	40	42.7083
Os07g0638500	CCACVL1_13519	40.4878	45.8564
Os07g0638500	CCACVL1_13520	40	43.8503
Os07g0638500	CCACVL1_13521	39.0244	42.5532
Os07g0638600	CCACVL1_01016	33.5601	46.8354
Os07g0638600	CCACVL1_17538	33.1066	46.2025
Os07g0638600	CCACVL1_22063	35.8277	51.634
Os07g0638600	CCACVL1_22064	31.2925	41.194
Os07g0639000	CCACVL1_01016	44.9541	46.519
Os07g0639000	CCACVL1_17538	44.6483	46.2025
Os07g0639000	CCACVL1_22063	48.6239	51.9608
Os07g0639000	CCACVL1_22064	42.2018	41.194
Os07g0639400	CCACVL1_01016	42.4419	46.2025
Os07g0639400	CCACVL1_17538	42.4419	46.2025
Os07g0639400	CCACVL1_22063	42.7326	48.0392
Os07g0639400	CCACVL1_22064	38.9535	40
Os07g0639600	CCACVL1_09723	72.6027	72.6027
Os07g0639900	CCACVL1_27173	28.4585	73.4694
Os07g0640000	CCACVL1_01059	61.7866	38.9062
Os07g0640100	CCACVL1_03671	80.1527	79.5455
Os07g0640200	CCACVL1_01605	71.7082	72.3519
Os07g0640401	CCACVL1_28560	41.5385	10.1504
Os07g0640900	CCACVL1_04229	45.8064	53.5849
Os07g0641000	CCACVL1_00277	14.726	60.5634
Os07g0641000	CCACVL1_17504	29.7945	34.6614
Os07g0641200	CCACVL1_17501	49.6183	32.9949
Os07g0641600	CCACVL1_08025	28.1746	61.7391
Os07g0641700	CCACVL1_24004	69.3878	70.1031
Os07g0641700	CCACVL1_28697	72.449	73.1959
Os07g0641800	CCACVL1_28698	19.7802	22.2222
Os07g0642300	CCACVL1_00612	45.9893	88.6598
Os07g0642300	CCACVL1_03550	23.5294	86.2745
Os07g0642300	CCACVL1_21335	87.1658	87.6344
Os07g0642400	CCACVL1_21636	52.816	46.2212
Os07g0642600	CCACVL1_07779	32	31.3725
Os07g0642800	CCACVL1_28254	45.1417	45.2333
Os07g0643000	CCACVL1_07393	27.0655	38.9344
Os07g0643000	CCACVL1_07395	40.7407	20.7246
Os07g0643000	CCACVL1_29745	37.037	39.7554
Os07g0643000	CCACVL1_29748	39.886	41.4201
Os07g0643100	CCACVL1_07393	28.4058	40.1639
Os07g0643100	CCACVL1_07395	44.6377	22.3188
Os07g0643100	CCACVL1_29745	39.4203	41.5902
Os07g0643100	CCACVL1_29748	42.3188	43.1953
Os07g0643400	CCACVL1_07393	28.4507	41.3934
Os07g0643400	CCACVL1_07395	45.0704	23.1884
Os07g0643400	CCACVL1_29745	38.5915	41.896
Os07g0643400	CCACVL1_29748	43.0986	45.2663
Os07g0643700	CCACVL1_07393	26.5193	39.3443
Os07g0643700	CCACVL1_07395	39.779	20.8696
Os07g0643700	CCACVL1_29745	36.7403	40.6728
Os07g0643700	CCACVL1_29748	38.1215	40.8284
Os07g0643800	CCACVL1_13514	29.4393	33.6898
Os07g0643800	CCACVL1_13515	30.3738	20.2492
Os07g0643800	CCACVL1_13516	31.7757	31.1927
Os07g0643800	CCACVL1_13517	32.243	37.0968
Os07g0643800	CCACVL1_13518	32.7103	36.4583
Os07g0643800	CCACVL1_13519	32.243	38.1215
Os07g0643800	CCACVL1_13520	33.6449	38.5027
Os07g0643800	CCACVL1_13521	28.5047	32.4468
Os07g0644000	CCACVL1_05644	64.7975	62.8399
Os07g0644000	CCACVL1_24770	23.676	51.0067
Os07g0644100	CCACVL1_28241	38.9085	33.7405
Os07g0644100	CCACVL1_29022	42.7817	34.9138
Os07g0644300	CCACVL1_15582	58.3244	66.8719
Os07g0644300	CCACVL1_18921	48.1203	63.3663
Os07g0644600	CCACVL1_05128	42.0495	30.3185
Os07g0645000	CCACVL1_22784	32.9897	32.8205
Os07g0645100	CCACVL1_16347	0	0
Os07g0645100	CCACVL1_26034	78.6223	17.1148
Os07g0645200	CCACVL1_16347	1.36054	7.14286
Os07g0645200	CCACVL1_26034	74.8299	5.68769
Os07g0645400	CCACVL1_24149	88.4921	91.7695
Os07g0645500	CCACVL1_14812	53.9326	22.6202
Os07g0646100	CCACVL1_28349	35.5615	45.2381
Os07g0646800	CCACVL1_14818	62.3342	68.1159
Os07g0646800	CCACVL1_28346	62.069	66.6667
Os07g0647100	CCACVL1_28343	62.908	61.6279
Os07g0647400	CCACVL1_14820	25.2174	33.2378
Os07g0647400	CCACVL1_28342	29.5652	36.5591
Os07g0647600	CCACVL1_08179	6.96203	5.97826
Os07g0647600	CCACVL1_12236	29.1139	15.5405
Os07g0647600	CCACVL1_13861	22.1519	20.7101
Os07g0647600	CCACVL1_22978	1.89873	2.04082
Os07g0647800	CCACVL1_14824	70.7317	59.3567
Os07g0647900	CCACVL1_17718	63.1481	64.3396
Os07g0648266	CCACVL1_14126	46.5801	23.8264
Os07g0648300	CCACVL1_14126	46.5863	10.2746
Os07g0655300	CCACVL1_14828	70.7373	62.2718
Os07g0655300	CCACVL1_27420	67.9724	72.1271
Os07g0655500	CCACVL1_14838	25.8466	23.6859
Os07g0655600	CCACVL1_06663	30.8442	31.3531
Os07g0655600	CCACVL1_09680	37.013	17.757
Os07g0655600	CCACVL1_22109	38.3117	35.2239
Os07g0655800	CCACVL1_14841	23.2258	21.1765
Os07g0655900	CCACVL1_27394	75.8364	74.4526
Os07g0656100	CCACVL1_19314	51.0242	44.1224
Os07g0656400	CCACVL1_18282	55.8904	53.2637
Os07g0656500	CCACVL1_18280	84.5376	42.5764
Os07g0656600	CCACVL1_01687	60.1504	56.5371
Os07g0656700	CCACVL1_01687	55.5944	56.1837
Os07g0656800	CCACVL1_19318	37.2973	15.5056
Os07g0657100	CCACVL1_19319	52.1531	57.672
Os07g0657200	CCACVL1_19320	50.3106	57.9755
Os07g0657200	CCACVL1_20447	6.47737	57.0312
Os07g0657200	CCACVL1_26087	7.89707	54.9383
Os07g0657200	CCACVL1_26932	6.21118	22.082
Os07g0657400	CCACVL1_18233	45.2252	47.2693
Os07g0657500	CCACVL1_30231	42.3077	11.1534
Os07g0657600	CCACVL1_27862	39.8649	47.7089
Os07g0657900	CCACVL1_18242	79.0291	77.8203
Os07g0658000	CCACVL1_07106	25.5319	13.0435
Os07g0658000	CCACVL1_17545	26.9504	12.7946
Os07g0658100	CCACVL1_22066	40.7625	38.6111
Os07g0658200	CCACVL1_17497	45.5422	45.9854
Os07g0658300	CCACVL1_07325	23.7658	67.6471
Os07g0658400	CCACVL1_04477	80.3715	79.9754
Os07g0658600	CCACVL1_00787	56.3474	58.8372
Os07g0658700	CCACVL1_17276	58.5335	63.3379
Os07g0658700	CCACVL1_29377	56.89	58.1395
Os07g0659300	CCACVL1_17595	35.6223	40.0966
Os07g0659400	CCACVL1_02778	79.6748	69.5035
Os07g0659500	CCACVL1_30789	62.8679	62.2106
Os07g0659600	CCACVL1_16110	46.5257	44.6377
Os07g0659700	CCACVL1_17262	52.9412	56.4706
Os07g0659800	CCACVL1_17266	87.7483	87.1711
Os07g0660000	CCACVL1_02435	56.1798	55.4324
Os07g0660200	CCACVL1_29884	65.9271	24.1159
Os07g0660400	CCACVL1_15445	31.1594	9.05263
Os07g0660500	CCACVL1_30042	37.0293	37.5796
Os07g0660700	CCACVL1_01739	51.2748	47.6316
Os07g0660700	CCACVL1_01776	60.9065	61.7816
Os07g0660700	CCACVL1_25978	57.7904	33.7748
Os07g0661000	CCACVL1_15443	61.413	63.1285
Os07g0661100	CCACVL1_20001	61.1628	64.9383
Os07g0661300	CCACVL1_30729	51.1247	45.5373
Os07g0661400	CCACVL1_20011	36.3636	33.7349
Os07g0661400	CCACVL1_30727	35.0649	32.3353
Os07g0661550	CCACVL1_24578	49.7585	5.74777
Os07g0661700	CCACVL1_30029	43	37.3913
Os07g0661800	CCACVL1_11032	78.5942	45.5556
Os07g0661900	CCACVL1_14275	44.3182	46.7626
Os07g0662500	CCACVL1_28681	70.5357	48.0243
Os07g0662600	CCACVL1_24900	46.1847	36.859
Os07g0662800	CCACVL1_29966	45.2555	12.8631
Os07g0662900	CCACVL1_02687	67.4419	69.6507
Os07g0663300	CCACVL1_14783	42.3326	45.3704
Os07g0665200	CCACVL1_04695	83.6601	84.2105
Os07g0666600	CCACVL1_14769	35.034	36.014
Os07g0666900	CCACVL1_25615	74.3925	73.2965
Os07g0667000	CCACVL1_14766	65.0246	65.1852
Os07g0667000	CCACVL1_28399	61.0837	64.2487
Os07g0667100	CCACVL1_28400	40.7197	39.9628
Os07g0667300	CCACVL1_14759	30.7895	31.2834
Os07g0668100	CCACVL1_12424	34.748	23.689
Os07g0668100	CCACVL1_24543	35.0133	23.913
Os07g0668200	CCACVL1_28411	43.5835	45.6853
Os07g0668600	CCACVL1_05790	26.0714	19.5187
Os07g0668700	CCACVL1_28416	32.1229	46.1847
Os07g0668800	CCACVL1_11890	51.2528	52.0833
Os07g0669000	CCACVL1_19807	54.1096	3.93819
Os07g0669100	CCACVL1_02330	79.5407	80.2105
Os07g0669200	CCACVL1_28430	37.6582	36.1702
Os07g0669500	CCACVL1_05304	31.1321	29.0323
Os07g0669500	CCACVL1_28431	31.4465	29.0698
Os07g0669800	CCACVL1_22296	27.2901	16.8931
Os07g0670000	CCACVL1_11436	46.5565	30.8676
Os07g0670200	CCACVL1_19838	0	0
Os07g0670200	CCACVL1_19840	0	0
Os07g0670200	CCACVL1_22285	0	0
Os07g0670200	CCACVL1_28447	0	0
Os07g0670200	CCACVL1_28577	0	0
Os07g0670300	CCACVL1_19838	22.5806	31.8182
Os07g0670300	CCACVL1_19840	26.129	20.6107
Os07g0670300	CCACVL1_22285	28.3871	30.4498
Os07g0670300	CCACVL1_28447	29.6774	31.3993
Os07g0670300	CCACVL1_28577	19.6774	27.4775
Os07g0670600	CCACVL1_02498	13.2979	33.7838
Os07g0670600	CCACVL1_28449	63.2979	61.658
Os07g0671000	CCACVL1_09802	48.5714	50.495
Os07g0671100	CCACVL1_28457	30.1282	31.9728
Os07g0671200	CCACVL1_18892	40.6534	36.5416
Os07g0671200	CCACVL1_20560	19.9637	23.5546
Os07g0671400	CCACVL1_22277	30.0676	30.1695
Os07g0671500	CCACVL1_10658	25.2066	32.973
Os07g0671700	CCACVL1_28463	70.2652	69.0875
Os07g0671800	CCACVL1_22256	41.1371	52.1186
Os07g0672500	CCACVL1_22255	50.4163	38.3533
Os07g0672600	CCACVL1_13639	37.1179	40.4762
Os07g0672700	CCACVL1_25657	31.8739	39.3939
Os07g0672700	CCACVL1_25658	32.3993	40.0433
Os07g0673000	CCACVL1_09500	58.3893	52.568
Os07g0673100	CCACVL1_11896	83.0116	83.0116
Os07g0673200	CCACVL1_22248	67.2897	66.6667
Os07g0673500	CCACVL1_09491	63.8514	63
Os07g0673500	CCACVL1_25307	21.9595	40.8805
Os07g0673550	CCACVL1_20700	53.8462	52.0661
Os07g0673550	CCACVL1_20856	50.4273	47.9675
Os07g0673700	CCACVL1_26871	38.2586	38.3598
Os07g0674200	CCACVL1_09490	76.9231	80.6452
Os07g0674200	CCACVL1_22233	79.2308	83.0645
Os07g0674300	CCACVL1_18183	40.4342	43.8881
Os07g0674700	CCACVL1_22215	81.0256	84.492
Os07g0675000	CCACVL1_28504	71.2395	71.7576
Os07g0675200	CCACVL1_22172	23.2975	26.3158
Os07g0676400	CCACVL1_08242	14.6497	8.12721
Os07g0676400	CCACVL1_15585	8.28025	7.83133
Os07g0677600	CCACVL1_02190	49.8442	53.1561
Os07g0677600	CCACVL1_30074	53.5826	54.2587
Os07g0677600	CCACVL1_30076	54.5171	55.205
Os07g0677900	CCACVL1_16013	32.1773	27.5578
Os07g0677900	CCACVL1_30070	43.5453	40.1421
Os07g0678600	CCACVL1_11639	67.7201	56.1798
Os07g0679000	CCACVL1_22368	43.1472	53.2915
Os07g0679100	CCACVL1_11633	30.1435	33.1579
Os07g0679300	CCACVL1_22366	70.1176	41.2742
Os07g0679700	CCACVL1_21656	49.6312	51.3072
Os07g0680000	CCACVL1_15045	6.70927	24.4186
Os07g0680000	CCACVL1_28270	70.1278	70.5788
Os07g0680000	CCACVL1_28271	38.8179	53.6424
Os07g0680000	CCACVL1_28273	48.4026	39.2487
Os07g0680000	CCACVL1_28275	41.853	29.4052
Os07g0680300	CCACVL1_20993	54.0984	56.8966
Os07g0680400	CCACVL1_20991	16.2162	17.8808
Os07g0680400	CCACVL1_28281	15.9159	21.0317
Os07g0680500	CCACVL1_20996	58.2979	8.27295
Os07g0680900	CCACVL1_21003	70.6444	60.9053
Os07g0680900	CCACVL1_28295	68.9737	31.2095
Os07g0681000	CCACVL1_24324	77.9851	79.4677
Os07g0681000	CCACVL1_30790	77.9851	79.4677
Os07g0681100	CCACVL1_08378	60.9375	61.6114
Os07g0681100	CCACVL1_11610	63.2812	62.0214
Os07g0681100	CCACVL1_21006	55.625	56.5978
Os07g0681200	CCACVL1_08375	35.6557	41.8269
Os07g0681400	CCACVL1_08356	51.7766	50
Os07g0681500	CCACVL1_29737	48.8213	49.2709
Os07g0682400	CCACVL1_12216	38.7097	40.9938
Os07g0682400	CCACVL1_12217	46.4809	46.0087
Os07g0682400	CCACVL1_23022	50.4399	46.1745
Os07g0682800	CCACVL1_10710	50.5208	61.9149
Os07g0684100	CCACVL1_10703	51.9713	49.3197
Os07g0684800	CCACVL1_00708	46.1794	34.75
Os07g0685000	CCACVL1_20283	27.3109	26.5849
Os07g0685400	CCACVL1_12621	25.4688	9.00552
Os07g0685500	CCACVL1_03191	20.0903	44.0594
Os07g0685500	CCACVL1_03192	37.246	37.1622
Os07g0685500	CCACVL1_08604	39.9549	40.5034
Os07g0685700	CCACVL1_20471	48.398	46.3651
Os07g0685800	CCACVL1_18391	48.7936	59.2834
Os07g0685900	CCACVL1_07689	41.6133	43.8005
Os07g0686100	CCACVL1_20485	27.3723	34.8837
Os07g0686100	CCACVL1_30994	41.6058	37.2549
Os07g0686300	CCACVL1_14500	18.232	18.8571
Os07g0686300	CCACVL1_16172	20.9945	32.4786
Os07g0686400	CCACVL1_19486	40.2418	25.8315
Os07g0686500	CCACVL1_20466	36.9748	33.6735
Os07g0686800	CCACVL1_07299	12.8205	33.5821
Os07g0686800	CCACVL1_07422	25.3561	24.0541
Os07g0686800	CCACVL1_12551	12.8205	28.3019
Os07g0686800	CCACVL1_13818	26.2108	22.7723
Os07g0686900	CCACVL1_17527	58.4	21.6617
Os07g0687100	CCACVL1_07293	66.8016	66.2651
Os07g0687300	CCACVL1_20488	39.8734	44.0559
Os07g0687500	CCACVL1_09224	51.3245	54.7703
Os07g0687700	CCACVL1_03429	80.2395	54.4715
Os07g0687900	CCACVL1_01100	50.6098	68.8797
Os07g0687900	CCACVL1_09699	72.2561	68.4971
Os07g0687900	CCACVL1_22084	74.6951	72.7003
Os07g0687900	CCACVL1_28643	71.6463	69.7329
Os07g0688000	CCACVL1_29460	54.8287	59.661
Os07g0688100	CCACVL1_24274	33.8346	43.3526
Os07g0688300	CCACVL1_09686	49.3507	42.4581
Os07g0688500	CCACVL1_28620	43.5115	46.2475
Os07g0688800	CCACVL1_28576	81.407	81.6807
Os07g0689150	CCACVL1_28576	68.8172	21.5126
Os07g0689600	CCACVL1_04316	35.277	42.3077
Os07g0689600	CCACVL1_09672	44.0233	45.7576
Os07g0689600	CCACVL1_28569	44.3149	48.254
Os07g0689800	CCACVL1_22145	48.2587	49.8288
Os07g0689950	CCACVL1_22146	16.8159	13.8411
Os07g0690200	CCACVL1_22163	37.5	30.8411
Os07g0690300	CCACVL1_05407	22.4762	13.6102
Os07g0690400	CCACVL1_04827	57.7726	71.7579
Os07g0690900	CCACVL1_22181	43.1111	44.2922
Os07g0690900	CCACVL1_28532	42.0741	48.1356
Os07g0691100	CCACVL1_04133	41.8728	37.2057
Os07g0691100	CCACVL1_19861	24.5583	41.369
Os07g0691100	CCACVL1_28502	25.265	41.4493
Os07g0691200	CCACVL1_10552	62.3679	62.04
Os07g0691300	CCACVL1_11655	44.4444	26.8293
Os07g0691300	CCACVL1_30708	43.4343	37.3913
Os07g0691700	CCACVL1_10546	16.8831	9.3099
Os07g0691800	CCACVL1_25933	89.5089	89.9103
Os07g0691800	CCACVL1_25935	82.8125	88.9688
Os07g0692200	CCACVL1_09356	35.1759	35
Os07g0692200	CCACVL1_10542	35.6784	35.3234
Os07g0692401	CCACVL1_08178	7.02479	46.5753
Os07g0692401	CCACVL1_10540	49.7934	46.8872
Os07g0692401	CCACVL1_11658	46.9008	46.9008
Os07g0692600	CCACVL1_30686	49.2632	18.5127
Os07g0692800	CCACVL1_07721	72.1893	72.1893
Os07g0692800	CCACVL1_23479	65.6805	69.1589
Os07g0692900	CCACVL1_11700	70.6619	70.41
Os07g0692900	CCACVL1_11701	70.7513	71.1971
Os07g0693000	CCACVL1_11750	45.4	32.5681
Os07g0693000	CCACVL1_30670	42.4	40.8478
Os07g0693100	CCACVL1_10482	79.5571	77.0627
Os07g0693100	CCACVL1_11731	77.3424	75.0413
Os07g0693100	CCACVL1_22298	78.0238	75.453
Os07g0693400	CCACVL1_10480	61.5603	42.9703
Os07g0693600	CCACVL1_30646	33.8843	50.6173
Os07g0693600	CCACVL1_30648	24.6281	21.0452
Os07g0693700	CCACVL1_10464	41.7802	43.5194
Os07g0693700	CCACVL1_30644	41.5077	41.0971
Os07g0693800	CCACVL1_10463	72.155	65.9292
Os07g0693800	CCACVL1_30643	71.6707	65.0549
Os07g0693900	CCACVL1_10448	47.9518	45.3303
Os07g0694000	CCACVL1_30626	57.0234	56.1779
Os07g0694300	CCACVL1_17726	64.7458	58.0547
Os07g0694400	CCACVL1_17715	32.8402	30.2452
Os07g0694600	CCACVL1_18377	60.989	56.4885
Os07g0694700	CCACVL1_20454	86.8526	87.2
Os07g0694800	CCACVL1_18144	57.1066	54.878
Os07g0695100	CCACVL1_19501	49.3261	46.0957
Os07g0695100	CCACVL1_20439	42.0485	40.7843
Os07g0695400	CCACVL1_06742	25.5973	29.8211
Os07g0695400	CCACVL1_26660	25.4266	29.7702
Os07g0695400	CCACVL1_30267	23.4642	30.5895
Os07g0695800	CCACVL1_25266	82.7381	81.5249
Os07g0695900	CCACVL1_07684	14.8438	11.2426
Os07g0695900	CCACVL1_23463	8.59375	12.1324
Os07g0695900	CCACVL1_23465	7.29167	13.2701
Os07g0695900	CCACVL1_25869	10.6771	11.1413
Os08g0100200	CCACVL1_19918	47.0175	55.6017
Os08g0100500	CCACVL1_18495	27.0308	27.0877
Os08g0100600	CCACVL1_14696	50.641	6.53433
Os08g0100700	CCACVL1_12688	37.6623	7.03884
Os08g0100800	CCACVL1_07833	36.9403	32.2476
Os08g0101100	CCACVL1_04291	47.2906	45.933
Os08g0101400	CCACVL1_01471	44.8718	43.299
Os08g0101400	CCACVL1_22054	10.2564	47.0588
Os08g0101500	CCACVL1_29263	59.1209	57.6017
Os08g0101600	CCACVL1_09835	68.75	13.0068
Os08g0101700	CCACVL1_05150	50.8403	52.6087
Os08g0102000	CCACVL1_06396	45.5	52.2989
Os08g0102050	CCACVL1_13907	46.8085	6.62651
Os08g0102100	CCACVL1_07015	69.9099	69.0391
Os08g0102250	CCACVL1_11937	45.5882	26.2712
Os08g0102400	CCACVL1_05008	14.7601	30.0752
Os08g0102400	CCACVL1_20031	25.4613	32.5472
Os08g0102700	CCACVL1_08033	36.5639	39.9038
Os08g0102700	CCACVL1_08035	36.1233	8.64979
Os08g0102700	CCACVL1_11910	39.2071	42.5837
Os08g0102800	CCACVL1_00532	26.9231	20.0957
Os08g0102800	CCACVL1_05842	26.9231	16.6667
Os08g0102900	CCACVL1_08292	35.7488	32.1739
Os08g0103300	CCACVL1_13275	62.5277	71.3924
Os08g0103400	CCACVL1_12442	48.7864	52.4804
Os08g0103400	CCACVL1_26911	46.6019	55.4913
Os08g0103500	CCACVL1_16974	53.2847	54.75
Os08g0103600	CCACVL1_08804	29.8429	24.9453
Os08g0103600	CCACVL1_13164	49.2147	56.4565
Os08g0103600	CCACVL1_23726	8.37696	31.6832
Os08g0103900	CCACVL1_19869	39.1975	66.4921
Os08g0104100	CCACVL1_16108	56.6667	62.5767
Os08g0104300	CCACVL1_30511	12.9293	53.3333
Os08g0104400	CCACVL1_00566	26.0417	28.4091
Os08g0104600	CCACVL1_16890	58.2734	55.8621
