Gene stable ID	Dioscorea rotundata gene stable ID	%id. target Dioscorea rotundata gene identical to query gene	%id. query gene identical to target Dioscorea rotundata gene
Os08g0432800	Dr07361	37.971	34.5646
Os08g0433000	Dr19012	68.6047	8.35694
Os08g0433100	Dr07366	40.8867	35.7759
Os08g0433100	Dr07367	69.4581	60
Os08g0433200	Dr13706	56	55.1181
Os08g0433200	Dr13711	51.6	39.8148
Os08g0434100	Dr04047	30.5677	49.2958
Os08g0434700	Dr04920	18.5083	22.1122
Os08g0434700	Dr12097	8.83978	14.2857
Os08g0435800	Dr03026	18.1481	49
Os08g0435800	Dr04052	62.2222	62.4535
Os08g0435900	Dr04054	78.2787	69.708
Os08g0436000	Dr04057	50.5423	54.8235
Os08g0436100	Dr07479	44.6927	41.3793
Os08g0436200	Dr07480	65.942	57.0533
Os08g0436600	Dr00677	21.7054	7.9096
Os08g0436600	Dr07481	17.8295	7.6412
Os08g0436700	Dr00678	50.6493	52.9891
Os08g0436800	Dr04044	89.8305	88.3333
Os08g0437300	Dr04043	56.1069	51.7606
Os08g0438100	Dr05810	43.0108	30.5344
Os08g0438400	Dr00682	28.4024	51.6129
Os08g0439000	Dr12435	51.8116	22.2741
Os08g0439100	Dr14482	62.3853	65.3846
Os08g0439150	Dr03383	68.2927	30.4348
Os08g0439150	Dr14479	47.9675	21.5328
Os08g0439900	Dr14487	46.3519	46.9565
Os08g0440000	Dr10374	76.9585	75.9091
Os08g0440800	Dr14513	86.3727	75.4816
Os08g0440900	Dr14515	80.9783	34.4111
Os08g0441400	Dr03367	57.7236	67.619
Os08g0441500	Dr03366	69.8061	76.8293
Os08g0441600	Dr10355	50.3521	45.1104
Os08g0441600	Dr10357	50.3521	45.1104
Os08g0442000	Dr03343	41.0072	28.8364
Os08g0442000	Dr14533	34.5324	23.9203
Os08g0442200	Dr03143	40.2857	42.0896
Os08g0442300	Dr03341	82.2857	74.6114
Os08g0442350	Dr02546	18.4739	20.354
Os08g0442400	Dr03330	42.4821	57.9805
Os08g0442400	Dr14543	43.1981	51.7143
Os08g0444100	Dr10779	94.2529	84.5361
Os08g0445000	Dr03306	40.1198	50.6297
Os08g0445000	Dr14555	44.7106	48.6957
Os08g0445700	Dr14562	58.8592	57.126
Os08g0446200	Dr13600	55.8453	56.5059
Os08g0446700	Dr15568	0	0
Os08g0446800	Dr03292	37.2222	38.9535
Os08g0446800	Dr13599	35.5556	50.3937
Os08g0447200	Dr21520	53.2526	58.7646
Os08g0447300	Dr17322	52.4941	54.4335
Os08g0447900	Dr04313	17.6724	48.5207
Os08g0447900	Dr04314	45.4741	68.5065
Os08g0448000	Dr05521	63.0798	62.5
Os08g0448000	Dr13588	67.9035	61.8243
Os08g0448100	Dr21509	29.2683	38.0952
Os08g0450700	Dr20154	54.8013	35.439
Os08g0450800	Dr20154	0.122399	0.107066
Os08g0451400	Dr18899	37.3193	35.2795
Os08g0451500	Dr18899	40.9639	8.4472
Os08g0451700	Dr18899	53.0172	30.559
Os08g0451800	Dr18900	45.7143	48.1605
Os08g0452100	Dr20156	58.4927	65.8228
Os08g0452500	Dr18909	59.3985	60.7692
Os08g0453700	Dr18913	55.7895	58.114
Os08g0454000	Dr20180	30.0412	38.4211
Os08g0454500	Dr05252	45.9016	31.9088
Os08g0454500	Dr05254	42.623	17.0492
Os08g0454500	Dr09044	27.0492	25.9843
Os08g0454500	Dr13581	48.7705	33.427
Os08g0454500	Dr13584	28.6885	24.3056
Os08g0454500	Dr13618	42.623	34.2105
Os08g0454500	Dr20597	47.9508	32.7731
Os08g0455800	Dr18924	75.7732	75
Os08g0455900	Dr20189	41.4773	51.049
Os08g0456200	Dr12469	63.2692	64.2578
Os08g0456200	Dr25446	35.1923	60.1974
Os08g0456600	Dr20190	10.7843	5.69948
Os08g0457600	Dr18930	64.7632	67.0029
Os08g0457600	Dr20195	63.2312	65.9884
Os08g0458200	Dr04649	31.4655	30.2905
Os08g0458200	Dr20203	25	24.1667
Os08g0459300	Dr18695	58.4071	58.6667
Os08g0459600	Dr18933	72.335	72.89
Os08g0459700	Dr16732	33.3333	40.5556
Os08g0459700	Dr16733	42.9224	44.3396
Os08g0459700	Dr16736	38.3562	39.8104
Os08g0459700	Dr16737	28.3105	41.0596
Os08g0459700	Dr16739	41.5525	42.3256
Os08g0459700	Dr18699	42.0091	43.3962
Os08g0459700	Dr18700	41.5525	42.723
Os08g0459700	Dr18702	40.6393	44.5
Os08g0460000	Dr16738	59.6244	58.2569
Os08g0460000	Dr18932	58.6854	50.813
Os08g0460600	Dr16743	58.4158	11.6371
Os08g0460600	Dr18938	55.4455	11.1332
Os08g0462700	Dr12371	62.2166	55.3812
Os08g0462700	Dr18949	45.5919	52.6163
Os08g0462800	Dr18953	47.3016	47.7564
Os08g0462900	Dr18952	37.013	36.7742
Os08g0463500	Dr18954	30.3333	35.6863
Os08g0463900	Dr07282	58.8235	55.8376
Os08g0464000	Dr12363	71.0674	72.7011
Os08g0464400	Dr12362	23.6967	10.4384
Os08g0465700	Dr10186	40.6	40.2778
Os08g0465700	Dr10187	41.4	39.8844
Os08g0465800	Dr12349	80.2817	80.4436
Os08g0466200	Dr06778	57.6758	65.7938
Os08g0466200	Dr06779	63.2712	50.6315
Os08g0467100	Dr06765	38.4615	39.8833
Os08g0467400	Dr06760	45.9839	32.7611
Os08g0467500	Dr08206	51.3274	40.2778
Os08g0467500	Dr11282	52.2124	49.5798
Os08g0467600	Dr07363	14.6617	18.3962
Os08g0468400	Dr02208	47.7798	44.8333
Os08g0469200	Dr04666	44.4444	28.777
Os08g0469400	Dr06612	45.9854	37.0588
Os08g0469500	Dr04655	61.4213	58.1731
Os08g0469700	Dr00239	74.552	53.1969
Os08g0469700	Dr18620	70.9677	52.9412
Os08g0470200	Dr07769	28.7273	46.1988
Os08g0470200	Dr15128	47.2727	48.8722
Os08g0470200	Dr18623	51.2727	53.2075
Os08g0470700	Dr07769	25.2747	40.3509
Os08g0470700	Dr15128	38.8278	39.8496
Os08g0470700	Dr18623	42.1245	43.3962
Os08g0471000	Dr06610	39.2105	44.4776
Os08g0471800	Dr07917	37.7076	37.1522
Os08g0472000	Dr07918	57.8616	42.0091
Os08g0472400	Dr07921	22.4359	57.377
Os08g0472600	Dr21027	10.5263	21.9512
Os08g0472800	Dr11673	60.9804	65.1992
Os08g0473600	Dr04670	64.7597	66.4319
Os08g0473600	Dr04672	20.8238	38.5593
Os08g0473600	Dr04683	60.8696	63.4845
Os08g0473900	Dr04670	61.3445	68.5446
Os08g0473900	Dr04672	20.7983	41.9492
Os08g0473900	Dr04683	56.7227	64.4391
Os08g0474000	Dr11670	39.726	52.7273
Os08g0474100	Dr00767	25.7009	34.1615
Os08g0474100	Dr15191	25.7009	17.7419
Os08g0474700	Dr11575	82.8309	65.2219
Os08g0474866	Dr03765	37.5676	42.7692
Os08g0474866	Dr11566	36.2162	41.6149
Os08g0474866	Dr11567	34.3243	39.5639
Os08g0474866	Dr11568	35.6757	40.7407
Os08g0474866	Dr11571	34.5946	39.7516
Os08g0474866	Dr11572	35.9459	42.6282
Os08g0474866	Dr11573	34.5946	39.8754
Os08g0474866	Dr11574	36.2162	21.6478
Os08g0474866	Dr11576	36.2162	41.6149
Os08g0474866	Dr12857	37.8378	45.3074
Os08g0475000	Dr03765	32.6531	34.4615
Os08g0475000	Dr11566	30.3207	32.2981
Os08g0475000	Dr11567	29.1545	31.1526
Os08g0475000	Dr11568	30.0292	31.7901
Os08g0475000	Dr11571	30.6122	32.6087
Os08g0475000	Dr11572	30.6122	33.6538
Os08g0475000	Dr11573	30.6122	32.7103
Os08g0475000	Dr11574	29.7376	16.4782
Os08g0475000	Dr11576	29.7376	31.677
Os08g0475000	Dr12857	30.6122	33.9806
Os08g0475100	Dr03765	37.2372	38.1538
Os08g0475100	Dr11566	37.2372	38.5093
Os08g0475100	Dr11567	35.4354	36.7601
Os08g0475100	Dr11568	36.036	37.037
Os08g0475100	Dr11571	34.8348	36.0248
Os08g0475100	Dr11572	36.036	38.4615
Os08g0475100	Dr11573	35.1351	36.4486
Os08g0475100	Dr11574	36.3363	19.5477
Os08g0475100	Dr11576	36.9369	38.1988
Os08g0475100	Dr12857	41.4414	44.6602
Os08g0475400	Dr03765	43.7309	44
Os08g0475400	Dr11566	43.1193	43.7888
Os08g0475400	Dr11567	43.4251	44.2368
Os08g0475400	Dr11568	44.6483	45.0617
Os08g0475400	Dr11571	44.0367	44.7205
Os08g0475400	Dr11572	43.1193	45.1923
Os08g0475400	Dr11573	42.5076	43.3022
Os08g0475400	Dr11574	42.8135	22.6171
Os08g0475400	Dr11576	41.5902	42.236
Os08g0475400	Dr12857	42.2018	44.6602
Os08g0476000	Dr03769	38.1503	21.6749
Os08g0476000	Dr11582	41.9075	25.4386
Os08g0476300	Dr11584	60.3113	60.5469
Os08g0476400	Dr02194	46.0751	59.4714
Os08g0476600	Dr11583	50.3937	53.3333
Os08g0476900	Dr12873	23.0233	56.5714
Os08g0476900	Dr12874	33.9535	64.6018
Os08g0476900	Dr12875	56.0465	59.5062
Os08g0477100	Dr12873	22.5058	55.4286
Os08g0477100	Dr12874	33.6427	64.1593
Os08g0477100	Dr12875	56.8445	60.4938
Os08g0477600	Dr11585	45.5224	49.3927
Os08g0477800	Dr03776	18.2464	17.2646
Os08g0478100	Dr03779	64.0927	61.0294
Os08g0478200	Dr01741	82.8402	83.8323
Os08g0478500	Dr11591	35.2761	34.5691
Os08g0478800	Dr11599	76.748	76.9984
Os08g0479300	Dr03784	45.953	50.8671
Os08g0479300	Dr11603	43.8642	45.7766
Os08g0480100	Dr01814	45.9936	89.4081
Os08g0480200	Dr11629	43.9169	41.573
Os08g0480200	Dr11630	27.2997	51.1111
Os08g0480200	Dr11633	47.4777	44.9438
Os08g0480800	Dr00314	78.4091	80.2326
Os08g0481000	Dr11650	58.7922	55.2588
Os08g0481200	Dr13715	55.1402	56.9132
Os08g0481800	Dr03810	81.59	41.8455
Os08g0481950	Dr00316	67.7656	66.787
Os08g0481950	Dr03802	69.2308	67.7419
Os08g0482100	Dr03799	55.3757	50.4742
Os08g0482600	Dr11639	34.8837	35.7143
Os08g0482700	Dr11639	32.5967	35.119
Os08g0483100	Dr15590	23.7209	29.6512
Os08g0483200	Dr11637	47.2119	40.4459
Os08g0483600	Dr03797	26.7016	32.9032
Os08g0483600	Dr07377	20.9424	41.6667
Os08g0483600	Dr07378	24.0838	24.2105
Os08g0483600	Dr07379	23.5602	25.2809
Os08g0483600	Dr07380	29.8429	29.3814
Os08g0483900	Dr11636	39.6694	45
Os08g0484200	Dr07376	30.9927	42.6667
Os08g0484400	Dr03811	54.5567	47.3291
Os08g0484600	Dr15078	44.2043	63.3803
Os08g0484700	Dr11659	37.7778	42.3488
Os08g0484800	Dr11660	41.0557	15.3341
Os08g0485300	Dr07879	32.8947	32.6797
Os08g0485500	Dr07530	25	32.9545
Os08g0485600	Dr11083	26.0989	17.5601
Os08g0485700	Dr11083	23.1638	18.9464
Os08g0485800	Dr03104	45.9854	36.6279
Os08g0486100	Dr00730	70	14.4628
Os08g0486200	Dr12383	58.8235	54.1401
Os08g0486300	Dr07528	45.5959	55.5205
Os08g0487100	Dr13430	25.6522	40.411
Os08g0487500	Dr13432	21.4022	18.4127
Os08g0487800	Dr07463	80.7643	80.2532
Os08g0487900	Dr03091	58.2126	63.7566
Os08g0488800	Dr13440	40.5405	12.848
Os08g0489100	Dr13440	41.0367	40.6852
Os08g0489300	Dr13450	19.469	42.0382
Os08g0489800	Dr16919	57.5039	57.5039
Os08g0490000	Dr13455	37.2047	28.0415
Os08g0491000	Dr16938	18.0247	3.87473
Os08g0491100	Dr16938	32.4324	2.54777
Os08g0491200	Dr07445	70.0337	71.1111
Os08g0491200	Dr13659	70.5387	75.2244
Os08g0491200	Dr16943	62.7946	70.5104
Os08g0491400	Dr06027	21.789	21.2054
Os08g0492000	Dr03074	74.6011	75.2011
Os08g0493800	Dr13687	63.8771	57.6482
Os08g0493900	Dr18690	65.371	66.2291
Os08g0494000	Dr04788	40.0862	44.0758
Os08g0494000	Dr13683	42.2414	41.7021
Os08g0494375	Dr07495	30.2326	22.807
Os08g0495500	Dr04792	49.697	66.129
Os08g0495800	Dr13669	29.8805	68.8073
Os08g0495800	Dr13670	35.1926	66.416
Os08g0496000	Dr04800	61.2033	71.0843
Os08g0496400	Dr04806	21.2885	15.3226
Os08g0496500	Dr04804	39.5122	64.2857
Os08g0496600	Dr04806	40.1639	19.7581
Os08g0496800	Dr13625	9.95146	13.9456
Os08g0496900	Dr04821	79.2738	80
Os08g0497600	Dr12972	62.7315	63.3178
Os08g0497900	Dr12970	32.2511	25.042
Os08g0499000	Dr12969	29.7214	33.218
Os08g0499200	Dr04813	69.7333	69.1799
Os08g0499200	Dr12964	69.7333	67.1374
Os08g0499300	Dr12963	28.7834	31.9605
Os08g0499800	Dr12962	62.754	62.754
Os08g0499900	Dr12961	37.2973	11.0577
Os08g0500000	Dr12960	76.2918	82.0261
Os08g0500100	Dr12959	65.3533	62.3865
Os08g0500200	Dr04827	44.0546	45.6566
Os08g0500300	Dr04828	60.2637	57.1429
Os08g0500300	Dr12958	62.1469	58.7189
Os08g0500500	Dr04829	18.1004	16.5033
Os08g0500700	Dr12948	40.0576	79.6562
Os08g0500700	Dr12950	39.049	78.7791
Os08g0500800	Dr12949	36.1734	55.3776
Os08g0500900	Dr04844	59.6552	51.0324
Os08g0500900	Dr04940	45.5172	70.5882
Os08g0501000	Dr04959	27.5148	28.4839
Os08g0501132	Dr04844	62.3656	34.2183
Os08g0501132	Dr04940	54.8387	54.5455
Os08g0501200	Dr04959	27.1739	30.6279
Os08g0501500	Dr04959	28.1915	32.4655
Os08g0501600	Dr04959	43.4146	27.2588
Os08g0502000	Dr04867	31.2332	23.5592
Os08g0502400	Dr16969	45.9854	48.6486
Os08g0502600	Dr13238	55.5556	53.9568
Os08g0502600	Dr13239	56.2963	24.7557
Os08g0502600	Dr13241	58.5185	56.8345
Os08g0502600	Dr13242	60	58.2734
Os08g0502800	Dr12933	39.6552	57.7061
Os08g0503200	Dr04871	48.4576	48.4576
Os08g0503200	Dr12932	50.3856	54.1436
Os08g0503200	Dr16971	43.1877	50.9863
Os08g0503700	Dr07407	56.2044	55.2962
Os08g0503800	Dr04873	58.7242	63.2323
Os08g0504000	Dr16974	33.105	63.5965
Os08g0504400	Dr00394	62.8809	69.419
Os08g0504600	Dr06392	40.9357	34.2298
Os08g0504700	Dr12924	35.8824	48.4127
Os08g0504800	Dr04887	52.2459	56.9588
Os08g0505200	Dr04892	56.9141	55.461
Os08g0505200	Dr12921	44.2504	46.5544
Os08g0505300	Dr12923	87.8788	48.3333
Os08g0505300	Dr16977	84.8485	38.6207
Os08g0506000	Dr12919	44.9231	37.9221
Os08g0506700	Dr04897	39.0977	49.5238
Os08g0506700	Dr12917	40.8521	64.9402
Os08g0507000	Dr10186	39.5904	23.0159
Os08g0507000	Dr10187	44.0273	24.8555
Os08g0507100	Dr10186	40	40.0794
Os08g0507100	Dr10187	40.5941	39.499
Os08g0507702	Dr10186	39.9568	36.7063
Os08g0507702	Dr10187	41.6847	37.1869
Os08g0508000	Dr10186	39.7233	39.881
Os08g0508000	Dr10187	40.7115	39.6917
Os08g0508100	Dr04904	52.073	54.3253
Os08g0508500	Dr04907	42.7165	59.1281
Os08g0508600	Dr21005	29.2929	28.7129
Os08g0508600	Dr21007	45.4545	45.6853
Os08g0508700	Dr21107	22.1325	31.422
Os08g0508800	Dr07394	54.2208	54.5752
Os08g0509100	Dr07394	53.2412	54.5752
Os08g0509200	Dr04914	46.0922	51.4541
Os08g0509400	Dr04914	44.4	49.6644
Os08g0509500	Dr07392	49.7976	45.5556
Os08g0509600	Dr04916	36.9305	48.7342
Os08g0509600	Dr16987	39.8082	45.6044
Os08g0509600	Dr21119	44.3645	49.7312
Os08g0510101	Dr07752	34.2697	19.1223
Os08g0510101	Dr07753	36.5169	19.697
Os08g0510101	Dr07754	37.6404	20.1201
Os08g0510101	Dr07756	37.0787	20
Os08g0510300	Dr21121	60.0812	62.0979
Os08g0510500	Dr04924	44.4853	23.9604
Os08g0510500	Dr16990	42.2794	24.0586
Os08g0510700	Dr04926	18.7879	23.1343
Os08g0510700	Dr21123	34.2424	34.3465
Os08g0510900	Dr07387	26.7003	33.9744
Os08g0511200	Dr12886	40.0576	48.9437
Os08g0511400	Dr12888	39.3064	42.236
Os08g0511500	Dr05482	38.6139	4.20259
Os08g0511700	Dr16994	54.7038	55.0877
Os08g0511800	Dr04933	96.5812	96.5812
Os08g0511900	Dr04934	71.8654	53.4091
Os08g0512100	Dr04935	30.5882	35.9447
Os08g0512300	Dr15154	76.489	77.707
Os08g0512500	Dr12898	49.1736	49.1736
Os08g0512600	Dr12900	79.4479	83.8188
Os08g0512700	Dr12907	74.5182	58.3893
Os08g0512700	Dr14172	75.5889	60.7573
Os08g0512700	Dr16998	73.6617	59.5156
Os08g0513300	Dr05055	64.5244	62.4378
Os08g0513700	Dr04956	57.8853	31.2682
Os08g0513700	Dr12910	57.8853	36.7882
Os08g0513700	Dr12911	0.358423	0.970874
Os08g0513700	Dr14171	55.3763	19.7192
Os08g0514100	Dr09566	32.2917	23.5205
Os08g0514100	Dr17689	26.25	26.4151
Os08g0514600	Dr08113	27.0042	18.1818
Os08g0514600	Dr18935	24.8945	16.7614
Os08g0515000	Dr08113	41.5473	41.1932
Os08g0515000	Dr18935	39.8281	39.4886
Os08g0515700	Dr06883	40.3346	40.7129
Os08g0515700	Dr12914	38.4758	31.4112
Os08g0515900	Dr06888	57.2881	65.7588
Os08g0515900	Dr06893	43.7288	54.661
Os08g0516900	Dr14916	28.3525	29.7189
Os08g0517100	Dr03234	37.8947	23.5294
Os08g0517200	Dr14913	69.0522	33.711
Os08g0517300	Dr03232	61.5147	56.4539
Os08g0517500	Dr03227	63.0728	60.3093
Os08g0517500	Dr14906	63.8814	59.6977
Os08g0517600	Dr01972	49.3776	53.8462
Os08g0517700	Dr03215	59.0793	59.6899
Os08g0517900	Dr03218	73.7226	73.1884
Os08g0518100	Dr03219	51.4389	51.7491
Os08g0518100	Dr14897	46.6427	51.455
Os08g0519100	Dr08623	48.4252	44.1652
Os08g0519400	Dr03213	36.9469	52.5157
Os08g0519600	Dr14888	59.0604	59.5937
Os08g0519800	Dr08579	42.5447	42.3343
Os08g0519800	Dr17270	51.9881	51.9364
Os08g0519900	Dr14885	39.313	17.3401
Os08g0520000	Dr14882	62.8571	49.7942
Os08g0520100	Dr14880	21.0526	56.1798
Os08g0520200	Dr03198	45.2926	41.9811
Os08g0520550	Dr03204	53.0612	37.1429
Os08g0520850	Dr03206	19.2982	19.2982
Os08g0521000	Dr17263	48.4	42.0139
Os08g0521200	Dr03195	38.4937	41.629
Os08g0522400	Dr10225	51.8293	51.2048
Os08g0522500	Dr09557	47.1519	76.4103
Os08g0522600	Dr09558	74.1117	60.4555
Os08g0523600	Dr02865	42.7083	3.36894
Os08g0524000	Dr10450	26.9531	59.4828
Os08g0524000	Dr10452	63.2812	45
Os08g0524200	Dr09943	33.3333	45.4545
Os08g0524600	Dr02522	100	21.4286
Os08g0524600	Dr09944	100	31.5789
Os08g0525000	Dr13888	83.3333	83.7209
Os08g0525500	Dr13868	71.5789	29.8901
Os08g0525800	Dr13864	54.721	53.9112
Os08g0525900	Dr09920	43.4783	3.10559
Os08g0525900	Dr19868	34.7826	1.98265
Os08g0526100	Dr13910	61.0879	63.067
Os08g0526300	Dr13027	66.5653	66.9725
Os08g0526350	Dr09898	25.1256	24.3902
Os08g0526400	Dr03753	21.0317	26.5
Os08g0526500	Dr09900	35.865	20.3837
Os08g0526700	Dr09904	33.3333	20.7668
Os08g0527100	Dr11309	20.6465	19.5266
Os08g0527300	Dr11309	17.4573	9.07298
Os08g0527400	Dr11309	21.5556	9.56608
Os08g0527600	Dr11309	22.7586	9.76331
Os08g0527700	Dr06074	40.7216	17.4201
Os08g0527700	Dr06075	41.4948	31.8182
Os08g0527700	Dr06076	41.4948	38.5167
Os08g0527700	Dr06077	41.2371	29.9625
Os08g0527800	Dr11309	24.1379	3.45168
Os08g0527900	Dr11309	23.6	17.4556
Os08g0528000	Dr11309	21.7281	16.8639
Os08g0528100	Dr11309	21.1726	19.2308
Os08g0528500	Dr12680	77.305	53.0414
Os08g0528700	Dr01100	20.6009	12.3711
Os08g0528900	Dr11306	64.1399	67.9012
Os08g0529000	Dr13836	36.2162	36.1186
Os08g0529100	Dr06484	81.7352	80.9955
Os08g0529200	Dr13833	34.9282	36.2283
Os08g0529300	Dr13301	33.9623	38.6503
Os08g0529400	Dr13301	30.2326	35.8896
Os08g0529800	Dr13840	46.347	58.6705
Os08g0530000	Dr09893	80.8554	71.6607
Os08g0530200	Dr09891	84.7953	38.5638
Os08g0530200	Dr11292	85.9649	75.3846
Os08g0530400	Dr09884	73.2998	75.5844
Os08g0531200	Dr13915	50.2242	53.3333
Os08g0531300	Dr11291	60.3834	60.7717
Os08g0531700	Dr17240	63.4538	60.076
Os08g0531900	Dr08789	29.5082	45.3782
Os08g0532200	Dr02559	80.7531	81.4346
Os08g0532300	Dr08195	63.1148	63.1148
Os08g0532400	Dr11280	75.1261	75.3794
Os08g0532700	Dr04010	23.8938	39.1304
Os08g0532700	Dr06036	53.3923	49.1848
Os08g0532700	Dr09853	53.6873	56.1728
Os08g0532700	Dr10614	35.9882	51.4768
Os08g0532700	Dr11281	56.9322	59.5679
Os08g0532900	Dr07451	35.8491	34.5455
Os08g0532900	Dr16940	72.1698	73.2057
Os08g0533300	Dr08214	59.8291	60.4752
Os08g0533700	Dr10219	64.2857	64.8305
Os08g0534200	Dr16892	48.0519	22.561
Os08g0534300	Dr11317	32.1678	23.3503
Os08g0534350	Dr10219	56.25	26.6949
Os08g0534400	Dr18773	40.2778	19.863
Os08g0534900	Dr16892	60.9827	64.3293
Os08g0534950	Dr11317	32.1678	23.3503
Os08g0535000	Dr10219	56.25	26.6949
Os08g0535200	Dr10217	43.9739	50.9434
Os08g0535400	Dr08239	34.375	71.5
Os08g0535600	Dr08240	76.7123	73.6842
Os08g0535700	Dr09837	45.9716	52.2911
Os08g0536000	Dr08246	30.2139	94.1667
Os08g0536100	Dr08248	40.483	41.9735
Os08g0536300	Dr10211	29.918	34.9282
Os08g0536800	Dr10210	38.5113	38.141
Os08g0537600	Dr00414	68.9531	66.1663
Os08g0537600	Dr11243	69.5548	68.3215
Os08g0537800	Dr00411	73.1481	46.0641
Os08g0537900	Dr00410	61.5894	62.4161
Os08g0538000	Dr00409	80.8023	54.5455
Os08g0538000	Dr06944	75.788	78.4866
Os08g0538200	Dr00596	26.0586	19.2308
Os08g0538200	Dr04422	12.7036	12.3028
Os08g0538300	Dr00401	58.0128	59.3443
Os08g0538300	Dr09818	57.6923	29.9252
Os08g0538600	Dr11233	60.1415	45.5357
Os08g0538700	Dr08289	67.0297	67.1627
Os08g0540000	Dr08935	59.8837	61.8619
Os08g0540300	Dr19136	8.73147	40.1515
Os08g0540400	Dr13943	58.4071	62.2642
Os08g0541300	Dr08491	39.2553	34.486
Os08g0541400	Dr13958	55.9387	69.5238
Os08g0541500	Dr13964	48.704	45.6522
Os08g0541950	Dr08984	58.3333	37.8378
Os08g0541950	Dr17578	56.25	34.6154
Os08g0542000	Dr15820	73.7307	70.9129
Os08g0542100	Dr13245	52	58.3673
Os08g0542600	Dr13250	71.4286	68.75
Os08g0542700	Dr13260	65.7092	67.6525
Os08g0542900	Dr08961	46.37	43.6123
Os08g0543400	Dr03349	27.8281	40.8638
Os08g0543400	Dr03351	37.5566	37.8995
Os08g0543400	Dr03352	28.9593	23.3577
Os08g0543400	Dr03353	34.6154	34.7727
Os08g0543400	Dr04958	28.5068	34.1463
Os08g0543400	Dr09571	35.0679	35.7143
Os08g0543600	Dr17147	41.5771	39.726
Os08g0543700	Dr19009	34.6008	18.4211
Os08g0543900	Dr17141	53.8793	46.4684
Os08g0543900	Dr19019	45.2586	42.9448
Os08g0544500	Dr14092	68.8742	70.2703
Os08g0544800	Dr08642	41.2869	46.8085
Os08g0544900	Dr17120	74.9465	63.4058
Os08g0545000	Dr12247	48.7102	50
Os08g0545200	Dr08742	61.2466	23.7895
Os08g0545200	Dr08743	78.5908	80.3324
Os08g0545500	Dr17114	15.0307	23.5577
Os08g0545500	Dr17115	15.9509	24.5283
Os08g0545500	Dr17117	15.6442	23.8318
Os08g0545700	Dr08723	37.8947	46.0064
Os08g0546100	Dr00428	54.1139	59.375
Os08g0546100	Dr08727	47.4684	52.0833
Os08g0546400	Dr17109	48.2818	46.9115
Os08g0546700	Dr10157	60.9907	68.6411
Os08g0546700	Dr17107	58.2043	51.7906
Os08g0546900	Dr17095	58.7786	59.6899
Os08g0547000	Dr08746	32.6531	43.0493
Os08g0547100	Dr08755	50.1529	62.8353
Os08g0547100	Dr08756	55.0459	54.7112
Os08g0547200	Dr08754	55.5752	60.3846
Os08g0547300	Dr08757	60.2541	61.2546
Os08g0547300	Dr11784	60.4356	61.6667
Os08g0547500	Dr08760	44.648	50.8233
Os08g0547500	Dr11787	37.6085	41.6222
Os08g0547900	Dr08721	51.9789	39.479
Os08g0547900	Dr08771	58.3113	37.9074
Os08g0548000	Dr08718	37.1585	27.9835
Os08g0548000	Dr11759	32.2404	25.7642
Os08g0548200	Dr10095	82.7206	81.8182
Os08g0548300	Dr08570	42.2951	51.3944
Os08g0548500	Dr01625	65.0155	65.3188
Os08g0548900	Dr01576	38.5542	38.5542
Os08g0548900	Dr01657	20.4819	54.8387
Os08g0548900	Dr01658	13.253	13.2
Os08g0548900	Dr11392	22.49	52.3364
Os08g0548900	Dr11737	85.9438	88.4297
Os08g0549100	Dr10755	72.8522	80.303
Os08g0549200	Dr10750	42.5708	60.469
Os08g0550200	Dr01698	59.9617	68.3406
Os08g0550200	Dr07887	66.4751	68.5771
Os08g0550400	Dr15690	45.3846	49.1667
Os08g0550600	Dr18640	23.6239	8.61925
Os08g0550700	Dr05230	41.958	43.7956
Os08g0550700	Dr05231	39.8601	45.9677
Os08g0550700	Dr05232	43.3566	29.2453
Os08g0550700	Dr05233	37.0629	42.7419
Os08g0550700	Dr05234	23.7762	27.6423
Os08g0550700	Dr05235	41.2587	43.0657
Os08g0550700	Dr05236	20.2797	33.7209
Os08g0550700	Dr05237	43.3566	35.0282
Os08g0550700	Dr05238	40.5594	42.3358
Os08g0550700	Dr05239	40.5594	42.3358
Os08g0550700	Dr05240	41.2587	42.7536
Os08g0550700	Dr05241	42.6573	44.5255
Os08g0550700	Dr05242	40.5594	13.9759
Os08g0550700	Dr05243	42.6573	44.5255
Os08g0550700	Dr05244	29.3706	37.5
Os08g0550700	Dr05245	40.5594	42.3358
Os08g0550700	Dr05246	36.3636	41.9355
Os08g0550700	Dr05247	37.0629	37.8571
Os08g0550700	Dr05248	39.1608	27.451
Os08g0550700	Dr05249	40.5594	42.029
Os08g0550700	Dr05251	30.7692	22.7979
Os08g0550700	Dr05255	39.8601	30.9783
Os08g0550700	Dr05256	41.958	43.4783
Os08g0550700	Dr05257	41.958	20.339
Os08g0550700	Dr05258	37.0629	42.4
Os08g0550700	Dr05259	41.2587	42.7536
Os08g0550700	Dr05260	27.972	40.8163
Os08g0550700	Dr05261	41.2587	43.0657
Os08g0550700	Dr05262	39.8601	45.6
Os08g0550700	Dr05584	41.958	44.1176
Os08g0550700	Dr05585	39.1608	28.7179
Os08g0550700	Dr05586	39.8601	17.8125
Os08g0550700	Dr05587	21.6783	41.8919
Os08g0550700	Dr05588	39.8601	41.6058
Os08g0550700	Dr05589	41.2587	45.0382
Os08g0550700	Dr05590	39.8601	28.0788
Os08g0550700	Dr05591	39.1608	44.0945
