Gene stable ID	Cucumis sativus gene stable ID	%id. query gene identical to target Cucumis sativus gene	%id. target Cucumis sativus gene identical to query gene	Cucumis sativus orthology confidence [0 low, 1 high]
Os12g0105800	Csa_5G211530	18.3824	38.8199	
Os12g0105800	Csa_6G182110	18.4211	39.1304	
Os12g0106000	Csa_5G215130	52.1236	52.9412	
Os12g0106100	Csa_1G171020	30.2326	29.3233	
Os12g0106300	Csa_4G313380	46.2264	39.0438	
Os12g0106500	Csa_4G055450	52.4476	51.3699	
Os12g0106500	Csa_4G055470	62.2642	11.3014	
Os12g0106500	Csa_6G078620	45.8472	47.2603	
Os12g0106550	Csa_6G067430	58.9041	62.3188	
Os12g0107500	Csa_4G314440	49.1071	47.8261	
Os12g0107600	Csa_3G730850	49.3333	50.4545	
Os12g0107600	Csa_4G314420	49.5283	47.7273	
Os12g0107600	Csa_5G218210	53.0233	51.8182	
Os12g0107700	Csa_3G730860	45.8576	55.8239	
Os12g0107700	Csa_5G218200	50.3554	60.3693	
Os12g0108000	Csa_6G012820	65.6604	61.3757	
Os12g0108100	Csa_2G034780	53.5857	52.4366	
Os12g0108100	Csa_6G000690	59.5937	51.462	
Os12g0108500	Csa_3G730810	49.6252	47.4892	
Os12g0108500	Csa_6G216950	49.5575	48.2066	
Os12g0108600	Csa_4G314470	43.722	42.8571	
Os12g0108900	Csa_3G838650	27.0799	46.6292	
Os12g0109000	Csa_1G006280	18.2692	84.4444	
Os12g0109000	Csa_3G829100	18.3575	84.4444	
Os12g0109150	Csa_1G025970	16.0539	33.9378	
Os12g0109150	Csa_1G533480	15.5797	33.4197	
Os12g0109150	Csa_3G355570	16.8597	33.9378	
Os12g0109150	Csa_3G355580	16.478	33.9378	
Os12g0109150	Csa_3G560770	15.122	32.1244	
Os12g0109150	Csa_3G563310	15.5473	32.3834	
Os12g0109150	Csa_3G564310	26.8456	31.0881	
Os12g0109150	Csa_3G824910	16.3546	33.9378	
Os12g0109150	Csa_5G218740	18.0451	37.3057	
Os12g0109300	Csa_3G730820	50.6211	49.6951	
Os12g0109800	Csa_5G174670	39.823	34.3075	
Os12g0109800	Csa_5G577950	37.8653	37.8653	
Os12g0109850	Csa_2G034780	14.3426	41.1429	
Os12g0109850	Csa_6G000690	15.3499	38.8571	
Os12g0109900	Csa_2G370450	18.2336	13.8528	
Os12g0110000	Csa_4G325540	67.254	67.4025	
Os12g0110100	Csa_3G117990	74.5763	54.5455	
Os12g0110300	Csa_7G238430	37.5342	41.5152	
Os12g0110400	Csa_4G363980	36.8932	27.1429	
Os12g0110400	Csa_4G363990	46.1039	25.3571	
Os12g0110700	Csa_1G062300	15.5963	21.7252	
Os12g0110700	Csa_6G513600	17.619	23.6422	
Os12g0110700	Csa_6G513610	16.6667	22.3642	
Os12g0111400	Csa_4G329560	15.8333	19.7917	
Os12g0111500	Csa_6G013910	42.3423	34.1818	
Os12g0111600	Csa_6G013920	43.0233	35.2381	
Os12g0111800	Csa_1G533650	59.0625	59.6215	
Os12g0111900	Csa_6G216920	37.3134	37.594	
Os12g0112000	Csa_6G213910	64	63.6086	
Os12g0112000	Csa_6G216410	62.9139	58.104	
Os12g0112000	Csa_6G216420	60.7717	57.7982	
Os12g0112200	Csa_4G331080	30.4721	28.9796	
Os12g0112300	Csa_5G218820	61.0778	61.3226	
Os12g0112500	Csa_5G218830	61.3475	63.8376	
Os12g0112600	Csa_3G730170	39.9556	44.665	
Os12g0112800	Csa_1G025180	50	31.8182	
Os12g0112800	Csa_1G533620	48.7805	30.303	
Os12g0113500	Csa_6G212900	55.8386	59.9089	
Os12g0114100	Csa_4G332110	47.1572	45.5574	
Os12g0114100	Csa_6G212860	46.0465	47.9806	
Os12g0114200	Csa_4G332120	31.9599	39.3151	
Os12g0114400	Csa_3G728140	34.6026	41.4683	
Os12g0114500	Csa_3G728130	38.0165	38.6555	
Os12g0114800	Csa_3G728130	42.9752	42.9752	
Os12g0115000	Csa_3G728130	47.9339	50.4348	
Os12g0115100	Csa_3G728130	46.281	48.2759	
Os12g0115300	Csa_3G728130	46.281	47.4576	
Os12g0115500	Csa_3G728130	45.4545	46.6102	
Os12g0115700	Csa_5G221960	52.8926	60.3774	
Os12g0115900	Csa_3G728090	62.1277	63.7555	
Os12g0115950	Csa_1G524670	13.2262	44.0329	
Os12g0116000	Csa_3G728020	55.9006	12.3626	
Os12g0117300	Csa_6G405340	46.3312	57.8534	
Os12g0117400	Csa_4G056750	45.4545	45.614	
Os12g0117800	Csa_4G337290	45.283	46.7532	
Os12g0118200	Csa_4G337320	24.7113	42.8	
Os12g0118200	Csa_6G133780	23.1626	41.6	
Os12g0118400	Csa_5G645090	42.1811	38.7524	
Os12g0118700	Csa_4G337330	29.4849	33.2665	
Os12g0118900	Csa_2G120940	27.704	47.7124	
Os12g0118900	Csa_2G139860	17.8218	23.5294	
Os12g0119000	Csa_2G120940	49.9051	50.3831	
Os12g0119000	Csa_2G139860	42.5743	32.9502	
Os12g0119350	Csa_4G337350	24.8927	18.4127	
Os12g0119700	Csa_4G337350	24.4635	23.6515	
Os12g0120000	Csa_1G395600	42.0144	41.2429	
Os12g0120100	Csa_3G727940	45.2261	40.5405	
Os12g0120200	Csa_3G002820	18.5567	28.8	
Os12g0120400	Csa_3G038780	44.5783	30.8333	
Os12g0121100	Csa_3G727920	55.6797	79.7333	
Os12g0121300	Csa_3G727900	73.5499	74.7642	
Os12g0121600	Csa_4G507450	29.3379	30.6317	
Os12g0122000	Csa_4G196810	44.5741	57.8788	
Os12g0122100	Csa_6G133830	46.9208	56.7376	
Os12g0123100	Csa_7G057510	44.0909	33.2192	
Os12g0123200	Csa_3G126940	45.045	49.2611	
Os12g0123300	Csa_5G310310	18.8329	36.2245	
Os12g0123800	Csa_4G193250	38.4848	32.0707	
Os12g0123900	Csa_6G053330	32.5	41.6667	
Os12g0124000	Csa_4G269160	40.9836	27.6753	
Os12g0124200	Csa_3G187290	62.8205	32.8859	
Os12g0124500	Csa_1G009710	49.4737	44.7619	
Os12g0124500	Csa_1G033205	43.8095	43.8095	
Os12g0124500	Csa_5G636500	52.1739	45.7143	
Os12g0124700	Csa_7G343310	67.7909	66.5563	
Os12g0125300	Csa_3G646630	39.2453	33.4405	
Os12g0125400	Csa_1G600930	65.7825	64.5833	
Os12g0126100	Csa_4G269190	28.771	35.3952	
Os12g0126200	Csa_4G417520	52.6984	51.875	
Os12g0126300	Csa_5G612310	41.6856	41.0314	
Os12g0126800	Csa_3G815490	50.8197	10.5983	
Os12g0126800	Csa_3G815990	34.3387	25.2991	
Os12g0127100	Csa_4G269750	50.4823	46.7262	
Os12g0127200	Csa_1G601000	38.3721	36	
Os12g0127200	Csa_4G269730	33.1984	29.8182	
Os12g0127400	Csa_1G002700	14.1053	18.7151	
Os12g0127600	Csa_6G289720	31.3559	26.0563	
Os12g0127650	Csa_1G528570	5.83174	8.28804	
Os12g0127900	Csa_3G816700	47.138	52.2388	
Os12g0128450	Csa_4G595990	37.8682	43.9739	
Os12g0128700	Csa_3G816160	63.0177	64.5455	
Os12g0128800	Csa_3G816160	52.9586	62.697	
Os12g0129000	Csa_5G637760	70.6897	39.0476	
Os12g0129300	Csa_3G816160	6.36095	48.3146	
Os12g0129350	Csa_3G816160	33.8757	62.3978	
Os12g0129400	Csa_3G816680	59.9109	60.7223	
Os12g0129650	Csa_3G816680	5.56793	32.8947	
Os12g0129700	Csa_2G094900	31.3665	27.0777	
Os12g0130100	Csa_3G816690	20.0477	45.4054	
Os12g0130200	Csa_3G733860	28.5714	38.2637	
Os12g0130200	Csa_3G733870	25.2991	23.7942	
Os12g0130200	Csa_3G733880	31.5136	40.836	
Os12g0130300	Csa_3G733860	37.0948	37.006	
Os12g0130300	Csa_3G733870	34.0171	23.8323	
Os12g0130300	Csa_3G733880	41.3151	39.8802	
Os12g0130500	Csa_3G733860	22.569	35.4717	
Os12g0130500	Csa_3G733870	29.0598	32.0755	
Os12g0130500	Csa_3G733880	24.4417	37.1698	
Os12g0130800	Csa_3G733860	36.8547	37.0326	
Os12g0130800	Csa_3G733870	34.0171	24.0048	
Os12g0130800	Csa_3G733880	39.5782	38.4801	
Os12g0131000	Csa_6G509630	61.597	54	
Os12g0131100	Csa_2G099490	37.6266	81.25	
Os12g0131150	Csa_2G099490	8.82779	74.3902	
Os12g0131200	Csa_3G816150	44.2396	40.4211	
Os12g0131200	Csa_4G595980	47.1883	40.6316	
Os12g0131266	Csa_3G645910	47.2727	30.7692	
Os12g0131300	Csa_3G816680	10.9131	49.4949	
Os12g0131400	Csa_2G094900	32.6087	34.7682	
Os12g0131900	Csa_3G115050	41.349	53.1073	
Os12g0131900	Csa_6G497340	41.4562	52.5424	
Os12g0132200	Csa_4G269780	48.6486	84.0467	
Os12g0132400	Csa_1G587430	24.5798	76.4706	
Os12g0132500	Csa_5G585390	8.38446	41	
Os12g0132800	Csa_5G585390	51.5337	53.617	
Os12g0133000	Csa_5G585390	47.4438	47.541	
Os12g0133050	Csa_1G530120	75	75	
Os12g0133050	Csa_5G199310	79.6875	79.6875	
Os12g0133100	Csa_5G585390	54.3967	52.988	
Os12g0133300	Csa_5G585390	12.8834	52.5	
Os12g0133400	Csa_5G614660	46.7391	45.7447	
Os12g0133500	Csa_6G430690	72.8972	72.0887	
Os12g0133600	Csa_4G431930	64.8148	56.4516	
Os12g0133700	Csa_3G842000	59.1781	60.6742	
Os12g0133800	Csa_4G430820	38.4228	74.5928	
Os12g0133900	Csa_1G002100	46.8354	47.786	
Os12g0134200	Csa_6G429070	29.5705	58.8816	
Os12g0134300	Csa_1G020880	15.126	40.9091	
Os12g0134700	Csa_4G189000	22.8216	12.3318	
Os12g0134700	Csa_4G189010	22.2958	22.6457	
Os12g0134700	Csa_4G190020	23.4542	24.6637	
Os12g0134900	Csa_3G818260	47.3581	46.7181	
Os12g0135051	Csa_2G292790	19.0476	32.5926	
Os12g0135100	Csa_2G292790	48.4848	44.9799	
Os12g0135200	Csa_1G600860	37.8132	40	
Os12g0135300	Csa_3G119610	10.4712	9.36768	
Os12g0135300	Csa_3G603590	11.8919	10.3045	
Os12g0135300	Csa_3G603600	11.1732	9.36768	
Os12g0135300	Csa_4G051570	11.9593	11.007	
Os12g0135300	Csa_6G401350	41.7178	15.9251	
Os12g0135500	Csa_6G401340	41.369	39.1549	
Os12g0135800	Csa_6G401340	47.0238	43.8889	
Os12g0135900	Csa_2G223690	81.761	81.761	
Os12g0136200	Csa_6G425690	51.8519	52.988	
Os12g0136900	Csa_3G822500	66.7311	66.41	
Os12g0136900	Csa_5G310810	66.1213	66.1213	
Os12g0137100	Csa_4G341560	60.6897	60.274	
Os12g0137200	Csa_6G434350	74.1722	52.459	
Os12g0137300	Csa_3G099700	37.0166	49.8141	
Os12g0137400	Csa_3G824170	20	21.1726	
Os12g0137400	Csa_5G440120	16.6667	18.241	
Os12g0137500	Csa_5G633180	68.3417	65.0718	
Os12g0138050	Csa_3G823060	43.1138	30.2521	
Os12g0138050	Csa_4G355130	43.75	35.2941	
Os12g0138100	Csa_1G616330	37.6168	32.7236	
Os12g0138100	Csa_5G623560	39.7917	38.8211	
Os12g0138166	Csa_1G616330	19.6262	23.796	
Os12g0138166	Csa_5G623560	20.625	28.0453	
Os12g0138200	Csa_1G616330	32.4766	27.2549	
Os12g0138200	Csa_5G623560	31.6667	29.8039	
Os12g0138500	Csa_3G822220	39.2197	58.7692	
Os12g0138500	Csa_4G256430	38.3673	57.8462	
Os12g0138800	Csa_3G821590	40.7407	35.814	
Os12g0138900	Csa_3G363180	63.6651	63.4646	
Os12g0139300	Csa_5G202330	55.144	53.493	
Os12g0139400	Csa_3G822100	50.885	57.2139	
Os12g0139400	Csa_4G436980	42.9167	51.2438	
Os12g0139500	Csa_3G822200	49.7797	49.7797	
Os12g0139600	Csa_4G236360	77.3109	47.3413	
Os12g0141100	Csa_4G432460	54.1878	53.3084	
Os12g0141100	Csa_5G435070	56.9314	52.809	
Os12g0141100	Csa_5G623850	57.8042	54.5568	
Os12g0141800	Csa_4G538590	11.1285	38.7978	
Os12g0142600	Csa_4G165850	41.4634	39.3822	
Os12g0143200	Csa_1G615190	44.5728	46.6184	
Os12g0143300	Csa_3G683170	30.5882	46.4286	
Os12g0143400	Csa_3G790440	67.0232	70.1493	
Os12g0143800	Csa_3G145750	57.5314	79.9419	
Os12g0143900	Csa_3G149320	73.3813	72.1358	
Os12g0144000	Csa_7G393440	48.7903	49.3878	
Os12g0144600	Csa_1G570180	25.5944	34.9237	
Os12g0144600	Csa_3G150040	53.5484	15.8397	
Os12g0144600	Csa_6G237620	40.7609	42.9389	
Os12g0145100	Csa_3G149950	69.0678	68.4874	
Os12g0145100	Csa_6G154500	62.753	65.1261	
Os12g0145400	Csa_6G153500	53.0612	53.6697	
Os12g0145500	Csa_3G690310	69.6477	69.4595	
Os12g0145632	Csa_2G021680	4.10367	18.6275	
Os12g0145700	Csa_6G449830	76.2602	88.9943	
Os12g0145900	Csa_3G748260	50.2959	42.8752	
Os12g0146400	Csa_3G130330	20.7254	37.7358	
Os12g0146500	Csa_2G386120	18.9145	37.2168	
Os12g0146500	Csa_3G748280	14.4385	26.2136	
Os12g0147200	Csa_3G748780	47.9167	46.9388	
Os12g0147500	Csa_2G386150	38.79	41.2879	
Os12g0148400	Csa_6G429070	20.0991	41.3364	
Os12g0148700	Csa_1G657470	24.1135	24.9389	
Os12g0149000	Csa_1G150980	31.0897	29.5732	
Os12g0149000	Csa_3G750910	33.1104	30.1829	
Os12g0149300	Csa_1G009930	61.5217	60.7296	
Os12g0149300	Csa_1G010930	61.3043	60.515	
Os12g0149700	Csa_6G151710	47.2284	63.0177	
Os12g0149800	Csa_1G153010	82.7586	82.7586	
Os12g0149900	Csa_3G775250	45.6706	56.3941	
Os12g0149900	Csa_6G451500	51.6765	54.9266	
Os12g0150100	Csa_2G285350	80.137	78	
Os12g0150100	Csa_6G495670	81.5069	79.3333	
Os12g0150200	Csa_1G154090	52.5424	54.8134	
Os12g0150200	Csa_3G775300	53.5354	52.0629	
Os12g0151000	Csa_6G452090	59.8624	58.6517	
Os12g0152000	Csa_3G776350	77.9661	79.7688	
Os12g0152000	Csa_6G152360	69.8864	71.0983	
Os12g0152000	Csa_6G452100	69.7802	73.4104	
Os12g0152100	Csa_1G159840	50.8772	50.7289	
Os12g0152100	Csa_1G160215	53.0675	50.4373	
Os12g0152100	Csa_1G161090	54.4379	53.6443	
Os12g0152100	Csa_1G161590	40.2556	36.7347	
Os12g0152100	Csa_5G650285	52.2857	53.3528	
Os12g0152100	Csa_6G152370	40.113	20.6997	
Os12g0152500	Csa_1G159840	18.1287	38.9937	
Os12g0152500	Csa_1G160215	19.9387	40.8805	
Os12g0152500	Csa_1G161090	20.4142	43.3962	
Os12g0152500	Csa_1G161590	9.90415	19.4969	
Os12g0152500	Csa_5G650285	19.4286	42.7673	
Os12g0152500	Csa_6G152370	3.9548	4.40252	
Os12g0152600	Csa_5G611050	38.8203	39.5251	
Os12g0152700	Csa_6G045110	54.007	55.5556	
Os12g0152800	Csa_6G045150	47.3251	48.1172	
Os12g0152900	Csa_1G162100	66.7763	41.5133	
Os12g0152900	Csa_6G152350	42.0765	47.2393	
Os12g0154000	Csa_6G055380	68.3582	68.5629	
Os12g0154000	Csa_6G486860	66.4671	66.4671	
Os12g0154400	Csa_6G009450	65.5844	63.924	
Os12g0154600	Csa_6G055380	73.7313	74.1742	
Os12g0154600	Csa_6G486860	71.5569	71.7718	
Os12g0154700	Csa_1G537570	50.6912	48.0349	
Os12g0154700	Csa_1G662790	61.6071	60.262	
Os12g0154700	Csa_1G662810	59.6413	58.0786	
Os12g0154700	Csa_6G525540	54.3379	51.9651	
Os12g0154700	Csa_6G525550	59.7222	56.3319	
Os12g0154700	Csa_6G525580	62.7907	58.952	
Os12g0154700	Csa_6G525590	62.7907	58.952	
Os12g0154700	Csa_6G525600	60.6481	57.2052	
Os12g0154700	Csa_6G525610	61.4679	58.5153	
Os12g0154700	Csa_6G525620	57.7273	55.4585	
Os12g0154800	Csa_1G537570	52.5346	49.7817	
Os12g0154800	Csa_1G662790	61.6071	60.262	
Os12g0154800	Csa_1G662810	60.0897	58.5153	
Os12g0154800	Csa_6G525540	56.1644	53.7118	
Os12g0154800	Csa_6G525550	62.037	58.5153	
Os12g0154800	Csa_6G525580	65.5814	61.5721	
Os12g0154800	Csa_6G525590	65.5814	61.5721	
Os12g0154800	Csa_6G525600	63.4259	59.8253	
Os12g0154800	Csa_6G525610	63.7615	60.6987	
Os12g0154800	Csa_6G525620	60.4545	58.0786	
Os12g0154900	Csa_1G537570	51.6129	48.9083	
Os12g0154900	Csa_1G662790	60.7143	59.3886	
Os12g0154900	Csa_1G662810	59.6413	58.0786	
Os12g0154900	Csa_6G525540	54.3379	51.9651	
Os12g0154900	Csa_6G525550	58.7963	55.4585	
Os12g0154900	Csa_6G525580	62.3256	58.5153	
Os12g0154900	Csa_6G525590	62.7907	58.952	
Os12g0154900	Csa_6G525600	61.1111	57.6419	
Os12g0154900	Csa_6G525610	61.0092	58.0786	
Os12g0154900	Csa_6G525620	59.0909	56.7686	
Os12g0155000	Csa_1G537570	47.0046	52.3077	
Os12g0155000	Csa_1G662790	54.4643	62.5641	
Os12g0155000	Csa_1G662810	53.3632	61.0256	
Os12g0155000	Csa_6G525540	47.032	52.8205	
Os12g0155000	Csa_6G525550	53.7037	59.4872	
Os12g0155000	Csa_6G525580	54.4186	60	
Os12g0155000	Csa_6G525590	53.9535	59.4872	
Os12g0155000	Csa_6G525600	53.7037	59.4872	
Os12g0155000	Csa_6G525610	54.1284	60.5128	
Os12g0155000	Csa_6G525620	49.5455	55.8974	
Os12g0155100	Csa_1G166760	32.0312	29.4964	
Os12g0155100	Csa_6G425190	27.0992	25.5396	
Os12g0155200	Csa_3G777030	18.6257	79.845	
Os12g0155300	Csa_1G527950	6.05263	25.1366	
Os12g0156000	Csa_1G165750	22.4066	19.1489	
Os12g0156000	Csa_3G777630	19.2825	15.2482	
Os12g0156100	Csa_1G165230	44.1176	34.202	
Os12g0156100	Csa_6G425720	51.269	32.899	
Os12g0156100	Csa_6G452770	38.3513	34.8534	
Os12g0156100	Csa_6G453770	35.102	28.013	
Os12g0156400	Csa_6G453810	54.8913	54.0107	
Os12g0156500	Csa_3G777680	30.5476	27.3902	
Os12g0156500	Csa_6G425740	27.5194	18.3463	
Os12g0156866	Csa_6G046250	68.2927	65.3333	
Os12g0156900	Csa_6G046260	55.9322	47.1429	
Os12g0157200	Csa_3G778320	57.2792	56.4706	
Os12g0158300	Csa_5G613560	29.2419	23.4783	
Os12g0158300	Csa_6G046300	37.8855	24.9275	
Os12g0158400	Csa_1G168910	26.3158	17.7165	
Os12g0158400	Csa_3G778370	26.9461	17.7165	
Os12g0158400	Csa_6G454395	26.9231	16.5354	
Os12g0158600	Csa_3G778380	40.6667	28.91	
Os12g0158600	Csa_3G778390	30.0395	36.019	
Os12g0158800	Csa_6G425810	59.5308	45.5157	
Os12g0158800	Csa_6G454430	45.1883	48.4305	
Os12g0158900	Csa_3G778960	23.2558	22.3214	
Os12g0158900	Csa_3G778970	23.5602	20.0893	
Os12g0158900	Csa_3G778980	21.7391	15.625	
Os12g0158900	Csa_3G778990	25.3521	24.1071	
Os12g0158900	Csa_3G779000	24.2009	23.6607	
Os12g0158900	Csa_3G779010	26.6968	26.3393	
Os12g0158900	Csa_3G779020	25.6757	25.4464	
Os12g0158900	Csa_6G454460	20.5882	21.875	
Os12g0159000	Csa_3G778960	23.7209	26.5625	
Os12g0159000	Csa_3G778970	24.0838	23.9583	
Os12g0159000	Csa_3G778980	16.7702	14.0625	
Os12g0159000	Csa_3G778990	23.0047	25.5208	
Os12g0159000	Csa_3G779000	21.4612	24.4792	
Os12g0159000	Csa_3G779010	21.267	24.4792	
Os12g0159000	Csa_3G779020	22.0721	25.5208	
Os12g0159000	Csa_6G454460	21.0084	26.0417	
Os12g0159600	Csa_1G169420	42.723	42.9245	
Os12g0159600	Csa_3G779770	41.7062	41.5094	
Os12g0159600	Csa_6G425840	49.0566	49.0566	
Os12g0159600	Csa_6G454475	44.2308	43.3962	
Os12g0159700	Csa_5G613540	69.6386	44.8758	
Os12g0160400	Csa_1G632370	31.4911	34.3182	
Os12g0160500	Csa_3G782620	24.0223	36.1345	
Os12g0160500	Csa_6G426360	24.6418	36.1345	
Os12g0161100	Csa_1G633420	31.6176	29.385	
Os12g0161500	Csa_7G318450	29.1429	9.53271	
Os12g0161700	Csa_7G318450	27.4286	15.7895	
Os12g0161900	Csa_7G318450	30.2857	6.70038	
Os12g0162500	Csa_6G057150	43.5262	48.1707	
Os12g0162500	Csa_7G324150	45.8689	49.0854	
Os12g0162700	Csa_6G484540	14.8893	20.0542	
Os12g0162900	Csa_2G299940	26.729	28.8889	
Os12g0163200	Csa_3G215640	35.0415	37.8176	
Os12g0163300	Csa_7G372960	73.125	73.3542	
Os12g0163500	Csa_6G057100	41.8708	43.5185	
Os12g0163600	Csa_6G197240	48.9221	48.8411	
Os12g0163800	Csa_6G058190	57.8378	60.2251	
Os12g0164600	Csa_6G056490	46.5473	43.9614	
Os12g0164600	Csa_7G298820	45.6853	43.4783	
Os12g0164800	Csa_6G401520	19.8999	40.3553	
Os12g0165000	Csa_2G012680	71.07	71.5426	
Os12g0165600	Csa_4G011810	41.0122	48.0573	
Os12g0165600	Csa_5G430000	35.7955	51.5337	
Os12g0165700	Csa_6G486670	44.3478	45	
Os12g0165900	Csa_2G433410	44.4552	48.1211	
Os12g0165900	Csa_4G107440	50	14.1962	
Os12g0166000	Csa_2G433410	34.1369	47.7733	
Os12g0166000	Csa_4G107440	19.1176	7.01754	
Os12g0166500	Csa_5G626540	19.7577	45.5914	
Os12g0166500	Csa_6G103550	38.2784	44.9462	
Os12g0166500	Csa_6G104050	0.740741	0.430108	
Os12g0166500	Csa_6G104060	1.0582	0.430108	
Os12g0167900	Csa_5G586000	82.2165	82.0051	
Os12g0167900	Csa_6G014790	86.8895	86.8895	
Os12g0168000	Csa_6G055950	47.5	10.8571	
Os12g0168000	Csa_6G055960	58.5271	43.1429	
Os12g0168000	Csa_6G055965	29.4393	18	
Os12g0168000	Csa_6G056470	55.3846	41.1429	
Os12g0168200	Csa_1G030640	73.5537	44.5	
Os12g0168200	Csa_1G030660	53.8462	17.5	
Os12g0168700	Csa_4G363460	71.223	70.9169	
Os12g0168900	Csa_2G365640	96.3636	96.3636	
Os12g0168900	Csa_2G365650	97.5758	97.5758	
Os12g0168900	Csa_3G131920	96.9697	96.9697	
Os12g0169000	Csa_4G495210	58.1858	44.3508	
Os12g0169100	Csa_6G385120	34.1431	23.9583	
Os12g0169400	Csa_4G495220	66.9759	66.6052	
Os12g0169800	Csa_2G336720	75.3479	72.0532	
Os12g0169800	Csa_7G274170	76.6467	73.0038	
Os12g0170100	Csa_3G819890	44.3894	44.0262	
Os12g0170100	Csa_3G819900	43.1148	43.0442	
Os12g0170100	Csa_3G819910	43.9103	44.8445	
Os12g0170100	Csa_3G819920	43.5855	43.3715	
Os12g0170100	Csa_3G819930	42.6518	43.6989	
Os12g0170100	Csa_3G819940	45.8882	45.6628	
Os12g0170300	Csa_3G106000	55.6931	56.962	
Os12g0170300	Csa_3G106010	53.9604	55.1899	
Os12g0170600	Csa_6G052100	45.7265	48.1982	
Os12g0170700	Csa_1G573700	43.8923	41.8972	
Os12g0170700	Csa_1G605640	29.9517	24.5059	
Os12g0170700	Csa_6G486930	32.22	64.8221	
Os12g0171200	Csa_6G052120	54.766	53.1987	
Os12g0172500	Csa_1G085365	60.5505	58.6146	
Os12g0173366	Csa_3G117430	59.7561	59.0361	
Os12g0174100	Csa_5G651650	55.8464	65.1731	
Os12g0174700	Csa_1G015640	37.7049	45.3947	
Os12g0174700	Csa_2G264060	40.2174	48.6842	
Os12g0174800	Csa_7G290510	45.3333	20.7317	
Os12g0174800	Csa_7G290530	25.8065	24.3902	
Os12g0175500	Csa_3G731030	56.4189	58.5965	
Os12g0175700	Csa_3G222780	73.0422	81.1037	
Os12g0175900	Csa_6G301620	18.3432	37.3494	
Os12g0176200	Csa_5G586560	56.1404	56.6372	
Os12g0176500	Csa_4G361280	80.6548	79.941	
Os12g0176700	Csa_4G361800	42.0859	40.2582	
Os12g0176800	Csa_5G266830	92.8879	92.8879	
Os12g0177500	Csa_2G338820	52.4548	48.2185	
Os12g0177500	Csa_4G361850	46.5854	45.3682	
Os12g0177500	Csa_4G361860	44.7942	43.943	
Os12g0177500	Csa_6G383000	44.8513	46.5558	
Os12g0177800	Csa_3G733860	22.9292	37.1595	
Os12g0177800	Csa_3G733870	30.5983	34.8249	
Os12g0177800	Csa_3G733880	23.5732	36.965	
Os12g0177900	Csa_4G361880	6.81818	39.759	
Os12g0177900	Csa_4G361890	1.77215	8.43373	
Os12g0178000	Csa_4G361880	50.4132	66.485	
Os12g0178000	Csa_4G361890	62.0253	66.7575	
Os12g0178100	Csa_6G383010	50.8658	76.0518	
Os12g0178200	Csa_6G383010	49.3507	71.25	
Os12g0178300	Csa_6G476050	20.6024	64.5283	
Os12g0178500	Csa_1G046010	38.2353	43.5407	
Os12g0178500	Csa_3G836410	38.5593	43.5407	
Os12g0178500	Csa_3G836420	34.0081	40.1914	
Os12g0178633	Csa_4G295520	30.0211	39.1724	
Os12g0178700	Csa_7G051430	48.5084	66.9052	
Os12g0179800	Csa_2G336650	61.7571	60.8143	
Os12g0180100	Csa_4G107370	71.267	71.754	
Os12g0180400	Csa_2G384980	90.1408	62.1359	
Os12g0180400	Csa_5G600940	87.3239	60.1942	
Os12g0180500	Csa_2G336150	40.5517	40.3292	
Os12g0180500	Csa_6G376270	40.4432	40.0549	
Os12g0180600	Csa_2G361660	19.7935	17.4242	
Os12g0181200	Csa_2G336150	14.4828	26.8542	
Os12g0181200	Csa_6G376270	15.2355	28.133	
Os12g0181300	Csa_4G572340	23.8318	45.6716	
Os12g0181500	Csa_4G361780	68.9583	69.6842	
Os12g0181500	Csa_4G573860	63.5193	62.3158	
Os12g0181500	Csa_6G381850	68.6975	68.8421	
Os12g0181600	Csa_4G361780	68.9583	69.6842	
Os12g0181600	Csa_4G573860	63.3047	62.1053	
Os12g0181600	Csa_6G381850	68.4874	68.6316	
Os12g0181900	Csa_6G517370	48.4326	52.911	
Os12g0182000	Csa_2G336080	30.6667	23.9583	
Os12g0182100	Csa_5G586550	26.3636	17.6292	
Os12g0182200	Csa_7G284430	71.1207	70.6638	
Os12g0182300	Csa_7G284420	47.313	46.1459	
Os12g0182600	Csa_3G228340	66.1765	71.4286	
Os12g0182700	Csa_6G483260	61.3122	61.1738	
Os12g0182800	Csa_4G304800	49.6644	45.9627	
Os12g0183100	Csa_6G395130	60.6452	58.0247	
Os12g0183100	Csa_6G483270	60.9148	60.2881	
Os12g0183200	Csa_4G090870	53.0303	10.7034	
Os12g0183200	Csa_6G483280	52.5253	63.6086	
Os12g0183300	Csa_4G090870	56.0606	18.5	
Os12g0183300	Csa_6G483280	35.6061	70.5	
Os12g0187800	Csa_2G302230	39.1304	27.4809	
Os12g0188700	Csa_6G343710	44.6328	45.9302	
Os12g0188900	Csa_6G397180	18.2266	9.3199	
Os12g0188900	Csa_6G397190	59.854	20.6549	
Os12g0188900	Csa_6G397440	41.6667	25.1889	
Os12g0189400	Csa_6G483300	56.1404	64.4295	
Os12g0189500	Csa_2G302210	50.9202	19.8091	
Os12g0189500	Csa_2G302220	51.1628	26.253	
Os12g0189700	Csa_2G334530	43.956	53.0973	
Os12g0189900	Csa_6G430640	27.9673	34.4538	
Os12g0190000	Csa_7G219200	63.5955	64.6119	
Os12g0190100	Csa_6G483390	60.7921	62.0202	
Os12g0190200	Csa_7G322590	61.7978	60.4396	
