Gene stable ID	Sorghum bicolor gene stable ID	%id. target Sorghum bicolor gene identical to query gene	%id. query gene identical to target Sorghum bicolor gene
Os08g0190800	SORBI_3007G068000	98.9583	98.9583
Os08g0191000	SORBI_3004G210900	87.4725	88.0531
Os08g0191100	SORBI_3006G000300	0	0
Os08g0191200	SORBI_3005G090900	82.1632	82.4762
Os08g0191200	SORBI_3009G214200	82.3529	83.3013
Os08g0191300	SORBI_3007G070700	24.5136	21.875
Os08g0191433	SORBI_3007G068200	56.0206	51.6627
Os08g0191600	SORBI_3007G068900	99.1667	100
Os08g0191700	SORBI_3007G069000	80.4795	81.0345
Os08g0191700	SORBI_3007G069200	85.274	84.6939
Os08g0191900	SORBI_3007G069400	84.2365	85.216
Os08g0192100	SORBI_3007G069500	64.2857	57.4468
Os08g0192200	SORBI_3002G077200	62.1053	23.1373
Os08g0192200	SORBI_3002G347700	63.1579	23.5294
Os08g0192300	SORBI_3007G069500	60.7143	54.2553
Os08g0192400	SORBI_3007G004000	81.1634	81.3889
Os08g0192800	SORBI_3007G069600	72.3493	70.7317
Os08g0192900	SORBI_3007G069700	55.7692	49.3045
Os08g0193000	SORBI_3003G120400	33.3333	41.4188
Os08g0193000	SORBI_3007G069900	37.0166	44.9664
Os08g0193200	SORBI_3007G070200	66.087	23.9748
Os08g0193300	SORBI_3007G070200	45.045	47.3186
Os08g0193500	SORBI_3007G070200	52.0548	35.9621
Os08g0195000	SORBI_3007G070700	32.8	28.4722
Os08g0196200	SORBI_3007G070500	59.4891	47.3837
Os08g0197000	SORBI_3002G208850	12.7907	22.449
Os08g0197000	SORBI_3007G072800	20.9302	17.2249
Os08g0197000	SORBI_3007G072901	20.7364	18.5442
Os08g0197050	SORBI_3002G208850	11.9181	21.7687
Os08g0197050	SORBI_3007G072800	31.8436	27.2727
Os08g0197050	SORBI_3007G072901	21.4153	19.9307
Os08g0197100	SORBI_3002G208850	13.2653	22.1088
Os08g0197100	SORBI_3007G072800	31.6327	24.7209
Os08g0197100	SORBI_3007G072901	25.7143	21.8371
Os08g0197300	SORBI_3007G072600	31.2821	10.8541
Os08g0197400	SORBI_3007G072100	55.3539	58.6538
Os08g0197400	SORBI_3007G072300	55.1724	56.9288
Os08g0197500	SORBI_3007G072100	53.7753	56.1538
Os08g0197500	SORBI_3007G072300	55.6169	56.5543
Os08g0197800	SORBI_3009G066300	29.9127	53.937
Os08g0197900	SORBI_3009G066300	12.6531	12.2047
Os08g0198100	SORBI_3007G072133	21.954	40.0419
Os08g0198300	SORBI_3010G222100	55.5866	54.8209
Os08g0198700	SORBI_3001G065600	71.4286	13.587
Os08g0199300	SORBI_3007G071700	25.8883	90.2655
Os08g0199300	SORBI_3007G071900	88.8325	89.0585
Os08g0199400	SORBI_3001G265300	67.0644	65.5012
Os08g0200100	SORBI_3007G071600	72.0297	68.7943
Os08g0200300	SORBI_3007G071500	77.6923	76.5152
Os08g0200500	SORBI_3007G071100	77.2358	78.0822
Os08g0200600	SORBI_3007G071000	63.8225	64.7059
Os08g0203700	SORBI_3007G073400	78.2991	75.0703
Os08g0203900	SORBI_3007G188300	88.8889	89.4118
Os08g0204632	SORBI_3001G108200	50.6329	83.3333
Os08g0204800	SORBI_3007G073600	91.6667	90.9774
Os08g0205200	SORBI_3007G073700	82.7731	46.7934
Os08g0205300	SORBI_3007G073900	72.9592	70.7921
Os08g0205400	SORBI_3008G179500	82.716	77.0115
Os08g0205500	SORBI_3006G214800	37.0044	30.1075
Os08g0205900	SORBI_3007G074500	88.0392	88.2122
Os08g0206500	SORBI_3007G070100	27.305	34.375
Os08g0206600	SORBI_3007G075200	85.1913	85.3333
Os08g0206700	SORBI_3007G075400	28.436	12.487
Os08g0206800	SORBI_3007G075400	48.1481	2.70552
Os08g0206900	SORBI_3007G075500	91.82	91.0751
Os08g0206950	SORBI_3007G075600	80.203	79.198
Os08g0207500	SORBI_3007G075700	75.5051	74.3781
Os08g0207600	SORBI_3007G075800	77.3455	77.7011
Os08g0220600	SORBI_3007G076200	66.5079	65.8805
Os08g0223700	SORBI_3007G077900	74.3017	20.1974
Os08g0223766	SORBI_3007G077900	56.9593	20.1974
Os08g0223833	SORBI_3007G077900	78.6561	30.2202
Os08g0223900	SORBI_3007G078200	84.9682	87.5328
Os08g0224100	SORBI_3007G078300	83.4532	65.9091
Os08g0224100	SORBI_3007G078500	87.0504	87.0504
Os08g0224200	SORBI_3007G078600	75.7674	78.9562
Os08g0224300	SORBI_3001G536901	73.0679	72.2222
Os08g0224300	SORBI_3001G537001	73.3021	73.8208
Os08g0224500	SORBI_3007G078800	79.3522	79.3522
Os08g0224700	SORBI_3007G079300	85.7143	85.6275
Os08g0224800	SORBI_3007G079400	89.3023	90.3529
Os08g0225000	SORBI_3007G079600	80.0926	77.2321
Os08g0225100	SORBI_3007G079700	98.4496	68.2796
Os08g0225400	SORBI_3007G080100	79.661	85.9008
Os08g0225900	SORBI_3001G220066	33.3333	38.9356
Os08g0225900	SORBI_3001G278650	34.7722	41.6667
Os08g0225900	SORBI_3002G012100	25.6595	32.4242
Os08g0225900	SORBI_3002G069300	38.8489	41.3265
Os08g0225900	SORBI_3002G419350	37.8897	41.4698
Os08g0225900	SORBI_3003G023901	29.4964	60.5911
Os08g0225900	SORBI_3008G130300	22.3022	34.7015
Os08g0225900	SORBI_3008G141150	22.0623	34.3284
Os08g0226000	SORBI_3007G080600	47.4576	31.6384
Os08g0226100	SORBI_3007G080720	3.75	1.57895
Os08g0226100	SORBI_3007G081600	5	2.42424
Os08g0226166	SORBI_3004G256550	35.7513	27.9352
Os08g0226400	SORBI_3007G080600	53.1507	54.8023
Os08g0226800	SORBI_3007G080600	54.8209	56.2147
Os08g0227100	SORBI_3007G081800	53.3679	54.3536
Os08g0227200	SORBI_3007G081800	54.3662	50.9235
Os08g0227400	SORBI_3002G344900	57.4561	35.8904
Os08g0227400	SORBI_3007G080900	59.2105	37.7095
Os08g0227400	SORBI_3007G081900	63.1579	38.2979
Os08g0227400	SORBI_3007G082000	57.4561	36.9014
Os08g0227400	SORBI_3007G082100	57.8947	37.1831
Os08g0227400	SORBI_3007G082300	53.5088	34.3662
Os08g0227400	SORBI_3010G034500	61.4035	39.548
Os08g0228200	SORBI_3005G212300	39.5683	43.4211
Os08g0229601	SORBI_3010G044700	11.7438	9.32203
Os08g0230000	SORBI_3007G084100	62.6374	57.868
Os08g0230200	SORBI_3007G084200	89.441	90.3766
Os08g0230300	SORBI_3007G084300	80.1339	69.5736
Os08g0230500	SORBI_3004G038900	23.2075	22.6937
Os08g0230500	SORBI_3008G076800	81.5094	81.3559
Os08g0230600	SORBI_3007G084800	56.7901	56.7901
Os08g0230800	SORBI_3009G258000	47.3002	36.3184
Os08g0231400	SORBI_3006G018100	81.6964	79.9127
Os08g0232700	SORBI_3010G044700	25.2852	37.5706
Os08g0233400	SORBI_3004G149400	69.0355	34.3434
Os08g0233900	SORBI_3004G157900	30.4878	34.2466
Os08g0233900	SORBI_3004G230400	21.3415	22.5806
Os08g0233900	SORBI_3005G140600	24.3902	33.8983
Os08g0233900	SORBI_3008G125400	23.1707	24.5161
Os08g0233900	SORBI_3009G035500	30.4878	34.2466
Os08g0233900	SORBI_3009G086700	24.3902	28.777
Os08g0235600	SORBI_3010G017300	24.7549	10.2227
Os08g0235600	SORBI_3010G120700	26.7157	11.0436
Os08g0235651	SORBI_3010G017300	30.4435	15.2834
Os08g0235651	SORBI_3010G120700	31.6532	15.9068
Os08g0235800	SORBI_3007G085300	50	54.0881
Os08g0236400	SORBI_3009G258000	49.2724	39.3035
Os08g0236700	SORBI_3006G126400	67.734	69.9746
Os08g0237200	SORBI_3003G355200	94.7368	94.7368
Os08g0237800	SORBI_3007G085500	65.3465	67.5768
Os08g0237800	SORBI_3007G085600	65.0165	68.8811
Os08g0238100	SORBI_3002G198100	58.557	63.5701
Os08g0238200	SORBI_3007G090415	58.3333	61.6858
Os08g0238200	SORBI_3007G090424	58.3333	60.5263
Os08g0238200	SORBI_3007G090427	65.942	68.9394
Os08g0238500	SORBI_3007G090415	53.8922	34.4828
Os08g0238500	SORBI_3007G090424	53.2934	33.4586
Os08g0238500	SORBI_3007G090427	57.485	36.3636
Os08g0239000	SORBI_3001G432000	82.2222	78.7234
Os08g0239300	SORBI_3007G090415	64.2586	64.751
Os08g0239300	SORBI_3007G090424	62.3574	61.6541
Os08g0239300	SORBI_3007G090427	64.2586	64.0152
Os08g0240500	SORBI_3007G086300	65.0655	51.9164
Os08g0240566	SORBI_3007G086400	69.906	76.6323
Os08g0240600	SORBI_3002G326900	82.2086	86.1736
Os08g0240600	SORBI_3007G086500	89.2638	92.0886
Os08g0240800	SORBI_3002G327000	87.0157	86.7432
Os08g0241300	SORBI_3007G086800	65.9341	58.8235
Os08g0241400	SORBI_3007G086900	58.8859	62.0112
Os08g0241600	SORBI_3007G087000	85.1632	86.4458
Os08g0241800	SORBI_3001G519300	72.9032	23.5662
Os08g0241800	SORBI_3003G436400	73.2258	23.8445
Os08g0241800	SORBI_3007G087700	83.2258	27.0724
Os08g0241900	SORBI_3008G061900	20.4918	15.7233
Os08g0242400	SORBI_3007G087600	63.3803	65.2174
Os08g0242700	SORBI_3001G252000	64.2857	45
Os08g0242800	SORBI_3001G003200	72.028	74.2342
Os08g0242900	SORBI_3007G087800	87.6884	89.7172
Os08g0243100	SORBI_3001G537100	75.4717	75
Os08g0243500	SORBI_3007G088000	89.2473	82.2946
Os08g0243600	SORBI_3007G088200	86.25	70.6485
Os08g0243866	SORBI_3007G034200	66.8731	44.5361
Os08g0243900	SORBI_3007G088900	90.4836	91.0518
Os08g0244100	SORBI_3007G089500	66.205	66.9468
Os08g0244400	SORBI_3007G089800	74.0343	63.5359
Os08g0244500	SORBI_3002G327900	53.1083	52.7337
Os08g0244500	SORBI_3002G328200	44.9378	50.6
Os08g0244500	SORBI_3002G328300	53.9964	52.3236
Os08g0244500	SORBI_3002G328600	55.7726	47.5038
Os08g0245200	SORBI_3007G089900	84.9291	83.8879
Os08g0245400	SORBI_3001G465700	76.6139	76.2424
Os08g0246100	SORBI_3002G393900	32.6279	19.171
Os08g0246100	SORBI_3005G110508	31.2169	9.06298
Os08g0246300	SORBI_3005G183000	52.0449	54.4463
Os08g0246400	SORBI_3002G072600	62.2047	64.2276
Os08g0248400	SORBI_3002G054100	40.6818	31.2937
Os08g0248400	SORBI_3002G054200	55	36.5008
Os08g0248400	SORBI_3002G057050	31.8182	12.8795
Os08g0248400	SORBI_3002G059700	48.8636	41.1877
Os08g0248700	SORBI_3007G092300	70.5696	69.6875
Os08g0248800	SORBI_3007G092200	84.2975	82.4798
Os08g0248900	SORBI_3007G092100	98.9011	98.9011
Os08g0249000	SORBI_3007G092000	58.8889	36.3014
Os08g0249100	SORBI_3007G091900	85.3577	84.9338
Os08g0249200	SORBI_3007G091800	46.7005	50.8287
Os08g0249900	SORBI_3001G166300	64.794	50.4373
Os08g0249900	SORBI_3001G166401	69.6629	52.2472
Os08g0250200	SORBI_3003G215700	92.7536	92.7536
Os08g0250700	SORBI_3007G091000	90	89.5735
Os08g0250900	SORBI_3007G090900	58.4362	78.6704
Os08g0253800	SORBI_3007G090600	88.7265	55.9211
Os08g0254500	SORBI_3007G090537	87.0504	87.6812
Os08g0254900	SORBI_3007G090400	76.9716	78.4566
Os08g0256000	SORBI_3007G090300	67.9012	65.6716
Os08g0258200	SORBI_3007G092600	83.6364	85.7143
Os08g0260000	SORBI_3007G093900	70.4082	51.4925
Os08g0260600	SORBI_3007G094300	75.0916	75.9259
Os08g0261100	SORBI_3007G094400	86.9347	86.9347
Os08g0262500	SORBI_3007G064600	53.0769	52.5714
Os08g0262500	SORBI_3007G094600	59.0385	61.1554
Os08g0262500	SORBI_3007G095000	54.6154	55.7957
Os08g0263000	SORBI_3007G064600	45	42.8571
Os08g0263000	SORBI_3007G094600	50	49.8008
Os08g0263000	SORBI_3007G095000	47	46.169
Os08g0264700	SORBI_3007G064600	47.6351	26.8571
Os08g0264700	SORBI_3007G094600	48.6486	28.6853
Os08g0264700	SORBI_3007G095000	47.2973	27.5049
Os08g0265500	SORBI_3006G153400	74.0331	26.3261
Os08g0265500	SORBI_3007G095200	72.9282	25.9332
Os08g0266200	SORBI_3007G095400	80.4124	82.1053
Os08g0266300	SORBI_3007G095500	76.412	74.6753
Os08g0266400	SORBI_3007G095600	59.8958	61.828
Os08g0266600	SORBI_3007G096200	83.6158	85.0575
Os08g0266700	SORBI_3007G096900	37.7747	43.036
Os08g0266700	SORBI_3007G097000	40.9341	43.377
Os08g0267000	SORBI_3002G101500	24.1935	31.25
Os08g0267000	SORBI_3002G101700	23.6559	27.7603
Os08g0267000	SORBI_3002G101800	23.9247	27.8125
Os08g0267000	SORBI_3002G105250	20.4301	28.8973
Os08g0267000	SORBI_3002G105400	20.6989	34.375
Os08g0267300	SORBI_3007G097100	76.7176	74.0331
Os08g0267800	SORBI_3002G101500	21.3823	34.375
Os08g0267800	SORBI_3002G101700	21.5983	31.5457
Os08g0267800	SORBI_3002G101800	21.1663	30.625
Os08g0267800	SORBI_3002G105250	18.1425	31.9392
Os08g0267800	SORBI_3002G105400	17.4946	36.1607
Os08g0268000	SORBI_3006G086100	21.5768	12.1495
Os08g0268900	SORBI_3007G097400	55.9055	10.5498
Os08g0269000	SORBI_3007G097700	62.069	45
Os08g0269800	SORBI_3007G097900	61.9355	30.3797
Os08g0270200	SORBI_3007G098100	53.6232	42.8571
Os08g0270400	SORBI_3007G076000	75	61.126
Os08g0270800	SORBI_3007G099200	61.674	58.0913
Os08g0270900	SORBI_3004G064100	31.7829	11.2175
Os08g0270900	SORBI_3006G223800	17.8295	8.33333
Os08g0272200	SORBI_3007G100500	70.377	75.3846
Os08g0274700	SORBI_3007G111100	91.2371	92.1875
Os08g0275200	SORBI_3007G111200	66.0266	70.283
Os08g0276100	SORBI_3007G111500	78.678	79.3548
Os08g0276200	SORBI_3007G111600	59.8361	38.4886
Os08g0276400	SORBI_3007G113300	70.2539	75.0646
Os08g0277900	SORBI_3006G232200	92.6724	93.0736
Os08g0278100	SORBI_3010G209700	55.0847	52.2088
Os08g0278600	SORBI_3001G307900	78.125	85.2273
Os08g0278900	SORBI_3007G117500	89.8617	89.8617
Os08g0278966	SORBI_3004G119200	95.4023	95.4023
Os08g0278966	SORBI_3007G143500	95.4023	95.4023
Os08g0280100	SORBI_3007G091100	75.7235	73.8244
Os08g0280200	SORBI_3007G102000	45.9127	36.1552
Os08g0280600	SORBI_3007G113900	76.7857	34.9594
Os08g0281500	SORBI_3003G189100	20.0483	20.8543
Os08g0281500	SORBI_3003G217000	26.57	21.7822
Os08g0282000	SORBI_3001G291100	80.2817	81.7204
Os08g0282100	SORBI_3003G189100	14.8624	20.3518
Os08g0282100	SORBI_3003G217000	22.5688	24.3564
Os08g0282400	SORBI_3001G179800	74.7405	74.4828
Os08g0282400	SORBI_3002G143700	13.4948	60
Os08g0282400	SORBI_3007G114200	92.3875	92.3875
Os08g0282500	SORBI_3003G201000	64.3326	63.0901
Os08g0285200	SORBI_3003G201000	52.2541	54.721
Os08g0286100	SORBI_3003G322800	66.3573	76.6756
Os08g0288200	SORBI_3007G113600	85.5984	70.9244
Os08g0288400	SORBI_3001G526500	82.5633	82.6866
Os08g0289400	SORBI_3007G034200	60.2273	32.7835
Os08g0290000	SORBI_3003G310300	65.1365	66.6244
Os08g0290100	SORBI_3010G094700	62.9325	61.3162
Os08g0290200	SORBI_3003G254400	30.6061	30.0595
Os08g0290200	SORBI_3003G254500	30	30.3681
Os08g0290400	SORBI_3004G331200	57.2052	55.5085
Os08g0290700	SORBI_3007G099400	62.1333	64.1873
Os08g0292000	SORBI_3002G115900	27.9393	30.274
Os08g0292000	SORBI_3006G020700	27.9393	29.9458
Os08g0292000	SORBI_3006G034900	29.2035	30.039
Os08g0292600	SORBI_3001G536800	83.1804	83.4356
Os08g0293200	SORBI_3005G172300	61.7761	34.7072
Os08g0295100	SORBI_3006G252900	57.6052	26.0234
Os08g0295300	SORBI_3001G145400	81.4765	82.138
Os08g0296900	SORBI_3007G060000	65.3747	68.1023
Os08g0298700	SORBI_3005G063300	75.4032	73.3333
Os08g0298700	SORBI_3005G063400	76.2097	73.6842
Os08g0298700	SORBI_3008G076300	56.8548	73.4375
Os08g0299000	SORBI_3003G428200	88.9262	88.6288
Os08g0299200	SORBI_3002G422400	85.3774	84.5794
Os08g0299400	SORBI_3007G211900	89.4608	76.2004
Os08g0300300	SORBI_3004G075800	89.196	89.5334
Os08g0300700	SORBI_3007G155500	50.3401	66.4273
Os08g0301500	SORBI_3009G233200	89.212	88.8785
Os08g0302000	SORBI_3007G098600	79.2915	78.2258
Os08g0304900	SORBI_3007G098800	65.7702	61.5561
Os08g0305300	SORBI_3002G146300	57.6621	56.1185
Os08g0307300	SORBI_3003G005200	74.6835	54.1284
Os08g0307400	SORBI_3007G088100	12.4547	69.1275
Os08g0308100	SORBI_3002G044000	90.1841	90.1841
Os08g0308700	SORBI_3001G088700	67.1875	68.617
Os08g0310100	SORBI_3003G141700	83.3898	84.2466
Os08g0310500	SORBI_3002G112400	28.2443	11.1446
Os08g0318500	SORBI_3002G408200	89.6975	90.2091
Os08g0320000	SORBI_3007G039400	78.8571	36.4116
Os08g0320100	SORBI_3003G220800	87.1429	87.3925
Os08g0320200	SORBI_3004G355900	80.3547	79.3801
Os08g0320300	SORBI_3010G153000	67.9487	35.8108
Os08g0320400	SORBI_3004G143900	67.5325	41.0526
Os08g0320400	SORBI_3007G086600	66.2338	40.0524
Os08g0320800	SORBI_3007G027000	74.0964	28.5383
Os08g0320800	SORBI_3010G157700	72.2892	29.1971
Os08g0320900	SORBI_3006G121700	46.8208	53.2895
Os08g0321000	SORBI_3009G055900	67.2289	66.7464
Os08g0322500	SORBI_3008G142200	56.5395	56.6166
Os08g0322500	SORBI_3008G142500	59.1281	57.3316
Os08g0322600	SORBI_3004G355300	72.2488	75.1244
Os08g0323000	SORBI_3002G371700	83.9907	61.3559
Os08g0323400	SORBI_3003G439000	68.6636	70.6161
Os08g0323600	SORBI_3003G290800	68.0184	78.3439
Os08g0323700	SORBI_3009G105900	92.7199	91.8838
Os08g0325267	SORBI_3004G149200	60.2041	14.6402
Os08g0326100	SORBI_3001G176200	79.5724	79.9523
Os08g0326400	SORBI_3002G258800	97.6744	76.1329
Os08g0326400	SORBI_3002G259000	97.2868	97.2868
Os08g0326600	SORBI_3006G278500	91.7279	91.5596
Os08g0326700	SORBI_3001G002400	76.5867	68.4742
Os08g0327100	SORBI_3007G105700	79.9378	79.321
Os08g0327200	SORBI_3007G112400	72.7273	75.7033
Os08g0327200	SORBI_3010G040400	70.2703	72.4051
Os08g0327400	SORBI_3007G112100	87.7333	88.6792
Os08g0327700	SORBI_3007G088300	74.6667	70.8861
Os08g0328300	SORBI_3007G112200	75.5459	75.3813
Os08g0332600	SORBI_3007G085400	61.5099	50.7661
Os08g0332700	SORBI_3007G103400	76.8142	66.8721
Os08g0332800	SORBI_3007G103100	77.551	19.8031
Os08g0333000	SORBI_3007G103100	64.6154	14.5918
Os08g0334900	SORBI_3002G019000	61.0738	63.6364
Os08g0334900	SORBI_3002G019100	63.0872	67.6259
Os08g0334900	SORBI_3002G019200	57.5503	65.7088
Os08g0334900	SORBI_3008G054100	64.5973	63.1148
Os08g0335500	SORBI_3007G006501	32.9212	33.9713
Os08g0335500	SORBI_3007G032900	33.8485	33.8485
Os08g0335600	SORBI_3002G261500	68.1373	63.1818
Os08g0336500	SORBI_3002G039800	27.4876	21.8812
Os08g0337700	SORBI_3007G081500	91.1694	92.2705
Os08g0338000	SORBI_3007G029600	52.3256	31.6901
Os08g0338200	SORBI_3007G042900	80.298	80.8333
Os08g0338500	SORBI_3005G022600	51.7766	52.3077
Os08g0338600	SORBI_3007G102800	42.2594	47.1963
Os08g0338700	SORBI_3007G112600	70.0965	60.7242
Os08g0340900	SORBI_3003G182501	69.2308	76.5182
Os08g0341700	SORBI_3001G486300	85.5573	86.5079
Os08g0343300	SORBI_3001G260400	82.4675	83.1878
Os08g0343600	SORBI_3007G048200	64.9254	62.254
Os08g0344100	SORBI_3007G114000	91.4847	91.4847
Os08g0344300	SORBI_3002G335000	88.0734	88.0734
Os08g0344600	SORBI_3004G353100	76.9042	78.8413
Os08g0345400	SORBI_3007G101300	65.8263	67.7233
Os08g0345500	SORBI_3007G100800	90.3141	90.1568
Os08g0345700	SORBI_3002G026300	91.8963	91.7476
Os08g0345700	SORBI_3007G101800	75.0405	86.3806
Os08g0345800	SORBI_3007G101500	88.1323	87.6209
Os08g0346600	SORBI_3007G110900	67.0927	67.3077
Os08g0347500	SORBI_3001G527000	54.4554	68.1818
Os08g0356500	SORBI_3007G110300	45.6175	49.5671
Os08g0356500	SORBI_3007G115500	49.6016	54.3668
Os08g0356700	SORBI_3007G110300	40.6593	48.0519
Os08g0356700	SORBI_3007G115500	47.9853	57.2052
Os08g0356800	SORBI_3007G110300	46.1847	49.7836
Os08g0356800	SORBI_3007G115500	49.3976	53.7118
Os08g0357000	SORBI_3007G110200	88.3077	88.0368
Os08g0357300	SORBI_3007G109900	52.2124	33.5227
Os08g0357700	SORBI_3007G109600	87.1795	87.1795
Os08g0358800	SORBI_3002G250800	49.6296	54.4715
Os08g0358800	SORBI_3007G109000	47.4074	52.0325
Os08g0358800	SORBI_3007G109400	45.1852	43.2624
Os08g0359000	SORBI_3007G108900	68.2657	71.4286
Os08g0359050	SORBI_3007G108700	55.0562	35.7664
Os08g0359100	SORBI_3007G108500	81.6129	81.6129
Os08g0359200	SORBI_3007G108500	88.0645	88.0645
Os08g0359300	SORBI_3007G108400	77.5281	77.3832
Os08g0359500	SORBI_3007G108100	71.831	71.4953
Os08g0359600	SORBI_3007G143000	77.5701	79.8077
Os08g0359600	SORBI_3007G206300	71.028	71.028
Os08g0359900	SORBI_3007G107900	64.2458	67.6471
Os08g0360000	SORBI_3007G107800	81.0606	81.0606
Os08g0360100	SORBI_3007G107700	69.3793	69.0934
Os08g0360300	SORBI_3007G107600	64.6258	58.0448
Os08g0360700	SORBI_3007G107500	70.7692	27.8788
Os08g0361000	SORBI_3001G171700	0.518135	1.25
Os08g0361000	SORBI_3007G146900	46.6321	12.016
Os08g0361300	SORBI_3002G170600	10.9302	12.7371
Os08g0361300	SORBI_3003G099900	12.5581	5.49898
Os08g0361300	SORBI_3003G191200	15.5814	10.1824
Os08g0361300	SORBI_3009G135300	13.0233	6.48899
Os08g0363800	SORBI_3007G105900	63.0435	36.478
Os08g0364500	SORBI_3007G107100	71.875	71.875
Os08g0364900	SORBI_3007G107000	65.0568	60.582
Os08g0365500	SORBI_3008G053800	74.7826	35.2459
Os08g0365900	SORBI_3007G106700	77.2496	78.9931
Os08g0366000	SORBI_3007G106500	96.473	96.473
Os08g0366100	SORBI_3007G106400	97.8873	97.8873
Os08g0366200	SORBI_3002G193000	50	34.7826
Os08g0367300	SORBI_3002G220800	25.1095	28.243
Os08g0368000	SORBI_3008G072200	75	26.4368
Os08g0369000	SORBI_3007G106300	86.0058	48.6799
Os08g0369000	SORBI_3008G019300	81.0496	46.3333
Os08g0369200	SORBI_3005G122700	85.3229	82.5758
Os08g0369300	SORBI_3002G426300	85	43.7018
Os08g0369400	SORBI_3004G205500	45.2736	12.835
Os08g0369700	SORBI_3007G105900	69.2771	72.327
Os08g0374100	SORBI_3007G105400	68.1034	86.3388
Os08g0374200	SORBI_3007G104800	56.6265	47.7157
Os08g0374400	SORBI_3007G104600	61.9537	67.8873
Os08g0374800	SORBI_3007G114500	88.9706	85.8156
Os08g0374900	SORBI_3001G050400	58.3691	66.6667
Os08g0375400	SORBI_3002G005100	62.8019	59.3607
Os08g0375800	SORBI_3008G179000	69.1092	78.4666
Os08g0375900	SORBI_3007G115200	70	72.6141
Os08g0376200	SORBI_3007G115100	54.2373	25.6
Os08g0376300	SORBI_3007G115400	73.5926	71.7565
Os08g0376500	SORBI_3007G158500	75	44.6224
Os08g0376500	SORBI_3007G158600	69.6154	41.6092
Os08g0376550	SORBI_3007G158500	69.6133	28.833
Os08g0376550	SORBI_3007G158600	64.0884	26.6667
Os08g0376600	SORBI_3007G115600	69.7674	69.2308
Os08g0376700	SORBI_3002G250800	66.1157	65.0406
Os08g0376700	SORBI_3007G109000	64.4628	63.4146
Os08g0376700	SORBI_3007G109400	59.5041	51.0638
Os08g0376900	SORBI_3002G149500	41.5385	20.4545
Os08g0377200	SORBI_3002G250800	67.7686	66.6667
Os08g0377200	SORBI_3007G109000	64.4628	63.4146
Os08g0377200	SORBI_3007G109400	60.3306	51.773
Os08g0377400	SORBI_3007G115801	77.972	77.4306
Os08g0377500	SORBI_3007G115700	81.6794	83.5938
Os08g0378000	SORBI_3007G216001	20.8108	23.2628
Os08g0378300	SORBI_3007G208700	64.6018	31.5108
Os08g0378300	SORBI_3007G208800	68.4366	37.3591
Os08g0378300	SORBI_3007G215500	70.7965	29.7767
Os08g0378300	SORBI_3007G215600	70.2065	29.2743
Os08g0378300	SORBI_3007G215700	71.3864	64.0212
Os08g0378300	SORBI_3007G215800	15.9292	10.2079
Os08g0378300	SORBI_3007G215900	69.6165	29.5369
Os08g0378800	SORBI_3007G115900	54.4681	50.7937
Os08g0378900	SORBI_3007G116100	62.963	61.3402
Os08g0379000	SORBI_3007G116200	58.1395	58.1897
Os08g0379300	SORBI_3007G116600	77.7403	84.1241
Os08g0379400	SORBI_3007G116700	77.1795	75.25
Os08g0380100	SORBI_3007G116800	80.5423	76.7477
Os08g0382400	SORBI_3007G116950	89.4366	89.4366
Os08g0383700	SORBI_3007G117100	41.9355	35.0168
Os08g0383800	SORBI_3007G117200	83.2817	83.2817
Os08g0384000	SORBI_3007G117800	86.3248	85.9574
Os08g0384100	SORBI_3007G118000	37.8205	39.5973
Os08g0384900	SORBI_3001G113500	88.535	88.535
Os08g0385000	SORBI_3001G113400	73.6264	75.2809
Os08g0385900	SORBI_3007G118200	58.7814	57.3427
Os08g0386200	SORBI_3007G118301	55.1724	51.7647
Os08g0386300	SORBI_3007G118400	78.9916	79.661
Os08g0386700	SORBI_3007G118500	89.7959	89.0173
Os08g0386800	SORBI_3007G118600	82.8502	85.9649
Os08g0386900	SORBI_3007G119200	84.2667	42.6451
Os08g0387200	SORBI_3002G176000	59.7015	67.1463
Os08g0387200	SORBI_3002G176100	63.113	63.6559
Os08g0387300	SORBI_3003G288500	69.4444	19.2308
Os08g0387400	SORBI_3007G119300	75.5814	75.4352
Os08g0387500	SORBI_3007G119400	81.1364	79.51
Os08g0388900	SORBI_3004G355300	63.0695	65.4229
Os08g0389300	SORBI_3004G355300	77.3399	39.0547
Os08g0389700	SORBI_3002G176000	65.1613	72.6619
Os08g0389700	SORBI_3002G176100	68.3871	68.3871
Os08g0390100	SORBI_3007G119500	52.7489	42.7711
Os08g0390200	SORBI_3007G070400	46.6507	53.1335
Os08g0391700	SORBI_3007G070400	43.1325	48.7738
Os08g0392100	SORBI_3007G070400	55.0532	56.4033
Os08g0393600	SORBI_3003G071100	33.0435	18.0952
Os08g0393600	SORBI_3003G071300	40.8696	21.4612
Os08g0395300	SORBI_3007G119600	97.9021	97.9021
Os08g0395800	SORBI_3002G018400	40.239	39.7638
Os08g0398000	SORBI_3007G119800	88.3264	88.9698
Os08g0398300	SORBI_3007G120000	82.9676	82.881
Os08g0398350	SORBI_3007G120200	74.5541	66.9157
Os08g0398400	SORBI_3007G120401	97.5352	67.0702
Os08g0398500	SORBI_3007G120600	58.6777	67.619
