Gene stable ID	Zea mays gene stable ID	%id. target Zea mays gene identical to query gene	%id. query gene identical to target Zea mays gene
Os09g0123200	Zm00001d005281	61.1111	58.2687
Os09g0123300	Zm00001d030173	80.9886	75.265
Os09g0125400	Zm00001d025399	42.2018	42.2018
Os09g0125400	Zm00001d048904	22.9358	32.8947
Os09g0126600	Zm00001d024905	36.9919	33.7037
Os09g0127300	Zm00001d019669	82.1326	83.5777
Os09g0127700	Zm00001d005283	76.0331	80.7018
Os09g0127700	Zm00001d005284	76.0331	80.7018
Os09g0127800	Zm00001d013441	58.3744	94.6738
Os09g0127800	Zm00001d033734	81.445	91.8519
Os09g0127800	Zm00001d039411	89.6552	89.7288
Os09g0128600	Zm00001d004458	41.6058	59.7902
Os09g0128600	Zm00001d025000	43.5523	62.807
Os09g0129600	Zm00001d046745	51.5924	25.6329
Os09g0129800	Zm00001d046745	48.7013	23.7342
Os09g0130700	Zm00001d046743	28.496	33.0275
Os09g0130800	Zm00001d020018	38.736	57.1429
Os09g0131200	Zm00001d018344	74.8227	74.8227
Os09g0131200	Zm00001d052058	74.4681	75
Os09g0132200	Zm00001d014487	70.3704	67.8571
Os09g0132900	Zm00001d019855	80.1136	80.1136
Os09g0133000	Zm00001d003724	44.1176	32.1429
Os09g0133000	Zm00001d003729	77.451	80.6122
Os09g0133200	Zm00001d019439	83.004	83.004
Os09g0133200	Zm00001d038897	81.4229	73.8351
Os09g0133600	Zm00001d003470	75.5486	75.7862
Os09g0133600	Zm00001d025574	71.4734	72.6115
Os09g0133700	Zm00001d035198	88.4726	88.2184
Os09g0133800	Zm00001d035199	52.9501	53.2724
Os09g0134400	Zm00001d015125	58.0769	58.9844
Os09g0134400	Zm00001d053976	57.3077	60.0806
Os09g0134500	Zm00001d019907	79.0607	76.8792
Os09g0135100	Zm00001d002108	0	0
Os09g0135100	Zm00001d012348	0	0
Os09g0135100	Zm00001d015675	0	0
Os09g0135100	Zm00001d023867	51.4851	5.52017
Os09g0135100	Zm00001d030686	0	0
Os09g0135100	Zm00001d041693	2.9703	0.399467
Os09g0135100	Zm00001d051765	0	0
Os09g0135400	Zm00001d039966	72.2646	72.7273
Os09g0135700	Zm00001d005270	67.5676	63.8298
Os09g0135800	Zm00001d005275	76.1578	76.8166
Os09g0237600	Zm00001d005271	86.0335	83.0189
Os09g0240500	Zm00001d005257	29.3179	82.449
Os09g0241100	Zm00001d019852	68.9066	61.7978
Os09g0242800	Zm00001d018393	68.0982	68.5185
Os09g0244900	Zm00001d003904	82.8571	66.8203
Os09g0244900	Zm00001d025271	86.8571	87.8613
Os09g0245500	Zm00001d014572	76.5789	64.0969
Os09g0245500	Zm00001d024865	61.3158	70.3927
Os09g0246200	Zm00001d022169	77.7077	75.7949
Os09g0246250	Zm00001d035500	53.6232	20
Os09g0246700	Zm00001d036832	56.6978	35.2713
Os09g0247600	Zm00001d000061	66.573	67.5214
Os09g0247700	Zm00001d019881	76.5625	0.992908
Os09g0248000	Zm00001d036888	73.2639	63.5542
Os09g0248100	Zm00001d019994	75.5611	73.9024
Os09g0248200	Zm00001d005107	73.578	75.0936
Os09g0248200	Zm00001d019890	71.7431	73.221
Os09g0248200	Zm00001d019892	54.1284	72.8395
Os09g0248300	Zm00001d005107	73.8007	74.9064
Os09g0248300	Zm00001d019890	72.8782	73.97
Os09g0248300	Zm00001d019892	55.166	73.8272
Os09g0249000	Zm00001d019221	82.2289	71.466
Os09g0249400	Zm00001d019917	56.4935	82.8571
Os09g0249600	Zm00001d016084	88.3333	49.2451
Os09g0249600	Zm00001d053379	87.7083	48.8399
Os09g0249700	Zm00001d036031	95.9114	95.9114
Os09g0249700	Zm00001d045482	95.5707	95.5707
Os09g0249900	Zm00001d045366	78.0822	75
Os09g0250700	Zm00001d014446	38.6871	78.6932
Os09g0251450	Zm00001d020783	51.2195	20.6897
Os09g0251500	Zm00001d050938	78.9054	78.4581
Os09g0251800	Zm00001d019836	73.0994	66.4894
Os09g0252000	Zm00001d009522	92.9752	83.6431
Os09g0252100	Zm00001d029416	91.5212	82.8442
Os09g0252100	Zm00001d031212	92.7681	92.7681
Os09g0252100	Zm00001d047224	82.0449	90.137
Os09g0252700	Zm00001d005127	73.0328	23.9838
Os09g0252800	Zm00001d005127	67.4368	25.1413
Os09g0255000	Zm00001d001941	69.1275	75.1825
Os09g0255300	Zm00001d001941	74.6667	61.3139
Os09g0255400	Zm00001d020008	65.7143	65.0386
Os09g0255900	Zm00001d002406	67.5627	73.062
Os09g0257900	Zm00001d019830	82.2581	61.4458
Os09g0258000	Zm00001d005118	77.0149	65.4822
Os09g0258500	Zm00001d005135	84.3034	83.5664
Os09g0258600	Zm00001d010009	87.7193	70.4225
Os09g0258600	Zm00001d033767	73.0994	62.8141
Os09g0258600	Zm00001d037732	92.9825	92.9825
Os09g0259701	Zm00001d017195	26.2032	10.7692
Os09g0261300	Zm00001d034887	88.7789	87.9085
Os09g0261400	Zm00001d050112	58.75	5.549
Os09g0264400	Zm00001d005577	55.106	60.4651
Os09g0264400	Zm00001d005821	62.2351	63.3333
Os09g0264400	Zm00001d005822	61.657	61.8955
Os09g0266000	Zm00001d040242	38.0665	56
Os09g0266400	Zm00001d019947	80.4566	79.8007
Os09g0266600	Zm00001d019944	74.2788	53.1842
Os09g0267400	Zm00001d005265	77.619	78.3654
Os09g0267500	Zm00001d005269	84.1085	84.4358
Os09g0267600	Zm00001d011353	69.5652	87.0293
Os09g0267600	Zm00001d034532	69.5652	77.037
Os09g0267600	Zm00001d044480	69.2308	49.4033
Os09g0267600	Zm00001d049466	24.4147	87.9518
Os09g0268000	Zm00001d016009	59.5808	56.6145
Os09g0268000	Zm00001d024637	60.0299	29.7699
Os09g0270900	Zm00001d008281	72.9508	72.5543
Os09g0272000	Zm00001d019936	60.1156	62.2754
Os09g0272300	Zm00001d019934	86.6803	85.9756
Os09g0272401	Zm00001d019933	86.8852	64.6341
Os09g0275400	Zm00001d046374	68.7623	81.5851
Os09g0275400	Zm00001d046416	78.1925	83.4382
Os09g0275400	Zm00001d047495	75.0491	81.4499
Os09g0277800	Zm00001d019926	87.6011	86.8984
Os09g0278000	Zm00001d019925	30.2703	47.0588
Os09g0278300	Zm00001d042662	51.4961	40.0245
Os09g0279000	Zm00001d005106	59.3023	66.3774
Os09g0279000	Zm00001d019922	62.9845	71.9027
Os09g0279100	Zm00001d005105	81.2903	36.1032
Os09g0279400	Zm00001d019899	71.9665	52.2796
Os09g0279500	Zm00001d019898	73.4694	71.7132
Os09g0279600	Zm00001d019950	76.8678	82.9457
Os09g0280300	Zm00001d005144	85.5153	77.5253
Os09g0280500	Zm00001d005143	58.4582	66.4234
Os09g0280600	Zm00001d005140	88.8889	71.0425
Os09g0281300	Zm00001d037463	85.7895	67.9167
Os09g0281600	Zm00001d021890	39.2157	19.0931
Os09g0281800	Zm00001d005506	64.5455	68.2692
Os09g0281900	Zm00001d005507	80.6897	79.8635
Os09g0283600	Zm00001d050091	32.0242	48.1818
Os09g0284200	Zm00001d005110	78.5016	97.1774
Os09g0284300	Zm00001d005503	65.1613	64.7436
Os09g0284400	Zm00001d005513	68.8742	68.6469
Os09g0284600	Zm00001d005516	82.8947	40.2128
Os09g0284600	Zm00001d019967	3.07018	2.6616
Os09g0284600	Zm00001d019968	80.2632	72.332
Os09g0286300	Zm00001d026273	63.5371	60.2484
Os09g0286300	Zm00001d042498	65.9389	61.7587
Os09g0286400	Zm00001d019978	91.215	91.0448
Os09g0287300	Zm00001d005520	72.2222	71.9368
Os09g0287300	Zm00001d019980	69.0476	72.5
Os09g0287500	Zm00001d013122	62.7551	27.6404
Os09g0292900	Zm00001d043723	64.2132	60.8173
Os09g0293400	Zm00001d005532	97.2973	78.6885
Os09g0293400	Zm00001d019981	96.6216	96.6216
Os09g0293500	Zm00001d019983	83.7727	83.7037
Os09g0293900	Zm00001d005534	49.0566	55.7641
Os09g0293900	Zm00001d019987	58.0189	55.4054
Os09g0294000	Zm00001d005535	78.5792	67.0084
Os09g0294000	Zm00001d019988	88.9617	88.7677
Os09g0296400	Zm00001d019989	41.3121	73.7342
Os09g0296400	Zm00001d019990	34.9291	73.7828
Os09g0296700	Zm00001d019993	76.7967	74.9499
Os09g0296800	Zm00001d020002	86.9159	88.5714
Os09g0296900	Zm00001d005538	42.5532	56.2914
Os09g0297000	Zm00001d005539	81.9302	76
Os09g0297000	Zm00001d014953	80.4928	71.6636
Os09g0297100	Zm00001d020003	88.5135	81.3665
Os09g0297400	Zm00001d005542	81.8627	77.4942
Os09g0297400	Zm00001d020004	82.598	79.8578
Os09g0297800	Zm00001d020876	55.7471	56.3953
Os09g0297900	Zm00001d005545	46.875	58.3333
Os09g0298100	Zm00001d020006	69.1936	78.8603
Os09g0298200	Zm00001d005546	90.2	88.4314
Os09g0298400	Zm00001d020011	81.0241	81.0241
Os09g0298500	Zm00001d020013	84.9624	85.9316
Os09g0298700	Zm00001d020014	56.5174	50.669
Os09g0299000	Zm00001d002439	39.4495	31.3869
Os09g0299200	Zm00001d020020	85.7639	72.2222
Os09g0299300	Zm00001d020021	60.3774	18.4971
Os09g0299400	Zm00001d005554	83.9912	84.1758
Os09g0299400	Zm00001d020023	83.5526	82.2894
Os09g0299500	Zm00001d021426	85	34.8718
Os09g0306400	Zm00001d005578	70.5882	63.5294
Os09g0306500	Zm00001d020028	83.7838	75.6098
Os09g0306650	Zm00001d020030	53.7634	59.5238
Os09g0306700	Zm00001d005573	68.4086	65.0847
Os09g0306800	Zm00001d020036	75.7426	67.0073
Os09g0306800	Zm00001d034036	75.2475	74.8768
Os09g0307300	Zm00001d005570	66.4634	53.1707
Os09g0307400	Zm00001d005566	60.1523	62.533
Os09g0307400	Zm00001d020037	66.2437	69.4149
Os09g0307800	Zm00001d005563	64.1176	64.3068
Os09g0307800	Zm00001d020038	63.5294	60.6742
Os09g0308900	Zm00001d005579	85.6678	77.1261
Os09g0308900	Zm00001d020040	85.342	84.7896
Os09g0309100	Zm00001d012855	82.5789	83.0345
Os09g0309500	Zm00001d020042	56.3319	57.8475
Os09g0309600	Zm00001d005581	57.2327	53.8462
Os09g0309700	Zm00001d020043	52.8302	43.75
Os09g0314300	Zm00001d005586	73.1579	73.7401
Os09g0314300	Zm00001d012262	14.7368	63.6364
Os09g0314300	Zm00001d020051	61.3158	76.1438
Os09g0314333	Zm00001d020052	80.1749	73.3333
Os09g0314400	Zm00001d020053	67.2249	78.0556
Os09g0314500	Zm00001d020055	40.2266	48.1356
Os09g0314900	Zm00001d010804	73.7589	57.7778
Os09g0314900	Zm00001d018403	77.305	63.0058
Os09g0315000	Zm00001d013795	69.1318	61.2536
Os09g0315000	Zm00001d033091	69.7749	61.4731
Os09g0315050	Zm00001d013796	60.8392	5.93857
Os09g0315050	Zm00001d013797	50.3497	9.79592
Os09g0315100	Zm00001d025718	64.0449	25.5605
Os09g0315100	Zm00001d046987	8.98876	6.72269
Os09g0315700	Zm00001d020057	92.5128	92.229
Os09g0315800	Zm00001d020063	87.8465	88.0342
Os09g0316000	Zm00001d020064	58.3333	63.0631
Os09g0319800	Zm00001d048867	19.7368	11.2994
Os09g0319800	Zm00001d048874	52.6316	20.5656
Os09g0320400	Zm00001d005590	80.4124	11.1429
Os09g0321200	Zm00001d020069	59.2982	60.4651
Os09g0322000	Zm00001d005594	88.4906	90.5405
Os09g0322000	Zm00001d020071	87.1698	88.5057
Os09g0322200	Zm00001d020086	60.0985	52.8139
Os09g0322200	Zm00001d020087	0.492611	0.8
Os09g0322900	Zm00001d008310	56.8	20.6395
Os09g0323000	Zm00001d005598	82.1138	83.0137
Os09g0323000	Zm00001d020093	65.3117	79.8013
Os09g0323100	Zm00001d005599	83.0918	82.8916
Os09g0323100	Zm00001d020097	82.8502	73.7634
Os09g0323400	Zm00001d005600	30.2839	20.296
Os09g0323500	Zm00001d014852	95.1128	95.1128
Os09g0323700	Zm00001d047064	79.8781	79.1541
Os09g0324000	Zm00001d027258	36.076	55.3398
Os09g0325700	Zm00001d005609	74.8603	76.5714
Os09g0325700	Zm00001d020100	73.4637	73.4637
Os09g0325800	Zm00001d022167	48.0315	20.678
Os09g0326100	Zm00001d020101	62.9783	61.206
Os09g0326850	Zm00001d022595	88.5057	98.7179
Os09g0326850	Zm00001d029030	90.8046	84.0426
Os09g0326900	Zm00001d000300	75.3333	75.1663
Os09g0326900	Zm00001d014019	76.6667	63.5359
Os09g0327200	Zm00001d020103	86.6225	86.9681
Os09g0327300	Zm00001d005614	77.2152	72.7924
Os09g0327400	Zm00001d020108	88.7147	89.8413
Os09g0327500	Zm00001d005615	21.1905	56.3291
Os09g0327500	Zm00001d020109	52.8571	57.6623
Os09g0327550	Zm00001d005616	69.8171	66.9591
Os09g0327575	Zm00001d020112	56.4639	31.2632
Os09g0327600	Zm00001d020112	80.9211	38.8421
Os09g0327800	Zm00001d020117	46.0653	20.6718
Os09g0328066	Zm00001d020117	24.9554	12.0586
Os09g0329000	Zm00001d020122	70.2899	71.4286
Os09g0329200	Zm00001d000413	54.6906	58.4222
Os09g0330000	Zm00001d000413	61.6466	65.4584
Os09g0331801	GRMZM5G826672	6.97674	4.58015
Os09g0331801	GRMZM5G872747	6.97674	3.46821
Os09g0331801	GRMZM5G885905	6.97674	3.46821
Os09g0332100	Zm00001d020133	53.75	56.5789
Os09g0332300	Zm00001d020134	72.276	38.5161
Os09g0333000	Zm00001d020134	76.1084	39.871
Os09g0333500	Zm00001d020134	76.2611	16.5806
Os09g0334500	Zm00001d005622	51.5235	56.1934
Os09g0334500	Zm00001d020137	51.8006	57.716
Os09g0334800	Zm00001d020138	60.9958	61.4206
Os09g0338400	Zm00001d020139	89.3013	90.6874
Os09g0338500	Zm00001d005624	82.618	82.9741
Os09g0338500	Zm00001d020147	83.0472	83.7662
Os09g0339000	Zm00001d023253	50.7752	34.702
Os09g0339000	Zm00001d044639	49.8062	35.3022
Os09g0339300	Zm00001d031466	31.1189	29.3245
Os09g0339300	Zm00001d054062	47.028	34.5315
Os09g0339800	Zm00001d022153	59.325	42.9858
Os09g0339800	Zm00001d031412	49.0231	37.047
Os09g0339800	Zm00001d052875	55.2398	40.0773
Os09g0341100	Zm00001d023253	44.464	33.5099
Os09g0341100	Zm00001d044639	43.9367	34.3407
Os09g0341901	Zm00001d031279	41.1392	22.0339
Os09g0344400	Zm00001d005593	32.0675	33.1878
Os09g0344700	Zm00001d005628	59.2784	62.8415
Os09g0344800	Zm00001d020170	80.6653	82.5532
Os09g0344900	Zm00001d005630	48.4581	47.2103
Os09g0345000	Zm00001d005631	81.0345	77.0492
Os09g0345300	Zm00001d020171	33.5694	47.2112
Os09g0345500	Zm00001d030317	26	28.1081
Os09g0345700	Zm00001d005632	79.6923	78.2477
Os09g0346400	Zm00001d005636	67.9426	69.0438
Os09g0346400	Zm00001d020175	69.8565	68.0124
Os09g0346500	Zm00001d009589	92.0755	92.0755
Os09g0346500	Zm00001d021435	89.434	90.458
Os09g0346500	Zm00001d039040	92.4528	92.1053
Os09g0346600	Zm00001d020176	70.4607	68.2415
Os09g0346700	Zm00001d005638	87.9188	88.1874
Os09g0346700	Zm00001d020178	88.4264	88.6965
Os09g0346900	Zm00001d020180	67.2862	48.2667
Os09g0347300	Zm00001d015616	45.1505	43.2692
Os09g0347500	Zm00001d034139	99.1429	73.0526
Os09g0347500	Zm00001d048100	99.4286	67.9688
Os09g0347700	Zm00001d034139	99.3684	99.3684
Os09g0347700	Zm00001d048100	99.5789	92.3828
Os09g0347800	Zm00001d019004	45.7082	48.6301
Os09g0347800	Zm00001d020182	76.824	74.2739
Os09g0347800	Zm00001d033657	36.0515	62.6866
Os09g0347800	Zm00001d046065	13.9485	44.5205
Os09g0347800	Zm00001d046195	13.7339	50.7937
Os09g0347800	Zm00001d049367	42.9185	50.8906
Os09g0347900	Zm00001d051927	70.1613	32.4627
Os09g0348400	Zm00001d020183	36.1194	37.1166
Os09g0348400	Zm00001d020185	44.3284	41.3649
Os09g0348600	Zm00001d020184	19.2063	43.0605
Os09g0349100	Zm00001d020183	63.3416	38.9571
Os09g0349100	Zm00001d020185	43.3915	24.234
Os09g0349700	Zm00001d020184	42.8571	35.2313
Os09g0350900	Zm00001d020183	49.3333	51.0736
Os09g0350900	Zm00001d020185	41.3333	38.8579
Os09g0351700	Zm00001d020183	52.0295	43.2515
Os09g0351700	Zm00001d020185	41.3284	31.1978
Os09g0351800	Zm00001d020184	43.75	32.3843
Os09g0352400	Zm00001d001808	75.6522	70.7317
Os09g0353200	Zm00001d020184	20.5782	43.0605
Os09g0356000	Zm00001d020183	42.4913	55.9816
Os09g0356000	Zm00001d020185	45.8673	54.8747
Os09g0356200	Zm00001d041573	29.8387	19.0722
Os09g0356800	Zm00001d020183	41.5691	54.4479
Os09g0356800	Zm00001d020185	44.6136	53.0641
Os09g0358100	Zm00001d020184	53.6232	39.5018
Os09g0359700	Zm00001d020187	55.2995	49.3827
Os09g0359800	Zm00001d020188	72.6098	91.8301
Os09g0359900	Zm00001d005641	69.2308	49.8845
Os09g0359900	Zm00001d020193	18.9103	59
Os09g0360400	Zm00001d005645	85.2041	85.641
Os09g0360400	Zm00001d020205	83.1633	83.5897
Os09g0360500	Zm00001d020206	73.444	78.3186
Os09g0361100	Zm00001d005647	94.0104	71.3439
Os09g0361100	Zm00001d020213	94.7917	72.2222
Os09g0361200	Zm00001d005648	92.6829	93.662
Os09g0361300	Zm00001d020214	65.3465	67.3469
Os09g0361400	Zm00001d005649	32.8467	83.3333
Os09g0361400	Zm00001d020219	81.0219	80.4348
Os09g0361500	Zm00001d020220	67.1088	45.0178
Os09g0361700	Zm00001d020224	40.3101	51.4851
Os09g0362500	Zm00001d020225	75.0575	70.5184
Os09g0362800	Zm00001d020225	63.8462	26.8898
Os09g0362900	Zm00001d005650	56.6775	40.123
Os09g0363100	Zm00001d020230	68.1098	66.9087
Os09g0363500	Zm00001d005653	64.7948	64.3777
Os09g0363500	Zm00001d020233	66.0907	65.6652
Os09g0363600	Zm00001d020234	79.9283	58.5302
Os09g0363700	Zm00001d020236	66.9231	65.9091
Os09g0363800	Zm00001d020237	62.8635	75.1337
Os09g0363900	Zm00001d020238	84.6154	77.2231
Os09g0364000	Zm00001d020242	75.8564	80.5893
Os09g0364100	Zm00001d020243	24.3636	10.5181
Os09g0364400	Zm00001d005654	37.8277	46.7593
Os09g0364400	Zm00001d020250	29.9625	44.1989
Os09g0364400	Zm00001d020251	36.7041	43.5556
Os09g0364500	Zm00001d020256	74.6689	77.094
Os09g0364800	Zm00001d005656	75	52.1739
Os09g0364800	Zm00001d020257	77.6786	53.7037
Os09g0364900	Zm00001d031520	81.0811	81.0811
Os09g0365900	Zm00001d020260	82.8423	84.007
Os09g0365900	Zm00001d020261	77.9896	78.3972
Os09g0367700	Zm00001d018809	66.0944	69.3694
Os09g0367900	Zm00001d005657	55.1136	54.8023
Os09g0367900	Zm00001d020264	60.2273	58.5635
Os09g0368200	Zm00001d024281	79.4355	78.8
Os09g0368500	Zm00001d024281	80.1688	76
Os09g0369400	Zm00001d005658	81.0667	79.1667
Os09g0369400	Zm00001d020272	82.6667	77.6942
Os09g0369500	Zm00001d005659	61.2091	67.688
Os09g0369500	Zm00001d020268	54.1562	57.4866
Os09g0370000	Zm00001d005661	56.4171	57.6503
Os09g0370000	Zm00001d020273	55.3476	59.3123
Os09g0370200	Zm00001d005662	76.4084	77.2242
Os09g0370200	Zm00001d020274	15.8451	59.2105
Os09g0370300	Zm00001d005663	73.6334	74.5928
Os09g0370500	Zm00001d005664	42.3853	55.2632
Os09g0370500	Zm00001d020275	40.9174	53.6058
Os09g0371000	Zm00001d020277	75.7692	78.4861
Os09g0371700	Zm00001d020292	67.1361	22.3089
Os09g0371800	Zm00001d005666	21.2418	14.0693
Os09g0371800	Zm00001d020285	22.8758	14.7992
Os09g0372400	Zm00001d020283	57.7103	58.3924
Os09g0372800	Zm00001d020297	85.4599	85.2071
Os09g0372900	Zm00001d020303	78.8918	80.8108
Os09g0373000	Zm00001d013045	94.3925	94.3925
Os09g0373000	Zm00001d034520	93.4579	93.4579
Os09g0374900	Zm00001d020307	33.7696	62.6214
Os09g0374900	Zm00001d020308	29.0576	68.9441
Os09g0375000	Zm00001d005674	89.9791	90.5462
Os09g0375000	Zm00001d020309	68.0585	90.8078
Os09g0375100	Zm00001d045724	17.0455	22.0588
Os09g0375300	Zm00001d005678	74.1573	72.3684
Os09g0375300	Zm00001d005680	69.8876	68.3516
Os09g0375400	Zm00001d005681	80.9322	75.1969
Os09g0375600	Zm00001d005682	87.0192	48.0106
Os09g0375900	Zm00001d020311	81.1881	84.5361
Os09g0376000	Zm00001d020312	59.4771	21.2617
Os09g0376300	Zm00001d005684	58.3333	56.3218
Os09g0376300	Zm00001d020315	60.119	56.7416
Os09g0376400	Zm00001d020317	45.6522	45.1613
Os09g0376600	Zm00001d020322	55.8952	56.7208
Os09g0376700	Zm00001d005685	53.3163	55.291
Os09g0376700	Zm00001d020323	53.5714	51.597
Os09g0376800	Zm00001d005687	82.5581	49.3056
Os09g0376900	Zm00001d020325	85.9749	88.4977
Os09g0378300	Zm00001d001935	84.2779	82.4687
Os09g0378300	Zm00001d005558	84.5521	84.8624
Os09g0378700	Zm00001d020332	74.5787	76.0745
Os09g0379400	Zm00001d005688	50.996	23.97
Os09g0379400	Zm00001d005690	51.7928	29.148
Os09g0379600	Zm00001d005692	51.4286	38.1625
Os09g0379900	Zm00001d020339	82.0809	75.5319
Os09g0379900	Zm00001d045484	71.0983	54.7275
Os09g0380000	Zm00001d020343	76.25	16.6895
Os09g0380050	Zm00001d020343	91.0714	6.97674
Os09g0380200	Zm00001d020344	81.7844	81.4815
Os09g0380300	Zm00001d014554	56.4394	30.8489
Os09g0381100	Zm00001d020345	87.5472	87.5472
Os09g0381400	Zm00001d029568	57.1823	58.8068
Os09g0381600	Zm00001d020348	69.2308	78.2609
Os09g0382300	Zm00001d020353	62.6623	58.3082
Os09g0382400	Zm00001d005694	75.5814	75.1445
Os09g0382500	Zm00001d005695	71.1111	71.1111
Os09g0382500	Zm00001d020354	61.1111	67.9012
Os09g0383400	Zm00001d020357	71.8876	62.3693
Os09g0385700	Zm00001d005698	68.0851	71.1111
Os09g0386200	Zm00001d005699	66.362	68.1051
Os09g0386200	Zm00001d020358	67.6417	65.9537
Os09g0386400	Zm00001d020359	91.4425	87.3832
Os09g0386500	Zm00001d005705	54.6296	47.7733
Os09g0386500	Zm00001d020361	83.3333	83.7209
Os09g0386600	Zm00001d005707	92.4612	52.986
Os09g0386600	Zm00001d020363	91.796	52.6048
Os09g0392000	Zm00001d020365	85.348	82.6241
Os09g0392100	Zm00001d005708	73.913	74.1519
Os09g0393200	Zm00001d020367	69.0648	32.8392
Os09g0394100	Zm00001d005711	79.572	79.4175
Os09g0394300	Zm00001d020371	81.1791	66.4193
Os09g0394500	Zm00001d020374	82.8154	73.4198
Os09g0394600	Zm00001d020378	73.3167	72.7723
Os09g0394700	Zm00001d020380	80.3526	76.6827
Os09g0394900	Zm00001d005713	89.8413	89.557
Os09g0394900	Zm00001d020381	90.1587	89.8734
Os09g0395300	Zm00001d020384	77.1883	57.5099
Os09g0395600	Zm00001d020392	68.3486	43.5673
Os09g0396300	Zm00001d022302	91.6667	90
Os09g0396900	Zm00001d005715	87.3984	55.9896
Os09g0396900	Zm00001d020395	86.9919	85.259
Os09g0397300	Zm00001d020396	87.4134	85.2477
Os09g0397400	Zm00001d020399	80	70.7889
Os09g0397700	Zm00001d005716	69.1275	72.5352
Os09g0397700	Zm00001d005717	55.7047	72.807
Os09g0397700	Zm00001d005719	74.4966	75.5102
Os09g0397700	Zm00001d005722	69.7987	70.7483
Os09g0397900	Zm00001d044213	77.4597	77.5986
Os09g0399800	Zm00001d020400	77.4373	76.1644
Os09g0399800	Zm00001d020401	48.1894	74.8918
Os09g0400000	Zm00001d020402	13.0734	46.7213
Os09g0400300	Zm00001d020402	10.0575	28.6885
Os09g0400400	Zm00001d020400	79.2818	78.6301
Os09g0400400	Zm00001d020401	48.0663	75.3247
Os09g0400500	Zm00001d020403	68.2099	68.9548
Os09g0401000	Zm00001d020405	53.0466	53.4296
Os09g0401000	Zm00001d020408	52.3298	48.6667
Os09g0401100	Zm00001d024075	78.032	76.4574
Os09g0401300	Zm00001d005726	53.3654	41.1874
Os09g0401300	Zm00001d020409	59.8558	60.2906
Os09g0401600	Zm00001d005727	64.3478	34.023
Os09g0401600	Zm00001d020411	64.7826	33.7868
Os09g0401600	Zm00001d053656	13.4783	19.0184
Os09g0401900	Zm00001d004036	61.6949	60.066
Os09g0401900	Zm00001d025182	65.4237	63.0719
Os09g0402100	Zm00001d020412	44.1315	30.6189
Os09g0402300	Zm00001d020414	83.4921	16.2848
Os09g0402533	Zm00001d009628	60.6557	14.9194
Os09g0402533	Zm00001d039080	59.0164	14.5749
Os09g0403000	Zm00001d020417	62.6016	66.3793
Os09g0407200	Zm00001d005732	72.9592	64.2697
Os09g0407200	Zm00001d020419	63.7755	54.7046
Os09g0407300	Zm00001d020420	40	40.0598
Os09g0407600	Zm00001d020424	68.6357	37.6543
Os09g0407700	Zm00001d045564	85.3175	85.3175
Os09g0407800	Zm00001d020062	69.281	76.1221
Os09g0407900	Zm00001d014512	84.8375	85.2995
Os09g0407950	Zm00001d033368	85.0957	51.0266
Os09g0408000	Zm00001d033368	88.4774	25.9662
Os09g0408550	Zm00001d020425	74.1573	72.5275
Os09g0408600	Zm00001d020426	72.4551	79.9559
Os09g0408900	Zm00001d005735	55.8696	59.0805
Os09g0408900	Zm00001d020429	55.6522	59.5349
Os09g0409950	Zm00001d005736	18.5567	9.80926
Os09g0409950	Zm00001d020432	55.6701	9.06801
Os09g0409950	Zm00001d025266	9.79381	5.919
Os09g0410125	Zm00001d005736	4.96894	4.35967
Os09g0410125	Zm00001d020432	62.7329	16.9605
Os09g0410125	Zm00001d025266	2.48447	2.49221
Os09g0410300	Zm00001d005736	0	0
Os09g0410300	Zm00001d020432	65.1786	12.2586
Os09g0410300	Zm00001d025266	0.892857	0.623053
Os09g0410400	Zm00001d020431	69.6	18.7097
Os09g0410500	Zm00001d005737	59.6296	58.3333
Os09g0410500	Zm00001d020433	54.4444	58.1028
Os09g0410700	Zm00001d005740	66.3912	69.2529
Os09g0411500	Zm00001d005742	16.0714	9.57447
Os09g0411600	Zm00001d020435	64.2336	69.5652
Os09g0411650	Zm00001d020437	74.3434	75.2556
Os09g0411700	Zm00001d020438	89.1892	87.4172
Os09g0411900	Zm00001d026215	13.2743	3.88601
Os09g0412200	Zm00001d020441	85.7422	84.261
Os09g0412700	Zm00001d020443	55.4455	59.5745
Os09g0412900	Zm00001d014736	74.1551	68.315
Os09g0413100	Zm00001d020444	80.226	34.2995
Os09g0413300	Zm00001d020448	71.9753	74.7436
Os09g0413600	Zm00001d005764	51.4965	49.9147
Os09g0413600	Zm00001d020454	52.3768	52.3768
Os09g0413700	Zm00001d005762	82.5714	67.0534
Os09g0414500	Zm00001d020459	60.177	61.2613
Os09g0414600	Zm00001d005757	76.1468	22.9917
Os09g0414600	Zm00001d020460	72.4771	21.3514
Os09g0415700	Zm00001d020461	89.9351	90.0813
