Gene stable ID	Setaria italica gene stable ID	% identity	Setaria italica % identity	Orthology confidence [0 low, 1 high]
OS09G0135400	Si000383m.g	76	76	1
OS09G0135700	Si031015m.g	73	70	1
OS09G0135800	Si029315m.g	79	79	1
OS09G0237600	Si029898m.g	86	71	1
OS09G0240500	Si030473m.g	37	77	1
OS09G0240500	Si032521m.g	45	86	1
OS09G0241100	Si009255m.g	78	68	1
OS09G0242300	Si010005m.g	69	70	1
OS09G0242800	Si032511m.g	64	66	1
OS09G0243200	Si014578m.g	63	64	1
OS09G0244900	Si023427m.g	95	95	1
OS09G0245500	Si006887m.g	75	87	1
OS09G0245500	Si037154m.g	51	76	1
OS09G0246200	Si028824m.g	78	77	1
OS09G0246250	Si028286m.g	51	18	1
OS09G0246700	Si011809m.g	36	66	1
OS09G0247600	Si015739m.g	68	70	1
OS09G0247600	Si032305m.g	58	63	1
OS09G0247700	Si028635m.g	80	1	0
OS09G0248000	Si017768m.g	82	72	1
OS09G0248000	Si019627m.g	71	79	1
OS09G0248100	Si030052m.g	72	71	0
OS09G0248200	Si029453m.g	75	77	1
OS09G0248300	Si029453m.g	74	75	1
OS09G0248900	Si012420m.g	22	48	1
OS09G0249000	Si030487m.g	84	85	1
OS09G0249400	Si031587m.g	40	57	1
OS09G0249400	Si032365m.g	66	64	1
OS09G0249600	Si028912m.g	92	51	1
OS09G0249700	Si014412m.g	33	86	0
OS09G0249700	Si029309m.g	97	97	0
OS09G0249900	Si007948m.g	80	53	1
OS09G0250700	Si028994m.g	84	77	1
OS09G0251100	Si032601m.g	52	67	1
OS09G0251800	Si031298m.g	77	77	1
OS09G0252000	Si023091m.g	94	94	1
OS09G0252000	Si039086m.g	79	69	1
OS09G0252100	Si003974m.g	92	92	1
OS09G0252100	Si010265m.g	95	95	1
OS09G0252800	Si028637m.g	69	27	1
OS09G0253000	Si032550m.g	89	58	1
OS09G0255000	Si021569m.g	79	80	1
OS09G0255300	Si021569m.g	76	59	1
OS09G0255400	Si029964m.g	73	68	1
OS09G0255400	Si030112m.g	68	66	1
OS09G0255400	Si030944m.g	36	56	1
OS09G0255900	Si033131m.g	65	67	1
OS09G0256100	Si002264m.g	52	46	0
OS09G0256100	Si002278m.g	52	46	0
OS09G0256100	Si002308m.g	49	44	0
OS09G0256100	Si005159m.g	35	41	0
OS09G0256100	Si026632m.g	49	43	0
OS09G0256100	Si026638m.g	49	43	0
OS09G0258000	Si030447m.g	86	86	1
OS09G0258500	Si029340m.g	83	83	1
OS09G0258600	Si011178m.g	95	95	1
OS09G0258600	Si026922m.g	94	94	1
OS09G0259500	Si032834m.g	46	49	1
OS09G0259500	Si033065m.g	46	48	1
OS09G0260000	Si030110m.g	58	63	1
OS09G0260200	Si032834m.g	45	32	1
OS09G0260200	Si033065m.g	46	32	1
OS09G0261100	Si030110m.g	60	63	1
OS09G0261300	Si030359m.g	90	78	1
OS09G0263972	Si021945m.g	48	17	1
OS09G0264400	Si029508m.g	61	61	1
OS09G0264400	Si032055m.g	52	58	1
OS09G0264400	Si033153m.g	53	62	1
OS09G0266000	Si004354m.g	37	70	1
OS09G0266400	Si028754m.g	83	82	1
OS09G0266600	Si029319m.g	65	46	0
OS09G0267400	Si024144m.g	75	48	1
OS09G0267400	Si032229m.g	73	74	1
OS09G0267500	Si016390m.g	86	87	1
OS09G0267600	Si002834m.g	69	94	1
OS09G0267800	Si008387m.g	35	30	1
OS09G0267800	Si026871m.g	19	39	1
OS09G0268000	Si008223m.g	59	60	0
OS09G0268000	Si032438m.g	62	62	0
OS09G0268100	Si032127m.g	44	39	0
OS09G0268600	Si019727m.g	19	30	1
OS09G0268600	Si033210m.g	35	30	1
OS09G0270900	Si017540m.g	72	70	1
OS09G0272000	Si031283m.g	57	57	1
OS09G0272300	Si029637m.g	88	87	1
OS09G0272500	Si030990m.g	72	73	1
OS09G0272600	Si031744m.g	75	70	1
OS09G0272900	Si032985m.g	38	50	1
OS09G0273800	Si007377m.g	44	43	1
OS09G0273800	Si008653m.g	54	55	1
OS09G0273800	Si008746m.g	35	37	1
OS09G0274800	Si007377m.g	45	45	1
OS09G0274800	Si008653m.g	47	48	1
OS09G0274800	Si008746m.g	37	40	1
OS09G0275200	Si024271m.g	34	34	1
OS09G0275400	Si015808m.g	82	81	1
OS09G0275400	Si019998m.g	83	83	1
OS09G0275400	Si035280m.g	83	83	1
OS09G0275400	Si038734m.g	69	65	1
OS09G0277800	Si030207m.g	89	89	1
OS09G0278000	Si031307m.g	45	49	1
OS09G0278300	Si000026m.g	52	40	1
OS09G0278300	Si028669m.g	51	41	1
OS09G0279000	Si029799m.g	64	72	1
OS09G0279000	Si030062m.g	45	57	1
OS09G0279100	Si029095m.g	82	36	1
OS09G0279200	Si033192m.g	51	38	1
OS09G0279300	Si033351m.g	62	42	1
OS09G0279400	Si030967m.g	80	80	1
OS09G0279500	Si030950m.g	80	81	1
OS09G0279600	Si029103m.g	92	92	1
OS09G0280300	Si030255m.g	89	87	1
OS09G0280500	Si029966m.g	58	65	1
OS09G0280600	Si031117m.g	94	94	1
OS09G0281300	Si007542m.g	53	85	1
OS09G0281600	Si029950m.g	41	20	1
OS09G0281600	Si029962m.g	41	20	1
OS09G0281800	Si031997m.g	63	64	1
OS09G0281900	Si028653m.g	81	81	1
OS09G0282100	Si031880m.g	74	76	1
OS09G0282300	Si031880m.g	1	1	1
OS09G0283600	Si015426m.g	46	47	1
OS09G0284200	Si030389m.g	95	85	1
OS09G0284300	Si031393m.g	65	67	1
OS09G0284600	Si029750m.g	84	41	1
OS09G0286300	Si029624m.g	67	62	1
OS09G0286400	Si029445m.g	90	89	0
OS09G0287300	Si030984m.g	75	80	1
OS09G0287500	Si030796m.g	60	43	1
OS09G0287500	Si031160m.g	62	62	1
OS09G0292300	Si004224m.g	19	49	1
OS09G0292300	Si004886m.g	15	47	1
OS09G0292300	Si008214m.g	21	46	1
OS09G0292300	Si026977m.g	21	59	1
OS09G0292300	Si033022m.g	21	39	1
OS09G0292400	Si004240m.g	32	11	1
OS09G0292400	Si040276m.g	52	22	1
OS09G0292900	Si001607m.g	64	60	1
OS09G0293400	Si031414m.g	97	97	1
OS09G0293500	Si028727m.g	86	86	1
OS09G0293900	Si030059m.g	54	56	1
OS09G0294000	Si028859m.g	91	90	1
OS09G0294300	Si005171m.g	53	51	1
OS09G0295000	Si001850m.g	19	25	1
OS09G0295000	Si032755m.g	20	24	1
OS09G0296400	Si029374m.g	82	82	1
OS09G0296700	Si029608m.g	81	79	1
OS09G0296800	Si030569m.g	89	90	1
OS09G0296900	Si029634m.g	41	66	1
OS09G0297000	Si006355m.g	83	86	1
OS09G0297100	Si031415m.g	93	93	1
OS09G0297300	Si032508m.g	79	78	1
OS09G0297400	Si030085m.g	84	87	1
OS09G0297800	Si032472m.g	61	62	1
OS09G0297900	Si032209m.g	46	57	1
OS09G0298100	Si029223m.g	81	81	1
OS09G0298200	Si029545m.g	91	89	1
OS09G0298400	Si030454m.g	86	85	0
OS09G0298500	Si029473m.g	87	88	1
OS09G0298700	Si028888m.g	56	64	1
OS09G0298700	Si031350m.g	8	52	1
OS09G0299000	Si030441m.g	88	29	1
OS09G0299200	Si030592m.g	84	81	1
OS09G0299300	Si024118m.g	60	23	1
OS09G0299400	Si029782m.g	79	78	1
OS09G0299500	Si022263m.g	84	34	1
OS09G0299500	Si028264m.g	84	35	1
OS09G0306400	Si031353m.g	76	73	1
OS09G0306500	Si033079m.g	81	41	1
OS09G0306566	Si033434m.g	79	79	1
OS09G0306632	Si033213m.g	33	74	1
OS09G0306650	Si031152m.g	62	58	1
OS09G0306700	Si028886m.g	72	68	1
OS09G0306800	Si029239m.g	77	76	1
OS09G0306800	Si034803m.g	79	80	1
OS09G0307300	Si031150m.g	70	57	1
OS09G0307400	Si030360m.g	55	63	1
OS09G0307800	Si030310m.g	67	65	1
OS09G0308900	Si030421m.g	83	75	1
OS09G0309100	Si000458m.g	85	85	1
OS09G0309600	Si033084m.g	61	61	1
OS09G0309700	Si030706m.g	47	51	1
OS09G0309700	Si030741m.g	52	59	1
OS09G0313500	Si028778m.g	43	44	1
OS09G0313600	Si033393m.g	41	43	1
OS09G0314300	Si029877m.g	76	66	1
OS09G0314333	Si030424m.g	84	85	1
OS09G0314400	Si030278m.g	68	79	1
OS09G0314500	Si032686m.g	23	52	1
OS09G0314900	Si018644m.g	79	79	1
OS09G0315000	Si035978m.g	64	49	1
OS09G0315050	Si033906m.g	64	7	1
OS09G0315050	Si034187m.g	55	9	1
OS09G0315100	Si033906m.g	80	5	1
OS09G0315100	Si034187m.g	61	6	1
OS09G0315700	Si028826m.g	93	94	1
OS09G0315800	Si029759m.g	86	87	1
OS09G0316000	Si030953m.g	76	75	1
OS09G0317700	Si012262m.g	45	36	1
OS09G0317700	Si029444m.g	43	39	1
OS09G0318600	Si012262m.g	46	40	1
OS09G0318600	Si029444m.g	41	40	1
OS09G0319800	Si019171m.g	54	21	1
OS09G0321200	Si029260m.g	69	65	1
OS09G0322000	Si032573m.g	85	90	1
OS09G0322200	Si030876m.g	64	51	1
OS09G0322900	Si005579m.g	42	24	1
OS09G0323000	Si030247m.g	82	82	1
OS09G0323100	Si029984m.g	84	84	1
OS09G0323400	Si022365m.g	34	29	1
OS09G0323400	Si024420m.g	24	20	1
OS09G0323500	Si007094m.g	95	95	1
OS09G0323700	Si036567m.g	80	79	1
OS09G0323700	Si036586m.g	75	75	1
OS09G0324000	Si037924m.g	43	47	1
OS09G0324200	Si030536m.g	28	39	1
OS09G0324300	Si031959m.g	46	49	1
OS09G0324400	Si031959m.g	47	46	1
OS09G0325220	Si032710m.g	45	51	0
OS09G0325700	Si030198m.g	72	69	1
OS09G0325800	Si032752m.g	48	21	1
OS09G0326100	Si025922m.g	60	61	1
OS09G0326100	Si028840m.g	63	64	1
OS09G0326850	Si031966m.g	91	65	1
OS09G0326850	Si038333m.g	89	99	1
OS09G0326900	Si017177m.g	79	79	0
OS09G0327000	Si031045m.g	56	68	1
OS09G0327100	Si031081m.g	100	100	0
OS09G0327200	Si032252m.g	79	89	1
OS09G0327300	Si030127m.g	82	84	1
OS09G0327400	Si030566m.g	87	87	1
OS09G0327500	Si030294m.g	53	62	1
OS09G0327550	Si030571m.g	65	68	0
OS09G0327800	Si033244m.g	47	19	0
OS09G0328066	Si033244m.g	25	11	0
OS09G0328900	Si008271m.g	64	32	1
OS09G0329000	Si033298m.g	73	74	1
OS09G0329200	Si033411m.g	63	64	1
OS09G0330000	Si033411m.g	69	70	1
OS09G0330700	Si033051m.g	46	46	0
OS09G0331100	Si033051m.g	42	34	0
OS09G0332100	Si032409m.g	49	58	1
OS09G0332300	Si005056m.g	8	30	0
OS09G0333000	Si005056m.g	9	31	0
OS09G0333500	Si005056m.g	6	8	0
OS09G0334500	Si030528m.g	45	50	1
OS09G0334500	Si030531m.g	43	49	1
OS09G0334600	Si031544m.g	78	58	1
OS09G0334800	Si014961m.g	50	55	0
OS09G0337300	Si027702m.g	34	24	0
OS09G0337500	Si039589m.g	0	0	1
OS09G0338400	Si006411m.g	90	91	1
OS09G0338400	Si029968m.g	60	66	1
OS09G0338500	Si029771m.g	83	84	1
OS09G0339000	Si014961m.g	43	34	0
OS09G0339300	Si013316m.g	48	36	1
OS09G0339300	Si013322m.g	41	32	1
OS09G0339300	Si013330m.g	49	39	1
OS09G0339300	Si013334m.g	40	33	1
OS09G0341100	Si014961m.g	39	35	0
OS09G0341500	Si031959m.g	41	46	1
OS09G0341600	Si030016m.g	30	34	1
OS09G0342000	Si031959m.g	43	45	1
OS09G0343200	Si033051m.g	43	43	0
OS09G0344400	Si030016m.g	32	37	1
OS09G0344700	Si027973m.g	58	33	1
OS09G0344700	Si031060m.g	59	52	1
OS09G0344800	Si029749m.g	79	81	1
OS09G0344800	Si032240m.g	72	72	1
OS09G0344900	Si030921m.g	63	57	1
OS09G0345500	Si031258m.g	35	40	1
OS09G0345700	Si030683m.g	73	81	1
OS09G0346400	Si029136m.g	69	64	1
OS09G0346400	Si032913m.g	29	59	1
OS09G0346500	Si024648m.g	91	93	1
OS09G0346500	Si030845m.g	91	92	1
OS09G0346600	Si030274m.g	73	74	1
OS09G0346700	Si028819m.g	88	88	1
OS09G0346900	Si030885m.g	63	67	1
OS09G0347300	Si008018m.g	41	41	1
OS09G0347300	Si008838m.g	44	43	1
OS09G0347500	Si035483m.g	99	73	1
OS09G0347700	Si035483m.g	100	100	1
OS09G0347800	Si029906m.g	75	81	1
OS09G0347900	Si018170m.g	77	38	1
OS09G0348400	Si028878m.g	53	40	1
OS09G0348600	Si028878m.g	57	41	1
OS09G0349100	Si028878m.g	60	27	1
OS09G0349700	Si032056m.g	41	52	1
OS09G0349700	Si032290m.g	47	19	1
OS09G0349800	Si032313m.g	41	15	1
OS09G0350900	Si028878m.g	56	42	1
OS09G0351700	Si028878m.g	55	34	1
OS09G0351800	Si032056m.g	42	48	1
OS09G0351800	Si032290m.g	45	16	1
OS09G0352400	Si025234m.g	78	75	1
OS09G0353200	Si032056m.g	17	54	1
OS09G0353200	Si032290m.g	28	28	1
OS09G0353400	Si010473m.g	52	28	1
OS09G0353400	Si036258m.g	53	27	1
OS09G0353400	Si036263m.g	48	25	1
OS09G0353400	Si036345m.g	56	30	1
OS09G0353400	Si036349m.g	50	27	1
OS09G0353400	Si039283m.g	53	27	1
OS09G0353400	Si040108m.g	38	20	1
OS09G0353700	Si010473m.g	40	47	1
OS09G0353700	Si036258m.g	42	46	1
OS09G0353700	Si036263m.g	40	44	1
OS09G0353700	Si036345m.g	41	46	1
OS09G0353700	Si036349m.g	39	44	1
OS09G0353700	Si039283m.g	43	48	1
OS09G0353700	Si040108m.g	38	42	1
OS09G0354100	Si010473m.g	55	45	1
OS09G0354100	Si036258m.g	57	44	1
OS09G0354100	Si036263m.g	56	43	1
OS09G0354100	Si036345m.g	56	45	1
OS09G0354100	Si036349m.g	54	43	1
OS09G0354100	Si039283m.g	59	46	1
OS09G0354100	Si040108m.g	50	39	1
OS09G0354300	Si010473m.g	54	30	1
OS09G0354300	Si036258m.g	58	30	1
OS09G0354300	Si036263m.g	54	28	1
OS09G0354300	Si036345m.g	60	32	1
OS09G0354300	Si036349m.g	54	29	1
OS09G0354300	Si039283m.g	55	29	1
OS09G0354300	Si040108m.g	44	23	1
OS09G0356000	Si028878m.g	59	57	1
OS09G0356800	Si028878m.g	57	55	1
OS09G0358000	Si032313m.g	61	21	1
OS09G0358100	Si032056m.g	46	53	1
OS09G0358100	Si032290m.g	50	18	1
OS09G0359700	Si032688m.g	66	56	1
OS09G0359800	Si030136m.g	87	88	1
OS09G0359900	Si032052m.g	73	45	1
OS09G0360400	Si031178m.g	85	85	1
OS09G0360500	Si029747m.g	73	75	1
OS09G0360900	Si028864m.g	61	31	1
OS09G0361100	Si029596m.g	96	74	1
OS09G0361200	Si030729m.g	92	94	1
OS09G0361300	Si033466m.g	70	73	1
OS09G0361500	Si028951m.g	69	32	1
OS09G0361700	Si031610m.g	44	56	1
OS09G0362500	Si028844m.g	74	69	1
OS09G0362800	Si028844m.g	59	25	1
OS09G0362900	Si012231m.g	54	43	1
OS09G0362900	Si028728m.g	55	41	1
OS09G0363100	Si028831m.g	70	69	1
OS09G0363400	Si029044m.g	49	24	1
OS09G0363500	Si029733m.g	71	70	1
OS09G0363600	Si033130m.g	84	62	1
OS09G0363700	Si031494m.g	70	69	1
OS09G0363800	Si030210m.g	63	75	1
OS09G0363900	Si029318m.g	87	87	1
OS09G0364000	Si029379m.g	77	84	1
OS09G0364100	Si030262m.g	28	21	1
OS09G0364400	Si031971m.g	44	56	1
OS09G0364400	Si032833m.g	39	50	1
OS09G0364500	Si032708m.g	78	78	0
OS09G0364800	Si031357m.g	75	53	1
OS09G0364900	Si023708m.g	76	76	1
OS09G0365900	Si029363m.g	84	85	0
OS09G0365900	Si032784m.g	80	81	0
OS09G0367700	Si031035m.g	64	67	1
OS09G0367700	Si033126m.g	54	58	1
OS09G0367900	Si032338m.g	45	39	1
OS09G0368200	Si022665m.g	56	85	1
OS09G0368200	Si035357m.g	79	79	1
OS09G0368500	Si022665m.g	54	78	1
OS09G0368500	Si035357m.g	78	75	1
OS09G0369050	Si025110m.g	30	29	1
OS09G0369400	Si030171m.g	79	78	1
OS09G0369500	Si032037m.g	63	67	1
OS09G0370000	Si030301m.g	57	60	1
OS09G0370200	Si030746m.g	79	80	1
OS09G0370300	Si032812m.g	75	76	1
OS09G0371000	Si029558m.g	81	83	1
OS09G0371100	Si031912m.g	56	69	1
OS09G0371100	Si033099m.g	75	75	1
OS09G0371100	Si033322m.g	71	72	1
OS09G0371200	Si031912m.g	55	71	1
OS09G0371200	Si033099m.g	73	77	1
OS09G0371200	Si033322m.g	68	73	1
OS09G0371300	Si029506m.g	45	49	1
OS09G0371400	Si031912m.g	22	25	1
OS09G0371400	Si033099m.g	27	25	1
OS09G0371400	Si033322m.g	26	24	1
OS09G0371700	Si029186m.g	69	23	1
OS09G0371800	Si020260m.g	1	4	1
OS09G0372400	Si013792m.g	59	59	1
OS09G0372800	Si030422m.g	84	83	1
OS09G0372900	Si030228m.g	74	76	1
OS09G0373000	Si031588m.g	96	96	1
OS09G0374900	Si030275m.g	60	64	1
OS09G0375000	Si029698m.g	90	90	1
OS09G0375300	Si031990m.g	70	67	1
OS09G0375300	Si032432m.g	75	71	1
OS09G0375400	Si032858m.g	83	77	1
OS09G0375600	Si030302m.g	90	53	1
OS09G0375900	Si033240m.g	86	49	1
OS09G0376000	Si028763m.g	62	26	1
OS09G0376300	Si031247m.g	60	56	1
OS09G0376400	Si031867m.g	47	51	1
OS09G0376600	Si033337m.g	61	61	1
OS09G0376700	Si030068m.g	42	41	1
OS09G0376800	Si028904m.g	85	51	1
OS09G0376900	Si028913m.g	85	87	1
OS09G0378300	Si021014m.g	88	79	1
OS09G0378700	Si029090m.g	72	72	1
OS09G0379400	Si033010m.g	51	26	1
OS09G0379600	Si030640m.g	48	33	1
OS09G0379900	Si029037m.g	81	75	1
OS09G0380000	Si029298m.g	73	20	1
OS09G0380200	Si030800m.g	97	67	1
OS09G0380300	Si006328m.g	56	31	1
OS09G0380300	Si014918m.g	9	10	1
OS09G0380300	Si027885m.g	52	28	1
OS09G0380600	Si033405m.g	41	46	1
OS09G0381100	Si029475m.g	90	91	1
OS09G0381400	Si036348m.g	57	57	1
OS09G0381600	Si031213m.g	64	72	1
OS09G0381800	Si031906m.g	41	23	1
OS09G0381850	Si031906m.g	48	38	1
OS09G0382120	Si031906m.g	55	30	1
OS09G0382300	Si030471m.g	76	70	1
OS09G0382400	Si031287m.g	80	80	1
OS09G0382500	Si031661m.g	70	70	1
OS09G0383400	Si029349m.g	78	68	1
OS09G0384900	Si033116m.g	30	36	0
OS09G0385700	Si031222m.g	75	77	1
OS09G0385700	Si032716m.g	67	69	1
OS09G0386200	Si029391m.g	72	70	1
OS09G0386400	Si030011m.g	92	92	1
OS09G0386500	Si031076m.g	85	85	1
OS09G0386600	Si028985m.g	93	53	1
OS09G0392000	Si029440m.g	87	88	1
OS09G0392100	Si029210m.g	75	75	1
OS09G0393200	Si028936m.g	72	36	1
OS09G0394100	Si029511m.g	82	82	1
OS09G0394300	Si030488m.g	42	56	1
OS09G0394500	Si029421m.g	85	85	1
OS09G0394600	Si030079m.g	69	70	1
OS09G0394700	Si033538m.g	45	90	1
OS09G0394900	Si030120m.g	89	72	1
OS09G0395300	Si032049m.g	47	39	1
OS09G0395600	Si030380m.g	67	42	1
OS09G0396300	Si003084m.g	66	80	1
OS09G0396300	Si031061m.g	94	92	1
OS09G0396900	Si030913m.g	85	56	1
OS09G0397300	Si029154m.g	64	84	1
OS09G0397400	Si029972m.g	80	80	1
OS09G0397700	Si031444m.g	68	72	0
OS09G0397900	Si029386m.g	77	77	1
OS09G0397900	Si032414m.g	59	62	1
OS09G0399800	Si030289m.g	75	75	1
OS09G0399800	Si030293m.g	78	79	1
OS09G0399800	Si032845m.g	73	61	1
OS09G0400000	Si030007m.g	70	74	1
OS09G0400300	Si030007m.g	76	65	1
OS09G0400400	Si030289m.g	75	76	1
OS09G0400400	Si030293m.g	80	81	1
OS09G0400400	Si032845m.g	74	62	1
OS09G0400500	Si029170m.g	66	66	1
OS09G0401000	Si032487m.g	45	52	1
OS09G0401000	Si032498m.g	58	60	1
OS09G0401100	Si015555m.g	69	68	0
OS09G0401300	Si030072m.g	69	72	1
OS09G0401600	Si029883m.g	76	40	1
OS09G0401900	Si011898m.g	69	70	1
OS09G0402100	Si012368m.g	29	26	1
OS09G0402100	Si032904m.g	46	31	1
OS09G0402300	Si028663m.g	85	16	1
OS09G0402533	Si019951m.g	62	17	1
OS09G0403000	Si030987m.g	67	70	1
OS09G0403300	Si032720m.g	37	39	1
OS09G0407200	Si029493m.g	64	48	1
OS09G0407300	Si029458m.g	27	33	1
OS09G0407600	Si028708m.g	62	34	1
OS09G0407700	Si007162m.g	86	87	1
OS09G0407800	Si032081m.g	73	74	0
OS09G0407900	Si006187m.g	85	86	1
OS09G0407950	Si033873m.g	90	54	1
OS09G0408000	Si033873m.g	90	27	1
OS09G0408550	Si031669m.g	70	70	1
OS09G0408600	Si029802m.g	76	83	1
OS09G0408900	Si032660m.g	48	79	1
OS09G0409950	Si028689m.g	60	8	0
OS09G0410125	Si028689m.g	81	19	0
OS09G0410300	Si028689m.g	69	11	0
OS09G0410400	Si031618m.g	60	76	1
OS09G0410500	Si033183m.g	45	45	1
OS09G0410700	Si030496m.g	64	71	1
OS09G0411500	Si014334m.g	35	16	1
OS09G0411600	Si031905m.g	73	74	1
OS09G0411650	Si029660m.g	70	72	1
OS09G0411700	Si031427m.g	90	92	1
OS09G0412050	Si007377m.g	45	44	1
OS09G0412050	Si008653m.g	51	52	1
OS09G0412050	Si008746m.g	36	38	1
OS09G0412200	Si029532m.g	88	88	1
OS09G0412700	Si031649m.g	54	59	1
OS09G0412900	Si033103m.g	79	78	1
OS09G0413000	Si031173m.g	93	35	1
OS09G0413100	Si029985m.g	86	37	1
OS09G0413300	Si032416m.g	69	68	1
OS09G0413500	Si032704m.g	87	20	1
OS09G0413600	Si028716m.g	49	43	1
OS09G0413700	Si030259m.g	86	83	1
OS09G0414500	Si031576m.g	57	58	1
OS09G0414600	Si004194m.g	49	22	1
OS09G0414900	Si033027m.g	64	68	1
OS09G0415700	Si029241m.g	91	92	1
OS09G0415800	Si029471m.g	89	88	1
OS09G0416200	Si029500m.g	90	88	1
OS09G0416200	Si035193m.g	90	88	1
OS09G0416500	Si031224m.g	49	48	1
OS09G0416500	Si037550m.g	47	41	1
OS09G0416600	Si032887m.g	64	65	1
OS09G0416800	Si029555m.g	92	51	1
OS09G0416900	Si029667m.g	76	77	1
OS09G0417500	Si004217m.g	71	71	1
OS09G0417600	Si030429m.g	55	54	1
OS09G0417800	Si030794m.g	44	52	1
OS09G0418000	Si029714m.g	79	76	1
OS09G0419500	Si028959m.g	46	23	1
OS09G0419500	Si030348m.g	46	59	1
OS09G0420100	Si030573m.g	63	58	1
OS09G0420200	Si033170m.g	43	30	1
OS09G0420300	Si031130m.g	35	71	1
OS09G0420600	Si031093m.g	82	82	1
OS09G0420700	Si031765m.g	74	79	1
OS09G0420800	Si007423m.g	99	99	0
OS09G0420800	Si031382m.g	100	100	0
OS09G0420900	Si029465m.g	75	87	1
OS09G0421100	Si036179m.g	82	65	1
OS09G0421300	Si028941m.g	83	82	1
OS09G0421500	Si030768m.g	47	34	1
OS09G0421600	Si030258m.g	25	17	0
OS09G0421700	Si030258m.g	27	24	0
OS09G0421800	Si032353m.g	23	17	1
OS09G0422000	Si030651m.g	56	82	1
OS09G0422500	Si028761m.g	94	91	1
OS09G0422600	Si029359m.g	72	73	1
OS09G0423200	Si028750m.g	68	67	1
OS09G0423300	Si009278m.g	70	70	1
OS09G0423400	Si030929m.g	42	86	1
OS09G0423500	Si029685m.g	75	74	1
OS09G0423600	Si029462m.g	80	80	1
OS09G0423700	Si030988m.g	69	44	1
OS09G0424200	Si031968m.g	64	66	1
OS09G0424300	Si030103m.g	87	86	1
OS09G0424600	Si029446m.g	91	91	1
OS09G0425900	Si030779m.g	80	81	1
OS09G0426000	Si030223m.g	75	77	1
OS09G0426200	Si031098m.g	15	16	1
OS09G0426500	Si032133m.g	55	71	1
OS09G0426800	Si028977m.g	88	69	1
OS09G0427125	Si032872m.g	64	56	1
OS09G0427800	Si019524m.g	51	56	1
OS09G0428000	Si029148m.g	77	56	1
OS09G0428300	Si019519m.g	68	67	1
OS09G0428900	Si030118m.g	73	73	1
OS09G0429000	Si033384m.g	74	80	1
OS09G0429200	Si028879m.g	62	67	1
OS09G0429400	Si033384m.g	74	80	1
OS09G0429500	Si033384m.g	73	80	1
OS09G0429766	Si028062m.g	34	30	1
OS09G0430600	Si028062m.g	41	49	1
OS09G0431100	Si033011m.g	66	64	1
OS09G0431200	Si028880m.g	66	71	1
OS09G0431300	Si030282m.g	32	40	1
OS09G0431500	Si033656m.g	79	83	1
OS09G0431600	Si029244m.g	80	81	0
OS09G0431750	Si028062m.g	47	49	1
OS09G0431900	Si031489m.g	45	58	1
OS09G0432900	Si030530m.g	70	72	1
OS09G0433000	Si030596m.g	73	73	1
OS09G0433600	Si014712m.g	100	100	1
OS09G0433650	Si032335m.g	22	38	1
OS09G0433650	Si032618m.g	23	54	1
OS09G0433700	Si032329m.g	78	76	1
OS09G0433800	Si031106m.g	52	43	1
OS09G0433900	Si032523m.g	73	70	1
OS09G0434100	Si029019m.g	86	33	1
OS09G0434200	Si030521m.g	71	73	1
OS09G0434500	Si030088m.g	64	64	1
OS09G0434600	Si016255m.g	69	7	1
OS09G0434900	Si030708m.g	50	52	1
OS09G0435250	Si029324m.g	19	28	1
OS09G0435250	Si032434m.g	18	30	1
OS09G0436300	Si001855m.g	58	60	1
OS09G0436400	Si001681m.g	54	61	1
OS09G0436500	Si010646m.g	50	32	1
OS09G0436700	Si004044m.g	30	62	1
OS09G0436700	Si004429m.g	32	60	1
OS09G0436900	Si030097m.g	66	35	1
OS09G0437400	Si031255m.g	61	65	1
OS09G0437500	Si030894m.g	65	38	1
OS09G0437900	Si031622m.g	51	95	1
OS09G0438000	Si030370m.g	33	96	1
OS09G0438100	Si033105m.g	62	67	1
OS09G0438400	Si029394m.g	69	52	1
OS09G0438500	Si032228m.g	45	46	1
OS09G0438700	Si030910m.g	80	78	1
OS09G0439000	Si028830m.g	53	51	1
OS09G0439050	Si037634m.g	65	70	1
OS09G0439100	Si035500m.g	74	14	1
OS09G0439200	Si031037m.g	50	52	1
OS09G0439400	Si029141m.g	86	68	1
OS09G0439500	Si030730m.g	79	74	1
OS09G0439600	Si031891m.g	86	88	1
OS09G0439700	Si029505m.g	80	82	1
OS09G0439800	Si030919m.g	73	73	1
OS09G0440200	Si029423m.g	77	78	1
OS09G0440300	Si029116m.g	92	69	1
OS09G0440700	Si031084m.g	83	57	1
OS09G0441000	Si029011m.g	86	86	1
OS09G0441100	Si029508m.g	62	63	1
OS09G0441100	Si032055m.g	52	59	1
OS09G0441100	Si033153m.g	57	67	1
OS09G0441250	Si021945m.g	45	21	1
OS09G0441400	Si029312m.g	85	75	1
OS09G0441400	Si029504m.g	86	85	1
OS09G0441600	Si029312m.g	71	41	1
OS09G0441600	Si029504m.g	70	45	1
OS09G0441900	Si033308m.g	47	57	1
OS09G0442100	Si029783m.g	84	84	1
OS09G0442300	Si030279m.g	84	86	1
OS09G0442400	Si015634m.g	76	78	1
OS09G0442400	Si029224m.g	77	79	1
OS09G0442600	Si029080m.g	85	76	1
OS09G0442700	Si028960m.g	77	81	1
OS09G0442700	Si034255m.g	79	80	1
OS09G0442800	Si031031m.g	65	64	1
