Gene stable ID	Oryza brachyantha gene stable ID	% identity	Oryza brachyantha % identity	Orthology confidence [0 low, 1 high]
OS11G0655700	OB11G26250	38	70	0
OS11G0655700	OB11G26270	38	70	0
OS11G0655800	OB11G26300	89	91	1
OS11G0655900	OB11G26310	87	92	1
OS11G0655900	OB11G26320	87	92	1
OS11G0656000	OB11G26330	89	92	1
OS11G0656400	OB11G26330	90	93	1
OS11G0656500	OB06G28160	13	44	0
OS11G0656700	OB11G26330	92	95	1
OS11G0657000	OB04G23830	6	5	1
OS11G0657100	OB11G26360	92	92	1
OS11G0657200	OB11G26370	83	76	1
OS11G0657400	OB11G26380	36	72	0
OS11G0657900	OB01G24600	8	31	0
OS11G0658700	OB11G26390	3	1	0
OS11G0658800	OB11G26410	87	87	1
OS11G0659400	OB11G26440	93	60	1
OS11G0659500	OB11G26450	96	97	1
OS11G0659600	OB11G26460	48	38	1
OS11G0659700	OB11G26460	39	40	1
OS11G0660000	OB11G26470	91	84	1
OS11G0660300	OB11G26490	65	72	1
OS11G0660500	OB11G26500	96	97	1
OS11G0661000	OB05G24660	64	86	0
OS11G0661200	OB11G26510	78	78	1
OS11G0661300	OB11G26520	80	97	1
OS11G0661400	OB11G26530	99	19	1
OS11G0661600	OB11G26540	82	85	1
OS11G0661800	OB0065G10050	13	35	0
OS11G0663900	OB11G26620	29	19	1
OS11G0664000	OB11G26570	46	44	0
OS11G0664000	OB11G26630	64	70	0
OS11G0664500	OB0065G10040	48	25	1
OS11G0665600	OB0065G10050	41	55	0
OS11G0665950	OB11G26570	19	5	0
OS11G0665950	OB11G26630	49	15	0
OS11G0666100	OB11G26570	62	24	0
OS11G0666100	OB11G26630	61	27	0
OS11G0667000	OB0065G10020	35	54	1
OS11G0667700	OB11G26610	63	14	0
OS11G0668100	OB11G27170	56	48	0
OS11G0668300	OB11G26720	48	47	1
OS11G0668650	OB0065G10010	59	26	1
OS11G0669100	OB11G26700	28	30	0
OS11G0669200	OB11G26710	63	63	0
OS11G0670700	OB09G23770	96	96	1
OS11G0670800	OB09G23780	64	31	1
OS11G0670900	OB11G26780	52	61	1
OS11G0671000	OB03G32100	82	87	1
OS11G0671950	OB11G26810	76	31	1
OS11G0672400	OB11G26820	88	79	1
OS11G0672600	OB03G19090	27	18	1
OS11G0672600	OB11G26750	37	14	1
OS11G0672700	OB11G26870	72	84	1
OS11G0672800	OB11G26880	59	35	1
OS11G0672900	OB11G26890	38	58	1
OS11G0673000	OB11G26900	53	91	1
OS11G0673100	OB11G26910	88	90	1
OS11G0673200	OB11G26930	78	88	0
OS11G0673600	OB11G27000	0	0	1
OS11G0673600	OB11G27010	54	39	1
OS11G0673900	OB11G26970	87	72	1
OS11G0674400	OB11G27000	27	83	1
OS11G0674400	OB11G27010	49	73	1
OS11G0675200	OB11G27020	47	15	0
OS11G0676200	OB11G27020	69	39	0
OS11G0676800	OB11G26970	83	52	1
OS11G0677000	OB11G26970	45	20	1
OS11G0677101	OB11G27020	60	24	0
OS11G0677400	OB11G27050	54	47	1
OS11G0677500	OB11G27060	73	53	1
OS11G0678200	OB11G27100	73	38	1
OS11G0678301	OB11G27100	61	37	1
OS11G0679000	OB11G27130	71	64	1
OS11G0679700	OB11G27150	44	38	0
OS11G0680200	OB11G27160	83	62	1
OS11G0681300	OB02G21340	78	82	1
OS11G0681400	OB11G27270	83	54	0
OS11G0682501	OB11G27210	85	33	0
OS11G0683500	OB11G27300	85	63	0
OS11G0683600	OB11G27290	90	90	1
OS11G0683700	OB11G27310	65	62	0
OS11G0683800	OB11G27310	61	60	0
OS11G0684000	OB11G27320	73	71	1
OS11G0684100	OB11G27340	59	60	1
OS11G0686400	OB11G27340	71	60	1
OS11G0686500	OB11G27350	69	73	1
OS11G0687100	OB11G27390	63	67	1
OS11G0688832	OB11G27400	61	34	0
OS11G0689000	OB11G27410	13	8	1
OS11G0689100	OB11G27420	71	75	1
OS11G0689300	OB11G27460	89	88	1
OS11G0690332	OB11G27530	19	58	0
OS11G0691280	OB11G27490	67	63	1
OS11G0691280	OB11G27540	35	75	1
OS11G0691300	OB11G27500	34	52	1
OS11G0691300	OB11G27510	25	33	1
OS11G0691300	OB11G27520	60	40	1
OS11G0691300	OB11G27550	38	46	1
OS11G0691400	OB11G27530	25	57	0
OS11G0691500	OB11G27490	73	30	1
OS11G0691500	OB11G27540	79	74	1
OS11G0691600	OB11G27530	16	49	0
OS11G0691650	OB11G27500	32	32	1
OS11G0691650	OB11G27510	30	26	1
OS11G0691650	OB11G27520	62	27	1
OS11G0691650	OB11G27550	40	32	1
OS11G0693800	OB11G27650	87	54	0
OS11G0693900	OB11G27640	88	15	0
OS11G0695900	OB11G27640	88	85	0
OS11G0696200	OB11G27650	98	98	0
OS11G0696400	OB11G27660	87	88	1
OS11G0700500	OB11G27690	82	83	1
OS11G0700900	OB11G27710	89	89	1
OS11G0701100	OB11G27740	83	83	1
OS11G0701200	OB11G27770	80	80	1
OS11G0701400	OB11G27780	81	79	1
OS11G0701800	OB11G27790	85	85	1
OS11G0701900	OB11G27800	71	73	0
OS11G0702000	OB11G27810	52	25	0
OS11G0702100	OB11G27820	79	79	1
OS11G0702300	OB11G27850	27	32	0
OS11G0702400	OB11G27860	65	62	1
OS11G0702700	OB11G27870	92	92	1
OS11G0703400	OB11G27900	90	90	1
OS11G0703600	OB11G27930	87	81	1
OS11G0703900	OB11G27940	100	100	1
OS11G0704000	OB11G27990	79	84	1
OS11G0704100	OB11G28000	69	74	0
OS11G0704300	OB11G28020	80	79	1
OS11G0704500	OB11G28040	88	89	1
OS11G0704600	OB11G28060	85	88	1
OS11G0704700	OB11G28070	41	51	1
OS11G0704800	OB11G28080	93	92	1
OS11G0705200	OB11G22170	52	54	1
OS11G0705200	OB11G28090	69	70	1
OS11G0705900	OB11G28100	65	73	1
OS11G0706200	OB11G28120	73	77	1
OS11G0706801	OB11G28150	71	66	1
OS11G0707000	OB11G28160	94	88	1
OS11G0707050	OB11G28170	89	14	1
OS11G0707100	OB11G28170	42	18	1
OS11G0707300	OB11G28180	42	34	1
OS11G0707600	OB11G28190	97	97	1
OS11G0707800	OB11G28200	98	98	1
OS11G0707900	OB11G28210	48	56	1
OS11G0708400	OB11G28240	97	97	1
OS11G0708500	OB11G28250	70	88	1
OS11G0708600	OB11G28280	86	90	1
OS12G0100100	OB0082G10100	29	35	0
OS12G0100100	OB0097G10020	35	63	0
OS12G0100200	OB0082G10110	63	68	1
OS12G0100200	OB0097G10010	40	64	1
OS12G0100500	OB0112G10030	79	70	1
OS12G0100700	OB0345G10010	76	77	1
OS12G0101600	OB05G19220	33	36	0
OS12G0101800	OB12G10010	59	92	1
OS12G0102100	OB10G21470	52	34	1
OS12G0102200	OB0102G10030	97	51	1
OS12G0102200	OB12G10120	97	97	1
OS12G0102350	OB0102G10020	77	42	1
OS12G0102350	OB12G10150	44	28	1
OS12G0102400	OB0102G10010	88	89	0
OS12G0102400	OB12G10160	88	88	0
OS12G0102500	OB12G10170	41	95	0
OS12G0102600	OB11G10020	69	64	1
OS12G0102600	OB12G10190	79	79	1
OS12G0102700	OB11G10030	19	79	1
OS12G0102700	OB12G10200	33	71	1
OS12G0103000	OB11G10040	80	77	1
OS12G0103000	OB12G10210	81	81	1
OS12G0103300	OB12G10220	49	96	1
OS12G0104200	OB12G10130	52	38	1
OS12G0104300	OB11G10070	72	82	1
OS12G0104300	OB12G10250	60	85	1
OS12G0104400	OB11G10080	91	90	1
OS12G0104400	OB12G10260	90	89	1
OS12G0104700	OB11G10100	71	86	1
OS12G0104700	OB12G10300	79	80	1
OS12G0104766	OB12G10340	0	1	0
OS12G0104800	OB12G10340	71	94	0
OS12G0104900	OB12G10320	74	76	1
OS12G0104900	OB12G10360	74	75	1
OS12G0105200	OB12G10330	85	83	1
OS12G0105200	OB12G10380	85	88	1
OS12G0105300	OB12G10390	76	89	0
OS12G0105500	OB11G10120	86	85	1
OS12G0105500	OB12G10400	76	82	1
OS12G0105600	OB11G10130	47	48	1
OS12G0105600	OB12G10410	47	49	1
OS12G0105700	OB11G10140	86	85	1
OS12G0105700	OB12G10430	86	86	1
OS12G0105800	OB11G10160	74	48	1
OS12G0105800	OB12G10440	73	16	1
OS12G0105950	OB11G10170	97	42	0
OS12G0105975	OB11G10170	85	30	0
OS12G0106000	OB11G10180	87	89	1
OS12G0106000	OB12G10450	86	88	1
OS12G0106100	OB11G10190	66	72	1
OS12G0106100	OB12G10460	42	76	1
OS12G0106200	OB11G10200	84	83	1
OS12G0106200	OB12G10480	85	84	1
OS12G0106300	OB11G10210	78	79	1
OS12G0106300	OB12G10490	76	76	1
OS12G0106500	OB11G10220	86	88	1
OS12G0106500	OB12G10500	84	78	1
OS12G0106600	OB11G10240	80	41	1
OS12G0106600	OB12G10520	78	74	1
OS12G0106900	OB03G47610	23	23	0
OS12G0106900	OB03G47620	25	28	0
OS12G0107600	OB12G10540	87	87	1
OS12G0107700	OB11G10250	19	89	1
OS12G0107700	OB12G10550	19	89	1
OS12G0107733	OB09G27180	32	14	1
OS12G0108100	OB01G22340	91	91	0
OS12G0108100	OB11G10340	92	92	0
OS12G0108100	OB12G10710	92	92	0
OS12G0108350	OB01G17210	13	30	1
OS12G0108500	OB11G10370	66	91	1
OS12G0108500	OB12G10730	66	91	1
OS12G0108550	OB11G10360	52	54	1
OS12G0108550	OB12G10720	48	59	1
OS12G0108600	OB0192G10010	68	84	0
OS12G0108900	OB03G10860	74	41	1
OS12G0109150	OB12G10740	86	68	1
OS12G0109300	OB11G16400	86	77	1
OS12G0109633	OB0192G10050	22	43	1
OS12G0109633	OB12G10760	5	17	1
OS12G0109700	OB0246G10010	46	24	1
OS12G0109900	OB0047G10010	62	61	1
OS12G0109900	OB0236G10020	28	33	1
OS12G0110000	OB0047G10030	97	89	1
OS12G0110050	OB11G10380	65	65	1
OS12G0110100	OB0047G10050	91	92	1
OS12G0110100	OB11G10390	87	52	1
OS12G0110300	OB0047G10060	90	92	1
OS12G0110400	OB0047G10070	96	75	0
OS12G0110400	OB11G10400	95	75	0
OS12G0110700	OB02G18280	19	78	1
OS12G0111400	OB0047G10080	68	38	1
OS12G0111400	OB11G10410	66	37	1
OS12G0111500	OB0047G10090	81	85	1
OS12G0111500	OB11G10420	83	84	1
OS12G0111600	OB0047G10110	78	79	1
OS12G0111600	OB11G10430	83	83	1
OS12G0111700	OB0047G10120	38	47	1
OS12G0111800	OB0047G10130	93	89	1
OS12G0111800	OB11G10460	93	93	1
OS12G0111900	OB0047G10140	65	66	1
OS12G0111900	OB11G10480	63	64	1
OS12G0112000	OB0047G10150	85	86	1
OS12G0112000	OB11G10490	86	87	1
OS12G0112200	OB0047G10160	85	85	1
OS12G0112251	OB11G10510	78	79	1
OS12G0112300	OB11G10500	91	92	1
OS12G0112401	OB12G10770	47	79	1
OS12G0112500	OB11G10530	85	83	1
OS12G0112500	OB12G10780	85	83	1
OS12G0112600	OB11G10540	74	90	1
OS12G0112600	OB12G10790	91	92	1
OS12G0112800	OB11G10560	61	93	1
OS12G0112800	OB12G10810	61	93	1
OS12G0113500	OB11G10570	90	87	1
OS12G0113500	OB12G10820	90	87	1
OS12G0113600	OB11G10580	45	60	1
OS12G0113700	OB12G10830	61	42	1
OS12G0113900	OB11G10590	77	78	1
OS12G0113900	OB12G10840	78	80	1
OS12G0114000	OB11G10600	38	58	1
OS12G0114000	OB12G10850	40	61	1
OS12G0114100	OB11G10610	77	76	1
OS12G0114100	OB12G10860	78	77	1
OS12G0114200	OB11G10620	22	37	0
OS12G0114500	OB12G10870	85	88	1
OS12G0114800	OB11G10660	85	87	1
OS12G0114800	OB12G10880	85	87	1
OS12G0115000	OB11G10670	92	91	1
OS12G0115000	OB12G10890	92	92	1
OS12G0115100	OB11G10690	89	88	1
OS12G0115300	OB12G10930	75	77	1
OS12G0115500	OB12G10930	77	78	1
OS12G0115700	OB11G10700	91	91	1
OS12G0115700	OB12G10940	92	92	1
OS12G0115900	OB11G10710	62	98	1
OS12G0115900	OB12G10950	88	91	1
OS12G0116000	OB11G10730	85	66	0
OS12G0116000	OB12G10970	82	96	0
OS12G0116400	OB11G10740	87	84	1
OS12G0116400	OB12G11010	88	86	1
OS12G0116700	OB11G10760	84	85	1
OS12G0116700	OB12G11030	79	64	1
OS12G0117100	OB11G10800	50	80	1
OS12G0117100	OB12G11070	64	80	1
OS12G0117200	OB11G10830	92	92	1
OS12G0117200	OB12G11080	51	84	1
OS12G0117300	OB11G10840	88	83	1
OS12G0117300	OB12G11090	41	73	1
OS12G0117400	OB11G10850	59	66	1
OS12G0117500	OB11G10860	78	48	1
OS12G0117600	OB11G10890	71	89	1
OS12G0117600	OB12G11120	87	88	1
OS12G0117800	OB11G10900	86	81	1
OS12G0117800	OB12G11150	84	79	1
OS12G0118200	OB11G10910	84	56	1
OS12G0118200	OB12G11160	79	53	1
OS12G0118400	OB11G10930	74	78	0
OS12G0118400	OB12G11170	75	82	0
OS12G0118700	OB12G11180	66	32	1
OS12G0118800	OB11G10280	62	78	1
OS12G0118800	OB11G10290	32	68	1
OS12G0118800	OB12G10580	70	73	1
OS12G0118800	OB12G10610	71	72	1
OS12G0118900	OB11G10940	85	52	1
OS12G0119000	OB11G10950	60	89	1
OS12G0119000	OB12G11190	87	87	1
OS12G0119350	OB11G10960	63	78	1
OS12G0119700	OB11G10960	83	78	1
OS12G0119800	OB11G10970	73	74	1
OS12G0119800	OB12G11200	70	73	1
OS12G0120000	OB11G10980	37	67	1
OS12G0120100	OB12G11220	74	74	1
OS12G0120200	OB11G11000	54	33	1
OS12G0120200	OB12G11230	54	33	1
OS12G0120400	OB12G11260	53	41	0
OS12G0120500	OB11G11050	45	73	1
OS12G0120500	OB12G11270	79	78	1
OS12G0121000	OB11G11070	32	44	1
OS12G0121000	OB12G11280	34	33	1
OS12G0121100	OB11G11090	84	88	1
OS12G0121100	OB12G11290	99	90	1
OS12G0121300	OB12G11300	94	79	1
OS12G0121400	OB12G11310	95	95	1
OS12G0121600	OB11G11120	45	85	0
OS12G0121600	OB12G11320	67	72	0
OS12G0122000	OB11G11140	21	98	1
OS12G0122000	OB12G11340	21	98	1
OS12G0122100	OB11G11160	55	91	1
OS12G0122100	OB12G11360	87	88	1
OS12G0123100	OB11G14970	77	73	1
OS12G0123100	OB11G14980	16	84	1
OS12G0123300	OB12G11450	55	24	1
OS12G0123500	OB12G11470	67	74	1
OS12G0123700	OB11G11210	77	47	1
OS12G0123700	OB11G11220	7	5	1
OS12G0123700	OB12G11500	78	34	1
OS12G0123800	OB11G11230	49	52	1
OS12G0123800	OB12G11510	47	50	1
OS12G0123900	OB11G11240	88	88	1
OS12G0123900	OB12G11520	87	87	1
OS12G0124100	OB05G19730	14	44	1
OS12G0124200	OB06G22960	26	61	1
OS12G0124400	OB11G11260	71	58	1
OS12G0124400	OB12G11540	69	68	1
OS12G0124500	OB11G11270	65	45	1
OS12G0124700	OB12G11560	98	98	1
OS12G0125000	OB11G11290	69	64	1
OS12G0125200	OB12G11590	80	76	1
OS12G0125300	OB12G11610	79	85	1
OS12G0125400	OB12G11620	92	92	1
OS12G0125800	OB11G11340	69	70	1
OS12G0126100	OB11G11360	23	44	1
OS12G0126100	OB12G11670	23	43	1
OS12G0126200	OB11G11370	88	78	1
OS12G0126200	OB12G11680	86	80	1
OS12G0126300	OB11G11380	80	84	1
OS12G0126300	OB12G11690	80	84	1
OS12G0126800	OB11G11410	82	85	1
OS12G0126800	OB12G11720	83	83	1
OS12G0127100	OB11G11440	35	89	1
OS12G0127100	OB12G11810	88	88	1
OS12G0127200	OB12G11830	46	60	1
OS12G0127500	OB12G10030	37	31	0
OS12G0127650	OB11G11460	22	65	0
OS12G0127650	OB11G11470	40	77	0
OS12G0127650	OB12G11840	72	64	0
OS12G0127800	OB11G11500	29	62	1
OS12G0127800	OB12G11870	32	63	1
OS12G0127900	OB11G11510	68	69	1
OS12G0127900	OB12G11880	71	72	1
OS12G0128200	OB11G11490	75	82	1
OS12G0128200	OB12G11860	80	63	1
OS12G0128450	OB11G11540	89	83	1
OS12G0128450	OB12G11890	40	74	1
OS12G0128600	OB12G11900	95	56	1
OS12G0128700	OB11G11560	94	93	1
OS12G0128700	OB12G11910	94	93	1
OS12G0128900	OB02G39750	47	33	0
OS12G0128900	OB05G20940	48	54	0
OS12G0129000	OB02G22110	51	61	1
OS12G0129100	OB11G11570	66	66	1
OS12G0129400	OB11G11590	90	92	1
OS12G0129650	OB11G11590	57	10	1
OS12G0129700	OB12G11940	41	51	0
OS12G0130100	OB11G11630	81	37	0
OS12G0130100	OB11G11640	1	1	0
OS12G0130100	OB12G11980	80	37	0
OS12G0130200	OB11G11650	15	31	1
OS12G0130200	OB12G11990	87	66	1
OS12G0130800	OB11G11680	48	86	1
OS12G0130800	OB12G12020	55	86	1
OS12G0131000	OB02G45420	85	88	1
OS12G0131100	OB11G11690	94	44	1
OS12G0131100	OB12G12030	94	45	1
OS12G0131150	OB11G11690	91	11	1
OS12G0131150	OB12G12030	91	11	1
OS12G0131200	OB11G11700	73	57	1
OS12G0131200	OB12G12040	70	55	1
OS12G0131266	OB11G11710	46	53	1
OS12G0131266	OB12G12050	46	55	1
OS12G0131300	OB11G11590	75	17	1
OS12G0131400	OB12G11940	52	53	0
OS12G0131701	OB12G11930	48	20	0
OS12G0131900	OB11G11720	86	67	1
OS12G0131900	OB12G12060	79	86	1
OS12G0132200	OB11G11770	98	58	1
OS12G0132200	OB12G12090	99	58	1
OS12G0132300	OB11G11780	70	72	1
OS12G0132300	OB12G12100	85	85	1
OS12G0132400	OB11G11800	92	30	1
OS12G0132400	OB12G12120	92	31	1
OS12G0132800	OB11G11840	93	93	1
OS12G0132800	OB12G12160	93	87	1
OS12G0133000	OB12G12170	90	90	1
OS12G0133050	OB08G12160	96	96	0
OS12G0133100	OB11G11860	84	86	1
OS12G0133100	OB12G12180	83	86	1
OS12G0133300	OB11G11900	89	22	1
OS12G0133400	OB11G11910	81	79	1
OS12G0133400	OB12G12220	80	80	1
OS12G0133500	OB11G11920	91	89	1
OS12G0133500	OB12G12230	83	96	1
OS12G0133600	OB11G11930	89	89	1
OS12G0133600	OB12G12240	90	90	1
OS12G0133700	OB11G11940	89	89	1
OS12G0133700	OB12G12250	90	89	1
OS12G0133800	OB12G12260	79	44	1
OS12G0133850	OB02G39200	61	70	1
OS12G0133900	OB11G11980	84	84	1
OS12G0133900	OB12G12270	85	86	1
OS12G0134200	OB11G12000	93	45	1
OS12G0134200	OB12G12320	92	46	1
OS12G0134700	OB11G12010	87	88	1
OS12G0134700	OB12G12330	48	51	1
OS12G0134900	OB12G12340	65	75	1
OS12G0135100	OB0044G10060	73	78	1
OS12G0135100	OB0044G10220	69	41	1
OS12G0135100	OB12G12380	76	68	1
OS12G0135200	OB0044G10210	36	40	1
OS12G0135200	OB12G12390	19	25	1
OS12G0135500	OB0044G10190	72	69	1
OS12G0135500	OB12G12410	72	69	1
OS12G0135700	OB0044G10180	82	82	1
OS12G0135800	OB0044G10080	26	64	1
OS12G0135800	OB0044G10170	75	73	1
OS12G0135800	OB12G12420	45	64	1
OS12G0135850	OB0134G10010	50	33	0
OS12G0135850	OB0325G10010	36	58	0
OS12G0135850	OB12G18970	38	36	0
OS12G0135900	OB0044G10090	96	96	1
OS12G0135900	OB0044G10160	91	79	1
OS12G0135900	OB0044G10240	86	57	1
OS12G0136100	OB0044G10130	48	86	1
OS12G0136100	OB12G12450	92	91	1
OS12G0136200	OB0044G10120	82	83	1
OS12G0136200	OB12G12470	84	83	1
OS12G0136300	OB0044G10280	37	69	1
OS12G0136600	OB0044G10290	67	47	1
OS12G0136600	OB12G12500	68	47	1
OS12G0137000	OB12G14540	9	25	0
OS12G0137100	OB0083G10040	66	66	1
OS12G0137200	OB0083G10030	32	92	1
OS12G0137300	OB11G12040	82	70	1
OS12G0137400	OB11G12050	55	70	1
OS12G0137400	OB12G12530	30	61	1
OS12G0137500	OB11G12060	95	96	1
OS12G0137500	OB12G12540	95	96	1
OS12G0138050	OB11G12070	63	82	1
OS12G0138050	OB12G12550	64	84	1
OS12G0138100	OB11G12080	36	84	0
OS12G0138100	OB12G12560	61	69	0
OS12G0138166	OB11G12080	2	4	0
OS12G0138166	OB12G12560	13	10	0
OS12G0138200	OB11G12080	17	43	0
OS12G0138200	OB12G12560	29	34	0
OS12G0138500	OB12G12580	23	26	0
OS12G0138800	OB11G12120	76	87	1
OS12G0138800	OB12G12600	73	84	1
OS12G0138900	OB11G12130	81	98	1
OS12G0138900	OB12G12610	81	98	1
OS12G0139300	OB11G12150	59	93	1
OS12G0139300	OB12G12630	89	93	1
OS12G0139400	OB11G12160	90	91	1
OS12G0139400	OB12G12640	89	86	1
OS12G0139500	OB11G12170	84	66	1
OS12G0139500	OB12G12650	84	83	1
OS12G0139600	OB11G12200	65	93	1
OS12G0139600	OB12G12660	64	95	1
OS12G0140050	OB11G12210	49	48	1
OS12G0140050	OB12G12670	48	52	1
OS12G0140200	OB11G12140	29	29	1
OS12G0140200	OB12G12620	27	22	1
OS12G0140700	OB11G12140	29	29	1
OS12G0140700	OB12G12620	27	22	1
OS12G0141000	OB12G12690	28	46	0
OS12G0141100	OB11G12230	48	51	1
OS12G0141900	OB06G17490	54	42	1
OS12G0142600	OB11G12240	86	84	1
OS12G0142900	OB01G19350	43	23	1
OS12G0142900	OB03G31840	9	34	1
OS12G0142900	OB12G12370	33	18	1
OS12G0143200	OB11G12270	60	89	1
OS12G0143200	OB12G12760	43	81	1
OS12G0143300	OB11G12280	68	82	1
OS12G0143300	OB12G12770	83	57	1
OS12G0143400	OB12G12790	93	88	1
OS12G0143750	OB12G12800	44	25	1
OS12G0143800	OB11G12300	97	96	1
OS12G0143900	OB12G12810	91	92	1
OS12G0144000	OB11G12330	91	90	1
OS12G0144600	OB12G12830	85	81	0
OS12G0145100	OB12G12840	95	95	1
OS12G0145400	OB12G12860	72	91	1
OS12G0145500	OB12G12870	96	95	1
OS12G0145632	OB12G12880	35	25	1
OS12G0145700	OB12G12890	97	97	1
OS12G0145900	OB12G12900	73	80	1
OS12G0146500	OB12G12910	78	73	1
OS12G0147000	OB12G12920	64	65	1
OS12G0147500	OB12G12930	81	90	1
OS12G0147800	OB12G12940	49	51	1
OS12G0148400	OB11G12000	63	29	1
OS12G0148400	OB12G12320	62	30	1
OS12G0148700	OB12G12950	37	65	1
OS12G0149300	OB12G12980	87	90	1
OS12G0149750	OB11G12600	76	22	1
OS12G0149800	OB12G12990	98	45	1
OS12G0149900	OB12G13000	82	82	1
OS12G0150100	OB12G13020	81	90	1
OS12G0151000	OB12G13050	50	53	1
OS12G0151500	OB12G13060	34	90	1
OS12G0151750	OB12G13070	60	60	1
OS12G0151900	OB12G13100	30	56	1
OS12G0152000	OB03G38300	36	48	1
OS12G0152000	OB12G13090	93	93	1
OS12G0152100	OB12G13110	92	92	1
OS12G0152500	OB12G13130	63	70	1
OS12G0152600	OB12G13150	68	92	1
OS12G0152700	OB12G13160	61	97	1
OS12G0152800	OB12G13180	92	92	1
OS12G0152900	OB12G13190	76	76	1
OS12G0153200	OB12G13200	58	61	1
OS12G0153500	OB12G13220	71	69	1
OS12G0153600	OB12G13230	62	56	1
OS12G0153900	OB12G13260	42	81	1
OS12G0154000	OB12G13240	85	86	1
OS12G0154000	OB12G13270	85	82	1
OS12G0154400	OB04G26650	95	95	1
OS12G0154600	OB12G13240	96	96	1
OS12G0154600	OB12G13270	95	92	1
OS12G0154700	OB12G13280	51	87	1
OS12G0154800	OB12G13280	52	90	1
OS12G0154900	OB12G13280	50	86	1
OS12G0155000	OB12G13280	45	65	1
OS12G0155100	OB12G13290	18	81	0
OS12G0155200	OB12G13300	94	24	1
OS12G0155300	OB12G13310	81	26	1
OS12G0155400	OB10G15350	42	14	0
OS12G0156100	OB12G13350	55	54	1
OS12G0156400	OB12G13370	84	85	1
OS12G0156500	OB0100G10020	23	63	1
OS12G0156866	OB12G13400	59	90	1
OS12G0156900	OB12G13410	92	92	1
OS12G0157000	OB12G13420	69	42	1
OS12G0157200	OB12G13460	94	93	1
OS12G0157700	OB12G13490	89	73	1
OS12G0158300	OB12G13500	36	36	1
OS12G0158400	OB12G13510	56	62	1
OS12G0158600	OB12G13520	73	72	0
OS12G0158800	OB12G13530	87	97	1
OS12G0158900	OB12G13560	46	61	1
OS12G0159000	OB12G13570	77	76	1
OS12G0159600	OB12G13590	84	89	1
OS12G0159700	OB12G13600	93	93	1
OS12G0160100	OB12G13610	47	60	0
OS12G0160400	OB12G13650	89	88	1
OS12G0160900	OB12G13670	84	84	1
OS12G0161700	OB12G13690	36	22	1
OS12G0161700	OB12G13700	37	21	1
OS12G0161900	OB12G13710	58	54	1
OS12G0162100	OB12G13720	85	83	1
OS12G0162400	OB12G13730	98	98	1
OS12G0162450	OB12G13740	86	86	1
OS12G0162500	OB12G13750	61	99	1
OS12G0162800	OB12G13860	24	24	1
OS12G0163000	OB12G13840	89	31	1
OS12G0163100	OB12G13840	92	39	1
OS12G0163200	OB12G13830	90	89	1
OS12G0163300	OB12G13820	93	88	1
OS12G0163400	OB11G13420	79	79	0
OS12G0163500	OB12G13780	94	91	1
OS12G0163600	OB12G13800	79	50	1
OS12G0163600	OB12G13810	86	87	1
OS12G0163700	OB12G27060	93	89	0
OS12G0163750	OB11G13400	43	52	1
OS12G0163800	OB12G13770	76	54	1
OS12G0164300	OB12G13850	51	61	1
OS12G0164300	OB12G13900	65	66	1
OS12G0164450	OB11G13430	17	31	1
OS12G0164800	OB12G13940	92	45	1
OS12G0165000	OB12G13950	86	86	1
OS12G0165200	OB12G13960	46	86	1
OS12G0165600	OB12G13970	73	89	1
OS12G0165700	OB12G13990	69	97	1
OS12G0166000	OB12G14000	88	67	1
OS12G0166300	OB12G14010	41	62	0
OS12G0166500	OB12G14020	53	28	1
OS12G0167900	OB12G14050	98	98	1
OS12G0168000	OB12G14070	63	87	1
OS12G0168200	OB12G14090	97	97	1
OS12G0168400	OB12G14110	94	93	1
OS12G0168700	OB12G14130	93	93	1
OS12G0168900	OB12G14120	94	98	1
OS12G0168900	OB12G14150	100	100	1
OS12G0169000	OB12G14160	92	92	1
OS12G0169100	OB12G14170	88	88	1
OS12G0169300	OB07G14500	35	16	1
OS12G0169300	OB09G12280	33	24	1
OS12G0169300	OB10G16480	47	30	1
OS12G0169400	OB12G14180	82	97	1
OS12G0169700	OB12G14190	96	96	1
OS12G0169800	OB12G14200	89	97	1
OS12G0170100	OB01G21500	88	88	1
OS12G0170300	OB12G14210	68	92	1
OS12G0170400	OB12G14220	55	62	1
OS12G0170600	OB12G14230	64	93	1
OS12G0170700	OB12G14240	96	47	1
OS12G0170800	OB12G14250	44	70	1
OS12G0171200	OB12G14260	84	85	1
OS12G0172500	OB12G14300	92	87	0
OS12G0173366	OB12G14270	89	90	1
OS12G0173388	OB12G14280	67	68	1
OS12G0174100	OB12G14320	85	96	1
OS12G0174200	OB12G14330	77	47	1
OS12G0174700	OB12G14350	88	77	1
OS12G0174700	OB12G14370	79	69	1
OS12G0174800	OB12G14400	65	81	1
OS12G0175500	OB12G14440	85	55	1
OS12G0175700	OB12G14460	91	92	1
OS12G0176200	OB12G14470	72	78	1
OS12G0176500	OB12G14490	86	98	1
OS12G0176700	OB12G14500	57	82	1
OS12G0176800	OB08G10040	57	80	1
OS12G0176800	OB12G14510	99	99	1
OS12G0177500	OB12G14530	86	86	1
OS12G0177800	OB12G14550	85	55	1
OS12G0178000	OB12G14560	93	71	1
OS12G0178100	OB12G14570	95	73	1
OS12G0178300	OB12G14590	83	21	1
OS12G0178633	OB12G14610	60	29	1
OS12G0179800	OB12G14620	96	96	1
OS12G0180100	OB12G14630	79	98	1
