Gene stable ID	Medicago truncatula str. A17 gene stable ID	% identity	Medicago truncatula str. A17 % identity	Orthology confidence [0 low, 1 high]
OS08G0152400	MTR_2g010380	58	15	0
OS08G0152400	MTR_5g026520	52	13	0
OS08G0152400	MTR_5g034900	53	13	0
OS08G0152400	MTR_8g063260	56	14	0
OS08G0152400	MTR_8g063280	50	13	0
OS08G0152400	MTR_8g098565	57	14	0
OS08G0152500	MTR_1g050538	33	36	1
OS08G0152500	MTR_1g094180	38	35	1
OS08G0152600	MTR_4g067360	51	61	0
OS08G0152800	MTR_1g116510	63	62	1
OS08G0152900	MTR_3g080640	37	19	1
OS08G0152900	MTR_3g080660	8	43	1
OS08G0153600	MTR_4g099480	42	51	1
OS08G0153900	MTR_5g068640	48	52	1
OS08G0154000	MTR_2g070410	56	56	1
OS08G0154225	MTR_2g007000	68	36	0
OS08G0154300	MTR_4g101620	64	64	1
OS08G0154600	MTR_0172s0010	54	54	1
OS08G0154600	MTR_1g040355	52	53	1
OS08G0154600	MTR_3g114150	42	51	1
OS08G0154600	MTR_3g114260	45	53	1
OS08G0154600	MTR_3g114350	49	51	1
OS08G0154600	MTR_3g114360	9	32	1
OS08G0154700	MTR_7g094500	91	91	1
OS08G0154700	MTR_7g104700	92	92	1
OS08G0154900	MTR_4g101410	57	54	1
OS08G0155000	MTR_3g019370	80	80	1
OS08G0155400	MTR_4g101380	66	59	1
OS08G0155400	MTR_5g012270	60	54	1
OS08G0155400	MTR_5g012290	64	57	1
OS08G0156600	MTR_0004s0650	65	63	1
OS08G0156700	MTR_0135s0080	35	52	1
OS08G0156700	MTR_0753s0030	20	55	1
OS08G0156700	MTR_4g026540	39	49	1
OS08G0156700	MTR_4g026620	44	53	1
OS08G0156700	MTR_4g026650	36	49	1
OS08G0156700	MTR_4g026780	40	40	1
OS08G0156700	MTR_4g026830	40	46	1
OS08G0156700	MTR_4g027050	62	63	1
OS08G0156700	MTR_4g101020	64	64	1
OS08G0156700	MTR_5g012420	62	62	1
OS08G0156800	MTR_5g040570	89	88	0
OS08G0156800	MTR_7g010150	90	88	0
OS08G0156800	MTR_7g011050	57	66	0
OS08G0156800	MTR_8g019410	42	39	0
OS08G0156800	MTR_8g467460	90	88	0
OS08G0156900	MTR_5g009990	61	61	1
OS08G0157000	MTR_5g010030	72	76	1
OS08G0157000	MTR_7g078690	77	81	1
OS08G0157000	MTR_8g028720	76	81	1
OS08G0157000	MTR_8g098845	74	76	1
OS08G0157100	MTR_8g014460	58	40	1
OS08G0157400	MTR_4g124380	22	23	0
OS08G0157400	MTR_4g124390	21	25	0
OS08G0157500	MTR_8g068590	15	38	0
OS08G0157600	MTR_7g118330	40	38	1
OS08G0157700	MTR_7g117455	33	21	1
OS08G0157700	MTR_8g023990	32	18	1
OS08G0157900	MTR_3g093040	14	34	1
OS08G0157900	MTR_3g093050	22	25	1
OS08G0157900	MTR_5g069030	22	26	1
OS08G0158400	MTR_1g076830	52	53	0
OS08G0158500	MTR_3g093140	23	34	0
OS08G0158500	MTR_3g093180	14	28	0
OS08G0158500	MTR_3g093220	57	54	0
OS08G0158800	MTR_5g026320	21	10	0
OS08G0158900	MTR_7g450930	53	56	1
OS08G0159000	MTR_8g093080	34	37	1
OS08G0159100	MTR_4g098860	52	51	1
OS08G0159100	MTR_5g014080	52	50	1
OS08G0159500	MTR_4g098500	65	78	0
OS08G0159800	MTR_8g066730	56	55	1
OS08G0159900	MTR_2g007000	65	61	0
OS08G0160000	MTR_2g015520	69	69	1
OS08G0160300	MTR_5g029470	32	27	1
OS08G0160300	MTR_8g066310	32	31	1
OS08G0161100	MTR_3g093140	27	23	0
OS08G0161100	MTR_3g093180	20	23	0
OS08G0161100	MTR_3g093220	34	19	0
OS08G0161500	MTR_5g029210	62	60	1
OS08G0161500	MTR_8g037335	58	66	1
OS08G0161700	MTR_4g077807	56	62	1
OS08G0161900	MTR_3g108020	58	60	1
OS08G0162033	MTR_3g082760	67	68	0
OS08G0162200	MTR_4g119120	47	44	1
OS08G0162400	MTR_1g054210	15	30	1
OS08G0162400	MTR_1g054260	13	29	1
OS08G0162400	MTR_1g054280	14	24	1
OS08G0162400	MTR_1g054465	13	29	1
OS08G0162400	MTR_2g061230	12	23	1
OS08G0162400	MTR_4g029440	17	18	1
OS08G0162400	MTR_7g093390	23	23	1
OS08G0162500	MTR_8g075140	36	31	1
OS08G0162600	MTR_5g008050	69	66	0
OS08G0162800	MTR_5g026740	81	82	0
OS08G0163100	MTR_4g049650	25	30	1
OS08G0163100	MTR_8g088800	24	27	1
OS08G0163100	MTR_8g088840	31	31	1
OS08G0163200	MTR_5g027160	81	54	1
OS08G0163300	MTR_1g105865	20	29	1
OS08G0163300	MTR_4g094458	19	29	1
OS08G0163300	MTR_4g094465	22	29	1
OS08G0163400	MTR_0172s0030	54	45	1
OS08G0163500	MTR_8g009770	48	49	1
OS08G0163600	MTR_5g025760	21	28	1
OS08G0163600	MTR_8g072140	21	32	1
OS08G0165800	MTR_7g106430	36	28	1
OS08G0167000	MTR_5g025470	52	61	1
OS08G0167249	MTR_2g104380	30	25	1
OS08G0167249	MTR_2g450700	33	38	1
OS08G0167249	MTR_3g106530	37	29	1
OS08G0167249	MTR_4g116277	38	33	1
OS08G0167400	MTR_4g009340	35	36	1
OS08G0167400	MTR_4g009590	35	36	1
OS08G0167400	MTR_4g009620	37	38	1
OS08G0167400	MTR_7g017620	33	35	1
OS08G0167500	MTR_4g116350	54	56	1
OS08G0169400	MTR_0475s0030	1	3	1
OS08G0169400	MTR_6g013890	15	12	1
OS08G0169600	MTR_3g048940	47	21	1
OS08G0169600	MTR_3g061710	25	18	1
OS08G0169600	MTR_5g085090	41	18	1
OS08G0169600	MTR_8g007200	35	17	1
OS08G0169600	MTR_8g007210	41	29	1
OS08G0169600	MTR_8g007225	33	25	1
OS08G0169600	MTR_8g009140	39	18	1
OS08G0169700	MTR_6g011760	50	37	1
OS08G0169800	MTR_5g040090	55	55	1
OS08G0169800	MTR_7g039510	55	54	1
OS08G0170900	MTR_1g040925	58	45	1
OS08G0170900	MTR_1g040965	20	68	1
OS08G0170900	MTR_1g040995	53	44	1
OS08G0170900	MTR_5g039770	47	52	1
OS08G0170900	MTR_5g039880	67	67	1
OS08G0170900	MTR_5g039890	30	46	1
OS08G0170900	MTR_5g040040	41	51	1
OS08G0170900	MTR_5g040180	26	51	1
OS08G0170900	MTR_5g040190	23	47	1
OS08G0170900	MTR_5g040230	15	40	1
OS08G0170900	MTR_6g011700	68	71	1
OS08G0170900	MTR_6g011770	65	67	1
OS08G0170900	MTR_7g039380	15	51	1
OS08G0170900	MTR_7g039430	23	49	1
OS08G0170900	MTR_7g039440	22	52	1
OS08G0170900	MTR_7g039660	62	63	1
OS08G0170900	MTR_7g039680	26	52	1
OS08G0170900	MTR_7g039690	65	67	1
OS08G0170900	MTR_7g039790	48	49	1
OS08G0170900	MTR_7g445240	47	49	1
OS08G0170900	MTR_8g056030	72	72	1
OS08G0171000	MTR_0036s0320	35	59	1
OS08G0171000	MTR_3g040450	17	37	1
OS08G0171333	MTR_5g048870	16	31	1
OS08G0171333	MTR_6g011640	20	16	1
OS08G0171333	MTR_7g010090	24	18	1
OS08G0171600	MTR_0189s0050	0	0	1
OS08G0171600	MTR_3g105990	60	23	1
OS08G0171800	MTR_3g094830	34	42	1
OS08G0172200	MTR_5g043480	51	54	0
OS08G0173700	MTR_1g097190	46	57	1
OS08G0174500	MTR_8g091720	36	51	0
OS08G0174700	MTR_2g008360	75	76	1
OS08G0174700	MTR_2g008370	64	69	1
OS08G0174700	MTR_2g008380	70	72	1
OS08G0174700	MTR_2g008390	71	71	1
OS08G0174700	MTR_2g008400	69	67	1
OS08G0174900	MTR_7g075885	55	57	1
OS08G0175200	MTR_6g038150	43	41	1
OS08G0175300	MTR_3g050110	54	53	1
OS08G0175300	MTR_3g050140	53	47	1
OS08G0175300	MTR_5g092100	55	53	1
OS08G0175600	MTR_3g050110	42	23	1
OS08G0175600	MTR_3g050140	42	21	1
OS08G0175600	MTR_5g092100	44	23	1
OS08G0176100	MTR_3g073550	53	53	1
OS08G0176100	MTR_4g112080	54	55	1
OS08G0176200	MTR_2g008360	73	47	1
OS08G0176200	MTR_2g008370	62	42	1
OS08G0176200	MTR_2g008380	69	45	1
OS08G0176200	MTR_2g008390	68	44	1
OS08G0176200	MTR_2g008400	66	41	1
OS08G0176800	MTR_1g492860	75	74	1
OS08G0176800	MTR_2g008410	81	79	1
OS08G0176800	MTR_8g068875	81	80	1
OS08G0176900	MTR_1g090370	14	25	1
OS08G0176900	MTR_3g073560	31	20	1
OS08G0176900	MTR_3g087940	39	42	1
OS08G0176900	MTR_5g060950	31	34	1
OS08G0176900	MTR_8g091650	35	35	1
OS08G0177300	MTR_7g056603	37	23	0
OS08G0177500	MTR_4g046037	19	17	1
OS08G0177600	MTR_2g081100	55	40	0
OS08G0177700	MTR_7g065100	81	88	0
OS08G0177700	MTR_8g036205	70	61	0
OS08G0178100	MTR_8g063380	72	72	1
OS08G0178100	MTR_8g471030	8	62	1
OS08G0178200	MTR_0009s0370	55	55	1
OS08G0178200	MTR_3g007910	55	59	1
OS08G0178200	MTR_3g023480	53	53	1
OS08G0178200	MTR_3g093010	59	60	1
OS08G0178200	MTR_3g093060	51	58	1
OS08G0178200	MTR_4g090600	61	62	1
OS08G0178200	MTR_4g091370	63	63	1
OS08G0178200	MTR_5g041550	60	61	1
OS08G0178300	MTR_8g030840	47	48	0
OS08G0178300	MTR_8g446970	17	35	0
OS08G0178500	MTR_2g081155	34	36	1
OS08G0178500	MTR_2g089835	26	26	1
OS08G0178500	MTR_2g089865	33	10	1
OS08G0178500	MTR_2g089905	28	27	1
OS08G0178500	MTR_2g089925	24	26	1
OS08G0178500	MTR_2g089930	33	33	1
OS08G0178500	MTR_2g089940	28	27	1
OS08G0178500	MTR_2g089945	32	32	1
OS08G0178500	MTR_2g089950	27	29	1
OS08G0178500	MTR_2g089960	28	27	1
OS08G0178500	MTR_2g089965	28	26	1
OS08G0178500	MTR_2g089970	28	28	1
OS08G0178500	MTR_2g089985	28	27	1
OS08G0178500	MTR_2g089990	27	27	1
OS08G0178500	MTR_2g481150	36	36	1
OS08G0178500	MTR_2g481160	37	37	1
OS08G0178500	MTR_4g045990	27	27	1
OS08G0178700	MTR_2g089785	67	63	1
OS08G0178700	MTR_4g045973	68	51	1
OS08G0178700	MTR_8g464780	65	67	1
OS08G0178800	MTR_2g089310	25	30	1
OS08G0179400	MTR_2g011070	16	13	1
OS08G0179900	MTR_4g081550	26	26	1
OS08G0180000	MTR_6g003920	72	71	0
OS08G0180000	MTR_7g110030	72	72	0
OS08G0180100	MTR_2g089080	72	16	1
OS08G0180100	MTR_4g045743	71	15	1
OS08G0180300	MTR_1g115215	47	47	1
OS08G0180400	MTR_5g026790	46	19	1
OS08G0183900	MTR_8g062710	16	33	0
OS08G0187500	MTR_1g105420	11	17	1
OS08G0187700	MTR_4g073340	18	34	1
OS08G0187700	MTR_6g011450	31	35	1
OS08G0187700	MTR_6g011470	10	47	1
OS08G0187800	MTR_2g022700	71	70	1
OS08G0187800	MTR_3g049400	74	71	1
OS08G0187800	MTR_4g131800	72	27	1
OS08G0187900	MTR_3g051220	43	40	1
OS08G0188000	MTR_0194s0020	62	68	1
OS08G0190200	MTR_2g022950	54	60	0
OS08G0190200	MTR_4g131970	52	56	0
OS08G0190700	MTR_2g023020	20	22	0
OS08G0190700	MTR_3g051430	35	30	0
OS08G0190700	MTR_5g092610	36	31	0
OS08G0191000	MTR_1g108390	65	64	0
OS08G0191000	MTR_5g054950	68	68	0
OS08G0191200	MTR_5g025310	66	68	1
OS08G0191433	MTR_2g023320	33	52	0
OS08G0191700	MTR_2g023500	75	76	0
OS08G0191700	MTR_4g132260	69	71	0
OS08G0191700	MTR_4g132270	70	67	0
OS08G0191800	MTR_1g007325	34	51	0
OS08G0191800	MTR_1g007340	53	39	0
OS08G0191800	MTR_1g053270	55	51	0
OS08G0191900	MTR_1g114300	54	60	1
OS08G0192200	MTR_2g010510	40	12	1
OS08G0192800	MTR_4g092880	32	30	0
OS08G0192800	MTR_4g092900	35	32	0
OS08G0192900	MTR_4g074930	38	34	1
OS08G0195800	MTR_2g018900	20	34	0
OS08G0195800	MTR_2g018910	30	32	0
OS08G0195800	MTR_2g018940	28	30	0
OS08G0195800	MTR_2g018950	27	29	0
OS08G0195800	MTR_2g019060	26	32	0
OS08G0195900	MTR_2g018900	16	23	0
OS08G0195900	MTR_2g018910	18	16	0
OS08G0195900	MTR_2g018940	19	17	0
OS08G0195900	MTR_2g018950	19	18	0
OS08G0195900	MTR_2g019060	14	15	0
OS08G0196200	MTR_2g018900	19	25	0
OS08G0196200	MTR_2g018910	30	25	0
OS08G0196200	MTR_2g018940	29	24	0
OS08G0196200	MTR_2g018950	29	25	0
OS08G0196200	MTR_2g019060	27	27	0
OS08G0196700	MTR_2g030170	44	35	1
OS08G0199300	MTR_2g030335	30	56	1
OS08G0200500	MTR_2g064930	56	53	1
OS08G0200500	MTR_2g064940	56	55	1
OS08G0200500	MTR_8g461250	41	48	1
OS08G0200500	MTR_8g461260	55	52	1
OS08G0200500	MTR_8g463990	56	53	1
OS08G0202300	MTR_8g445800	50	29	0
OS08G0202300	MTR_8g461110	51	30	0
OS08G0203400	MTR_8g445800	53	52	0
OS08G0203400	MTR_8g461110	54	54	0
OS08G0203600	MTR_8g445800	54	34	0
OS08G0203600	MTR_8g461110	55	35	0
OS08G0203700	MTR_8g445800	53	52	0
OS08G0203700	MTR_8g461110	55	54	0
OS08G0203900	MTR_4g113270	74	73	0
OS08G0204800	MTR_1g102640	58	68	1
OS08G0204800	MTR_2g005760	14	56	1
OS08G0204800	MTR_4g068700	63	67	1
OS08G0205000	MTR_4g007460	12	13	1
OS08G0205000	MTR_8g075740	23	25	1
OS08G0205200	MTR_0003s0470	66	38	1
OS08G0205200	MTR_3g462280	64	36	1
OS08G0205300	MTR_1g038390	12	35	1
OS08G0205300	MTR_5g027020	34	37	1
OS08G0205400	MTR_1g092670	65	67	0
OS08G0205900	MTR_4g076100	73	73	0
OS08G0206600	MTR_3g013710	73	74	1
OS08G0206600	MTR_5g095820	75	75	1
OS08G0206900	MTR_4g094668	78	78	0
OS08G0206950	MTR_7g092780	60	61	1
OS08G0207000	MTR_1g017780	87	30	0
OS08G0207000	MTR_4g116410	87	30	0
OS08G0207000	MTR_8g076830	87	30	0
OS08G0207500	MTR_2g064310	49	54	0
OS08G0207500	MTR_3g081580	47	52	0
OS08G0207500	MTR_3g081630	12	36	0
OS08G0207500	MTR_3g081640	49	54	0
OS08G0207500	MTR_3g081690	45	48	0
OS08G0207500	MTR_3g082050	47	50	0
OS08G0207500	MTR_6g007687	38	43	0
OS08G0207600	MTR_1g033240	48	54	1
OS08G0207600	MTR_5g020440	57	59	1
OS08G0207600	MTR_6g024095	57	60	1
OS08G0210300	MTR_6g025750	37	16	1
OS08G0220400	MTR_2g039530	29	33	1
OS08G0220600	MTR_5g066440	40	43	1
OS08G0223700	MTR_2g063620	37	11	0
OS08G0223700	MTR_2g063813	36	10	0
OS08G0223700	MTR_6g091930	37	31	0
OS08G0223700	MTR_6g091960	37	11	0
OS08G0223700	MTR_8g447090	52	15	0
OS08G0223766	MTR_2g063620	46	18	0
OS08G0223766	MTR_2g063813	46	17	0
OS08G0223766	MTR_6g091930	12	13	0
OS08G0223766	MTR_6g091960	46	17	0
OS08G0223766	MTR_8g447090	50	19	0
OS08G0223833	MTR_2g063620	59	24	0
OS08G0223833	MTR_2g063813	55	21	0
OS08G0223833	MTR_6g091930	1	2	0
OS08G0223833	MTR_6g091960	57	23	0
OS08G0223833	MTR_8g447090	68	27	0
OS08G0223900	MTR_6g034985	50	51	1
OS08G0223900	MTR_6g035010	49	51	1
OS08G0223900	MTR_6g093180	52	53	1
OS08G0224000	MTR_0534s0010	7	32	1
OS08G0224000	MTR_1g047870	18	33	1
OS08G0224000	MTR_1g047910	32	31	1
OS08G0224000	MTR_1g078490	35	35	1
OS08G0224000	MTR_2g062360	24	34	1
OS08G0224000	MTR_2g078070	30	23	1
OS08G0224000	MTR_3g015280	29	31	1
OS08G0224000	MTR_3g015500	31	30	1
OS08G0224000	MTR_3g015550	31	29	1
OS08G0224000	MTR_3g015560	31	31	1
OS08G0224000	MTR_4g021690	29	24	1
OS08G0224000	MTR_4g022460	28	23	1
OS08G0224000	MTR_4g022480	28	23	1
OS08G0224000	MTR_4g022540	28	24	1
OS08G0224000	MTR_4g022560	28	23	1
OS08G0224000	MTR_4g022960	26	23	1
OS08G0224000	MTR_4g050790	30	32	1
OS08G0224000	MTR_4g094540	33	32	1
OS08G0224000	MTR_4g119140	27	32	1
OS08G0224000	MTR_4g119195	35	34	1
OS08G0224000	MTR_5g076840	35	34	1
OS08G0224000	MTR_7g078300	36	36	1
OS08G0224000	MTR_7g078630	29	26	1
OS08G0224000	MTR_7g078640	34	35	1
OS08G0224000	MTR_7g084790	17	32	1
OS08G0224000	MTR_7g091090	13	33	1
OS08G0224000	MTR_7g091110	33	29	1
OS08G0224000	MTR_7g091140	33	20	1
OS08G0224000	MTR_7g091190	33	32	1
OS08G0224000	MTR_7g091200	32	28	1
OS08G0224000	MTR_7g091550	34	21	1
OS08G0224000	MTR_7g091560	10	31	1
OS08G0224000	MTR_7g091570	9	27	1
OS08G0224000	MTR_7g091660	16	29	1
OS08G0224000	MTR_7g491180	33	32	1
OS08G0224000	MTR_7g491190	31	28	1
OS08G0224000	MTR_8g043600	21	32	1
OS08G0224000	MTR_8g445160	14	18	1
OS08G0224000	MTR_8g445980	28	28	1
OS08G0224100	MTR_3g034100	67	77	1
OS08G0224100	MTR_8g100085	75	76	1
OS08G0224200	MTR_4g005110	40	38	1
OS08G0224300	MTR_6g093210	35	39	1
OS08G0224500	MTR_1g010120	58	60	0
OS08G0224500	MTR_3g108600	54	57	0
OS08G0224700	MTR_2g067250	74	74	0
OS08G0224700	MTR_3g009940	23	64	0
OS08G0224700	MTR_8g106120	75	74	0
OS08G0224800	MTR_8g101470	65	67	1
OS08G0225000	MTR_2g008620	56	85	1
OS08G0225000	MTR_4g094265	63	62	1
OS08G0225100	MTR_4g005340	64	46	0
OS08G0225400	MTR_1g009960	53	55	1
OS08G0225400	MTR_2g037600	55	58	1
OS08G0225400	MTR_2g037620	47	51	1
OS08G0225400	MTR_3g108740	52	56	1
OS08G0225400	MTR_4g127550	56	59	1
OS08G0230000	MTR_2g037970	27	29	1
OS08G0230100	MTR_4g005510	56	9	1
OS08G0230100	MTR_4g007930	58	9	1
OS08G0230100	MTR_4g094505	0	0	1
OS08G0230200	MTR_4g005510	76	77	1
OS08G0230200	MTR_4g007930	73	73	1
OS08G0230200	MTR_4g094505	21	72	1
OS08G0230300	MTR_4g007980	48	47	1
OS08G0230500	MTR_4g085820	40	43	0
OS08G0230600	MTR_2g038220	36	28	1
OS08G0230600	MTR_3g108890	31	38	1
OS08G0230600	MTR_4g127190	31	37	1
OS08G0230600	MTR_4g127200	28	34	1
OS08G0230800	MTR_4g114240	30	17	0
OS08G0230800	MTR_4g114250	32	18	0
OS08G0230800	MTR_4g114270	34	20	0
OS08G0230800	MTR_4g114280	30	17	0
OS08G0234000	MTR_1g022375	28	44	0
OS08G0234000	MTR_1g108785	18	74	0
OS08G0235800	MTR_0117s0040	17	24	1
OS08G0235800	MTR_0229s0060	23	33	1
OS08G0235800	MTR_1g009613	42	42	1
OS08G0235800	MTR_3g108960	37	31	1
OS08G0235800	MTR_4g127040	41	45	1
OS08G0235800	MTR_7g104980	8	13	1
OS08G0236400	MTR_4g114240	27	16	0
OS08G0236400	MTR_4g114250	32	19	0
OS08G0236400	MTR_4g114270	34	20	0
OS08G0236400	MTR_4g114280	28	16	0
OS08G0236700	MTR_8g080020	43	56	1
OS08G0237000	MTR_6g088320	38	39	1
OS08G0237000	MTR_8g102910	39	39	1
OS08G0237200	MTR_3g069070	87	87	1
OS08G0237200	MTR_4g133690	68	81	1
OS08G0237200	MTR_5g080770	87	87	1
OS08G0237800	MTR_6g088320	35	37	1
OS08G0237800	MTR_8g102910	36	38	1
OS08G0238100	MTR_7g082550	36	44	1
OS08G0238200	MTR_2g021340	32	36	1
OS08G0238200	MTR_4g117380	39	45	1
OS08G0238200	MTR_4g117390	32	38	1
OS08G0238200	MTR_4g117400	38	35	1
OS08G0238200	MTR_4g117450	39	43	1
OS08G0238500	MTR_2g021340	34	23	1
OS08G0238500	MTR_4g117380	40	28	1
OS08G0238500	MTR_4g117390	35	26	1
OS08G0238500	MTR_4g117400	42	24	1
OS08G0238500	MTR_4g117450	40	27	1
OS08G0239000	MTR_0287s0050	53	52	0
OS08G0239000	MTR_7g012870	53	52	0
OS08G0239000	MTR_7g083770	43	30	0
OS08G0239300	MTR_2g021340	34	36	1
OS08G0239300	MTR_4g117380	38	42	1
OS08G0239300	MTR_4g117390	32	37	1
OS08G0239300	MTR_4g117400	37	33	1
OS08G0239300	MTR_4g117450	37	39	1
OS08G0240500	MTR_8g479340	17	28	0
OS08G0240566	MTR_6g088320	34	38	1
OS08G0240566	MTR_8g102910	35	39	1
OS08G0240600	MTR_3g079220	49	56	0
OS08G0240800	MTR_2g036860	70	70	1
OS08G0240800	MTR_4g127660	67	67	1
OS08G0241300	MTR_2g105430	33	19	1
OS08G0242400	MTR_6g027390	38	36	0
OS08G0242400	MTR_7g086940	37	39	0
OS08G0242700	MTR_2g105090	60	38	1
OS08G0242700	MTR_4g007140	59	39	1
OS08G0242800	MTR_1g063850	33	34	1
OS08G0242800	MTR_7g101840	32	33	1
OS08G0242900	MTR_4g127970	72	70	1
OS08G0243100	MTR_1g059790	46	44	0
OS08G0243100	MTR_8g095460	46	44	0
OS08G0243500	MTR_4g128020	71	66	1
OS08G0243600	MTR_4g128090	66	53	0
OS08G0243866	MTR_2g437480	50	31	1
OS08G0243866	MTR_8g037345	52	36	1
OS08G0243900	MTR_4g128210	58	58	1
OS08G0244100	MTR_4g128220	30	32	1
OS08G0244400	MTR_4g128240	50	36	0
OS08G0245200	MTR_2g105570	57	59	0
OS08G0245200	MTR_4g005750	56	58	0
OS08G0245200	MTR_4g128337	53	54	0
OS08G0245400	MTR_4g128620	58	57	0
OS08G0246400	MTR_1g011880	47	49	1
OS08G0247700	MTR_1g088930	35	34	1
OS08G0247700	MTR_1g088935	31	36	1
OS08G0247700	MTR_1g088940	36	33	1
OS08G0247700	MTR_3g070220	35	34	1
OS08G0247700	MTR_5g019070	36	35	1
OS08G0247700	MTR_5g024450	35	33	1
OS08G0247700	MTR_5g025840	33	33	1
OS08G0247700	MTR_5g025850	34	34	1
OS08G0247700	MTR_5g025860	35	35	1
OS08G0247700	MTR_5g025890	35	34	1
OS08G0247700	MTR_5g025930	35	30	1
OS08G0247700	MTR_5g025950	35	33	1
OS08G0247700	MTR_5g026090	32	19	1
OS08G0247700	MTR_5g026200	30	34	1
OS08G0247700	MTR_5g044680	35	34	1
OS08G0247700	MTR_5g082270	37	37	1
OS08G0247700	MTR_5g082290	38	37	1
OS08G0247700	MTR_5g082460	39	39	1
OS08G0247700	MTR_6g036780	34	34	1
OS08G0247700	MTR_6g036790	35	34	1
OS08G0247700	MTR_6g036870	32	34	1
OS08G0247700	MTR_7g067530	40	39	1
OS08G0247700	MTR_7g078340	36	38	1
OS08G0247700	MTR_8g066700	35	35	1
OS08G0247700	MTR_8g068540	36	35	1
OS08G0248000	MTR_1g069825	34	31	1
OS08G0248000	MTR_1g075990	32	32	1
OS08G0248000	MTR_1g080210	27	30	1
OS08G0248000	MTR_1g442860	33	31	1
OS08G0248000	MTR_7g097030	32	30	1
OS08G0248000	MTR_7g115700	25	30	1
OS08G0248100	MTR_1g088930	36	36	1
OS08G0248100	MTR_1g088935	32	38	1
OS08G0248100	MTR_1g088940	37	35	1
OS08G0248100	MTR_3g070220	36	36	1
OS08G0248100	MTR_5g019070	38	37	1
OS08G0248100	MTR_5g024450	37	36	1
OS08G0248100	MTR_5g025840	34	35	1
OS08G0248100	MTR_5g025850	35	35	1
OS08G0248100	MTR_5g025860	36	37	1
OS08G0248100	MTR_5g025890	36	36	1
OS08G0248100	MTR_5g025930	36	31	1
OS08G0248100	MTR_5g025950	36	34	1
OS08G0248100	MTR_5g026090	34	20	1
OS08G0248100	MTR_5g026200	31	37	1
OS08G0248100	MTR_5g044680	36	35	1
OS08G0248100	MTR_5g082270	39	39	1
OS08G0248100	MTR_5g082290	38	39	1
OS08G0248100	MTR_5g082460	40	40	1
OS08G0248100	MTR_6g036780	35	35	1
OS08G0248100	MTR_6g036790	35	36	1
OS08G0248100	MTR_6g036870	33	36	1
OS08G0248100	MTR_7g067530	41	41	1
OS08G0248100	MTR_7g078340	37	40	1
OS08G0248100	MTR_8g066700	36	36	1
OS08G0248100	MTR_8g068540	37	37	1
OS08G0248700	MTR_4g128670	44	40	1
OS08G0248800	MTR_4g096900	72	67	0
OS08G0248800	MTR_5g093570	72	68	0
OS08G0248900	MTR_4g128910	93	93	1
OS08G0249100	MTR_4g128990	43	45	1
OS08G0249200	MTR_1g013410	24	34	1
OS08G0249200	MTR_1g013430	22	31	1
OS08G0249200	MTR_3g105690	27	32	1
OS08G0249200	MTR_4g129020	29	33	1
OS08G0249900	MTR_1g034060	44	33	1
OS08G0249900	MTR_1g034120	43	33	1
OS08G0249900	MTR_1g034140	42	33	1
OS08G0249900	MTR_4g087090	42	32	1
OS08G0249900	MTR_4g087100	44	33	1
OS08G0249900	MTR_4g087110	48	36	1
OS08G0249900	MTR_4g087120	44	34	1
OS08G0249900	MTR_4g087130	43	32	1
OS08G0249900	MTR_4g087140	41	31	1
OS08G0250200	MTR_5g040610	71	70	1
OS08G0250700	MTR_1g106955	70	69	1
OS08G0250900	MTR_4g129230	40	38	1
OS08G0253800	MTR_6g007807	75	54	1
OS08G0254300	MTR_2g450710	43	44	1
OS08G0254300	MTR_4g116210	43	43	1
OS08G0254500	MTR_2g460600	68	69	0
OS08G0254600	MTR_2g460590	48	47	0
OS08G0254600	MTR_3g109030	48	45	0
OS08G0254900	MTR_3g006055	16	39	1
OS08G0254900	MTR_4g005800	12	30	1
OS08G0254900	MTR_4g006200	43	43	1
OS08G0256700	MTR_7g024930	20	24	1
OS08G0256700	MTR_7g024950	19	20	1
OS08G0256700	MTR_7g025000	19	22	1
OS08G0256700	MTR_7g025130	19	21	1
OS08G0258200	MTR_4g129470	56	55	1
OS08G0260000	MTR_4g129490	32	24	1
OS08G0260600	MTR_4g129670	47	48	0
OS08G0261100	MTR_1g109660	52	54	1
OS08G0261100	MTR_1g109690	18	37	1
OS08G0261100	MTR_1g109700	36	38	1
OS08G0265500	MTR_4g129950	42	15	1
OS08G0266200	MTR_2g010880	51	53	1
OS08G0266300	MTR_4g007910	60	61	1
OS08G0266600	MTR_4g130280	47	47	1
OS08G0266700	MTR_3g005770	24	25	1
OS08G0267300	MTR_4g007740	41	44	1
OS08G0268900	MTR_5g019810	30	6	1
OS08G0268900	MTR_5g026040	2	1	1
OS08G0269800	MTR_4g130620	30	16	1
OS08G0269800	MTR_4g130630	25	17	1
OS08G0270200	MTR_1g014130	27	30	1
OS08G0270200	MTR_3g105925	41	37	1
OS08G0270400	MTR_4g115300	55	46	0
OS08G0270400	MTR_5g031180	59	50	0
OS08G0270400	MTR_5g031190	58	49	0
OS08G0270400	MTR_5g031210	55	46	0
OS08G0270400	MTR_5g031230	56	47	0
OS08G0270400	MTR_5g031250	56	47	0
OS08G0270400	MTR_5g031290	22	35	0
OS08G0270400	MTR_5g031300	55	46	0
OS08G0270400	MTR_5g031305	55	46	0
OS08G0270400	MTR_5g031310	55	46	0
OS08G0270400	MTR_5g031360	54	45	0
