Gene stable ID	Physcomitrella patens gene stable ID	% identity	Physcomitrella patens % identity	Orthology confidence [0 low, 1 high]
OS07G0643000	PP1S37_32V6	32	33	1
OS07G0643000	PP1S91_36V6	32	37	1
OS07G0643100	PP1S25_331V6	36	37	1
OS07G0643100	PP1S33_210V6	26	38	1
OS07G0643100	PP1S37_32V6	33	33	1
OS07G0643100	PP1S91_36V6	33	37	1
OS07G0643400	PP1S25_331V6	39	42	1
OS07G0643400	PP1S33_210V6	25	38	1
OS07G0643400	PP1S37_32V6	37	38	1
OS07G0643400	PP1S91_36V6	35	41	1
OS07G0643700	PP1S25_331V6	35	38	1
OS07G0643700	PP1S33_210V6	24	37	1
OS07G0643700	PP1S37_32V6	32	34	1
OS07G0643700	PP1S91_36V6	30	35	1
OS07G0644000	PP1S343_46V6	38	38	1
OS07G0644100	PP1S158_117V6	28	17	1
OS07G0644100	PP1S25_341V6	29	16	1
OS07G0644200	PP1S23_259V6	49	44	1
OS07G0644200	PP1S310_50V6	48	43	1
OS07G0644200	PP1S4_216V6	45	44	1
OS07G0644200	PP1S57_92V6	46	51	1
OS07G0644300	PP1S139_28V6	59	61	0
OS07G0644600	PP1S77_22V6	27	30	1
OS07G0645000	PP1S194_186V6	34	32	1
OS07G0645100	PP1S65_237V6	67	14	0
OS07G0645200	PP1S65_237V6	61	5	0
OS07G0645400	PP1S13_116V6	83	85	1
OS07G0645400	PP1S246_112V6	83	86	1
OS07G0645400	PP1S5_351V6	32	85	1
OS07G0645400	PP1S5_352V6	18	61	1
OS07G0646000	PP1S191_18V6	0	0	0
OS07G0646800	PP1S129_133V6	52	52	1
OS07G0646800	PP1S229_15V6	52	52	1
OS07G0646800	PP1S4_405V6	52	52	1
OS07G0647100	PP1S266_48V6	53	53	1
OS07G0647100	PP1S303_57V6	48	52	1
OS07G0647300	PP1S274_63V6	7	3	1
OS07G0647400	PP1S257_49V6	25	27	1
OS07G0647400	PP1S358_47V6	24	25	1
OS07G0647800	PP1S12_190V6	62	51	0
OS07G0647800	PP1S175_124V6	58	47	0
OS07G0647900	PP1S32_335V6	53	49	1
OS07G0648266	PP1S11_272V6	13	39	1
OS07G0648266	PP1S16_265V6	34	17	1
OS07G0648266	PP1S212_12V6	34	17	1
OS07G0648300	PP1S11_272V6	1	1	1
OS07G0648300	PP1S16_265V6	40	9	1
OS07G0648300	PP1S212_12V6	41	9	1
OS07G0655400	PP1S15_475V6	43	44	1
OS07G0655400	PP1S276_67V6	46	47	1
OS07G0655500	PP1S11_22V6	19	18	1
OS07G0655900	PP1S38_299V6	52	43	1
OS07G0655900	PP1S407_23V6	52	44	1
OS07G0655900	PP1S412_20V6	56	52	1
OS07G0656000	PP1S309_78V6	37	30	1
OS07G0656000	PP1S390_21V6	36	36	1
OS07G0656000	PP1S431_8V6	34	27	1
OS07G0656000	PP1S4_66V6	37	30	1
OS07G0656000	PP1S57_228V6	36	29	1
OS07G0656100	PP1S191_108V6	24	13	1
OS07G0656100	PP1S303_34V6	25	17	1
OS07G0656100	PP1S33_84V6	25	12	1
OS07G0656400	PP1S34_185V6	41	38	0
OS07G0656400	PP1S65_84V6	41	37	0
OS07G0656500	PP1S116_45V6	12	68	1
OS07G0656500	PP1S348_31V6	78	38	1
OS07G0656500	PP1S348_32V6	78	38	1
OS07G0656600	PP1S353_58V6	41	37	1
OS07G0656600	PP1S6_194V6	45	41	1
OS07G0656700	PP1S353_58V6	41	39	1
OS07G0656700	PP1S6_194V6	44	43	1
OS07G0657100	PP1S114_13V6	32	40	0
OS07G0657100	PP1S323_51V6	33	42	0
OS07G0657100	PP1S348_20V6	34	33	0
OS07G0657200	PP1S171_149V6	9	56	1
OS07G0657400	PP1S330_20V6	35	41	1
OS07G0657400	PP1S41_129V6	35	40	1
OS07G0657900	PP1S455_2V6	66	31	1
OS07G0657900	PP1S9_92V6	66	31	1
OS07G0658000	PP1S104_216V6	9	6	1
OS07G0658000	PP1S78_55V6	9	6	1
OS07G0658100	PP1S53_155V6	26	26	1
OS07G0658100	PP1S54_301V6	24	25	1
OS07G0658200	PP1S337_11V6	31	50	1
OS07G0658300	PP1S271_62V6	52	49	1
OS07G0658300	PP1S78_26V6	50	46	1
OS07G0658400	PP1S42_255V6	75	48	1
OS07G0658600	PP1S26_54V6	29	25	1
OS07G0658600	PP1S36_5V6	29	25	1
OS07G0658600	PP1S395_33V6	31	26	1
OS07G0659500	PP1S198_18V6	47	37	1
OS07G0659500	PP1S352_53V6	43	35	1
OS07G0659700	PP1S72_185V6	38	42	1
OS07G0659800	PP1S112_190V6	73	72	1
OS07G0659800	PP1S35_97V6	73	72	1
OS07G0659900	PP1S93_173V6	10	3	1
OS07G0660000	PP1S28_25V6	58	58	1
OS07G0660200	PP1S317_10V6	58	20	0
OS07G0660200	PP1S93_123V6	56	19	0
OS07G0660400	PP1S263_69V6	22	6	1
OS07G0660700	PP1S116_81V6	53	50	1
OS07G0661000	PP1S239_23V6	49	46	1
OS07G0661100	PP1S281_35V6	45	75	1
OS07G0661300	PP1S127_123V6	39	33	1
OS07G0661400	PP1S184_126V6	27	26	1
OS07G0661400	PP1S387_21V6	27	26	1
OS07G0661550	PP1S311_65V6	38	7	1
OS07G0661600	PP1S158_150V6	66	64	1
OS07G0661600	PP1S47_230V6	67	64	1
OS07G0661700	PP1S185_118V6	43	42	1
OS07G0661800	PP1S15_447V6	67	36	1
OS07G0661800	PP1S88_119V6	62	34	1
OS07G0661900	PP1S322_17V6	26	23	1
OS07G0662500	PP1S21_364V6	29	31	1
OS07G0662600	PP1S271_50V6	44	38	1
OS07G0662800	PP1S138_69V6	36	10	1
OS07G0662900	PP1S253_27V6	55	52	1
OS07G0663300	PP1S12_239V6	36	39	0
OS07G0663300	PP1S175_12V6	35	39	0
OS07G0665200	PP1S18_84V6	71	69	0
OS07G0665200	PP1S44_277V6	75	73	0
OS07G0667300	PP1S195_82V6	25	17	1
OS07G0667300	PP1S236_21V6	24	16	1
OS07G0667300	PP1S26_5V6	25	17	1
OS07G0667300	PP1S36_238V6	25	18	1
OS07G0667400	PP1S90_97V6	48	49	1
OS07G0668100	PP1S122_53V6	25	14	1
OS07G0668200	PP1S209_108V6	23	23	1
OS07G0668200	PP1S79_265V6	23	22	1
OS07G0668300	PP1S53_42V6	35	37	1
OS07G0668700	PP1S136_223V6	43	46	1
OS07G0668700	PP1S154_81V6	43	44	1
OS07G0668700	PP1S57_216V6	41	47	1
OS07G0668800	PP1S134_34V6	40	38	1
OS07G0668800	PP1S152_52V6	24	38	1
OS07G0668800	PP1S323_62V6	42	34	1
OS07G0668800	PP1S49_101V6	38	38	1
OS07G0668900	PP1S116_107V6	58	53	1
OS07G0668900	PP1S116_115V6	58	51	1
OS07G0668900	PP1S307_15V6	56	56	1
OS07G0668900	PP1S478_1V6	57	52	1
OS07G0669100	PP1S180_53V6	70	70	0
OS07G0669200	PP1S2_456V6	36	30	1
OS07G0669600	PP1S99_253V6	40	39	1
OS07G0669700	PP1S118_70V6	54	33	1
OS07G0669700	PP1S143_101V6	54	34	1
OS07G0669700	PP1S96_141V6	53	32	1
OS07G0669800	PP1S131_167V6	17	12	1
OS07G0669800	PP1S253_20V6	16	12	1
OS07G0670600	PP1S104_30V6	63	63	1
OS07G0671000	PP1S167_11V6	45	31	1
OS07G0671000	PP1S299_74V6	43	40	1
OS07G0671100	PP1S100_73V6	21	17	1
OS07G0671100	PP1S17_100V6	24	20	1
OS07G0671100	PP1S228_20V6	22	24	1
OS07G0671100	PP1S57_35V6	23	20	1
OS07G0671100	PP1S77_174V6	20	17	1
OS07G0671700	PP1S11_231V6	54	53	1
OS07G0671700	PP1S38_243V6	58	53	1
OS07G0671800	PP1S254_32V6	29	40	1
OS07G0672500	PP1S27_195V6	38	43	0
OS07G0672500	PP1S3_184V6	38	43	0
OS07G0673000	PP1S279_1V6	41	31	1
OS07G0673100	PP1S136_220V6	82	82	0
OS07G0673200	PP1S102_126V6	44	38	1
OS07G0673200	PP1S52_102V6	42	36	1
OS07G0673400	PP1S336_51V6	28	14	1
OS07G0673500	PP1S173_12V6	61	55	1
OS07G0673500	PP1S28_193V6	59	50	1
OS07G0673500	PP1S7_8V6	63	53	1
OS07G0673550	PP1S116_110V6	42	40	1
OS07G0673550	PP1S249_53V6	39	37	1
OS07G0673550	PP1S307_12V6	44	42	1
OS07G0673550	PP1S31_66V6	34	32	1
OS07G0673900	PP1S10_173V6	51	58	1
OS07G0673900	PP1S8_183V6	51	63	1
OS07G0674200	PP1S180_116V6	69	70	1
OS07G0674200	PP1S22_212V6	67	68	1
OS07G0674200	PP1S22_214V6	67	68	1
OS07G0674200	PP1S283_20V6	66	69	1
OS07G0674200	PP1S39_76V6	68	68	1
OS07G0674200	PP1S39_81V6	67	67	1
OS07G0674200	PP1S457_15V6	66	67	1
OS07G0674200	PP1S81_57V6	47	73	1
OS07G0674700	PP1S2_233V6	79	83	0
OS07G0674700	PP1S304_9V6	77	81	0
OS07G0674700	PP1S45_11V6	77	81	0
OS07G0674700	PP1S45_191V6	79	83	0
OS07G0674700	PP1S536_8V6	78	82	0
OS07G0674800	PP1S138_190V6	21	8	1
OS07G0675000	PP1S275_66V6	62	63	1
OS07G0675000	PP1S33_59V6	62	62	1
OS07G0679000	PP1S16_292V6	49	48	1
OS07G0679000	PP1S165_138V6	52	52	1
OS07G0679000	PP1S19_61V6	47	44	1
OS07G0679000	PP1S201_129V6	47	47	1
OS07G0679000	PP1S244_62V6	45	47	1
OS07G0679000	PP1S251_25V6	48	48	1
OS07G0679000	PP1S25_346V6	49	49	1
OS07G0679000	PP1S33_316V6	47	48	1
OS07G0679000	PP1S488_12V6	47	48	1
OS07G0679000	PP1S91_133V6	47	47	1
OS07G0679200	PP1S28_44V6	17	8	1
OS07G0679200	PP1S3_254V6	15	7	1
OS07G0679200	PP1S34_338V6	19	8	1
OS07G0679200	PP1S369_16V6	16	8	1
OS07G0679200	PP1S65_33V6	18	8	1
OS07G0679200	PP1S7_273V6	17	8	1
OS07G0679700	PP1S31_242V6	35	36	1
OS07G0679700	PP1S42_132V6	37	33	1
OS07G0680000	PP1S200_62V6	62	61	1
OS07G0680000	PP1S227_69V6	61	61	1
OS07G0680000	PP1S2_302V6	61	60	1
OS07G0680000	PP1S2_305V6	33	65	1
OS07G0680000	PP1S39_323V6	64	64	1
OS07G0680000	PP1S39_354V6	49	57	1
OS07G0680000	PP1S447_24V6	60	59	1
OS07G0680000	PP1S76_79V6	62	61	1
OS07G0680500	PP1S3_476V6	8	1	0
OS07G0680900	PP1S118_230V6	61	51	0
OS07G0680900	PP1S129_113V6	60	50	0
OS07G0680900	PP1S4_386V6	60	50	0
OS07G0681000	PP1S280_23V6	70	69	1
OS07G0681000	PP1S386_20V6	66	64	1
OS07G0681000	PP1S81_161V6	52	82	1
OS07G0681000	PP1S93_178V6	69	68	1
OS07G0681500	PP1S106_135V6	37	37	1
OS07G0681500	PP1S23_340V6	27	43	1
OS07G0681600	PP1S128_34V6	43	44	0
OS07G0681700	PP1S10_95V6	20	24	1
OS07G0681700	PP1S16_361V6	21	24	1
OS07G0681700	PP1S18_97V6	21	24	1
OS07G0682400	PP1S31_251V6	28	31	1
OS07G0682800	PP1S10_323V6	44	54	1
OS07G0682800	PP1S41_242V6	38	45	1
OS07G0682800	PP1S539_4V6	44	54	1
OS07G0683600	PP1S5_325V6	2	3	1
OS07G0683600	PP1S6_371V6	2	2	1
OS07G0683600	PP1S74_70V6	2	2	1
OS07G0683900	PP1S5_325V6	2	2	1
OS07G0683900	PP1S6_371V6	2	2	1
OS07G0683900	PP1S74_70V6	2	2	1
OS07G0684000	PP1S5_325V6	3	2	1
OS07G0684000	PP1S6_371V6	3	2	1
OS07G0684000	PP1S74_70V6	3	1	1
OS07G0685000	PP1S149_180V6	18	18	1
OS07G0685000	PP1S351_46V6	25	17	1
OS07G0685000	PP1S37_7V6	26	19	1
OS07G0685000	PP1S392_2V6	20	19	1
OS07G0685400	PP1S5_110V6	25	9	1
OS07G0685500	PP1S117_45V6	26	20	1
OS07G0685500	PP1S28_350V6	35	30	1
OS07G0685500	PP1S3_172V6	27	20	1
OS07G0685500	PP1S69_160V6	34	32	1
OS07G0685700	PP1S11_337V6	41	36	1
OS07G0685700	PP1S87_38V6	41	36	1
OS07G0685900	PP1S156_69V6	13	30	1
OS07G0686100	PP1S9_249V6	24	22	1
OS07G0686500	PP1S15_49V6	20	14	1
OS07G0686500	PP1S41_83V6	18	14	1
OS07G0686500	PP1S53_68V6	19	14	1
OS07G0686900	PP1S106_48V6	41	15	1
OS07G0686900	PP1S317_21V6	41	15	1
OS07G0687000	PP1S15_28V6	59	59	1
OS07G0687000	PP1S186_77V6	61	61	1
OS07G0687000	PP1S30_102V6	59	59	1
OS07G0687000	PP1S58_13V6	58	58	1
OS07G0687000	PP1S79_209V6	59	59	1
OS07G0687100	PP1S254_30V6	36	26	1
OS07G0687100	PP1S33_40V6	40	34	1
OS07G0687200	PP1S18_255V6	93	74	0
OS07G0687200	PP1S32_338V6	94	94	0
OS07G0687200	PP1S40_127V6	95	95	0
OS07G0687300	PP1S13_3V6	32	31	1
OS07G0687500	PP1S161_125V6	47	47	1
OS07G0687700	PP1S126_196V6	62	61	1
OS07G0687700	PP1S257_96V6	54	55	1
OS07G0687700	PP1S258_7V6	65	63	1
OS07G0687700	PP1S30_324V6	65	63	1
OS07G0688000	PP1S10_111V6	59	43	1
OS07G0688000	PP1S281_114V6	32	46	1
OS07G0688000	PP1S99_117V6	56	51	1
OS07G0689300	PP1S5_17V6	30	69	1
OS07G0689400	PP1S14_40V6	40	8	1
OS07G0689400	PP1S156_123V6	30	7	1
OS07G0689400	PP1S50_203V6	37	8	1
OS07G0689600	PP1S325_2V6	28	30	1
OS07G0690200	PP1S147_143V6	25	27	1
OS07G0690200	PP1S84_39V6	20	23	1
OS07G0690200	PP1S84_8V6	20	22	1
OS07G0690300	PP1S1_147V6	10	8	1
OS07G0690300	PP1S38_221V6	10	8	1
OS07G0690400	PP1S11_18V6	46	44	1
OS07G0690400	PP1S1_719V6	43	50	1
OS07G0690400	PP1S2_495V6	19	46	1
OS07G0690400	PP1S29_323V6	53	49	1
OS07G0690400	PP1S304_50V6	46	46	1
OS07G0690400	PP1S38_207V6	45	44	1
OS07G0690400	PP1S52_199V6	42	49	1
OS07G0690900	PP1S195_50V6	37	37	1
OS07G0690900	PP1S21_20V6	36	36	1
OS07G0690900	PP1S233_99V6	35	33	1
OS07G0690900	PP1S263_89V6	35	34	1
OS07G0690900	PP1S277_94V6	33	39	1
OS07G0690900	PP1S281_71V6	35	35	1
OS07G0690900	PP1S36_234V6	36	37	1
OS07G0690900	PP1S54_299V6	36	37	1
OS07G0691100	PP1S26_42V6	33	30	1
OS07G0691100	PP1S33_21V6	30	27	1
OS07G0691200	PP1S7387_1V6	9	28	0
OS07G0691300	PP1S246_79V6	30	19	1
OS07G0691300	PP1S377_28V6	39	34	1
OS07G0691300	PP1S37_78V6	28	14	1
OS07G0691300	PP1S39_386V6	30	15	1
OS07G0691700	PP1S12_202V6	16	9	1
OS07G0691700	PP1S22_178V6	16	8	1
OS07G0691700	PP1S283_79V6	16	8	1
OS07G0691800	PP1S109_234V6	88	88	1
OS07G0691800	PP1S12_207V6	88	89	1
OS07G0691800	PP1S4_277V6	88	88	1
OS07G0692401	PP1S140_26V6	35	35	1
OS07G0692600	PP1S168_33V6	34	11	1
OS07G0692800	PP1S352_15V6	61	63	1
OS07G0692800	PP1S55_319V6	69	69	1
OS07G0692900	PP1S5_305V6	66	70	1
OS07G0692900	PP1S74_65V6	66	70	1
OS07G0693100	PP1S161_2V6	27	51	0
OS07G0693100	PP1S170_72V6	66	66	0
OS07G0693100	PP1S25_218V6	68	68	0
OS07G0693100	PP1S344_20V6	68	69	0
OS07G0693100	PP1S59_326V6	68	67	0
OS07G0693400	PP1S360_26V6	8	42	1
OS07G0693500	PP1S168_82V6	61	58	1
OS07G0693500	PP1S307_76V6	59	51	1
OS07G0693500	PP1S77_89V6	63	59	1
OS07G0693700	PP1S147_28V6	6	33	1
OS07G0693700	PP1S21_109V6	29	29	1
OS07G0693800	PP1S115_79V6	36	38	0
OS07G0693800	PP1S140_111V6	53	54	0
OS07G0693800	PP1S52_4V6	55	57	0
OS07G0693800	PP1S6_189V6	55	56	0
OS07G0693800	PP1S65_6V6	62	58	0
OS07G0693800	PP1S69_223V6	61	56	0
OS07G0693800	PP1S98_209V6	62	58	0
OS07G0693900	PP1S84_220V6	38	37	1
OS07G0694000	PP1S101_171V6	30	29	1
OS07G0694000	PP1S134_113V6	32	30	1
OS07G0694000	PP1S192_94V6	32	31	1
OS07G0694300	PP1S104_177V6	45	40	1
OS07G0694300	PP1S433_15V6	41	37	1
OS07G0694400	PP1S1_540V6	28	22	1
OS07G0694400	PP1S52_108V6	27	22	1
OS07G0694600	PP1S17_86V6	59	50	1
OS07G0694600	PP1S20_358V6	60	51	1
OS07G0694600	PP1S68_169V6	60	51	1
OS07G0694600	PP1S84_76V6	62	53	1
OS07G0694700	PP1S152_82V6	70	70	1
OS07G0694700	PP1S152_86V6	65	66	1
OS07G0694800	PP1S147_77V6	35	32	1
OS07G0694800	PP1S48_160V6	40	30	1
OS07G0694800	PP1S68_36V6	40	30	1
OS07G0695100	PP1S412_23V6	30	25	1
OS07G0695100	PP1S412_35V6	28	23	1
OS07G0695100	PP1S81_131V6	18	20	1
OS07G0695100	PP1S81_144V6	30	24	1
OS07G0695300	PP1S116_107V6	69	52	1
OS07G0695300	PP1S116_115V6	70	50	1
OS07G0695300	PP1S307_15V6	67	54	1
OS07G0695300	PP1S478_1V6	66	49	1
OS07G0695800	PP1S10_252V6	76	74	1
OS07G0695800	PP1S9_441V6	16	53	1
OS08G0100200	PP1S197_69V6	29	35	1
OS08G0100500	PP1S11_22V6	21	19	1
OS08G0100800	PP1S311_71V6	22	25	1
OS08G0100800	PP1S396_7V6	24	22	1
OS08G0100800	PP1S95_159V6	23	21	1
OS08G0101100	PP1S223_15V6	23	22	1
OS08G0101100	PP1S277_31V6	25	25	1
OS08G0101400	PP1S256_34V6	35	33	1
OS08G0101500	PP1S20_21V6	52	48	1
OS08G0101500	PP1S336_69V6	51	49	1
OS08G0101700	PP1S194_18V6	39	40	1
OS08G0101700	PP1S210_37V6	33	33	1
OS08G0102000	PP1S35_283V6	40	33	1
OS08G0102100	PP1S391_5V6	56	56	1
OS08G0102800	PP1S91_108V6	28	19	1
OS08G0103300	PP1S101_148V6	53	51	0
OS08G0103300	PP1S152_91V6	53	56	0
OS08G0103300	PP1S152_93V6	54	51	0
OS08G0103300	PP1S212_105V6	52	58	0
OS08G0103300	PP1S222_14V6	54	55	0
OS08G0103300	PP1S222_25V6	54	56	0
OS08G0103500	PP1S32_276V6	32	46	0
OS08G0103500	PP1S62_51V6	43	43	0
OS08G0103600	PP1S84_83V6	37	36	1
OS08G0104100	PP1S56_119V6	42	45	0
OS08G0104300	PP1S282_31V6	29	40	0
OS08G0104300	PP1S28_303V6	32	42	0
OS08G0104300	PP1S58_112V6	29	39	0
OS08G0104300	PP1S81_169V6	27	37	0
OS08G0104300	PP1S88_138V6	28	38	0
OS08G0104600	PP1S47_183V6	52	15	1
OS08G0104700	PP1S26_208V6	28	28	1
OS08G0104700	PP1S36_196V6	30	26	1
OS08G0104700	PP1S36_87V6	12	37	1
OS08G0104700	PP1S65_215V6	30	25	1
OS08G0104900	PP1S60_175V6	69	69	1
OS08G0104900	PP1S6_175V6	69	68	1
OS08G0105000	PP1S200_118V6	13	4	1
OS08G0105000	PP1S76_167V6	13	4	1
OS08G0105100	PP1S173_124V6	46	39	1
OS08G0105100	PP1S36_139V6	46	40	1
OS08G0106501	PP1S5_284V6	31	34	1
OS08G0107100	PP1S103_81V6	39	39	1
OS08G0107100	PP1S249_68V6	35	37	1
OS08G0107100	PP1S263_25V6	39	39	1
OS08G0107100	PP1S54_237V6	39	39	1
OS08G0107400	PP1S66_231V6	51	45	1
OS08G0107500	PP1S267_85V6	52	48	1
OS08G0107600	PP1S68_3V6	17	24	1
OS08G0107600	PP1S68_4V6	6	36	1
OS08G0107900	PP1S125_34V6	63	74	0
OS08G0107900	PP1S63_105V6	64	75	0
OS08G0107900	PP1S63_108V6	34	44	0
OS08G0107900	PP1S63_110V6	17	55	0
OS08G0108200	PP1S230_18V6	43	35	1
OS08G0108500	PP1S163_95V6	20	15	1
OS08G0108500	PP1S273_20V6	24	17	1
OS08G0108500	PP1S48_203V6	23	17	1
OS08G0108500	PP1S55_11V6	25	16	1
OS08G0108500	PP1S67_37V6	26	18	1
OS08G0108500	PP1S98_202V6	23	16	1
OS08G0109100	PP1S124_113V6	54	51	0
OS08G0109100	PP1S224_53V6	50	50	0
OS08G0109100	PP1S50_184V6	54	51	0
OS08G0109100	PP1S64_105V6	55	53	0
OS08G0109200	PP1S95_68V6	59	59	1
OS08G0109300	PP1S14_311V6	49	40	1
OS08G0109300	PP1S214_32V6	49	44	1
OS08G0109500	PP1S143_150V6	20	17	1
OS08G0109800	PP1S14_256V6	27	26	1
OS08G0109900	PP1S51_234V6	54	53	1
OS08G0109900	PP1S59_369V6	53	39	1
OS08G0109900	PP1S79_86V6	54	40	1
OS08G0110000	PP1S112_254V6	36	38	1
OS08G0110000	PP1S156_33V6	38	41	1
OS08G0110000	PP1S178_57V6	38	41	1
OS08G0110000	PP1S35_208V6	38	40	1
OS08G0110000	PP1S9_128V6	31	40	1
OS08G0110100	PP1S149_291V6	44	36	1
OS08G0110300	PP1S184_56V6	22	22	1
OS08G0110300	PP1S387_11V6	21	22	1
OS08G0110300	PP1S9_203V6	23	24	1
OS08G0110500	PP1S236_41V6	36	47	1
OS08G0110500	PP1S307_2V6	40	38	1
OS08G0110700	PP1S74_62V6	5	43	1
OS08G0110700	PP1S74_64V6	47	35	1
OS08G0110800	PP1S80_63V6	19	14	0
OS08G0110800	PP1S87_162V6	20	15	0
OS08G0111200	PP1S134_55V6	50	42	0
OS08G0111200	PP1S40_202V6	48	40	0
OS08G0112500	PP1S271_84V6	40	66	1
OS08G0112500	PP1S428_20V6	47	50	1
OS08G0112500	PP1S89_168V6	48	48	1
OS08G0112600	PP1S1_789V6	36	35	1
OS08G0112700	PP1S209_130V6	32	21	1
OS08G0112700	PP1S26_90V6	32	27	1
OS08G0112800	PP1S407_46V6	44	44	1
OS08G0112800	PP1S45_250V6	39	33	1
OS08G0113000	PP1S178_39V6	37	34	1
OS08G0113000	PP1S184_82V6	38	35	1
OS08G0113000	PP1S201_73V6	41	32	1
OS08G0113000	PP1S256_49V6	38	32	1
OS08G0113000	PP1S56_140V6	43	34	1
OS08G0113000	PP1S56_54V6	41	33	1
OS08G0113100	PP1S12_249V6	59	60	1
OS08G0113100	PP1S22_100V6	59	61	1
OS08G0113100	PP1S27_234V6	60	59	1
OS08G0113200	PP1S125_64V6	42	41	1
OS08G0113300	PP1S245_25V6	47	30	1
OS08G0113300	PP1S338_55V6	44	29	1
OS08G0113400	PP1S94_62V6	34	30	1
OS08G0113800	PP1S13_179V6	29	29	1
OS08G0113800	PP1S9_30V6	29	28	1
OS08G0114100	PP1S6_190V6	55	57	1
OS08G0114200	PP1S100_137V6	49	49	1
OS08G0114200	PP1S100_139V6	46	43	1
OS08G0114200	PP1S19_105V6	47	50	1
OS08G0114200	PP1S20_387V6	33	47	1
OS08G0114200	PP1S376_19V6	50	53	1
OS08G0114200	PP1S80_46V6	50	52	1
OS08G0114300	PP1S1826_1V6	19	42	1
OS08G0114300	PP1S200_99V6	15	33	1
OS08G0114300	PP1S96_200V6	41	39	1
OS08G0115200	PP1S19_75V6	23	25	1
OS08G0115200	PP1S272_37V6	24	25	1
OS08G0115200	PP1S382_30V6	22	22	1
OS08G0115800	PP1S102_187V6	34	26	1
OS08G0115800	PP1S1_447V6	45	31	1
OS08G0115800	PP1S161_73V6	47	30	1
OS08G0115800	PP1S182_37V6	45	30	1
OS08G0115800	PP1S201_58V6	44	31	1
OS08G0115800	PP1S223_12V6	44	29	1
OS08G0115800	PP1S304_12V6	30	26	1
OS08G0115800	PP1S42_248V6	25	16	1
OS08G0115800	PP1S6_458V6	43	29	1
OS08G0115800	PP1S70_104V6	44	31	1
OS08G0115800	PP1S77_42V6	43	23	1
OS08G0116400	PP1S196_50V6	69	54	0
OS08G0116400	PP1S62_224V6	65	39	0
OS08G0116500	PP1S134_153V6	74	74	1
OS08G0116500	PP1S152_152V6	74	75	1
OS08G0116500	PP1S28_131V6	75	76	1
OS08G0116500	PP1S34_305V6	73	76	1
OS08G0116500	PP1S49_284V6	73	74	1
OS08G0116500	PP1S68_115V6	75	76	1
OS08G0116566	PP1S253_31V6	33	3	0
OS08G0116700	PP1S253_31V6	27	4	0
OS08G0117000	PP1S209_68V6	23	29	1
OS08G0117200	PP1S15_29V6	74	77	0
OS08G0117200	PP1S39_130V6	74	77	0
OS08G0117200	PP1S45_268V6	32	67	0
OS08G0117200	PP1S97_272V6	74	77	0
OS08G0117300	PP1S15_29V6	83	83	0
OS08G0117300	PP1S39_130V6	83	83	0
OS08G0117300	PP1S45_268V6	38	76	0
OS08G0117300	PP1S97_272V6	83	83	0
OS08G0117400	PP1S215_85V6	24	19	0
OS08G0117400	PP1S242_98V6	24	20	0
OS08G0117700	PP1S155_19V6	36	34	1
OS08G0117700	PP1S480_11V6	36	34	1
OS08G0117900	PP1S385_18V6	24	34	1
OS08G0118900	PP1S234_106V6	31	32	1
OS08G0118900	PP1S353_37V6	32	32	1
OS08G0119000	PP1S123_8V6	57	56	1
OS08G0119100	PP1S149_6V6	20	22	1
OS08G0119100	PP1S89_131V6	21	23	1
OS08G0119200	PP1S149_6V6	15	8	1
OS08G0119200	PP1S89_131V6	18	9	1
OS08G0119300	PP1S149_6V6	12	6	1
OS08G0119300	PP1S89_131V6	16	8	1
OS08G0119700	PP1S32_194V6	14	12	1
OS08G0119800	PP1S101_95V6	39	21	1
OS08G0119800	PP1S221_76V6	41	17	1
OS08G0119800	PP1S455_8V6	39	22	1
OS08G0120000	PP1S391_32V6	42	51	1
OS08G0120200	PP1S13_203V6	25	17	1
OS08G0120200	PP1S256_14V6	25	15	1
OS08G0120200	PP1S5_12V6	26	16	1
OS08G0120200	PP1S89_215V6	24	16	1
OS08G0120500	PP1S15_225V6	52	54	1
OS08G0120500	PP1S214_37V6	57	56	1
OS08G0120500	PP1S72_71V6	56	56	1
OS08G0120600	PP1S39_246V6	67	65	1
OS08G0120600	PP1S76_179V6	69	66	1
OS08G0121400	PP1S18_305V6	26	17	1
OS08G0121400	PP1S241_34V6	24	16	1
OS08G0121400	PP1S32_202V6	28	19	1
OS08G0121400	PP1S379_27V6	28	18	1
OS08G0121800	PP1S18_305V6	29	26	1
OS08G0121800	PP1S241_34V6	26	24	1
OS08G0121800	PP1S32_202V6	29	26	1
OS08G0121800	PP1S379_27V6	25	22	1
OS08G0121900	PP1S115_36V6	29	28	1
OS08G0121900	PP1S145_174V6	32	30	1
OS08G0121900	PP1S160_150V6	28	28	1
OS08G0121900	PP1S333_22V6	30	27	1
OS08G0122000	PP1S171_82V6	61	57	1
OS08G0122000	PP1S340_25V6	61	57	1
OS08G0122000	PP1S34_256V6	62	31	1
OS08G0122000	PP1S81_81V6	59	57	1
OS08G0122000	PP1S84_258V6	62	59	1
OS08G0122000	PP1S93_49V6	26	56	1
OS08G0122000	PP1S98_213V6	63	59	1
OS08G0122000	PP1S98_229V6	63	59	1
OS08G0126300	PP1S134_40V6	61	59	1
OS08G0126300	PP1S178_97V6	63	59	1
OS08G0126300	PP1S323_65V6	58	55	1
OS08G0126300	PP1S49_34V6	60	56	1
OS08G0126300	PP1S49_96V6	59	57	1
